
[00:00:00.000 --> 00:00:01.340]   Amen, awesome.
[00:17:24.160 --> 00:17:26.000]   I wonder if you think about your life for a moment,
[00:17:26.000 --> 00:17:26.920]   you would be honest and say,
[00:17:26.920 --> 00:17:29.960]   "There's some stuff lying in ruins in me too."
[00:17:29.960 --> 00:17:32.360]   There's some rubble here as well, Andrew.
[00:17:32.360 --> 00:17:34.000]   Some things that I've struggled with.
[00:17:34.000 --> 00:17:35.120]   Some trauma of my past,
[00:17:35.120 --> 00:17:37.680]   decisions I made that didn't work out.
[00:17:37.680 --> 00:17:38.520]   Things that hurt me.
[00:17:38.520 --> 00:17:40.980]   Maybe people did other things that hurt me.
[00:17:40.980 --> 00:17:43.680]   Maybe sin that I've struggled to get rid of
[00:17:43.680 --> 00:17:46.720]   and I'm living in the consequences of that reality.
[00:17:46.720 --> 00:17:49.160]   I think if we're all honest with ourselves,
[00:17:49.160 --> 00:17:50.880]   we would all resonate with this thought
[00:17:50.880 --> 00:17:52.920]   that there's still rubble here.
[00:17:52.920 --> 00:17:55.380]   Rubble of the old, rubble of the past.
[00:17:55.380 --> 00:17:57.980]   And it still seems to be that we're standing
[00:17:57.980 --> 00:17:59.800]   in the reality of that rubble.
[00:17:59.800 --> 00:18:01.560]   And if that resonates with you,
[00:18:01.560 --> 00:18:02.820]   the next four weeks is gonna be
[00:18:02.820 --> 00:18:05.080]   incredibly exciting for you.
[00:18:05.080 --> 00:18:06.740]   I believe incredibly exciting for me
[00:18:06.740 --> 00:18:09.060]   'cause I think there are some keys and some tools
[00:18:09.060 --> 00:18:10.840]   that are gonna help each one of us
[00:18:10.840 --> 00:18:14.520]   rebuild from the rubble.
[00:18:14.520 --> 00:18:16.200]   And so what I wanna do here this morning
[00:18:16.200 --> 00:18:18.520]   is I wanna read this passage
[00:18:18.520 --> 00:18:20.840]   that we're gonna be looking at over these four weeks.
[00:18:20.840 --> 00:18:23.080]   It starts in verse 10 of chapter three
[00:18:23.080 --> 00:18:26.200]   and it goes all the way to verse five of chapter four.
[00:18:26.200 --> 00:18:27.560]   And then we're gonna jump in
[00:18:27.560 --> 00:18:29.120]   and just look at the first couple of verses
[00:18:29.120 --> 00:18:30.560]   in our time together here this morning.
[00:18:30.560 --> 00:18:32.000]   Is this okay, everyone?
[00:18:32.000 --> 00:18:33.320]   You guys all right?
[00:18:33.320 --> 00:18:34.160]   All right, cool.
[00:18:34.160 --> 00:18:37.000]   Let me read Ezra 3 verse 10.
[00:18:37.000 --> 00:18:38.480]   When the builders laid the foundation
[00:18:38.480 --> 00:18:39.900]   of the temple of the Lord,
[00:18:39.900 --> 00:18:42.440]   the priests in their vestments and with their trumpets
[00:18:42.440 --> 00:18:45.260]   and the Levites, the son of Aspha with symbols,
[00:18:45.260 --> 00:18:47.600]   took their place to praise the Lord
[00:18:47.600 --> 00:18:50.080]   as prescribed by David, King of Israel.
[00:18:50.080 --> 00:18:53.160]   With the praise and thanksgiving, they sang to the Lord,
[00:18:53.160 --> 00:18:56.600]   He is good for His love endures forever.
[00:18:56.600 --> 00:18:57.960]   And all the people gathered
[00:18:57.960 --> 00:19:00.680]   with a great shout of praise to the Lord
[00:19:00.680 --> 00:19:03.240]   because the foundation of the house of the Lord
[00:19:03.240 --> 00:19:04.700]   was being laid.
[00:19:04.700 --> 00:19:08.120]   But many of the older priests and Levites and family heads
[00:19:08.120 --> 00:19:10.360]   who had seen the former temple,
[00:19:10.360 --> 00:19:12.880]   wept aloud when they saw the foundation
[00:19:12.880 --> 00:19:16.020]   of the new temple, the second temple being laid.
[00:19:16.020 --> 00:19:18.520]   While many others shouted for joy.
[00:19:18.520 --> 00:19:22.080]   No one could distinguish the sounds of shouts for joy
[00:19:22.080 --> 00:19:23.600]   from the sound of weeping
[00:19:23.600 --> 00:19:26.000]   because the people made so much noise
[00:19:26.000 --> 00:19:29.640]   and the sound was heard from far away.
[00:19:29.640 --> 00:19:31.880]   When the enemies of Judah and Benjamin heard
[00:19:31.880 --> 00:19:34.600]   that the exiles were building a temple for the Lord,
[00:19:34.600 --> 00:19:37.280]   the God of Israel, they came to Zerubbabel
[00:19:37.280 --> 00:19:39.480]   and to the heads of the families and said,
[00:19:39.480 --> 00:19:43.680]   let us help you build because like you, we seek your God
[00:19:43.680 --> 00:19:47.780]   and have been sacrificing to Him since the time of Escherdon,
[00:19:47.780 --> 00:19:50.300]   the King of Assyria, who brought us here.
[00:19:50.300 --> 00:19:53.180]   But Zerubbabel, and you can almost certainly hear
[00:19:53.180 --> 00:19:56.300]   with the fire and the passion of the Lord within him
[00:19:56.300 --> 00:19:58.020]   and Jeshua and the rest of the heads
[00:19:58.020 --> 00:19:59.860]   of the families of Israel answered,
[00:19:59.860 --> 00:20:01.900]   you will have no part with us
[00:20:01.900 --> 00:20:04.220]   in building a temple to our God,
[00:20:04.220 --> 00:20:06.940]   for we alone will build it for the Lord,
[00:20:06.940 --> 00:20:09.220]   the God of Israel, as King Cyrus,
[00:20:09.220 --> 00:20:11.620]   the King of Persia has commanded us.
[00:20:11.620 --> 00:20:13.660]   Then the peoples around them set out
[00:20:13.660 --> 00:20:15.840]   to discourage the people of Judah
[00:20:15.840 --> 00:20:19.380]   and make them afraid to go on building the temple.
[00:20:19.380 --> 00:20:22.620]   They hired counselors to work against them
[00:20:22.620 --> 00:20:25.900]   and frustrate their plans during the entire reign
[00:20:25.900 --> 00:20:27.780]   of Cyrus, King of Persia,
[00:20:27.780 --> 00:20:31.420]   down to the reign of Darius, King of Persia.
[00:20:31.420 --> 00:20:34.900]   So there's this idea that God has anointed them
[00:20:34.900 --> 00:20:36.740]   for this project of rebuilding.
[00:20:36.740 --> 00:20:40.020]   There's resistance against that project.
[00:20:40.020 --> 00:20:42.220]   Zerubbabel stands firm and he says,
[00:20:42.220 --> 00:20:44.340]   mm-mm, we're not gonna listen to your voice.
[00:20:44.340 --> 00:20:46.380]   We're gonna stand firm on this in the Lord.
[00:20:46.380 --> 00:20:49.540]   And but throughout the whole time of rebuilding,
[00:20:49.540 --> 00:20:51.580]   there are people around saying,
[00:20:51.580 --> 00:20:54.640]   this is never going to amount to anything.
[00:20:54.640 --> 00:20:59.020]   I wonder if you've ever had somebody in your life
[00:20:59.020 --> 00:21:01.140]   that no matter how excited you are,
[00:21:01.140 --> 00:21:03.820]   no matter how much you're excited about the future,
[00:21:03.820 --> 00:21:06.000]   no matter how bubbly you might be,
[00:21:06.000 --> 00:21:09.940]   they're the naysayer and the voice of doom in your life.
[00:21:09.940 --> 00:21:11.700]   And that's not gonna happen.
[00:21:11.700 --> 00:21:13.060]   You don't have the resources.
[00:21:13.060 --> 00:21:14.180]   You don't have the network.
[00:21:14.180 --> 00:21:15.180]   You don't have the friends.
[00:21:15.180 --> 00:21:17.380]   Have you seen yourself lately?
[00:21:17.380 --> 00:21:20.900]   We've all got these people in our lives
[00:21:20.900 --> 00:21:23.500]   that are trying to tell us that we cannot do
[00:21:23.500 --> 00:21:26.940]   the very thing that the Lord has said we can do.
[00:21:26.940 --> 00:21:30.260]   Any process of personal transformation
[00:21:30.260 --> 00:21:35.180]   is gonna have to wrestle with the naysayers and the doubters.
[00:21:35.180 --> 00:21:36.620]   And here's what happens.
[00:21:36.620 --> 00:21:38.300]   They're not always external.
[00:21:38.300 --> 00:21:39.900]   Sometimes they're internal.
[00:21:39.900 --> 00:21:44.380]   Now notice what happens at the start.
[00:21:44.380 --> 00:21:46.740]   When the builders laid the foundation
[00:21:46.740 --> 00:21:48.620]   of the temple of the Lord.
[00:21:48.620 --> 00:21:49.700]   Let's just stop there.
[00:21:49.700 --> 00:21:53.100]   Ezra begins this beautiful moment,
[00:21:53.100 --> 00:21:54.900]   this significant historical moment
[00:21:54.900 --> 00:21:56.420]   of the building of the second temple.
[00:21:56.420 --> 00:21:58.260]   And he says, here's the reality.
[00:21:58.260 --> 00:22:00.420]   At the moment we're standing there,
[00:22:00.420 --> 00:22:03.960]   our feet are still in the ruins of the old temple.
[00:22:03.960 --> 00:22:06.260]   Our feet are in the rubble of the old,
[00:22:06.260 --> 00:22:08.260]   but then the builders come
[00:22:08.260 --> 00:22:11.340]   and the builders begin the process of restoration.
[00:22:11.340 --> 00:22:13.820]   What I love what Ezra does here,
[00:22:13.820 --> 00:22:16.380]   and you can see Nehemiah doing something similar
[00:22:16.380 --> 00:22:19.140]   in his description of this event as well.
[00:22:19.140 --> 00:22:21.960]   They're not shying away from the reality
[00:22:21.960 --> 00:22:26.100]   that their glorious Jerusalem is now lying in ruins.
[00:22:26.100 --> 00:22:27.940]   In fact, we see this more profoundly,
[00:22:27.940 --> 00:22:29.220]   I think, in the book of Nehemiah.
[00:22:29.220 --> 00:22:32.460]   So let me just jump to Nehemiah 4, verse two.
[00:22:32.460 --> 00:22:33.460]   Let me read this to you.
[00:22:33.460 --> 00:22:35.940]   It says this, in the presence of his associates
[00:22:35.940 --> 00:22:38.100]   in the army of Samaria, he said,
[00:22:38.100 --> 00:22:39.980]   what are these feeble Jews doing?
[00:22:39.980 --> 00:22:42.020]   This is another one of those naysaying voices.
[00:22:42.020 --> 00:22:43.980]   Will they restore their wall?
[00:22:43.980 --> 00:22:46.700]   Will they offer sacrifices in a temple?
[00:22:46.700 --> 00:22:48.740]   Will they finish in a day?
[00:22:48.740 --> 00:22:51.300]   Can they bring the stones back to life
[00:22:51.300 --> 00:22:55.460]   from those heaps of rubble, burned as they are?
[00:22:55.460 --> 00:22:58.340]   So I want you to see the actual picture
[00:22:58.340 --> 00:22:59.860]   of Jerusalem in this moment.
[00:22:59.860 --> 00:23:03.500]   And the naysayers describe it and Nehemiah captures it.
[00:23:03.500 --> 00:23:06.740]   They're literally standing in the ruins.
[00:23:06.740 --> 00:23:11.740]   It's literally like so bad that the stones are so burnt,
[00:23:11.740 --> 00:23:15.020]   so broken up, so desecrated,
[00:23:15.020 --> 00:23:17.460]   that the enemies are taunting Israel.
[00:23:17.460 --> 00:23:20.780]   And they're saying, have you not seen the stones?
[00:23:20.780 --> 00:23:22.980]   Don't you realize that there is nothing
[00:23:22.980 --> 00:23:24.380]   that can come from this?
[00:23:24.380 --> 00:23:27.500]   How could life ever come from these stones
[00:23:27.500 --> 00:23:30.100]   as burnt out as they are?
[00:23:30.100 --> 00:23:33.620]   And what I love about what Ezra is doing in chapter three
[00:23:33.620 --> 00:23:35.460]   is he's not hiding from the reality
[00:23:35.460 --> 00:23:36.760]   that the stones are burnt.
[00:23:36.760 --> 00:23:39.900]   He's not trying to cover up the reality
[00:23:39.900 --> 00:23:44.060]   that Jerusalem is desolate at this time.
[00:23:44.060 --> 00:23:45.180]   He's not trying to pretend
[00:23:45.180 --> 00:23:46.980]   that things are better than they are.
[00:23:46.980 --> 00:23:50.060]   He's not trying to sweep the issues under the rug.
[00:23:50.060 --> 00:23:51.900]   He's not trying to say that,
[00:23:51.900 --> 00:23:54.980]   hey, we just need a fresh thinking about what the,
[00:23:54.980 --> 00:23:58.420]   no, he's actually going, okay, we are standing here.
[00:23:58.420 --> 00:24:02.420]   And yes, the stones, they're burnt out, they're broken.
[00:24:02.420 --> 00:24:06.020]   He's like, this has to be our starting point.
[00:24:06.020 --> 00:24:09.180]   And I think what we see here is a profound first idea
[00:24:09.180 --> 00:24:10.660]   when we think about our own journeys
[00:24:10.660 --> 00:24:11.800]   of personal transformation.
[00:24:11.800 --> 00:24:15.660]   It's always going to begin when we take a good,
[00:24:15.660 --> 00:24:20.140]   honest, and sober look and admit and acknowledge
[00:24:20.140 --> 00:24:22.420]   what lies in ruins in our life.
[00:24:22.420 --> 00:24:27.220]   No one has ever changed until they've realized
[00:24:27.220 --> 00:24:28.680]   that they need to change.
[00:24:30.180 --> 00:24:33.020]   And so here's a moment where Ezra is not trying
[00:24:33.020 --> 00:24:34.620]   to sweep it all under the rug.
[00:24:34.620 --> 00:24:36.380]   He's putting out that Nehemiah,
[00:24:36.380 --> 00:24:39.900]   letting us know what those stones actually look like,
[00:24:39.900 --> 00:24:42.140]   burnt and broken.
[00:24:42.140 --> 00:24:44.020]   And they're doing it 'cause they're trying to say,
[00:24:44.020 --> 00:24:45.540]   that's the beginning point.
[00:24:45.540 --> 00:24:47.560]   And if you want to change,
[00:24:47.560 --> 00:24:49.620]   if you want the Lord to do something in your life,
[00:24:49.620 --> 00:24:53.340]   it is going to start when you realize, you know what?
[00:24:53.340 --> 00:24:55.760]   I admit there's some ruins in me.
[00:24:55.760 --> 00:24:58.860]   I admit that there are some areas of rubble
[00:24:58.860 --> 00:25:01.820]   that I wish they weren't there, but they are there.
[00:25:01.820 --> 00:25:05.140]   I'm struggling with the reality that this is here.
[00:25:05.140 --> 00:25:08.340]   Notice this, you will never become the person
[00:25:08.340 --> 00:25:13.340]   God longs you to be until you first actually wrestle
[00:25:13.340 --> 00:25:17.340]   with who you are and understand and own the person
[00:25:17.340 --> 00:25:18.700]   that you are today.
[00:25:18.700 --> 00:25:20.900]   You're never gonna become the person
[00:25:20.900 --> 00:25:23.820]   that God longs for you to be until you first take
[00:25:23.820 --> 00:25:28.100]   that understanding and that ownership of who you are today,
[00:25:28.100 --> 00:25:30.740]   putting your hand up in your spirit and in your heart
[00:25:30.740 --> 00:25:33.180]   before the Lord, maybe doing it before others
[00:25:33.180 --> 00:25:36.260]   in your small group community and saying, I'm struggling.
[00:25:36.260 --> 00:25:37.420]   I mean, it's hard.
[00:25:37.420 --> 00:25:39.740]   I got some trauma I'm struggling to shake.
[00:25:39.740 --> 00:25:42.420]   I got some sin that I can't seem to deal with.
[00:25:42.420 --> 00:25:45.040]   I got some insecurities that are still present,
[00:25:45.040 --> 00:25:46.700]   whatever it might be for you.
[00:25:46.700 --> 00:25:49.620]   Our starting point is, this is honestly
[00:25:49.620 --> 00:25:50.900]   what's going on in my life.
[00:25:50.900 --> 00:25:52.380]   This is who I am.
[00:25:52.380 --> 00:25:53.700]   I'm not hiding from it.
[00:25:53.700 --> 00:25:55.420]   I'm not trying to run from it.
[00:25:55.420 --> 00:25:57.380]   I'm not trying to pretend that it's not there.
[00:25:57.380 --> 00:25:59.180]   I'm not coming in on Sunday, raising my hands
[00:25:59.180 --> 00:26:01.140]   and singing these great songs for Jesus
[00:26:01.140 --> 00:26:02.860]   and then doing all the things I'm doing in the week.
[00:26:02.860 --> 00:26:06.020]   No, eventually I have to lay the line in the sand
[00:26:06.020 --> 00:26:07.900]   and say, there's rubble here.
[00:26:07.900 --> 00:26:10.380]   There's rubble here.
[00:26:10.380 --> 00:26:13.580]   There's things laying in ruins and it's not right.
[00:26:13.580 --> 00:26:17.620]   And I want the Lord to change me 'cause I've got a burden.
[00:26:17.620 --> 00:26:23.540]   I've got a longing inside of me, a holy dissatisfaction
[00:26:23.540 --> 00:26:27.260]   for the way that I am and I longing for more.
[00:26:28.100 --> 00:26:29.940]   That's where it begins.
[00:26:29.940 --> 00:26:31.980]   That's where it begins in this moment right here
[00:26:31.980 --> 00:26:36.260]   for God's people standing in the rubble of their life.
[00:26:36.260 --> 00:26:40.540]   And as they're standing there and they're realizing
[00:26:40.540 --> 00:26:42.540]   that this is the starting point,
[00:26:42.540 --> 00:26:45.900]   just to acknowledge the reality that there is rubble there,
[00:26:45.900 --> 00:26:47.420]   I want you to see what happens next.
[00:26:47.420 --> 00:26:48.980]   This is so important.
[00:26:48.980 --> 00:26:50.220]   They come to realize something
[00:26:50.220 --> 00:26:51.620]   and they come to make a decision.
[00:26:51.620 --> 00:26:56.620]   They realize that God's renewal always begins in the rubble.
[00:26:57.620 --> 00:27:01.460]   God's renewal always begins in the rubble.
[00:27:01.460 --> 00:27:04.260]   And so if step one is to say, I can see some places
[00:27:04.260 --> 00:27:05.980]   in my life where there's ruin and rubble,
[00:27:05.980 --> 00:27:10.540]   step two is to go and that's the playground of Jesus Christ.
[00:27:10.540 --> 00:27:13.300]   Like the ruins and the rubble is where God
[00:27:13.300 --> 00:27:14.580]   gets most excited.
[00:27:14.580 --> 00:27:18.620]   The stuff that's broken in me, if his primary focus
[00:27:18.620 --> 00:27:21.220]   is to move us to become more and more like Christ Jesus,
[00:27:21.220 --> 00:27:26.060]   he sees the rubble inside of me and he gets excited
[00:27:26.060 --> 00:27:28.900]   for the change that's coming.
[00:27:28.900 --> 00:27:31.140]   You see, God looks at the rubble in your life
[00:27:31.140 --> 00:27:33.940]   and he's not repelled or repulsed by it.
[00:27:33.940 --> 00:27:37.940]   Instead he rejoices and he rolls up his sleeves.
[00:27:37.940 --> 00:27:39.300]   He looks over you and he says,
[00:27:39.300 --> 00:27:41.220]   okay, I can see some stuff you're struggling with.
[00:27:41.220 --> 00:27:43.400]   I know things are hard, I know this is challenging,
[00:27:43.400 --> 00:27:45.660]   but I see you and I see the person you're becoming.
[00:27:45.660 --> 00:27:48.420]   And I'm so excited that I can draw alongside of you.
[00:27:48.420 --> 00:27:50.380]   I'm not repelled by that brokenness.
[00:27:50.380 --> 00:27:52.620]   I'm not repelled by the rubble around you.
[00:27:52.620 --> 00:27:54.540]   No, the rubble is my playground.
[00:27:54.540 --> 00:27:58.460]   The rubble is the very place that I take and transform.
[00:27:58.460 --> 00:28:02.180]   Notice this, Israel does not see the rubble
[00:28:02.180 --> 00:28:05.340]   and the burnt out stones, get rid of them all
[00:28:05.340 --> 00:28:07.820]   and then bring in some other stones.
[00:28:07.820 --> 00:28:11.580]   They take those stones and they lay the foundation
[00:28:11.580 --> 00:28:14.020]   of the new temple.
[00:28:14.020 --> 00:28:15.580]   It's the same with Jesus.
[00:28:15.580 --> 00:28:19.900]   He takes the rubble of our lives and he doesn't go,
[00:28:19.900 --> 00:28:21.820]   away it goes.
[00:28:21.820 --> 00:28:26.460]   He takes the rubble and he restores and renews it.
[00:28:26.460 --> 00:28:31.380]   The very thing that we thought could never come to any good
[00:28:31.380 --> 00:28:34.900]   comes good so that he receives the glory.
[00:28:34.900 --> 00:28:38.380]   And with an enemy are taunting Israel,
[00:28:38.380 --> 00:28:41.020]   have you seen the stones?
[00:28:41.020 --> 00:28:43.460]   Don't you realize that nothing good can come from that?
[00:28:43.460 --> 00:28:47.980]   Burned as they are, Israel had to make a choice.
[00:28:47.980 --> 00:28:50.380]   They had to make a choice 'cause they could see the stones,
[00:28:50.380 --> 00:28:51.340]   same as everybody else.
[00:28:51.340 --> 00:28:54.500]   Their choice was, are they going to see the stones,
[00:28:54.500 --> 00:28:56.740]   agree with the taunters and say, you know what?
[00:28:56.740 --> 00:28:58.620]   I don't think anything good can come with it.
[00:28:58.620 --> 00:29:00.820]   Or were they gonna see the stones and say,
[00:29:00.820 --> 00:29:03.620]   hang on a sec, sure, I can see how burned out they are,
[00:29:03.620 --> 00:29:05.540]   but that's just the possibility then
[00:29:05.540 --> 00:29:07.740]   for God to do an even greater miracle.
[00:29:07.740 --> 00:29:10.380]   That's just therefore the way for God to come
[00:29:10.380 --> 00:29:12.620]   and restore and renew in ways that we can never do.
[00:29:12.620 --> 00:29:15.300]   Are they going to choose to go with the enemy's voice
[00:29:15.300 --> 00:29:18.540]   or are they gonna choose to go with a voice of faith?
[00:29:18.540 --> 00:29:19.500]   And every single one of us,
[00:29:19.500 --> 00:29:22.260]   if we want any transformation in Jesus Christ,
[00:29:22.260 --> 00:29:25.940]   we are always gonna come to the same decision point.
[00:29:25.940 --> 00:29:28.420]   Some of you, I know I do this.
[00:29:28.420 --> 00:29:31.060]   I look at some of the brokenness in me and I think,
[00:29:31.060 --> 00:29:33.740]   I don't think God could ever do anything with that.
[00:29:33.740 --> 00:29:37.460]   And immediately I'm operating from a place of defeat.
[00:29:37.460 --> 00:29:40.820]   I have to make a decision.
[00:29:40.820 --> 00:29:44.260]   Do I really believe that the rubble is the Lord's playground?
[00:29:44.260 --> 00:29:47.580]   Do I really believe that what I thought burnt as it is
[00:29:47.580 --> 00:29:49.620]   could never come to anything good,
[00:29:49.620 --> 00:29:52.940]   that if God touches it, it can come to life?
[00:29:52.940 --> 00:29:56.820]   Jesus, as the widow comes out of the village of Nain
[00:29:56.820 --> 00:30:00.940]   with her dead son in a casket, touches the casket,
[00:30:00.940 --> 00:30:03.220]   and he says, "Arise."
[00:30:03.220 --> 00:30:06.500]   Do I believe that the Spirit of God can touch the rubble
[00:30:06.500 --> 00:30:09.900]   that lays ruin in me and stay alive?
[00:30:09.900 --> 00:30:13.420]   It's a challenge.
[00:30:13.420 --> 00:30:16.980]   It's a challenge because it's easy for us to, I think,
[00:30:16.980 --> 00:30:20.380]   listen to the rubble than it is to stand in faith
[00:30:20.380 --> 00:30:21.220]   with the Lord.
[00:30:21.220 --> 00:30:26.540]   Some of you need to realize that when you look at the rubble
[00:30:26.540 --> 00:30:29.980]   of your past and you just see failure,
[00:30:29.980 --> 00:30:33.900]   God looks at that rubble and he sees your good future.
[00:30:33.900 --> 00:30:36.460]   What you think is the rubble of your past,
[00:30:36.460 --> 00:30:38.820]   God sees as the building blocks of your future.
[00:30:38.820 --> 00:30:42.060]   He sees the very thing that he can't wait to do
[00:30:42.060 --> 00:30:44.540]   in your life, the very thing that he seeks
[00:30:44.540 --> 00:30:46.220]   to transform and renew.
[00:30:46.220 --> 00:30:50.020]   He sees the rubble, but he sees it and rejoices.
[00:30:50.020 --> 00:30:52.460]   He rolls up his sleeves and he's like,
[00:30:52.460 --> 00:30:54.100]   "Do you wanna get to work?"
[00:30:54.100 --> 00:30:58.500]   The question we should have is then,
[00:30:58.500 --> 00:31:01.420]   "Yeah, I think I do, Andrew, but I don't know how.
[00:31:01.420 --> 00:31:02.940]   "Like, how do we start?
[00:31:02.940 --> 00:31:04.940]   "What is the starting posture of my heart?
[00:31:04.940 --> 00:31:07.000]   "How do I resonate to what you're saying here today?
[00:31:07.000 --> 00:31:09.260]   "It's resonating, but how do I move forward?
[00:31:09.260 --> 00:31:10.780]   "What is my starting point?"
[00:31:10.780 --> 00:31:14.180]   Well, I want you to see what happens in verse 10 and 11 here.
[00:31:14.180 --> 00:31:15.300]   It says this, it says,
[00:31:15.300 --> 00:31:16.660]   "When the builders laid the foundation
[00:31:16.660 --> 00:31:17.500]   "of the temple of the Lord,
[00:31:17.500 --> 00:31:19.460]   "the priests in their vestments and with trumpets,
[00:31:19.460 --> 00:31:21.980]   "and the Levites, the son of Asher with their symbols,
[00:31:21.980 --> 00:31:24.260]   "took their places to praise the Lord
[00:31:24.260 --> 00:31:26.340]   "as described by David, king of Israel.
[00:31:26.340 --> 00:31:29.360]   "With praise and thanksgiving, they sang to the Lord,
[00:31:29.360 --> 00:31:34.100]   "'He is good, his love to Israel endures forever.'
[00:31:34.100 --> 00:31:36.580]   "And all the people gave a great shout of praise
[00:31:36.580 --> 00:31:38.480]   "to the Lord because the foundation
[00:31:38.480 --> 00:31:41.140]   "of the house of the Lord was made."
[00:31:41.140 --> 00:31:44.000]   This should blow your mind 'cause it blows mine.
[00:31:44.000 --> 00:31:46.900]   As they're standing in the rubble,
[00:31:46.900 --> 00:31:50.140]   and as the first builders begin to take that rubble
[00:31:50.140 --> 00:31:52.100]   and begin to construct the new temple,
[00:31:52.100 --> 00:31:55.380]   here's what we see Israel doing.
[00:31:55.380 --> 00:31:58.540]   They're worshiping, they're praising,
[00:31:58.540 --> 00:32:00.900]   they're clashing symbols together,
[00:32:00.900 --> 00:32:04.180]   they're jumping up and down, they're shouting for joy,
[00:32:04.180 --> 00:32:05.860]   they're making so much noise
[00:32:05.860 --> 00:32:08.420]   that it's heard from far and far away.
[00:32:08.420 --> 00:32:11.580]   Israel's having a worship dance party
[00:32:11.580 --> 00:32:14.040]   whilst they're surrounded by rubble.
[00:32:14.040 --> 00:32:16.160]   Now, I don't know about you,
[00:32:16.160 --> 00:32:19.160]   when I'm aware of the rubble in my life,
[00:32:19.160 --> 00:32:21.160]   I don't feel like a worship dance party.
[00:32:21.160 --> 00:32:24.160]   In fact, when the rubble is in my life,
[00:32:24.160 --> 00:32:26.560]   when the ruins, I mean, I'm aware of them
[00:32:26.560 --> 00:32:28.120]   and I'm soberly seeing them,
[00:32:28.120 --> 00:32:30.880]   I wanna run in the other direction, I wanna get away.
[00:32:30.880 --> 00:32:33.360]   I don't want someone clashing symbols around me
[00:32:33.360 --> 00:32:34.960]   and going, "Praise Jesus."
[00:32:34.960 --> 00:32:37.840]   I wanna run to a cave and escape.
[00:32:37.840 --> 00:32:39.980]   Anyone with me?
[00:32:39.980 --> 00:32:41.880]   Like we have this kind of averse thing,
[00:32:41.880 --> 00:32:43.440]   like we're in the rubble,
[00:32:43.440 --> 00:32:45.480]   the last thing we think is to praise,
[00:32:45.480 --> 00:32:49.880]   here's Israel in the rubble and they're finding a voice.
[00:32:49.880 --> 00:32:51.600]   I'll tell you what,
[00:32:51.600 --> 00:32:53.040]   when I'm aware of the pain of my rubble,
[00:32:53.040 --> 00:32:54.440]   there are words coming out of my mouth,
[00:32:54.440 --> 00:32:56.680]   but you would not wanna hear them on a Sunday.
[00:32:56.680 --> 00:33:00.840]   But here's Israel, great as our God,
[00:33:00.840 --> 00:33:02.480]   singing away, clashing the symbols,
[00:33:02.480 --> 00:33:04.800]   having a party as the temple's being rebuilt.
[00:33:04.800 --> 00:33:06.640]   And this should really challenge you
[00:33:06.640 --> 00:33:07.720]   because here's the thing,
[00:33:07.720 --> 00:33:12.180]   as Christians, our primary posture in worship
[00:33:12.180 --> 00:33:16.540]   is to worship as a response to something God has done
[00:33:16.540 --> 00:33:18.420]   rather than at the beginning of something
[00:33:18.420 --> 00:33:20.340]   we're hoping Him to do.
[00:33:20.340 --> 00:33:21.660]   Come on church.
[00:33:21.660 --> 00:33:23.220]   Like as Christians, largely,
[00:33:23.220 --> 00:33:25.660]   we find worship rising up inside of us
[00:33:25.660 --> 00:33:27.940]   because the prayer was answered,
[00:33:27.940 --> 00:33:30.940]   because the thing we had hoped for did happen,
[00:33:30.940 --> 00:33:34.340]   because the healing that we needed came through.
[00:33:34.340 --> 00:33:35.620]   And when those things happen,
[00:33:35.620 --> 00:33:37.540]   we stand back and we go, "God is awesome.
[00:33:37.540 --> 00:33:38.820]   "God is great."
[00:33:38.820 --> 00:33:40.240]   And so often as Christians,
[00:33:40.240 --> 00:33:43.300]   I think we base our worship in a retrospective,
[00:33:43.300 --> 00:33:46.560]   a reactive thing rather than a proactive thing.
[00:33:46.560 --> 00:33:48.160]   And trust me, when God heals you,
[00:33:48.160 --> 00:33:50.180]   when He does something, you should worship.
[00:33:50.180 --> 00:33:51.520]   You should respond in praise.
[00:33:51.520 --> 00:33:53.640]   You should respond in a hallelujah and in glory.
[00:33:53.640 --> 00:33:55.640]   That's an absolutely right thing to do.
[00:33:55.640 --> 00:33:59.080]   But when our primary posture with worship
[00:33:59.080 --> 00:34:02.460]   is always in response to what God is doing,
[00:34:02.460 --> 00:34:04.840]   then we're standing there waiting for God to do something
[00:34:04.840 --> 00:34:06.080]   before we give Him glory.
[00:34:06.960 --> 00:34:08.320]   When actually maybe we need to begin
[00:34:08.320 --> 00:34:09.720]   to think of worship differently.
[00:34:09.720 --> 00:34:12.120]   Maybe there's another kind of worship,
[00:34:12.120 --> 00:34:14.640]   I would argue one that is way more rare,
[00:34:14.640 --> 00:34:16.920]   but one that is way more powerful,
[00:34:16.920 --> 00:34:18.400]   the kind of worship that says,
[00:34:18.400 --> 00:34:21.080]   "I'm gonna praise Him long before He does
[00:34:21.080 --> 00:34:23.240]   "anything I've asked Him to do."
[00:34:23.240 --> 00:34:24.400]   Long before He's come through,
[00:34:24.400 --> 00:34:26.720]   long before the healing, long before the restoration,
[00:34:26.720 --> 00:34:29.840]   long before the temple is built,
[00:34:29.840 --> 00:34:32.200]   we're gonna start the process.
[00:34:32.200 --> 00:34:35.600]   The process, whilst we're still with our feet in the rubble,
[00:34:35.600 --> 00:34:38.080]   we're not gonna allow the rubble to speak louder to us
