
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:16:53.020 --> 00:16:54.420]   and they're getting tired, they're wondering,
[00:16:54.420 --> 00:16:57.560]   you know, what's next, where do we find our place of rest?
[00:16:57.560 --> 00:16:59.380]   We just wanna chill out, we just wanna break.
[00:16:59.380 --> 00:17:03.340]   We've been walking in the desert for a few days.
[00:17:03.340 --> 00:17:07.060]   And I think it's right there in verse 27
[00:17:07.060 --> 00:17:10.700]   that God breaks through in a pretty unpredictable,
[00:17:10.700 --> 00:17:13.660]   unnoticeable way, something that I feel like
[00:17:13.660 --> 00:17:15.620]   for most of us, we would kind of just read over
[00:17:15.620 --> 00:17:17.780]   and not really see, it says this in verse 27.
[00:17:17.780 --> 00:17:21.380]   And they came to Elam, where there were 12 springs of water
[00:17:21.380 --> 00:17:24.180]   and 70 palm trees, and they encamped there
[00:17:24.180 --> 00:17:26.060]   beside the waters.
[00:17:26.060 --> 00:17:28.300]   For the record, Elam sounds like a great place.
[00:17:28.300 --> 00:17:31.100]   70 palm trees, it sounds like a good time.
[00:17:31.100 --> 00:17:32.740]   So they see that and they're like, all right,
[00:17:32.740 --> 00:17:33.620]   here's a place.
[00:17:33.620 --> 00:17:37.740]   I read that verse because there's nothing really special
[00:17:37.740 --> 00:17:39.060]   about what's just happened.
[00:17:39.060 --> 00:17:42.320]   They were just walking, there was no staff,
[00:17:42.320 --> 00:17:46.240]   there was no tornado of fire, they're just going,
[00:17:46.240 --> 00:17:49.240]   they're just doing their everyday migrating stuff
[00:17:49.240 --> 00:17:52.580]   and they come across the right thing at the right time.
[00:17:52.580 --> 00:17:54.080]   They find the right place.
[00:17:54.080 --> 00:17:57.360]   No seas are being parted, but now they have a place
[00:17:57.360 --> 00:17:59.960]   where they can relax, where they can rest for a little bit
[00:17:59.960 --> 00:18:02.840]   before they continue their journey.
[00:18:02.840 --> 00:18:05.960]   And it's a point where I feel like it's a bit awkward
[00:18:05.960 --> 00:18:09.480]   because it's not a clear picture of God's provision, right?
[00:18:09.480 --> 00:18:12.360]   Like it doesn't say, and then God provided wells
[00:18:12.360 --> 00:18:16.100]   or God provided 70 palm trees to just grow overnight.
[00:18:16.100 --> 00:18:17.720]   Like they just showed up and there's wells
[00:18:17.720 --> 00:18:18.720]   and water to drink.
[00:18:18.720 --> 00:18:20.560]   Is that a clear picture of God's provision?
[00:18:20.560 --> 00:18:22.600]   But I feel like it's pretty intentional.
[00:18:22.600 --> 00:18:23.880]   Think about where this falls.
[00:18:23.880 --> 00:18:26.980]   Right after they've had like maybe the clearest picture
[00:18:26.980 --> 00:18:28.640]   of God's provision, Spartan Red Sea,
[00:18:28.640 --> 00:18:30.720]   the whole Nemo thing that I talked about, right?
[00:18:30.720 --> 00:18:33.520]   You have that clear picture and now you have this
[00:18:33.520 --> 00:18:36.360]   where I just found some wells and some palm trees.
[00:18:36.360 --> 00:18:37.920]   What do I do with that?
[00:18:37.920 --> 00:18:41.520]   I feel like it occurs intentionally in scripture
[00:18:41.520 --> 00:18:44.860]   right at that time on purpose for us to understand
[00:18:44.860 --> 00:18:47.140]   and see that God is working.
[00:18:47.140 --> 00:18:50.840]   God is providing, he's leading and he's guiding
[00:18:50.840 --> 00:18:53.100]   even in the moments that are not so obvious.
[00:18:53.100 --> 00:18:55.760]   That placing of that.
[00:18:55.760 --> 00:18:58.280]   Now I wonder if we would consider our Exodus journey
[00:18:58.280 --> 00:19:00.400]   and where we're going with everything.
[00:19:00.400 --> 00:19:03.720]   I feel like for us a lot of days are anticlimactic, right?
[00:19:03.720 --> 00:19:05.520]   Not too much is happening all the time.
[00:19:05.520 --> 00:19:08.840]   It's pretty basic, pretty mundane, pretty ordinary,
[00:19:08.840 --> 00:19:11.260]   just living life, waking up, getting on the train,
[00:19:11.260 --> 00:19:13.200]   going to work, being annoyed at my friends,
[00:19:13.200 --> 00:19:14.360]   drinking four coffees.
[00:19:14.360 --> 00:19:18.120]   It's just part of the regular average day.
[00:19:18.120 --> 00:19:23.800]   And it can be a bit challenging for us to see God in that.
[00:19:23.800 --> 00:19:25.080]   Like where is God moving?
[00:19:25.080 --> 00:19:27.760]   There's no big miracle happening so is God even active?
[00:19:27.760 --> 00:19:29.440]   Is he still a part of this journey
[00:19:29.440 --> 00:19:32.880]   or am I just doing my everyday stuff by myself?
[00:19:32.880 --> 00:19:34.960]   I think that we have to realize that just because
[00:19:34.960 --> 00:19:37.040]   your Red Sea moment is behind you
[00:19:37.040 --> 00:19:40.080]   does not mean the best moments are in the past.
[00:19:40.080 --> 00:19:47.000]   God, the miracle worker who parts Red Seas is the same God
[00:19:47.000 --> 00:19:53.120]   who just basically leads and guides us step by step
[00:19:53.120 --> 00:19:55.440]   to where we need to go.
[00:19:55.440 --> 00:19:58.200]   He's the one that brings us to our elims,
[00:19:58.200 --> 00:20:02.080]   our places of rest, the things that we need.
[00:20:02.080 --> 00:20:04.880]   His provision on our Exodus journey is expressed this way
[00:20:04.880 --> 00:20:07.920]   intentionally so that we can hold on to hope
[00:20:07.920 --> 00:20:09.600]   that when we're not seeing him in the big things
[00:20:09.600 --> 00:20:11.080]   doesn't mean that he's not there.
[00:20:11.080 --> 00:20:12.600]   This story gives us a bit of hope that
[00:20:12.600 --> 00:20:14.440]   just because the seed didn't part for me today
[00:20:14.440 --> 00:20:16.920]   doesn't mean God is inactive in my world,
[00:20:16.920 --> 00:20:18.200]   doesn't mean that God doesn't care,
[00:20:18.200 --> 00:20:19.920]   doesn't mean that God is far away.
[00:20:19.920 --> 00:20:23.960]   Please don't gauge God's provision or even his presence
[00:20:23.960 --> 00:20:26.280]   with you on whether or not big miracles
[00:20:26.280 --> 00:20:28.720]   are taking place around you.
[00:20:28.720 --> 00:20:31.340]   He's still with you, he's still for you,
[00:20:31.340 --> 00:20:34.740]   he's still leading you into the very freedom
[00:20:34.740 --> 00:20:36.200]   that he has promised.
[00:20:36.200 --> 00:20:40.000]   So can we choose to trust that he doesn't always
[00:20:40.000 --> 00:20:42.960]   have to do the supernatural to provide for us,
[00:20:42.960 --> 00:20:45.080]   that the everyday and the ordinary
[00:20:45.080 --> 00:20:47.240]   are his provision methods too.
[00:20:47.240 --> 00:20:51.800]   Perhaps the ordinary days are God's workstation
[00:20:51.800 --> 00:20:53.920]   and though it may feel empty and dry
[00:20:53.920 --> 00:20:56.160]   and like we're literally in a desert,
[00:20:56.160 --> 00:20:59.000]   can we trust that even when we don't see it he's working?
[00:20:59.000 --> 00:21:01.240]   We're just saying that even when we don't feel it
[00:21:01.240 --> 00:21:03.320]   he's working, he's working on our behalf,
[00:21:03.320 --> 00:21:08.320]   he's liberating, he's still the God that provides for us
[00:21:08.320 --> 00:21:10.760]   even in the small moments.
[00:21:10.760 --> 00:21:14.920]   He's the God of the big and he's the God of the small.
[00:21:14.920 --> 00:21:18.040]   Can we recognize him in those small moments?
[00:21:18.040 --> 00:21:20.360]   That's what Elam is calling us to see
[00:21:20.360 --> 00:21:21.720]   in this biblical narrative.
[00:21:21.720 --> 00:21:24.340]   And so Elam provides that for us, right?
[00:21:24.340 --> 00:21:28.120]   It gives us an understanding that God is active,
[00:21:28.120 --> 00:21:30.460]   God is there in the small moments.
[00:21:30.460 --> 00:21:32.120]   The Red Sea which happened right before that
[00:21:32.120 --> 00:21:35.400]   gave us an understanding that God breaks into our world
[00:21:35.400 --> 00:21:37.640]   and provides for us in miraculous ways.
[00:21:37.640 --> 00:21:40.800]   We've got miraculous provision, we've got natural provision
[00:21:40.800 --> 00:21:43.280]   but there's actually a third way in which God chooses
[00:21:43.280 --> 00:21:45.820]   to provide for his people and it's based off
[00:21:45.820 --> 00:21:49.080]   of what happens in the second half of Exodus 17.
[00:21:49.080 --> 00:21:53.040]   So what happens here is the people are,
[00:21:53.040 --> 00:21:58.040]   they've left Elam, they've journeyed into the Desert of Sin,
[00:21:58.680 --> 00:22:02.120]   they've had the experience of the manna and the Sabbath
[00:22:02.120 --> 00:22:04.240]   and all these great things and now they're moving on
[00:22:04.240 --> 00:22:05.360]   forward again, right?
[00:22:05.360 --> 00:22:07.500]   So they're continuing to go forward.
[00:22:07.500 --> 00:22:11.000]   And just here in verse eight, it says it really clear.
[00:22:11.000 --> 00:22:15.080]   Amalek came and fought with Israel at Rephidim.
[00:22:15.080 --> 00:22:18.040]   This happens, it seems pretty dramatic
[00:22:18.040 --> 00:22:20.880]   but it does happen just as abruptly as it is written.
[00:22:20.880 --> 00:22:24.220]   There is indeed a nation that, an established nation
[00:22:24.220 --> 00:22:27.720]   that starts a battle, an unprovoked aggression
[00:22:27.720 --> 00:22:30.320]   against the people of Israel who had not really
[00:22:30.320 --> 00:22:31.600]   been established as a nation yet.
[00:22:31.600 --> 00:22:33.940]   You have to think about what would have their thoughts
[00:22:33.940 --> 00:22:34.920]   been in that moment.
[00:22:34.920 --> 00:22:37.160]   God has provided for us in big supernatural ways,
[00:22:37.160 --> 00:22:38.840]   God has provided for us in the small
[00:22:38.840 --> 00:22:42.000]   but now there's a people trying to end our existence.
[00:22:42.000 --> 00:22:45.680]   If we lose here, our journey of liberation might be over.
[00:22:45.680 --> 00:22:47.600]   It's this whole Exodus thing for a waste
[00:22:47.600 --> 00:22:50.540]   if he'd bring us to the desert truly so that we would die.
[00:22:50.540 --> 00:22:54.200]   I think those are the questions going through their heads.
[00:22:54.200 --> 00:22:55.720]   Another question that I think they might have been asking
[00:22:55.720 --> 00:23:00.320]   themselves is, we've been slaves for hundreds of years.
[00:23:00.320 --> 00:23:03.400]   How do we fight against an established people?
[00:23:03.400 --> 00:23:05.260]   Against an army that probably had weapons
[00:23:05.260 --> 00:23:08.840]   and had strategies and had different levels of hierarchy.
[00:23:08.840 --> 00:23:11.720]   Actually Moses is funny, he just tells Joshua,
[00:23:11.720 --> 00:23:15.400]   go get some people and go fight Amalek.
[00:23:15.400 --> 00:23:17.480]   I feel like Joshua's probably a little overwhelmed
[00:23:17.480 --> 00:23:18.320]   at that moment.
[00:23:18.320 --> 00:23:19.760]   And also how do you recognize who,
[00:23:19.760 --> 00:23:22.920]   like there's thousands, hundreds of thousands of them.
[00:23:22.920 --> 00:23:24.540]   How do you know who's the best fighter?
[00:23:24.540 --> 00:23:25.840]   Is it the tallest person?
[00:23:25.840 --> 00:23:27.460]   Is it the dude with the cutoff tank?
[00:23:27.460 --> 00:23:29.940]   How do you know exactly who needs to be a part
[00:23:29.940 --> 00:23:32.360]   of this journey of this battle?
[00:23:32.360 --> 00:23:34.320]   And Joshua has to go and find these people.
[00:23:34.320 --> 00:23:36.280]   Who's gonna be the great military mind
[00:23:36.280 --> 00:23:37.880]   to help them move forward?
[00:23:37.880 --> 00:23:40.340]   Who's going to be the one that gives them the best strategy
[00:23:40.340 --> 00:23:41.520]   to help them move forward?
[00:23:41.520 --> 00:23:44.600]   How do you fight a battle when you've never fought before
[00:23:44.600 --> 00:23:49.600]   and your entire people's existence is on the table?
[00:23:49.600 --> 00:23:53.300]   It's the definition of a crisis.
[00:23:53.300 --> 00:23:55.960]   And I love this, I find it interesting that God,
[00:23:55.960 --> 00:23:58.520]   his methods are interesting.
[00:23:58.520 --> 00:24:03.520]   He meets his people and matches their challenge.
[00:24:03.520 --> 00:24:07.100]   So what we've seen so far, at the Red Sea,
[00:24:07.100 --> 00:24:11.120]   giant sea, giant obstacle, right?
[00:24:11.120 --> 00:24:14.040]   God shows up in a giant way, right?
[00:24:14.040 --> 00:24:16.240]   For the 19th time, parting of the Red Sea,
[00:24:16.240 --> 00:24:17.640]   fish, all the things.
[00:24:17.640 --> 00:24:20.840]   The next victim that they face,
[00:24:21.300 --> 00:24:23.380]   they're in the desert and it's everyday life.
[00:24:23.380 --> 00:24:26.260]   It's just a regular of sustaining and finding water
[00:24:26.260 --> 00:24:28.580]   and finding a place to rest and finding a place
[00:24:28.580 --> 00:24:30.820]   to make sure that my animals are taken care of.
[00:24:30.820 --> 00:24:32.300]   Just the basic everyday needs.
[00:24:32.300 --> 00:24:34.660]   And how does God show up then?
[00:24:34.660 --> 00:24:37.320]   He leads them to Elam, leads them to the place
[00:24:37.320 --> 00:24:41.540]   of all the palm trees so they can just breathe and rest.
[00:24:41.540 --> 00:24:45.440]   He provides for them based off of what their situation is.
[00:24:45.440 --> 00:24:46.780]   He matches it.
[00:24:46.780 --> 00:24:48.500]   And it wouldn't be any different
[00:24:48.500 --> 00:24:50.460]   in this coming situation, right?
[00:24:50.460 --> 00:24:52.900]   Because now the people of God are being attacked
[00:24:52.900 --> 00:24:56.740]   by a community, by a group of people under Amalek.
[00:24:56.740 --> 00:24:58.660]   And God is going to provide a miracle.
[00:24:58.660 --> 00:25:01.340]   However, this miracle is not gonna be a miracle
[00:25:01.340 --> 00:25:05.340]   that is able to be sustained in isolation.
[00:25:05.340 --> 00:25:08.340]   This is a miracle that's gonna require the community.
[00:25:08.340 --> 00:25:09.700]   They're being attacked by a community
[00:25:09.700 --> 00:25:11.300]   and God is going to work in a way
[00:25:11.300 --> 00:25:13.780]   that where their community is gonna be necessary
[00:25:13.780 --> 00:25:16.300]   to sustain and to actually experience
[00:25:16.300 --> 00:25:18.800]   the provision of the miracle.
[00:25:19.800 --> 00:25:24.800]   God would signify the importance of what a community is,
[00:25:24.800 --> 00:25:27.120]   how it operates, and why it's so vital
[00:25:27.120 --> 00:25:29.080]   to every single one of our existence.
[00:25:29.080 --> 00:25:33.040]   The only way that they will move forward
[00:25:33.040 --> 00:25:34.600]   and that they will experience this miracle
[00:25:34.600 --> 00:25:37.720]   is through a functioning community.
[00:25:37.720 --> 00:25:40.800]   So let's read what the passage has to say here in verse 10.
[00:25:40.800 --> 00:25:41.960]   It reads like this.
[00:25:41.960 --> 00:25:44.800]   So Joshua did as Moses told him and he fought Amalek.
[00:25:44.800 --> 00:25:47.880]   While Moses, Aaron, and Hur went up to the top of the hill,
[00:25:47.880 --> 00:25:52.080]   then whenever Moses held up his hand, Israel prevailed.
[00:25:52.080 --> 00:25:55.520]   Whenever he let down his hand, Amalek prevailed.
[00:25:55.520 --> 00:25:58.520]   But Moses' hands grew heavy, so they took a stone
[00:25:58.520 --> 00:26:01.760]   and they put it under him and he sat on it.
[00:26:01.760 --> 00:26:05.040]   While Aaron and Hur, one on each side, supported his hands.
[00:26:05.040 --> 00:26:09.560]   Thus his hands remained steady until the sun set.
[00:26:09.560 --> 00:26:13.160]   And Joshua overwhelmed the people of Amalek with the sword.
[00:26:13.160 --> 00:26:15.160]   And they have their victory.
[00:26:15.160 --> 00:26:18.520]   There are a few things I really need us to lean into
[00:26:18.520 --> 00:26:21.560]   and pull out of this passage for our understanding.
[00:26:21.560 --> 00:26:25.400]   The first one is this, is sometimes God chooses
[00:26:25.400 --> 00:26:28.360]   to require the participation
[00:26:28.360 --> 00:26:30.320]   that's only found within our community.
[00:26:30.320 --> 00:26:32.100]   Hear that again.
[00:26:32.100 --> 00:26:35.480]   Sometimes God is going to choose to require
[00:26:35.480 --> 00:26:37.440]   the participation that can only be found
[00:26:37.440 --> 00:26:41.160]   within the community he's put you in.
[00:26:41.160 --> 00:26:43.920]   This miracle is different from the other ones.
[00:26:43.920 --> 00:26:47.400]   Moses, unlike other miracles, is not gonna be
[00:26:47.400 --> 00:26:50.360]   the only person that God is going to operate through.
[00:26:50.360 --> 00:26:51.520]   God's gonna need all the people.
[00:26:51.520 --> 00:26:54.560]   He's gonna need multiple people in that community.
[00:26:54.560 --> 00:26:57.040]   God wants to use multiple instruments
[00:26:57.040 --> 00:26:59.480]   to provide for his people in this case.
[00:26:59.480 --> 00:27:01.360]   The reality is that there will be parts
[00:27:01.360 --> 00:27:04.280]   of your liberation journey that God intends
[00:27:04.280 --> 00:27:08.360]   on us doing together in community with his people.
[00:27:08.360 --> 00:27:13.240]   God uses Aaron, God uses Moses, God uses Hur,
[00:27:13.240 --> 00:27:16.360]   God uses Joshua to provide this miracle.
[00:27:16.360 --> 00:27:18.960]   This miracle shows us that God provides for his people,
[00:27:18.960 --> 00:27:22.200]   yes, but sometimes in such a way that their community
[00:27:22.200 --> 00:27:24.680]   is the only way for them to walk out
[00:27:24.680 --> 00:27:26.160]   that expression of provision.
[00:27:26.160 --> 00:27:28.040]   The community becomes essential.
[00:27:28.040 --> 00:27:31.240]   It becomes irreplaceable, a real part
[00:27:31.240 --> 00:27:33.640]   of the Exodus journey into freedom.
[00:27:33.640 --> 00:27:34.720]   Every role is important.
[00:27:34.720 --> 00:27:36.440]   It doesn't matter which role you hold.
[00:27:36.440 --> 00:27:39.160]   They're all important in the community.
[00:27:39.160 --> 00:27:41.280]   It may be easy.
[00:27:41.280 --> 00:27:44.040]   I read this story, I naturally put myself,
[00:27:44.040 --> 00:27:45.680]   'cause I'm a little self-centered sometimes,
[00:27:45.680 --> 00:27:48.200]   I naturally put myself as the main character, Moses.
[00:27:48.200 --> 00:27:49.200]   So I read this, I'm like, okay, cool,
[00:27:49.200 --> 00:27:50.280]   I need to be in community.
[00:27:50.280 --> 00:27:52.680]   I'll be like the Moses and I'll have the,
[00:27:52.680 --> 00:27:54.400]   I don't know, I'll be holding up the stick
[00:27:54.400 --> 00:27:56.840]   as God's told me to and I'll have Jethro and Emma
[00:27:56.840 --> 00:27:59.000]   and B'lanna and Ron and Carla and Andrew
[00:27:59.000 --> 00:28:00.760]   and they'll all be holding up my arms
[00:28:00.760 --> 00:28:02.060]   'cause I'm not that strong.
[00:28:02.060 --> 00:28:05.640]   Maybe, maybe.
[00:28:08.280 --> 00:28:11.280]   But there are other people in this story, right?
[00:28:11.280 --> 00:28:12.720]   What if God's actually not called you
[00:28:12.720 --> 00:28:14.320]   just to be the one who's lifting your hands
[00:28:14.320 --> 00:28:17.640]   but maybe he's called you to be in this moment
[00:28:17.640 --> 00:28:19.880]   the one who lifts the hands of the person
[00:28:19.880 --> 00:28:20.840]   that's next to you?
[00:28:20.840 --> 00:28:27.040]   What if the person next to you needs,
[00:28:27.040 --> 00:28:29.900]   hear the word, needs your support?
[00:28:29.900 --> 00:28:32.240]   Like I love the language of this text.
[00:28:32.240 --> 00:28:34.280]   It doesn't just give us vague terminology.
[00:28:34.280 --> 00:28:37.680]   It says that they are supporting his arms.
[00:28:37.680 --> 00:28:40.920]   Like it couldn't be a more clear text on community, right?
[00:28:40.920 --> 00:28:45.760]   What if your Exodus journey requires the support
[00:28:45.760 --> 00:28:47.480]   of the people next to you?
[00:28:47.480 --> 00:28:50.160]   Let's just, I would say take a minute and look
[00:28:50.160 --> 00:28:52.440]   but let's actually take a minute and look to,
[00:28:52.440 --> 00:28:53.760]   we're gonna do it all together, ready?
[00:28:53.760 --> 00:28:54.780]   Look to your left.
[00:28:54.780 --> 00:28:57.280]   Hey, good job, some people know their left
[00:28:57.280 --> 00:28:58.520]   and some people don't know that.
[00:28:58.520 --> 00:28:59.680]   It's all right, a little confurring.
[00:28:59.680 --> 00:29:02.880]   All right, now take a minute and look to your right.
[00:29:02.880 --> 00:29:04.480]   These, unless you're on the end,
[00:29:04.480 --> 00:29:05.760]   then it doesn't work but it's okay.
[00:29:05.800 --> 00:29:07.760]   [audience laughing]
[00:29:07.760 --> 00:29:10.720]   These are the people God has put around you on purpose.
[00:29:10.720 --> 00:29:12.920]   Right, if we believe that God is almighty, all powerful,
[00:29:12.920 --> 00:29:16.240]   that he sits above the world and that he orchestrates things
[00:29:16.240 --> 00:29:18.440]   to be a certain way, then he has designed
[00:29:18.440 --> 00:29:22.500]   your Exodus journey to include the people around you.
[00:29:22.500 --> 00:29:26.760]   You can't just come and attend, right?
[00:29:26.760 --> 00:29:28.920]   We can't just come and see it.
[00:29:28.920 --> 00:29:31.360]   We're called to come and be a part of it.
[00:29:31.360 --> 00:29:34.360]   You're called to play a role in your neighbor's journey
[00:29:34.360 --> 00:29:35.720]   to liberation.
[00:29:35.720 --> 00:29:36.680]   But do we recognize that?
[00:29:36.680 --> 00:29:40.880]   Do we know that that's actually how God plans on providing
[00:29:40.880 --> 00:29:42.640]   in certain parts of their journey for them.
[00:29:42.640 --> 00:29:44.280]   You get to be a part of that.
[00:29:44.280 --> 00:29:46.080]   The people to your left, the people to your right.
[00:29:46.080 --> 00:29:49.840]   We are surrounded by people who will lift your arms.
[00:29:49.840 --> 00:29:54.640]   I can name so many people here who have metaphorically
[00:29:54.640 --> 00:29:57.740]   held my arms up in some of my toughest moments
[00:29:57.740 --> 00:29:59.840]   as I waited for God to bring my provision.
[00:29:59.840 --> 00:30:05.700]   And that has sustained me, that has been miraculous for me.
[00:30:05.700 --> 00:30:08.000]   But I feel like some of us don't have the same story.
[00:30:08.000 --> 00:30:09.940]   Some of us haven't stepped into that aspect
[00:30:09.940 --> 00:30:10.960]   of community yet.
[00:30:10.960 --> 00:30:14.840]   I believe God is calling us to consider how we
[00:30:14.840 --> 00:30:16.080]   could actually do that.
[00:30:16.080 --> 00:30:20.240]   God sets up miracles and he does set up certain miracles
[00:30:20.240 --> 00:30:24.320]   in our lives to necessitate the need for community.
[00:30:24.320 --> 00:30:26.920]   So whether it's in a community group,
[00:30:26.920 --> 00:30:29.400]   whether it's on the worship team or the production team,
[00:30:29.400 --> 00:30:32.040]   whether you're a host, whether you're downstairs
[00:30:32.040 --> 00:30:34.160]   on the first floor, whether you're with K4C,
[00:30:34.160 --> 00:30:37.080]   whether you're on any, whether you're a mom
[00:30:37.080 --> 00:30:40.420]   and there's a moms group that talks about mom things.
[00:30:40.420 --> 00:30:42.960]   These are communities that we have here at The Vine.
[00:30:42.960 --> 00:30:45.360]   Whether it's Chinese community, Mandarin community,
[00:30:45.360 --> 00:30:49.200]   whether it's 180, there are so many places for you guys
[00:30:49.200 --> 00:30:53.280]   to step into and find people who will lift your arms
[00:30:53.280 --> 00:30:56.720]   as God takes you forward in your journey.
[00:30:56.720 --> 00:30:59.040]   There are endless ways for you to be connected.
[00:30:59.040 --> 00:31:01.340]   And not just be connected for the sake of being connected,
[00:31:01.340 --> 00:31:03.720]   but being connected so that you can have the provision
[00:31:03.720 --> 00:31:07.120]   that God has orchestrated for you.
[00:31:07.120 --> 00:31:11.060]   God often works this way.
[00:31:11.060 --> 00:31:16.920]   The question is would we be willing to,
[00:31:16.920 --> 00:31:19.480]   would we recognize and actually take a step
[00:31:19.480 --> 00:31:22.620]   in being a part of a community so that we can experience
[00:31:22.620 --> 00:31:23.800]   what it is that God has.
[00:31:23.800 --> 00:31:27.160]   And if God often works in community through his people,
[00:31:27.160 --> 00:31:29.720]   then you will find that your own liberation,
[00:31:31.040 --> 00:31:33.800]   that much of the freedom that God has designed for you
[00:31:33.800 --> 00:31:37.080]   will come through the community that he's placed you in.
[00:31:37.080 --> 00:31:38.200]   I'll say that again.
[00:31:38.200 --> 00:31:40.720]   If this is how God works through community,
[00:31:40.720 --> 00:31:44.580]   then you will find that your own liberation journey,
[00:31:44.580 --> 00:31:46.640]   the freedom that he is leading you into,
[00:31:46.640 --> 00:31:53.600]   that journey will be designed for you to have a community
[00:31:53.600 --> 00:31:56.040]   where his provision comes through.
[00:31:56.040 --> 00:31:59.400]   It will be that community where you experience
[00:31:59.400 --> 00:32:03.400]   the fullness of God's actual provision for you.
[00:32:03.400 --> 00:32:06.960]   So let me just simplify all of these two stories
[00:32:06.960 --> 00:32:08.840]   into a couple of takeaways for us.
[00:32:08.840 --> 00:32:10.920]   And a couple of things that we need to hold onto
[00:32:10.920 --> 00:32:12.960]   to really get this.
[00:32:12.960 --> 00:32:16.480]   These two stories are just basic snapshots
[00:32:16.480 --> 00:32:18.440]   of how God provides.
[00:32:18.440 --> 00:32:20.880]   Again, the whole thesis of this is that God provides
[00:32:20.880 --> 00:32:22.540]   in multiple ways.
[00:32:22.540 --> 00:32:26.960]   So as we journey into the freedom that God has for us,
[00:32:26.960 --> 00:32:28.440]   the thing that we have to sit on,
[00:32:28.440 --> 00:32:31.880]   the thing that we have to build around is that God provides.
[00:32:31.880 --> 00:32:33.320]   God provides for his people, right?
[00:32:33.320 --> 00:32:35.760]   That is what he does, that is who he is.
[00:32:35.760 --> 00:32:37.760]   But he provides in multiple ways.
[00:32:37.760 --> 00:32:41.400]   And if we don't recognize the multiple ways
[00:32:41.400 --> 00:32:44.840]   that God provides in, we find ourselves being on the out.
[00:32:44.840 --> 00:32:48.760]   We find ourselves missing what he's actually doing for us.
[00:32:48.760 --> 00:32:50.860]   If we don't recognize the ways that God provides,
[00:32:50.860 --> 00:32:51.740]   we are at risk.
[00:32:51.740 --> 00:32:55.800]   We are at risk of falling back into our slavery,
[00:32:55.800 --> 00:32:59.080]   feeling that God can't be found 'cause he's abandoned us,
[00:32:59.080 --> 00:33:01.500]   or that he's lost, or that he's forgotten about us.
[00:33:01.500 --> 00:33:04.240]   The enemy would love nothing more, please hear this,
[00:33:04.240 --> 00:33:06.680]   would love nothing more than for you to think
[00:33:06.680 --> 00:33:10.120]   that your ordinary days mean that God no longer cares,
[00:33:10.120 --> 00:33:11.720]   that God's no longer interested,
[00:33:11.720 --> 00:33:13.760]   God's done working with you.
[00:33:13.760 --> 00:33:16.640]   And that's a powerful lie because you're going to have
[00:33:16.640 --> 00:33:20.760]   so many more ordinary days than miraculous days.
[00:33:20.760 --> 00:33:24.880]   So we've got to understand, we've got to recognize
[00:33:24.880 --> 00:33:28.720]   that God is still God working in the small,
[00:33:28.720 --> 00:33:31.740]   working in the little moments of our lives.
[00:33:31.740 --> 00:33:33.920]   That he's brought you out of Egypt
[00:33:33.920 --> 00:33:36.040]   and he's not left you alone.
[00:33:36.040 --> 00:33:37.520]   Just because we don't see miracles
[00:33:37.520 --> 00:33:39.420]   doesn't mean that he's not providing.
[00:33:39.420 --> 00:33:44.360]   It can discourage us, it can leave us doubting and confused.
[00:33:44.360 --> 00:33:45.880]   But the truth is that God is truly
[00:33:45.880 --> 00:33:47.440]   in all of those moments as well.
[00:33:47.440 --> 00:33:51.720]   He's providing in the big miracles and the small miracles.
[00:33:54.240 --> 00:33:57.240]   The story of Elam sits as a reminder to us
[00:33:57.240 --> 00:34:00.360]   to look around and see that maybe it's not
[00:34:00.360 --> 00:34:02.640]   something spectacular that's happening this week.
[00:34:02.640 --> 00:34:05.300]   Maybe it's just a regular week where you have like,
[00:34:05.300 --> 00:34:06.440]   you know that game, not that game,
[00:34:06.440 --> 00:34:08.160]   that like check-in where it's like,
[00:34:08.160 --> 00:34:09.800]   give me your highs and give me your lows, right?
[00:34:09.800 --> 00:34:10.640]   Like the peaks.
[00:34:10.640 --> 00:34:14.680]   Maybe your week was just, no real highs, no real lows.
[00:34:14.680 --> 00:34:19.720]   Can you look and see that God is working in that as well?
[00:34:19.720 --> 00:34:20.760]   Can you find God?
[00:34:20.760 --> 00:34:22.680]   'Cause again, we're just gonna have so many of those days.
[00:34:22.680 --> 00:34:26.720]   And it would be a terrible thing for us
[00:34:26.720 --> 00:34:29.480]   to not be able to see God and see his activity
[00:34:29.480 --> 00:34:31.500]   in the basic things of every day.
[00:34:31.500 --> 00:34:34.360]   The second thing is this.
[00:34:34.360 --> 00:34:41.140]   We are at risk of pivoting our dependency from God
[00:34:41.140 --> 00:34:43.280]   to ourselves when we don't recognize
[00:34:43.280 --> 00:34:45.180]   God's provision in the ordinary.
[00:34:45.180 --> 00:34:49.980]   This one is, this was the point in the entire preach
[00:34:49.980 --> 00:34:52.640]   when I was studying and reading that I just felt like,
[00:34:52.640 --> 00:34:54.400]   like God hit me with.
[00:34:54.400 --> 00:34:59.040]   Like we, the Elam moments feel so random.
[00:34:59.040 --> 00:35:01.140]   They just seem so, they're so natural, right?
[00:35:01.140 --> 00:35:03.080]   Nothing big and spectacular happened.
[00:35:03.080 --> 00:35:04.800]   And if we're only used to seeing God
[00:35:04.800 --> 00:35:06.040]   in the big and spectacular,
