
[00:00:00.000 --> 00:00:02.000]  謝謝Ivan,讓我們聽聽Ivan的演講
[00:24:50.560 --> 00:24:54.360]  (英文)
[00:24:54.480 --> 00:24:56.560]  (英文)
[00:24:56.560 --> 00:24:59.360]  (英文)
[00:24:59.360 --> 00:25:02.160]  (英文)
[00:25:02.160 --> 00:25:05.760]  (英文)
[00:25:05.760 --> 00:25:07.360]  (英文)
[00:25:07.360 --> 00:25:09.760]  (英文)
[00:25:09.760 --> 00:25:13.360]  (英文)
[00:25:13.360 --> 00:25:16.160]  (英文)
[00:25:16.160 --> 00:25:18.760]  (英文)
[00:25:18.760 --> 00:25:22.360]  (英文)
[00:25:22.480 --> 00:25:25.360]  (英文)
[00:25:25.360 --> 00:25:27.360]  (英文)
[00:25:27.360 --> 00:25:30.760]  (英文)
[00:25:30.760 --> 00:25:33.760]  (英文)
[00:25:33.760 --> 00:25:36.560]  (英文)
[00:25:36.560 --> 00:25:40.360]  (英文)
[00:25:40.360 --> 00:25:42.360]  (英文)
[00:25:42.360 --> 00:25:43.960]  (英文)
[00:25:43.960 --> 00:25:46.760]  (英文)
[00:25:46.760 --> 00:25:48.760]  (英文)
[00:25:48.760 --> 00:25:51.160]  (英文)
[00:25:51.280 --> 00:25:53.360]  (英文)
[00:25:53.360 --> 00:25:55.760]  (英文)
[00:25:55.760 --> 00:25:59.760]  (英文)
[00:25:59.760 --> 00:26:04.560]  (英文)
[00:26:04.560 --> 00:26:08.560]  (英文)
[00:26:08.560 --> 00:26:12.160]  (英文)
[00:26:12.160 --> 00:26:14.360]  (英文)
[00:26:14.360 --> 00:26:17.160]  (英文)
[00:26:17.160 --> 00:26:19.960]  (英文)
[00:26:20.080 --> 00:26:21.360]  (英文)
[00:26:21.360 --> 00:26:23.160]  (英文)
[00:26:23.160 --> 00:26:25.560]  (英文)
[00:26:25.560 --> 00:26:28.560]  (英文)
[00:26:28.560 --> 00:26:32.160]  (英文)
[00:26:32.160 --> 00:26:34.360]  (英文)
[00:26:34.360 --> 00:26:35.960]  (英文)
[00:26:35.960 --> 00:26:38.560]  (英文)
[00:26:38.560 --> 00:26:40.760]  (英文)
[00:26:40.760 --> 00:26:42.360]  (英文)
[00:26:42.360 --> 00:26:43.960]  (英文)
[00:26:43.960 --> 00:26:46.360]  (英文)
[00:26:46.360 --> 00:26:49.160]  (英文)
[00:26:49.280 --> 00:26:50.360]  (英文)
[00:26:50.360 --> 00:26:52.360]  (英文)
[00:26:52.360 --> 00:26:55.360]  (英文)
[00:26:55.360 --> 00:26:57.960]  (英文)
[00:26:57.960 --> 00:27:01.560]  (英文)
[00:27:01.560 --> 00:27:03.960]  (英文)
[00:27:03.960 --> 00:27:05.760]  (英文)
[00:27:05.760 --> 00:27:08.160]  (英文)
[00:27:08.160 --> 00:27:09.760]  (英文)
[00:27:09.760 --> 00:27:11.160]  (英文)
[00:27:11.160 --> 00:27:13.560]  (英文)
[00:27:13.560 --> 00:27:14.560]  (英文)
[00:27:14.560 --> 00:27:18.760]  (英文)
[00:27:18.880 --> 00:27:21.160]  (英文)
[00:27:21.160 --> 00:27:22.560]  (英文)
[00:27:22.560 --> 00:27:24.560]  (英文)
[00:27:24.560 --> 00:27:26.760]  (英文)
[00:27:26.760 --> 00:27:29.160]  (英文)
[00:27:29.160 --> 00:27:30.560]  (英文)
[00:27:30.560 --> 00:27:32.960]  (英文)
[00:27:32.960 --> 00:27:36.160]  (英文)
[00:27:36.160 --> 00:27:37.560]  (英文)
[00:27:37.560 --> 00:27:39.160]  (英文)
[00:27:39.160 --> 00:27:40.560]  (英文)
[00:27:40.560 --> 00:27:42.360]  (英文)
[00:27:42.360 --> 00:27:43.960]  (英文)
[00:27:43.960 --> 00:27:45.760]  (英文)
[00:27:45.760 --> 00:27:46.960]  (英文)
[00:27:46.960 --> 00:27:48.560]  (英文)
[00:27:48.680 --> 00:27:50.960]  (英文)
[00:27:50.960 --> 00:27:52.760]  (英文)
[00:27:52.760 --> 00:27:55.760]  (英文)
[00:27:55.760 --> 00:27:59.160]  (英文)
[00:27:59.160 --> 00:28:00.760]  (英文)
[00:28:00.760 --> 00:28:02.360]  (英文)
[00:28:02.360 --> 00:28:05.760]  (英文)
[00:28:05.760 --> 00:28:09.360]  (英文)
[00:28:09.360 --> 00:28:12.760]  (英文)
[00:28:12.760 --> 00:28:15.760]  (英文)
[00:28:15.760 --> 00:28:17.760]  (英文)
[00:28:17.880 --> 00:28:20.120]  還有你現在繼續做的事情
[00:28:20.120 --> 00:28:24.800]  還有你在未來仍然要繼續做的事情
[00:28:24.800 --> 00:28:28.120]  封耶穌一聲,我們一起說
[00:28:28.120 --> 00:28:32.880]  張開眼睛,大家記得要保護自己的手
[00:28:33.760 --> 00:28:38.160]  一起唱吧,準備唱給大家聽吧

