
[00:00:00.000 --> 00:00:01.800]   Everyone says, "Amen."
[00:15:12.540 --> 00:15:15.120]   And my heart for you, David, is that you would succeed.
[00:15:15.120 --> 00:15:18.060]   So I'm gonna give you the best of myself,
[00:15:18.060 --> 00:15:20.140]   the best of me to you,
[00:15:20.140 --> 00:15:22.620]   so that you can do your best on the battlefield.
[00:15:22.620 --> 00:15:25.140]   His heart and his intentions are good.
[00:15:25.140 --> 00:15:26.300]   Do you follow that?
[00:15:26.300 --> 00:15:29.660]   But notice what the Bible tells us
[00:15:29.660 --> 00:15:34.420]   about the physical stature between Saul and David.
[00:15:34.420 --> 00:15:37.140]   Saul, we're described a couple of chapters earlier
[00:15:37.140 --> 00:15:40.180]   as head and shoulders above everybody else in Israel.
[00:15:40.180 --> 00:15:44.340]   He was tall, he was broad, he was big, he was muscular.
[00:15:44.340 --> 00:15:46.540]   And then we learned that David himself
[00:15:46.540 --> 00:15:49.460]   was small of stature, was a little boy,
[00:15:49.460 --> 00:15:51.140]   didn't have much muscle.
[00:15:51.140 --> 00:15:53.860]   You could think the two of them are like peas apart.
[00:15:53.860 --> 00:15:54.680]   Does that make sense?
[00:15:54.680 --> 00:15:55.520]   Like way apart.
[00:15:55.520 --> 00:15:56.500]   So when Saul goes,
[00:15:56.500 --> 00:15:58.220]   "Here's the best thing I wanna do for you.
[00:15:58.220 --> 00:16:00.080]   "I want you to take the best of me.
[00:16:00.080 --> 00:16:01.260]   "I'm gonna put it on you,
[00:16:01.260 --> 00:16:03.720]   "so that you can kind of wear it in the battlefield."
[00:16:03.720 --> 00:16:05.680]   It was literally like if somebody came to me and said,
[00:16:05.680 --> 00:16:07.480]   "Andrew, I've got this beautiful jacket
[00:16:07.480 --> 00:16:10.020]   "that's really expensive, and I want you to put it on
[00:16:10.020 --> 00:16:10.880]   "'cause you're gonna look awesome
[00:16:10.880 --> 00:16:12.420]   "when you preach on a Sunday."
[00:16:12.420 --> 00:16:15.580]   (audience laughing)
[00:16:15.580 --> 00:16:18.980]   And you put it on, and you're suddenly MC Hammer.
[00:16:18.980 --> 00:16:19.820]   (audience laughing)
[00:16:20.180 --> 00:16:22.780]   That's a reference from my era, by the way.
[00:16:22.780 --> 00:16:25.580]   But you suddenly put it on, and you can imagine David,
[00:16:25.580 --> 00:16:26.620]   he's honored.
[00:16:26.620 --> 00:16:27.900]   Follow this, church.
[00:16:27.900 --> 00:16:31.160]   He's honored because Saul has looked at him and said,
[00:16:31.160 --> 00:16:33.140]   "I want the best for you."
[00:16:33.140 --> 00:16:35.320]   And David loves Saul too.
[00:16:35.320 --> 00:16:39.860]   And so he takes on what it is that Saul wants to give him,
[00:16:39.860 --> 00:16:40.900]   and he puts it on.
[00:16:40.900 --> 00:16:42.420]   But you can almost see him putting it on,
[00:16:42.420 --> 00:16:43.520]   and Saul going,
[00:16:43.520 --> 00:16:48.060]   and David going like this, you know?
[00:16:48.060 --> 00:16:51.820]   Because he realizes that the tunic wasn't made for him.
[00:16:51.820 --> 00:16:54.700]   It wasn't designed for him.
[00:16:54.700 --> 00:16:56.900]   It didn't fit him, are you with me?
[00:16:56.900 --> 00:16:58.980]   It was comfortable for Saul.
[00:16:58.980 --> 00:17:01.980]   It was the best armor possible, but it fitted Saul.
[00:17:01.980 --> 00:17:03.900]   It didn't fit David.
[00:17:03.900 --> 00:17:06.220]   And yet now David's wearing it, and David's thinking,
[00:17:06.220 --> 00:17:08.080]   "Well, he's got the right heart for me.
[00:17:08.080 --> 00:17:10.140]   "He's got the right intentions for me.
[00:17:10.140 --> 00:17:11.680]   "I don't wanna upset him.
[00:17:11.680 --> 00:17:14.940]   "I don't wanna put him off, so I'll take it, I'll wear it."
[00:17:14.940 --> 00:17:16.860]   But suddenly he's like, "Hang on a sec.
[00:17:16.860 --> 00:17:19.940]   "This does not feel right for me."
[00:17:19.940 --> 00:17:21.300]   I want you to see this.
[00:17:21.300 --> 00:17:24.300]   See, David is dressed for the right battle.
[00:17:24.300 --> 00:17:26.140]   He's just wearing the wrong clothes.
[00:17:26.140 --> 00:17:28.820]   Like he knew the battle was the one
[00:17:28.820 --> 00:17:30.580]   that God was calling him into.
[00:17:30.580 --> 00:17:32.420]   He knew that he was being released to fight this.
[00:17:32.420 --> 00:17:34.860]   He had the courage to believe that if God was with him,
[00:17:34.860 --> 00:17:35.980]   the battle would be won,
[00:17:35.980 --> 00:17:38.340]   but he's suddenly dressed in the wrong clothes.
[00:17:38.340 --> 00:17:43.660]   See, this is 2025, and if you live here in Hong Kong,
[00:17:43.660 --> 00:17:45.540]   if this is your home city,
[00:17:45.540 --> 00:17:47.700]   if this is where you work and where you live
[00:17:47.700 --> 00:17:49.020]   and God has planted you here,
[00:17:49.020 --> 00:17:49.980]   I want you to hear this.
[00:17:49.980 --> 00:17:52.420]   No matter how you feel about Hong Kong,
[00:17:52.420 --> 00:17:53.860]   no matter whether you like it or you don't,
[00:17:53.860 --> 00:17:56.180]   whether you wanna be here forever or you don't,
[00:17:56.180 --> 00:17:58.060]   whether you're excited about its future or not,
[00:17:58.060 --> 00:17:58.880]   you need to understand
[00:17:58.880 --> 00:18:00.760]   that if this is where you are currently living,
[00:18:00.760 --> 00:18:03.220]   you are in the right battle.
[00:18:03.220 --> 00:18:05.540]   Like this land, this place,
[00:18:05.540 --> 00:18:08.180]   is the place where he wants to use your God-given gifts,
[00:18:08.180 --> 00:18:09.420]   your talents, your heart,
[00:18:09.420 --> 00:18:11.940]   to sow the gospel into this land.
[00:18:11.940 --> 00:18:15.260]   He wants you to fight with love and justice
[00:18:15.260 --> 00:18:16.980]   and heart and forgiveness.
[00:18:16.980 --> 00:18:18.500]   He wants you to bring the gospel
[00:18:18.500 --> 00:18:20.060]   into your sphere of influence.
[00:18:20.060 --> 00:18:22.140]   You are in the right battle.
[00:18:22.140 --> 00:18:23.540]   My question to you is,
[00:18:23.540 --> 00:18:25.340]   are you wearing the right clothes?
[00:18:25.340 --> 00:18:28.580]   Because you can be in the right battle,
[00:18:28.580 --> 00:18:30.900]   but wearing the wrong clothes.
[00:18:30.900 --> 00:18:35.460]   And David sort of realized that he was in a situation
[00:18:35.460 --> 00:18:39.880]   where things didn't quite seem to be right for him.
[00:18:40.880 --> 00:18:45.320]   And it's really important that we come to recognize
[00:18:45.320 --> 00:18:47.040]   that this doesn't just happen for David.
[00:18:47.040 --> 00:18:48.400]   This happens for all of us.
[00:18:48.400 --> 00:18:51.880]   That oftentimes, people in our lives
[00:18:51.880 --> 00:18:53.880]   who are really well-intentioned,
[00:18:53.880 --> 00:18:55.400]   who actually love us,
[00:18:55.400 --> 00:18:57.200]   who want the best for us,
[00:18:57.200 --> 00:18:58.860]   they want us to win our battle,
[00:18:58.860 --> 00:19:01.160]   they put their clothes on us.
[00:19:01.160 --> 00:19:04.760]   Because they love you and they want you to succeed.
[00:19:04.760 --> 00:19:05.880]   They want you to win the battle.
[00:19:05.880 --> 00:19:07.240]   And from their perspective,
[00:19:07.240 --> 00:19:10.200]   if only you could be a bit more like this,
[00:19:10.200 --> 00:19:13.080]   if only you could look a little bit more like this,
[00:19:13.080 --> 00:19:16.680]   if only you could act a bit more like this,
[00:19:16.680 --> 00:19:20.880]   then you will actually survive and thrive in this world.
[00:19:20.880 --> 00:19:22.300]   So there are people with good intentions
[00:19:22.300 --> 00:19:24.200]   that will try to put their clothes on us that don't fit.
[00:19:24.200 --> 00:19:25.300]   Are you with me?
[00:19:25.300 --> 00:19:27.800]   But there are also people with bad intentions,
[00:19:27.800 --> 00:19:30.240]   people that don't have our best in mind,
[00:19:30.240 --> 00:19:32.040]   people that actually want us to fail,
[00:19:32.040 --> 00:19:33.680]   that don't want us to succeed.
[00:19:33.680 --> 00:19:35.580]   David had someone who wanted his best.
[00:19:35.580 --> 00:19:38.120]   We can often have people that don't want our best,
[00:19:38.120 --> 00:19:40.360]   and they're still putting their clothes on us.
[00:19:40.360 --> 00:19:44.040]   What sort of clothes do people place on us?
[00:19:44.040 --> 00:19:45.520]   Well, let me go to my clothes rack
[00:19:45.520 --> 00:19:46.680]   and show you some of the clothes
[00:19:46.680 --> 00:19:48.540]   that I think people place on us.
[00:19:48.540 --> 00:19:49.640]   I think, first of all,
[00:19:49.640 --> 00:19:52.200]   they place their own expectations on us.
[00:19:52.200 --> 00:19:55.400]   They place their expectations,
[00:19:55.400 --> 00:19:56.560]   the thoughts that they have
[00:19:56.560 --> 00:19:59.200]   about what they're expecting you to do,
[00:19:59.200 --> 00:20:01.920]   how they expect you to act in certain situations,
[00:20:01.920 --> 00:20:04.280]   and how they expect you to be.
[00:20:04.280 --> 00:20:07.060]   And they have their own expectations
[00:20:07.060 --> 00:20:08.200]   for what they think is best.
[00:20:08.200 --> 00:20:10.060]   And again, it can come from a good place,
[00:20:10.060 --> 00:20:12.260]   but it can also come from a bad place.
[00:20:12.260 --> 00:20:14.820]   Either way, there are many of us in this room
[00:20:14.820 --> 00:20:18.540]   who are wearing somebody else's expectations,
[00:20:18.540 --> 00:20:20.460]   and it's weighing us down.
[00:20:20.460 --> 00:20:21.300]   Guess what?
[00:20:21.300 --> 00:20:22.500]   It doesn't fit,
[00:20:22.500 --> 00:20:23.740]   'cause it's not the expectation
[00:20:23.740 --> 00:20:25.660]   that God has asked you to wear.
[00:20:25.660 --> 00:20:28.700]   But you've put on somebody else's expectations.
[00:20:28.700 --> 00:20:30.740]   They've put those things on you,
[00:20:30.740 --> 00:20:32.220]   and you're now wearing them,
[00:20:32.220 --> 00:20:34.320]   and you're wondering why you're exhausted.
[00:20:34.320 --> 00:20:37.700]   What other clothes do we wear?
[00:20:37.700 --> 00:20:39.220]   I think sometimes we do this.
[00:20:39.220 --> 00:20:41.680]   We wear the values of others.
[00:20:41.680 --> 00:20:45.100]   Other people put their values upon us.
[00:20:45.100 --> 00:20:46.800]   Hey, this is how you should be.
[00:20:46.800 --> 00:20:49.460]   This is what you should stand for in this world.
[00:20:49.460 --> 00:20:50.940]   Hey, you should just sleep around.
[00:20:50.940 --> 00:20:52.420]   Everybody else is doing it.
[00:20:52.420 --> 00:20:53.260]   Hey, it's fine.
[00:20:53.260 --> 00:20:54.080]   I know you're a Christian,
[00:20:54.080 --> 00:20:54.920]   but hey, guess what?
[00:20:54.920 --> 00:20:57.020]   There's this really hot girl in the office in Singapore.
[00:20:57.020 --> 00:20:58.300]   I can hook you up when you're next there
[00:20:58.300 --> 00:20:59.260]   on a business trip.
[00:21:00.500 --> 00:21:04.080]   My values are the best values for you.
[00:21:04.080 --> 00:21:05.740]   And if only you could live a little bit more
[00:21:05.740 --> 00:21:07.160]   with my values in mind,
[00:21:07.160 --> 00:21:09.340]   I think your life would go a little bit better.
[00:21:09.340 --> 00:21:11.500]   And so whether we're good intentions or bad intentions,
[00:21:11.500 --> 00:21:12.460]   some of us in this room,
[00:21:12.460 --> 00:21:14.020]   we're wearing the values
[00:21:14.020 --> 00:21:16.740]   that we're not supposed to be wearing,
[00:21:16.740 --> 00:21:19.700]   the values that somebody else has placed upon our shoulders.
[00:21:19.700 --> 00:21:21.220]   Are you with me?
[00:21:21.220 --> 00:21:24.580]   Or if I can get a little bit more personal
[00:21:24.580 --> 00:21:26.180]   with us in our culture here in Hong Kong,
[00:21:26.180 --> 00:21:28.780]   look at all of these ones right here.
[00:21:28.780 --> 00:21:30.580]   Maybe some well-intentioned people in our lives
[00:21:30.580 --> 00:21:33.380]   have said, "Here's the university you should go to."
[00:21:33.380 --> 00:21:34.680]   Hey, if you just do the good grades,
[00:21:34.680 --> 00:21:36.460]   you'll get this university.
[00:21:36.460 --> 00:21:38.420]   Or maybe they're like, "Hey, here's the career.
[00:21:38.420 --> 00:21:41.200]   "You know, I know you are a dancer and you love to dance,
[00:21:41.200 --> 00:21:42.040]   "but guess what?
[00:21:42.040 --> 00:21:42.860]   "You're a lawyer.
[00:21:42.860 --> 00:21:46.820]   "You're a banker.
[00:21:46.820 --> 00:21:48.740]   "I know this 'cause I've seen your future.
[00:21:48.740 --> 00:21:49.940]   "And I know what's best for you.
[00:21:49.940 --> 00:21:51.080]   "You know, if you tried to dance,
[00:21:51.080 --> 00:21:52.800]   "you're gonna be unemployed working in Starbucks.
[00:21:52.800 --> 00:21:55.080]   "You don't wanna work in Starbucks.
[00:21:55.080 --> 00:21:56.240]   "Forget the creative arts.
[00:21:56.240 --> 00:21:57.600]   "Look, you can do that as a hobby,
[00:21:57.600 --> 00:21:59.800]   "but you're a lawyer."
[00:21:59.800 --> 00:22:01.040]   Or maybe someone said like,
[00:22:01.040 --> 00:22:03.040]   "Hey, here's the person you should marry."
[00:22:03.040 --> 00:22:06.120]   Oh yeah, I've got the person for you.
[00:22:06.120 --> 00:22:08.200]   You should marry this person because of what they can do.
[00:22:08.200 --> 00:22:10.040]   Or here's the company that you should work for.
[00:22:10.040 --> 00:22:11.900]   You're getting the point, right?
[00:22:11.900 --> 00:22:14.220]   So we have all these things, all these clothes
[00:22:14.220 --> 00:22:16.240]   that other people have placed upon us
[00:22:16.240 --> 00:22:18.200]   that we've either accepted and they've either done it
[00:22:18.200 --> 00:22:19.520]   because they love us or they've done it
[00:22:19.520 --> 00:22:21.720]   because they don't love us and they want us to fail.
[00:22:21.720 --> 00:22:24.520]   Either way, we're wearing stuff that doesn't fit
[00:22:24.520 --> 00:22:26.460]   and we're dressed for the right battle
[00:22:26.460 --> 00:22:28.840]   and we're wearing the wrong clothes.
[00:22:28.840 --> 00:22:31.440]   And if 2025 is gonna be a year of harvest
[00:22:31.440 --> 00:22:34.600]   and growth for us, if we're gonna be living our faith
[00:22:34.600 --> 00:22:36.280]   more publicly in the world around us,
[00:22:36.280 --> 00:22:39.760]   then we need to realize that we're sometimes not dressed
[00:22:39.760 --> 00:22:42.720]   in the right way for the battle that we've been placed in.
[00:22:42.720 --> 00:22:45.120]   Now, I want you to also hear this.
[00:22:45.120 --> 00:22:47.080]   This doesn't just happen
[00:22:47.080 --> 00:22:49.840]   because other people place their expectations,
[00:22:49.840 --> 00:22:51.920]   their choices or their values on us.
[00:22:51.920 --> 00:22:54.720]   This also happens because we take other people's
[00:22:54.720 --> 00:22:56.280]   expectations.
[00:22:56.280 --> 00:22:57.720]   We take other people's values
[00:22:57.720 --> 00:23:00.160]   and we place them on our own shoulders.
[00:23:00.160 --> 00:23:02.720]   So sometimes it happens because somebody does it to you.
[00:23:02.720 --> 00:23:04.080]   And some of you in this room,
[00:23:04.080 --> 00:23:06.880]   maybe you're well-meaning and well-loved parents
[00:23:06.880 --> 00:23:09.680]   or maybe it was a boss or maybe it was someone in your life,
[00:23:09.680 --> 00:23:11.000]   maybe it was a past relationship.
[00:23:11.000 --> 00:23:13.600]   They've placed some expectations and choices on you
[00:23:13.600 --> 00:23:14.760]   and it's weighing you down.
[00:23:14.760 --> 00:23:16.080]   But the reality is for a lot of us,
[00:23:16.080 --> 00:23:18.880]   we place those things on ourselves.
[00:23:18.880 --> 00:23:20.400]   Let me tell you this.
[00:23:20.400 --> 00:23:23.680]   I became senior pastor here at the Vine in 2013.
[00:23:23.680 --> 00:23:26.400]   And in 2013, I was 37 years old, don't do the math,
[00:23:26.400 --> 00:23:28.720]   but I was 37 years old at the time.
[00:23:28.720 --> 00:23:31.840]   And John and Tony, who are our previous senior pastors here,
[00:23:31.840 --> 00:23:35.040]   they did a fantastic job of taking a church of 40 people
[00:23:35.040 --> 00:23:36.440]   and growing it into this big
[00:23:36.440 --> 00:23:39.020]   and successful church in Hong Kong.
[00:23:39.020 --> 00:23:40.960]   And I was 37 years old
[00:23:40.960 --> 00:23:44.060]   and I had no idea how to be a senior pastor.
[00:23:44.060 --> 00:23:46.060]   I mean, I'd been to Bible school, I'd been prepared,
[00:23:46.060 --> 00:23:48.000]   they had done a great job preparing me.
[00:23:48.000 --> 00:23:49.520]   But as I stepped into the role,
[00:23:49.520 --> 00:23:52.440]   I felt overwhelmed with what it was.
[00:23:52.440 --> 00:23:54.560]   And I thought, I'm gonna be the senior pastor,
[00:23:54.560 --> 00:23:55.880]   the first in the Vine's history
[00:23:55.880 --> 00:23:58.240]   who's gonna take the church off the cliff.
[00:23:58.240 --> 00:24:00.940]   And the church has had this kind of trajectory growth
[00:24:00.940 --> 00:24:03.240]   since day one and then Andrew takes over.
[00:24:03.240 --> 00:24:04.400]   Are you with me?
[00:24:04.400 --> 00:24:06.240]   And now, hear this,
[00:24:06.240 --> 00:24:09.840]   John and Tony didn't put any expectations on my shoulders.
[00:24:09.840 --> 00:24:11.600]   I mean, I'm sure they had dreams for me
[00:24:11.600 --> 00:24:13.080]   and they had dreams for the church,
[00:24:13.080 --> 00:24:14.020]   but one of the things that they did
[00:24:14.020 --> 00:24:15.480]   most powerfully and beautifully
[00:24:15.480 --> 00:24:16.860]   is when I became senior pastor,
[00:24:16.860 --> 00:24:19.280]   they were like, be your man.
[00:24:19.280 --> 00:24:21.160]   Follow your dreams, listen to the Holy Spirit.
[00:24:21.160 --> 00:24:22.240]   They did all the right things.
[00:24:22.240 --> 00:24:23.880]   I did the wrong things.
[00:24:23.880 --> 00:24:26.880]   I was the one like, well, the Vine has always been this way.
[00:24:26.880 --> 00:24:28.560]   John and Tony have always done it this way.
[00:24:28.560 --> 00:24:30.040]   And if we're gonna continue to be successful,
[00:24:30.040 --> 00:24:31.920]   I guess we're gonna have to do it that way.
[00:24:31.920 --> 00:24:33.640]   And although maybe I've got some new ideas,
[00:24:33.640 --> 00:24:37.640]   I think actually I've got more fear in me than faith in me.
[00:24:37.640 --> 00:24:41.280]   And that fear is causing me to take on board what they did
[00:24:41.280 --> 00:24:44.480]   and try to be the same senior pastor that they were.
[00:24:44.480 --> 00:24:46.000]   And after a year of this,
[00:24:46.000 --> 00:24:49.320]   I was so emotionally and spiritually exhausted.
[00:24:49.320 --> 00:24:50.960]   I took my wife out for dinner.
[00:24:50.960 --> 00:24:52.840]   We sat down at this very public restaurant
[00:24:52.840 --> 00:24:55.760]   and I just started weeping like a baby in the restaurant.
[00:24:55.760 --> 00:24:57.200]   Everybody was looking at me like,
[00:24:57.200 --> 00:24:58.640]   what is going on with that guy?
[00:24:58.640 --> 00:25:00.160]   And I just started crying and crying.
[00:25:00.160 --> 00:25:01.400]   And I said to my wife, I said,
[00:25:01.400 --> 00:25:04.340]   what if I'm the first person in the history of this church,
[00:25:04.340 --> 00:25:06.840]   the first leader that actually ruins this church?
[00:25:06.840 --> 00:25:08.040]   What if people stop coming?
[00:25:08.040 --> 00:25:08.920]   What if people leave?
[00:25:08.920 --> 00:25:11.360]   What if we don't get our debts sorted out?
[00:25:11.360 --> 00:25:12.520]   What if all of this stuff happens?
[00:25:12.520 --> 00:25:14.240]   And I had all these fears in me
[00:25:14.240 --> 00:25:17.380]   'cause I had taken on someone else's expectations
[00:25:17.380 --> 00:25:19.260]   that I had chosen to wear myself,
[00:25:19.260 --> 00:25:21.280]   even when they weren't asking me to wear it.
[00:25:21.280 --> 00:25:25.160]   And my wife said something very important.
[00:25:25.160 --> 00:25:27.600]   She said, how long are you gonna go
[00:25:27.600 --> 00:25:29.700]   trying to pretend to be someone you're not?
[00:25:29.700 --> 00:25:34.280]   I wanna say that over some of you here this morning.
[00:25:34.280 --> 00:25:35.080]   How long are you gonna go
[00:25:35.080 --> 00:25:38.360]   trying to be actually someone you're not
[00:25:38.360 --> 00:25:39.700]   and instead try to be someone
[00:25:39.700 --> 00:25:41.400]   that someone else wants you to be?
[00:25:41.400 --> 00:25:45.920]   And David had to realize, hang on a sec,
[00:25:45.920 --> 00:25:48.640]   something's not quite right here.
[00:25:49.580 --> 00:25:50.920]   I want you to hear it this way.
[00:25:50.920 --> 00:25:53.120]   You cannot go into your battle
[00:25:53.120 --> 00:25:55.060]   wearing someone else's armor.
[00:25:55.060 --> 00:25:56.700]   I'm gonna say that one more time.
[00:25:56.700 --> 00:25:58.260]   You cannot go into your battle
[00:25:58.260 --> 00:26:00.380]   wearing someone else's armor.
[00:26:00.380 --> 00:26:02.180]   That never works.
[00:26:02.180 --> 00:26:03.240]   So what do we do?
[00:26:03.240 --> 00:26:06.140]   Notice what David does in verse 39.
[00:26:06.140 --> 00:26:06.980]   It says this.
[00:26:06.980 --> 00:26:10.180]   David fastened on a sword over his tunic
[00:26:10.180 --> 00:26:12.620]   and tried to walk around because he was not used to them.
[00:26:12.620 --> 00:26:13.460]   And then he says this.
[00:26:13.460 --> 00:26:16.340]   I cannot go in these, he said to Saul,
[00:26:16.340 --> 00:26:17.860]   because I'm not used to them.
[00:26:17.860 --> 00:26:20.440]   Can you see the courage that sits in David?
[00:26:20.440 --> 00:26:24.860]   Remember, David respected and loved Saul.
[00:26:24.860 --> 00:26:26.640]   And he so honored and respected him
[00:26:26.640 --> 00:26:28.320]   that he was very conscious of that.
[00:26:28.320 --> 00:26:29.780]   But notice what David does here.
[00:26:29.780 --> 00:26:34.080]   He doesn't honor and respect Saul greater
[00:26:34.080 --> 00:26:36.920]   than his conviction that God is calling him
[00:26:36.920 --> 00:26:39.720]   to live a life how he should be living it.
[00:26:39.720 --> 00:26:41.180]   He honors and respects Saul,
[00:26:41.180 --> 00:26:43.480]   but that honor and respect is not greater
[00:26:43.480 --> 00:26:47.680]   than his faithfulness to be committed and convicted
[00:26:47.680 --> 00:26:49.460]   to live how God's called him to live.
[00:26:49.460 --> 00:26:51.760]   So he takes the oversized jacket,
[00:26:51.760 --> 00:26:53.960]   he puts it on, he walks around,
[00:26:53.960 --> 00:26:55.520]   and then he has the courage in him
[00:26:55.520 --> 00:26:59.240]   to humbly, beautifully, kindly go up to Saul
[00:26:59.240 --> 00:27:01.440]   and say, Saul, I cannot go in these.
[00:27:01.440 --> 00:27:04.080]   I love you.
[00:27:04.080 --> 00:27:04.920]   I love you.
[00:27:04.920 --> 00:27:06.620]   And I know you have my best intentions in mind,
[00:27:06.620 --> 00:27:09.540]   but I cannot go in these.
[00:27:09.540 --> 00:27:10.600]   And I want you to hear this.
[00:27:10.600 --> 00:27:13.400]   Some of you here at the beginning of 2025,
[00:27:13.400 --> 00:27:16.280]   you've been wearing other people's expectations
[00:27:16.280 --> 00:27:17.320]   far too long.
[00:27:17.320 --> 00:27:20.480]   You've been wearing the heavy garments,
[00:27:20.480 --> 00:27:23.040]   the heavy clothes of other people's choices,
[00:27:23.040 --> 00:27:25.080]   of how other people want you to be,
[00:27:25.080 --> 00:27:28.040]   of how the dreams that they've had in their heart for you,
[00:27:28.040 --> 00:27:29.920]   and you've been sat under the weight
[00:27:29.920 --> 00:27:31.680]   of somebody else's dreams.
[00:27:31.680 --> 00:27:33.240]   And perhaps at the beginning of this year,
[00:27:33.240 --> 00:27:34.880]   you need to find the courage to say,
[00:27:34.880 --> 00:27:38.280]   I cannot any longer go in these.
[00:27:38.280 --> 00:27:41.480]   I cannot any longer go forward wearing
[00:27:41.480 --> 00:27:43.840]   what other people have asked me to wear.
[00:27:43.840 --> 00:27:46.160]   And I know they did it out of good intentions.
[00:27:46.160 --> 00:27:47.680]   I know they love me deeply.
[00:27:47.680 --> 00:27:49.080]   I know they want my best,
[00:27:49.080 --> 00:27:51.000]   but just like David does to Saul,
[00:27:51.000 --> 00:27:54.680]   I can't, I can't go in these.
[00:27:54.680 --> 00:27:57.720]   I'm just not used to them.
[00:27:57.720 --> 00:27:59.960]   They're not me, they're you.
[00:27:59.960 --> 00:28:01.480]   And they served you well.
[00:28:01.480 --> 00:28:04.520]   This battle armor was custom made for you.
[00:28:04.520 --> 00:28:07.120]   It served you well, but it will not serve me.
[00:28:07.120 --> 00:28:07.940]   David understood.
[00:28:07.940 --> 00:28:10.600]   He was more in danger in the battlefield
[00:28:10.600 --> 00:28:14.820]   wearing Saul's armor than in the courage to actually say,
[00:28:14.820 --> 00:28:16.360]   this is not gonna work for me.
[00:28:16.360 --> 00:28:20.560]   Oh, that we would get a spirit inside of us
[00:28:20.560 --> 00:28:24.520]   here at the Vine, where because we wanna go forward,
[00:28:24.520 --> 00:28:25.680]   because we wanna move,
[00:28:25.680 --> 00:28:28.560]   because we want the gospel to change our city,
[00:28:28.560 --> 00:28:31.720]   because we're so excited about how God's at work
[00:28:31.720 --> 00:28:33.040]   in the people around us,
[00:28:33.040 --> 00:28:36.200]   that we would realize that we need to take ownership
[00:28:36.200 --> 00:28:39.160]   of the clothes that we're wearing and decide,
[00:28:39.160 --> 00:28:41.200]   I am not gonna take another step forward.
[00:28:41.200 --> 00:28:43.400]   I'm not gonna move another inch forward.
[00:28:43.400 --> 00:28:45.620]   I'm not gonna go forward this year
[00:28:45.620 --> 00:28:48.580]   in the clothes that other people want me to wear.
[00:28:48.580 --> 00:28:50.980]   I cannot go in these.
[00:28:50.980 --> 00:28:55.020]   That prophetic prayer,
[00:28:55.020 --> 00:28:59.380]   that prophetic utterance in our hearts changes everything.
[00:28:59.380 --> 00:29:02.700]   And it changes everything for David.
[00:29:02.700 --> 00:29:03.740]   Do you know what he does next?
[00:29:03.740 --> 00:29:04.560]   Follow this.
[00:29:04.560 --> 00:29:05.880]   Is this helpful so far?
[00:29:05.880 --> 00:29:06.720]   Follow this.
[00:29:06.720 --> 00:29:07.540]   Look what he says here.
[00:29:07.540 --> 00:29:09.100]   I love this.
[00:29:09.100 --> 00:29:10.180]   In verse 39, he says,
[00:29:10.180 --> 00:29:11.620]   I cannot go in these, said Saul,
[00:29:11.620 --> 00:29:12.700]   because I'm not used to them.
[00:29:12.700 --> 00:29:14.180]   So he took them off.
[00:29:14.180 --> 00:29:16.580]   Everybody say amen.
[00:29:16.580 --> 00:29:18.620]   He took them off.
[00:29:18.620 --> 00:29:19.800]   Simple.
[00:29:19.800 --> 00:29:20.860]   So simple.
[00:29:20.860 --> 00:29:23.220]   I wish I could give you a more complicated process,
[00:29:23.220 --> 00:29:24.540]   but here's the reality.
[00:29:24.540 --> 00:29:27.540]   If you're wearing somebody else's clothes, take them off.
[00:29:27.540 --> 00:29:30.140]   First of all, you have to go, I cannot go in these.
[00:29:30.140 --> 00:29:31.420]   That's the first step,
[00:29:31.420 --> 00:29:34.160]   to realize this is not what I was designed to carry,
[00:29:34.160 --> 00:29:35.000]   to wear.
[00:29:35.000 --> 00:29:36.300]   I look kind of ridiculous in these.
[00:29:36.300 --> 00:29:38.420]   Then the second thing is, take them off.
[00:29:38.420 --> 00:29:40.820]   Now, this is really interesting,
[00:29:40.820 --> 00:29:42.460]   'cause it sounds so simple, doesn't it?
[00:29:42.460 --> 00:29:44.060]   Just take them off.
[00:29:44.060 --> 00:29:48.400]   But if it's so simple, why do most of us fail to do it?
[00:29:48.400 --> 00:29:52.080]   Because if you're anything like me,
[00:29:52.080 --> 00:29:54.940]   so often we actually fail to remove the clothes
[00:29:54.940 --> 00:29:57.120]   that we know we shouldn't be wearing.
[00:29:57.120 --> 00:29:59.860]   Those false expectations that have been placed on us.
[00:29:59.860 --> 00:30:02.260]   Those values that other people want us to live.
[00:30:02.260 --> 00:30:04.620]   Why is it that it's simple to take them off,
[00:30:04.620 --> 00:30:07.500]   but we very rarely do take them off?
[00:30:07.500 --> 00:30:10.180]   And instead, we live in the opposite of this.
[00:30:10.180 --> 00:30:12.140]   Instead, rather than take off the old,
[00:30:12.140 --> 00:30:12.980]   here's what we do.
[00:30:12.980 --> 00:30:14.820]   I'm just gonna put on the new.
[00:30:14.820 --> 00:30:17.780]   Like, I know I'm wearing stuff
[00:30:17.780 --> 00:30:18.940]   that I shouldn't be able to wear,
[00:30:18.940 --> 00:30:21.780]   but maybe I could just put on the new thing,
[00:30:21.780 --> 00:30:23.160]   and in putting on the new thing,
[00:30:23.160 --> 00:30:26.360]   no one will know that I'm still wearing the old.
[00:30:26.360 --> 00:30:29.300]   See, I think us Christians, we're good at this,
