
[00:00:00.000 --> 00:00:03.800]  今日我們講題是「同心合意敬拜」
[00:18:27.400 --> 00:18:32.400]  歸納到教會的頌讚裡面
[00:18:32.400 --> 00:18:34.400]  頂姐妹
[00:18:34.400 --> 00:18:36.400]  今天是我們同心合意
[00:18:36.400 --> 00:18:38.400]  一起敬拜的時候
[00:18:38.400 --> 00:18:42.400]  我也邀請我們的敬拜隊回來
[00:18:42.400 --> 00:18:44.400]  我相信這個正正是上帝
[00:18:44.400 --> 00:18:46.400]  今天給我們的一個更新
[00:18:46.400 --> 00:18:49.400]  讓我們重新去明白到
[00:18:49.400 --> 00:18:52.400]  和重新有一個敬拜的展現
[00:18:52.400 --> 00:18:56.400]  最好的時間就是我們這樣在一起
[00:18:56.400 --> 00:18:58.400]  當你聽到這個訊息
[00:18:58.400 --> 00:19:00.400]  你覺得Amen的時候
[00:19:00.400 --> 00:19:03.400]  接下來這個時間就是我們同心敬拜
[00:19:03.400 --> 00:19:05.400]  將我們全身全人
[00:19:05.400 --> 00:19:08.400]  全身心靈都呈現給上帝的時候
[00:19:08.400 --> 00:19:11.400]  我鼓勵大家我們一起起身
[00:19:11.400 --> 00:19:13.400]  我想首先有一個簡單的祈禱
[00:19:13.400 --> 00:19:17.400]  然後我們成為上帝
[00:19:17.400 --> 00:19:22.400]  喜悅我們成為的教會
[00:19:22.400 --> 00:19:23.400]  親愛的天父上帝
[00:19:23.400 --> 00:19:24.400]  我們感謝你的呼召
[00:19:24.400 --> 00:19:25.400]  我們感謝你的創造
[00:19:25.400 --> 00:19:30.400]  我們感謝你今天讓我們能夠在這裡一起去敬拜你
[00:19:30.400 --> 00:19:32.400]  你說我們很棒
[00:19:32.400 --> 00:19:35.400]  你說我們歌聲更加棒
[00:19:35.400 --> 00:19:36.400]  你說我們的心
[00:19:36.400 --> 00:19:38.400]  能夠這樣全心去敬拜你的時候
[00:19:38.400 --> 00:19:40.400]  更加棒
[00:19:40.400 --> 00:19:41.400]  你說當我們的敬拜
[00:19:41.400 --> 00:19:44.400]  不是單純為了我們自己
[00:19:44.400 --> 00:19:47.400]  我們為的原來也可以為我們身邊的人
[00:19:47.400 --> 00:19:49.400]  原來我們為了一些未信主的人
[00:19:49.400 --> 00:19:51.400]  原來我們為了一些破碎的人
[00:19:51.400 --> 00:19:54.400]  原來我們所為的是你所愛的人的時候
[00:19:54.400 --> 00:19:56.400]  我們的敬拜會變得不一樣
[00:19:56.400 --> 00:19:57.400]  所以主啊
[00:19:57.400 --> 00:19:59.400]  求你的靈在我們裡面
[00:19:59.400 --> 00:20:01.400]  讓我們每一個敬拜的聲音
[00:20:01.400 --> 00:20:03.400]  成為你的教會
[00:20:03.400 --> 00:20:05.400]  成為那個在世界當中
[00:20:05.400 --> 00:20:08.400]  你因為耶穌
[00:20:08.400 --> 00:20:09.400]  因為你的愛子
[00:20:09.400 --> 00:20:10.400]  你都這樣獻上的時候
[00:20:10.400 --> 00:20:17.400]  你為著我們能夠得到這份敬拜的心
[00:20:17.400 --> 00:20:18.400]  所以主啊
[00:20:18.400 --> 00:20:20.400]  求你閱立我們接下來的敬拜

