
[00:00:00.000 --> 00:00:02.000]   Amazing, amazing.
[00:31:01.000 --> 00:31:05.000]   And many of us in here today, you've settled for substitutes.
[00:31:05.000 --> 00:31:11.000]   You've settled for lesser things.
[00:31:11.000 --> 00:31:14.000]   You're looking at the outside of your life and might not know.
[00:31:14.000 --> 00:31:17.000]   But you do.
[00:31:17.000 --> 00:31:18.000]   You do.
[00:31:18.000 --> 00:31:28.000]   It was like whenever I went out with somebody that I knew my parents didn't want me to go out with and they weren't a Christian, I would know.
[00:31:28.000 --> 00:31:29.000]   I'd feel it.
[00:31:29.000 --> 00:31:34.000]   It's not quite the right fit.
[00:31:34.000 --> 00:31:38.000]   So how do we respond to this?
[00:31:38.000 --> 00:31:43.000]   We have to remove the lesser things.
[00:31:43.000 --> 00:31:53.000]   I want us all to personally choose to create space here today to realign ourselves to the one thing that's needed.
[00:31:53.000 --> 00:32:14.000]   If you're sitting here today and you know that you've taken paths that you shouldn't, that you've become impatient maybe in the waiting and have settled for a substitute or something lesser than what God intended for you, we're going to take some time now.
[00:32:14.000 --> 00:32:16.000]   We're going to close our eyes.
[00:32:17.000 --> 00:32:42.000]   And if that's you, I want you to open up your hands to be honest with God and say, "I want to begin the process of letting go of the lesser things, the things that have taken up my time and my energy and the paths I've walked that have not been the paths that I should have walked."
[00:32:42.000 --> 00:32:52.000]   Father, we open up our hands before you and we are all aware that at times we settle for substitutes.
[00:32:52.000 --> 00:33:11.000]   We lose sight of the value of waiting for your intervention, waiting for you to bring the right fit, the right plans, the right person, the right job.
[00:33:11.000 --> 00:33:15.000]   And so we settle for substitutes.
[00:33:15.000 --> 00:33:19.000]   We settle for things that you never intended for us.
[00:33:19.000 --> 00:33:28.000]   So Father, right now we open up our hands as a sign to you that we're willing to let them go.
[00:33:28.000 --> 00:33:34.000]   We're willing to surrender them.
[00:33:34.000 --> 00:33:50.000]   And Father, we pray right now that our value, the value we hold in our hearts of waiting on you, Father, we want to restore that today.
[00:33:50.000 --> 00:33:57.000]   We remind ourselves that those who wait, your word says they will be blessed.
[00:33:57.000 --> 00:34:16.000]   We remind ourselves today that your word says that when we wait, you act on our behalf.
[00:34:16.000 --> 00:34:21.000]   Father, thank you.
[00:34:21.000 --> 00:34:32.000]   Thank you for your goodness and your gentleness and your kindness that you wrap us up today.
[00:34:32.000 --> 00:34:42.000]   I'd also now like to pray for those who have been waiting a long time.
[00:34:42.000 --> 00:34:45.000]   You've been waiting a long time for something.
[00:34:45.000 --> 00:34:55.000]   And when I shared that God had revealed to me that I had stopped anticipating my future, you understood that.
[00:34:55.000 --> 00:35:01.000]   You were sitting there thinking, yeah, I can't see a good future.
[00:35:01.000 --> 00:35:06.000]   I can't see where change could possibly come from.
[00:35:06.000 --> 00:35:13.000]   I've lost all hope in God stepping in.
[00:35:13.000 --> 00:35:27.000]   If that's you today, I'd like you to open up your hands.
[00:35:27.000 --> 00:35:36.000]   Father, the waiting is painful, God.
[00:35:36.000 --> 00:35:43.000]   But we remember today that we're not alone and that you understand our pain.
[00:35:43.000 --> 00:35:45.000]   You understand our frame.
[00:35:45.000 --> 00:35:48.000]   You're familiar with all our ways.
[00:35:48.000 --> 00:35:50.000]   You are not distant.
[00:35:50.000 --> 00:35:53.000]   You are in this.
[00:35:53.000 --> 00:36:03.000]   So, Father, I pray right now for the ache and the pain that you would come and wrap us up in your tender love.
[00:36:03.000 --> 00:36:08.000]   That we would have ears right now to hear your gentle whispers.
[00:36:08.000 --> 00:36:15.000]   That you would speak clearly to us.
[00:36:15.000 --> 00:36:20.000]   That you would give us the courage to deepen our trust.
[00:36:20.000 --> 00:36:33.000]   That the waiting is for our benefit and that good things can happen even in the middle of the waiting.
[00:36:33.000 --> 00:36:39.000]   And lastly, we're going to stand in a minute.
[00:36:39.000 --> 00:36:45.000]   And we're going to take an opportunity to declare prophetically.
[00:36:45.000 --> 00:36:57.000]   Some of you today, you need to declare prophetically that you are going to trust the one who holds your future in his hands.
[00:36:57.000 --> 00:37:00.000]   You are going to trust that he is the God of the impossible.
[00:37:00.000 --> 00:37:04.000]   Even when you can't see how anything could happen or change or be different.
[00:37:04.000 --> 00:37:06.000]   You're going to declare it prophetically.
[00:37:06.000 --> 00:37:08.000]   That you believe he's able.
[00:37:08.000 --> 00:37:12.000]   That he can do things that are beyond your understanding.
[00:37:12.000 --> 00:37:15.000]   And that you are going to trust him.
[00:37:15.000 --> 00:37:18.000]   I did this on the way to work this week.
[00:37:18.000 --> 00:37:27.000]   And I began to declare to God that he is the God who can do things that I can't even imagine.
[00:37:27.000 --> 00:37:39.000]   That where my limitations were, I chose to prophetically declare that I wasn't going to let my limitations prevent me from believing and hoping and dreaming and trusting.
[00:37:39.000 --> 00:37:43.000]   Today we're going to do that together.
[00:37:43.000 --> 00:37:47.000]   We're going to sing a song together that declares that.
[00:37:47.000 --> 00:37:50.000]   So would you stand with me?
[00:37:50.000 --> 00:37:52.580]   (gentle music)

