
[00:00:00.000 --> 00:00:02.000]   Have a seat.
[00:20:45.600 --> 00:20:49.600]   If you want to stand for justice in this world, it's going to take you courage
[00:20:49.600 --> 00:20:53.600]   to fight against the giants that are found in corridors of power
[00:20:53.600 --> 00:20:58.600]   and the fortified cities that are found in systemic injustice and abuse.
[00:20:58.600 --> 00:21:02.600]   If you truly want to stand for the poor and the vulnerable and the marginalized in a community,
[00:21:02.600 --> 00:21:07.600]   it's going to take courage for you to stand against the giants
[00:21:07.600 --> 00:21:10.600]   that are found in our selfish decision-making
[00:21:10.600 --> 00:21:16.600]   and the fortified cities of our bank accounts and resources.
[00:21:16.600 --> 00:21:20.600]   See, to live the Christian life is the greatest adventure you'll ever live,
[00:21:20.600 --> 00:21:24.600]   but it is not for the weak-hearted.
[00:21:24.600 --> 00:21:30.600]   And when Christ invites us into this life, he invites us in with this challenge.
[00:21:30.600 --> 00:21:35.600]   Kadesh Barnea or the Promised Land?
[00:21:35.600 --> 00:21:39.600]   I don't know about you, but I know Kadesh Barnea really well.
[00:21:39.600 --> 00:21:42.600]   A number of years ago, I was working in investment banking,
[00:21:42.600 --> 00:21:45.600]   and I traveled quite a lot to our Tokyo office at the time.
[00:21:45.600 --> 00:21:49.600]   And on one of my trips up there, I was having coffee with one of my colleagues
[00:21:49.600 --> 00:21:52.600]   in the department I was working in, and she was sharing with me
[00:21:52.600 --> 00:21:57.600]   about how she felt she was passed over for promotion because of her gender.
[00:21:57.600 --> 00:22:01.600]   And I was having a coffee with her and listening to her share that because she was a woman,
[00:22:01.600 --> 00:22:04.600]   she felt like she didn't get the same promotional opportunities in the bank.
[00:22:04.600 --> 00:22:07.600]   She felt like there was a culture that was patriarchal,
[00:22:07.600 --> 00:22:10.600]   a culture that was against the promotion of women.
[00:22:10.600 --> 00:22:12.600]   I had a lot of sympathy for her.
[00:22:12.600 --> 00:22:17.600]   I actually felt her heart, and I knew that probably what she was saying was true.
[00:22:17.600 --> 00:22:21.600]   And she was sharing this with me because I actually was really good friends with her boss,
[00:22:21.600 --> 00:22:26.600]   her direct boss, and she was hoping that I might be able to, over a beer or something,
[00:22:26.600 --> 00:22:31.600]   have a chat with her boss and maybe help him to understand that this is how some of the women
[00:22:31.600 --> 00:22:34.600]   in her department or in his department were acting,
[00:22:34.600 --> 00:22:37.600]   and that perhaps there is a little bit of a culture that we have at the bank
[00:22:37.600 --> 00:22:39.600]   that needs to be addressed.
[00:22:39.600 --> 00:22:43.600]   And I realized in that moment that the courageous decision would have been
[00:22:43.600 --> 00:22:46.600]   to have that conversation with the boss.
[00:22:46.600 --> 00:22:49.600]   The courageous decision would have been to go and say, "Hey, I'm a man myself,
[00:22:49.600 --> 00:22:53.600]   and I understand that there is this culture. I've benefited from that culture myself."
[00:22:53.600 --> 00:22:57.600]   I realized that I've probably been promoted when maybe some other women in my department
[00:22:57.600 --> 00:22:58.600]   should have been promoted.
[00:22:58.600 --> 00:23:01.600]   I realized that all the senior leadership in our firm are men,
[00:23:01.600 --> 00:23:03.600]   and maybe that diversity is not right.
[00:23:03.600 --> 00:23:07.600]   I should have had the courage to sit down with him and say that there are some people
[00:23:07.600 --> 00:23:12.600]   being overlooked simply because they are not the same gender as the ones that are in power.
[00:23:12.600 --> 00:23:17.600]   The weak response, though, the weak response was to listen to her and tell her
[00:23:17.600 --> 00:23:23.600]   that I cared for her and heard her, and yet not had that conversation with the boss
[00:23:23.600 --> 00:23:26.600]   because I realized in having that conversation with the boss,
[00:23:26.600 --> 00:23:29.600]   my own career would be put in jeopardy.
[00:23:29.600 --> 00:23:35.600]   That maybe if I had that conversation, I wouldn't be able to be as promoted as I had been.
[00:23:35.600 --> 00:23:40.600]   That actually, as a man, I kind of enjoyed the reality of the culture that was in the firm.
[00:23:40.600 --> 00:23:45.600]   I thought I was the one who benefited from it, and I didn't want to put that at jeopardy.
[00:23:45.600 --> 00:23:52.600]   I'd like to stand before you and tell you that I was courageous, but I was weak,
[00:23:52.600 --> 00:23:54.600]   and I never had that conversation.
[00:23:54.600 --> 00:23:56.600]   And out of all the 10 years that I was in the business world,
[00:23:56.600 --> 00:23:59.600]   that's the one decision that I regret the most,
[00:23:59.600 --> 00:24:02.600]   that I never stood up for the person that asked me to stand up for them
[00:24:02.600 --> 00:24:06.600]   in a culture that needed standing up against.
[00:24:06.600 --> 00:24:11.600]   After that, I carried some guilt and shame around with me for quite a while,
[00:24:11.600 --> 00:24:14.600]   and I experienced Kadesh Banir.
[00:24:14.600 --> 00:24:21.600]   I experienced what it was like to stay comfortable, but in a dryness of the soul.
[00:24:21.600 --> 00:24:27.600]   And I think I left my colleague in her Kadesh Banir as well,
[00:24:27.600 --> 00:24:31.600]   where she had longed for something more in the company she was working for,
[00:24:31.600 --> 00:24:34.600]   and because I was not strong enough to stand up for her,
[00:24:34.600 --> 00:24:38.600]   she probably remained where she did for longer than she should have.
[00:24:38.600 --> 00:24:42.600]   I think we all know Kadesh Banir well in our lives.
[00:24:42.600 --> 00:24:45.600]   And the question I have to ask myself is, how do I do better?
[00:24:45.600 --> 00:24:49.600]   Or maybe the question we need to ask ourselves is, how do we do better?
[00:24:49.600 --> 00:24:51.600]   How do we live more Christ-like in our city?
[00:24:51.600 --> 00:24:54.600]   How do we have the strength and courage to have the conversations
[00:24:54.600 --> 00:24:57.600]   and stand up for the vulnerable and the marginalized more in our city?
[00:24:57.600 --> 00:25:05.600]   How do we find the courage to do the thing that so often we lack in ourselves?
[00:25:05.600 --> 00:25:08.600]   There are two spies, of course, in the story that have that courage in them.
[00:25:08.600 --> 00:25:10.600]   They're the ones that hold the different spirit.
[00:25:10.600 --> 00:25:15.600]   And I want you to see how they respond to the fear that is amongst their people.
[00:25:15.600 --> 00:25:18.600]   This is starting in verse 6 of Numbers 14.
[00:25:18.600 --> 00:25:21.600]   "Joshua son of Nun and Caleb son of Jephunneh,
[00:25:21.600 --> 00:25:24.600]   who were among those who had explored the land, tore their clothes
[00:25:24.600 --> 00:25:26.600]   and said to the entire Israelite assembly,
[00:25:26.600 --> 00:25:29.600]   'The land we pass through is exceedingly good.
[00:25:29.600 --> 00:25:33.600]   If the Lord is pleased with us, He will lead us into that land,
[00:25:33.600 --> 00:25:37.600]   a land flowing with milk and honey, and will give it to us.
[00:25:37.600 --> 00:25:39.600]   Only do not rebel against the Lord.
[00:25:39.600 --> 00:25:43.600]   Do not be afraid of the people of that land, because we will swallow them up.
[00:25:43.600 --> 00:25:47.600]   Their protection is gone, but the Lord is with us.
[00:25:47.600 --> 00:25:49.600]   Do not be afraid of them.'"
[00:25:49.600 --> 00:25:53.600]   There's something in Joshua and Caleb that enables them to stand
[00:25:53.600 --> 00:25:55.600]   against the majority opinion around them,
[00:25:55.600 --> 00:25:57.600]   against the culture of their day, if you will,
[00:25:57.600 --> 00:26:00.600]   and say, "We're not going to remain in Kadesh-Benir."
[00:26:00.600 --> 00:26:05.600]   That if we believe that God is with us, if we believe that He is for us,
[00:26:05.600 --> 00:26:08.600]   then we will go up and take this land, because He's promised us this land.
[00:26:08.600 --> 00:26:13.600]   There's something in them that I know that so often is not in me.
[00:26:13.600 --> 00:26:18.600]   I want you to see how Joshua and Caleb try to bring courage and strength to their people.
[00:26:18.600 --> 00:26:23.600]   The first thing they say is, "If the Lord is pleased with us."
[00:26:23.600 --> 00:26:25.600]   I want you to think about this phrase,
[00:26:25.600 --> 00:26:28.600]   because I think this means so much to every single one of us here.
[00:26:28.600 --> 00:26:32.600]   "If the Lord is pleased with us," which really what Joshua and Caleb are saying is,
[00:26:32.600 --> 00:26:38.600]   if we believe that God is for us, then we have nothing to fear.
[00:26:38.600 --> 00:26:41.600]   If we really believe that God stands with us,
[00:26:41.600 --> 00:26:43.600]   then we know that we can go to whatever obstacles,
[00:26:43.600 --> 00:26:46.600]   whatever giants, and whatever fortified cities might be there.
[00:26:46.600 --> 00:26:48.600]   It doesn't mean we're always going to be successful.
[00:26:48.600 --> 00:26:51.600]   It doesn't mean that everything we put our hands to is suddenly going to be amazing.
[00:26:51.600 --> 00:26:54.600]   But it does mean that we have one who has promised us something,
[00:26:54.600 --> 00:26:56.600]   and one who's going to fight on our behalf.
[00:26:56.600 --> 00:26:59.600]   It means that we can find the strength and courage in us
[00:26:59.600 --> 00:27:01.600]   to face the giants and the fortified cities,
[00:27:01.600 --> 00:27:04.600]   to say that Kadesh-Benir is not where we're going to live,
[00:27:04.600 --> 00:27:08.600]   if the Lord is pleased with us.
[00:27:08.600 --> 00:27:11.600]   And here's the reality for all of us.
[00:27:11.600 --> 00:27:16.600]   We so often make weak and bad decisions in our lives
[00:27:16.600 --> 00:27:22.600]   because we ultimately think that God isn't pleased with us.
[00:27:22.600 --> 00:27:27.600]   See, when you think that God is not really that pleased with you,
[00:27:27.600 --> 00:27:32.600]   you're always going to choose self-preservation in your life.
[00:27:32.600 --> 00:27:38.600]   You're always going to choose a path that takes you towards comfort and security
[00:27:38.600 --> 00:27:42.600]   rather than the future that God has for you.
[00:27:42.600 --> 00:27:49.600]   And we think so often that God is not pleased with us because of our sin.
[00:27:49.600 --> 00:27:54.600]   Some of us in this room, you know you're in a season where you're struggling with some sin.
[00:27:54.600 --> 00:27:57.600]   And you're not proud of what it is that you're doing,
[00:27:57.600 --> 00:27:59.600]   and you're struggling to get free from it.
[00:27:59.600 --> 00:28:04.600]   And because of that, your perception is you think that God is not pleased with you.
[00:28:04.600 --> 00:28:07.600]   How could God be happy with you, with the life that you're leading?
[00:28:07.600 --> 00:28:10.600]   And because you're leading that life, you think God has given up on you.
[00:28:10.600 --> 00:28:13.600]   You think he's distant from you. You think he's angry at you.
[00:28:13.600 --> 00:28:17.600]   And all of that causes you to make more and more weak decisions
[00:28:17.600 --> 00:28:21.600]   towards the sin rather than the freedom.
[00:28:21.600 --> 00:28:23.600]   And what we have to understand is in the Old Testament,
[00:28:23.600 --> 00:28:26.600]   when they said, "If the Lord is pleased with us,"
[00:28:26.600 --> 00:28:30.600]   they're trying to work out whether God is actually pleased with them or not.
[00:28:30.600 --> 00:28:33.600]   But we're not people of the Old Testament.
[00:28:33.600 --> 00:28:35.600]   We're people of the New Testament.
[00:28:35.600 --> 00:28:37.600]   We're people of Jesus.
[00:28:37.600 --> 00:28:41.600]   We're people of the ones who live now under a new covenant.
[00:28:41.600 --> 00:28:44.600]   We're people who now live under one who has stood in the gap
[00:28:44.600 --> 00:28:47.600]   and taken all of our sin and brokenness on his shoulders.
[00:28:47.600 --> 00:28:51.600]   In the Old Testament, they were going, "Is God going to really be pleased with us?"
[00:28:51.600 --> 00:28:55.600]   And we've got to uphold all this law to make sure we get God on our side.
[00:28:55.600 --> 00:29:00.600]   In the New Testament, we live now in a time where we know that Christ is for us.
[00:29:00.600 --> 00:29:02.600]   We know that he stood in the gap and paid the price for our sin,
[00:29:02.600 --> 00:29:04.600]   so we have this freedom.
[00:29:04.600 --> 00:29:09.600]   Our question shouldn't be, "Is God pleased with us?"
[00:29:09.600 --> 00:29:14.600]   Our question should be, "Because God has chosen to be pleased with us,
[00:29:14.600 --> 00:29:23.600]   how can I now make decisions in my life that honor the pleasure of Christ in me?"
[00:29:23.600 --> 00:29:26.600]   Let me put it this way.
[00:29:26.600 --> 00:29:29.600]   It's actually not about whether God is pleased with you or not.
[00:29:29.600 --> 00:29:33.600]   It's actually about whether he's pleased with Christ,
[00:29:33.600 --> 00:29:35.600]   and he is pleased with Christ.
[00:29:35.600 --> 00:29:38.600]   And because he's pleased with Jesus, he is pleased with you.
[00:29:38.600 --> 00:29:42.600]   Because even in your sin, he still went to the cross for you.
[00:29:42.600 --> 00:29:47.600]   Even in the ongoing sin that you struggle with, he has not removed his love from you.
[00:29:47.600 --> 00:29:52.600]   Even in the challenges that we have, his grace is still present with us.
[00:29:52.600 --> 00:29:58.600]   Make no mistake, God hates sin, and that sin is judged by God.
[00:29:58.600 --> 00:30:03.600]   So we don't have the excuse because of Jesus to go on sinning and not care.
[00:30:03.600 --> 00:30:08.600]   We have the call under Christ to continue to submit our brokenness to him,
[00:30:08.600 --> 00:30:11.600]   ask for his forgiveness, and walk in the power of that forgiveness.
[00:30:11.600 --> 00:30:14.600]   But our reality is we have strength and courage in us
[00:30:14.600 --> 00:30:18.600]   because we should never guess whether God is pleased with us or not.
[00:30:18.600 --> 00:30:21.600]   He is pleased with me because of the blood of Jesus.
[00:30:21.600 --> 00:30:26.600]   He is pleased with me because I've been made a child, an heir of his.
[00:30:26.600 --> 00:30:30.600]   He is my high priest who stands in the gap and speaks before the Father
[00:30:30.600 --> 00:30:35.600]   and says, "This one, Andrew, is not perfect, but see him through the blood of Jesus."
[00:30:35.600 --> 00:30:38.600]   And when you see him through the blood of Jesus, he's forgiven, he's saved,
[00:30:38.600 --> 00:30:41.600]   he is filled, and he is released.
[00:30:41.600 --> 00:30:43.600]   Where does my strength and courage come?
[00:30:43.600 --> 00:30:45.600]   Does it come because I think I'm good? No.
[00:30:45.600 --> 00:30:51.600]   Does it come because even in my brokenness he reigns? Yes.
[00:30:51.600 --> 00:30:54.600]   If you truly believe that God is pleased with you,
[00:30:54.600 --> 00:30:59.600]   you will face giants and fortified cities.
[00:30:59.600 --> 00:31:01.600]   Are you with me, church?
[00:31:01.600 --> 00:31:03.600]   But there's another bit here.
[00:31:03.600 --> 00:31:05.600]   There's another bit that's even more important.
[00:31:05.600 --> 00:31:11.600]   It's a bit that Caleb and Joshua speak to that I think the church is uniquely gifted for
[00:31:11.600 --> 00:31:15.600]   more than any other institution in the world.
[00:31:15.600 --> 00:31:21.600]   And to help you to understand this process that Joshua and Caleb speak to in this passage,
[00:31:21.600 --> 00:31:24.600]   I want to actually take you back to Egypt, to Cairo, actually,
[00:31:24.600 --> 00:31:27.600]   for the very final time in this whole series.
[00:31:27.600 --> 00:31:31.600]   And I want to take you to a place where people make paper.
[00:31:31.600 --> 00:31:34.600]   I know. Stay with me for a second.
[00:31:34.600 --> 00:31:37.600]   The greatest way that you're going to find strength and courage
[00:31:37.600 --> 00:31:41.600]   doesn't just come from your relationship with God and the fact that He's pleased with you
[00:31:41.600 --> 00:31:44.600]   despite the realities of your brokenness and sin.
[00:31:44.600 --> 00:31:47.600]   The place where you'll find your greatest strength and courage will come
[00:31:47.600 --> 00:31:51.600]   when you understand how paper was originally made.
[00:31:51.600 --> 00:31:56.600]   And so when I went to Egypt, I got taught how to make original paper,
[00:31:56.600 --> 00:32:00.600]   and I want to show you that experience. Let's have a look at this.
[00:32:00.600 --> 00:32:03.600]   [VIDEO PLAYBACK]
[00:32:03.600 --> 00:32:06.600]   [MUSIC PLAYING]
[00:32:06.600 --> 00:32:28.600]   - We're here today at the Golden Eagle, a papyrus shop right in the heart of Cairo,
[00:32:28.600 --> 00:32:31.600]   and I'm here with Asma, and today she's going to be teaching me
[00:32:31.600 --> 00:32:34.600]   how to actually make papyrus paper, which is something that's been done
[00:32:34.600 --> 00:32:38.600]   for thousands of years. I'm so grateful to be here. Thanks for hosting us.
[00:32:38.600 --> 00:32:42.600]   - Oh, my name is Asma, and I'm going to explain to you everything about this plant
[00:32:42.600 --> 00:32:45.600]   and how the ancient Egyptian people made the first paper out of this plant.
[00:32:45.600 --> 00:32:48.600]   This is the papyrus plant. It's an aquatic and a tropical plant
[00:32:48.600 --> 00:32:51.600]   because it needs a lot of water and high temperature to grow.
[00:32:51.600 --> 00:32:54.600]   That's why it grows beside to the banks of the Nile River.
[00:32:54.600 --> 00:32:57.600]   And it's also a holy plant for the ancient Egyptians for two reasons.
[00:32:57.600 --> 00:33:01.600]   The first reason, the flower looks like the sun rays, which is a symbol of Amun-Ra,
[00:33:01.600 --> 00:33:03.600]   the god of sun for the ancient Egyptians.
[00:33:03.600 --> 00:33:06.600]   The second reason, the stem has a triangle shape.
[00:33:06.600 --> 00:33:09.600]   - Yeah, that looks like a pyramid. - Yeah, which is a symbol of eternity.
[00:33:09.600 --> 00:33:12.600]   - That's great. - So make a paper like this one.
[00:33:12.600 --> 00:33:15.600]   We cut the stem according to the size that we want.
[00:33:15.600 --> 00:33:18.600]   Now I'm going to remove the green cover.
[00:33:18.600 --> 00:33:21.600]   The green cover nowadays is useless, but in ancient times, they used this part
[00:33:21.600 --> 00:33:25.600]   to make hats, mats, wood baskets, wood sandals, even the small boots.
[00:33:25.600 --> 00:33:28.600]   I would probably chop my finger off if I tried to do that.
[00:33:28.600 --> 00:33:30.600]   You're very skilled at that.
[00:33:30.600 --> 00:33:33.600]   We use this part to make the paper, but this part is very weak and so easily broken.
[00:33:33.600 --> 00:33:36.600]   - Right. - It's like sugar cane, but we don't eat it.
[00:33:36.600 --> 00:33:39.600]   - Right. - Now I'm going to use the hammer.
[00:33:39.600 --> 00:33:43.600]   - I'm moving all the water out like that. - OK, I'm going to try.
[00:33:43.600 --> 00:33:47.600]   Yeah.
[00:33:47.600 --> 00:33:50.600]   - It flattens very quickly. - Yeah.
[00:33:50.600 --> 00:33:53.600]   - And here. Do you see the water? - Yeah, yeah, yeah.
[00:33:53.600 --> 00:33:56.600]   - And after that, we use the ruler pen. - OK.
[00:33:56.600 --> 00:33:59.600]   To make it flexible. Do like you do pizza.
[00:33:59.600 --> 00:34:02.600]   - It's like bread or pizza, right? - Yeah.
[00:34:02.600 --> 00:34:07.600]   OK. And this is just to get the water out and to make it as dry as possible?
[00:34:07.600 --> 00:34:09.600]   - Flexibly. - Flexible, right.
[00:34:09.600 --> 00:34:11.600]   - OK, it's enough. - OK.
[00:34:11.600 --> 00:34:15.600]   OK. Now there's no water inside it. It's more flexible and strong than before.
[00:34:15.600 --> 00:34:17.600]   - Can I feel? - Oh, yeah.
[00:34:17.600 --> 00:34:20.600]   - It's sticky, right? - Yeah, it's kind of like sticky.
[00:34:20.600 --> 00:34:23.600]   After that, we soak it into the water to reduce the amount of the sugar.
[00:34:23.600 --> 00:34:25.600]   Six days to get this paper.
[00:34:25.600 --> 00:34:28.600]   - After that, between two sheets of carpet... - Right.
[00:34:28.600 --> 00:34:32.600]   I'm going to take the slices and put them in one vertical and horizontal line.
[00:34:32.600 --> 00:34:34.600]   - Would you do that? - Sure.
[00:34:34.600 --> 00:34:37.600]   - So put this vertical? - Yeah.
[00:34:37.600 --> 00:34:39.600]   - OK. - And one in horizontal.
[00:34:39.600 --> 00:34:42.600]   - And you put, like, one on top of it like that? - Yeah.
[00:34:42.600 --> 00:34:44.600]   - So it's kind of like a crisscross pattern? - Yeah.
[00:34:44.600 --> 00:34:48.600]   - OK. - After finishing all the paper, we cover it.
[00:34:48.600 --> 00:34:51.600]   Like this one. And put it under the press machine.
[00:34:51.600 --> 00:34:53.600]   OK, so cover it and then put it under here.
[00:34:53.600 --> 00:34:55.600]   And put it under the press machine for another six days.
[00:34:55.600 --> 00:34:57.600]   - Six days? - Yeah.
[00:34:57.600 --> 00:34:59.600]   Oh, my goodness. OK. Can I just put this in now?
[00:34:59.600 --> 00:35:01.600]   - How tight? Really tight? - Yeah, yeah, yeah.
[00:35:01.600 --> 00:35:04.600]   But in ancient times, they didn't have that machine, so they used...
[00:35:04.600 --> 00:35:06.600]   What did they use? Guess what.
[00:35:06.600 --> 00:35:09.600]   - Uh, maybe stones? - Yes, maybe stones.
[00:35:09.600 --> 00:35:14.600]   OK, we have here six days in the fresh water and six days under the press machine.
[00:35:14.600 --> 00:35:17.600]   After 12 days, we will have the first paper in the history.
[00:35:17.600 --> 00:35:19.600]   OK.
[00:35:19.600 --> 00:35:24.600]   - Ah! - The papyrus paper.
[00:35:24.600 --> 00:35:28.600]   - Wow. - It's strong and flexible.
[00:35:28.600 --> 00:35:32.600]   So when it's just, like, one strand on its own, it's actually, like, really weak.
[00:35:32.600 --> 00:35:35.600]   But when you kind of create them and pack them all together
[00:35:35.600 --> 00:35:38.600]   and press them and dry them out, it actually becomes really strong.
[00:35:38.600 --> 00:35:41.600]   Yes, this is because of the amount of the sugar inside.
[00:35:41.600 --> 00:35:43.600]   Right. So the more the sugar there is,
[00:35:43.600 --> 00:35:46.600]   the more you cross it around and press it together, the stronger it'll be.
[00:35:46.600 --> 00:35:49.600]   Yes, and wait until it's dry, and we can use it easily.
[00:35:49.600 --> 00:35:51.600]   And can you tear it?
[00:35:51.600 --> 00:35:54.600]   If I do that, I can cut it into slices.
[00:35:54.600 --> 00:36:01.600]   We will see the vertical and horizontal lines, right?
[00:36:01.600 --> 00:36:03.600]   Mm-hm.
[00:36:03.600 --> 00:36:07.600]   And I can put a little water here to fix it again.
[00:36:07.600 --> 00:36:09.600]   - And one day under the press machine... - You can fix it again?
[00:36:09.600 --> 00:36:12.600]   Yeah. One day under the press machine, and we can use it again.
[00:36:12.600 --> 00:36:14.600]   - So go back. - OK, OK.
[00:36:14.600 --> 00:36:16.600]   I just need to get my head around that one.
[00:36:16.600 --> 00:36:19.600]   OK, so you can tear it up and kind of screw up the paper.
[00:36:19.600 --> 00:36:25.600]   - Yeah. - But as long as you put the individual crisscrossing again,
[00:36:25.600 --> 00:36:28.600]   putting them all back together again, pressing it again, it'll be strong again.
[00:36:28.600 --> 00:36:30.600]   - Yes. - That is super paper.
[00:36:30.600 --> 00:36:33.600]   - Yeah. Super paper. - It is super paper. That's amazing.
[00:36:33.600 --> 00:36:35.600]   Hey, well, thanks so much.
[00:36:35.600 --> 00:36:37.600]   I mean, I think that's helped us to really understand
[00:36:37.600 --> 00:36:40.600]   how something that on the surface appears very weak,
[00:36:40.600 --> 00:36:42.600]   just a little plant like that,
[00:36:42.600 --> 00:36:46.600]   can really, through that process, become so strong as it works together
[00:36:46.600 --> 00:36:49.600]   with that, with the crisscrossing and the sugar.
[00:36:49.600 --> 00:36:52.600]   That's been amazing. Thank you so much for taking time to show us this.
[00:36:52.600 --> 00:36:54.600]   - It's been incredible. - Oh, nice to meet you.
[00:36:54.600 --> 00:36:56.600]   Nice to meet you, too.
[00:36:56.600 --> 00:37:03.600]   Asma is the fastest-speaking Egyptian I have ever met in my life.
[00:37:03.600 --> 00:37:05.600]   [laughter]
[00:37:05.600 --> 00:37:09.600]   I had no idea what she said the whole time.
[00:37:09.600 --> 00:37:11.600]   [laughter]
[00:37:12.600 --> 00:37:15.600]   I hope she's not watching. Bless you, Asma.
[00:37:15.600 --> 00:37:20.600]   Let me show you what Caleb and Joshua say here
[00:37:20.600 --> 00:37:22.600]   and link this to what you've just seen.
[00:37:22.600 --> 00:37:24.600]   Verse 9, "Only do not rebel against the Lord,
[00:37:24.600 --> 00:37:26.600]   and do not be afraid of the people of the land,
[00:37:26.600 --> 00:37:29.600]   because He will swallow them up. Their protection is gone,
[00:37:29.600 --> 00:37:32.600]   but the Lord is with us."
[00:37:32.600 --> 00:37:34.600]   Do not be afraid of them. I love what he says here.
[00:37:34.600 --> 00:37:36.600]   He says, "The Lord is with us."
[00:37:36.600 --> 00:37:39.600]   First of all, he says, "The Lord is with us."
[00:37:39.600 --> 00:37:42.600]   That's a good thing, because if it's just us, it's bad.
[00:37:42.600 --> 00:37:43.600]   "The Lord is with us."
[00:37:43.600 --> 00:37:46.600]   But then he says, "The Lord is with us."
[00:37:46.600 --> 00:37:50.600]   He doesn't say, "The Lord is with Moses."
[00:37:50.600 --> 00:37:53.600]   He doesn't say, "The Lord is with the good people."
[00:37:53.600 --> 00:37:57.600]   He doesn't say, "The Lord is with just those who come to church every Sunday."
[00:37:57.600 --> 00:38:01.600]   He said, "The Lord is with us."
[00:38:01.600 --> 00:38:03.600]   He's with all of us, in all of our brokenness,
[00:38:03.600 --> 00:38:05.600]   in all of our weakness, in all of our strength,
[00:38:05.600 --> 00:38:07.600]   in our giftings, in all of our bad mistakes.
[00:38:07.600 --> 00:38:09.600]   He's with all of that.
[00:38:09.600 --> 00:38:12.600]   And because He is interwoven with us,
[00:38:12.600 --> 00:38:15.600]   we now are strengthened in Him.
[00:38:15.600 --> 00:38:18.600]   And I love this picture of the papyrus paper.
[00:38:18.600 --> 00:38:20.600]   This is a piece that they gave us from the shop.
[00:38:20.600 --> 00:38:22.600]   I don't know if you can see this in the light at all.
[00:38:22.600 --> 00:38:24.600]   Maybe if I turn to the side, you might be able to see the crisscross pattern.
[00:38:24.600 --> 00:38:26.600]   Can you see that in there?
[00:38:26.600 --> 00:38:28.600]   Yeah, the crisscross pattern in there.
[00:38:28.600 --> 00:38:31.600]   That's a beautiful picture of what church is all about.
[00:38:31.600 --> 00:38:36.600]   Because on your own, you are pretty weak and vulnerable.
[00:38:37.600 --> 00:38:40.600]   But when we come together in the body of Christ,
[00:38:40.600 --> 00:38:43.600]   and we realize that on our own,
[00:38:43.600 --> 00:38:46.600]   we may not be able to make all the decisions that would bring glory to Jesus.
[00:38:46.600 --> 00:38:49.600]   But when we work together,
[00:38:49.600 --> 00:38:54.600]   when we realize that we are cross in our lives and in our destinies together,
[00:38:54.600 --> 00:38:59.600]   when we realize that we need the water added to us like that paper needed,
[00:38:59.600 --> 00:39:02.600]   the Holy Spirit given to a bunch of believers,
[00:39:02.600 --> 00:39:06.600]   when we realize that at times God presses us,
[00:39:06.600 --> 00:39:08.600]   brings us into persecution,
[00:39:08.600 --> 00:39:11.600]   brings us into hard times to press us together
[00:39:11.600 --> 00:39:16.600]   and to bond our unity even more together as we face the challenges in life.
[00:39:16.600 --> 00:39:20.600]   As we realize that, we realize we become as a community,
[00:39:20.600 --> 00:39:25.600]   both strong like this and incredibly flexible
[00:39:25.600 --> 00:39:28.600]   so that we can do the things that Christ has called us to do in the world.
[00:39:28.600 --> 00:39:31.600]   You want to know where your strength and courage comes?
[00:39:31.600 --> 00:39:34.600]   It comes, yes, from a God who is pleased with us
[00:39:34.600 --> 00:39:35.600]   and knowing that He's pleased with us,
[00:39:35.600 --> 00:39:38.600]   but it also comes in knowing that we have one another.
[00:39:38.600 --> 00:39:44.600]   It comes knowing that we're not saved for an individual relationship with God
[00:39:44.600 --> 00:39:46.600]   and to be on our own in the world.
[00:39:46.600 --> 00:39:49.600]   We're saved so that we can be together as the body of Christ,
[00:39:49.600 --> 00:39:50.600]   the body of Christ.
[00:39:50.600 --> 00:39:54.600]   For the Lord is with us in all of our brokenness.
[00:39:54.600 --> 00:39:57.600]   He is with us in all of our strength.
[00:39:57.600 --> 00:40:00.600]   He is with us in all of our frailty.
[00:40:00.600 --> 00:40:04.600]   He is with us in all of the things that we're anointed to do by His Spirit.
[00:40:04.600 --> 00:40:06.600]   He is with us in all of it.
[00:40:06.600 --> 00:40:09.600]   And as we commit to one another,
[00:40:09.600 --> 00:40:15.600]   we grow and strengthen, not just ourselves, but us as a community.
[00:40:15.600 --> 00:40:18.600]   I love it when she took the knife and she went and cut the piece of paper
[00:40:18.600 --> 00:40:20.600]   and started to pull the strands out.
[00:40:20.600 --> 00:40:23.600]   And if we're honest with ourselves as the body of Christ, as the church,
[00:40:23.600 --> 00:40:26.600]   there have been many times in church history over the last 2,000 years
[00:40:26.600 --> 00:40:28.600]   where it feels like a knife has been brought to the church
[00:40:28.600 --> 00:40:30.600]   and been torn apart.
[00:40:30.600 --> 00:40:34.600]   I would say even during our protest time here in Hong Kong,
[00:40:34.600 --> 00:40:38.600]   the church was torn apart at times, during COVID even.
[00:40:38.600 --> 00:40:40.600]   And your perspectives on that issue
[00:40:40.600 --> 00:40:43.600]   and whether you should get the vaccine or not and all of that
[00:40:43.600 --> 00:40:47.600]   had the challenge of tearing apart the unity of the church.
[00:40:47.600 --> 00:40:49.600]   But I love the fact that with papyrus paper,
[00:40:49.600 --> 00:40:51.600]   even if it's been torn apart a little bit,
[00:40:51.600 --> 00:40:53.600]   it just needs to get crisscrossed a bit.
[00:40:53.600 --> 00:40:55.600]   You need to add a little bit more water to it.
[00:40:55.600 --> 00:40:57.600]   You need to press down a little bit.
[00:40:57.600 --> 00:41:00.600]   And then, hey, presto, it's back together again.
