
[00:00:00.000 --> 00:00:01.920]  電影姊妹,其實今天的分享
[00:18:25.640 --> 00:18:27.120]  大家試試現在想一件事
[00:18:27.200 --> 00:18:30.720]  你的腦想現在前面有一個很好吃的蛋糕
[00:18:30.720 --> 00:18:32.680]  試試在腦中想
[00:18:32.680 --> 00:18:34.800]  很好吃的蛋糕,好
[00:18:34.800 --> 00:18:35.880]  當你現在想了
[00:18:35.880 --> 00:18:39.040]  現在我想大家做一件事
[00:18:39.040 --> 00:18:42.040]  你現在試試徹底地想盡辦法
[00:18:42.040 --> 00:18:43.600]  不要想這個蛋糕
[00:18:43.600 --> 00:18:49.120]  是否做不到
[00:18:49.120 --> 00:18:50.160]  當你的腦一直想
[00:18:50.160 --> 00:18:51.360]  「我不要想這個蛋糕」
[00:18:51.360 --> 00:18:53.800]  你試試跟它說「我不要有這個蛋糕」
[00:18:53.800 --> 00:18:54.760]  「我不要想這個蛋糕」
[00:18:54.760 --> 00:18:56.680]  那個蛋糕一直浮在你面前
[00:18:57.480 --> 00:18:59.440]  你不可能用意志力
[00:18:59.440 --> 00:19:02.960]  去把不好的東西刪除
[00:19:02.960 --> 00:19:04.960]  因為我們的腦不是這樣運作的
[00:19:04.960 --> 00:19:12.560]  當我們企圖用自己的方法、能力
[00:19:12.560 --> 00:19:15.480]  去抵擋魔鬼引誘的時候
[00:19:15.480 --> 00:19:18.560]  其實我們就是不明白聖經對我們的教導
[00:19:18.560 --> 00:19:19.920]  聖經告訴我們
[00:19:19.920 --> 00:19:23.760]  真正跟我們的本性、私欲為敵的是聖靈
[00:19:23.760 --> 00:19:25.080]  不是我們自己
[00:19:25.880 --> 00:19:29.400]  舉個例子,這個抱架就是聖靈
[00:19:29.400 --> 00:19:31.760]  很多時候當魔鬼來攻擊我們
[00:19:31.760 --> 00:19:33.440]  或是來引誘我們的時候
[00:19:33.440 --> 00:19:35.680]  我們大部分人就會走到前面
[00:19:35.680 --> 00:19:38.640]  自己承受
[00:19:38.640 --> 00:19:40.480]  但聖經教我們一件事
[00:19:40.480 --> 00:19:42.080]  你應該要做的是甚麼
[00:19:42.080 --> 00:19:45.080]  走到聖靈的後面
[00:19:45.080 --> 00:19:47.280]  讓聖靈來幫你抵擋
[00:19:47.280 --> 00:19:48.400]  可以說「阿們」嗎
[00:19:48.400 --> 00:19:51.360]  這是真正我們要做的事情
[00:19:51.360 --> 00:19:53.760]  但你說「不是,那是怎樣」
[00:19:53.840 --> 00:19:58.160]  好像甚麼叫「聖靈在我們前面」
[00:19:58.160 --> 00:20:00.880]  「靈卿姐妹,請你不要忘記」
[00:20:00.880 --> 00:20:04.440]  「聖靈是三位看真神的第三位」
[00:20:04.440 --> 00:20:06.080]  「聖靈是神」
[00:20:06.080 --> 00:20:09.920]  祂是非常樂意走到你的面前
[00:20:09.920 --> 00:20:12.400]  來幫你抵擋魔鬼的攻勢
[00:20:12.400 --> 00:20:17.280]  《加泰書》第五章第十八節說
[00:20:17.280 --> 00:20:21.000]  「但你們如果是順從聖靈的引導」
[00:20:21.000 --> 00:20:23.520]  「就不在律法之下」
[00:20:23.600 --> 00:20:25.800]  甚麼是順從聖靈的引導
[00:20:25.800 --> 00:20:27.080]  正如我們剛才所說
[00:20:27.080 --> 00:20:29.680]  就是讓聖靈走到你的面前
[00:20:29.680 --> 00:20:32.400]  來帶領你、引導你
[00:20:32.400 --> 00:20:33.560]  要怎樣做
[00:20:33.560 --> 00:20:36.000]  當誘惑來到的時候
[00:20:36.000 --> 00:20:37.360]  其實你第一時間要做的
[00:20:37.360 --> 00:20:38.120]  正如我們剛才所說
[00:20:38.120 --> 00:20:39.280]  你不要馬上想
[00:20:39.280 --> 00:20:41.200]  「我怎樣來抵擋誘惑」
[00:20:41.200 --> 00:20:47.000]  亦不要想用自己的方法來對付它
[00:20:47.000 --> 00:20:50.640]  你第一時間應該要留意的是上帝
[00:20:50.640 --> 00:20:52.800]  我再說一次
[00:20:52.880 --> 00:20:54.920]  當誘惑來到、當試探來到
[00:20:54.920 --> 00:20:58.400]  你第一時間應該要留意的是上帝
[00:20:58.400 --> 00:21:00.040]  你馬上要注意上帝
[00:21:00.040 --> 00:21:01.240]  特別要留意的是
[00:21:01.240 --> 00:21:04.920]  聖靈怎樣引導你去注視上帝
[00:21:04.920 --> 00:21:09.080]  你來讚美上帝、敬拜上帝
[00:21:09.080 --> 00:21:11.160]  開放自己給上帝
[00:21:11.160 --> 00:21:13.240]  因為當你這樣做的時候
[00:21:13.240 --> 00:21:15.040]  你就是讓聖靈引導你
[00:21:15.040 --> 00:21:16.760]  以及在你內工作
[00:21:16.760 --> 00:21:19.360]  這是非常重要的地方
[00:21:21.080 --> 00:21:23.200]  不要留意怎樣處理引誘
[00:21:23.200 --> 00:21:25.800]  反而要留意敬拜上帝
[00:21:25.800 --> 00:21:30.360]  讓聖靈幫你處理魔鬼的引誘
[00:21:30.360 --> 00:21:31.280]  正如我們剛才所說
[00:21:31.280 --> 00:21:33.800]  如果從心理學的角度
[00:21:33.800 --> 00:21:35.760]  你要戒掉一個壞習慣
[00:21:35.760 --> 00:21:39.000]  其實你不可能集中
[00:21:39.000 --> 00:21:41.000]  或用自己的思想、努力
[00:21:41.000 --> 00:21:43.200]  去集中處理、思考
[00:21:43.200 --> 00:21:45.720]  怎樣去戒掉這個壞習慣
[00:21:45.720 --> 00:21:47.400]  你越是這樣做
[00:21:47.400 --> 00:21:49.560]  那個壞習慣是永遠都戒不了的
[00:21:49.640 --> 00:21:51.080]  它永遠都會跟著你
[00:21:51.080 --> 00:21:52.760]  你能夠做的是甚麼
[00:21:52.760 --> 00:21:56.360]  你最應該做的就是
[00:21:56.360 --> 00:21:58.640]  用一個新的習慣
[00:21:58.640 --> 00:22:01.760]  去取代這個舊的習慣
[00:22:01.760 --> 00:22:03.400]  同意嗎?電影姐妹
[00:22:03.400 --> 00:22:05.880]  從心理學角度,的確是這樣
[00:22:05.880 --> 00:22:11.400]  讓聖靈帶領你去敬拜上帝
[00:22:11.400 --> 00:22:15.000]  絕對是一個非常好的新習慣
[00:22:19.280 --> 00:22:21.880]  當你留心去建立一個…
[00:22:21.880 --> 00:22:22.480]  我這樣說
[00:22:22.480 --> 00:22:24.280]  當你留心去建立
[00:22:24.280 --> 00:22:27.520]  敬拜上帝的新習慣的時候
[00:22:27.520 --> 00:22:29.920]  這個新習慣就會代替了
[00:22:29.920 --> 00:22:32.400]  舊有罪惡的習慣
[00:22:32.400 --> 00:22:35.880]  所以實際上我們可以怎樣做
[00:22:35.880 --> 00:22:38.040]  例如每次引誘來到
[00:22:38.040 --> 00:22:41.360]  魔鬼又找些東西來引誘你
[00:22:41.360 --> 00:22:43.080]  現在新習慣要建立了
[00:22:43.080 --> 00:22:44.560]  你應該要做甚麼
[00:22:44.560 --> 00:22:46.520]  你可以馬上找一首
[00:22:46.520 --> 00:22:49.160]  你最能夠敬拜神的詩歌
[00:22:49.240 --> 00:22:50.360]  開始去唱
[00:22:50.360 --> 00:22:54.480]  或者唱出聲音也好
[00:22:54.480 --> 00:22:55.960]  心裡唱也好
[00:22:55.960 --> 00:22:58.160]  或者你選一句
[00:22:58.160 --> 00:23:02.600]  你覺得對你來說最有用的
[00:23:02.600 --> 00:23:04.280]  最有幫助的聖經金句
[00:23:04.280 --> 00:23:07.440]  你開始腦袋、心裡就開始去…
[00:23:07.440 --> 00:23:11.840]  默想、默念這句聖經
[00:23:11.840 --> 00:23:14.960]  因為當你這樣做的時候
[00:23:14.960 --> 00:23:17.320]  其實你就是透過詩歌和聖經金句
[00:23:17.320 --> 00:23:18.680]  作為一種工具
[00:23:18.760 --> 00:23:22.240]  幫助你把注意力回到上帝身上
[00:23:22.240 --> 00:23:27.840]  你想想,這件事對魔鬼來說
[00:23:27.840 --> 00:23:30.680]  讓你自己掙扎是一個更大的挑戰
[00:23:30.680 --> 00:23:32.840]  當它每次來到找你
[00:23:32.840 --> 00:23:36.160]  「我又要引誘這個人」
[00:23:36.160 --> 00:23:37.760]  然後每次它來到的時候
[00:23:37.760 --> 00:23:39.160]  你的新習慣來了
[00:23:39.160 --> 00:23:40.000]  你馬上開始…
[00:23:40.000 --> 00:23:45.120]  (聖傑主 聖傑主)
[00:23:45.200 --> 00:23:50.000]  (今何尚 你來在我身居住)
[00:23:50.000 --> 00:23:52.600]  魔鬼看著你
[00:23:52.600 --> 00:23:55.200]  「怎麼搞的」
[00:23:55.200 --> 00:23:57.680]  「我引誘你,你就去敬拜」
[00:23:57.680 --> 00:24:00.040]  然後它下次又來找你
[00:24:00.040 --> 00:24:01.760]  「這次我知道你的弱點了」
[00:24:01.760 --> 00:24:02.680]  「我要找你」
[00:24:02.680 --> 00:24:04.960]  你就開始默想
[00:24:04.960 --> 00:24:06.320]  「我們在天上的父」
[00:24:06.320 --> 00:24:08.160]  「願人都尊你名為聖」
[00:24:08.160 --> 00:24:09.720]  「我們在天上的父」
[00:24:09.720 --> 00:24:11.280]  「願人都尊你名為聖」
[00:24:11.280 --> 00:24:14.200]  魔鬼突然也受不了你,你明白嗎
[00:24:14.280 --> 00:24:15.760]  當它每次引誘你
[00:24:15.760 --> 00:24:17.000]  你就轉向上帝
[00:24:17.000 --> 00:24:18.760]  每次引誘你,你也轉向上帝
[00:24:18.760 --> 00:24:20.640]  每次引誘你,你也轉向上帝
[00:24:20.640 --> 00:24:23.680]  魔鬼對著你時
[00:24:23.680 --> 00:24:27.480]  它可能也會說「夠了,我很累」
[00:24:27.480 --> 00:24:31.080]  「我每次來引誘你」
[00:24:31.080 --> 00:24:32.880]  「你也去找上帝」
[00:24:32.880 --> 00:24:34.520]  「我越引誘你多」
[00:24:34.520 --> 00:24:36.200]  「你就越找上帝多」
[00:24:36.200 --> 00:24:38.680]  「算了,我不騷擾你了」
[00:24:38.680 --> 00:24:40.600]  「我放棄,我去別處」
[00:24:40.600 --> 00:24:42.680]  「豈料你不明白我說甚麼」
[00:24:42.760 --> 00:24:44.320]  當你每次引誘你時
[00:24:44.320 --> 00:24:45.800]  你也轉向上帝時
[00:24:45.800 --> 00:24:47.880]  其實魔鬼真的害怕了你
[00:24:47.880 --> 00:24:50.160]  而這亦是聖經教我們的事
[00:24:50.160 --> 00:24:54.840]  注視上帝,不要注視問題
[00:24:54.840 --> 00:24:55.920]  注視上帝
[00:24:55.920 --> 00:24:58.560]  注視聖靈如何引導你回到上帝面前
[00:24:58.560 --> 00:25:00.240]  而不要理會
[00:25:00.240 --> 00:25:01.720]  「我還未戒毒」
[00:25:01.720 --> 00:25:02.920]  不要理會你能否戒毒
[00:25:02.920 --> 00:25:04.480]  你先找上帝吧
[00:25:04.480 --> 00:25:06.120]  你找上帝
[00:25:06.120 --> 00:25:08.640]  上帝自然會幫你解決這個問題
[00:25:10.360 --> 00:25:13.320]  當然,保羅在《迦拉太書》第五章
[00:25:13.320 --> 00:25:15.480]  除了提及這個私欲名單外
[00:25:15.480 --> 00:25:18.400]  他亦提及了另一個名單
[00:25:18.400 --> 00:25:20.760]  就是聖靈所結的果子
[00:25:20.760 --> 00:25:23.160]  第五章第22至23節
[00:25:23.160 --> 00:25:24.840]  他說「但聖靈所結的果子」
[00:25:24.840 --> 00:25:26.320]  「就是人愛喜樂和平忍耐」
[00:25:26.320 --> 00:25:28.760]  「因此良善信實溫柔節制」
[00:25:28.760 --> 00:25:30.800]  「沒有律法會禁止這些事」
[00:25:30.800 --> 00:25:32.280]  我不詳細解釋這個名單
[00:25:32.280 --> 00:25:33.600]  大家可以自己有興趣
[00:25:33.600 --> 00:25:37.200]  上網也能看到裡面的解釋
[00:25:37.200 --> 00:25:38.920]  但問題是
[00:25:39.000 --> 00:25:40.720]  這裡所列的名單
[00:25:40.720 --> 00:25:42.520]  其實全部都是指
[00:25:42.520 --> 00:25:44.600]  人的生命到成熟的時候
[00:25:44.600 --> 00:25:46.960]  會出現的各種特徵
[00:25:46.960 --> 00:25:49.280]  而這些名單
[00:25:49.280 --> 00:25:53.200]  就是提及聖靈所結的果子
[00:25:53.200 --> 00:25:55.440]  而在聖經裡
[00:25:55.440 --> 00:25:59.760]  最完滿地擁有以上名單特徵的人
[00:25:59.760 --> 00:26:01.560]  就是耶穌基督
[00:26:01.560 --> 00:26:02.440]  因此你會發現
[00:26:02.440 --> 00:26:05.440]  追求聖靈的果子的成熟
[00:26:05.440 --> 00:26:08.600]  其實跟追求生命像耶穌一樣
[00:26:08.680 --> 00:26:10.480]  是同一回事
[00:26:10.480 --> 00:26:14.480]  而主耶穌也是一個
[00:26:14.480 --> 00:26:16.040]  生命最有能力的人
[00:26:16.040 --> 00:26:18.960]  正如我們剛才開始時所說
[00:26:18.960 --> 00:26:20.400]  自由其中一樣東西就是
[00:26:20.400 --> 00:26:21.960]  Positive Freedom
[00:26:21.960 --> 00:26:23.400]  即是你擁有能力
[00:26:23.400 --> 00:26:26.160]  去做任何你覺得應該做的決定
[00:26:26.160 --> 00:26:26.920]  對吧
[00:26:26.920 --> 00:26:27.640]  你想想
[00:26:27.640 --> 00:26:31.080]  耶穌的生命能力和能量
[00:26:31.080 --> 00:26:32.520]  去到一個地步就是
[00:26:32.520 --> 00:26:34.920]  祂可以選擇為眾人犧牲
[00:26:34.920 --> 00:26:36.560]  祂也覺得可以
[00:26:36.560 --> 00:26:38.200]  能力大嗎
[00:26:38.280 --> 00:26:39.960]  非常之大
[00:26:39.960 --> 00:26:43.440]  所以祈求或追求聖靈的果子
[00:26:43.440 --> 00:26:45.640]  跟追求生命有能力
[00:26:45.640 --> 00:26:47.000]  像耶穌一樣
[00:26:47.000 --> 00:26:50.320]  去做任何應該做的正確選擇
[00:26:50.320 --> 00:26:52.280]  其實也是同一回事
[00:26:52.280 --> 00:26:55.280]  問問大家一件事吧
[00:26:55.280 --> 00:26:57.080]  聖靈的果子有多少個
[00:26:57.080 --> 00:27:00.160]  九個,對吧
[00:27:00.160 --> 00:27:01.560]  有其他答案嗎
[00:27:01.560 --> 00:27:03.440]  有嗎
[00:27:03.440 --> 00:27:04.120]  不是吧
[00:27:04.120 --> 00:27:04.480]  九個
[00:27:04.480 --> 00:27:06.960]  有些人研究過
[00:27:07.040 --> 00:27:09.040]  動起一隻手指
[00:27:09.040 --> 00:27:11.040]  沒錯
[00:27:11.040 --> 00:27:12.480]  大部分情況我們都會說
[00:27:12.480 --> 00:27:14.280]  聖靈的果子有九個
[00:27:14.280 --> 00:27:16.040]  不好意思,這個答案是錯的
[00:27:16.040 --> 00:27:19.200]  聖靈的果子只有一個
[00:27:19.200 --> 00:27:19.960]  為何這樣說呢
[00:27:19.960 --> 00:27:21.560]  你留意看看
[00:27:21.560 --> 00:27:23.560]  《加拉塔書》第五章第22節
[00:27:23.560 --> 00:27:25.320]  《聖經》,英文《聖經》
[00:27:25.320 --> 00:27:26.440]  它是怎樣翻譯的
[00:27:26.440 --> 00:27:33.080]  "But the fruit of the Spirit is love, joy, peace"
[00:27:33.080 --> 00:27:34.840]  等等…
[00:27:34.840 --> 00:27:35.920]  你有否留意到
[00:27:36.920 --> 00:27:37.920]  (Yes)
[00:27:37.920 --> 00:27:41.000]  有S嗎
[00:27:41.000 --> 00:27:43.320]  有S嗎
[00:27:43.320 --> 00:27:46.240]  沒有,是單數
[00:27:46.240 --> 00:27:48.280]  不是吧
[00:27:48.280 --> 00:27:50.360]  我一直以來都覺得是九個
[00:27:50.360 --> 00:27:51.960]  你現在告訴我只有一個
[00:27:51.960 --> 00:27:57.200]  或者你說,好,那…
[00:27:57.200 --> 00:27:59.480]  那是怎樣
[00:27:59.480 --> 00:28:00.840]  正如我們剛才說的
[00:28:00.840 --> 00:28:02.400]  聖靈的果子只有一個
[00:28:02.400 --> 00:28:04.000]  它成熟的時候
[00:28:04.080 --> 00:28:06.200]  就會出現九種特徵
[00:28:06.200 --> 00:28:08.440]  你說我理解它是九個
[00:28:08.440 --> 00:28:10.000]  和理解它是一個
[00:28:10.000 --> 00:28:12.280]  有九個特徵,其實有甚麼分別
[00:28:12.280 --> 00:28:14.240]  分別非常大
[00:28:14.240 --> 00:28:15.040]  為何這樣說呢
[00:28:15.040 --> 00:28:17.520]  因為當你理解聖靈的果子是九個
[00:28:17.520 --> 00:28:18.400]  你可能會說
[00:28:18.400 --> 00:28:20.600]  好,不錯,我先鎖自己
[00:28:20.600 --> 00:28:23.760]  我有喜樂、我有仁愛
[00:28:23.760 --> 00:28:26.120]  但是我沒有忍耐
[00:28:26.120 --> 00:28:28.400]  不,不好意思,我沒有節制
[00:28:28.400 --> 00:28:30.400]  我沒有恩慈
[00:28:30.400 --> 00:28:32.720]  不過,還可以
[00:28:32.800 --> 00:28:34.800]  九個之中,我有兩個
[00:28:34.800 --> 00:28:36.480]  不錯
[00:28:36.480 --> 00:28:38.000]  你會開始自滿
[00:28:38.000 --> 00:28:39.760]  你會覺得開始…
[00:28:39.760 --> 00:28:42.280]  我做到一點
[00:28:42.280 --> 00:28:44.240]  你就會開始有這個想法
[00:28:44.240 --> 00:28:47.720]  你就會失去繼續追求
[00:28:47.720 --> 00:28:50.880]  聖靈的果子的動力
[00:28:50.880 --> 00:28:53.360]  但反過來,如果你明白到
[00:28:53.360 --> 00:28:55.360]  聖靈的果子其實只有一個
[00:28:55.360 --> 00:28:58.000]  是嗎?只有一個
[00:28:58.000 --> 00:29:01.600]  在它成熟的時候
[00:29:01.680 --> 00:29:03.840]  就會出現九種特徵
[00:29:03.840 --> 00:29:04.640]  你就會發現
[00:29:04.640 --> 00:29:08.520]  在我的生命中,只有一、兩種出現
[00:29:08.520 --> 00:29:10.520]  那代表甚麼
[00:29:10.520 --> 00:29:12.560]  就是未成熟
[00:29:12.560 --> 00:29:14.280]  未成熟,你會怎樣
[00:29:14.280 --> 00:29:15.920]  你會否放它一邊,等它?
[00:29:15.920 --> 00:29:16.960]  不會
[00:29:16.960 --> 00:29:19.480]  因為它未成熟,我會追求成熟
[00:29:19.480 --> 00:29:22.400]  你就會有那種繼續追求的理由
[00:29:22.400 --> 00:29:26.040]  值得留意的一點就是
[00:29:26.040 --> 00:29:29.240]  在《解開大書》第5章第22節
[00:29:29.320 --> 00:29:32.600]  留意,它說這個果子是誰結的
[00:29:32.600 --> 00:29:36.560]  聖靈所結的果子
[00:29:36.560 --> 00:29:41.880]  是聖靈去結,不是你去結
[00:29:41.880 --> 00:29:44.880]  有時候我們都嘗試用盡人的方法
[00:29:44.880 --> 00:29:47.280]  人的能力,我要結出聖靈的果子
[00:29:47.280 --> 00:29:48.280]  然後…
[00:29:48.280 --> 00:29:51.200]  人愛,我多做人愛的事
[00:29:51.200 --> 00:29:53.320]  忍耐,死忍難忍
[00:29:53.320 --> 00:29:55.680]  我們是這樣理解這件事
[00:29:55.680 --> 00:29:56.960]  但聖經告訴我們
[00:29:56.960 --> 00:29:58.640]  這是聖靈所結的果子
[00:29:58.720 --> 00:30:00.840]  不是你和我去結的果子
[00:30:00.840 --> 00:30:03.760]  因此,如果要讓聖靈果子
[00:30:03.760 --> 00:30:07.040]  在你生命當中成熟、結出來的時候
[00:30:07.040 --> 00:30:09.720]  你只能依靠聖靈的工作
[00:30:09.720 --> 00:30:12.720]  沒有其他辦法
[00:30:12.720 --> 00:30:16.720]  所以要做的是甚麼
[00:30:16.720 --> 00:30:19.960]  很簡單,開放你的生命
[00:30:19.960 --> 00:30:22.080]  給誰?給上帝
[00:30:22.080 --> 00:30:25.120]  開放你的生命給聖靈
[00:30:25.120 --> 00:30:28.000]  讓它持續在你生命當中工作
[00:30:28.080 --> 00:30:31.680]  唯有這樣,聖靈的果子才有可能成熟
[00:30:31.680 --> 00:30:33.840]  繼續去敬拜
[00:30:33.840 --> 00:30:36.200]  繼續讓聖靈教你讀聖經
[00:30:36.200 --> 00:30:38.920]  繼續讓聖靈在你的心裡說話
[00:30:38.920 --> 00:30:42.080]  祈禱的時候,祈求聖靈引導你、幫助你
[00:30:42.080 --> 00:30:43.320]  充滿你
[00:30:43.320 --> 00:30:47.720]  是讓聖靈做更多
[00:30:47.720 --> 00:30:50.600]  而不是讓你和我自己做更多
[00:30:50.600 --> 00:30:55.040]  追求聖靈果子的成熟
[00:30:55.040 --> 00:30:57.640]  只能邀請聖靈在你生命當中
[00:30:57.720 --> 00:30:59.240]  不斷地作供
[00:30:59.240 --> 00:31:02.280]  因為你不可能用任何方法去操控祂
[00:31:02.280 --> 00:31:04.320]  記住祂是神
[00:31:04.320 --> 00:31:06.840]  我們不可能操控祂
[00:31:06.840 --> 00:31:11.040]  另一方面,我們要懂得和相信
[00:31:11.040 --> 00:31:14.080]  你對邪情、私慾已經沒有反應
[00:31:14.080 --> 00:31:15.680]  這是一個真理
[00:31:15.680 --> 00:31:18.240]  《加泰書》第5章第24節
[00:31:18.240 --> 00:31:20.720]  它說:那屬於基督耶穌的人
[00:31:20.720 --> 00:31:23.080]  已經把本性和其邪情、私慾
[00:31:23.080 --> 00:31:25.680]  都釘在十字架上
[00:31:26.560 --> 00:31:27.880]  當你相信耶穌的時候
[00:31:27.880 --> 00:31:31.520]  你的本性和邪情、私慾已經…
[00:31:31.520 --> 00:31:33.160]  跟我說一次,已經…
[00:31:33.160 --> 00:31:35.440]  好,大家沒甚麼信心說
[00:31:35.440 --> 00:31:37.240]  跟我說一次,已經…
[00:31:37.240 --> 00:31:40.720]  已經釘在十字架上
[00:31:40.720 --> 00:31:47.480]  即是說,你的邪情、私慾本身已經死了
[00:31:47.480 --> 00:31:50.800]  聖經告訴你這是一個真理
[00:31:50.800 --> 00:31:52.960]  你不可以說自己的狀態還未到達
[00:31:52.960 --> 00:31:55.400]  你的狀態不能否定上帝的真理
[00:31:55.480 --> 00:31:56.680]  Amen
[00:31:56.680 --> 00:31:57.960]  因此,它告訴你
[00:31:57.960 --> 00:31:59.320]  是釘死了就是釘死了
[00:31:59.320 --> 00:32:00.720]  你要相信這件事
[00:32:00.720 --> 00:32:03.240]  你要接受這是一個事實
[00:32:03.240 --> 00:32:08.840]  因此,當你明白這個真理
[00:32:08.840 --> 00:32:11.120]  你相信這個真理,你接受這個真理
[00:32:11.120 --> 00:32:12.160]  當魔鬼告訴你
[00:32:12.160 --> 00:32:14.640]  「不是,你還有很多問題」
[00:32:14.640 --> 00:32:17.480]  你怎麼選擇?選擇相信魔鬼告訴你
[00:32:17.480 --> 00:32:18.120]  你有很多問題
[00:32:18.120 --> 00:32:20.120]  還是選擇相信上帝的話語
[00:32:20.120 --> 00:32:23.320]  聖經告訴你,私慾已經被釘死
[00:32:23.320 --> 00:32:24.640]  你選擇哪樣東西
[00:32:24.720 --> 00:32:26.040]  這非常重要
[00:32:26.040 --> 00:32:31.280]  留心,一個已經死去的人
[00:32:31.280 --> 00:32:32.840]  不應該有反應
[00:32:32.840 --> 00:32:36.040]  即是說,如果你接受
[00:32:36.040 --> 00:32:37.840]  邪情、私慾已經被釘死
[00:32:37.840 --> 00:32:39.760]  當魔鬼來到的時候
[00:32:39.760 --> 00:32:41.400]  又是用我的例子
[00:32:41.400 --> 00:32:42.920]  它引你過來
[00:32:42.920 --> 00:32:44.840]  你需要給它反應嗎
[00:32:44.840 --> 00:32:46.480]  不用,你不需要跟魔鬼做朋友
[00:32:46.480 --> 00:32:48.400]  你不需要跟它聊天
[00:32:48.400 --> 00:32:52.160]  你要做的是對上帝有反應
[00:32:52.240 --> 00:32:54.840]  你向上帝有反應,這樣就行了
[00:32:54.840 --> 00:32:57.120]  好,最後了
[00:32:57.120 --> 00:32:59.240]  我看了一會,又是這樣
[00:32:59.240 --> 00:33:03.440]  五章第25至26節
[00:33:03.440 --> 00:33:04.600]  最後,真的最後了
[00:33:04.600 --> 00:33:07.760]  它說「我們互相靠聖靈生活」
[00:33:07.760 --> 00:33:09.800]  「就當凡事順從聖靈的引導」
[00:33:09.800 --> 00:33:11.240]  「我們不要自高自大」
[00:33:11.240 --> 00:33:12.720]  「彼此惹氣,互相疾動」
[00:33:12.720 --> 00:33:15.840]  「留意,保羅再次告訴我們」
[00:33:15.840 --> 00:33:19.800]  「這個選擇權在你的手」
[00:33:19.880 --> 00:33:22.800]  「如果你決定靠聖靈生活」
[00:33:22.800 --> 00:33:24.760]  「如果這個是你的選擇」
[00:33:24.760 --> 00:33:29.720]  「如果你是凡事順從聖靈的話」
[00:33:29.720 --> 00:33:32.320]  「即是讓聖靈走在你的面前」
[00:33:32.320 --> 00:33:34.280]  「去引導你、幫助你」
[00:33:34.280 --> 00:33:39.240]  「如果這一切都是聖靈的工作」
[00:33:39.240 --> 00:33:42.840]  「這樣我們是沒有任何人」
[00:33:42.840 --> 00:33:44.840]  「有自高自大的理由的」
[00:33:44.840 --> 00:33:46.040]  可以說「Amen」嗎
[00:33:48.440 --> 00:33:51.040]  「彼此惹氣,互相疾動」等等
[00:33:51.040 --> 00:33:54.200]  完全是順從肉體的人做的事情
[00:33:54.200 --> 00:33:58.520]  這些事情與我們順從聖靈的人無關
[00:33:58.520 --> 00:34:01.600]  分享完了
[00:34:01.600 --> 00:34:05.680]  讓聖靈對你說話
[00:34:05.680 --> 00:34:07.320]  人的事已說完了
[00:34:07.320 --> 00:34:08.720]  讓聖靈對你說話
[00:34:08.720 --> 00:34:09.960]  我們一起起來吧
[00:34:09.960 --> 00:34:13.240]  讓聖靈開始引導你
[00:34:13.240 --> 00:34:15.640]  我們邀請寂靜派對來幫我們
[00:34:17.240 --> 00:34:18.960]  用一首詩歌來對他敬拜
[00:34:18.960 --> 00:34:26.400]  我們可否用第二首詩歌
[00:34:26.400 --> 00:34:27.400]  好 再看一遍
[00:34:27.400 --> 00:34:29.400]  (CC字幕製作:貝爾)

