
[00:00:00.000 --> 00:00:00.840]   - Amen.
[00:16:17.600 --> 00:16:20.240]   if you've run into unexpected conflict and trouble
[00:16:20.240 --> 00:16:23.040]   and things just don't seem right,
[00:16:23.040 --> 00:16:24.660]   if you're in your darkest place,
[00:16:24.660 --> 00:16:27.000]   if you're in a moment of tension and pain,
[00:16:27.000 --> 00:16:29.600]   if your circumstances leave you desperate,
[00:16:29.600 --> 00:16:32.420]   that's an open door for an encounter.
[00:16:32.420 --> 00:16:35.680]   That's what we see here in Jacob.
[00:16:35.680 --> 00:16:39.860]   God has a funny way of showing up most clear
[00:16:39.860 --> 00:16:41.840]   in our darkest hours.
[00:16:41.840 --> 00:16:43.160]   And so I wonder what would happen
[00:16:43.160 --> 00:16:45.480]   if in those moments of darkness,
[00:16:45.480 --> 00:16:48.380]   we sought him instead of running away?
[00:16:48.380 --> 00:16:54.280]   It leads me to the second thing that I notice in this story,
[00:16:54.280 --> 00:16:55.840]   and that's around prayer,
[00:16:55.840 --> 00:16:59.560]   how prayer is essential to an encounter with God.
[00:16:59.560 --> 00:17:01.080]   So that's exactly what Jacob does.
[00:17:01.080 --> 00:17:02.760]   In verse nine, he prays.
[00:17:02.760 --> 00:17:04.040]   It's gonna come up on here.
[00:17:04.040 --> 00:17:06.640]   I'm just gonna read a couple of points from his prayer.
[00:17:06.640 --> 00:17:07.520]   He prays to God.
[00:17:07.520 --> 00:17:10.200]   He says, "You told me to return to my country
[00:17:10.200 --> 00:17:11.520]   "that you would do good.
[00:17:11.520 --> 00:17:13.600]   "I'm not worthy of the least of the deeds
[00:17:13.600 --> 00:17:15.440]   "of your steadfast love and all your faithfulness
[00:17:15.440 --> 00:17:17.060]   "that you've shown me.
[00:17:17.060 --> 00:17:20.440]   "For even though when I only had my staff,
[00:17:20.440 --> 00:17:23.520]   "I crossed the Jordan, and now I have become two camps.
[00:17:23.520 --> 00:17:26.460]   "Please deliver me from the hand of my brother,
[00:17:26.460 --> 00:17:28.240]   "from the hand of Esau," listen to this,
[00:17:28.240 --> 00:17:30.120]   "for I fear him."
[00:17:30.120 --> 00:17:34.800]   I love that Jacob, when he prays in this moment,
[00:17:34.800 --> 00:17:38.280]   before he does anything, he doesn't have the best words.
[00:17:38.280 --> 00:17:41.440]   This isn't like super sophisticated big man prayer, right?
[00:17:41.440 --> 00:17:44.240]   He's not using anything fancy.
[00:17:44.240 --> 00:17:47.520]   He's just positioning himself authentically
[00:17:47.520 --> 00:17:48.840]   in front of God.
[00:17:48.840 --> 00:17:50.560]   He doesn't have to have a seminary degree.
[00:17:50.560 --> 00:17:52.360]   He doesn't have to have been in church for all his life.
[00:17:52.360 --> 00:17:55.280]   He's just exposing his heart to God.
[00:17:55.280 --> 00:17:56.960]   We can do this, right?
[00:17:56.960 --> 00:18:01.520]   We can just share where we are with God.
[00:18:01.520 --> 00:18:03.600]   I mean, what would happen if we did this?
[00:18:03.600 --> 00:18:06.360]   If there's something that's found
[00:18:06.360 --> 00:18:11.360]   when we turn our dependence on God into a prayer to God?
[00:18:12.000 --> 00:18:14.280]   What if that's what prayer really is about,
[00:18:14.280 --> 00:18:18.800]   being honest with him and being honest with yourself,
[00:18:18.800 --> 00:18:20.600]   that perhaps you've not been worthy,
[00:18:20.600 --> 00:18:21.920]   but actually God's been good.
[00:18:21.920 --> 00:18:23.000]   God has done things.
[00:18:23.000 --> 00:18:25.780]   It's fascinating.
[00:18:25.780 --> 00:18:29.080]   Jacob is at this point where he might get killed
[00:18:29.080 --> 00:18:31.360]   and everything he has might be destroyed,
[00:18:31.360 --> 00:18:33.440]   and he recounts the blessings of God.
[00:18:33.440 --> 00:18:35.440]   He goes, "When I first got here, God,
[00:18:35.440 --> 00:18:37.320]   "I just had my staff, I had nothing."
[00:18:37.320 --> 00:18:38.400]   It's the same concept of,
[00:18:38.400 --> 00:18:41.400]   I just had the clothes on my back and that's it.
[00:18:41.400 --> 00:18:43.560]   But now I'm here with two camps.
[00:18:43.560 --> 00:18:46.320]   He's speaking of the wealth that he's accumulated,
[00:18:46.320 --> 00:18:47.880]   of family, children.
[00:18:47.880 --> 00:18:50.200]   He has been blessed.
[00:18:50.200 --> 00:18:53.800]   And he's thanking God, first and foremost,
[00:18:53.800 --> 00:18:55.840]   I don't know how it's happened.
[00:18:55.840 --> 00:18:57.440]   I don't even think I deserve it.
[00:18:57.440 --> 00:19:00.560]   I've been unworthy of this, but you have been good.
[00:19:00.560 --> 00:19:05.120]   He recalls the faithfulness of God.
[00:19:05.120 --> 00:19:08.160]   His desperation does not blind him
[00:19:08.160 --> 00:19:10.480]   from the reality that God has been there
[00:19:10.480 --> 00:19:11.980]   and God has been blessing him.
[00:19:11.980 --> 00:19:15.240]   And then his prayer changes a bit.
[00:19:15.240 --> 00:19:18.040]   He pours out his heart to God.
[00:19:18.040 --> 00:19:20.280]   My favorite thing that I learned in this entire passage
[00:19:20.280 --> 00:19:21.840]   when I was studying it was just,
[00:19:21.840 --> 00:19:22.680]   there's nothing I didn't learn,
[00:19:22.680 --> 00:19:24.360]   I just read it and it hit me hard.
[00:19:24.360 --> 00:19:28.360]   He says, "I fear him, I fear Esau."
[00:19:28.360 --> 00:19:30.920]   That is as clear, that is as honest,
[00:19:30.920 --> 00:19:32.980]   probably as vulnerable as it gets.
[00:19:32.980 --> 00:19:36.920]   He's raw, he's not trying to come up
[00:19:36.920 --> 00:19:38.760]   with anything strategic, he's not trying
[00:19:38.760 --> 00:19:41.920]   to over-spiritualize or say it's this or say it's that
[00:19:41.920 --> 00:19:43.400]   or use some big fancy words.
[00:19:43.400 --> 00:19:47.080]   He is just being bare in front of God.
[00:19:47.080 --> 00:19:49.440]   That level of authenticity,
[00:19:49.440 --> 00:19:52.880]   that level of purely exposing where your heart is,
[00:19:52.880 --> 00:19:55.760]   no pretentiousness, no big words,
[00:19:55.760 --> 00:19:57.400]   just showing God your heart.
[00:19:57.400 --> 00:20:01.080]   What if that's an element to prayer?
[00:20:01.080 --> 00:20:03.720]   What if that's a powerful part of prayer?
[00:20:03.720 --> 00:20:04.720]   What if that's the gateway?
[00:20:04.720 --> 00:20:07.480]   What if that's what kickstarts things in our life?
[00:20:07.480 --> 00:20:12.160]   Just truly coming before him and being properly honest
[00:20:12.160 --> 00:20:15.320]   about what it is we feel, about where it is we are.
[00:20:15.320 --> 00:20:21.560]   See, Jacob, he prays,
[00:20:21.560 --> 00:20:24.160]   but he doesn't have his big encounter when he prays.
[00:20:24.160 --> 00:20:25.960]   Think about that.
[00:20:25.960 --> 00:20:28.960]   He says his prayer and no big moment happens.
[00:20:28.960 --> 00:20:34.440]   Now the big, the encounter comes
[00:20:34.440 --> 00:20:36.080]   because he opens himself up.
[00:20:36.080 --> 00:20:38.480]   He prays, nothing happens.
[00:20:38.480 --> 00:20:41.880]   In the moment of praying, there's no big miracle or anything
[00:20:41.880 --> 00:20:45.280]   but praying seemed to open the door.
[00:20:45.280 --> 00:20:51.120]   Prayer, therefore, is essential to an encounter with God.
[00:20:51.120 --> 00:20:53.280]   See, after his prayer, I love this as well,
[00:20:53.280 --> 00:20:54.600]   the Bible doesn't sugarcoat things.
[00:20:54.600 --> 00:20:56.800]   Genesis is for us broken people, right?
[00:20:56.800 --> 00:20:59.160]   Jacob has this prayer, he's thanked God,
[00:20:59.160 --> 00:21:02.000]   he's been honest with God and I think for lots of us,
[00:21:02.000 --> 00:21:03.760]   we think that if we just do it like that,
[00:21:03.760 --> 00:21:06.160]   then we'll become a better Christian right away.
[00:21:06.160 --> 00:21:07.200]   Let's look at this one more time.
[00:21:07.200 --> 00:21:08.400]   He does all these things,
[00:21:08.400 --> 00:21:10.080]   he does all the right things in his prayer
[00:21:10.080 --> 00:21:12.640]   and then he goes back to strategizing.
[00:21:12.640 --> 00:21:14.200]   He goes back to leaning on his own strength.
[00:21:14.200 --> 00:21:15.760]   He goes back to being human.
[00:21:15.760 --> 00:21:18.360]   Like he didn't all of a sudden become not human
[00:21:18.360 --> 00:21:20.360]   all of a sudden 'cause he prayed.
[00:21:20.360 --> 00:21:22.280]   I think some of us get discouraged 'cause we pray
[00:21:22.280 --> 00:21:24.240]   and we expect everything to change.
[00:21:24.240 --> 00:21:25.840]   We just all of a sudden are floating on clouds
[00:21:25.840 --> 00:21:27.000]   and we're more holy.
[00:21:27.000 --> 00:21:29.000]   We no longer deal with temptation anymore.
[00:21:29.000 --> 00:21:30.640]   That's actually not how it works.
[00:21:30.640 --> 00:21:33.480]   We've got to have the right picture of prayer.
[00:21:33.480 --> 00:21:34.800]   Sometimes you're gonna pray
[00:21:34.800 --> 00:21:36.400]   and you're still gonna struggle.
[00:21:36.400 --> 00:21:39.120]   That's the reality of our life.
[00:21:39.120 --> 00:21:40.880]   I'm so glad that's clear in here.
[00:21:40.880 --> 00:21:43.720]   He leans back on his human tendency
[00:21:43.720 --> 00:21:46.040]   to control his next steps.
[00:21:46.040 --> 00:21:50.000]   But he's opened up a door.
[00:21:50.000 --> 00:21:53.840]   By praying, he's started something.
[00:21:53.840 --> 00:21:57.440]   He's allowed something to happen.
[00:21:57.440 --> 00:21:59.040]   And then it does, it happens.
[00:21:59.040 --> 00:22:00.440]   He prayed in the beginning of the night.
[00:22:00.440 --> 00:22:03.880]   Later in the night, he has his encounter with God.
[00:22:03.880 --> 00:22:05.760]   And his encounter comes with a wrestle,
[00:22:05.760 --> 00:22:06.880]   which I think is weird.
[00:22:06.880 --> 00:22:08.880]   Like of all the crazy things God can do
[00:22:08.880 --> 00:22:10.680]   when he encounters you, like I guess for me,
[00:22:10.680 --> 00:22:13.520]   sign me up, I don't wanna wrestle God.
[00:22:13.520 --> 00:22:16.080]   I would much rather just have him talk to me
[00:22:16.080 --> 00:22:17.440]   and tell me who I am, all these things.
[00:22:17.440 --> 00:22:19.280]   But Jacob ends up wrestling him.
[00:22:19.280 --> 00:22:21.240]   And I'm pretty convinced Jacob had no idea
[00:22:21.240 --> 00:22:22.440]   it was God at first.
[00:22:22.440 --> 00:22:23.560]   It's the dark of night.
[00:22:23.560 --> 00:22:26.680]   He probably thinks maybe Esau sent somebody
[00:22:26.680 --> 00:22:29.280]   knowing I was coming to take me out.
[00:22:29.280 --> 00:22:31.000]   Maybe there's thieves and robbers around
[00:22:31.000 --> 00:22:32.120]   trying to take my stuff.
[00:22:32.120 --> 00:22:33.480]   I mean, I'm carrying all this stuff.
[00:22:33.480 --> 00:22:34.760]   I'm a well-off guy.
[00:22:34.760 --> 00:22:37.320]   He wrestles this guy, probably in self-defense.
[00:22:37.320 --> 00:22:39.880]   But at some point, something clicks in his head.
[00:22:39.880 --> 00:22:40.920]   This isn't human.
[00:22:40.920 --> 00:22:44.080]   I'm wrestling divinity.
[00:22:44.080 --> 00:22:48.440]   I am pushing against the creator of the universe.
[00:22:48.440 --> 00:22:51.160]   He becomes aware that he's wrestling with God.
[00:22:51.160 --> 00:22:52.160]   And what does he do?
[00:22:52.160 --> 00:22:54.200]   He doesn't let go.
[00:22:54.200 --> 00:22:57.440]   He holds on.
[00:22:57.440 --> 00:22:59.560]   He digs his heels in.
[00:22:59.560 --> 00:23:03.440]   He wholly commits himself to the fight.
[00:23:03.440 --> 00:23:05.320]   He holds on more.
[00:23:05.320 --> 00:23:07.160]   He struggles, he fights.
[00:23:07.160 --> 00:23:09.400]   He even gets his hip displaced.
[00:23:09.400 --> 00:23:12.440]   Fun fact, don't fight God, he'll break your hip.
[00:23:12.440 --> 00:23:13.680]   That's my takeaway today.
[00:23:13.680 --> 00:23:19.360]   But even in that space, it seems like that's when
[00:23:19.360 --> 00:23:22.160]   the change actually starts to begin.
[00:23:22.160 --> 00:23:26.880]   See, the old Jacob, his strategy, his way,
[00:23:26.880 --> 00:23:31.040]   his preference in doing things was through deception.
[00:23:31.040 --> 00:23:32.240]   The old Jacob would have tried to,
[00:23:32.240 --> 00:23:33.640]   when he realized this was God,
[00:23:33.640 --> 00:23:35.520]   he would have tried to deceive him.
[00:23:35.520 --> 00:23:37.080]   He would have tried to supplant.
[00:23:37.080 --> 00:23:39.360]   He would have tried to trick or try to get ahead
[00:23:39.360 --> 00:23:40.640]   or get something out of him.
[00:23:40.640 --> 00:23:42.920]   He would have tried to get his own way.
[00:23:42.920 --> 00:23:46.600]   But instead, he wrestles him,
[00:23:46.600 --> 00:23:48.560]   which means he just holds on to him.
[00:23:48.560 --> 00:23:50.880]   Like, it doesn't say that he beats up God, right?
[00:23:50.880 --> 00:23:51.800]   Or God beats him up.
[00:23:51.800 --> 00:23:52.760]   He fights with him.
[00:23:52.760 --> 00:23:57.440]   He's against, he's holding on with all that he has.
[00:23:57.440 --> 00:23:58.880]   It feels like it's in that moment, he's like,
[00:23:58.880 --> 00:24:01.600]   "God, if this is you, I have you.
[00:24:01.600 --> 00:24:03.520]   "I have your attention, you have mine,
[00:24:03.520 --> 00:24:05.560]   "and I'm not gonna let you go."
[00:24:05.560 --> 00:24:08.000]   That is his wrestle.
[00:24:08.000 --> 00:24:10.800]   It's a clinging on to God.
[00:24:10.800 --> 00:24:15.200]   With his one chance, he stays, he wrestles.
[00:24:15.200 --> 00:24:20.200]   He's got everything to lose, but Jacob clings to God.
[00:24:21.200 --> 00:24:25.160]   A clear indicator of his transformation
[00:24:25.160 --> 00:24:30.160]   in the middle of all of this is that Jacob then asks,
[00:24:30.160 --> 00:24:31.760]   what do I mean by this?
[00:24:31.760 --> 00:24:35.040]   Well, so far, Jacob has been really good at taking, right?
[00:24:35.040 --> 00:24:36.600]   He's been really good at being clever,
[00:24:36.600 --> 00:24:38.480]   and whatever he thought was his,
[00:24:38.480 --> 00:24:41.080]   he would reach for it, he would take it.
[00:24:41.080 --> 00:24:43.880]   Think specifically to the birthright situation.
[00:24:43.880 --> 00:24:46.760]   There was a whole prophecy around how he would be the one
[00:24:46.760 --> 00:24:48.880]   who would get the inheritance.
[00:24:48.880 --> 00:24:50.960]   But when things didn't go the way he thought,
[00:24:50.960 --> 00:24:52.240]   when it looked challenging,
[00:24:52.240 --> 00:24:54.160]   when it seemed like it was out of reach
[00:24:54.160 --> 00:24:55.560]   and God wasn't gonna do anything,
[00:24:55.560 --> 00:24:58.480]   he took it upon himself to get
[00:24:58.480 --> 00:25:00.080]   what he thought belonged to him.
[00:25:00.080 --> 00:25:02.520]   So that would be the natural way
[00:25:02.520 --> 00:25:05.760]   that Jacob would engage in this space, but he asks.
[00:25:05.760 --> 00:25:08.240]   He asks.
[00:25:08.240 --> 00:25:10.520]   I think this is a big thing for a lot of us,
[00:25:10.520 --> 00:25:12.400]   because a lot of us live lives
[00:25:12.400 --> 00:25:16.240]   where we've got to take to get what we need.
[00:25:16.240 --> 00:25:17.440]   No one's really looking out for us.
[00:25:17.440 --> 00:25:19.920]   If I don't look out for me, who's gonna look out for me?
[00:25:19.920 --> 00:25:22.880]   And so we strive and we push and we take
[00:25:22.880 --> 00:25:24.680]   and we reach and we grab.
[00:25:24.680 --> 00:25:26.600]   If there's an obstacle in front of me and what I need,
[00:25:26.600 --> 00:25:28.120]   I've got to figure out a way to get it.
[00:25:28.120 --> 00:25:31.080]   We reach for whatever is around us.
[00:25:31.080 --> 00:25:34.280]   This is the natural way that our city operates.
[00:25:34.280 --> 00:25:37.560]   And this is the reality.
[00:25:37.560 --> 00:25:40.880]   Getting the right things the wrong way
[00:25:40.880 --> 00:25:42.640]   will never actually satisfy you.
[00:25:42.640 --> 00:25:44.840]   I mean, think about it.
[00:25:44.840 --> 00:25:46.160]   Jacob already got the blessing.
[00:25:46.160 --> 00:25:48.000]   Isaac actually blessed him.
[00:25:48.000 --> 00:25:49.640]   Esau actually gave away his birthright.
[00:25:49.640 --> 00:25:51.040]   He's already received the blessing.
[00:25:51.040 --> 00:25:52.440]   What is he fighting for?
[00:25:52.440 --> 00:25:55.720]   He's received the blessing, but he's in a moment
[00:25:55.720 --> 00:25:57.520]   where he's terrified to go forward,
[00:25:57.520 --> 00:25:58.760]   where his whole world could be lost.
[00:25:58.760 --> 00:26:00.040]   He's received the blessing,
[00:26:00.040 --> 00:26:02.680]   but he's petrified to move forward.
[00:26:02.680 --> 00:26:03.920]   He has a wife and kids.
[00:26:03.920 --> 00:26:05.520]   He has all the material things.
[00:26:05.520 --> 00:26:09.400]   He's been blessed, but yet he's in the darkest,
[00:26:09.400 --> 00:26:12.040]   most tense moment of his life.
[00:26:12.040 --> 00:26:15.760]   He's taken rather than received.
[00:26:15.760 --> 00:26:17.560]   And this is actually something that we can trace back
[00:26:17.560 --> 00:26:19.960]   to the beginning of scripture in Genesis.
[00:26:19.960 --> 00:26:22.080]   We know that Adam and Eve, that the tree,
[00:26:22.080 --> 00:26:24.280]   the fruit on the tree looked desirable,
[00:26:24.280 --> 00:26:25.280]   looked good for eating.
[00:26:25.280 --> 00:26:27.440]   And when they are deceived, what do they do?
[00:26:27.440 --> 00:26:31.760]   Rather than going to the maker and asking him for it,
[00:26:31.760 --> 00:26:35.920]   they reach, they take for themselves.
[00:26:35.920 --> 00:26:39.360]   They become their own gods.
[00:26:39.360 --> 00:26:42.720]   And in doing that, they end up wrecking a relationship,
[00:26:42.720 --> 00:26:45.480]   absolutely breaking the relationship with them
[00:26:45.480 --> 00:26:46.360]   and God.
[00:26:46.360 --> 00:26:49.360]   So here's a crazy thought then.
[00:26:49.360 --> 00:26:53.800]   Maybe the real blessing isn't the things we receive,
[00:26:53.800 --> 00:26:57.560]   but maybe it's the relationship we open up
[00:26:57.560 --> 00:27:00.440]   with the one who gives the thing in the first place.
[00:27:00.440 --> 00:27:05.280]   What if that's the whole thing?
[00:27:05.280 --> 00:27:07.720]   What if the true blessing is that relationship
[00:27:07.720 --> 00:27:09.680]   with the one who created it all,
[00:27:09.680 --> 00:27:13.000]   with the giver of the gift, not just the gift?
[00:27:15.000 --> 00:27:16.920]   And I think what happens is when we reach,
[00:27:16.920 --> 00:27:19.960]   we bypass the giver and we get the stuff,
[00:27:19.960 --> 00:27:23.920]   or at least the best that we can reach for.
[00:27:23.920 --> 00:27:26.200]   And I wonder how many times in our life
[00:27:26.200 --> 00:27:29.640]   God is planning to intervene, to meet us where we are,
[00:27:29.640 --> 00:27:32.600]   to show up, to give us what we need,
[00:27:32.600 --> 00:27:36.000]   but we end up taking matters into our own hands.
[00:27:36.000 --> 00:27:39.080]   We end up filling our hands with the things
[00:27:39.080 --> 00:27:42.720]   that we can reach for, giving us absolutely no space
[00:27:42.720 --> 00:27:45.480]   to receive the thing he has for us.
[00:27:45.480 --> 00:27:49.120]   We end up filling ourselves with these
[00:27:49.120 --> 00:27:53.120]   lesser store brand blessings that really don't fulfill us
[00:27:53.120 --> 00:27:54.040]   in the first place.
[00:27:54.040 --> 00:27:56.520]   We end up becoming our own heroes, our own God.
[00:27:56.520 --> 00:27:59.200]   We settle for the beta version, not the true thing.
[00:27:59.200 --> 00:28:02.680]   And Jacob in this moment has had enough of what he can do.
[00:28:02.680 --> 00:28:07.000]   He's seen what his striving and what his reaching
[00:28:07.000 --> 00:28:08.080]   has done for him.
[00:28:08.080 --> 00:28:11.680]   And it's not enough.
[00:28:11.680 --> 00:28:15.200]   So he reaches this point and in this encounter,
[00:28:15.200 --> 00:28:17.880]   he asks for the blessing.
[00:28:17.880 --> 00:28:19.080]   Slight difference.
[00:28:19.080 --> 00:28:23.000]   He asks for the blessing versus taking the blessing.
[00:28:23.000 --> 00:28:25.040]   And that changes everything.
[00:28:25.040 --> 00:28:28.080]   I wonder what it would take for us
[00:28:28.080 --> 00:28:29.600]   to reach that point as well,
[00:28:29.600 --> 00:28:34.880]   where we recognize that actually,
[00:28:34.880 --> 00:28:37.080]   he says, "Knock, the door will be opened.
[00:28:37.080 --> 00:28:38.760]   "Ask and you will receive."
[00:28:38.760 --> 00:28:41.480]   The father withholds no good gift from his children.
[00:28:41.480 --> 00:28:44.440]   He actually says in scripture that if you wicked people
[00:28:44.440 --> 00:28:47.480]   can give your kids food and good gifts,
[00:28:47.480 --> 00:28:51.280]   how much more am I gonna give you things?
[00:28:51.280 --> 00:28:53.360]   Later in the New Testament, it says that every good
[00:28:53.360 --> 00:28:55.960]   and perfect thing comes from the father above.
[00:28:55.960 --> 00:28:58.760]   He is good and a giver of good stuff,
[00:28:58.760 --> 00:29:00.560]   but we're not gonna be able to see that.
[00:29:00.560 --> 00:29:02.240]   We're not gonna be able to receive that
[00:29:02.240 --> 00:29:06.000]   if we've taken for ourselves the best of what we can grab,
[00:29:06.000 --> 00:29:07.440]   the best of what we can do.
[00:29:10.000 --> 00:29:11.960]   This was Jacob.
[00:29:11.960 --> 00:29:14.720]   This was his dark moment, his lonely moment.
[00:29:14.720 --> 00:29:17.440]   His encounter was so unorthodox,
[00:29:17.440 --> 00:29:20.640]   yet his healing was in his wrestle.
[00:29:20.640 --> 00:29:24.280]   And like he should, like we should,
[00:29:24.280 --> 00:29:29.280]   he wrestles through the night till dawn and he prevails.
[00:29:29.280 --> 00:29:30.640]   And what does it mean for him to prevail?
[00:29:30.640 --> 00:29:32.760]   It means that the old him has gone
[00:29:32.760 --> 00:29:34.720]   and a new version of him has come.
[00:29:34.720 --> 00:29:37.360]   He is no longer Jacob the deceiver.
[00:29:37.360 --> 00:29:40.200]   He is now Jacob the requester.
[00:29:40.200 --> 00:29:41.440]   He's truly prevailed.
[00:29:41.440 --> 00:29:44.460]   He has asked and God has blessed him.
[00:29:44.460 --> 00:29:48.260]   This encounter has been successful.
[00:29:48.260 --> 00:29:51.080]   God has met with him and he gets blessed,
[00:29:51.080 --> 00:29:52.680]   but I think there's a couple of details
[00:29:52.680 --> 00:29:55.840]   we need to really sit on before we continue.
[00:29:55.840 --> 00:29:57.400]   His situation hasn't changed.
[00:29:57.400 --> 00:29:59.160]   Has anyone noticed that yet?
[00:29:59.160 --> 00:30:01.760]   He meets with God as this awesome encounter,
[00:30:01.760 --> 00:30:04.140]   wrestles God, sees him face to face,
[00:30:04.140 --> 00:30:06.120]   but he still has a brother that might wanna kill him
[00:30:06.120 --> 00:30:07.840]   with 400 men.
[00:30:07.840 --> 00:30:09.320]   And his encounter with God didn't come
[00:30:09.320 --> 00:30:14.120]   with 400 mercenary angels ready to fight on his behalf.
[00:30:14.120 --> 00:30:17.740]   It didn't come with extra strength to be able to fight.
[00:30:17.740 --> 00:30:19.820]   Actually, let's see, what does this encounter
[00:30:19.820 --> 00:30:20.660]   actually produce?
[00:30:20.660 --> 00:30:23.120]   It says, "Your name shall no longer be called Jacob,
[00:30:23.120 --> 00:30:25.060]   "but Israel, for you have striven with God
[00:30:25.060 --> 00:30:26.600]   "and with men and you've prevailed."
[00:30:26.600 --> 00:30:30.800]   So in his asking of God, in his big encounter moment,
[00:30:30.800 --> 00:30:32.080]   he's finally done it all right.
[00:30:32.080 --> 00:30:33.200]   And what does he get?
[00:30:33.200 --> 00:30:35.480]   A limp and a new name.
[00:30:36.480 --> 00:30:37.520]   Take that to the battle.
[00:30:37.520 --> 00:30:38.720]   How does that even work?
[00:30:38.720 --> 00:30:39.600]   Think about this.
[00:30:39.600 --> 00:30:41.040]   It wasn't until Jethro pointed it out
[00:30:41.040 --> 00:30:42.520]   in our conversation about it.
[00:30:42.520 --> 00:30:44.440]   So this is his point, not mine.
[00:30:44.440 --> 00:30:47.480]   Jacob is now more vulnerable because he met with God.
[00:30:47.480 --> 00:30:49.280]   He actually can't defend himself.
[00:30:49.280 --> 00:30:52.440]   See, sometimes we think if we just pray,
[00:30:52.440 --> 00:30:54.240]   we're gonna have all the strength to do everything
[00:30:54.240 --> 00:30:56.600]   and we're just gonna have these results happen overnight.
[00:30:56.600 --> 00:30:58.240]   What happens when you pray
[00:30:58.240 --> 00:31:00.520]   and somehow you're more vulnerable afterwards?
[00:31:00.520 --> 00:31:01.900]   Have you ever felt that way?
[00:31:01.900 --> 00:31:04.320]   Where you poured out your heart to God
[00:31:04.320 --> 00:31:07.240]   and your situation hasn't changed immediately?
[00:31:07.240 --> 00:31:09.600]   Maybe you've walked away with a spiritual limp.
[00:31:09.600 --> 00:31:13.780]   God gives him a limp and a new name.
[00:31:13.780 --> 00:31:16.080]   But here's the thing.
[00:31:16.080 --> 00:31:17.900]   The blessing from his encounter with God
[00:31:17.900 --> 00:31:20.000]   is gonna be for who Jacob is at the core.
[00:31:20.000 --> 00:31:24.520]   God blesses him by changing not just his name,
[00:31:24.520 --> 00:31:25.440]   but now his identity.
[00:31:25.440 --> 00:31:27.760]   If you remember what I said earlier in this sermon,
[00:31:27.760 --> 00:31:29.720]   the name is so important.
[00:31:29.720 --> 00:31:31.560]   The name speaks to who you are.
[00:31:31.560 --> 00:31:32.800]   It speaks to what you're gonna do.
[00:31:32.800 --> 00:31:34.280]   It speaks to what you have done.
[00:31:34.280 --> 00:31:36.520]   It is, in essence, your identity.
[00:31:36.520 --> 00:31:39.160]   The whole of you can be wrapped up in your name.
[00:31:39.160 --> 00:31:42.040]   And so now after experiencing and encountering God
[00:31:42.040 --> 00:31:44.360]   in this way, he's no longer Jacob the trickster,
[00:31:44.360 --> 00:31:46.680]   no longer Jacob the supplant or the heel grabber,
[00:31:46.680 --> 00:31:48.720]   the one who tries to cheat to get ahead.
[00:31:48.720 --> 00:31:52.560]   He is now Israel, the one who fought and wrestled with God
[00:31:52.560 --> 00:31:54.400]   and has been changed and prevailed.
[00:31:54.400 --> 00:31:59.200]   God, in essence, has changed the entirety of who Jacob is.
[00:31:59.200 --> 00:32:04.000]   God renames him something from their encounter,
[00:32:04.000 --> 00:32:05.960]   but something for his future.
[00:32:05.960 --> 00:32:09.680]   Jacob is able to enter this same challenging
[00:32:09.680 --> 00:32:13.040]   and hard and tense and broken situation,
[00:32:13.040 --> 00:32:15.240]   all the same that it was,
[00:32:15.240 --> 00:32:16.760]   but as a completely different person
[00:32:16.760 --> 00:32:18.340]   with a completely new identity,
[00:32:18.340 --> 00:32:20.880]   having seen the face of God, put it this way,
[00:32:20.880 --> 00:32:24.160]   the situation didn't change, but the person did.
[00:32:24.160 --> 00:32:29.720]   The situation didn't change, but the person did.
[00:32:30.760 --> 00:32:34.880]   And this had to have an effect on his perspective.
[00:32:34.880 --> 00:32:37.080]   He had to look at his moment a bit differently now.
[00:32:37.080 --> 00:32:40.040]   He's walking with this limp, yes, but with this swagger
[00:32:40.040 --> 00:32:43.160]   'cause he's just seen God, he's just wrestled with God,
[00:32:43.160 --> 00:32:46.520]   he's just had the source of all good things with him.
[00:32:46.520 --> 00:32:48.560]   He has struggled with him.
[00:32:48.560 --> 00:32:51.600]   And all of a sudden, yes, Esau's still there with 400 men,
[00:32:51.600 --> 00:32:55.600]   but perhaps he's not longer gripped in fear of his brother.
[00:32:55.600 --> 00:32:57.560]   Perhaps there's a slight easing,
[00:32:57.560 --> 00:33:01.280]   a confidence that has come because you were with God,
[00:33:01.280 --> 00:33:03.160]   because you were in his presence,
[00:33:03.160 --> 00:33:05.640]   because you spent time with him,
[00:33:05.640 --> 00:33:07.600]   wrestling and contending him.
[00:33:07.600 --> 00:33:10.000]   Looking now at the situation completely different,
[00:33:10.000 --> 00:33:12.000]   Jacob can no longer lean on his own strength.
[00:33:12.000 --> 00:33:16.200]   He literally has to lean on God's ability.
[00:33:16.200 --> 00:33:20.280]   He literally has to lean on God's strength.
[00:33:20.280 --> 00:33:21.760]   And the story goes well.
[00:33:21.760 --> 00:33:23.880]   Jacob ends up going, seeing his brother,
[00:33:23.880 --> 00:33:25.840]   and his brother's happy to see him.
[00:33:25.840 --> 00:33:27.160]   That's great.
[00:33:27.160 --> 00:33:28.000]   That's awesome.
[00:33:28.000 --> 00:33:30.040]   That's a great, happy conclusion to our story.
[00:33:30.040 --> 00:33:32.400]   But before we got there,
[00:33:32.400 --> 00:33:34.440]   before we reached a happy conclusion,
