
[00:00:00.000 --> 00:00:02.000]   How's everyone doing?
[00:19:13.600 --> 00:19:18.040]   they adopted the Greco-Roman furniture called a triclinium.
[00:19:18.040 --> 00:19:20.960]   Oh, that's this table right here.
[00:19:20.960 --> 00:19:23.040]   It's a couch for three people
[00:19:23.040 --> 00:19:27.160]   and they will put different triclinia together
[00:19:27.160 --> 00:19:31.040]   and they will arrange it in a U shape.
[00:19:31.040 --> 00:19:34.840]   And what they do is the guests would recline on this table
[00:19:34.840 --> 00:19:36.040]   on their left elbow.
[00:19:36.040 --> 00:19:37.960]   They would all recline like this
[00:19:37.960 --> 00:19:39.720]   and they eat and they chat.
[00:19:39.720 --> 00:19:41.040]   That's how they spend the evening.
[00:19:41.040 --> 00:19:42.600]   I don't know how they can do that all night.
[00:19:42.600 --> 00:19:45.320]   If I do this for 50 minutes, I'll have a cramp.
[00:19:45.320 --> 00:19:48.760]   I don't know how to do that, but that's their culture.
[00:19:48.760 --> 00:19:51.120]   And the places of honor,
[00:19:51.120 --> 00:19:54.440]   it's here in the center of that table.
[00:19:54.440 --> 00:19:56.960]   And also those seats like right next to him,
[00:19:56.960 --> 00:19:58.520]   those on his left, on his right,
[00:19:58.520 --> 00:20:00.160]   who would either sit at his back
[00:20:00.160 --> 00:20:02.200]   or the other one who would be sitting there
[00:20:02.200 --> 00:20:05.120]   and leaning into his bosom.
[00:20:05.120 --> 00:20:07.600]   These are the places of honor.
[00:20:07.600 --> 00:20:11.120]   And Jesus was saying, hey, do not pick these.
[00:20:11.120 --> 00:20:13.720]   In today's culture, this would be the head table,
[00:20:13.720 --> 00:20:16.920]   the front row seat where you have a sign VIP there.
[00:20:16.920 --> 00:20:20.080]   So these people, they want to be VIPs.
[00:20:20.080 --> 00:20:24.360]   The Pharisees like to pick these places of honor.
[00:20:24.360 --> 00:20:26.880]   Jesus actually mentioned this in different locations
[00:20:26.880 --> 00:20:27.720]   in the Bible.
[00:20:27.720 --> 00:20:29.920]   If you flip through all the gospels,
[00:20:29.920 --> 00:20:32.920]   you would see Jesus commenting on this practice
[00:20:32.920 --> 00:20:36.280]   or this behavior that they like the VIP seats,
[00:20:36.280 --> 00:20:38.160]   they like to be VIP.
[00:20:38.160 --> 00:20:41.520]   And so Jesus, he decided to tell them something,
[00:20:41.520 --> 00:20:43.920]   to share a message with them.
[00:20:43.920 --> 00:20:47.560]   But what's interesting here is that this message,
[00:20:47.560 --> 00:20:52.280]   which appear, Jesus was just addressing that behavior,
[00:20:52.280 --> 00:20:55.240]   kind of like what Jesus was telling these Pharisees.
[00:20:55.240 --> 00:20:59.360]   It's just what's happening regarding the scene right there.
[00:20:59.360 --> 00:21:03.000]   And in fact, he didn't just comment
[00:21:03.000 --> 00:21:04.840]   on their behavior on the spot.
[00:21:04.840 --> 00:21:08.960]   He turned this whole scenario into a parable.
[00:21:08.960 --> 00:21:13.080]   He wanted to tell them something about the kingdom of God
[00:21:13.080 --> 00:21:15.480]   through this scenario.
[00:21:15.480 --> 00:21:18.760]   So Jesus, all these words, yes, it relate directly.
[00:21:18.760 --> 00:21:21.200]   It's relevant directly to what happened
[00:21:21.200 --> 00:21:23.400]   in that house of the Pharisee that night.
[00:21:23.400 --> 00:21:26.760]   But Jesus wanted to tell them something more than that.
[00:21:26.760 --> 00:21:28.640]   Jesus wanted to tell them something
[00:21:28.640 --> 00:21:30.640]   about the kingdom of God,
[00:21:30.640 --> 00:21:34.880]   because his conclusion in verse 11 is this,
[00:21:34.880 --> 00:21:37.920]   "For all those who exalt themselves will be humbled,
[00:21:37.920 --> 00:21:41.960]   "and all those who humble themselves will be exalted."
[00:21:41.960 --> 00:21:46.120]   These are the exact wordings found in another parable
[00:21:46.120 --> 00:21:47.920]   about the Pharisees' prayer
[00:21:47.920 --> 00:21:51.800]   and the tax collector's prayer in Luke 18.
[00:21:51.800 --> 00:21:54.440]   And Pastor John preached that to us several weeks ago.
[00:21:54.440 --> 00:21:57.800]   But why is this parable in the Pharisees' house?
[00:21:57.800 --> 00:22:01.000]   Why is it a parable about the kingdom of God?
[00:22:01.000 --> 00:22:03.760]   Why don't we take a closer look?
[00:22:03.760 --> 00:22:06.840]   It says, "The proud will be humbled,
[00:22:06.840 --> 00:22:09.960]   "and the humbled will be exalted."
[00:22:09.960 --> 00:22:13.560]   So in English, you know, grammar, this is passive tense.
[00:22:13.560 --> 00:22:16.480]   They will be humbled, they will be exalted.
[00:22:16.480 --> 00:22:19.600]   Now, the question is, who is going to exalt them?
[00:22:19.600 --> 00:22:21.960]   Who is going to humble them?
[00:22:21.960 --> 00:22:24.800]   And this is the kind of writing technique of the Jews.
[00:22:24.800 --> 00:22:29.480]   The scholars of the Bible actually call this grammar
[00:22:29.480 --> 00:22:33.240]   or this figure of speech, they call it the divine passive,
[00:22:33.240 --> 00:22:36.120]   meaning that they omitted the mentioning of God here
[00:22:36.120 --> 00:22:38.080]   as a form of respect.
[00:22:38.080 --> 00:22:41.720]   But Jesus was indeed pointing to the moment
[00:22:41.720 --> 00:22:43.560]   of the final judgment,
[00:22:43.560 --> 00:22:48.560]   when God himself will be there, sit in front of everyone.
[00:22:48.560 --> 00:22:50.840]   And all those who exalt themselves
[00:22:50.840 --> 00:22:54.520]   while they're in this life, God is going to humble them.
[00:22:54.520 --> 00:22:57.400]   Those who humble themselves in this life,
[00:22:57.400 --> 00:23:01.360]   God is going to exalt them, God is going to raise them up.
[00:23:01.360 --> 00:23:06.000]   This is God's doing, this is what he wants to do.
[00:23:06.000 --> 00:23:08.480]   It may appear here that Jesus was giving them
[00:23:08.480 --> 00:23:11.560]   a word of advice about the social life,
[00:23:11.560 --> 00:23:16.560]   but if we look closer, Jesus really wanted to communicate
[00:23:16.560 --> 00:23:21.680]   the ultimate reality that they and all of us here,
[00:23:21.680 --> 00:23:24.800]   it's going to face one day.
[00:23:24.800 --> 00:23:27.080]   And so church, get ready for that.
[00:23:27.080 --> 00:23:30.760]   Because how you choose to live in this life
[00:23:30.760 --> 00:23:34.360]   would affect how you spend eternity.
[00:23:34.360 --> 00:23:37.840]   You can try every day, try your very best
[00:23:37.840 --> 00:23:42.040]   to promote yourself, to gain status, to be powerful,
[00:23:42.040 --> 00:23:45.640]   to be famous, to look good in front of other people,
[00:23:45.640 --> 00:23:50.640]   trying to be somebody while you are in this life.
[00:23:50.640 --> 00:23:54.200]   And then you spend eternity as a nobody.
[00:23:54.200 --> 00:23:59.720]   Or you can live your life in a way
[00:23:59.720 --> 00:24:02.240]   that as though you are a nobody here
[00:24:02.240 --> 00:24:05.040]   in this part of the world, in this life.
[00:24:05.040 --> 00:24:09.080]   And the day when you stand before the King of Kings,
[00:24:09.080 --> 00:24:11.880]   the Lord of Lords, when you stand before his throne,
[00:24:11.880 --> 00:24:16.360]   he will tell you, my son, my friend,
[00:24:16.360 --> 00:24:20.920]   come, I have the place of honor for you.
[00:24:20.920 --> 00:24:24.080]   You are my VIP in my kingdom.
[00:24:24.080 --> 00:24:29.360]   Everybody will know you as somebody in eternity.
[00:24:29.360 --> 00:24:32.080]   It's our choice, it's up to us.
[00:24:32.080 --> 00:24:35.640]   He's asking us, what would you choose?
[00:24:35.640 --> 00:24:39.600]   How are you going to choose in your everyday life
[00:24:39.600 --> 00:24:42.720]   while you're on this side of eternity?
[00:24:42.720 --> 00:24:45.360]   And the most beautiful thing here is that we thought,
[00:24:45.360 --> 00:24:48.600]   yeah, Jesus is rebuking these Pharisees.
[00:24:48.600 --> 00:24:51.080]   Say, you know, you guys are so bad.
[00:24:51.080 --> 00:24:54.520]   But in fact, Jesus is giving them a choice,
[00:24:54.520 --> 00:24:56.640]   offering them a choice.
[00:24:56.640 --> 00:24:59.600]   Jesus is warning them, God would humble you one day
[00:24:59.600 --> 00:25:01.800]   if you don't humble yourself right now.
[00:25:01.800 --> 00:25:05.720]   But he also invites them into the humility,
[00:25:05.720 --> 00:25:09.600]   into humbling themselves, so one day,
[00:25:09.600 --> 00:25:12.840]   when they stand before the judgment of God,
[00:25:12.840 --> 00:25:16.560]   they will actually be exalted by God.
[00:25:16.560 --> 00:25:19.200]   Jesus is not here to condemn them right now.
[00:25:19.200 --> 00:25:23.120]   He's inviting them into that ultimate reality.
[00:25:23.120 --> 00:25:25.240]   I do want to exalt you, my friends,
[00:25:25.240 --> 00:25:29.720]   but first you do have to humble yourself in this life
[00:25:29.720 --> 00:25:34.240]   so that one day when I meet you in that final judgment,
[00:25:34.240 --> 00:25:36.520]   I can exalt you.
[00:25:36.520 --> 00:25:41.520]   And as Christians, I'm sure we've all heard
[00:25:41.520 --> 00:25:43.600]   about the virtue of humility,
[00:25:43.600 --> 00:25:46.640]   but this is the tricky part, church.
[00:25:46.640 --> 00:25:50.200]   I struggled with that myself as well in my life.
[00:25:50.200 --> 00:25:54.640]   If we spend the rest of our lives trying to be humble,
[00:25:54.640 --> 00:25:59.520]   trying to do or say all sorts of things to look humble,
[00:25:59.520 --> 00:26:02.640]   to sound humble, and at the end of the day,
[00:26:02.640 --> 00:26:05.520]   oh, we go home, we look at ourselves and say,
[00:26:05.520 --> 00:26:08.720]   oh, I'm such a humble person today.
[00:26:08.720 --> 00:26:13.200]   When I talk to Pastor Tim, oh, I was so humble just now.
[00:26:13.200 --> 00:26:17.360]   Oh, when I talk to my friend, oh, I'm such a nice guy.
[00:26:17.360 --> 00:26:21.520]   I finally achieved humility.
[00:26:21.520 --> 00:26:26.160]   Oh, so good, right?
[00:26:26.160 --> 00:26:31.160]   That's the voice of pride speaking, right?
[00:26:31.160 --> 00:26:36.680]   And so let me do read you a paragraph from C.S. Lewis.
[00:26:36.680 --> 00:26:38.080]   He says this.
[00:26:38.080 --> 00:26:41.160]   Do not imagine that if you meet a really humble man,
[00:26:41.160 --> 00:26:44.520]   he will be what most people call humble nowadays.
[00:26:44.520 --> 00:26:48.880]   He will not be sort of greasy, you know, swarmy person
[00:26:48.880 --> 00:26:52.440]   who is always telling you that, of course, he's nobody.
[00:26:52.440 --> 00:26:54.000]   He's not gonna say that to you.
[00:26:54.000 --> 00:26:56.040]   Probably all you will think about him
[00:26:56.040 --> 00:26:58.800]   is that he seemed a cheerful, intelligent chap
[00:26:58.800 --> 00:27:02.840]   who took a real interest in what you said to him.
[00:27:02.840 --> 00:27:04.600]   If you do dislike him,
[00:27:04.600 --> 00:27:08.000]   it will be because you feel a little bit envious of anyone
[00:27:08.000 --> 00:27:10.840]   who seems to enjoy life so easily.
[00:27:10.840 --> 00:27:14.960]   He will not be thinking about humility.
[00:27:14.960 --> 00:27:19.560]   Well, in fact, he will not be thinking about himself at all.
[00:27:21.840 --> 00:27:24.480]   Okay, if anyone, if you need to take picture, do it now.
[00:27:24.480 --> 00:27:25.480]   I'm gonna move on.
[00:27:25.480 --> 00:27:29.160]   And there's another pastor, Pastor Rick Warren.
[00:27:29.160 --> 00:27:31.040]   He said something quite similar,
[00:27:31.040 --> 00:27:33.640]   which is complimentary to what I read just now.
[00:27:33.640 --> 00:27:38.200]   He said, "Humility is not thinking less of yourself.
[00:27:38.200 --> 00:27:41.520]   "It is thinking of yourself less.
[00:27:41.520 --> 00:27:44.400]   "Humility is thinking more of others.
[00:27:44.400 --> 00:27:48.280]   "Humble people are so focused on serving others,
[00:27:48.280 --> 00:27:51.440]   "they don't think of themselves."
[00:27:52.360 --> 00:27:56.360]   And so you see, here's the problem with the Pharisees.
[00:27:56.360 --> 00:27:58.240]   Yes, they've been trying to obey the law.
[00:27:58.240 --> 00:28:00.800]   They've been trying to fulfill all these requirements,
[00:28:00.800 --> 00:28:04.320]   but their focus was still on themselves.
[00:28:04.320 --> 00:28:08.040]   They thought about themselves too much.
[00:28:08.040 --> 00:28:11.400]   If we focus solely on ourselves,
[00:28:11.400 --> 00:28:13.640]   our pursuit of righteousness
[00:28:13.640 --> 00:28:18.640]   will eventually turn into self-righteousness.
[00:28:18.640 --> 00:28:20.080]   Let me say that again.
[00:28:20.080 --> 00:28:22.520]   If we focus solely on ourselves,
[00:28:22.520 --> 00:28:24.320]   our pursuit of righteousness
[00:28:24.320 --> 00:28:28.360]   will inevitably lead to self-righteousness.
[00:28:28.360 --> 00:28:32.200]   I don't know what motivates us to read the Bible,
[00:28:32.200 --> 00:28:33.960]   to come to church on a Sunday,
[00:28:33.960 --> 00:28:35.720]   to sing those worship songs,
[00:28:35.720 --> 00:28:38.960]   to behave like a Christian every day.
[00:28:38.960 --> 00:28:41.800]   But if we are doing that for ourselves,
[00:28:41.800 --> 00:28:44.480]   if we're trying to make ourselves feel better,
[00:28:44.480 --> 00:28:46.960]   that I'm a Christian, so I'm better than,
[00:28:46.960 --> 00:28:48.640]   oh, that person sitting next to me at work,
[00:28:48.640 --> 00:28:49.480]   he's not a Christian.
[00:28:49.480 --> 00:28:52.080]   You know, he has all these bad habits in life.
[00:28:52.080 --> 00:28:54.960]   I'm a better man than him, and I'm sorry.
[00:28:54.960 --> 00:28:58.720]   Our pursuit of righteousness
[00:28:58.720 --> 00:29:02.000]   will just turn us into another self-righteous person.
[00:29:02.000 --> 00:29:08.000]   So Jesus actually offered the antidote to pride
[00:29:08.000 --> 00:29:09.120]   in the following.
[00:29:09.120 --> 00:29:11.520]   In the next story, he reads that
[00:29:11.520 --> 00:29:13.000]   when you give a luncheon or dinner,
[00:29:13.000 --> 00:29:15.040]   do not invite your friends, your brothers or sisters,
[00:29:15.040 --> 00:29:16.960]   your relatives, your rich neighbors.
[00:29:16.960 --> 00:29:19.440]   If you do, they may invite you back
[00:29:19.440 --> 00:29:20.960]   so you will be repaid.
[00:29:20.960 --> 00:29:23.680]   But when you give a banquet,
[00:29:23.680 --> 00:29:27.600]   invite the poor, the cripple, the lame, the blind,
[00:29:27.600 --> 00:29:30.080]   and you will be blessed.
[00:29:30.080 --> 00:29:31.840]   Although they cannot repay you,
[00:29:31.840 --> 00:29:36.840]   but you will be repaid at the resurrection of the righteous.
[00:29:36.840 --> 00:29:41.960]   So we gotta think about others, those around us.
[00:29:41.960 --> 00:29:47.040]   If you can give without expecting anything in return,
[00:29:47.040 --> 00:29:51.560]   not even how much praise you will receive because of that.
[00:29:51.560 --> 00:29:53.880]   If I'm buying someone dinner,
[00:29:53.880 --> 00:29:56.240]   and I'm expecting that person to go around,
[00:29:56.240 --> 00:29:58.560]   "Oh, you know, Chapman bought me dinner last night.
[00:29:58.560 --> 00:30:00.120]   "He's just such a nice person."
[00:30:00.120 --> 00:30:03.200]   That's what you're getting in return.
[00:30:03.200 --> 00:30:07.240]   That doesn't count if you do it for nothing in return,
[00:30:07.240 --> 00:30:11.440]   and you just focus on meeting the needs of others around you,
[00:30:11.440 --> 00:30:14.720]   serving them wholeheartedly.
[00:30:14.720 --> 00:30:18.360]   That's humility in God's eyes.
[00:30:18.360 --> 00:30:21.400]   I remember a couple of years ago,
[00:30:21.400 --> 00:30:25.120]   before we have this church here in Yuen Long,
[00:30:25.120 --> 00:30:26.560]   me, Pastor Ivan, Pastor Tim,
[00:30:26.560 --> 00:30:29.520]   we were all part of the Wan Chai pastoral staff.
[00:30:29.520 --> 00:30:33.160]   And so we work in Wan Chai every Sunday.
[00:30:33.160 --> 00:30:37.320]   I remember there was this particular service one Sunday.
[00:30:37.320 --> 00:30:38.480]   Halfway through the service,
[00:30:38.480 --> 00:30:40.920]   the preacher has already been preaching,
[00:30:40.920 --> 00:30:42.680]   speaking on the stage.
[00:30:42.680 --> 00:30:45.480]   And there was a person walking through the door,
[00:30:45.480 --> 00:30:50.080]   slowly moving towards the front of the stage,
[00:30:50.080 --> 00:30:51.440]   to the front row.
[00:30:51.440 --> 00:30:54.560]   And I can assure you, most of the time in Wan Chai,
[00:30:54.560 --> 00:30:56.560]   well, like our English services,
[00:30:56.560 --> 00:30:59.280]   the whole church is just very packed.
[00:30:59.280 --> 00:31:00.840]   There's no seat at all,
[00:31:00.840 --> 00:31:03.760]   but he was walking on the front row.
[00:31:03.760 --> 00:31:05.600]   And later I found out he might have
[00:31:05.600 --> 00:31:07.640]   a little bit of special needs.
[00:31:07.640 --> 00:31:09.920]   And as the staff on the roster,
[00:31:09.920 --> 00:31:13.200]   when I saw that, my first response is,
[00:31:13.200 --> 00:31:15.360]   oh my gosh, he's disturbing the service.
[00:31:15.360 --> 00:31:16.480]   I gotta do something.
[00:31:16.480 --> 00:31:18.000]   Maybe I should bring him somewhere else.
[00:31:18.000 --> 00:31:19.760]   Maybe I should put him to the back.
[00:31:19.760 --> 00:31:22.080]   I was running all these different scenarios.
[00:31:22.080 --> 00:31:23.160]   How should I react?
[00:31:23.160 --> 00:31:26.840]   But luckily, or unluckily, I was actually on the balcony.
[00:31:26.840 --> 00:31:28.080]   I was so far away from that.
[00:31:28.080 --> 00:31:30.240]   So I was just mentally, what should I do?
[00:31:30.240 --> 00:31:33.920]   What would I do if I'm down there in the lower house?
[00:31:33.920 --> 00:31:36.720]   While I was still thinking about all these,
[00:31:36.720 --> 00:31:40.360]   that day, Pastor John, our founding pastor,
[00:31:40.360 --> 00:31:42.040]   he was actually there in the service.
[00:31:42.040 --> 00:31:43.960]   And he was sitting in the front seat,
[00:31:43.960 --> 00:31:46.560]   right in the middle on the first row.
[00:31:46.560 --> 00:31:48.320]   So the next moment, what I saw was,
[00:31:48.320 --> 00:31:51.200]   as the guy was walking alongside,
[00:31:51.200 --> 00:31:53.600]   I saw that John actually stood up,
[00:31:53.600 --> 00:31:58.400]   gently escorting that man to his seat.
[00:31:58.400 --> 00:32:00.320]   And he quietly walked towards the back
[00:32:00.320 --> 00:32:01.880]   for the rest of the service.
[00:32:01.880 --> 00:32:04.880]   And I was watching on the balcony.
[00:32:04.880 --> 00:32:08.640]   I was telling myself, he is the founding pastor.
[00:32:08.640 --> 00:32:12.480]   If there's one man who deserves to remain in his seat,
[00:32:12.480 --> 00:32:13.800]   that would be John.
[00:32:13.800 --> 00:32:17.920]   And he taught me a lesson that day.
[00:32:17.920 --> 00:32:23.520]   I look at John, I saw what he did.
[00:32:23.520 --> 00:32:25.040]   And I was telling myself,
[00:32:25.040 --> 00:32:30.440]   man, I hope one day when I am his age,
[00:32:30.440 --> 00:32:32.240]   I could do the same.
[00:32:32.240 --> 00:32:35.160]   That my heart is not filled with entitlement.
[00:32:35.160 --> 00:32:37.000]   Well, I'm somebody, somebody,
[00:32:37.000 --> 00:32:39.640]   that somebody else should move away from their seats.
[00:32:39.640 --> 00:32:40.840]   I should be here.
[00:32:40.840 --> 00:32:42.600]   Somebody should be giving me their seats,
[00:32:42.600 --> 00:32:43.920]   not the other way around.
[00:32:43.920 --> 00:32:46.560]   I hope one day when I reach there,
[00:32:46.560 --> 00:32:49.880]   I could still do that.
[00:32:49.880 --> 00:32:56.760]   I think sometimes we do feel we're entitled to some things
[00:32:56.760 --> 00:32:59.360]   because of how much effort we put into
[00:32:59.360 --> 00:33:00.760]   something of our expertise,
[00:33:00.760 --> 00:33:03.200]   how good or how much good we've done.
[00:33:03.200 --> 00:33:05.440]   And we thought we're entitled to something.
[00:33:05.440 --> 00:33:09.640]   Humility is not thinking less of yourself,
[00:33:09.640 --> 00:33:12.560]   not thinking, oh, I don't deserve to be seated here.
[00:33:12.560 --> 00:33:13.680]   It's not like that.
[00:33:13.680 --> 00:33:16.200]   Humility is not thinking less of yourself.
[00:33:16.200 --> 00:33:20.960]   Humility is simply thinking of yourself less.
[00:33:20.960 --> 00:33:22.520]   Think about others.
[00:33:22.520 --> 00:33:28.360]   I'm wondering today, if you have a seat,
[00:33:28.360 --> 00:33:30.600]   who can you give that seat to?
[00:33:30.600 --> 00:33:34.520]   Who would you give up that seat for?
[00:33:34.520 --> 00:33:37.640]   Is it only someone whom you think
[00:33:37.640 --> 00:33:39.960]   is more superior than you,
[00:33:39.960 --> 00:33:42.000]   have a high status than you,
[00:33:42.000 --> 00:33:44.480]   have a better reputation than you,
[00:33:44.480 --> 00:33:47.680]   older than you, look better than you?
[00:33:47.680 --> 00:33:52.040]   Or you're just gonna give it to someone who is in need?
[00:33:55.520 --> 00:34:00.520]   What do we want to be known for as a church in our city?
[00:34:00.520 --> 00:34:05.000]   The Pharisee loves places of honor at feasts
[00:34:05.000 --> 00:34:06.880]   and best seats in the synagogue.
[00:34:06.880 --> 00:34:09.040]   How about us?
[00:34:09.040 --> 00:34:14.600]   Do we or can we do the opposite
[00:34:14.600 --> 00:34:16.920]   by giving the seats to other people,
[00:34:16.920 --> 00:34:19.920]   the best seats to different people?
[00:34:19.920 --> 00:34:24.720]   Can we act in a way that communicates to those around us
[00:34:24.720 --> 00:34:27.320]   that we think they are more important?
[00:34:27.320 --> 00:34:31.400]   Can we ask God to bring us to a place
[00:34:31.400 --> 00:34:34.560]   where we think of ourselves less
[00:34:34.560 --> 00:34:36.080]   and think of others more?
[00:34:36.080 --> 00:34:42.560]   That's my prayer for myself.
[00:34:42.560 --> 00:34:45.040]   That's my prayer for my church family.
[00:34:45.040 --> 00:34:48.640]   I do think that there is a gap
[00:34:48.640 --> 00:34:50.640]   between what our faith stands for
[00:34:50.640 --> 00:34:54.480]   and what we're known for in the city right now.
[00:34:54.480 --> 00:34:56.640]   I do think that gap exists.
[00:34:56.640 --> 00:35:01.640]   My prayer, my desire is to see that the church
[00:35:01.640 --> 00:35:03.640]   will have a better reputation here.
[00:35:03.640 --> 00:35:10.800]   But as the evangelist Moody, he says this,
[00:35:10.800 --> 00:35:13.120]   "If I take care of my character,
[00:35:13.120 --> 00:35:17.480]   "my reputation will take care of itself."
[00:35:17.480 --> 00:35:21.360]   I do think we need to close that gap,
[00:35:21.360 --> 00:35:24.120]   but that gap is not reputation.
[00:35:24.800 --> 00:35:27.680]   That gap indeed is character.
[00:35:27.680 --> 00:35:32.120]   What our faith stands for
[00:35:32.120 --> 00:35:36.080]   and how we behave what we're known for,
[00:35:36.080 --> 00:35:37.720]   can we close that gap?
[00:35:37.720 --> 00:35:41.360]   And don't do it by our own power
[00:35:41.360 --> 00:35:42.400]   and don't come one day,
[00:35:42.400 --> 00:35:45.320]   oh, I finally closed that gap, I've done it.
[00:35:45.320 --> 00:35:50.560]   Let's just think of ourself less.
[00:35:50.560 --> 00:35:53.040]   Let's think of those around us,
[00:35:53.040 --> 00:35:57.120]   those in the city more in our everyday life.
[00:35:57.120 --> 00:36:03.080]   I care deeply about the reputation of our church
[00:36:03.080 --> 00:36:09.400]   and the church in our city, in our world.
[00:36:09.400 --> 00:36:12.400]   And we don't need better marketing.
[00:36:12.400 --> 00:36:14.040]   We don't need better branding.
[00:36:14.040 --> 00:36:17.000]   We just need to work on our character.
[00:36:17.000 --> 00:36:21.240]   And I need to work on my character.
[00:36:21.760 --> 00:36:23.880]   (smooches)
[00:36:23.880 --> 00:36:26.280]   And I believe as we start to do that,
[00:36:26.280 --> 00:36:29.000]   as we invite the Holy Spirit into our hearts,
[00:36:29.000 --> 00:36:31.800]   as we work on our character,
[00:36:31.800 --> 00:36:36.800]   I believe our reputation will start to work on itself.
[00:36:36.800 --> 00:36:40.480]   My dream is that somewhere in the future,
[00:36:40.480 --> 00:36:42.240]   maybe in the next generation,
[00:36:42.240 --> 00:36:44.440]   when my daughters get to go into movies,
[00:36:44.440 --> 00:36:48.600]   when their portrayal of Christian characters in those movie,
[00:36:48.600 --> 00:36:52.200]   those characters are not known for being legalistic
[00:36:52.200 --> 00:36:55.280]   or self-righteous or hypocritic.
[00:36:55.280 --> 00:37:00.720]   They'll be known for how they long to sacrifice
[00:37:00.720 --> 00:37:01.800]   for other people.
[00:37:01.800 --> 00:37:05.200]   They'll be known for their service for other people.
[00:37:05.200 --> 00:37:09.880]   I long for the day that this is how the world will see
[00:37:09.880 --> 00:37:12.200]   what they will see in us.
[00:37:12.200 --> 00:37:15.640]   And this, we cannot control how other people
[00:37:15.640 --> 00:37:16.600]   see us right now.
[00:37:16.600 --> 00:37:20.640]   We cannot control how they perceive us because of the past,
[00:37:20.640 --> 00:37:22.200]   but we can start today.
[00:37:22.200 --> 00:37:25.680]   We can decide how they will see us tomorrow.
[00:37:25.680 --> 00:37:29.840]   And I think as we draw close to a parable series,
[00:37:29.840 --> 00:37:32.000]   as God is calling us into his kingdom,
[00:37:32.000 --> 00:37:34.000]   understanding what it means,
[00:37:34.000 --> 00:37:38.440]   my prayer is that by understanding the parable of Jesus,
[00:37:38.440 --> 00:37:40.640]   by understanding his heart a little bit more,
[00:37:40.640 --> 00:37:43.520]   by understanding how he wants to run his kingdom,
[00:37:44.960 --> 00:37:47.600]   we will start to manifest that kingdom
[00:37:47.600 --> 00:37:49.080]   in Yuen Long and in our city.
[00:37:49.080 --> 00:37:51.120]   If you wanna be part of that,
[00:37:51.120 --> 00:37:52.920]   can I invite you to stand and pray?
[00:37:52.920 --> 00:38:13.680]   Holy Spirit, I thank you.
[00:38:13.680 --> 00:38:17.240]   You always come and pour out God's love into our hearts,
[00:38:17.240 --> 00:38:22.240]   come and heal our wounds, come and embrace us,
[00:38:22.240 --> 00:38:26.240]   come and draw near to us so that we could feel secure,
[00:38:26.240 --> 00:38:27.240]   we could feel loved.
[00:38:27.240 --> 00:38:28.560]   I thank you for that.
[00:38:28.560 --> 00:38:33.920]   But Jesus also mentioned that you would come into our hearts
[00:38:33.920 --> 00:38:36.600]   and point us into the word of God.
[00:38:36.600 --> 00:38:38.840]   You would bring us into truth
[00:38:38.840 --> 00:38:42.040]   and you would transform our character
[00:38:42.040 --> 00:38:44.560]   so that we look more like Jesus.
[00:38:44.560 --> 00:38:47.760]   And that's what I'm praying for right now, Holy Spirit.
[00:38:47.760 --> 00:38:50.480]   Come, come and fill us.
[00:38:50.480 --> 00:38:57.000]   Come and fill the body of Jesus in this room right now.
[00:38:57.000 --> 00:39:07.560]   God, I don't pray that we, by our effort,
[00:39:07.560 --> 00:39:10.000]   we would close that gap between our reputation
[00:39:10.000 --> 00:39:13.120]   and what our faith actually stands for.
[00:39:13.120 --> 00:39:15.400]   But I do pray that we can close that gap
[00:39:15.400 --> 00:39:21.480]   between your word and the reality
[00:39:21.480 --> 00:39:24.520]   of our heart and our character right now.
[00:39:24.520 --> 00:39:27.600]   I pray that you would come and close that gap,
[00:39:27.600 --> 00:39:29.120]   that you would come and grow us.
[00:39:29.120 --> 00:39:32.400]   We pray that we would be a community
[00:39:32.400 --> 00:39:35.680]   that really grow big people,
[00:39:35.680 --> 00:39:39.520]   people who demonstrate the character of Jesus,
[00:39:39.520 --> 00:39:43.960]   who shows the mercy, who shows the love,
[00:39:43.960 --> 00:39:47.560]   who shows the servant heart of Jesus in our city.
[00:39:47.560 --> 00:39:53.000]   I pray that if there are strongholds in our hearts,
[00:39:53.000 --> 00:39:55.520]   if there are things that are hindering us
[00:39:55.520 --> 00:39:57.000]   from moving in that direction,
[00:39:57.000 --> 00:40:00.440]   I pray that by the power of resurrection right now,
[00:40:00.440 --> 00:40:04.360]   you would come and destroy those strongholds in our life
[00:40:04.360 --> 00:40:08.400]   and you will take every thought of us captive right now.
[00:40:09.280 --> 00:40:12.080]   I pray that we could align our hearts
[00:40:12.080 --> 00:40:15.480]   with yours today once again, Lord.
[00:40:15.480 --> 00:40:18.760]   Come and fill us.
[00:40:18.760 --> 00:40:21.760]   Come and fill us up, Lord.
[00:40:21.760 --> 00:40:25.720]   We need your grace.
[00:40:25.720 --> 00:40:27.120]   We need your mercy.
[00:40:27.120 --> 00:40:29.600]   We need your encouragement.
[00:40:29.600 --> 00:40:34.200]   We need you to come and be that fire inside of us.
[00:40:34.200 --> 00:40:37.440]   Keep burning inside of us.
[00:40:38.440 --> 00:40:41.560]   Until our hearts fully burn for Jesus
[00:40:41.560 --> 00:40:43.240]   and we only live for him.
[00:40:43.240 --> 00:40:46.120]   So come, Lord.
[00:40:46.520 --> 00:40:47.680]   So come, Lord.
