
[00:00:00.000 --> 00:00:02.240]   Thank you, Ivan.
[00:19:03.900 --> 00:19:06.640]   I don't know how religious freedom is in the future,
[00:19:06.640 --> 00:19:11.160]   but I think listening has an impact today.
[00:19:11.160 --> 00:19:12.720]   Our listening today, in God's word,
[00:19:12.720 --> 00:19:15.300]   has an impact in how we respond tomorrow.
[00:19:15.300 --> 00:19:18.620]   So, so far, I just wanna recap
[00:19:18.620 --> 00:19:20.640]   in these first two soil conditions
[00:19:20.640 --> 00:19:25.080]   that the ability to retain Jesus's word meaningfully
[00:19:25.080 --> 00:19:28.400]   in these first two soil conditions is temporal
[00:19:28.400 --> 00:19:32.960]   because, one, the seed never had space to grow,
[00:19:32.960 --> 00:19:35.560]   and also, these two soil conditions,
[00:19:35.560 --> 00:19:37.200]   they prevent good listening.
[00:19:37.200 --> 00:19:41.780]   Now, I want to talk about the third soil conditions,
[00:19:41.780 --> 00:19:43.960]   which is the thorns.
[00:19:43.960 --> 00:19:44.800]   So in verse seven,
[00:19:44.800 --> 00:19:48.340]   when the seeds fell among the thorns,
[00:19:48.340 --> 00:19:51.200]   the thorns immediately came up and choked it
[00:19:51.200 --> 00:19:55.040]   and suffocated the seeds so that no crop could grow,
[00:19:55.040 --> 00:19:57.320]   so that seed could not germinate.
[00:19:57.320 --> 00:19:59.280]   And when explaining to his disciples,
[00:19:59.280 --> 00:20:02.640]   Jesus said that these are those who heard the word,
[00:20:02.640 --> 00:20:06.840]   but the cares of the world, the worries,
[00:20:06.840 --> 00:20:10.160]   the temptation of wealth,
[00:20:10.160 --> 00:20:12.720]   and the desire for other things
[00:20:12.720 --> 00:20:16.360]   prevented the word, God's word, from bearing any fruit.
[00:20:16.360 --> 00:20:18.100]   And so the third obstacles,
[00:20:18.100 --> 00:20:20.860]   we're talking about the worries that we have,
[00:20:20.860 --> 00:20:25.440]   the temptation of wealth, or even affluence,
[00:20:25.440 --> 00:20:28.860]   and these desires, they distract us, they entice us,
[00:20:28.860 --> 00:20:32.440]   they seduce us away from the path with Christ.
[00:20:32.440 --> 00:20:36.860]   And so the seeds never germinate or grows
[00:20:36.860 --> 00:20:40.200]   because we put our resources on all these other things
[00:20:40.200 --> 00:20:44.580]   and not on protecting God's word, so allowing it to grow.
[00:20:44.580 --> 00:20:47.780]   And I hate to mention this this morning, but I have to.
[00:20:47.780 --> 00:20:50.740]   The things that we're talking about here
[00:20:50.740 --> 00:20:53.940]   is maybe our mobile devices, right?
[00:20:53.940 --> 00:20:56.380]   It's maybe Netflix.
[00:20:56.380 --> 00:20:57.220]   It is.
[00:20:57.220 --> 00:21:01.860]   Some of us, even for good intentions,
[00:21:01.860 --> 00:21:04.680]   I overwork all the time, and that's a struggle,
[00:21:04.680 --> 00:21:07.420]   but yet it pulls me away from God.
[00:21:07.420 --> 00:21:10.380]   I'm two months to finishing
[00:21:10.380 --> 00:21:12.400]   my three-year master's right now,
[00:21:12.400 --> 00:21:14.540]   but the cost of the last three years
[00:21:14.540 --> 00:21:17.860]   has been immense in terms of time away from family,
[00:21:17.860 --> 00:21:19.900]   time away from God, and I feel it.
[00:21:19.900 --> 00:21:23.540]   And so there is a cost to our discipleship,
[00:21:23.540 --> 00:21:25.340]   and Mark actually highlights,
[00:21:25.340 --> 00:21:26.900]   and I want you to remember this
[00:21:26.900 --> 00:21:28.200]   and think about this in your life,
[00:21:28.200 --> 00:21:32.260]   that greed and affluence and having enough
[00:21:32.260 --> 00:21:37.260]   or wanting more will hinder and affect God's work in us.
[00:21:37.260 --> 00:21:42.100]   In Mark 10, verse 21, you remember this,
[00:21:42.100 --> 00:21:46.940]   there's a rich man, he turns away from Jesus' call
[00:21:46.940 --> 00:21:48.900]   because he had too much wealth,
[00:21:48.900 --> 00:21:50.940]   and he didn't want to give up the system
[00:21:50.940 --> 00:21:52.860]   in which he exploited the poor.
[00:21:52.860 --> 00:21:56.540]   And then there was Judas, who betrayed his own master,
[00:21:56.540 --> 00:22:00.540]   Jesus, for a small, small amount of money.
[00:22:00.540 --> 00:22:03.420]   And so this morning, I think God would want us
[00:22:03.420 --> 00:22:07.020]   to soberly reflect why it is so difficult
[00:22:07.020 --> 00:22:10.100]   for the rich to enter God's kingdom, right?
[00:22:10.140 --> 00:22:13.460]   Why it is so difficult, and I think we understand.
[00:22:13.460 --> 00:22:15.420]   And so if I can pull together so far
[00:22:15.420 --> 00:22:16.780]   what we've been talking about,
[00:22:16.780 --> 00:22:18.580]   this morning we're talking about discipleship,
[00:22:18.580 --> 00:22:20.060]   we're talking about conditions
[00:22:20.060 --> 00:22:22.660]   for good listening and bad listening,
[00:22:22.660 --> 00:22:24.500]   we're talking about the obstacles
[00:22:24.500 --> 00:22:27.180]   that will come in our way, in all of our ways,
[00:22:27.180 --> 00:22:29.320]   and affect and impact our faith.
[00:22:29.320 --> 00:22:33.060]   And once again, I want to say that this parable
[00:22:33.060 --> 00:22:35.580]   is talking about our spiritual reality.
[00:22:35.580 --> 00:22:37.460]   This is the tension which all of us
[00:22:37.460 --> 00:22:39.060]   will have to learn to navigate,
[00:22:39.060 --> 00:22:41.460]   and that's why Jesus is saying,
[00:22:41.460 --> 00:22:43.560]   "Church, I want you to hear me.
[00:22:43.560 --> 00:22:46.420]   "I want you to listen to what I'm saying to you."
[00:22:46.420 --> 00:22:50.340]   And actually, this warning, this parable,
[00:22:50.340 --> 00:22:53.800]   is it speaks so much about the scribes
[00:22:53.800 --> 00:22:57.060]   and the Pharisees in the Gospels.
[00:22:57.060 --> 00:23:00.460]   Imagine how many times they heard Jesus preach.
[00:23:00.460 --> 00:23:02.960]   Imagine how many times they heard God's word,
[00:23:02.960 --> 00:23:04.860]   but yet, what happens?
[00:23:04.860 --> 00:23:07.140]   Satan comes and steals the word from them,
[00:23:07.140 --> 00:23:09.940]   and they stop believing, they cannot believe.
[00:23:09.940 --> 00:23:12.900]   They vigorously reject the idea that God is Lord,
[00:23:12.900 --> 00:23:16.320]   so they kind of fall away in their discipleship.
[00:23:16.320 --> 00:23:20.960]   And of course, ultimately, they fell away from Jesus
[00:23:20.960 --> 00:23:25.960]   because they did not understand what Jesus was doing.
[00:23:25.960 --> 00:23:28.880]   That is why they couldn't have a relationship,
[00:23:28.880 --> 00:23:30.820]   a discipleship with Him.
[00:23:30.820 --> 00:23:32.940]   And so I want to say and acknowledge
[00:23:32.940 --> 00:23:34.680]   that the tension is real.
[00:23:35.660 --> 00:23:37.860]   And lastly, I want to talk about the good soil.
[00:23:37.860 --> 00:23:40.700]   In the fourth soil condition, in verse eight,
[00:23:40.700 --> 00:23:43.440]   the grains fall on good soil,
[00:23:43.440 --> 00:23:47.020]   and these crops, they grew in an abundant harvest
[00:23:47.020 --> 00:23:49.260]   of 30, 60, and 100-fold.
[00:23:49.260 --> 00:23:53.660]   The early church, when they immediately heard
[00:23:53.660 --> 00:23:57.100]   of bearing fruit, that these crops bore fruit,
[00:23:57.100 --> 00:23:59.360]   they would immediately equate this
[00:23:59.360 --> 00:24:02.300]   to faithfulness to Christ.
[00:24:02.300 --> 00:24:05.980]   So what this means for us is that to be faithful
[00:24:05.980 --> 00:24:08.380]   to Christ requires time.
[00:24:08.380 --> 00:24:11.620]   It requires a process for seeds to grow.
[00:24:11.620 --> 00:24:14.260]   It requires overcoming.
[00:24:14.260 --> 00:24:18.060]   And in terms of obstacles, the last batch of seeds
[00:24:18.060 --> 00:24:22.220]   grew to a harvest because these listeners
[00:24:22.220 --> 00:24:24.340]   were able to understand God's word.
[00:24:24.340 --> 00:24:26.380]   They were able to wrestle with God's word.
[00:24:26.380 --> 00:24:28.620]   They were able to trust that God's word
[00:24:28.620 --> 00:24:31.900]   would lead them through whatever obstacle
[00:24:31.900 --> 00:24:33.340]   and hindrances would come.
[00:24:33.340 --> 00:24:36.700]   And as a result, these seeds, these listeners,
[00:24:36.700 --> 00:24:41.060]   grew abundantly, they grew to a point
[00:24:41.060 --> 00:24:43.860]   of surpassing all human understanding.
[00:24:43.860 --> 00:24:46.660]   And so I think to remain in good soil
[00:24:46.660 --> 00:24:49.140]   is to humbly allow God to lead us
[00:24:49.140 --> 00:24:52.500]   and to teach us what it means to grow deep roots
[00:24:52.500 --> 00:24:56.040]   so that we do not lose sight of the new life
[00:24:56.040 --> 00:24:59.580]   that Jesus calls each of us into, which is God's kingdom.
[00:25:00.500 --> 00:25:02.700]   [audience laughing]
[00:25:02.700 --> 00:25:06.740]   And so you can see now that the different soil conditions
[00:25:06.740 --> 00:25:10.140]   that the first centuries Christians navigated through
[00:25:10.140 --> 00:25:13.220]   is not so much different than the discipleship reality
[00:25:13.220 --> 00:25:15.580]   that we live in right now.
[00:25:15.580 --> 00:25:18.580]   And preparing for this message,
[00:25:18.580 --> 00:25:22.340]   I reflected on the last 25 years of being a Christian.
[00:25:22.340 --> 00:25:26.060]   I reflected on the last 14 years of working in a church,
[00:25:26.060 --> 00:25:29.720]   which I think is one of the hardest places to work,
[00:25:29.720 --> 00:25:32.580]   I think, from experience.
[00:25:32.580 --> 00:25:34.580]   And so I just wanna list out,
[00:25:34.580 --> 00:25:37.900]   in relation to today's parable,
[00:25:37.900 --> 00:25:39.780]   some of the struggles I've gone through.
[00:25:39.780 --> 00:25:41.280]   It's gonna just come up here.
[00:25:41.280 --> 00:25:46.180]   You know, and you can go through this list,
[00:25:46.180 --> 00:25:51.140]   and I am sure you can relate to how
[00:25:51.140 --> 00:25:54.800]   and imagine how these things can cause us to be distracted,
[00:25:54.800 --> 00:25:56.540]   could cause us to stumble,
[00:25:56.540 --> 00:25:58.620]   it can cause us to be enticed away.
[00:25:58.620 --> 00:26:02.060]   But I just wanna speak into a few of these personally.
[00:26:02.060 --> 00:26:06.260]   In the last 10 years, I think all of us have experienced
[00:26:06.260 --> 00:26:09.580]   people leaving Hong Kong, right, family, friends.
[00:26:09.580 --> 00:26:12.140]   That's been hard, especially working in a church.
[00:26:12.140 --> 00:26:15.180]   But add to that, I've experienced a lot of brothers
[00:26:15.180 --> 00:26:17.580]   and sisters who walked away from the faith.
[00:26:17.580 --> 00:26:21.020]   I think they decided that it was just too difficult
[00:26:21.020 --> 00:26:24.440]   to sustain discipleship, and that is discouraging.
[00:26:24.440 --> 00:26:26.740]   There are times where I just ask the Lord,
[00:26:26.740 --> 00:26:31.140]   I would talk to my wife, and maybe I should just do the same.
[00:26:31.140 --> 00:26:33.180]   It just would be easier, you know.
[00:26:33.180 --> 00:26:34.520]   Another thing is apathy.
[00:26:34.520 --> 00:26:38.620]   I think all of us have to be very careful with apathy.
[00:26:38.620 --> 00:26:43.080]   And we get offended, I get offended, something happens,
[00:26:43.080 --> 00:26:45.620]   and my heart just gets harder, it grows harder.
[00:26:45.620 --> 00:26:48.300]   It's just less receptive to God's word.
[00:26:48.300 --> 00:26:51.600]   When Jesus talked about the rich man
[00:26:51.600 --> 00:26:54.420]   having the dangers of being wealthy,
[00:26:54.420 --> 00:26:56.700]   which I think a lot of us are, would say that,
[00:26:56.700 --> 00:26:58.720]   "You know, we are actually rich when we think about it."
[00:26:58.720 --> 00:27:02.820]   And that is distracting, that is difficult to navigate.
[00:27:02.820 --> 00:27:07.420]   How do I be faithful and enjoy the life that we have?
[00:27:07.420 --> 00:27:11.520]   I struggle with that, I feel bad all the time.
[00:27:11.520 --> 00:27:14.840]   And then lastly, I don't think I've been persecuted
[00:27:14.840 --> 00:27:17.420]   to a point of death, but I remember one time,
[00:27:17.420 --> 00:27:19.940]   I was trying to help this girl escape
[00:27:19.940 --> 00:27:23.640]   her abusive relationship with her boyfriend.
[00:27:23.640 --> 00:27:26.460]   And so we were in Wan Chai in the coffee shop,
[00:27:26.460 --> 00:27:29.720]   and the boyfriend, unbeknownst to us, came,
[00:27:29.720 --> 00:27:31.720]   but he refused to come in the church.
[00:27:31.720 --> 00:27:33.960]   It's like he couldn't, and he was just angry,
[00:27:33.960 --> 00:27:35.580]   he was powerful, he was strong,
[00:27:35.580 --> 00:27:38.500]   and he just kept on yelling obscenities.
[00:27:38.500 --> 00:27:40.900]   And I just thought that it was an attack,
[00:27:40.900 --> 00:27:42.980]   it was Satan using the situation,
[00:27:42.980 --> 00:27:46.700]   and that really scared me, right?
[00:27:46.700 --> 00:27:51.320]   But all that to say, I think looking back,
[00:27:51.320 --> 00:27:54.540]   I can attest to the fact that God's grace
[00:27:54.540 --> 00:27:57.500]   has always been in these situations
[00:27:57.500 --> 00:27:58.740]   when I was going through it,
[00:27:58.740 --> 00:28:00.580]   and sometimes I just was not aware,
[00:28:00.580 --> 00:28:02.980]   but yet God's grace was there leading.
[00:28:02.980 --> 00:28:06.540]   But yet, I also reflect back on all the effort
[00:28:06.540 --> 00:28:11.240]   I had to put in to get out of certain soil conditions,
[00:28:11.240 --> 00:28:14.820]   so certain barriers, and I think, to this day,
[00:28:14.820 --> 00:28:17.140]   I'm glad that I stand before you,
[00:28:17.140 --> 00:28:20.240]   and I still confess Christ, I still love Christ.
[00:28:20.240 --> 00:28:24.060]   My love looks a little different than before,
[00:28:24.060 --> 00:28:26.160]   and I'm okay with that, but also,
[00:28:26.160 --> 00:28:29.940]   I still believe that we have so much to do as a church.
[00:28:29.940 --> 00:28:34.860]   And so I think I share this because I think
[00:28:34.860 --> 00:28:37.100]   one of the most difficult things for us
[00:28:37.100 --> 00:28:39.180]   to practice as a Christian is the very thing
[00:28:39.180 --> 00:28:41.420]   that Jesus is talking about in this parable.
[00:28:42.500 --> 00:28:47.500]   How many of us hurry from event to event, thing to thing,
[00:28:47.500 --> 00:28:49.900]   especially for us parents or teachers,
[00:28:49.900 --> 00:28:52.540]   and there's just always needy children,
[00:28:52.540 --> 00:28:54.340]   which is the reality, right?
[00:28:54.340 --> 00:28:57.900]   But there is just so many things,
[00:28:57.900 --> 00:28:59.420]   and how many times do we say,
[00:28:59.420 --> 00:29:01.340]   hey, Lord, I'll come back to you later.
[00:29:01.340 --> 00:29:03.340]   I'll do this later, I promise.
[00:29:03.340 --> 00:29:05.980]   After I do all this, I will come back to you.
[00:29:05.980 --> 00:29:09.220]   But when you think about it, that's thorns at work, right?
[00:29:09.220 --> 00:29:11.380]   That's thorns at work in our life.
[00:29:11.380 --> 00:29:14.620]   And if there's one thing this morning
[00:29:14.620 --> 00:29:18.580]   I desperately want to convey to each of us here,
[00:29:18.580 --> 00:29:23.460]   what I wanna say is that it is extremely easy
[00:29:23.460 --> 00:29:28.420]   and effortless, it takes zero effort to stop growing
[00:29:28.420 --> 00:29:31.140]   and to walk away from God, if we choose that.
[00:29:31.140 --> 00:29:34.860]   It's effortless and it's very easy to get sidetracked,
[00:29:34.860 --> 00:29:37.380]   especially in moments of crisis,
[00:29:37.380 --> 00:29:41.080]   especially when we are persecuted, when we are suffering,
[00:29:41.080 --> 00:29:43.420]   when our hearts are broken.
[00:29:43.420 --> 00:29:45.220]   But I want to remind us once again
[00:29:45.220 --> 00:29:47.060]   that even if our hearts are broken,
[00:29:47.060 --> 00:29:49.260]   even if we are suffering in this moment
[00:29:49.260 --> 00:29:52.180]   and we cannot bear it, God is still faithful,
[00:29:52.180 --> 00:29:55.100]   and he's still gonna scatter seeds generously
[00:29:55.100 --> 00:29:58.020]   until one seed hits the good soil,
[00:29:58.020 --> 00:30:00.740]   it hits our heart and it grows.
[00:30:00.740 --> 00:30:02.620]   And for that, I think it's worth it.
[00:30:02.620 --> 00:30:07.420]   And recently, I think as an encouragement,
[00:30:08.980 --> 00:30:11.660]   I was very encouraged that these three,
[00:30:11.660 --> 00:30:14.100]   four soil conditions, it actually represents
[00:30:14.100 --> 00:30:19.060]   our universal human Christian experience.
[00:30:19.060 --> 00:30:21.620]   That this doesn't just happen to holy people,
[00:30:21.620 --> 00:30:23.520]   it happens to all of us 'cause we are holy.
[00:30:23.520 --> 00:30:26.580]   We love God and Satan would do everything
[00:30:26.580 --> 00:30:27.860]   to get us off course.
[00:30:27.860 --> 00:30:30.280]   And so I wanna say that no Christian
[00:30:30.280 --> 00:30:31.900]   is immune from falling away,
[00:30:31.900 --> 00:30:36.180]   just as no Christian couple is immune from divorce, right?
[00:30:36.180 --> 00:30:39.060]   I think Satan will continue to do his work
[00:30:39.060 --> 00:30:40.820]   and we will always have trouble.
[00:30:40.820 --> 00:30:44.000]   Once we solve one problem, another problem comes in, right?
[00:30:44.000 --> 00:30:47.140]   We know that at work, at the home,
[00:30:47.140 --> 00:30:50.620]   in our house, I feel like we fix something good,
[00:30:50.620 --> 00:30:52.420]   you know, oh man, the lights are working again
[00:30:52.420 --> 00:30:54.660]   and then we have like another problem, right?
[00:30:54.660 --> 00:31:00.220]   And so this parable, it's in a bleak
[00:31:00.220 --> 00:31:04.580]   and black and white way, it reminds us of two realities.
[00:31:05.820 --> 00:31:10.780]   One, we are either on the way towards Jesus, with Jesus,
[00:31:10.780 --> 00:31:14.820]   or we are somehow being led away.
[00:31:14.820 --> 00:31:17.860]   We are somehow struggling, we are somehow caught up
[00:31:17.860 --> 00:31:20.900]   in thorns and we are learning to get out
[00:31:20.900 --> 00:31:22.440]   of those conditions.
[00:31:22.440 --> 00:31:27.640]   But I want to comfort you, I'm not gonna end this message
[00:31:27.640 --> 00:31:29.820]   in gloom and doom.
[00:31:29.820 --> 00:31:31.720]   I know it is difficult to be a Christian
[00:31:31.720 --> 00:31:33.940]   and I think you know that, it is difficult
[00:31:33.940 --> 00:31:36.420]   and that's okay, but it's not impossible
[00:31:36.420 --> 00:31:37.620]   because of God's grace.
[00:31:37.620 --> 00:31:41.500]   So I want to now talk about God's grace for us as a church.
[00:31:41.500 --> 00:31:47.320]   And God's grace in this parable is an invitation
[00:31:47.320 --> 00:31:51.780]   for us this morning to reflect and to enter a space
[00:31:51.780 --> 00:31:54.800]   of deeper reflection through listening,
[00:31:54.800 --> 00:31:58.260]   to think about God and how we are with him
[00:31:58.260 --> 00:32:01.420]   through a deeper listening, but also listening
[00:32:01.420 --> 00:32:04.840]   invites us to a place of deeper surrender,
[00:32:04.840 --> 00:32:09.500]   to do things differently, to put away
[00:32:09.500 --> 00:32:12.680]   and to learn how to be a better listener.
[00:32:12.680 --> 00:32:17.340]   And I believe by learning we increase our,
[00:32:17.340 --> 00:32:19.980]   by listening we increase our receptivity
[00:32:19.980 --> 00:32:23.820]   to hear God's word, to understand God's word
[00:32:23.820 --> 00:32:26.780]   so that we can actually ultimately protect God's word
[00:32:26.780 --> 00:32:29.060]   growing in our lives.
[00:32:29.060 --> 00:32:31.660]   And so this morning right now to conclude
[00:32:31.660 --> 00:32:36.660]   I want to offer us three ways that God's grace
[00:32:36.660 --> 00:32:39.700]   is evident in this parable.
[00:32:39.700 --> 00:32:43.020]   And the first way is that God's grace reminds us
[00:32:43.020 --> 00:32:45.700]   that the kingdom of God is always at work
[00:32:45.700 --> 00:32:47.300]   even when we are not aware.
[00:32:47.300 --> 00:32:52.780]   And this is a hope, this is a promise for us
[00:32:52.780 --> 00:32:56.940]   that the sower that is Christ will continue
[00:32:56.940 --> 00:32:59.780]   to sow seeds and scatter seeds generously
[00:32:59.780 --> 00:33:04.660]   until it germinates beyond our wildest imaginations.
[00:33:04.660 --> 00:33:10.940]   And so Mark is reminding his listeners back then
[00:33:10.940 --> 00:33:14.540]   that against any setbacks, against any principalities,
[00:33:14.540 --> 00:33:18.420]   against any obstacles, God's kingdom will still advance
[00:33:18.420 --> 00:33:20.980]   and God's kingdom will continue to be victorious.
[00:33:20.980 --> 00:33:22.900]   So for those of us here this morning
[00:33:22.900 --> 00:33:24.300]   we're listening to God's word,
[00:33:24.300 --> 00:33:26.420]   we're learning to listen to God's word.
[00:33:26.420 --> 00:33:27.640]   We should continue to do so.
[00:33:27.640 --> 00:33:31.220]   For those of us who are faithful in preaching God's word
[00:33:31.220 --> 00:33:33.820]   we continue to share the gospel with our family,
[00:33:33.820 --> 00:33:36.940]   with our colleagues, with our friends.
[00:33:36.940 --> 00:33:40.540]   Let us remain steadfast, let us remain faithful
[00:33:40.540 --> 00:33:45.100]   because each seed has hope to grow
[00:33:45.100 --> 00:33:48.660]   and it just has to hit a good soil.
[00:33:48.660 --> 00:33:49.940]   And I think a lot of us are here
[00:33:49.940 --> 00:33:52.820]   because God's word hits good soil
[00:33:52.820 --> 00:33:54.720]   and we heard God and we're here.
[00:33:56.240 --> 00:34:00.020]   The second thing God's grace reminds us of this morning
[00:34:00.020 --> 00:34:04.320]   is God's paradoxical perspective on suffering.
[00:34:04.320 --> 00:34:08.940]   I think only in God's kingdom does hardship,
[00:34:08.940 --> 00:34:13.120]   suffering, persecution enables Jesus' community
[00:34:13.120 --> 00:34:14.420]   to grow and advance.
[00:34:14.420 --> 00:34:18.860]   That our discipleship, our journey with Jesus
[00:34:18.860 --> 00:34:23.300]   does not diminish but it actually yields a harvest
[00:34:23.300 --> 00:34:27.760]   if we are willing to harvest that.
[00:34:27.760 --> 00:34:29.600]   And the harvest here in this parable
[00:34:29.600 --> 00:34:33.040]   is really to know him.
[00:34:33.040 --> 00:34:36.520]   You know the harvest that triples,
[00:34:36.520 --> 00:34:38.680]   that goes 60 folds, 100 folds,
[00:34:38.680 --> 00:34:42.760]   it's the reality that we can know a living God.
[00:34:42.760 --> 00:34:45.280]   To know that his word is true, his promises is true.
[00:34:45.280 --> 00:34:48.260]   That is the harvest that we desire.
[00:34:48.260 --> 00:34:52.900]   And so we are able to overcome barriers
[00:34:52.900 --> 00:34:54.680]   and obstacles because we believe
[00:34:54.680 --> 00:34:57.360]   that the word of God is true, that he is true
[00:34:57.360 --> 00:34:59.180]   and that he is faithful to us.
[00:34:59.180 --> 00:35:04.200]   And the last, I think God's grace reminds us
[00:35:04.200 --> 00:35:06.720]   in this parable that each of us have to,
[00:35:06.720 --> 00:35:11.720]   we each of us bear the responsibility to stop and to listen.
[00:35:11.720 --> 00:35:15.200]   That each of us have this responsibility
[00:35:15.200 --> 00:35:17.520]   to listen to God's word because our very lives,
[00:35:17.520 --> 00:35:21.020]   our very faith depends on understanding
[00:35:21.020 --> 00:35:22.680]   what Jesus is saying to us.
[00:35:22.680 --> 00:35:25.120]   I think there are, as I said,
[00:35:25.120 --> 00:35:27.600]   I think there's too many ways for us as Christians
[00:35:27.600 --> 00:35:29.880]   to fall away, for our hearts to feel cold,
[00:35:29.880 --> 00:35:33.280]   for us to be distracted and enticed and seduced.
[00:35:33.280 --> 00:35:38.560]   And so it is our responsibility to figure out
[00:35:38.560 --> 00:35:41.720]   whether we want to be in that good soil.
[00:35:41.720 --> 00:35:44.740]   It's our responsibility to ask God to teach us
[00:35:44.740 --> 00:35:47.600]   how do we set deeper roots into the ground
[00:35:47.600 --> 00:35:50.100]   so that when the sun comes, when persecution comes,
[00:35:50.100 --> 00:35:53.040]   we are not blown away easily.
[00:35:53.040 --> 00:35:55.880]   It is our responsibilities to ask our neighbors
[00:35:55.880 --> 00:35:59.200]   to help us weed out some of the thorns
[00:35:59.200 --> 00:36:00.940]   in our gardens and our lives
[00:36:00.940 --> 00:36:03.340]   so that we can stay focused on Jesus.
[00:36:03.340 --> 00:36:06.880]   And so church, I want to just lastly say,
[00:36:06.880 --> 00:36:09.200]   let us take seriously this responsibility
[00:36:09.200 --> 00:36:13.000]   so that we can minimize the chances of being uprooted,
[00:36:13.000 --> 00:36:15.580]   of being deceived and being enticed away.
[00:36:17.120 --> 00:36:21.580]   And so this morning, I will really end now.
[00:36:21.580 --> 00:36:25.140]   I want to just ask us, how should we respond?
[00:36:25.140 --> 00:36:27.100]   How can we respond this morning?
[00:36:27.100 --> 00:36:29.060]   Thank you, Owen.
[00:36:29.060 --> 00:36:33.620]   You know, and this morning, really, once again,
[00:36:33.620 --> 00:36:36.620]   I'm talking about our discipleship journey,
[00:36:36.620 --> 00:36:39.320]   our relationship with Jesus.
[00:36:39.320 --> 00:36:42.060]   And I think by learning to listen,
[00:36:42.060 --> 00:36:45.580]   we are able to understand the four soil conditions,
[00:36:45.580 --> 00:36:47.720]   the spiritual tension, the reality
[00:36:47.720 --> 00:36:50.000]   that we live out our faith in,
[00:36:50.000 --> 00:36:54.780]   and that we can hopefully avoid some of the traps
[00:36:54.780 --> 00:36:59.020]   and we can continue to just grow and to enjoy Jesus
[00:36:59.020 --> 00:37:02.460]   and enjoy our worshiping of Jesus together.
[00:37:02.460 --> 00:37:05.960]   And if we do learn to listen,
[00:37:05.960 --> 00:37:08.420]   then we can continue to rely on God's word
[00:37:08.420 --> 00:37:11.920]   and then we are able to retain the vision
[00:37:11.920 --> 00:37:15.480]   of what it means to be Christ followers in this world.
[00:37:15.480 --> 00:37:18.080]   So that we can allow other people
[00:37:18.080 --> 00:37:22.200]   and bring other people to experience this harvest.
[00:37:22.200 --> 00:37:27.040]   And so church, I want to just ask you
[00:37:27.040 --> 00:37:29.520]   to really take seriously today
[00:37:29.520 --> 00:37:31.760]   and to take time to stop and pause
[00:37:31.760 --> 00:37:34.440]   and to listen to what God might be saying
[00:37:34.440 --> 00:37:36.240]   to you this morning.
[00:37:36.240 --> 00:37:39.060]   Because without God's word,
[00:37:39.060 --> 00:37:43.080]   I think we are only followers by name and by association.
[00:37:43.080 --> 00:37:45.400]   What makes us, I remember what Pastor John
[00:37:45.400 --> 00:37:46.960]   was preaching three weeks ago,
[00:37:46.960 --> 00:37:48.540]   what makes us salt and light
[00:37:48.540 --> 00:37:50.920]   is that we understand God's word.
[00:37:50.920 --> 00:37:53.360]   It's God's word that brings life to us
[00:37:53.360 --> 00:37:56.680]   and it's our ability to share God's word with others
[00:37:56.680 --> 00:37:59.600]   that makes us distinctly different and attractive
[00:37:59.600 --> 00:38:03.760]   and that is the only really way
[00:38:03.760 --> 00:38:06.720]   we can have conversations about God
[00:38:06.720 --> 00:38:10.080]   with through his word anyways.
[00:38:10.080 --> 00:38:11.880]   And so I just last say, I just want to encourage you.
[00:38:11.880 --> 00:38:15.480]   I know maybe some of us, you feel,
[00:38:15.480 --> 00:38:18.200]   we feel that we're in unfruitful soil.
[00:38:18.200 --> 00:38:21.720]   And to you, if that is you, I want to say, do not panic.
[00:38:21.720 --> 00:38:25.000]   Do not be ashamed, do not be afraid.
[00:38:25.000 --> 00:38:26.960]   You know, these conditions that we're in,
[00:38:26.960 --> 00:38:28.760]   they're not permanent.
[00:38:28.760 --> 00:38:32.340]   They're seasons, maybe it's been a very long season for you.
[00:38:32.340 --> 00:38:35.120]   But I just want to encourage you
[00:38:35.120 --> 00:38:37.000]   and I want to pray for you in a moment
[00:38:37.000 --> 00:38:39.760]   that we would find our way back to God's soil.
[00:38:39.760 --> 00:38:43.360]   We would just hold on to that seed that God has given you.
[00:38:43.360 --> 00:38:49.200]   And so I just, last thing I want to say
[00:38:49.200 --> 00:38:53.040]   that even if we momentarily walk away from God,
[00:38:53.040 --> 00:38:56.320]   once again, the faithful sower will continue
[00:38:56.320 --> 00:38:59.000]   just to sow his seeds until his seeds
[00:38:59.000 --> 00:39:00.820]   hit the good soil for us.
[00:39:00.820 --> 00:39:03.980]   And so church, can I pray for us?
[00:39:03.980 --> 00:39:05.180]   Can I ask you to stand?
[00:39:05.180 --> 00:39:07.760]   (gentle music)
[00:39:07.760 --> 00:39:15.440]   Father, we thank you for your word.
[00:39:15.440 --> 00:39:19.940]   And Father, we ask that this morning
[00:39:19.940 --> 00:39:28.700]   you would give us the courage to continue just to listen.
[00:39:28.700 --> 00:39:33.640]   And Father, for those of us who are facing some obstacles,
[00:39:33.640 --> 00:39:35.140]   we are facing hardship,
[00:39:35.140 --> 00:39:37.800]   we find it difficult to hear your word.
[00:39:37.800 --> 00:39:41.220]   We feel distracted, we feel there's too many things
[00:39:41.220 --> 00:39:42.640]   going on in our lives.
[00:39:42.640 --> 00:39:45.300]   Father, I pray for,
[00:39:45.300 --> 00:39:52.060]   I pray, Father, that your seed would be attractive,
