
[00:00:00.000 --> 00:00:03.000]  Thank you, 我哋俾啲掌聲Francesca好唔好呀
[00:17:47.000 --> 00:17:51.000]  燒香嘅時候眾百姓喺外面去禱告
[00:17:51.000 --> 00:17:52.000]  呢度路加突然鏡頭一轉
[00:17:52.000 --> 00:17:54.000]  將我哋帶到去祭司嘅日常工作
[00:17:54.000 --> 00:17:56.000]  撒加利亞嘅日常工作裏面
[00:17:56.000 --> 00:17:59.000]  喺當時猶太祭司嘅制度裏面
[00:17:59.000 --> 00:18:01.000]  總共係有24個班次
[00:18:01.000 --> 00:18:02.000]  除咗啲重大之事
[00:18:02.000 --> 00:18:03.000]  大時大節
[00:18:03.000 --> 00:18:06.000]  即係要大家人人有份永不落空之外
[00:18:06.000 --> 00:18:07.000]  喺其餘嘅時間
[00:18:07.000 --> 00:18:08.000]  其實24班次嘅祭司
[00:18:08.000 --> 00:18:11.000]  每一年只係需要侍奉兩次
[00:18:11.000 --> 00:18:13.000]  每次只係為期一個星期
[00:18:13.000 --> 00:18:15.000]  我睇到呢度嘅時候發抖
[00:18:15.000 --> 00:18:17.000]  如果我哋都係咁就好
[00:18:17.000 --> 00:18:19.000]  即係一個出足全年嘅糧
[00:18:19.000 --> 00:18:21.000]  但係每年只係返兩個禮拜工
[00:18:21.000 --> 00:18:23.000]  嘩!真係發達
[00:18:23.000 --> 00:18:24.000]  Hallelujah
[00:18:24.000 --> 00:18:25.000]  我哋係
[00:18:25.000 --> 00:18:27.000]  唔單止係咁
[00:18:27.000 --> 00:18:30.000]  其實當時喺猶太傳地裏面
[00:18:30.000 --> 00:18:34.000]  係有成千上萬咁多個祭司喺度
[00:18:34.000 --> 00:18:36.000]  所以每一個祭司
[00:18:36.000 --> 00:18:37.000]  喺佢一生人裏面
[00:18:37.000 --> 00:18:40.000]  其實佢只係得一次嘅機會
[00:18:40.000 --> 00:18:42.000]  入到去聖殿嘅聖所裏面
[00:18:42.000 --> 00:18:44.000]  嚟到去燒香
[00:18:44.000 --> 00:18:45.000]  換句話講
[00:18:45.000 --> 00:18:48.000]  撒加利亞喺呢一度
[00:18:48.000 --> 00:18:49.000]  佢經歷緊佢人生
[00:18:49.000 --> 00:18:51.000]  整個祭司嘅生涯
[00:18:51.000 --> 00:18:54.000]  佢事業上嗰個最高峰嘅高峰點
[00:18:54.000 --> 00:18:55.000]  嗰個佢期待咗好耐
[00:18:55.000 --> 00:18:57.000]  嗰個佢唯一可以作為一個祭司
[00:18:57.000 --> 00:19:00.000]  被允許行入到去聖殿嘅聖所裏面
[00:19:00.000 --> 00:19:03.000]  去燒香去侍奉去祭祀嘅嗰個moment
[00:19:03.000 --> 00:19:04.000]  喺佢人生裏面
[00:19:04.000 --> 00:19:06.000]  同耶和華同呢個以色列嘅神
[00:19:06.000 --> 00:19:08.000]  同創造成個宇宙嘅創造主
[00:19:08.000 --> 00:19:11.000]  最最最最最最接近嘅嗰一刻
[00:19:11.000 --> 00:19:12.000]  就係呢一個時刻
[00:19:12.000 --> 00:19:13.000]  可能佢話
[00:19:13.000 --> 00:19:16.000]  我就係為咗呢一刻而出世㗎啦
[00:19:18.000 --> 00:19:20.000]  路加俾我哋見到
[00:19:20.000 --> 00:19:23.000]  撒加利亞佢自己生命嘅故事
[00:19:23.000 --> 00:19:25.000]  佢經歷咗佢帶住嘅
[00:19:25.000 --> 00:19:28.000]  生命裏面帶住嘅嗰嗰啲嘅痛苦
[00:19:28.000 --> 00:19:29.000]  亦都俾我哋見到
[00:19:29.000 --> 00:19:30.000]  而家就係佢生命裏面
[00:19:30.000 --> 00:19:33.000]  生命裏面最高峰嘅一個時刻
[00:19:33.000 --> 00:19:35.000]  然後路加佢繼續講
[00:19:35.000 --> 00:19:37.000]  佢話有主嘅一個使者
[00:19:37.000 --> 00:19:38.000]  企喺香壇嘅右邊
[00:19:38.000 --> 00:19:39.000]  向佢顯現
[00:19:39.000 --> 00:19:41.000]  撒加利亞睇到就驚慌害怕
[00:19:41.000 --> 00:19:42.000]  天使同佢講
[00:19:42.000 --> 00:19:44.000]  撒加利亞唔使驚
[00:19:44.000 --> 00:19:47.000]  因為你嘅祈禱已經被聽見
[00:19:47.000 --> 00:19:50.000]  你嘅妻子伊麗莎白要給你生一個兒子
[00:19:50.000 --> 00:19:52.000]  你要為佢起名叫做約翰
[00:19:52.000 --> 00:19:53.000]  你必歡喜快樂
[00:19:53.000 --> 00:19:56.000]  有好多人因為佢嘅出世亦都必喜樂
[00:19:56.000 --> 00:19:58.000]  佢喺主面前將要為大
[00:19:58.000 --> 00:20:00.000]  淡酒烈酒都唔飲
[00:20:00.000 --> 00:20:02.000]  從母腹裏面就被聖靈充滿
[00:20:02.000 --> 00:20:04.000]  佢係要使好多人
[00:20:04.000 --> 00:20:06.000]  好多以色列嘅人迴轉
[00:20:06.000 --> 00:20:08.000]  歸於主佢哋嘅神
[00:20:08.000 --> 00:20:13.000]  佢將會有伊麗亞嘅精神或者spirit同埋能力
[00:20:13.000 --> 00:20:15.000]  或者應該亦都心智
[00:20:15.000 --> 00:20:17.000]  你哋呢度行喺主嘅面前
[00:20:17.000 --> 00:20:20.000]  叫父親嘅心轉向兒女
[00:20:20.000 --> 00:20:22.000]  叫搏逆嘅人轉向二人嘅智慧
[00:20:22.000 --> 00:20:26.000]  又為主預備迎接佢嘅百姓
[00:20:26.000 --> 00:20:30.000]  你可唔可以想像到一個更加完美嘅結果
[00:20:30.000 --> 00:20:32.000]  等咗咁耐
[00:20:32.000 --> 00:20:33.000]  一個天使出現
[00:20:33.000 --> 00:20:35.000]  喺佢人生最高峰嘅時刻同佢講
[00:20:35.000 --> 00:20:39.000]  你嘅祈禱已經被聽見
[00:20:39.000 --> 00:20:40.000]  如果有一日
[00:20:40.000 --> 00:20:42.000]  喺你嘅生命可能喺你祈緊土
[00:20:42.000 --> 00:20:43.000]  你返緊嚟教會嘅時候
[00:20:43.000 --> 00:20:44.000]  你唔知做緊啲咩嘅時候
[00:20:44.000 --> 00:20:46.000]  突然間有個天使同你講
[00:20:46.000 --> 00:20:48.000]  你祈禱好多年嗰件事
[00:20:48.000 --> 00:20:52.000]  神聽見你嘅祈禱被聽見
[00:20:52.000 --> 00:20:54.000]  我唔知你會有咩感受
[00:20:54.000 --> 00:20:55.000]  喺度計數
[00:20:55.000 --> 00:20:57.000]  如果撒加利亞同伊麗莎白
[00:20:57.000 --> 00:20:59.000]  佢哋每一日喺人生裏面
[00:20:59.000 --> 00:21:00.000]  每一日都可以得到一個仔
[00:21:00.000 --> 00:21:02.000]  或者得到一個小朋友去祈禱嘅話
[00:21:02.000 --> 00:21:04.000]  可能佢哋年事已高
[00:21:04.000 --> 00:21:05.000]  我當佢七八十歲
[00:21:05.000 --> 00:21:09.000]  我當佢為呢件事祈禱大約三四十年咁
[00:21:09.000 --> 00:21:11.000]  如果每一日祈一次
[00:21:11.000 --> 00:21:13.000]  即係一年三百六十五次
[00:21:13.000 --> 00:21:14.000]  乘返四十年嘅話
[00:21:14.000 --> 00:21:18.000]  咁就代表佢已經總共為呢件事祈禱超過
[00:21:18.000 --> 00:21:20.000]  可能大約一萬五千次
[00:21:20.000 --> 00:21:22.000]  你有冇試過喺你嘅人生裏面
[00:21:22.000 --> 00:21:25.000]  為同一件事祈咗一萬五千次土
[00:21:25.000 --> 00:21:28.000]  應該冇啦
[00:21:28.000 --> 00:21:30.000]  我咁樣望落去都冇人理我
[00:21:30.000 --> 00:21:31.000]  應該冇
[00:21:31.000 --> 00:21:33.000]  我可以幻想得到
[00:21:33.000 --> 00:21:36.000]  佢哋啱啱開始去祈禱嘅時候
[00:21:36.000 --> 00:21:37.000]  係咁
[00:21:37.000 --> 00:21:38.000]  啱啱結婚
[00:21:38.000 --> 00:21:39.000]  親愛嘅神
[00:21:39.000 --> 00:21:42.000]  多謝你將我哋嘅配偶賜予咗俾我哋
[00:21:42.000 --> 00:21:45.000]  而家我哋幸福快樂咁樣結咗婚
[00:21:45.000 --> 00:21:46.000]  我哋準備好㗎啦
[00:21:46.000 --> 00:21:48.000]  即係我哋祈禱
[00:21:48.000 --> 00:21:50.000]  你會將一個孩子賜畀我哋
[00:21:50.000 --> 00:21:51.000]  成為我哋生命嘅禮物
[00:21:51.000 --> 00:21:52.000]  阿門
[00:21:52.000 --> 00:21:58.000]  等咗好耐
[00:21:58.000 --> 00:21:59.000]  咩都冇發生過
[00:21:59.000 --> 00:22:01.000]  可能跟住之後就係
[00:22:01.000 --> 00:22:03.000]  親愛嘅神
[00:22:03.000 --> 00:22:04.000]  我哋呢
[00:22:04.000 --> 00:22:06.000]  好尊重你嘅時間表
[00:22:06.000 --> 00:22:07.000]  你個time table
[00:22:08.000 --> 00:22:09.000]  我哋相信你
[00:22:09.000 --> 00:22:13.000]  我哋祈禱你會喺你認為合適嘅時間
[00:22:13.000 --> 00:22:15.000]  畀一個小朋友我哋
[00:22:15.000 --> 00:22:16.000]  阿門
[00:22:16.000 --> 00:22:22.000]  又過咗一段時間
[00:22:22.000 --> 00:22:26.000]  神呀我都唔知道你
[00:22:26.000 --> 00:22:28.000]  之前同你講嗰啲
[00:22:28.000 --> 00:22:30.000]  你有冇聽到
[00:22:30.000 --> 00:22:32.000]  即係呢
[00:22:32.000 --> 00:22:33.000]  想要個仔呢
[00:22:33.000 --> 00:22:37.000]  如果呢我哋兩個有啲咩做得唔好
[00:22:37.000 --> 00:22:39.000]  有啲咩唔滿意嘅地方
[00:22:39.000 --> 00:22:40.000]  你可以即管同我哋講
[00:22:40.000 --> 00:22:41.000]  我哋會改
[00:22:41.000 --> 00:22:43.000]  係咪我哋奉獻唔夠多
[00:22:43.000 --> 00:22:45.000]  係咪我睇聖經睇得唔夠多
[00:22:45.000 --> 00:22:47.000]  係咪我返教會侍奉唔勤
[00:22:47.000 --> 00:22:49.000]  係咪我上次返去侍奉嗰陣
[00:22:49.000 --> 00:22:51.000]  有少少偷懶你見到你唔開心
[00:22:51.000 --> 00:22:52.000]  你話畀我聽
[00:22:52.000 --> 00:22:53.000]  你話畀我聽呀神
[00:22:53.000 --> 00:22:55.000]  開始可能去到一個
[00:22:55.000 --> 00:22:56.000]  拍緊你同神去
[00:22:56.000 --> 00:22:58.000]  討價還價嘅地步
[00:22:58.000 --> 00:23:01.000]  最後可能係
[00:23:01.000 --> 00:23:02.000]  唉
[00:23:02.000 --> 00:23:03.000]  算啦神
[00:23:03.000 --> 00:23:05.000]  我
[00:23:05.000 --> 00:23:06.000]  我頂唔順
[00:23:06.000 --> 00:23:07.000]  太辛苦咁樣等落去
[00:23:07.000 --> 00:23:09.000]  咁樣無了期等落去
[00:23:09.000 --> 00:23:10.000]  我頂唔順呀
[00:23:10.000 --> 00:23:14.000]  我老婆已經更年期都離咗
[00:23:14.000 --> 00:23:19.000]  即係我哋唔會再有機會得到小朋友啦係咪呀
[00:23:19.000 --> 00:23:22.000]  如果係咁嘅話
[00:23:22.000 --> 00:23:25.000]  算啦你當我從來冇講過呢件事
[00:23:25.000 --> 00:23:27.000]  我哋忘記佢
[00:23:27.000 --> 00:23:28.000]  我會繼續跟隨你
[00:23:28.000 --> 00:23:30.000]  我會繼續侍奉你
[00:23:30.000 --> 00:23:33.000]  不過我以後都唔會再同你講呢件事
[00:23:33.000 --> 00:23:34.000]  阿門
[00:23:34.000 --> 00:23:41.000]  我唔知佢祈咗幾多咁樣嘅禱
[00:23:41.000 --> 00:23:43.000]  我唔知過咗幾耐
[00:23:43.000 --> 00:23:45.000]  可能耐到一個地步係
[00:23:45.000 --> 00:23:47.000]  佢都唔記得咗自己
[00:23:47.000 --> 00:23:49.000]  以前係點樣為呢啲嘢祈禱
[00:23:49.000 --> 00:23:52.000]  但係就係佢呢個事業嘅最高峰嘅時候
[00:23:52.000 --> 00:23:54.000]  就當佢企喺聖所裏面
[00:23:54.000 --> 00:23:56.000]  你去燒香嘅嗰刻
[00:23:56.000 --> 00:23:58.000]  一個天使突然間出現
[00:23:58.000 --> 00:24:00.000]  喺佢嘅面前同佢講呢句說話
[00:24:00.000 --> 00:24:02.000]  你嘅禱告被誰聽
[00:24:02.000 --> 00:24:04.000]  或者你嘅禱告被聽到
[00:24:04.000 --> 00:24:09.000]  我嘅禱告被聽到
[00:24:09.000 --> 00:24:11.000]  咩意思呀
[00:24:11.000 --> 00:24:13.000]  我祈咗呢個禱不談一萬次
[00:24:13.000 --> 00:24:15.000]  萬五次
[00:24:15.000 --> 00:24:16.000]  咁多年嚟
[00:24:16.000 --> 00:24:18.000]  我其他嗰啲祭司嘅同事
[00:24:18.000 --> 00:24:19.000]  我啲鄰居
[00:24:19.000 --> 00:24:20.000]  我啲屋企人
[00:24:20.000 --> 00:24:21.000]  個個都同我講
[00:24:21.000 --> 00:24:23.000]  係呀神聽咗你禱告㗎啦
[00:24:23.000 --> 00:24:24.000]  神一定會聽你禱
[00:24:24.000 --> 00:24:25.000]  上帝聽禱告呀
[00:24:25.000 --> 00:24:26.000]  係呀佢聽咗㗎啦
[00:24:26.000 --> 00:24:28.000]  你有信心得㗎啦
[00:24:28.000 --> 00:24:29.000]  信心大啲就得㗎啦
[00:24:29.000 --> 00:24:30.000]  好多人話
[00:24:30.000 --> 00:24:31.000]  嗰個好仁慈嘅
[00:24:31.000 --> 00:24:32.000]  嗰個好好嘅神
[00:24:32.000 --> 00:24:34.000]  嗰個好信實嘅神佢聽到
[00:24:34.000 --> 00:24:35.000]  但係你睇下
[00:24:35.000 --> 00:24:36.000]  喺我嘅生命裏面
[00:24:36.000 --> 00:24:37.000]  而家係點樣樣
[00:24:37.000 --> 00:24:39.000]  係冇嘢呀
[00:24:39.000 --> 00:24:40.000]  係乜都冇呀
[00:24:40.000 --> 00:24:41.000]  從沒有
[00:24:41.000 --> 00:24:42.000]  從來都冇有
[00:24:42.000 --> 00:24:43.000]  就係咁樣呀
[00:24:43.000 --> 00:24:44.000]  我求嘅嘢
[00:24:44.000 --> 00:24:45.000]  我一直都得唔到呀
[00:24:45.000 --> 00:24:46.000]  你哋同我講
[00:24:46.000 --> 00:24:48.000]  而家我嘅禱告得到英文
[00:24:48.000 --> 00:24:50.000]  你知唔知我咩年紀呀
[00:24:50.000 --> 00:24:52.000]  你知唔知我人生去到咩階段呀
[00:24:52.000 --> 00:24:54.000]  其實我一早已經放棄咗㗎啦
[00:24:54.000 --> 00:24:55.000]  我已經唔再諗呢件事㗎啦
[00:24:55.000 --> 00:24:56.000]  點解你要突然間
[00:24:56.000 --> 00:24:58.000]  攞返呢件事出嚟講呀
[00:24:58.000 --> 00:24:59.000]  喺我後生嘅時候
[00:24:59.000 --> 00:25:00.000]  我真係相信㗎
[00:25:00.000 --> 00:25:01.000]  我真係確信
[00:25:01.000 --> 00:25:03.000]  神已經聽咗我禱告
[00:25:03.000 --> 00:25:05.000]  我確信佢會回應我嘅禱告
[00:25:05.000 --> 00:25:06.000]  但係我而家都咁老
[00:25:06.000 --> 00:25:07.000]  我老婆都咁老啦
[00:25:07.000 --> 00:25:09.000]  我哋唔祈呢啲禱㗎啦
[00:25:09.000 --> 00:25:10.000]  你唔好再提呢啲嘢啦
[00:25:10.000 --> 00:25:11.000]  好唔好呀
[00:25:11.000 --> 00:25:12.000]  我都唔知道
[00:25:12.000 --> 00:25:14.000]  我都唔肯定
[00:25:14.000 --> 00:25:15.000]  我唔確定
[00:25:15.000 --> 00:25:17.000]  神係咪真係有聽過我祈禱
[00:25:17.000 --> 00:25:18.000]  我唔好確定
[00:25:18.000 --> 00:25:19.000]  神係咪真係
[00:25:19.000 --> 00:25:22.000]  真係愛我或者會嚟祝福我
[00:25:22.000 --> 00:25:24.000]  而家你話畀我聽
[00:25:24.000 --> 00:25:26.000]  我哋會生個仔
[00:25:26.000 --> 00:25:30.000]  我憑乜嘢可以知道係真
[00:25:30.000 --> 00:25:34.000]  我點樣樣可以確定
[00:25:34.000 --> 00:25:37.000]  How can I be certain
[00:25:37.000 --> 00:25:43.000]  毫無疑問呢個係一個
[00:25:43.000 --> 00:25:46.000]  充滿住疑惑疑問嘅故事
[00:25:46.000 --> 00:25:48.000]  喺呢度我哋見到
[00:25:48.000 --> 00:25:50.000]  撒加利亞一個好年老嘅祭司
[00:25:50.000 --> 00:25:53.000]  佢係一生咁樣去服侍神嘅一個僕人
[00:25:53.000 --> 00:25:55.000]  但係多年嚟經過
[00:25:55.000 --> 00:25:58.000]  過住一啲好敬虔
[00:25:58.000 --> 00:26:00.000]  但係已經無可指責嘅生活之後
[00:26:00.000 --> 00:26:01.000]  佢仍然好似你
[00:26:01.000 --> 00:26:02.000]  好似我
[00:26:02.000 --> 00:26:04.000]  好似我哋在座所有人咁樣
[00:26:04.000 --> 00:26:05.000]  佢哋都喺撒加利亞
[00:26:05.000 --> 00:26:07.000]  佢都喺佢自己嘅疑惑裏面
[00:26:07.000 --> 00:26:08.000]  嚟到去掙扎
[00:26:08.000 --> 00:26:10.000]  所以今日如果喺我哋中間
[00:26:10.000 --> 00:26:12.000]  有任何人我哋曾經喺生命
[00:26:12.000 --> 00:26:14.000]  或者而家喺我哋嘅生命裏面
[00:26:14.000 --> 00:26:16.000]  我哋經歷過任何嘅疑惑
[00:26:16.000 --> 00:26:18.000]  你要知道你喺呢個地方裏面
[00:26:18.000 --> 00:26:19.000]  你唔係孤單
[00:26:19.000 --> 00:26:20.000]  你唔係唯一一個
[00:26:20.000 --> 00:26:21.000]  唔係淨係得你先至
[00:26:21.000 --> 00:26:23.000]  關埋房門嘅時候
[00:26:23.000 --> 00:26:24.000]  其中好多套喺度問神呀
[00:26:24.000 --> 00:26:25.000]  你係咪真㗎
[00:26:25.000 --> 00:26:27.000]  你係咪真係幫我㗎
[00:26:27.000 --> 00:26:29.000]  喺聖經裏面我哋見到
[00:26:29.000 --> 00:26:30.000]  跟住加伯列
[00:26:30.000 --> 00:26:32.000]  佢拜訪完撒加利亞之後
[00:26:32.000 --> 00:26:34.000]  就去咗搵瑪利亞
[00:26:34.000 --> 00:26:36.000]  同年老嘅撒加利亞
[00:26:36.000 --> 00:26:37.000]  同伊利沙伯唔一樣
[00:26:37.000 --> 00:26:39.000]  瑪利亞佢啱啱定咗婚
[00:26:39.000 --> 00:26:40.000]  仲未結婚
[00:26:40.000 --> 00:26:42.000]  所以佢可能只係一個十幾歲嘅
[00:26:42.000 --> 00:26:44.000]  teenager 一個細路女嚟嘅啫
[00:26:44.000 --> 00:26:45.000]  或者一個年青人嚟嘅
[00:26:45.000 --> 00:26:46.000]  sorry 十幾歲唔係細路女
[00:26:46.000 --> 00:26:47.000]  對唔住對唔住
[00:26:47.000 --> 00:26:48.000]  十幾歲係我哋中間
[00:26:48.000 --> 00:26:51.000]  十幾歲好憎我哋細路仔細路女
[00:26:51.000 --> 00:26:53.000]  對唔住係年青人年青人
[00:26:53.000 --> 00:26:56.000]  加伯列佢用相似嘅方式
[00:26:56.000 --> 00:26:57.000]  嚟對顯現
[00:26:57.000 --> 00:26:59.000]  傳遞有一個相似嘅訊息
[00:26:59.000 --> 00:27:01.000]  就係話你瑪利亞
[00:27:01.000 --> 00:27:03.000]  你將會點樣生一個小朋友出嚟
[00:27:03.000 --> 00:27:05.000]  佢會係至高神嘅兒子
[00:27:05.000 --> 00:27:08.000]  佢將會係成個世界嘅救主
[00:27:08.000 --> 00:27:11.000]  佢嘅國度應該係永無止境嘅
[00:27:11.000 --> 00:27:13.000]  瑪利亞就諗啦
[00:27:13.000 --> 00:27:14.000]  十幾歲咋喎
[00:27:14.000 --> 00:27:16.000]  我未結婚㗎喎
[00:27:16.000 --> 00:27:18.000]  吓 怎麼會咁樣
[00:27:18.000 --> 00:27:20.000]  點樣會發生得到呢件事
[00:27:20.000 --> 00:27:22.000]  How would this be
[00:27:22.000 --> 00:27:24.000]  點樣會發生嘅呢
[00:27:24.000 --> 00:27:26.000]  路加刻意去將呢兩個故事
[00:27:26.000 --> 00:27:28.000]  Side by side 咁樣擺埋一齊
[00:27:28.000 --> 00:27:30.000]  嚟到佢向我哋去展示兩個人
[00:27:30.000 --> 00:27:32.000]  一個老嘅濟斯薩加利亞
[00:27:32.000 --> 00:27:35.000]  同埋一個年輕嘅童女瑪利亞嘅故事
[00:27:35.000 --> 00:27:37.000]  佢哋兩個都有好合理嘅疑惑
[00:27:37.000 --> 00:27:40.000]  當佢聽到一啲完全聽唔明嘅嘢嘅時候
[00:27:40.000 --> 00:27:43.000]  佢哋有呢一種嘅疑問係非常之正常
[00:27:43.000 --> 00:27:46.000]  但路加俾我哋睇到佢哋兩個嘅問題
[00:27:46.000 --> 00:27:49.000]  佢哋兩個面對咗呢啲疑惑嘅時候
[00:27:49.000 --> 00:27:51.000]  佢哋問咗兩個好唔一樣嘅問題
[00:27:51.000 --> 00:27:53.000]  薩加利亞問嘅問題
[00:27:53.000 --> 00:27:56.000]  佢嘅疑惑係我點樣可以確定
[00:27:56.000 --> 00:27:58.000]  我點樣可以知道呢
[00:27:58.000 --> 00:28:00.000]  我點樣可以certain
[00:28:00.000 --> 00:28:02.000]  我點樣可以去肯定呢
[00:28:02.000 --> 00:28:03.000]  換言之
[00:28:03.000 --> 00:28:06.000]  佢喺度搵緊嘅係一種嘅確定性
[00:28:06.000 --> 00:28:08.000]  佢搵緊嘅係一個certainty
[00:28:08.000 --> 00:28:10.000]  我要確確實實知道呢件事呀
[00:28:10.000 --> 00:28:12.000]  加帕列比佢嘅回應就係
[00:28:12.000 --> 00:28:14.000]  你唔相信我講嘅嘢
[00:28:14.000 --> 00:28:17.000]  而佢講嘅嘢其實就係神嘅話語
[00:28:17.000 --> 00:28:19.000]  所以加帕列喺度指出咗
[00:28:19.000 --> 00:28:21.000]  薩加利亞佢嘅不信
[00:28:21.000 --> 00:28:25.000]  今日我哋喺度討論咗幾個嘅概念
[00:28:25.000 --> 00:28:29.000]  畀我去解釋一下佢哋係點樣互相嘅連繫起嚟
[00:28:29.000 --> 00:28:31.000]  首先我哋講到一個叫做疑惑嘅概念
[00:28:31.000 --> 00:28:34.000]  頭先講到啦疑惑就係當我哋對一啲嘢唔確定
[00:28:34.000 --> 00:28:36.000]  或者冇缺乏信念嘅時候
[00:28:36.000 --> 00:28:37.000]  我哋內心嗰種嘅感覺
[00:28:37.000 --> 00:28:41.000]  喺我哋嘅信仰裏面疑惑周不時都會出現嘅係咪
[00:28:41.000 --> 00:28:43.000]  有時我哋會問神呀你係咪真係愛我哋㗎
[00:28:43.000 --> 00:28:46.000]  有時我哋會問神呀你係咪真係聽我哋祈禱㗎
[00:28:46.000 --> 00:28:49.000]  或者神呀你到底係咪真係真實㗎
[00:28:49.000 --> 00:28:53.000]  我哋會唔會只係喺度妄想緊呢個世界有一個神喺度嘅呢
[00:28:53.000 --> 00:28:56.000]  作為基督徒甚至作為人
[00:28:56.000 --> 00:29:01.000]  我哋好多時候一生裏面都會不斷嘅經歷疑惑
[00:29:01.000 --> 00:29:03.000]  唔單止喺我哋嘅信仰上面
[00:29:03.000 --> 00:29:06.000]  甚至我哋人生裏面我哋經歷好多對自己嘅疑惑係咪
[00:29:06.000 --> 00:29:10.000]  跟住我哋再講不信呢個概念係啲咩嚟
[00:29:10.000 --> 00:29:17.000]  咩嚟㗎呢不信係當我哋決定喺我哋嘅人生裏面當冇神咁樣去過我哋嘅生活
[00:29:17.000 --> 00:29:24.000]  即係咩呢即係我哋可以其實同時係一個基督徒但係同時有不信㗎喎點解呢真係
[00:29:24.000 --> 00:29:29.000]  我哋可以每個禮拜返到嚟教會裏面去聚會去唱歌睇聖經祈禱
[00:29:29.000 --> 00:29:35.000]  但係我哋唔相信佢係我哋人生裏面人生每一個範疇裏面嗰個最終嘅權威
[00:29:35.000 --> 00:29:39.000]  我哋可以唔相信佢仍然喺我哋生命某啲範疇裏面去工作緊
[00:29:39.000 --> 00:29:44.000]  我哋可能話係呀我相信神呀但係我對我自己嘅事業有我自己嘅計劃喎
[00:29:44.000 --> 00:29:48.000]  或者我都為我嘅問題祈禱咗好多年佢都冇消息
[00:29:48.000 --> 00:29:51.000]  我估神都係冇乜興趣聽我祈禱或者佢太忙
[00:29:51.000 --> 00:29:56.000]  我真係聽過有人話神應該太忙唔得人聽我呢啲芝麻綠豆嘅祈禱
[00:29:56.000 --> 00:29:58.000]  我自己搞掂佢啦
[00:29:58.000 --> 00:30:04.000]  每當我哋去做一個決定我哋決定神呀你你可以唔使理我人生呢個部分嘅時候
[00:30:04.000 --> 00:30:09.000]  你人生嘅嗰一個部分裏面就開始產生緊不信
[00:30:09.000 --> 00:30:13.000]  但係重要嘅我哋要知道疑惑並唔係不信
[00:30:13.000 --> 00:30:17.000]  但係疑惑可以產生可以變成不信
[00:30:17.000 --> 00:30:23.000]  等我讀下一位英國嘅神學教授麥格夫佢寫嘅呢番說話
[00:30:23.000 --> 00:30:26.000]  佢話乜嘢時候疑惑會變成不信呢
[00:30:26.000 --> 00:30:28.000]  就係當你容許佢容讓佢嘅時候
[00:30:28.000 --> 00:30:33.000]  當你執著於一啲關於信仰嘅不切實際unrealistic嘅諗法嘅時候
[00:30:33.000 --> 00:30:38.000]  如果你相信你能夠或者需要絕對肯定咁樣知道一切
[00:30:38.000 --> 00:30:41.000]  如果你需要certainty嘅時候
[00:30:41.000 --> 00:30:45.000]  你嘅信心好快就會陷入去困境陷入去危機裏面
[00:30:45.000 --> 00:30:47.000]  但信心唔係咁樣嘅
[00:30:47.000 --> 00:30:51.000]  信心係關於你願意去生活願意相信神嘅存在同埋應許
[00:30:51.000 --> 00:30:56.000]  知道有一日呢種嘅存在同埋嗰啲嘅應許都會完全得到證明
[00:30:56.000 --> 00:30:59.000]  但係當你未知道之前就目前嚟講
[00:30:59.000 --> 00:31:03.000]  我哋憑信心行事而唔係憑眼見行事
[00:31:03.000 --> 00:31:06.000]  We live by faith and not by sight
[00:31:06.000 --> 00:31:08.000]  當撒加利亞開始去疑惑
[00:31:08.000 --> 00:31:10.000]  神係咪真係有聽佢祈禱嘅時候
[00:31:10.000 --> 00:31:12.000]  神係咪真係會賜一個仔畀佢嘅時候
[00:31:12.000 --> 00:31:15.000]  而當呢一種嘅懷疑去促使佢去講
[00:31:15.000 --> 00:31:17.000]  我點樣可以肯定呀
[00:31:17.000 --> 00:31:20.000]  促使佢去要求神畀一種確定性
[00:31:20.000 --> 00:31:22.000]  佢畀一個certainty佢嘅時候
[00:31:22.000 --> 00:31:26.000]  嗰個就係佢產生不信嘅嗰個moment嗰個時刻
[00:31:26.000 --> 00:31:30.000]  作為人我哋好多時候祈禱
[00:31:30.000 --> 00:31:32.000]  我哋都會好想同神求乜嘢
[00:31:32.000 --> 00:31:34.000]  求一啲嘅印證
[00:31:34.000 --> 00:31:37.000]  但係當我哋睇到嗰個印證嘅時候
[00:31:37.000 --> 00:31:40.000]  其實我哋就唔需要再有信心
[00:31:40.000 --> 00:31:45.000]  喺Alpha裏面第四第五個禮拜
[00:31:45.000 --> 00:31:49.000]  我哋會開始向人介紹祈禱呢一樣嘢
[00:31:49.000 --> 00:31:51.000]  祈禱係咩嚟㗎點樣祈禱嘅呢
[00:31:51.000 --> 00:31:54.000]  然後通常去到嗰課最尾嘅時候
[00:31:54.000 --> 00:31:56.000]  我哋都會同啲新朋友一齊祈禱
[00:31:56.000 --> 00:32:02.000]  好多時候嗰啲可能係嗰啲新朋友人生裏面第一次去祈禱
[00:32:02.000 --> 00:32:06.000]  呢個每次都係我最興奮亦都係最緊張嘅一部分
[00:32:06.000 --> 00:32:08.000]  實不相瞞又多一個confession
[00:32:08.000 --> 00:32:10.000]  即係其實喺教會咁多年
[00:32:10.000 --> 00:32:15.000]  我哋係好識奇嗰啲十拿九穩永遠都唔會失敗嘅祈禱
[00:32:15.000 --> 00:32:17.000]  哦 Ivan唔開心呀
