
[00:00:00.000 --> 00:00:03.160]   (audience chattering)
[00:18:52.540 --> 00:18:54.180]   God says, "I will take care of them."
[00:18:54.180 --> 00:18:57.380]   And so then they send them away.
[00:18:57.380 --> 00:18:59.460]   So that's the background of the biblical text
[00:18:59.460 --> 00:19:01.020]   that we're gonna look at, the background story.
[00:19:01.020 --> 00:19:04.340]   So you can keep that in mind as we read that.
[00:19:04.340 --> 00:19:09.340]   So let's go to Galatians 4, and starting with verse 21,
[00:19:09.340 --> 00:19:11.100]   it says this.
[00:19:11.100 --> 00:19:14.380]   "Tell me, you who want to be under the law,
[00:19:14.380 --> 00:19:17.700]   are you not aware of what the law says?
[00:19:17.700 --> 00:19:20.220]   For it is written that Abraham had two sons,
[00:19:20.220 --> 00:19:23.540]   one by the slave woman and the other by the free woman.
[00:19:23.540 --> 00:19:26.580]   His son by the slave woman was born according to the flesh,
[00:19:26.580 --> 00:19:28.580]   but his son by the free woman was born
[00:19:28.580 --> 00:19:32.100]   as a result of divine promise."
[00:19:32.100 --> 00:19:35.220]   So Paul addresses the Galatians in verse 21
[00:19:35.220 --> 00:19:39.860]   with the phrase, "As those who want to be under the law."
[00:19:40.860 --> 00:19:43.820]   Now, this is interesting.
[00:19:43.820 --> 00:19:46.900]   So again, are they gonna submit themselves to Mosaic law?
[00:19:46.900 --> 00:19:53.780]   And, you know, for Paul, this would be something negative,
[00:19:53.780 --> 00:19:57.780]   but for this group of agitators or Judaizers
[00:19:57.780 --> 00:19:58.820]   or rival missionaries,
[00:19:58.820 --> 00:20:01.220]   those are three different names we've given them,
[00:20:01.220 --> 00:20:03.020]   from that group that came into Galatia
[00:20:03.020 --> 00:20:06.460]   and stirred things up and challenged what Paul had preached.
[00:20:06.460 --> 00:20:09.820]   So they would see that as something positive
[00:20:09.820 --> 00:20:11.540]   and would see that as the way
[00:20:11.540 --> 00:20:13.380]   of becoming part of God's family.
[00:20:13.380 --> 00:20:14.740]   But for Paul, he says,
[00:20:14.740 --> 00:20:18.460]   "No, that's not the way you become part of God's family,
[00:20:18.460 --> 00:20:21.060]   not through observing law, not through human effort,
[00:20:21.060 --> 00:20:25.100]   but through faith in Jesus, by the power of God,
[00:20:25.100 --> 00:20:27.020]   by the Spirit's work."
[00:20:27.020 --> 00:20:30.460]   So that's how they would view that.
[00:20:30.460 --> 00:20:36.740]   Now, Paul then asks the second, or as he continues to say,
[00:20:36.740 --> 00:20:39.460]   "Are you not aware of what the law says?"
[00:20:39.460 --> 00:20:41.060]   You know, you who want to be under the law,
[00:20:41.060 --> 00:20:43.620]   are you not aware of what the law says?
[00:20:43.620 --> 00:20:46.500]   Now, a more literal translation of this would be,
[00:20:46.500 --> 00:20:49.140]   "Do you not listen to the law?"
[00:20:49.140 --> 00:20:52.420]   Now, Paul uses the word law.
[00:20:52.420 --> 00:20:54.380]   Actually, law was shorthand in the time
[00:20:54.380 --> 00:20:56.380]   for all of the Hebrew scripture.
[00:20:56.380 --> 00:20:59.620]   So Paul is saying, "Do you not listen to God's word?"
[00:20:59.620 --> 00:21:01.460]   Now, during that time,
[00:21:01.460 --> 00:21:04.740]   people didn't have their apps on the phone
[00:21:04.740 --> 00:21:07.540]   or their private Bibles.
[00:21:07.660 --> 00:21:10.420]   Actually, the written word was something that was really rare,
[00:21:10.420 --> 00:21:12.700]   really expensive, really precious.
[00:21:12.700 --> 00:21:15.580]   So they had either the Hebrew scripture
[00:21:15.580 --> 00:21:18.820]   or the Greek version, which is called the Septuagint.
[00:21:18.820 --> 00:21:21.860]   They had it on parchment, so like animal skin,
[00:21:21.860 --> 00:21:24.700]   or they had it on papyrus rolls.
[00:21:24.700 --> 00:21:27.420]   And so the way that most people encountered God's word
[00:21:27.420 --> 00:21:31.260]   was simply by hearing, because it was read, it was recited,
[00:21:31.260 --> 00:21:33.140]   sometimes it was recited by memory.
[00:21:33.140 --> 00:21:36.380]   And so that's how they would hear God's word.
[00:21:36.380 --> 00:21:38.780]   But Paul is not just saying to them,
[00:21:38.780 --> 00:21:41.380]   "Are you listening to God's word?"
[00:21:41.380 --> 00:21:43.660]   Or, "Do you listen to what the law actually says?"
[00:21:43.660 --> 00:21:46.900]   He's saying, "Are you listening to what is God saying
[00:21:46.900 --> 00:21:50.740]   "through his word about your current circumstances?"
[00:21:50.740 --> 00:21:53.220]   Yeah, are you actually really hearing from God
[00:21:53.220 --> 00:21:55.140]   what he is saying through his word
[00:21:55.140 --> 00:21:57.660]   to you about your life right now, right here?
[00:21:57.660 --> 00:22:01.540]   So that's what's going on there.
[00:22:01.540 --> 00:22:04.580]   So here we can see that the truth,
[00:22:04.580 --> 00:22:07.980]   that God loves to speak to us through his word,
[00:22:07.980 --> 00:22:11.860]   providing guidance, clarity, and direction for us
[00:22:11.860 --> 00:22:13.880]   in our current life circumstances.
[00:22:13.880 --> 00:22:18.500]   And so God was speaking to the Galatians,
[00:22:18.500 --> 00:22:20.460]   but again, there was a question, are they listening?
[00:22:20.460 --> 00:22:21.420]   Are they hearing?
[00:22:21.420 --> 00:22:24.220]   Are they tuned, and do they desire to hear from God?
[00:22:24.220 --> 00:22:25.860]   And Paul is asking that question.
[00:22:25.860 --> 00:22:30.060]   And this actually has a lot of relevance for us today,
[00:22:30.060 --> 00:22:33.100]   because God still speaks us through his word.
[00:22:33.100 --> 00:22:35.940]   He still speaks us about our current circumstances
[00:22:35.940 --> 00:22:37.460]   through his word.
[00:22:37.460 --> 00:22:40.380]   And not just, are you listening to it, are you studying it,
[00:22:40.380 --> 00:22:42.060]   but are you hearing God speak to you
[00:22:42.060 --> 00:22:44.020]   about what is happening in your life?
[00:22:44.020 --> 00:22:45.620]   Maybe it's about relationships.
[00:22:45.620 --> 00:22:47.340]   Maybe it's about raising children.
[00:22:47.340 --> 00:22:50.780]   Maybe it's about justice issues.
[00:22:50.780 --> 00:22:53.500]   Maybe it's about COVID-19.
[00:22:53.500 --> 00:22:58.020]   So any of these things, God's word through his spirit,
[00:22:58.020 --> 00:23:01.940]   he speaks to his people so that we know,
[00:23:01.940 --> 00:23:03.460]   what does it mean to follow Jesus?
[00:23:03.460 --> 00:23:05.160]   How should we think about this?
[00:23:05.160 --> 00:23:07.660]   What's God's will for the situation?
[00:23:07.660 --> 00:23:10.180]   And he loves speaking to his people.
[00:23:10.180 --> 00:23:12.940]   But again, the question is, are we listening?
[00:23:12.940 --> 00:23:16.300]   Do we even hear, or have we learned to hear
[00:23:16.300 --> 00:23:18.460]   how God speaks to us and what he's saying?
[00:23:18.460 --> 00:23:24.460]   So Paul then goes on,
[00:23:24.460 --> 00:23:27.060]   and he actually then takes the Galatians to God's word.
[00:23:27.060 --> 00:23:29.560]   So this is where verse 22 and 23,
[00:23:30.460 --> 00:23:32.660]   where it talks about, says,
[00:23:32.660 --> 00:23:34.900]   for it is written that Abram had two sons,
[00:23:34.900 --> 00:23:37.420]   one by the slave woman, the other by a free woman.
[00:23:37.420 --> 00:23:40.340]   His son by the slave woman was born according to the flesh,
[00:23:40.340 --> 00:23:43.260]   but a son by the free woman was born
[00:23:43.260 --> 00:23:45.700]   as a result of a divine promise.
[00:23:45.700 --> 00:23:48.700]   So the phrase, it was written,
[00:23:48.700 --> 00:23:52.660]   is Paul's shorthand for whenever he introduces scripture.
[00:23:52.660 --> 00:23:55.340]   So usually it's a direct quotation from the Bible.
[00:23:55.340 --> 00:23:57.840]   In this case, it's a summary
[00:23:57.840 --> 00:24:01.560]   of what the Hagar-Sara narrative says in the Bible.
[00:24:01.560 --> 00:24:04.260]   So he's saying, I'm taking you now to God's word.
[00:24:04.260 --> 00:24:11.320]   And he basically summarizes the story
[00:24:11.320 --> 00:24:15.400]   in the following way, where he creates this contrast
[00:24:15.400 --> 00:24:19.800]   between the son born to a slave,
[00:24:19.800 --> 00:24:21.120]   and the son born to a free woman,
[00:24:21.120 --> 00:24:23.160]   and the son born according to the flesh,
[00:24:23.160 --> 00:24:25.600]   and the son born as a result of God's promise.
[00:24:25.600 --> 00:24:27.720]   So we have a table for that.
[00:24:27.720 --> 00:24:30.400]   Let me show what that looks like.
[00:24:30.400 --> 00:24:33.520]   So what Paul is doing here,
[00:24:33.520 --> 00:24:37.800]   he's showing the contrast between these two things.
[00:24:37.800 --> 00:24:39.640]   And I wanna especially highlight the contrast
[00:24:39.640 --> 00:24:43.400]   between born of the flesh and born as a result
[00:24:43.400 --> 00:24:44.900]   of God's promise.
[00:24:44.900 --> 00:24:50.480]   And so this is the part where Sara and Abraham,
[00:24:50.480 --> 00:24:52.200]   they were trying out of their own strength
[00:24:52.200 --> 00:24:55.400]   to make things happen, by their own power.
[00:24:55.400 --> 00:24:57.920]   And that's why they asked Hagar to have a,
[00:24:57.920 --> 00:25:00.760]   you know, to get married to Abraham, have a child.
[00:25:00.760 --> 00:25:02.960]   And he says that that was according to the flesh,
[00:25:02.960 --> 00:25:05.820]   it was out of the human strength, not by God's strength.
[00:25:05.820 --> 00:25:10.680]   But then in contrast, when Sara gave birth to Isaac,
[00:25:10.680 --> 00:25:14.200]   it is by the power of the spirit
[00:25:14.200 --> 00:25:16.440]   that this miracle really happens,
[00:25:16.440 --> 00:25:17.680]   that Isaac is born,
[00:25:17.680 --> 00:25:20.900]   and it's according to the promise that God made.
[00:25:20.900 --> 00:25:24.760]   Now this is interesting,
[00:25:24.760 --> 00:25:25.760]   and I think this is something
[00:25:25.760 --> 00:25:27.980]   that we probably can all relate to,
[00:25:27.980 --> 00:25:29.280]   that there's many times in our lives
[00:25:29.280 --> 00:25:32.160]   where we try to do something out of our human strength.
[00:25:32.160 --> 00:25:33.240]   We try to make something happen.
[00:25:33.240 --> 00:25:35.160]   Maybe God spoke to you about something.
[00:25:35.160 --> 00:25:37.480]   He's gonna do something in your life,
[00:25:37.480 --> 00:25:38.860]   and you're waiting and you're waiting,
[00:25:38.860 --> 00:25:39.760]   you get tired of waiting,
[00:25:39.760 --> 00:25:41.320]   and you're like, I'm just gonna now try it
[00:25:41.320 --> 00:25:43.840]   on my own effort to make this happen.
[00:25:43.840 --> 00:25:45.060]   And so we go for it.
[00:25:45.060 --> 00:25:48.000]   Now I can relate to that, I've done that.
[00:25:48.000 --> 00:25:51.040]   I remember, so I've shared before where my life
[00:25:51.040 --> 00:25:54.720]   at that point in time in many ways fell apart,
[00:25:54.720 --> 00:25:58.600]   broken relationship, loss of job, loss of home,
[00:25:58.600 --> 00:26:00.200]   all of those things.
[00:26:00.200 --> 00:26:03.520]   And so in that time, God met me and spoke to me,
[00:26:03.520 --> 00:26:05.600]   and it was helpful, and I started moving forward.
[00:26:05.600 --> 00:26:07.760]   But there was this point where it was like,
[00:26:07.760 --> 00:26:10.000]   I want things to be right again.
[00:26:10.000 --> 00:26:12.840]   And I wanna see that happening.
[00:26:12.840 --> 00:26:14.120]   So I was striving really hard,
[00:26:14.120 --> 00:26:17.520]   I was trying really hard to bring about these things
[00:26:17.520 --> 00:26:21.000]   in my life that I can experience wholeness,
[00:26:21.000 --> 00:26:24.120]   that I can figure out what I'm doing job wise.
[00:26:24.120 --> 00:26:27.320]   And I was trying as hard as I could,
[00:26:27.320 --> 00:26:29.480]   and it was actually creating a lot of anxiety,
[00:26:29.480 --> 00:26:31.920]   and also not much was happening.
[00:26:31.920 --> 00:26:35.300]   And so then during one time, spending time in God's word,
[00:26:35.300 --> 00:26:41.360]   he spoke to me through a passage where he told me
[00:26:41.360 --> 00:26:45.700]   that he will establish me in his time.
[00:26:47.920 --> 00:26:51.160]   And so this was a promise.
[00:26:51.160 --> 00:26:54.200]   And then basically, for me then,
[00:26:54.200 --> 00:26:55.960]   I was actually was really helpful
[00:26:55.960 --> 00:26:58.240]   because I was trying so hard, I was striving,
[00:26:58.240 --> 00:27:00.040]   and I just realized I just need to trust
[00:27:00.040 --> 00:27:02.440]   and have faith in God that he will meet me,
[00:27:02.440 --> 00:27:04.120]   especially now that he's spoken,
[00:27:04.120 --> 00:27:05.980]   that he will meet me, that he will establish me,
[00:27:05.980 --> 00:27:07.960]   that he will sort things out in my life,
[00:27:07.960 --> 00:27:09.360]   even though right now it's a big mess,
[00:27:09.360 --> 00:27:10.240]   and I don't know what to do,
[00:27:10.240 --> 00:27:12.800]   and I'm just trying to set things right myself.
[00:27:12.800 --> 00:27:17.200]   And so that removed a lot of the anxiety and stress for me
[00:27:17.200 --> 00:27:19.760]   as I started trusting God,
[00:27:19.760 --> 00:27:22.720]   that he will fulfill what he says by his power,
[00:27:22.720 --> 00:27:25.480]   by his spirit, not by my effort.
[00:27:25.480 --> 00:27:27.600]   But so here we see these two lines.
[00:27:27.600 --> 00:27:31.080]   One is the path of works,
[00:27:31.080 --> 00:27:35.000]   the other one is the path of grace and the power of God.
[00:27:35.000 --> 00:27:38.540]   And so Paul is laying this before the Galatians.
[00:27:38.540 --> 00:27:41.500]   But let's continue in verse 24.
[00:27:41.500 --> 00:27:45.720]   It says this, "These things are being taken figuratively.
[00:27:45.720 --> 00:27:47.400]   "The woman represents two covenants.
[00:27:47.400 --> 00:27:49.320]   "One covenant is from Mount Sinai
[00:27:49.320 --> 00:27:52.960]   "and bears children who are to be slaves, that is Hagar.
[00:27:52.960 --> 00:27:55.960]   "Now Hagar stands for Mount Sinai in Arabia
[00:27:55.960 --> 00:27:58.440]   "and corresponds to the present city of Jerusalem,
[00:27:58.440 --> 00:28:01.000]   "because she is in slavery with her children.
[00:28:01.000 --> 00:28:03.960]   "But the Jerusalem that is above is free,
[00:28:03.960 --> 00:28:05.260]   "and she is our mother.
[00:28:05.260 --> 00:28:07.540]   "For it is written, 'Be glad, barren woman,
[00:28:07.540 --> 00:28:09.100]   "'you who never bore a child,
[00:28:09.100 --> 00:28:11.440]   "'break forth and cry aloud,
[00:28:11.440 --> 00:28:13.120]   "'you who were never in labor,
[00:28:13.120 --> 00:28:14.920]   "'because more are the children
[00:28:15.000 --> 00:28:19.520]   "'of the desolate woman than of her who has a husband.'"
[00:28:19.520 --> 00:28:24.320]   So here Paul, I notice this very complicated, this text,
[00:28:24.320 --> 00:28:26.640]   but Paul is basically moving from,
[00:28:26.640 --> 00:28:29.840]   first he summarized scripture theologically,
[00:28:29.840 --> 00:28:33.400]   now he's saying I'm interpreting this figuratively for you.
[00:28:33.400 --> 00:28:35.600]   And I'm showing how this applies
[00:28:35.600 --> 00:28:37.740]   to your life, to your circumstances.
[00:28:37.740 --> 00:28:41.800]   And he's drawing this comparison
[00:28:41.800 --> 00:28:46.160]   between these two lineages, again,
[00:28:46.160 --> 00:28:47.880]   and just further develops that.
[00:28:47.880 --> 00:28:50.920]   So let's visualize that, let's put that up.
[00:28:50.920 --> 00:28:55.440]   So here you have the path of works continues,
[00:28:55.440 --> 00:28:58.600]   it's the Mosaic Covenant, he talks about two covenants.
[00:28:58.600 --> 00:29:03.600]   It's Hagar, Mount Sinai, slavery, present Jerusalem.
[00:29:03.600 --> 00:29:06.980]   So that's the one lineage, then you have the other one,
[00:29:06.980 --> 00:29:09.360]   it's the new covenant, it's our mother,
[00:29:09.360 --> 00:29:11.780]   probably implies Mount Sinai, but it's not clear,
[00:29:11.780 --> 00:29:14.400]   so I didn't put that in, freedom, Jerusalem.
[00:29:14.400 --> 00:29:15.880]   So again, God lays before his people
[00:29:15.880 --> 00:29:19.440]   these two different tracks, two different paths,
[00:29:19.440 --> 00:29:23.200]   the paths of work, the path of grace.
[00:29:23.200 --> 00:29:27.860]   And the one leads to enslavement,
[00:29:27.860 --> 00:29:29.240]   you know, this leads to enslavement,
[00:29:29.240 --> 00:29:34.240]   and this leads to life, freedom, relationship with God.
[00:29:34.240 --> 00:29:40.500]   Now, Paul also, and I'm gonna keep this short on this part,
[00:29:40.500 --> 00:29:44.040]   Paul also really brings it into the present
[00:29:44.040 --> 00:29:46.600]   when he talks about present Jerusalem
[00:29:46.600 --> 00:29:49.740]   and the Jerusalem that is above, so let me explain that.
[00:29:49.740 --> 00:29:51.960]   So the present Jerusalem, you know,
[00:29:51.960 --> 00:29:56.320]   refers to all those who are under the Mosaic law,
[00:29:56.320 --> 00:29:58.740]   who are seeking, now that crisis come,
[00:29:58.740 --> 00:30:02.040]   who are seeking to earn right standing, you know,
[00:30:02.040 --> 00:30:03.560]   with God through observing the law,
[00:30:03.560 --> 00:30:05.760]   to be in a part of the family of God,
[00:30:05.760 --> 00:30:08.200]   and then they're putting forth these human efforts,
[00:30:08.200 --> 00:30:13.200]   so that's this track, and then the Jerusalem that is above
[00:30:13.200 --> 00:30:18.760]   are people who have placed their faith in Jesus,
[00:30:18.760 --> 00:30:22.900]   who have been born again, born by the Spirit,
[00:30:22.900 --> 00:30:27.600]   who are now a new creation, where God has done something new,
[00:30:27.600 --> 00:30:29.720]   where have, like, this new creation
[00:30:29.720 --> 00:30:31.560]   is breaking into our present age,
[00:30:31.560 --> 00:30:34.920]   and so this is where, it's a spiritual reality,
[00:30:34.920 --> 00:30:37.040]   the Jerusalem that is above.
[00:30:37.040 --> 00:30:40.760]   And so Paul takes the story and he puts this before him,
[00:30:40.760 --> 00:30:44.520]   these are the two tracks, these are the two pathways,
[00:30:44.520 --> 00:30:47.200]   and then he draws an application,
[00:30:47.200 --> 00:30:48.960]   and this is the last part of the scripture
[00:30:48.960 --> 00:30:52.440]   that we're gonna look at, so continue verse 28 says,
[00:30:52.440 --> 00:30:54.520]   now you brothers and sisters,
[00:30:54.520 --> 00:30:57.280]   like Isaac, are children of promise.
[00:30:57.280 --> 00:31:00.220]   At that time, the Son, born according to the flesh,
[00:31:00.220 --> 00:31:04.160]   persecuted the Son born by the power of the Spirit.
[00:31:04.160 --> 00:31:08.040]   It is the same now, but what does scripture say?
[00:31:08.040 --> 00:31:10.400]   Get rid of the slave woman and her son,
[00:31:10.400 --> 00:31:13.280]   for the slave woman's son will never share
[00:31:13.280 --> 00:31:16.120]   in the inheritance with the free woman's son.
[00:31:16.120 --> 00:31:17.840]   Therefore, brothers and sisters,
[00:31:17.840 --> 00:31:19.980]   we are not children of a slave woman,
[00:31:19.980 --> 00:31:22.880]   but of the free woman.
[00:31:22.880 --> 00:31:27.880]   So Paul has taken the Galatians to the scripture passage,
[00:31:27.880 --> 00:31:31.760]   he's saying God is speaking through this passage to them
[00:31:31.760 --> 00:31:34.200]   about their present circumstances,
[00:31:34.200 --> 00:31:37.280]   and he's holding before them these two pathways,
[00:31:37.280 --> 00:31:40.720]   how, and now he's, basically there's two applications.
[00:31:40.720 --> 00:31:43.760]   One of them, he tells the Galatians, Christians,
[00:31:43.760 --> 00:31:46.440]   that they are children of the promise,
[00:31:46.440 --> 00:31:49.360]   and children of the free woman.
[00:31:49.360 --> 00:31:51.760]   So he tells them their identity.
[00:31:51.760 --> 00:31:56.760]   It's like, you are part of God's promise being fulfilled.
[00:31:57.120 --> 00:32:02.000]   You are part, you are born of the Spirit, you are free.
[00:32:02.000 --> 00:32:04.080]   That is who you are.
[00:32:04.080 --> 00:32:06.760]   Why would you go back under the law?
[00:32:06.760 --> 00:32:09.460]   So that's basically what he's saying there.
[00:32:09.460 --> 00:32:13.600]   And this is by God's power, not by our own strength.
[00:32:13.600 --> 00:32:16.680]   And then the second thing that Paul says is,
[00:32:16.680 --> 00:32:22.480]   get rid of, you need to get rid of the agitators
[00:32:22.480 --> 00:32:25.400]   that are among you, that have been stirring things up,
[00:32:25.400 --> 00:32:29.720]   that have been undermining the truth of the gospel.
[00:32:29.720 --> 00:32:31.720]   And so he's talking about that basically
[00:32:31.720 --> 00:32:34.680]   they've been persecuting them or harassing them.
[00:32:34.680 --> 00:32:37.000]   He's saying you need to cut them off.
[00:32:37.000 --> 00:32:38.960]   You need to cut yourself off from them.
[00:32:38.960 --> 00:32:43.000]   And so that is what God is saying to the Galatians.
[00:32:43.000 --> 00:32:44.400]   This is who you are,
[00:32:44.400 --> 00:32:47.600]   and this is how you respond to the situation.
[00:32:47.600 --> 00:32:52.600]   Now, this, to us,
[00:32:53.880 --> 00:32:57.400]   it's not easy to take in, but you have to think about.
[00:32:57.400 --> 00:32:59.000]   So God is speaking to his people.
[00:32:59.000 --> 00:33:00.360]   He's speaking to them about something
[00:33:00.360 --> 00:33:02.960]   that they are really wrestling with,
[00:33:02.960 --> 00:33:04.600]   you know, that really has caused
[00:33:04.600 --> 00:33:06.400]   all these problems among them.
[00:33:06.400 --> 00:33:09.600]   And now God speaks and he gives them clarity
[00:33:09.600 --> 00:33:12.240]   through his word, you know, how they can move forward,
[00:33:12.240 --> 00:33:14.680]   how they can understand the situation.
[00:33:14.680 --> 00:33:17.560]   And he does that because he wants to bring life.
[00:33:17.560 --> 00:33:20.320]   He wants to see this life of the Spirit,
[00:33:20.320 --> 00:33:22.560]   this life that God wants to unfold among them.
[00:33:22.560 --> 00:33:23.920]   He wants to see that unfold.
[00:33:23.920 --> 00:33:27.840]   And so he's speaking, but the question is,
[00:33:27.840 --> 00:33:30.080]   are they listening?
[00:33:30.080 --> 00:33:31.600]   You know, are they hearing from God?
[00:33:31.600 --> 00:33:33.800]   Now I want to talk about us.
[00:33:33.800 --> 00:33:37.800]   I want to bring this to a more practical level.
[00:33:37.800 --> 00:33:40.040]   You know, are we listening to God speak to us
[00:33:40.040 --> 00:33:41.120]   through his word?
[00:33:41.120 --> 00:33:46.760]   So the, you know, Hagar and Sarah narrative
[00:33:46.760 --> 00:33:49.160]   or the Abraham story with the two sons,
[00:33:49.160 --> 00:33:52.180]   that was not written to the Galatians.
[00:33:52.820 --> 00:33:55.340]   That was written to a different group of people
[00:33:55.340 --> 00:33:59.940]   in Israel's history, but it did apply
[00:33:59.940 --> 00:34:04.940]   to the present circumstances they were facing in Galatia.
[00:34:04.940 --> 00:34:09.460]   And so the Bible is not written to us,
[00:34:09.460 --> 00:34:12.460]   but it is written for us.
[00:34:12.460 --> 00:34:13.580]   Now, what does this mean?
[00:34:13.580 --> 00:34:16.940]   It means that God's, you know, God's word,
[00:34:16.940 --> 00:34:18.940]   the Bible was written to people
[00:34:18.940 --> 00:34:21.060]   at a specific time in history
[00:34:21.060 --> 00:34:26.060]   with a specific purpose and a specific cultural context.
[00:34:26.060 --> 00:34:31.420]   And so in that sense, it's not written to us,
[00:34:31.420 --> 00:34:34.180]   but God's word is God breathed.
[00:34:34.180 --> 00:34:35.660]   So it's written for us.
[00:34:35.660 --> 00:34:37.820]   God speaks to us, even despite,
[00:34:37.820 --> 00:34:39.340]   and here, I think in this passage,
[00:34:39.340 --> 00:34:42.020]   we do see that there is a cultural gap, you know,
[00:34:42.020 --> 00:34:44.420]   between what's discussed in our own life,
[00:34:44.420 --> 00:34:46.580]   but it is God's word and he speaks to us
[00:34:46.580 --> 00:34:49.100]   through his word because it's God breathed.
[00:34:49.100 --> 00:34:50.580]   He speaks to his people.
[00:34:50.580 --> 00:34:52.420]   Now, of course, we can learn skills
[00:34:52.420 --> 00:34:55.020]   on how to interpret it, you know, a little bit better,
[00:34:55.020 --> 00:34:57.300]   but the important thing is that God loves speaking
[00:34:57.300 --> 00:35:00.980]   to his people and he helps us with the Holy Spirit
[00:35:00.980 --> 00:35:02.980]   to understand what his word says
[00:35:02.980 --> 00:35:06.420]   and how that word applies, you know, to us specifically.
[00:35:06.420 --> 00:35:10.780]   Now, a lot of times when we read God's word,
[00:35:10.780 --> 00:35:13.660]   we read it like we've learned how to read.
[00:35:13.660 --> 00:35:16.500]   So in school, we learn to read in a way
[00:35:16.500 --> 00:35:19.460]   that we gather information so that we can write the essay
[00:35:19.460 --> 00:35:21.060]   or that we can answer the questions.
[00:35:21.060 --> 00:35:23.020]   We read very informationally,
[00:35:23.020 --> 00:35:24.620]   or maybe if you're in business,
[00:35:24.620 --> 00:35:27.780]   maybe you read your financial reports, you study it,
[00:35:27.780 --> 00:35:31.620]   and then you gather all the key information,
[00:35:31.620 --> 00:35:34.200]   and that's how you get all the facts.
[00:35:34.200 --> 00:35:37.380]   But if you wanna hear God speak through his word,
[00:35:37.380 --> 00:35:40.500]   we have to move beyond just reading it
[00:35:40.500 --> 00:35:44.420]   in this informational way.
[00:35:44.420 --> 00:35:45.940]   We need to read it relationally.
[00:35:45.940 --> 00:35:48.380]   We need to read it prayerfully.
[00:35:48.380 --> 00:35:50.380]   And so reading the Bible prayerfully
[00:35:50.380 --> 00:35:52.980]   helps us to prepare ourselves to hear from God.
[00:35:52.980 --> 00:35:57.700]   You know, Lord, help me understand what I'm reading here.
[00:35:57.700 --> 00:36:00.340]   Speak to me, I'm here, your servant's listening.
[00:36:00.340 --> 00:36:03.300]   It's quite a different posture than when I go,
[00:36:03.300 --> 00:36:05.180]   okay, this is like homework, you know,
[00:36:05.180 --> 00:36:07.980]   okay, here are the facts of the story.
[00:36:07.980 --> 00:36:09.220]   Quite different.
[00:36:09.220 --> 00:36:12.180]   And as we read God's word prayerfully,
[00:36:12.180 --> 00:36:14.820]   you know, God speaks to his people.
[00:36:14.820 --> 00:36:16.260]   He will speak to you.
[00:36:16.260 --> 00:36:18.020]   He will speak to us as a community,
[00:36:18.020 --> 00:36:20.420]   but he also will speak to you individually.
[00:36:20.420 --> 00:36:22.900]   By speaking, I don't mean an audible voice,
[00:36:22.900 --> 00:36:25.820]   but I mean, you know, inside your heart, inside your mind,
[00:36:25.820 --> 00:36:29.660]   God will reveal things and make things clear to you
[00:36:29.660 --> 00:36:30.820]   that were not clear before,
[00:36:30.820 --> 00:36:32.740]   and you will know that it's not from you,
[00:36:32.740 --> 00:36:35.020]   but it is something that God is saying to you.
[00:36:35.020 --> 00:36:38.740]   So God loves to make himself known.
[00:36:38.740 --> 00:36:41.340]   He loves to speak to us.
[00:36:41.340 --> 00:36:46.340]   Now, as Christians,
[00:36:47.820 --> 00:36:49.620]   one thing that I think is important for us,
[00:36:49.620 --> 00:36:53.220]   we wanna bring what's going on in our lives
[00:36:53.220 --> 00:36:55.100]   and what's happening in our circumstance.
[00:36:55.100 --> 00:36:56.340]   So not just with us individually,
[00:36:56.340 --> 00:36:57.540]   but what's happening in our city,
[00:36:57.540 --> 00:36:59.020]   what's happening in Yuen Long,
[00:36:59.020 --> 00:37:02.700]   what's happening with people experiencing poverty.
[00:37:02.700 --> 00:37:05.660]   And we wanna bring those things prayerfully
[00:37:05.660 --> 00:37:07.660]   in dialogue with God's word,
[00:37:07.660 --> 00:37:10.540]   so that he speaks to us about these current circumstances,
[00:37:10.540 --> 00:37:13.940]   gives us wisdom about how he is calling us,
[00:37:13.940 --> 00:37:16.580]   leading us to move forward in those specific things.
[00:37:16.580 --> 00:37:18.780]   And I wanna give an example personally.
[00:37:18.780 --> 00:37:22.820]   Quite a while, actually, probably like 10 years ago,
[00:37:22.820 --> 00:37:25.900]   so I had a horrible conflict, preached about it before,
[00:37:25.900 --> 00:37:30.900]   where I just afterwards was exhausted,
[00:37:30.900 --> 00:37:36.140]   tired, really struggling to forgive.
[00:37:36.140 --> 00:37:41.420]   I mean, I even was like, almost like shaking
[00:37:41.420 --> 00:37:46.420]   and just like really knocked down flat from this conflict.
[00:37:47.420 --> 00:37:51.100]   And I really was struggling to forgive.
[00:37:51.100 --> 00:37:53.580]   I was like, I don't know how to forgive.
[00:37:53.580 --> 00:37:58.580]   And so this struggle led me to go back to God's word.
[00:37:58.580 --> 00:38:01.660]   And so what I find interesting,
[00:38:01.660 --> 00:38:03.900]   now that I've studied this before,
[00:38:03.900 --> 00:38:06.060]   and so I had certain answers about what forgiveness is,
[00:38:06.060 --> 00:38:07.780]   what reconciliation is,
[00:38:07.780 --> 00:38:09.660]   but now in this desperate situation
[00:38:09.660 --> 00:38:11.420]   with a specific conflict,
[00:38:11.420 --> 00:38:14.220]   where I really just could not move past it.
[00:38:15.300 --> 00:38:16.460]   As I was searching scripture,
[00:38:16.460 --> 00:38:17.540]   and this was also, by the way,
