
[00:00:00.000 --> 00:00:02.000]  多謝Chadman
[00:18:21.240 --> 00:18:24.240]  是來自於我手上所做的塔
[00:18:24.240 --> 00:18:27.040]  聖經有詩人說
[00:18:27.040 --> 00:18:29.640]  有人靠車有人靠馬
[00:18:29.640 --> 00:18:31.040]  但我們要提
[00:18:31.040 --> 00:18:33.240]  耶和華我們神的名
[00:18:33.240 --> 00:18:35.040]  而巴別塔這群人
[00:18:35.040 --> 00:18:37.640]  就做了一個剛剛好的相反
[00:18:37.640 --> 00:18:40.040]  他們是靠神賜給他們
[00:18:40.040 --> 00:18:41.840]  所燒磚的能力
[00:18:41.840 --> 00:18:44.440]  去到變成一個可以保護自己
[00:18:44.440 --> 00:18:46.840]  讓自己覺得安全的東西
[00:18:46.840 --> 00:18:49.040]  我不知道大家回去自己工作的位置
[00:18:49.040 --> 00:18:51.440]  坐在自己的桌子上有什麼感覺
[00:18:51.440 --> 00:18:52.440]  我每一次星期一
[00:18:52.440 --> 00:18:54.440]  雖然星期日的時候
[00:18:54.440 --> 00:18:55.640]  我很不想上班
[00:18:55.640 --> 00:18:57.640]  因為我不面對工作
[00:18:57.640 --> 00:19:00.240]  但是當我坐在自己的桌子上
[00:19:00.240 --> 00:19:01.440]  我就覺得
[00:19:01.440 --> 00:19:03.640]  回到自己的位置
[00:19:03.640 --> 00:19:04.640]  自己的生活
[00:19:04.640 --> 00:19:06.040]  自己的狀態當中
[00:19:06.040 --> 00:19:07.840]  我的桌子很整齊
[00:19:07.840 --> 00:19:10.240]  我知道每一樣東西放在哪裡
[00:19:10.240 --> 00:19:13.240]  我的崗位是讓我覺得安全的
[00:19:13.240 --> 00:19:15.040]  做了十幾年的事情
[00:19:15.040 --> 00:19:17.040]  我知道我每一個決定
[00:19:17.040 --> 00:19:18.240]  我每一個經歷
[00:19:18.240 --> 00:19:21.240]  都讓我能夠做到某些事情
[00:19:21.240 --> 00:19:23.440]  這些是我的安全感
[00:19:23.440 --> 00:19:24.240]  我的經歷
[00:19:24.240 --> 00:19:25.240]  我的技巧
[00:19:25.240 --> 00:19:27.240]  成為了我的安全感
[00:19:27.240 --> 00:19:29.840]  再重要的是
[00:19:29.840 --> 00:19:31.240]  我的工資
[00:19:31.240 --> 00:19:33.640]  成為了我非常大的安全感
[00:19:33.640 --> 00:19:36.040]  我記得當我去到澳洲的時候
[00:19:36.040 --> 00:19:38.640]  我的工資是剩下零
[00:19:38.640 --> 00:19:39.640]  就是突然之間
[00:19:39.640 --> 00:19:42.440]  完全沒有收入的情況下
[00:19:42.440 --> 00:19:43.640]  我發覺
[00:19:43.640 --> 00:19:45.440]  原來我以為自己是一個
[00:19:45.440 --> 00:19:47.240]  很穩定的基督徒的時候
[00:19:47.240 --> 00:19:47.840]  我發覺
[00:19:47.840 --> 00:19:49.440]  原來我把我的信心
[00:19:49.440 --> 00:19:51.240]  放在我的工資上
[00:19:51.240 --> 00:19:52.840]  當我去到一個
[00:19:52.840 --> 00:19:54.840]  暫身的環境去工作的時候
[00:19:54.840 --> 00:19:57.440]  突然間完全沒有收入
[00:19:57.440 --> 00:19:59.840]  那時候我心裏的焦慮感
[00:19:59.840 --> 00:20:02.240]  和恐慌感是非常之大
[00:20:02.240 --> 00:20:03.640]  你要知道那時候在澳洲
[00:20:03.640 --> 00:20:07.440]  是每兩個月要交租一次的
[00:20:07.440 --> 00:20:08.640]  接著我就去計算
[00:20:08.640 --> 00:20:12.040]  我這個月只有30元收入
[00:20:12.040 --> 00:20:15.040]  但是我的租金是180元
[00:20:15.040 --> 00:20:16.640]  我不但交不到租金
[00:20:16.640 --> 00:20:17.640]  我還不能吃東西
[00:20:17.640 --> 00:20:18.840]  和不能喝水
[00:20:18.840 --> 00:20:21.440]  和不能做任何其他的事情
[00:20:21.440 --> 00:20:23.040]  原來當我的收入
[00:20:23.040 --> 00:20:25.440]  成為了我唯一的生活
[00:20:25.440 --> 00:20:26.440]  讓我生活達到一個
[00:20:26.440 --> 00:20:29.040]  某一個指標的安全感的時候
[00:20:29.040 --> 00:20:31.440]  我的焦慮是可以這麼大
[00:20:31.440 --> 00:20:38.040]  我們的心很想需要控制
[00:20:38.040 --> 00:20:39.640]  我們的生命
[00:20:39.640 --> 00:20:40.640]  我們的心靈
[00:20:40.640 --> 00:20:43.040]  很想能夠得到安全感
[00:20:43.040 --> 00:20:44.640]  這是天父叫我們
[00:20:44.640 --> 00:20:46.240]  在生活在世上的時候
[00:20:46.240 --> 00:20:48.240]  我們可以做到的事情
[00:20:48.240 --> 00:20:50.640]  但是如果我們用了其他東西
[00:20:50.640 --> 00:20:52.840]  去餵養我們這份的安全感
[00:20:52.840 --> 00:20:56.040]  餵養去蓋過這份恐懼的時候
[00:20:56.040 --> 00:20:58.440]  我發現原來我是靠了其他東西
[00:20:58.440 --> 00:21:00.240]  而不是靠著天父
[00:21:00.240 --> 00:21:02.440]  聖經裡面說
[00:21:02.440 --> 00:21:05.040]  若不是耶和華建造房屋
[00:21:05.040 --> 00:21:07.440]  建造的人就枉然努力
[00:21:07.440 --> 00:21:08.840]  其實我們也很努力地
[00:21:08.840 --> 00:21:09.840]  在建我們的房屋
[00:21:09.840 --> 00:21:11.240]  在建我們的塔
[00:21:11.240 --> 00:21:13.040]  但是當我們去建造
[00:21:13.040 --> 00:21:14.640]  去建造、去經營
[00:21:14.640 --> 00:21:16.640]  去照顧我們的家庭
[00:21:16.640 --> 00:21:17.840]  去照顧我們的工作
[00:21:17.840 --> 00:21:19.440]  去讓我們有收入的時候
[00:21:19.440 --> 00:21:25.440]  若果我們忘記了賜家庭、工作、生活給我們的主的時候
[00:21:25.440 --> 00:21:27.440]  原來我們會跌入一個
[00:21:27.440 --> 00:21:30.440]  枉然、努力的當中
[00:21:30.440 --> 00:21:35.040]  我們被我們自己所渴望得到的東西
[00:21:35.040 --> 00:21:37.640]  一個個圈子這樣捆綁著
[00:21:37.640 --> 00:21:38.840]  掙扎不了
[00:21:38.840 --> 00:21:40.640]  我們職場的文化
[00:21:40.640 --> 00:21:42.240]  叫我們不要懶
[00:21:42.240 --> 00:21:44.440]  你要成為一個團隊
[00:21:44.440 --> 00:21:46.240]  別人加班,你也要加班
[00:21:46.240 --> 00:21:48.040]  別人怎麼做,你也要怎麼做
[00:21:48.040 --> 00:21:50.040]  而這些不是別人教我們的
[00:21:50.040 --> 00:21:53.040]  而是當你坐在工作的位置上
[00:21:53.040 --> 00:21:55.440]  你已經感受到的一個工作的文化
[00:21:55.440 --> 00:21:58.840]  這些文化一個個圈子這樣捆綁著我們
[00:21:58.840 --> 00:22:01.440]  當我們去想
[00:22:01.440 --> 00:22:04.240]  究竟我未來的三年、五年是怎樣的時候
[00:22:04.240 --> 00:22:06.240]  我開始焦慮的時候
[00:22:06.240 --> 00:22:09.040]  那些對於未來的恐懼和不安
[00:22:09.040 --> 00:22:10.840]  又好像一個鐵圈一樣
[00:22:10.840 --> 00:22:13.240]  一路一路捆綁著我們
[00:22:13.240 --> 00:22:15.440]  因為我們覺得
[00:22:15.440 --> 00:22:17.640]  我所經營得到的
[00:22:17.640 --> 00:22:19.640]  是我的公營
[00:22:19.640 --> 00:22:21.440]  我眼所見的
[00:22:21.440 --> 00:22:23.440]  是我的保障
[00:22:23.440 --> 00:22:28.040]  若不是耶和華建造房屋
[00:22:28.040 --> 00:22:30.440]  建造的人就枉然勞力
[00:22:30.440 --> 00:22:34.840]  若不是耶和華看守城池
[00:22:34.840 --> 00:22:38.040]  看守的人就枉然警醒
[00:22:38.040 --> 00:22:40.840]  你們清晨早起
[00:22:40.840 --> 00:22:42.240]  夜晚安歇
[00:22:42.240 --> 00:22:44.240]  吃勞碌得耐的飯
[00:22:44.240 --> 00:22:46.240]  本是枉然
[00:22:47.240 --> 00:22:51.640]  但是詩篇並沒有停止在這句話當中
[00:22:51.640 --> 00:22:55.640]  它說:唯有耶和華所親愛的
[00:22:55.640 --> 00:22:59.240]  必叫他安然睡覺
[00:22:59.240 --> 00:23:02.040]  在我們的生命當中
[00:23:02.040 --> 00:23:04.040]  我們能不能看破
[00:23:04.040 --> 00:23:07.640]  工作、家庭、我們所經營的東西
[00:23:07.640 --> 00:23:11.240]  我們能夠看到那個賜給我們健康
[00:23:11.240 --> 00:23:15.640]  保障生活的那位耶和華呢?
[00:23:16.640 --> 00:23:18.640]  我記得當時
[00:23:18.640 --> 00:23:21.640]  其實我們一直都在經歷這件事
[00:23:21.640 --> 00:23:26.240]  尤其是當我去到這裡工作的時候
[00:23:26.240 --> 00:23:30.240]  我記得當我準備踏入全職侍奉的時候
[00:23:30.240 --> 00:23:31.240]  有些人問我
[00:23:31.240 --> 00:23:34.640]  「June,你的工作也差不多」
[00:23:34.640 --> 00:23:36.240]  「都是和小朋友相處」
[00:23:36.240 --> 00:23:38.240]  「你有什麼特別的感覺」
[00:23:38.240 --> 00:23:41.240]  「或者心情上你想怎樣準備自己?」
[00:23:41.240 --> 00:23:45.240]  我記得我和這裡的弟兄姊妹分享過
[00:23:45.240 --> 00:23:49.240]  我說我很不希望我的工作等於我的價值
[00:23:49.240 --> 00:23:53.240]  我不希望弟兄姊妹在這裡跟我說
[00:23:53.240 --> 00:23:55.240]  「June,你做得真的好」的時候
[00:23:55.240 --> 00:23:58.240]  讓我覺得自己真的做得很好
[00:23:58.240 --> 00:24:01.240]  因為如果我的價值是建基於
[00:24:01.240 --> 00:24:04.240]  我眼所見耳所聽到的時候
[00:24:04.240 --> 00:24:10.240]  我心裡的比較和焦慮也會再次出來
[00:24:10.240 --> 00:24:12.240]  那怎樣才能拿到這個平衡呢?
[00:24:12.240 --> 00:24:15.240]  我們怎樣才能好好欣賞
[00:24:15.240 --> 00:24:17.240]  透過神賜給我們的祝福
[00:24:17.240 --> 00:24:22.240]  但也不會被工作操控我們的心呢?
[00:24:22.240 --> 00:24:26.240]  其實關鍵不是我們繼續做什麼
[00:24:26.240 --> 00:24:29.240]  不是我們繼續做什麼
[00:24:29.240 --> 00:24:30.240]  剛才我們所說的
[00:24:30.240 --> 00:24:31.240]  一直以來
[00:24:31.240 --> 00:24:34.240]  就是為什麼工作會成為我們的偶像
[00:24:34.240 --> 00:24:37.240]  是因為我的心怎樣看待自己
[00:24:37.240 --> 00:24:38.240]  所以第一件事
[00:24:38.240 --> 00:24:40.240]  我們要學會的就是一個字
[00:24:40.240 --> 00:24:43.240]  放
[00:24:43.240 --> 00:24:44.240]  放什麼呢?
[00:24:44.240 --> 00:24:46.240]  第一是放心
[00:24:46.240 --> 00:24:49.240]  不是叫我們不理世事
[00:24:49.240 --> 00:24:51.240]  或者假裝沒有煩惱
[00:24:51.240 --> 00:24:53.240]  「天父會處理的,不理了」
[00:24:53.240 --> 00:24:54.240]  不是這樣的
[00:24:54.240 --> 00:24:57.240]  相反真正的放心是一種選擇
[00:24:57.240 --> 00:25:00.240]  是選擇天父的信實
[00:25:00.240 --> 00:25:02.240]  選擇相信他真的照顧我們
[00:25:02.240 --> 00:25:05.240]  無論我們身處什麼環境
[00:25:05.240 --> 00:25:06.240]  什麼挑戰
[00:25:06.240 --> 00:25:10.240]  問題是我們是否願意真心相信
[00:25:10.240 --> 00:25:12.240]  天父的公認方法
[00:25:12.240 --> 00:25:15.240]  是遠超我們的想像
[00:25:15.240 --> 00:25:17.240]  我們會否放心
[00:25:17.240 --> 00:25:19.240]  天父公認我們的
[00:25:19.240 --> 00:25:20.240]  不只是我們的工作
[00:25:20.240 --> 00:25:22.240]  就能夠公認我們的平安
[00:25:22.240 --> 00:25:25.240]  不只是公認那位照顧者
[00:25:25.240 --> 00:25:29.240]  就能夠讓我們這一生都不會有出事
[00:25:29.240 --> 00:25:30.240]  而是放心
[00:25:30.240 --> 00:25:31.240]  就算我失去這份工作
[00:25:31.240 --> 00:25:32.240]  失去這件事
[00:25:32.240 --> 00:25:33.240]  失去這件事也好
[00:25:33.240 --> 00:25:36.240]  天父有一千億、一百萬億的方法
[00:25:36.240 --> 00:25:38.240]  會繼續照顧我們
[00:25:38.240 --> 00:25:39.240]  保護我們
[00:25:39.240 --> 00:25:42.240]  所以就算我現在的心情
[00:25:42.240 --> 00:25:44.240]  我的感受是怎樣也好
[00:25:44.240 --> 00:25:46.240]  無論我們看到新聞中
[00:25:46.240 --> 00:25:48.240]  中東的局勢有多亂
[00:25:48.240 --> 00:25:50.240]  英國和美國和蘇亞
[00:25:50.240 --> 00:25:52.240]  俄羅斯的關係有多亂也好
[00:25:52.240 --> 00:25:56.240]  無論海嘯會否真的衝到香港也好
[00:25:56.240 --> 00:25:57.240]  無論我的心
[00:25:57.240 --> 00:26:01.240]  可能對這件事有什麼感受也好
[00:26:01.240 --> 00:26:06.240]  我都選擇去相信天父所說的話
[00:26:06.240 --> 00:26:11.240]  我願不願意去相信
[00:26:11.240 --> 00:26:15.240]  當我在澳洲收入只有18元的時候
[00:26:15.240 --> 00:26:19.240]  能不能夠每個月都付到180元的月租
[00:26:19.240 --> 00:26:23.240]  我記得我第一天到澳洲的時候
[00:26:23.240 --> 00:26:24.240]  我散步
[00:26:24.240 --> 00:26:27.240]  我竟然散步到教育署
[00:26:27.240 --> 00:26:29.240]  我自己走進去教育署
[00:26:29.240 --> 00:26:31.240]  我以前是老師
[00:26:31.240 --> 00:26:32.240]  我想找工作給我做
[00:26:32.240 --> 00:26:34.240]  因為這件事對我來說是很大的挑戰
[00:26:34.240 --> 00:26:36.240]  代表我要撕破自己的臉
[00:26:36.240 --> 00:26:38.240]  去求別人的工作
[00:26:38.240 --> 00:26:40.240]  他說不是這樣做的
[00:26:40.240 --> 00:26:42.240]  你回去等消息吧
[00:26:42.240 --> 00:26:44.240]  我作為一個在江道部
[00:26:44.240 --> 00:26:47.240]  在澳洲一個人都不認識的情況下
[00:26:47.240 --> 00:26:49.240]  我怎樣可以繼續生存呢
[00:26:49.240 --> 00:26:51.240]  但就在那個時候
[00:26:51.240 --> 00:26:53.240]  有人跟我說
[00:26:53.240 --> 00:26:55.240]  June 我有補習給你
[00:26:55.240 --> 00:26:57.240]  我說 啊 這麼好
[00:26:57.240 --> 00:27:01.240]  這份補習竟然由我到部的第一個月
[00:27:01.240 --> 00:27:05.240]  一直供讓到我離開的那個月
[00:27:05.240 --> 00:27:08.240]  不單止他讓我能夠有這份補習
[00:27:08.240 --> 00:27:11.240]  其實這份補習還給了我一條鑰匙
[00:27:11.240 --> 00:27:14.240]  這條鑰匙有冷氣和暖氣
[00:27:14.240 --> 00:27:17.240]  雖然我家裡不敢開冷氣
[00:27:17.240 --> 00:27:20.240]  因為太貴了
[00:27:20.240 --> 00:27:22.240]  我能夠在這房間裡
[00:27:22.240 --> 00:27:24.240]  得到我所需要的東西
[00:27:24.240 --> 00:27:26.240]  原來天父不需要
[00:27:26.240 --> 00:27:28.240]  透過一種方法
[00:27:28.240 --> 00:27:29.240]  我自己的努力
[00:27:29.240 --> 00:27:31.240]  去讓我得到供應
[00:27:31.240 --> 00:27:33.240]  甚至當我在K4C的時候
[00:27:33.240 --> 00:27:34.240]  你會看到今天
[00:27:34.240 --> 00:27:37.240]  那裡有漏水
[00:27:37.240 --> 00:27:39.240]  屏幕又不開
[00:27:39.240 --> 00:27:40.240]  其實在K4C裡面
[00:27:40.240 --> 00:27:42.240]  今天都遇見很多不同的挑戰
[00:27:42.240 --> 00:27:44.240]  因為我今天在這裡說
[00:27:44.240 --> 00:27:46.240]  我不能夠教裡面
[00:27:46.240 --> 00:27:48.240]  但其實今天已經有兩位導師病了
[00:27:48.240 --> 00:27:50.240]  不能來教書
[00:27:50.240 --> 00:27:52.240]  我昨天一直收到消息
[00:27:52.240 --> 00:27:54.240]  我一直收到消息的時候
[00:27:54.240 --> 00:27:55.240]  我都在想
[00:27:55.240 --> 00:27:56.240]  那怎麼辦呢?
[00:27:56.240 --> 00:27:58.240]  我可以怎麼安排呢?
[00:27:58.240 --> 00:28:00.240]  但我選擇去相信
[00:28:00.240 --> 00:28:02.240]  天父愛這裡的人
[00:28:02.240 --> 00:28:04.240]  天父愛這裡每一個小朋友
[00:28:04.240 --> 00:28:08.240]  他一定會為我們找到方法
[00:28:08.240 --> 00:28:10.240]  於是真的有義工
[00:28:10.240 --> 00:28:12.240]  他們自告奮勇去請應說
[00:28:12.240 --> 00:28:14.240]  有什麼我可以幫忙
[00:28:14.240 --> 00:28:17.240]  原來上帝是透過我們每一個人
[00:28:17.240 --> 00:28:18.240]  這裡的社群
[00:28:18.240 --> 00:28:20.240]  去互相效力
[00:28:20.240 --> 00:28:22.240]  去幫助愛神的人得益處
[00:28:22.240 --> 00:28:24.240]  我們在說放心的時候
[00:28:24.240 --> 00:28:26.240]  是否願意將我們的心
[00:28:26.240 --> 00:28:28.240]  交給一個社群
[00:28:28.240 --> 00:28:30.240]  交給我們的天父
[00:28:30.240 --> 00:28:31.240]  讓我們知道
[00:28:31.240 --> 00:28:33.240]  我們不需要再因著
[00:28:33.240 --> 00:28:34.240]  我們的辛苦
[00:28:34.240 --> 00:28:35.240]  我們的惆悵
[00:28:35.240 --> 00:28:37.240]  去到覺得焦慮
[00:28:37.240 --> 00:28:40.240]  而能夠真正去到放心呢?
[00:28:40.240 --> 00:28:42.240]  聖經從來都沒有叫我們去強顏歡笑
[00:28:42.240 --> 00:28:44.240]  去假裝沒有煩惱
[00:28:44.240 --> 00:28:46.240]  神很清楚我們會擔心
[00:28:46.240 --> 00:28:47.240]  會不安
[00:28:47.240 --> 00:28:49.240]  祂沒有怪責我們
[00:28:49.240 --> 00:28:51.240]  祂反而邀請我們
[00:28:51.240 --> 00:28:52.240]  你要將一切的憂慮
[00:28:52.240 --> 00:28:53.240]  去卸給神
[00:28:53.240 --> 00:28:56.240]  因為祂顧念你
[00:28:56.240 --> 00:28:57.240]  顧念的意思
[00:28:57.240 --> 00:28:58.240]  不是只是說
[00:28:58.240 --> 00:29:00.240]  知道你在這裡這麼簡單
[00:29:00.240 --> 00:29:02.240]  而是說掛念你
[00:29:02.240 --> 00:29:05.240]  放你在我心裡的意思
[00:29:05.240 --> 00:29:06.240]  你的焦慮
[00:29:06.240 --> 00:29:07.240]  你的困難
[00:29:07.240 --> 00:29:09.240]  祂不會視若無睹
[00:29:09.240 --> 00:29:12.240]  也不會嫌我們多事
[00:29:12.240 --> 00:29:13.240]  有時候我們會覺得
[00:29:13.240 --> 00:29:15.240]  放心好像很被動
[00:29:15.240 --> 00:29:16.240]  什麼都不做
[00:29:16.240 --> 00:29:18.240]  等神去處理
[00:29:18.240 --> 00:29:22.240]  其實放心是一個主動的決定
[00:29:22.240 --> 00:29:25.240]  即使在現實裡沒有改變
[00:29:25.240 --> 00:29:26.240]  即使我的心
[00:29:26.240 --> 00:29:27.240]  我的情緒
[00:29:27.240 --> 00:29:29.240]  還是很波動的時候
[00:29:29.240 --> 00:29:31.240]  我可以選擇去相信
[00:29:31.240 --> 00:29:33.240]  主動的選擇去相信
[00:29:33.240 --> 00:29:35.240]  天父所說的話
[00:29:35.240 --> 00:29:37.240]  是會兌現
[00:29:37.240 --> 00:29:39.240]  第二步要放的是什麼呢?
[00:29:39.240 --> 00:29:41.240]  除了放心之外
[00:29:41.240 --> 00:29:43.240]  就是放手
[00:29:43.240 --> 00:29:45.240]  放手
[00:29:45.240 --> 00:29:46.240]  聖經說
[00:29:46.240 --> 00:29:47.240]  你們要休息
[00:29:47.240 --> 00:29:49.240]  要知道我是神
[00:29:49.240 --> 00:29:50.240]  這裡所說的休息
[00:29:50.240 --> 00:29:52.240]  不是叫我們什麼都不做
[00:29:52.240 --> 00:29:53.240]  很消極
[00:29:53.240 --> 00:29:54.240]  很隨便地過日子
[00:29:54.240 --> 00:29:56.240]  反而正如Pastor Ivan
[00:29:56.240 --> 00:29:57.240]  上個星期的分享
[00:29:57.240 --> 00:29:58.240]  這種休息
[00:29:58.240 --> 00:30:00.240]  都是主動的選擇
[00:30:00.240 --> 00:30:03.240]  主動選擇和耶穌一起
[00:30:03.240 --> 00:30:05.240]  承擔人生的重擔
[00:30:05.240 --> 00:30:07.240]  學他的步伐和節奏
[00:30:07.240 --> 00:30:08.240]  叫我們每一天
[00:30:08.240 --> 00:30:10.240]  在我們的崗位和角色那裡
[00:30:10.240 --> 00:30:12.240]  用他的方法
[00:30:12.240 --> 00:30:13.240]  去生活
[00:30:13.240 --> 00:30:14.240]  去工作
[00:30:14.240 --> 00:30:16.240]  讓我們打開
[00:30:16.240 --> 00:30:19.240]  我們的日程表的時候
[00:30:19.240 --> 00:30:20.240]  當我們嘗試
[00:30:20.240 --> 00:30:21.240]  用不同的東西
[00:30:21.240 --> 00:30:23.240]  去填滿我們的工作
[00:30:23.240 --> 00:30:25.240]  我們的生活的時候
[00:30:25.240 --> 00:30:27.240]  我們會不會放手
[00:30:27.240 --> 00:30:29.240]  將一些東西騰空出來
[00:30:29.240 --> 00:30:32.240]  讓我們的生命的優先
[00:30:32.240 --> 00:30:34.240]  去重新得到調整呢?
[00:30:34.240 --> 00:30:37.240]  我們可不可以想像一下
[00:30:37.240 --> 00:30:38.240]  如果有一天
[00:30:38.240 --> 00:30:40.240]  我們不會被工作
[00:30:40.240 --> 00:30:42.240]  帶天住我們的鼻子去走
[00:30:42.240 --> 00:30:44.240]  我們不會擔心
[00:30:44.240 --> 00:30:45.240]  我們所經營的
[00:30:45.240 --> 00:30:47.240]  譬如小朋友的前途
[00:30:47.240 --> 00:30:48.240]  我們所經營的
[00:30:48.240 --> 00:30:51.240]  譬如我們朋友圈裡的明星
[00:30:51.240 --> 00:30:52.240]  我們不會再被這些
[00:30:52.240 --> 00:30:54.240]  牽著鼻子走
[00:30:54.240 --> 00:30:56.240]  而是我們可以滿足於
[00:30:56.240 --> 00:30:58.240]  上帝所給我們的價值
[00:30:58.240 --> 00:30:59.240]  滿足於我們上帝
[00:30:59.240 --> 00:31:01.240]  手上給我們做的事
[00:31:01.240 --> 00:31:03.240]  然後我們單單去回應他
[00:31:03.240 --> 00:31:06.240]  這種的生活會是怎樣的呢?
[00:31:06.240 --> 00:31:09.240]  所以放手不是放棄
[00:31:09.240 --> 00:31:10.240]  而是選擇
[00:31:10.240 --> 00:31:12.240]  將我們的安全感、價值
[00:31:12.240 --> 00:31:14.240]  甚至將未來的安排
[00:31:14.240 --> 00:31:17.240]  交回給可以信靠的神
[00:31:17.240 --> 00:31:19.240]  這就是福音
[00:31:19.240 --> 00:31:21.240]  帶給我們的自由
[00:31:21.240 --> 00:31:22.240]  福音令我們可以
[00:31:22.240 --> 00:31:23.240]  努力去工作
[00:31:23.240 --> 00:31:26.240]  但是不會成為工作的奴隸
[00:31:26.240 --> 00:31:28.240]  我們可以繼續認真去投入
[00:31:28.240 --> 00:31:29.240]  做好本分
[00:31:29.240 --> 00:31:33.240]  但是不會被工作去定義我們
[00:31:33.240 --> 00:31:35.240]  我不用因為工作不如意
[00:31:35.240 --> 00:31:36.240]  就覺得自己失敗
[00:31:36.240 --> 00:31:37.240]  我不需要覺得
[00:31:37.240 --> 00:31:38.240]  小朋友不聽話
[00:31:38.240 --> 00:31:40.240]  就覺得我做母親這個角色
[00:31:40.240 --> 00:31:41.240]  實在覺得很困難
[00:31:41.240 --> 00:31:43.240]  實在覺得不好
[00:31:43.240 --> 00:31:47.240]  而是我可以放心去追求卓越
[00:31:47.240 --> 00:31:49.240]  我們不需要作出比較
[00:31:49.240 --> 00:31:51.240]  因為我們相信
[00:31:51.240 --> 00:31:52.240]  決定去相信
[00:31:52.240 --> 00:31:55.240]  天父擺在我手裡的工作
[00:31:55.240 --> 00:31:57.240]  是我能夠做得來
[00:31:57.240 --> 00:31:59.240]  他的恩典是大過
[00:31:59.240 --> 00:32:02.240]  是大過我現在所要處理的事
[00:32:02.240 --> 00:32:06.240]  所以我們一起去勇敢地踏出一步
[00:32:06.240 --> 00:32:10.240]  無論我們現在在人生的什麼位置
[00:32:10.240 --> 00:32:13.240]  無論我們現在對於我們所處理
[00:32:13.240 --> 00:32:14.240]  經營的事
[00:32:14.240 --> 00:32:15.240]  做什麼都好
[00:32:15.240 --> 00:32:19.240]  我們會不會願意都放心和放手呢
[00:32:19.240 --> 00:32:22.240]  我們邀請敬拜隊上台
[00:32:22.240 --> 00:32:24.240]  我們一起去祈禱
[00:32:24.240 --> 00:32:31.240]  初夏天父我們都感謝讚美你
[00:32:31.240 --> 00:32:33.240]  因為你像工作
[00:32:33.240 --> 00:32:36.240]  像不同的角色和崗位給我們
[00:32:36.240 --> 00:32:40.240]  讓我們能夠在這個世界裡
[00:32:40.240 --> 00:32:42.240]  出一分力
[00:32:42.240 --> 00:32:45.240]  去照顧好你所交託給我們的事
[00:32:45.240 --> 00:32:49.240]  大主耶穌面對著不同的壓力張力的時候
[00:32:49.240 --> 00:32:53.240]  我求主你讓我們能夠在你裡面
[00:32:53.240 --> 00:32:55.240]  能夠放心
[00:32:55.240 --> 00:32:58.240]  放心你所帶給我們的事
[00:32:58.240 --> 00:33:01.240]  放心你會照顧我們
[00:33:01.240 --> 00:33:06.240]  放心我們生命裡面一切的恐懼
[00:33:06.240 --> 00:33:08.240]  一切的不足夠
[00:33:08.240 --> 00:33:11.240]  不是由工作來填滿
[00:33:11.240 --> 00:33:13.240]  而是由你的靈
[00:33:13.240 --> 00:33:15.240]  你的愛
[00:33:15.240 --> 00:33:19.240]  由你來填滿我們
[00:33:19.240 --> 00:33:21.240]  主耶穌都教導我們
[00:33:21.240 --> 00:33:26.240]  學懂怎樣去放手
[00:33:26.240 --> 00:33:32.240]  放手拿著控制權
[00:33:32.240 --> 00:33:37.240]  然後相信你就是幫助我們那個
[00:33:37.240 --> 00:33:42.240]  你有你的方法去幫助我們那個
[00:33:42.240 --> 00:33:47.240]  所以主耶穌我們今天在你面前
[00:33:47.240 --> 00:33:51.240]  願主你親自的去開我們的眼睛
[00:33:51.240 --> 00:33:57.240]  讓我們看到有什麼在綑綁著我們
[00:33:57.240 --> 00:34:02.240]  讓我們能夠憑著你
[00:34:02.240 --> 00:34:04.240]  憑著你的補血
[00:34:04.240 --> 00:34:07.240]  憑著你對我們的應許
[00:34:07.240 --> 00:34:10.240]  我們能夠衝破我們的困所
[00:34:10.240 --> 00:34:15.240]  能夠活出一個自由的生命
[00:34:15.240 --> 00:34:20.240]  能夠享受你所給我們的工作
[00:34:20.240 --> 00:34:23.240]  你所給我們的角色
[00:34:23.240 --> 00:34:25.240]  我們感謝讚美你
[00:34:25.240 --> 00:34:27.240]  祈禱交托
[00:34:27.240 --> 00:34:29.240]  奉主名字祈求
[00:34:29.240 --> 00:34:31.240]  Amen
[00:34:31.240 --> 00:34:32.240]  願意我們一同起立
[00:34:32.240 --> 00:34:34.240]  我們用我們的歌聲去回應
[00:34:34.240 --> 00:34:36.240]  謝謝
[00:34:36.240 --> 00:34:39.240]  由 Amara.org 社群提供的字幕
[00:34:39.240 --> 00:34:41.240]  (字幕製作:貝爾)

