
[00:00:00.000 --> 00:00:02.800]  剛才Fan也提及到
[00:16:30.360 --> 00:16:33.160]  當耶穌說這一切都是靠著神的能力
[00:16:33.160 --> 00:16:36.760]  而不是靠著人才能夠成就的時候
[00:16:36.760 --> 00:16:39.960]  彼得就問了一個主流當中的人會問的問題
[00:16:39.960 --> 00:16:44.960]  就是一般人都很正常會問的問題
[00:16:44.960 --> 00:16:46.760]  彼得就問耶穌
[00:16:46.760 --> 00:16:51.160]  漢啊,我們已經撇下了一切去跟隨你
[00:16:51.160 --> 00:16:53.960]  我們會得到些什麼呢?
[00:16:53.960 --> 00:16:57.960]  彼得認為自己已經放棄了一切跟隨耶穌
[00:16:57.960 --> 00:17:00.160]  財主放下不了
[00:17:00.160 --> 00:17:02.760]  彼得說我已經放下了
[00:17:02.760 --> 00:17:04.760]  但其實相比之下
[00:17:04.760 --> 00:17:07.960]  彼得所放下的比財主少很多
[00:17:07.960 --> 00:17:09.160]  彼得作為一個漁夫
[00:17:09.160 --> 00:17:11.160]  他可能買了一條船
[00:17:11.160 --> 00:17:13.160]  但是青年財主
[00:17:13.160 --> 00:17:17.360]  他變賣的是他所有的祖業的家產
[00:17:17.360 --> 00:17:22.560]  青年財主代表著他是繼承著他們家族產業的那一位
[00:17:22.560 --> 00:17:26.360]  當時的產業不單止是在說財產,就是錢
[00:17:26.360 --> 00:17:29.760]  可能還在說田、地、牛、羊、牲畜
[00:17:29.760 --> 00:17:33.360]  可能還在說靠著這一切生活的兄弟姐妹
[00:17:33.360 --> 00:17:35.960]  兒女、婢女、僕人
[00:17:35.960 --> 00:17:39.960]  上上下下整個家族
[00:17:39.960 --> 00:17:43.560]  彼得他認為自己已經不錯了
[00:17:43.560 --> 00:17:46.360]  他認為自己在更加前
[00:17:46.360 --> 00:17:49.360]  即是說更近天國
[00:17:49.360 --> 00:17:52.560]  但他問我究竟會得到些什麼呢?
[00:17:52.560 --> 00:17:54.560]  我們可以得到些什麼?
[00:17:54.560 --> 00:17:55.960]  當他這樣問的時候
[00:17:55.960 --> 00:18:00.960]  其實他是並不明白耶穌說真正天國的價值
[00:18:00.960 --> 00:18:02.560]  因為當彼得這樣問的時候
[00:18:02.560 --> 00:18:06.360]  他是有一種交易的心態
[00:18:06.360 --> 00:18:09.360]  彼得同樣是有一個期望
[00:18:09.360 --> 00:18:16.560]  彼得對犧牲和付出來換取獎賞的期望
[00:18:16.560 --> 00:18:20.160]  作為跟隨主的門徒
[00:18:20.160 --> 00:18:23.560]  當他因為為主犧牲、為主付出
[00:18:23.560 --> 00:18:25.760]  他期望換來獎賞
[00:18:25.760 --> 00:18:30.160]  這種原來是一個很危險的心態
[00:18:30.160 --> 00:18:34.160]  也因為這樣,耶穌才要在20章剛才所讀的
[00:18:34.160 --> 00:18:36.560]  20章的葡萄園工人的比喻
[00:18:36.560 --> 00:18:38.760]  去喚醒彼得
[00:18:38.760 --> 00:18:41.760]  縱使耶穌在19章的回應
[00:18:41.760 --> 00:18:46.560]  首先肯定了跟隨他的人將會承受永生
[00:18:46.560 --> 00:18:48.960]  但他隨即也說到
[00:18:48.960 --> 00:18:52.560]  然而有很多的在前將要在後
[00:18:52.560 --> 00:18:55.560]  在後的將要在前
[00:18:55.560 --> 00:19:00.360]  這句話是呼應著剛才我們20章16節的那段經文
[00:19:00.360 --> 00:19:04.960]  兩段經文有著相同的意思
[00:19:04.960 --> 00:19:07.560]  耶穌要彼得知道
[00:19:07.560 --> 00:19:12.360]  他這種期望會使他和葡萄園那班第一批工人一樣
[00:19:12.360 --> 00:19:16.560]  被邪惡的眼睛蒙蔽了
[00:19:16.560 --> 00:19:18.360]  在服侍神的角度的時候
[00:19:18.360 --> 00:19:21.560]  斤斤計較,不會知足
[00:19:21.560 --> 00:19:24.560]  也會衍生了很多的貪婪
[00:19:24.560 --> 00:19:26.760]  衍生了很多的嫉妒
[00:19:26.760 --> 00:19:32.760]  結果導致他也看不到上帝的恩典
[00:19:32.760 --> 00:19:33.960]  耶穌這裡所說
[00:19:33.960 --> 00:19:35.960]  在前在後在後在前
[00:19:35.960 --> 00:19:38.960]  是要指出天國的價值
[00:19:38.960 --> 00:19:41.360]  是要顛倒世界的價值
[00:19:41.360 --> 00:19:46.960]  天國的公平是不等同於上帝的公平的
[00:19:46.960 --> 00:19:47.960]  我再說一次
[00:19:47.960 --> 00:19:51.760]  天國的價值其實是在說顛倒世界的價值
[00:19:51.760 --> 00:19:55.960]  天國的公平不等同於地上的公平
[00:19:55.960 --> 00:19:59.560]  因為恩典本身就是不公平的
[00:19:59.560 --> 00:20:02.560]  沒錯,我又再說一次
[00:20:02.560 --> 00:20:05.560]  恩典本身是不公平的
[00:20:05.560 --> 00:20:09.560]  這句話只有耶穌自己才說得最有說服力
[00:20:09.560 --> 00:20:14.560]  因為他親自成就了他在前在後在後在前這番說話之後
[00:20:14.560 --> 00:20:17.560]  同門徒所說的一個寓言
[00:20:17.560 --> 00:20:18.560]  我們看一看
[00:20:18.560 --> 00:20:22.560]  我們回到20章的第八十九節
[00:20:22.560 --> 00:20:25.560]  耶穌說:看啊,我們上耶路撒冷去
[00:20:25.560 --> 00:20:28.560]  人子將要交給祭司和民事
[00:20:28.560 --> 00:20:31.560]  他們要定他的死罪
[00:20:31.560 --> 00:20:33.560]  將他交給外邦人
[00:20:33.560 --> 00:20:37.560]  刺弄他,鞭打他,釘在十字架上
[00:20:37.560 --> 00:20:41.560]  第三天他要復活了
[00:20:41.560 --> 00:20:45.560]  耶穌的死說了兩樣天國的價值
[00:20:45.560 --> 00:20:50.560]  第一,信服勝過憲制
[00:20:50.560 --> 00:20:54.560]  耶穌的死沒錯,是為我們這些罪人
[00:20:54.560 --> 00:20:57.560]  他作了罪的憲制
[00:20:57.560 --> 00:20:58.560]  但是整件事的重點
[00:20:58.560 --> 00:21:00.560]  耶穌他是要以身作則
[00:21:00.560 --> 00:21:06.560]  去讓我們看到他怎樣完完全全信服於上帝
[00:21:06.560 --> 00:21:10.560]  第二,恩典勝過公平
[00:21:10.560 --> 00:21:13.560]  耶穌的死絕對是不公平的
[00:21:13.560 --> 00:21:16.560]  一個義人為罪人而死是不公平的
[00:21:16.560 --> 00:21:18.560]  但是耶穌他以身作則
[00:21:18.560 --> 00:21:22.560]  彰顯了上帝的恩典
[00:21:22.560 --> 00:21:25.560]  頂姐妹今天的比喻的重點
[00:21:25.560 --> 00:21:28.560]  其實並不是上帝是否公平
[00:21:28.560 --> 00:21:30.560]  當我們看到上帝的恩典的時候
[00:21:30.560 --> 00:21:33.560]  公平其實已經不再重要
[00:21:33.560 --> 00:21:34.560]  就好像有一天
[00:21:34.560 --> 00:21:36.560]  剛才我給過一個新的例子
[00:21:36.560 --> 00:21:37.560]  如果我兩個兒子
[00:21:37.560 --> 00:21:41.560]  他能夠明白到無論他們做了些什麼
[00:21:41.560 --> 00:21:44.560]  或者是我們做了些什麼
[00:21:44.560 --> 00:21:45.560]  在他們的身上都好
[00:21:45.560 --> 00:21:47.560]  無論怎樣都好
[00:21:47.560 --> 00:21:48.560]  但他們見得到
[00:21:48.560 --> 00:21:51.560]  其實父母同樣是有一個無私的愛給他們的時候
[00:21:51.560 --> 00:21:53.560]  但是在說天父給我們
[00:21:53.560 --> 00:21:55.560]  給我這個坐地上父親的愛
[00:21:55.560 --> 00:21:58.560]  多千千萬萬倍
[00:21:58.560 --> 00:22:02.560]  上帝更加用一個無私的愛
[00:22:02.560 --> 00:22:03.560]  無條件的愛
[00:22:03.560 --> 00:22:07.560]  去愛我們每一個
[00:22:07.560 --> 00:22:08.560]  主流
[00:22:08.560 --> 00:22:12.560]  我們說回我們的主題主流
[00:22:12.560 --> 00:22:14.560]  主流是一個挑戰
[00:22:14.560 --> 00:22:17.560]  主流是一個對我們每一個人的挑戰
[00:22:17.560 --> 00:22:21.560]  也是要我們藉著我們在這個主流
[00:22:21.560 --> 00:22:25.560]  然後向著世界作出的一個挑戰
[00:22:25.560 --> 00:22:27.560]  我們要活出天國的價值
[00:22:27.560 --> 00:22:30.560]  是需要我們完完全全地去信服
[00:22:30.560 --> 00:22:32.560]  我們要活出天國價值
[00:22:32.560 --> 00:22:34.560]  是需要在我們的信服當中
[00:22:34.560 --> 00:22:36.560]  見到上帝的恩典
[00:22:36.560 --> 00:22:39.560]  勝過地上的公平
[00:22:39.560 --> 00:22:41.560]  我們要活出天國的價值
[00:22:41.560 --> 00:22:44.560]  我們是需要在我們信服和所說的恩典當中
[00:22:44.560 --> 00:22:47.560]  見到上帝的愛
[00:22:47.560 --> 00:22:50.560]  上帝要使用一班信服
[00:22:50.560 --> 00:22:52.560]  和活在恩典的人
[00:22:52.560 --> 00:22:54.560]  去轉化這個城市
[00:22:54.560 --> 00:22:57.560]  去轉化這個世界
[00:22:57.560 --> 00:22:59.560]  當我們開頭的時候
[00:22:59.560 --> 00:23:01.560]  或者我開始的時候
[00:23:01.560 --> 00:23:03.560]  到現在我都會問一個問題
[00:23:03.560 --> 00:23:05.560]  你們準備好了沒有
[00:23:05.560 --> 00:23:07.560]  Are you ready?
[00:23:07.560 --> 00:23:11.560]  Are you ready 去接受這份上帝給我們的挑戰
[00:23:11.560 --> 00:23:12.560]  Are you ready?
[00:23:12.560 --> 00:23:14.560]  我們不隨波逐流
[00:23:14.560 --> 00:23:15.560]  然後在這個主流當中
[00:23:15.560 --> 00:23:20.560]  靠著主繼續去改變這個世界
[00:23:20.560 --> 00:23:21.560]  Are you ready?
[00:23:21.560 --> 00:23:22.560]  如果你準備好的時候
[00:23:22.560 --> 00:23:26.560]  我都想worship team可以get ready
[00:23:26.560 --> 00:23:31.560]  我都希望大家更加可以get ready去回應
[00:23:31.560 --> 00:23:33.560]  我邀請大家起身
[00:23:33.560 --> 00:23:43.560]  當我們說的接下來五個星期
[00:23:43.560 --> 00:23:46.560]  用耶穌的比喻去了解
[00:23:46.560 --> 00:23:48.560]  什麼是天國的價值的時候
[00:23:48.560 --> 00:23:53.560]  剛才我們崇拜之前的禱告
[00:23:53.560 --> 00:23:54.560]  我們的祈禱會
[00:23:54.560 --> 00:23:57.560]  我都分享到其實第一個受惠的是我自己
[00:23:57.560 --> 00:24:01.560]  當我在科幻書裡面去看耶穌怎樣去說話
[00:24:01.560 --> 00:24:04.560]  耶穌怎樣去以身作則的時候
[00:24:04.560 --> 00:24:06.560]  他第一個是和我說話
[00:24:06.560 --> 00:24:07.560]  是教導我
[00:24:07.560 --> 00:24:11.560]  那份是一個很個人的關係
[00:24:11.560 --> 00:24:14.560]  當你聽到耶穌和你親自去說話的時候
[00:24:14.560 --> 00:24:16.560]  沒有什麼可以取締
[00:24:16.560 --> 00:24:18.560]  沒有什麼可以取締
[00:24:18.560 --> 00:24:20.560]  是不是
[00:24:20.560 --> 00:24:22.560]  我很盼望今天在我們的禱告裡面
[00:24:22.560 --> 00:24:24.560]  在大家的領受裡面
[00:24:24.560 --> 00:24:29.560]  你可以聽到沒有什麼可以取締的耶穌的說話
[00:24:29.560 --> 00:24:31.560]  你可以看到耶穌的臨在
[00:24:31.560 --> 00:24:33.560]  他怎樣去活化我們的生命
[00:24:33.560 --> 00:24:36.560]  我們才能夠活出那個天國的價值
[00:24:36.560 --> 00:24:39.560]  我邀請大家可以閉上雙眼
[00:24:40.560 --> 00:24:43.560]  我們一起祈禱
[00:24:43.560 --> 00:24:48.560]  主耶穌多謝你在我們的面前
[00:24:48.560 --> 00:24:53.560]  多謝你親自去牧養我們
[00:24:53.560 --> 00:24:57.560]  多謝你看顧我們每一隻羊
[00:24:57.560 --> 00:25:02.560]  我們每一個都是曾經迷失失喪的
[00:25:02.560 --> 00:25:06.560]  但是你說你撇下九十九都要尋回那個一
[00:25:06.560 --> 00:25:08.560]  我們就是那個一
[00:25:08.560 --> 00:25:11.560]  但是當我們是那個一被尋回的時候
[00:25:11.560 --> 00:25:14.560]  你將他們帶回九十九隻羊裡面
[00:25:14.560 --> 00:25:17.560]  你讓我們變得完全
[00:25:17.560 --> 00:25:19.560]  主我們多謝你
[00:25:19.560 --> 00:25:24.560]  我們呼求你經常去臨在我們的生命裡面
[00:25:24.560 --> 00:25:26.560]  我們呼求你去幫助我們
[00:25:26.560 --> 00:25:28.560]  是可以走過
[00:25:28.560 --> 00:25:30.560]  也可以靠著你
[00:25:30.560 --> 00:25:33.560]  我們能夠不是隨波逐流
[00:25:33.560 --> 00:25:36.560]  我們知道不容易的
[00:25:36.560 --> 00:25:40.560]  就是正正因為不容易
[00:25:40.560 --> 00:25:43.560]  我們更加能夠彰顯你的能力
[00:25:43.560 --> 00:25:46.560]  主我們在這裡同心一切
[00:25:46.560 --> 00:25:48.560]  我們承認我們的軟弱
[00:25:48.560 --> 00:25:53.560]  我們承認我們沒有你是不行的
[00:25:53.560 --> 00:25:55.560]  我們沒有你是真的不行的
[00:25:55.560 --> 00:25:58.560]  主所以你幫助我們
[00:25:58.560 --> 00:26:00.560]  讓我們更加明白你的心意
[00:26:00.560 --> 00:26:04.560]  求你幫助我們去做你的門徒
[00:26:04.560 --> 00:26:07.560]  當我們不只是在教會服侍
[00:26:07.560 --> 00:26:09.560]  可能在說我們的生活
[00:26:09.560 --> 00:26:10.560]  在我們日常 在我們的工作
[00:26:10.560 --> 00:26:11.560]  在不同的地方
[00:26:11.560 --> 00:26:13.560]  我們可能經常都會喊不公平
[00:26:13.560 --> 00:26:16.560]  這樣不公平 這樣不公平
[00:26:16.560 --> 00:26:18.560]  但是我們有沒有看到
[00:26:18.560 --> 00:26:23.560]  上帝你的恩典有多少
[00:26:23.560 --> 00:26:27.560]  當剛才敬拜之後
[00:26:27.560 --> 00:26:29.560]  Francesca的祈禱
[00:26:29.560 --> 00:26:31.560]  她叫我們去數算恩典
[00:26:31.560 --> 00:26:35.560]  沒錯 我們真的要不斷去數算我們的恩典
[00:26:35.560 --> 00:26:37.560]  因為你給了我們很多恩典
[00:26:37.560 --> 00:26:40.560]  但是同時間我們也要看到
[00:26:40.560 --> 00:26:42.560]  你給其他人的恩典
[00:26:42.560 --> 00:26:44.560]  求你幫助我們
[00:26:44.560 --> 00:26:47.560]  我奉主耶穌的名去宣告
[00:26:47.560 --> 00:26:50.560]  那個仇敵的眼睛
[00:26:50.560 --> 00:26:51.560]  那個邪惡的眼睛
[00:26:51.560 --> 00:26:53.560]  奉主的名去清走
[00:26:53.560 --> 00:26:56.560]  我們沒有一個會有著那份紅眼
[00:26:56.560 --> 00:26:58.560]  那個眼紅
[00:26:58.560 --> 00:27:02.560]  因為我們看到的是上帝你的恩典
[00:27:02.560 --> 00:27:03.560]  在我們的生命裏面
[00:27:03.560 --> 00:27:07.560]  更加在其他人的生命當中
[00:27:07.560 --> 00:27:09.560]  主啊 今天你同時間給我們
[00:27:09.560 --> 00:27:10.560]  其實也有一個呼召
[00:27:10.560 --> 00:27:14.560]  就是讓我們成為別人的恩典
[00:27:14.560 --> 00:27:15.560]  你使用到我們
[00:27:15.560 --> 00:27:19.560]  我們能夠在其他人
[00:27:19.560 --> 00:27:21.560]  在我們身邊人的生命當中
[00:27:21.560 --> 00:27:24.560]  去彰顯你的恩典
[00:27:24.560 --> 00:27:26.560]  求你使用我們
[00:27:26.560 --> 00:27:28.560]  我們願意這樣去
[00:27:28.560 --> 00:27:30.560]  讓你去使用
[00:27:30.560 --> 00:27:33.560]  讓你去轉化
[00:27:33.560 --> 00:27:35.560]  這個是你給世界的盼望
[00:27:35.560 --> 00:27:37.560]  也藉著這樣
[00:27:37.560 --> 00:27:38.560]  你說施比壽更加有福
[00:27:38.560 --> 00:27:40.560]  讓我們能夠在當中一起去
[00:27:40.560 --> 00:27:42.560]  同心領受的時候
[00:27:42.560 --> 00:27:43.560]  我們能夠看得到
[00:27:43.560 --> 00:27:47.560]  上帝你的恩典是無窮無盡的
[00:27:47.560 --> 00:27:49.560]  MING PAO CANADA | MING PAO TORONTO

