
[00:00:00.000 --> 00:00:02.240]  Amen,多謝Chairman
[00:18:00.480 --> 00:18:02.480]  我們隨即說你給我吃
[00:18:02.480 --> 00:18:04.480]  但小朋友就說我給你
[00:18:04.480 --> 00:18:05.480]  再撕
[00:18:05.480 --> 00:18:06.480]  另一個朋友說你給我吃
[00:18:06.480 --> 00:18:07.480]  他一直撕
[00:18:07.480 --> 00:18:09.480]  他一直都吃不到
[00:18:09.480 --> 00:18:11.480]  但小朋友從來沒有想過
[00:18:11.480 --> 00:18:12.480]  我不給你吃
[00:18:12.480 --> 00:18:14.480]  我撕完就沒有
[00:18:14.480 --> 00:18:15.480]  他沒有
[00:18:15.480 --> 00:18:16.480]  每次問他他都給
[00:18:16.480 --> 00:18:18.480]  每次問他他都給
[00:18:18.480 --> 00:18:20.480]  我最後發現了一個原因
[00:18:20.480 --> 00:18:23.480]  因為麵包很大
[00:18:23.480 --> 00:18:25.480]  而爸爸從來沒有拒絕過
[00:18:25.480 --> 00:18:28.480]  去給他需要的東西
[00:18:28.480 --> 00:18:31.480]  當我們去看天父的愛的時候
[00:18:31.480 --> 00:18:32.480]  我們在看
[00:18:32.480 --> 00:18:34.480]  或者天父所給我們的資源
[00:18:34.480 --> 00:18:36.480]  天父所給我們的供應的時候
[00:18:36.480 --> 00:18:38.480]  我們在想天父的麵包很小
[00:18:38.480 --> 00:18:40.480]  要分給全世界的人
[00:18:40.480 --> 00:18:43.480]  一定要是精英才會給他
[00:18:43.480 --> 00:18:47.480]  還是我們相信天父所擁有的東西很大
[00:18:47.480 --> 00:18:49.480]  他的愛很深
[00:18:49.480 --> 00:18:51.480]  我們只要一次一次問他
[00:18:51.480 --> 00:18:53.480]  他都會源源不絕地向我們供應
[00:18:53.480 --> 00:18:57.480]  究竟我們看到的神有多大呢?
[00:18:57.480 --> 00:19:01.480]  在阿伯拉罕面對著他
[00:19:01.480 --> 00:19:02.480]  接受到他的應許之後
[00:19:02.480 --> 00:19:03.480]  他應該怎樣選擇
[00:19:03.480 --> 00:19:04.480]  他怎樣做的時候
[00:19:04.480 --> 00:19:07.480]  我們看到他不只是見了神一次
[00:19:07.480 --> 00:19:10.480]  其實他總共和神遇見了四次
[00:19:10.480 --> 00:19:12.480]  因為他第一次的時候覺得
[00:19:12.480 --> 00:19:14.480]  第二次他看到
[00:19:14.480 --> 00:19:16.480]  不如和夏甲一起吧
[00:19:16.480 --> 00:19:20.480]  但他由一次的相遇當中
[00:19:20.480 --> 00:19:24.480]  天父向他啟示他自己多一點
[00:19:24.480 --> 00:19:25.480]  每一次的相遇
[00:19:25.480 --> 00:19:27.480]  阿伯拉罕就認識神多一點
[00:19:27.480 --> 00:19:29.480]  每一次的相遇裡
[00:19:29.480 --> 00:19:31.480]  他就知道上帝的計劃多一點
[00:19:31.480 --> 00:19:33.480]  所以我們不是只是坐著
[00:19:33.480 --> 00:19:35.480]  憑著信就坐著等
[00:19:35.480 --> 00:19:37.480]  而是我們有沒有製造一個機會
[00:19:37.480 --> 00:19:39.480]  讓我們能夠接收到
[00:19:39.480 --> 00:19:41.480]  上帝的啟示和他的計劃呢?
[00:19:41.480 --> 00:19:43.480]  我經常在想
[00:19:43.480 --> 00:19:46.480]  我們每一次和上帝相遇
[00:19:46.480 --> 00:19:48.480]  無論是透過讀經或靈修
[00:19:48.480 --> 00:19:50.480]  不是因為我們的語文能力很強
[00:19:50.480 --> 00:19:52.480]  或是因為我們很會看書
[00:19:52.480 --> 00:19:54.480]  看到那麼多字都不怕
[00:19:54.480 --> 00:19:56.480]  所以我們能夠成為一個熟靈的人
[00:19:56.480 --> 00:19:57.480]  不是的
[00:19:57.480 --> 00:19:59.480]  其實我們每一次讀經或靈修
[00:19:59.480 --> 00:20:00.480]  祈禱的時候
[00:20:00.480 --> 00:20:04.480]  就好像一個杯放在水龍頭下面
[00:20:04.480 --> 00:20:06.480]  我的杯有沒有對準位置
[00:20:06.480 --> 00:20:09.480]  讓我盛載上帝的道
[00:20:09.480 --> 00:20:12.480]  上帝的啟示和恩典呢?
[00:20:12.480 --> 00:20:14.480]  在《迦勒泰書》裡
[00:20:14.480 --> 00:20:16.480]  保羅說阿伯拉罕和撒拉所生
[00:20:16.480 --> 00:20:18.480]  是憑應許而生的
[00:20:18.480 --> 00:20:20.480]  憑著應許而生
[00:20:20.480 --> 00:20:23.480]  並不是一件那麼順其自然的事
[00:20:23.480 --> 00:20:25.480]  而是在阿伯拉罕的生活當中
[00:20:25.480 --> 00:20:28.480]  每一天、每一個的選擇
[00:20:28.480 --> 00:20:31.480]  他要選擇不再和阿夏合在一起
[00:20:31.480 --> 00:20:33.480]  他要選擇和撒拉在一起
[00:20:33.480 --> 00:20:35.480]  他要選擇去等待
[00:20:35.480 --> 00:20:38.480]  每一天、每一個月的去等待
[00:20:38.480 --> 00:20:40.480]  每一個的選擇
[00:20:40.480 --> 00:20:43.480]  都讓他好像一個水杯
[00:20:43.480 --> 00:20:46.480]  慢慢地較正到上帝的心意
[00:20:46.480 --> 00:20:48.480]  和應許的當中
[00:20:48.480 --> 00:20:52.480]  這份信心是要下功夫的
[00:20:52.480 --> 00:20:56.480]  這份信心都需要練習
[00:20:56.480 --> 00:20:58.480]  說真的,我每一次離開教育界
[00:20:58.480 --> 00:21:01.480]  我總共離開了兩次教書的崗位
[00:21:01.480 --> 00:21:04.480]  我都覺得是信心的練習
[00:21:04.480 --> 00:21:06.480]  無論是在澳洲讀書也好
[00:21:06.480 --> 00:21:08.480]  或者在教會工作也好
[00:21:08.480 --> 00:21:11.480]  我都不知道我是否真的能夠祝福人
[00:21:11.480 --> 00:21:13.480]  能夠幫助人
[00:21:13.480 --> 00:21:17.480]  其實現在每一次在港台上去分享
[00:21:17.480 --> 00:21:19.480]  或者在K4C裏面的預備
[00:21:19.480 --> 00:21:23.480]  每一天和弟兄姊妹的相交去聊天
[00:21:23.480 --> 00:21:25.480]  我都對自己其實很有懷疑
[00:21:25.480 --> 00:21:28.480]  因為我知道自己的根量有多不足
[00:21:28.480 --> 00:21:31.480]  我也知道我的年紀是越來越大
[00:21:31.480 --> 00:21:33.480]  面對著社會的經濟
[00:21:33.480 --> 00:21:35.480]  面對著學費的不足
[00:21:35.480 --> 00:21:37.480]  或者很多不同的事情
[00:21:37.480 --> 00:21:41.480]  我都覺得我每一天都在想
[00:21:41.480 --> 00:21:43.480]  我是否應該回去呢?
[00:21:43.480 --> 00:21:45.480]  可能我回到教育界
[00:21:45.480 --> 00:21:48.480]  用不同的方法去服侍教會
[00:21:48.480 --> 00:21:50.480]  或者這條不是我要走的路
[00:21:50.480 --> 00:21:52.480]  而是我自己逼出來的
[00:21:52.480 --> 00:21:58.480]  但是我真的要靠每一次的靈修和禱告當中
[00:21:58.480 --> 00:22:00.480]  讓我站在這裏
[00:22:00.480 --> 00:22:02.480]  我不知道你有沒有試過
[00:22:02.480 --> 00:22:05.480]  你站在這裏已經是贏了
[00:22:05.480 --> 00:22:07.480]  不需要你走很遠
[00:22:07.480 --> 00:22:09.480]  不需要你收到這個英許
[00:22:09.480 --> 00:22:11.480]  第二天就要去到
[00:22:11.480 --> 00:22:14.480]  而是你每一天的選擇
[00:22:14.480 --> 00:22:18.480]  我選擇今天用五分鐘的時間去祈禱
[00:22:18.480 --> 00:22:21.480]  因為我做不到
[00:22:21.480 --> 00:22:23.480]  憑我的信心
[00:22:23.480 --> 00:22:25.480]  我明天可能就會遞信
[00:22:25.480 --> 00:22:27.480]  我天父可不可以回教育界
[00:22:27.480 --> 00:22:29.480]  但是就是靠這一天
[00:22:29.480 --> 00:22:32.480]  每一天每一天的選擇
[00:22:32.480 --> 00:22:37.480]  我選擇今天再找一個弟兄姊妹跟他聊天
[00:22:37.480 --> 00:22:42.480]  我選擇縱然我不是一個很深厚的神學訓練
[00:22:42.480 --> 00:22:43.480]  我都站在這裏
[00:22:43.480 --> 00:22:45.480]  不要說「卓文你幫我講一下」
[00:22:45.480 --> 00:22:47.480]  「這星期我去道他」
[00:22:47.480 --> 00:22:50.480]  是很困難的
[00:22:50.480 --> 00:22:53.480]  每一天的信心選擇
[00:22:53.480 --> 00:22:55.480]  不需要多
[00:22:55.480 --> 00:22:57.480]  你只要站在這裏
[00:22:57.480 --> 00:23:00.480]  你求上帝給你這份能力
[00:23:00.480 --> 00:23:02.480]  站在這裏
[00:23:02.480 --> 00:23:06.480]  就好像加拉太人
[00:23:06.480 --> 00:23:08.480]  他們身邊都有很多聲音跟他說
[00:23:08.480 --> 00:23:10.480]  你是一個不足夠的基督徒
[00:23:10.480 --> 00:23:12.480]  你未受割禮
[00:23:12.480 --> 00:23:14.480]  你不認識這個神
[00:23:14.480 --> 00:23:17.480]  但是保羅寫給加拉太人這封書信裏
[00:23:17.480 --> 00:23:19.480]  他常常都說
[00:23:19.480 --> 00:23:21.480]  你看看律法裏面的記載
[00:23:21.480 --> 00:23:22.480]  你看看經文的內容
[00:23:22.480 --> 00:23:24.480]  你知不知道你自己信的神
[00:23:24.480 --> 00:23:26.480]  是一個多麼好的神
[00:23:26.480 --> 00:23:28.480]  我們每一天的選擇
[00:23:28.480 --> 00:23:32.480]  都是讓我們能夠走近天賦多一點
[00:23:32.480 --> 00:23:35.480]  而我們每一天的選擇
[00:23:35.480 --> 00:23:38.480]  都不只是祝福我們現在的自己
[00:23:38.480 --> 00:23:40.480]  或者我們未來的生命
[00:23:40.480 --> 00:23:44.480]  阿伯拉罕和夏格生了以實瑪利
[00:23:44.480 --> 00:23:47.480]  以實瑪利其實在很多記載裏面
[00:23:47.480 --> 00:23:49.480]  或者很多文獻裏面都說到
[00:23:49.480 --> 00:23:58.480]  阿伯拉的後人
[00:23:58.480 --> 00:24:00.480]  阿拉伯人的後人
[00:24:00.480 --> 00:24:01.480]  這些阿拉伯的後人
[00:24:01.480 --> 00:24:04.480]  其實跟以色列人有很多的衝突
[00:24:04.480 --> 00:24:05.480]  原來我發覺
[00:24:05.480 --> 00:24:07.480]  阿伯拉罕每一天的選擇
[00:24:07.480 --> 00:24:10.480]  不只是對他自己有影響
[00:24:10.480 --> 00:24:11.480]  而是對他的家庭
[00:24:11.480 --> 00:24:15.480]  對他的城市和世代有影響
[00:24:15.480 --> 00:24:17.480]  剛才所說到的每一個名字
[00:24:17.480 --> 00:24:21.480]  阿伯拉罕、夏格、以撒、撒拉
[00:24:21.480 --> 00:24:25.480]  全部人都因為阿伯拉罕的決定
[00:24:25.480 --> 00:24:27.480]  他們都受苦
[00:24:27.480 --> 00:24:30.480]  但我們再看他和撒拉一起的時候
[00:24:30.480 --> 00:24:32.480]  所生的以撒
[00:24:32.480 --> 00:24:34.480]  之後所有的後代
[00:24:34.480 --> 00:24:36.480]  其實都在祝福他們的城市
[00:24:36.480 --> 00:24:37.480]  他們的國邦
[00:24:37.480 --> 00:24:41.480]  耶穌更加是從這條血脈生出來
[00:24:41.480 --> 00:24:43.480]  我們今天
[00:24:43.480 --> 00:24:44.480]  原來我們今天
[00:24:44.480 --> 00:24:45.480]  你的選擇
[00:24:45.480 --> 00:24:48.480]  我今天選擇去給一個笑容
[00:24:48.480 --> 00:24:51.480]  我選擇去相信神是愛我的
[00:24:51.480 --> 00:24:52.480]  雖然我感受不到
[00:24:52.480 --> 00:24:54.480]  但我相信
[00:24:54.480 --> 00:24:56.480]  不是只是在祝福你
[00:24:56.480 --> 00:24:58.480]  祂在祝福你的家庭
[00:24:58.480 --> 00:25:00.480]  你的社區
[00:25:00.480 --> 00:25:03.480]  在祝福這個世代
[00:25:03.480 --> 00:25:06.480]  所以當我們去到說
[00:25:06.480 --> 00:25:07.480]  我們要相信
[00:25:07.480 --> 00:25:09.480]  我們要憑信而行的時候
[00:25:09.480 --> 00:25:12.480]  我們一起回去我們的禱告當中
[00:25:12.480 --> 00:25:13.480]  我之前在說
[00:25:13.480 --> 00:25:15.480]  我們不是憑好行為去得救
[00:25:15.480 --> 00:25:17.480]  我們並不是靠好行為去得救
[00:25:17.480 --> 00:25:20.480]  但我們卻是靠我們每一天
[00:25:20.480 --> 00:25:21.480]  去相信基督
[00:25:21.480 --> 00:25:24.480]  去認識這位創造我們的神
[00:25:24.480 --> 00:25:26.480]  讓我們生命去得救
[00:25:26.480 --> 00:25:29.480]  讓我們的生命得到改變
[00:25:29.480 --> 00:25:31.480]  不如我們都一起去站立
[00:25:31.480 --> 00:25:32.480]  我們站起來
[00:25:32.480 --> 00:25:35.480]  我們都邀請Rashid Tim回來這裡
[00:25:35.480 --> 00:25:39.480]  今天我用了很多自己的故事
[00:25:39.480 --> 00:25:41.480]  我信心的歷程
[00:25:41.480 --> 00:25:42.480]  去和大家分享
[00:25:42.480 --> 00:25:43.480]  因為我知道
[00:25:43.480 --> 00:25:45.480]  信心這個議題都很大
[00:25:45.480 --> 00:25:47.480]  我不知道大家生命裡
[00:25:47.480 --> 00:25:49.480]  正在經歷什麼
[00:25:49.480 --> 00:25:51.480]  但讓我們一起去祈禱
[00:25:51.480 --> 00:25:53.480]  我們的天父
[00:25:53.480 --> 00:25:56.480]  我們需要相信你
[00:25:56.480 --> 00:26:02.480]  我不知道大家心目中
[00:26:02.480 --> 00:26:05.480]  你們正在等待什麼
[00:26:05.480 --> 00:26:08.480]  你們需要捉緊什麼
[00:26:10.480 --> 00:26:12.480]  替我祈禱一位聖靈
[00:26:12.480 --> 00:26:15.480]  在你們心裡說話
[00:26:15.480 --> 00:26:20.480]  不是看自己的能力
[00:26:20.480 --> 00:26:25.480]  不是看自己的時間和資源
[00:26:25.480 --> 00:26:30.480]  而是看上帝是一個怎樣的上帝
[00:26:30.480 --> 00:26:34.480]  今天你們坐在這個位置上
[00:26:34.480 --> 00:26:36.480]  聽到這個分享
[00:26:36.480 --> 00:26:38.480]  我願你今天的說話
[00:26:38.480 --> 00:26:40.480]  能夠進入他們的心裡
[00:26:40.480 --> 00:26:45.480]  當他們覺得軟弱的時候
[00:26:45.480 --> 00:26:49.480]  當他們覺得
[00:26:49.480 --> 00:26:52.480]  等待很難捱的時候
[00:26:52.480 --> 00:26:56.480]  你叫他們不要看著前面的沙
[00:26:56.480 --> 00:26:59.480]  但他們看到你的愛
[00:26:59.480 --> 00:27:01.480]  你的能力
[00:27:01.480 --> 00:27:06.480]  我們都不願意活在律法之下
[00:27:06.480 --> 00:27:09.480]  用自己的能力去改變自己
[00:27:09.480 --> 00:27:11.480]  去改變世界
[00:27:11.480 --> 00:27:13.480]  我們願意
[00:27:13.480 --> 00:27:19.480]  成為由英許而生的人
[00:27:19.480 --> 00:27:22.480]  去看著你給我們的英許
[00:27:22.480 --> 00:27:26.480]  去活出你叫我們有的生命
[00:27:26.480 --> 00:27:32.480]  叫我們的等待不是徒然
[00:27:34.480 --> 00:27:36.480]  而是因為在等待當中
[00:27:36.480 --> 00:27:39.480]  我們有空間
[00:27:39.480 --> 00:27:41.480]  有時間
[00:27:41.480 --> 00:27:43.480]  去到見到你
[00:27:43.480 --> 00:27:45.480]  叫我們的生命
[00:27:45.480 --> 00:27:46.480]  強壯得
[00:27:46.480 --> 00:27:50.480]  可以承載到你叫我們要有的英許
[00:27:50.480 --> 00:27:57.480]  或者你正在等待身體上的醫治
[00:27:57.480 --> 00:28:01.480]  你面對著身體的軟弱
[00:28:01.480 --> 00:28:04.480]  需要醫治,你要去等待的時候
[00:28:04.480 --> 00:28:08.480]  我願意你看見那位醫治人的神
[00:28:08.480 --> 00:28:13.480]  有時候祂不急於醫治我們的身體
[00:28:13.480 --> 00:28:16.480]  因為祂看到我們的心靈需要被醫治
[00:28:16.480 --> 00:28:22.480]  可能你正在等待的一份工作
[00:28:22.480 --> 00:28:24.480]  一份使命
[00:28:24.480 --> 00:28:28.480]  你正在等待家庭裡的公認
[00:28:30.480 --> 00:28:33.480]  相信祂很願意去供應給你
[00:28:33.480 --> 00:28:38.480]  不單是供應你工作上的需要
[00:28:38.480 --> 00:28:41.480]  更加是供應給你那份毅力
[00:28:41.480 --> 00:28:43.480]  你那份能力
[00:28:43.480 --> 00:28:45.480]  你看看天父
[00:28:45.480 --> 00:28:47.480]  我祝福大家
[00:28:47.480 --> 00:28:51.480]  如果大家在等待的途中覺得很困難
[00:28:51.480 --> 00:28:55.480]  這份信心純粹是際遇去改變的時候
[00:28:55.480 --> 00:28:58.480]  我祈求我們天父
[00:28:58.480 --> 00:29:02.480]  讓我們能夠在下一步微小的選擇當中
[00:29:02.480 --> 00:29:04.480]  我們能夠見到上帝
[00:29:04.480 --> 00:29:11.480]  願聖靈你降臨
[00:29:11.480 --> 00:29:17.480]  讓我們的等待充滿著你的英雄和盼望
[00:29:17.480 --> 00:29:20.480]  讓我們的等待不會乏力
[00:29:20.480 --> 00:29:26.480]  讓我們的等待更加看到你的愛
[00:29:26.480 --> 00:29:29.480]  你的恩典如繁星照耀著我們
[00:29:29.480 --> 00:29:32.480]  我們感謝讚美你

