
[00:00:00.000 --> 00:00:03.000]   >>
[00:11:17.220 --> 00:11:18.260]   the calling of
[00:11:18.260 --> 00:11:19.300]   God.
[00:11:19.300 --> 00:11:20.260]   You cannot
[00:11:20.260 --> 00:11:21.300]   be worthy of
[00:11:21.300 --> 00:11:22.340]   the calling of
[00:11:22.340 --> 00:11:23.360]   God.
[00:11:23.360 --> 00:11:24.400]   You cannot
[00:11:24.400 --> 00:11:25.440]   be worthy of
[00:11:25.440 --> 00:11:26.440]   the calling of
[00:11:26.440 --> 00:11:27.480]   God.
[00:11:27.480 --> 00:11:28.480]   You cannot
[00:11:28.480 --> 00:11:29.480]   be worthy of
[00:11:29.480 --> 00:11:30.480]   the calling of
[00:11:30.480 --> 00:11:31.480]   God.
[00:11:31.480 --> 00:11:32.480]   You cannot
[00:11:32.480 --> 00:11:33.480]   be worthy of
[00:11:33.480 --> 00:11:34.480]   the calling of
[00:11:34.480 --> 00:11:35.480]   God.
[00:11:35.480 --> 00:11:36.480]   You cannot
[00:11:36.480 --> 00:11:37.480]   be worthy of
[00:11:37.480 --> 00:11:38.480]   the calling of
[00:11:38.520 --> 00:11:39.520]   God.
[00:11:39.520 --> 00:11:40.560]   You cannot
[00:11:40.560 --> 00:11:41.580]   be worthy of
[00:11:41.580 --> 00:11:42.620]   the calling of
[00:11:42.620 --> 00:11:43.660]   God.
[00:11:43.660 --> 00:11:44.680]   You cannot
[00:11:44.680 --> 00:11:45.720]   be worthy of
[00:11:45.720 --> 00:11:46.760]   the calling of
[00:11:46.760 --> 00:11:47.780]   God.
[00:11:47.780 --> 00:11:48.760]   You cannot
[00:11:48.760 --> 00:11:49.800]   be worthy of
[00:11:49.800 --> 00:11:50.820]   the calling of
[00:11:50.820 --> 00:11:51.820]   God.
[00:11:51.820 --> 00:11:52.820]   You cannot
[00:11:52.820 --> 00:11:53.820]   be worthy of
[00:11:53.820 --> 00:11:54.860]   the calling of
[00:11:54.860 --> 00:11:55.860]   God.
[00:11:55.860 --> 00:11:56.860]   You cannot
[00:11:56.860 --> 00:11:57.900]   be worthy of
[00:11:57.900 --> 00:11:58.940]   the calling of
[00:11:58.940 --> 00:11:59.940]   God.
[00:11:59.940 --> 00:12:00.940]   You cannot
[00:12:00.940 --> 00:12:01.940]   be worthy of
[00:12:01.940 --> 00:12:02.980]   the calling of
[00:12:02.980 --> 00:12:03.980]   God.
[00:12:03.980 --> 00:12:04.980]   You cannot
[00:12:04.980 --> 00:12:05.980]   be worthy of
[00:12:05.980 --> 00:12:06.980]   the calling of
[00:12:06.980 --> 00:12:07.980]   God.
[00:12:08.000 --> 00:12:09.000]   You cannot
[00:12:09.000 --> 00:12:10.040]   be worthy of
[00:12:10.040 --> 00:12:11.080]   the calling of
[00:12:11.080 --> 00:12:12.120]   God.
[00:12:12.120 --> 00:12:13.140]   You cannot
[00:12:13.140 --> 00:12:14.180]   be worthy of
[00:12:14.180 --> 00:12:15.220]   the calling of
[00:12:15.220 --> 00:12:16.240]   God.
[00:12:16.240 --> 00:12:17.220]   You cannot
[00:12:17.220 --> 00:12:18.260]   be worthy of
[00:12:18.260 --> 00:12:19.280]   the calling of
[00:12:19.280 --> 00:12:20.280]   God.
[00:12:20.280 --> 00:12:21.280]   You cannot
[00:12:21.280 --> 00:12:22.320]   be worthy of
[00:12:22.320 --> 00:12:23.360]   the calling of
[00:12:23.360 --> 00:12:24.360]   God.
[00:12:24.360 --> 00:12:25.360]   You cannot
[00:12:25.360 --> 00:12:26.400]   be worthy of
[00:12:26.400 --> 00:12:27.420]   the calling of
[00:12:27.420 --> 00:12:28.420]   God.
[00:12:28.420 --> 00:12:29.420]   You cannot
[00:12:29.420 --> 00:12:30.460]   be worthy of
[00:12:30.460 --> 00:12:31.460]   the calling of
[00:12:31.460 --> 00:12:32.460]   God.
[00:12:32.460 --> 00:12:33.460]   You cannot
[00:12:33.460 --> 00:12:34.500]   be worthy of
[00:12:34.500 --> 00:12:35.500]   the calling of
[00:12:35.500 --> 00:12:36.500]   God.
[00:12:36.500 --> 00:12:37.500]   You cannot
[00:12:37.540 --> 00:12:38.540]   be worthy of
[00:12:38.540 --> 00:12:39.580]   this incredible
[00:12:39.580 --> 00:12:40.600]   calling we've
[00:12:40.600 --> 00:12:41.640]   received to
[00:12:41.640 --> 00:12:42.680]   represent Christ
[00:12:42.680 --> 00:12:43.700]   as his sons and
[00:12:43.700 --> 00:12:44.740]   daughters.
[00:12:44.740 --> 00:12:45.780]   We need
[00:12:45.780 --> 00:12:46.820]   humility,
[00:12:46.820 --> 00:12:47.840]   gentleness,
[00:12:47.840 --> 00:12:48.880]   patience and
[00:12:48.880 --> 00:12:49.920]   love.
[00:12:49.920 --> 00:12:50.940]   Now, before
[00:12:50.940 --> 00:12:51.980]   any of us
[00:12:51.980 --> 00:12:53.020]   start thinking
[00:12:53.020 --> 00:12:54.060]   and striving,
[00:12:54.060 --> 00:12:55.560]   oh, how do I do
[00:12:55.560 --> 00:12:56.580]   this?
[00:12:56.580 --> 00:12:57.620]   How do I get
[00:12:57.620 --> 00:12:58.660]   more?
[00:12:58.660 --> 00:12:59.700]   I've got to
[00:12:59.700 --> 00:13:00.720]   work harder.
[00:13:00.720 --> 00:13:02.260]   I have to get up
[00:13:02.260 --> 00:13:03.300]   earlier in the
[00:13:03.300 --> 00:13:04.320]   morning and do
[00:13:04.320 --> 00:13:05.540]   an extra hour of
[00:13:05.540 --> 00:13:06.560]   devotions.
[00:13:06.600 --> 00:13:08.300]   I've got to get up
[00:13:08.300 --> 00:13:10.000]   earlier in the morning and
[00:13:10.000 --> 00:13:11.740]   do an extra hour of
[00:13:11.740 --> 00:13:12.760]   devotions.
[00:13:12.760 --> 00:13:14.400]   I've got to get up
[00:13:14.400 --> 00:13:15.800]   earlier in the morning
[00:13:15.800 --> 00:13:17.480]   and do an extra hour
[00:13:17.480 --> 00:13:18.480]   of devotions.
[00:13:18.480 --> 00:13:20.180]   I've got to get up
[00:13:20.180 --> 00:13:21.740]   earlier in the morning
[00:13:21.740 --> 00:13:23.380]   and do an extra hour
[00:13:23.380 --> 00:13:24.380]   of devotions.
[00:13:24.380 --> 00:13:26.040]   I've got to get up
[00:13:26.040 --> 00:13:27.540]   earlier in the morning
[00:13:27.540 --> 00:13:29.260]   and do an extra hour
[00:13:29.260 --> 00:13:30.260]   of devotions.
[00:13:30.260 --> 00:13:32.080]   I've got to get up
[00:13:32.080 --> 00:13:33.560]   earlier in the morning
[00:13:33.560 --> 00:13:35.260]   and do an extra hour
[00:13:35.300 --> 00:13:36.300]   of devotions.
[00:13:36.300 --> 00:13:38.120]   I've got to get up
[00:13:38.120 --> 00:13:39.660]   earlier in the morning
[00:13:39.660 --> 00:13:41.440]   and do an extra hour
[00:13:41.440 --> 00:13:42.460]   of devotions.
[00:13:42.460 --> 00:13:44.060]   I've got to get up
[00:13:44.060 --> 00:13:45.640]   earlier in the morning
[00:13:45.640 --> 00:13:47.280]   and do an extra hour
[00:13:47.280 --> 00:13:48.300]   of devotions.
[00:13:48.300 --> 00:13:49.800]   I've got to get up
[00:13:49.800 --> 00:13:51.280]   earlier in the morning
[00:13:51.280 --> 00:13:52.980]   and do an extra hour
[00:13:52.980 --> 00:13:53.980]   of devotions.
[00:13:53.980 --> 00:13:55.620]   I've got to get up
[00:13:55.620 --> 00:13:57.120]   earlier in the morning
[00:13:57.120 --> 00:13:58.820]   and do an extra hour
[00:13:58.820 --> 00:13:59.820]   of devotions.
[00:13:59.820 --> 00:14:01.480]   I've got to get up
[00:14:01.480 --> 00:14:02.980]   earlier in the morning
[00:14:02.980 --> 00:14:04.660]   and do an extra hour
[00:14:04.700 --> 00:14:05.700]   of devotions.
[00:14:05.700 --> 00:14:07.500]   I've got to get up
[00:14:07.500 --> 00:14:09.000]   earlier in the morning
[00:14:09.000 --> 00:14:10.660]   and do an extra hour
[00:14:10.660 --> 00:14:11.660]   of devotions.
[00:14:11.660 --> 00:14:13.160]   I've got to get up
[00:14:13.160 --> 00:14:14.660]   earlier in the morning
[00:14:14.660 --> 00:14:16.340]   and do an extra hour
[00:14:16.340 --> 00:14:17.360]   of devotions.
[00:14:17.360 --> 00:14:18.840]   I've got to get up
[00:14:18.840 --> 00:14:20.380]   earlier in the morning
[00:14:20.380 --> 00:14:21.980]   and do an extra hour
[00:14:21.980 --> 00:14:22.980]   of devotions.
[00:14:22.980 --> 00:14:24.480]   I've got to get up
[00:14:24.480 --> 00:14:25.880]   earlier in the morning
[00:14:25.880 --> 00:14:27.540]   and do an extra hour
[00:14:27.540 --> 00:14:28.540]   of devotions.
[00:14:28.540 --> 00:14:30.240]   I've got to get up
[00:14:30.240 --> 00:14:31.720]   earlier in the morning
[00:14:31.720 --> 00:14:33.360]   and do an extra hour
[00:14:33.380 --> 00:14:34.380]   of devotions.
[00:14:34.380 --> 00:14:36.080]   I've got to get up
[00:14:36.080 --> 00:14:37.720]   earlier in the morning
[00:14:37.720 --> 00:14:39.520]   and do an extra hour
[00:14:39.520 --> 00:14:40.560]   of devotions.
[00:14:40.560 --> 00:14:42.100]   I've got to get up
[00:14:42.100 --> 00:14:43.700]   earlier in the morning
[00:14:43.700 --> 00:14:45.360]   and do an extra hour
[00:14:45.360 --> 00:14:46.400]   of devotions.
[00:14:46.400 --> 00:14:47.960]   I've got to get up
[00:14:47.960 --> 00:14:49.460]   earlier in the morning
[00:14:49.460 --> 00:14:51.140]   and do an extra hour
[00:14:51.140 --> 00:14:52.140]   of devotions.
[00:14:52.140 --> 00:14:53.840]   I've got to get up
[00:14:53.840 --> 00:14:55.400]   earlier in the morning
[00:14:55.400 --> 00:14:57.080]   and do an extra hour
[00:14:57.080 --> 00:14:58.100]   of devotions.
[00:14:58.100 --> 00:14:59.740]   I've got to get up
[00:14:59.740 --> 00:15:01.320]   earlier in the morning
[00:15:01.320 --> 00:15:03.020]   and do an extra hour
[00:15:03.040 --> 00:15:04.040]   of devotions.
[00:15:04.040 --> 00:15:05.880]   I've got to get up
[00:15:05.880 --> 00:15:07.480]   earlier in the morning
[00:15:07.480 --> 00:15:09.280]   and do an extra hour
[00:15:09.280 --> 00:15:10.320]   of devotions.
[00:15:10.320 --> 00:15:11.920]   I've got to get up
[00:15:11.920 --> 00:15:13.520]   earlier in the morning
[00:15:13.520 --> 00:15:15.200]   and do an extra hour
[00:15:15.200 --> 00:15:16.200]   of devotions.
[00:15:16.200 --> 00:15:17.720]   I've got to get up
[00:15:17.720 --> 00:15:19.200]   earlier in the morning
[00:15:19.200 --> 00:15:20.960]   and do an extra hour
[00:15:20.960 --> 00:15:22.000]   of devotions.
[00:15:22.000 --> 00:15:23.760]   I've got to get up
[00:15:23.760 --> 00:15:25.300]   earlier in the morning
[00:15:25.300 --> 00:15:27.000]   and do an extra hour
[00:15:27.000 --> 00:15:28.000]   of devotions.
[00:15:28.000 --> 00:15:29.600]   I've got to get up
[00:15:29.600 --> 00:15:31.040]   earlier in the morning
[00:15:31.040 --> 00:15:32.640]   and do an extra hour
[00:15:32.680 --> 00:15:33.680]   of devotions.
[00:15:33.680 --> 00:15:35.380]   I've got to get up
[00:15:35.380 --> 00:15:36.920]   earlier in the morning
[00:15:36.920 --> 00:15:38.620]   and do an extra hour
[00:15:38.620 --> 00:15:39.640]   of devotions.
[00:15:39.640 --> 00:15:41.260]   I've got to get up
[00:15:41.260 --> 00:15:42.760]   earlier in the morning
[00:15:42.760 --> 00:15:44.380]   and do an extra hour
[00:15:44.380 --> 00:15:45.420]   of devotions.
[00:15:45.420 --> 00:15:47.020]   I've got to get up
[00:15:47.020 --> 00:15:48.500]   earlier in the morning
[00:15:48.500 --> 00:15:50.120]   and do an extra hour
[00:15:50.120 --> 00:15:51.160]   of devotions.
[00:15:51.160 --> 00:15:52.760]   I've got to get up
[00:15:52.760 --> 00:15:54.260]   earlier in the morning
[00:15:54.260 --> 00:15:55.940]   and do an extra hour
[00:15:55.940 --> 00:15:56.940]   of devotions.
[00:15:56.940 --> 00:15:58.600]   I've got to get up
[00:15:58.600 --> 00:16:00.140]   earlier in the morning
[00:16:00.140 --> 00:16:01.740]   and do an extra hour
[00:16:01.780 --> 00:16:02.780]   of devotions.
[00:16:02.780 --> 00:16:04.500]   I've got to get up
[00:16:04.500 --> 00:16:06.080]   earlier in the morning
[00:16:06.080 --> 00:16:07.780]   and do an extra hour
[00:16:07.780 --> 00:16:08.820]   of devotions.
[00:16:08.820 --> 00:16:10.340]   I've got to get up
[00:16:10.340 --> 00:16:11.920]   earlier in the morning
[00:16:11.920 --> 00:16:13.580]   and do an extra hour
[00:16:13.580 --> 00:16:14.620]   of devotions.
[00:16:14.620 --> 00:16:16.220]   I've got to get up
[00:16:16.220 --> 00:16:17.720]   earlier in the morning
[00:16:17.720 --> 00:16:19.360]   and do an extra hour
[00:16:19.360 --> 00:16:20.360]   of devotions.
[00:16:20.360 --> 00:16:21.960]   I've got to get up
[00:16:21.960 --> 00:16:23.500]   earlier in the morning
[00:16:23.500 --> 00:16:25.120]   and do an extra hour
[00:16:25.120 --> 00:16:26.120]   of devotions.
[00:16:26.120 --> 00:16:27.760]   I've got to get up
[00:16:27.760 --> 00:16:29.340]   earlier in the morning
[00:16:29.340 --> 00:16:30.840]   and do an extra hour
[00:16:30.880 --> 00:16:31.880]   of devotions.
[00:16:31.880 --> 00:16:33.680]   I've got to get up
[00:16:33.680 --> 00:16:35.180]   earlier in the morning
[00:16:35.180 --> 00:16:36.920]   and do an extra hour
[00:16:36.920 --> 00:16:37.920]   of devotions.
[00:16:37.920 --> 00:16:39.420]   I've got to get up
[00:16:39.420 --> 00:16:41.020]   earlier in the morning
[00:16:41.020 --> 00:16:42.720]   and do an extra hour
[00:16:42.720 --> 00:16:43.760]   of devotions.
[00:16:43.760 --> 00:16:45.360]   I've got to get up
[00:16:45.360 --> 00:16:46.900]   earlier in the morning
[00:16:46.900 --> 00:16:48.560]   and do an extra hour
[00:16:48.560 --> 00:16:49.600]   of devotions.
[00:16:49.600 --> 00:16:51.300]   I've got to get up
[00:16:51.300 --> 00:16:52.800]   earlier in the morning
[00:16:52.800 --> 00:16:54.480]   and do an extra hour
[00:16:54.480 --> 00:16:55.500]   of devotions.
[00:16:55.500 --> 00:16:57.180]   I've got to get up
[00:16:57.180 --> 00:16:58.680]   earlier in the morning
[00:16:58.680 --> 00:17:00.320]   and do an extra hour
[00:17:00.340 --> 00:17:01.340]   of devotions.
[00:17:01.340 --> 00:17:03.040]   I've got to get up
[00:17:03.040 --> 00:17:04.680]   earlier in the morning
[00:17:04.680 --> 00:17:06.420]   and do an extra hour
[00:17:06.420 --> 00:17:07.460]   of devotions.
[00:17:07.460 --> 00:17:09.060]   I've got to get up
[00:17:09.060 --> 00:17:10.660]   earlier in the morning
[00:17:10.660 --> 00:17:12.320]   and do an extra hour
[00:17:12.320 --> 00:17:13.360]   of devotions.
[00:17:13.360 --> 00:17:14.860]   I've got to get up
[00:17:14.860 --> 00:17:16.400]   earlier in the morning
[00:17:16.400 --> 00:17:18.100]   and do an extra hour
[00:17:18.100 --> 00:17:19.100]   of devotions.
[00:17:19.100 --> 00:17:20.700]   I've got to get up
[00:17:20.700 --> 00:17:22.260]   earlier in the morning
[00:17:22.260 --> 00:17:23.860]   and do an extra hour
[00:17:23.860 --> 00:17:24.860]   of devotions.
[00:17:24.860 --> 00:17:26.500]   I've got to get up
[00:17:26.500 --> 00:17:28.040]   earlier in the morning
[00:17:28.040 --> 00:17:29.680]   and do an extra hour
[00:17:29.700 --> 00:17:30.700]   of devotions.
[00:17:30.700 --> 00:17:32.480]   I've got to get up
[00:17:32.480 --> 00:17:34.040]   earlier in the morning
[00:17:34.040 --> 00:17:35.840]   and do an extra hour
[00:17:35.840 --> 00:17:36.880]   of devotions.
[00:17:36.880 --> 00:17:38.420]   I've got to get up
[00:17:38.420 --> 00:17:39.980]   earlier in the morning
[00:17:39.980 --> 00:17:41.660]   and do an extra hour
[00:17:41.660 --> 00:17:42.660]   of devotions.
[00:17:42.660 --> 00:17:44.180]   I've got to get up
[00:17:44.180 --> 00:17:45.660]   earlier in the morning
[00:17:45.660 --> 00:17:47.360]   and do an extra hour
[00:17:47.360 --> 00:17:48.360]   of devotions.
[00:17:48.360 --> 00:17:50.060]   I've got to get up
[00:17:50.060 --> 00:17:51.620]   earlier in the morning
[00:17:51.620 --> 00:17:53.300]   and do an extra hour
[00:17:53.300 --> 00:17:54.300]   of devotions.
[00:17:54.300 --> 00:17:55.940]   I've got to get up
[00:17:55.940 --> 00:17:57.460]   earlier in the morning
[00:17:57.460 --> 00:17:59.140]   and do an extra hour
[00:17:59.160 --> 00:18:00.100]   of devotions.
[00:18:00.100 --> 00:18:01.880]   I've got to get up
[00:18:01.880 --> 00:18:03.400]   earlier in the morning
[00:18:03.400 --> 00:18:05.140]   and do an extra hour
[00:18:05.140 --> 00:18:06.140]   of devotions.
[00:18:06.140 --> 00:18:07.740]   I've got to get up
[00:18:07.740 --> 00:18:09.320]   earlier in the morning
[00:18:09.320 --> 00:18:11.020]   and do an extra hour
[00:18:11.020 --> 00:18:12.020]   of devotions.
[00:18:12.020 --> 00:18:13.520]   I've got to get up
[00:18:13.520 --> 00:18:15.020]   earlier in the morning
[00:18:15.020 --> 00:18:16.660]   and do an extra hour
[00:18:16.660 --> 00:18:17.680]   of devotions.
[00:18:17.680 --> 00:18:19.260]   I've got to get up
[00:18:19.260 --> 00:18:20.760]   earlier in the morning
[00:18:20.760 --> 00:18:22.400]   and do an extra hour
[00:18:22.400 --> 00:18:23.400]   of devotions.
[00:18:23.400 --> 00:18:25.100]   I've got to get up
[00:18:25.100 --> 00:18:26.600]   earlier in the morning
[00:18:26.600 --> 00:18:28.200]   and do an extra hour
[00:18:28.240 --> 00:18:29.200]   of devotions.
[00:18:29.200 --> 00:18:30.940]   I've got to get up
[00:18:30.940 --> 00:18:32.440]   earlier in the morning
[00:18:32.440 --> 00:18:34.080]   and do an extra hour
[00:18:34.080 --> 00:18:35.080]   of devotions.
[00:18:35.080 --> 00:18:36.700]   I've got to get up
[00:18:36.700 --> 00:18:38.240]   earlier in the morning
[00:18:38.240 --> 00:18:39.840]   and do an extra hour
[00:18:39.840 --> 00:18:40.840]   of devotions.
[00:18:40.840 --> 00:18:42.380]   I've got to get up
[00:18:42.380 --> 00:18:43.880]   earlier in the morning
[00:18:43.880 --> 00:18:45.420]   and do an extra hour
[00:18:45.420 --> 00:18:46.420]   of devotions.
[00:18:46.420 --> 00:18:47.960]   I've got to get up
[00:18:47.960 --> 00:18:49.460]   earlier in the morning
[00:18:49.460 --> 00:18:51.120]   and do an extra hour
[00:18:51.120 --> 00:18:52.120]   of devotions.
[00:18:52.120 --> 00:18:53.860]   I've got to get up
[00:18:53.860 --> 00:18:55.320]   earlier in the morning
[00:18:55.320 --> 00:18:56.920]   and do an extra hour
[00:18:57.020 --> 00:18:58.020]   of devotions.
[00:18:58.020 --> 00:18:59.820]   I've got to get up
[00:18:59.820 --> 00:19:01.320]   earlier in the morning
[00:19:01.320 --> 00:19:02.960]   and do an extra hour
[00:19:02.960 --> 00:19:03.960]   of devotions.
[00:19:03.960 --> 00:19:05.520]   I've got to get up
[00:19:05.520 --> 00:19:07.120]   earlier in the morning
[00:19:07.120 --> 00:19:08.760]   and do an extra hour
[00:19:08.760 --> 00:19:09.800]   of devotions.
[00:19:09.800 --> 00:19:11.400]   I've got to get up
[00:19:11.400 --> 00:19:12.900]   earlier in the morning
[00:19:12.900 --> 00:19:14.640]   and do an extra hour
[00:19:14.640 --> 00:19:15.640]   of devotions.
[00:19:15.640 --> 00:19:17.200]   I've got to get up
[00:19:17.200 --> 00:19:18.700]   earlier in the morning
[00:19:18.700 --> 00:19:20.300]   and do an extra hour
[00:19:20.300 --> 00:19:21.300]   of devotions.
[00:19:21.300 --> 00:19:22.940]   I've got to get up
[00:19:22.940 --> 00:19:24.480]   earlier in the morning
[00:19:24.480 --> 00:19:26.020]   and do an extra hour
[00:19:26.040 --> 00:19:26.980]   of devotions.
[00:19:26.980 --> 00:19:28.620]   I've got to get up
[00:19:28.620 --> 00:19:30.120]   earlier in the morning
[00:19:30.120 --> 00:19:31.820]   and do an extra hour
[00:19:31.820 --> 00:19:32.820]   of devotions.
[00:19:32.820 --> 00:19:34.520]   I've got to get up
[00:19:34.520 --> 00:19:36.020]   earlier in the morning
[00:19:36.020 --> 00:19:37.700]   and do an extra hour
[00:19:37.700 --> 00:19:38.720]   of devotions.
[00:19:38.720 --> 00:19:40.200]   I've got to get up
[00:19:40.200 --> 00:19:41.700]   earlier in the morning
[00:19:41.700 --> 00:19:43.300]   and do an extra hour
[00:19:43.300 --> 00:19:44.300]   of devotions.
[00:19:44.300 --> 00:19:45.840]   I've got to get up
[00:19:45.840 --> 00:19:47.240]   earlier in the morning
[00:19:47.240 --> 00:19:48.900]   and do an extra hour
[00:19:48.900 --> 00:19:49.940]   of devotions.
[00:19:49.940 --> 00:19:51.680]   I've got to get up
[00:19:51.680 --> 00:19:53.140]   earlier in the morning
[00:19:53.140 --> 00:19:54.840]   and do an extra hour
[00:19:54.880 --> 00:19:55.880]   of devotions.
[00:19:55.880 --> 00:19:57.580]   I've got to get up
[00:19:57.580 --> 00:19:59.080]   earlier in the morning
[00:19:59.080 --> 00:20:00.760]   and do an extra hour
[00:20:00.760 --> 00:20:01.760]   of devotions.
[00:20:01.760 --> 00:20:03.360]   I've got to get up
[00:20:03.360 --> 00:20:04.860]   earlier in the morning
[00:20:04.860 --> 00:20:06.500]   and do an extra hour
[00:20:06.500 --> 00:20:07.560]   of devotions.
[00:20:07.560 --> 00:20:09.060]   I've got to get up
[00:20:09.060 --> 00:20:10.560]   earlier in the morning
[00:20:10.560 --> 00:20:12.160]   and do an extra hour
[00:20:12.160 --> 00:20:13.160]   of devotions.
[00:20:13.160 --> 00:20:14.660]   I've got to get up
[00:20:14.660 --> 00:20:16.040]   earlier in the morning
[00:20:16.040 --> 00:20:17.740]   and do an extra hour
[00:20:17.740 --> 00:20:18.740]   of devotions.
[00:20:18.740 --> 00:20:20.500]   I've got to get up
[00:20:20.500 --> 00:20:21.940]   earlier in the morning
[00:20:21.940 --> 00:20:23.640]   and do an extra hour
[00:20:23.680 --> 00:20:24.680]   of devotions.
[00:20:24.680 --> 00:20:26.380]   I've got to get up
[00:20:26.380 --> 00:20:27.920]   earlier in the morning
[00:20:27.920 --> 00:20:29.580]   and do an extra hour
[00:20:29.580 --> 00:20:30.620]   of devotions.
[00:20:30.620 --> 00:20:32.260]   I've got to get up
[00:20:32.260 --> 00:20:33.820]   earlier in the morning
[00:20:33.820 --> 00:20:35.460]   and do an extra hour
[00:20:35.460 --> 00:20:36.460]   of devotions.
[00:20:36.460 --> 00:20:38.000]   I've got to get up
[00:20:38.000 --> 00:20:39.500]   earlier in the morning
[00:20:39.500 --> 00:20:41.120]   and do an extra hour
[00:20:41.120 --> 00:20:42.160]   of devotions.
[00:20:42.160 --> 00:20:43.660]   I've got to get up
[00:20:43.660 --> 00:20:45.160]   earlier in the morning
[00:20:45.160 --> 00:20:46.840]   and do an extra hour
[00:20:46.840 --> 00:20:47.840]   of devotions.
[00:20:47.840 --> 00:20:49.440]   I've got to get up
[00:20:49.440 --> 00:20:50.940]   earlier in the morning
[00:20:50.940 --> 00:20:52.480]   and do an extra hour
[00:20:52.500 --> 00:20:53.500]   of devotions.
[00:20:53.500 --> 00:20:55.200]   I've got to get up
[00:20:55.200 --> 00:20:56.700]   earlier in the morning
[00:20:56.700 --> 00:20:58.340]   and do an extra hour
[00:20:58.340 --> 00:20:59.360]   of devotions.
[00:20:59.360 --> 00:21:00.900]   I've got to get up
[00:21:00.900 --> 00:21:02.400]   earlier in the morning
[00:21:02.400 --> 00:21:04.040]   and do an extra hour
[00:21:04.040 --> 00:21:05.040]   of devotions.
[00:21:05.040 --> 00:21:06.540]   I've got to get up
[00:21:06.540 --> 00:21:08.080]   earlier in the morning
[00:21:08.080 --> 00:21:09.620]   and do an extra hour
[00:21:09.620 --> 00:21:10.640]   of devotions.
[00:21:10.640 --> 00:21:12.140]   I've got to get up
[00:21:12.140 --> 00:21:13.620]   earlier in the morning
[00:21:13.620 --> 00:21:15.220]   and do an extra hour
[00:21:15.220 --> 00:21:16.220]   of devotions.
[00:21:16.220 --> 00:21:17.980]   I've got to get up
[00:21:17.980 --> 00:21:19.460]   earlier in the morning
[00:21:19.460 --> 00:21:21.060]   and do an extra hour
[00:21:21.100 --> 00:21:22.100]   of devotions.
[00:21:22.100 --> 00:21:23.820]   I've got to get up
[00:21:23.820 --> 00:21:25.300]   earlier in the morning
[00:21:25.300 --> 00:21:26.900]   and do an extra hour
[00:21:26.900 --> 00:21:27.900]   of devotions.
[00:21:27.900 --> 00:21:29.440]   I've got to get up
[00:21:29.440 --> 00:21:30.940]   earlier in the morning
[00:21:30.940 --> 00:21:32.540]   and do an extra hour
[00:21:32.540 --> 00:21:33.580]   of devotions.
[00:21:33.580 --> 00:21:35.080]   I've got to get up
[00:21:35.080 --> 00:21:36.580]   earlier in the morning
[00:21:36.580 --> 00:21:38.080]   and do an extra hour
[00:21:38.080 --> 00:21:39.080]   of devotions.
[00:21:39.080 --> 00:21:40.540]   I've got to get up
[00:21:40.540 --> 00:21:42.040]   earlier in the morning
[00:21:42.040 --> 00:21:43.640]   and do an extra hour
[00:21:43.640 --> 00:21:44.640]   of devotions.
[00:21:44.640 --> 00:21:46.280]   I've got to get up
[00:21:46.280 --> 00:21:47.720]   earlier in the morning
[00:21:47.720 --> 00:21:49.260]   and do an extra hour
[00:21:49.260 --> 00:21:50.260]   of devotions.
[00:21:50.280 --> 00:21:51.720]   I've got to get up
[00:21:51.720 --> 00:21:53.220]   earlier in the morning
[00:21:53.220 --> 00:21:54.820]   and do an extra hour
[00:21:54.820 --> 00:21:55.860]   of devotions.
[00:21:55.860 --> 00:21:57.320]   I've got to get up
[00:21:57.320 --> 00:21:58.760]   earlier in the morning
[00:21:58.760 --> 00:22:00.360]   and do an extra hour
[00:22:00.360 --> 00:22:01.360]   of devotions.
[00:22:01.360 --> 00:22:02.860]   I've got to get up
[00:22:02.860 --> 00:22:04.360]   earlier in the morning
[00:22:04.360 --> 00:22:06.040]   and do an extra hour
[00:22:06.040 --> 00:22:07.040]   of devotions.
[00:22:07.040 --> 00:22:08.580]   I've got to get up
[00:22:08.580 --> 00:22:10.080]   earlier in the morning
[00:22:10.080 --> 00:22:11.680]   and do an extra hour
[00:22:11.680 --> 00:22:12.680]   of devotions.
[00:22:12.680 --> 00:22:14.180]   I've got to get up
[00:22:14.180 --> 00:22:15.720]   earlier in the morning
[00:22:15.720 --> 00:22:17.280]   and do an extra hour
[00:22:17.280 --> 00:22:18.280]   of devotions.
[00:22:18.280 --> 00:22:19.880]   I've got to get up
[00:22:19.920 --> 00:22:21.480]   earlier in the morning
[00:22:21.480 --> 00:22:23.080]   and do an extra hour
[00:22:23.080 --> 00:22:24.080]   of devotions.
[00:22:24.080 --> 00:22:25.720]   I've got to get up
[00:22:25.720 --> 00:22:27.360]   earlier in the morning
[00:22:27.360 --> 00:22:29.000]   and do an extra hour
[00:22:29.000 --> 00:22:30.000]   of devotions.
[00:22:30.000 --> 00:22:31.560]   I've got to get up
[00:22:31.560 --> 00:22:33.160]   earlier in the morning
[00:22:33.160 --> 00:22:34.760]   and do an extra hour
[00:22:34.760 --> 00:22:35.760]   of devotions.
[00:22:35.760 --> 00:22:37.300]   I've got to get up
[00:22:37.300 --> 00:22:38.840]   earlier in the morning
[00:22:38.840 --> 00:22:40.480]   and do an extra hour
[00:22:40.480 --> 00:22:41.480]   of devotions.
[00:22:41.480 --> 00:22:43.080]   I've got to get up
