
[00:00:00.000 --> 00:00:02.300]   Good morning, church.
[00:17:42.260 --> 00:17:44.540]   These gifts are designed for us to use
[00:17:44.540 --> 00:17:47.220]   to help those around us.
[00:17:47.220 --> 00:17:50.620]   For example, healing is a gift.
[00:17:50.620 --> 00:17:52.100]   But I mean, there's only so much healing
[00:17:52.100 --> 00:17:54.300]   you can do on yourself, right?
[00:17:54.300 --> 00:17:56.580]   And then God gives you the gift of healing
[00:17:56.580 --> 00:17:59.360]   so that you can have mercy to those around you
[00:17:59.360 --> 00:18:01.100]   who are in need.
[00:18:01.100 --> 00:18:02.780]   He gives you the gift of faith
[00:18:02.780 --> 00:18:04.780]   so that when you see someone struggling
[00:18:04.780 --> 00:18:07.020]   in their season of life, you can come alongside them,
[00:18:07.020 --> 00:18:09.460]   say, I will pray with you, I will walk with you,
[00:18:09.460 --> 00:18:10.780]   let's do this together.
[00:18:10.780 --> 00:18:12.460]   That's the gift of faith.
[00:18:12.460 --> 00:18:17.340]   All these gifts that we get only make sense
[00:18:17.340 --> 00:18:19.920]   when they're shared amongst the church.
[00:18:19.920 --> 00:18:23.620]   So if you find yourself with these gifts,
[00:18:23.620 --> 00:18:26.020]   the question we should be asking ourselves is not,
[00:18:26.020 --> 00:18:28.740]   how is this gift gonna benefit me?
[00:18:28.740 --> 00:18:31.340]   That's worldly, fleshly thinking.
[00:18:31.340 --> 00:18:33.780]   That's a mistake that dude made when he said to Peter,
[00:18:33.780 --> 00:18:36.740]   and if he could buy the gift that he saw Peter had
[00:18:36.740 --> 00:18:39.740]   with money, but what was his response?
[00:18:39.740 --> 00:18:42.180]   May your money perish with you
[00:18:42.180 --> 00:18:45.560]   because you thought you could buy the gift of God with money.
[00:18:45.560 --> 00:18:49.700]   You have no part or share in this ministry
[00:18:49.700 --> 00:18:53.380]   because your heart is not right before God.
[00:18:53.380 --> 00:18:57.020]   So let me remind us again,
[00:18:57.060 --> 00:19:01.740]   these gifts of the Spirit are given for the common good.
[00:19:01.740 --> 00:19:03.880]   You see what I'm beginning,
[00:19:03.880 --> 00:19:05.120]   you understand what I'm saying now?
[00:19:05.120 --> 00:19:07.260]   That it's not about you.
[00:19:07.260 --> 00:19:10.020]   It's not for one person to stand out at the star,
[00:19:10.020 --> 00:19:12.140]   but these gifts are given to us to highlight
[00:19:12.140 --> 00:19:16.060]   just how much God wants us to serve
[00:19:16.060 --> 00:19:18.620]   and to need each other.
[00:19:18.620 --> 00:19:22.820]   So this presents a question and a challenge to all of us.
[00:19:22.820 --> 00:19:25.900]   What is our gift?
[00:19:25.900 --> 00:19:27.220]   And once you discover your gift,
[00:19:27.220 --> 00:19:30.540]   how are you using it to serve the body of Christ,
[00:19:30.540 --> 00:19:32.840]   to serve the Lord, to serve the church?
[00:19:32.840 --> 00:19:37.860]   Because like I said, everyone has a role to play,
[00:19:37.860 --> 00:19:39.260]   and I'll just say it plainly,
[00:19:39.260 --> 00:19:42.580]   showing up on a Sunday is not a spiritual gift.
[00:19:42.580 --> 00:19:45.340]   Right?
[00:19:45.340 --> 00:19:46.180]   It's not.
[00:19:46.180 --> 00:19:49.300]   But do you know your part?
[00:19:49.300 --> 00:19:50.380]   Are you playing your part?
[00:19:50.380 --> 00:19:52.100]   Listen, okay, everybody is welcome here.
[00:19:52.100 --> 00:19:55.400]   If you wanna just keep coming, we will never turn you away.
[00:19:55.400 --> 00:19:59.820]   We will always, you will always be welcome here.
[00:19:59.820 --> 00:20:02.820]   However, if you've been here a minute
[00:20:02.820 --> 00:20:06.020]   and your plan is just to keep coming to church on Sunday
[00:20:06.020 --> 00:20:09.340]   and nothing else, you're really missing out
[00:20:09.340 --> 00:20:12.300]   on the full picture of what it means
[00:20:12.300 --> 00:20:15.340]   to be part of a body of Christ,
[00:20:15.340 --> 00:20:19.900]   to be a Christian, to be a follower of Jesus.
[00:20:19.900 --> 00:20:21.080]   Right, and this isn't a guilt trip
[00:20:21.080 --> 00:20:24.220]   'cause we need volunteers for JCA and VBS, all right?
[00:20:24.220 --> 00:20:27.000]   I'm not, I'm just saying what the Bible is teaching us,
[00:20:27.000 --> 00:20:28.220]   okay, it's not.
[00:20:28.220 --> 00:20:32.200]   So if you don't know the question,
[00:20:32.200 --> 00:20:35.880]   you know, how do I find my spiritual gift?
[00:20:35.880 --> 00:20:37.120]   Again, it's a good question,
[00:20:37.120 --> 00:20:38.780]   and we can talk about this all day.
[00:20:38.780 --> 00:20:42.940]   Let me just give a few practical pointers in this direction.
[00:20:42.940 --> 00:20:46.880]   First of all, okay, don't treat it like an enneagram
[00:20:46.880 --> 00:20:48.320]   or a disc or a Myers-Briggs,
[00:20:48.320 --> 00:20:50.940]   one of those personality tests, that kind of stuff, okay?
[00:20:50.940 --> 00:20:54.220]   Your spiritual gift is not a personality test, all right?
[00:20:54.220 --> 00:20:57.120]   I mean, there are online tools that might be useful,
[00:20:57.120 --> 00:20:59.940]   but I wouldn't even start there necessarily.
[00:20:59.940 --> 00:21:02.740]   The first step to finding out your part
[00:21:02.740 --> 00:21:07.740]   and your gift in the body of Christ is to seek God first.
[00:21:07.740 --> 00:21:09.960]   Seek first the kingdom and all these other things
[00:21:09.960 --> 00:21:11.960]   will then be given to you.
[00:21:11.960 --> 00:21:14.960]   Right, this means reading your Bible,
[00:21:14.960 --> 00:21:16.900]   this means prayer and fasting,
[00:21:16.900 --> 00:21:19.500]   this means constant confession and repentance,
[00:21:19.500 --> 00:21:21.840]   this means developing and nurturing
[00:21:21.840 --> 00:21:24.280]   your relationship with Jesus.
[00:21:24.280 --> 00:21:27.040]   That's the first basic step.
[00:21:27.040 --> 00:21:29.360]   The second step is this, right?
[00:21:29.360 --> 00:21:30.800]   When you're following Jesus,
[00:21:30.800 --> 00:21:32.800]   when you know that your heart
[00:21:32.800 --> 00:21:35.600]   and the desires of your heart have been made pure,
[00:21:35.600 --> 00:21:39.240]   then you ask, ask the Holy Spirit to show you,
[00:21:39.240 --> 00:21:42.520]   where do you want me to serve?
[00:21:42.520 --> 00:21:44.700]   What is the gift that you've given me?
[00:21:44.700 --> 00:21:48.760]   What is my part in the body of Christ?
[00:21:48.760 --> 00:21:51.800]   And scripture tells us that when we do that,
[00:21:51.800 --> 00:21:56.800]   if we ask anything according to his will, he will hear us.
[00:21:56.800 --> 00:22:02.620]   One good way to ask is to ask those around you,
[00:22:02.620 --> 00:22:04.100]   the people that you trust around you,
[00:22:04.100 --> 00:22:05.480]   the other people that you know
[00:22:05.480 --> 00:22:09.060]   are also in the same journey of following Jesus.
[00:22:09.060 --> 00:22:11.080]   Find a community that you trust,
[00:22:11.080 --> 00:22:12.940]   talk to people, come along with them and say,
[00:22:12.940 --> 00:22:15.780]   hey, you know, I feel like God has given me a gift
[00:22:15.780 --> 00:22:18.180]   in whatever, do you see that in me?
[00:22:18.180 --> 00:22:20.560]   Or maybe ask one of your leaders at the church
[00:22:20.560 --> 00:22:22.400]   or whatever, say, I feel like I have the gift of this.
[00:22:22.400 --> 00:22:24.280]   Is there something that you've noticed in me
[00:22:24.280 --> 00:22:25.320]   that you see in me?
[00:22:25.320 --> 00:22:29.560]   Ask, ask the Lord, ask those around you.
[00:22:29.560 --> 00:22:33.900]   Thirdly is this, be content.
[00:22:33.900 --> 00:22:38.200]   So you know in the early stages of singing competitions,
[00:22:38.200 --> 00:22:40.300]   like Britain's Got Talent and all that kind of stuff,
[00:22:40.300 --> 00:22:43.000]   in the audition stages, there's always these people
[00:22:43.000 --> 00:22:45.700]   who show up full of confidence,
[00:22:45.700 --> 00:22:48.720]   thinking they're like the songbird of their generation,
[00:22:48.720 --> 00:22:51.040]   but in reality, when they start to sing, right,
[00:22:51.040 --> 00:22:53.920]   it's not that good, right?
[00:22:53.920 --> 00:22:54.920]   And you end up with, you know,
[00:22:54.920 --> 00:22:57.000]   that the Ken dibby dibby doubt you lady, right?
[00:22:57.000 --> 00:23:00.580]   Like you think you have this talent and your gift to sing,
[00:23:00.580 --> 00:23:02.920]   but actually that's not your gift.
[00:23:02.920 --> 00:23:05.000]   And somewhere along the way, there've been disillusion
[00:23:05.000 --> 00:23:06.400]   or someone has lied to them.
[00:23:06.400 --> 00:23:07.860]   You know, maybe they sang in front of their mom
[00:23:07.860 --> 00:23:10.240]   and the mom's like, oh yeah, yeah, you're really good.
[00:23:10.240 --> 00:23:11.840]   You're good at everything, son, okay?
[00:23:11.840 --> 00:23:14.600]   And you go off, yeah, go do the audition.
[00:23:14.600 --> 00:23:18.120]   And you find out, actually, that's not what you're good at.
[00:23:18.120 --> 00:23:23.040]   In the same way, right, the Bible does say ask,
[00:23:23.040 --> 00:23:26.400]   earnestly ask and desire the gifts.
[00:23:26.400 --> 00:23:28.880]   But it also tells us that everything must be done
[00:23:28.880 --> 00:23:33.080]   so that the church may be built up.
[00:23:33.080 --> 00:23:37.520]   So whatever the Holy Spirit has decided to bless you with,
[00:23:37.520 --> 00:23:40.440]   trust Him with that, lean into that.
[00:23:40.440 --> 00:23:43.020]   Again, I'm not saying you can't ask, you can't desire,
[00:23:43.020 --> 00:23:45.780]   do those things, the Holy Spirit might choose to work in you
[00:23:45.780 --> 00:23:47.240]   in that way at some time.
[00:23:47.240 --> 00:23:51.980]   But whatever God has given to you, trust Him with that,
[00:23:51.980 --> 00:23:55.500]   lean into that and serve and work out of that
[00:23:55.500 --> 00:23:58.620]   so that when the Spirit is at work in your life,
[00:23:58.620 --> 00:24:02.940]   He can give you the gift to serve the body of Christ.
[00:24:02.940 --> 00:24:07.460]   Now that's a gift of the Spirit, the gifts of the Spirit.
[00:24:07.460 --> 00:24:10.580]   But the Spirit at work in your life
[00:24:10.580 --> 00:24:14.060]   should also grow fruit within you.
[00:24:14.060 --> 00:24:14.900]   Well, what's the difference?
[00:24:14.900 --> 00:24:17.420]   Well, I would say probably that you can look at it like this.
[00:24:17.420 --> 00:24:22.420]   Gifts are normally for certain times and certain seasons
[00:24:22.420 --> 00:24:24.260]   and certain moments.
[00:24:24.260 --> 00:24:26.580]   For example, tongues, again, is described
[00:24:26.580 --> 00:24:28.700]   as one of the spiritual gifts.
[00:24:28.700 --> 00:24:31.060]   Every now and then, in the worship service at the Vine,
[00:24:31.060 --> 00:24:34.440]   we'll have a gift of tongues and there'll be interpretation
[00:24:34.440 --> 00:24:37.940]   and the whole church is strengthened and edified
[00:24:37.940 --> 00:24:40.380]   by the gift of tongues.
[00:24:40.380 --> 00:24:43.580]   But if that were to happen constantly, every day,
[00:24:43.580 --> 00:24:45.820]   all the time, we wouldn't be able to get on
[00:24:45.820 --> 00:24:47.420]   to anything else.
[00:24:47.420 --> 00:24:51.780]   Healing, again, is certain gifts for certain moments.
[00:24:51.780 --> 00:24:54.100]   Every now and then, we get called to pray
[00:24:54.100 --> 00:24:57.460]   for those who are sick and we see healing take place.
[00:24:57.460 --> 00:25:00.220]   We've seen some very powerful ways the Holy Spirit
[00:25:00.220 --> 00:25:04.220]   has worked and healed people from all sorts of things.
[00:25:04.220 --> 00:25:07.900]   But again, there's a certain time and place for that.
[00:25:07.900 --> 00:25:10.940]   That's not to mean that the Holy Spirit can't heal
[00:25:10.940 --> 00:25:12.220]   when we pray.
[00:25:12.220 --> 00:25:15.100]   It just means that the Holy Spirit is choosing not to act
[00:25:15.100 --> 00:25:18.320]   in that way for that particular moment.
[00:25:18.320 --> 00:25:23.880]   But when it comes to the fruit, the fruit isn't something
[00:25:23.880 --> 00:25:25.960]   that we see every now and then.
[00:25:25.960 --> 00:25:29.060]   The fruit of the Spirit is something we constantly
[00:25:29.060 --> 00:25:30.680]   need to be growing in.
[00:25:30.680 --> 00:25:35.860]   This is why Paul says, "Walk by the Spirit."
[00:25:35.860 --> 00:25:38.260]   The word walk here isn't talking about like a stroll
[00:25:38.260 --> 00:25:41.020]   down the beach or a stroll in the park.
[00:25:41.020 --> 00:25:44.620]   It's talking about how you live your life,
[00:25:44.620 --> 00:25:46.780]   the choices you make.
[00:25:46.780 --> 00:25:49.740]   And we need to be really careful about this
[00:25:49.740 --> 00:25:52.560]   because again, the consequences are serious.
[00:25:52.560 --> 00:25:56.380]   Galatians 5, check out what Paul has to say.
[00:25:56.380 --> 00:26:00.060]   Walk by the Spirit and you will not gratify the desires
[00:26:00.060 --> 00:26:01.500]   of the flesh.
[00:26:01.500 --> 00:26:04.140]   For the flesh desires what is contrary to the Spirit
[00:26:04.140 --> 00:26:07.020]   and the Spirit what is contrary to the flesh.
[00:26:07.020 --> 00:26:10.900]   They are in conflict with each other so that you are not
[00:26:10.900 --> 00:26:13.820]   to do whatever you want.
[00:26:13.820 --> 00:26:20.800]   Walk by the Spirit and you will not gratify the desires
[00:26:20.800 --> 00:26:22.500]   of the flesh.
[00:26:22.500 --> 00:26:26.180]   It's very clear, Paul's very clear, Scripture's very clear.
[00:26:26.180 --> 00:26:27.860]   We felt this too.
[00:26:27.860 --> 00:26:31.060]   There's a constant battle going on inside of us,
[00:26:31.060 --> 00:26:33.700]   outside of us between what the flesh wants
[00:26:33.700 --> 00:26:37.340]   and what the Spirit is trying to lead us towards.
[00:26:37.340 --> 00:26:38.900]   And here's the thing, right?
[00:26:38.900 --> 00:26:42.000]   The Bible tells us we can't just do whatever we want
[00:26:42.000 --> 00:26:43.420]   and call it freedom.
[00:26:43.420 --> 00:26:47.760]   It's a bit sort of contradictory because if we're being told
[00:26:47.760 --> 00:26:50.780]   how to live, right, on one level that sounds more
[00:26:50.780 --> 00:26:53.200]   like a restriction rather than freedom.
[00:26:53.200 --> 00:26:56.940]   But what does freedom in this case actually look like?
[00:26:56.940 --> 00:27:00.660]   What does freedom in Christ actually look like?
[00:27:00.660 --> 00:27:02.180]   'Cause we talk about freedom a lot.
[00:27:02.180 --> 00:27:04.340]   But one of the great benefits of Christianity
[00:27:04.340 --> 00:27:06.860]   and the life in Jesus is freedom.
[00:27:06.860 --> 00:27:09.200]   Again, we sing about it, we preach about it,
[00:27:09.200 --> 00:27:11.780]   we proclaim Bible verses about freedom.
[00:27:11.780 --> 00:27:15.140]   Who the Son sets free is free indeed, yes, and amen.
[00:27:15.140 --> 00:27:17.940]   But what are we talking about when we talk about freedom?
[00:27:17.940 --> 00:27:21.500]   Well, from the worldly, fleshly perspective,
[00:27:21.500 --> 00:27:25.140]   freedom is the ability to say and think and do
[00:27:25.140 --> 00:27:27.980]   and act whatever you like, right?
[00:27:27.980 --> 00:27:30.940]   A life with no limits and no control.
[00:27:30.940 --> 00:27:32.980]   This is how kids think, right?
[00:27:32.980 --> 00:27:35.140]   Kids look up to us, our children look up to us,
[00:27:35.140 --> 00:27:37.140]   and they think, oh, I can't wait 'til I'm an adult
[00:27:37.140 --> 00:27:38.940]   so I can eat ice cream all day,
[00:27:38.940 --> 00:27:41.580]   I can melt my brain with TV, you know,
[00:27:41.580 --> 00:27:44.500]   and I can just buy any toy I want anytime I want, right?
[00:27:44.500 --> 00:27:47.300]   That is how a kid looks at us, right, and see,
[00:27:47.300 --> 00:27:50.380]   well, freedom is to be able to do whatever we want
[00:27:50.380 --> 00:27:51.560]   anytime we want.
[00:27:51.560 --> 00:27:55.900]   But even as adults, right, we tend to look at freedom
[00:27:55.900 --> 00:27:56.780]   in this way.
[00:27:58.140 --> 00:28:01.900]   A life of freedom is if, well, I can live on my own terms.
[00:28:01.900 --> 00:28:04.140]   Right, isn't that what the world approves of?
[00:28:04.140 --> 00:28:05.360]   You deserve it.
[00:28:05.360 --> 00:28:08.540]   Live life on your own terms, do whatever you want,
[00:28:08.540 --> 00:28:10.740]   be free, don't let anybody hold you down.
[00:28:10.740 --> 00:28:13.580]   You only live once, right, so come on, just go for it.
[00:28:13.580 --> 00:28:15.380]   Do it, doesn't matter.
[00:28:15.380 --> 00:28:19.380]   Now, life this way might sound appealing.
[00:28:19.380 --> 00:28:23.460]   The only problem is God's Word tells us
[00:28:23.460 --> 00:28:24.860]   something quite different.
[00:28:26.020 --> 00:28:28.940]   And Scripture warns us that freedom in the flesh
[00:28:28.940 --> 00:28:31.740]   will lead us to some dark places,
[00:28:31.740 --> 00:28:35.380]   places filled with things like sexual immorality,
[00:28:35.380 --> 00:28:39.900]   impurity and debauchery, idolatry, witchcraft,
[00:28:39.900 --> 00:28:44.060]   hatred, discord, jealousy, fits of rage,
[00:28:44.060 --> 00:28:47.120]   selfish ambition, dissensions, factions,
[00:28:47.120 --> 00:28:50.340]   and envy, drunkenness, orgies, and the like.
[00:28:50.340 --> 00:28:54.160]   I warn you, as I did before, that those who live like this
[00:28:54.160 --> 00:28:57.380]   will not inherit the kingdom of God.
[00:28:57.380 --> 00:28:59.880]   When you read through that list,
[00:28:59.880 --> 00:29:02.400]   you know what it sounds like to me?
[00:29:02.400 --> 00:29:05.080]   It sounds like chaos and disorder.
[00:29:05.080 --> 00:29:08.860]   Right, that sounds like everyone out for themselves,
[00:29:08.860 --> 00:29:11.060]   not caring about those around them.
[00:29:11.060 --> 00:29:16.740]   That list sounds like darkness and hatred and evil.
[00:29:16.740 --> 00:29:18.600]   It's the road to destruction
[00:29:18.600 --> 00:29:21.760]   and eternal separation from God.
[00:29:22.980 --> 00:29:25.560]   Freedom in the flesh is not true freedom.
[00:29:25.560 --> 00:29:31.260]   Firstly, it goes against who you were created to be.
[00:29:31.260 --> 00:29:34.380]   Right, because you were created to be a human being
[00:29:34.380 --> 00:29:37.740]   that glorifies himself or herself.
[00:29:37.740 --> 00:29:42.220]   You were created to be an image bearer of God.
[00:29:42.220 --> 00:29:45.660]   This means that you feel your sense and your purpose,
[00:29:45.660 --> 00:29:48.080]   not when you're out doing whatever you want,
[00:29:48.080 --> 00:29:51.340]   but when your life is fully obedient
[00:29:51.340 --> 00:29:53.700]   to what Jesus has called you to.
[00:29:53.700 --> 00:29:55.500]   That is when you feel most alive.
[00:29:55.500 --> 00:29:57.420]   That is when you're gonna feel most free.
[00:29:57.420 --> 00:29:59.700]   That is when you're gonna realize what your purpose,
[00:29:59.700 --> 00:30:03.000]   your destiny, whatever word you want to use in life is.
[00:30:03.000 --> 00:30:09.020]   Second thing is this, you end up in a terrible place.
[00:30:09.020 --> 00:30:12.620]   Paul says it clearly, that those who live like this
[00:30:12.620 --> 00:30:14.940]   will not inherit the kingdom of God.
[00:30:14.940 --> 00:30:17.500]   You will have no part in what God's trying to do
[00:30:17.500 --> 00:30:20.620]   in this life or the next.
[00:30:20.620 --> 00:30:24.300]   In other words, you are separated from God now
[00:30:24.300 --> 00:30:26.320]   and for all eternity.
[00:30:26.320 --> 00:30:31.500]   And free living that leads to chaos and separation from God
[00:30:31.500 --> 00:30:33.660]   is not freedom at all.
[00:30:33.660 --> 00:30:37.060]   Remember what Pastor Andrew said
[00:30:37.060 --> 00:30:38.820]   at the beginning of this series?
[00:30:38.820 --> 00:30:43.120]   That the Holy Spirit is what brings order out of chaos.
[00:30:43.120 --> 00:30:45.980]   And this is what he wants to do
[00:30:45.980 --> 00:30:48.540]   in the body of Christ in our lives.
[00:30:48.540 --> 00:30:49.860]   And Paul is about to give us
[00:30:49.860 --> 00:30:52.620]   one of the most beautiful examples
[00:30:52.620 --> 00:30:55.980]   of what a life of order in the Holy Spirit looks like.
[00:30:55.980 --> 00:30:58.860]   I would say that this is one of the most beautiful pictures
[00:30:58.860 --> 00:31:02.340]   of order and of peace and of the way God wants us to live
[00:31:02.340 --> 00:31:04.260]   outside of Genesis 1.
[00:31:04.260 --> 00:31:06.700]   Genesis 1, we have Eden and it's perfect.
[00:31:06.700 --> 00:31:10.940]   This is an echo of what God has talked to us about
[00:31:10.940 --> 00:31:11.780]   in Genesis 1.
[00:31:11.780 --> 00:31:13.240]   Listen to what the Bible says.
[00:31:14.340 --> 00:31:19.340]   But the fruit of the Spirit is love, joy, peace,
[00:31:19.340 --> 00:31:23.860]   patience, kindness, goodness, faithfulness,
[00:31:23.860 --> 00:31:26.140]   gentleness, and self-control.
[00:31:26.140 --> 00:31:30.340]   Against such things there is no law.
[00:31:30.340 --> 00:31:35.460]   Doesn't this sound a lot more like peace and order?
[00:31:35.460 --> 00:31:40.460]   Doesn't this sound like the things we want to chase in life?
[00:31:40.460 --> 00:31:43.660]   Isn't this what you hope you've been created for?
[00:31:44.580 --> 00:31:48.340]   Now, there is an important detail to note.
[00:31:48.340 --> 00:31:52.060]   And this is important because this verse is so well known.
[00:31:52.060 --> 00:31:54.420]   Sometimes as Christians when it comes to this,
[00:31:54.420 --> 00:31:57.740]   we like to do like a little stock index exchange
[00:31:57.740 --> 00:31:59.020]   on this passage.
[00:31:59.020 --> 00:31:59.980]   And we begin to think like,
[00:31:59.980 --> 00:32:02.500]   oh well, I wasn't very kind today,
[00:32:02.500 --> 00:32:04.460]   but I did have peace about it.
[00:32:04.460 --> 00:32:08.100]   Or, well, I didn't so much self-control,
[00:32:08.100 --> 00:32:10.280]   but there was a lot of joy.
[00:32:12.380 --> 00:32:13.860]   Don't do this, okay?
[00:32:13.860 --> 00:32:15.420]   Doesn't make sense.
[00:32:15.420 --> 00:32:18.220]   The fruit of the Spirit is not your stock portfolio.
[00:32:18.220 --> 00:32:21.500]   If you have lots of gains in one,
[00:32:21.500 --> 00:32:23.420]   it doesn't cover the losses in the other.
[00:32:23.420 --> 00:32:25.060]   Do you know what I'm saying?
[00:32:25.060 --> 00:32:28.740]   Can you really be faithful without being patient?
[00:32:28.740 --> 00:32:31.900]   Is there real joy without having peace?
[00:32:31.900 --> 00:32:35.220]   There's a simple thing, you might already know this,
[00:32:35.220 --> 00:32:36.180]   I'm gonna remind us.
[00:32:36.180 --> 00:32:38.980]   It's not the fruits of the Spirit,
[00:32:38.980 --> 00:32:43.980]   it's the fruit, singular, of the Spirit.
[00:32:43.980 --> 00:32:45.340]   If you've not heard that before,
[00:32:45.340 --> 00:32:47.020]   write it down in your margins, okay?
[00:32:47.020 --> 00:32:50.700]   The fruit of the Spirit.
[00:32:50.700 --> 00:32:53.140]   And if we're gonna grow in the fruit,
[00:32:53.140 --> 00:32:54.620]   if we're gonna walk by the Spirit,
[00:32:54.620 --> 00:32:56.900]   then we're gonna have to dedicate
[00:32:56.900 --> 00:33:00.920]   every part of ourselves in this journey.
[00:33:00.920 --> 00:33:03.940]   And again, it's not an easy one.
[00:33:03.940 --> 00:33:07.740]   The true Christian life,
[00:33:07.740 --> 00:33:11.260]   if we're really to follow Jesus with everything we have,
[00:33:11.260 --> 00:33:13.360]   it's not the easy path to choose.
[00:33:13.360 --> 00:33:15.900]   It's the narrow path.
[00:33:15.900 --> 00:33:19.460]   Because like we said, your spirit and your flesh
[00:33:19.460 --> 00:33:22.900]   are constantly gonna be at conflict with each other.
[00:33:22.900 --> 00:33:24.660]   There isn't a version of following Jesus
[00:33:24.660 --> 00:33:27.560]   where we just get to coast and sail off into the sunset,
[00:33:27.560 --> 00:33:30.500]   not giving a thought to how we're actually supposed
[00:33:30.500 --> 00:33:32.160]   to live our lives.
[00:33:32.160 --> 00:33:35.660]   No, but it's a life of discipline.
[00:33:35.660 --> 00:33:40.020]   Paul calls it, it's a training up for godliness.
[00:33:40.020 --> 00:33:42.700]   Fruit takes time and effort to grow, right?
[00:33:42.700 --> 00:33:45.100]   You can't just plonk a tree in some soil
[00:33:45.100 --> 00:33:47.020]   and just expect it to do its thing.
[00:33:47.020 --> 00:33:49.520]   It takes nurturing, it takes watering,
[00:33:49.520 --> 00:33:51.580]   it takes nutrients, it takes protection
[00:33:51.580 --> 00:33:53.340]   from the elements and other insects,
[00:33:53.340 --> 00:33:56.420]   it takes pruning and grafting and all that kind of stuff.
[00:33:56.420 --> 00:33:58.400]   It just doesn't happen automatically.
[00:33:58.400 --> 00:34:02.140]   Which is why, in your Christian life,
[00:34:02.140 --> 00:34:04.980]   it's always gonna be about choosing God's way
[00:34:04.980 --> 00:34:06.700]   instead of your way.
[00:34:06.700 --> 00:34:11.260]   Your old self, with its attraction to chaos and sin,
[00:34:11.260 --> 00:34:13.580]   full of passion and the desires of the flesh,
[00:34:13.580 --> 00:34:15.380]   is always gonna try and draw you back
[00:34:15.380 --> 00:34:17.140]   to that place of chaos.
[00:34:17.140 --> 00:34:20.860]   The enemy and the devil and its minions
[00:34:20.860 --> 00:34:22.740]   and the enemy of this world is always trying
[00:34:22.740 --> 00:34:26.200]   to use temptation to draw you back into that place
[00:34:26.200 --> 00:34:28.740]   of separation from God, of living life
[00:34:28.740 --> 00:34:31.540]   without the Holy Spirit.
[00:34:31.540 --> 00:34:34.320]   This is why we've been saying,
[00:34:35.160 --> 00:34:39.160]   we need to deal with sin seriously.
[00:34:39.160 --> 00:34:41.480]   And when we made the decision to follow Jesus,
[00:34:41.480 --> 00:34:45.200]   it means also identifying with him in death,
[00:34:45.200 --> 00:34:47.080]   which means that our sinful desires,
[00:34:47.080 --> 00:34:48.560]   the thing we used to follow in this world,
[00:34:48.560 --> 00:34:51.960]   have been crucified to the cross with Jesus.
[00:34:51.960 --> 00:34:54.920]   There is no space for that in our walk
[00:34:54.920 --> 00:34:56.440]   with the Holy Spirit now.
[00:34:56.440 --> 00:35:00.960]   Okay, again, take a deep breath,
[00:35:00.960 --> 00:35:02.960]   'cause it sounds like a lot of pressure.
[00:35:03.960 --> 00:35:07.520]   The good news is that you don't,
[00:35:07.520 --> 00:35:11.320]   or even you cannot do this by your own power.
[00:35:11.320 --> 00:35:14.480]   And that's good news.
[00:35:14.480 --> 00:35:19.480]   And just as the gifts are from the Holy Spirit,
[00:35:19.480 --> 00:35:23.440]   the ability to put your flesh to death,
[00:35:23.440 --> 00:35:26.560]   to grow in the fruit, to walk with the Spirit,
[00:35:26.560 --> 00:35:29.360]   that is also something that the Holy Spirit
[00:35:29.360 --> 00:35:31.140]   has to empower you in.
[00:35:32.240 --> 00:35:35.120]   Right, it's repeated multiple times in this passage.
[00:35:35.120 --> 00:35:38.360]   We need to be led by the Spirit.
[00:35:38.360 --> 00:35:40.640]   We need to walk by the Spirit.
[00:35:40.640 --> 00:35:42.120]   We need to live by the Spirit.
[00:35:42.120 --> 00:35:43.920]   We need to keep in step with the Spirit.
[00:35:43.920 --> 00:35:46.960]   The Spirit is there to guide, to lead, to hold,
[00:35:46.960 --> 00:35:49.560]   to draw you back, to push you forward,
[00:35:49.560 --> 00:35:53.320]   to help you live this Christian life.
[00:35:53.320 --> 00:35:56.000]   And just like we rely on the Holy Spirit
[00:35:56.000 --> 00:35:58.120]   to give us our spiritual gifts,
[00:35:58.120 --> 00:36:00.540]   in the same way, the Holy Spirit helps us
[00:36:00.540 --> 00:36:03.600]   to live lives that will bear fruit.
[00:36:03.600 --> 00:36:10.720]   Now again, this is not self-help, okay?
[00:36:10.720 --> 00:36:13.540]   This isn't about making yourself a better person,
[00:36:13.540 --> 00:36:16.760]   self-improvement, it's not about becoming more virtuous
[00:36:16.760 --> 00:36:19.040]   so people can look at you a certain way.
[00:36:19.040 --> 00:36:21.200]   This is about dealing with your sin
[00:36:21.200 --> 00:36:23.520]   so that you can have a living, working,
[00:36:23.520 --> 00:36:27.680]   convicting, obedient, life, eternity-changing
[00:36:27.680 --> 00:36:30.400]   relationship with Jesus.
[00:36:31.120 --> 00:36:33.700]   And He is the one who helps you through it.
[00:36:33.700 --> 00:36:37.300]   Remain in me, He says, as I also remain in you.
[00:36:37.300 --> 00:36:39.380]   No branch can bear fruit by itself,
[00:36:39.380 --> 00:36:40.860]   it must remain in the vine,
[00:36:40.860 --> 00:36:45.660]   neither can you bear fruit unless you remain in me.
[00:36:45.660 --> 00:36:50.780]   A life totally reliant and connected to our Savior,
[00:36:50.780 --> 00:36:52.720]   to the Holy, and to the Holy Spirit.
[00:36:52.720 --> 00:36:57.140]   This is what true freedom looks like.
[00:36:59.060 --> 00:37:04.060]   And when we live this way, it tells us there is no law.
[00:37:04.060 --> 00:37:07.940]   God's never gonna stop you from growing
