
[00:00:00.000 --> 00:00:01.240]   - Thank you, Carla.
[00:22:53.700 --> 00:22:58.700]   Almost 2000 years later, on 28th of March, 2021,
[00:22:58.700 --> 00:23:04.860]   I say to you today, come and see a man.
[00:23:04.860 --> 00:23:09.860]   I wanna introduce to you my best friend, Jesus.
[00:23:09.900 --> 00:23:12.480]   You see, when this woman came to the well,
[00:23:12.480 --> 00:23:14.400]   she was a woman with a past.
[00:23:14.400 --> 00:23:18.240]   As she left the well and went back to the town,
[00:23:18.240 --> 00:23:20.880]   she was a woman with a future.
[00:23:20.880 --> 00:23:25.040]   You may have logged into church everywhere today
[00:23:25.040 --> 00:23:26.920]   as someone with a past.
[00:23:26.920 --> 00:23:29.120]   To be honest, we've all done things
[00:23:29.120 --> 00:23:31.680]   that we know to be wrong.
[00:23:31.680 --> 00:23:34.640]   The Bible tells us this very clearly.
[00:23:34.640 --> 00:23:36.560]   But there is good news.
[00:23:36.560 --> 00:23:40.400]   The Jesus who met the woman at the well is here.
[00:23:40.400 --> 00:23:43.480]   His Holy Spirit is present and wants to meet you.
[00:23:43.480 --> 00:23:44.640]   He wants to fill you.
[00:23:44.640 --> 00:23:46.960]   And He wants to send you away from this meeting
[00:23:46.960 --> 00:23:49.120]   on Facebook Live or YouTube,
[00:23:49.120 --> 00:23:53.400]   not as someone with a past, but as someone with a future.
[00:23:53.400 --> 00:23:54.960]   He has a plan for your life,
[00:23:54.960 --> 00:23:57.600]   no matter how good or bad you've been,
[00:23:57.600 --> 00:24:00.040]   whether you've been going to church all of your life,
[00:24:00.040 --> 00:24:02.680]   or this is the first time you've ever logged in
[00:24:02.680 --> 00:24:04.520]   to a Christian website.
[00:24:04.520 --> 00:24:05.600]   He says one word.
[00:24:06.600 --> 00:24:07.440]   Come.
[00:24:07.440 --> 00:24:10.040]   Come.
[00:24:10.040 --> 00:24:12.760]   Come as you are.
[00:24:12.760 --> 00:24:16.200]   Don't wait until you think you're good enough.
[00:24:16.200 --> 00:24:18.260]   You will never be good enough.
[00:24:18.260 --> 00:24:20.640]   But there is just one thing.
[00:24:20.640 --> 00:24:23.000]   And it's a big thing.
[00:24:23.000 --> 00:24:27.000]   He wants all of you.
[00:24:27.000 --> 00:24:29.520]   The Bible says, if you cling onto your life,
[00:24:29.520 --> 00:24:30.880]   you will lose it.
[00:24:30.880 --> 00:24:34.780]   But if you give up your life for me, you will find it.
[00:24:35.780 --> 00:24:37.660]   My friend, you have a choice.
[00:24:37.660 --> 00:24:42.900]   Hold on to your old life.
[00:24:42.900 --> 00:24:45.900]   I understand it.
[00:24:45.900 --> 00:24:48.340]   You love it so much, you don't want to change.
[00:24:48.340 --> 00:24:51.340]   We become comfortable.
[00:24:51.340 --> 00:24:54.660]   Even in our sinful ways, we become comfortable.
[00:24:54.660 --> 00:24:57.660]   But the Bible says, if we want to cling onto our past,
[00:24:57.660 --> 00:25:00.260]   our guilt, our shame, it's a no-win.
[00:25:00.260 --> 00:25:03.060]   The woman of the world could have done that.
[00:25:03.060 --> 00:25:05.060]   She could have resisted the free gift
[00:25:05.060 --> 00:25:08.100]   of what Jesus described as living water.
[00:25:08.100 --> 00:25:10.960]   But Jesus says today, come.
[00:25:10.960 --> 00:25:15.100]   If you want to be like the woman at the well,
[00:25:15.100 --> 00:25:18.700]   be a person who arrived online with a past,
[00:25:18.700 --> 00:25:22.020]   and you want to log off as a person with a future,
[00:25:22.020 --> 00:25:24.780]   I'm gonna ask you to take that small step.
[00:25:24.780 --> 00:25:26.940]   Come and see a man.
[00:25:26.940 --> 00:25:29.340]   I'm not gonna promise you a life
[00:25:29.340 --> 00:25:32.580]   that is free from trouble, a bed of roses.
[00:25:32.580 --> 00:25:36.580]   But what I will promise you is freedom from your past,
[00:25:36.580 --> 00:25:39.740]   your wrongdoings forgiven, the love of the Father,
[00:25:39.740 --> 00:25:42.300]   the presence and the filling of the Holy Spirit
[00:25:42.300 --> 00:25:45.820]   to lead you and the gift of eternal life.
[00:25:45.820 --> 00:25:48.780]   And a relationship with a God who says,
[00:25:48.780 --> 00:25:50.860]   I will never leave you.
[00:25:50.860 --> 00:25:53.060]   I will never forsake you.
[00:25:53.060 --> 00:25:55.700]   The next few minutes could determine
[00:25:55.700 --> 00:25:59.140]   where you spend eternity, and that's a long time,
[00:26:00.020 --> 00:26:04.780]   and how you spend the rest of your life here on earth.
[00:26:04.780 --> 00:26:09.780]   And maybe not just you, but also the friends
[00:26:09.780 --> 00:26:14.660]   that each one of us is going to invite to Alpha.
[00:26:14.660 --> 00:26:18.780]   If I may, can I ask you just to close your eyes
[00:26:18.780 --> 00:26:19.980]   wherever you are?
[00:26:19.980 --> 00:26:22.980]   And I'm gonna give you that opportunity now,
[00:26:22.980 --> 00:26:26.740]   the opportunity that Jesus gave to that lady at the well.
[00:26:26.740 --> 00:26:28.140]   Come and see a man.
[00:26:28.140 --> 00:26:32.100]   Today on this Palm Sunday,
[00:26:32.100 --> 00:26:35.020]   what a day to say goodbye to your past
[00:26:35.020 --> 00:26:38.340]   and hello to my future.
[00:26:38.340 --> 00:26:41.500]   Let's pray together.
[00:26:41.500 --> 00:26:48.300]   Father God, I come to You now as somebody who has a past.
[00:26:48.300 --> 00:26:52.460]   I have done things in my life I am ashamed of.
[00:26:52.460 --> 00:26:55.660]   I have done things in my life I know are wrong.
[00:26:56.220 --> 00:27:01.220]   I believe that You sent Jesus to die for me upon the cross,
[00:27:01.220 --> 00:27:06.900]   to forgive my sins, to give me a hope and a future.
[00:27:06.900 --> 00:27:12.860]   Lord Jesus, I give You my life now.
[00:27:12.860 --> 00:27:15.700]   I'm not perfect, Lord.
[00:27:15.700 --> 00:27:22.320]   I give You what I have and ask You, Lord, to take my life,
[00:27:23.380 --> 00:27:27.820]   forgive my sins, fill me with Your Spirit
[00:27:27.820 --> 00:27:33.100]   that I might receive this living water.
[00:27:33.100 --> 00:27:40.200]   Help me today, Lord, not just to receive You for myself,
[00:27:40.200 --> 00:27:45.140]   but to share You with those around me.
[00:27:45.140 --> 00:27:47.080]   I pray now for those I work with,
[00:27:47.080 --> 00:27:50.740]   those I travel on the bus or the MTR with,
[00:27:50.740 --> 00:27:53.240]   for my family, for my friends.
[00:27:53.240 --> 00:27:56.740]   I pray one day, Lord,
[00:27:56.740 --> 00:28:01.200]   we will see them all face to face in heaven,
[00:28:01.200 --> 00:28:06.380]   looking back to the day when we said to them,
[00:28:06.380 --> 00:28:08.740]   come and see a man.
[00:28:08.740 --> 00:28:12.740]   I pray this in Jesus' name.
[00:28:12.740 --> 00:28:16.180]   Amen.
[00:28:18.620 --> 00:28:20.980]   I realise we're not all face to face today.
[00:28:20.980 --> 00:28:23.340]   I'm gonna ask you just a couple of things
[00:28:23.340 --> 00:28:24.660]   for those who responded.
[00:28:24.660 --> 00:28:26.660]   If you prayed that prayer,
[00:28:26.660 --> 00:28:28.700]   particularly if you prayed it for the first time,
[00:28:28.700 --> 00:28:30.060]   please tell someone.
[00:28:30.060 --> 00:28:34.220]   It doesn't matter who that person is to an extent,
[00:28:34.220 --> 00:28:37.980]   but please tell someone that you prayed that prayer.
[00:28:37.980 --> 00:28:40.620]   Secondly, for those who are watching online,
[00:28:40.620 --> 00:28:41.740]   we have a chat box.
[00:28:41.740 --> 00:28:45.220]   And if you just type the word, yes, Y-E-S,
[00:28:45.220 --> 00:28:46.660]   into the chat box,
[00:28:46.660 --> 00:28:50.720]   one of our pastors will spend that time with you,
[00:28:50.720 --> 00:28:54.660]   will come back and help you on the next steps
[00:28:54.660 --> 00:28:55.860]   that you have to make.
[00:28:55.860 --> 00:28:59.820]   So firstly, tell someone.
[00:28:59.820 --> 00:29:04.660]   Secondly, if you're online, put Y-E-S in the chat box.
[00:29:04.660 --> 00:29:07.280]   And thirdly, if you're watching the recording,
[00:29:07.280 --> 00:29:08.620]   we have these connect cards
[00:29:08.620 --> 00:29:10.100]   and you'll see a QR code appearing
[00:29:10.100 --> 00:29:11.900]   on the screen at the moment.
[00:29:11.900 --> 00:29:14.340]   Fill in that connect card
[00:29:14.340 --> 00:29:17.540]   and we would love to contact with you,
[00:29:17.540 --> 00:29:19.180]   love to invite you on Alpha.
[00:29:19.180 --> 00:29:22.240]   There's lots of things in store for you.
[00:29:22.240 --> 00:29:24.740]   But for all of you who prayed that prayer,
[00:29:24.740 --> 00:29:27.980]   God bless you.
[00:29:27.980 --> 00:29:30.920]   This is the first day of the rest of your life.
[00:29:30.920 --> 00:29:32.540]   And you leave here today,
[00:29:32.540 --> 00:29:34.340]   not as a person with a past,
[00:29:34.340 --> 00:29:36.980]   but a person with a future.
[00:29:36.980 --> 00:29:39.860]   And for the rest of us,
[00:29:39.860 --> 00:29:42.580]   let's go into the whole world
[00:29:42.580 --> 00:29:46.300]   to share the good news of Jesus Christ.
[00:29:46.300 --> 00:29:49.180]   Amen.

