
[00:00:00.000 --> 00:00:06.880]  第三個星期的章林期,換言之我們距離聖誕只剩下十天的時間
[00:15:51.160 --> 00:15:52.680]  一個神的兒子要降生
[00:15:52.680 --> 00:15:55.160]  應該是一個很富貴
[00:15:55.160 --> 00:15:57.320]  或者一個很顯赫的家族裡面
[00:15:57.320 --> 00:15:58.480]  有一個很顯赫的人
[00:15:58.480 --> 00:16:00.080]  然後他懷孕了
[00:16:00.080 --> 00:16:02.200]  然後透過他來到這個世界
[00:16:02.200 --> 00:16:04.760]  神不是應該揀選一個沒有身體的人
[00:16:04.760 --> 00:16:06.040]  神不是應該揀選一個
[00:16:06.040 --> 00:16:08.240]  這麼卑微、這麼微不足道的人
[00:16:08.240 --> 00:16:09.360]  但瑪利亞說
[00:16:09.360 --> 00:16:11.040]  神在我生命裡面做的事情
[00:16:11.040 --> 00:16:14.040]  就是從今天開始要讓這個世界看到
[00:16:14.040 --> 00:16:17.040]  他做的一樣不一樣的事情
[00:16:17.040 --> 00:16:20.160]  這個不單止是神為瑪利亞所做的事情
[00:16:20.160 --> 00:16:22.680]  而是說神透過他肚子裡的
[00:16:22.680 --> 00:16:24.600]  這個嬰兒、這個小朋友
[00:16:24.600 --> 00:16:28.000]  神將要在地上建立他的國的時候
[00:16:28.000 --> 00:16:30.200]  他所要做的事情
[00:16:30.200 --> 00:16:32.240]  瑪利亞所唱的這首歌
[00:16:32.240 --> 00:16:33.640]  不只是關乎他自己
[00:16:33.640 --> 00:16:35.640]  不只是我們看他很棒
[00:16:35.640 --> 00:16:36.720]  你好啊
[00:16:36.720 --> 00:16:38.720]  神祈福你,你多好啊
[00:16:38.720 --> 00:16:40.200]  這首詩歌也是說到
[00:16:40.200 --> 00:16:42.720]  神要在我們的世界裡面去建立
[00:16:42.720 --> 00:16:44.160]  那個秩序
[00:16:44.160 --> 00:16:48.240]  一個我們將來必定會見到的秩序
[00:16:48.240 --> 00:16:49.800]  一個縱使我們今天
[00:16:49.800 --> 00:16:51.800]  有時候見到好像不是這樣
[00:16:51.800 --> 00:16:55.080]  好像有些有權柄的繼續在這裡也文也武
[00:16:55.080 --> 00:16:58.840]  但神說將來那個新的創造的秩序
[00:16:58.840 --> 00:17:00.720]  是必然會隨著他的國
[00:17:00.720 --> 00:17:04.160]  臨到在地上每一個角落、每一個地方裡面
[00:17:04.160 --> 00:17:07.600]  更加有趣的是
[00:17:07.600 --> 00:17:09.600]  瑪利亞在這首詩歌裡面
[00:17:09.600 --> 00:17:10.720]  他說了一句話
[00:17:10.720 --> 00:17:13.080]  他說從今以後
[00:17:13.080 --> 00:17:15.920]  萬代以後的世世代代
[00:17:15.920 --> 00:17:18.160]  都會稱我為有福
[00:17:18.160 --> 00:17:20.800]  卓文,有沒有這麼有趣?
[00:17:20.800 --> 00:17:23.120]  今天我們在二千年之後去聽
[00:17:23.120 --> 00:17:26.440]  哇,如果你有上過天主教的學校
[00:17:26.440 --> 00:17:27.680]  你也知道你祈禱的時候說
[00:17:27.680 --> 00:17:28.760]  他萬福瑪利亞
[00:17:28.760 --> 00:17:29.680]  是不是?
[00:17:29.680 --> 00:17:31.960]  哇,瑪利亞他非常非常有福
[00:17:31.960 --> 00:17:33.960]  當然啦,他是耶穌的媽媽
[00:17:33.960 --> 00:17:35.120]  我們諸如此類
[00:17:35.120 --> 00:17:37.440]  我們現在用二千年之後的角度
[00:17:37.440 --> 00:17:38.560]  來看回瑪利亞
[00:17:38.560 --> 00:17:42.280]  他當然是特迷,他當然厲害,他當然厲害
[00:17:42.280 --> 00:17:45.240]  不過不如我們回到二千年前
[00:17:45.240 --> 00:17:47.480]  第一世紀的耶路撒冷
[00:17:47.480 --> 00:17:49.960]  或者回到第一世紀的猶太地區裡面
[00:17:49.960 --> 00:17:51.960]  來看瑪利亞的故事
[00:17:51.960 --> 00:17:58.480]  瑪利亞作為一個在第一世紀裡面生活的
[00:17:58.480 --> 00:17:59.320]  一個人
[00:17:59.320 --> 00:18:01.080]  當然一個小女孩
[00:18:01.080 --> 00:18:03.080]  突然間有一天有一個人出現
[00:18:03.080 --> 00:18:04.720]  一個陌生人出現在她面前
[00:18:04.720 --> 00:18:06.320]  自稱是神的使者
[00:18:06.320 --> 00:18:08.120]  跟她說,哇,你會懷孕了
[00:18:08.120 --> 00:18:09.560]  你會生孩子了
[00:18:09.560 --> 00:18:11.200]  如果我是她的話
[00:18:11.200 --> 00:18:13.960]  我應該會害怕得鼻子都沒用
[00:18:13.960 --> 00:18:15.760]  我們上個星期聽到的就是
[00:18:15.760 --> 00:18:18.440]  她很謙卑地去接受這個訊息
[00:18:18.440 --> 00:18:20.440]  或者這個使命
[00:18:20.440 --> 00:18:25.080]  但是如果我們認真一點去想一想這件事
[00:18:25.080 --> 00:18:28.560]  什麼在第一世紀裡面
[00:18:28.560 --> 00:18:30.320]  在猶太地區裡面
[00:18:30.320 --> 00:18:33.560]  一個還沒結婚的十幾歲的
[00:18:33.560 --> 00:18:34.720]  我們現在叫做小女孩
[00:18:34.720 --> 00:18:37.520]  或者一個十幾歲的年輕女孩
[00:18:37.520 --> 00:18:40.320]  當她有孩子,還沒結婚的時候
[00:18:40.320 --> 00:18:42.320]  究竟會是怎麼樣的呢?
[00:18:42.320 --> 00:18:45.120]  瑪利亞她生活在的那個地方裡面
[00:18:45.120 --> 00:18:48.520]  她在一個猶太的群體裡面
[00:18:48.520 --> 00:18:52.640]  他們非常著重這些道德文化的操守
[00:18:52.640 --> 00:18:55.040]  如果有一個女孩
[00:18:55.040 --> 00:18:58.240]  她在還沒有婚姻的情況下
[00:18:58.240 --> 00:18:59.640]  她懷孕了的話
[00:18:59.640 --> 00:19:01.640]  其實根據摩西的律例
[00:19:01.640 --> 00:19:03.960]  是絕對可以將她自殺
[00:19:03.960 --> 00:19:05.360]  將她處死
[00:19:05.360 --> 00:19:07.400]  當然到了她的那個時間
[00:19:07.400 --> 00:19:09.400]  很少人會來她那裡做
[00:19:09.400 --> 00:19:11.800]  我們接下來會看看
[00:19:11.800 --> 00:19:14.280]  我們會回到她前些的經文裡面
[00:19:14.280 --> 00:19:18.200]  去看看瑪利亞她的故事是怎麼樣
[00:19:18.200 --> 00:19:20.360]  那裡除了天使告訴她
[00:19:20.360 --> 00:19:22.360]  這個訊息就是
[00:19:22.360 --> 00:19:24.360]  原來不單止你有了
[00:19:24.360 --> 00:19:25.560]  你的親戚
[00:19:25.560 --> 00:19:28.280]  很老的伊麗莎白·埃利茲布特
[00:19:28.280 --> 00:19:30.280]  他也有了
[00:19:30.280 --> 00:19:32.280]  當瑪利亞聽到這個訊息的時候
[00:19:32.280 --> 00:19:34.280]  她就在第39節說
[00:19:34.280 --> 00:19:36.280]  她立刻就起來
[00:19:36.280 --> 00:19:37.880]  她急忙的去山地
[00:19:37.880 --> 00:19:39.880]  去到猶大的一座城
[00:19:39.880 --> 00:19:42.880]  她進去薩加利亞的家裡
[00:19:42.880 --> 00:19:44.880]  去問伊麗莎白的案
[00:19:44.880 --> 00:19:47.680]  她去到薩加利亞和伊麗莎白的家裡
[00:19:47.680 --> 00:19:49.080]  來找他們
[00:19:49.080 --> 00:19:51.080]  瑪利亞當時住在
[00:19:51.080 --> 00:19:53.080]  加利利的拿撒勒
[00:19:53.080 --> 00:19:55.080]  大家都聽過耶穌成長的這個地方
[00:19:55.080 --> 00:19:57.080]  拿撒勒這個地方
[00:19:57.080 --> 00:19:59.080]  如果和猶大的山區
[00:19:59.080 --> 00:20:00.080]  我們今天來看一看的話
[00:20:00.080 --> 00:20:02.080]  其實那段路程是說
[00:20:02.080 --> 00:20:05.080]  有80至110至120公里
[00:20:05.080 --> 00:20:07.080]  什麼概念呢
[00:20:07.080 --> 00:20:09.080]  如果我們從元朗做一個出發點
[00:20:09.080 --> 00:20:11.080]  80至100公里
[00:20:11.080 --> 00:20:13.080]  或者100至120公里
[00:20:13.080 --> 00:20:15.080]  你可以走到那個地方叫廣州
[00:20:15.080 --> 00:20:19.080]  不是中環,是廣州
[00:20:20.080 --> 00:20:23.080]  就是說當時她立刻
[00:20:23.080 --> 00:20:25.080]  就由元朗立刻出發
[00:20:25.080 --> 00:20:27.080]  走路去廣州,走路上廣州
[00:20:27.080 --> 00:20:29.080]  但是你要知道
[00:20:29.080 --> 00:20:31.080]  我們現在可以坐一程高鐵
[00:20:31.080 --> 00:20:33.080]  一小時都不用就到廣州
[00:20:33.080 --> 00:20:36.080]  但是對於瑪利亞來說
[00:20:36.080 --> 00:20:38.080]  她在第一世紀的時候
[00:20:38.080 --> 00:20:40.080]  她是要徒步走過去
[00:20:40.080 --> 00:20:43.080]  是說時間要用日來去算
[00:20:43.080 --> 00:20:45.080]  而且她一個女孩
[00:20:45.080 --> 00:20:47.080]  還要剛剛戴了套
[00:20:47.080 --> 00:20:48.080]  冒著這樣的風險
[00:20:48.080 --> 00:20:49.080]  走這麼長的路程
[00:20:49.080 --> 00:20:52.080]  對她來說絕對不是一件容易的事
[00:20:52.080 --> 00:20:54.080]  有什麼要驅使她
[00:20:54.080 --> 00:20:58.080]  這麼快就走這麼遠的路程呢
[00:20:58.080 --> 00:21:01.080]  我們知道這個旅程一點都不簡單
[00:21:01.080 --> 00:21:03.080]  但我們可以肯定的是
[00:21:03.080 --> 00:21:05.080]  瑪利亞她的心情並不是
[00:21:05.080 --> 00:21:06.080]  好像大家準備聖誕
[00:21:06.080 --> 00:21:08.080]  快要出發去旅行的那種心情
[00:21:08.080 --> 00:21:09.080]  去探親先
[00:21:09.080 --> 00:21:13.080]  等我走路上廣州去探親
[00:21:13.080 --> 00:21:15.080]  或者等我去飛一趟日本
[00:21:15.080 --> 00:21:17.080]  飛一趟不知道去哪裡探親
[00:21:17.080 --> 00:21:19.080]  並不是一種探親
[00:21:19.080 --> 00:21:21.080]  並不是一種旅行的心情
[00:21:21.080 --> 00:21:23.080]  來對她踏上這個旅途
[00:21:23.080 --> 00:21:25.080]  相反其實她的腦海裡
[00:21:25.080 --> 00:21:27.080]  可能有非常非常多的問題
[00:21:27.080 --> 00:21:28.080]  有很多的掙扎
[00:21:28.080 --> 00:21:30.080]  甚至有很多不同的情緒
[00:21:30.080 --> 00:21:32.080]  在她裡面湧現
[00:21:32.080 --> 00:21:33.080]  究竟我要怎樣
[00:21:33.080 --> 00:21:36.080]  跟我的家人來對她解釋呢
[00:21:36.080 --> 00:21:39.080]  我要跟約瑟說什麼呢
[00:21:39.080 --> 00:21:41.080]  就算我說
[00:21:41.080 --> 00:21:43.080]  她會不會信我呢
[00:21:43.080 --> 00:21:48.080]  她會不會願意接受我的解釋呢
[00:21:48.080 --> 00:21:52.080]  當瑪利亞走去見伊麗莎白的路途上
[00:21:52.080 --> 00:21:54.080]  她可能心裡充滿疑惑
[00:21:54.080 --> 00:21:56.080]  這些疑問
[00:21:56.080 --> 00:21:58.080]  百感交集
[00:21:58.080 --> 00:22:00.080]  天使帶來這個震撼的消息
[00:22:00.080 --> 00:22:02.080]  不單打亂了她的生活
[00:22:02.080 --> 00:22:06.080]  其實是將她整個世界上下顛倒了
[00:22:06.080 --> 00:22:07.080]  作為一個青少年
[00:22:07.080 --> 00:22:09.080]  作為一個十幾歲的女孩
[00:22:09.080 --> 00:22:10.080]  她應該對她來說
[00:22:10.080 --> 00:22:12.080]  是一個她從來沒有想像過
[00:22:12.080 --> 00:22:14.080]  要面對的一個挑戰
[00:22:14.080 --> 00:22:16.080]  當我看這個故事
[00:22:16.080 --> 00:22:18.080]  我看到這裡的時候
[00:22:18.080 --> 00:22:20.080]  我就在想一件事
[00:22:20.080 --> 00:22:25.080]  瑪利亞是首先去見了伊麗莎白
[00:22:25.080 --> 00:22:27.080]  馬上就出發去找她
[00:22:27.080 --> 00:22:33.080]  還是天使首先來跟約瑟去顯現了
[00:22:33.080 --> 00:22:35.080]  馬太福音第一章裡說到
[00:22:35.080 --> 00:22:37.080]  天使向約瑟去顯現
[00:22:37.080 --> 00:22:39.080]  去告訴她同一個消息
[00:22:39.080 --> 00:22:41.080]  究竟哪件事先發生呢
[00:22:41.080 --> 00:22:43.080]  瑪利亞先去找伊麗莎白
[00:22:43.080 --> 00:22:45.080]  還是天使先去找約瑟呢
[00:22:45.080 --> 00:22:46.080]  我們不知道
[00:22:46.080 --> 00:22:48.080]  不過馬太告訴我們
[00:22:48.080 --> 00:22:52.080]  在加伯列向約瑟顯現之前
[00:22:52.080 --> 00:22:54.080]  約瑟是想著靜靜地
[00:22:54.080 --> 00:22:57.080]  跟瑪利亞取消婚約
[00:22:57.080 --> 00:22:58.080]  去休了她
[00:22:58.080 --> 00:23:00.080]  即是跟她離婚
[00:23:00.080 --> 00:23:01.080]  我猜
[00:23:01.080 --> 00:23:04.080]  我猜在這段旅程
[00:23:04.080 --> 00:23:06.080]  瑪利亞去找伊麗莎白這段旅程
[00:23:06.080 --> 00:23:07.080]  發生的時候
[00:23:07.080 --> 00:23:08.080]  或者發生之前
[00:23:08.080 --> 00:23:11.080]  約瑟其實還不知道瑪利亞懷孕了
[00:23:11.080 --> 00:23:12.080]  當然了
[00:23:12.080 --> 00:23:14.080]  那個年代是沒有超聲波的
[00:23:14.080 --> 00:23:16.080]  正常一個女孩
[00:23:16.080 --> 00:23:17.080]  你要確定自己
[00:23:17.080 --> 00:23:19.080]  我都算是生過兩個小朋友
[00:23:19.080 --> 00:23:20.080]  不是我生過
[00:23:20.080 --> 00:23:22.080]  不過我都算是有一點經驗
[00:23:22.080 --> 00:23:23.080]  正常一個女士
[00:23:23.080 --> 00:23:25.080]  你要知道自己懷孕了
[00:23:25.080 --> 00:23:27.080]  你都起碼驚奇地
[00:23:27.080 --> 00:23:28.080]  錯過了
[00:23:28.080 --> 00:23:30.080]  都說了一個月的事
[00:23:30.080 --> 00:23:32.080]  然後你才開始遲了來
[00:23:32.080 --> 00:23:34.080]  你才開始留意
[00:23:34.080 --> 00:23:37.080]  然後你才開始會出現一些徵狀
[00:23:37.080 --> 00:23:38.080]  所以當你能夠知道
[00:23:38.080 --> 00:23:41.080]  當你還沒有肚子看的時候
[00:23:41.080 --> 00:23:42.080]  當你能夠知道的時候
[00:23:42.080 --> 00:23:44.080]  已經是幾個星期
[00:23:44.080 --> 00:23:46.080]  甚至可能是一兩個月的事
[00:23:46.080 --> 00:23:49.080]  這裡說的是瑪利亞一聽到這個消息
[00:23:49.080 --> 00:23:51.080]  就馬上出發去找伊麗莎白
[00:23:51.080 --> 00:23:53.080]  很可能她那個時候
[00:23:53.080 --> 00:23:56.080]  她還沒有跟約瑟說
[00:23:56.080 --> 00:23:57.080]  可能她還在掙扎
[00:23:57.080 --> 00:23:59.080]  如何跟約瑟說
[00:23:59.080 --> 00:24:02.080]  如果告訴她會怎樣呢
[00:24:02.080 --> 00:24:03.080]  又或者可能是
[00:24:03.080 --> 00:24:04.080]  她臨出發之前覺得
[00:24:04.080 --> 00:24:06.080]  我都應該跟約瑟說了
[00:24:06.080 --> 00:24:07.080]  約瑟一聽到就
[00:24:07.080 --> 00:24:08.080]  這樣嗎?
[00:24:08.080 --> 00:24:10.080]  那我不能娶你
[00:24:10.080 --> 00:24:12.080]  因為這樣是不合規矩的
[00:24:12.080 --> 00:24:14.080]  可能約瑟已經提出
[00:24:14.080 --> 00:24:16.080]  要取消這個婚禮
[00:24:16.080 --> 00:24:17.080]  但是我想告訴你
[00:24:17.080 --> 00:24:21.080]  要面對約瑟只不過是一個開始
[00:24:21.080 --> 00:24:24.080]  還有他的家人呢
[00:24:24.080 --> 00:24:25.080]  雖然在舊約裡面
[00:24:25.080 --> 00:24:26.080]  曾經有先知書
[00:24:26.080 --> 00:24:27.080]  都是寫過
[00:24:27.080 --> 00:24:31.080]  他說必有同女要懷孕生子
[00:24:31.080 --> 00:24:33.080]  但是那個先知是說
[00:24:33.080 --> 00:24:34.080]  幾百年前
[00:24:34.080 --> 00:24:36.080]  寫了一句這樣的說話
[00:24:36.080 --> 00:24:37.080]  我告訴你
[00:24:37.080 --> 00:24:38.080]  作為別人的爸爸
[00:24:38.080 --> 00:24:42.080]  我會相信這個世界有同女會生子
[00:24:42.080 --> 00:24:45.080]  不過我不相信那個可以是我的女兒
[00:24:45.080 --> 00:24:46.080]  作為別人的哥哥
[00:24:46.080 --> 00:24:48.080]  我相信這個世界有同女會生子
[00:24:48.080 --> 00:24:51.080]  不過我就不相信那個是我妹妹
[00:24:51.080 --> 00:24:54.080]  作為曾經別人的男朋友
[00:24:54.080 --> 00:24:55.080]  或者未婚夫
[00:24:55.080 --> 00:24:57.080]  我都相信這個世界
[00:24:57.080 --> 00:24:58.080]  可能有同女會懷孕生子
[00:24:58.080 --> 00:24:59.080]  不過就肯定不是我的女朋友
[00:24:59.080 --> 00:25:00.080]  或者我的未婚妻
[00:25:00.080 --> 00:25:03.080]  我告訴你
[00:25:03.080 --> 00:25:07.080]  瑪利亞要面對的是這樣
[00:25:07.080 --> 00:25:08.080]  別人對她的評價
[00:25:08.080 --> 00:25:09.080]  別人對她的看法
[00:25:09.080 --> 00:25:11.080]  別人對她的拒絕
[00:25:11.080 --> 00:25:13.080]  在第一世紀的猶太社會裡面
[00:25:13.080 --> 00:25:15.080]  作為一個未婚懷孕的少女
[00:25:15.080 --> 00:25:17.080]  對瑪利亞來說
[00:25:17.080 --> 00:25:19.080]  這個可能是她人生裡面
[00:25:19.080 --> 00:25:21.080]  最差最差的一個噩夢
[00:25:21.080 --> 00:25:24.080]  這個不單止會為她自己個人帶來羞辱
[00:25:24.080 --> 00:25:28.080]  也會為她的整個家庭帶來一個羞辱
[00:25:28.080 --> 00:25:31.080]  她甚至可能會被約瑟拒絕
[00:25:31.080 --> 00:25:33.080]  被她自己的父親排斥
[00:25:33.080 --> 00:25:35.080]  把她趕出門口
[00:25:35.080 --> 00:25:40.080]  被她猶太會堂的群體拒絕
[00:25:40.080 --> 00:25:42.080]  她可能由那天開始
[00:25:42.080 --> 00:25:44.080]  她一生餘下的時間
[00:25:44.080 --> 00:25:47.080]  都會被法利賽人或者其他猶太人
[00:25:47.080 --> 00:25:49.080]  視為一個罪人
[00:25:49.080 --> 00:25:50.080]  我們過去幾個星期
[00:25:50.080 --> 00:25:52.080]  有探討過罪人這個標籤
[00:25:52.080 --> 00:25:55.080]  如果她是一個未婚就懷孕的女生
[00:25:55.080 --> 00:25:57.080]  她餘下整個人生裡面
[00:25:57.080 --> 00:26:00.080]  她從此就是一個社會的邊緣人
[00:26:00.080 --> 00:26:01.080]  她就會是一個罪人
[00:26:01.080 --> 00:26:03.080]  一個沒有人想和她相處
[00:26:03.080 --> 00:26:05.080]  沒有人想和她來往的人
[00:26:05.080 --> 00:26:06.080]  而在那個時代裡面
[00:26:06.080 --> 00:26:08.080]  女性的經濟和社會地位
[00:26:08.080 --> 00:26:10.080]  是完全依賴她的家庭
[00:26:10.080 --> 00:26:12.080]  完全依賴她所嫁的男人
[00:26:12.080 --> 00:26:13.080]  她的丈夫
[00:26:13.080 --> 00:26:16.080]  所以未婚懷孕的瑪利亞對她來說
[00:26:16.080 --> 00:26:19.080]  這個大肚子這件事
[00:26:19.080 --> 00:26:21.080]  不單止影響了她的社交生活
[00:26:21.080 --> 00:26:23.080]  不單止影響了她的自尊
[00:26:23.080 --> 00:26:25.080]  會高一點還是低一點這麼簡單
[00:26:25.080 --> 00:26:27.080]  是影響了她整個人以後的生計
[00:26:27.080 --> 00:26:31.080]  甚至她生活裡面每一樣能夠牽涉到的範疇
[00:26:31.080 --> 00:26:36.080]  所以如果我們用一個非常簡單的方式來描述
[00:26:36.080 --> 00:26:38.080]  瑪利亞她在經歷什麼的話
[00:26:38.080 --> 00:26:41.080]  我們可以說這個未婚懷孕
[00:26:41.080 --> 00:26:43.080]  將她放在一場危機裡面
[00:26:43.080 --> 00:26:45.080]  是一個危機
[00:26:45.080 --> 00:26:47.080]  不單止是這樣
[00:26:47.080 --> 00:26:49.080]  如果我們繼續看瑪利亞的故事的話
[00:26:49.080 --> 00:26:51.080]  後來因為這個BB
[00:26:51.080 --> 00:26:54.080]  當她去到她未婚夫的家鄉
[00:26:54.080 --> 00:26:56.080]  想著要做人口普查的時候
[00:26:56.080 --> 00:27:00.080]  竟然連她丈夫的家人都不想要她
[00:27:00.080 --> 00:27:02.080]  都不想跟她有任何的來往
[00:27:02.080 --> 00:27:05.080]  以至她最後要躺在一個馬槽裡面
[00:27:05.080 --> 00:27:06.080]  去生這個BB
[00:27:06.080 --> 00:27:07.080]  連酒店都不能住
[00:27:07.080 --> 00:27:09.080]  連客觀都不能住
[00:27:09.080 --> 00:27:10.080]  不單止是這樣
[00:27:10.080 --> 00:27:11.080]  當她生完這個BB之後
[00:27:11.080 --> 00:27:13.080]  她還成為了一個難民
[00:27:13.080 --> 00:27:15.080]  要逃難因為有人來追殺她的兒子
[00:27:15.080 --> 00:27:16.080]  他們一家要逃難
[00:27:16.080 --> 00:27:17.080]  她要去到一個埃及
[00:27:17.080 --> 00:27:19.080]  她從來沒有生活過的地方
[00:27:19.080 --> 00:27:22.080]  在那個地方成為一個難民
[00:27:22.080 --> 00:27:24.080]  都不只是這麼簡單
[00:27:24.080 --> 00:27:26.080]  當這個BB長大了之後
[00:27:26.080 --> 00:27:28.080]  她最後還要親眼目睹
[00:27:28.080 --> 00:27:30.080]  她所生出來的兒子
[00:27:30.080 --> 00:27:32.080]  被人鞭打和折磨
[00:27:32.080 --> 00:27:35.080]  而且用最恐怖最可怕的方式
[00:27:35.080 --> 00:27:39.080]  去死在一個刑具上
[00:27:39.080 --> 00:27:43.080]  如果你將這一切加起來
[00:27:43.080 --> 00:27:45.080]  你跟我說這是一個祝福的話
[00:27:45.080 --> 00:27:46.080]  我會告訴你
[00:27:46.080 --> 00:27:48.080]  暫時反彈
[00:27:48.080 --> 00:27:52.080]  可能我們大家都是會這樣去看
[00:27:52.080 --> 00:27:54.080]  瑪利亞說
[00:27:54.080 --> 00:27:57.080]  從今天開始歷代都會說
[00:27:57.080 --> 00:27:59.080]  我是一個有福的人
[00:27:59.080 --> 00:28:02.080]  但如果我們去看她生命要面對的事
[00:28:02.080 --> 00:28:05.080]  無論是當刻她未婚懷孕的危機
[00:28:05.080 --> 00:28:06.080]  以至她生命裡面
[00:28:06.080 --> 00:28:07.080]  作為耶穌的母親
[00:28:07.080 --> 00:28:09.080]  她要去經歷的一切
[00:28:09.080 --> 00:28:13.080]  以我們自己人的經驗來說
[00:28:13.080 --> 00:28:16.080]  我們會覺得這是一個祝福嗎
[00:28:16.080 --> 00:28:18.080]  如果我告訴你
[00:28:18.080 --> 00:28:20.080]  神父召你去做一件事
[00:28:20.080 --> 00:28:22.080]  做宣教士
[00:28:22.080 --> 00:28:23.080]  最簡單
[00:28:23.080 --> 00:28:25.080]  我叫你去一個無法洗澡的地方
[00:28:25.080 --> 00:28:26.080]  你應該會覺得
[00:28:26.080 --> 00:28:27.080]  只是作弄我而已
[00:28:27.080 --> 00:28:28.080]  如果我告訴你
[00:28:28.080 --> 00:28:30.080]  你去那些地方還要被人打
[00:28:30.080 --> 00:28:32.080]  你不就要去辦事了嗎
[00:28:32.080 --> 00:28:35.080]  如果這個祝福或召命
[00:28:35.080 --> 00:28:38.080]  在背後不是我們眼中的一帆風順
[00:28:38.080 --> 00:28:40.080]  而是要歷盡滄桑
[00:28:40.080 --> 00:28:41.080]  可能我們已經覺得
[00:28:41.080 --> 00:28:43.080]  不是,神是想折磨我
[00:28:43.080 --> 00:28:45.080]  神是想作弄我
[00:28:45.080 --> 00:28:47.080]  或者神是在呼籲我
[00:28:47.080 --> 00:28:49.080]  不過那些已經很慘了
[00:28:49.080 --> 00:28:52.080]  要有很受苦的心智才可以
[00:28:52.080 --> 00:28:55.080]  那些不是福氣
[00:28:55.080 --> 00:28:57.080]  可能今天在我們每個人的生命裡
[00:28:57.080 --> 00:29:02.080]  我們都經歷過神的祝福
[00:29:02.080 --> 00:29:03.080]  但對我們來說
[00:29:03.080 --> 00:29:05.080]  那些祝福實在太過痛苦了
[00:29:05.080 --> 00:29:10.080]  那些祝福實在太過慘了
[00:29:10.080 --> 00:29:12.080]  那些祝福為我們的生命
[00:29:12.080 --> 00:29:15.080]  實在帶來太多的不愉快了
[00:29:15.080 --> 00:29:16.080]  去到一個地步
[00:29:16.080 --> 00:29:20.080]  我們覺得那些可能都不是祝福
[00:29:20.080 --> 00:29:24.080]  為什麼瑪麗亞可以在這樣的情況裡
[00:29:24.080 --> 00:29:28.080]  面對自己在未婚懷孕的危機裡
[00:29:28.080 --> 00:29:30.080]  隨時可能會被她的未婚夫
[00:29:30.080 --> 00:29:32.080]  將她休了
[00:29:32.080 --> 00:29:34.080]  隨時會被她自己的家人趕出門口
[00:29:34.080 --> 00:29:36.080]  她隨時會經歷
[00:29:36.080 --> 00:29:38.080]  從此成為她餘下的人生
[00:29:38.080 --> 00:29:39.080]  成為一個邊緣的罪人
[00:29:39.080 --> 00:29:41.080]  為什麼她冒著這些風險的時候
[00:29:41.080 --> 00:29:42.080]  她仍然可以說
[00:29:42.080 --> 00:29:45.080]  我是一個有福的人呢
[00:29:45.080 --> 00:29:49.080]  頂智媒當她去到見伊麗莎白的時候
[00:29:49.080 --> 00:29:52.080]  一件很美麗的事發生了
[00:29:52.080 --> 00:29:55.080]  我們來看第41節
[00:29:55.080 --> 00:29:58.080]  那裡說伊麗莎白一聽到瑪麗亞的文案
[00:29:58.080 --> 00:29:59.080]  她所懷的胎
[00:29:59.080 --> 00:30:02.080]  即是施西約汗在她的福裡跳動
[00:30:02.080 --> 00:30:05.080]  伊麗莎白就被聖靈充滿高聲喊著說
[00:30:05.080 --> 00:30:08.080]  你在婦女之中你是有福的
[00:30:08.080 --> 00:30:10.080]  你所懷的胎也是有福的
[00:30:10.080 --> 00:30:12.080]  我主的母來到我這裡
[00:30:12.080 --> 00:30:15.080]  哇,是從哪裡得來的呢?
[00:30:15.080 --> 00:30:18.080]  因為你的文案的聲音一進入我的耳裡
[00:30:18.080 --> 00:30:21.080]  我福裡的胎就歡喜地來到她跳動
[00:30:21.080 --> 00:30:24.080]  這個相信的女子是有福的
[00:30:24.080 --> 00:30:28.080]  因為主對她所說的話都要應驗
[00:30:28.080 --> 00:30:33.080]  這裡我們看到伊麗莎白被聖靈充滿了
[00:30:33.080 --> 00:30:36.080]  而且那一刻她在聖靈的啟示之下
[00:30:36.080 --> 00:30:40.080]  她馬上就認出了瑪麗亞肚子裡的孩子是誰
[00:30:40.080 --> 00:30:45.080]  一直以來都是聖靈向我們指向耶穌
[00:30:45.080 --> 00:30:47.080]  告訴我們耶穌是誰
[00:30:47.080 --> 00:30:49.080]  伊麗莎白作為在西約裡我們看到
[00:30:49.080 --> 00:30:51.080]  第一個被聖靈充滿的人
[00:30:51.080 --> 00:30:54.080]  她第一個反應就是她認得出耶穌是誰
[00:30:54.080 --> 00:30:57.080]  她看得出神的作為是什麼
[00:30:57.080 --> 00:31:00.080]  聖靈向我們揭開了她的面紗
[00:31:00.080 --> 00:31:02.080]  讓我們很真實地知道
[00:31:02.080 --> 00:31:06.080]  耶穌就是救主尼塞亞的主宰
[00:31:06.080 --> 00:31:09.080]  因為伊麗莎白知道這個孩子的身份
[00:31:09.080 --> 00:31:11.080]  她才可以驚嘆呼喊
[00:31:11.080 --> 00:31:15.080]  哇!你是一個很有福的女人
[00:31:15.080 --> 00:31:17.080]  你很有福氣
[00:31:17.080 --> 00:31:20.080]  如果用今天的說話來翻譯
[00:31:20.080 --> 00:31:22.080]  你是最幸運的那個
[00:31:22.080 --> 00:31:26.080]  你是全天下最幸運的女人
[00:31:26.080 --> 00:31:29.080]  伊麗莎白想說這樣的說話
[00:31:29.080 --> 00:31:33.080]  因為你所說的胎兒是蒙福的
[00:31:33.080 --> 00:31:37.080]  他將來會是我的主
