
[00:00:00.000 --> 00:00:01.900]   Well, good morning, everybody.
[00:17:24.920 --> 00:17:27.360]   follow Jesus in his ideological leanings,
[00:17:27.360 --> 00:17:30.100]   follow Jesus in his behavior, in his practice.
[00:17:30.100 --> 00:17:32.880]   The follower of Jesus would be one who follows Jesus
[00:17:32.880 --> 00:17:35.400]   in his prioritization, in his preferences,
[00:17:35.400 --> 00:17:36.920]   in his decision-making process,
[00:17:36.920 --> 00:17:41.160]   in his posture towards society and culture.
[00:17:41.160 --> 00:17:43.280]   This is what it means to be a disciple,
[00:17:43.280 --> 00:17:44.800]   a specifically disciple of Jesus.
[00:17:44.800 --> 00:17:48.100]   So as a disciple of Jesus, Ananias lives a certain way,
[00:17:48.100 --> 00:17:52.620]   responding to the belief that he has in Jesus.
[00:17:52.620 --> 00:17:53.460]   Right?
[00:17:53.460 --> 00:17:55.420]   He has decided that Christ is enough.
[00:17:55.420 --> 00:17:56.480]   We sang it earlier, right?
[00:17:56.480 --> 00:17:57.720]   Christ is enough for me.
[00:17:57.720 --> 00:17:59.300]   Like he liked that song too.
[00:18:01.400 --> 00:18:03.720]   Everything in his life was going to exist
[00:18:03.720 --> 00:18:06.360]   to respond to who Jesus was.
[00:18:06.360 --> 00:18:10.600]   So when God calls him into this ridiculously challenging,
[00:18:10.600 --> 00:18:13.760]   hard, really clearly difficult situation
[00:18:13.760 --> 00:18:18.060]   of going to Saul, who is a murderous persecutor,
[00:18:18.060 --> 00:18:22.580]   the posture of his discipleship
[00:18:22.580 --> 00:18:26.480]   is what's gonna make it possible for him to follow
[00:18:26.480 --> 00:18:31.000]   into the known dangers, into the uncharted areas.
[00:18:32.000 --> 00:18:35.440]   Because Luke identifies Ananias as a disciple,
[00:18:35.440 --> 00:18:37.960]   it should give us the readers a bit of a foreshadowing
[00:18:37.960 --> 00:18:39.460]   as to what's gonna happen, right?
[00:18:39.460 --> 00:18:42.220]   Because he's a disciple, we should therefore know
[00:18:42.220 --> 00:18:43.360]   what his decision is gonna be.
[00:18:43.360 --> 00:18:45.580]   His decision is gonna be, yes, I'm gonna follow
[00:18:45.580 --> 00:18:46.960]   because disciples follow.
[00:18:46.960 --> 00:18:48.720]   It's like playing, I remember the first time I heard
[00:18:48.720 --> 00:18:50.060]   the idea of what a disciple was,
[00:18:50.060 --> 00:18:52.240]   someone did like a cool little like skit for me.
[00:18:52.240 --> 00:18:54.880]   They played, has anyone played the game Follow the Leader?
[00:18:54.880 --> 00:18:55.720]   Did I make it?
[00:18:55.720 --> 00:18:56.540]   Yeah, yeah, Follow the Leader.
[00:18:56.540 --> 00:18:58.520]   So one person starts walking and then you just follow them.
[00:18:58.520 --> 00:18:59.560]   That's literally what a disciple does.
[00:18:59.560 --> 00:19:01.120]   They follow that person.
[00:19:01.120 --> 00:19:04.160]   So for Ananias, whatever he's about to be asked,
[00:19:04.160 --> 00:19:05.320]   no matter how much we know about him,
[00:19:05.320 --> 00:19:06.760]   because we know he's a disciple,
[00:19:06.760 --> 00:19:10.240]   we can be certain that he is going to follow Jesus.
[00:19:10.240 --> 00:19:12.200]   But Ananias does have a choice
[00:19:12.200 --> 00:19:15.600]   because Jesus isn't the only thing that can be followed.
[00:19:15.600 --> 00:19:17.640]   There's quite a few things we can follow.
[00:19:17.640 --> 00:19:21.340]   For many of us in this season of uncharted,
[00:19:21.340 --> 00:19:23.740]   whether we face it now or we're gonna be facing it,
[00:19:23.740 --> 00:19:25.200]   we're gonna be faced with the choice
[00:19:25.200 --> 00:19:27.880]   of what are we actually going to follow?
[00:19:27.880 --> 00:19:28.920]   And I know it could seem easy.
[00:19:28.920 --> 00:19:31.320]   Well, if you're Christian, we follow Jesus, right?
[00:19:31.320 --> 00:19:32.680]   Sometimes it's not that easy.
[00:19:32.680 --> 00:19:34.440]   In moments when it's challenging,
[00:19:34.440 --> 00:19:36.880]   we can find ourselves if we're not careful,
[00:19:36.880 --> 00:19:40.800]   actually following the circumstance and not Jesus.
[00:19:40.800 --> 00:19:43.480]   As in we are tempted to follow Jesus
[00:19:43.480 --> 00:19:46.160]   only when the situation ahead,
[00:19:46.160 --> 00:19:49.440]   the circumstance ahead seems right,
[00:19:49.440 --> 00:19:50.680]   according to our observation,
[00:19:50.680 --> 00:19:52.560]   seems favorable according to our observations.
[00:19:52.560 --> 00:19:55.360]   When verses like Psalm chapter 23,
[00:19:55.360 --> 00:19:57.360]   where he leads us by still water,
[00:19:57.360 --> 00:19:58.920]   where he leads us into green pastures,
[00:19:58.920 --> 00:20:00.920]   when Jesus does that, I mean, sign me up,
[00:20:00.920 --> 00:20:02.680]   I'm ready to follow, right?
[00:20:02.680 --> 00:20:05.100]   That sounds like a good chance of following the leader.
[00:20:05.100 --> 00:20:06.440]   I would love some green pastures
[00:20:06.440 --> 00:20:09.020]   and some still calm waters.
[00:20:09.020 --> 00:20:12.660]   But in the same book, in the same chapter,
[00:20:12.660 --> 00:20:16.760]   that following Jesus also continues
[00:20:16.760 --> 00:20:20.080]   into the valley of the shadow of death,
[00:20:20.080 --> 00:20:23.080]   where our enemies are around us.
[00:20:25.120 --> 00:20:27.880]   For Ananias, it would be following Jesus
[00:20:27.880 --> 00:20:31.920]   would be following him into a conversation,
[00:20:31.920 --> 00:20:34.920]   into an encounter with Saul,
[00:20:34.920 --> 00:20:37.700]   the very person who has the authority
[00:20:37.700 --> 00:20:40.340]   to take him in as a Jesus follower.
[00:20:40.340 --> 00:20:45.080]   When we find ourselves at this crossroads,
[00:20:45.080 --> 00:20:46.920]   will we follow what we observe?
[00:20:46.920 --> 00:20:49.640]   Will we follow how favorable the situation
[00:20:49.640 --> 00:20:51.080]   or circumstance is,
[00:20:51.080 --> 00:20:53.800]   or are we at risk of not following Jesus at all?
[00:20:54.920 --> 00:20:55.920]   And please don't get me wrong,
[00:20:55.920 --> 00:20:57.520]   I'm not saying that Jesus is saying,
[00:20:57.520 --> 00:20:59.040]   don't consider how challenging it is.
[00:20:59.040 --> 00:21:00.480]   I'm not saying that Jesus is saying,
[00:21:00.480 --> 00:21:04.680]   pretend like every challenging invitation is easy.
[00:21:04.680 --> 00:21:06.880]   Jesus has no desire for you to lie about how hard
[00:21:06.880 --> 00:21:09.120]   what he's calling you is.
[00:21:09.120 --> 00:21:11.440]   He's not called you to not feel or not observe
[00:21:11.440 --> 00:21:13.480]   or not have senses about what's going on.
[00:21:13.480 --> 00:21:16.460]   We are going to feel, he's given us senses for a reason.
[00:21:16.460 --> 00:21:18.520]   It's okay to acknowledge the feelings,
[00:21:18.520 --> 00:21:21.120]   but he's saying that you can't always follow
[00:21:21.120 --> 00:21:23.260]   the observations, you can't always follow
[00:21:23.260 --> 00:21:25.060]   your assessment of the road ahead.
[00:21:25.060 --> 00:21:27.860]   You can't always follow how you feel.
[00:21:27.860 --> 00:21:30.360]   At some point, the way of our feelings
[00:21:30.360 --> 00:21:32.320]   and the way of Jesus will clash.
[00:21:32.320 --> 00:21:34.120]   They will become opposites.
[00:21:34.120 --> 00:21:37.460]   And there are times where our feelings
[00:21:37.460 --> 00:21:40.380]   are simply meant to be felt and not followed.
[00:21:40.380 --> 00:21:45.540]   When things appear one way,
[00:21:45.540 --> 00:21:48.660]   know that God isn't calling us to follow an appearance
[00:21:48.660 --> 00:21:51.140]   because uncharted is an invitation
[00:21:51.140 --> 00:21:53.720]   to lean not on your own understandings,
[00:21:53.720 --> 00:21:56.000]   but to lean on him.
[00:21:56.000 --> 00:22:03.020]   The heavy reality for us is that we are at risk
[00:22:03.020 --> 00:22:04.820]   of actually not following Jesus,
[00:22:04.820 --> 00:22:06.620]   but instead following circumstances.
[00:22:06.620 --> 00:22:08.420]   That's just the truth.
[00:22:08.420 --> 00:22:12.520]   That's the temptation we have to wrestle with regularly.
[00:22:12.520 --> 00:22:16.760]   For many of us, I know our desire is to follow Jesus.
[00:22:16.760 --> 00:22:18.740]   We're here because we want to follow Jesus.
[00:22:18.740 --> 00:22:20.100]   So I just wanna make it really clear
[00:22:20.100 --> 00:22:21.780]   what the disguise things are,
[00:22:21.780 --> 00:22:26.320]   what the alternative paths are that present themselves
[00:22:26.320 --> 00:22:27.900]   as if we are following Jesus.
[00:22:27.900 --> 00:22:31.620]   It can be such a subtle temptation to follow a circumstance
[00:22:31.620 --> 00:22:34.180]   when it's good thinking that we're following Jesus.
[00:22:34.180 --> 00:22:37.540]   It requires a nuance and understanding.
[00:22:37.540 --> 00:22:39.580]   And I love that we have a good example
[00:22:39.580 --> 00:22:43.140]   of how Ananias felt tempted to do the exact same thing
[00:22:43.140 --> 00:22:44.580]   in verse 13, it reads this.
[00:22:44.580 --> 00:22:46.880]   He goes, "Lord," answered Ananias,
[00:22:46.880 --> 00:22:49.760]   "I have heard many reports about this man."
[00:22:50.200 --> 00:22:52.680]   I have observed, I have heard, I have seen.
[00:22:52.680 --> 00:22:54.800]   He is dangerous, right?
[00:22:54.800 --> 00:22:58.400]   And all the harm he has done to your holy people.
[00:22:58.400 --> 00:23:00.960]   He's come here with authority, God,
[00:23:00.960 --> 00:23:04.880]   from the chief priests to arrest all who call on your name.
[00:23:04.880 --> 00:23:08.000]   Ananias has a legit reason to have fear.
[00:23:08.000 --> 00:23:12.640]   Ananias has a legit reason because Saul is notorious
[00:23:12.640 --> 00:23:15.360]   at this point for his killings and his arrests,
[00:23:15.360 --> 00:23:17.440]   ruthlessly persecuting Christians.
[00:23:17.440 --> 00:23:18.840]   Saul is efficient.
[00:23:18.840 --> 00:23:21.840]   Everything Ananias is saying in this response to God
[00:23:21.840 --> 00:23:24.260]   is true, consider that.
[00:23:24.260 --> 00:23:27.480]   His fear is not wrong, it's true.
[00:23:27.480 --> 00:23:32.920]   Yet there's a difference in acknowledging the cost
[00:23:32.920 --> 00:23:38.340]   and being a disciple of a favorable circumstance.
[00:23:38.340 --> 00:23:41.200]   It's one thing in recognizing
[00:23:41.200 --> 00:23:43.240]   that this is gonna cost me much.
[00:23:43.240 --> 00:23:46.880]   It's another thing in allowing it to stop you
[00:23:46.880 --> 00:23:50.120]   from following Jesus into it anyways.
[00:23:50.120 --> 00:23:52.200]   This is what Ananias would have to wrestle with.
[00:23:52.200 --> 00:23:54.900]   Listen, uncharted, this season that we're going into,
[00:23:54.900 --> 00:23:56.400]   that we're in now,
[00:23:56.400 --> 00:23:58.500]   is not an invitation to favorable circumstances.
[00:23:58.500 --> 00:24:00.420]   I think we just need to get that clear.
[00:24:00.420 --> 00:24:03.480]   It's not an invitation to everything just going super well
[00:24:03.480 --> 00:24:05.520]   and super easy and not having any challenges.
[00:24:05.520 --> 00:24:08.080]   It's an invitation to follow the sovereign Jesus
[00:24:08.080 --> 00:24:11.180]   who has victory over both the favorable
[00:24:11.180 --> 00:24:14.600]   and the unfavorable circumstances, right?
[00:24:14.600 --> 00:24:15.440]   That's our Jesus.
[00:24:15.440 --> 00:24:17.240]   He has victory over all of that.
[00:24:17.240 --> 00:24:19.960]   And because Ananias is a disciple of Jesus,
[00:24:19.960 --> 00:24:22.000]   because he follows Christ alone,
[00:24:22.000 --> 00:24:25.920]   he's willing to walk into the known danger ahead of him.
[00:24:25.920 --> 00:24:28.120]   And when we follow Jesus alone,
[00:24:28.120 --> 00:24:32.360]   we too can be willing to walk.
[00:24:32.360 --> 00:24:36.060]   Yes, having some fear, but having a greater confidence
[00:24:36.060 --> 00:24:38.520]   because our eyes, our sight is fixed
[00:24:38.520 --> 00:24:41.840]   on the one that we follow, right?
[00:24:41.840 --> 00:24:43.840]   Fixed on the victorious Jesus
[00:24:43.840 --> 00:24:45.640]   who has overcome all things,
[00:24:45.640 --> 00:24:48.620]   even the conditions of the journey ahead.
[00:24:48.620 --> 00:24:51.640]   See, the decisions we are willing to make
[00:24:51.640 --> 00:24:55.000]   will show us what it is we truly follow.
[00:24:55.000 --> 00:24:58.600]   The decisions we are willing to make
[00:24:58.600 --> 00:25:01.320]   will show us what it is that we truly follow.
[00:25:01.320 --> 00:25:06.320]   I find Ananias reminding God of Paul's,
[00:25:06.320 --> 00:25:09.160]   Saul's CV very interesting.
[00:25:09.160 --> 00:25:13.280]   He tells him, "Lord, there's many, many, many reports
[00:25:13.280 --> 00:25:14.120]   about this."
[00:25:14.120 --> 00:25:15.480]   Like you couldn't have missed this, right?
[00:25:15.480 --> 00:25:17.760]   This guy is a bad guy, straight out.
[00:25:17.760 --> 00:25:18.920]   There's nothing good about him.
[00:25:18.920 --> 00:25:21.120]   Did you get me the wrong person that you want me to go to?
[00:25:21.120 --> 00:25:23.220]   Because me being a Christian,
[00:25:23.220 --> 00:25:25.760]   someone that follows you stepping into a situation
[00:25:25.760 --> 00:25:27.600]   with this guy could be the end of me.
[00:25:27.600 --> 00:25:29.880]   God, are you sure this is who you want me to go to
[00:25:29.880 --> 00:25:30.920]   and help him?
[00:25:30.920 --> 00:25:33.360]   Right, that's a good question.
[00:25:33.360 --> 00:25:34.600]   That's a fair question.
[00:25:34.600 --> 00:25:38.240]   It's in moments like this that we realize
[00:25:38.240 --> 00:25:42.840]   that there is sacrifice involved in following Jesus.
[00:25:43.680 --> 00:25:47.560]   Disciples of Jesus will have to sacrifice
[00:25:47.560 --> 00:25:49.280]   at some point in our lives.
[00:25:49.280 --> 00:25:51.720]   But how does exactly does God get you from this space
[00:25:51.720 --> 00:25:53.040]   where you acknowledge your feelings
[00:25:53.040 --> 00:25:55.120]   and you acknowledge the difficulty ahead
[00:25:55.120 --> 00:25:58.160]   into actually then going and doing what it is?
[00:25:58.160 --> 00:26:00.280]   How does he get you from recognizing
[00:26:00.280 --> 00:26:01.880]   that it's gonna cost you a lot
[00:26:01.880 --> 00:26:06.080]   to faithfully living in obedience despite the cost?
[00:26:06.080 --> 00:26:08.120]   Well, let's look and see what he says to Ananias.
[00:26:08.120 --> 00:26:10.200]   He says this, "Go!"
[00:26:11.080 --> 00:26:14.040]   This man is my chosen instrument to proclaim my name
[00:26:14.040 --> 00:26:15.440]   to the Gentiles and to their kings
[00:26:15.440 --> 00:26:17.640]   and to the people of Israel.
[00:26:17.640 --> 00:26:18.800]   Can we appreciate the fact
[00:26:18.800 --> 00:26:21.000]   that God kind of ignores his questions?
[00:26:21.000 --> 00:26:22.960]   Like homeboy is like, I'm terrified, God,
[00:26:22.960 --> 00:26:23.920]   he's gonna kill me.
[00:26:23.920 --> 00:26:25.160]   He has all the authority
[00:26:25.160 --> 00:26:27.240]   and I'm gonna be the victim number one.
[00:26:27.240 --> 00:26:29.800]   You want me to go to the person who's after me?
[00:26:29.800 --> 00:26:32.200]   And God is like, but he's my chosen instrument.
[00:26:32.200 --> 00:26:34.560]   Like, what is that?
[00:26:34.560 --> 00:26:37.040]   Right, like, I mean, you would expect that God would just,
[00:26:37.040 --> 00:26:38.340]   for me, you know what would work?
[00:26:38.340 --> 00:26:41.000]   If I pray and I'm like, God, you know, this is challenging.
[00:26:41.000 --> 00:26:42.640]   If you would just give me some assurance,
[00:26:42.640 --> 00:26:44.400]   I feel like I'd be more confident to go
[00:26:44.400 --> 00:26:46.160]   and live out what God has called me to live, right?
[00:26:46.160 --> 00:26:47.600]   If he just said, all right, promise,
[00:26:47.600 --> 00:26:49.680]   go into this dangerous situation,
[00:26:49.680 --> 00:26:51.780]   go into a situation that's gonna cost you a lot.
[00:26:51.780 --> 00:26:53.540]   But he also said, it's okay,
[00:26:53.540 --> 00:26:55.840]   I'll make sure your bank account's still full.
[00:26:55.840 --> 00:26:58.360]   It's okay, I'll make sure no harm comes
[00:26:58.360 --> 00:26:59.720]   to you and your family.
[00:26:59.720 --> 00:27:01.720]   It's okay, nothing about what you,
[00:27:01.720 --> 00:27:03.520]   the way you expect your life to go,
[00:27:03.520 --> 00:27:05.160]   it'll still go exactly like that.
[00:27:05.160 --> 00:27:07.240]   Then I'd be like, yeah, let's go
[00:27:07.240 --> 00:27:08.520]   into the known and the unknown.
[00:27:08.520 --> 00:27:10.600]   I don't really care, I would go with him, right?
[00:27:10.600 --> 00:27:12.280]   And I feel like most of us would do the same thing
[00:27:12.280 --> 00:27:14.080]   if God would just give us the assurance
[00:27:14.080 --> 00:27:15.240]   that it's gonna be okay.
[00:27:15.240 --> 00:27:17.080]   Just follow me, it's gonna be okay.
[00:27:17.080 --> 00:27:18.400]   Nothing bad's gonna happen.
[00:27:18.400 --> 00:27:19.560]   You don't have to worry about anything.
[00:27:19.560 --> 00:27:21.040]   It's all just gonna be good, good, good.
[00:27:21.040 --> 00:27:22.360]   There's no cost involved.
[00:27:22.360 --> 00:27:27.000]   If he just gave us this assurance, for so many of us,
[00:27:27.000 --> 00:27:28.480]   that's what it would take for us to follow.
[00:27:28.480 --> 00:27:31.320]   But he doesn't do this with Ananias.
[00:27:31.320 --> 00:27:33.560]   He does not assure him at all.
[00:27:33.560 --> 00:27:34.720]   He doesn't tell him that it's gonna be okay,
[00:27:34.720 --> 00:27:35.880]   that there's no chance for failure,
[00:27:35.880 --> 00:27:37.260]   that nothing bad will happen,
[00:27:37.260 --> 00:27:39.560]   that life will carry on like he expected it.
[00:27:39.720 --> 00:27:40.560]   - Yeah.
[00:27:40.560 --> 00:27:46.720]   - Now, see, God sees Ananias' desire for assurance,
[00:27:46.720 --> 00:27:50.280]   and instead he chooses to answer him by saying this.
[00:27:50.280 --> 00:27:52.680]   This man Saul is my chosen instrument
[00:27:52.680 --> 00:27:55.440]   to proclaim my name to the Gentiles and their kings
[00:27:55.440 --> 00:27:57.320]   and to the people of Israel.
[00:27:57.320 --> 00:27:58.260]   Look at this.
[00:27:58.260 --> 00:28:01.120]   God takes a man looking for assurance
[00:28:01.120 --> 00:28:02.920]   and instead shows him purpose.
[00:28:02.920 --> 00:28:04.720]   Sit on that for a minute.
[00:28:04.720 --> 00:28:07.600]   God takes us when we're looking for this assurance
[00:28:07.600 --> 00:28:08.800]   that we're gonna be okay,
[00:28:08.800 --> 00:28:11.520]   that nothing dangerous or hard is gonna come to us.
[00:28:11.520 --> 00:28:16.360]   And instead of addressing that, he shows purpose.
[00:28:16.360 --> 00:28:21.500]   He's saying, Ananias, consider the things I have planned.
[00:28:21.500 --> 00:28:25.200]   You see Saul one way, but actually I see him differently.
[00:28:25.200 --> 00:28:27.080]   You see him as this great persecutor,
[00:28:27.080 --> 00:28:29.280]   but I being God who knows all things,
[00:28:29.280 --> 00:28:31.800]   where all things are possible, the way making God,
[00:28:31.800 --> 00:28:35.020]   I see him as the very person who takes the good news
[00:28:35.020 --> 00:28:38.520]   to all of the Gentiles, who extends the kingdom of heaven
[00:28:38.520 --> 00:28:41.840]   and brings them in all under this banner of Jesus
[00:28:41.840 --> 00:28:42.800]   as the church.
[00:28:42.800 --> 00:28:44.280]   I see him differently.
[00:28:44.280 --> 00:28:46.280]   He is my chosen instrument.
[00:28:46.280 --> 00:28:50.080]   The thing you fear is the very thing I'm gonna be using
[00:28:50.080 --> 00:28:51.560]   to extend the gospel.
[00:28:51.560 --> 00:28:58.500]   See, cost is often associated with value.
[00:28:58.500 --> 00:29:03.520]   God doesn't call us to sacrifice simply because,
[00:29:03.520 --> 00:29:06.980]   sounds fun, let's just test them and see how they do.
[00:29:06.980 --> 00:29:09.560]   He didn't call us to sacrifice just because it's a religion.
[00:29:09.560 --> 00:29:12.480]   No, the cost indicates that there is value
[00:29:12.480 --> 00:29:14.260]   on the other side.
[00:29:14.260 --> 00:29:17.360]   God shows Ananias the value by showing him the purpose.
[00:29:17.360 --> 00:29:20.620]   And it makes me wonder, I didn't make this a slide,
[00:29:20.620 --> 00:29:22.080]   so I want us to listen.
[00:29:22.080 --> 00:29:25.220]   It makes me wonder this, how many of our fears
[00:29:25.220 --> 00:29:28.040]   and our hesitations to respond to Jesus
[00:29:28.040 --> 00:29:30.800]   with a costly sacrifice need to be seen
[00:29:30.800 --> 00:29:34.320]   from a place of purpose rather than from a place
[00:29:34.320 --> 00:29:35.260]   of assurance?
[00:29:35.260 --> 00:29:39.000]   I'll say that again, 'cause it's not up here.
[00:29:39.000 --> 00:29:42.200]   How many of our fears and our hesitations to respond
[00:29:42.200 --> 00:29:45.280]   to Jesus with costly sacrifice need to be seen
[00:29:45.280 --> 00:29:48.220]   from a place of purpose rather than assurance?
[00:29:48.220 --> 00:29:52.520]   Would we even still, while feeling the feels,
[00:29:52.520 --> 00:29:56.360]   be more willing to step into uncharted territories,
[00:29:56.360 --> 00:29:58.520]   knowing that God isn't randomly leading us there,
[00:29:58.520 --> 00:30:01.060]   but he has valuable purpose planned?
[00:30:01.060 --> 00:30:04.360]   There is a cost because there is value.
[00:30:04.360 --> 00:30:06.360]   God's not wasteful.
[00:30:06.360 --> 00:30:08.520]   So it's only natural that we ask, what's the purpose?
[00:30:08.520 --> 00:30:11.100]   And in Ananias' case, God gives him a very clear,
[00:30:11.100 --> 00:30:13.840]   exact, distinct purpose behind why he calls him.
[00:30:13.840 --> 00:30:17.080]   So what's the purpose, God?
[00:30:17.080 --> 00:30:20.560]   The reality is that God's not always gonna give you
[00:30:20.560 --> 00:30:22.040]   the exact purpose.
[00:30:22.040 --> 00:30:23.320]   Can we just be real?
[00:30:23.320 --> 00:30:24.920]   He's not always gonna tell you exactly why you need
[00:30:24.920 --> 00:30:25.760]   to go through this hard thing.
[00:30:26.000 --> 00:30:28.720]   He's not always gonna show you the big picture
[00:30:28.720 --> 00:30:31.320]   and exactly how it's gonna play out.
[00:30:31.320 --> 00:30:35.680]   But for the Christian, for the follower of Jesus,
[00:30:35.680 --> 00:30:38.640]   for those of us that know him, the call is enough,
[00:30:38.640 --> 00:30:40.520]   'cause if we know him, we know his purposes.
[00:30:40.520 --> 00:30:42.520]   And what are his purposes?
[00:30:42.520 --> 00:30:45.520]   To bring the fullness of the kingdom of God here,
[00:30:45.520 --> 00:30:47.260]   where there's brokenness to fix it,
[00:30:47.260 --> 00:30:48.840]   where there's darkness to bring light,
[00:30:48.840 --> 00:30:50.400]   where there's despair to bring hope,
[00:30:50.400 --> 00:30:51.880]   where there's lies to bring truth,
[00:30:51.880 --> 00:30:53.960]   where there's insecurity to bring confidence,
[00:30:53.960 --> 00:30:56.440]   where there's absolute rubbish in the world
[00:30:56.440 --> 00:30:59.480]   to bring hope and to rebuild.
[00:30:59.480 --> 00:31:01.800]   So those are the purposes of God.
[00:31:01.800 --> 00:31:03.360]   Those are the things he's doing.
[00:31:03.360 --> 00:31:04.720]   Those are the ways he's moving.
[00:31:04.720 --> 00:31:07.520]   That's what his kingdom on earth looks like,
[00:31:07.520 --> 00:31:08.840]   setting the captives free,
[00:31:08.840 --> 00:31:11.360]   elevating the truth of the goodness of God,
[00:31:11.360 --> 00:31:14.880]   liberating us from sin and the hole that it has
[00:31:14.880 --> 00:31:16.000]   through the blood of Jesus.
[00:31:16.000 --> 00:31:18.280]   And if we forget these purposes,
[00:31:18.280 --> 00:31:21.840]   it becomes near impossible to willingly sacrifice.
[00:31:22.840 --> 00:31:26.520]   Again, I'm gonna quote Andrew.
[00:31:26.520 --> 00:31:28.640]   Last week, he said this about persecution.
[00:31:28.640 --> 00:31:33.040]   One of the things that we can do is deepen our roots.
[00:31:33.040 --> 00:31:34.080]   I 100% agree with it.
[00:31:34.080 --> 00:31:36.760]   I'm gonna add a little bit more to it.
[00:31:36.760 --> 00:31:38.200]   One of the things we can do is deepen our roots
[00:31:38.200 --> 00:31:41.240]   by becoming familiar with God again.
[00:31:41.240 --> 00:31:42.080]   Absolutely.
[00:31:42.080 --> 00:31:43.880]   That is what we need to do, persecution,
[00:31:43.880 --> 00:31:45.360]   and with costly sacrifice.
[00:31:45.360 --> 00:31:50.360]   But can I add that we need to also become more familiar
[00:31:51.000 --> 00:31:53.960]   with the purposes of God again?
[00:31:53.960 --> 00:31:56.040]   Because the slide is this.
[00:31:56.040 --> 00:32:00.440]   We won't be willing to suffer for what we don't know,
[00:32:00.440 --> 00:32:01.640]   for what we don't love.
[00:32:01.640 --> 00:32:06.800]   When we consider these purposes,
[00:32:06.800 --> 00:32:12.760]   the reconciliation and the restoration of all of humanity
[00:32:12.760 --> 00:32:14.120]   and all of creation,
[00:32:14.120 --> 00:32:16.320]   when we consider what God is doing,
[00:32:16.320 --> 00:32:18.720]   we remember that the waters are uncharted,
[00:32:18.720 --> 00:32:20.920]   the spaces ahead are uncharted,
[00:32:20.920 --> 00:32:22.320]   but our God's an open book.
[00:32:22.320 --> 00:32:24.360]   He's not uncharted.
[00:32:24.360 --> 00:32:25.760]   He's not the one in question.
[00:32:25.760 --> 00:32:27.440]   He's known, he's revealed,
[00:32:27.440 --> 00:32:31.320]   he's made clear who he is and his heart and his purposes.
[00:32:31.320 --> 00:32:33.360]   And so when we know that,
[00:32:33.360 --> 00:32:36.360]   there becomes no real fear
[00:32:36.360 --> 00:32:38.840]   when we sit in uncharted territories.
[00:32:38.840 --> 00:32:40.080]   Even in known dangers,
[00:32:40.080 --> 00:32:41.600]   there's no risk that's too big
[00:32:41.600 --> 00:32:45.760]   if we remember the purposes behind what God is doing
[00:32:45.760 --> 00:32:47.360]   in and through us,
[00:32:47.360 --> 00:32:48.440]   that he is good,
[00:32:48.440 --> 00:32:50.960]   therefore no price is too steep,
[00:32:50.960 --> 00:32:52.160]   that he is good,
[00:32:52.160 --> 00:32:53.960]   that his ways are good,
[00:32:53.960 --> 00:32:57.040]   that his purposes for all creation is good.
[00:32:57.040 --> 00:33:00.760]   My heart for all of us here in this room and online
[00:33:00.760 --> 00:33:03.440]   is that we would consider the worthiness of God
[00:33:03.440 --> 00:33:05.720]   when we remember his purposes
[00:33:05.720 --> 00:33:07.440]   and that his purposes would be enough
[00:33:07.440 --> 00:33:09.920]   to call us to consider
[00:33:09.920 --> 00:33:14.920]   and to respond to the costly sacrifice of trusting in him.
[00:33:16.160 --> 00:33:20.000]   That we too can be aligned and so in love
[00:33:20.000 --> 00:33:25.000]   and so desire to see the fullness of God's kingdom here
[00:33:25.000 --> 00:33:27.680]   where suffering ends,
[00:33:27.680 --> 00:33:29.720]   where shame ends,
[00:33:29.720 --> 00:33:31.240]   where brokenness ends,
[00:33:31.240 --> 00:33:33.080]   like that is the kingdom
[00:33:33.080 --> 00:33:36.840]   where full restoration takes place.
[00:33:36.840 --> 00:33:40.960]   That is what our hearts should long for as his people
[00:33:40.960 --> 00:33:44.640]   when we remember his purposes.
[00:33:44.640 --> 00:33:45.720]   And when we remember this,
[00:33:45.720 --> 00:33:47.520]   we become so in love with it,
[00:33:47.520 --> 00:33:51.840]   we insist on paying for it because it is valuable.
[00:33:51.840 --> 00:33:53.480]   It is of great value.
[00:33:53.480 --> 00:33:54.920]   It is probably the most valuable thing
[00:33:54.920 --> 00:33:57.240]   this world's gonna see, right?
[00:33:57.240 --> 00:33:58.840]   We insist on paying for it.
[00:33:58.840 --> 00:34:00.200]   We will be a people who say,
[00:34:00.200 --> 00:34:05.080]   we will not sacrifice to the Lord our God,
[00:34:05.080 --> 00:34:07.240]   a life that costs us nothing.
[00:34:07.240 --> 00:34:10.240]   We will not give to him what costs us nothing.
[00:34:10.240 --> 00:34:11.800]   We wanna pay the cost.
[00:34:11.800 --> 00:34:13.880]   We wanna give all that we have
[00:34:13.880 --> 00:34:17.800]   because of how beautiful this vision of heaven on earth,
[00:34:17.800 --> 00:34:20.680]   full restoration, new creation looks like.
[00:34:20.680 --> 00:34:31.760]   I think Ananias could have never imagined
[00:34:31.760 --> 00:34:36.760]   just how wild, how big, how spread Saul's transformation
[00:34:36.760 --> 00:34:39.600]   would, what it would do for the gospel.
[00:34:39.600 --> 00:34:42.000]   I don't think he could ever realize the impact.
[00:34:42.000 --> 00:34:43.720]   See, he was just faced with a moment,
[00:34:43.720 --> 00:34:48.080]   with a small moment of examining what he believed
[00:34:48.080 --> 00:34:50.240]   and where his trust was.
