
[00:00:00.000 --> 00:00:02.000]  謝謝Francesca,謝謝你
[00:16:47.680 --> 00:16:48.960]  我們的感覺都是
[00:16:48.960 --> 00:16:50.480]  神好像躲起來了
[00:16:50.480 --> 00:16:52.480]  神好像沉默了,不作聲
[00:16:52.480 --> 00:16:55.360]  神好像躲在一幢簾子裡
[00:16:55.360 --> 00:16:58.400]  遮住了祂,不見我們
[00:16:58.400 --> 00:17:02.040]  我們自然經常問
[00:17:02.680 --> 00:17:05.280]  「神啊,祢不理我了?祢不要我了?」
[00:17:05.280 --> 00:17:07.000]  「連祢都拋棄我了?」
[00:17:07.000 --> 00:17:10.160]  但是在這個故事裡
[00:17:10.160 --> 00:17:11.760]  或者在整個約瑟的故事裡
[00:17:11.760 --> 00:17:13.640]  有一個非常簡單
[00:17:13.640 --> 00:17:18.520]  也是一個很簡單的現實
[00:17:18.520 --> 00:17:23.760]  就是原來當神跟我們同在的時候
[00:17:23.760 --> 00:17:27.480]  那並不代表壞事是不會發生的
[00:17:31.760 --> 00:17:34.640]  當我們的生命裡有神的同在
[00:17:34.640 --> 00:17:38.520]  當上帝跟我們一起的時候
[00:17:38.520 --> 00:17:41.960]  那並不代表壞事不會發生
[00:17:41.960 --> 00:17:46.760]  但是約瑟的故事提醒了我們
[00:17:46.760 --> 00:17:51.920]  這句話的相反,其實也是真實的
[00:17:51.920 --> 00:17:54.440]  當壞事發生的時候
[00:17:54.440 --> 00:17:58.400]  其實並不表示上帝不在我們身邊
[00:17:59.320 --> 00:18:02.800]  約瑟的故事和我們自己的生活故事
[00:18:02.800 --> 00:18:04.200]  可能也會告訴我們
[00:18:04.200 --> 00:18:06.280]  也會揭露給我們知道
[00:18:06.280 --> 00:18:07.880]  神的存在、神的同在
[00:18:07.880 --> 00:18:09.800]  跟生活裡的煩惱
[00:18:09.800 --> 00:18:14.120]  從來都不是互相排斥
[00:18:14.120 --> 00:18:16.880]  有時候神的同在和我們生命裡的煩惱
[00:18:16.880 --> 00:18:18.360]  那些遇到的挑戰
[00:18:18.360 --> 00:18:21.120]  它們會同時出現在我們的生命裡
[00:18:21.120 --> 00:18:25.240]  任何曾經閱讀過、理解過
[00:18:25.240 --> 00:18:27.640]  約瑟整個故事的人
[00:18:27.720 --> 00:18:31.320]  你應該會對一件事充滿信心
[00:18:31.320 --> 00:18:36.560]  就是上帝就在坑裡跟約瑟同在
[00:18:36.560 --> 00:18:38.040]  而同樣地
[00:18:38.040 --> 00:18:42.080]  上帝也在你所在、我所在的坑裡
[00:18:42.080 --> 00:18:43.640]  跟我們同在
[00:18:43.640 --> 00:18:47.760]  但弟兄姊妹,在這個故事裡
[00:18:47.760 --> 00:18:53.120]  還有其他東西我們需要明白和理解
[00:18:53.200 --> 00:18:58.000]  約瑟並不是唯一一個被困住的人
[00:18:58.000 --> 00:19:00.800]  雖然這10個哥哥、兄弟
[00:19:00.800 --> 00:19:03.520]  全部坐在坑裡外
[00:19:03.520 --> 00:19:07.640]  但這10個哥哥同樣被困在
[00:19:07.640 --> 00:19:12.400]  在這個不正常、功能失調的家裡
[00:19:12.400 --> 00:19:13.680]  具體來說
[00:19:13.680 --> 00:19:18.040]  他們因為爸爸偏心,只疼愛約瑟
[00:19:18.040 --> 00:19:20.480]  對他們造成了很多傷害
[00:19:20.560 --> 00:19:23.520]  造成了他們心靈上很多破碎
[00:19:23.520 --> 00:19:25.400]  他們陷入了這份妒忌
[00:19:25.400 --> 00:19:27.800]  陷入了這份仇恨、怨恨
[00:19:27.800 --> 00:19:30.840]  他們對約瑟的攻擊性行為
[00:19:30.840 --> 00:19:33.160]  顯明了他們內心裡
[00:19:33.160 --> 00:19:35.680]  還有很多未解決的問題
[00:19:35.680 --> 00:19:38.000]  他們有很多不安全感
[00:19:38.000 --> 00:19:41.480]  他們覺得自己不值得被爸爸愛
[00:19:41.480 --> 00:19:44.640]  他們未能贏得爸爸的愛時
[00:19:44.640 --> 00:19:47.680]  他們將這份沮喪、挫折
[00:19:47.760 --> 00:19:52.600]  將這份仇恨轉移到弟弟約瑟身上
[00:19:52.600 --> 00:19:54.680]  發洩在他身上
[00:19:54.680 --> 00:19:58.960]  而不是想跟爸爸有對話來溝通
[00:19:58.960 --> 00:20:01.080]  來談論這件事
[00:20:01.080 --> 00:20:04.880]  做了這麼久,我也發現
[00:20:04.880 --> 00:20:09.360]  要隱藏自己負面的感覺或情緒
[00:20:09.360 --> 00:20:14.560]  比找當事人談話容易得多
[00:20:14.560 --> 00:20:17.320]  你不需要面對那個人,對吧
[00:20:18.080 --> 00:20:20.440]  但我們會發現這些負面的感受
[00:20:20.440 --> 00:20:24.640]  這些感覺遲早會在我們的說話中流露
[00:20:24.640 --> 00:20:27.320]  會在我們的態度、行為中
[00:20:27.320 --> 00:20:29.520]  慢慢地表現出來
[00:20:29.520 --> 00:20:32.560]  我們可能會開始做被動攻擊
[00:20:32.560 --> 00:20:34.720]  英文叫Passive-aggressive
[00:20:34.720 --> 00:20:35.760]  「食唔食飯呀」
[00:20:35.760 --> 00:20:38.080]  「食?看跟誰吃」
[00:20:38.080 --> 00:20:42.240]  「食唔食飯姐?食唔食咁呀?」
[00:20:42.240 --> 00:20:43.600]  我們會Passive-aggressive
[00:20:43.600 --> 00:20:45.480]  我們會開始有這些被動攻擊
[00:20:45.560 --> 00:20:48.840]  會在我們的言語、行為中表達出來
[00:20:48.840 --> 00:20:51.440]  甚至會到一個嚴重的程度
[00:20:51.440 --> 00:20:54.040]  就是會出現語言的暴力
[00:20:54.040 --> 00:20:58.000]  甚至是身體上的物理暴力
[00:20:58.000 --> 00:21:02.280]  我們可能會突然整個人破碎、崩潰時
[00:21:02.280 --> 00:21:04.240]  無法控制自己的情緒
[00:21:04.240 --> 00:21:06.240]  也會有這樣的情況
[00:21:06.240 --> 00:21:08.320]  由於有些不健康的關係
[00:21:08.320 --> 00:21:13.000]  我們可能會陷入一些破碎的思維
[00:21:13.000 --> 00:21:15.080]  以及行為模式中
[00:21:15.560 --> 00:21:17.880]  但弟兄姊妹要承認
[00:21:17.880 --> 00:21:21.720]  我們陷入了情感或關係的破裂
[00:21:21.720 --> 00:21:23.440]  原來不是一件那麼醜
[00:21:23.440 --> 00:21:27.040]  不是一件那麼丟臉的事
[00:21:27.040 --> 00:21:29.560]  或是心理學家通常會稱這些事為
[00:21:29.560 --> 00:21:30.680]  Unfinished business
[00:21:30.680 --> 00:21:33.760]  即是在人生中未完成的事
[00:21:33.760 --> 00:21:34.840]  我們要承認
[00:21:34.840 --> 00:21:37.560]  我們生命中也有這些Unfinished business
[00:21:37.560 --> 00:21:39.080]  有些我們未完成的事
[00:21:39.080 --> 00:21:41.000]  生命中有這些破碎
[00:21:41.000 --> 00:21:43.920]  有這些關係的破裂
[00:21:44.000 --> 00:21:46.480]  其實當我們要告訴別人時
[00:21:46.480 --> 00:21:48.280]  並不是那麼羞恥
[00:21:48.280 --> 00:21:49.280]  為甚麼?
[00:21:49.280 --> 00:21:51.520]  因為我又有,你又有
[00:21:51.520 --> 00:21:53.720]  大家都是一個破碎的人
[00:21:53.720 --> 00:21:56.680]  有甚麼好比較、有甚麼好尷尬
[00:21:56.680 --> 00:21:57.960]  交流一下便可以
[00:21:57.960 --> 00:22:00.520]  你又說你那些,我又說我那些
[00:22:00.520 --> 00:22:02.240]  不是要鬥慘
[00:22:02.240 --> 00:22:05.840]  不過我們知道其實大家都是一樣
[00:22:05.840 --> 00:22:08.360]  我們的出發點或起點都是
[00:22:08.360 --> 00:22:09.920]  我們都經歷過這些事
[00:22:09.920 --> 00:22:13.480]  我們可以互相明白,彼此接納
[00:22:13.560 --> 00:22:15.440]  阿國這十個兒子的故事
[00:22:15.440 --> 00:22:17.840]  很完美地提醒了我們
[00:22:17.840 --> 00:22:19.920]  我們要自我意識到
[00:22:19.920 --> 00:22:24.240]  我們過去可能遭受了一些情感的創傷
[00:22:24.240 --> 00:22:27.240]  或是一些關係中的破碎
[00:22:27.240 --> 00:22:28.480]  而這些事
[00:22:28.480 --> 00:22:30.520]  如何在我們今天的生活中
[00:22:30.520 --> 00:22:32.720]  繼續影響我們
[00:22:32.720 --> 00:22:34.000]  我們是否也像他們一樣
[00:22:34.000 --> 00:22:36.840]  我們困在一些Emotional brokenness
[00:22:36.840 --> 00:22:39.440]  一些情感關係的破碎中
[00:22:39.440 --> 00:22:40.480]  我們困在那裡
[00:22:40.480 --> 00:22:42.920]  被他們影響我們每天如何跟別人溝通
[00:22:43.000 --> 00:22:44.960]  如何跟別人相處
[00:22:44.960 --> 00:22:48.480]  還是我們也可以靠著我們的耶穌
[00:22:48.480 --> 00:22:50.680]  我們可以走出來
[00:22:50.680 --> 00:22:54.280]  不過我想在這個悲劇中
[00:22:54.280 --> 00:22:57.240]  去指出這個悲劇背後的盼望
[00:22:57.240 --> 00:22:59.080]  這十個哥哥
[00:22:59.080 --> 00:23:02.040]  當他們要計劃傷害約瑟的時候
[00:23:02.040 --> 00:23:03.280]  其實很簡單
[00:23:03.280 --> 00:23:04.200]  他們這樣做
[00:23:04.200 --> 00:23:07.160]  無非是因為約瑟發了那兩個夢
[00:23:07.160 --> 00:23:09.200]  氣得他們很生氣
[00:23:09.320 --> 00:23:12.960]  而當他們對這兩個夢這麼反感
[00:23:12.960 --> 00:23:14.600]  要用盡一切的機會
[00:23:14.600 --> 00:23:16.280]  來破壞這些夢的時候
[00:23:16.280 --> 00:23:18.200]  說「我看你以後還如何做夢」
[00:23:18.200 --> 00:23:20.080]  或是「你這個夢還如何成真」
[00:23:20.080 --> 00:23:21.280]  「如果我殺了你」
[00:23:21.280 --> 00:23:23.160]  他們這麼想破壞這個夢
[00:23:23.160 --> 00:23:25.440]  所以他們要密謀地做這件事
[00:23:25.440 --> 00:23:26.720]  去傷害約瑟
[00:23:26.720 --> 00:23:28.400]  甚至想過要殺了他
[00:23:28.400 --> 00:23:31.200]  但那個有趣的地方是甚麼
[00:23:31.200 --> 00:23:32.000]  有趣的地方是
[00:23:32.000 --> 00:23:34.040]  我相信他們絕對沒有想過
[00:23:34.040 --> 00:23:36.840]  正正是因為他們策劃了這件事
[00:23:36.920 --> 00:23:38.960]  要將他賣掉
[00:23:38.960 --> 00:23:42.880]  反而成就了那個夢的本身
[00:23:42.880 --> 00:23:45.120]  將約瑟賣掉,去了埃及
[00:23:45.120 --> 00:23:46.960]  陰差陽錯,也不是陰差陽錯
[00:23:46.960 --> 00:23:48.920]  是上帝的保守大帝
[00:23:48.920 --> 00:23:50.680]  最後他做了那個地方
[00:23:50.680 --> 00:23:52.160]  一人之下,萬人之上的人
[00:23:52.160 --> 00:23:54.520]  又剛好他們所居住的地方
[00:23:54.520 --> 00:23:56.160]  他們要過去擲米
[00:23:56.160 --> 00:23:59.240]  然後就要拜祭他
[00:23:59.240 --> 00:24:02.120]  正正是因為他們自己所做的事
[00:24:02.120 --> 00:24:05.920]  令他們最不想發生的夢成真了
[00:24:06.680 --> 00:24:09.480]  這也不是最神奇的事
[00:24:09.480 --> 00:24:11.640]  後來約瑟說…
[00:24:11.640 --> 00:24:14.840]  那句說話,上星期也有提過
[00:24:14.840 --> 00:24:17.840]  他說「從前你們的意思是要害我」
[00:24:17.840 --> 00:24:19.480]  「但神的旨意原來是好的」
[00:24:19.480 --> 00:24:21.840]  「要使許多百姓得以存活」
[00:24:21.840 --> 00:24:23.840]  「成就今天的光景」
[00:24:23.840 --> 00:24:25.200]  你有否留意
[00:24:25.200 --> 00:24:28.080]  這個「許多百姓」裡
[00:24:28.080 --> 00:24:30.320]  包括了這10個哥哥
[00:24:30.320 --> 00:24:34.360]  這10個哥哥也有份被拯救
[00:24:34.440 --> 00:24:37.200]  這10個哥哥也有份有飯吃
[00:24:37.200 --> 00:24:39.280]  可以得以繼續存活
[00:24:39.280 --> 00:24:42.200]  這是甚麼意思
[00:24:42.200 --> 00:24:46.480]  就是說這10個情感這麼破碎
[00:24:46.480 --> 00:24:49.080]  又邪惡又暴力的人
[00:24:49.080 --> 00:24:51.920]  當他們嘗試透過傷害
[00:24:51.920 --> 00:24:54.360]  殺害自己的親人的時候
[00:24:54.360 --> 00:24:57.160]  這個計劃竟然也成為了
[00:24:57.160 --> 00:25:00.400]  上帝救贖他們計劃的一部分
[00:25:00.400 --> 00:25:03.600]  如果我要在這個破碎的世界
[00:25:03.680 --> 00:25:06.920]  在我們破碎的生命裡看到盼望的話
[00:25:06.920 --> 00:25:09.840]  這就是盼望,神沒有放棄我們
[00:25:09.840 --> 00:25:11.760]  在我們做壞事的時候
[00:25:11.760 --> 00:25:15.640]  原來神也可以用這件事來救我們
[00:25:15.640 --> 00:25:18.840]  但弟兄姊妹千萬不要在一年後
[00:25:18.840 --> 00:25:21.160]  就去說「我現在在我的破碎裡」
[00:25:21.160 --> 00:25:22.760]  「拿著正牌去傷害人」
[00:25:22.760 --> 00:25:24.240]  千萬不要這樣
[00:25:24.240 --> 00:25:26.640]  我會失去這份功力
[00:25:26.640 --> 00:25:28.000]  你們出去這樣做的話
[00:25:28.000 --> 00:25:29.760]  有些弟兄姊妹回來說
[00:25:29.760 --> 00:25:31.560]  「誰說你上次說的那些…」
[00:25:31.560 --> 00:25:32.880]  好,不說這些了
[00:25:32.960 --> 00:25:35.600]  無論如何,這個並不意味著
[00:25:35.600 --> 00:25:37.760]  我們可以在自己的破碎裡
[00:25:37.760 --> 00:25:39.440]  去傷害任何人
[00:25:39.440 --> 00:25:42.000]  反而是我們應該要確信
[00:25:42.000 --> 00:25:44.040]  我們的救主,我們的耶穌
[00:25:44.040 --> 00:25:45.640]  祂可以在我們的破碎裡
[00:25:45.640 --> 00:25:48.200]  仍然帶來醫治,仍然帶來復活
[00:25:48.200 --> 00:25:49.960]  仍然將我們的生命轉化
[00:25:49.960 --> 00:25:52.120]  成為一個新造的人,Amen
[00:25:52.120 --> 00:25:55.800]  你們很不肯定,我很害怕
[00:25:55.800 --> 00:25:57.040]  Amen,對
[00:25:57.040 --> 00:26:00.160]  這些事情要肯定才行,是真理
[00:26:00.360 --> 00:26:03.440]  對,如果不是我,是很危險的
[00:26:03.440 --> 00:26:05.920]  好,我們先說完這個故事
[00:26:05.920 --> 00:26:10.800]  不讀了,這麼多節,我來說明一下
[00:26:10.800 --> 00:26:12.600]  最後這裡說到沒有殺了牠
[00:26:12.600 --> 00:26:14.600]  猶大說不如賣掉牠就算了
[00:26:14.600 --> 00:26:16.880]  於是他們就賣了牠
[00:26:16.880 --> 00:26:20.040]  賣了牠給一些叫米顛人
[00:26:20.040 --> 00:26:22.520]  當他們賣了牠的時候
[00:26:22.520 --> 00:26:24.120]  他們就拿了一件長袍
[00:26:24.120 --> 00:26:26.920]  然後殺了一隻羊,把血沖回去
[00:26:27.000 --> 00:26:30.520]  然後跟爸爸說「爸爸,你的兒子死了」
[00:26:30.520 --> 00:26:32.640]  「被大灰狼吃了」
[00:26:32.640 --> 00:26:35.000]  很不開心,爸爸當然相信
[00:26:35.000 --> 00:26:37.520]  因為兒子的衣服就在這裡
[00:26:37.520 --> 00:26:40.080]  於是阿葛就非常傷心
[00:26:40.080 --> 00:26:42.240]  他相信他最疼愛、最愛的
[00:26:42.240 --> 00:26:45.160]  應該繼承他家族的弱勢
[00:26:45.160 --> 00:26:46.640]  就這樣消失了
[00:26:46.640 --> 00:26:49.760]  在這裡我們看到第三個
[00:26:49.760 --> 00:26:54.720]  在這個故事中被困住的人,阿葛
[00:26:54.720 --> 00:26:56.720]  阿葛在這裡不僅被困住了
[00:26:56.800 --> 00:26:59.000]  他被困在他的悲傷裡
[00:26:59.000 --> 00:27:01.000]  經文裡說,就算他的子女來安慰
[00:27:01.000 --> 00:27:03.000]  他說「我不受你的安慰」
[00:27:03.000 --> 00:27:06.240]  「我現在被困在我的悲傷裡」
[00:27:06.240 --> 00:27:08.080]  但其實悲傷並不是
[00:27:08.080 --> 00:27:11.120]  阿葛唯一被困住的困境
[00:27:11.120 --> 00:27:17.200]  阿葛跟他的兄弟二嫂
[00:27:17.200 --> 00:27:19.080]  阿葛跟他的兄弟二嫂
[00:27:19.080 --> 00:27:21.760]  孿生哥哥二嫂一起成長的時候
[00:27:21.760 --> 00:27:24.360]  他們都經歷過甚麼是偏心
[00:27:24.440 --> 00:27:27.800]  他們都經歷過手足之間的競爭
[00:27:27.800 --> 00:27:30.200]  他們兄弟二嫂的爸爸
[00:27:30.200 --> 00:27:32.760]  偏心喜歡哥哥二嫂
[00:27:32.760 --> 00:27:34.360]  但媽媽Rebecca李百嘉
[00:27:34.360 --> 00:27:36.720]  就偏心喜歡阿葛
[00:27:36.720 --> 00:27:37.520]  阿葛從小到大
[00:27:37.520 --> 00:27:40.000]  成長的環境裡就是一個充滿偏心
[00:27:40.000 --> 00:27:42.600]  擺明已經有立場的環境裡
[00:27:42.600 --> 00:27:43.960]  這樣去成長
[00:27:43.960 --> 00:27:46.760]  所以當弱勢跟他一群哥哥
[00:27:46.760 --> 00:27:49.400]  經歷這種偏心的時候
[00:27:49.400 --> 00:27:52.160]  我們需要覺得很奇怪嗎
[00:27:52.240 --> 00:27:55.320]  但如果我們看下一章
[00:27:55.320 --> 00:27:58.280]  如果我們看以撒的話
[00:27:58.280 --> 00:28:00.200]  我們看了約瑟亞國
[00:28:00.200 --> 00:28:02.440]  如果我們看以撒的話
[00:28:02.440 --> 00:28:06.760]  以撒本身也是在家中被偏心的一個
[00:28:06.760 --> 00:28:08.840]  因為他是神所應許
[00:28:08.840 --> 00:28:11.720]  給阿伯拉罕和撒拉的後裔
[00:28:11.720 --> 00:28:13.760]  但阿伯拉罕所做的,我們都知道
[00:28:13.760 --> 00:28:15.720]  就是他等不及神的應許
[00:28:15.720 --> 00:28:18.680]  就自己拋出了以撒瑪利
[00:28:18.680 --> 00:28:20.520]  十多年的時間一直很疼愛他
[00:28:20.600 --> 00:28:23.880]  直到神突然說「不,這個才是我要給你的」
[00:28:23.880 --> 00:28:26.120]  金波羅一出生的時候
[00:28:26.120 --> 00:28:29.280]  以撒馬上…
[00:28:29.280 --> 00:28:32.280]  以撒瑪利沒有定期
[00:28:32.280 --> 00:28:35.080]  他就馬上沒有定期
[00:28:35.080 --> 00:28:39.720]  甚至阿伯拉罕要把他趕出家
[00:28:39.720 --> 00:28:42.320]  把一切都留給以撒
[00:28:42.320 --> 00:28:44.760]  換言之,以撒一出生
[00:28:44.760 --> 00:28:48.560]  也是一個充滿偏心的家庭裡長大
[00:28:48.640 --> 00:28:50.240]  你可以看到
[00:28:50.240 --> 00:28:51.680]  阿伯拉罕對著以撒
[00:28:51.680 --> 00:28:53.840]  以撒對著以素和亞國
[00:28:53.840 --> 00:28:55.840]  亞國對著約瑟和他的兄弟
[00:28:55.840 --> 00:28:58.480]  每一個世代、每一代
[00:28:58.480 --> 00:29:02.920]  都是充滿了偏心的模式
[00:29:02.920 --> 00:29:06.000]  所以亞國不僅因為失去兒子
[00:29:06.000 --> 00:29:11.040]  他被困在悲傷的困境裡
[00:29:11.040 --> 00:29:13.400]  原來由他一直成長以來
[00:29:13.400 --> 00:29:16.440]  他也被困在一個模式裡
[00:29:16.520 --> 00:29:19.000]  困在一個偏心的家庭裡
[00:29:19.000 --> 00:29:22.840]  父母會偏心的系統和模式裡
[00:29:22.840 --> 00:29:24.400]  以致他一直成長的時候
[00:29:24.400 --> 00:29:27.360]  他覺得有一個人是最疼愛的
[00:29:27.360 --> 00:29:33.080]  所以他不斷重複家族裡的悲劇
[00:29:33.080 --> 00:29:35.600]  有時候我們會稱之為
[00:29:35.600 --> 00:29:38.920]  世代相傳的破碎模式
[00:29:38.920 --> 00:29:42.200]  一個世代相傳的破碎模式
[00:29:42.280 --> 00:29:46.640]  今天在我們的家庭或世界裡
[00:29:46.640 --> 00:29:48.560]  這種世代相傳的破碎模式
[00:29:48.560 --> 00:29:51.480]  仍然非常容易看得到
[00:29:51.480 --> 00:29:52.760]  有些是比較廣泛的
[00:29:52.760 --> 00:29:56.080]  例如在華人或亞洲人的家庭裡
[00:29:56.080 --> 00:29:57.800]  種下男、嬰、女
[00:29:57.800 --> 00:29:59.880]  我們也聽過很多這樣的故事
[00:29:59.880 --> 00:30:02.920]  可能有很多女士、女性
[00:30:02.920 --> 00:30:06.320]  她一直在家裡不受重視
[00:30:06.320 --> 00:30:08.680]  可能甚至她的名字改名的時候
[00:30:08.680 --> 00:30:11.640]  也會有「弟」的字眼
[00:30:11.720 --> 00:30:14.000]  是為了父母的期望
[00:30:14.000 --> 00:30:15.480]  「其實我想生一個兒子」
[00:30:15.480 --> 00:30:17.000]  「我不是想要一個女兒」
[00:30:17.000 --> 00:30:19.720]  有很多這樣的世代遺傳
[00:30:19.720 --> 00:30:22.080]  在我們的文化裡的期望
[00:30:22.080 --> 00:30:26.160]  或是因為人的扭曲、破碎
[00:30:26.160 --> 00:30:27.600]  帶入我們的生命裡
[00:30:27.600 --> 00:30:29.360]  然後一代又一代
[00:30:29.360 --> 00:30:32.600]  在我們的家族裡繼續流傳
[00:30:32.600 --> 00:30:34.800]  當然這只是冰山一角
[00:30:34.800 --> 00:30:37.400]  有些家族有很多成癮的問題
[00:30:37.400 --> 00:30:41.000]  我們在做醫治釋放的時候發現
[00:30:41.080 --> 00:30:42.080]  成癮的問題
[00:30:42.080 --> 00:30:43.800]  有些也是會一代又一代
[00:30:43.800 --> 00:30:45.200]  在家族裡遺傳下去
[00:30:45.200 --> 00:30:47.800]  還有很多不同的問題
[00:30:47.800 --> 00:30:51.600]  這些世代相傳的破碎模式
[00:30:51.600 --> 00:30:54.360]  世代性的破碎
[00:30:54.360 --> 00:30:58.240]  我們看到在這個故事裡
[00:30:58.240 --> 00:31:00.240]  至少有三個不同的人
[00:31:00.240 --> 00:31:04.960]  正在經歷被困在破碎模式裡的人
[00:31:04.960 --> 00:31:08.120]  我們看到弱勢掉進坑裡
[00:31:08.200 --> 00:31:11.360]  象徵著失去的地方
[00:31:11.360 --> 00:31:14.760]  他失去了身分、親人
[00:31:14.760 --> 00:31:18.400]  他失去了自由、將來
[00:31:18.400 --> 00:31:22.760]  他活在失去的困境裡
[00:31:22.760 --> 00:31:25.600]  同樣地,我們看到這十個哥哥
[00:31:25.600 --> 00:31:29.280]  因為他們同樣被困在功能失調的家庭裡
[00:31:29.280 --> 00:31:33.840]  他們被困在情感的破碎裡
[00:31:33.840 --> 00:31:36.040]  影響了他們的言語、行為
[00:31:36.040 --> 00:31:37.520]  影響了他們的思想模式
[00:31:37.600 --> 00:31:39.720]  影響了他們如何看待這個世界
[00:31:39.720 --> 00:31:41.760]  使他們繼續活在破碎裡
[00:31:41.760 --> 00:31:45.240]  正如我們在這幾個星期裡不斷說這句話
[00:31:45.240 --> 00:31:47.240]  傷害別人,傷害別人
[00:31:47.240 --> 00:31:51.120]  受傷的人繼續延伸這些傷害
[00:31:51.120 --> 00:31:53.120]  弱勢和他的哥哥
[00:31:53.120 --> 00:31:55.360]  但我們發現冤有頭債有主
[00:31:55.360 --> 00:31:57.840]  原來他們的父親本身
[00:31:57.840 --> 00:32:04.600]  雅各自己也被困在受傷、破碎的系統裡
[00:32:04.600 --> 00:32:06.120]  他也困在這裡
[00:32:06.200 --> 00:32:09.320]  他歷世歷代,家裡就是這樣偏心
[00:32:09.320 --> 00:32:11.200]  會比較疼愛一個男丁
[00:32:11.200 --> 00:32:13.040]  不會那麼疼愛其他人
[00:32:13.040 --> 00:32:15.680]  他只是不斷重複
[00:32:15.680 --> 00:32:19.920]  他只是繼續延續他從小到大所經歷的事
[00:32:19.920 --> 00:32:21.640]  他習以為常的事
[00:32:21.640 --> 00:32:24.760]  這個世界不是應該就是這樣嗎
[00:32:24.760 --> 00:32:26.960]  不是每個家庭都應該喜歡兒子
[00:32:26.960 --> 00:32:28.320]  多於喜歡女兒嗎
[00:32:28.320 --> 00:32:31.240]  不是最好的資源應該給兒子,而不是女兒
[00:32:31.240 --> 00:32:32.840]  或者應該給這個,而不是那個
[00:32:32.840 --> 00:32:34.360]  不是應該這樣嗎
[00:32:35.360 --> 00:32:38.760]  今天我們來到這裡
[00:32:38.760 --> 00:32:45.000]  我相信如果我們各自對號入座
[00:32:45.000 --> 00:32:48.440]  可能在幾個不同的困境裡
[00:32:48.440 --> 00:32:49.680]  我們都可以找到一個
[00:32:49.680 --> 00:32:52.680]  跟自己的經歷相似的地方
[00:32:52.680 --> 00:32:55.760]  可能我們的生命也經歷過一些失去
[00:32:55.760 --> 00:32:59.040]  或者我們現在也被過去發生過的事
[00:32:59.040 --> 00:33:01.920]  受過的傷還在困擾我們
[00:33:02.000 --> 00:33:05.760]  我們仍然在經歷情感、關係裡的破碎
[00:33:05.760 --> 00:33:08.400]  影響我們每天的行為
[00:33:08.400 --> 00:33:10.640]  影響我們如何跟別人相處
[00:33:10.640 --> 00:33:13.720]  或者我們活在一個更加龐大的
[00:33:13.720 --> 00:33:20.720]  從家族、從世代而來的破碎思維模式裡
[00:33:20.720 --> 00:33:24.680]  可能我們每個家庭都有每個家庭的故事
[00:33:24.680 --> 00:33:28.080]  但我相信今天我們有的好消息是
[00:33:28.160 --> 00:33:33.280]  我們除了知道神在虐待他的坑裡
[00:33:33.280 --> 00:33:34.560]  繼續跟他同在
[00:33:34.560 --> 00:33:37.080]  正如他繼續跟我們同在一樣
[00:33:37.080 --> 00:33:41.560]  同時我們看到這些情感破碎的人
[00:33:41.560 --> 00:33:44.200]  當他們想做壞事的時候
[00:33:44.200 --> 00:33:47.320]  神竟然可以令他們所做的壞事計劃
[00:33:47.320 --> 00:33:50.280]  也成就了他們的救贖計劃的一部分
[00:33:50.280 --> 00:33:52.920]  原來神是一個這麼奇妙的神
[00:33:52.920 --> 00:33:54.480]  並且我們看到
[00:33:54.480 --> 00:33:57.280]  雖然他們的家庭經歷了這麼多破碎
[00:33:57.360 --> 00:33:59.880]  但神仍然說「我是亞伯拉罕的神」
[00:33:59.880 --> 00:34:01.160]  「我是以撒的神」
[00:34:01.160 --> 00:34:02.680]  「我是瓦國的神」
[00:34:02.680 --> 00:34:04.400]  「我也是約瑟的神」
[00:34:04.400 --> 00:34:07.240]  神說「今天我也是你的神」
[00:34:07.240 --> 00:34:10.160]  他會繼續在我們的生命裡救贖我們
[00:34:10.160 --> 00:34:11.640]  會繼續拯救我們
[00:34:11.640 --> 00:34:13.200]  會將我們生命裡的破碎
[00:34:13.200 --> 00:34:15.920]  納入為他救贖計劃的一部分
[00:34:15.920 --> 00:34:19.400]  甚至即使我們仍然在那個坑裡的時候
[00:34:19.400 --> 00:34:21.640]  他會來跟我們同在
[00:34:21.640 --> 00:34:24.520]  頂智文,我不知道今天
[00:34:24.520 --> 00:34:26.600]  當我們要來禱告的時候
[00:34:26.680 --> 00:34:29.040]  你想來到天父的面前
[00:34:29.040 --> 00:34:30.840]  你想跟祂說些甚麼
[00:34:30.840 --> 00:34:34.800]  你想在哪個位置向祂呼求
[00:34:34.800 --> 00:34:37.480]  求祂的同在現在來觸摸你
[00:34:37.480 --> 00:34:39.600]  求祂的意志現在來臨到你
[00:34:39.600 --> 00:34:42.800]  求祂的釋放可以讓你得到自由
[00:34:42.800 --> 00:34:45.320]  不如我們一起祈禱,好嗎
[00:34:45.320 --> 00:34:47.320]  (祈禱)
[00:34:47.320 --> 00:35:08.680]  聖靈,我們邀請祢在這個地方裡
[00:35:08.680 --> 00:35:10.680]  (祈禱)
[00:35:10.680 --> 00:35:20.800]  頂智妹,接下來我會邀請大家閉上眼睛
[00:35:20.800 --> 00:35:23.920]  我會問大家幾個問題
[00:35:23.920 --> 00:35:27.480]  這幾個問題純粹是幫我知道
[00:35:27.480 --> 00:35:29.440]  接下來我要去祈禱的時候
[00:35:29.440 --> 00:35:32.360]  我是為甚麼人去祈禱
