
[00:00:00.000 --> 00:00:01.500]   Amen, amen, amen.
[00:17:04.680 --> 00:17:06.600]   Much like when he speaks of the world,
[00:17:06.600 --> 00:17:07.840]   John refers to the Father.
[00:17:07.840 --> 00:17:12.840]   He's primarily speaking about how God and kingdom values
[00:17:12.840 --> 00:17:15.200]   can shape the way that we see the world.
[00:17:15.200 --> 00:17:18.400]   And all that happens because Christ comes into the world
[00:17:18.400 --> 00:17:20.860]   and reveals to us both who God is,
[00:17:20.860 --> 00:17:23.440]   the heart of God, the nature of God, who we are.
[00:17:23.440 --> 00:17:25.480]   It's based off of Christ's revelation.
[00:17:25.480 --> 00:17:29.000]   So in Christ, we have a tangible and clear picture
[00:17:29.000 --> 00:17:31.480]   of the Father, of the way of the Father.
[00:17:31.480 --> 00:17:34.400]   By this, Christ ends up shaping how we see things,
[00:17:34.400 --> 00:17:36.000]   how we process information.
[00:17:36.000 --> 00:17:38.560]   He defines for us what is right and what is good
[00:17:38.560 --> 00:17:39.400]   and what is wrong.
[00:17:39.400 --> 00:17:42.480]   Christ becomes the lens by which we evaluate
[00:17:42.480 --> 00:17:44.760]   the experiences in our world
[00:17:44.760 --> 00:17:48.400]   if we are subscribed to this way of the Father.
[00:17:48.400 --> 00:17:50.900]   Christ shapes and molds our thinking.
[00:17:50.900 --> 00:17:53.980]   So when John speaks of the Father,
[00:17:53.980 --> 00:17:57.000]   he's speaking of the authority that we have given Christ
[00:17:57.000 --> 00:17:59.500]   to decide for us what is true and what is right,
[00:17:59.500 --> 00:18:05.660]   what is important, what is priority, and what is good.
[00:18:05.660 --> 00:18:08.240]   So what does the option of Christ say?
[00:18:08.240 --> 00:18:10.560]   Christ shows us how to live.
[00:18:10.560 --> 00:18:12.520]   He tells us to love God with all your heart
[00:18:12.520 --> 00:18:14.960]   and all your mind and all your soul and all your strength
[00:18:14.960 --> 00:18:16.900]   and to love your neighbor as yourself.
[00:18:16.900 --> 00:18:19.400]   Really good things, nobody's gonna say no to that.
[00:18:19.400 --> 00:18:24.120]   Christ says he welcomes those who are vulnerable.
[00:18:24.120 --> 00:18:26.320]   He says, "Blessed are the poor in spirit."
[00:18:26.320 --> 00:18:29.280]   This was revolutionary when it was spoken.
[00:18:29.280 --> 00:18:32.400]   "Blessed are those who hunger and thirst for righteousness."
[00:18:32.400 --> 00:18:33.480]   Perhaps my favorite one.
[00:18:33.480 --> 00:18:36.820]   "Blessed are you when you are persecuted falsely."
[00:18:36.820 --> 00:18:40.180]   Blessed are the victims?
[00:18:40.180 --> 00:18:41.020]   Ooh.
[00:18:41.020 --> 00:18:45.520]   Christ redefines our strength.
[00:18:45.520 --> 00:18:50.320]   He says, "Blessed are the meek.
[00:18:50.320 --> 00:18:52.180]   "Seek justice for the marginalized
[00:18:52.180 --> 00:18:53.600]   "and take care of the widow and the orphan.
[00:18:53.600 --> 00:18:56.880]   "Care for the alien and the stranger in your land."
[00:18:56.880 --> 00:18:59.000]   He says, "Give without expecting a return."
[00:18:59.000 --> 00:19:00.360]   I think the parable he says,
[00:19:00.360 --> 00:19:01.800]   "When your right hand is giving,
[00:19:01.800 --> 00:19:04.600]   "make sure your left hand doesn't know what's happening."
[00:19:04.600 --> 00:19:05.420]   Right?
[00:19:05.420 --> 00:19:09.280]   He says, "Yeah, love your neighbor,
[00:19:09.280 --> 00:19:11.840]   "but get this, love your enemy."
[00:19:11.840 --> 00:19:16.980]   Christ says, "Turn the other cheek
[00:19:16.980 --> 00:19:20.320]   "and maybe go the extra mile."
[00:19:20.320 --> 00:19:23.320]   Not just if someone requires you to go a mile with them,
[00:19:23.320 --> 00:19:24.620]   go a mile further.
[00:19:24.620 --> 00:19:29.680]   Christ defines, redefines our strength.
[00:19:29.680 --> 00:19:31.240]   Christ purifies our heart.
[00:19:31.880 --> 00:19:33.200]   He says, "Blessed are the pure in hearts.
[00:19:33.200 --> 00:19:37.660]   "Do good deeds so that your Father will be glorified.
[00:19:37.660 --> 00:19:39.380]   "Beware of practicing your righteousness
[00:19:39.380 --> 00:19:41.400]   "in front of other people.
[00:19:41.400 --> 00:19:45.060]   "Store up treasures not here on earth, but in heaven.
[00:19:45.060 --> 00:19:48.640]   "Humble yourself before the Lord."
[00:19:48.640 --> 00:19:51.280]   And lastly, Christ is our source.
[00:19:51.280 --> 00:19:52.640]   He will tell us things like this.
[00:19:52.640 --> 00:19:54.280]   "Do not be anxious.
[00:19:54.280 --> 00:19:56.960]   "Ask God for what you need.
[00:19:56.960 --> 00:20:00.720]   "Thy kingdom come, thy will be done."
[00:20:00.720 --> 00:20:03.800]   If God clothed the lilies of the field,
[00:20:03.800 --> 00:20:06.040]   how much more would He clothe you?
[00:20:06.040 --> 00:20:07.440]   If God would feed the birds of the air,
[00:20:07.440 --> 00:20:09.600]   how much more would He feed you?
[00:20:09.600 --> 00:20:11.480]   He tells us that if you have to ask, it'll be given.
[00:20:11.480 --> 00:20:15.700]   "Every good and perfect gift comes from the Father above.
[00:20:15.700 --> 00:20:18.940]   "The heart is deceitful above all else.
[00:20:18.940 --> 00:20:22.280]   "Man might plan his way,
[00:20:22.280 --> 00:20:25.880]   "but it's the Lord that directs his steps."
[00:20:25.880 --> 00:20:29.400]   See, these sayings and beliefs,
[00:20:29.400 --> 00:20:31.360]   this is the way of the Father.
[00:20:31.360 --> 00:20:35.280]   They reflect the heart of God.
[00:20:35.280 --> 00:20:37.080]   In the intimate journey of transformation,
[00:20:37.080 --> 00:20:40.040]   He takes His followers on, those who are submitted to Him.
[00:20:40.040 --> 00:20:43.920]   We become shaped and molded by the way of the Father.
[00:20:43.920 --> 00:20:47.080]   So when John speaks of the Father, it's these systems.
[00:20:47.080 --> 00:20:50.880]   It's these attitudes predominantly brought on by Christ
[00:20:50.880 --> 00:20:53.500]   at the center of our lives.
[00:20:53.500 --> 00:20:57.960]   So with an understanding of the way of the world,
[00:20:57.960 --> 00:21:00.720]   culture, society, things that are just okay,
[00:21:00.720 --> 00:21:04.880]   not bad, not good, just are, and the way of the Father,
[00:21:04.880 --> 00:21:07.800]   John now turns our attention to understand
[00:21:07.800 --> 00:21:09.760]   the relationship between the two,
[00:21:09.760 --> 00:21:12.960]   and what we, who we are to be,
[00:21:12.960 --> 00:21:17.160]   relating to the world and to the Father.
[00:21:17.160 --> 00:21:17.980]   John would say this,
[00:21:17.980 --> 00:21:20.980]   "Do not love the world or anything in the world."
[00:21:20.980 --> 00:21:26.040]   I'll say that again, 'cause that's a really big statement.
[00:21:26.040 --> 00:21:29.860]   "Do not love the world or anything in the world."
[00:21:29.860 --> 00:21:33.280]   If anyone loves the world,
[00:21:33.280 --> 00:21:35.680]   love for the Father is not in them.
[00:21:35.680 --> 00:21:37.640]   Let me put this in sermon series language for us
[00:21:37.640 --> 00:21:39.080]   so we stay quite relevant.
[00:21:39.080 --> 00:21:43.220]   "Do not find your intimacy with the world."
[00:21:43.220 --> 00:21:48.280]   You cannot afford to find your intimacy with the world
[00:21:48.280 --> 00:21:51.640]   if the love of the Father is meant to be evident in you.
[00:21:51.640 --> 00:21:52.480]   All right?
[00:21:53.480 --> 00:21:55.720]   [coughing]
[00:21:55.720 --> 00:21:59.160]   John divides us two different ways, two different paths.
[00:21:59.160 --> 00:22:02.840]   He separates them, and I think the temptation for us
[00:22:02.840 --> 00:22:04.840]   is a lot more subtle than this text.
[00:22:04.840 --> 00:22:06.880]   I think whenever we hear about the world or idols,
[00:22:06.880 --> 00:22:08.440]   we're like, "Okay, I'm not bound on idols.
[00:22:08.440 --> 00:22:09.840]   "I'm not worshiping the world, I'm okay."
[00:22:09.840 --> 00:22:12.080]   And I think for most of us, most mornings,
[00:22:12.080 --> 00:22:15.120]   we don't wake up, pop out of bed, alarm clock goes off,
[00:22:15.120 --> 00:22:16.420]   and we're like, "All right, what am I gonna do today?
[00:22:16.420 --> 00:22:18.120]   "Let's worship the world."
[00:22:18.120 --> 00:22:20.160]   I don't think that's on anyone's agenda, right?
[00:22:20.160 --> 00:22:21.540]   No one wakes up like, "How can I love the world?
[00:22:21.540 --> 00:22:22.840]   "How can I put God on the shelf?
[00:22:22.840 --> 00:22:24.020]   "How can I forget about Christ?
[00:22:24.020 --> 00:22:25.040]   "How can I just worship the world
[00:22:25.040 --> 00:22:27.120]   "and myself and myself and the world?"
[00:22:27.120 --> 00:22:31.000]   I think it's actually significantly more subtle,
[00:22:31.000 --> 00:22:32.680]   therefore more dangerous than that.
[00:22:32.680 --> 00:22:34.880]   I think for a lot of us, and please don't miss this,
[00:22:34.880 --> 00:22:38.600]   for a lot of us, we wanna love Jesus.
[00:22:38.600 --> 00:22:40.480]   We wanna do the right thing.
[00:22:40.480 --> 00:22:41.840]   We wanna be intimate with Jesus.
[00:22:41.840 --> 00:22:43.560]   We wanna have Jesus.
[00:22:43.560 --> 00:22:47.480]   But if we're honest, we also wanna sprinkle
[00:22:47.480 --> 00:22:49.800]   a little bit of the world on there.
[00:22:49.800 --> 00:22:52.220]   We also want some of the things that the world offers,
[00:22:52.220 --> 00:22:55.460]   some of society's values, some of society's preferences.
[00:22:55.460 --> 00:22:57.580]   So perhaps we subscribe quite a lot
[00:22:57.580 --> 00:22:59.720]   to the way that the world operates.
[00:22:59.720 --> 00:23:02.080]   And that's the tricky thing.
[00:23:02.080 --> 00:23:05.820]   We want the, "I buy Jesus and get a side of the world,"
[00:23:05.820 --> 00:23:08.700]   the combo meal, the buy one, get one free concept.
[00:23:08.700 --> 00:23:11.100]   And John is saying, "It doesn't work that way.
[00:23:11.100 --> 00:23:13.800]   "It cannot work that way."
[00:23:13.800 --> 00:23:17.140]   Those two things, you can't have 'em both.
[00:23:17.140 --> 00:23:18.660]   You can't be walking towards Jesus,
[00:23:18.660 --> 00:23:21.060]   but also walking towards the world, right?
[00:23:21.060 --> 00:23:23.400]   It's like this lamp.
[00:23:23.400 --> 00:23:29.980]   It's either on or it's off.
[00:23:29.980 --> 00:23:32.060]   It can't be on/off.
[00:23:32.060 --> 00:23:32.900]   Doesn't exist, right?
[00:23:32.900 --> 00:23:36.180]   So I can, if I pull harder, it'll be, no, no, it's still on.
[00:23:36.180 --> 00:23:37.900]   If I pull it again, it's still off.
[00:23:37.900 --> 00:23:39.500]   There's no middle ground.
[00:23:39.500 --> 00:23:41.300]   There's no fence to sit on.
[00:23:41.300 --> 00:23:42.780]   And if we're honest with ourselves,
[00:23:42.780 --> 00:23:47.180]   most of us, if we evaluate where we are, are fence sitters.
[00:23:47.180 --> 00:23:48.860]   We're trying to get some Jesus
[00:23:48.860 --> 00:23:49.920]   and we're trying to come to church,
[00:23:49.920 --> 00:23:51.980]   but also when we go through Monday to Friday,
[00:23:51.980 --> 00:23:54.500]   where some of our practices might be a bit dodgy
[00:23:54.500 --> 00:23:56.300]   and some of the preferences that we have
[00:23:56.300 --> 00:23:57.340]   may be a bit cutthroat
[00:23:57.340 --> 00:23:59.420]   and we might not really love our neighbor.
[00:23:59.420 --> 00:24:00.340]   We might tolerate them
[00:24:00.340 --> 00:24:02.380]   and we definitely don't love our enemies.
[00:24:02.380 --> 00:24:07.300]   The two things kind of don't work.
[00:24:07.300 --> 00:24:08.780]   They can't go together.
[00:24:08.780 --> 00:24:11.100]   If your intimacy, I'll put it this way,
[00:24:11.100 --> 00:24:12.940]   it's a dichotomous scale, right?
[00:24:12.940 --> 00:24:15.260]   So the more you choose to be intimate
[00:24:15.260 --> 00:24:16.780]   with the things of the Father,
[00:24:16.780 --> 00:24:19.220]   if you walk towards the Father in your intimacy,
[00:24:19.220 --> 00:24:22.460]   you're actually walking away from the things of the world.
[00:24:22.460 --> 00:24:24.180]   Same vice versa.
[00:24:24.180 --> 00:24:27.280]   If we walk towards the world in our intimacy,
[00:24:27.280 --> 00:24:30.940]   we're walking away from the things of the Father.
[00:24:30.940 --> 00:24:33.580]   You can't do them both.
[00:24:33.580 --> 00:24:34.420]   Now here's the thing.
[00:24:34.420 --> 00:24:37.940]   I don't want to come across as someone who is condoning,
[00:24:37.940 --> 00:24:41.040]   you know, just be holy, live in your holy house
[00:24:41.040 --> 00:24:43.040]   on top of the hill and talk to no one
[00:24:43.040 --> 00:24:44.900]   and don't have Instagram and don't have friends
[00:24:44.900 --> 00:24:47.180]   and don't drive a car and don't have electricity.
[00:24:47.180 --> 00:24:48.580]   And I'm not saying that.
[00:24:48.580 --> 00:24:51.780]   That's actually not what the scripture is saying, right?
[00:24:51.780 --> 00:24:56.780]   To love God and to choose to walk closer to God,
[00:24:56.780 --> 00:25:00.840]   what it means is that these things control you less.
[00:25:00.840 --> 00:25:03.620]   These things own you less.
[00:25:03.620 --> 00:25:06.820]   They serve you, you don't serve them.
[00:25:06.820 --> 00:25:09.280]   There's a freedom that we step into
[00:25:09.280 --> 00:25:11.900]   when we choose to walk in intimacy with God
[00:25:11.900 --> 00:25:13.780]   and allow the things of the world,
[00:25:13.780 --> 00:25:16.060]   we're just saying it, the cross before me,
[00:25:16.060 --> 00:25:19.580]   the what behind me, the world behind me, right?
[00:25:19.580 --> 00:25:21.900]   It's this way of engaging with God
[00:25:21.900 --> 00:25:24.820]   where we are choosing to walk closer to him
[00:25:24.820 --> 00:25:29.820]   and leaving certain things behind by choice, by choice.
[00:25:29.820 --> 00:25:33.940]   The reality is if we aren't careful,
[00:25:33.940 --> 00:25:37.740]   we can allow culture and present philosophies
[00:25:37.740 --> 00:25:40.480]   and pseudo psychology and social norms
[00:25:40.480 --> 00:25:43.020]   to govern the way that we see things
[00:25:43.020 --> 00:25:44.100]   and practice life.
[00:25:44.100 --> 00:25:46.500]   If our aim and our chief satisfaction
[00:25:46.500 --> 00:25:47.900]   is in satisfying ourselves,
[00:25:47.900 --> 00:25:50.820]   if we give society the ultimate authority
[00:25:50.820 --> 00:25:53.960]   to define what is right and what is wrong, what is good,
[00:25:53.960 --> 00:25:57.220]   then we are in fact substituting intimacy with Christ
[00:25:57.220 --> 00:25:59.940]   for intimacy with the lust of the flesh,
[00:25:59.940 --> 00:26:03.380]   intimacy with the lust of the eyes,
[00:26:03.380 --> 00:26:06.280]   intimacy with the pride of life.
[00:26:06.280 --> 00:26:08.140]   And John makes it very clear.
[00:26:08.140 --> 00:26:10.620]   He goes, "These things do not come from the Father,
[00:26:10.620 --> 00:26:11.740]   "but from the world.
[00:26:11.740 --> 00:26:14.220]   "And the world and its desires will pass away.
[00:26:14.220 --> 00:26:19.220]   "But whosoever will do the will of the Father
[00:26:19.220 --> 00:26:21.500]   "lives forever."
[00:26:21.500 --> 00:26:24.620]   Incompatible, the two things don't mix.
[00:26:24.620 --> 00:26:27.220]   Think of oil and water.
[00:26:27.220 --> 00:26:29.420]   The values of love others first
[00:26:29.420 --> 00:26:31.840]   and humble yourself before God
[00:26:31.840 --> 00:26:33.700]   and blessed are the poor and the meek
[00:26:33.700 --> 00:26:38.580]   don't really work that well in the marketplace, right?
[00:26:38.580 --> 00:26:41.500]   It's kind of a hard thing to do.
[00:26:41.500 --> 00:26:44.460]   God's ways are different.
[00:26:44.460 --> 00:26:47.380]   His people therefore must be different.
[00:26:47.380 --> 00:26:49.260]   The values and methods of Christ
[00:26:49.260 --> 00:26:52.700]   when compared to the world, they cannot coexist.
[00:26:52.700 --> 00:26:54.620]   There is no blend of them.
[00:26:54.620 --> 00:26:55.780]   I know I'm beating that to a pulp,
[00:26:55.780 --> 00:26:58.220]   but I just gotta make that really clear.
[00:26:58.220 --> 00:27:00.860]   And I guess the question we have to ask ourselves is why?
[00:27:00.860 --> 00:27:02.920]   Why can't I have a little bit of Jesus
[00:27:02.920 --> 00:27:05.180]   and a little bit of world?
[00:27:05.180 --> 00:27:07.360]   Why do they not work out that way?
[00:27:07.360 --> 00:27:08.300]   Well, here's the thing.
[00:27:08.300 --> 00:27:10.660]   God is a jealous God.
[00:27:10.660 --> 00:27:11.900]   There's a place in your heart for God.
[00:27:11.900 --> 00:27:13.740]   There's a place you were created for him,
[00:27:13.740 --> 00:27:14.940]   by him, through him.
[00:27:14.940 --> 00:27:16.380]   You have life because of him.
[00:27:16.380 --> 00:27:21.380]   And so if he moves into your life, he takes up all of it.
[00:27:21.380 --> 00:27:23.660]   There is no space for anyone else.
[00:27:23.660 --> 00:27:26.740]   Jesus is not hoping to have a roommate in your heart
[00:27:26.740 --> 00:27:28.260]   that he shares with.
[00:27:28.260 --> 00:27:31.500]   It's either Jesus or it's the other person, right?
[00:27:31.500 --> 00:27:32.980]   He's too big for that.
[00:27:32.980 --> 00:27:35.180]   James chapter four, the message version
[00:27:35.180 --> 00:27:36.300]   reads it really, really well.
[00:27:36.300 --> 00:27:37.480]   I'm just gonna read it to you.
[00:27:37.480 --> 00:27:38.580]   So take a minute.
[00:27:38.580 --> 00:27:39.700]   It's not gonna be on the screen.
[00:27:39.700 --> 00:27:40.540]   You have to really listen.
[00:27:40.540 --> 00:27:42.180]   And it says like this.
[00:27:42.180 --> 00:27:45.380]   You are cheating on God if all you want is your way,
[00:27:45.380 --> 00:27:47.980]   flirting with the world every chance you get.
[00:27:47.980 --> 00:27:51.080]   You end up as enemies of God and his ways.
[00:27:51.080 --> 00:27:55.620]   And do you suppose God doesn't care?
[00:27:55.620 --> 00:28:01.660]   The proverb has it that he is a fiercely jealous lover.
[00:28:01.660 --> 00:28:04.300]   And this is the best part.
[00:28:04.300 --> 00:28:08.140]   And what he gives, what he offers,
[00:28:08.140 --> 00:28:11.820]   the way of the father is far better
[00:28:11.820 --> 00:28:13.680]   than anything else you'll ever find.
[00:28:13.680 --> 00:28:15.820]   That's the kicker.
[00:28:15.820 --> 00:28:17.500]   That's the kicker.
[00:28:17.500 --> 00:28:22.500]   Our tendency is pairing.
[00:28:22.500 --> 00:28:23.340]   It's pairing.
[00:28:23.340 --> 00:28:24.500]   It's Christ and something.
[00:28:24.500 --> 00:28:26.600]   Christ and intimacy with this.
[00:28:26.600 --> 00:28:28.860]   Christ and fill in the blanks.
[00:28:28.860 --> 00:28:30.860]   So Christ and success maybe for some of us.
[00:28:30.860 --> 00:28:32.380]   Christ and validation.
[00:28:32.380 --> 00:28:33.380]   Christ and relevance.
[00:28:33.380 --> 00:28:34.520]   Christ and creativity.
[00:28:34.520 --> 00:28:35.800]   Christ and security.
[00:28:35.800 --> 00:28:37.740]   Christ and blessings.
[00:28:38.540 --> 00:28:42.120]   Christ and, but I think it's supposed to be Christ alone.
[00:28:42.120 --> 00:28:46.760]   Christ alone, not Christ and stuff.
[00:28:46.760 --> 00:28:48.280]   Christ and things.
[00:28:48.280 --> 00:28:52.600]   We will find ourselves settling for the idea of Jesus
[00:28:52.600 --> 00:28:55.660]   if we are trying to pair him with something,
[00:28:55.660 --> 00:28:57.420]   never really getting to him itself.
[00:28:57.420 --> 00:29:00.180]   And so I think when you look at a message like this,
[00:29:00.180 --> 00:29:02.700]   I'm oftentimes cautious.
[00:29:02.700 --> 00:29:04.320]   I don't ever wanna come across as,
[00:29:04.320 --> 00:29:05.520]   Promise has read all this stuff
[00:29:05.520 --> 00:29:06.740]   and his life is like perfect now,
[00:29:06.740 --> 00:29:09.540]   so he's telling you guys, get your act together.
[00:29:09.540 --> 00:29:10.520]   That's not the case.
[00:29:10.520 --> 00:29:11.620]   Couldn't be further from the truth.
[00:29:11.620 --> 00:29:13.960]   I am just as broken as everyone else.
[00:29:13.960 --> 00:29:17.160]   So I wanted to share because Christ and fill in the blank
[00:29:17.160 --> 00:29:19.400]   can be maybe too broad for you.
[00:29:19.400 --> 00:29:21.320]   So let me share what it is for me.
[00:29:21.320 --> 00:29:25.600]   What is my Christ and that I struggle with every single day?
[00:29:25.600 --> 00:29:28.100]   For me, it's Christ and control.
[00:29:28.100 --> 00:29:30.680]   I wanna control my life.
[00:29:30.680 --> 00:29:33.400]   I wanna have a say in what I do.
[00:29:33.400 --> 00:29:34.980]   I wanna, I was telling Tony,
[00:29:34.980 --> 00:29:37.620]   I like to plan out what I'm gonna do every decade.
[00:29:37.620 --> 00:29:39.620]   At 30, I'm gonna have a master's and have my first kid.
[00:29:39.620 --> 00:29:40.900]   In my 40s, I'm gonna start my PhD.
[00:29:40.900 --> 00:29:42.160]   In my 50s, I'm gonna be a professor.
[00:29:42.160 --> 00:29:43.500]   In my 60s, I'm gonna write a book.
[00:29:43.500 --> 00:29:44.940]   Like I have it all planned out.
[00:29:44.940 --> 00:29:45.780]   I've written it out.
[00:29:45.780 --> 00:29:47.360]   It's a beautiful chart, it's an Excel sheet.
[00:29:47.360 --> 00:29:48.260]   I know what to do.
[00:29:48.260 --> 00:29:50.900]   Christ and controls for me.
[00:29:50.900 --> 00:29:51.740]   But this is the reason
[00:29:51.740 --> 00:29:54.760]   because I don't wanna depend on nobody else.
[00:29:54.760 --> 00:29:56.020]   Right, I have a sad story too.
[00:29:56.020 --> 00:29:57.760]   I came from a messed up situation too.
[00:29:57.760 --> 00:29:59.600]   I know what it's like to not have anything.
[00:29:59.600 --> 00:30:00.820]   I wanna make sure I earn enough.
[00:30:00.820 --> 00:30:04.660]   So it's me having to give myself the independence
[00:30:04.660 --> 00:30:05.700]   to make sure I earn enough,
[00:30:05.700 --> 00:30:06.720]   to make sure I have the right job,
[00:30:06.720 --> 00:30:08.300]   to make sure that my kids are fed
[00:30:08.300 --> 00:30:09.980]   and make sure my wife goes without need.
[00:30:09.980 --> 00:30:14.100]   I struggle with letting God have control.
[00:30:14.100 --> 00:30:15.420]   And some of my closest friends will tell you
[00:30:15.420 --> 00:30:17.660]   that's the one thing they pray for me all the time.
[00:30:17.660 --> 00:30:18.500]   I just can't let it go.
[00:30:18.500 --> 00:30:20.500]   I really, really struggle.
[00:30:20.500 --> 00:30:23.540]   For me, it's always pairing the idea of Christ.
[00:30:23.540 --> 00:30:24.700]   I wanna be a good Christian.
[00:30:24.700 --> 00:30:25.980]   I wanna be intimate with God.
[00:30:25.980 --> 00:30:27.900]   But also I really wanna have control
[00:30:27.900 --> 00:30:30.220]   and have a say in how things turn out
[00:30:30.220 --> 00:30:32.220]   and make sure my life isn't a complete mess.
[00:30:32.220 --> 00:30:35.500]   I pair them together and Christ has been convicting me
[00:30:35.500 --> 00:30:38.700]   that rather than pairing my control with Christ,
[00:30:38.700 --> 00:30:40.200]   I'm supposed to be submitting,
[00:30:40.200 --> 00:30:45.120]   submitting my control to Christ.
[00:30:45.120 --> 00:30:47.900]   This is the thing, these objects,
[00:30:47.900 --> 00:30:51.660]   these concepts aren't bad in and of themselves.
[00:30:51.660 --> 00:30:52.740]   God didn't just create these things
[00:30:52.740 --> 00:30:55.680]   and said it's just a bunch of bad things in the world.
[00:30:55.680 --> 00:30:57.760]   No, there's a lot of good out here.
[00:30:57.760 --> 00:31:00.300]   But the problem that we potentially have,
[00:31:00.300 --> 00:31:04.460]   the tendency that we have is to pair together things
[00:31:04.460 --> 00:31:06.620]   when things are supposed to be submitted.
[00:31:06.620 --> 00:31:12.260]   And so I ask you, but that's my story, that's my reality.
[00:31:12.260 --> 00:31:14.660]   And maybe it's same for some of you, but what is it?
[00:31:14.660 --> 00:31:17.180]   What are the things, if you were to really ask yourself,
[00:31:17.180 --> 00:31:18.900]   what am I pairing with Jesus
[00:31:18.900 --> 00:31:21.660]   that I'm supposed to be submitting to Jesus?
[00:31:21.660 --> 00:31:23.660]   What good is there out there that I like
[00:31:23.660 --> 00:31:28.500]   that I've actually accidentally put at the same level
[00:31:28.500 --> 00:31:32.340]   or made an idol of or become more intimate with?
[00:31:32.340 --> 00:31:35.180]   And it's pushing out Jesus day in and day out.
[00:31:35.180 --> 00:31:36.380]   It is wearing me out.
[00:31:36.380 --> 00:31:38.580]   It is exhausting to try and juggle both
[00:31:38.580 --> 00:31:40.200]   because it's not possible.
[00:31:40.200 --> 00:31:45.260]   For some of us, not on scripts,
[00:31:45.260 --> 00:31:48.000]   for some of us, it's within relationships.
[00:31:48.000 --> 00:31:49.820]   And I really, I prayed about it this morning.
[00:31:49.820 --> 00:31:51.500]   I really felt I was supposed to share it at the 11 o'clock,
[00:31:51.500 --> 00:31:52.940]   so bear with me.
[00:31:52.940 --> 00:31:55.900]   If there is a relationship in your life
[00:31:55.900 --> 00:31:58.260]   where you are putting that person
[00:31:58.260 --> 00:31:59.780]   at the same level of Jesus,
[00:31:59.780 --> 00:32:02.000]   let me explain why it doesn't work.
[00:32:02.000 --> 00:32:05.700]   Because only God can satisfy fully.
[00:32:05.700 --> 00:32:07.620]   Only God can fulfill.
[00:32:07.620 --> 00:32:10.380]   So what we end up doing isn't just hurting ourselves.
[00:32:10.380 --> 00:32:11.760]   We actually end up hurting that person.
[00:32:11.760 --> 00:32:15.200]   We put God-like expectations on them to satisfy
[00:32:15.200 --> 00:32:18.780]   and make us feel or make us be a certain way
[00:32:18.780 --> 00:32:20.580]   when that can only be found in God.
[00:32:20.580 --> 00:32:25.400]   And that's not a rebuke.
[00:32:25.400 --> 00:32:26.240]   That's clarity.
[00:32:26.240 --> 00:32:28.700]   All right?
[00:32:28.700 --> 00:32:31.580]   The Father reveals these things that we might change,
[00:32:31.580 --> 00:32:32.820]   that we might turn away.
[00:32:32.820 --> 00:32:36.380]   So if that is you, I ask you to wrestle with it for a bit.
[00:32:36.380 --> 00:32:37.220]   You know, what is it?
[00:32:37.220 --> 00:32:38.040]   Maybe that's not you.
[00:32:38.040 --> 00:32:39.860]   Maybe it's something else.
[00:32:39.860 --> 00:32:41.580]   But we all have this temptation,
[00:32:41.580 --> 00:32:44.260]   and that ends up thwarting our intimacy
[00:32:44.260 --> 00:32:46.780]   away from walking closely with Christ
[00:32:46.780 --> 00:32:50.020]   and instead being intimate with other things.
[00:32:50.020 --> 00:32:53.460]   So I recognize this is a challenging,
[00:32:53.460 --> 00:32:54.800]   not even challenging,
[00:32:54.800 --> 00:32:57.780]   it's a very black and white sermon.
[00:32:57.780 --> 00:33:00.860]   Very strong worded, maybe.
[00:33:00.860 --> 00:33:02.860]   So I never wanna end on a negative.
[00:33:02.860 --> 00:33:06.040]   So I wanna offer us some thoughts, some ways,
[00:33:06.040 --> 00:33:07.340]   because the scriptures are so good.
[00:33:07.340 --> 00:33:08.660]   Like, God doesn't just tell us,
[00:33:08.660 --> 00:33:10.420]   "Oh, don't do this," and then like disappears.
[00:33:10.420 --> 00:33:12.380]   He actually leads us to a place
[00:33:12.380 --> 00:33:14.100]   of greater intimacy with him.
[00:33:14.100 --> 00:33:17.320]   So I wanna provide us two, I won't say simple,
[00:33:17.320 --> 00:33:19.500]   but hopefully simple to remember, steps.
[00:33:19.500 --> 00:33:21.160]   Some two things that we can do
[00:33:21.160 --> 00:33:24.540]   that will help us better choose
[00:33:24.540 --> 00:33:25.780]   where we're gonna be intimate,
[00:33:25.780 --> 00:33:27.380]   who we're gonna be intimate with.
[00:33:27.380 --> 00:33:28.620]   Is that okay?
[00:33:28.620 --> 00:33:29.680]   First thing is this.
[00:33:29.680 --> 00:33:34.220]   It begins by recognizing transformation over conformity.
[00:33:34.220 --> 00:33:35.580]   There's a passage in Romans 12
[00:33:35.580 --> 00:33:38.340]   that tells us not to conform
[00:33:38.340 --> 00:33:40.740]   to the patterns of this world.
[00:33:40.740 --> 00:33:43.020]   The patterns, the ideas, the systems,
[00:33:43.020 --> 00:33:45.220]   the structures, the way that the world operates.
[00:33:45.220 --> 00:33:46.700]   To not conform to that,
[00:33:46.700 --> 00:33:48.380]   but through the renewing of our minds
[00:33:48.380 --> 00:33:50.340]   to then be transformed.
[00:33:51.340 --> 00:33:53.400]   The renewing of our minds.
[00:33:53.400 --> 00:33:55.660]   Do not conform to the world.
[00:33:55.660 --> 00:33:58.880]   Live in the world, be in the world.
[00:33:58.880 --> 00:34:00.760]   Don't be of the world.
[00:34:00.760 --> 00:34:03.560]   That's what that verse is saying.
[00:34:03.560 --> 00:34:04.680]   My second thing is this.
