
[00:00:00.000 --> 00:00:03.640]  我想問問大家有沒有聽過one time closing
[00:19:04.440 --> 00:19:08.920]  我們還能夠得著聖靈給我們的權柄和恩賜
[00:19:08.920 --> 00:19:10.840]  使那些未得著的人
[00:19:10.840 --> 00:19:15.800]  都能夠進到神的國度裡面
[00:19:15.800 --> 00:19:18.360]  剛才我們讀到保羅說自己是
[00:19:18.360 --> 00:19:22.840]  比眾聖徒中最少的還少
[00:19:22.840 --> 00:19:25.000]  保羅不是要大家去比較
[00:19:25.000 --> 00:19:26.520]  誰大誰少在教會
[00:19:26.520 --> 00:19:28.520]  誰厲害誰差
[00:19:28.520 --> 00:19:30.360]  相反
[00:19:30.360 --> 00:19:32.360]  保羅不是要大家去比較
[00:19:32.360 --> 00:19:34.600]  反而他是強調了所有人
[00:19:34.600 --> 00:19:36.200]  所有每一個人
[00:19:36.200 --> 00:19:39.880]  在教會當中都不需要比較
[00:19:39.880 --> 00:19:40.920]  不需要比較
[00:19:40.920 --> 00:19:43.400]  因為我們領受的恩賜
[00:19:43.400 --> 00:19:46.280]  是來自同一位聖靈
[00:19:46.280 --> 00:19:47.800]  那份恩典
[00:19:47.800 --> 00:19:51.320]  那份平安是從同一個聖靈而來
[00:19:51.320 --> 00:19:53.720]  不理你大小老少
[00:19:53.720 --> 00:19:54.920]  上帝要使用的
[00:19:54.920 --> 00:19:57.800]  祂就能夠大大使用
[00:19:57.800 --> 00:20:00.440]  傳福音是教會的使命
[00:20:00.440 --> 00:20:05.160]  並且需要在合一當中去成就
[00:20:05.160 --> 00:20:06.040]  我經常強調
[00:20:06.040 --> 00:20:10.120]  基督教信仰不是一個個人的信仰
[00:20:10.120 --> 00:20:11.160]  應該這麼說
[00:20:11.160 --> 00:20:15.960]  基督教信仰不是一個人的信仰
[00:20:15.960 --> 00:20:18.040]  沒錯信不信主
[00:20:18.040 --> 00:20:21.240]  是否承認耶穌是你個人的救主
[00:20:21.240 --> 00:20:23.480]  這是你自己的選擇
[00:20:23.480 --> 00:20:24.760]  這是你自己的決定
[00:20:24.760 --> 00:20:27.160]  這是你自己的事
[00:20:27.160 --> 00:20:28.760]  但我們不要忘記
[00:20:28.760 --> 00:20:34.360]  祂將這份恩典和平安傳給你的
[00:20:34.360 --> 00:20:37.880]  是耶穌基督在地上設立的教會
[00:20:37.880 --> 00:20:41.080]  透過耶穌所設立的教會
[00:20:41.080 --> 00:20:46.840]  將這份福音傳給我們每一個人當中
[00:20:46.840 --> 00:20:49.400]  當你作了一個個人的決定
[00:20:49.400 --> 00:20:50.600]  這是個人的決定
[00:20:50.600 --> 00:20:51.480]  這是自由的
[00:20:51.480 --> 00:20:53.160]  上帝給我們自由
[00:20:53.160 --> 00:20:55.880]  但當我們作了個人的決定時
[00:20:55.880 --> 00:21:00.760]  我們亦需要到上帝所設立的教會當中
[00:21:00.760 --> 00:21:02.200]  繼續學習
[00:21:02.200 --> 00:21:03.640]  繼續成長
[00:21:03.640 --> 00:21:06.920]  繼續活出那份信仰
[00:21:06.920 --> 00:21:09.400]  不論那是幾千人的教會
[00:21:09.400 --> 00:21:10.520]  幾百人
[00:21:10.520 --> 00:21:11.400]  幾十人
[00:21:11.400 --> 00:21:13.880]  或是十多人的家庭教會
[00:21:13.880 --> 00:21:19.720]  上帝都要使用我們在當中合一學習
[00:21:19.720 --> 00:21:25.240]  使我們才能將這份福音繼續傳開
[00:21:25.240 --> 00:21:26.920]  福音再一次說
[00:21:26.920 --> 00:21:30.600]  是從恩典和平安而出
[00:21:30.600 --> 00:21:32.600]  所以當我們做福音工作
[00:21:32.600 --> 00:21:34.120]  傳福音的時候
[00:21:34.120 --> 00:21:35.240]  我們傳的
[00:21:35.240 --> 00:21:37.560]  就像我今天所立的標題
[00:21:37.560 --> 00:21:39.880]  我們所傳的是傳恩典
[00:21:39.880 --> 00:21:42.680]  是傳平安
[00:21:42.680 --> 00:21:45.640]  那怎樣才叫做傳恩典
[00:21:45.640 --> 00:21:46.840]  傳平安呢?
[00:21:46.840 --> 00:21:51.240]  保羅在第三章繼續說下去
[00:21:51.240 --> 00:21:52.040]  保羅說
[00:21:52.040 --> 00:21:55.720]  在愛中身根立基
[00:21:55.720 --> 00:21:58.120]  能夠和眾聖徒一同明白
[00:21:58.120 --> 00:22:01.720]  基督的愛是何等長闊高深
[00:22:01.720 --> 00:22:06.520]  並知道這愛是超過人的知識所能察覺的
[00:22:06.520 --> 00:22:12.520]  為要使你們充滿神一切的豐盛
[00:22:12.520 --> 00:22:14.760]  大家看到嗎?
[00:22:14.760 --> 00:22:15.800]  福音
[00:22:15.800 --> 00:22:16.520]  傳福音
[00:22:16.520 --> 00:22:17.320]  傳主
[00:22:17.320 --> 00:22:18.200]  恩典和平安
[00:22:18.200 --> 00:22:20.120]  其實說到底
[00:22:20.120 --> 00:22:23.720]  所說的都是圍繞著一個的核心
[00:22:23.720 --> 00:22:28.440]  基督長闊高深的愛
[00:22:28.440 --> 00:22:32.120]  其實傳福音的方式可以有很多種
[00:22:32.120 --> 00:22:33.160]  但都離不開
[00:22:33.160 --> 00:22:35.160]  亦都不應該離開的
[00:22:35.160 --> 00:22:37.480]  就是以基督的愛去愛人
[00:22:37.480 --> 00:22:41.560]  以基督的愛去愛人
[00:22:41.560 --> 00:22:43.080]  我們這個講道系列是在說
[00:22:43.080 --> 00:22:47.480]  跨世代怎樣去相容的一個教會
[00:22:47.480 --> 00:22:49.720]  教會能夠這樣去跨世代
[00:22:49.720 --> 00:22:51.960]  合一彼此相愛
[00:22:51.960 --> 00:22:53.960]  彼此造就
[00:22:53.960 --> 00:22:55.880]  但如果我們停在這裡
[00:22:55.880 --> 00:22:59.080]  是呀,我們大家彼此造就彼此相愛
[00:22:59.080 --> 00:23:00.920]  就停在這裡的話
[00:23:00.920 --> 00:23:03.640]  我們最終只會成為一個
[00:23:03.640 --> 00:23:07.720]  大家圍爐取暖的教會
[00:23:07.720 --> 00:23:09.400]  有什麼事我們自己走在一起
[00:23:09.400 --> 00:23:11.560]  有什麼事我們自己圍在一起祈禱
[00:23:11.560 --> 00:23:14.200]  這個叫做圍爐取暖的教會
[00:23:14.200 --> 00:23:16.600]  這個不是耶穌基督想看到的
[00:23:16.600 --> 00:23:18.600]  作為一個基督徒的群體
[00:23:18.600 --> 00:23:20.200]  基督的群體
[00:23:20.200 --> 00:23:21.080]  愛人
[00:23:21.080 --> 00:23:22.520]  傳福音
[00:23:22.520 --> 00:23:24.040]  宣教服侍
[00:23:24.040 --> 00:23:26.840]  是必然的事
[00:23:26.840 --> 00:23:28.600]  當我們說宣教服侍
[00:23:28.600 --> 00:23:31.320]  一般來說我們會有分海外宣教
[00:23:31.320 --> 00:23:34.680]  和本地宣教
[00:23:34.680 --> 00:23:36.200]  就海外宣教來說
[00:23:36.200 --> 00:23:39.000]  除了一些個別有感動
[00:23:39.000 --> 00:23:42.200]  有呼召去到一個不同文化的地方
[00:23:42.200 --> 00:23:43.480]  去做宣教事
[00:23:43.480 --> 00:23:45.320]  去過宣教的生活
[00:23:45.320 --> 00:23:47.480]  就教會群體來說
[00:23:47.480 --> 00:23:49.560]  我們較多的如果說海外宣教
[00:23:49.560 --> 00:23:52.520]  是說短宣
[00:23:52.520 --> 00:23:53.720]  就好像上星期
[00:23:53.720 --> 00:23:56.760]  我們有幾位姊妹去巴黎
[00:23:56.760 --> 00:24:01.160]  我們看看一張照片
[00:24:01.160 --> 00:24:04.600]  我們上星期為著四位去巴黎
[00:24:04.600 --> 00:24:07.160]  去短宣的姊妹祈禱
[00:24:07.160 --> 00:24:09.880]  當中有退休人士
[00:24:09.880 --> 00:24:15.480]  也有還在讀大學的年輕大學生
[00:24:15.480 --> 00:24:17.400]  他們不同的年齡
[00:24:17.400 --> 00:24:19.080]  成為一個短宣團隊
[00:24:19.080 --> 00:24:20.360]  當然不只是他們四個
[00:24:20.360 --> 00:24:22.840]  他們加入了一個宣教團體
[00:24:22.840 --> 00:24:25.160]  他們一起去到巴黎去短宣
[00:24:25.160 --> 00:24:27.160]  他們能夠藉著不同的年齡
[00:24:27.160 --> 00:24:28.360]  去到當中的時候
[00:24:28.360 --> 00:24:30.280]  他們有不同的動態
[00:24:30.280 --> 00:24:31.800]  他們可以有不同的景象
[00:24:31.800 --> 00:24:33.480]  在當中去服侍出來
[00:24:33.480 --> 00:24:35.000]  他們能夠互補長短
[00:24:35.000 --> 00:24:37.960]  他們能夠去發揮不同的恩賜去服侍
[00:24:37.960 --> 00:24:40.920]  去展現基督的愛
[00:24:40.920 --> 00:24:41.880]  八月初
[00:24:41.880 --> 00:24:45.480]  接下來我們會有一個短宣
[00:24:45.480 --> 00:24:48.200]  由我們的家庭
[00:24:48.200 --> 00:24:50.760]  我和我太太和兩個兒子
[00:24:50.760 --> 00:24:53.240]  和我們小組裏面幾個家庭
[00:24:53.240 --> 00:24:55.800]  我們有一個家庭小組
[00:24:55.800 --> 00:24:58.360]  主要是為了父母
[00:24:58.360 --> 00:25:00.920]  學懂在基督裏面
[00:25:00.920 --> 00:25:04.920]  去帶養小朋友的一個小組
[00:25:04.920 --> 00:25:07.560]  我們決定了四個家庭會去短宣
[00:25:07.560 --> 00:25:09.080]  八個人八個小朋友
[00:25:09.080 --> 00:25:11.640]  小朋友一起去短宣
[00:25:11.640 --> 00:25:12.680]  很開心的是
[00:25:12.680 --> 00:25:13.880]  John Snellgold剛才說
[00:25:13.880 --> 00:25:15.080]  我們的創辦人
[00:25:15.080 --> 00:25:18.680]  他除了會有一個
[00:25:18.680 --> 00:25:23.880]  上帝為父的愛的工作坊外
[00:25:23.880 --> 00:25:25.800]  他加入我們的任務團隊
[00:25:25.800 --> 00:25:27.400]  我們一起去到菲律賓
[00:25:27.400 --> 00:25:29.720]  他還帶了他的孫子
[00:25:29.720 --> 00:25:30.600]  John和Sandra
[00:25:30.600 --> 00:25:32.280]  帶了他的孫子一起去
[00:25:32.280 --> 00:25:34.200]  即是剛才你見到的那幾個
[00:25:34.200 --> 00:25:36.440]  由三歲到John差不多八十歲
[00:25:36.440 --> 00:25:38.040]  三歲到八十歲
[00:25:38.040 --> 00:25:40.920]  一起去到一個短宣裏面
[00:25:40.920 --> 00:25:43.640]  我很期待上帝怎樣使用我們
[00:25:43.640 --> 00:25:44.840]  一個組合
[00:25:44.840 --> 00:25:45.960]  一個這樣的組合
[00:25:45.960 --> 00:25:49.560]  去讓上帝在當中使用我們
[00:25:49.560 --> 00:25:53.320]  但我都曾經懷疑過
[00:25:53.320 --> 00:25:54.840]  一個星期
[00:25:54.840 --> 00:25:57.640]  最多兩三個星期
[00:25:57.640 --> 00:25:59.000]  十多二十天的短宣
[00:25:59.000 --> 00:26:01.560]  其實究竟有沒有用呢
[00:26:01.560 --> 00:26:02.360]  是嗎
[00:26:02.360 --> 00:26:04.920]  我們要有很多準備工夫
[00:26:04.920 --> 00:26:06.040]  我們要去籌款
[00:26:06.040 --> 00:26:08.840]  我們要很多事情要計劃
[00:26:08.840 --> 00:26:12.040]  我們去到接觸的人可能很少
[00:26:12.040 --> 00:26:13.720]  我們可能不是很長時間
[00:26:13.720 --> 00:26:16.120]  去建立關係的那一班人
[00:26:16.120 --> 00:26:18.360]  究竟有沒有用呢
[00:26:18.360 --> 00:26:20.120]  但經過我以前
[00:26:20.120 --> 00:26:21.960]  我有去菲律賓短宣
[00:26:21.960 --> 00:26:24.520]  去印度
[00:26:24.520 --> 00:26:26.440]  經過這些短宣的經歷之後
[00:26:26.440 --> 00:26:27.640]  我明白到
[00:26:27.640 --> 00:26:30.600]  其實縱使是一次的探訪
[00:26:30.600 --> 00:26:33.160]  你見到的人可能一世是一次
[00:26:33.160 --> 00:26:35.800]  但上帝都不會讓這一次白費
[00:26:35.800 --> 00:26:38.520]  因為最終的工作是上帝自己
[00:26:38.520 --> 00:26:41.080]  但祂就是呼召一班願意的人
[00:26:41.080 --> 00:26:43.960]  我們願不願意踏出去
[00:26:43.960 --> 00:26:45.640]  我們願不願意去一個
[00:26:45.640 --> 00:26:47.720]  那個真是未知領域
[00:26:47.720 --> 00:26:49.400]  我們會不會去到那個當中
[00:26:49.400 --> 00:26:51.960]  去給神使用呢
[00:26:51.960 --> 00:26:53.960]  我們服侍的對象
[00:26:53.960 --> 00:26:55.640]  祂的祝福
[00:26:55.640 --> 00:26:58.440]  我們所說的祝福
[00:26:58.440 --> 00:27:00.920]  可能有大有小
[00:27:00.920 --> 00:27:02.680]  多多少少我們不會知道
[00:27:02.680 --> 00:27:03.720]  可能即時會發生的
[00:27:03.720 --> 00:27:07.080]  我曾經在菲律賓為一個老太太祈禱
[00:27:07.080 --> 00:27:08.840]  她的傷目是失明的
[00:27:08.840 --> 00:27:10.360]  但祈完禱之後
[00:27:10.360 --> 00:27:11.800]  她是張開眼睛在流淚
[00:27:11.800 --> 00:27:12.360]  然後抱著我
[00:27:12.360 --> 00:27:13.560]  我不知道她在說什麼
[00:27:13.560 --> 00:27:15.400]  但我感受得到
[00:27:15.400 --> 00:27:19.080]  她在裡面是正在經歷一些事情
[00:27:19.080 --> 00:27:21.960]  有些事情可能你永遠都不會見到
[00:27:21.960 --> 00:27:24.200]  可能你離開了之後一段時間
[00:27:24.200 --> 00:27:25.080]  發生了
[00:27:25.080 --> 00:27:26.760]  但我們是不會知道的
[00:27:26.760 --> 00:27:28.360]  但上帝使用
[00:27:28.360 --> 00:27:30.120]  上帝知道
[00:27:30.120 --> 00:27:35.320]  亦都需要我們這樣去參與
[00:27:35.320 --> 00:27:36.680]  這份短宣的經歷
[00:27:36.680 --> 00:27:40.360]  如果大家都有經歷過去參與短宣的時候
[00:27:40.360 --> 00:27:44.520]  我相信我們可以一同去做一個見證
[00:27:44.520 --> 00:27:46.760]  短宣有一件很奇妙的事
[00:27:46.760 --> 00:27:48.120]  就是當我們能夠去
[00:27:48.120 --> 00:27:50.360]  一群人願意去參與
[00:27:50.360 --> 00:27:54.200]  願意放下一切
[00:27:54.200 --> 00:27:55.960]  即是不用上班的
[00:27:55.960 --> 00:27:57.480]  放下一切
[00:27:57.480 --> 00:28:01.240]  其實有很多事情我們一直都帶著
[00:28:01.240 --> 00:28:03.240]  覺得對我們來說很重要
[00:28:03.240 --> 00:28:05.560]  但當你決定了那段時間去短宣的時候
[00:28:05.560 --> 00:28:06.760]  其實你都做了一個決定
[00:28:06.760 --> 00:28:08.360]  你將事情放下
[00:28:08.360 --> 00:28:11.240]  當一群人願意放下一些
[00:28:11.240 --> 00:28:12.200]  我們以為很重要的事情
[00:28:12.200 --> 00:28:15.240]  然後將最重要的事情放在最前
[00:28:15.240 --> 00:28:17.240]  我們一起為著福音工作
[00:28:17.240 --> 00:28:19.480]  為著福事一起走出去的時候
[00:28:19.480 --> 00:28:21.400]  那種團結
[00:28:21.400 --> 00:28:24.280]  是唯獨這樣才會呈現的
[00:28:24.280 --> 00:28:25.560]  原來當人放下一切
[00:28:25.560 --> 00:28:26.280]  一起去團結
[00:28:26.280 --> 00:28:28.440]  去為著上帝做事的時候
[00:28:28.440 --> 00:28:31.880]  那份團結是很奇妙的
[00:28:31.880 --> 00:28:33.480]  那種在基督裡面的關係
[00:28:33.480 --> 00:28:36.440]  是非常緊密
[00:28:36.440 --> 00:28:39.480]  那份出奇的合一
[00:28:39.480 --> 00:28:42.600]  在宣教的時候就會這樣發生
[00:28:42.600 --> 00:28:44.280]  更加奇妙的是
[00:28:44.280 --> 00:28:46.680]  當宣教的合一
[00:28:46.680 --> 00:28:50.520]  不是宣教旅程結束了就會終止
[00:28:50.520 --> 00:28:53.320]  而那個才是一個開始
[00:28:53.320 --> 00:28:54.680]  其實我們去短宣
[00:28:54.680 --> 00:28:57.480]  其中一樣我們必須要緊記和非常重要
[00:28:57.480 --> 00:28:59.960]  我們是帶著宣教的心
[00:28:59.960 --> 00:29:02.200]  回到我們的本土本地裡面
[00:29:02.200 --> 00:29:04.040]  繼續去做宣教工作
[00:29:04.040 --> 00:29:07.560]  繼續去讓聖靈燃點著宣教的火
[00:29:07.560 --> 00:29:09.560]  帶到自己所屬的地方
[00:29:09.560 --> 00:29:10.760]  所屬的環境
[00:29:10.760 --> 00:29:12.520]  你自己的生活圈裡面
[00:29:12.520 --> 00:29:16.040]  繼續去讓它燃燒起來
[00:29:16.040 --> 00:29:17.720]  本地宣教
[00:29:17.720 --> 00:29:20.360]  本地宣教是我們一直持之以恆
[00:29:20.360 --> 00:29:21.480]  其中一樣東西
[00:29:21.480 --> 00:29:22.760]  啟發
[00:29:22.760 --> 00:29:23.960]  Alpha,我想問
[00:29:23.960 --> 00:29:25.800]  當中有多少個在過去兩年
[00:29:25.800 --> 00:29:30.120]  有參與我們普良教會的啟發
[00:29:30.120 --> 00:29:32.360]  服事也好,或者是參與者也好
[00:29:32.360 --> 00:29:33.640]  雖然你們很含蓄
[00:29:33.640 --> 00:29:36.200]  但我看到有超過差不多一半的
[00:29:36.200 --> 00:29:39.000]  那些我當是
[00:29:39.000 --> 00:29:40.600]  其實也有一班不是的
[00:29:41.240 --> 00:29:44.120]  下一次舉辦就歡迎你們來參與
[00:29:44.120 --> 00:29:47.400]  Alpha啟發
[00:29:47.400 --> 00:29:48.760]  因為我們為何會持之以恆
[00:29:48.760 --> 00:29:50.520]  其實不容易的
[00:29:50.520 --> 00:29:51.160]  是嗎?
[00:29:51.160 --> 00:29:52.360]  舉辦兩三個月的
[00:29:52.360 --> 00:29:54.360]  恆常每個星期的
[00:29:54.360 --> 00:29:57.080]  大家都願意這樣一起去參與
[00:29:57.080 --> 00:29:59.480]  因為我們看到那個是一個很好的平台
[00:29:59.480 --> 00:30:01.560]  去讓人去認識信仰
[00:30:01.560 --> 00:30:03.080]  去幫助去建立小組
[00:30:03.080 --> 00:30:07.000]  去幫助興起領袖
[00:30:07.000 --> 00:30:08.280]  我們看到在啟發裡面
[00:30:08.280 --> 00:30:09.800]  除了有人信主
[00:30:09.800 --> 00:30:12.120]  也有弟兄姊妹在參與當中
[00:30:12.120 --> 00:30:14.520]  然後成為了小組組長
[00:30:14.520 --> 00:30:16.200]  成為了教會其中一位
[00:30:16.200 --> 00:30:20.760]  去帶領著大家一起去牧羊的一個領袖
[00:30:20.760 --> 00:30:23.000]  過去那麼多次的Alpha啟發
[00:30:23.000 --> 00:30:24.200]  我們能夠去服事
[00:30:24.200 --> 00:30:28.280]  由十八歲到八十幾歲的弟兄姊妹
[00:30:28.280 --> 00:30:29.320]  那些朋友
[00:30:29.320 --> 00:30:30.520]  完全是因為
[00:30:30.520 --> 00:30:32.840]  我們當中有不同年齡層的大家
[00:30:32.840 --> 00:30:34.680]  都願意這樣去參與
[00:30:34.680 --> 00:30:35.640]  願意這樣去服事
[00:30:35.640 --> 00:30:37.160]  一同去盛載
[00:30:37.160 --> 00:30:39.560]  一同去將這個恩典和平安的福音
[00:30:39.560 --> 00:30:43.480]  帶到願意來到這裡當中去參與的人
[00:30:43.480 --> 00:30:44.840]  不過
[00:30:44.840 --> 00:30:45.960]  除了我們說的
[00:30:45.960 --> 00:30:47.080]  這個是堂會
[00:30:47.080 --> 00:30:48.840]  我們叫做一個地方
[00:30:48.840 --> 00:30:51.160]  教會當中的一個宣教工作
[00:30:51.160 --> 00:30:52.840]  一個福音工作
[00:30:52.840 --> 00:30:55.800]  說的最重要首先是要怎樣
[00:30:55.800 --> 00:30:57.320]  首先是要大家
[00:30:57.320 --> 00:31:00.040]  能夠去到你自己的生活圈子裡面
[00:31:00.040 --> 00:31:01.320]  去建立關係
[00:31:01.320 --> 00:31:04.440]  然後將人帶到這裡
[00:31:04.440 --> 00:31:08.120]  我們才能夠去做這個福音工作
[00:31:08.120 --> 00:31:09.640]  所以
[00:31:09.640 --> 00:31:13.880]  除了我們來到堂會裡面去宣教
[00:31:13.880 --> 00:31:15.800]  這個是一個差遣
[00:31:15.800 --> 00:31:18.520]  所以耶穌的大使命是在差遣我們出去
[00:31:18.520 --> 00:31:23.320]  我們經常說我們被神招待在這裡
[00:31:23.320 --> 00:31:25.880]  但最終是差遣我們出去
[00:31:25.880 --> 00:31:27.160]  當然我們會回來
[00:31:27.160 --> 00:31:31.240]  是一個不斷在動的動作
[00:31:31.240 --> 00:31:32.600]  不只是坐在這裡
[00:31:32.600 --> 00:31:34.520]  坐在這裡會打瞌睡
[00:31:34.520 --> 00:31:36.360]  是不是
[00:31:36.360 --> 00:31:37.800]  睡的繼續睡
[00:31:37.800 --> 00:31:40.680]  不是說笑的 大家都很精神
[00:31:40.680 --> 00:31:42.600]  我們是被差遣出去
[00:31:42.600 --> 00:31:43.960]  是要動的
[00:31:43.960 --> 00:31:45.640]  好了 說起動
[00:31:45.640 --> 00:31:49.320]  本地宣教其中一個例子
[00:31:49.320 --> 00:31:50.600]  出來了
[00:31:50.600 --> 00:31:52.200]  Pickleball
[00:31:52.200 --> 00:31:53.480]  Yes
[00:31:53.480 --> 00:31:55.400]  又來了
[00:31:55.400 --> 00:31:58.920]  早幾個星期我在這個講道系列的最開頭的時候
[00:31:58.920 --> 00:32:00.040]  講了Pickleball
[00:32:00.040 --> 00:32:02.440]  介紹了給大家這個運動
[00:32:02.440 --> 00:32:04.360]  新興的運動
[00:32:04.360 --> 00:32:08.200]  我現在其實真的很積極地參與這個運動
[00:32:08.200 --> 00:32:09.960]  但其實
[00:32:09.960 --> 00:32:11.240]  撲克球
[00:32:11.240 --> 00:32:12.520]  Pickleball
[00:32:12.520 --> 00:32:14.520]  其實又怎會像運動那麼簡單
[00:32:14.520 --> 00:32:16.760]  當我再一次拿出來的時候
[00:32:16.760 --> 00:32:20.200]  是不是 我不是在做Pickleball的生意 大家放心
[00:32:20.200 --> 00:32:21.560]  也不是在hard sell
[00:32:21.560 --> 00:32:23.800]  除非你自己覺得是你自己的事
[00:32:23.800 --> 00:32:25.960]  但這個是健康的東西
[00:32:25.960 --> 00:32:28.120]  健康不單只是身體
[00:32:28.120 --> 00:32:30.360]  還是群體
[00:32:30.360 --> 00:32:32.120]  由今年二月開始
[00:32:32.120 --> 00:32:34.040]  其實我剛才所說的小組
[00:32:34.040 --> 00:32:35.320]  宣教的小組
[00:32:35.320 --> 00:32:39.400]  我們幾個家庭成為主要的班底
[00:32:39.400 --> 00:32:42.280]  當然還有另外兩三個couple
[00:32:42.280 --> 00:32:47.000]  我們組織了一個叫做Pickleball Community
[00:32:47.000 --> 00:32:49.080]  一個撲克球的群組
[00:32:49.080 --> 00:32:51.160]  基本上我們每個星期日
[00:32:51.160 --> 00:32:53.560]  完崇拜 完成下午的事
[00:32:53.560 --> 00:32:55.720]  我們就去打Pickleball
[00:32:55.720 --> 00:32:57.160]  我們去做運動
[00:32:57.160 --> 00:32:59.880]  除了有 你看到有小朋友
[00:32:59.880 --> 00:33:01.800]  很多小朋友
[00:33:01.800 --> 00:33:03.800]  還有這個大隻佬
[00:33:03.800 --> 00:33:05.800]  小朋友一起
[00:33:05.800 --> 00:33:08.920]  我們可以有親子的活動
[00:33:08.920 --> 00:33:13.720]  但其實我們也會不定期邀請
[00:33:13.720 --> 00:33:17.320]  一些教會以外的朋友來參與
[00:33:17.320 --> 00:33:21.480]  我們能夠讓未信主或沒有回教會
[00:33:21.480 --> 00:33:23.480]  或離開教會很久的
[00:33:23.480 --> 00:33:25.480]  一些個人 一些家庭
[00:33:25.480 --> 00:33:27.800]  能夠和我們信仰群體接觸
[00:33:27.800 --> 00:33:30.920]  我們能夠彼此去認識
[00:33:30.920 --> 00:33:35.720]  我們甚至能夠當中慢慢去分享我們的信仰
[00:33:35.720 --> 00:33:37.080]  我們能夠藉著這個活動
[00:33:37.080 --> 00:33:39.080]  甚至乎 你看到這裡
[00:33:39.080 --> 00:33:41.800]  上星期 因為八月我們去Mission Trip
[00:33:41.800 --> 00:33:44.120]  我們有少少事情做
[00:33:44.120 --> 00:33:46.920]  邀請大家來我們去短孫
[00:33:46.920 --> 00:33:48.680]  說一說什麼是短孫
[00:33:48.680 --> 00:33:51.960]  當然希望大家能夠積極地支持
[00:33:51.960 --> 00:33:54.360]  這個Mission Trip的短孫
[00:33:54.360 --> 00:33:56.600]  這裡是一百元
[00:33:56.600 --> 00:33:59.000]  但我相信神會將這些
[00:33:59.000 --> 00:34:00.280]  不單止是金錢
[00:34:00.280 --> 00:34:01.480]  而是一個短孫
[00:34:01.480 --> 00:34:02.600]  一個宣教的火
[00:34:02.600 --> 00:34:04.600]  一直燃燒起來
[00:34:04.600 --> 00:34:10.200]  讓我們能夠在當中參與和服侍
[00:34:10.200 --> 00:34:11.720]  上次說完Picco婆之後
[00:34:11.720 --> 00:34:14.280]  沒想過我們當中有一群
[00:34:14.280 --> 00:34:18.520]  成熟但長期保持年青心態的
[00:34:18.520 --> 00:34:20.840]  弟兄姊妹
[00:34:20.840 --> 00:34:23.480]  他們完了崇拜
[00:34:23.480 --> 00:34:24.520]  下午已經告訴我
[00:34:24.520 --> 00:34:27.320]  他們開了十幾二十人的群組
[00:34:27.320 --> 00:34:30.440]  一個落零Picco婆的群組
[00:34:30.440 --> 00:34:33.160]  落零是我安排給他們的
[00:34:33.160 --> 00:34:35.640]  但我要強調當中有些還沒落零
[00:34:35.640 --> 00:34:37.160]  但他們都很快樂
[00:34:37.160 --> 00:34:39.320]  總之有一群比較成熟的弟兄姊妹
[00:34:39.320 --> 00:34:40.840]  退休人士也好 一起
[00:34:40.840 --> 00:34:41.800]  他們可以
[00:34:41.800 --> 00:34:43.240]  我想他們在過去兩個星期
[00:34:43.240 --> 00:34:44.920]  不知道打了多少次
[00:34:44.920 --> 00:34:46.280]  他們組織了一個社區
[00:34:46.280 --> 00:34:47.880]  他們能夠在當中
[00:34:47.880 --> 00:34:50.280]  在教會以外繼續建立
[00:34:50.280 --> 00:34:52.680]  甚至乎我相信可以邀請
[00:34:52.680 --> 00:34:54.520]  不在我們教會當中的朋友
[00:34:54.520 --> 00:34:56.040]  一起去參與
[00:34:56.040 --> 00:35:00.520]  在運動當中也是一個福音的工作
[00:35:00.520 --> 00:35:01.720]  當這樣的時候
[00:35:01.720 --> 00:35:04.440]  總比我們外出捉住人
[00:35:04.440 --> 00:35:05.400]  然後三服四奪
[00:35:05.400 --> 00:35:06.040]  然後在那一次
[00:35:06.040 --> 00:35:07.560]  one time crossing
[00:35:07.560 --> 00:35:09.160]  來得自然
[00:35:09.160 --> 00:35:13.560]  我們所說的是一份關係
[00:35:13.560 --> 00:35:16.200]  上次他們去打的時候
[00:35:16.200 --> 00:35:18.760]  我也有去visit一下
[00:35:18.760 --> 00:35:22.280]  看到我爸媽應該在看著
[00:35:22.280 --> 00:35:23.480]  不是說壞話
[00:35:23.480 --> 00:35:28.600]  是在網上看我們的崇拜
[00:35:28.600 --> 00:35:30.520]  當他們兩個組成了一個團隊
[00:35:30.520 --> 00:35:32.040]  兩個打混雙
[00:35:32.040 --> 00:35:33.320]  他們兩個
[00:35:33.320 --> 00:35:34.520]  我不知道多少年沒見過
[00:35:34.520 --> 00:35:35.960]  他們共同有一個目標
[00:35:35.960 --> 00:35:37.480]  努力地奮鬥
[00:35:37.480 --> 00:35:38.760]  你明不明白
[00:35:38.760 --> 00:35:40.600]  很好的畫面
[00:35:40.600 --> 00:35:41.880]  有沒有互相指責不知道
[00:35:41.880 --> 00:35:43.480]  或者單方指責不知道
[00:35:43.480 --> 00:35:46.520]  他們共同有一個目標
[00:35:46.520 --> 00:35:47.960]  原來
[00:35:47.960 --> 00:35:51.800]  縱使我們不是很刻意去傳福音也好
[00:35:51.800 --> 00:35:54.680]  其實當我們願意這樣走在一起
[00:35:54.680 --> 00:35:55.480]  同心
[00:35:55.480 --> 00:35:57.640]  一起去做某些事的時候
[00:35:57.640 --> 00:35:58.760]  那份平安
[00:35:58.760 --> 00:36:00.120]  那份恩典
