
[00:00:00.000 --> 00:00:02.000]  謝謝,謝謝Francesca
[00:17:43.000 --> 00:17:46.000]  又不像是普通朋友,
[00:17:46.000 --> 00:17:50.000]  我約其他女生去街,
[00:17:50.000 --> 00:17:53.000]  我會擔心她會不會不開心,
[00:17:53.000 --> 00:17:54.000]  就是那種,
[00:17:54.000 --> 00:17:57.000]  大家明白嗎?
[00:17:57.000 --> 00:18:02.000]  因為這個關係維持了三四年時間,
[00:18:02.000 --> 00:18:05.000]  很長的三四年時間,
[00:18:05.000 --> 00:18:08.000]  因為我對上一段感情,
[00:18:08.000 --> 00:18:11.000]  我自己本身對上一段感情是很傷的,
[00:18:11.000 --> 00:18:13.000]  很大的傷害,
[00:18:13.000 --> 00:18:15.000]  加上那時候我剛剛信主無奈,
[00:18:15.000 --> 00:18:18.000]  我希望我自己的生命有一個更新,
[00:18:18.000 --> 00:18:20.000]  或者我想處理自己的生命,
[00:18:20.000 --> 00:18:24.000]  才真的進入一段關係裡面,
[00:18:24.000 --> 00:18:26.000]  曖昧說得好像很浪漫,
[00:18:26.000 --> 00:18:30.000]  其實曖昧代表一段拖拖拉拉,
[00:18:30.000 --> 00:18:31.000]  不清不楚的關係,
[00:18:31.000 --> 00:18:33.000]  不是很健康,
[00:18:33.000 --> 00:18:36.000]  我們那時候也知道,
[00:18:36.000 --> 00:18:39.000]  當時起痰了,
[00:18:39.000 --> 00:18:41.000]  幸好是在說老婆的時候起痰,
[00:18:41.000 --> 00:18:43.000]  可以給我一瓶水,
[00:18:43.000 --> 00:18:48.000]  謝謝,謝謝,謝謝,
[00:18:48.000 --> 00:18:50.000]  阿姓名正在工作,
[00:18:50.000 --> 00:18:53.000]  說老婆就起痰了,
[00:18:53.000 --> 00:18:55.000]  遲些要弄一個婚姻團契,
[00:18:55.000 --> 00:18:56.000]  婚姻re-treat,
[00:18:56.000 --> 00:18:58.000]  大家一起去一下,
[00:18:58.000 --> 00:18:59.000]  不知道說到哪裡,
[00:18:59.000 --> 00:19:01.000]  大家先找一下,
[00:19:01.000 --> 00:19:03.000]  那時候在The Vine,
[00:19:03.000 --> 00:19:04.000]  我們也有,
[00:19:04.000 --> 00:19:05.000]  說了十多年前,
[00:19:05.000 --> 00:19:07.000]  我們剛開始會有fasting,
[00:19:07.000 --> 00:19:09.000]  如果你們年頭已經在的時候,
[00:19:09.000 --> 00:19:11.000]  我們一起經歷了一個月,
[00:19:11.000 --> 00:19:12.000]  我們去fasting,
[00:19:12.000 --> 00:19:13.000]  去禁食,
[00:19:13.000 --> 00:19:14.000]  去祈禱,
[00:19:14.000 --> 00:19:16.000]  那時候我和Mitchell說,
[00:19:16.000 --> 00:19:17.000]  不行,
[00:19:17.000 --> 00:19:19.000]  不如我們fasting,
[00:19:19.000 --> 00:19:21.000]  我們禁止不要見對方,
[00:19:21.000 --> 00:19:22.000]  我們七天,
[00:19:22.000 --> 00:19:23.000]  十四天,
[00:19:23.000 --> 00:19:24.000]  二十一天,
[00:19:24.000 --> 00:19:25.000]  四十天,
[00:19:25.000 --> 00:19:26.000]  去禁止見對方,
[00:19:26.000 --> 00:19:27.000]  三年,三四年,
[00:19:27.000 --> 00:19:29.000]  做一下這些事情,
[00:19:29.000 --> 00:19:30.000]  不要學,
[00:19:30.000 --> 00:19:31.000]  這些不知道是什麼,
[00:19:31.000 --> 00:19:32.000]  亂來的,亂弄的,
[00:19:32.000 --> 00:19:33.000]  fast見對方,
[00:19:33.000 --> 00:19:34.000]  不是很biblical,
[00:19:34.000 --> 00:19:35.000]  anyway,
[00:19:35.000 --> 00:19:37.000]  我們說不如去祈禱,
[00:19:37.000 --> 00:19:39.000]  看看大家的方向,
[00:19:39.000 --> 00:19:41.000]  我記得好像那四十天,
[00:19:41.000 --> 00:19:42.000]  我自己找一些工作藉口,
[00:19:42.000 --> 00:19:43.000]  break了一個fast,
[00:19:43.000 --> 00:19:44.000]  就去找他,
[00:19:44.000 --> 00:19:45.000]  anyway,
[00:19:45.000 --> 00:19:49.000]  所以說亂了,
[00:19:49.000 --> 00:19:51.000]  但是這段關係,
[00:19:51.000 --> 00:19:53.000]  我們還保持了一段時間,
[00:19:53.000 --> 00:19:55.000]  比朋友好一點,
[00:19:55.000 --> 00:19:57.000]  比朋友更好的關係,
[00:19:57.000 --> 00:19:59.000]  直到有一次,
[00:19:59.000 --> 00:20:02.000]  Mitchell和他一家人去旅行,
[00:20:02.000 --> 00:20:04.000]  他邀請了我,
[00:20:04.000 --> 00:20:06.000]  去他家裡幫他餵狗,
[00:20:06.000 --> 00:20:11.000]  他不是邀請我去旅行,
[00:20:11.000 --> 00:20:13.000]  是去幫他餵狗,
[00:20:13.000 --> 00:20:16.000]  但是,當然,很好,
[00:20:16.000 --> 00:20:17.000]  我們是好朋友,
[00:20:17.000 --> 00:20:19.000]  我想去幫他餵狗,
[00:20:19.000 --> 00:20:20.000]  但是餵狗之後,
[00:20:20.000 --> 00:20:22.000]  我做了一件很壞的事,
[00:20:22.000 --> 00:20:24.000]  很差,很差,很差的事,
[00:20:24.000 --> 00:20:25.000]  大家不要學,
[00:20:25.000 --> 00:20:29.000]  我偷看了他的日記,
[00:20:31.000 --> 00:20:33.000]  求主你問我,
[00:20:33.000 --> 00:20:35.000]  我當然去,
[00:20:35.000 --> 00:20:37.000]  之後說回這件事,
[00:20:37.000 --> 00:20:38.000]  跟他道歉,
[00:20:38.000 --> 00:20:39.000]  去認罪,
[00:20:39.000 --> 00:20:41.000]  悔改,
[00:20:41.000 --> 00:20:43.000]  但是,
[00:20:43.000 --> 00:20:45.000]  最重要的是說什麼呢?
[00:20:45.000 --> 00:20:48.000]  這件事雖然很錯,
[00:20:48.000 --> 00:20:50.000]  但是改變了我們之間的關係,
[00:20:50.000 --> 00:20:53.000]  我在你的日記裡面,
[00:20:53.000 --> 00:20:55.000]  在他的日記裡面,
[00:20:55.000 --> 00:20:57.000]  我看到原來一直以來,
[00:20:57.000 --> 00:20:58.000]  他都很愛我的,
[00:20:58.000 --> 00:21:00.000]  縱使我們還沒有在一起,
[00:21:00.000 --> 00:21:02.000]  他心裡都很有我在,
[00:21:02.000 --> 00:21:04.000]  他幫我回想,
[00:21:04.000 --> 00:21:07.000]  我們當時經歷過的每一件事,
[00:21:07.000 --> 00:21:09.000]  他的感受,
[00:21:09.000 --> 00:21:12.000]  我再不只是從自己的感受出發,
[00:21:12.000 --> 00:21:16.000]  我再不只是從自己的角度去看這段關係,
[00:21:16.000 --> 00:21:18.000]  我終於明白到原來,
[00:21:18.000 --> 00:21:20.000]  有一個人這麼認識自己,
[00:21:20.000 --> 00:21:21.000]  和這麼真誠,
[00:21:21.000 --> 00:21:23.000]  這麼真摯地去愛自己,
[00:21:23.000 --> 00:21:26.000]  這個故事其實應該在婚禮裡面說的,
[00:21:26.000 --> 00:21:27.000]  但是因為當年婚禮沒有說,
[00:21:27.000 --> 00:21:28.000]  所以今天說回,
[00:21:28.000 --> 00:21:30.000]  OK,
[00:21:30.000 --> 00:21:32.000]  因為我是你們家裡人,
[00:21:32.000 --> 00:21:34.000]  所以才這樣說,
[00:21:34.000 --> 00:21:36.000]  麻煩幫我刪除到網上,
[00:21:36.000 --> 00:21:41.000]  原來真的去被認識和被愛,
[00:21:41.000 --> 00:21:43.000]  是一件這麼奇妙的事,
[00:21:43.000 --> 00:21:46.000]  我發現我不準備,
[00:21:46.000 --> 00:21:48.000]  當時我不準備做一段關係,
[00:21:48.000 --> 00:21:50.000]  原來因為過去的傷害,
[00:21:50.000 --> 00:21:53.000]  導致我對關係缺乏了安全感,
[00:21:53.000 --> 00:21:55.000]  裡面有很多不確定性,
[00:21:55.000 --> 00:21:57.000]  原來我是沒有安全感去面對,
[00:21:58.000 --> 00:22:00.000]  當我知道有一份真摯的愛在前面的時候,
[00:22:00.000 --> 00:22:02.000]  是幫助我克服了這些恐懼,
[00:22:02.000 --> 00:22:06.000]  人與人之間的關係也可以是這樣,
[00:22:06.000 --> 00:22:08.000]  弟姐妹,
[00:22:08.000 --> 00:22:09.000]  如果我們所明白的,
[00:22:09.000 --> 00:22:10.000]  所得著的,
[00:22:10.000 --> 00:22:11.000]  所擁有的,
[00:22:11.000 --> 00:22:13.000]  是一份被認識的愛,
[00:22:13.000 --> 00:22:15.000]  那個是從上帝而來的,
[00:22:15.000 --> 00:22:17.000]  是從創始成中,
[00:22:17.000 --> 00:22:19.000]  掌管天地萬物,
[00:22:19.000 --> 00:22:21.000]  那個天父上帝而來的,
[00:22:21.000 --> 00:22:24.000]  我想說你們沒有什麼需要害怕,
[00:22:25.000 --> 00:22:27.000]  沒有什麼需要再害怕,
[00:22:27.000 --> 00:22:29.000]  因為這個從天上而來,
[00:22:29.000 --> 00:22:30.000]  上帝而來,
[00:22:30.000 --> 00:22:32.000]  在我們周圍同在的,
[00:22:32.000 --> 00:22:33.000]  那個創世主,
[00:22:33.000 --> 00:22:34.000]  天父的愛,
[00:22:34.000 --> 00:22:37.000]  能夠幫你們驅走一切的恐懼,
[00:22:37.000 --> 00:22:39.000]  我們已經能夠藉著這份愛,
[00:22:39.000 --> 00:22:43.000]  去走出我們以為我們在裡面的恐懼和黑暗,
[00:22:43.000 --> 00:22:45.000]  上帝的愛臨在的時候,
[00:22:45.000 --> 00:22:47.000]  這些全部都驅走了,
[00:22:47.000 --> 00:22:49.000]  在今天所說的第一段經文,
[00:22:49.000 --> 00:22:51.000]  其實已經說出了,
[00:22:51.000 --> 00:22:52.000]  我們看回第八節那裡,
[00:22:52.000 --> 00:22:54.000]  從前不認識神的時候,
[00:22:54.000 --> 00:22:57.000]  你們是被那些本來不認識神的神明作奴隸,
[00:22:57.000 --> 00:22:59.000]  現在你們既然認識神,
[00:22:59.000 --> 00:23:03.000]  更可以說是被神所認識的,
[00:23:03.000 --> 00:23:07.000]  沒錯,我們認識神是很重要,
[00:23:07.000 --> 00:23:08.000]  但我想說,
[00:23:08.000 --> 00:23:10.000]  縱使你花盡你一生,
[00:23:10.000 --> 00:23:13.000]  你頭腦上對神的認識,
[00:23:13.000 --> 00:23:16.000]  都不會給你有足夠的安全感,
[00:23:16.000 --> 00:23:20.000]  唯有好像這裡經文所說,
[00:23:20.000 --> 00:23:22.000]  更可說是,
[00:23:22.000 --> 00:23:24.000]  可以翻譯為更重要的是,
[00:23:24.000 --> 00:23:25.000]  更重要的是,
[00:23:25.000 --> 00:23:28.000]  我們是被神所認識的,
[00:23:28.000 --> 00:23:29.000]  我們是被神所認識,
[00:23:29.000 --> 00:23:32.000]  這個認識不是一般認識那麼簡單,
[00:23:32.000 --> 00:23:34.000]  希臘原文裡面是說Genosko,
[00:23:34.000 --> 00:23:36.000]  聖經在其他地方是用來形容,
[00:23:36.000 --> 00:23:38.000]  那個夫妻之間的親密關係,
[00:23:38.000 --> 00:23:40.000]  正正好像我們剛才,
[00:23:40.000 --> 00:23:41.000]  我們領受之後,
[00:23:41.000 --> 00:23:42.000]  我們的領受,
[00:23:42.000 --> 00:23:44.000]  那個甜絲絲的關係,
[00:23:44.000 --> 00:23:45.000]  不只是甜絲絲,
[00:23:45.000 --> 00:23:46.000]  而是那個,
[00:23:46.000 --> 00:23:48.000]  原來上帝在聖經裡面已經用了,
[00:23:48.000 --> 00:23:50.000]  這個認識去形容,
[00:23:50.000 --> 00:23:52.000]  那個那麼緊密的關係,
[00:23:52.000 --> 00:23:54.000]  換句話說,
[00:23:54.000 --> 00:23:56.000]  天父正在跟我們說,
[00:23:56.000 --> 00:23:58.000]  你對我的認識,
[00:23:58.000 --> 00:24:00.000]  不及你明白,
[00:24:00.000 --> 00:24:02.000]  我對你的愛那麼重要,
[00:24:02.000 --> 00:24:04.000]  你對我有多少認識都好,
[00:24:04.000 --> 00:24:06.000]  但你不明白我對你的愛的話,
[00:24:06.000 --> 00:24:08.000]  你得不著,
[00:24:08.000 --> 00:24:09.000]  這份的平安,
[00:24:09.000 --> 00:24:10.000]  安全感,
[00:24:10.000 --> 00:24:11.000]  救恩,
[00:24:11.000 --> 00:24:14.000]  因為我們愛,
[00:24:14.000 --> 00:24:16.000]  是神首先愛我們,
[00:24:16.000 --> 00:24:18.000]  當我們藉著主耶穌基督,
[00:24:18.000 --> 00:24:19.000]  去明白,
[00:24:19.000 --> 00:24:21.000]  阿爸天父有多愛我們的時候,
[00:24:21.000 --> 00:24:23.000]  我們自然就會懂得,
[00:24:23.000 --> 00:24:25.000]  怎樣去愛神,
[00:24:25.000 --> 00:24:27.000]  我們自然就會知道,
[00:24:27.000 --> 00:24:29.000]  我們怎樣去愛人,
[00:24:29.000 --> 00:24:31.000]  愛人如己,
[00:24:31.000 --> 00:24:34.000]  上帝的愛是永恆不變的,
[00:24:34.000 --> 00:24:37.000]  我們今天讀的經文裡面,
[00:24:37.000 --> 00:24:38.000]  講到保羅,
[00:24:38.000 --> 00:24:40.000]  恩著耶穌基督,
[00:24:40.000 --> 00:24:42.000]  他學習到對加拉太人的關心,
[00:24:42.000 --> 00:24:44.000]  都是不變的,
[00:24:44.000 --> 00:24:47.000]  保羅做了一個例子,
[00:24:47.000 --> 00:24:48.000]  一個樣本給我們看,
[00:24:48.000 --> 00:24:50.000]  原來他都真的可以,
[00:24:50.000 --> 00:24:52.000]  因為上帝的愛,
[00:24:52.000 --> 00:24:55.000]  導致他都能夠有一個不變的愛,
[00:24:55.000 --> 00:24:58.000]  去對待神的子民,
[00:24:58.000 --> 00:25:02.000]  十九節那裡講到,
[00:25:02.000 --> 00:25:04.000]  保羅說,
[00:25:04.000 --> 00:25:05.000]  我的孩子,
[00:25:05.000 --> 00:25:08.000]  我為你們再受生產的苦,
[00:25:08.000 --> 00:25:10.000]  直等到基督成形,
[00:25:10.000 --> 00:25:12.000]  在你們心裡面,
[00:25:13.000 --> 00:25:17.000]  保羅轉去用一個母親生孩子,
[00:25:17.000 --> 00:25:21.000]  來比喻他對加拉太人的慾感和著急,
[00:25:21.000 --> 00:25:24.000]  保羅盼望加拉太人可以脫離,
[00:25:24.000 --> 00:25:26.000]  去依附任何的東西,
[00:25:26.000 --> 00:25:28.000]  當他的孩子還在母胎裡面的時候,
[00:25:28.000 --> 00:25:29.000]  為什麼他要那麼辛苦,
[00:25:29.000 --> 00:25:30.000]  說現在是生產,
[00:25:30.000 --> 00:25:31.000]  再生產,
[00:25:31.000 --> 00:25:34.000]  他不想那些人再依附在任何東西上,
[00:25:34.000 --> 00:25:35.000]  他們可以獨立,
[00:25:35.000 --> 00:25:36.000]  單單依靠耶穌基督,
[00:25:36.000 --> 00:25:39.000]  而成為一個可以生存的個體,
[00:25:39.000 --> 00:25:41.000]  他有一個這樣的心,
[00:25:41.000 --> 00:25:42.000]  是從上帝而來,
[00:25:42.000 --> 00:25:43.000]  頂姐妹,
[00:25:43.000 --> 00:25:48.000]  今天這裡有兩個地方很值得我們去學習和領受,
[00:25:48.000 --> 00:25:51.000]  第一,
[00:25:51.000 --> 00:25:53.000]  無論你遇到什麼困難,
[00:25:53.000 --> 00:25:54.000]  挫折,
[00:25:54.000 --> 00:25:55.000]  挑戰,
[00:25:55.000 --> 00:25:57.000]  甚至是失敗,
[00:25:57.000 --> 00:26:01.000]  總有一位全知全能的阿爸父,
[00:26:01.000 --> 00:26:03.000]  他是完全認識你,
[00:26:03.000 --> 00:26:05.000]  他是藉著耶穌的愛,
[00:26:05.000 --> 00:26:07.000]  徹底地去愛你,
[00:26:07.000 --> 00:26:12.000]  只有明白這一份永不分離的愛,
[00:26:12.000 --> 00:26:15.000]  才能夠給你有最大的安全感,
[00:26:15.000 --> 00:26:17.000]  這份安全感,
[00:26:17.000 --> 00:26:21.000]  能夠幫助你戰勝和跨過一切,
[00:26:21.000 --> 00:26:22.000]  第二,
[00:26:22.000 --> 00:26:24.000]  當我們領受這份愛的時候,
[00:26:24.000 --> 00:26:26.000]  我們都可以像保羅一樣,
[00:26:26.000 --> 00:26:29.000]  用這份基督的愛去愛人,
[00:26:29.000 --> 00:26:34.000]  讓人同樣可以去接受這份無條件的愛,
[00:26:34.000 --> 00:26:39.000]  好使基督同樣地形成在他們的心裡面,
[00:26:39.000 --> 00:26:44.000]  我又要再說一些關於我們關係上的事情,
[00:26:44.000 --> 00:26:45.000]  不好意思,
[00:26:45.000 --> 00:26:49.000]  我和Mitche一起之後,
[00:26:49.000 --> 00:26:53.000]  我們都有談到彼此信任的問題,
[00:26:53.000 --> 00:26:56.000]  我和Mitche什麼都說,
[00:26:56.000 --> 00:26:58.000]  我以前的檔案,
[00:26:58.000 --> 00:27:00.000]  好像電話簿一樣厚,
[00:27:00.000 --> 00:27:02.000]  現在沒有電話簿了,
[00:27:03.000 --> 00:27:05.000]  以前的黃頁,
[00:27:05.000 --> 00:27:06.000]  那麼厚的電話簿,
[00:27:06.000 --> 00:27:08.000]  在感情上,
[00:27:08.000 --> 00:27:10.000]  雖然說我自己受過傷害,
[00:27:10.000 --> 00:27:12.000]  但我也傷害過不少人,
[00:27:12.000 --> 00:27:16.000]  這些他全部都知道,
[00:27:16.000 --> 00:27:19.000]  我記得他說過一句話,
[00:27:19.000 --> 00:27:21.000]  他說,
[00:27:21.000 --> 00:27:23.000]  他令我這句說話明白到,
[00:27:23.000 --> 00:27:26.000]  為什麼他會有這份安全感,
[00:27:26.000 --> 00:27:28.000]  他說,
[00:27:28.000 --> 00:27:30.000]  我不是信任你,
[00:27:30.000 --> 00:27:32.000]  我是信任神,
[00:27:33.000 --> 00:27:34.000]  嘩,
[00:27:34.000 --> 00:27:37.000]  這句話很普通,
[00:27:37.000 --> 00:27:39.000]  不單止打冷顫,
[00:27:39.000 --> 00:27:41.000]  他不是信任我,
[00:27:41.000 --> 00:27:43.000]  他是信任那個全知全能,
[00:27:43.000 --> 00:27:45.000]  認識他,認識我,
[00:27:45.000 --> 00:27:47.000]  那個上帝,
[00:27:47.000 --> 00:27:50.000]  他是信任那個怎樣都會照顧他,
[00:27:50.000 --> 00:27:52.000]  怎樣都會看守我們,
[00:27:52.000 --> 00:27:54.000]  那個上帝天父神,
[00:27:54.000 --> 00:27:56.000]  這個很重要,
[00:27:56.000 --> 00:27:59.000]  我當時看到的是什麼?
[00:27:59.000 --> 00:28:00.000]  我看到的是,
[00:28:00.000 --> 00:28:03.000]  基督形成在他心裏,
[00:28:03.000 --> 00:28:07.000]  其實我不是想哭,
[00:28:07.000 --> 00:28:09.000]  不過有少少感動,
[00:28:09.000 --> 00:28:10.000]  我看到的是,
[00:28:10.000 --> 00:28:12.000]  基督形成在他心裏,
[00:28:12.000 --> 00:28:14.000]  他才有這份安全感,
[00:28:14.000 --> 00:28:15.000]  但你怎會,
[00:28:15.000 --> 00:28:18.000]  可能你正面對著,
[00:28:18.000 --> 00:28:20.000]  你生活當中的很多不確定性,
[00:28:20.000 --> 00:28:22.000]  又或者你是正面對著,
[00:28:22.000 --> 00:28:25.000]  你的一些困難和挑戰,
[00:28:25.000 --> 00:28:27.000]  你不知道怎樣處理,
[00:28:27.000 --> 00:28:29.000]  甚至你會懷疑著,
[00:28:29.000 --> 00:28:31.000]  其實神是否會幫你的,
[00:28:31.000 --> 00:28:33.000]  你可能很不其然,
[00:28:33.000 --> 00:28:36.000]  不自覺地落了去一種很掙扎的狀態,
[00:28:36.000 --> 00:28:38.000]  你懷疑自己是否不夠虔誠,
[00:28:38.000 --> 00:28:39.000]  是否不夠好,
[00:28:39.000 --> 00:28:40.000]  是否因為這樣,
[00:28:40.000 --> 00:28:41.000]  所以上帝不幫你,
[00:28:41.000 --> 00:28:42.000]  是否因為這樣,
[00:28:42.000 --> 00:28:44.000]  甚至上帝不愛你,
[00:28:44.000 --> 00:28:47.000]  可能你已經回了教會一段時間,
[00:28:47.000 --> 00:28:48.000]  回了教會很久,
[00:28:48.000 --> 00:28:52.000]  但裏面仍舊有一種很強烈的不安全感,
[00:28:52.000 --> 00:28:58.000]  引致你不能得著從主而來的平安和喜樂,
[00:28:59.000 --> 00:29:03.000]  弟子們,今天主耶穌將要福音給我們,
[00:29:03.000 --> 00:29:07.000]  主耶穌在重新一次祂的福音的時候,
[00:29:07.000 --> 00:29:09.000]  求聖靈幫助我們,
[00:29:09.000 --> 00:29:12.000]  幫助我們能夠深深地感受這裏,
[00:29:12.000 --> 00:29:15.000]  有一個為我們寫生的主,
[00:29:15.000 --> 00:29:17.000]  是多麼地愛我們,
[00:29:17.000 --> 00:29:22.000]  讓我們知道我們有一位滿有慈愛的天父,
[00:29:22.000 --> 00:29:24.000]  是多麼地認識我們,
[00:29:25.000 --> 00:29:28.000]  所以這是我們一起祈禱的時候,
[00:29:28.000 --> 00:29:32.000]  我們一起不要再用我們頭腦,
[00:29:32.000 --> 00:29:33.000]  沒錯,頭腦幫助到我們,
[00:29:33.000 --> 00:29:34.000]  有認知,
[00:29:34.000 --> 00:29:36.000]  聖經有教導我們,
[00:29:36.000 --> 00:29:38.000]  但我們要藉著聖靈,
[00:29:38.000 --> 00:29:42.000]  我們要將我們的腦袋和我們的心重新連結,
[00:29:42.000 --> 00:29:46.000]  我們才能夠明白那個愛我們的神,
[00:29:46.000 --> 00:29:47.000]  認識我們的神,
[00:29:47.000 --> 00:29:48.000]  無論在什麼環境下,
[00:29:48.000 --> 00:29:50.000]  祂都陪伴著我們,
[00:29:50.000 --> 00:29:54.000]  我絕對相信今天上帝要給大家的Heaven,
[00:29:54.000 --> 00:29:56.000]  從祂而來的安全感,
[00:29:56.000 --> 00:30:00.000]  不如我邀請大家閉上雙眼,
[00:30:00.000 --> 00:30:05.000]  我也邀請我們的Worship Team可以上來,
[00:30:05.000 --> 00:30:12.000]  我們一起去讓聖靈去工作,
[00:30:12.000 --> 00:30:19.000]  關係是彼此之間去建立的,
[00:30:21.000 --> 00:30:24.000]  所以不是從第三者去跟你說多少話,
[00:30:24.000 --> 00:30:28.000]  而是今天在座的在這裏,
[00:30:28.000 --> 00:30:33.000]  你們自己可以和阿爸父去聊聊天,
[00:30:33.000 --> 00:30:39.000]  阿爸父說,
[00:30:39.000 --> 00:30:42.000]  我又怎會不認識你呢?
[00:30:42.000 --> 00:30:45.000]  你的存在,你的被創造,
[00:30:45.000 --> 00:30:47.000]  你今天在這裏,
[00:30:47.000 --> 00:30:48.000]  我全部都知道,
[00:30:48.000 --> 00:30:50.000]  你經歷的困難,
[00:30:50.000 --> 00:30:52.000]  我又怎會不知道呢?
[00:30:52.000 --> 00:30:54.000]  你受過的傷,
[00:30:54.000 --> 00:30:56.000]  我又怎會不明白呢?
[00:30:56.000 --> 00:31:01.000]  你覺得不明白嗎?
[00:31:01.000 --> 00:31:06.000]  所以主耶穌是天父的獨生子,
[00:31:06.000 --> 00:31:10.000]  祂親自來到地上去經歷這一切的痛苦,
[00:31:10.000 --> 00:31:13.000]  去suffer這一切比你們更多,
[00:31:13.000 --> 00:31:17.000]  祂說因為我受了這一切的痛苦,
[00:31:17.000 --> 00:31:19.000]  祂說因為我愛你,
[00:31:19.000 --> 00:31:21.000]  耶穌基督的死,
[00:31:21.000 --> 00:31:22.000]  祂是獨生子的死,
[00:31:22.000 --> 00:31:27.000]  是因為為我們每一個人的罪而死,
[00:31:27.000 --> 00:31:33.000]  我們不再需要被那些不是神的神明,
[00:31:33.000 --> 00:31:38.000]  甚至乎一些不是應該在我們身上的掣肘,
[00:31:38.000 --> 00:31:42.000]  又或者我們不再被我們生活上,
[00:31:42.000 --> 00:31:46.000]  我們覺得我們應付不到的事情去壓制我們,
[00:31:46.000 --> 00:31:51.000]  可能你的處境是受壓於不同的事情,
[00:31:51.000 --> 00:31:56.000]  但上帝說我知道,
[00:31:56.000 --> 00:31:58.000]  我認識你,
[00:31:58.000 --> 00:32:00.000]  我愛你,
[00:32:00.000 --> 00:32:04.000]  邀請大家如果你想將你所有這一切,
[00:32:04.000 --> 00:32:06.000]  如果你在腦裏面,
[00:32:06.000 --> 00:32:07.000]  在你心裏面呈現的,
[00:32:07.000 --> 00:32:08.000]  你想交給上帝,
[00:32:08.000 --> 00:32:10.000]  交回給阿爸父,
[00:32:10.000 --> 00:32:12.000]  你可以張開你的雙手,
[00:32:12.000 --> 00:32:15.000]  你繼續坐在這裏,
[00:32:15.000 --> 00:32:17.000]  大家仍然合眼,
[00:32:17.000 --> 00:32:19.000]  這是你和上帝的時刻,
[00:32:19.000 --> 00:32:23.000]  你將這一切的重擔,
[00:32:23.000 --> 00:32:25.000]  困惑,
[00:32:25.000 --> 00:32:30.000]  甚至剛才所提到的那些不確定,
[00:32:30.000 --> 00:32:32.000]  那些不安全,
[00:32:32.000 --> 00:32:34.000]  不平安,
[00:32:34.000 --> 00:32:36.000]  你說阿爸父,
[00:32:36.000 --> 00:32:39.000]  我將一切都交給你,
[00:32:39.000 --> 00:32:42.000]  因為你比我們更知道,
[00:32:43.000 --> 00:32:45.000]  前面的路是怎樣,
[00:32:45.000 --> 00:32:51.000]  是呀,上帝說,
[00:32:51.000 --> 00:32:53.000]  人生可以很複雜,
[00:32:53.000 --> 00:32:57.000]  當我們全部擁有上身的時候,
[00:32:57.000 --> 00:33:00.000]  導致我們成為一個很複雜的人,
[00:33:00.000 --> 00:33:04.000]  但上帝都說人生可以很簡單,
[00:33:04.000 --> 00:33:07.000]  因為這一切我們都可以交托,
[00:33:11.000 --> 00:33:13.000]  主啊,我多謝你,
[00:33:13.000 --> 00:33:19.000]  多謝你今天親自去讓我們知道你有多認識我們,
[00:33:19.000 --> 00:33:25.000]  你認識我們比我們對你認識多很多,
[00:33:25.000 --> 00:33:30.000]  多謝你讓我們知道,
[00:33:30.000 --> 00:33:33.000]  我們單單依靠耶穌,
[00:33:33.000 --> 00:33:36.000]  我們知道你有多愛我們,
[00:33:38.000 --> 00:33:40.000]  我們知道你有多愛我們,
[00:33:40.000 --> 00:33:44.000]  主啊,我多謝你的愛,
[00:33:44.000 --> 00:33:47.000]  多謝你時刻在我們身邊,
[00:33:47.000 --> 00:33:50.000]  多謝你讓聖靈在我們心裏面,
[00:33:50.000 --> 00:33:55.000]  每當我們遇上困難,困惑,挑戰的時候,
[00:33:55.000 --> 00:33:57.000]  求聖靈幫助我們,
[00:33:57.000 --> 00:33:59.000]  提醒我們,
[00:33:59.000 --> 00:34:01.000]  認識我們上帝,
[00:34:01.000 --> 00:34:04.000]  才是唯一給我們安全感的上帝。
[00:34:04.000 --> 00:34:05.000]  阿們。
[00:34:05.000 --> 00:34:05.500]  嗯
[00:34:05.500 --> 00:34:09.500]  謝謝觀看

