
[00:00:00.000 --> 00:00:01.240]   - Thank you, Carla.
[00:17:48.320 --> 00:17:52.200]   a lot of parenting tips, pranks you play on people,
[00:17:52.200 --> 00:17:55.960]   easy recipes, but also motivational things, right?
[00:17:55.960 --> 00:17:57.920]   There's a motivational guy, I'm not gonna call his name,
[00:17:57.920 --> 00:18:00.160]   he uses a lot of very colorful language.
[00:18:00.160 --> 00:18:02.040]   Sometimes I listen to him to get myself
[00:18:02.040 --> 00:18:04.760]   to get ready to work out or something like that.
[00:18:04.760 --> 00:18:07.600]   But if motivational quotes are your thing,
[00:18:07.600 --> 00:18:10.360]   you've probably heard some of these, right?
[00:18:10.360 --> 00:18:12.000]   Failure to prepare is what?
[00:18:12.000 --> 00:18:13.640]   Preparation to fail.
[00:18:13.640 --> 00:18:15.160]   Ooh, yeah.
[00:18:15.160 --> 00:18:17.840]   Stay ready so you don't have to get ready.
[00:18:17.840 --> 00:18:19.200]   All those kind of things, right?
[00:18:19.200 --> 00:18:21.920]   Now, this is something that I've noticed.
[00:18:21.920 --> 00:18:23.560]   We like to apply this mindset
[00:18:23.560 --> 00:18:27.400]   to certain aspects of our life, right?
[00:18:27.400 --> 00:18:28.960]   Stay on the grind.
[00:18:28.960 --> 00:18:30.920]   Right, when it comes to things like working out
[00:18:30.920 --> 00:18:33.320]   or chasing your personal goal, reaching your dreams,
[00:18:33.320 --> 00:18:35.760]   come on, yeah, no days off, let's get it,
[00:18:35.760 --> 00:18:37.760]   let's go, let's go, let's go, right?
[00:18:37.760 --> 00:18:38.760]   These are the kind of things
[00:18:38.760 --> 00:18:41.640]   that we like to motivate ourselves with.
[00:18:41.640 --> 00:18:43.960]   But for some reason when it comes to preaching
[00:18:43.960 --> 00:18:45.480]   and living out the word, whew,
[00:18:46.920 --> 00:18:48.920]   suddenly we don't feel like we're ready.
[00:18:48.920 --> 00:18:51.760]   Suddenly we're full of excuses.
[00:18:51.760 --> 00:18:54.840]   Things like, oh, you know,
[00:18:54.840 --> 00:18:56.840]   I don't really know the Bible well enough yet
[00:18:56.840 --> 00:18:58.800]   to go and talk to that person about it.
[00:18:58.800 --> 00:19:02.640]   It's gonna be really awkward if I ask that person
[00:19:02.640 --> 00:19:04.560]   and if I can pray for them, right?
[00:19:04.560 --> 00:19:07.320]   Now, this person's gonna think I'm a weirdo
[00:19:07.320 --> 00:19:09.720]   if I ask them if they want to know who Jesus is.
[00:19:09.720 --> 00:19:12.240]   You know, I don't have much time right now.
[00:19:12.240 --> 00:19:13.560]   I'm busy.
[00:19:13.560 --> 00:19:15.760]   I'll serve the community next year.
[00:19:15.760 --> 00:19:18.520]   It's not just a good time for me right now.
[00:19:18.520 --> 00:19:21.080]   I'm gonna wait for a better occasion before I,
[00:19:21.080 --> 00:19:23.520]   you can fill in the blank.
[00:19:23.520 --> 00:19:28.880]   But God's word here gives us no room for excuses.
[00:19:28.880 --> 00:19:31.200]   And the truth is this,
[00:19:31.200 --> 00:19:34.640]   if we're always waiting for the right time,
[00:19:34.640 --> 00:19:38.560]   we'll always find a right reason to put it off.
[00:19:38.560 --> 00:19:39.920]   This is what procrastination is.
[00:19:39.920 --> 00:19:41.360]   Like, trust me, okay?
[00:19:41.360 --> 00:19:44.120]   Like my wife always says, don't you know,
[00:19:44.120 --> 00:19:45.360]   I always say to my wife, excuse me,
[00:19:45.360 --> 00:19:47.080]   don't remind me every six months, okay?
[00:19:47.080 --> 00:19:48.680]   I'm gonna get round to fixing that cupboard
[00:19:48.680 --> 00:19:50.160]   in the wardrobe, okay?
[00:19:50.160 --> 00:19:53.560]   Procrastination, I wrestle with it.
[00:19:53.560 --> 00:19:54.400]   But here's the point.
[00:19:54.400 --> 00:19:57.360]   If we only preach the gospel in times
[00:19:57.360 --> 00:20:01.600]   and conditions were right, it would never get done.
[00:20:01.600 --> 00:20:03.920]   And the challenge here is this,
[00:20:03.920 --> 00:20:06.120]   whether the time seems right or not,
[00:20:06.120 --> 00:20:07.760]   that's not what matters.
[00:20:07.760 --> 00:20:09.960]   What matters is your readiness and your willingness
[00:20:09.960 --> 00:20:11.640]   to preach the word.
[00:20:11.640 --> 00:20:14.040]   Paul is saying here, preaching the word
[00:20:14.040 --> 00:20:16.240]   isn't something that we clock in and out of,
[00:20:16.240 --> 00:20:17.960]   something that we can just complementalize
[00:20:17.960 --> 00:20:20.160]   as part of our lives, but this is something,
[00:20:20.160 --> 00:20:22.520]   if we want to stay on the grind for something,
[00:20:22.520 --> 00:20:26.080]   do it for the sake of preaching the gospel.
[00:20:26.080 --> 00:20:28.600]   Now, I'll caveat with this.
[00:20:28.600 --> 00:20:31.080]   At the same time, right, this doesn't constantly mean
[00:20:31.080 --> 00:20:33.280]   going round bashing people in the head with a Bible.
[00:20:33.280 --> 00:20:35.280]   That's not what it's calling us to do here, though.
[00:20:35.280 --> 00:20:37.560]   All right, don't get weird about it.
[00:20:37.560 --> 00:20:39.400]   Maybe you know people like this too, right?
[00:20:39.400 --> 00:20:41.000]   You can't even have a normal conversation.
[00:20:41.000 --> 00:20:43.280]   For someone like this, say,
[00:20:43.280 --> 00:20:45.560]   you ask them for a cup of water because you're thirsty,
[00:20:45.560 --> 00:20:47.240]   and instead of just handing you a cup of water,
[00:20:47.240 --> 00:20:48.560]   they'll say something like,
[00:20:48.560 --> 00:20:50.520]   oh, I know you're thirsty, brother,
[00:20:50.520 --> 00:20:51.720]   but do you know something else?
[00:20:51.720 --> 00:20:53.680]   You should be thirsty for the Lord, you know,
[00:20:53.680 --> 00:20:56.360]   and you need the Holy Spirit in your life, right?
[00:20:56.360 --> 00:20:58.520]   Don't be that guy either, okay?
[00:20:58.520 --> 00:21:02.160]   That's not what it's calling us to do.
[00:21:02.160 --> 00:21:05.760]   The key here, okay, is to be prepared.
[00:21:05.760 --> 00:21:10.320]   Be prepared so that when that moment comes,
[00:21:10.320 --> 00:21:13.480]   whenever that is, whether it's convenient or not,
[00:21:13.480 --> 00:21:16.400]   you are ready to preach the Word.
[00:21:16.400 --> 00:21:19.960]   And we preach this Word, we believe in this Word,
[00:21:19.960 --> 00:21:23.880]   we live by this Word because the Word has power.
[00:21:23.880 --> 00:21:26.840]   In other places, Paul would say that the Word
[00:21:26.840 --> 00:21:31.040]   is like a double-edged sword, dividing soul and spirit.
[00:21:31.040 --> 00:21:32.760]   Early in the book of 2 Timothy,
[00:21:32.760 --> 00:21:34.960]   the Word is described as useful for teaching,
[00:21:34.960 --> 00:21:38.320]   rebuking, correcting, and training in righteousness.
[00:21:39.200 --> 00:21:41.280]   In Romans, it tells us that faith comes
[00:21:41.280 --> 00:21:44.480]   from hearing the Word, and the Word is heard through,
[00:21:44.480 --> 00:21:47.840]   and the message is heard through the Word about Christ.
[00:21:47.840 --> 00:21:49.720]   Isaiah tells us that the only thing
[00:21:49.720 --> 00:21:54.320]   that's gonna last forever in this world is the Word of God.
[00:21:54.320 --> 00:21:58.720]   And Paul here says the Word has the power.
[00:21:58.720 --> 00:22:01.440]   It's got power to change people's lives.
[00:22:01.440 --> 00:22:05.960]   It's got the power to correct, rebuke, and encourage.
[00:22:05.960 --> 00:22:08.920]   Again, let's pause here to take a look at these words
[00:22:08.920 --> 00:22:10.480]   because they sound kind of serious,
[00:22:10.480 --> 00:22:13.640]   kind of scary, kind of judgmental.
[00:22:13.640 --> 00:22:15.200]   But I think what Paul's trying to do here
[00:22:15.200 --> 00:22:18.160]   is explain how the power of God's Word
[00:22:18.160 --> 00:22:21.920]   has an immediate effect on our lives.
[00:22:21.920 --> 00:22:25.200]   So the first word he says is to correct.
[00:22:25.200 --> 00:22:27.060]   Correct means that the Word is able
[00:22:27.060 --> 00:22:29.920]   to guide us back onto the right path.
[00:22:29.920 --> 00:22:33.960]   Scripture says the Word of the Lord is a lamp to my feet
[00:22:33.960 --> 00:22:36.280]   and a guide unto my path.
[00:22:36.280 --> 00:22:39.280]   Now, this might make us a bit nervous
[00:22:39.280 --> 00:22:41.680]   because we live in a time and age
[00:22:41.680 --> 00:22:45.280]   where things don't really seem to have a right and a wrong.
[00:22:45.280 --> 00:22:48.300]   Right, and when this is the case,
[00:22:48.300 --> 00:22:51.160]   then there isn't really anything to correct.
[00:22:51.160 --> 00:22:53.660]   What's true for you might not be true for me,
[00:22:53.660 --> 00:22:54.580]   but that's okay, right?
[00:22:54.580 --> 00:22:56.280]   We'll just agree to disagree.
[00:22:56.280 --> 00:23:00.480]   But the fact that God's Word can be used to correct
[00:23:00.480 --> 00:23:03.040]   means that there is a right way.
[00:23:03.040 --> 00:23:04.640]   There is an objective truth
[00:23:04.640 --> 00:23:06.880]   that we can point people back towards.
[00:23:06.880 --> 00:23:11.240]   There is a standard which God expects His people to live by.
[00:23:11.240 --> 00:23:15.240]   And God's Word is how we know what that is.
[00:23:15.240 --> 00:23:17.680]   It's through God's Word that we know
[00:23:17.680 --> 00:23:19.940]   how He wants us to live.
[00:23:19.940 --> 00:23:22.240]   It's through God's Word that we can always
[00:23:22.240 --> 00:23:25.640]   point our lives back when it seems to go off course.
[00:23:25.640 --> 00:23:28.920]   His Word becomes like the north star in our life
[00:23:28.920 --> 00:23:31.460]   by which we navigate our life by.
[00:23:32.880 --> 00:23:34.920]   So it's useful for correcting.
[00:23:34.920 --> 00:23:37.760]   Now rebuking is the next word.
[00:23:37.760 --> 00:23:39.640]   This word might make us even more nervous
[00:23:39.640 --> 00:23:41.120]   because it's not just about now
[00:23:41.120 --> 00:23:43.320]   pointing out something that is wrong.
[00:23:43.320 --> 00:23:46.960]   It sounds like it's giving some kind of punishment.
[00:23:46.960 --> 00:23:50.000]   But again, you know, the world might say, "How dare you?
[00:23:50.000 --> 00:23:51.000]   "Who do you think you are
[00:23:51.000 --> 00:23:53.160]   "to have the right to rebuke people?"
[00:23:53.160 --> 00:23:57.400]   But again, let me give you another way to look at it.
[00:23:57.400 --> 00:24:00.080]   If we're the ones who know the Word, right,
[00:24:00.080 --> 00:24:03.360]   and we believe the Word is the truth,
[00:24:03.360 --> 00:24:05.440]   if we're the ones that know the Word is the truth
[00:24:05.440 --> 00:24:07.760]   and it's the correct way to live,
[00:24:07.760 --> 00:24:10.120]   and we see people around us going down a path
[00:24:10.120 --> 00:24:12.160]   that is away from the Word,
[00:24:12.160 --> 00:24:14.120]   going in the wrong direction,
[00:24:14.120 --> 00:24:16.040]   in a direction that's going to lead to pain
[00:24:16.040 --> 00:24:18.900]   and destruction and death instead of life,
[00:24:18.900 --> 00:24:20.800]   and life in the full,
[00:24:20.800 --> 00:24:23.400]   then you tell me what's the more loving thing to do.
[00:24:23.400 --> 00:24:25.920]   To continue to let that person
[00:24:25.920 --> 00:24:28.620]   or those people go down that path?
[00:24:28.620 --> 00:24:30.960]   Or do everything you can to pull them back
[00:24:30.960 --> 00:24:33.280]   towards the truth, to rebuke and to correct,
[00:24:33.280 --> 00:24:37.000]   to lead them back on the path that leads to Jesus?
[00:24:37.000 --> 00:24:41.020]   Okay, but here's the key.
[00:24:41.020 --> 00:24:43.660]   And this is very important as well,
[00:24:43.660 --> 00:24:47.120]   because often this is the part I think we get wrong.
[00:24:47.120 --> 00:24:50.160]   Because when our methods of correcting and rebuking
[00:24:50.160 --> 00:24:52.680]   are not done in the right way,
[00:24:52.680 --> 00:24:54.880]   it can actually be really damaging
[00:24:54.880 --> 00:24:57.240]   and leads to hurting people.
[00:24:57.240 --> 00:24:59.020]   It leads to Christians being labeled
[00:24:59.020 --> 00:25:01.600]   and sometimes justifiably as being mean
[00:25:01.600 --> 00:25:04.380]   and arrogant, judgmental, hypocritical.
[00:25:04.380 --> 00:25:08.060]   So when we talk about correcting and rebuking,
[00:25:08.060 --> 00:25:10.280]   it has to be done in the right way.
[00:25:10.280 --> 00:25:13.420]   Which is why Paul adds at the end of this,
[00:25:13.420 --> 00:25:16.720]   the right way to do this is through encouragement.
[00:25:16.720 --> 00:25:20.900]   To encourage means to urge,
[00:25:20.900 --> 00:25:22.600]   to come alongside, to support,
[00:25:22.600 --> 00:25:24.260]   not to bash over the head, okay?
[00:25:24.260 --> 00:25:25.780]   That's not encouraging.
[00:25:26.620 --> 00:25:28.300]   And with encouragement, it's also done
[00:25:28.300 --> 00:25:31.860]   with great patience and careful instruction.
[00:25:31.860 --> 00:25:34.820]   You see, we just correct and rebuke
[00:25:34.820 --> 00:25:37.000]   without patience and grace,
[00:25:37.000 --> 00:25:39.580]   that does not reflect the heart of God.
[00:25:39.580 --> 00:25:44.380]   And we come off as jerks and bad and hypocritical.
[00:25:44.380 --> 00:25:45.340]   Actually, when we do this,
[00:25:45.340 --> 00:25:48.780]   we don't just dishonor the name of yourself,
[00:25:48.780 --> 00:25:51.400]   but it also dishonors the name of Jesus.
[00:25:51.400 --> 00:25:54.180]   It makes him seem like a bad guy who's not caring,
[00:25:54.180 --> 00:25:56.820]   who's not patient, who's not full of grace and mercy.
[00:25:56.820 --> 00:26:00.340]   We have to understand that it's a journey
[00:26:00.340 --> 00:26:04.280]   to learn how to live according to the word,
[00:26:04.280 --> 00:26:06.220]   just like it's been a journey for you.
[00:26:06.220 --> 00:26:10.400]   And we can't expect people to get it right straight away.
[00:26:10.400 --> 00:26:14.580]   And when we rebuke without careful instruction,
[00:26:14.580 --> 00:26:17.900]   it leaves people feeling confused and frustrated.
[00:26:17.900 --> 00:26:20.620]   It's like telling somebody that they're wrong,
[00:26:20.620 --> 00:26:22.380]   but never explaining why.
[00:26:23.500 --> 00:26:25.940]   And when we correct without patience,
[00:26:25.940 --> 00:26:29.260]   it leaves people feeling frustrated and uncared for,
[00:26:29.260 --> 00:26:30.620]   like there's some sort of project
[00:26:30.620 --> 00:26:31.860]   that we've been sent to fix
[00:26:31.860 --> 00:26:33.420]   just to take that off our list.
[00:26:33.420 --> 00:26:38.020]   So it has to be done with love, with grace,
[00:26:38.020 --> 00:26:41.580]   with mercy, with great patience and encouragement.
[00:26:41.580 --> 00:26:45.780]   And then Paul wants us to understand this,
[00:26:45.780 --> 00:26:48.120]   scripture wants us to understand this,
[00:26:48.120 --> 00:26:50.180]   it's not going to be easy.
[00:26:50.180 --> 00:26:53.280]   Preaching and living out the word
[00:26:53.280 --> 00:26:56.020]   is going to come with a whole lot of pushback,
[00:26:56.020 --> 00:26:58.580]   resistance and even rebellion.
[00:26:58.580 --> 00:27:01.860]   He says it like this, "For the time will come
[00:27:01.860 --> 00:27:04.540]   when people will not put up with sound doctrine.
[00:27:04.540 --> 00:27:06.320]   Instead, to suit their own desires,
[00:27:06.320 --> 00:27:08.620]   they will gather around them a great number of teachers
[00:27:08.620 --> 00:27:11.460]   to say what the itching ears want to hear.
[00:27:11.460 --> 00:27:16.140]   They will turn away from the truth and turn aside to myths."
[00:27:16.140 --> 00:27:18.620]   Right, in other words, there is a time coming
[00:27:18.620 --> 00:27:22.620]   when people will not like the word that we're gonna bring.
[00:27:22.620 --> 00:27:23.920]   Right, they're not gonna like the word
[00:27:23.920 --> 00:27:26.360]   that is gonna keep them close to God.
[00:27:26.360 --> 00:27:27.500]   They're not gonna like the word
[00:27:27.500 --> 00:27:30.360]   that will help them be more like Jesus.
[00:27:30.360 --> 00:27:31.540]   They're not gonna like teaching
[00:27:31.540 --> 00:27:34.500]   that's gonna keep them strong in the Lord.
[00:27:34.500 --> 00:27:35.840]   They're not gonna like it
[00:27:35.840 --> 00:27:37.240]   when they're corrected and rebuked
[00:27:37.240 --> 00:27:39.760]   because in their minds, they've already made up,
[00:27:39.760 --> 00:27:43.080]   you know, the decision of what is right and what is wrong.
[00:27:43.080 --> 00:27:44.920]   So instead of listening to the truth,
[00:27:44.920 --> 00:27:47.340]   instead of listening to what is good,
[00:27:47.340 --> 00:27:49.080]   they will simply find people to tell them
[00:27:49.080 --> 00:27:51.640]   whatever it is they want to hear,
[00:27:51.640 --> 00:27:53.620]   to tickle their ears,
[00:27:53.620 --> 00:27:55.780]   to make them feel better about themselves,
[00:27:55.780 --> 00:27:57.320]   thinking they can just rest easy,
[00:27:57.320 --> 00:27:59.920]   ignoring the fact that like we said at the beginning,
[00:27:59.920 --> 00:28:03.200]   Jesus is coming back to judge.
[00:28:03.200 --> 00:28:05.860]   And one day, we're gonna have to give an account
[00:28:05.860 --> 00:28:07.720]   of how we've lived to him.
[00:28:07.720 --> 00:28:12.380]   This isn't a prophetic warning over the church.
[00:28:12.380 --> 00:28:15.600]   Now, let's look at it this way, okay?
[00:28:15.600 --> 00:28:17.780]   Suppose you go for a checkup with your doctor
[00:28:17.780 --> 00:28:20.660]   and the doctor tells you, "You know what?
[00:28:20.660 --> 00:28:22.500]   "Cholesterol's looking kind of high.
[00:28:22.500 --> 00:28:23.500]   "Sugar level's kind of high.
[00:28:23.500 --> 00:28:25.020]   "Your heart's struggling a bit.
[00:28:25.020 --> 00:28:26.920]   "Maybe lay off the sugary foods, you know,
[00:28:26.920 --> 00:28:29.700]   "do more exercise, drink more water, sleep earlier.
[00:28:29.700 --> 00:28:32.260]   "Make a few changes because you're not healthy, right?"
[00:28:32.260 --> 00:28:35.660]   Oh, okay, not my recent checkup, I hope, okay?
[00:28:35.660 --> 00:28:40.060]   But imagine you went to the doctor and they told you that.
[00:28:40.060 --> 00:28:42.580]   Oh, but you don't want to do that, right?
[00:28:42.580 --> 00:28:44.980]   You want donuts for life.
[00:28:44.980 --> 00:28:46.880]   You say, "I'm not here for a long time.
[00:28:46.880 --> 00:28:48.580]   "I'm here for a good time, right?
[00:28:48.580 --> 00:28:49.960]   "I don't want to be skinny and healthy.
[00:28:49.960 --> 00:28:52.220]   "I want to be fat and happy," right?
[00:28:52.220 --> 00:28:55.180]   And so you keep finding doctors.
[00:28:55.180 --> 00:28:57.260]   You keep finding doctors until you one find that says,
[00:28:57.260 --> 00:28:59.540]   "Oh, yeah, you know, whatever, yeah, it's high,
[00:28:59.540 --> 00:29:02.440]   "but it's not like really high."
[00:29:02.440 --> 00:29:03.500]   And actually, you know what?
[00:29:03.500 --> 00:29:06.100]   Donuts actually have a lot of nutrients in them, right?
[00:29:06.100 --> 00:29:08.540]   So like, donuts aren't the worst, okay?
[00:29:08.540 --> 00:29:10.340]   So in fact, you know what?
[00:29:10.340 --> 00:29:13.220]   I've read a recent report that sweat's not good for you.
[00:29:13.220 --> 00:29:14.740]   It clogs up your pores, right?
[00:29:14.740 --> 00:29:17.580]   And so, and you know, too much water isn't bad.
[00:29:17.580 --> 00:29:20.320]   You need some electrolytes in your life as well.
[00:29:20.320 --> 00:29:23.380]   So you know, like fizzy drinks, that's also fine, right?
[00:29:23.380 --> 00:29:27.280]   This is the kind of thinking that the church
[00:29:27.280 --> 00:29:29.840]   is in danger of, right?
[00:29:29.840 --> 00:29:31.640]   The trend that people just wanting to hear
[00:29:31.640 --> 00:29:33.760]   whatever they want to hear.
[00:29:33.760 --> 00:29:36.160]   The trend of people being told, "You're fine.
[00:29:36.160 --> 00:29:37.020]   "Don't change.
[00:29:37.020 --> 00:29:38.600]   "You don't need to discipline yourself.
[00:29:38.600 --> 00:29:40.780]   "You don't need to believe everything that Jesus says.
[00:29:40.780 --> 00:29:43.240]   "You do you, and it's all good."
[00:29:43.240 --> 00:29:47.000]   Listen, if you want to have your ears tickled,
[00:29:47.000 --> 00:29:48.240]   there are gonna be people out there
[00:29:48.240 --> 00:29:50.880]   who will tickle your ears in all sorts of ways.
[00:29:50.880 --> 00:29:54.560]   People like, not gonna go there, okay?
[00:29:54.560 --> 00:29:57.440]   But there will be people, okay, that will lie to you,
[00:29:57.440 --> 00:30:00.480]   okay, and say things like, "Jesus promised you prosperity.
[00:30:00.480 --> 00:30:01.920]   "You just gotta name it and claim it,
[00:30:01.920 --> 00:30:03.360]   "and then it's yours," right?
[00:30:03.360 --> 00:30:05.340]   That's what Jesus says, right?
[00:30:05.340 --> 00:30:07.720]   They will take a verse like Psalm 37, four.
[00:30:07.720 --> 00:30:09.600]   Look, it says right here in the Bible,
[00:30:09.600 --> 00:30:12.000]   "God will give you the desires of your heart."
[00:30:12.000 --> 00:30:13.320]   So you're just gonna pray to God,
[00:30:13.320 --> 00:30:15.920]   and he's gonna give you everything you want, right?
[00:30:16.840 --> 00:30:19.960]   They will twist and turn and corrupt the word of God
[00:30:19.960 --> 00:30:21.980]   so that people can feel as though they're following him
[00:30:21.980 --> 00:30:24.120]   without any cost, without any discipline,
[00:30:24.120 --> 00:30:26.040]   without any sacrifice in their lives.
[00:30:26.040 --> 00:30:30.480]   All this to say, if we're gonna commit
[00:30:30.480 --> 00:30:35.480]   to preaching the word, make sure we're preaching the word,
[00:30:35.480 --> 00:30:37.800]   not some watered-down, weakened,
[00:30:37.800 --> 00:30:40.680]   fluffy, ear-tickling version of it.
[00:30:40.680 --> 00:30:41.920]   And we have to watch out for this
[00:30:41.920 --> 00:30:45.020]   because this version is not the gospel.
[00:30:45.020 --> 00:30:48.200]   It might be what people want to hear,
[00:30:48.200 --> 00:30:50.340]   but it's not gonna be what they need.
[00:30:50.340 --> 00:30:54.760]   This version of the word will strip it from its power.
[00:30:54.760 --> 00:30:56.960]   This version of the word will carry no ability
[00:30:56.960 --> 00:31:00.840]   to set people free, to bring real hope, real life,
[00:31:00.840 --> 00:31:03.200]   real salvation to a world out there
[00:31:03.200 --> 00:31:05.380]   that's lost and suffering.
[00:31:05.380 --> 00:31:11.520]   Woe to me if I don't preach the gospel.
[00:31:12.980 --> 00:31:15.700]   If we are truly committed to preaching the word,
[00:31:15.700 --> 00:31:18.520]   this church, brothers and sisters,
[00:31:18.520 --> 00:31:21.780]   is what we're gonna have to put up with.
[00:31:21.780 --> 00:31:26.160]   Which is why Paul points us with this final encouragement.
[00:31:26.160 --> 00:31:29.960]   But you, keep your head.
[00:31:29.960 --> 00:31:35.320]   In all situations, endure hardship,
[00:31:35.320 --> 00:31:37.320]   do the work of an evangelist,
[00:31:37.320 --> 00:31:40.320]   discharge all the duties of your ministry.
[00:31:40.320 --> 00:31:42.740]   In other words, Paul is saying,
[00:31:42.740 --> 00:31:45.200]   if you're finding this difficult to do,
[00:31:45.200 --> 00:31:46.640]   if it's a challenge, if it's hard,
[00:31:46.640 --> 00:31:48.860]   if you're coming against pushback,
[00:31:48.860 --> 00:31:51.000]   then you're probably doing the right thing.
[00:31:51.000 --> 00:31:54.600]   We are called to be different.
[00:31:54.600 --> 00:31:56.760]   We have been called to stand firm.
[00:31:56.760 --> 00:31:58.960]   We have been called not to turn to this and that,
[00:31:58.960 --> 00:32:00.240]   but rather, as it says here,
[00:32:00.240 --> 00:32:04.600]   keep your head in all situations.
[00:32:04.600 --> 00:32:06.740]   Don't be enticed by these false teachings,
[00:32:06.740 --> 00:32:09.280]   but focus on what you know is true.
[00:32:10.320 --> 00:32:11.940]   Endure hardship.
[00:32:11.940 --> 00:32:15.460]   As we do this, we know it's not going to be easy.
[00:32:15.460 --> 00:32:17.100]   Like we saw with the people we studied,
[00:32:17.100 --> 00:32:19.920]   it's gonna be difficult and painful at times,
[00:32:19.920 --> 00:32:21.140]   but let me ask you this, church,
[00:32:21.140 --> 00:32:24.800]   did you start following Jesus in order to have an easy life?
[00:32:24.800 --> 00:32:29.540]   I hope not.
[00:32:29.540 --> 00:32:31.180]   I hope your decision to follow Jesus
[00:32:31.180 --> 00:32:34.820]   was because you came to realize that he is the true king.
[00:32:34.820 --> 00:32:37.900]   You came to follow Jesus because you realized
[00:32:37.900 --> 00:32:42.060]   he is the only way, the truth, and the life.
[00:32:42.060 --> 00:32:45.920]   So we go on announcing Jesus is Lord.
[00:32:45.920 --> 00:32:48.960]   And no matter what happens, what's required is not success
[00:32:48.960 --> 00:32:50.500]   as the world sees success,
[00:32:50.500 --> 00:32:54.780]   but rather loyalty and perseverance to preaching his word.
[00:32:54.780 --> 00:32:59.740]   This is why the task, therefore, is to preach the word,
[00:32:59.740 --> 00:33:01.540]   do the work of the evangelist,
[00:33:01.540 --> 00:33:04.300]   an evangelist, the one that preaches and lives out
[00:33:04.300 --> 00:33:06.900]   and speaks the word of God.
[00:33:07.800 --> 00:33:12.180]   Never stop proclaiming the gospel in everything that you do.
[00:33:12.180 --> 00:33:16.040]   There is work to be done.
[00:33:16.040 --> 00:33:19.500]   And like I said, time is short.
[00:33:19.500 --> 00:33:22.620]   And now that we've encountered God, we know him,
[00:33:22.620 --> 00:33:25.760]   we come together each and every Sunday and we encounter him,
[00:33:25.760 --> 00:33:28.640]   now it's on us to preach the word.
[00:33:28.640 --> 00:33:32.780]   You may have classmates or schoolmates
[00:33:32.780 --> 00:33:35.180]   who have not yet heard the gospel.
[00:33:35.180 --> 00:33:36.640]   There may be family out there
[00:33:36.640 --> 00:33:41.000]   who are still to discover who Jesus is.
[00:33:41.000 --> 00:33:43.720]   You have colleagues who are lost and wondering,
[00:33:43.720 --> 00:33:46.480]   where is the purpose and direction of my life?
[00:33:46.480 --> 00:33:51.280]   There's an opportunity there to point them towards Jesus.
[00:33:51.280 --> 00:33:55.240]   We have a city, 90-something percent of our city in Hong Kong
[00:33:55.240 --> 00:33:58.460]   still don't really know who Jesus is.
[00:33:58.460 --> 00:34:02.280]   And look around us, church.
[00:34:02.280 --> 00:34:05.160]   Each week we have more than 1,000 people,
[00:34:05.160 --> 00:34:09.040]   that's a lot of people, coming into this building.
[00:34:09.040 --> 00:34:12.260]   We worship, we connect, we encourage, we love, we care,
[00:34:12.260 --> 00:34:14.640]   we give, we do all these things within the building
[00:34:14.640 --> 00:34:17.040]   in the name of Jesus.
[00:34:17.040 --> 00:34:19.360]   And I love this church, I love the community,
[00:34:19.360 --> 00:34:21.240]   I love being part of the team here,
[00:34:21.240 --> 00:34:23.040]   but I'm fully convinced also
[00:34:23.040 --> 00:34:25.820]   that this is not all it's meant to be.
[00:34:25.820 --> 00:34:29.360]   And at the end of every Sunday, I always think to myself,
[00:34:29.360 --> 00:34:33.800]   what if, what if every single person here
[00:34:33.800 --> 00:34:37.920]   committed to preaching the word outside of this space?
[00:34:37.920 --> 00:34:40.660]   What if every single person here
[00:34:40.660 --> 00:34:43.080]   committed to help people around them
[00:34:43.080 --> 00:34:47.300]   to come to a faith in Jesus through encouragement,
[00:34:47.300 --> 00:34:52.180]   through love, through patience, no matter how hard it gets?
[00:34:52.180 --> 00:34:56.720]   This is the key, this is how the world is changed.
[00:34:56.720 --> 00:35:00.480]   Look, it started from 12 disciples following Jesus
[00:35:00.480 --> 00:35:02.520]   to the billions of Christians
[00:35:02.520 --> 00:35:04.920]   that we see worshiping Jesus today.
[00:35:04.920 --> 00:35:08.360]   And that mission, that call continues for us
[00:35:08.360 --> 00:35:11.500]   to go and continue to preach the word.
[00:35:11.500 --> 00:35:15.100]   This is how we truly fulfill our purpose
[00:35:15.100 --> 00:35:18.140]   of lifting up the name of Jesus.
[00:35:18.140 --> 00:35:24.140]   So church, I challenge us, I challenge you and myself,
[00:35:25.320 --> 00:35:29.480]   preach the word in and out of season.
[00:35:29.480 --> 00:35:33.940]   Carry out your giftings, use them for the glory of God,
[00:35:33.940 --> 00:35:38.320]   to show the people around you who God truly is.
[00:35:38.320 --> 00:35:43.100]   This is what we've been called to do as a body of Christ.
[00:35:43.100 --> 00:35:47.100]   If you would close your eyes for a minute,
[00:35:47.100 --> 00:35:50.060]   I'm gonna pray for us, I'm gonna give us some guidance
[00:35:50.060 --> 00:35:52.420]   around what now to do next.
[00:35:52.420 --> 00:35:54.840]   (soft music)
[00:35:54.840 --> 00:36:06.300]   As we've been listening and thinking,
[00:36:06.300 --> 00:36:11.260]   and maybe the Holy Spirit's already been speaking to you
[00:36:11.260 --> 00:36:15.200]   about a name, someone that you need to go and talk to,
[00:36:15.200 --> 00:36:20.520]   a task that he's entrusted you to do.
[00:36:21.160 --> 00:36:23.360]   (soft music)
[00:36:23.360 --> 00:36:27.040]   A challenge, something that you've put off for a while,
