
[00:00:00.000 --> 00:00:03.720]  今天我們延續我們的講道系列
[00:17:06.440 --> 00:17:08.480]  如果我們不了解別人的需要
[00:17:08.480 --> 00:17:09.320]  其實我們是
[00:17:09.320 --> 00:17:10.040]  分享不
[00:17:10.040 --> 00:17:11.240]  有時候會好心做壞事
[00:17:11.240 --> 00:17:12.320]  如果他真的
[00:17:12.320 --> 00:17:13.320]  吃了月餅
[00:17:13.320 --> 00:17:13.920]  真的出事了
[00:17:13.920 --> 00:17:15.320]  他有糖尿病
[00:17:15.320 --> 00:17:16.400]  那我就
[00:17:16.400 --> 00:17:18.320]  都令我有很多反思
[00:17:18.320 --> 00:17:19.440]  為什麼我們真的知道
[00:17:19.440 --> 00:17:21.760]  我們的基層朋友的需要
[00:17:21.760 --> 00:17:22.920]  為什麼真的可以
[00:17:22.920 --> 00:17:24.480]  幫到他們
[00:17:24.480 --> 00:17:25.560]  其實到了
[00:17:25.560 --> 00:17:27.560]  就是結束了那個
[00:17:27.560 --> 00:17:29.600]  就是結束了那個活動
[00:17:29.600 --> 00:17:31.720]  我們其實都和
[00:17:31.720 --> 00:17:34.720]  機構的同工分享
[00:17:34.720 --> 00:17:36.680]  其實機構同工都挑戰我們
[00:17:36.680 --> 00:17:37.680]  想一個問題就是
[00:17:37.680 --> 00:17:38.760]  很多時候我們想
[00:17:38.760 --> 00:17:40.000]  窮是什麼呢
[00:17:40.000 --> 00:17:41.120]  就是窮
[00:17:41.120 --> 00:17:41.920]  我們很多時候就想
[00:17:41.920 --> 00:17:42.800]  沒有錢
[00:17:42.800 --> 00:17:43.680]  就是沒有物資
[00:17:43.680 --> 00:17:45.080]  其實窮都是沒有錢的
[00:17:45.080 --> 00:17:46.200]  但是窮是不是
[00:17:46.200 --> 00:17:47.920]  只是沒有錢的問題呢
[00:17:47.920 --> 00:17:50.560]  會不會還有其他的需要呢
[00:17:50.560 --> 00:17:52.840]  我們都聽機構同工說
[00:17:52.840 --> 00:17:54.040]  其實很多無家者
[00:17:54.040 --> 00:17:55.960]  你以為他在街上睡覺
[00:17:55.960 --> 00:17:57.160]  是因為他沒有房子住
[00:17:57.160 --> 00:17:59.200]  但其實原來可能他有個辦房
[00:17:59.200 --> 00:18:00.360]  不過那個辦房
[00:18:00.360 --> 00:18:01.440]  裡面有很多床褥
[00:18:01.440 --> 00:18:02.440]  咬到他很癢
[00:18:02.440 --> 00:18:04.000]  所以其實他夏天
[00:18:04.000 --> 00:18:05.480]  他就會下樓睡覺
[00:18:05.480 --> 00:18:06.480]  或者在麥當勞那裡坐
[00:18:06.480 --> 00:18:07.680]  那就不用那麼癢
[00:18:07.680 --> 00:18:09.080]  冬天的床褥就沒那麼厲害
[00:18:09.080 --> 00:18:12.120]  他就回到家裡睡覺
[00:18:12.120 --> 00:18:13.640]  其實這個
[00:18:13.640 --> 00:18:14.280]  可能我們
[00:18:14.280 --> 00:18:15.360]  他的需要可能是什麼呢
[00:18:15.360 --> 00:18:16.200]  會不會是
[00:18:16.200 --> 00:18:17.440]  其實有人幫他滅失呢
[00:18:17.440 --> 00:18:18.320]  或者想一些方法
[00:18:18.320 --> 00:18:19.480]  怎樣去令到他
[00:18:19.480 --> 00:18:21.720]  那些失幻可以解決了呢
[00:18:21.720 --> 00:18:23.400]  也有一些同工說
[00:18:23.400 --> 00:18:24.720]  原來有些無家者
[00:18:24.720 --> 00:18:26.320]  其實他有長期病患
[00:18:26.320 --> 00:18:27.520]  就是他要覆診的
[00:18:27.520 --> 00:18:28.360]  長期覆診
[00:18:28.360 --> 00:18:29.880]  但因為他睡在街上的緣故
[00:18:29.880 --> 00:18:31.400]  其實他的精神狀態一般般
[00:18:31.400 --> 00:18:32.600]  因為睡得不好
[00:18:32.600 --> 00:18:35.200]  很多時候就忘記了覆診
[00:18:35.200 --> 00:18:37.240]  或者錯過了覆診之後
[00:18:37.240 --> 00:18:38.920]  又可能要再等多半年
[00:18:38.920 --> 00:18:42.440]  變成他的健康情況就會越來越差
[00:18:42.440 --> 00:18:43.480]  其實他的需要是什麼呢
[00:18:43.480 --> 00:18:44.120]  會不會是
[00:18:44.120 --> 00:18:45.640]  可能有人陪他覆診
[00:18:45.640 --> 00:18:46.800]  提醒他去覆診
[00:18:46.800 --> 00:18:49.040]  看著他吃藥的一些情況
[00:18:49.040 --> 00:18:50.280]  又或者其實有些無家者
[00:18:50.280 --> 00:18:53.400]  其實他有些損傷之後
[00:18:53.400 --> 00:18:56.320]  他住的環境也不是很
[00:18:56.320 --> 00:18:57.680]  很衛生
[00:18:57.680 --> 00:18:59.600]  或者他也不是很懂得處理傷口
[00:18:59.600 --> 00:19:01.040]  他的需要會不會是
[00:19:01.040 --> 00:19:03.200]  有人去幫他清潔傷口
[00:19:03.200 --> 00:19:06.240]  去保養讓他的傷口不要惡化呢
[00:19:06.240 --> 00:19:08.080]  我們也有聽過一些同工說
[00:19:08.080 --> 00:19:10.360]  有些無家者其實他有上班
[00:19:10.360 --> 00:19:11.840]  但因為可能很久沒有上班
[00:19:11.840 --> 00:19:14.040]  其實僱主也不是很願意去聘請他們
[00:19:14.040 --> 00:19:15.680]  會不會其實他的需要是
[00:19:15.680 --> 00:19:17.080]  找一份適合他的工作
[00:19:17.080 --> 00:19:18.480]  適合他的能力的工作
[00:19:18.480 --> 00:19:20.680]  和有一班同事可以支持他
[00:19:20.680 --> 00:19:21.600]  在工作環境裏面
[00:19:21.600 --> 00:19:24.520]  令到他適應工作的節奏呢
[00:19:24.520 --> 00:19:26.480]  也可能大家有新聞看到
[00:19:26.480 --> 00:19:29.280]  有些無家者其實他已經在公共空間裏
[00:19:29.280 --> 00:19:30.680]  生活了一段時間
[00:19:30.680 --> 00:19:33.760]  其實他面對的可能是
[00:19:33.760 --> 00:19:36.480]  社區或者管理空間的人員
[00:19:36.480 --> 00:19:37.800]  對他不是很友善
[00:19:37.800 --> 00:19:39.640]  會不會其實他的需要是
[00:19:39.640 --> 00:19:43.800]  和一些街坊或者管理人員的一個對話
[00:19:43.800 --> 00:19:44.840]  一個好的對話
[00:19:44.840 --> 00:19:46.520]  讓他們互相理解到
[00:19:46.520 --> 00:19:48.880]  去令到一些管理空間的規則
[00:19:48.880 --> 00:19:50.600]  可以對他們更加友善呢
[00:19:50.600 --> 00:19:51.640]  其實我們會看到
[00:19:51.640 --> 00:19:55.200]  原來我們說貧窮人的需要的時候
[00:19:55.200 --> 00:19:58.280]  我們第一可能要對正他們的需要
[00:19:58.280 --> 00:20:00.120]  第二就是
[00:20:00.120 --> 00:20:03.680]  其實貧窮不是只是沒有錢的問題
[00:20:03.680 --> 00:20:05.840]  可能還有其他的更加多需要
[00:20:05.840 --> 00:20:07.920]  我想如果我們可以豐富多一些
[00:20:07.920 --> 00:20:10.400]  對於基層或者貧窮人的需要的想像
[00:20:10.400 --> 00:20:14.400]  我相信我們可以去實踐的想像也會多一些
[00:20:14.400 --> 00:20:15.800]  嗯
[00:20:15.800 --> 00:20:18.800]  哇,很好的一個體驗
[00:20:18.800 --> 00:20:20.880]  就像我們剛才所說
[00:20:20.880 --> 00:20:22.200]  我們說繁複公用
[00:20:22.200 --> 00:20:24.800]  原來我們看到在背後的理念
[00:20:24.800 --> 00:20:26.200]  是我們不斷看到需要
[00:20:26.200 --> 00:20:29.000]  然後我們可以不時地去作出幫助
[00:20:29.000 --> 00:20:30.800]  我覺得這個是實際的
[00:20:30.800 --> 00:20:31.800]  是一個落地的
[00:20:31.800 --> 00:20:33.080]  我相信不會每個人都可以
[00:20:33.080 --> 00:20:34.520]  完全全身投入
[00:20:34.520 --> 00:20:36.480]  不工作,不照顧其他東西
[00:20:36.480 --> 00:20:37.880]  然後看到有需要的
[00:20:37.880 --> 00:20:40.240]  然後我就全力去照顧
[00:20:40.240 --> 00:20:43.000]  反而當Inon分享的時候
[00:20:43.000 --> 00:20:44.120]  我們看到原來
[00:20:44.120 --> 00:20:46.320]  其實就算無家者也好
[00:20:46.320 --> 00:20:48.880]  都會看到其實他們有不同的需要
[00:20:48.880 --> 00:20:50.560]  然後當我們一起
[00:20:50.560 --> 00:20:52.360]  一個群體去體驗的時候
[00:20:52.360 --> 00:20:54.120]  我們就可以欣著不同的需要
[00:20:54.120 --> 00:20:55.800]  然後我們可以去回應
[00:20:55.800 --> 00:20:56.200]  是嗎?
[00:20:56.200 --> 00:20:57.400]  很好,謝謝你
[00:20:57.400 --> 00:21:01.000]  就著你剛才的經歷
[00:21:01.000 --> 00:21:02.200]  或者你過去的體驗
[00:21:02.200 --> 00:21:04.800]  作為我們今天的主題
[00:21:04.800 --> 00:21:05.520]  我們想說
[00:21:05.520 --> 00:21:07.400]  我們要成為一個公義的群體
[00:21:07.400 --> 00:21:10.000]  你會有什麼體驗或者建議給我們?
[00:21:10.000 --> 00:21:13.600]  我覺得這個說得也很好
[00:21:13.600 --> 00:21:15.200]  對於我自己也是一個挑戰
[00:21:15.200 --> 00:21:16.600]  雖然我的工作是
[00:21:16.600 --> 00:21:20.200]  和一些基層的朋友相關的工作
[00:21:20.200 --> 00:21:22.400]  但我覺得上帝給我的挑戰就是
[00:21:22.400 --> 00:21:24.400]  其實很多時候要分享
[00:21:24.400 --> 00:21:25.800]  也是有些成本的
[00:21:25.800 --> 00:21:27.800]  可能成本
[00:21:27.800 --> 00:21:29.000]  我們很快就想到
[00:21:29.000 --> 00:21:31.080]  給錢、捐獻
[00:21:31.080 --> 00:21:33.000]  但我覺得上帝可能挑戰我們
[00:21:33.000 --> 00:21:34.000]  包括我自己
[00:21:34.000 --> 00:21:37.480]  就是怎樣將一些我們的注意力
[00:21:37.480 --> 00:21:38.880]  或者我們的時間
[00:21:38.880 --> 00:21:39.880]  去放一些出來
[00:21:39.880 --> 00:21:40.680]  因為其實有時候
[00:21:40.680 --> 00:21:42.880]  我猜有時候時間
[00:21:42.880 --> 00:21:44.680]  這件事比起金錢
[00:21:44.680 --> 00:21:46.000]  是更加珍貴
[00:21:46.000 --> 00:21:48.000]  我想大家都很多東西要照顧
[00:21:48.000 --> 00:21:50.200]  要照顧家庭、工作
[00:21:50.200 --> 00:21:51.200]  有很多人要照顧
[00:21:51.200 --> 00:21:53.200]  其實時間是很寶貴的
[00:21:53.200 --> 00:21:55.200]  我們願不願意多走一步
[00:21:55.200 --> 00:21:57.000]  去將多一點時間
[00:21:57.000 --> 00:22:00.600]  放在關注這些基層的朋友身上?
[00:22:00.600 --> 00:22:03.800]  我猜我們走這一步
[00:22:03.800 --> 00:22:05.800]  其實有很多不同的步驟可以做
[00:22:05.800 --> 00:22:08.200]  例如看新聞的時候
[00:22:08.200 --> 00:22:10.200]  平時你不會去看那些
[00:22:10.200 --> 00:22:14.000]  和基層社會問題相關的主題
[00:22:14.000 --> 00:22:16.400]  可能你那一刻就去看那篇文
[00:22:16.400 --> 00:22:17.200]  看多一點
[00:22:17.200 --> 00:22:18.400]  慢慢去知道多一點
[00:22:18.400 --> 00:22:21.000]  會不會是我們平時生活裏面
[00:22:21.000 --> 00:22:23.000]  或者我們在教會群體裏面
[00:22:23.000 --> 00:22:25.000]  遇到一些和你不同階層的朋友
[00:22:25.000 --> 00:22:26.800]  可能你不是最舒服和他聊天
[00:22:26.800 --> 00:22:29.000]  或者最想到話題去聊
[00:22:29.000 --> 00:22:30.600]  會不會我們多給幾分鐘耐性
[00:22:30.600 --> 00:22:32.600]  我們去再給多一點耐性
[00:22:32.600 --> 00:22:33.600]  去認識一下他
[00:22:33.600 --> 00:22:35.000]  或者去交流多一點
[00:22:35.000 --> 00:22:36.200]  去建立關係
[00:22:36.200 --> 00:22:37.200]  甚至我覺得
[00:22:37.200 --> 00:22:38.600]  剛才我的分享
[00:22:38.600 --> 00:22:40.000]  有一個很重要的部分
[00:22:40.000 --> 00:22:44.000]  就是和一些NGO或者社企去聯繫
[00:22:44.000 --> 00:22:45.200]  其實他們很多
[00:22:45.200 --> 00:22:46.600]  香港的NGO都很有心
[00:22:46.600 --> 00:22:48.200]  和他們做的工作都很有意義
[00:22:48.200 --> 00:22:49.200]  我們都可以了解多一點
[00:22:49.200 --> 00:22:51.400]  其實他們在做的服務是什麼
[00:22:51.400 --> 00:22:53.200]  他們在倡議的是什麼
[00:22:53.200 --> 00:22:56.200]  他們看到不同的貧窮
[00:22:56.200 --> 00:22:57.200]  或者基層的群體
[00:22:57.200 --> 00:22:58.600]  他們面對的問題是什麼
[00:22:58.600 --> 00:23:01.800]  有時候他們真的會比我們了解得多一點
[00:23:01.800 --> 00:23:06.800]  我們教會都和不同的NGO有聯繫
[00:23:06.800 --> 00:23:08.200]  包括Viren
[00:23:08.200 --> 00:23:10.200]  其實很多機會去做義工
[00:23:10.200 --> 00:23:11.600]  或者是Branch of Hope
[00:23:11.600 --> 00:23:12.800]  之前都有來分享過
[00:23:12.800 --> 00:23:14.000]  其實他們都有很多義工的機會
[00:23:14.000 --> 00:23:15.200]  其實這些都是一些很好
[00:23:15.200 --> 00:23:18.000]  可以親身去認識他們的機會
[00:23:18.000 --> 00:23:19.600]  接下來亦都有
[00:23:19.600 --> 00:23:23.800]  The Vine有份主辦的Justice Conference
[00:23:23.800 --> 00:23:25.200]  我們都可以
[00:23:25.200 --> 00:23:27.200]  如果有時間都可以去
[00:23:27.200 --> 00:23:28.800]  花少許時間去認識多一點
[00:23:28.800 --> 00:23:30.200]  那裏都應該會分享很多
[00:23:30.200 --> 00:23:32.600]  和公義和基層
[00:23:32.600 --> 00:23:34.600]  或者邊緣社群面對的問題
[00:23:34.600 --> 00:23:35.600]  相關的議題
[00:23:35.600 --> 00:23:38.800]  亦都可以豐富到我們對他們的認識
[00:23:38.800 --> 00:23:39.800]  太好了
[00:23:39.800 --> 00:23:41.000]  多謝你,Ina
[00:23:41.000 --> 00:23:42.600]  我們給Ina掌聲
[00:23:42.600 --> 00:23:43.600]  非常感謝
[00:23:43.600 --> 00:23:45.600]  多謝
[00:23:45.600 --> 00:23:49.200]  多謝你讓我們的訊息落地
[00:23:49.200 --> 00:23:50.200]  謝謝
[00:23:50.200 --> 00:23:53.200]  剛才Ina提到JCA
[00:23:53.200 --> 00:23:55.600]  亞洲公義特會
[00:23:55.600 --> 00:23:57.600]  換票仍然有售
[00:23:57.600 --> 00:24:00.000]  大家可以去我們的網頁
[00:24:00.000 --> 00:24:01.800]  或者在我們的WhatsApp Channel
[00:24:01.800 --> 00:24:04.600]  我們都可以發放給大家
[00:24:04.600 --> 00:24:07.400]  那個會是9月19、20日
[00:24:07.400 --> 00:24:09.400]  其實下星期會在灣仔
[00:24:09.400 --> 00:24:11.200]  就會有我們的公義特會
[00:24:11.200 --> 00:24:13.200]  到時會有差不多20個Speaker
[00:24:13.200 --> 00:24:15.000]  在不同的範疇裏面去講
[00:24:15.000 --> 00:24:17.000]  讓我們看得見多一點
[00:24:17.000 --> 00:24:18.200]  我們才能夠知道
[00:24:18.200 --> 00:24:20.800]  如何回應上帝的呼召
[00:24:20.800 --> 00:24:22.200]  謝謝你,Ina
[00:24:22.200 --> 00:24:24.400]  好了
[00:24:24.400 --> 00:24:26.800]  當我們聽了一個
[00:24:26.800 --> 00:24:28.600]  其實在我們的社區裏面
[00:24:28.600 --> 00:24:31.000]  發生的其中一個例子
[00:24:31.000 --> 00:24:33.400]  無家者是其中一個例子
[00:24:33.400 --> 00:24:35.200]  我們會見到更加多
[00:24:35.200 --> 00:24:36.800]  更加多不同的群體
[00:24:36.800 --> 00:24:39.200]  不同的人有不同的需要
[00:24:39.200 --> 00:24:41.200]  所以凡物公用
[00:24:41.200 --> 00:24:42.800]  那個真正的意義
[00:24:42.800 --> 00:24:45.000]  那個心意是甚麼呢
[00:24:45.000 --> 00:24:46.400]  剛才Ina提到
[00:24:46.400 --> 00:24:47.800]  不只是錢
[00:24:47.800 --> 00:24:48.800]  錢重要
[00:24:48.800 --> 00:24:50.000]  但我們經常說
[00:24:50.000 --> 00:24:51.400]  窮得只剩下錢
[00:24:51.400 --> 00:24:54.200]  我們以為錢可以幫到所有事
[00:24:54.200 --> 00:24:56.000]  沒有錢當然是一個很困難的時候
[00:24:56.000 --> 00:24:57.200]  但所說的
[00:24:57.200 --> 00:24:58.400]  那個凡物公用
[00:24:58.400 --> 00:25:00.800]  不只是錢財
[00:25:00.800 --> 00:25:02.400]  如果要落地的話
[00:25:02.400 --> 00:25:04.800]  而是說我們的時間、心機
[00:25:04.800 --> 00:25:05.600]  我們的體見
[00:25:05.600 --> 00:25:06.600]  我們的同工
[00:25:06.600 --> 00:25:07.800]  我們一起
[00:25:07.800 --> 00:25:09.000]  一起可以去
[00:25:09.000 --> 00:25:10.400]  將所有的資源
[00:25:10.400 --> 00:25:12.000]  集合在一起
[00:25:12.000 --> 00:25:14.000]  一個人做的事有限
[00:25:14.000 --> 00:25:15.800]  但當上帝呼召我們
[00:25:15.800 --> 00:25:18.200]  一群人一起去
[00:25:18.200 --> 00:25:19.600]  回應、一起去
[00:25:19.600 --> 00:25:20.800]  貢獻這個社區
[00:25:20.800 --> 00:25:23.000]  一起去為了公義
[00:25:23.000 --> 00:25:24.800]  不只是發聲
[00:25:24.800 --> 00:25:27.800]  為了公義去實踐、去行的時候
[00:25:27.800 --> 00:25:30.600]  會變得不一樣
[00:25:30.600 --> 00:25:31.800]  但當我們說這一切
[00:25:31.800 --> 00:25:34.800]  我們首先要有一個很重要的概念
[00:25:34.800 --> 00:25:36.000]  我們要認識到
[00:25:36.000 --> 00:25:37.800]  所有的東西
[00:25:37.800 --> 00:25:39.200]  都是來自於神
[00:25:39.200 --> 00:25:40.400]  神的Lawship
[00:25:40.400 --> 00:25:42.200]  我們說神的Ownership
[00:25:42.200 --> 00:25:43.800]  即是神的主權
[00:25:43.800 --> 00:25:45.400]  和擁有權
[00:25:45.400 --> 00:25:47.800]  當我們仍然好像剛才最開頭所說
[00:25:47.800 --> 00:25:49.600]  那個本性
[00:25:49.600 --> 00:25:52.400]  是說的東西是我們自己的
[00:25:52.400 --> 00:25:54.600]  那種自私的自利
[00:25:54.600 --> 00:25:57.200]  有時自私可能說得很負面
[00:25:57.200 --> 00:26:00.400]  可能真的有時有不同的看不見
[00:26:00.400 --> 00:26:02.600]  但聖靈是要幫助我們可以
[00:26:02.600 --> 00:26:03.400]  看得到
[00:26:03.400 --> 00:26:05.600]  原來其實我們還有很多資源
[00:26:05.600 --> 00:26:06.600]  有很多空間
[00:26:06.600 --> 00:26:09.200]  可以一起拿出來
[00:26:09.200 --> 00:26:12.200]  一起讓上帝好好地使用
[00:26:12.200 --> 00:26:15.400]  當我們真心去知道和認知得到
[00:26:15.400 --> 00:26:17.400]  亦都要記得
[00:26:17.400 --> 00:26:18.800]  所有一切是屬於上帝的時候
[00:26:18.800 --> 00:26:22.000]  我們才可以同心合意
[00:26:22.000 --> 00:26:25.200]  那種我自己的心是打開的時候
[00:26:25.200 --> 00:26:26.600]  那種同心合意
[00:26:26.600 --> 00:26:29.600]  一心一意才可以呈現
[00:26:29.600 --> 00:26:31.400]  集結了金錢時間
[00:26:31.400 --> 00:26:34.800]  去愛人和愛神
[00:26:34.800 --> 00:26:37.400]  當我們這樣全心去奉獻的時候
[00:26:37.400 --> 00:26:39.600]  這個心一直在我們教會當中
[00:26:39.600 --> 00:26:43.000]  上帝設立教會就是讓我們能夠去練習
[00:26:43.000 --> 00:26:44.400]  可以去實踐
[00:26:44.400 --> 00:26:48.200]  可以用這個空間先去感受和經歷
[00:26:48.200 --> 00:26:50.200]  那份大家拿出來
[00:26:50.200 --> 00:26:52.200]  將自己能夠的拿出來
[00:26:52.200 --> 00:26:53.200]  好像我們奉獻
[00:26:53.200 --> 00:26:55.600]  我們不是要你們買光所有的東西
[00:26:55.600 --> 00:26:58.400]  而是按著神給你的感動
[00:26:58.400 --> 00:26:59.600]  不作難
[00:26:59.600 --> 00:27:03.200]  然後甘心樂意地去付出
[00:27:03.200 --> 00:27:05.400]  時間都是一樣
[00:27:05.400 --> 00:27:07.600]  我見過有些朋友可能
[00:27:07.600 --> 00:27:12.200]  他真是傾心去付出他的時間
[00:27:12.200 --> 00:27:14.400]  但在他自己的家
[00:27:14.400 --> 00:27:16.200]  或者是自己的狀態的時候
[00:27:16.200 --> 00:27:17.800]  他自己都搞不定
[00:27:17.800 --> 00:27:21.400]  我相信這個不是上帝想教會看到的東西
[00:27:21.400 --> 00:27:22.800]  當我們可以同心合意
[00:27:22.800 --> 00:27:25.200]  我們是能夠將一切去分享的時候
[00:27:25.200 --> 00:27:27.600]  我們會知道我們怎樣互相配搭
[00:27:27.600 --> 00:27:30.000]  這個亦都是為何上帝耶穌說
[00:27:30.000 --> 00:27:31.600]  教會是祂的肢體
[00:27:31.600 --> 00:27:35.200]  我們互相配搭的意思
[00:27:35.200 --> 00:27:38.600]  當聖靈去感動我們的時候
[00:27:38.600 --> 00:27:43.400]  我們不會再受地方、地區和時間所限制
[00:27:43.400 --> 00:27:47.200]  我們可以見得到在這個社區上面
[00:27:47.200 --> 00:27:49.600]  不同的人有不同的需要
[00:27:49.600 --> 00:27:52.400]  我們意識到周圍的需要的時候
[00:27:52.400 --> 00:27:54.600]  聖靈會繼續去跟我們說話
[00:27:54.600 --> 00:27:57.400]  讓我們知道怎樣去回應
[00:27:57.400 --> 00:28:01.000]  《史萊恆傳》第二章那裡說
[00:28:01.000 --> 00:28:03.600]  那裡三千人信主在一天裡面
[00:28:03.600 --> 00:28:07.000]  當然他們之後做了很多很好的事
[00:28:07.000 --> 00:28:08.000]  上帝帶領著他們
[00:28:08.000 --> 00:28:10.800]  但是當我們回到經文第二章那裡
[00:28:10.800 --> 00:28:13.200]  四十一節那裡是說到
[00:28:13.200 --> 00:28:15.800]  那群門徒首先是做什麼的
[00:28:15.800 --> 00:28:16.800]  那群信主的人
[00:28:16.800 --> 00:28:19.800]  他們首先是四十二節裡面說
[00:28:19.800 --> 00:28:22.400]  他們都專注在使徒的教導
[00:28:22.400 --> 00:28:27.000]  和彼此的團契、抹餅和祈禱
[00:28:27.000 --> 00:28:32.400]  這四個元素其實就是成為了教會的基礎
[00:28:32.400 --> 00:28:35.400]  專心使徒的教導
[00:28:35.400 --> 00:28:37.600]  大家都做得很好,大家都很專心
[00:28:37.600 --> 00:28:40.000]  但是使徒的教導不單止是講道
[00:28:40.000 --> 00:28:45.200]  還是任何一個他明白到上帝的說話
[00:28:45.200 --> 00:28:46.000]  聖經的密士
[00:28:46.000 --> 00:28:51.600]  他讓聖經的密士成為大家都認知的使徒的教導
[00:28:51.600 --> 00:28:53.600]  彼此的團契大家崇拜之後
[00:28:53.600 --> 00:28:55.800]  可以去喝一口茶、吃一口麵包
[00:28:55.800 --> 00:28:59.400]  其實那個團契是在生活當中不斷地呈現
[00:28:59.400 --> 00:29:01.400]  不只是我開個早
[00:29:01.400 --> 00:29:04.000]  星期一晚上幾點開個早
[00:29:04.000 --> 00:29:06.800]  那個就是團契,然後就再見
[00:29:06.800 --> 00:29:10.800]  團契的交通、團契的相聚
[00:29:10.800 --> 00:29:16.800]  其實是在我們生活上每一個層面都包括著
[00:29:16.800 --> 00:29:19.000]  但是在現在這裡
[00:29:19.000 --> 00:29:25.000]  我最希望的可以和大家一起去抹餅和祈禱
[00:29:25.000 --> 00:29:27.000]  抹餅這裡所說的
[00:29:27.000 --> 00:29:31.000]  不單止是在講日常飲食的分享
[00:29:31.000 --> 00:29:36.600]  這裡是在講叔婆煮的晚餐
[00:29:36.600 --> 00:29:41.400]  當主為他的門徒設立晚餐的時候
[00:29:41.400 --> 00:29:45.000]  他不單止是在講將食物這樣去分享
[00:29:45.000 --> 00:29:49.000]  他是在講將餅去抹開或者麵包去抹開
[00:29:49.000 --> 00:29:53.000]  象徵著的是將他的身體抹開
[00:29:53.000 --> 00:29:56.600]  奉獻出來給我們每一個人
[00:29:56.600 --> 00:30:00.600]  當我們這樣去領受同樣的恩典
[00:30:00.600 --> 00:30:03.000]  耶穌將他自己的身體分開
[00:30:03.000 --> 00:30:06.000]  讓我們每個人有同等的恩典的時候
[00:30:06.000 --> 00:30:09.000]  這個是讓我們有一個公義的基礎
[00:30:09.000 --> 00:30:14.000]  我們知道其實我們所有的都是一樣的
[00:30:14.000 --> 00:30:17.000]  恩典我相信是我們生命當中最重要的東西
[00:30:17.000 --> 00:30:19.000]  當我們能夠將最重要的東西
[00:30:19.000 --> 00:30:21.000]  都能夠這樣去彼此分享的時候
[00:30:21.000 --> 00:30:24.000]  我們還有什麼可以不分享
[00:30:24.000 --> 00:30:28.000]  所以我們能夠一起
[00:30:28.000 --> 00:30:32.000]  藉著抹餅藉著聖餐
[00:30:32.000 --> 00:30:35.000]  耶穌的教導要我們經常都要這樣做的時候
[00:30:35.000 --> 00:30:38.000]  其實就是要我們知道我們共享的
[00:30:38.000 --> 00:30:41.000]  就是主的恩典
[00:30:41.000 --> 00:30:45.000]  所以我想邀請大家先起來
[00:30:45.000 --> 00:30:47.000]  也有請我們的歡迎團隊
[00:30:47.000 --> 00:30:50.000]  去將聖餐派發給大家
[00:30:50.000 --> 00:30:55.000]  歡迎團隊也邀請你們上來
[00:30:55.000 --> 00:30:59.000]  當大家拿到你們的聖餐的時候
[00:30:59.000 --> 00:31:03.000]  我希望大家可以先拿著它
[00:31:03.000 --> 00:31:08.000]  可以在你手上的聖餐去默想
[00:31:08.000 --> 00:31:11.000]  去思想一下主耶穌的恩典
[00:31:11.000 --> 00:31:15.000]  稍後的時間我會和大家一起去用這個聖餐
[00:31:15.000 --> 00:31:37.000]  (聖餐的禮物)
[00:31:37.000 --> 00:31:43.000]  聖餐是主耶穌基督要我們記住的
[00:31:43.000 --> 00:31:47.000]  所以我們每個月都會有聖餐的時候
[00:31:47.000 --> 00:31:51.000]  聖餐很多時候是說我們個人怎樣去領受
[00:31:51.000 --> 00:31:55.000]  怎樣去將自己的罪交上
[00:31:55.000 --> 00:31:57.000]  怎樣去將自己的生命交上
[00:31:57.000 --> 00:32:03.000]  怎樣從麵包象徵著耶穌基督的身體
[00:32:03.000 --> 00:32:07.000]  我們得著主的救恩
[00:32:07.000 --> 00:32:10.000]  手上的杯子是說耶穌的補血
[00:32:10.000 --> 00:32:13.000]  怎樣洗淨我們的罪
[00:32:13.000 --> 00:32:15.000]  耶穌說我們要經常這樣做
[00:32:15.000 --> 00:32:21.000]  要去記住祂為我們的捨身
[00:32:21.000 --> 00:32:26.000]  但其實聖餐不單只是說個人的救恩
[00:32:26.000 --> 00:32:31.000]  聖餐更加是說教會怎樣去呈現
[00:32:31.000 --> 00:32:34.000]  成為一個神喜悅的群體
[00:32:34.000 --> 00:32:42.000]  是一個一同去領受的時間
[00:32:42.000 --> 00:32:44.000]  所以一會兒我希望大家
[00:32:44.000 --> 00:32:47.000]  今次是有少少不同的
[00:32:47.000 --> 00:32:50.000]  我們聖餐來收穫的不是給自己
[00:32:50.000 --> 00:32:57.000]  我想邀請你們給你們身邊的弟兄姊妹
[00:32:57.000 --> 00:32:59.000]  這個是象徵著我們怎樣都能夠將
[00:32:59.000 --> 00:33:05.000]  手上的救恩都去和彼此分享
[00:33:05.000 --> 00:33:07.000]  不如我首先帶領大家有個祈禱
[00:33:07.000 --> 00:33:10.000]  然後我們可以將你手上
[00:33:10.000 --> 00:33:13.000]  主耶穌的身體和補血
[00:33:13.000 --> 00:33:17.000]  去和身邊的那位朋友分享
[00:33:17.000 --> 00:33:19.000]  我們一起祈禱
[00:33:19.000 --> 00:33:22.000]  主啊我們感恩多謝你
[00:33:22.000 --> 00:33:23.000]  多謝你的救恩
[00:33:23.000 --> 00:33:26.000]  多謝你的教導
[00:33:26.000 --> 00:33:28.000]  多謝你的帶領
[00:33:28.000 --> 00:33:31.000]  多謝你設立這個聖餐讓我們知道
[00:33:31.000 --> 00:33:34.000]  主啊你是多麼寶貴
