
[00:00:00.000 --> 00:00:02.500]   in its ongoing sentence.
[00:27:33.840 --> 00:27:45.840]   And what that is, basically we just want to extend hospitality to anyone who comes, want to celebrate, greet each other, bless each other on Christmas, on that special day, and hang out a bit with each other.
[00:27:45.840 --> 00:27:51.840]   Now, the cookie feast, this is us as a church hosting people who are joining.
[00:27:51.840 --> 00:27:54.840]   So this is not just the pastoral team hosting people.
[00:27:54.840 --> 00:27:58.840]   This is all of us hosting and welcoming people to this community.
[00:27:58.840 --> 00:28:08.840]   So that means we want to greet people, welcome them, but also if you have something you can bring, whether that is -- and it doesn't have to be home-baked cookies.
[00:28:08.840 --> 00:28:09.840]   Maybe it's something purchased.
[00:28:09.840 --> 00:28:10.840]   Maybe it's fruit.
[00:28:10.840 --> 00:28:12.840]   It doesn't have to be cookies either.
[00:28:12.840 --> 00:28:15.840]   It wouldn't hurt me to eat a little healthier.
[00:28:15.840 --> 00:28:16.840]   Something savory.
[00:28:16.840 --> 00:28:18.840]   Just something to bless people.
[00:28:18.840 --> 00:28:21.840]   Something that you enjoy that you would love to share with somebody else.
[00:28:21.840 --> 00:28:26.840]   So please sign up so we can make sure we're extending good hospitality on those days.
[00:28:26.840 --> 00:28:28.840]   So that would be awesome.
[00:28:28.840 --> 00:28:34.840]   And, yeah, the next thing is our offering.
[00:28:34.840 --> 00:28:36.840]   So this is part of our worship.
[00:28:36.840 --> 00:28:40.840]   On your seats there were envelopes, or at least close by.
[00:28:40.840 --> 00:28:45.840]   The envelopes have all information of different ways of how you can give.
[00:28:45.840 --> 00:28:49.840]   So you're welcome to take those home as well if you need that information.
[00:28:49.840 --> 00:29:02.840]   So your giving helps us to carry out this mission that we have here in Yuen Long of loving and serving people here, of caring for children, building them up in faith, growing people as a congregation.
[00:29:02.840 --> 00:29:10.840]   And so thank you so much for faithfully giving and blessing us so we can continue to do this work here.
[00:29:10.840 --> 00:29:18.840]   Once the buckets have passed around, I would love to pray for our offering, but I'll just wait until they've been passed around.
[00:29:18.840 --> 00:29:42.840]   [Music]
[00:29:42.840 --> 00:29:44.840]   All right, I'm going to pray for us.
[00:29:44.840 --> 00:29:45.840]   Let's pray.
[00:29:45.840 --> 00:29:49.840]   Jesus, we, yeah, thank you that you provide everything for us.
[00:29:49.840 --> 00:29:56.840]   Everything we have is a gift from you, and we give you praise, and we offer up our giving to you.
[00:29:56.840 --> 00:30:07.840]   And we ask that you use it for your purpose, for your kingdom's purpose, that you multiply it, and that our work here and our service in the city will bear fruit.
[00:30:07.840 --> 00:30:08.840]   We pray this in your name, Jesus.
[00:30:08.840 --> 00:30:09.840]   Amen.
[00:30:09.840 --> 00:30:10.840]   Amen.
[00:30:10.840 --> 00:30:16.840]   Hey, right now I'm excited to invite up Pastor Chapman.
[00:30:16.840 --> 00:30:18.840]   And so he's going to come up.
[00:30:18.840 --> 00:30:22.840]   He's continuing today in our sermons.
[00:30:22.840 --> 00:30:24.840]   Here's Christmas.
[00:30:24.840 --> 00:30:27.840]   A little play on words, so it's messy.
[00:30:27.840 --> 00:30:29.840]   But I would love to pray for him, pray for us.
[00:30:29.840 --> 00:30:32.840]   So let's do that.
[00:30:32.840 --> 00:30:36.840]   Jesus, thank you so much for Pastor Chapman.
[00:30:36.840 --> 00:30:42.840]   Thank you for his preparation of bringing the word that you placed on his heart for us today.
[00:30:42.840 --> 00:30:46.840]   I pray for your anointing on him as he teaches us.
[00:30:46.840 --> 00:30:56.840]   We also pray and ask that you give us hearts that are open, that are good soil so we can receive the words that you have for us.
[00:30:56.840 --> 00:30:58.840]   So we pray all this in your name, Jesus.
[00:30:58.840 --> 00:30:59.840]   Amen.
[00:30:59.840 --> 00:31:00.840]   Amen.
[00:31:00.840 --> 00:31:01.840]   Thank you, Pastor Tim.
[00:31:01.840 --> 00:31:03.840]   Can we put our hands together for Pastor Tim?
[00:31:03.840 --> 00:31:08.840]   So good to see you all once again.
[00:31:08.840 --> 00:31:17.840]   You know, next year, around summertime, next summer, it marks 20 years since God first called me to full-time ministry.
[00:31:17.840 --> 00:31:28.840]   In 2004, I was 16, and I just finished public exam in Hong Kong, and my youth pastor brought me and some of my friends from church to a youth summer camp.
[00:31:28.840 --> 00:31:30.840]   I was in Wukai Sha, a thousand people.
[00:31:30.840 --> 00:31:32.840]   It was really packed.
[00:31:32.840 --> 00:31:33.840]   The worship was amazing.
[00:31:33.840 --> 00:31:39.840]   I remember a little bit what the preachers was talking about, but then I remember the worship in particular.
[00:31:39.840 --> 00:31:45.840]   I still remember what songs we sing, and I remember what I saw, the pictures that I saw in worship.
[00:31:45.840 --> 00:31:47.840]   And one of those was like this.
[00:31:47.840 --> 00:31:53.840]   When I was worshiping God, I just saw this picture of Jesus walking towards me slowly.
[00:31:53.840 --> 00:32:00.840]   When he reached me, he stretched out his arms, his nail-piece arms towards me.
[00:32:00.840 --> 00:32:04.840]   The next thing I remember, I was wailing and wailing and wailing.
[00:32:04.840 --> 00:32:09.840]   It's kind of like God is filling me with his love like never before.
[00:32:09.840 --> 00:32:15.840]   I just keep wailing like there's this waterfall of God's love like crushing me.
[00:32:15.840 --> 00:32:17.840]   And then I heard this.
[00:32:17.840 --> 00:32:27.840]   This is just a voice in my head saying, "Are you willing to give me the rest of your life to follow me, to serve me?"
[00:32:27.840 --> 00:32:30.840]   All right, I need to tell you something about me first.
[00:32:30.840 --> 00:32:36.840]   So when I was born, not long after I was born, my mom found out that she had cancer.
[00:32:36.840 --> 00:32:38.840]   And it was in the hospital that she accepted Jesus.
[00:32:38.840 --> 00:32:41.840]   That's how me and my family, we started going to church.
[00:32:41.840 --> 00:32:44.840]   But when the day I turned three, she passed away.
[00:32:44.840 --> 00:32:47.840]   She went home to be with the Lord.
[00:32:47.840 --> 00:32:53.840]   And so if you ask me, ever since I was three years old, "Chapman, what would you like to do with your life?"
[00:32:53.840 --> 00:32:57.840]   I would tell you 100% I wanted to be a doctor.
[00:32:57.840 --> 00:32:58.840]   Simple.
[00:32:58.840 --> 00:33:00.840]   I want to help people.
[00:33:00.840 --> 00:33:05.840]   I want to help people to prevent like things that happened to my mom would happen to them.
[00:33:05.840 --> 00:33:09.840]   That's my dream, my aspiration, if you will.
[00:33:09.840 --> 00:33:16.840]   But somehow when I was in that young youth camp, summer camp in 2004, when I was worshipping,
[00:33:16.840 --> 00:33:21.840]   when I heard these words, "Would you follow me for the rest of your life and serve me?"
[00:33:21.840 --> 00:33:28.840]   Somehow, I know I have this dream or aspiration, but saying yes to God was like a no-brainer.
[00:33:28.840 --> 00:33:30.840]   I said yes.
[00:33:30.840 --> 00:33:36.840]   And there's this part of me inside thinking, "Yeah, I think I'm quite capable."
[00:33:36.840 --> 00:33:39.840]   You know, I was in a pretty good school in New Territories.
[00:33:39.840 --> 00:33:42.840]   I lived in Tsuen Wan when I grew up.
[00:33:42.840 --> 00:33:46.840]   I was in a better class in school, so I'm quite capable.
[00:33:46.840 --> 00:33:50.840]   If God wants to call someone, yeah, of course it would be me.
[00:33:50.840 --> 00:33:54.840]   Little did I know that my life was going to turn upside down.
[00:33:54.840 --> 00:34:00.840]   When I got into university, I was this Christian young man on fire for God,
[00:34:00.840 --> 00:34:05.840]   so I would go to the Christian fellowship, I'd go to campus crusades, whatever the meetings are,
[00:34:05.840 --> 00:34:11.840]   prayer meetings, I went to all the Christian events and meetings that I could ever heard of.
[00:34:11.840 --> 00:34:18.840]   So people, when they see me on the outside, I'm this very spiritual, very on fire young man for Jesus,
[00:34:18.840 --> 00:34:21.840]   but they don't know what's going on inside of me.
[00:34:21.840 --> 00:34:26.840]   Actually, I was struggling with my studies.
[00:34:26.840 --> 00:34:34.840]   So after one or two semesters in university, I started not being able to meet deadlines of my assignments,
[00:34:34.840 --> 00:34:39.840]   and I failed one or two classes, and I became so ashamed of myself.
[00:34:39.840 --> 00:34:46.840]   I thought I should be living the perfect Christian life, like every single area of my life should be perfect.
[00:34:46.840 --> 00:34:50.840]   I should be the one telling people, you know what, God called me to be a pastor one day,
[00:34:50.840 --> 00:34:54.840]   so now I am leading a perfect life. Come on, let's see.
[00:34:54.840 --> 00:34:59.840]   I thought that would be the way, but it was the total opposite, and I was so ashamed of myself.
[00:34:59.840 --> 00:35:02.840]   So I started to distance myself from my friends.
[00:35:02.840 --> 00:35:06.840]   I didn't want them to see what's going on with me. I don't want to face them.
[00:35:06.840 --> 00:35:09.840]   And I started to skip classes.
[00:35:09.840 --> 00:35:14.840]   I remember there was one day I had this particular class.
[00:35:14.840 --> 00:35:16.840]   We have certain level, a standard of attendance.
[00:35:16.840 --> 00:35:21.840]   If I skip another class, I would just fail the entire course one more time.
[00:35:21.840 --> 00:35:25.840]   So that day I had an 8.30 a.m. class.
[00:35:25.840 --> 00:35:31.840]   When I woke up and looked at the clock, it was 9.09 a.m.
[00:35:31.840 --> 00:35:40.840]   Well, luckily I stayed in dorm, like it's a 10-minute run, not walk, 10-minute run, so I rushed to the classroom.
[00:35:40.840 --> 00:35:46.840]   I was like jogging or running, and I'm like, "Ah, ah, ah, finally reached the door."
[00:35:46.840 --> 00:35:51.840]   It's very simple. All I have to do is open the door, grab a seat.
[00:35:51.840 --> 00:35:55.840]   Nobody's going to see me. Just pay attention, and then that's it.
[00:35:55.840 --> 00:36:02.840]   But when I was standing at the door, this huge fear just started to overwhelm me.
[00:36:02.840 --> 00:36:07.840]   I started to have these mental rehearsals of people, how they're going to look at me,
[00:36:07.840 --> 00:36:14.840]   my classmates, what they're going to say about me, and I was just frozen at the door.
[00:36:14.840 --> 00:36:19.840]   But then I remember I'm a Christian. I can pray to God about these kind of things.
[00:36:19.840 --> 00:36:23.840]   So I gathered my courage to pray. I said, "God, please help me. I don't know what to do right now.
[00:36:23.840 --> 00:36:26.840]   I should go in, but I don't want to go in. I don't know what to do."
[00:36:26.840 --> 00:36:31.840]   And I prayed, and after one minute, no, I'm still very afraid I have to pray again.
[00:36:31.840 --> 00:36:35.840]   So I prayed for two minutes. I prayed for three minutes, four minutes, and five minutes
[00:36:35.840 --> 00:36:41.840]   until eventually I gathered all my strength and courage.
[00:36:41.840 --> 00:36:48.840]   I turned back. I went back to my dorm, and I slept.
[00:36:48.840 --> 00:36:58.840]   I slept for two weeks. I didn't see people. I didn't get out of my room.
[00:36:58.840 --> 00:37:03.840]   I didn't take a shower. I don't know you've been there, that you slept so much
[00:37:03.840 --> 00:37:07.840]   until your head hurts, you must get up, because if you keep lying down here,
[00:37:07.840 --> 00:37:11.840]   your head is hurting. That's what happened to me.
[00:37:11.840 --> 00:37:17.840]   When I woke up, I would just go and take a cup noodle, eat it, and then I continued to lie down.
[00:37:17.840 --> 00:37:24.840]   Later on, I figured out, or someone told me, that's called depression.
[00:37:24.840 --> 00:37:29.840]   At the end of that semester, I dropped out of school, and I told myself,
[00:37:29.840 --> 00:37:34.840]   God called me to be a pastor, not doing some other whatever that is.
[00:37:34.840 --> 00:37:37.840]   So maybe if I go to a seminary, things will be different.
[00:37:37.840 --> 00:37:43.840]   So I got the guts to sign up, apply for a seminary, and that seminary accepted me.
[00:37:43.840 --> 00:37:49.840]   And so I started, I thought, okay, now I'm living out my calling, but guess what?
[00:37:49.840 --> 00:37:53.840]   The whole thing, the whole cycle repeated itself.
[00:37:53.840 --> 00:38:00.840]   I failed to meet deadlines again, I skipped classes again, I dropped out once again.
[00:38:00.840 --> 00:38:05.840]   At the age of 23, I dropped out of school twice, I was sitting on the bus,
[00:38:05.840 --> 00:38:09.840]   the upper deck of the bus, because I was so ashamed of myself, even if I take a bus,
[00:38:09.840 --> 00:38:12.840]   I would stay at the back of the upper deck.
[00:38:12.840 --> 00:38:18.840]   And I look out the window, and these words came out of my mouth.
[00:38:18.840 --> 00:38:25.840]   I asked God, God, have I heard you, like, wrongly? Did I hear you wrongly?
[00:38:25.840 --> 00:38:28.840]   Did I make a mistake, or have you made a mistake?
[00:38:28.840 --> 00:38:34.840]   Because I could never be the one that you called.
[00:38:34.840 --> 00:38:44.840]   You see, second guessing, or doubts, questioning ourselves, questioning even God,
[00:38:44.840 --> 00:38:52.840]   this is just almost like a reflex when we hit a brick wall or face immense challenge or failures in life.
[00:38:52.840 --> 00:38:58.840]   Doubt is something that almost every single person experience at a certain point in their life.
[00:38:58.840 --> 00:39:02.840]   If we look at the dictionary definition of the word doubt, it says this,
[00:39:02.840 --> 00:39:07.840]   doubt is the feeling of uncertainty or lack of conviction.
[00:39:07.840 --> 00:39:13.840]   When I was 16, I was pretty convinced that God has called me into ministry to be a pastor.
[00:39:13.840 --> 00:39:18.840]   But as I hit one wall after another, as I failed one time after another,
[00:39:18.840 --> 00:39:23.840]   my level of conviction just started to go downhill until by the time I was 23,
[00:39:23.840 --> 00:39:31.840]   if there is a tank that contains my faith, I would say that tank was completely empty.
[00:39:31.840 --> 00:39:33.840]   I lack conviction.
[00:39:33.840 --> 00:39:42.840]   I was uncertain if God has said those very words to me in the first place in that summer camp.
[00:39:42.840 --> 00:39:48.840]   Perhaps you've been faithful at your job, you worked really hard,
[00:39:48.840 --> 00:39:52.840]   but you didn't get the promotion you expected or you deserved.
[00:39:52.840 --> 00:39:58.840]   Or maybe you've been praying for healing or for the well-being of someone you really love.
[00:39:58.840 --> 00:40:02.840]   You've been praying day and night for that, yet, or maybe it's a family member,
[00:40:02.840 --> 00:40:07.840]   yet you're there at the hospital watching them suffer.
[00:40:07.840 --> 00:40:13.840]   Or you may even be following God faithfully and in your everyday life and serving faithfully at church,
[00:40:13.840 --> 00:40:22.840]   diligently pour out your time, your resources, your energy, your love, but in the end, you're hurt.
[00:40:22.840 --> 00:40:25.840]   You thought, "Nobody really understands me. People hurt me."
[00:40:25.840 --> 00:40:32.840]   And you're so discouraged by people at church or even maybe you're so discouraged by God himself
[00:40:32.840 --> 00:40:37.840]   that you were wondering if you should just walk away.
[00:40:37.840 --> 00:40:44.840]   Modern psychologists, they view doubt as a natural part of human experience.
[00:40:44.840 --> 00:40:52.840]   It arises within us because we have this ability to think critically and question our surroundings.
[00:40:52.840 --> 00:41:01.840]   So no wonder in our lives when doubt presents itself, it's always in the form of a question.
[00:41:01.840 --> 00:41:12.840]   You see, in Christmas or this Christmas narrative, the author of the Bible did not shy away from any stories of doubt
[00:41:12.840 --> 00:41:16.840]   or try to present to us a perfect humanity.
[00:41:16.840 --> 00:41:21.840]   Luke actually opened his Jesus story with a story of doubt.
[00:41:21.840 --> 00:41:26.840]   But at the same time, I believe if we spend some time together to dive into it today,
[00:41:26.840 --> 00:41:31.840]   we would find the same encouragement that people found in this story.
[00:41:31.840 --> 00:41:33.840]   Shall we pray?
[00:41:33.840 --> 00:41:39.840]   Father, we are here to open your Word today because we know there is power in your Word.
[00:41:39.840 --> 00:41:42.840]   We just simply pray that God, we're here, we open our ears.
[00:41:42.840 --> 00:41:45.840]   Please speak to us, Lord.
[00:41:45.840 --> 00:41:48.840]   In Jesus' name we pray. Amen.
[00:41:48.840 --> 00:41:53.840]   We're going to look at Luke chapter 1. I'm starting with verse 5.
[00:41:53.840 --> 00:42:00.840]   "In the time of Herod king of Judea, there was a priest named Zechariah, who belonged to the priestly division of Abijah.
[00:42:00.840 --> 00:42:03.840]   His wife Elizabeth was also a descendant of Aaron.
[00:42:03.840 --> 00:42:09.840]   Both of them were righteous in the sight of God, observing all the Lord's commands and decrees blamelessly.
[00:42:09.840 --> 00:42:17.840]   But they were childless because Elizabeth was not able to conceive, and they were both very old."
[00:42:17.840 --> 00:42:22.840]   At the beginning of the Gospel of Luke, we were introduced to this priest whose name is Zechariah.
[00:42:22.840 --> 00:42:27.840]   It's not only that he is a priest, his wife is also a daughter of a priest.
[00:42:27.840 --> 00:42:32.840]   The priesthood of Israel, it was established back in the days during the Exodus
[00:42:32.840 --> 00:42:38.840]   when Moses, you know, were establishing the tabernacle, which later became the temple.
[00:42:38.840 --> 00:42:41.840]   Moses also appointed the priesthood.
[00:42:41.840 --> 00:42:44.840]   The first high priest was Moses' brother, Aaron.
[00:42:44.840 --> 00:42:50.840]   So you see, like, Elizabeth, she's a descendant of Aaron, the high priest.
[00:42:50.840 --> 00:42:56.840]   And so temple and priesthood, this is a system of worship for the Israelites.
[00:42:56.840 --> 00:43:00.840]   This is how they worship God, worship Yahweh.
[00:43:00.840 --> 00:43:05.840]   And priests are the ones who exclusively work inside a temple.
[00:43:05.840 --> 00:43:08.840]   You gotta know this, you cannot apply to be a priest.
[00:43:08.840 --> 00:43:11.840]   You cannot say, "I want to be a priest, let me write an email, send in my CV.
[00:43:11.840 --> 00:43:14.840]   Hey, I want to be a priest." It doesn't work like that.
[00:43:14.840 --> 00:43:18.840]   You are either born to be a priest, or you are not.
[00:43:18.840 --> 00:43:25.840]   Out of the 12 tribes of Israel, only the Levites, they were chosen to be priests.
[00:43:25.840 --> 00:43:27.840]   They were born into it.
[00:43:27.840 --> 00:43:36.840]   So here we see that Zechariah and Elizabeth, they were born in a very noble and prestige background.
[00:43:36.840 --> 00:43:43.840]   Being a priest in Israel means you are part of this leadership together with the king and the prophets.
[00:43:43.840 --> 00:43:46.840]   They're born to be in the leadership class of Israel.
[00:43:46.840 --> 00:43:51.840]   And not only that, the Bible also said they're not just noble or honorable in their social status,
[00:43:51.840 --> 00:43:54.840]   they had amazing character as well.
[00:43:54.840 --> 00:43:56.840]   Luke said they are blameless.
[00:43:56.840 --> 00:44:01.840]   So if you were a first century reader of the Bible, you would understand this.
[00:44:01.840 --> 00:44:08.840]   You would understand this perfect couple to be super respected, highly respected in the Jewish society.
[00:44:08.840 --> 00:44:13.840]   But, there's always a but to the story, right?
[00:44:13.840 --> 00:44:19.840]   But, they were childless, and they were very old.
[00:44:19.840 --> 00:44:25.840]   In the Jewish context, childbearing, it's always regarded as a blessing from God.
[00:44:25.840 --> 00:44:31.840]   Not only that, when a couple was not able to conceive, not able to have children,
[00:44:31.840 --> 00:44:36.840]   it could lead to social scrutiny, whispers, and even shame.
[00:44:36.840 --> 00:44:42.840]   Childlessness was sometimes viewed as a sign of God's disfavor or punishment.
[00:44:42.840 --> 00:44:51.840]   Could you imagine the emotional pain and social challenges that this couple would have faced throughout their entire life?
[00:44:51.840 --> 00:44:54.840]   They did their best to follow God, do everything God has asked,
[00:44:54.840 --> 00:44:59.840]   yet they were caught in a situation that suggested God's favor was not on them.
[00:44:59.840 --> 00:45:04.840]   Or even worse, that they were punished by God.
[00:45:04.840 --> 00:45:09.840]   For sure, they would have been praying for a child or for a son for many, many years,
[00:45:09.840 --> 00:45:13.840]   but that prayer was never answered.
[00:45:13.840 --> 00:45:17.840]   Now, Zechariah's life, in his life, he has only one job.
[00:45:17.840 --> 00:45:21.840]   As a priest, he's there to pray on behalf of the Israelites.
[00:45:21.840 --> 00:45:27.840]   Yet, he has been living all these years with the biggest unanswered prayer in his life.
[00:45:27.840 --> 00:45:30.840]   Could you imagine with me for a moment, if you were a fellow Jew,
[00:45:30.840 --> 00:45:36.840]   would you want this guy to pray on your behalf that his own prayer wasn't even answered?
[00:45:36.840 --> 00:45:44.840]   Or, on the flip side, if you were Zechariah, would you still think you're qualified for your job?
[00:45:44.840 --> 00:45:49.840]   Let's continue to read from verse 8.
[00:45:49.840 --> 00:45:54.840]   Once when Zechariah's division was on duty and he was serving as a priest before God,
[00:45:54.840 --> 00:45:58.840]   he was chosen by Lot according to the custom of the priesthood,
[00:45:58.840 --> 00:46:01.840]   to go into the temple of the Lord and burn incense.
[00:46:01.840 --> 00:46:08.840]   And when the time of the burning of incense came, all the assembled worshippers were praying outside.
[00:46:08.840 --> 00:46:12.840]   Here, Luke suddenly brought us to a time where Zechariah was at work.
[00:46:12.840 --> 00:46:14.840]   Give us a glimpse of his work.
[00:46:14.840 --> 00:46:19.840]   You need to know that in the Jewish priesthood, there were 24 divisions in total.
[00:46:19.840 --> 00:46:25.840]   And besides major festivals where they're all needed because we need all hands on deck during the major festivals,
[00:46:25.840 --> 00:46:30.840]   but during other time of the year, they only have to serve two times.
[00:46:30.840 --> 00:46:32.840]   Each time is just a week.
[00:46:32.840 --> 00:46:34.840]   That's the best news for pastors, right?
[00:46:34.840 --> 00:46:39.840]   If you get a whole year of salary, but you only have to work two times a year, two weeks a year,
[00:46:39.840 --> 00:46:41.840]   or maybe Easter and Christmas.
[00:46:41.840 --> 00:46:43.840]   Hallelujah, right?
[00:46:43.840 --> 00:46:45.840]   No, we don't think like that.
[00:46:45.840 --> 00:46:46.840]   We're very diligent, right, Tim?
[00:46:46.840 --> 00:46:48.840]   We're very diligent.
[00:46:48.840 --> 00:46:50.840]   So, they only have to work two times a year.
[00:46:50.840 --> 00:46:56.840]   And because there were so many priests in the entire Israel, it's the entire tribe of the nation,
[00:46:56.840 --> 00:47:06.840]   that's why every single priest, they only get to go into the temple to burn incense once in their entire lifetime.
[00:47:06.840 --> 00:47:08.840]   They only get one chance.
[00:47:08.840 --> 00:47:12.840]   And Luke was telling us, this is Zechariah's moment.
[00:47:12.840 --> 00:47:14.840]   This is at the peak of his career.
[00:47:14.840 --> 00:47:18.840]   This is the moment where he's going to do what he was chosen to do in the first place.
[00:47:18.840 --> 00:47:26.840]   This is as close to Yahweh, the God of Israel, or the creator of universe, as close as he could be.
[00:47:26.840 --> 00:47:29.840]   I was born for this moment.
[00:47:29.840 --> 00:47:33.840]   So, old Zechariah went into the holy place of the temple.
[00:47:33.840 --> 00:47:35.840]   And it says there, verse 11,
[00:47:35.840 --> 00:47:39.840]   "Then an angel of the Lord appeared to him, standing at the right side of the altar of incense.
[00:47:39.840 --> 00:47:43.840]   When Zechariah saw him, he was startled and was gripped by fear.
[00:47:43.840 --> 00:47:49.840]   But the angel said to him, 'Do not be afraid, Zechariah. Your prayer has been heard.
[00:47:49.840 --> 00:47:53.840]   Your wife, Elizabeth, will bear you a son, and you are to call him John.
[00:47:53.840 --> 00:47:58.840]   He will be a joy and delight to you, and many will rejoice because of his birth.
[00:47:58.840 --> 00:48:00.840]   For he will be great in the sight of the Lord.
[00:48:00.840 --> 00:48:03.840]   He is never to take wine or other fermented drink,
[00:48:03.840 --> 00:48:08.840]   and he will be filled with the Holy Spirit even before he is born."
[00:48:08.840 --> 00:48:09.840]   Wow.
[00:48:09.840 --> 00:48:12.840]   "He will bring back many of the people of Israel to the Lord their God.
[00:48:12.840 --> 00:48:16.840]   And he will go on before the Lord in the spirit and power of Elijah
[00:48:16.840 --> 00:48:19.840]   to turn the hearts of the parents to their children
[00:48:19.840 --> 00:48:23.840]   and the disobedient to the wisdom of the righteous,
[00:48:23.840 --> 00:48:27.840]   to make ready a people prepared for the Lord."
[00:48:27.840 --> 00:48:29.840]   Wow.
[00:48:29.840 --> 00:48:32.840]   Could there be an even more perfect ending to this?
[00:48:32.840 --> 00:48:36.840]   Like, your prayer has been heard.
[00:48:36.840 --> 00:48:41.840]   If having a son or a child was something Zechariah and Elizabeth
[00:48:41.840 --> 00:48:44.840]   has been praying every day for their entire life,
[00:48:44.840 --> 00:48:48.840]   they could probably have been praying for that for about like 30, 40, 50 years.
[00:48:48.840 --> 00:48:50.840]   Let's just say it's 40, right?
[00:48:50.840 --> 00:48:55.840]   If they pray every day, 365 times a year,
[00:48:55.840 --> 00:48:57.840]   and they've been praying that for 40 years,
[00:48:57.840 --> 00:49:00.840]   that would roughly equal to about 15,000 times.
[00:49:00.840 --> 00:49:06.840]   I wonder if anyone here who has prayed one prayer for 15,000 times in your life?
[00:49:06.840 --> 00:49:08.840]   Right? Oh, okay.
[00:49:08.840 --> 00:49:10.840]   So that's a lot, right?
[00:49:10.840 --> 00:49:16.840]   And I wonder, you know, how their prayer life would look like.
[00:49:16.840 --> 00:49:18.840]   This is how I imagine.
[00:49:18.840 --> 00:49:20.840]   Maybe when they were first married, they would say things like this,
[00:49:20.840 --> 00:49:25.840]   "Dear God, thank you for giving us each other.
[00:49:25.840 --> 00:49:27.840]   Now we're happily married.
[00:49:27.840 --> 00:49:30.840]   We're ready to start a family.
[00:49:30.840 --> 00:49:33.840]   We pray that you will give us a beautiful gift of a child.
[00:49:33.840 --> 00:49:38.840]   Amen."
[00:49:38.840 --> 00:49:40.840]   Nothing happened.
[00:49:40.840 --> 00:49:45.840]   All right. You know, sometimes God has his own timetable, his own timeline.
[00:49:45.840 --> 00:49:49.840]   Then it became, "Dear God, we respect your timetable.
[00:49:49.840 --> 00:49:51.840]   We trust in you.
[00:49:51.840 --> 00:49:54.840]   We pray that you will give us a child when you see fit.
[00:49:54.840 --> 00:49:59.840]   Amen."
[00:49:59.840 --> 00:50:01.840]   Still nothing after years.
[00:50:01.840 --> 00:50:05.840]   Maybe after a while it will become like this.
[00:50:05.840 --> 00:50:08.840]   "God, I'm not sure if you've heard our prayers.
[00:50:08.840 --> 00:50:12.840]   I didn't know if you get the message previously.
[00:50:12.840 --> 00:50:17.840]   You know, if there's something you're not happy with us, you can tell us.
[00:50:17.840 --> 00:50:21.840]   Like if there's something, if in my job as a priest I made any mistakes,
[00:50:21.840 --> 00:50:25.840]   please review to me so I can do a better job, I can be a better man.
[00:50:25.840 --> 00:50:28.840]   Or if there's anything we as a couple, we sinned against you,
[00:50:28.840 --> 00:50:31.840]   please review to us so that we can set a record straight
[00:50:31.840 --> 00:50:34.840]   so that we could finally have the blessing in our life.
[00:50:34.840 --> 00:50:38.840]   Because everyone is telling us if we don't have a child, it must be our sin.
[00:50:38.840 --> 00:50:40.840]   It must be our own mistakes.
[00:50:40.840 --> 00:50:43.840]   So God, please review to us what have we done wrong.
[00:50:43.840 --> 00:50:46.840]   Amen."
[00:50:46.840 --> 00:50:50.840]   Perhaps after years, after years, years,
[00:50:50.840 --> 00:50:54.840]   finally one day they pray this.
[00:50:54.840 --> 00:50:58.840]   "It's okay God, it doesn't matter anymore.
[00:50:58.840 --> 00:51:01.840]   I cannot bear that pain.
[00:51:01.840 --> 00:51:04.840]   I cannot bear looking at that empty room in my house
[00:51:04.840 --> 00:51:07.840]   that I've prepared for a baby anymore.
[00:51:07.840 --> 00:51:09.840]   I can't do it, I can't take it.
[00:51:09.840 --> 00:51:13.840]   God, why don't, yeah,
[00:51:13.840 --> 00:51:17.840]   why don't we just pretend we never had this conversation before.
[00:51:17.840 --> 00:51:21.840]   I'm ready to let go, I'm ready to move on.
[00:51:21.840 --> 00:51:24.840]   I'm so old, my wife is so old, there's no more chance for us.
[00:51:24.840 --> 00:51:26.840]   Let's just forget it about God.
[00:51:26.840 --> 00:51:28.840]   Forget it God.
[00:51:28.840 --> 00:51:32.840]   I'll still worship you, I'll still work for you, I'll still do what you ask.
[00:51:32.840 --> 00:51:37.840]   But just let's forget about this."
[00:51:37.840 --> 00:51:40.840]   I don't know how long it has been.
[00:51:40.840 --> 00:51:44.840]   I don't know how many times they have prayed this prayer.
[00:51:44.840 --> 00:51:48.840]   Probably he don't remember praying this or how he felt when he prayed that anymore.
[00:51:48.840 --> 00:51:51.840]   But at the climax of his career,
[00:51:51.840 --> 00:51:56.840]   Zechariah was met by a heavenly being showing up and saying these words,
[00:51:56.840 --> 00:52:01.840]   "Your prayer has been heard."
[00:52:01.840 --> 00:52:03.840]   My prayer has been heard?
[00:52:03.840 --> 00:52:09.840]   You know, I've been praying this prayer for no less than 15,000 times for years.
[00:52:09.840 --> 00:52:13.840]   My fellow priests, my community, my neighbors, my relatives,
[00:52:13.840 --> 00:52:17.840]   they all told me that God must have already heard my prayer.
[00:52:17.840 --> 00:52:21.840]   He's merciful, he's faithful, he would do something.
[00:52:21.840 --> 00:52:25.840]   And look what I've got here right now.
[00:52:25.840 --> 00:52:27.840]   Nothing.
[00:52:27.840 --> 00:52:28.840]   Nothing.
[00:52:28.840 --> 00:52:30.840]   What do you expect from me?
[00:52:30.840 --> 00:52:34.840]   Now you're telling me that's going to be a child?
[00:52:34.840 --> 00:52:37.840]   You know, when I was young, I was so certain.
