
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:18:26.660 --> 00:18:27.900]   if you've got an oldest sibling,
[00:18:27.900 --> 00:18:30.180]   and your parents think that the sun shines out of them
[00:18:30.180 --> 00:18:32.620]   all the time, and you've always felt like you're in the
[00:18:32.620 --> 00:18:35.420]   shadow of your oldest sibling,
[00:18:35.420 --> 00:18:37.860]   then you'll resonate with these verses, okay?
[00:18:37.860 --> 00:18:40.060]   'Cause these verses are in the shadow of that amazing
[00:18:40.060 --> 00:18:43.580]   section on love, but there is so much wonder here.
[00:18:43.580 --> 00:18:44.740]   Let me read this to you.
[00:18:44.740 --> 00:18:46.860]   1 Corinthians 13, starting in verse eight.
[00:18:46.860 --> 00:18:50.020]   Love never fails, but where there are prophecies,
[00:18:50.020 --> 00:18:51.380]   they will cease.
[00:18:51.380 --> 00:18:53.600]   Where there are tongues, they will be stilled.
[00:18:53.600 --> 00:18:55.540]   Where there is knowledge, it will pass away.
[00:18:55.540 --> 00:18:59.880]   Notice this, for we know in part and we prophesy in part.
[00:18:59.880 --> 00:19:03.220]   But then he says this, but when perfection comes,
[00:19:03.220 --> 00:19:05.300]   the imperfect disappears.
[00:19:05.300 --> 00:19:07.160]   You see, when I was a child, I taught like a child.
[00:19:07.160 --> 00:19:08.300]   I thought like a child.
[00:19:08.300 --> 00:19:09.740]   I reasoned like a child.
[00:19:09.740 --> 00:19:12.580]   But when I became a man, I put these childish ways
[00:19:12.580 --> 00:19:13.820]   behind me.
[00:19:13.820 --> 00:19:17.180]   Now we see, but a poor reflection as in a mirror.
[00:19:17.180 --> 00:19:19.440]   Then we will see face to face.
[00:19:19.440 --> 00:19:23.700]   Now I know in part, then I shall know fully,
[00:19:23.700 --> 00:19:26.420]   even as I am fully known.
[00:19:26.420 --> 00:19:31.260]   And these three things remain, faith, hope, and love.
[00:19:31.260 --> 00:19:33.660]   But the greatest of these is love.
[00:19:33.660 --> 00:19:36.260]   I love how Paul begins this.
[00:19:36.260 --> 00:19:38.320]   This whole section he's speaking about the now,
[00:19:38.320 --> 00:19:41.360]   but not yet tension of how Christ has come,
[00:19:41.360 --> 00:19:43.600]   and yet we long for him to come again.
[00:19:43.600 --> 00:19:44.840]   Look at what he says at the start.
[00:19:44.840 --> 00:19:46.960]   He says, love never fails, but where there are prophecies,
[00:19:46.960 --> 00:19:47.800]   they will cease.
[00:19:47.800 --> 00:19:49.540]   Where there is tongues, they will be stilled.
[00:19:49.540 --> 00:19:51.140]   Where there is knowledge, it's gonna pass away.
[00:19:51.140 --> 00:19:52.840]   For we know in part, we prophesy in part,
[00:19:52.840 --> 00:19:55.160]   but when perfection comes, the imperfect disappears.
[00:19:55.160 --> 00:19:57.920]   He's saying this, look, we need to understand
[00:19:57.920 --> 00:20:00.720]   that we're longing for a time where perfection comes.
[00:20:00.720 --> 00:20:01.920]   He's speaking there metaphorically
[00:20:01.920 --> 00:20:03.520]   about the return of Jesus.
[00:20:03.620 --> 00:20:06.740]   And when perfection comes, all this imperfect stuff
[00:20:06.740 --> 00:20:08.580]   that we're feeling right now, it disappears.
[00:20:08.580 --> 00:20:10.500]   And he names some really amazing things.
[00:20:10.500 --> 00:20:12.060]   He talks about prophecy,
[00:20:12.060 --> 00:20:14.220]   and he talks about wisdom and knowledge,
[00:20:14.220 --> 00:20:15.580]   but he says you need to understand
[00:20:15.580 --> 00:20:17.220]   that even in the prophetic,
[00:20:17.220 --> 00:20:18.820]   even in the wisdom and the knowledge,
[00:20:18.820 --> 00:20:21.860]   we only prophesy and we only know in part.
[00:20:21.860 --> 00:20:25.020]   We don't know everything he's saying to the church.
[00:20:25.020 --> 00:20:28.820]   We can't because we're in this now, but not yet.
[00:20:28.820 --> 00:20:30.560]   There's a longing and there's a crying out
[00:20:30.560 --> 00:20:33.260]   because we don't have all the answers,
[00:20:33.260 --> 00:20:34.820]   that there are these gaps.
[00:20:34.820 --> 00:20:37.260]   We don't know it all he's saying.
[00:20:37.260 --> 00:20:42.260]   But when perfection comes, everything that's imperfect,
[00:20:42.260 --> 00:20:45.340]   even all the lack of knowledge and all that goes,
[00:20:45.340 --> 00:20:48.100]   because suddenly perfection is with us.
[00:20:48.100 --> 00:20:51.180]   He comments again, let me read this to you in verse 12.
[00:20:51.180 --> 00:20:52.300]   He says it this way.
[00:20:52.300 --> 00:20:55.380]   He says, "Now, in this time of now, but not yet,
[00:20:55.380 --> 00:20:58.020]   "we see, but a poor reflection is in a mirror.
[00:20:58.020 --> 00:21:01.860]   "But then when Christ returns, we will see face to face.
[00:21:01.860 --> 00:21:06.260]   "Now I only know in part, then I shall know fully,
[00:21:06.260 --> 00:21:10.420]   "even though right now I am fully known."
[00:21:10.420 --> 00:21:11.620]   This is so profound.
[00:21:11.620 --> 00:21:16.420]   I want you to remember, this is Paul writing to his church.
[00:21:16.420 --> 00:21:20.020]   Paul, who previously was the Hebrew of Hebrews,
[00:21:20.020 --> 00:21:22.140]   was one of the most learned people
[00:21:22.140 --> 00:21:23.620]   in the Jewish religion of his day.
[00:21:23.620 --> 00:21:26.860]   He prided himself on the knowledge of scripture
[00:21:26.860 --> 00:21:29.020]   and the knowledge of understanding of who God is,
[00:21:29.020 --> 00:21:30.320]   his character and his life.
[00:21:30.320 --> 00:21:32.340]   That was what he celebrated.
[00:21:32.340 --> 00:21:34.500]   And he has the humility now,
[00:21:34.500 --> 00:21:37.460]   now that he's come into relationship with Jesus,
[00:21:37.460 --> 00:21:39.220]   now he's come to understand the birth
[00:21:39.220 --> 00:21:40.900]   and yet the second coming.
[00:21:40.900 --> 00:21:43.580]   Now he's come to realize the now, but not yet,
[00:21:43.580 --> 00:21:44.400]   that he's sitting in.
[00:21:44.400 --> 00:21:46.540]   He has the humility to write to his church
[00:21:46.540 --> 00:21:50.140]   and says, "I know only in part."
[00:21:50.140 --> 00:21:51.700]   "I don't have it all figured out," he said.
[00:21:51.700 --> 00:21:52.860]   I love this.
[00:21:52.860 --> 00:21:54.020]   This frees me as a pastor,
[00:21:54.020 --> 00:21:54.860]   'cause I can stand before you and say,
[00:21:54.860 --> 00:21:56.700]   "I don't have it all figured out."
[00:21:56.700 --> 00:21:58.420]   'Cause if the apostle Paul didn't have it figured out,
[00:21:58.420 --> 00:22:00.720]   I don't have it figured out either.
[00:22:00.720 --> 00:22:01.560]   He writes to his church.
[00:22:01.560 --> 00:22:05.080]   Now remember, 1 Corinthians is a letter Paul's writing
[00:22:05.080 --> 00:22:08.680]   in reply to another letter that Paul's written,
[00:22:08.680 --> 00:22:10.520]   sorry, that the church wrote Paul.
[00:22:10.520 --> 00:22:11.660]   We don't have a copy of that letter,
[00:22:11.660 --> 00:22:15.320]   but the letter that the church wrote Paul
[00:22:15.320 --> 00:22:18.080]   had a list of all these questions in it for him.
[00:22:18.080 --> 00:22:19.200]   And in 1 Corinthians 13,
[00:22:19.200 --> 00:22:21.200]   he does try to answer some of those questions.
[00:22:21.200 --> 00:22:22.360]   But then in this section, he says,
[00:22:22.360 --> 00:22:24.040]   "But you need to understand, church,
[00:22:24.040 --> 00:22:26.200]   "even though I'll do my best to give you some wisdom here,
[00:22:26.200 --> 00:22:27.640]   "we only prophesy in part.
[00:22:27.640 --> 00:22:29.260]   "We only are wise in part.
[00:22:29.260 --> 00:22:32.600]   "I don't know it all," he's saying.
[00:22:32.600 --> 00:22:34.340]   In other words, there are going to,
[00:22:34.340 --> 00:22:36.620]   in this now but not yet season,
[00:22:36.620 --> 00:22:38.800]   there's going to be gaps,
[00:22:38.800 --> 00:22:40.020]   gaps in our knowledge,
[00:22:40.020 --> 00:22:41.160]   gaps in our prophecy,
[00:22:41.160 --> 00:22:42.400]   gaps in our understanding,
[00:22:42.400 --> 00:22:43.340]   gaps in our vision.
[00:22:43.340 --> 00:22:44.940]   We're not gonna have it all sorted out.
[00:22:44.940 --> 00:22:45.960]   But then he says this,
[00:22:45.960 --> 00:22:50.140]   "One day when he returns, we will see face to face,
[00:22:50.140 --> 00:22:53.380]   "and in that moment, I will know it all.
[00:22:53.380 --> 00:22:56.220]   "But right now, I don't."
[00:22:56.220 --> 00:22:57.580]   But then he says this crazy thing.
[00:22:57.580 --> 00:22:58.780]   He goes this, he kinda like,
[00:22:58.780 --> 00:23:00.020]   I almost feel like as he's writing this,
[00:23:00.020 --> 00:23:01.500]   he leans into the church.
[00:23:01.500 --> 00:23:03.640]   He leans in and goes, "But guess what?
[00:23:03.640 --> 00:23:07.220]   "I know one who does know it all.
[00:23:07.220 --> 00:23:10.060]   "'Cause although right now, I don't have all the answers.
[00:23:10.060 --> 00:23:12.380]   "Although right now, there are gaps for me,
[00:23:12.380 --> 00:23:15.720]   "there is one that I know who is coming back.
[00:23:15.720 --> 00:23:17.540]   "And when he comes back, we're all gonna know.
[00:23:17.540 --> 00:23:19.680]   "But right now, even though I don't know everything,
[00:23:19.680 --> 00:23:22.540]   "he right now knows everything.
[00:23:22.540 --> 00:23:25.140]   "He right now has all the answers.
[00:23:25.140 --> 00:23:29.220]   "He right now can step in and show himself to his fullness.
[00:23:29.220 --> 00:23:32.640]   "I may be seeing in a mirror slightly darkly.
[00:23:32.640 --> 00:23:35.900]   "There's no filter for God," he's saying to the church.
[00:23:35.900 --> 00:23:37.780]   "There's no break for him.
[00:23:37.780 --> 00:23:40.300]   "He sees everything fully right now."
[00:23:40.300 --> 00:23:41.500]   And it's almost like Paul is saying,
[00:23:41.500 --> 00:23:45.460]   "It is okay for me not to know everything,
[00:23:45.460 --> 00:23:47.160]   "because I know the one who does."
[00:23:47.160 --> 00:23:51.260]   Okay, let me break this down for you a little bit more,
[00:23:51.260 --> 00:23:54.380]   'cause I wanna show you really the beauty of this
[00:23:54.380 --> 00:23:56.580]   and then show you how this links into Advent.
[00:23:56.580 --> 00:23:58.020]   Has this been helping so far?
[00:23:58.020 --> 00:24:02.980]   I'm glad I came back.
[00:24:02.980 --> 00:24:04.380]   (congregation laughing)
[00:24:04.380 --> 00:24:06.740]   I'm just gonna go back to Spain.
[00:24:06.740 --> 00:24:08.140]   Walk another 800, no, okay.
[00:24:08.140 --> 00:24:13.020]   All right, so I apologize up front for my writing,
[00:24:13.020 --> 00:24:14.100]   but follow this, okay.
[00:24:14.100 --> 00:24:16.140]   Here's what Paul is saying in 1 Corinthians 13.
[00:24:16.140 --> 00:24:17.540]   He's basically going, look, he's like,
[00:24:17.540 --> 00:24:19.700]   "There is this world right now that we all know,
[00:24:19.700 --> 00:24:21.980]   "and this world is kinda messed up."
[00:24:21.980 --> 00:24:24.980]   The word he uses, he says, "It's imperfect," right?
[00:24:24.980 --> 00:24:29.660]   There's this imperfection that's happening right now
[00:24:29.660 --> 00:24:30.940]   in our world, but then he says,
[00:24:30.940 --> 00:24:32.420]   "You also need to understand
[00:24:32.420 --> 00:24:34.740]   "that there's this world that's coming
[00:24:34.740 --> 00:24:36.020]   "when Christ returns."
[00:24:36.020 --> 00:24:37.700]   This is gonna look like a sun, but it's not.
[00:24:37.700 --> 00:24:40.180]   It's the amazing, redeemed, and renewed world
[00:24:40.180 --> 00:24:42.140]   that Christ is in the center of.
[00:24:42.140 --> 00:24:46.180]   And he says, "This world, this time, is perfect."
[00:24:46.180 --> 00:24:49.720]   So right now, he's saying, "We know imperfection
[00:24:49.720 --> 00:24:52.180]   "in the future when Christ returns,
[00:24:52.180 --> 00:24:53.780]   "everything will be perfect."
[00:24:53.780 --> 00:24:56.000]   And he's basically saying, "We live right now
[00:24:56.000 --> 00:24:59.360]   "in this now, but not yet tension
[00:24:59.360 --> 00:25:03.200]   "between these two times.
[00:25:03.200 --> 00:25:06.040]   "This is the lot for every human being right now.
[00:25:06.040 --> 00:25:10.360]   "We're sitting in between the imperfect that we know,
[00:25:10.360 --> 00:25:11.520]   "the fact that I don't know it all,
[00:25:11.520 --> 00:25:12.860]   "that there are gaps for me,
[00:25:12.860 --> 00:25:16.240]   "and this perfect return of Christ that's gonna happen."
[00:25:16.240 --> 00:25:19.200]   And he basically says, "You need to understand
[00:25:19.200 --> 00:25:22.640]   "that there, in this time, there are gaps.
[00:25:22.640 --> 00:25:26.240]   "There are gaps for all of us," Paul is saying.
[00:25:26.240 --> 00:25:29.280]   And the reason why he's trying to teach his church this,
[00:25:29.280 --> 00:25:32.480]   the reason why I'm trying to teach you it here this morning
[00:25:32.480 --> 00:25:35.360]   is because it's actually in these gaps
[00:25:35.360 --> 00:25:37.760]   where Advent is found.
[00:25:37.760 --> 00:25:39.400]   Let me explain that.
[00:25:39.400 --> 00:25:41.400]   If you're anything like me, and I'm sure you are,
[00:25:41.400 --> 00:25:43.960]   we don't like the gaps.
[00:25:43.960 --> 00:25:46.160]   The gaps during the now, but not yet time
[00:25:46.160 --> 00:25:48.800]   are the hardest things about this time.
[00:25:48.800 --> 00:25:49.640]   I don't know about you,
[00:25:49.640 --> 00:25:51.800]   but I wish I did have all the answers.
[00:25:51.800 --> 00:25:55.400]   But there are gaps, and there are gaps in our lives.
[00:25:55.400 --> 00:25:57.800]   Things happen that we have no control of.
[00:25:57.800 --> 00:26:00.760]   Something takes place in our work that we can't explain.
[00:26:00.760 --> 00:26:04.160]   There's a breakdown in a relationship, and it's hurt us.
[00:26:04.160 --> 00:26:05.640]   There are wounds that we're carrying
[00:26:05.640 --> 00:26:07.440]   that we don't seem to get healed from.
[00:26:07.440 --> 00:26:09.800]   There are questions that we're holding on our hearts
[00:26:09.800 --> 00:26:11.720]   that don't seem to get answered.
[00:26:11.720 --> 00:26:13.760]   There is stuff that we've been doing with God
[00:26:13.760 --> 00:26:15.360]   that we thought would bring a breakthrough
[00:26:15.360 --> 00:26:17.040]   doesn't seem to be a breakthrough.
[00:26:17.040 --> 00:26:19.080]   There are gaps, Paul is saying,
[00:26:19.080 --> 00:26:21.160]   between the time of the imperfect
[00:26:21.160 --> 00:26:24.000]   and this perfection that will come.
[00:26:24.000 --> 00:26:27.200]   But we so as human beings don't like the gaps
[00:26:27.200 --> 00:26:29.080]   that here's what we do in the gaps.
[00:26:29.080 --> 00:26:32.720]   We try to fill them with ourselves.
[00:26:32.720 --> 00:26:35.840]   We try to look within ourselves to try to fill the gaps.
[00:26:35.840 --> 00:26:38.560]   In other words, we want to control
[00:26:38.560 --> 00:26:41.400]   what Paul is saying here is uncontrollable.
[00:26:41.400 --> 00:26:44.400]   We wanna try to fill those gaps.
[00:26:44.400 --> 00:26:46.960]   So for example, I don't know, Lord,
[00:26:46.960 --> 00:26:49.400]   when I'm gonna get a job, how am I gonna get a job?
[00:26:49.400 --> 00:26:51.440]   And we try our very best and we get so stressed
[00:26:51.440 --> 00:26:53.000]   of trying to work things out.
[00:26:53.000 --> 00:26:55.960]   Or I don't know, Lord, how I'm gonna save my marriage.
[00:26:55.960 --> 00:26:58.440]   And we're trying our best, but we can't sort it all out.
[00:26:58.440 --> 00:27:00.600]   We work really hard and we get ourselves
[00:27:00.600 --> 00:27:04.680]   into places of worry, anxiety, stress, depression,
[00:27:04.680 --> 00:27:07.800]   because there are gaps, we don't like gaps,
[00:27:07.800 --> 00:27:10.960]   and we're trying to fill the gaps with ourselves.
[00:27:10.960 --> 00:27:12.440]   Are you with me?
[00:27:12.440 --> 00:27:14.000]   And what Paul's writing to the church is,
[00:27:14.000 --> 00:27:16.080]   no, you gotta understand, we live in the now but not yet.
[00:27:16.080 --> 00:27:17.760]   This is the cry of Advent.
[00:27:17.760 --> 00:27:19.240]   You wanna know what Advent is?
[00:27:19.240 --> 00:27:21.640]   Advent is standing in the gap
[00:27:21.640 --> 00:27:24.760]   and not trying to solve it yourself.
[00:27:24.760 --> 00:27:28.600]   Advent is standing in the gap and crying out and going,
[00:27:28.600 --> 00:27:32.840]   I know in part, but that doesn't mean I'm a failure.
[00:27:32.840 --> 00:27:37.080]   What it means is that I know the one who knows it all.
[00:27:37.080 --> 00:27:41.200]   The gap is where the carol comes.
[00:27:41.200 --> 00:27:46.200]   Oh come, oh come, Emmanuel, and ransom captive Israel
[00:27:46.200 --> 00:27:51.720]   who mourn in lonely exile here in the gap,
[00:27:51.720 --> 00:27:54.680]   waiting until the Son of God appears.
[00:27:54.680 --> 00:28:01.120]   Maranatha, come Lord Jesus, is not an escapism.
[00:28:01.120 --> 00:28:04.140]   It's not some sort of whimsical idea.
[00:28:04.140 --> 00:28:08.560]   It is the cry of those that live in the gaps
[00:28:08.560 --> 00:28:12.240]   who are saying I know and trust and believe
[00:28:12.240 --> 00:28:15.240]   that there is one who can set all things right.
[00:28:15.240 --> 00:28:17.440]   The gaps are an opportunity, yes,
[00:28:17.440 --> 00:28:20.160]   for us to potentially worry and get stressed
[00:28:20.160 --> 00:28:21.640]   and overwhelmed and depressed,
[00:28:21.640 --> 00:28:25.040]   but the gaps are also one of the most profound invitations
[00:28:25.040 --> 00:28:28.200]   you will ever have to a greater relationship with God.
[00:28:28.200 --> 00:28:34.440]   Could it be that God has given us this now but not yet time
[00:28:34.440 --> 00:28:38.440]   and given us these gaps that we like to try to control
[00:28:38.440 --> 00:28:42.480]   and fill so that we can't control and fill them,
[00:28:42.480 --> 00:28:44.020]   but instead discover Him?
[00:28:44.020 --> 00:28:48.520]   That, my friends, I believe,
[00:28:48.520 --> 00:28:50.840]   is what Christmas is all about.
[00:28:50.840 --> 00:28:52.640]   It's what Advent is.
[00:28:52.640 --> 00:28:53.760]   And here's the crazy thing.
[00:28:53.760 --> 00:28:55.920]   Paul goes, and you know what?
[00:28:55.920 --> 00:28:58.200]   God in His mercy hasn't left us alone
[00:28:58.200 --> 00:29:01.200]   trying to maybe, some people might be able
[00:29:01.200 --> 00:29:02.240]   to work this out, some won't.
[00:29:02.240 --> 00:29:05.440]   He says there's actually three things that God has given us
[00:29:06.560 --> 00:29:10.800]   that are values, vehicles, ways in which we can reach out
[00:29:10.800 --> 00:29:14.040]   beyond ourselves towards Him who knows it all.
[00:29:14.040 --> 00:29:17.400]   Verse 13, and now these three things remain,
[00:29:17.400 --> 00:29:20.640]   faith, hope, and love.
[00:29:20.640 --> 00:29:23.280]   The greatest of these, he says, is love.
[00:29:23.280 --> 00:29:26.560]   This is Paul basically saying you've gotta understand
[00:29:26.560 --> 00:29:28.960]   something that's really, really important here.
[00:29:28.960 --> 00:29:32.220]   He said in the place of these gaps, there is faith,
[00:29:34.080 --> 00:29:39.080]   there is faith, there is hope, there is love.
[00:29:39.080 --> 00:29:43.440]   We may not have all the answers,
[00:29:43.440 --> 00:29:46.160]   we may not be able to always get all the answers,
[00:29:46.160 --> 00:29:48.440]   but it is not that God stands back,
[00:29:48.440 --> 00:29:50.560]   looks at our gaps in our lives, and goes,
[00:29:50.560 --> 00:29:53.520]   (laughing)
[00:29:53.520 --> 00:29:56.040]   Paul's saying, no, no, we're not alone in the gaps.
[00:29:56.040 --> 00:29:57.080]   We have the gaps.
[00:29:57.080 --> 00:29:58.040]   I don't know it all.
[00:29:58.040 --> 00:29:58.920]   He knows it all.
[00:29:58.920 --> 00:30:00.120]   One day I will know it all.
[00:30:00.120 --> 00:30:02.560]   When He comes back, I hope He comes back soon,
[00:30:02.560 --> 00:30:06.200]   but in this moment, He's deposited by His Spirit
[00:30:06.200 --> 00:30:09.760]   and by His church and in His word three things
[00:30:09.760 --> 00:30:12.240]   that enable me not to have all the answers,
[00:30:12.240 --> 00:30:15.520]   but enable me to reach out of myself and towards Him,
[00:30:15.520 --> 00:30:18.320]   enable the gaps to become a place of advent,
[00:30:18.320 --> 00:30:22.480]   of longing, of wishing, of hoping for the arrival of God.
[00:30:22.480 --> 00:30:26.340]   Faith inside of me that believes that He wasn't just born
[00:30:26.340 --> 00:30:28.800]   in that manger as a child, but He will come back,
[00:30:28.800 --> 00:30:30.480]   and that the curtain that is being pulled back
[00:30:30.480 --> 00:30:33.960]   in Revelation 21 and 22 is not just some fantastic idea.
[00:30:33.960 --> 00:30:36.000]   It's the literal thing that will happen
[00:30:36.000 --> 00:30:37.040]   at the end of all things.
[00:30:37.040 --> 00:30:41.120]   Hope, hope that that story is part of my story.
[00:30:41.120 --> 00:30:44.360]   Hope that even when I feel a long way away from the coming,
[00:30:44.360 --> 00:30:48.320]   I can trust that God will do what He says He's gonna do.
[00:30:48.320 --> 00:30:51.600]   Love, love that so fills me and changes me,
[00:30:51.600 --> 00:30:54.080]   that because I know He was born, I know He's coming back,
[00:30:54.080 --> 00:30:55.400]   and I know He's here in the fullness
[00:30:55.400 --> 00:30:56.400]   in His presence right now.
[00:30:56.400 --> 00:31:00.080]   I have a place to know and feel and encounter love,
[00:31:00.080 --> 00:31:03.880]   and because He first loved me, I can now love.
[00:31:03.880 --> 00:31:06.160]   That's why this is the greatest of the three,
[00:31:06.160 --> 00:31:09.240]   because I now can walk in the love of Christ
[00:31:09.240 --> 00:31:13.500]   to all those around me, and if I really want to advent well,
[00:31:13.500 --> 00:31:19.220]   then it found in how I love true and well.
[00:31:19.220 --> 00:31:23.480]   Faith, hope, and love.
[00:31:23.480 --> 00:31:28.340]   Paul says this is it, and I think that's the most beautiful
[00:31:28.340 --> 00:31:30.520]   summary of what advent is all about,
[00:31:30.520 --> 00:31:33.900]   this bookends of Christ's redemptive story
[00:31:33.900 --> 00:31:38.680]   that welcomes us in to the reality that there are gaps, yes,
[00:31:38.680 --> 00:31:41.620]   and that those gaps are hard and uncomfortable, yes,
[00:31:41.620 --> 00:31:47.320]   but those gaps can lead us to the one who knows it all.
[00:31:47.320 --> 00:31:49.120]   If there's not a better message for Christmas,
[00:31:49.120 --> 00:31:50.800]   then I don't know what there is.
[00:31:50.800 --> 00:31:53.080]   My prayer is that you will go into your workplace tomorrow
[00:31:53.080 --> 00:31:55.280]   and go, let me tell you about the bookends,
[00:31:56.400 --> 00:31:58.820]   because now I know about the bookends.
[00:31:58.820 --> 00:31:59.700]   Let me tell you about the gaps.
[00:31:59.700 --> 00:32:02.540]   You've got a gap, I've got a gap, we've all got gaps,
[00:32:02.540 --> 00:32:04.500]   but those gaps don't have to be the end for you.
[00:32:04.500 --> 00:32:06.740]   They're not the end for me, and although maybe
[00:32:06.740 --> 00:32:08.340]   those gaps don't get answered the way I think
[00:32:08.340 --> 00:32:11.120]   they're gonna get answered, those gaps are an invitation
[00:32:11.120 --> 00:32:12.980]   to find the God of the gaps.
[00:32:12.980 --> 00:32:19.100]   So here's what I want to encourage you to do this week.
[00:32:19.100 --> 00:32:22.460]   I want to help you to just reframe some things in your mind
[00:32:22.460 --> 00:32:24.820]   to find that longing inside of you
[00:32:24.820 --> 00:32:26.500]   that is what Advent is all about,
[00:32:26.500 --> 00:32:28.200]   and over the next three Sundays,
[00:32:28.200 --> 00:32:31.460]   we're gonna take faith, hope, and love,
[00:32:31.460 --> 00:32:34.600]   and we're gonna use these three themes as the center point
[00:32:34.600 --> 00:32:36.860]   for understanding both the birth of Christ,
[00:32:36.860 --> 00:32:38.620]   'cause those three things, faith, hope, and love,
[00:32:38.620 --> 00:32:40.900]   are framed in the birth of Christ,
[00:32:40.900 --> 00:32:44.060]   and then see how they are framed in his second coming,
[00:32:44.060 --> 00:32:46.100]   and as we do that, I pray that you will encounter
[00:32:46.100 --> 00:32:48.100]   more faith and hope and love in the now,
[00:32:48.100 --> 00:32:49.800]   but not yet in between.
[00:32:49.800 --> 00:32:51.680]   So to get you prepared for that,
[00:32:51.680 --> 00:32:54.100]   here's a little exercise I want you to do this week,
[00:32:54.100 --> 00:32:56.900]   and by the way, when I say I want you to do it,
[00:32:56.900 --> 00:32:59.460]   I actually mean that I want you to do it.
[00:32:59.460 --> 00:33:02.860]   I don't want you just to take a photo of the slide
[00:33:02.860 --> 00:33:05.700]   and go, "That was a nice sermon today."
[00:33:05.700 --> 00:33:07.360]   I actually want you to do it,
[00:33:07.360 --> 00:33:10.180]   because I think it can help change your heart
[00:33:10.180 --> 00:33:11.660]   and get you ready for Advent.
[00:33:11.660 --> 00:33:13.860]   So I'm gonna kinda get out of the way,
[00:33:13.860 --> 00:33:16.560]   and you can take a photo of this next slide,
[00:33:16.560 --> 00:33:18.380]   but let me read you these four reflections
[00:33:18.380 --> 00:33:19.860]   I want you to think about this week.
[00:33:19.860 --> 00:33:23.020]   Where and what are the gaps in this now but not yet time
[00:33:23.020 --> 00:33:26.300]   that overwhelm me or overwhelm you?
[00:33:26.300 --> 00:33:28.540]   What are some of the longings that sit within you
[00:33:28.540 --> 00:33:31.780]   that are far beyond your own ability to achieve?
[00:33:31.780 --> 00:33:35.060]   Where do you see in your own life the tension
[00:33:35.060 --> 00:33:37.540]   between the fullness of salvation received
[00:33:37.540 --> 00:33:40.420]   and yet the reality of the ongoing work of sin?
[00:33:40.420 --> 00:33:42.700]   Okay, that's a very personal one for you.
[00:33:42.700 --> 00:33:45.220]   What burdens do you carry for yourself,
[00:33:45.220 --> 00:33:47.700]   others, or this world that burn
[00:33:47.700 --> 00:33:50.100]   a righteous justice within you?
[00:33:50.100 --> 00:33:51.540]   That's the positive thing.
[00:33:51.540 --> 00:33:53.660]   That's the, "Hey, let's fight for injustice now.
[00:33:53.660 --> 00:33:54.640]   "Let's make this work.
[00:33:54.640 --> 00:33:56.380]   "Let's stand for the poor and the needy."
[00:33:56.380 --> 00:33:59.660]   What burdens sit within you that are like a cry
[00:33:59.660 --> 00:34:02.420]   of your heart to help those around you?
[00:34:02.420 --> 00:34:04.260]   That's the cry of Advent.
[00:34:04.260 --> 00:34:08.220]   In the same way, what sin still overwhelms me at time
[00:34:08.220 --> 00:34:09.580]   and seems to have a grip on me,
[00:34:09.580 --> 00:34:11.180]   even though I know it's fully paid for,
[00:34:11.180 --> 00:34:13.500]   but it still seems to have a grip on me,
[00:34:13.500 --> 00:34:16.660]   the honesty of that, that's also Advent.
[00:34:16.660 --> 00:34:19.240]   So it's this beautiful reflection
[00:34:19.240 --> 00:34:21.100]   that we can find in ourselves
[00:34:21.100 --> 00:34:23.940]   that helps to trigger our understanding
[00:34:23.940 --> 00:34:27.420]   of where we're at as we enter into this Christmas season,
[00:34:27.420 --> 00:34:29.060]   where we look at both the birth
[00:34:29.060 --> 00:34:31.240]   and the return of our Savior.
[00:34:31.240 --> 00:34:32.880]   Does that sound helpful to you?
[00:34:32.880 --> 00:34:34.220]   All right, can we just pray together?
[00:34:34.220 --> 00:34:35.060]   Let's pray.
[00:34:35.060 --> 00:34:40.300]   Father, as we enter into the season of Advent
[00:34:40.300 --> 00:34:42.260]   here at The Vine, and as we focus on faith,
[00:34:42.260 --> 00:34:43.460]   hope, and love in the weeks ahead,
[00:34:43.460 --> 00:34:46.420]   as we celebrate your birth,
[00:34:46.420 --> 00:34:50.540]   understand this longing we should have for your return,
[00:34:51.500 --> 00:34:53.420]   putting those two things into balance
[00:34:53.420 --> 00:34:55.800]   as bookends around your redemptive story,
[00:34:55.800 --> 00:34:58.540]   and as we find ourselves as Paul
[00:34:58.540 --> 00:35:01.100]   has so beautifully shown us this morning,
[00:35:01.100 --> 00:35:02.520]   the gaps that are there,
[00:35:02.520 --> 00:35:06.940]   and yet the liberation we can have from fear,
[00:35:06.940 --> 00:35:11.220]   anxiety, worry, depression, from not knowing it all,
[00:35:11.220 --> 00:35:13.300]   and instead the gaps being a springboard,
[00:35:13.300 --> 00:35:16.380]   a catalyst towards greater trust, faith, hope,
[00:35:16.380 --> 00:35:17.220]   love with you.
[00:35:17.220 --> 00:35:20.100]   Father, that's my prayer for every person here at The Vine,
[00:35:20.100 --> 00:35:23.100]   and everybody watching online in this moment.
[00:35:23.100 --> 00:35:26.380]   My prayer is that they would find themselves
[00:35:26.380 --> 00:35:29.320]   catalyzed at Advent this year,
[00:35:29.320 --> 00:35:32.660]   to find that longing inside of them,
[00:35:32.660 --> 00:35:36.640]   the crying out within them for the Son of God to appear,
[00:35:36.640 --> 00:35:40.580]   that the gaps that they are very aware of
