
[00:00:00.000 --> 00:00:02.000]  謝謝June
[00:21:39.000 --> 00:21:45.000]  在上帝沒有一件事是不可能的
[00:21:45.000 --> 00:21:48.000]  早幾天我們在這裡
[00:21:48.000 --> 00:21:52.000]  即將成為我們教會長老的幾位弟兄姊妹
[00:21:52.000 --> 00:21:53.000]  我們一起
[00:21:53.000 --> 00:21:56.000]  還有在灣仔那邊的葡萄藤教會
[00:21:56.000 --> 00:22:01.000]  做了多年的長老
[00:22:01.000 --> 00:22:03.000]  都是弟兄姊妹
[00:22:03.000 --> 00:22:07.000]  我們在這裡有時間聊聊天
[00:22:07.000 --> 00:22:10.000]  其實大家都見過的
[00:22:10.000 --> 00:22:11.000]  一位是Sydney
[00:22:11.000 --> 00:22:12.000]  她去年也在這裡為我們講道
[00:22:12.000 --> 00:22:14.000]  另一位是Cliff
[00:22:14.000 --> 00:22:16.000]  我相信她今天一定不在這裡
[00:22:16.000 --> 00:22:18.000]  因為她在灣仔做一個Market
[00:22:18.000 --> 00:22:22.000]  一個叫做Bake Sale
[00:22:22.000 --> 00:22:28.000]  一個Market在祝福其他機構
[00:22:28.000 --> 00:22:32.000]  其實Cliff在對方做了17年的長老
[00:22:32.000 --> 00:22:35.000]  她和我們分享她在The Vine多年來
[00:22:35.000 --> 00:22:38.000]  如何去憑信的經歷
[00:22:38.000 --> 00:22:41.000]  她當年憑著信心娶了老婆
[00:22:41.000 --> 00:22:43.000]  這個我不說了
[00:22:43.000 --> 00:22:44.000]  她真的有分享
[00:22:44.000 --> 00:22:48.000]  留待她自己跟大家說這部分
[00:22:48.000 --> 00:22:49.000]  我們說回我們教會
[00:22:49.000 --> 00:22:51.000]  說15年前
[00:22:51.000 --> 00:22:56.000]  當The Vine仍然在富豪香港的地牢
[00:22:56.000 --> 00:22:59.000]  當時神跟他們說
[00:22:59.000 --> 00:23:02.000]  我們要到中上環租一個地方
[00:23:02.000 --> 00:23:04.000]  去建立教會
[00:23:04.000 --> 00:23:07.000]  對於一個幾十人的團契來說
[00:23:07.000 --> 00:23:09.000]  沒錯,當時仍然是一個團契
[00:23:09.000 --> 00:23:11.000]  還沒在教會,只有幾十人
[00:23:11.000 --> 00:23:14.000]  這件事可能就像瑪利亞所說
[00:23:14.000 --> 00:23:19.000]  我是一個未嫁人
[00:23:19.000 --> 00:23:22.000]  這件事是如何發生的
[00:23:22.000 --> 00:23:24.000]  可能他們說我們沒有人
[00:23:24.000 --> 00:23:26.000]  我們又沒有錢
[00:23:26.000 --> 00:23:28.000]  這件事是如何發生的
[00:23:28.000 --> 00:23:31.000]  他們一起同心祈禱
[00:23:31.000 --> 00:23:36.000]  他們的聲音降臨在他們身上
[00:23:36.000 --> 00:23:38.000]  至高者的能力
[00:23:38.000 --> 00:23:40.000]  悲音著他們
[00:23:40.000 --> 00:23:42.000]  他們也看到上帝的工作
[00:23:42.000 --> 00:23:45.000]  見證在他們身邊
[00:23:45.000 --> 00:23:46.000]  在他們當中的生命裡
[00:23:46.000 --> 00:23:49.000]  如何不斷地發生
[00:23:49.000 --> 00:23:54.000]  他們知道在上帝是沒有不可能的事
[00:23:54.000 --> 00:23:55.000]  憑著這份信心
[00:23:55.000 --> 00:23:58.000]  他們建立了葡萄藤教會
[00:23:58.000 --> 00:23:59.000]  憑著這份信心
[00:23:59.000 --> 00:24:03.000]  他們在2010年租了灣仔
[00:24:03.000 --> 00:24:07.000]  他們現在可以容納2500人的教會
[00:24:07.000 --> 00:24:09.000]  也憑著同一份信心
[00:24:09.000 --> 00:24:15.000]  建立了我們今天這裡的元朗葡萄藤教會
[00:24:15.000 --> 00:24:18.000]  在個人層面方面
[00:24:18.000 --> 00:24:21.000]  在十幾年前和兩年前
[00:24:21.000 --> 00:24:24.000]  分別簽了灣仔和元朗的租約
[00:24:24.000 --> 00:24:27.000]  因為當時教會裡沒有錢
[00:24:27.000 --> 00:24:31.000]  Cliff兩次都做了同一件事
[00:24:31.000 --> 00:24:33.000]  我已經準備了一張照片
[00:24:33.000 --> 00:24:35.000]  他壓上了自己
[00:24:35.000 --> 00:24:37.000]  壓上了自己的一切
[00:24:37.000 --> 00:24:38.000]  這就是一個時刻
[00:24:38.000 --> 00:24:40.000]  他去簽一個個人保障
[00:24:40.000 --> 00:24:44.000]  他將自己的一切都交上
[00:24:44.000 --> 00:24:45.000]  如果教會沒有錢
[00:24:45.000 --> 00:24:46.000]  如果教會破產
[00:24:46.000 --> 00:24:48.000]  如果教會需要被追討
[00:24:48.000 --> 00:24:51.000]  是追在他一個人的身上
[00:24:51.000 --> 00:24:54.000]  這就是他如何去經歷上帝
[00:24:54.000 --> 00:24:57.000]  他知道無論不是人卑不卑微
[00:24:57.000 --> 00:24:59.000]  而是上帝工作要實現的時候
[00:24:59.000 --> 00:25:01.000]  就會使用願意的人
[00:25:01.000 --> 00:25:04.000]  去成就上帝的事情
[00:25:04.000 --> 00:25:05.000]  我答應了他
[00:25:05.000 --> 00:25:08.000]  這個slide會很快走的
[00:25:08.000 --> 00:25:09.000]  我們很開心
[00:25:09.000 --> 00:25:10.000]  當我昨天和他說
[00:25:10.000 --> 00:25:12.000]  我想分享這件事
[00:25:12.000 --> 00:25:15.000]  我想分享這張我偷拍的照片
[00:25:15.000 --> 00:25:17.000]  他說
[00:25:17.000 --> 00:25:19.000]  這些回憶
[00:25:19.000 --> 00:25:22.000]  有多少恩典和祝福
[00:25:22.000 --> 00:25:25.000]  所以我們都承載著這些祝福
[00:25:25.000 --> 00:25:27.000]  不單是Cliff
[00:25:27.000 --> 00:25:28.000]  在直堂的過程
[00:25:28.000 --> 00:25:30.000]  在建立教會的過程裡
[00:25:30.000 --> 00:25:31.000]  有很多很多
[00:25:31.000 --> 00:25:34.000]  同樣將信心擺上的弟兄姊妹
[00:25:34.000 --> 00:25:37.000]  一起去建立神的教會
[00:25:37.000 --> 00:25:39.000]  這就是當中我們看到的
[00:25:39.000 --> 00:25:40.000]  出人意表的喜樂
[00:25:40.000 --> 00:25:42.000]  弟兄姊妹
[00:25:42.000 --> 00:25:44.000]  很多時候我們在計劃裡進行嗎
[00:25:44.000 --> 00:25:48.000]  很多時候我們覺得自己有條件嗎
[00:25:48.000 --> 00:25:50.000]  很多時候上帝成就的事情
[00:25:50.000 --> 00:25:53.000]  是我們意想不到的
[00:25:53.000 --> 00:25:54.000]  你覺得自己卑微嗎
[00:25:54.000 --> 00:25:56.000]  神就是要興起大家
[00:25:56.000 --> 00:25:58.000]  在當中做你認為不可能的事
[00:25:58.000 --> 00:25:59.000]  瑪利亞的故事
[00:25:59.000 --> 00:26:00.000]  耶穌的誕生
[00:26:00.000 --> 00:26:02.000]  就是要將這個
[00:26:02.000 --> 00:26:08.000]  這麼信實的見證呈現在大家面前
[00:26:08.000 --> 00:26:09.000]  好了
[00:26:09.000 --> 00:26:11.000]  做個總結吧
[00:26:11.000 --> 00:26:13.000]  謙卑
[00:26:13.000 --> 00:26:14.000]  見證
[00:26:14.000 --> 00:26:16.000]  信心
[00:26:16.000 --> 00:26:19.000]  這一切的背後是建基於一件事
[00:26:19.000 --> 00:26:23.000]  是所有全心相信上帝的人
[00:26:23.000 --> 00:26:25.000]  都必須要做的一件事
[00:26:25.000 --> 00:26:29.000]  也是今天說到的一個終極核心
[00:26:29.000 --> 00:26:31.000]  所說的就是瑪利亞
[00:26:31.000 --> 00:26:34.000]  在最後和天使的對話當中的這句話
[00:26:34.000 --> 00:26:36.000]  第38節
[00:26:36.000 --> 00:26:37.000]  瑪利亞說
[00:26:37.000 --> 00:26:39.000]  我是主的使女
[00:26:39.000 --> 00:26:42.000]  願意照你的話
[00:26:42.000 --> 00:26:46.000]  實現在我身上
[00:26:46.000 --> 00:26:47.000]  我是主的使女
[00:26:47.000 --> 00:26:52.000]  亦都譯作主的使女在此
[00:26:52.000 --> 00:26:55.000]  使女是當時最卑微的身份
[00:26:55.000 --> 00:27:00.000]  在此是對上帝的馴服
[00:27:00.000 --> 00:27:03.000]  我們亦都不難去聯想到先知以賽亞所說
[00:27:03.000 --> 00:27:07.000]  我在這裏請差遣我
[00:27:07.000 --> 00:27:11.000]  我在這裏請差遣我
[00:27:11.000 --> 00:27:14.000]  馴服的生命就是這樣
[00:27:14.000 --> 00:27:16.000]  就是無論在任何的處境
[00:27:16.000 --> 00:27:17.000]  任何的情況下
[00:27:17.000 --> 00:27:22.000]  我們都可以好像瑪利亞所說
[00:27:22.000 --> 00:27:27.000]  願意照你的話實現在我身上
[00:27:27.000 --> 00:27:29.000]  當我們能夠這樣去參與
[00:27:29.000 --> 00:27:30.000]  上帝奇妙的作為
[00:27:30.000 --> 00:27:31.000]  奇妙的工作的時候
[00:27:31.000 --> 00:27:35.000]  這是真正的喜樂
[00:27:35.000 --> 00:27:42.000]  等於上帝出人意表地建立我們教會
[00:27:42.000 --> 00:27:44.000]  亦都代表我們每一個人
[00:27:44.000 --> 00:27:46.000]  其實我們都可以這樣去領受
[00:27:46.000 --> 00:27:50.000]  這份出人意表的喜樂和祝福
[00:27:50.000 --> 00:27:52.000]  亦都是給我們教會的使命
[00:27:52.000 --> 00:27:53.000]  給大家的使命
[00:27:53.000 --> 00:27:55.000]  我們一起去懷著這份信心
[00:27:55.000 --> 00:27:59.000]  去擴展上帝的國度
[00:27:59.000 --> 00:28:00.000]  在這個時候
[00:28:00.000 --> 00:28:04.000]  我都希望邀請我們教會團隊上來
[00:28:04.000 --> 00:28:10.000]  張臨奇不是一個等候的節日
[00:28:10.000 --> 00:28:13.000]  我們說張臨奇有一個等候的心
[00:28:13.000 --> 00:28:16.000]  但我們有一個積極的回應
[00:28:16.000 --> 00:28:18.000]  我們不是等待聖誕節來到
[00:28:18.000 --> 00:28:20.000]  然後一年去完成
[00:28:20.000 --> 00:28:22.000]  在每一個時間
[00:28:22.000 --> 00:28:25.000]  每一次你和其他人相處
[00:28:25.000 --> 00:28:28.000]  可能剛才所說你在工作場景
[00:28:28.000 --> 00:28:30.000]  你在家人的場景
[00:28:30.000 --> 00:28:32.000]  在親戚朋友的地方
[00:28:32.000 --> 00:28:34.000]  在你朋友的圈子裏面
[00:28:34.000 --> 00:28:37.000]  在這些節日
[00:28:37.000 --> 00:28:42.000]  我們都可以一起宣講上帝的來臨
[00:28:42.000 --> 00:28:45.000]  我們不只是在教會裏面才說主耶穌
[00:28:45.000 --> 00:28:48.000]  張臨奇就是要去整頓我們的心
[00:28:48.000 --> 00:28:54.000]  帶著信、望、愛、喜樂
[00:28:54.000 --> 00:28:57.000]  我們每一次這樣燃點這個蠟燭
[00:28:57.000 --> 00:29:00.000]  是代表著上帝的應許
[00:29:00.000 --> 00:29:03.000]  透過祂自己的靈
[00:29:03.000 --> 00:29:07.000]  透過身邊的見證
[00:29:07.000 --> 00:29:09.000]  透過上帝自己的能力
[00:29:09.000 --> 00:29:12.000]  實現在我們身上
[00:29:12.000 --> 00:29:20.000]  邀請大家起來
[00:29:20.000 --> 00:29:28.000]  我們同心祈禱讓聖靈在我們生命裏面工作
[00:29:28.000 --> 00:29:33.000]  耶穌我們感謝祢的降生
[00:29:33.000 --> 00:29:40.000]  我們感謝上帝賜予你成為肉身
[00:29:40.000 --> 00:29:42.000]  讓我們見得到你的恩典
[00:29:42.000 --> 00:29:44.000]  你的救恩、你的救贖
[00:29:44.000 --> 00:29:48.000]  要成就在這個地上
[00:29:48.000 --> 00:29:51.000]  過去二千年
[00:29:51.000 --> 00:29:54.000]  人直著認識你進入到你的國度裏面
[00:29:55.000 --> 00:29:59.000]  我們再一次去到張臨奇的時間
[00:29:59.000 --> 00:30:01.000]  我們再一次去到你的福音書當中
[00:30:01.000 --> 00:30:03.000]  我們再一次知道你怎樣
[00:30:03.000 --> 00:30:08.000]  藉著瑪利亞出生在世上帶來的救贖、拯救
[00:30:08.000 --> 00:30:12.000]  今天臨在我們這裏裏面
[00:30:12.000 --> 00:30:17.000]  主耶穌求你的道進入到我們心的深處
[00:30:17.000 --> 00:30:22.000]  求你的信心成為我們生命的建立
[00:30:22.000 --> 00:30:27.000]  當我們會面對一件事
[00:30:27.000 --> 00:30:30.000]  當我們面對覺得我們生命的不足
[00:30:30.000 --> 00:30:36.000]  當我們覺得神呀你是很有能力
[00:30:36.000 --> 00:30:38.000]  但我沒有能力
[00:30:38.000 --> 00:30:46.000]  但上帝說我的能力要在你生命當中去彰顯
[00:30:46.000 --> 00:30:48.000]  在你身上去彰顯
[00:30:48.000 --> 00:30:52.000]  我願意透過你們當中的每一個人
[00:30:52.000 --> 00:30:56.000]  去成就上帝的旨意
[00:30:56.000 --> 00:30:58.000]  這是上帝的心意
[00:30:58.000 --> 00:31:02.000]  這是上帝建立教會的心意
[00:31:02.000 --> 00:31:04.000]  好使我們在當中有份
[00:31:04.000 --> 00:31:07.000]  好使我們可以一起分享那份喜樂
[00:31:07.000 --> 00:31:08.000]  所以主上帝求你
[00:31:08.000 --> 00:31:13.000]  這份出人意味的喜樂今天臨在我們當中
[00:31:13.000 --> 00:31:18.000]  讓我們也有一份信服在你當中的心
[00:31:18.000 --> 00:31:20.000]  你叫的surrender
[00:31:20.000 --> 00:31:22.000]  你叫的信服
[00:31:22.000 --> 00:31:25.000]  是唯獨信服在你跟前
[00:31:25.000 --> 00:31:28.000]  我們不是信服在世間的制度上
[00:31:28.000 --> 00:31:32.000]  我們不是信服在世間的權柄上
[00:31:32.000 --> 00:31:36.000]  我們不是信服在我們自己的限制上
[00:31:36.000 --> 00:31:44.000]  我們信服在主你的跟前
[00:31:44.000 --> 00:31:49.000]  你說你願意去使用每一個信服在你面前的人
[00:31:49.000 --> 00:31:52.000]  所以主求你使用我們
[00:31:52.000 --> 00:31:55.000]  求你讓我們在當中進入到你的國度裏面
[00:31:55.000 --> 00:32:01.000]  我們一起去擴展你的國度
[00:32:01.000 --> 00:32:03.000]  你呼召我們當中每一個
[00:32:03.000 --> 00:32:05.000]  你建立我們的生命
[00:32:05.000 --> 00:32:07.000]  建立你的教會
[00:32:07.000 --> 00:32:10.000]  去建立你的國度
[00:32:10.000 --> 00:32:17.000]  今天的聖靈能力就要大大地臨在每一個人當中
[00:32:17.000 --> 00:32:21.000]  主讓我們懷著這份感恩的心去迎接聖誕節的來臨
[00:32:21.000 --> 00:32:25.000]  因為我們知道福音就是透過這個機會
[00:32:25.000 --> 00:32:28.000]  在我們的生命裏面作為美好的見證
[00:32:28.000 --> 00:32:30.000]  這個美好的見證不是我們有多厲害
[00:32:30.000 --> 00:32:33.000]  這個美好的見證
[00:32:33.000 --> 00:32:39.000]  是無論我們有多軟弱在你裏面都是滿有能力的主
[00:32:39.000 --> 00:32:42.000]  就是我們同心一切
[00:32:42.000 --> 00:32:44.000]  用Hallelujah這個回應
[00:32:44.000 --> 00:32:47.000]  Hallelujah這個敬拜
[00:32:47.000 --> 00:32:51.000]  去將你的能力、大能
[00:32:51.000 --> 00:32:55.000]  透過這個敬拜宣講出來
[00:32:55.000 --> 00:32:57.000]  (字幕製作:貝爾)
[00:32:57.000 --> 00:32:58.000]  謝謝大家

