
[00:00:00.000 --> 00:00:02.560]   Well, good morning, everyone.
[00:23:32.420 --> 00:23:35.740]   Let us know what has been Jesus highlighting to you.
[00:23:35.740 --> 00:23:36.780]   What are you seeing?
[00:23:36.780 --> 00:23:38.020]   What are you observing?
[00:23:38.020 --> 00:23:45.140]   Now, I believe that Jesus, he highlights specific people
[00:23:45.140 --> 00:23:50.140]   to us, that we are uniquely positioned
[00:23:51.940 --> 00:23:55.180]   to love, to serve, and to impact.
[00:23:55.180 --> 00:23:57.900]   So what are you seeing?
[00:23:57.900 --> 00:23:59.020]   What are you noticing?
[00:23:59.020 --> 00:24:05.260]   Do you see the elderly neighbor that's barely making it,
[00:24:05.260 --> 00:24:07.820]   who needs some help?
[00:24:07.820 --> 00:24:13.460]   Do you see asylum seekers,
[00:24:13.460 --> 00:24:17.460]   our brothers and sisters who are struggling,
[00:24:17.460 --> 00:24:20.940]   especially now even more so than before during COVID?
[00:24:21.940 --> 00:24:24.500]   Do you see people's spiritual condition?
[00:24:24.500 --> 00:24:26.860]   Maybe they have the financial resources
[00:24:26.860 --> 00:24:29.940]   and they're doing it from that perspective, fine,
[00:24:29.940 --> 00:24:33.580]   but they're just lacking that joy
[00:24:33.580 --> 00:24:34.980]   or that purpose in their lives.
[00:24:34.980 --> 00:24:36.820]   And you see that and it pains you.
[00:24:36.820 --> 00:24:40.260]   What is Jesus highlighting to you?
[00:24:40.260 --> 00:24:41.580]   Do you see the single parent
[00:24:41.580 --> 00:24:45.420]   that needs others to come around him or her
[00:24:45.420 --> 00:24:49.860]   and just walk with that parent?
[00:24:50.740 --> 00:24:51.780]   And with the child?
[00:24:51.780 --> 00:24:54.460]   You know, what do you see?
[00:24:54.460 --> 00:24:56.660]   Whom is Jesus highlighting to you?
[00:24:56.660 --> 00:25:01.380]   Where do you find yourself filled with compassion,
[00:25:01.380 --> 00:25:03.180]   deeply moved and stirred?
[00:25:03.180 --> 00:25:04.420]   Pay attention to that.
[00:25:04.420 --> 00:25:09.860]   Could it be that Jesus wants to work uniquely in that area
[00:25:09.860 --> 00:25:14.380]   that you see and where you are moved to compassion?
[00:25:14.380 --> 00:25:16.940]   What do you think?
[00:25:19.580 --> 00:25:23.340]   So as we make those observations about the people around us
[00:25:23.340 --> 00:25:26.700]   and we become aware of the needs,
[00:25:26.700 --> 00:25:30.420]   you know, there's usually two ways that we respond to that.
[00:25:30.420 --> 00:25:33.700]   One of them is, I just wanna get involved right away
[00:25:33.700 --> 00:25:35.980]   and I jump right into action.
[00:25:35.980 --> 00:25:37.900]   And a lot of times we burn out when we do that
[00:25:37.900 --> 00:25:39.540]   or it's just a short lift, you know,
[00:25:39.540 --> 00:25:41.500]   we do it for a little bit and then we move on.
[00:25:41.500 --> 00:25:43.380]   The other reaction, I think this is the,
[00:25:43.380 --> 00:25:45.540]   probably the more common one,
[00:25:45.540 --> 00:25:49.500]   is that we see our neighbors,
[00:25:49.500 --> 00:25:51.060]   we see their need,
[00:25:51.060 --> 00:25:53.180]   we start to understand the complexities
[00:25:53.180 --> 00:25:54.780]   of the issues that they're facing
[00:25:54.780 --> 00:25:56.500]   and we just get so overwhelmed.
[00:25:56.500 --> 00:25:59.340]   And we feel so small and we're like,
[00:25:59.340 --> 00:26:01.860]   I don't know what I can do or where to even start.
[00:26:01.860 --> 00:26:05.140]   And then even though we're moved,
[00:26:05.140 --> 00:26:06.380]   we don't know what to do with it
[00:26:06.380 --> 00:26:09.100]   and then after a while we just,
[00:26:09.100 --> 00:26:12.300]   in order to not have this cognitive dissonance,
[00:26:12.300 --> 00:26:14.100]   we set it on the back shelf
[00:26:14.100 --> 00:26:16.100]   and we just move on with our lives.
[00:26:18.100 --> 00:26:20.940]   And I think that's the way that Satan snatches away
[00:26:20.940 --> 00:26:23.460]   those things that he has, the Holy Spirit has sown
[00:26:23.460 --> 00:26:28.500]   and that he wants to move through us this year in 2021.
[00:26:28.500 --> 00:26:34.780]   But Jesus, he actually provides us some perspective on that
[00:26:34.780 --> 00:26:36.300]   and so I wanna share it with you,
[00:26:36.300 --> 00:26:40.460]   continuing in Matthew 9, verse 37, it says,
[00:26:40.460 --> 00:26:42.300]   then he said to his disciples,
[00:26:42.300 --> 00:26:46.580]   the harvest is plentiful, but the workers are few.
[00:26:46.580 --> 00:26:48.660]   Ask the Lord of the harvest,
[00:26:48.660 --> 00:26:52.700]   therefore to send out workers into the harvest field.
[00:26:52.700 --> 00:26:55.820]   And I love this here.
[00:26:55.820 --> 00:27:00.700]   Jesus acknowledges that the difficult reality,
[00:27:00.700 --> 00:27:04.020]   the harvest is plentiful, there's so much to do,
[00:27:04.020 --> 00:27:06.540]   but the workers are few.
[00:27:06.540 --> 00:27:11.860]   But he also tells us what to do
[00:27:11.860 --> 00:27:13.580]   and it's not what we tend to do,
[00:27:13.580 --> 00:27:15.460]   it's not jumping right into
[00:27:15.460 --> 00:27:17.940]   or disengaging and just feeling overwhelmed
[00:27:17.940 --> 00:27:20.580]   and not doing anything, it's neither of just two things.
[00:27:20.580 --> 00:27:25.580]   He tells us in this overwhelming need to start with prayer.
[00:27:25.580 --> 00:27:31.340]   And it's prayer that propels us forward
[00:27:31.340 --> 00:27:33.860]   in responding in a powerful way
[00:27:33.860 --> 00:27:36.980]   to the needs that we see around us.
[00:27:36.980 --> 00:27:39.180]   It's prayer that leads us and propels us
[00:27:39.180 --> 00:27:44.100]   into living out the river model vision in 2021.
[00:27:44.940 --> 00:27:47.940]   Besides the Lord's Prayer, by the way,
[00:27:47.940 --> 00:27:51.980]   this is the only time where Jesus tells us
[00:27:51.980 --> 00:27:54.380]   specifically what to pray for.
[00:27:54.380 --> 00:27:57.020]   Where he actually gives us the content, pray this.
[00:27:57.020 --> 00:28:00.300]   So we should pay attention to that.
[00:28:00.300 --> 00:28:03.980]   And Jesus is saying, don't get overwhelmed,
[00:28:03.980 --> 00:28:06.300]   don't get stuck in that place,
[00:28:06.300 --> 00:28:08.180]   don't just rush also into it,
[00:28:08.180 --> 00:28:11.740]   but pray and remember who I am.
[00:28:11.740 --> 00:28:13.980]   I'm the Lord of the harvest, I'm already,
[00:28:13.980 --> 00:28:17.260]   I'm the good shepherd, I'm already working in people's lives.
[00:28:17.260 --> 00:28:20.260]   I'm the one who gives divine appointments,
[00:28:20.260 --> 00:28:24.060]   I'm the one who transforms and who changes lives.
[00:28:24.060 --> 00:28:27.100]   I'm the one who has all the resources that are needed
[00:28:27.100 --> 00:28:29.380]   to love this city.
[00:28:29.380 --> 00:28:32.740]   Start with prayer.
[00:28:32.740 --> 00:28:38.300]   And when his church prays,
[00:28:40.100 --> 00:28:43.420]   and when his church prays, guess what happens?
[00:28:43.420 --> 00:28:47.020]   The river starts flowing
[00:28:47.020 --> 00:28:51.700]   'cause Jesus starts sending out his river workers.
[00:28:51.700 --> 00:28:56.620]   Now, the word for being sent out, and I love this,
[00:28:56.620 --> 00:28:58.380]   this is actually my favorite little nugget
[00:28:58.380 --> 00:29:01.340]   from this passage, is ekbalo.
[00:29:01.340 --> 00:29:05.260]   And it actually can be translated as cast out,
[00:29:05.260 --> 00:29:08.580]   flung out, drive out, thrust out.
[00:29:09.580 --> 00:29:12.020]   Now, just think about this.
[00:29:12.020 --> 00:29:17.020]   Jesus is telling us to pray that we, his people, the church,
[00:29:17.020 --> 00:29:19.300]   is gonna be cast out.
[00:29:19.300 --> 00:29:22.300]   This is the same word that Jesus used to cast out a demon.
[00:29:22.300 --> 00:29:29.220]   So he's telling us to pray for workers to be cast out.
[00:29:29.220 --> 00:29:30.580]   Now, why is that?
[00:29:30.580 --> 00:29:35.300]   Well, I think the answer is obvious
[00:29:36.540 --> 00:29:38.940]   'cause a lot of times we're living in our comfort place
[00:29:38.940 --> 00:29:41.780]   and we're just dealing with our own lives.
[00:29:41.780 --> 00:29:47.220]   Or we are living in this place of just being overwhelmed
[00:29:47.220 --> 00:29:50.980]   and we need the powerful move of the Holy Spirit
[00:29:50.980 --> 00:29:54.860]   to light a fire in our belly to go out
[00:29:54.860 --> 00:29:59.380]   and to do the work that Jesus is inviting us into,
[00:29:59.380 --> 00:30:02.980]   his healing, his redeeming, his restoring work.
[00:30:05.060 --> 00:30:07.380]   So I wanna challenge you this year to pray
[00:30:07.380 --> 00:30:11.780]   that Jesus will cast us out as his river workers
[00:30:11.780 --> 00:30:13.500]   all over Hong Kong.
[00:30:13.500 --> 00:30:15.300]   And in January, we are having our fast,
[00:30:15.300 --> 00:30:17.660]   so that's a perfect time, you have no excuse.
[00:30:17.660 --> 00:30:19.580]   That's a perfect time to be praying.
[00:30:19.580 --> 00:30:21.580]   So let's see what happens as we do that.
[00:30:21.580 --> 00:30:27.020]   Now, in Matthew 10, one through five,
[00:30:27.020 --> 00:30:29.140]   so we're gonna continue looking here at this passage,
[00:30:29.140 --> 00:30:30.660]   and I'm not gonna read all of this.
[00:30:30.660 --> 00:30:33.820]   I'm not gonna butcher all the disciples' names,
[00:30:33.820 --> 00:30:35.660]   but I'm gonna just read a couple of verses.
[00:30:35.660 --> 00:30:38.900]   He says, "Jesus called his 12 disciples to him
[00:30:38.900 --> 00:30:43.260]   "and gave them authority to drive out impure spirits
[00:30:43.260 --> 00:30:46.420]   "and to heal every disease and illness."
[00:30:46.420 --> 00:30:50.180]   And then there's a name of the 12 apostles,
[00:30:50.180 --> 00:30:51.340]   and I continue in verse five.
[00:30:51.340 --> 00:30:53.580]   He says, "These 12 Jesus sent out.
[00:30:53.580 --> 00:31:00.340]   "The disciples prayed for workers to be sent out,
[00:31:01.340 --> 00:31:04.180]   "and then Jesus sends them out.
[00:31:04.180 --> 00:31:06.020]   "They're the answer to their prayer.
[00:31:06.020 --> 00:31:10.580]   "When Jesus commissions them as apostles,
[00:31:10.580 --> 00:31:13.520]   "as sent out ones, he gives them authority
[00:31:13.520 --> 00:31:15.860]   "to cast out evil spirits and to heal
[00:31:15.860 --> 00:31:19.140]   "every disease and affliction."
[00:31:19.140 --> 00:31:21.740]   And in other words, he provides for them
[00:31:21.740 --> 00:31:26.520]   the gifts of ministry that they need to do his work.
[00:31:26.520 --> 00:31:28.420]   And guess what?
[00:31:28.420 --> 00:31:32.740]   When we pray about being cast out,
[00:31:32.740 --> 00:31:36.740]   now Jesus, he also, when Jesus sends us out
[00:31:36.740 --> 00:31:38.740]   to carry out the river model vision,
[00:31:38.740 --> 00:31:42.580]   he empowers us for the task at hand,
[00:31:42.580 --> 00:31:46.500]   and he also gives us the specific gifts of ministry
[00:31:46.500 --> 00:31:49.380]   that we need to carry out his work.
[00:31:49.380 --> 00:31:52.100]   This is something that we can be encouraged by,
[00:31:52.100 --> 00:31:55.900]   because Jesus, he sets us up for success, not for failure.
[00:31:55.900 --> 00:31:58.600]   He calls us into something that we can actually do.
[00:31:58.600 --> 00:32:05.420]   Now, in this passage, there's a significant shift
[00:32:05.420 --> 00:32:07.420]   and transformation.
[00:32:07.420 --> 00:32:11.300]   The disciples of Jesus, they've been sort of tagging along
[00:32:11.300 --> 00:32:12.580]   with Jesus and watching him,
[00:32:12.580 --> 00:32:14.980]   and it must have been pretty cool to watch him.
[00:32:14.980 --> 00:32:17.980]   I wish I could have been one of the disciples
[00:32:17.980 --> 00:32:20.700]   during that time and seen Jesus in that way in action.
[00:32:20.700 --> 00:32:23.740]   But they've been watching him.
[00:32:23.740 --> 00:32:25.600]   And so now, through this prayer,
[00:32:25.600 --> 00:32:26.740]   there's a transformation.
[00:32:26.740 --> 00:32:31.740]   They become active participants in Jesus's work.
[00:32:31.740 --> 00:32:34.180]   They're no longer just observers.
[00:32:34.180 --> 00:32:35.780]   They're active participants.
[00:32:35.780 --> 00:32:38.820]   Now, I believe that Jesus is calling us,
[00:32:38.820 --> 00:32:41.580]   he wants to do a shift in us as a church
[00:32:41.580 --> 00:32:43.980]   from watching maybe ministry leaders,
[00:32:43.980 --> 00:32:46.460]   or there's always a certain group of people
[00:32:46.460 --> 00:32:50.700]   who do a lot of watching them and just being observers.
[00:32:50.700 --> 00:32:54.540]   He wants to shift us to being his river workers
[00:32:54.540 --> 00:32:57.360]   and active participants in what he wants to do
[00:32:57.360 --> 00:33:00.160]   in Hong Kong in 2021.
[00:33:00.160 --> 00:33:02.200]   Now, this shift, it's a supernatural thing.
[00:33:02.200 --> 00:33:03.880]   We can't force that on our own.
[00:33:03.880 --> 00:33:07.360]   It's the Holy Spirit working in us.
[00:33:07.360 --> 00:33:08.760]   And so let's pray for that.
[00:33:08.760 --> 00:33:15.080]   So how can we step into 2021
[00:33:15.080 --> 00:33:17.380]   and start living out the river model vision?
[00:33:17.380 --> 00:33:20.000]   How do we do that?
[00:33:22.440 --> 00:33:24.100]   Well, first, start with prayer.
[00:33:24.100 --> 00:33:28.960]   Pray for workers to be cast out into the city
[00:33:28.960 --> 00:33:32.000]   as his river workers.
[00:33:32.000 --> 00:33:39.540]   Next, realize that Jesus, he uses the word workers.
[00:33:39.540 --> 00:33:43.500]   The Greek word for workers,
[00:33:43.500 --> 00:33:45.980]   here used here is ergates,
[00:33:45.980 --> 00:33:49.260]   which simply means an agricultural worker or laborer.
[00:33:49.260 --> 00:33:52.420]   So Jesus, he tells us to pray for workers.
[00:33:52.420 --> 00:33:57.420]   Not for expert community developers, theologians,
[00:33:57.420 --> 00:34:00.160]   particular personality types.
[00:34:00.160 --> 00:34:05.420]   If someone has those skills or that personality,
[00:34:05.420 --> 00:34:06.360]   that's awesome.
[00:34:06.360 --> 00:34:09.980]   But he tells us to pray for ordinary people
[00:34:09.980 --> 00:34:14.320]   like you and like me to go out and do his work.
[00:34:14.320 --> 00:34:18.780]   But we struggle with that, don't we?
[00:34:18.780 --> 00:34:21.700]   A lot of times we feel inadequate
[00:34:21.700 --> 00:34:22.860]   or we don't feel qualified
[00:34:22.860 --> 00:34:24.940]   or we feel like we're lacking something
[00:34:24.940 --> 00:34:28.260]   or we personally become 50 times more mature.
[00:34:28.260 --> 00:34:34.260]   And so we don't think that God can use us
[00:34:34.260 --> 00:34:35.720]   and work through us.
[00:34:35.720 --> 00:34:40.300]   However, even small acts of service can be used by God
[00:34:40.300 --> 00:34:42.100]   to achieve his purposes
[00:34:42.100 --> 00:34:45.920]   because we are not acting in our own strength,
[00:34:45.920 --> 00:34:47.220]   but out of God's strength
[00:34:47.220 --> 00:34:48.880]   and we're sent by his authority
[00:34:48.880 --> 00:34:50.740]   and we're equipped with his giftings.
[00:34:51.740 --> 00:34:55.660]   Now let me share with you a true story.
[00:34:55.660 --> 00:34:57.860]   This is a story from the US.
[00:34:57.860 --> 00:35:01.380]   There was a high school student and he was walking home
[00:35:01.380 --> 00:35:06.180]   and then he was looking over and he saw this other student
[00:35:06.180 --> 00:35:08.340]   and the student was dropping his books.
[00:35:08.340 --> 00:35:09.300]   He was carrying a lot of books,
[00:35:09.300 --> 00:35:11.300]   so he decided, you know what, I'm gonna go over.
[00:35:11.300 --> 00:35:13.640]   And so he helped the student pick up the books.
[00:35:13.640 --> 00:35:16.820]   And then he was thinking to himself,
[00:35:16.820 --> 00:35:20.140]   hey, if I don't help this person carry home,
[00:35:20.140 --> 00:35:21.220]   I'm just gonna keep dropping them,
[00:35:21.220 --> 00:35:22.780]   so I'm just gonna walk home with them.
[00:35:22.780 --> 00:35:24.660]   So he helped him carry the books home.
[00:35:24.660 --> 00:35:28.500]   And they started talking and they had a great conversation
[00:35:28.500 --> 00:35:30.580]   and a friendship grew out of that.
[00:35:30.580 --> 00:35:34.580]   So several months later,
[00:35:34.580 --> 00:35:36.540]   the student that had dropped the books,
[00:35:36.540 --> 00:35:39.220]   he told his friend,
[00:35:39.220 --> 00:35:42.140]   hey, do you remember the day when we first met?
[00:35:42.140 --> 00:35:44.100]   Yeah, yeah, of course I do.
[00:35:44.100 --> 00:35:47.180]   He's like, do you know why I had all these books
[00:35:47.180 --> 00:35:48.060]   with me that day?
[00:35:48.060 --> 00:35:49.360]   He's like, no.
[00:35:50.360 --> 00:35:55.360]   Well, I had gone to school,
[00:35:55.360 --> 00:35:57.880]   I had cleared out my locker
[00:35:57.880 --> 00:36:03.360]   'cause nobody talked to me, nobody cared for me,
[00:36:03.360 --> 00:36:04.980]   and I was gonna take my life.
[00:36:04.980 --> 00:36:09.880]   That day, you saved my life.
[00:36:16.840 --> 00:36:21.840]   Never underestimate small acts of kindness and compassion
[00:36:21.840 --> 00:36:24.340]   and how God can use them.
[00:36:24.340 --> 00:36:28.000]   He wants to work powerfully through them.
[00:36:28.000 --> 00:36:31.600]   He wants to touch people's lives
[00:36:31.600 --> 00:36:33.280]   through you here in Hong Kong.
[00:36:33.280 --> 00:36:36.880]   He wants his love and compassion to flow through you.
[00:36:36.880 --> 00:36:42.180]   Now, the river model vision,
[00:36:44.320 --> 00:36:48.400]   it's more about regularly practicing small acts of kindness
[00:36:48.400 --> 00:36:52.280]   and mercy than one-off grand gestures.
[00:36:52.280 --> 00:36:56.680]   So it's about that daily dying to self
[00:36:56.680 --> 00:36:59.720]   and going that little bit out of our way
[00:36:59.720 --> 00:37:01.320]   to help somebody pick up books
[00:37:01.320 --> 00:37:04.040]   or to pay attention to somebody, listen to someone,
[00:37:04.040 --> 00:37:05.720]   to ask somebody out for lunch.
[00:37:05.720 --> 00:37:10.840]   And don't underestimate how God wants to work through you
[00:37:10.840 --> 00:37:12.400]   and touch people's lives.
[00:37:13.520 --> 00:37:16.160]   Now, I wanna leave you with two, what I call,
[00:37:16.160 --> 00:37:18.000]   and I'm really excited about this term, by the way,
[00:37:18.000 --> 00:37:21.320]   river habits that you can practice.
[00:37:21.320 --> 00:37:26.780]   The first one is reach out to two people each week
[00:37:26.780 --> 00:37:28.380]   to see how they're doing.
[00:37:28.380 --> 00:37:32.360]   It's as simple, every one of us can do that.
[00:37:32.360 --> 00:37:34.760]   And I wanna encourage you to go above and beyond
[00:37:34.760 --> 00:37:36.680]   the people you usually reach out to or talk to.
[00:37:36.680 --> 00:37:40.120]   So don't talk to your best friend,
[00:37:40.120 --> 00:37:42.000]   you're already talking to them anyhow.
[00:37:43.000 --> 00:37:45.360]   And just give them a call,
[00:37:45.360 --> 00:37:48.360]   take some time to talk to your neighbor,
[00:37:48.360 --> 00:37:51.800]   talk to somebody at your workplace,
[00:37:51.800 --> 00:37:55.120]   but also talk to somebody at church
[00:37:55.120 --> 00:37:57.000]   that maybe you don't know that well.
[00:37:57.000 --> 00:38:02.080]   So talk to two people every week and see how they're doing.
[00:38:02.080 --> 00:38:04.400]   And put that in your calendar, by the way,
[00:38:04.400 --> 00:38:06.880]   if you don't put it in your calendar, it doesn't happen.
[00:38:06.880 --> 00:38:09.520]   Second, the second river habit,
[00:38:09.520 --> 00:38:11.640]   bless someone this week.
[00:38:11.640 --> 00:38:15.280]   Go again, above and beyond what you normally would do.
[00:38:15.280 --> 00:38:17.680]   Buy somebody some awesome coffee,
[00:38:17.680 --> 00:38:19.460]   buy a family that's struggling with groceries,
[00:38:19.460 --> 00:38:22.320]   buy some groceries and get to know them better.
[00:38:22.320 --> 00:38:24.200]   Encourage someone with a note
[00:38:24.200 --> 00:38:25.760]   or with some really thoughtful words
[00:38:25.760 --> 00:38:28.000]   that you're gonna share with them.
[00:38:28.000 --> 00:38:29.920]   So I wanna challenge you to choose
[00:38:29.920 --> 00:38:34.120]   one of these two habits this week and to practice them
[00:38:34.120 --> 00:38:38.580]   and trust that God will work through them.
[00:38:38.780 --> 00:38:42.220]   Tell someone that you're gonna do that,
[00:38:42.220 --> 00:38:44.780]   like invite your community group and talk to your spouse,
[00:38:44.780 --> 00:38:47.780]   talk to your friend and challenge them to do it as well
[00:38:47.780 --> 00:38:51.980]   and see what happens as Christ's compassion flows through you
[00:38:51.980 --> 00:38:53.220]   to the people around you.
[00:38:53.220 --> 00:38:57.140]   The city that we love,
[00:38:57.140 --> 00:39:00.260]   the people that we love are in pain.
[00:39:00.260 --> 00:39:05.100]   In 2021, will we make ourselves available
[00:39:05.100 --> 00:39:08.020]   to be God's river workers?
[00:39:08.940 --> 00:39:10.060]   Let me pray for us.
[00:39:10.060 --> 00:39:16.020]   Jesus, you have seen our 2020,
[00:39:16.020 --> 00:39:18.300]   you care deeply about it,
[00:39:18.300 --> 00:39:22.020]   but not only ours, but also for this whole city.
[00:39:22.020 --> 00:39:25.580]   And you want everyone to know you as the good shepherd
[00:39:25.580 --> 00:39:28.420]   and you want your love to flow through the city
[00:39:28.420 --> 00:39:33.500]   where there's hope and new life and transformation.
[00:39:33.500 --> 00:39:36.040]   And Jesus, I pray that you would cast us out
[00:39:36.040 --> 00:39:38.860]   as your river workers in 2021,
[00:39:38.860 --> 00:39:40.900]   that we would say yes to that,
[00:39:40.900 --> 00:39:43.980]   that we would allow ourselves to be used by you
[00:39:43.980 --> 00:39:46.060]   for your kingdom purpose.
[00:39:46.060 --> 00:39:49.100]   Now pray right now also for those who just maybe,
[00:39:49.100 --> 00:39:52.040]   we don't feel confident that you would give them,
[00:39:52.040 --> 00:39:55.140]   that you would release faith and encourage to do this,
[00:39:55.140 --> 00:39:58.380]   that even this week as we practice these habits,
[00:39:58.380 --> 00:40:01.300]   that we already would experience you working through that.
[00:40:01.300 --> 00:40:02.580]   And also wanna pray for those
[00:40:02.580 --> 00:40:04.780]   who are still struggling and in pain,
[00:40:04.780 --> 00:40:08.080]   that you would bring people around them to walk with them,
[00:40:08.080 --> 00:40:10.000]   that we know that you are with them,
[00:40:10.000 --> 00:40:11.800]   that you would continue to reveal yourself
[00:40:11.800 --> 00:40:13.920]   and just lift those burdens
[00:40:13.920 --> 00:40:17.480]   and that you would speak to them, give them specific words
[00:40:17.480 --> 00:40:21.120]   that will guide them and give them direction and hope.
[00:40:21.120 --> 00:40:24.160]   And so we pray that you would help us
[00:40:24.160 --> 00:40:26.240]   to wrap up this 2020 well,
[00:40:26.240 --> 00:40:29.200]   but also that you would bless our 2021.
[00:40:29.200 --> 00:40:30.920]   And so into your hands, we commit that.
[00:40:30.920 --> 00:40:33.080]   In your name, Jesus, amen.

