
[00:00:00.000 --> 00:00:02.880]   Man, well good morning.
[00:18:58.560 --> 00:19:03.000]   Waiting on the Lord will always lead
[00:19:03.000 --> 00:19:06.120]   to something of great value.
[00:19:06.120 --> 00:19:10.520]   Every time we wait on the Lord, it's not time wasted.
[00:19:10.520 --> 00:19:13.800]   It's not doing nothing, but it's trusting
[00:19:13.800 --> 00:19:15.800]   that God is doing something
[00:19:15.800 --> 00:19:18.960]   and that one day it's going to bear fruit, right?
[00:19:18.960 --> 00:19:22.600]   This is why patience is part of the fruit of the Spirit
[00:19:22.600 --> 00:19:24.860]   that Scripture encourages us to grow in.
[00:19:24.860 --> 00:19:29.920]   That's why patience is a key component of love.
[00:19:29.920 --> 00:19:32.560]   And when we are patiently waiting on our Lord,
[00:19:32.560 --> 00:19:37.240]   it's a sign of the hope and the faith that we have in Jesus.
[00:19:37.240 --> 00:19:41.440]   James uses a illustration of agriculture
[00:19:41.440 --> 00:19:43.920]   to highlight this to us.
[00:19:43.920 --> 00:19:46.720]   He says this, "See how the farmer waits for the land
[00:19:46.720 --> 00:19:49.860]   "to yield its valuable crop, patiently waiting
[00:19:49.860 --> 00:19:52.040]   "for the autumn and spring rains.
[00:19:52.040 --> 00:19:54.880]   "You too, be patient and stand firm
[00:19:54.880 --> 00:19:57.700]   "because the Lord's coming is near."
[00:19:57.700 --> 00:20:02.120]   Again, we go to our wet markets, we go to Welcome,
[00:20:02.120 --> 00:20:05.160]   we go to Park and Shop, wherever we like to do our shopping,
[00:20:05.160 --> 00:20:08.320]   and we see the rows and rows of fruits and vegetables,
[00:20:08.320 --> 00:20:10.560]   the meat, everything is right there ready for us
[00:20:10.560 --> 00:20:13.320]   just to take to the counter, check out, and take home.
[00:20:13.320 --> 00:20:16.440]   But next time we go, be mindful.
[00:20:16.440 --> 00:20:20.360]   The way that produce got there wasn't just magic, right?
[00:20:20.360 --> 00:20:22.760]   It wasn't just someone just made them appear.
[00:20:22.760 --> 00:20:26.320]   It's gone through the time of growing, of tilling.
[00:20:26.320 --> 00:20:29.160]   There was a farmer or a process, right,
[00:20:29.160 --> 00:20:32.120]   that all that stuff had to go through
[00:20:32.120 --> 00:20:36.260]   in order for it to end up on our supermarket shelves.
[00:20:36.260 --> 00:20:41.080]   And there was a person who planted seed and waited,
[00:20:41.080 --> 00:20:42.680]   and it seemed like nothing was happening
[00:20:42.680 --> 00:20:46.480]   until that plant begins to break through the soil.
[00:20:46.480 --> 00:20:48.600]   And this is the same for us.
[00:20:48.600 --> 00:20:50.560]   Whilst we are waiting, while God is calling us
[00:20:50.560 --> 00:20:53.320]   to be patient, we're like a farmer.
[00:20:53.320 --> 00:20:56.720]   We're hard at work, planting seeds, tilling the ground,
[00:20:56.720 --> 00:21:00.280]   knowing that God is the one who's gonna do the growing,
[00:21:00.280 --> 00:21:03.080]   and that in due time, we will reap a harvest
[00:21:03.080 --> 00:21:05.400]   to collect in God's name.
[00:21:05.400 --> 00:21:08.760]   So we are patient in the Lord.
[00:21:08.760 --> 00:21:12.200]   But James also tells us this.
[00:21:12.200 --> 00:21:15.360]   As we do that, we need to be patient with each other.
[00:21:16.440 --> 00:21:19.320]   Don't grumble against one another, he says,
[00:21:19.320 --> 00:21:22.480]   brothers and sisters, or you will be judged.
[00:21:22.480 --> 00:21:25.320]   The judge is standing at the door.
[00:21:25.320 --> 00:21:29.600]   Another danger we face as a community
[00:21:29.600 --> 00:21:31.800]   as we wait for God to return
[00:21:31.800 --> 00:21:33.960]   is that we start to get impatient.
[00:21:33.960 --> 00:21:37.640]   And when we get impatient, it's easy to start complaining
[00:21:37.640 --> 00:21:40.440]   and grumbling and attacking each other.
[00:21:40.440 --> 00:21:43.600]   Remember what Andrew said a couple of weeks ago
[00:21:43.600 --> 00:21:46.800]   when we need to, the fact that we need to watch our tongues?
[00:21:46.800 --> 00:21:49.840]   When we get impatient and grumble,
[00:21:49.840 --> 00:21:53.800]   we tend then to speak words that are unkind, right?
[00:21:53.800 --> 00:21:57.120]   Words of death rather than words of life.
[00:21:57.120 --> 00:21:59.080]   And in these last days, this is what Jesus
[00:21:59.080 --> 00:22:00.360]   is looking after for.
[00:22:00.360 --> 00:22:05.080]   He's especially concerned about his people and his church.
[00:22:05.080 --> 00:22:07.440]   But when we grumble against each other,
[00:22:07.440 --> 00:22:09.400]   when we fight and we quarrel,
[00:22:09.400 --> 00:22:12.480]   we cannot be the unified body of Christ
[00:22:12.480 --> 00:22:14.080]   that he has called us to be.
[00:22:14.080 --> 00:22:17.800]   We cannot be the hands and feet that he has called us to be.
[00:22:17.800 --> 00:22:19.960]   When we're busy attacking each other,
[00:22:19.960 --> 00:22:22.000]   how can we be that voice that speaks out
[00:22:22.000 --> 00:22:26.480]   for the innocent and those who are suffering injustice?
[00:22:26.480 --> 00:22:28.280]   When we're so caught up with the splinter
[00:22:28.280 --> 00:22:30.880]   in each other's eyes, how can we see the evil
[00:22:30.880 --> 00:22:32.600]   that is happening around us?
[00:22:32.600 --> 00:22:36.840]   This is why James reminds us, right?
[00:22:36.840 --> 00:22:39.600]   Don't think just because we're not like those rich oppressors
[00:22:39.600 --> 00:22:41.220]   that he was talking about at the beginning,
[00:22:41.220 --> 00:22:44.060]   that God isn't coming to judge us either.
[00:22:44.060 --> 00:22:47.600]   We should be speaking and acting as if Jesus
[00:22:47.600 --> 00:22:49.700]   was right at the gates, right at the door.
[00:22:49.700 --> 00:22:52.360]   Maybe even imagining him putting his ear against the door,
[00:22:52.360 --> 00:22:54.880]   seeing what's happening inside.
[00:22:54.880 --> 00:22:57.500]   Any time to open the door.
[00:22:57.500 --> 00:23:01.560]   And when he does enter, how is he gonna find his church?
[00:23:01.560 --> 00:23:03.880]   How he's gonna find his people?
[00:23:03.880 --> 00:23:08.600]   Fighting and grumbling or steadfastly and patiently
[00:23:08.600 --> 00:23:10.940]   doing the work that he has called us to do.
[00:23:11.940 --> 00:23:16.940]   And finally, James calls us to also be patient in suffering.
[00:23:16.940 --> 00:23:23.260]   Because the call to patience here isn't the kind of patience
[00:23:23.260 --> 00:23:25.920]   just enough just to wait for a few extra minutes
[00:23:25.920 --> 00:23:27.240]   for a coffee to be made.
[00:23:27.240 --> 00:23:29.800]   The patience that God is looking for
[00:23:29.800 --> 00:23:32.220]   is the steadfast kind of patience
[00:23:32.220 --> 00:23:35.720]   that even when things aren't going our way,
[00:23:35.720 --> 00:23:39.100]   we hold on to his promises.
[00:23:39.100 --> 00:23:41.480]   Even in the toughest of situations.
[00:23:41.480 --> 00:23:46.240]   And to make his point, James asks us to consider the prophets.
[00:23:46.240 --> 00:23:50.160]   Consider the prophets and the things they had to go through.
[00:23:50.160 --> 00:23:52.280]   Now I both love and I'm terrified by the fact
[00:23:52.280 --> 00:23:55.640]   that James tells us that we need to be patient in suffering
[00:23:55.640 --> 00:23:59.080]   and then he turns us to the prophets.
[00:23:59.080 --> 00:24:00.960]   And even though he doesn't mention any prophet
[00:24:00.960 --> 00:24:03.360]   in particular by name, if you read through
[00:24:03.360 --> 00:24:05.320]   the Old Testament and the things the prophets
[00:24:05.320 --> 00:24:07.840]   had to go through, right, they had to suffer
[00:24:07.840 --> 00:24:11.000]   through all kinds of stuff in God's name.
[00:24:11.000 --> 00:24:14.420]   And in fact, it was often God himself
[00:24:14.420 --> 00:24:16.820]   who calls his prophets into seasons
[00:24:16.820 --> 00:24:18.980]   of perseverance and suffering.
[00:24:18.980 --> 00:24:22.260]   Look at Jeremiah for a second.
[00:24:22.260 --> 00:24:25.100]   Jeremiah was a man of God.
[00:24:25.100 --> 00:24:28.760]   But this man of God endured constant persecution,
[00:24:28.760 --> 00:24:32.500]   ridicule, and death threats all through his ministry.
[00:24:32.500 --> 00:24:34.200]   Everybody mocked him.
[00:24:34.200 --> 00:24:36.580]   Everyone was trying to convince him to shut up,
[00:24:36.580 --> 00:24:39.260]   just denounce God, stop talking about it.
[00:24:39.260 --> 00:24:42.920]   But even when he himself tried to shut up,
[00:24:42.920 --> 00:24:44.540]   he said this, these were his words.
[00:24:44.540 --> 00:24:48.580]   His word in my heart is like a fire,
[00:24:48.580 --> 00:24:50.980]   a fire shut up in my bones.
[00:24:50.980 --> 00:24:53.380]   I'm weary of holding it in.
[00:24:53.380 --> 00:24:55.580]   Indeed, I cannot.
[00:24:55.580 --> 00:24:58.580]   Right, this quote sounds cool and we like it, you know.
[00:24:58.580 --> 00:25:00.940]   But this was Jeremiah speaking out of a place
[00:25:00.940 --> 00:25:02.920]   of desperation.
[00:25:02.920 --> 00:25:05.700]   This was Jeremiah saying, I'd rather be doing anything else.
[00:25:05.700 --> 00:25:07.900]   Do you know the amount of stuff I've been through
[00:25:07.900 --> 00:25:09.020]   as I speak God's name?
[00:25:09.020 --> 00:25:11.460]   I would rather be doing anything else
[00:25:11.460 --> 00:25:13.920]   than speak God's word that he tells me to.
[00:25:13.920 --> 00:25:16.840]   But yet he chooses to anyway.
[00:25:16.840 --> 00:25:20.940]   And he patiently suffers and endures
[00:25:20.940 --> 00:25:25.180]   even though he knows the positions it's gonna land him in.
[00:25:25.180 --> 00:25:28.900]   Take Ezekiel, right, doing something
[00:25:28.900 --> 00:25:30.540]   that made no sense to anyone.
[00:25:30.540 --> 00:25:34.300]   God told him to lay on his side for 390 days
[00:25:34.300 --> 00:25:37.100]   in an illustration to God calling him
[00:25:37.100 --> 00:25:39.220]   to demonstrate how many days Israel
[00:25:39.220 --> 00:25:40.500]   had been lost in their sin, right?
[00:25:40.500 --> 00:25:42.500]   Lying down on his side, 390 days,
[00:25:42.500 --> 00:25:44.220]   just lying there like that, right?
[00:25:44.220 --> 00:25:47.740]   I don't know if you'd be patient enough to suffer that.
[00:25:47.740 --> 00:25:52.620]   Take Hosea, who had to patiently endure his wife
[00:25:52.620 --> 00:25:56.720]   running off to other men time and time and time again.
[00:25:56.720 --> 00:25:59.320]   Yet God kept telling him, you have to keep loving her.
[00:25:59.320 --> 00:26:01.100]   You have to keep pursuing her.
[00:26:01.100 --> 00:26:04.220]   Never, do not leave her side.
[00:26:04.220 --> 00:26:10.360]   God uses us in patient suffering.
[00:26:10.360 --> 00:26:13.860]   So if you're suffering for Jesus right now,
[00:26:13.860 --> 00:26:17.620]   take heart, you are not alone.
[00:26:17.620 --> 00:26:20.380]   You are never alone.
[00:26:20.380 --> 00:26:23.860]   And in the meanwhile, know that your character
[00:26:23.860 --> 00:26:27.500]   is being forged through these seasons of difficulty.
[00:26:27.500 --> 00:26:30.700]   God uses it to transform us.
[00:26:30.700 --> 00:26:32.860]   Back in chapter one of James, he says this,
[00:26:32.860 --> 00:26:36.180]   blessed is the one who perseveres on the trial
[00:26:36.180 --> 00:26:38.720]   because he has stood the test.
[00:26:38.720 --> 00:26:42.500]   That is the person who will receive the crown of life
[00:26:42.500 --> 00:26:45.700]   that the Lord has promised to those who love him.
[00:26:45.700 --> 00:26:51.300]   As we remember these things, as we practice patience
[00:26:51.300 --> 00:26:54.520]   in the Lord with each other in our suffering,
[00:26:55.460 --> 00:26:58.380]   remember this too, that the Lord
[00:26:58.380 --> 00:27:01.900]   is full of compassion and mercy.
[00:27:01.900 --> 00:27:04.580]   See, as we look through these things,
[00:27:04.580 --> 00:27:08.340]   it might seem like God is this angry and fiery judge,
[00:27:08.340 --> 00:27:11.140]   itching to come back so he can show everybody what's up.
[00:27:11.140 --> 00:27:13.800]   That's not his heart, really.
[00:27:13.800 --> 00:27:17.420]   And time and time again, more often than not,
[00:27:17.420 --> 00:27:20.540]   scripture reminds us that God is full of mercy.
[00:27:20.540 --> 00:27:24.840]   He is full of compassion, that his love is everlasting,
[00:27:24.840 --> 00:27:28.260]   that his blessings go beyond a thousand generations,
[00:27:28.260 --> 00:27:32.940]   that he sacrificed his son in order to show us his love.
[00:27:32.940 --> 00:27:36.900]   And ultimately, his nature is not to punish and to slaughter
[00:27:36.900 --> 00:27:39.140]   even though that is a consequence,
[00:27:39.140 --> 00:27:42.620]   but it is to bless and to love.
[00:27:42.620 --> 00:27:46.020]   So when we're patient in the Lord,
[00:27:46.020 --> 00:27:52.500]   the result is always to come into his blessings in our life.
[00:27:52.620 --> 00:27:55.520]   Now, those might come in all sorts of ways.
[00:27:55.520 --> 00:27:57.200]   I'm not saying prosperity gospel here,
[00:27:57.200 --> 00:27:59.140]   don't hear me wrong, okay?
[00:27:59.140 --> 00:28:01.020]   But what I'm telling you is this,
[00:28:01.020 --> 00:28:04.160]   in all the suffering that we have to go through
[00:28:04.160 --> 00:28:08.180]   in the name of Jesus, if we persevere,
[00:28:08.180 --> 00:28:12.120]   if we keep our faith in him, he will restore you,
[00:28:12.120 --> 00:28:15.400]   he will come through for you in his will,
[00:28:15.400 --> 00:28:17.580]   in his way, and in his time.
[00:28:17.580 --> 00:28:21.480]   So we hold on to patience, church.
[00:28:21.840 --> 00:28:26.840]   And one thing we cling on to in this journey of patience
[00:28:26.840 --> 00:28:33.000]   is prayer, we have to have prayer.
[00:28:33.000 --> 00:28:36.420]   Prayer is like one of those immovable building blocks
[00:28:36.420 --> 00:28:38.760]   of our relationship with Jesus.
[00:28:38.760 --> 00:28:41.320]   Prayer is one of those amazing privileges
[00:28:41.320 --> 00:28:43.900]   that we get as the children of God.
[00:28:43.900 --> 00:28:47.480]   But if we're honest, prayer is also a bit of a mystery,
[00:28:47.480 --> 00:28:52.480]   because it's hard to fully understand how it works.
[00:28:52.480 --> 00:28:54.440]   When you try to explain prayer to someone
[00:28:54.440 --> 00:28:56.720]   without any kind of faith at all,
[00:28:56.720 --> 00:29:00.280]   it might sound like some sort of ramblings of a mad person.
[00:29:00.280 --> 00:29:01.920]   People might think you're crazy.
[00:29:01.920 --> 00:29:05.160]   You're talking, what are you, talking to a magical sky fairy,
[00:29:05.160 --> 00:29:07.800]   you just whisper your wishes into the air,
[00:29:07.800 --> 00:29:10.640]   and you're just hoping that something's gonna happen,
[00:29:10.640 --> 00:29:12.520]   somehow it's gonna make a difference.
[00:29:12.520 --> 00:29:15.720]   Well, even in secular culture, so that's one side of it,
[00:29:15.720 --> 00:29:17.640]   but on the other side of it, for people
[00:29:17.640 --> 00:29:19.040]   who don't have a faith in Jesus,
[00:29:19.040 --> 00:29:20.960]   maybe sometimes prayer seems like
[00:29:20.960 --> 00:29:23.360]   some sort of cosmic slot machine.
[00:29:23.360 --> 00:29:26.280]   So you launch a prayer into the sky,
[00:29:26.280 --> 00:29:28.360]   and it's like pulling a wheel and pulling a handle
[00:29:28.360 --> 00:29:30.040]   to see if you come up with a jackpot.
[00:29:30.040 --> 00:29:31.880]   Oh, ding, ding, ding, yes, my prayer's got answered
[00:29:31.880 --> 00:29:33.440]   this time, right?
[00:29:33.440 --> 00:29:34.600]   Or you just throw a prayer,
[00:29:34.600 --> 00:29:36.340]   Bon Jovi has a whole song about it, right?
[00:29:36.340 --> 00:29:37.840]   You're living on a prayer, right?
[00:29:37.840 --> 00:29:40.600]   You see what happens, I'm just gonna say these words,
[00:29:40.600 --> 00:29:42.420]   but I don't know who it really is going to,
[00:29:42.420 --> 00:29:44.660]   I'm just gonna hope for the best.
[00:29:45.660 --> 00:29:50.660]   James gives us no room to doubt the power of prayer
[00:29:50.660 --> 00:29:54.020]   and the absolute essential role it plays
[00:29:54.020 --> 00:29:56.560]   in our relationship with Jesus.
[00:29:56.560 --> 00:30:00.260]   And we have to pray in all circumstances,
[00:30:00.260 --> 00:30:01.460]   in all situations.
[00:30:01.460 --> 00:30:04.820]   He says, "As if you are in trouble,
[00:30:04.820 --> 00:30:07.080]   "is there anyone among you in trouble?
[00:30:07.080 --> 00:30:08.860]   "Let them pray.
[00:30:08.860 --> 00:30:12.680]   "If you are happy, let them sing songs of praise.
[00:30:12.680 --> 00:30:14.440]   "If anyone among you is sick,
[00:30:14.440 --> 00:30:16.960]   "let them call the elders of the church to pray over them
[00:30:16.960 --> 00:30:19.680]   "and anoint them with oil in the name of the Lord.
[00:30:19.680 --> 00:30:21.520]   "And the prayer offered in faith
[00:30:21.520 --> 00:30:24.100]   "will make the sick person well.
[00:30:24.100 --> 00:30:26.180]   "The Lord will raise them up.
[00:30:26.180 --> 00:30:29.380]   "If they have sinned, they will be forgiven."
[00:30:29.380 --> 00:30:32.500]   Right, what a beautiful contrast this is
[00:30:32.500 --> 00:30:35.980]   from the type of community we started the message with.
[00:30:35.980 --> 00:30:38.620]   Right, in the beginning, we saw people out for themselves,
[00:30:38.620 --> 00:30:40.300]   living in indulgence, you know,
[00:30:40.300 --> 00:30:42.460]   and being unjust to each other.
[00:30:43.520 --> 00:30:45.380]   But James is letting us know that when we're able
[00:30:45.380 --> 00:30:47.860]   to put the material things aside,
[00:30:47.860 --> 00:30:51.460]   when our focus and our heart's desire is made right,
[00:30:51.460 --> 00:30:54.020]   not to abuse and take advantage of each other,
[00:30:54.020 --> 00:30:56.980]   but rather now the focus becomes on ministering
[00:30:56.980 --> 00:30:59.340]   to each other, to loving each other,
[00:30:59.340 --> 00:31:01.780]   to praying for each other, to making sure
[00:31:01.780 --> 00:31:04.220]   that we're taking care of the sick,
[00:31:04.220 --> 00:31:06.620]   of offering prayers of faith.
[00:31:06.620 --> 00:31:10.060]   This is the kind of church Jesus is looking for.
[00:31:10.060 --> 00:31:12.540]   This is what it looks like when heaven meets earth.
[00:31:12.540 --> 00:31:16.500]   This is what it means to bring hope to this world.
[00:31:16.500 --> 00:31:18.560]   Because when we pray church,
[00:31:18.560 --> 00:31:20.520]   we are not talking into thin air.
[00:31:20.520 --> 00:31:24.960]   Prayer is not a cosmic slot machine.
[00:31:24.960 --> 00:31:27.680]   When we pray church, we are giving our petitions
[00:31:27.680 --> 00:31:32.040]   to the King of Kings, the all-powerful, all-merciful,
[00:31:32.040 --> 00:31:35.640]   all-loving God who loves everybody,
[00:31:35.640 --> 00:31:39.120]   the one who is able to do all things.
[00:31:39.120 --> 00:31:42.740]   This is precisely why prayer works,
[00:31:42.740 --> 00:31:45.700]   because God is who he says he is,
[00:31:45.700 --> 00:31:47.760]   because he is close to us.
[00:31:47.760 --> 00:31:49.740]   And this is why when we pray,
[00:31:49.740 --> 00:31:53.180]   we can have one foot in the mess and the craziness
[00:31:53.180 --> 00:31:56.920]   and the suffering that we all have to face in life,
[00:31:56.920 --> 00:32:00.340]   but the other foot knowing full well God is who he says he is
[00:32:00.340 --> 00:32:03.340]   and that he is good, he is merciful, he is just,
[00:32:03.340 --> 00:32:06.820]   he is there for us in our time of need.
[00:32:06.820 --> 00:32:11.160]   We stand firm on his promises when we pray,
[00:32:11.160 --> 00:32:14.140]   no matter what we are facing.
[00:32:14.140 --> 00:32:16.920]   If we're in trouble, we can pray.
[00:32:16.920 --> 00:32:19.000]   If we're happy, we can pray.
[00:32:19.000 --> 00:32:22.360]   We sing these songs, we pray this way
[00:32:22.360 --> 00:32:25.680]   because we know who God is.
[00:32:25.680 --> 00:32:30.720]   But there's one more component about prayer
[00:32:30.720 --> 00:32:32.900]   that makes it even more beautiful.
[00:32:32.900 --> 00:32:36.600]   And it's the reason why we're sitting gathered
[00:32:36.600 --> 00:32:37.620]   here today, it's the reason,
[00:32:37.620 --> 00:32:39.460]   it should be the reason why you're coming
[00:32:39.460 --> 00:32:41.980]   every single Sunday to a gathering like this.
[00:32:41.980 --> 00:32:43.600]   It should be the reason why you're gathering
[00:32:43.600 --> 00:32:46.540]   in your community groups or your friendship groups.
[00:32:46.540 --> 00:32:49.940]   It's because prayer isn't just you and the Lord.
[00:32:49.940 --> 00:32:52.060]   Prayer is something that God wants us to do
[00:32:52.060 --> 00:32:56.860]   as a community, together, as brothers and sisters,
[00:32:56.860 --> 00:32:59.380]   as family, right?
[00:32:59.380 --> 00:33:01.020]   And this is one of the wonderful things
[00:33:01.020 --> 00:33:04.100]   about knowing Jesus and being part of his family
[00:33:04.100 --> 00:33:06.880]   is that we can count on other people
[00:33:06.880 --> 00:33:09.000]   to pray for us as well.
[00:33:09.000 --> 00:33:12.740]   James says here, "If you're sick, call the elders,
[00:33:12.740 --> 00:33:16.400]   "the faithful, the righteous people to pray for you."
[00:33:16.400 --> 00:33:18.600]   And let me tell you, church, that our elders
[00:33:18.600 --> 00:33:21.780]   here at the Vine are faithful and righteous people.
[00:33:21.780 --> 00:33:26.040]   The colleagues I have the honor to work with
[00:33:26.040 --> 00:33:28.300]   are faithful and righteous people.
[00:33:28.300 --> 00:33:31.360]   So this is a part of the Bible we can take literally.
[00:33:31.360 --> 00:33:33.800]   If you are sick, if you are in need,
[00:33:33.800 --> 00:33:36.980]   call us, we're here for you, we want to pray for you,
[00:33:36.980 --> 00:33:39.140]   we want to hear what you're going through.
[00:33:39.140 --> 00:33:42.180]   Come and pray in faith with us,
[00:33:42.180 --> 00:33:45.900]   and we will pray, and we will ask God in faith,
[00:33:45.900 --> 00:33:47.820]   we will bring your petitions before God
[00:33:47.820 --> 00:33:50.300]   and allow his will to be done.
[00:33:50.300 --> 00:33:54.860]   But I also want us to hear this as well,
[00:33:54.860 --> 00:33:56.780]   and really hear this, right?
[00:33:56.780 --> 00:33:58.620]   Praying for each other in this way,
[00:33:58.620 --> 00:34:00.980]   it's not just reserved for the leaders and the elders
[00:34:00.980 --> 00:34:03.300]   and the pastors of this church.
[00:34:03.300 --> 00:34:06.840]   But every single person who has a faith in Jesus
[00:34:06.840 --> 00:34:08.760]   has the right, has the access,
[00:34:08.760 --> 00:34:11.960]   I would even say has the responsibility
[00:34:11.960 --> 00:34:13.580]   to do this for each other.
[00:34:13.580 --> 00:34:16.460]   But we saw a beautiful example of this
[00:34:16.460 --> 00:34:19.140]   last week at the 11 a.m. service,
[00:34:19.140 --> 00:34:22.640]   when Linda came forward in faith to receive prayer,
[00:34:22.640 --> 00:34:26.960]   and in response, we as a church prayed in faith
[00:34:26.960 --> 00:34:29.480]   for her healing, right?
[00:34:29.480 --> 00:34:30.740]   I don't know about you, but to me,
[00:34:30.740 --> 00:34:32.480]   that was a beautiful reflection
[00:34:32.480 --> 00:34:34.420]   of what the church is for.
[00:34:34.420 --> 00:34:36.600]   And I'm honest, like last week,
[00:34:36.600 --> 00:34:39.360]   what happened was not planned at all, right?
[00:34:39.360 --> 00:34:41.880]   During the 9 a.m. service, I was worshiping,
[00:34:41.880 --> 00:34:44.000]   and I was praying, and I heard the Lord say to me,
[00:34:44.000 --> 00:34:46.580]   "You need to give people the opportunity
[00:34:46.580 --> 00:34:48.000]   "to come forward and receive prayer,
[00:34:48.000 --> 00:34:49.360]   "'cause there's someone out there
[00:34:49.360 --> 00:34:50.840]   "who is in need of prayer right now."
[00:34:50.840 --> 00:34:54.420]   So it was just a simple response of obedience
[00:34:54.420 --> 00:34:58.840]   to call for prayer from the church to someone in the church.
[00:34:58.840 --> 00:35:01.880]   And it was beautiful.
[00:35:02.720 --> 00:35:07.360]   It was amazing moment in the life of our family.
[00:35:07.360 --> 00:35:11.000]   Now, could you imagine, church,
[00:35:11.000 --> 00:35:13.040]   how much more would things change
[00:35:13.040 --> 00:35:15.560]   if everyone in this room was dedicated
[00:35:15.560 --> 00:35:17.220]   to praying for each other,
[00:35:17.220 --> 00:35:19.740]   even outside of this space on Sunday,
[00:35:19.740 --> 00:35:22.680]   that constantly we're practicing our faith in this way,
[00:35:22.680 --> 00:35:24.940]   praying for healing, praying for miracles,
[00:35:24.940 --> 00:35:27.120]   praying for God's power to break through,
[00:35:27.120 --> 00:35:29.160]   praying for our city, praying for our families,
[00:35:29.160 --> 00:35:30.520]   praying for the world.
[00:35:30.520 --> 00:35:34.400]   The effect of this would be universe-shaking, church.
[00:35:34.400 --> 00:35:37.200]   And this is what James is talking about.
[00:35:37.200 --> 00:35:40.400]   He gives us a little example of Elijah, a man of faith,
[00:35:40.400 --> 00:35:42.680]   who prayed that it wouldn't rain, and it didn't rain.
[00:35:42.680 --> 00:35:45.360]   And then he prayed for rain, and then it rained.
[00:35:45.360 --> 00:35:50.520]   James tells us this, you see, prayer really works.
[00:35:50.520 --> 00:35:51.560]   There is an effect.
[00:35:51.560 --> 00:35:53.300]   We're not talking to nobody.
[00:35:53.300 --> 00:35:57.740]   We're talking to our all-powerful, loving Creator in heaven.
[00:35:57.740 --> 00:36:02.160]   We are talking to our Savior when we join voices in prayer
[00:36:02.160 --> 00:36:04.900]   and make our petitions known to Him.
[00:36:04.900 --> 00:36:09.160]   And it's not just physical healing.
[00:36:09.160 --> 00:36:12.080]   It's also for the healing of souls.
[00:36:12.080 --> 00:36:16.580]   Prayer has the ability to change our destiny,
[00:36:16.580 --> 00:36:19.560]   our situations right here on this earth,
[00:36:19.560 --> 00:36:22.400]   but also in the life to come as well.
[00:36:22.400 --> 00:36:26.360]   And there's a kind of healing that takes place
[00:36:26.360 --> 00:36:31.360]   when we pray, because it's able to save us from our sin.
[00:36:31.360 --> 00:36:35.680]   See, above all things,
[00:36:35.680 --> 00:36:38.900]   sin is the most destructive force in our lives.
[00:36:38.900 --> 00:36:42.040]   And we've all experienced this.
[00:36:42.040 --> 00:36:44.160]   We go against God's will.
[00:36:44.160 --> 00:36:46.020]   We take things into our own hands.
[00:36:46.020 --> 00:36:49.680]   We go when God says stop.
[00:36:49.680 --> 00:36:52.320]   We let the lust of our eyes and the desires of our flesh
[00:36:52.320 --> 00:36:54.280]   get the better of us.
[00:36:54.280 --> 00:36:58.920]   We use our words to tear down instead of build up.
[00:36:58.920 --> 00:37:01.440]   And we fight, we quarrel, we gossip.
[00:37:01.440 --> 00:37:03.840]   We become friends with the world,
[00:37:03.840 --> 00:37:05.520]   and we turn our backs to God.
[00:37:05.520 --> 00:37:09.480]   We have envy and selfish ambition.
[00:37:09.480 --> 00:37:11.280]   We show favoritism to people.
[00:37:11.280 --> 00:37:14.080]   We ignore the needs of the poor.
[00:37:14.080 --> 00:37:18.020]   Sin will 100% absolutely tear you apart,
[00:37:18.020 --> 00:37:19.880]   tear your relationship with God apart,
[00:37:19.880 --> 00:37:22.300]   and tear your relationship with other people apart.
[00:37:22.300 --> 00:37:25.720]   That is the destructive power of sin.
[00:37:25.720 --> 00:37:27.100]   So what do we do?
[00:37:27.100 --> 00:37:30.600]   We pray and we confess.
[00:37:30.600 --> 00:37:31.880]   James says it this way.
[00:37:31.880 --> 00:37:35.760]   Confess your sins to each other and pray for each other
[00:37:35.760 --> 00:37:37.940]   so that you may be healed.
[00:37:37.940 --> 00:37:41.260]   And confession is one of those things
[00:37:41.260 --> 00:37:44.280]   that's become a bit lost because it's scary.
[00:37:44.280 --> 00:37:45.340]   It is a bit scary.
[00:37:45.340 --> 00:37:47.600]   It's hard to confess sin.
[00:37:47.600 --> 00:37:49.440]   Right, and when we do it,
[00:37:49.440 --> 00:37:52.320]   we feel like there's a certain shame that comes
[00:37:52.320 --> 00:37:55.960]   because we don't want people to see the mess we're in.
[00:37:55.960 --> 00:37:59.300]   And so we hide and we don't allow other people to know.
[00:37:59.300 --> 00:38:04.520]   But I think all of us in this room have also felt this too.
[00:38:04.520 --> 00:38:07.200]   That every time we hide our sin, right,
[00:38:07.200 --> 00:38:08.680]   we are actually playing directly
[00:38:08.680 --> 00:38:10.880]   into what the enemy wants us to do with it.
[00:38:10.880 --> 00:38:14.060]   And when we don't deal with sin,
[00:38:14.060 --> 00:38:17.040]   we give it the opportunity to grow, right?
[00:38:17.040 --> 00:38:19.680]   It's like a mold that just festers in the dark
[00:38:19.680 --> 00:38:21.840]   and the longer you don't deal with it,
[00:38:21.840 --> 00:38:23.800]   the more it will grow
[00:38:23.800 --> 00:38:26.960]   and destroy your relationship with God and others.
[00:38:26.960 --> 00:38:31.280]   Paul describes it as like a web that so easily entangles us
[00:38:31.280 --> 00:38:32.760]   that it was like we're covered in these webs
[00:38:32.760 --> 00:38:35.360]   and the more we try to struggle ourselves to get out of it,
