
[00:00:00.000 --> 00:00:04.000]  Amen,多謝Pastor Ivan,我們給他掌聲多謝
[00:13:50.000 --> 00:13:52.000]  神是那個堅固的堡壘
[00:13:52.000 --> 00:13:54.000]  但為什麼反過來
[00:13:54.000 --> 00:13:56.000]  他馬上又向神去哀求
[00:13:56.000 --> 00:13:57.000]  神啊 你不要丟下我
[00:13:57.000 --> 00:13:58.000]  你不要趕我走
[00:13:58.000 --> 00:14:00.000]  不要不要我
[00:14:00.000 --> 00:14:02.000]  為什麼會這樣呢
[00:14:02.000 --> 00:14:04.000]  以前我小時候看的時候覺得
[00:14:04.000 --> 00:14:06.000]  哇 大衛應該也是
[00:14:06.000 --> 00:14:08.000]  精神分裂啊 這些應該是
[00:14:08.000 --> 00:14:12.000]  但後來我長大了才明白
[00:14:12.000 --> 00:14:15.000]  原來這樣才是最真實的人性
[00:14:15.000 --> 00:14:17.000]  人就是這樣
[00:14:17.000 --> 00:14:19.000]  當我們面對經濟壓力
[00:14:19.000 --> 00:14:21.000]  戶口清零的時候
[00:14:21.000 --> 00:14:23.000]  我們可以滿有信心宣告
[00:14:23.000 --> 00:14:24.000]  耶和華 伊拉
[00:14:24.000 --> 00:14:26.000]  祂是我的供應者
[00:14:26.000 --> 00:14:29.000]  但可能突然間你去到按機
[00:14:29.000 --> 00:14:31.000]  按完密碼 看戶口的時候
[00:14:31.000 --> 00:14:32.000]  主啊 我求你憐憫我
[00:14:32.000 --> 00:14:33.000]  求你供應給我
[00:14:33.000 --> 00:14:35.000]  你供應什麼時候才來
[00:14:35.000 --> 00:14:37.000]  我會去咬的 是不是
[00:14:37.000 --> 00:14:40.000]  或者當我們健康出了問題的時候
[00:14:40.000 --> 00:14:43.000]  我們可能會有信心宣告
[00:14:43.000 --> 00:14:45.000]  神是我的醫治者
[00:14:45.000 --> 00:14:47.000]  然後當開始痛了
[00:14:47.000 --> 00:14:48.000]  病徵出現的時候
[00:14:48.000 --> 00:14:50.000]  我們會在神面前去哀求
[00:14:50.000 --> 00:14:51.000]  很痛苦啊 主啊
[00:14:51.000 --> 00:14:52.000]  求你來醫治我
[00:14:52.000 --> 00:14:54.000]  你什麼時候才來醫我
[00:14:54.000 --> 00:14:57.000]  我好痛啊 我好辛苦啊 現在
[00:14:57.000 --> 00:14:59.000]  原來我們的信心宣告
[00:14:59.000 --> 00:15:01.000]  和我們情詞迫切的哀求
[00:15:01.000 --> 00:15:02.000]  back to back
[00:15:02.000 --> 00:15:04.000]  這樣放在一起
[00:15:04.000 --> 00:15:06.000]  是人性最真實的一個表現
[00:15:06.000 --> 00:15:09.000]  是我們最真實的敬拜之一
[00:15:09.000 --> 00:15:11.000]  信心的宣告我們其實很熟悉
[00:15:11.000 --> 00:15:15.000]  這個基本上是教會裡面的一個指定動作
[00:15:15.000 --> 00:15:17.000]  工作上遇到壓力
[00:15:17.000 --> 00:15:18.000]  關係上有什麼破碎
[00:15:18.000 --> 00:15:20.000]  身體有什麼毛病
[00:15:20.000 --> 00:15:22.000]  總之當人生裡面各式各樣的問題
[00:15:22.000 --> 00:15:23.000]  出現的時候
[00:15:23.000 --> 00:15:26.000]  我們by default 即是預設了
[00:15:26.000 --> 00:15:29.000]  我們要有信心去面對 弟兄姊妹
[00:15:29.000 --> 00:15:30.000]  祈多些禱
[00:15:30.000 --> 00:15:32.000]  你有沒有想過弟兄姊妹這樣和
[00:15:32.000 --> 00:15:34.000]  明天一定會好天的
[00:15:34.000 --> 00:15:37.000]  生命滿希望 前路由我創
[00:15:37.000 --> 00:15:41.000]  有什麼分別呢 其實說出來
[00:15:41.000 --> 00:15:42.000]  當我們是不是都說
[00:15:42.000 --> 00:15:45.000]  是呀 一定會醫治的 一定沒事的
[00:15:45.000 --> 00:15:47.000]  跟你說明天一定會好天的
[00:15:47.000 --> 00:15:48.000]  有什麼分別呢
[00:15:48.000 --> 00:15:50.000]  這樣和這種正能量 正向思想
[00:15:50.000 --> 00:15:52.000]  其實是不是同一樣的東西呢
[00:15:52.000 --> 00:15:53.000]  是不是聖經教我們的
[00:15:53.000 --> 00:15:55.000]  就只不過是一些正向思想那麼多呢
[00:15:55.000 --> 00:15:57.000]  如果是的話 我不用看聖經
[00:15:57.000 --> 00:15:59.000]  我出去拿一點錢出來
[00:15:59.000 --> 00:16:01.000]  我都可以上很多班 是不是
[00:16:01.000 --> 00:16:03.000]  但如果我們去看一下
[00:16:03.000 --> 00:16:05.000]  去來看一下 品嘗一下
[00:16:05.000 --> 00:16:07.000]  聖經裡面所說
[00:16:07.000 --> 00:16:09.000]  我記得我小時候讀聖經的時候
[00:16:09.000 --> 00:16:12.000]  那裡說 哇 即是那些凡是敬畏神的人
[00:16:12.000 --> 00:16:14.000]  那些默想神話語的人
[00:16:14.000 --> 00:16:16.000]  即是他們做事是會盡凡
[00:16:16.000 --> 00:16:18.000]  即是凡他所作的 是盡都順利
[00:16:18.000 --> 00:16:21.000]  然後 你聽過我的故事
[00:16:21.000 --> 00:16:23.000]  你都知道 但我又一次又一次地
[00:16:23.000 --> 00:16:25.000]  去面對生命裡面那些失敗
[00:16:25.000 --> 00:16:26.000]  那些挫敗
[00:16:26.000 --> 00:16:28.000]  在現實裡面那些困難
[00:16:30.000 --> 00:16:32.000]  或者甚至有些時候是
[00:16:32.000 --> 00:16:34.000]  當我看著我自己的時候
[00:16:34.000 --> 00:16:39.000]  那些是我生命裡面揮之不去的軟弱
[00:16:39.000 --> 00:16:42.000]  我甩不掉 我走不了
[00:16:42.000 --> 00:16:44.000]  我被困在這裡
[00:16:44.000 --> 00:16:46.000]  我覺得好像沒有出路那樣
[00:16:46.000 --> 00:16:49.000]  或者有時候當我知道
[00:16:49.000 --> 00:16:52.000]  耶穌說 距離是叫人得生命
[00:16:52.000 --> 00:16:55.000]  而且是要得得更加豐盛的時候
[00:16:55.000 --> 00:16:58.000]  但是我看一下
[00:16:58.000 --> 00:17:00.000]  我身邊 我看一下我們的城市
[00:17:00.000 --> 00:17:03.000]  當我看到每天的新聞
[00:17:03.000 --> 00:17:06.000]  一個又一個的年輕人
[00:17:06.000 --> 00:17:08.000]  他們說我受不了了 搞不定了
[00:17:08.000 --> 00:17:10.000]  他們選擇放棄
[00:17:10.000 --> 00:17:12.000]  選擇結束自己的生命
[00:17:12.000 --> 00:17:14.000]  現在不單止是年輕人
[00:17:14.000 --> 00:17:16.000]  我們開始 我們城市裡面的長者
[00:17:16.000 --> 00:17:18.000]  都有這個趨勢
[00:17:18.000 --> 00:17:19.000]  然後我又再想一下
[00:17:19.000 --> 00:17:23.000]  當我看到一個懷著一個四個月BB的媽媽
[00:17:23.000 --> 00:17:25.000]  明明她已經很小心翼翼地看清楚
[00:17:25.000 --> 00:17:28.000]  才過馬路 但是一輛貨車撞過來
[00:17:28.000 --> 00:17:31.000]  就拿走了她和她BB的生命
[00:17:31.000 --> 00:17:34.000]  當我看到我們城市裡面的人
[00:17:34.000 --> 00:17:36.000]  開始慢慢失去了盼望
[00:17:36.000 --> 00:17:38.000]  我們的語言都已經反映了
[00:17:38.000 --> 00:17:40.000]  我們現在叫這裡做什麼遺址
[00:17:40.000 --> 00:17:44.000]  我們已經越來越對我們的城市失去了盼望
[00:17:44.000 --> 00:17:47.000]  當我們看到很多不公義的事
[00:17:47.000 --> 00:17:50.000]  每天仍然在我們身邊發生的時候
[00:17:50.000 --> 00:17:53.000]  在那個時間我來到神的面前的時候
[00:17:53.000 --> 00:17:57.000]  我有什麼辦法不在祂面前去哀求
[00:17:57.000 --> 00:18:00.000]  為了我自己的生命 為了我自己的處境
[00:18:00.000 --> 00:18:03.000]  我面對的困難 或者為了我身邊的城市
[00:18:03.000 --> 00:18:05.000]  其他人所遭遇到的事
[00:18:05.000 --> 00:18:07.000]  我有什麼辦法來到神的面前
[00:18:07.000 --> 00:18:09.000]  不是來去哀求祂
[00:18:09.000 --> 00:18:12.000]  來跟祂說 神啊 今天有沒有搞錯
[00:18:12.000 --> 00:18:14.000]  怎麼可以這樣
[00:18:14.000 --> 00:18:18.000]  我們在詩篇裡面 甚至整本聖經裡面
[00:18:18.000 --> 00:18:22.000]  我們看到有很多很多這些哀歌的存在
[00:18:22.000 --> 00:18:25.000]  當我們看到這些哀歌收錄在聖經裡面的時候
[00:18:25.000 --> 00:18:27.000]  其實我們就要知道
[00:18:27.000 --> 00:18:30.000]  這些向神去哀求 向神去投訴
[00:18:30.000 --> 00:18:34.000]  甚至向神去發脾氣的聲音
[00:18:34.000 --> 00:18:37.000]  在聖經裡面從來都沒有被滅聲
[00:18:37.000 --> 00:18:41.000]  這些聲音從來都沒有被和諧
[00:18:41.000 --> 00:18:44.000]  反而以色列人將這些投訴
[00:18:44.000 --> 00:18:47.000]  向神發脾氣的詩歌
[00:18:47.000 --> 00:18:49.000]  記錄在聖經裡面
[00:18:49.000 --> 00:18:52.000]  我們認為他們日常敬拜的一部分
[00:18:52.000 --> 00:18:59.000]  在一本書叫做《重整現實的敬拜》裡面
[00:18:59.000 --> 00:19:01.000]  鮑維君博士這樣寫
[00:19:01.000 --> 00:19:03.000]  他說 什麼是哀歌呢
[00:19:03.000 --> 00:19:06.000]  基本上哀歌是用來罵神的詩歌
[00:19:06.000 --> 00:19:08.000]  用來投訴的詩歌
[00:19:08.000 --> 00:19:11.000]  有些人認為信徒是不應該投訴的
[00:19:11.000 --> 00:19:13.000]  要凡事謝恩
[00:19:13.000 --> 00:19:15.000]  感恩當然是沒錯
[00:19:15.000 --> 00:19:17.000]  但是既然詩篇有這麼多首哀歌
[00:19:17.000 --> 00:19:20.000]  如果我們的敬拜 詩集裡面沒有哀歌
[00:19:20.000 --> 00:19:22.000]  又是不是缺少了什麼呢
[00:19:22.000 --> 00:19:25.000]  今天我們失去了哀歌的傳統
[00:19:25.000 --> 00:19:28.000]  因為我們以為不同神爭辯就是信心的表現
[00:19:28.000 --> 00:19:31.000]  但是事實剛剛好相反
[00:19:31.000 --> 00:19:34.000]  我們只是不相信神關心我們
[00:19:34.000 --> 00:19:37.000]  因為投訴都是浪費時間
[00:19:37.000 --> 00:19:39.000]  我們不向神投訴
[00:19:39.000 --> 00:19:43.000]  有時是因為我們不相信神會介入這個世界
[00:19:43.000 --> 00:19:46.000]  我們不相信神能夠成就什麼
[00:19:46.000 --> 00:19:52.000]  我們懶得與神爭論
[00:19:52.000 --> 00:19:54.000]  結果只是漸漸遠離神
[00:19:54.000 --> 00:19:58.000]  詩人捉著神的應許來罵神
[00:19:58.000 --> 00:20:02.000]  其實他在肯定神仍然是作王
[00:20:02.000 --> 00:20:05.000]  這樣其實是反映了寫這首詩的人
[00:20:05.000 --> 00:20:07.000]  大為他的信心
[00:20:07.000 --> 00:20:10.000]  如果我們去看敬拜這個英文字
[00:20:10.000 --> 00:20:11.000]  worship
[00:20:11.000 --> 00:20:13.000]  我們去看他演變的過程
[00:20:13.000 --> 00:20:17.000]  你會發現worship這個字是由一個更古老的英文字
[00:20:17.000 --> 00:20:20.000]  worship演變過來
[00:20:20.000 --> 00:20:22.000]  worship最初的意思
[00:20:22.000 --> 00:20:24.000]  含義是我們要給予價值
[00:20:24.000 --> 00:20:25.000]  worth
[00:20:25.000 --> 00:20:27.000]  那東西本身的價值
[00:20:27.000 --> 00:20:29.000]  或者要給予一些尊重
[00:20:29.000 --> 00:20:30.000]  是強調對某一個事物
[00:20:30.000 --> 00:20:33.000]  或者對某一個人的價值的重要性
[00:20:33.000 --> 00:20:35.000]  認識和肯定
[00:20:35.000 --> 00:20:38.000]  所以worship本來就是說
[00:20:38.000 --> 00:20:39.000]  神啊 這是你配得
[00:20:39.000 --> 00:20:41.000]  這是你本來的價值
[00:20:41.000 --> 00:20:43.000]  這是你至高無上的價值
[00:20:43.000 --> 00:20:47.000]  你是配得去接受我們的讚頌
[00:20:47.000 --> 00:20:48.000]  所以有時候我們唱的歌是
[00:20:48.000 --> 00:20:50.000]  主啊 你是配得的
[00:20:50.000 --> 00:20:51.000]  You are worthy
[00:20:51.000 --> 00:20:52.000]  worship
[00:20:52.000 --> 00:20:54.000]  敬拜本來的意思就是
[00:20:54.000 --> 00:20:58.000]  我們要將神本身當得去配受的榮耀
[00:20:58.000 --> 00:21:01.000]  那個價值歸還給他
[00:21:01.000 --> 00:21:05.000]  所以當我們生命裏面經歷著愛和祝福的時候
[00:21:05.000 --> 00:21:07.000]  我們會認定神就是那個愛的源頭
[00:21:07.000 --> 00:21:10.000]  我們會認定神就是那個祝福的源頭
[00:21:10.000 --> 00:21:13.000]  我們會將這個次下祝福和愛的榮耀
[00:21:13.000 --> 00:21:16.000]  歸還給他在我們的敬拜裏面
[00:21:16.000 --> 00:21:17.000]  同時相反
[00:21:17.000 --> 00:21:20.000]  當我們生命裏經歷一些挑戰
[00:21:20.000 --> 00:21:22.000]  一些患難 困苦的時候
[00:21:22.000 --> 00:21:25.000]  我們仍然認定神是唯一的拯救者
[00:21:25.000 --> 00:21:28.000]  他是這個世界的終極掌權者
[00:21:28.000 --> 00:21:29.000]  即是什麼呢
[00:21:29.000 --> 00:21:31.000]  即是當我要訴苦的時候
[00:21:31.000 --> 00:21:32.000]  當我要投訴的時候
[00:21:32.000 --> 00:21:33.000]  我要去表達
[00:21:33.000 --> 00:21:35.000]  哎呀 我現在很辛苦
[00:21:35.000 --> 00:21:36.000]  我很無助
[00:21:36.000 --> 00:21:37.000]  我搞不定
[00:21:37.000 --> 00:21:38.000]  我很害怕
[00:21:38.000 --> 00:21:40.000]  其實現在很難受
[00:21:40.000 --> 00:21:42.000]  我覺得很孤單
[00:21:42.000 --> 00:21:44.000]  或者我沒有了這個這麼愛的家人
[00:21:44.000 --> 00:21:46.000]  其實我很痛苦
[00:21:46.000 --> 00:21:48.000]  在那個時間
[00:21:48.000 --> 00:21:52.000]  神應該是我們呼求的對象
[00:21:52.000 --> 00:21:55.000]  當我們去唱哀歌的時候
[00:21:55.000 --> 00:21:58.000]  我們就在我們生命的苦難裏面
[00:21:58.000 --> 00:22:00.000]  在我們的痛楚裏面
[00:22:00.000 --> 00:22:04.000]  去將神放在那個他配得的位置
[00:22:04.000 --> 00:22:11.000]  他配得成為我們唯一呼求的對象
[00:22:11.000 --> 00:22:14.000]  約伯他經歷了人生很多的劫難
[00:22:14.000 --> 00:22:15.000]  很多的痛苦
[00:22:15.000 --> 00:22:18.000]  他明明是對神充滿了埋怨
[00:22:18.000 --> 00:22:21.000]  但神仍然稱他為義
[00:22:21.000 --> 00:22:25.000]  是因為約伯他投訴的對象
[00:22:25.000 --> 00:22:27.000]  由始至終都是神他自己
[00:22:27.000 --> 00:22:30.000]  他說這樣不合理
[00:22:30.000 --> 00:22:31.000]  發生這樣的事
[00:22:31.000 --> 00:22:33.000]  有什麼可能
[00:22:33.000 --> 00:22:35.000]  我做了這麼多好的事
[00:22:35.000 --> 00:22:36.000]  我這麼愛神
[00:22:36.000 --> 00:22:37.000]  不合理
[00:22:37.000 --> 00:22:38.000]  他說神啊
[00:22:38.000 --> 00:22:40.000]  你要親自出來跟我交代一下
[00:22:40.000 --> 00:22:41.000]  你來跟我解釋一下
[00:22:41.000 --> 00:22:43.000]  為什麼會這樣
[00:22:43.000 --> 00:22:46.000]  為什麼他要神向他交代呢
[00:22:46.000 --> 00:22:48.000]  因為由始至終他都相信
[00:22:48.000 --> 00:22:49.000]  他都肯定
[00:22:49.000 --> 00:22:52.000]  哪一個才是真正在負責的那個
[00:22:52.000 --> 00:22:53.000]  那個是神
[00:22:53.000 --> 00:22:55.000]  真正仍然掌管萬有
[00:22:55.000 --> 00:22:58.000]  在他的受苦裏面仍然掌管萬有的那個
[00:22:58.000 --> 00:22:59.000]  是神
[00:22:59.000 --> 00:23:00.000]  所以他說神啊
[00:23:00.000 --> 00:23:01.000]  我只要跟你說
[00:23:01.000 --> 00:23:03.000]  如果我們反過來看看
[00:23:03.000 --> 00:23:05.000]  出了埃及的以色列人
[00:23:05.000 --> 00:23:06.000]  我們看看
[00:23:06.000 --> 00:23:09.000]  他們都是一群充滿投訴埋怨的人
[00:23:09.000 --> 00:23:10.000]  投訴沒東西吃
[00:23:10.000 --> 00:23:11.000]  沒水喝
[00:23:11.000 --> 00:23:13.000]  而且他們總是會說一句
[00:23:13.000 --> 00:23:16.000]  你看看我們以前在埃及那裏多好
[00:23:16.000 --> 00:23:18.000]  你看看埃及的東西多好吃
[00:23:18.000 --> 00:23:20.000]  你看看埃及的人對我們多好
[00:23:20.000 --> 00:23:21.000]  明明要他們做奴隸
[00:23:21.000 --> 00:23:23.000]  你看看埃及多好
[00:23:23.000 --> 00:23:26.000]  出了埃及的以色列人
[00:23:26.000 --> 00:23:28.000]  他們在艱難裏面
[00:23:28.000 --> 00:23:30.000]  他們沒有認定神是他們的拯救者
[00:23:30.000 --> 00:23:33.000]  他們總是會想著有其他的能力
[00:23:33.000 --> 00:23:35.000]  比神的能力更加大
[00:23:35.000 --> 00:23:39.000]  他們的好處總是可以在耶和華以外去找得到
[00:23:39.000 --> 00:23:42.000]  愛歌
[00:23:42.000 --> 00:23:44.000]  當我們去唱的時候
[00:23:44.000 --> 00:23:46.000]  愛歌是我們在墮落了
[00:23:46.000 --> 00:23:48.000]  充滿著黑暗
[00:23:48.000 --> 00:23:51.000]  痛苦的世界裏面的一個敬拜
[00:23:51.000 --> 00:23:53.000]  是透過我們的呼求
[00:23:53.000 --> 00:23:55.000]  甚至透過我們的投訴
[00:23:55.000 --> 00:23:57.000]  去肯定在我們的患難裏面
[00:23:57.000 --> 00:24:01.000]  神仍然是唯一的值得我們向祂呼求的對象
[00:24:01.000 --> 00:24:04.000]  祂仍然是我們唯一的倚靠
[00:24:04.000 --> 00:24:09.000]  如果我們缺少了這種真情流露的愛歌
[00:24:09.000 --> 00:24:12.000]  我們信心宣告我們的讚美
[00:24:12.000 --> 00:24:13.000]  就會變得很空洞
[00:24:13.000 --> 00:24:14.000]  變得很離地
[00:24:14.000 --> 00:24:18.000]  就會變成明天一定會好天
[00:24:18.000 --> 00:24:21.000]  這樣就會變成了一種念口往
[00:24:21.000 --> 00:24:24.000]  變成了一種形式主義的宗教行為
[00:24:24.000 --> 00:24:29.000]  真實的敬拜是應該由我們最真實的感受來出發
[00:24:29.000 --> 00:24:34.000]  不過我們的感受只是一個出發點
[00:24:34.000 --> 00:24:36.000]  不是一個終點
[00:24:36.000 --> 00:24:40.000]  真實的敬拜是由我們的感受去出發
[00:24:40.000 --> 00:24:42.000]  不過這份感受只是一個出發點
[00:24:42.000 --> 00:24:44.000]  不是一個終點
[00:24:44.000 --> 00:24:48.000]  我們並不只是停留在我們眼前的那個現實裏
[00:24:48.000 --> 00:24:53.000]  既然愛歌裏面我們仍然肯定神是我們呼求的對象
[00:24:53.000 --> 00:24:55.000]  我們仍然肯定祂是真正掌權
[00:24:55.000 --> 00:24:57.000]  祂是拯救者的話
[00:24:57.000 --> 00:25:02.000]  我們的敬拜同樣是要來挑戰我們眼前所見到的現實
[00:25:02.000 --> 00:25:05.000]  我們的敬拜要呼喚我們在最黑暗的夜裏
[00:25:05.000 --> 00:25:08.000]  來相信黎明是會來臨的
[00:25:08.000 --> 00:25:11.000]  上次我提到在大學的時候
[00:25:11.000 --> 00:25:13.000]  我去到一個抑鬱的地步
[00:25:13.000 --> 00:25:15.000]  不想見人
[00:25:15.000 --> 00:25:16.000]  不想出街
[00:25:16.000 --> 00:25:17.000]  不想洗澡
[00:25:17.000 --> 00:25:19.000]  不想刷牙
[00:25:20.000 --> 00:25:24.000]  我的抑鬱不單單只是因為籠罩著我的恐懼
[00:25:24.000 --> 00:25:29.000]  不單單只是那種屢戰屢敗的氣餒和挫敗的感覺
[00:25:29.000 --> 00:25:32.000]  同時也因為我根本看不到有什麼出路
[00:25:32.000 --> 00:25:33.000]  我看著我的前面
[00:25:33.000 --> 00:25:36.000]  我根本想不到我還有什麼出路
[00:25:36.000 --> 00:25:39.000]  我覺得當我沒有好的表現
[00:25:39.000 --> 00:25:41.000]  當我表現不到的時候
[00:25:41.000 --> 00:25:45.000]  當我不能在別人面前表現出很好的一面的時候
[00:25:45.000 --> 00:25:47.000]  身邊就沒有人會再愛我
[00:25:48.000 --> 00:25:49.000]  在那段時間
[00:25:49.000 --> 00:25:51.000]  那段日子其實很坦白
[00:25:51.000 --> 00:25:53.000]  我連怎樣祈禱我都不懂
[00:25:53.000 --> 00:25:55.000]  我都不知道可以說些什麼
[00:25:55.000 --> 00:25:58.000]  但就由我A級那一年開始
[00:25:58.000 --> 00:26:02.000]  我不斷地沉浸在敬拜裏面一兩年的時間
[00:26:02.000 --> 00:26:05.000]  我發現在我很抑鬱的那段日子裏面的時候
[00:26:05.000 --> 00:26:06.000]  那些敬拜
[00:26:06.000 --> 00:26:11.000]  那些音樂就慢慢開始在我的生命裏面浮現出來
[00:26:11.000 --> 00:26:15.000]  就開始有一天
[00:26:15.000 --> 00:26:16.000]  我就走到琴裏面
[00:26:16.000 --> 00:26:17.000]  開始在那裏唱
[00:26:18.000 --> 00:26:25.000]  當大海放膽波濤洶湧
[00:26:25.000 --> 00:26:32.000]  我與你爭持暴風山谷
[00:26:32.000 --> 00:26:40.000]  扶你人走往彩虹水中
[00:26:41.000 --> 00:26:47.000]  我要安靜 只你需想
[00:26:47.000 --> 00:26:51.000]  我就一直在那裏唱
[00:26:51.000 --> 00:26:53.000]  一路去敬拜
[00:26:53.000 --> 00:26:55.000]  然後就向自己宣告
[00:26:55.000 --> 00:26:58.000]  這個才是我那個ultimate的現實
[00:26:58.000 --> 00:27:01.000]  神仍然在我的生命裏面掌權去作王
[00:27:01.000 --> 00:27:03.000]  一路去唱
[00:27:03.000 --> 00:27:07.000]  當我覺得沒有人會來愛我的時候
[00:27:07.000 --> 00:27:09.000]  我就在那裏去唱
[00:27:09.000 --> 00:27:11.000]  去提醒我自己
[00:27:11.000 --> 00:27:18.000]  Lord I'm amazed by you
[00:27:18.000 --> 00:27:25.000]  Lord I'm amazed by you
[00:27:25.000 --> 00:27:33.000]  Lord I'm amazed by you
[00:27:33.000 --> 00:27:37.000]  How you love me
[00:27:38.000 --> 00:27:47.000]  Oh Lord I'm amazed by you
[00:27:47.000 --> 00:27:51.000]  Lord I'm amazed
[00:27:51.000 --> 00:27:58.000]  Lord I'm amazed
[00:27:58.000 --> 00:28:07.000]  How you love me
[00:28:08.000 --> 00:28:10.000]  (音樂結束)
[00:28:10.000 --> 00:28:16.000]  有時就是這樣
[00:28:16.000 --> 00:28:17.000]  唱下又一陣
[00:28:17.000 --> 00:28:18.000]  唱下一陣
[00:28:18.000 --> 00:28:21.000]  突然間一個小時過去了
[00:28:21.000 --> 00:28:23.000]  兩個小時過去了
[00:28:23.000 --> 00:28:28.000]  在這個空間裏面
[00:28:28.000 --> 00:28:30.000]  在這個神與我相遇
[00:28:30.000 --> 00:28:33.000]  這個fresh encounter裏面
[00:28:35.000 --> 00:28:38.000]  一個充滿著不安全感的我
[00:28:38.000 --> 00:28:42.000]  我開始去相信原來神真的愛我
[00:28:42.000 --> 00:28:44.000]  不是在我最厲害
[00:28:44.000 --> 00:28:47.000]  不是當我站在台上講話去服事
[00:28:47.000 --> 00:28:51.000]  不是當我做到很厲害的事的時候
[00:28:51.000 --> 00:28:55.000]  是在我自己一個人躲在房裏叫天不應叫地不吻
[00:28:55.000 --> 00:28:58.000]  或者別人叫我不吻不吻的時候
[00:28:58.000 --> 00:29:00.000]  在那個地方
[00:29:00.000 --> 00:29:03.000]  我這樣去敬拜神的時候
[00:29:03.000 --> 00:29:05.000]  神就來改變我
[00:29:05.000 --> 00:29:07.000]  神就來與我相遇
[00:29:07.000 --> 00:29:12.000]  敬拜要挑戰我們眼前所見到的現實
[00:29:12.000 --> 00:29:15.000]  我眼前看到的只是我讀不成書
[00:29:15.000 --> 00:29:16.000]  我什麼都做不成
[00:29:16.000 --> 00:29:19.000]  敬拜要來挑戰這個現實
[00:29:19.000 --> 00:29:23.000]  呼喚我們在最黑暗的角落裏面去相信
[00:29:23.000 --> 00:29:25.000]  神仍然會拯救
[00:29:25.000 --> 00:29:28.000]  黎明仍然會來到
[00:29:30.000 --> 00:29:34.000]  我長大的女兒Megan她今天不在
[00:29:34.000 --> 00:29:37.000]  Megan的中文名叫做盼希
[00:29:37.000 --> 00:29:40.000]  盼望的盼神希的希
[00:29:40.000 --> 00:29:44.000]  很簡單的意思就是在最黑暗的夜晚裏面
[00:29:44.000 --> 00:29:47.000]  我們要盼望著那個神希的來臨
[00:29:47.000 --> 00:29:50.000]  為什麼要盼望神希的來臨呢
[00:29:50.000 --> 00:29:52.000]  保羅他在羅馬書都是羅馬書
[00:29:52.000 --> 00:29:53.000]  都是第八章
[00:29:53.000 --> 00:29:56.000]  看下去第24節那裏這樣說
[00:29:56.000 --> 00:29:59.000]  他說我們得救是在於盼望
[00:29:59.000 --> 00:30:02.000]  但是看得見的盼望就不是盼望
[00:30:02.000 --> 00:30:03.000]  什麼意思呢
[00:30:03.000 --> 00:30:05.000]  有一樣東西如果你都看到的話
[00:30:05.000 --> 00:30:09.000]  我盼望我可以去教會買一支新的結他
[00:30:09.000 --> 00:30:11.000]  看一看結他就在這裏
[00:30:11.000 --> 00:30:12.000]  我用不著去盼望
[00:30:12.000 --> 00:30:15.000]  當有一樣東西已經擺在你面前的話
[00:30:15.000 --> 00:30:16.000]  你還怎樣需要去盼望呢
[00:30:16.000 --> 00:30:19.000]  換言之當你要去盼望一樣東西的時候
[00:30:19.000 --> 00:30:21.000]  那樣東西你是看不到的
[00:30:21.000 --> 00:30:22.000]  在最黑暗的日子裏面
[00:30:22.000 --> 00:30:24.000]  我們通常都看不到有光
[00:30:24.000 --> 00:30:27.000]  我們看不到有光明那個太陽的存在
[00:30:27.000 --> 00:30:31.000]  就是正正在那個時候我們需要去盼望
[00:30:31.000 --> 00:30:34.000]  有一句的引述不是在聖經
[00:30:34.000 --> 00:30:36.000]  但是在星球大戰裏面
[00:30:36.000 --> 00:30:38.000]  非常能夠將這句說話表達出來
[00:30:38.000 --> 00:30:39.000]  就是這樣那裏說
[00:30:39.000 --> 00:30:41.000]  希望就像太陽
[00:30:41.000 --> 00:30:43.000]  盼望就像太陽一樣
[00:30:43.000 --> 00:30:45.000]  如果你只相信它當你看到它
[00:30:45.000 --> 00:30:47.000]  如果你只看到它的時候
[00:30:47.000 --> 00:30:48.000]  你才相信它存在
[00:30:48.000 --> 00:30:50.000]  你永遠都不會熬過黑夜
[00:30:50.000 --> 00:30:52.000]  你永遠都不會熬過黑夜
[00:30:55.000 --> 00:30:58.000]  當大衛在這裏一開始宣告
[00:30:58.000 --> 00:30:59.000]  耶和華是我的亮光
[00:30:59.000 --> 00:31:00.000]  我的拯救
[00:31:00.000 --> 00:31:02.000]  我還怕哪一個呢
[00:31:02.000 --> 00:31:05.000]  一開始看的時候你會覺得很棒
[00:31:05.000 --> 00:31:08.000]  但是當你看完第七至十四節的哀歌的時候
[00:31:08.000 --> 00:31:10.000]  你會知道這句說話
[00:31:10.000 --> 00:31:14.000]  不是風和日麗的時候他雅興大發
[00:31:14.000 --> 00:31:16.000]  而是他在黑暗裏面的宣告
[00:31:16.000 --> 00:31:21.000]  就是因為大衛他可以這麼真情流露地
[00:31:21.000 --> 00:31:22.000]  向神去呼喊
[00:31:22.000 --> 00:31:23.000]  向神去表達
[00:31:23.000 --> 00:31:25.000]  他內心裏面那份恐懼
[00:31:25.000 --> 00:31:27.000]  那份哀傷甚至是他的不滿
[00:31:27.000 --> 00:31:29.000]  同時他繼續肯定
[00:31:29.000 --> 00:31:32.000]  耶和華是他唯一呼求的對象
[00:31:32.000 --> 00:31:34.000]  以至他最後可以這樣宣告
[00:31:34.000 --> 00:31:38.000]  他說我如果不是相信在活人之地
