
[00:00:00.000 --> 00:00:02.600]  剛才我去洗手間看到自己的時候
[00:16:57.240 --> 00:16:59.160]  我們健康的心靈
[00:16:59.160 --> 00:17:00.720]  隨時都準備好
[00:17:00.720 --> 00:17:04.440]  隨時都可以給主大大地去使用
[00:17:04.440 --> 00:17:10.200]  這樣就叫做真正的跟隨耶穌
[00:17:10.200 --> 00:17:12.160]  所以說跟隨耶穌
[00:17:12.160 --> 00:17:14.120]  其實是要付代價的
[00:17:14.120 --> 00:17:17.440]  而且是非常之大的代價
[00:17:17.440 --> 00:17:22.480]  因為你要將所有的東西獻上給主
[00:17:22.480 --> 00:17:24.800]  挑戰就在這裡
[00:17:24.800 --> 00:17:26.800]  我們都是人
[00:17:26.800 --> 00:17:30.280]  當要面對著這麼大的代價的時候
[00:17:30.280 --> 00:17:32.520]  我們可能都會有些猶豫
[00:17:32.520 --> 00:17:34.160]  有些hesitate
[00:17:34.160 --> 00:17:35.840]  我們很自然會想
[00:17:35.840 --> 00:17:38.560]  究竟值不值得呢?
[00:17:38.560 --> 00:17:40.080]  當然有人會說
[00:17:40.080 --> 00:17:41.280]  立刻去說
[00:17:41.280 --> 00:17:43.320]  所有的東西都是上帝給我們的
[00:17:43.320 --> 00:17:45.880]  有什麼值不值得呢?
[00:17:45.880 --> 00:17:46.960]  是
[00:17:46.960 --> 00:17:47.960]  沒錯,是對的
[00:17:47.960 --> 00:17:48.880]  但是當這樣說的時候
[00:17:48.880 --> 00:17:49.880]  一句壓下來的時候
[00:17:49.880 --> 00:17:52.280]  什麼都不用說了,是嗎?
[00:17:52.280 --> 00:17:55.520]  不如我們今天在經文裡面看多一點
[00:17:55.520 --> 00:17:56.920]  看多一點究竟
[00:17:56.920 --> 00:17:59.920]  什麼叫做將所有東西放上
[00:17:59.920 --> 00:18:04.600]  那個值得的觀念究竟是怎樣
[00:18:04.600 --> 00:18:09.600]  我們看回剛才的經文前面有一句
[00:18:09.600 --> 00:18:11.600]  《馬達科林》的作者在那裡這樣說
[00:18:11.600 --> 00:18:13.800]  他說:從那時候
[00:18:13.800 --> 00:18:15.800]  耶穌開始宣講
[00:18:15.800 --> 00:18:17.720]  說:你們要悔改
[00:18:17.720 --> 00:18:20.600]  因為天國近了
[00:18:20.600 --> 00:18:24.200]  這個說話在第三章第一二節裡面
[00:18:24.200 --> 00:18:25.600]  是相對著的
[00:18:25.600 --> 00:18:27.600]  那裡說:在那些日子
[00:18:27.600 --> 00:18:29.600]  施洗的約翰出來
[00:18:29.600 --> 00:18:31.800]  在猶太的曠野宣講
[00:18:31.800 --> 00:18:33.000]  你們要悔改
[00:18:33.000 --> 00:18:37.400]  因為天國近了
[00:18:37.400 --> 00:18:39.400]  這裡記載著施洗約翰
[00:18:39.400 --> 00:18:41.800]  和耶穌所說的話是一樣的
[00:18:41.800 --> 00:18:43.400]  同一句話
[00:18:43.400 --> 00:18:44.000]  沒錯
[00:18:44.000 --> 00:18:45.000]  施洗約翰
[00:18:45.000 --> 00:18:47.400]  他是為耶穌施洗的那一位
[00:18:47.400 --> 00:18:48.800]  當時耶穌還沒有出道之前
[00:18:48.800 --> 00:18:51.200]  可能也是約翰的門徒
[00:18:51.200 --> 00:18:52.800]  他們有同一樣的宣講
[00:18:52.800 --> 00:18:55.000]  其實是很合理的
[00:18:55.000 --> 00:18:56.200]  正常不過
[00:18:56.200 --> 00:18:58.600]  但是當我們看多一點的時候
[00:18:58.600 --> 00:19:00.000]  耶穌的宣講
[00:19:00.000 --> 00:19:04.600]  和施洗約翰的宣講有什麼不同呢?
[00:19:04.600 --> 00:19:07.800]  我們繼續看下去
[00:19:07.800 --> 00:19:10.600]  《馬達科林》第三章後一點的部分
[00:19:10.600 --> 00:19:11.600]  不讀給大家聽
[00:19:11.600 --> 00:19:15.000]  我將它說了一個意思給大家聽
[00:19:15.000 --> 00:19:19.600]  施洗約翰在罵那些法利賽人和薩都該人
[00:19:19.600 --> 00:19:21.600]  叫他們不要恃著自己是猶太人
[00:19:21.600 --> 00:19:23.400]  就以為自己一定得救
[00:19:23.400 --> 00:19:24.200]  他們說
[00:19:24.200 --> 00:19:26.600]  他們如果不真心去悔改
[00:19:26.600 --> 00:19:28.800]  結出和悔改的心相似的果子
[00:19:28.800 --> 00:19:31.400]  最終會有一位連約翰他自己
[00:19:31.400 --> 00:19:33.400]  為他玩弄都不配
[00:19:33.400 --> 00:19:36.400]  能力比他更加大的人來到的時候
[00:19:36.400 --> 00:19:40.200]  那些人結果會被調到火裡去
[00:19:40.200 --> 00:19:43.200]  用不滅的火燒盡
[00:19:43.200 --> 00:19:45.600]  我們快速地回到第四章
[00:19:45.600 --> 00:19:47.600]  耶穌呼召門徒之後
[00:19:47.600 --> 00:19:49.000]  緊隨著的經文
[00:19:49.000 --> 00:19:51.000]  剛剛讀錯那段經文
[00:19:51.000 --> 00:19:52.000]  這裡說
[00:19:52.000 --> 00:19:54.600]  耶穌走遍加利利
[00:19:54.600 --> 00:19:56.800]  在各會堂裡面教導人
[00:19:56.800 --> 00:19:59.000]  宣講天國的福音
[00:19:59.000 --> 00:20:02.000]  醫治百姓各樣的疾病
[00:20:02.000 --> 00:20:04.600]  這是耶穌呼召完門徒之後
[00:20:04.600 --> 00:20:06.400]  祂會去做的事
[00:20:06.400 --> 00:20:09.200]  祂的名聲傳遍了敘利亞
[00:20:09.200 --> 00:20:11.400]  那裡的人將一切的病人
[00:20:11.400 --> 00:20:14.200]  就是各樣疾病和疼痛的
[00:20:14.200 --> 00:20:17.400]  被鬼附的、癲癇的、癱瘓的
[00:20:17.400 --> 00:20:18.200]  都帶到來
[00:20:18.200 --> 00:20:20.800]  耶穌就治好了他們
[00:20:20.800 --> 00:20:23.400]  當時有一群人從加利利
[00:20:23.400 --> 00:20:26.400]  底加玻利、耶路撒冷、猶太
[00:20:26.400 --> 00:20:29.400]  約旦河的東邊來跟從祂
[00:20:29.400 --> 00:20:33.200]  在這兩段經文裡面
[00:20:33.200 --> 00:20:35.400]  第三章和第四章這兩段經文裡面
[00:20:35.400 --> 00:20:36.600]  我們看到的是
[00:20:36.600 --> 00:20:39.000]  施洗約翰的宣告
[00:20:39.000 --> 00:20:41.000]  祂是要人去悔改
[00:20:41.000 --> 00:20:44.000]  因為審判即將來臨
[00:20:44.000 --> 00:20:46.000]  這是一個以恐懼
[00:20:46.000 --> 00:20:48.200]  去驅使人行動的方向
[00:20:48.200 --> 00:20:49.400]  是讓人害怕
[00:20:49.400 --> 00:20:51.400]  你會被吊到火爐裡面
[00:20:51.400 --> 00:20:53.400]  你再不去悔改
[00:20:53.400 --> 00:20:55.400]  你就會滅亡
[00:20:55.400 --> 00:20:59.400]  但最終也只留於宣講
[00:20:59.400 --> 00:21:01.000]  因為施洗約翰
[00:21:01.000 --> 00:21:03.400]  他根本沒有能力去改變這件事
[00:21:03.400 --> 00:21:05.800]  但是耶穌基督的宣告
[00:21:05.800 --> 00:21:08.000]  沒錯,人都是要悔改
[00:21:08.000 --> 00:21:09.400]  審判都會來臨
[00:21:09.400 --> 00:21:10.800]  但與此同時
[00:21:10.800 --> 00:21:14.000]  恩典、拯救、福分
[00:21:14.000 --> 00:21:16.000]  同時都會來臨
[00:21:17.000 --> 00:21:18.800]  耶穌叫人去悔改的時候
[00:21:18.800 --> 00:21:22.800]  祂是以愛去驅使人回應的向導
[00:21:22.800 --> 00:21:25.800]  而且耶穌不只是宣講
[00:21:25.800 --> 00:21:30.400]  祂是以行動去讓人經歷醫治
[00:21:30.400 --> 00:21:34.000]  從而人能夠見到神的權柄
[00:21:34.000 --> 00:21:36.600]  而這種權柄的彰顯
[00:21:36.600 --> 00:21:39.800]  顯然不是去威嚇或者是要去懲罰
[00:21:39.800 --> 00:21:42.200]  而是愛和關心
[00:21:42.200 --> 00:21:44.800]  大家看不看得到分別?
[00:21:45.600 --> 00:21:48.000]  當耶穌宣講你們要悔改
[00:21:48.000 --> 00:21:49.800]  因為天國近了
[00:21:49.800 --> 00:21:52.200]  所宣講的是天國
[00:21:52.200 --> 00:21:55.400]  是天國會行在地上如同行在天上
[00:21:55.400 --> 00:21:57.600]  當耶穌呼召門徒
[00:21:57.600 --> 00:21:59.200]  正是邀請著你
[00:21:59.200 --> 00:22:01.400]  在你還沒離開這個地上的時候
[00:22:01.400 --> 00:22:03.400]  已經進入到天國裡面
[00:22:03.400 --> 00:22:06.200]  因為你已經有徹底轉變
[00:22:06.200 --> 00:22:09.600]  因為你已經擁抱天國的價值
[00:22:09.600 --> 00:22:14.800]  當你活出徹底轉變的天國價值的時候
[00:22:15.200 --> 00:22:18.000]  你就會好像耶穌那裡所說
[00:22:18.000 --> 00:22:20.800]  得人如得魚
[00:22:20.800 --> 00:22:25.600]  你就會將你的一切隨意地給主使用
[00:22:25.600 --> 00:22:29.200]  讓你成為耶穌想你成為的人
[00:22:29.200 --> 00:22:32.600]  回到剛才的問題
[00:22:32.600 --> 00:22:37.800]  為耶穌付上代價值不值得呢?
[00:22:37.800 --> 00:22:42.600]  或者你要想的是
[00:22:43.000 --> 00:22:46.600]  你想不想在你短暫的生命裡面
[00:22:46.600 --> 00:22:49.800]  可以經歷到天國的福分?
[00:22:49.800 --> 00:22:54.200]  你想不想在你所短暫擁有的東西
[00:22:54.200 --> 00:22:57.000]  原來是有更多的價值?
[00:22:57.000 --> 00:23:01.800]  你想不想無論你做什麼工作
[00:23:01.800 --> 00:23:04.200]  或者你不做任何的工作
[00:23:04.200 --> 00:23:08.400]  你都可以成為耶穌登山寶分裡面
[00:23:08.400 --> 00:23:10.800]  將會講到的有福的人?
[00:23:12.400 --> 00:23:13.600]  這些一切存在於
[00:23:13.600 --> 00:23:16.000]  我們有沒有真正去擁抱天國的價值
[00:23:16.000 --> 00:23:20.600]  我們有沒有徹底地回應徹底的呼召
[00:23:20.600 --> 00:23:24.400]  讓我們重新去理解天國的價值觀
[00:23:24.400 --> 00:23:27.400]  已經不是再做什麼工作
[00:23:27.400 --> 00:23:30.600]  而是我們無論在任何的地方
[00:23:30.600 --> 00:23:31.600]  任何的場所
[00:23:31.600 --> 00:23:33.200]  在教會裡面這裡
[00:23:33.200 --> 00:23:36.400]  在教會外面更加多的時間
[00:23:36.400 --> 00:23:38.800]  我們是不是都擁抱著這種價值
[00:23:38.800 --> 00:23:40.600]  去成為跟隨主的人呢?
[00:23:41.400 --> 00:23:42.600]  所以弟兄姊妹
[00:23:42.600 --> 00:23:48.800]  當我們去問為耶穌附上代價是否值得的時候
[00:23:48.800 --> 00:23:50.000]  就好像這裡所說
[00:23:50.000 --> 00:23:53.800]  是你所跟隨的耶穌已經為你附上了代價
[00:23:53.800 --> 00:23:57.000]  不是就這樣一句
[00:23:57.000 --> 00:23:59.800]  因為所有的東西都是上帝給我們
[00:23:59.800 --> 00:24:03.800]  所以我們就容讓上帝怎樣用
[00:24:03.800 --> 00:24:04.800]  而是我們知道
[00:24:04.800 --> 00:24:05.800]  當上帝給我們的時候
[00:24:05.800 --> 00:24:07.000]  祂是祝福我們
[00:24:07.000 --> 00:24:09.000]  但是那些祝福
[00:24:09.000 --> 00:24:12.000]  是讓我們能夠更加成為主的門徒
[00:24:12.000 --> 00:24:14.600]  我們知道怎樣去被神使用
[00:24:14.600 --> 00:24:17.000]  我們知道我們所跟隨的
[00:24:17.000 --> 00:24:19.600]  是一個永遠不會迷路的主
[00:24:19.600 --> 00:24:22.600]  是一個不會令我們不知道走了去哪裡
[00:24:22.600 --> 00:24:26.200]  是一個不會令我們後悔想不跟隨的主
[00:24:26.200 --> 00:24:28.800]  當我們更加清楚知道
[00:24:28.800 --> 00:24:31.200]  我們所跟隨的主是誰的時候
[00:24:31.200 --> 00:24:35.600]  所以我想邀請大家
[00:24:35.600 --> 00:24:36.600]  這個真正的邀請
[00:24:36.600 --> 00:24:38.600]  所以我想邀請大家
[00:24:38.600 --> 00:24:39.600]  這個真正的邀請
[00:24:39.600 --> 00:24:44.000]  你重新去編排好你的生命順序
[00:24:44.000 --> 00:24:48.000]  重新去將耶穌放在最前面
[00:24:48.000 --> 00:24:51.200]  將你所有的一切
[00:24:51.200 --> 00:24:53.400]  你所看重的一切
[00:24:53.400 --> 00:24:55.000]  放在耶穌後面
[00:24:55.000 --> 00:24:56.400]  你就會見到
[00:24:56.400 --> 00:24:59.000]  什麼是叫做跟隨主的門徒
[00:24:59.000 --> 00:25:02.200]  什麼是叫做從徹底的呼召
[00:25:02.200 --> 00:25:03.600]  徹底的轉變裡面
[00:25:03.600 --> 00:25:05.600]  有一個不一樣的生命
[00:25:06.400 --> 00:25:08.200]  我想邀請敬拜徒回到這裡
[00:25:08.200 --> 00:25:12.000]  今天所說的是一個決定
[00:25:12.000 --> 00:25:13.400]  是一個選擇
[00:25:13.400 --> 00:25:16.800]  其實我們人生面對很多不同的決定
[00:25:16.800 --> 00:25:17.800]  不同的選擇
[00:25:17.800 --> 00:25:22.800]  今天大家選擇去了一個叫教會的地方
[00:25:22.800 --> 00:25:27.200]  這是一個選擇
[00:25:27.200 --> 00:25:31.800]  這個教會的地方
[00:25:31.800 --> 00:25:34.400]  是一個
[00:25:35.400 --> 00:25:36.400]  作為門徒
[00:25:36.400 --> 00:25:38.200]  很樂意去見到
[00:25:38.200 --> 00:25:40.200]  耶穌親自去
[00:25:40.200 --> 00:25:44.000]  建立和焦聚的一班人
[00:25:44.000 --> 00:25:48.200]  所以這個地方
[00:25:48.200 --> 00:25:51.800]  我們所有朋友來到這裡
[00:25:51.800 --> 00:25:55.000]  其實我們都有一個叫徹底的呼召
[00:25:55.000 --> 00:25:59.200]  什麼叫徹底
[00:25:59.200 --> 00:26:03.000]  徹底不是一部分
[00:26:03.200 --> 00:26:05.600]  徹底不是只是星期日
[00:26:05.600 --> 00:26:08.400]  徹底不是我們記得
[00:26:08.400 --> 00:26:10.600]  有時不記得
[00:26:10.600 --> 00:26:12.000]  但記得的時候
[00:26:12.000 --> 00:26:14.800]  徹底是我們無時無刻
[00:26:14.800 --> 00:26:18.600]  任何情況下
[00:26:18.600 --> 00:26:21.200]  我們都有一個不變的身份
[00:26:21.200 --> 00:26:23.400]  為什麼我們要禁食祈禱呢
[00:26:23.400 --> 00:26:26.400]  為什麼我們要有21天的禁食祈禱
[00:26:26.400 --> 00:26:27.800]  說長不長 說短不短
[00:26:27.800 --> 00:26:31.800]  這21天就是讓我們有空間被提醒
[00:26:32.600 --> 00:26:34.600]  我們能夠放下一些東西
[00:26:34.600 --> 00:26:37.600]  因為我們習慣了一些東西
[00:26:37.600 --> 00:26:38.400]  我們有需要的時候
[00:26:38.400 --> 00:26:39.200]  那些就是提醒
[00:26:39.200 --> 00:26:41.600]  是一個練習讓我們知道
[00:26:41.600 --> 00:26:42.600]  是的
[00:26:42.600 --> 00:26:44.600]  這是一個徹底的改變
[00:26:44.600 --> 00:26:47.000]  這是一個徹底的呼召的回應
[00:26:47.000 --> 00:26:50.400]  相親姐妹
[00:26:50.400 --> 00:26:54.800]  我想邀請大家去回應這個呼召
[00:26:54.800 --> 00:27:00.200]  耶穌正在呼召大家每一位
[00:27:01.800 --> 00:27:03.400]  我想邀請大家一起站起來
[00:27:03.400 --> 00:27:07.600]  當我們進入敬拜之前
[00:27:07.600 --> 00:27:09.400]  我想大家一起有一個祈禱的時間
[00:27:09.400 --> 00:27:11.400]  一個回應的時間
[00:27:11.400 --> 00:27:14.200]  可能你在多年之前
[00:27:14.200 --> 00:27:16.000]  已經回應了耶穌
[00:27:16.000 --> 00:27:19.400]  去跟隨祂
[00:27:19.400 --> 00:27:23.600]  可能在過程中
[00:27:23.600 --> 00:27:25.400]  你曾經有跌倒過
[00:27:25.400 --> 00:27:30.000]  你經歷過耶穌那種不會放棄你
[00:27:31.200 --> 00:27:32.200]  所以你今天在這裡
[00:27:32.200 --> 00:27:35.400]  可能對有些朋友來說
[00:27:35.400 --> 00:27:39.400]  你剛剛跟隨耶穌
[00:27:39.400 --> 00:27:42.400]  仍然在學習
[00:27:42.400 --> 00:27:45.400]  什麼是作為門徒
[00:27:45.400 --> 00:27:48.200]  究竟跟隨耶穌是不是就是門徒呢?
[00:27:48.200 --> 00:27:51.800]  是不是有層次的分野呢?
[00:27:51.800 --> 00:27:54.800]  聖經好像沒有這樣說
[00:27:54.800 --> 00:27:59.800]  每一個願意被耶穌呼召的人
[00:27:59.800 --> 00:28:00.800]  就是門徒
[00:28:01.800 --> 00:28:02.800]  我們就是那個
[00:28:02.800 --> 00:28:04.200]  願意
[00:28:04.200 --> 00:28:05.400]  亦樂意
[00:28:05.400 --> 00:28:07.200]  跟隨主的門徒
[00:28:07.200 --> 00:28:11.000]  很多人會覺得
[00:28:11.000 --> 00:28:13.200]  做基督徒好像有很多規矩
[00:28:13.200 --> 00:28:16.600]  很多事情要去遵守
[00:28:16.600 --> 00:28:19.400]  有時做到,有時做不到
[00:28:19.400 --> 00:28:28.200]  這個掙扎我相信我們大家一起去經歷
[00:28:28.600 --> 00:28:29.000]  嗯
[00:28:29.000 --> 00:28:34.000]  但我相信,我都肯定
[00:28:34.000 --> 00:28:37.000]  當我們這樣經歷的時候
[00:28:37.000 --> 00:28:38.400]  我們看到的就是恩典
[00:28:38.400 --> 00:28:43.400]  當我們越軟弱的時候
[00:28:43.400 --> 00:28:44.600]  我們越需要就是恩典
[00:28:44.600 --> 00:28:48.800]  當我們去經歷這份恩典的時候
[00:28:48.800 --> 00:28:50.200]  就是跟隨耶穌的福氣
[00:28:50.200 --> 00:28:53.400]  那種無條件的包容和愛
[00:28:53.400 --> 00:28:56.400]  這個就是福音
[00:28:56.800 --> 00:28:57.200]  嗯
[00:28:57.200 --> 00:29:01.000]  可能對於某些朋友來說
[00:29:01.000 --> 00:29:04.000]  你初初接觸這個信仰
[00:29:04.000 --> 00:29:07.800]  都還在想這個是不是你的決定
[00:29:07.800 --> 00:29:08.800]  是不是你的選擇
[00:29:08.800 --> 00:29:13.000]  我邀請你
[00:29:13.000 --> 00:29:16.000]  邀請你站在這個圖
[00:29:16.000 --> 00:29:22.000]  讓你在心裏面去做一個決定
[00:29:22.000 --> 00:29:22.800]  做一個選擇
[00:29:23.400 --> 00:29:23.800]  嗯
[00:29:23.800 --> 00:29:27.800]  我都邀請大家一起
[00:29:27.800 --> 00:29:30.400]  跟隨我以後的祈禱
[00:29:30.400 --> 00:29:34.400]  大家可以開心祈禱,跟隨我
[00:29:34.400 --> 00:29:36.800]  Jesu
[00:29:36.800 --> 00:29:39.600]  多謝你
[00:29:39.600 --> 00:29:43.000]  多謝你親自去呼召我
[00:29:43.000 --> 00:29:46.600]  多謝你說來啊
[00:29:46.600 --> 00:29:49.200]  跟從我
[00:29:50.200 --> 00:29:50.800]  今天
[00:29:50.800 --> 00:29:52.800]  我就作這個決定
[00:29:52.800 --> 00:29:55.000]  去跟從你
[00:29:55.000 --> 00:29:58.000]  感謝你原諒我們的過分
[00:29:58.000 --> 00:30:01.800]  感謝你無條件的愛
[00:30:01.800 --> 00:30:05.000]  今天開始
[00:30:05.000 --> 00:30:07.600]  我就要靠著你
[00:30:07.600 --> 00:30:11.000]  有一份徹底的轉變
[00:30:11.000 --> 00:30:14.600]  從聖靈而來的改變
[00:30:14.600 --> 00:30:18.200]  讓我成為主你的門徒
[00:30:18.400 --> 00:30:20.400]  讓我繼續在當中去根深
[00:30:20.400 --> 00:30:24.000]  有變化
[00:30:24.000 --> 00:30:28.000]  讓我繼續去領受
[00:30:28.000 --> 00:30:29.400]  你這份的恩典
[00:30:29.400 --> 00:30:31.400]  繼續去領受你這份恩典

