
[00:00:00.000 --> 00:00:03.640]  願我口中的言語 心裡的意念
[00:22:35.480 --> 00:22:39.200]  所以和彼得、雅各、約翰、肥力、巴多羅
[00:22:39.200 --> 00:22:41.800]  和十二使徒的名字沒有分別
[00:22:41.800 --> 00:22:43.080]  都是很陌生
[00:22:43.080 --> 00:22:45.080]  都是不記得
[00:22:45.080 --> 00:22:49.040]  但是如果你用希臘文去讀這七個名字
[00:22:49.040 --> 00:22:50.240]  你就會發覺
[00:22:50.240 --> 00:22:52.240]  這七個人的名字
[00:22:52.240 --> 00:22:54.880]  和十二使徒的名字
[00:22:54.880 --> 00:22:58.040]  有極大的分別
[00:22:58.040 --> 00:22:59.520]  簡單來說
[00:22:59.520 --> 00:23:03.840]  十二使徒的名字是中文名
[00:23:03.840 --> 00:23:05.600]  這七個人的名字
[00:23:05.600 --> 00:23:08.440]  是英文名
[00:23:08.440 --> 00:23:09.760]  明白嗎
[00:23:09.760 --> 00:23:12.520]  十二使徒梁永康
[00:23:12.520 --> 00:23:13.800]  中文名
[00:23:13.800 --> 00:23:16.480]  李思敬中文名
[00:23:16.480 --> 00:23:17.720]  不是,這七個人
[00:23:17.720 --> 00:23:19.800]  Stephen Leung
[00:23:19.800 --> 00:23:21.200]  英文名
[00:23:21.200 --> 00:23:22.800]  Stephen Lee
[00:23:22.800 --> 00:23:23.440]  英文名
[00:23:23.440 --> 00:23:25.120]  是的,史提反先行
[00:23:25.120 --> 00:23:27.920]  所以我們兩個都是殉道者
[00:23:27.920 --> 00:23:29.280]  明白嗎
[00:23:29.280 --> 00:23:30.800]  這七個人
[00:23:30.800 --> 00:23:34.240]  不是耶穌在生的時候
[00:23:34.240 --> 00:23:37.600]  已經跟耶穌的門徒
[00:23:37.600 --> 00:23:38.960]  這七個人
[00:23:38.960 --> 00:23:44.760]  全部都是五旬節或之後
[00:23:44.760 --> 00:23:48.600]  才信主的
[00:23:48.600 --> 00:23:53.400]  他們是第二代的基督徒
[00:23:53.400 --> 00:23:54.600]  厲害了
[00:23:54.600 --> 00:23:56.200]  教會的使徒
[00:23:56.200 --> 00:24:00.880]  能夠將領袖的責任
[00:24:00.880 --> 00:24:07.120]  擴大到新信主的弟兄姊妹當中
[00:24:07.120 --> 00:24:09.120]  被聖靈充滿
[00:24:09.120 --> 00:24:12.600]  又有智慧為人所共知
[00:24:12.600 --> 00:24:14.120]  有好明星的意思
[00:24:14.120 --> 00:24:15.600]  這樣的人當中
[00:24:15.600 --> 00:24:20.880]  選七個講希利尼語的猶太基督徒出來
[00:24:20.880 --> 00:24:26.440]  成為和十二使徒一起帶領教會
[00:24:26.440 --> 00:24:30.840]  看到使徒的胸襟嗎
[00:24:30.840 --> 00:24:34.000]  他們不是在自己同輩的人當中
[00:24:34.000 --> 00:24:36.400]  再找多七個
[00:24:36.400 --> 00:24:40.600]  他們是在新信主的人當中
[00:24:40.600 --> 00:24:43.600]  選出七個
[00:24:43.600 --> 00:24:47.080]  你說始終是使徒
[00:24:47.080 --> 00:24:49.000]  他們應該是最高級的
[00:24:49.000 --> 00:24:51.120]  這七個我們叫做「執事」
[00:24:51.120 --> 00:24:51.760]  不是
[00:24:51.760 --> 00:24:54.920]  你們應該亦會利
[00:24:54.920 --> 00:24:57.120]  Deacon
[00:24:57.120 --> 00:24:59.280]  Deaconnior這個字
[00:24:59.280 --> 00:25:02.520]  在新約聖經裏面亦執事
[00:25:02.520 --> 00:25:04.880]  聖公會的傳統亦會利
[00:25:04.880 --> 00:25:07.800]  所以在香港新聞報紙裏面
[00:25:07.800 --> 00:25:10.000]  搞了一個烏龍
[00:25:10.000 --> 00:25:12.880]  任義軍法官
[00:25:12.880 --> 00:25:15.640]  是一位主內的弟兄
[00:25:15.640 --> 00:25:20.880]  他是潘咸道福音堂的會友
[00:25:20.880 --> 00:25:23.360]  他們不叫做教友
[00:25:23.360 --> 00:25:27.560]  報紙介紹他做法官的時候
[00:25:27.560 --> 00:25:32.720]  竟然介紹他是聖公會會利
[00:25:32.720 --> 00:25:35.320]  大家都莫名其妙
[00:25:35.320 --> 00:25:39.320]  結果任法官公開要解釋
[00:25:39.320 --> 00:25:42.320]  他說我做法官要填一個履歷
[00:25:42.320 --> 00:25:44.120]  用英文填的
[00:25:44.120 --> 00:25:48.080]  他說我是潘咸道福音堂的執事
[00:25:48.080 --> 00:25:49.840]  那就Deacon
[00:25:49.840 --> 00:25:53.200]  誰知記者拿著一本英文字典
[00:25:53.200 --> 00:25:54.920]  是牛津的
[00:25:54.920 --> 00:25:57.240]  英國聖公會的字典
[00:25:57.240 --> 00:25:58.080]  Deacon
[00:25:58.080 --> 00:25:59.720]  那就會利
[00:25:59.720 --> 00:26:02.720]  於是執事就變成會利
[00:26:02.720 --> 00:26:05.600]  事實上他從來都沒有去聖公會
[00:26:05.600 --> 00:26:08.160]  從來都沒有風職做會利
[00:26:08.160 --> 00:26:11.120]  這是另一個美麗的誤會
[00:26:11.120 --> 00:26:14.760]  這裏如果你小心讀第六章
[00:26:14.760 --> 00:26:16.760]  《士道行傳》的經文
[00:26:16.760 --> 00:26:21.880]  是從來都沒有稱呼這七個人為Deacon
[00:26:21.880 --> 00:26:25.440]  無論你做會利或執事
[00:26:25.440 --> 00:26:28.160]  是我們習慣宣導會
[00:26:28.160 --> 00:26:30.120]  報道會或浸信會
[00:26:30.120 --> 00:26:32.920]  選完執事後我們一定讀這段聖經
[00:26:32.920 --> 00:26:34.120]  因為七個執事
[00:26:34.120 --> 00:26:34.800]  沒有的
[00:26:34.800 --> 00:26:38.000]  路加從來沒有叫他們做執事
[00:26:38.000 --> 00:26:41.960]  不過Deacon這個字
[00:26:41.960 --> 00:26:46.280]  原來在這段聖經裏面是出現了三次
[00:26:46.280 --> 00:26:48.400]  我看不到
[00:26:48.400 --> 00:26:50.920]  翻譯從來都沒有這樣譯出來
[00:26:50.920 --> 00:26:52.400]  我再讀一次
[00:26:52.400 --> 00:26:53.880]  告訴你在哪裏出現
[00:26:53.880 --> 00:26:55.400]  你有聖經在手
[00:26:55.400 --> 00:27:00.600]  第一次其實就在第一節出現
[00:27:00.600 --> 00:27:04.800]  那些說希臘文的猶太人發怨言
[00:27:04.800 --> 00:27:12.680]  原因是因為在天天的Deacon這個字出現
[00:27:12.680 --> 00:27:15.400]  中文聖經亦供給
[00:27:15.400 --> 00:27:20.720]  天天的服侍上忽略了寡婦
[00:27:20.720 --> 00:27:22.280]  第一次出現
[00:27:22.280 --> 00:27:26.480]  當然我們知道這是慈惠的服侍
[00:27:26.480 --> 00:27:30.280]  所以供給是譯得對的
[00:27:30.280 --> 00:27:34.880]  這裏說的照顧孤兒寡婦
[00:27:34.880 --> 00:27:38.520]  是摩西五經已經教導
[00:27:38.520 --> 00:27:41.320]  神的百姓要做的事情
[00:27:41.320 --> 00:27:44.760]  教會遵照聖經的吩咐
[00:27:44.760 --> 00:27:47.600]  每日照顧寡婦
[00:27:47.600 --> 00:27:51.520]  天天的Deacon
[00:27:51.520 --> 00:27:52.720]  懂得解釋這個字嗎?
[00:27:52.720 --> 00:27:56.000]  服侍、照顧、供給
[00:27:56.000 --> 00:27:57.120]  譯得好
[00:27:57.120 --> 00:27:59.040]  第二次呢
[00:27:59.040 --> 00:28:01.280]  第二節十二使徒說
[00:28:01.280 --> 00:28:04.320]  我們撇下神的道
[00:28:04.320 --> 00:28:07.000]  去動詞
[00:28:07.000 --> 00:28:10.160]  所以就不是Deacon這個名詞
[00:28:10.160 --> 00:28:12.000]  就變成動詞
[00:28:12.000 --> 00:28:17.680]  去服侍和食飯有關的事情
[00:28:17.680 --> 00:28:19.280]  原來那個供給
[00:28:19.280 --> 00:28:22.880]  就是每日給他們有食物
[00:28:22.880 --> 00:28:23.920]  Food Bank
[00:28:23.920 --> 00:28:24.560]  不是
[00:28:24.560 --> 00:28:26.160]  Soup Kitchen
[00:28:26.160 --> 00:28:27.000]  不是
[00:28:27.000 --> 00:28:28.560]  提供Coupon
[00:28:28.560 --> 00:28:30.200]  給他們去唐人街
[00:28:30.200 --> 00:28:31.760]  可以吃碗叉燒飯
[00:28:31.760 --> 00:28:32.800]  不知道
[00:28:32.800 --> 00:28:35.680]  不過教會照顧寡婦
[00:28:35.680 --> 00:28:37.680]  兩次提到
[00:28:37.680 --> 00:28:40.960]  都是用Deacon這個字
[00:28:40.960 --> 00:28:43.440]  所以我們教會都會這樣說
[00:28:43.440 --> 00:28:47.120]  執事的職位描述是做什麼的?
[00:28:47.120 --> 00:28:48.560]  去廚房
[00:28:48.560 --> 00:28:49.920]  煮飯
[00:28:49.920 --> 00:28:52.000]  然後洗碗
[00:28:52.000 --> 00:28:53.920]  然後做站台
[00:28:53.920 --> 00:28:55.600]  服侍弟兄姊妹
[00:28:55.600 --> 00:28:56.960]  吃飯的時候
[00:28:56.960 --> 00:28:59.360]  因為聖經是這樣說的
[00:28:59.360 --> 00:29:02.800]  你不可以知其一不知其二
[00:29:02.800 --> 00:29:04.800]  因為還有第三次
[00:29:04.800 --> 00:29:07.680]  Deacon這個字出現
[00:29:07.680 --> 00:29:09.760]  第三次在哪裡出現?
[00:29:09.760 --> 00:29:11.760]  我們很熟悉的
[00:29:11.760 --> 00:29:14.560]  彼得十二個使徒
[00:29:14.560 --> 00:29:15.760]  他們說
[00:29:15.760 --> 00:29:21.360]  但我們要專心做兩件事
[00:29:21.360 --> 00:29:23.600]  第一件事是祈禱
[00:29:23.600 --> 00:29:25.600]  第二件事是什麼?
[00:29:25.600 --> 00:29:27.600]  傳道
[00:29:27.600 --> 00:29:29.600]  傳道
[00:29:29.600 --> 00:29:32.240]  那個「傳」字
[00:29:32.240 --> 00:29:36.160]  希臘文就是Deacon這個字
[00:29:36.160 --> 00:29:38.640]  所以英文的翻譯
[00:29:38.640 --> 00:29:40.640]  在神學院裏面有
[00:29:40.640 --> 00:29:43.760]  Ministry of the Word
[00:29:43.760 --> 00:29:45.760]  就是這裏
[00:29:45.760 --> 00:29:47.760]  倪拓星先生寫了一本書
[00:29:47.760 --> 00:29:50.720]  叫做《話語即時》
[00:29:50.720 --> 00:29:53.440]  Ministry of the Word
[00:29:53.440 --> 00:29:57.040]  傳道的即時
[00:29:57.040 --> 00:29:59.040]  傳道的服事
[00:29:59.040 --> 00:30:05.680]  原來教會在服侍弟兄姊妹吃飯
[00:30:05.680 --> 00:30:11.760]  和在聖經的講解教導的服事
[00:30:11.760 --> 00:30:13.360]  是一樣的
[00:30:13.360 --> 00:30:15.360]  都是叫做服事的
[00:30:15.360 --> 00:30:19.120]  用同一個字來說的
[00:30:19.120 --> 00:30:22.640]  那就是說使徒所做的
[00:30:22.640 --> 00:30:26.960]  和這七個新的領袖所負責的
[00:30:26.960 --> 00:30:29.840]  沒有階級的分別
[00:30:29.840 --> 00:30:33.200]  只有分工合作
[00:30:33.200 --> 00:30:35.200]  因為人手不夠
[00:30:35.200 --> 00:30:39.200]  不是說Deacon就低一級
[00:30:39.200 --> 00:30:41.840]  使徒就高一級
[00:30:41.840 --> 00:30:42.480]  不是
[00:30:42.480 --> 00:30:44.480]  你從聖經的記載
[00:30:44.480 --> 00:30:46.480]  他們大家所做的
[00:30:46.480 --> 00:30:51.600]  都是用Deacon這個字來做代表的
[00:30:51.600 --> 00:30:54.400]  這個是教會
[00:30:54.400 --> 00:31:00.240]  因為發怨言解決這個難題
[00:31:00.240 --> 00:31:05.680]  他們就選了七個新的領袖
[00:31:05.680 --> 00:31:08.080]  12+7
[00:31:08.080 --> 00:31:10.640]  現在有19個領袖
[00:31:10.640 --> 00:31:14.080]  去服侍一萬人的教會
[00:31:14.080 --> 00:31:16.320]  天天有Deacon的人數
[00:31:16.320 --> 00:31:18.960]  大家都不敢再開第三次報道會
[00:31:18.960 --> 00:31:20.640]  再來五千人信主
[00:31:20.640 --> 00:31:22.640]  又要再選多七個
[00:31:22.640 --> 00:31:24.640]  很快樂
[00:31:24.640 --> 00:31:26.640]  很興奮
[00:31:26.640 --> 00:31:30.320]  因為他們祈願土按手之後
[00:31:30.320 --> 00:31:33.040]  你看看六章第七節怎麼說
[00:31:33.040 --> 00:31:35.520]  神的道興旺
[00:31:35.520 --> 00:31:40.240]  在耶路撒冷門徒數目加增的甚多
[00:31:40.240 --> 00:31:44.720]  甚至有許多猶太人的祭司
[00:31:44.720 --> 00:31:50.240]  都信從了這道
[00:31:50.240 --> 00:31:55.040]  門徒數目大大增加
[00:31:55.040 --> 00:31:58.240]  不過路加很小心說清楚
[00:31:58.240 --> 00:32:02.320]  是在耶路撒冷
[00:32:02.320 --> 00:32:06.320]  這個瓶頸現在變成大頸泡
[00:32:06.320 --> 00:32:08.800]  越來越闊
[00:32:08.800 --> 00:32:10.400]  越來越擠
[00:32:10.400 --> 00:32:14.720]  但仍然是限制在耶路撒冷
[00:32:14.720 --> 00:32:18.720]  19個領袖仍然每晚開會
[00:32:18.720 --> 00:32:20.240]  開到12點半
[00:32:20.240 --> 00:32:22.560]  仍然沒有時間討論
[00:32:22.560 --> 00:32:25.440]  福音如何傳到地極
[00:32:25.440 --> 00:32:28.960]  因為耶路撒冷教會出的問題
[00:32:28.960 --> 00:32:32.080]  需要弟兄姊妹要做的事情
[00:32:32.080 --> 00:32:34.080]  越來越多
[00:32:34.080 --> 00:32:39.840]  路加接著所記載的
[00:32:39.840 --> 00:32:41.840]  就是史提反
[00:32:41.840 --> 00:32:44.960]  七個新的領袖當中
[00:32:44.960 --> 00:32:47.520]  被聖靈充滿智慧充足
[00:32:47.520 --> 00:32:49.920]  原來不是開會的
[00:32:49.920 --> 00:32:53.760]  選領袖出來不是在教會裡面開會的
[00:32:53.760 --> 00:32:56.800]  史提反滿得恩惠能力
[00:32:56.800 --> 00:33:00.320]  在民間行其事神跡
[00:33:00.320 --> 00:33:04.720]  而且他們和猶太會堂的人辯論
[00:33:04.720 --> 00:33:06.160]  因為他有智慧
[00:33:06.160 --> 00:33:07.920]  因為他有聖靈充滿
[00:33:07.920 --> 00:33:10.720]  所以眾人敵擋不住
[00:33:10.720 --> 00:33:14.000]  你讀下去第六章第八第十節
[00:33:14.000 --> 00:33:16.000]  就已經即刻介紹
[00:33:16.000 --> 00:33:20.640]  史提反和猶太人之間的辯論
[00:33:20.640 --> 00:33:22.080]  全贏了
[00:33:22.080 --> 00:33:26.400]  但是因為這樣就種下禍根
[00:33:26.400 --> 00:33:29.920]  猶太人收買人出來
[00:33:29.920 --> 00:33:32.400]  控告史提反
[00:33:32.400 --> 00:33:35.920]  又聳動百姓作假見證
[00:33:35.920 --> 00:33:41.120]  結果在會堂裡面公審史提反
[00:33:41.120 --> 00:33:47.520]  結果史提反被石頭打死
[00:33:47.520 --> 00:33:51.520]  我們今天讀聖經就預了
[00:33:51.520 --> 00:33:53.280]  史提反第一個殉道
[00:33:53.280 --> 00:33:55.440]  第一個可以穿紅色的袍
[00:33:55.440 --> 00:33:56.880]  不是的
[00:33:56.880 --> 00:34:03.120]  你可以想像當時教會聽見史提反遇害
[00:34:03.120 --> 00:34:06.080]  那個震驚
[00:34:06.080 --> 00:34:09.280]  那個不能接受
[00:34:09.280 --> 00:34:12.560]  好好的信耶穌
[00:34:12.560 --> 00:34:15.680]  好好的傳福音
[00:34:15.680 --> 00:34:18.880]  好好的作見證
[00:34:18.880 --> 00:34:20.800]  最多大家面紅耳綠
[00:34:20.800 --> 00:34:23.040]  多爭論兩句
[00:34:23.040 --> 00:34:26.960]  是否需要賠上性命
[00:34:26.960 --> 00:34:30.400]  聖經沒有說史提反有沒有結婚
[00:34:30.400 --> 00:34:31.360]  有沒有子女
[00:34:31.360 --> 00:34:32.960]  不過他一定有父母
[00:34:32.960 --> 00:34:34.240]  一定有親人
[00:34:34.240 --> 00:34:37.040]  教會裡面的就是他的弟兄姊妹
[00:34:37.040 --> 00:34:42.160]  你想像一下那一晚史提反被害之後
[00:34:42.160 --> 00:34:45.760]  全教會的反應是什麼
[00:34:45.760 --> 00:34:49.200]  難以置信
[00:34:49.200 --> 00:34:53.440]  更何況史提反被害之後
[00:34:53.440 --> 00:34:56.240]  不是事情就告一段落
[00:34:56.240 --> 00:34:58.560]  大家都覺得過分了
[00:34:58.560 --> 00:35:00.400]  於是大家各退一步
[00:35:00.400 --> 00:35:02.000]  那就相安無事
[00:35:02.000 --> 00:35:02.640]  不是
[00:35:02.640 --> 00:35:06.240]  接著記載的第八章第一節
[00:35:06.240 --> 00:35:12.000]  從這日起耶路撒冷教會大糟逼伯
[00:35:12.000 --> 00:35:14.320]  除了使徒以外
[00:35:14.320 --> 00:35:21.280]  門徒分散在猶太和撒瑪利亞各處
[00:35:21.280 --> 00:35:24.640]  我們剛剛才說過耶路撒冷教會有多少人
[00:35:24.640 --> 00:35:26.720]  一萬人
[00:35:26.720 --> 00:35:28.880]  如果他要建堂
[00:35:28.880 --> 00:35:32.080]  要建一座耶路撒冷教會大教堂
[00:35:32.080 --> 00:35:33.280]  座堂
[00:35:33.280 --> 00:35:36.080]  就不是一個主教位
[00:35:36.080 --> 00:35:38.320]  是十二使徒的座位
[00:35:38.320 --> 00:35:40.240]  要很大的台才行
[00:35:40.240 --> 00:35:42.240]  坐十二個使徒在上面
[00:35:42.240 --> 00:35:44.480]  然後下面要兩層
[00:35:44.480 --> 00:35:45.040]  不是
[00:35:45.040 --> 00:35:47.520]  旁邊還要很多座位
[00:35:47.520 --> 00:35:48.880]  起碼要坐一萬人
[00:35:48.880 --> 00:35:50.240]  不是分兩堂崇拜
[00:35:50.240 --> 00:35:51.200]  三堂崇拜
[00:35:51.200 --> 00:35:53.680]  四堂崇拜
[00:35:53.680 --> 00:35:57.360]  四堂崇拜都要二千五百個座位
[00:35:57.360 --> 00:36:00.400]  主張得救人數天天加給他們
[00:36:00.400 --> 00:36:01.840]  要不要要大一點
[00:36:01.840 --> 00:36:04.400]  所以這個大的教會
[00:36:04.400 --> 00:36:07.440]  忽然之間逼柏林道
[00:36:07.440 --> 00:36:12.240]  所有的教友都四散
[00:36:12.240 --> 00:36:14.400]  路加這裡很幽默
[00:36:14.400 --> 00:36:16.720]  他說唯一沒有走的
[00:36:16.720 --> 00:36:19.120]  沒有離開耶路撒冷的
[00:36:19.120 --> 00:36:23.360]  就是坐在台上的十二個使徒
[00:36:23.360 --> 00:36:26.480]  於是星期天主日崇拜
[00:36:26.480 --> 00:36:29.440]  台上是坐著十二個使徒
[00:36:29.440 --> 00:36:31.680]  台下呢
[00:36:31.680 --> 00:36:35.200]  一個人都沒有
[00:36:35.200 --> 00:36:37.200]  你可不可以想像到
[00:36:37.200 --> 00:36:41.520]  教會的情況會變成這樣
[00:36:41.520 --> 00:36:44.960]  這個是使徒行傳歷史的記載
[00:36:44.960 --> 00:36:47.200]  當然我相信每一個基督徒
[00:36:47.200 --> 00:36:49.440]  離開耶路撒冷之前
[00:36:49.440 --> 00:36:51.680]  都一定回來教會
[00:36:51.680 --> 00:36:55.040]  和使徒擁抱握手
[00:36:55.040 --> 00:36:56.960]  流淚痛哭
[00:36:56.960 --> 00:36:58.480]  留下電郵
[00:36:58.480 --> 00:36:59.920]  留下臉書
[00:36:59.920 --> 00:37:01.200]  留下推特
[00:37:01.200 --> 00:37:03.200]  留下地址電話
[00:37:03.200 --> 00:37:05.520]  表示以後保持聯絡
[00:37:05.520 --> 00:37:08.080]  每個月還會寄奉獻回來
[00:37:08.080 --> 00:37:11.440]  支持母堂一切的開支
[00:37:11.440 --> 00:37:13.200]  大家彼此待討
[00:37:13.200 --> 00:37:16.560]  使徒也都答應我們專心祈禱
[00:37:16.560 --> 00:37:17.680]  你去到哪裡
[00:37:17.680 --> 00:37:19.680]  願神與你同在
[00:37:19.680 --> 00:37:21.680]  但是事實上就是
[00:37:21.680 --> 00:37:23.520]  一夜之間
[00:37:23.520 --> 00:37:26.160]  一萬人的教會
[00:37:26.160 --> 00:37:28.240]  剩下十二個
[00:37:28.240 --> 00:37:28.720]  是嗎?
[00:37:28.720 --> 00:37:29.840]  聖經的記載
[00:37:29.840 --> 00:37:31.120]  路加是醫生
[00:37:31.120 --> 00:37:35.280]  他不會隨便說話的
[00:37:35.280 --> 00:37:38.960]  碧白忽然之間臨到
[00:37:38.960 --> 00:37:41.600]  史提反的殉道
[00:37:41.600 --> 00:37:45.200]  只是第一件事
[00:37:45.200 --> 00:37:49.120]  打擊接續而來
[00:37:49.120 --> 00:37:51.280]  但是你有沒有再讀下去
[00:37:51.280 --> 00:37:54.480]  第八章第四節
[00:37:54.480 --> 00:37:56.400]  路加跟著記載
[00:37:56.400 --> 00:37:59.760]  他說那些分散的人
[00:37:59.760 --> 00:38:05.520]  往各處去傳道
[00:38:05.520 --> 00:38:08.240]  看到這句話嗎?
[00:38:08.240 --> 00:38:11.280]  明白這句話嗎?
[00:38:11.280 --> 00:38:13.520]  一萬人的教會
[00:38:13.520 --> 00:38:18.240]  9988個人
[00:38:18.240 --> 00:38:20.240]  離開了耶路撒冷
[00:38:20.240 --> 00:38:23.360]  剩下十二使徒在耶路撒冷沒有走
[00:38:23.360 --> 00:38:25.840]  他們謹守崗位
[00:38:25.840 --> 00:38:30.160]  這9988個人
[00:38:30.160 --> 00:38:33.120]  他們去到撒瑪利亞
[00:38:33.120 --> 00:38:34.800]  猶太傳遞
[00:38:34.800 --> 00:38:37.120]  那些分散的人
[00:38:37.120 --> 00:38:40.160]  去猶太和撒瑪利亞做什麼?
[00:38:40.160 --> 00:38:46.000]  往各處去傳道
[00:38:46.000 --> 00:38:49.440]  福音是怎樣突破
[00:38:49.440 --> 00:38:52.560]  耶路撒冷教會的瓶頸
[00:38:52.560 --> 00:38:55.760]  從耶路撒冷到猶太傳遞
[00:38:55.760 --> 00:38:58.960]  從猶太傳遞到撒瑪利亞
[00:38:58.960 --> 00:39:00.640]  答案很清楚
[00:39:00.640 --> 00:39:03.200]  是因為逼伯
[00:39:03.200 --> 00:39:04.960]  逼伯臨到
[00:39:04.960 --> 00:39:08.400]  在每一個信徒的心目當中
[00:39:08.400 --> 00:39:10.480]  都是壞事
[00:39:10.480 --> 00:39:12.560]  都是不應該發生的事
[00:39:12.560 --> 00:39:14.080]  教會這麼興旺
[00:39:14.080 --> 00:39:16.480]  得救的人數每天增加
[00:39:16.480 --> 00:39:17.280]  主啊
[00:39:17.280 --> 00:39:20.160]  為什麼你容許逼伯在這個時候
[00:39:20.160 --> 00:39:22.160]  臨到耶路撒冷教會
[00:39:22.160 --> 00:39:23.920]  不明白
[00:39:23.920 --> 00:39:26.480]  每一個信徒離開耶路撒冷的時候
[00:39:26.480 --> 00:39:29.440]  是帶著很多的問題
[00:39:29.440 --> 00:39:32.240]  很多的疑惑離開
[00:39:32.240 --> 00:39:34.400]  試圖祝福他們
[00:39:34.400 --> 00:39:36.000]  願你們平安
[00:39:36.000 --> 00:39:38.880]  腦海裏一樣帶著問題
[00:39:38.880 --> 00:39:41.840]  一樣帶著不解
[00:39:41.840 --> 00:39:46.000]  但是路加卻提醒我們
[00:39:46.000 --> 00:39:48.000]  你看這件事
[00:39:48.000 --> 00:39:52.720]  不是從人的眼光去看
[00:39:52.720 --> 00:39:56.160]  因為上帝揀選教會
[00:39:56.160 --> 00:39:58.640]  上帝興起教會
[00:39:58.640 --> 00:40:04.000]  目的不是要教會留在耶路撒冷
[00:40:04.000 --> 00:40:07.120]  繼續門徒增多
[00:40:07.120 --> 00:40:09.840]  繼續多人得救
[00:40:09.840 --> 00:40:13.040]  耶路撒冷教會變成Mega Church
[00:40:13.040 --> 00:40:15.280]  由一萬人變十萬人
[00:40:15.280 --> 00:40:18.240]  啊!還威過耶路撒冷的聖殿
[00:40:18.240 --> 00:40:21.200]  向猶太會堂示威
[00:40:21.200 --> 00:40:22.320]  不是的
[00:40:22.320 --> 00:40:24.320]  雖然這一切都是好事
[00:40:24.320 --> 00:40:30.000]  但是在上帝的掌管當中
[00:40:30.000 --> 00:40:32.800]  碧白臨到教會
[00:40:32.800 --> 00:40:35.120]  苦難臨到教會
[00:40:35.120 --> 00:40:37.680]  在人的眼光看來
[00:40:37.680 --> 00:40:40.000]  史提反的被害
[00:40:40.000 --> 00:40:42.320]  是絕對不能解釋的
[00:40:42.320 --> 00:40:44.320]  是不應該發生的
[00:40:44.320 --> 00:40:46.320]  碧白這個時候臨到
[00:40:46.320 --> 00:40:49.440]  只會令沒有人信耶穌
[00:40:49.440 --> 00:40:53.520]  上帝啊!這是不是祢的旨意?
[00:40:53.520 --> 00:40:56.080]  上帝的旨意是什麼?
[00:40:56.080 --> 00:41:02.560]  上帝的旨意是福音傳到地極
[00:41:02.560 --> 00:41:07.920]  不是福音留在耶路撒冷
[00:41:07.920 --> 00:41:09.440]  我們懂不懂得這樣看?
[00:41:09.440 --> 00:41:11.280]  我們不懂的
[00:41:11.280 --> 00:41:12.240]  我們真的不懂
[00:41:12.240 --> 00:41:14.480]  如果不是聖經這樣記載
[00:41:14.480 --> 00:41:16.720]  我們不會這樣看的
[00:41:16.720 --> 00:41:21.680]  我們看不到原來在苦難和碧白當中
[00:41:21.680 --> 00:41:25.360]  是上帝的工作的開始
[00:41:25.360 --> 00:41:29.360]  是上帝對教會的差遣
[00:41:29.360 --> 00:41:35.200]  是突破教會快樂的瓶頸
[00:41:35.200 --> 00:41:39.440]  是讓門徒四散福音
[00:41:39.440 --> 00:41:42.640]  就從耶路撒冷到猶太傳遞
[00:41:42.640 --> 00:41:46.560]  由猶太傳遞到撒瑪利亞
[00:41:46.560 --> 00:41:48.080]  我們沒有時間了
[00:41:48.080 --> 00:41:51.680]  主教吩咐我答二要完了
[00:41:51.680 --> 00:41:54.560]  如果我們再看下去的話
[00:41:54.560 --> 00:41:59.680]  福音怎樣再傳到地極
[00:41:59.680 --> 00:42:06.160]  同樣是連串的困難
[00:42:06.160 --> 00:42:07.760]  不解
[00:42:07.760 --> 00:42:09.600]  莫名其妙
[00:42:09.600 --> 00:42:11.840]  外面的碧白不但止
[00:42:11.840 --> 00:42:14.720]  裡面的爭鬥
[00:42:14.720 --> 00:42:19.840]  耶路撒冷的大會彼此的對立
[00:42:19.840 --> 00:42:22.160]  教會幾乎分裂
[00:42:22.160 --> 00:42:25.280]  安提阿教會巴拿巴師傅
[00:42:25.280 --> 00:42:27.520]  和塑羅這個徒弟
[00:42:27.520 --> 00:42:30.800]  竟然各走各路
[00:42:30.800 --> 00:42:34.880]  如果不是使徒行傳教導我們
[00:42:34.880 --> 00:42:38.880]  我們以為這一切都是魔鬼的攻擊
[00:42:38.880 --> 00:42:40.880]  是屬靈的征戰
[00:42:40.880 --> 00:42:43.440]  全部賴在撒旦那裡
[00:42:43.440 --> 00:42:45.840]  第二天他會說冤枉
[00:42:45.840 --> 00:42:48.320]  不關我的事
[00:42:48.320 --> 00:42:50.720]  是聖靈的工作
[00:42:50.720 --> 00:42:53.760]  是上帝的主權
[00:42:53.760 --> 00:42:56.160]  是神的道
[00:42:56.160 --> 00:43:01.360]  要突破耶路撒冷
[00:43:01.360 --> 00:43:05.360]  起點是怨言
[00:43:05.360 --> 00:43:07.200]  中間發生的
[00:43:07.200 --> 00:43:10.640]  是七個傑出的領袖
[00:43:10.640 --> 00:43:13.520]  惹來殺身之禍
[00:43:13.520 --> 00:43:17.440]  大家正是目定口呆的時候
[00:43:17.440 --> 00:43:20.160]  大碧白臨到教會
[00:43:20.160 --> 00:43:22.320]  眾人就分散
[00:43:22.320 --> 00:43:24.880]  使徒留守耶路撒冷
[00:43:24.880 --> 00:43:26.880]  每晚問上帝
[00:43:26.880 --> 00:43:28.640]  為什麼是這樣
[00:43:28.640 --> 00:43:31.680]  這要到什麼時候呢
[00:43:31.680 --> 00:43:34.080]  原來就是在這個時候
[00:43:34.080 --> 00:43:36.240]  門徒四散
[00:43:36.240 --> 00:43:40.320]  往各處傳道
