
[00:00:00.000 --> 00:00:05.600]  各位大圈子妹 各位朋友 你們好
[00:21:53.000 --> 00:21:58.000]  他們說內壩要建造一座城和一座塔
[00:21:58.000 --> 00:21:59.000]  塔頂通天
[00:21:59.000 --> 00:22:01.000]  說要全陽我們的名
[00:22:01.000 --> 00:22:04.000]  免得我們分散到全地上
[00:22:04.000 --> 00:22:08.000]  原來他們有個大計
[00:22:08.000 --> 00:22:12.000]  大計是一種非常有宗教意味的
[00:22:12.000 --> 00:22:14.000]  他們要代替上帝
[00:22:14.000 --> 00:22:16.000]  不要上帝做他們的主
[00:22:16.000 --> 00:22:18.000]  要自己做主宰
[00:22:18.000 --> 00:22:22.000]  很久之前有個書面
[00:22:22.000 --> 00:22:24.000]  有幅圖畫
[00:22:24.000 --> 00:22:26.000]  有一個很高的塔
[00:22:26.000 --> 00:22:28.000]  成千上萬人在拜
[00:22:28.000 --> 00:22:31.000]  這個塔是由幾個英文字母組成
[00:22:31.000 --> 00:22:32.000]  最高的I
[00:22:32.000 --> 00:22:33.000]  然後是Me
[00:22:33.000 --> 00:22:34.000]  My
[00:22:34.000 --> 00:22:35.000]  Myself
[00:22:35.000 --> 00:22:39.000]  然後就有千千萬萬的人在拜
[00:22:39.000 --> 00:22:41.000]  拜我教
[00:22:41.000 --> 00:22:44.000]  人可以勝天
[00:22:44.000 --> 00:22:46.000]  人是不需要上帝的
[00:22:46.000 --> 00:22:50.000]  人是要自己去創造自己的世界
[00:22:50.000 --> 00:22:51.000]  創造自己的宇宙
[00:22:51.000 --> 00:22:53.000]  創造自己的前途
[00:22:53.000 --> 00:22:55.000]  創造自己的命運
[00:22:55.000 --> 00:22:57.000]  創造自己的永恆
[00:22:57.000 --> 00:22:59.000]  他們的大計成功了
[00:22:59.000 --> 00:23:02.000]  我們留意第二節和第三節
[00:23:02.000 --> 00:23:05.000]  他們往東邊遷移的時候
[00:23:05.000 --> 00:23:08.000]  在士拿地遇見一片平原
[00:23:08.000 --> 00:23:10.000]  就住在那裡
[00:23:10.000 --> 00:23:11.000]  他們彼此相談說
[00:23:11.000 --> 00:23:13.000]  老大我們要作瓦
[00:23:13.000 --> 00:23:15.000]  把瓦燒透了
[00:23:15.000 --> 00:23:16.000]  我們內做一座城
[00:23:16.000 --> 00:23:19.000]  這正是他們建造這城的目的
[00:23:19.000 --> 00:23:22.000]  吊詭的地方在哪裡呢?
[00:23:22.000 --> 00:23:24.000]  他們在這座城
[00:23:24.000 --> 00:23:26.000]  他們建造這座塔
[00:23:26.000 --> 00:23:29.000]  是在一個平原叫士拿的地方
[00:23:29.000 --> 00:23:32.000]  士拿這個字在希伯來文就是亂
[00:23:32.000 --> 00:23:33.000]  震動
[00:23:33.000 --> 00:23:34.000]  搞擾
[00:23:34.000 --> 00:23:36.000]  戰爭的意思
[00:23:36.000 --> 00:23:38.000]  他們就稱這座城
[00:23:38.000 --> 00:23:40.000]  這座塔為巴別城
[00:23:40.000 --> 00:23:41.000]  巴別塔
[00:23:41.000 --> 00:23:44.000]  巴別就是神的門的意思
[00:23:44.000 --> 00:23:45.000]  這是神的門
[00:23:45.000 --> 00:23:50.000]  但很快就變成亂的象徵
[00:23:50.000 --> 00:23:54.000]  他們以為磚瓦是他們的殺手鐧
[00:23:54.000 --> 00:23:58.000]  沒想到原來這個只有個亂字
[00:23:58.000 --> 00:24:00.000]  真是人寸不如神寸
[00:24:00.000 --> 00:24:03.000]  一下子整個計劃就告吹
[00:24:03.000 --> 00:24:05.000]  人分散在地上
[00:24:05.000 --> 00:24:06.000]  為什麼呢?
[00:24:06.000 --> 00:24:08.000]  因為有一座城
[00:24:08.000 --> 00:24:10.000]  是神所建的城
[00:24:10.000 --> 00:24:13.000]  等於是承斷聖經的中心
[00:24:13.000 --> 00:24:17.000]  耶和華、江南、約翰、安西人所建造的城和塔
[00:24:17.000 --> 00:24:19.000]  人是有眼
[00:24:19.000 --> 00:24:21.000]  但不及神無形的眼
[00:24:21.000 --> 00:24:22.000]  人是有手
[00:24:22.000 --> 00:24:24.000]  但不及神無形的手
[00:24:24.000 --> 00:24:26.000]  人是有頭
[00:24:26.000 --> 00:24:28.000]  卻不及神無形的頭
[00:24:28.000 --> 00:24:30.000]  所以人所造的巴別城
[00:24:30.000 --> 00:24:31.000]  巴別塔
[00:24:31.000 --> 00:24:34.000]  永遠不及神所建造的新耶路撒冷星
[00:24:34.000 --> 00:24:37.000]  若不是耶和華建造房屋
[00:24:37.000 --> 00:24:39.000]  建造的人就往年落地
[00:24:39.000 --> 00:24:42.000]  若不是耶和華看守城柱
[00:24:42.000 --> 00:24:44.000]  看守的人就往年景勝
[00:24:44.000 --> 00:24:47.000]  人分散在地上
[00:24:47.000 --> 00:24:50.000]  活在一個生老病死
[00:24:50.000 --> 00:24:52.000]  得失成敗的人生
[00:24:52.000 --> 00:24:57.000]  人雖然屢屢企圖重複巴別塔的工程
[00:24:57.000 --> 00:25:00.000]  但始終只有個亂字
[00:25:00.000 --> 00:25:02.000]  因為我們都犯了罪
[00:25:02.000 --> 00:25:04.000]  我們離開了神
[00:25:04.000 --> 00:25:06.000]  神知道我們是罪人
[00:25:06.000 --> 00:25:09.000]  為我們預備一座新造的城
[00:25:09.000 --> 00:25:11.000]  叫耶路撒冷
[00:25:11.000 --> 00:25:16.000]  新造的城是給神的子民居住
[00:25:16.000 --> 00:25:18.000]  為何我們可以得到神的指紋?
[00:25:18.000 --> 00:25:21.000]  就是藉著耶穌基督的救贖
[00:25:21.000 --> 00:25:23.000]  藉著相信耶穌基督
[00:25:23.000 --> 00:25:25.000]  我們可以成為新造的人
[00:25:25.000 --> 00:25:28.000]  正經說新造的人就是新的創造
[00:25:28.000 --> 00:25:30.000]  新的創造者亦都成為
[00:25:30.000 --> 00:25:32.000]  新的城市
[00:25:32.000 --> 00:25:36.000]  新耶路撒冷城的一份子
[00:25:36.000 --> 00:25:40.000]  將來他會新天新地樹立在其中
[00:25:40.000 --> 00:25:44.000]  但在這個已經不可思議的世代裏
[00:25:44.000 --> 00:25:48.000]  聖靈在五重節降臨
[00:25:48.000 --> 00:25:50.000]  好像甲子降在使徒身上
[00:25:50.000 --> 00:25:52.000]  說起別國的話來
[00:25:52.000 --> 00:25:53.000]  不單止如此
[00:25:53.000 --> 00:25:55.000]  聖靈更重申我們
[00:25:55.000 --> 00:25:57.000]  叫我們充滿了盼望
[00:25:57.000 --> 00:25:59.000]  等候主的再來
[00:25:59.000 --> 00:26:01.000]  主再來這一刻
[00:26:01.000 --> 00:26:04.000]  去猜險聖靈在我們心中作柏車
[00:26:04.000 --> 00:26:07.000]  歡歡喜喜等待主的再來
[00:26:07.000 --> 00:26:09.000]  在今天混亂的世界裏
[00:26:09.000 --> 00:26:11.000]  神卻給我們一個使命
[00:26:11.000 --> 00:26:14.000]  做肛做炎
[00:26:14.000 --> 00:26:16.000]  炎是有防腐的炸藥
[00:26:16.000 --> 00:26:19.000]  雖然這個世界會越來越壞
[00:26:19.000 --> 00:26:22.000]  但神仍然叫我們做炎的作用
[00:26:22.000 --> 00:26:24.000]  去保存這個世界
[00:26:24.000 --> 00:26:27.000]  事之易行之有效
[00:26:27.000 --> 00:26:30.000]  我們更要將孤陰全遍天下
[00:26:30.000 --> 00:26:33.000]  帶給人在混亂中一擺明燈
[00:26:33.000 --> 00:26:36.000]  照亮前面的道路
[00:26:36.000 --> 00:26:38.000]  仰望這個新天新地
[00:26:38.000 --> 00:26:40.000]  新野路三十難來到
[00:26:40.000 --> 00:26:43.000]  這正是我們的使命和盼望
[00:26:43.000 --> 00:26:46.000]  今天我們帶著一個
[00:26:46.000 --> 00:26:48.000]  什麼樣的人生觀
[00:26:48.000 --> 00:26:51.000]  去在一個充滿了苦難
[00:26:51.000 --> 00:26:54.000]  和亂世的當中度活
[00:26:54.000 --> 00:26:57.000]  我們的盼望在哪裏呢?
[00:26:57.000 --> 00:26:59.000]  人如果賺得全世界
[00:26:59.000 --> 00:27:01.000]  賠上了自己的生命
[00:27:01.000 --> 00:27:03.000]  有什麼好處?
[00:27:03.000 --> 00:27:06.000]  人還用什麼可以換取寶貴的生命?
[00:27:06.000 --> 00:27:08.000]  求主幫助我們
[00:27:08.000 --> 00:27:11.000]  我們還未曾相信耶穌基督的人
[00:27:11.000 --> 00:27:13.000]  真是早日打開我們的心門
[00:27:13.000 --> 00:27:16.000]  讓耶穌基督進入我們心裏
[00:27:16.000 --> 00:27:19.000]  做我們個人救主和主宰
[00:27:19.000 --> 00:27:20.000]  以致我們可以享受
[00:27:20.000 --> 00:27:22.000]  耶穌基督所給我們的安息
[00:27:22.000 --> 00:27:27.000]  更盼望將來進入一個永恆的世代
[00:27:27.000 --> 00:27:30.000]  請我們再一次同心一同的祷告
[00:27:30.000 --> 00:27:32.000]  天父我們再一次感謝您
[00:27:32.000 --> 00:27:35.000]  讓我們有新野路三十難的盼望
[00:27:35.000 --> 00:27:39.000]  就算在等候新天新地降臨的時候
[00:27:39.000 --> 00:27:41.000]  聖靈已經在我們當中
[00:27:41.000 --> 00:27:43.000]  做我們的憑據
[00:27:43.000 --> 00:27:45.000]  因為已答應過的煩惱、苦擔、重擔
[00:27:45.000 --> 00:27:47.000]  可以到你那裏來
[00:27:47.000 --> 00:27:49.000]  一定讓我們得到安息
[00:27:49.000 --> 00:27:51.000]  求主憐憫我們
[00:27:51.000 --> 00:27:55.000]  讓我們心裏充滿了安慰和盼望
[00:27:55.000 --> 00:27:56.000]  我們這樣的祈禱
[00:27:56.000 --> 00:27:58.000]  乃是奉耶穌基督的名禱
[00:27:58.000 --> 00:28:00.000]  阿們
[00:28:00.000 --> 00:28:02.000]  阿們
[00:28:03.000 --> 00:28:05.000]  阿們
[00:28:06.000 --> 00:28:08.000]  阿們
[00:28:09.000 --> 00:28:11.000]  阿們
[00:28:11.000 --> 00:28:13.000]  阿們
[00:28:13.000 --> 00:28:15.000]  阿們
[00:28:15.000 --> 00:28:18.000]  (字幕由 Amara.org 社群提供)
[00:28:18.000 --> 00:28:21.000]  (字幕由 Amara.org 社群提供)

