
[00:00:00.000 --> 00:00:05.000]  深水清的弟兄姊妹或會問
[00:25:06.000 --> 00:25:09.000]  不要散佈謠言
[00:25:09.000 --> 00:25:11.000]  不要惡人聯手
[00:25:11.000 --> 00:25:12.000]  妄作見證
[00:25:12.000 --> 00:25:15.000]  不要隨眾行惡
[00:25:15.000 --> 00:25:17.000]  人多就甚麼都可以
[00:25:17.000 --> 00:25:18.000]  不是的
[00:25:18.000 --> 00:25:21.000]  不可以在爭眾的事上
[00:25:21.000 --> 00:25:24.000]  隨眾偏行
[00:25:24.000 --> 00:25:26.000]  作見證
[00:25:26.000 --> 00:25:27.000]  屈枉正直
[00:25:27.000 --> 00:25:31.000]  又不可以偏惡窮人
[00:25:31.000 --> 00:25:33.000]  最後這句又很有意思
[00:25:33.000 --> 00:25:37.000]  我們經常聽到有人舉起聖經
[00:25:37.000 --> 00:25:39.000]  叫上帝站在窮人那邊
[00:25:39.000 --> 00:25:40.000]  有沒有聽過
[00:25:40.000 --> 00:25:41.000]  有呀
[00:25:41.000 --> 00:25:42.000]  對呀
[00:25:42.000 --> 00:25:43.000]  應該呀
[00:25:43.000 --> 00:25:48.000]  我們的仇富的本能都出來了
[00:25:48.000 --> 00:25:51.000]  原來聖經提醒弟兄姊妹百姓
[00:25:51.000 --> 00:25:55.000]  不要偏袒窮人
[00:25:55.000 --> 00:25:57.000]  窮是一件事
[00:25:57.000 --> 00:26:01.000]  公正是另外一件事
[00:26:01.000 --> 00:26:02.000]  是
[00:26:02.000 --> 00:26:03.000]  他有軟弱
[00:26:03.000 --> 00:26:04.000]  他有需要
[00:26:04.000 --> 00:26:06.000]  很vulnerable
[00:26:06.000 --> 00:26:07.000]  我們幫他
[00:26:07.000 --> 00:26:09.000]  但是公公道道
[00:26:09.000 --> 00:26:10.000]  這個公公道道
[00:26:10.000 --> 00:26:12.000]  不是對他
[00:26:12.000 --> 00:26:13.000]  聽到嗎
[00:26:13.000 --> 00:26:16.000]  上文下理說的是對官長
[00:26:16.000 --> 00:26:19.000]  所以聖經教的是
[00:26:19.000 --> 00:26:22.000]  你對上司
[00:26:22.000 --> 00:26:24.000]  你對你的
[00:26:24.000 --> 00:26:27.000]  用中國內地的說法
[00:26:27.000 --> 00:26:28.000]  我都很不習慣
[00:26:28.000 --> 00:26:29.000]  聽了很久才知道
[00:26:29.000 --> 00:26:32.000]  我在說我領導
[00:26:32.000 --> 00:26:34.000]  我的領導
[00:26:34.000 --> 00:26:37.000]  你對他不用阿諛奉承
[00:26:37.000 --> 00:26:39.000]  不用中秋節來
[00:26:39.000 --> 00:26:41.000]  要訂月餅會去探他
[00:26:41.000 --> 00:26:43.000]  送一打日本的土給他
[00:26:43.000 --> 00:26:45.000]  不用的
[00:26:45.000 --> 00:26:47.000]  聖經沒有叫我們做這些
[00:26:47.000 --> 00:26:49.000]  我們就很會做
[00:26:49.000 --> 00:26:51.000]  在公司裏過節
[00:26:51.000 --> 00:26:53.000]  老闆就要請吃飯
[00:26:53.000 --> 00:26:56.000]  就要派個很好的金
[00:26:56.000 --> 00:26:58.000]  不是說這些
[00:26:58.000 --> 00:27:02.000]  這些是個人收買人心
[00:27:02.000 --> 00:27:04.000]  隆樂
[00:27:04.000 --> 00:27:05.000]  可有可無
[00:27:05.000 --> 00:27:07.000]  無雙大也
[00:27:07.000 --> 00:27:09.000]  但聖經針對的是很特別的
[00:27:09.000 --> 00:27:12.000]  就是你的官長
[00:27:12.000 --> 00:27:17.000]  他要履行的職責是什麼
[00:27:17.000 --> 00:27:21.000]  就是維持社會的安寧
[00:27:21.000 --> 00:27:23.000]  主持公道
[00:27:23.000 --> 00:27:25.000]  你在這件事情上
[00:27:25.000 --> 00:27:28.000]  在他履行他的職責
[00:27:28.000 --> 00:27:30.000]  你幫助他
[00:27:30.000 --> 00:27:31.000]  再說一次
[00:27:31.000 --> 00:27:32.000]  不要散佈謠言
[00:27:32.000 --> 00:27:34.000]  不要聯手妄作見證
[00:27:34.000 --> 00:27:36.000]  不要隨眾行惡
[00:27:36.000 --> 00:27:39.000]  不要作見證屈枉正直
[00:27:39.000 --> 00:27:42.000]  不要偏惡窮人
[00:27:42.000 --> 00:27:44.000]  你幫助他
[00:27:44.000 --> 00:27:46.000]  他做得對
[00:27:46.000 --> 00:27:48.000]  做得公正
[00:27:48.000 --> 00:27:50.000]  你支持他
[00:27:50.000 --> 00:27:51.000]  這不是奉承
[00:27:51.000 --> 00:27:54.000]  這是上帝的吩咐
[00:27:54.000 --> 00:27:57.000]  不一定說得這麼遠
[00:27:57.000 --> 00:27:59.000]  政府的事
[00:27:59.000 --> 00:28:02.000]  因為這裡說的是屬神的子民
[00:28:02.000 --> 00:28:04.000]  說的是教會
[00:28:04.000 --> 00:28:06.000]  教會是誰是官長的
[00:28:06.000 --> 00:28:07.000]  一定要站起來
[00:28:07.000 --> 00:28:09.000]  一定沒有人站起來
[00:28:09.000 --> 00:28:11.000]  我們是眾人的僕人
[00:28:11.000 --> 00:28:13.000]  那些僕人要站起來
[00:28:13.000 --> 00:28:15.000]  哪些?
[00:28:15.000 --> 00:28:17.000]  你心知肚明
[00:28:17.000 --> 00:28:18.000]  你是執事
[00:28:18.000 --> 00:28:20.000]  你是童工
[00:28:20.000 --> 00:28:21.000]  不是
[00:28:21.000 --> 00:28:23.000]  你雖然沒有名分
[00:28:23.000 --> 00:28:25.000]  但大家見到你會鞠躬
[00:28:25.000 --> 00:28:27.000]  好像在日本機場見到
[00:28:27.000 --> 00:28:30.000]  這班領袖
[00:28:30.000 --> 00:28:31.000]  弟兄姊妹
[00:28:31.000 --> 00:28:33.000]  怎樣對他們?
[00:28:33.000 --> 00:28:34.000]  很多時候我們又是
[00:28:34.000 --> 00:28:37.000]  回到社會心理學
[00:28:37.000 --> 00:28:39.000]  權威就是不對的
[00:28:39.000 --> 00:28:41.000]  我們就是要打倒權威
[00:28:41.000 --> 00:28:43.000]  我們沒有一言堂
[00:28:43.000 --> 00:28:44.000]  不是說這些
[00:28:44.000 --> 00:28:48.000]  是在說他們履行職責
[00:28:48.000 --> 00:28:50.000]  好 說新一點
[00:28:50.000 --> 00:28:55.000]  在執事會履行職責的時候
[00:28:55.000 --> 00:28:59.000]  弟兄姊妹應該怎樣做?
[00:28:59.000 --> 00:29:01.000]  在旁邊指手畫腳?
[00:29:01.000 --> 00:29:03.000]  冷言冷語?
[00:29:03.000 --> 00:29:05.000]  當然有話可以說
[00:29:05.000 --> 00:29:08.000]  當然有話可以抽清
[00:29:08.000 --> 00:29:09.000]  你做事
[00:29:09.000 --> 00:29:11.000]  人家都可以在旁邊
[00:29:11.000 --> 00:29:12.000]  贈你兩句
[00:29:12.000 --> 00:29:13.000]  不是這樣
[00:29:13.000 --> 00:29:15.000]  不應該這樣
[00:29:15.000 --> 00:29:16.000]  你不用走過去
[00:29:16.000 --> 00:29:18.000]  為他按手祈禱
[00:29:18.000 --> 00:29:19.000]  奉承他
[00:29:19.000 --> 00:29:22.000]  還要站在中間
[00:29:22.000 --> 00:29:28.000]  你在他履行職責的時候
[00:29:28.000 --> 00:29:29.000]  你支持
[00:29:29.000 --> 00:29:31.000]  你幫助
[00:29:31.000 --> 00:29:33.000]  這應該是聖經的吩咐
[00:29:33.000 --> 00:29:35.000]  正如對上帝
[00:29:35.000 --> 00:29:38.000]  不是要出入都拿著本
[00:29:38.000 --> 00:29:41.000]  金邊皮面寸朱聖經
[00:29:41.000 --> 00:29:43.000]  開口閉口就祝福你
[00:29:43.000 --> 00:29:45.000]  不用的
[00:29:45.000 --> 00:29:48.000]  但是你心裏面
[00:29:48.000 --> 00:29:50.000]  怎樣對上帝?
[00:29:50.000 --> 00:29:51.000]  聖經又是
[00:29:51.000 --> 00:29:58.000]  拔了一個很特別的關鍵出來說
[00:29:58.000 --> 00:30:00.000]  賢慈
[00:30:00.000 --> 00:30:02.000]  拖延
[00:30:02.000 --> 00:30:05.000]  在奉獻給上帝的時辰
[00:30:05.000 --> 00:30:06.000]  我不是不給
[00:30:06.000 --> 00:30:08.000]  不過我月尾給
[00:30:08.000 --> 00:30:10.000]  我為甚麼要月頭給?
[00:30:10.000 --> 00:30:12.000]  理直氣壯?
[00:30:12.000 --> 00:30:17.000]  沒有說對還是錯
[00:30:17.000 --> 00:30:20.000]  給錢父母
[00:30:20.000 --> 00:30:22.000]  你月頭給還是月尾給?
[00:30:22.000 --> 00:30:25.000]  沒有要求
[00:30:25.000 --> 00:30:26.000]  我月中
[00:30:26.000 --> 00:30:28.000]  大家走一半
[00:30:28.000 --> 00:30:32.000]  月頭你在銀行收到
[00:30:32.000 --> 00:30:34.000]  女兒轉帳
[00:30:34.000 --> 00:30:36.000]  自動轉帳
[00:30:36.000 --> 00:30:37.000]  很貴的
[00:30:37.000 --> 00:30:39.000]  是甚麼意思?
[00:30:39.000 --> 00:30:41.000]  尊重
[00:30:41.000 --> 00:30:43.000]  記得
[00:30:43.000 --> 00:30:45.000]  對上帝是否這樣?
[00:30:45.000 --> 00:30:49.000]  還是想起才說沒有散紙?
[00:30:49.000 --> 00:30:52.000]  奉獻是一件甚麼事?
[00:30:52.000 --> 00:30:55.000]  奉獻其實不是說收奉獻
[00:30:55.000 --> 00:30:58.000]  還是放奉獻箱在樹上
[00:30:58.000 --> 00:31:00.000]  大家自由奉獻
[00:31:00.000 --> 00:31:03.000]  奉獻是說你的心
[00:31:03.000 --> 00:31:07.000]  如何敬畏上帝?
[00:31:07.000 --> 00:31:13.000]  這是聖經很清楚的教導
[00:31:13.000 --> 00:31:16.000]  做審判官
[00:31:16.000 --> 00:31:17.000]  剛才說過了
[00:31:17.000 --> 00:31:21.000]  教導百姓當中的審判官
[00:31:21.000 --> 00:31:24.000]  要公公道道
[00:31:24.000 --> 00:31:26.000]  我們剛才提過
[00:31:26.000 --> 00:31:30.000]  不可以偏護窮人
[00:31:30.000 --> 00:31:32.000]  這裡說到
[00:31:32.000 --> 00:31:35.000]  在他尊重的事情上
[00:31:35.000 --> 00:31:39.000]  你要保護那些沒聲音的
[00:31:39.000 --> 00:31:41.000]  為他們出頭
[00:31:41.000 --> 00:31:44.000]  但是要很公正
[00:31:44.000 --> 00:31:46.000]  賄賂這個字
[00:31:46.000 --> 00:31:50.000]  其實舊約聖經是沒有的
[00:31:50.000 --> 00:31:53.000]  這是很摩登的字眼
[00:31:53.000 --> 00:31:55.000]  舊約聖經用的是禮物
[00:31:55.000 --> 00:31:57.000]  有沒有收過?
[00:31:57.000 --> 00:31:58.000]  有
[00:31:58.000 --> 00:32:00.000]  尤其是你做領導的時候
[00:32:00.000 --> 00:32:03.000]  肯定有人拿禮物給你
[00:32:03.000 --> 00:32:05.000]  輕的也有
[00:32:05.000 --> 00:32:07.000]  重的也有
[00:32:07.000 --> 00:32:08.000]  禮物都不收
[00:32:08.000 --> 00:32:10.000]  禮物應該收
[00:32:10.000 --> 00:32:11.000]  免傷和氣
[00:32:11.000 --> 00:32:16.000]  但如果在主持公道的時候
[00:32:16.000 --> 00:32:20.000]  就需要小心
[00:32:20.000 --> 00:32:26.000]  這個教導不只是說給領導聽
[00:32:26.000 --> 00:32:29.000]  也是說給送禮的人聽
[00:32:29.000 --> 00:32:31.000]  百姓
[00:32:31.000 --> 00:32:33.000]  是啊
[00:32:33.000 --> 00:32:37.000]  進行上帝的教導
[00:32:37.000 --> 00:32:39.000]  是大家一起的
[00:32:39.000 --> 00:32:43.000]  不只是少數人需要進行
[00:32:43.000 --> 00:32:44.000]  不是
[00:32:44.000 --> 00:32:45.000]  大家都去進行
[00:32:45.000 --> 00:32:47.000]  上一堂我們提過
[00:32:47.000 --> 00:32:52.000]  大家也要看有沒有進行
[00:32:52.000 --> 00:32:53.000]  是一起做的
[00:32:53.000 --> 00:32:54.000]  所以我說
[00:32:54.000 --> 00:32:58.000]  在審判的法庭上
[00:32:58.000 --> 00:33:01.000]  法官要很公正
[00:33:01.000 --> 00:33:08.000]  見證人不要隨眾串供
[00:33:08.000 --> 00:33:11.000]  合口供一起說
[00:33:11.000 --> 00:33:15.000]  都是一個很重要的關鍵
[00:33:15.000 --> 00:33:18.000]  因為一個公正的判決
[00:33:18.000 --> 00:33:23.000]  很在乎見證人是誠實的
[00:33:23.000 --> 00:33:26.000]  這些是《春開及記》一開始
[00:33:26.000 --> 00:33:33.000]  教導我們要學習去進行的
[00:33:33.000 --> 00:33:37.000]  在這些教導當中
[00:33:37.000 --> 00:33:38.000]  剛才我提過
[00:33:38.000 --> 00:33:42.000]  中間有一段很短的
[00:33:42.000 --> 00:33:44.000]  也因此很突出
[00:33:44.000 --> 00:33:46.000]  沒有提「不可」
[00:33:46.000 --> 00:33:49.000]  只是提「必須」
[00:33:49.000 --> 00:33:50.000]  說什麼呢?
[00:33:50.000 --> 00:33:54.000]  說面對仇敵
[00:33:54.000 --> 00:33:56.000]  我們沒有仇敵
[00:33:56.000 --> 00:33:58.000]  我們馬上會說一句
[00:33:58.000 --> 00:34:00.000]  不過我不和他聊天
[00:34:00.000 --> 00:34:02.000]  我見到他走進來
[00:34:02.000 --> 00:34:03.000]  我走出來
[00:34:03.000 --> 00:34:04.000]  沒有仇敵
[00:34:04.000 --> 00:34:06.000]  我們生活中的仇敵
[00:34:06.000 --> 00:34:08.000]  就是網上常常流傳的
[00:34:08.000 --> 00:34:10.000]  在地鐵上打架
[00:34:10.000 --> 00:34:12.000]  明明不懂打
[00:34:12.000 --> 00:34:14.000]  又打到在地上
[00:34:14.000 --> 00:34:15.000]  不會的
[00:34:15.000 --> 00:34:18.000]  廣恩二十年從來都沒有發生過這樣的事
[00:34:18.000 --> 00:34:20.000]  不過我們的仇敵
[00:34:20.000 --> 00:34:22.000]  又是心裏面的
[00:34:22.000 --> 00:34:24.000]  總之他就是不對的
[00:34:24.000 --> 00:34:26.000]  他說什麼都不對
[00:34:26.000 --> 00:34:28.000]  總之見到他的樣子雖無過犯
[00:34:28.000 --> 00:34:29.000]  面目可憎
[00:34:29.000 --> 00:34:30.000]  仇敵
[00:34:30.000 --> 00:34:32.000]  有的
[00:34:32.000 --> 00:34:35.000]  你誠實問一問自己
[00:34:35.000 --> 00:34:37.000]  有的
[00:34:37.000 --> 00:34:41.000]  所以最容易的做法
[00:34:41.000 --> 00:34:43.000]  就是避開他
[00:34:43.000 --> 00:34:45.000]  不見他
[00:34:45.000 --> 00:34:47.000]  不打招呼
[00:34:47.000 --> 00:34:49.000]  你不要衝出來和我打招呼
[00:34:49.000 --> 00:34:51.000]  我知道你仇敵也好
[00:34:51.000 --> 00:34:53.000]  不用這樣
[00:34:53.000 --> 00:34:55.000]  這裡說不要避
[00:34:55.000 --> 00:34:57.000]  怎樣不要避?
[00:34:57.000 --> 00:34:58.000]  說兩件事
[00:34:58.000 --> 00:35:00.000]  第一不是見到仇敵
[00:35:00.000 --> 00:35:03.000]  是見到他的牛和驢
[00:35:03.000 --> 00:35:05.000]  走迷了路
[00:35:05.000 --> 00:35:06.000]  我都不認得
[00:35:06.000 --> 00:35:08.000]  香港人當然不認得
[00:35:08.000 --> 00:35:10.000]  人家的狗你都不認得
[00:35:10.000 --> 00:35:12.000]  車認得
[00:35:12.000 --> 00:35:14.000]  我們很厲害
[00:35:14.000 --> 00:35:17.000]  看一看車尾燈就知道是我的車
[00:35:17.000 --> 00:35:21.000]  所以城市鄉村認得的人
[00:35:21.000 --> 00:35:22.000]  一認得驢
[00:35:22.000 --> 00:35:23.000]  認得牛
[00:35:23.000 --> 00:35:25.000]  是誰的
[00:35:25.000 --> 00:35:27.000]  就看不到
[00:35:27.000 --> 00:35:29.000]  當看不到
[00:35:29.000 --> 00:35:31.000]  走開
[00:35:31.000 --> 00:35:34.000]  不是我令到他走迷了路
[00:35:34.000 --> 00:35:37.000]  關我什麼事
[00:35:37.000 --> 00:35:40.000]  聖經不是說不行
[00:35:40.000 --> 00:35:42.000]  聖經不是說不可
[00:35:42.000 --> 00:35:44.000]  聖經是說必須
[00:35:44.000 --> 00:35:46.000]  你有興趣讀希伯來文
[00:35:46.000 --> 00:35:47.000]  來神學院
[00:35:47.000 --> 00:35:49.000]  我和你一起讀
[00:35:49.000 --> 00:35:53.000]  你必須要拉他回去
[00:35:53.000 --> 00:35:55.000]  交回給你的仇敵
[00:35:55.000 --> 00:35:57.000]  我不想見他
[00:35:57.000 --> 00:36:00.000]  聖經沒有說你要見他
[00:36:00.000 --> 00:36:01.000]  牛拉回去
[00:36:01.000 --> 00:36:03.000]  你知不知道怎樣做
[00:36:03.000 --> 00:36:06.000]  怎樣能夠防止他繼續
[00:36:06.000 --> 00:36:08.000]  走迷了路
[00:36:08.000 --> 00:36:10.000]  綁住他
[00:36:10.000 --> 00:36:12.000]  綁在哪裏
[00:36:12.000 --> 00:36:13.000]  你不綁在正門
[00:36:13.000 --> 00:36:15.000]  就綁在後門
[00:36:15.000 --> 00:36:16.000]  前後門都不喜歡
[00:36:16.000 --> 00:36:18.000]  綁在旁邊的牆
[00:36:18.000 --> 00:36:20.000]  下面有條木
[00:36:20.000 --> 00:36:22.000]  你不用見他
[00:36:22.000 --> 00:36:24.000]  我都要敲門
[00:36:24.000 --> 00:36:25.000]  都要問候
[00:36:25.000 --> 00:36:26.000]  不用了
[00:36:26.000 --> 00:36:27.000]  你綁在這裏就行
[00:36:27.000 --> 00:36:29.000]  你想清楚一點
[00:36:29.000 --> 00:36:31.000]  必須要這樣做
[00:36:31.000 --> 00:36:32.000]  誰說的
[00:36:32.000 --> 00:36:34.000]  上帝說的
[00:36:34.000 --> 00:36:36.000]  第二呢
[00:36:36.000 --> 00:36:38.000]  第二就見到仇敵
[00:36:38.000 --> 00:36:42.000]  他的生畜
[00:36:42.000 --> 00:36:48.000]  背著太重的貨物
[00:36:48.000 --> 00:36:51.000]  不應該這樣約束
[00:36:51.000 --> 00:36:53.000]  仇敵
[00:36:53.000 --> 00:36:54.000]  走開
[00:36:54.000 --> 00:36:55.000]  不行
[00:36:55.000 --> 00:36:56.000]  你必須要走過去
[00:36:56.000 --> 00:36:58.000]  他一個人
[00:36:58.000 --> 00:37:00.000]  抬不下東西下來
[00:37:00.000 --> 00:37:02.000]  解決不了問題
[00:37:02.000 --> 00:37:03.000]  你幫幫忙
[00:37:03.000 --> 00:37:05.000]  幫他抬了東西下來
[00:37:05.000 --> 00:37:07.000]  你就履行了
[00:37:07.000 --> 00:37:11.000]  上帝的教導
[00:37:11.000 --> 00:37:13.000]  上帝在這裏
[00:37:13.000 --> 00:37:14.000]  我們很聰明的
[00:37:14.000 --> 00:37:17.000]  關心他的腦
[00:37:17.000 --> 00:37:19.000]  上帝愛生畜
[00:37:19.000 --> 00:37:22.000]  上帝是Green
[00:37:22.000 --> 00:37:26.000]  上帝是為了防止約束
[00:37:26.000 --> 00:37:28.000]  所以這樣教
[00:37:28.000 --> 00:37:29.000]  不是
[00:37:29.000 --> 00:37:34.000]  上帝的主題
[00:37:34.000 --> 00:37:37.000]  是你不喜歡那個人
[00:37:37.000 --> 00:37:39.000]  你是很容易
[00:37:39.000 --> 00:37:40.000]  可以走開
[00:37:40.000 --> 00:37:42.000]  香港人很厲害的
[00:37:42.000 --> 00:37:43.000]  七個人衝過來
[00:37:43.000 --> 00:37:44.000]  賣旗給你
[00:37:44.000 --> 00:37:46.000]  你都可以閃得到
[00:37:46.000 --> 00:37:47.000]  行不行
[00:37:47.000 --> 00:37:48.000]  練習慣了
[00:37:48.000 --> 00:37:49.000]  每個星期六
[00:37:49.000 --> 00:37:50.000]  不出街就不出街
[00:37:50.000 --> 00:37:52.000]  出街就懂得閃
[00:37:52.000 --> 00:37:53.000]  仇敵
[00:37:53.000 --> 00:37:54.000]  即牛
[00:37:54.000 --> 00:37:55.000]  即驢
[00:37:55.000 --> 00:37:56.000]  有事
[00:37:56.000 --> 00:37:58.000]  看不到
[00:37:58.000 --> 00:38:00.000]  他都看不到我
[00:38:00.000 --> 00:38:03.000]  上帝看到
[00:38:03.000 --> 00:38:06.000]  其實上帝的要求
[00:38:06.000 --> 00:38:10.000]  是甚麼呢
[00:38:10.000 --> 00:38:12.000]  上帝其實只是
[00:38:12.000 --> 00:38:14.000]  要求我們
[00:38:14.000 --> 00:38:17.000]  不要當他是
[00:38:17.000 --> 00:38:20.000]  要避開的仇敵
[00:38:20.000 --> 00:38:22.000]  你就當他是一個
[00:38:22.000 --> 00:38:24.000]  普通人
[00:38:24.000 --> 00:38:25.000]  三不識出
[00:38:25.000 --> 00:38:28.000]  一個陌生人
[00:38:28.000 --> 00:38:29.000]  我和你說過
[00:38:29.000 --> 00:38:31.000]  我有一次在美孚商場
[00:38:31.000 --> 00:38:33.000]  四級樓梯
[00:38:33.000 --> 00:38:35.000]  當三級樓
[00:38:35.000 --> 00:38:37.000]  慣低了
[00:38:37.000 --> 00:38:38.000]  嘩
[00:38:38.000 --> 00:38:40.000]  多少個人衝過來
[00:38:40.000 --> 00:38:42.000]  第一個衝過來的是一個
[00:38:42.000 --> 00:38:43.000]  女人
[00:38:43.000 --> 00:38:45.000]  瘦瘦若若
[00:38:45.000 --> 00:38:46.000]  她想扶起我
[00:38:46.000 --> 00:38:48.000]  當然沒可能
[00:38:48.000 --> 00:38:51.000]  跟著來幾個彪形大漢
[00:38:51.000 --> 00:38:53.000]  其實不要扶起人
[00:38:53.000 --> 00:38:54.000]  因為跌斷骨
[00:38:54.000 --> 00:38:55.000]  你看清楚
[00:38:55.000 --> 00:38:57.000]  大家很正常地
[00:38:57.000 --> 00:38:59.000]  很自然地
[00:38:59.000 --> 00:39:03.000]  衝過來幫忙
[00:39:03.000 --> 00:39:06.000]  這個是七忍之心
[00:39:06.000 --> 00:39:08.000]  人皆有志
[00:39:08.000 --> 00:39:10.000]  孟子聖賢的說話
[00:39:10.000 --> 00:39:15.000]  這是人很本能的反應
[00:39:15.000 --> 00:39:16.000]  上帝說
[00:39:16.000 --> 00:39:18.000]  做回一個人
[00:39:18.000 --> 00:39:20.000]  做回一個普通人
[00:39:20.000 --> 00:39:22.000]  正常的人
[00:39:22.000 --> 00:39:24.000]  見到有需要
[00:39:24.000 --> 00:39:25.000]  你幫得到忙的
[00:39:25.000 --> 00:39:27.000]  不要問他是不是仇敵
[00:39:27.000 --> 00:39:29.000]  你就幫了才算
[00:39:29.000 --> 00:39:31.000]  所以留意
[00:39:31.000 --> 00:39:33.000]  聖經沒有要求你
[00:39:33.000 --> 00:39:34.000]  走過去
[00:39:34.000 --> 00:39:37.000]  去寒問暖
[00:39:37.000 --> 00:39:39.000]  約他吃飯
[00:39:39.000 --> 00:39:42.000]  然後互相道歉
[00:39:42.000 --> 00:39:45.000]  彼此和好
[00:39:45.000 --> 00:39:47.000]  沒有
[00:39:47.000 --> 00:39:48.000]  最低限度
[00:39:48.000 --> 00:39:50.000]  出外及其母
[00:39:50.000 --> 00:39:53.000]  必須停在
[00:39:53.000 --> 00:39:56.000]  你幫助了牠的牛和驢
[00:39:56.000 --> 00:39:59.000]  就全停了
[00:39:59.000 --> 00:40:01.000]  夠了
[00:40:01.000 --> 00:40:03.000]  其他那些
[00:40:03.000 --> 00:40:04.000]  不是必須
[00:40:04.000 --> 00:40:05.000]  聽得明白嗎?
[00:40:05.000 --> 00:40:06.000]  感謝主啊
[00:40:06.000 --> 00:40:08.000]  我不用和好牠
[00:40:08.000 --> 00:40:09.000]  不過你要幫牠
[00:40:09.000 --> 00:40:11.000]  就是這麼簡單
[00:40:11.000 --> 00:40:13.000]  上帝知道的
[00:40:13.000 --> 00:40:16.000]  監你表面演一場戲
[00:40:16.000 --> 00:40:18.000]  拍上Instagram
[00:40:18.000 --> 00:40:20.000]  放上去也沒用
[00:40:20.000 --> 00:40:22.000]  但是你
[00:40:22.000 --> 00:40:25.000]  懂得這樣對身邊的人
[00:40:25.000 --> 00:40:27.000]  我引用武俠小說說
[00:40:27.000 --> 00:40:30.000]  其實上帝是想訓練我們
[00:40:30.000 --> 00:40:32.000]  每一個屬他的兒女
[00:40:32.000 --> 00:40:35.000]  天下無敵
[00:40:35.000 --> 00:40:38.000]  我們又是看太多金庸
[00:40:38.000 --> 00:40:40.000]  無敵就要打低他
[00:40:40.000 --> 00:40:42.000]  才叫做無敵
[00:40:42.000 --> 00:40:43.000]  不是啊
[00:40:43.000 --> 00:40:45.000]  無敵就是走進去坐下
[00:40:45.000 --> 00:40:47.000]  一起吃飯
[00:40:47.000 --> 00:40:49.000]  一起聊天
[00:40:49.000 --> 00:40:50.000]  沒事的
[00:40:50.000 --> 00:40:52.000]  那叫做無敵
[00:40:52.000 --> 00:40:54.000]  多瀟灑
[00:40:54.000 --> 00:40:56.000]  多舒服
[00:40:56.000 --> 00:40:58.000]  多自由
[00:40:58.000 --> 00:41:00.000]  多釋放
[00:41:00.000 --> 00:41:03.000]  不用天天剪開新聞
[00:41:03.000 --> 00:41:05.000]  就血壓高
[00:41:05.000 --> 00:41:07.000]  你有多少敵人?
[00:41:07.000 --> 00:41:09.000]  你到處都是敵人
[00:41:09.000 --> 00:41:13.000]  每樣東西都捉住自己一道氣
[00:41:13.000 --> 00:41:15.000]  你不耐煩
[00:41:15.000 --> 00:41:17.000]  明白上帝的心意
[00:41:17.000 --> 00:41:19.000]  明白上帝在做什麼
[00:41:19.000 --> 00:41:20.000]  他不是關心動物
[00:41:20.000 --> 00:41:22.000]  他也不是關心仇敵
[00:41:22.000 --> 00:41:26.000]  有時仇敵也不知道你憎恨他
[00:41:26.000 --> 00:41:28.000]  上帝關心你
[00:41:28.000 --> 00:41:30.000]  上帝關心我
[00:41:30.000 --> 00:41:34.000]  在我們的生活當中
[00:41:34.000 --> 00:41:37.000]  聆聽上帝的說話
[00:41:37.000 --> 00:41:40.000]  其實這些不可
[00:41:40.000 --> 00:41:46.000]  只是提出最關鍵的重點
[00:41:46.000 --> 00:41:48.000]  除此之外
[00:41:48.000 --> 00:41:50.000]  是海闊天空
[00:41:50.000 --> 00:41:52.000]  我喜歡新約
[00:41:52.000 --> 00:41:53.000]  我們也會背的
[00:41:53.000 --> 00:41:56.000]  不過我們背的是前面聖靈九個果子
[00:41:56.000 --> 00:41:58.000]  懂不懂背?
[00:41:58.000 --> 00:41:59.000]  不懂了
[00:41:59.000 --> 00:42:00.000]  一按就出
[00:42:00.000 --> 00:42:01.000]  閉上眼背一次
[00:42:01.000 --> 00:42:02.000]  人愛喜樂和平
[00:42:02.000 --> 00:42:05.000]  忍耐恩慈良善信實溫柔節制
[00:42:05.000 --> 00:42:06.000]  不用呼吸
[00:42:06.000 --> 00:42:07.000]  不是
[00:42:07.000 --> 00:42:09.000]  這一切的事
[00:42:09.000 --> 00:42:14.000]  沒有律法禁止
[00:42:14.000 --> 00:42:16.000]  這個保羅的結論
[00:42:16.000 --> 00:42:20.000]  可圈可點
[00:42:20.000 --> 00:42:22.000]  不是禁止我們
[00:42:22.000 --> 00:42:26.000]  其實是釋放我們
[00:42:26.000 --> 00:42:28.000]  怎樣對仇敵
[00:42:28.000 --> 00:42:31.000]  怎樣對官長
[00:42:31.000 --> 00:42:34.000]  怎樣對孤兒寡婦
[00:42:34.000 --> 00:42:36.000]  怎樣對上帝
[00:42:36.000 --> 00:42:41.000]  怎樣對我們身邊不同的人
[00:42:41.000 --> 00:42:43.000]  要學的
[00:42:43.000 --> 00:42:46.000]  因為得救信耶穌
[00:42:46.000 --> 00:42:50.000]  不是你個人修行
[00:42:50.000 --> 00:42:53.000]  一生妄想崇拜
[00:42:53.000 --> 00:42:56.000]  就見上帝的
[00:42:56.000 --> 00:42:58.000]  大膽的說
[00:42:58.000 --> 00:43:00.000]  沒有這樣的事
[00:43:00.000 --> 00:43:03.000]  不可以的
[00:43:03.000 --> 00:43:08.000]  上帝不是這樣拯救我們
[00:43:08.000 --> 00:43:10.000]  這些學習
