
[00:00:00.000 --> 00:00:17.000]  各位姐妹早晨,祝大家在這個福活節期間,讓我們對生命,特別是永恆的生命有更深的理解
[00:25:18.100 --> 00:25:22.100]  要顯出作官員的權威
[00:25:22.100 --> 00:25:28.100]  但以色列民族行這些律法
[00:25:28.100 --> 00:25:31.100]  即或好像其他人一樣
[00:25:31.100 --> 00:25:35.100]  動機不是要顯出自己的權威
[00:25:35.100 --> 00:25:39.100]  將屍體懸掛在木頭上
[00:25:39.100 --> 00:25:42.100]  這個其實是沒有需要的事
[00:25:42.100 --> 00:25:46.100]  是展示出這個憑律法的人
[00:25:46.100 --> 00:25:47.100]  高高在上的權力
[00:25:48.100 --> 00:25:51.100]  我要該人怎樣死了都要懸掛在木頭上
[00:25:51.100 --> 00:25:54.100]  是展示我有多大的權力
[00:25:54.100 --> 00:25:56.100]  去管束你們的生死
[00:25:56.100 --> 00:26:02.100]  因此上帝在這裡作一個有限度的處理
[00:26:02.100 --> 00:26:06.100]  你要懸掛沒問題死了即日處理
[00:26:06.100 --> 00:26:07.100]  埋埋屍體
[00:26:07.100 --> 00:26:09.100]  不然的話
[00:26:09.100 --> 00:26:11.100]  從這段聖經裡面所說
[00:26:11.100 --> 00:26:13.100]  你會怎樣
[00:26:13.100 --> 00:26:15.100]  我們很熟悉這個字
[00:26:15.100 --> 00:26:17.100]  特別今年
[00:26:17.100 --> 00:26:23.100]  「玷污了耶和華,你們神所賜你們之地」
[00:26:23.100 --> 00:26:30.100]  當我去說但以理書第一章八字的時候
[00:26:30.100 --> 00:26:34.100]  說玷污和玷污有什麼分別
[00:26:34.100 --> 00:26:38.100]  記不記得
[00:26:40.100 --> 00:26:45.100]  玷污就說多了一些東西
[00:26:45.100 --> 00:26:46.100]  三點水那個
[00:26:46.100 --> 00:26:48.100]  加了一些東西
[00:26:48.100 --> 00:26:49.100]  什麼叫做玷污
[00:26:49.100 --> 00:26:51.100]  譬如你很乾淨的衣服
[00:26:51.100 --> 00:26:52.100]  你玷污了
[00:26:52.100 --> 00:26:54.100]  被泥沾污了
[00:26:54.100 --> 00:26:56.100]  加了泥漿在衣服上
[00:26:56.100 --> 00:26:57.100]  這個叫做玷污
[00:26:57.100 --> 00:26:58.100]  玷污不同
[00:26:58.100 --> 00:27:02.100]  玷污的意思是
[00:27:02.100 --> 00:27:05.100]  洗到它有瑕疵
[00:27:05.100 --> 00:27:09.100]  從完美的裡面
[00:27:09.100 --> 00:27:11.100]  破損
[00:27:11.100 --> 00:27:13.100]  熟不熟悉這個觀念
[00:27:13.100 --> 00:27:16.100]  創世紀的時候
[00:27:16.100 --> 00:27:18.100]  人犯罪是因為什麼
[00:27:18.100 --> 00:27:22.100]  從完美的裡面
[00:27:22.100 --> 00:27:25.100]  破損了
[00:27:25.100 --> 00:27:29.100]  所以
[00:27:29.100 --> 00:27:32.100]  整個救恩的計劃
[00:27:32.100 --> 00:27:36.100]  其實是將破損的修復
[00:27:38.100 --> 00:27:40.100]  聖經有很多地方說
[00:27:40.100 --> 00:27:41.100]  譬如另一個地方
[00:27:41.100 --> 00:27:42.100]  我們常常記得的
[00:27:42.100 --> 00:27:44.100]  先知的角色
[00:27:44.100 --> 00:27:45.100]  其中一樣東西
[00:27:45.100 --> 00:27:46.100]  對以色列人要怎樣
[00:27:46.100 --> 00:27:48.100]  拆毀拆毀拆毀直
[00:27:48.100 --> 00:27:50.100]  拆到根基然後再重建
[00:27:50.100 --> 00:27:54.100]  上帝修復我們每一個
[00:27:54.100 --> 00:27:55.100]  每一個信耶穌的人
[00:27:55.100 --> 00:27:57.100]  是修復過來的
[00:27:57.100 --> 00:27:59.100]  耶穌寫在十字架上
[00:27:59.100 --> 00:28:02.100]  也是將每有罪的人
[00:28:02.100 --> 00:28:03.100]  將他修復過來的
[00:28:03.100 --> 00:28:06.100]  如果不是
[00:28:06.100 --> 00:28:08.100]  他長期停留在
[00:28:08.100 --> 00:28:10.100]  有瑕疵的狀態
[00:28:10.100 --> 00:28:13.100]  因此在聖經裡面
[00:28:13.100 --> 00:28:15.100]  要讓執法的人
[00:28:15.100 --> 00:28:17.100]  多做一件事
[00:28:17.100 --> 00:28:19.100]  沒錯
[00:28:19.100 --> 00:28:20.100]  你合情合理地
[00:28:20.100 --> 00:28:22.100]  執行掛在木頭上的刑法
[00:28:22.100 --> 00:28:24.100]  兌現他的罪
[00:28:24.100 --> 00:28:26.100]  他要應死的結果
[00:28:26.100 --> 00:28:27.100]  你做了
[00:28:27.100 --> 00:28:30.100]  但你不可以在這個情況下
[00:28:30.100 --> 00:28:32.100]  成為了你從而顯出
[00:28:32.100 --> 00:28:34.100]  你有多特別高貴
[00:28:34.100 --> 00:28:35.100]  多高的權力
[00:28:35.100 --> 00:28:38.100]  來掌握其他人的生死
[00:28:38.100 --> 00:28:43.100]  不過很可惜
[00:28:43.100 --> 00:28:46.100]  人會不會這樣做呢
[00:28:46.100 --> 00:28:50.100]  人很狡猾的
[00:28:50.100 --> 00:28:55.100]  基督徒也很狡猾
[00:28:55.100 --> 00:28:59.100]  上帝叫你傳福音
[00:28:59.100 --> 00:29:02.100]  他就傳福音
[00:29:04.100 --> 00:29:05.100]  不過傳福音
[00:29:05.100 --> 00:29:06.100]  順便
[00:29:06.100 --> 00:29:09.100]  順便
[00:29:09.100 --> 00:29:11.100]  使教會興旺
[00:29:11.100 --> 00:29:16.100]  這種情況
[00:29:16.100 --> 00:29:18.100]  你看看今天的教會
[00:29:18.100 --> 00:29:19.100]  為什麼不斷講愛呢
[00:29:19.100 --> 00:29:22.100]  教會經常講愛
[00:29:22.100 --> 00:29:25.100]  很多人缺乏愛
[00:29:25.100 --> 00:29:26.100]  現在這個年代
[00:29:26.100 --> 00:29:30.100]  這個很賣
[00:29:30.100 --> 00:29:32.100]  而且講愛有個好處
[00:29:33.100 --> 00:29:34.100]  愛是拿東西的
[00:29:34.100 --> 00:29:37.100]  世人的想法
[00:29:37.100 --> 00:29:38.100]  愛是拿到東西的
[00:29:38.100 --> 00:29:40.100]  沒有的東西
[00:29:40.100 --> 00:29:41.100]  拿回來的東西
[00:29:41.100 --> 00:29:43.100]  愛
[00:29:43.100 --> 00:29:44.100]  廣東話也好
[00:29:44.100 --> 00:29:45.100]  我愛你
[00:29:45.100 --> 00:29:46.100]  愛了他
[00:29:46.100 --> 00:29:49.100]  記不記得
[00:29:49.100 --> 00:29:50.100]  以前我媽媽去買東西
[00:29:50.100 --> 00:29:52.100]  在店裡跟人講價
[00:29:52.100 --> 00:29:56.100]  價錢合適
[00:29:56.100 --> 00:29:57.100]  我愛了他
[00:29:57.100 --> 00:29:59.100]  誰愛了他
[00:29:59.100 --> 00:30:01.100]  拿了他
[00:30:01.100 --> 00:30:02.100]  拿東西
[00:30:02.100 --> 00:30:04.100]  基督教的愛不是講拿東西
[00:30:04.100 --> 00:30:07.100]  是給東西
[00:30:07.100 --> 00:30:09.100]  還有基督教的核心
[00:30:09.100 --> 00:30:11.100]  不是講愛
[00:30:11.100 --> 00:30:13.100]  基督教的核心
[00:30:13.100 --> 00:30:14.100]  是講認罪悔改
[00:30:14.100 --> 00:30:17.100]  處理罪
[00:30:17.100 --> 00:30:20.100]  有些人說
[00:30:20.100 --> 00:30:21.100]  牧師你真是傻
[00:30:21.100 --> 00:30:22.100]  你經常說
[00:30:22.100 --> 00:30:23.100]  主是愛 神是愛
[00:30:23.100 --> 00:30:24.100]  他不愛
[00:30:24.100 --> 00:30:25.100]  怎麼會贖我們的罪
[00:30:25.100 --> 00:30:28.100]  你想深一層
[00:30:28.100 --> 00:30:31.100]  他是不是真的
[00:30:31.100 --> 00:30:32.100]  一定要贖你的罪
[00:30:32.100 --> 00:30:34.100]  不贖你的罪
[00:30:34.100 --> 00:30:35.100]  他就做不到神
[00:30:35.100 --> 00:30:36.100]  做不成神
[00:30:36.100 --> 00:30:38.100]  你做不成人
[00:30:38.100 --> 00:30:39.100]  他不會做不成神
[00:30:39.100 --> 00:30:43.100]  為什麼上帝要去處理人的罪
[00:30:43.100 --> 00:30:46.100]  關心人
[00:30:46.100 --> 00:30:49.100]  以他樣式所做出來
[00:30:49.100 --> 00:30:50.100]  治理者地的人
[00:30:50.100 --> 00:30:53.100]  在這個地上
[00:30:53.100 --> 00:30:54.100]  有破損
[00:30:54.100 --> 00:30:58.100]  很多人一石二鳥
[00:30:58.100 --> 00:31:00.100]  順便
[00:31:00.100 --> 00:31:01.100]  我侍奉主
[00:31:01.100 --> 00:31:02.100]  傳福音
[00:31:02.100 --> 00:31:03.100]  我傳啊
[00:31:03.100 --> 00:31:04.100]  上主
[00:31:04.100 --> 00:31:05.100]  首先將福音扭曲
[00:31:05.100 --> 00:31:07.100]  不要講罪
[00:31:07.100 --> 00:31:08.100]  講多點愛
[00:31:08.100 --> 00:31:10.100]  主啊 我心靈受苦啊
[00:31:10.100 --> 00:31:11.100]  我心靈痛楚啊
[00:31:11.100 --> 00:31:14.100]  我最怕現在聽流行詩歌
[00:31:14.100 --> 00:31:16.100]  對不起
[00:31:16.100 --> 00:31:17.100]  那些不是流行詩歌
[00:31:17.100 --> 00:31:19.100]  那些是流行基督教
[00:31:19.100 --> 00:31:21.100]  教徒歌
[00:31:21.100 --> 00:31:26.100]  和白宮的禱告差不多
[00:31:26.100 --> 00:31:27.100]  剛剛那個周末
[00:31:27.100 --> 00:31:29.100]  講出來是
[00:31:29.100 --> 00:31:31.100]  買人的心
[00:31:31.100 --> 00:31:35.100]  買人的心很容易做
[00:31:35.100 --> 00:31:39.100]  聖經提醒又提醒信徒
[00:31:39.100 --> 00:31:40.100]  千萬不要做
[00:31:40.100 --> 00:31:42.100]  怎樣的
[00:31:42.100 --> 00:31:44.100]  做討人喜悅的事
[00:31:44.100 --> 00:31:46.100]  今天教會就這樣做
[00:31:46.100 --> 00:31:48.100]  不要講罪
[00:31:48.100 --> 00:31:50.100]  罪很難處理
[00:31:50.100 --> 00:31:53.100]  罪要人出力扭轉過來
[00:31:53.100 --> 00:31:55.100]  我很不喜歡那件事
[00:31:55.100 --> 00:31:57.100]  我見到自己很醜陋
[00:31:58.100 --> 00:31:59.100]  掩著他
[00:31:59.100 --> 00:32:02.100]  曾經有個年青人跟我說
[00:32:02.100 --> 00:32:04.100]  你常常指出我的錯誤
[00:32:04.100 --> 00:32:09.100]  我指出他的錯誤就是關懷你
[00:32:09.100 --> 00:32:11.100]  No 你不是關懷我
[00:32:11.100 --> 00:32:12.100]  你是醜化我
[00:32:12.100 --> 00:32:13.100]  那我就說
[00:32:13.100 --> 00:32:17.100]  個個人都是這樣
[00:32:17.100 --> 00:32:19.100]  將自己最好的一面擺出來給人看
[00:32:19.100 --> 00:32:21.100]  吸引人家
[00:32:21.100 --> 00:32:23.100]  那你就錯了
[00:32:23.100 --> 00:32:25.100]  你去吸引人家
[00:32:25.100 --> 00:32:27.100]  但你的生命是腐敗的
[00:32:28.100 --> 00:32:31.100]  今天基督教就遮住
[00:32:31.100 --> 00:32:34.100]  執行神的律法
[00:32:34.100 --> 00:32:38.100]  來展示自己的權力
[00:32:38.100 --> 00:32:45.100]  同時滿足自己一石二鳥的想法
[00:32:45.100 --> 00:32:49.100]  傳福音最重要是做大我的教會
[00:32:49.100 --> 00:32:50.100]  我人多了
[00:32:50.100 --> 00:32:52.100]  我奉獻多了
[00:32:52.100 --> 00:32:54.100]  我就多作主公
[00:32:54.100 --> 00:32:55.100]  簡單一點
[00:32:55.100 --> 00:32:58.100]  他人越多資源越多
[00:32:58.100 --> 00:33:02.100]  他就越做多不是合神心意的功夫
[00:33:02.100 --> 00:33:06.100]  因為他們是滿足自己
[00:33:06.100 --> 00:33:09.100]  滿有瑕疵的生命
[00:33:09.100 --> 00:33:11.100]  試問沒有瑕疵的生命
[00:33:11.100 --> 00:33:16.100]  只會將瑕疵再添更多瑕疵
[00:33:16.100 --> 00:33:23.100]  在這種失衡的狀態之下
[00:33:23.100 --> 00:33:26.100]  來到今天我們看第二篇經文
[00:33:26.100 --> 00:33:37.100]  《馬可福音》第42章第45章42至47節
[00:33:37.100 --> 00:33:39.100]  找到之後我們一起讀
[00:33:39.100 --> 00:33:41.100]  讀一下這段聖經
[00:33:41.100 --> 00:33:44.100]  看一個去到新約的時候
[00:33:44.100 --> 00:33:48.100]  一個有權的人
[00:33:48.100 --> 00:33:51.100]  他怎樣去善用
[00:33:51.100 --> 00:33:53.100]  管束自己的生命
[00:33:53.100 --> 00:33:56.100]  是被上帝合神心意地使用
[00:33:56.100 --> 00:33:58.100]  我們一起讀讀
[00:33:58.100 --> 00:34:01.100]  42至47節
[00:34:01.100 --> 00:34:04.100]  到了晚上
[00:34:04.100 --> 00:34:07.100]  因為這是預備日
[00:34:07.100 --> 00:34:10.100]  就是安息日的前一日
[00:34:10.100 --> 00:34:13.100]  有阿彌米太的藥室前來
[00:34:13.100 --> 00:34:16.100]  她是尊貴的議事
[00:34:16.100 --> 00:34:19.100]  也是等候神國的
[00:34:19.100 --> 00:34:23.100]  她說膽進去見彼拉多
[00:34:23.100 --> 00:34:26.100]  求耶穌的身體
[00:34:26.100 --> 00:34:30.100]  彼拉多詫異耶穌已經死了
[00:34:30.100 --> 00:34:33.100]  便叫伯夫長來
[00:34:33.100 --> 00:34:36.100]  問他耶穌死了久不久
[00:34:36.100 --> 00:34:39.100]  既從伯夫長得知實情
[00:34:39.100 --> 00:34:43.100]  就把耶穌的屍首賜給藥室
[00:34:43.100 --> 00:34:46.100]  藥室買了西麻布
[00:34:46.100 --> 00:34:49.100]  把耶穌取下來
[00:34:49.100 --> 00:34:52.100]  用西麻布裹好
[00:34:52.100 --> 00:34:54.100]  安放在盆石中
[00:34:54.100 --> 00:34:56.100]  作出來的墳墓裡
[00:34:56.100 --> 00:34:59.100]  又滾過一塊石頭來
[00:34:59.100 --> 00:35:01.100]  擋住墓門
[00:35:01.100 --> 00:35:03.100]  莫大拉的瑪利亞
[00:35:03.100 --> 00:35:06.100]  和約西的母親瑪利亞
[00:35:06.100 --> 00:35:10.100]  都看見安放她的地方
[00:35:10.100 --> 00:35:17.100]  前文我們剛剛看完的生命記
[00:35:17.100 --> 00:35:21.100]  上帝不斷用他的律法
[00:35:21.100 --> 00:35:25.100]  防止人不要在他的律法上
[00:35:25.100 --> 00:35:30.100]  加添一些私人的慾望
[00:35:30.100 --> 00:35:33.100]  來到這一段聖經
[00:35:33.100 --> 00:35:35.100]  我們就看見一個人
[00:35:35.100 --> 00:35:38.100]  可以按照聖經的律例典章
[00:35:38.100 --> 00:35:41.100]  來照著聖經的吩咐
[00:35:41.100 --> 00:35:44.100]  來實踐的人
[00:35:44.100 --> 00:35:47.100]  信徒最不要得的就是
[00:35:47.100 --> 00:35:49.100]  在聖經的啟示當中
[00:35:49.100 --> 00:35:52.100]  做一些不應該做的事情
[00:35:52.100 --> 00:35:55.100]  甚至這種情況最普遍就是
[00:35:55.100 --> 00:36:00.100]  當信徒斷章取義式去運作
[00:36:00.100 --> 00:36:04.100]  做些不做些
[00:36:04.100 --> 00:36:07.100]  信徒很可怕的一件事就是
[00:36:07.100 --> 00:36:09.100]  上帝叫我們做的事情
[00:36:09.100 --> 00:36:11.100]  他不看整套的
[00:36:11.100 --> 00:36:12.100]  看全部的
[00:36:12.100 --> 00:36:14.100]  做兩句
[00:36:14.100 --> 00:36:16.100]  就好像你家裡有沒有試過
[00:36:16.100 --> 00:36:18.100]  找你的家人洗碗
[00:36:18.100 --> 00:36:23.100]  你有沒有留意家裡洗碗
[00:36:23.100 --> 00:36:25.100]  洗完碗之後
[00:36:25.100 --> 00:36:28.100]  總是不知為什麼
[00:36:28.100 --> 00:36:31.100]  洗碗盤裡面
[00:36:31.100 --> 00:36:34.100]  充滿了剩下的碎渣
[00:36:34.100 --> 00:36:35.100]  垃圾在裡面
[00:36:35.100 --> 00:36:37.100]  從來沒有人洗的
[00:36:37.100 --> 00:36:41.100]  於是你就重複的告訴他
[00:36:41.100 --> 00:36:44.100]  記得洗碗是整套的
[00:36:44.100 --> 00:36:46.100]  除了洗好碗之外
[00:36:46.100 --> 00:36:48.100]  你還要倒掉
[00:36:48.100 --> 00:36:50.100]  星盤裡面的垃圾
[00:36:50.100 --> 00:36:53.100]  還要洗一洗星盤
[00:36:53.100 --> 00:36:56.100]  不然星盤就充滿污漬
[00:36:56.100 --> 00:36:59.100]  這種情況
[00:36:59.100 --> 00:37:02.100]  我發覺原來說了人都不聽
[00:37:02.100 --> 00:37:04.100]  所以你家裡的星盤
[00:37:04.100 --> 00:37:06.100]  經常都很油膩
[00:37:06.100 --> 00:37:08.100]  黏著一坨油
[00:37:08.100 --> 00:37:10.100]  甚至最可怕的就是
[00:37:10.100 --> 00:37:14.100]  有很多剩下的剩渣在裡面
[00:37:14.100 --> 00:37:16.100]  塞進星盤裡
[00:37:16.100 --> 00:37:18.100]  然後你還要
[00:37:18.100 --> 00:37:20.100]  不知為什麼每次發現的人都是我
[00:37:20.100 --> 00:37:22.100]  你就要去通渠
[00:37:22.100 --> 00:37:25.100]  通渠的過程也不是容易的
[00:37:25.100 --> 00:37:27.100]  要花很多力量
[00:37:27.100 --> 00:37:29.100]  為什麼他們不做多一步
[00:37:29.100 --> 00:37:31.100]  就可以解決我的問題呢
[00:37:31.100 --> 00:37:35.100]  人就是這樣的
[00:37:35.100 --> 00:37:38.100]  喜歡斷章做一點不做一點
[00:37:38.100 --> 00:37:43.100]  所以一個基督徒做事應該是怎樣呢
[00:37:43.100 --> 00:37:45.100]  你做了之後
[00:37:45.100 --> 00:37:47.100]  你都多看幾眼
[00:37:47.100 --> 00:37:51.100]  又在這裡說
[00:37:51.100 --> 00:37:53.100]  侍奉都是一樣
[00:37:53.100 --> 00:37:56.100]  交了一些東西給你做
[00:37:56.100 --> 00:38:01.100]  大家開會交了一樣東西給你做
[00:38:01.100 --> 00:38:05.100]  你做了之後再看兩三次
[00:38:05.100 --> 00:38:08.100]  我做的事對不對有沒有漏呢
[00:38:08.100 --> 00:38:11.100]  不是做了就算數
[00:38:11.100 --> 00:38:19.100]  這個人物叫做阿彌米泰
[00:38:19.100 --> 00:38:23.100]  阿彌米泰不是耶路撒冷人
[00:38:23.100 --> 00:38:26.100]  不用我解釋
[00:38:26.100 --> 00:38:28.100]  如果不是解釋的話
[00:38:28.100 --> 00:38:30.100]  耶路撒冷的約瑟
[00:38:30.100 --> 00:38:32.100]  阿彌米泰是什麼地方
[00:38:32.100 --> 00:38:36.100]  耶路撒冷是向北大約20公里以外的另一個主要城市
[00:38:36.100 --> 00:38:44.100]  這個約瑟應該是從阿彌米泰那裡
[00:38:44.100 --> 00:38:48.100]  而特意走過來耶路撒冷那裡
[00:38:48.100 --> 00:38:50.100]  去做這件事情
[00:38:50.100 --> 00:38:54.100]  所以是故意的
[00:38:54.100 --> 00:38:57.100]  所以弟兄姐妹
[00:38:57.100 --> 00:39:00.100]  侍奉不是順便的
[00:39:00.100 --> 00:39:02.100]  不是順便的
[00:39:02.100 --> 00:39:04.100]  有空就做一下
[00:39:04.100 --> 00:39:06.100]  沒空就不做
[00:39:06.100 --> 00:39:08.100]  如果你覺得侍奉很煩
[00:39:08.100 --> 00:39:10.100]  那就對了
[00:39:10.100 --> 00:39:14.100]  很煩就要給一些心機去做
[00:39:14.100 --> 00:39:16.100]  要提出力氣去做
[00:39:16.100 --> 00:39:20.100]  順便做的不是侍奉
[00:39:20.100 --> 00:39:25.100]  在這段聖經裡
[00:39:25.100 --> 00:39:27.100]  耶穌死了之後
[00:39:27.100 --> 00:39:29.100]  到了晚上
[00:39:29.100 --> 00:39:34.100]  然後就叫做預備日
[00:39:34.100 --> 00:39:36.100]  時間表不再詳細說了
[00:39:36.100 --> 00:39:38.100]  因為有些記載不同
[00:39:38.100 --> 00:39:40.100]  福音書的記載有些出入
[00:39:40.100 --> 00:39:42.100]  計算的預備日都有點不同
[00:39:42.100 --> 00:39:44.100]  今天就不詳細說了
[00:39:44.100 --> 00:39:47.100]  讓你們靈修慢慢看吧
[00:39:47.100 --> 00:39:49.100]  他怎麼樣呢
[00:39:49.100 --> 00:39:52.100]  在安息日的前一天
[00:39:52.100 --> 00:39:54.100]  如果我們估計沒錯
[00:39:54.100 --> 00:39:57.100]  安息日前一天
[00:39:57.100 --> 00:39:59.100]  應該是禮拜五的前一天
[00:39:59.100 --> 00:40:02.100]  或者禮拜六之前
[00:40:02.100 --> 00:40:04.100]  禮拜五的上午都有可能的
[00:40:04.100 --> 00:40:07.100]  這些時間不在這裡討論了
[00:40:07.100 --> 00:40:10.100]  他特意走過來
[00:40:10.100 --> 00:40:16.100]  他從這個地方跑到耶路撒冷
[00:40:16.100 --> 00:40:19.100]  然後聖經有這樣的介紹
[00:40:19.100 --> 00:40:22.100]  介紹他一個尊貴的義士
[00:40:22.100 --> 00:40:24.100]  也是等候神的
[00:40:24.100 --> 00:40:26.100]  神國的
[00:40:26.100 --> 00:40:30.100]  原來他有一個特別的身份
[00:40:30.100 --> 00:40:37.100]  給點紙巾給Eric
[00:40:37.100 --> 00:40:43.100]  他有一個特別的身份
[00:40:43.100 --> 00:40:46.100]  他這個身份是什麼呢
[00:40:46.100 --> 00:40:48.100]  他不是等閒之輩
[00:40:48.100 --> 00:40:51.100]  不是純粹有錢有能力
[00:40:51.100 --> 00:40:57.100]  原來他是耶路撒冷宮會裡的一個義士
[00:40:57.100 --> 00:41:01.100]  所以這個義士這個名稱
[00:41:01.100 --> 00:41:05.100]  在英文聖經NRSV的翻譯裡
[00:41:05.100 --> 00:41:11.100]  是一個尊敬的議會成員
[00:41:11.100 --> 00:41:15.100]  他是一個被尊重的
[00:41:15.100 --> 00:41:20.100]  其中一個義士
[00:41:20.100 --> 00:41:22.100]  換句話來說
[00:41:22.100 --> 00:41:26.100]  他是耶路撒冷宮會權力的核心
[00:41:26.100 --> 00:41:29.100]  其中一個大家都看重的人物
[00:41:29.100 --> 00:41:35.100]  NET的翻譯還將他翻譯為highly regarded
[00:41:35.100 --> 00:41:38.100]  個個都看他頭的
[00:41:38.100 --> 00:41:41.100]  但是你們不要聽錯
[00:41:41.100 --> 00:41:45.100]  耶路撒冷宮會剛剛才設計了
[00:41:45.100 --> 00:41:49.100]  一個殺害耶穌基督的計劃
[00:41:49.100 --> 00:41:52.100]  而在這個計劃裡
[00:41:52.100 --> 00:41:56.100]  耶路撒冷宮會就要鞏固自己的權力
[00:41:56.100 --> 00:42:00.100]  所以他們要將耶穌釘死在十字架上
[00:42:00.100 --> 00:42:03.100]  但是你們沒有聽錯
[00:42:03.100 --> 00:42:06.100]  這班是耶路撒冷猶太人的領袖
[00:42:06.100 --> 00:42:08.100]  他們應該是最熟悉聖經的人
[00:42:08.100 --> 00:42:13.100]  剛剛才看完新聞記第21章22-23節
[00:42:13.100 --> 00:42:15.100]  那裡說什麼呢
[00:42:15.100 --> 00:42:23.100]  如果你要執行釘死人在木頭上的行為的話
[00:42:23.100 --> 00:42:26.100]  或者執法方式
[00:42:26.100 --> 00:42:30.100]  千萬要記住不要過夜
[00:42:30.100 --> 00:42:34.100]  整個耶路撒冷宮會我們見不到任何人
[00:42:34.100 --> 00:42:37.100]  有這樣的執行動態
[00:42:37.100 --> 00:42:42.100]  唯有這個人叫阿彌米塔尼的約瑟有這樣的做法
[00:42:42.100 --> 00:42:52.100]  而這個人的特色不單是耶路撒冷宮會的一份子
[00:42:52.100 --> 00:42:56.100]  他另有第二個最大的特色
[00:42:56.100 --> 00:43:02.100]  就是他很積極地等候神國的來臨
[00:43:02.100 --> 00:43:08.100]  他不是覺得有天
[00:43:08.100 --> 00:43:12.100]  今天有權力就使到盡
[00:43:12.100 --> 00:43:15.100]  顯示我們耶路撒冷的宮會
[00:43:15.100 --> 00:43:17.100]  鞏固我們的權力
[00:43:17.100 --> 00:43:19.100]  不是像他那樣殺耶穌
[00:43:19.100 --> 00:43:21.100]  最大的目的就是什麼呢
[00:43:21.100 --> 00:43:24.100]  就是要鞏固耶路撒冷的權力
[00:43:24.100 --> 00:43:29.100]  耶穌不要再傳一些有關上帝的事情
[00:43:29.100 --> 00:43:31.100]  沒有權力去做這件事
[00:43:31.100 --> 00:43:36.100]  這些我們在先前馬太福音說了很多次
[00:43:36.100 --> 00:43:38.100]  他經常問耶穌你有什麼權力
[00:43:38.100 --> 00:43:40.100]  為什麼要教聖經你有什麼權力
[00:43:40.100 --> 00:43:44.100]  耶穌沒有罪他也要誣陷到他有罪
[00:43:44.100 --> 00:43:48.100]  在這樣的情況下
[00:43:48.100 --> 00:43:57.100]  這個人物卻是在群原本沒有上帝心思
[00:43:57.100 --> 00:44:00.100]  執行上帝律法的人當中
[00:44:00.100 --> 00:44:05.100]  竟然有一個願意等候神
[00:44:05.100 --> 00:44:07.100]  他不單是等候神
[00:44:07.100 --> 00:44:10.100]  並且有行動
[00:44:10.100 --> 00:44:13.100]  不是我信主 我信了就行了
[00:44:13.100 --> 00:44:15.100]  我OK的了
[00:44:15.100 --> 00:44:17.100]  不是這樣的
[00:44:17.100 --> 00:44:20.100]  他執行
[00:44:20.100 --> 00:44:22.100]  而這個執行是有挑戰的
[00:44:22.100 --> 00:44:24.100]  看下一句
[00:44:24.100 --> 00:44:31.100]  第43節
[00:44:31.100 --> 00:44:38.100]  他放膽進去見比拉多求耶穌的身體
[00:44:38.100 --> 00:44:43.100]  留意這段聖經刻意地說一句
[00:44:43.100 --> 00:44:50.100]  放膽進去問比拉多求耶穌的身體
[00:44:50.100 --> 00:44:53.100]  這種記載
[00:44:53.100 --> 00:44:58.100]  另一次我們記得的就是
[00:44:58.100 --> 00:45:02.100]  在《耳私帖記》裏面
[00:45:02.100 --> 00:45:07.100]  當《耳私帖記》裏面記載到
[00:45:07.100 --> 00:45:12.100]  因為人們要一起承認討厭活該
[00:45:12.100 --> 00:45:17.100]  於是要將所有希伯來人殺死
[00:45:17.100 --> 00:45:23.100]  而兇手指控了所有猶太人
[00:45:23.100 --> 00:45:25.100]  要怎樣去被殺
[00:45:25.100 --> 00:45:29.100]  所以就從王那裏得到一個命令
[00:45:29.100 --> 00:45:33.100]  什麼時候將所有希伯來人殺死
[00:45:33.100 --> 00:45:35.100]  《耳私帖記》裏面記載
[00:45:35.100 --> 00:45:40.100]  耳私帖已多日沒有見過王
[00:45:40.100 --> 00:45:44.100]  但梅底葛走去和耳私帖
[00:45:44.100 --> 00:45:50.100]  不如想想怎樣去救希伯來人
[00:45:50.100 --> 00:45:52.100]  耳私帖說很久沒有見過王
[00:45:52.100 --> 00:45:54.100]  不可以隨便進去
[00:45:54.100 --> 00:45:58.100]  沒有詔我不能進去見王
[00:45:58.100 --> 00:46:00.100]  梅底葛跟他說
[00:46:00.100 --> 00:46:02.100]  你今天到這個位置
[00:46:02.100 --> 00:46:04.100]  上帝就是用你
[00:46:04.100 --> 00:46:05.100]  上帝用你
[00:46:05.100 --> 00:46:06.100]  聽清楚
[00:46:06.100 --> 00:46:11.100]  上帝用你在這個時候去實行上帝的功夫
[00:46:11.100 --> 00:46:14.100]  即是你不肯定上帝有其他方法
[00:46:14.100 --> 00:46:19.100]  不過現在就是你去侍奉主的時間
[00:46:19.100 --> 00:46:24.100]  於是耳私帖裝好身
[00:46:24.100 --> 00:46:26.100]  然後和梅底葛說
[00:46:26.100 --> 00:46:28.100]  我死就死吧
[00:46:28.100 --> 00:46:30.100]  進去見吧
[00:46:30.100 --> 00:46:34.100]  事情就有一個很不同的發展
[00:46:34.100 --> 00:46:36.100]  心態同樣一樣
[00:46:36.100 --> 00:46:38.100]  不是為了自己
[00:46:38.100 --> 00:46:39.100]  聽清楚
[00:46:39.100 --> 00:46:41.100]  不是為了自己的榮辱
[00:46:41.100 --> 00:46:44.100]  甚至可能為了做一件事情
