
[00:00:00.000 --> 00:00:08.000]  根據政府指引 港獨是可以不戴口罩
[00:20:54.000 --> 00:20:56.000]  基督教從來沒有說你信耶穌之後
[00:20:56.000 --> 00:20:58.000]  就不用做好事
[00:20:58.000 --> 00:20:59.000]  就不用愛主
[00:20:59.000 --> 00:21:01.000]  從來沒有這樣說
[00:21:01.000 --> 00:21:02.000]  不過我們知道
[00:21:02.000 --> 00:21:05.000]  我們的身份得回來是恩典
[00:21:05.000 --> 00:21:06.000]  得到身份之後
[00:21:06.000 --> 00:21:08.000]  我們就要很好的來服侍神
[00:21:08.000 --> 00:21:10.000]  好好追求
[00:21:10.000 --> 00:21:11.000]  好好愛主
[00:21:11.000 --> 00:21:13.000]  你作為耶穌的身份
[00:21:13.000 --> 00:21:14.000]  作為天國子民
[00:21:14.000 --> 00:21:15.000]  你有這個身份
[00:21:15.000 --> 00:21:20.000]  你自然就要愛天國
[00:21:20.000 --> 00:21:22.000]  因此我勸那些人去加拿大
[00:21:22.000 --> 00:21:24.000]  做了加拿大人之後
[00:21:24.000 --> 00:21:25.000]  就要愛那個地方
[00:21:25.000 --> 00:21:26.000]  去英國一樣
[00:21:26.000 --> 00:21:27.000]  去到那個國家
[00:21:27.000 --> 00:21:29.000]  領受國民身份就要愛那個地方
[00:21:29.000 --> 00:21:30.000]  在香港一樣
[00:21:30.000 --> 00:21:32.000]  愛香港這個地方
[00:21:32.000 --> 00:21:34.000]  因為你的身份
[00:21:34.000 --> 00:21:35.000]  讓我們去愛這個地方
[00:21:35.000 --> 00:21:37.000]  愛這個人
[00:21:37.000 --> 00:21:40.000]  這個身份是恩典
[00:21:40.000 --> 00:21:43.000]  基督的教授是白白稱義的
[00:21:43.000 --> 00:21:47.000]  這個身份是白白給我們
[00:21:47.000 --> 00:21:49.000]  神設立耶穌作挽回制
[00:21:49.000 --> 00:21:51.000]  是憑著他的血
[00:21:51.000 --> 00:21:53.000]  藉著人的信
[00:21:53.000 --> 00:21:56.000]  我說基督教比佛教更勝一籌
[00:21:56.000 --> 00:21:59.000]  立地成佛是甚麼都沒有
[00:21:59.000 --> 00:22:00.000]  轉色成智
[00:22:00.000 --> 00:22:02.000]  一念之間成佛
[00:22:02.000 --> 00:22:03.000]  但基督教不是
[00:22:03.000 --> 00:22:07.000]  做足了耶穌基督透過他的血
[00:22:07.000 --> 00:22:09.000]  付出代價
[00:22:09.000 --> 00:22:11.000]  使我們得到這個身份
[00:22:11.000 --> 00:22:13.000]  所以上帝是公義的
[00:22:13.000 --> 00:22:15.000]  上帝的公義
[00:22:15.000 --> 00:22:17.000]  叫我們成為他的兒女
[00:22:17.000 --> 00:22:18.000]  是這麼寶貴
[00:22:18.000 --> 00:22:20.000]  而且有這麼把握
[00:22:20.000 --> 00:22:21.000]  永恆
[00:22:21.000 --> 00:22:23.000]  憑著耶穌的血
[00:22:23.000 --> 00:22:24.000]  藉著人的信
[00:22:24.000 --> 00:22:25.000]  顯明神的義
[00:22:25.000 --> 00:22:27.000]  他用忍耐的心
[00:22:27.000 --> 00:22:31.000]  寬容先前所犯的罪
[00:22:31.000 --> 00:22:34.000]  沒有因為我們的軟弱犯罪
[00:22:34.000 --> 00:22:35.000]  而不讓我們
[00:22:35.000 --> 00:22:36.000]  只要我們相信
[00:22:36.000 --> 00:22:37.000]  接受
[00:22:37.000 --> 00:22:38.000]  如今顯明他的義
[00:22:38.000 --> 00:22:41.000]  使人知道他自己為義
[00:22:41.000 --> 00:22:43.000]  也信耶穌的仁義
[00:22:43.000 --> 00:22:45.000]  所以他的義是愛在的
[00:22:45.000 --> 00:22:46.000]  是賜給
[00:22:46.000 --> 00:22:47.000]  Given
[00:22:47.000 --> 00:22:48.000]  給予
[00:22:48.000 --> 00:22:52.000]  基督教的信息很寶貴
[00:22:52.000 --> 00:22:56.000]  今天我們面對很多惡人
[00:22:56.000 --> 00:23:00.000]  剛才駿濠的領事很好
[00:23:00.000 --> 00:23:03.000]  我們很不明白
[00:23:03.000 --> 00:23:05.000]  若拿當時也不明白
[00:23:05.000 --> 00:23:08.000]  為何利利微人要他悔改
[00:23:08.000 --> 00:23:10.000]  但在上帝眼中看來
[00:23:10.000 --> 00:23:12.000]  其實我們每個人都一樣
[00:23:12.000 --> 00:23:14.000]  我們每個人都需要
[00:23:14.000 --> 00:23:15.000]  今天在香港
[00:23:15.000 --> 00:23:18.000]  我們都有寬容的心
[00:23:18.000 --> 00:23:20.000]  去看待那些人
[00:23:20.000 --> 00:23:23.000]  不過我們都知道
[00:23:23.000 --> 00:23:27.000]  上帝是公義的
[00:23:27.000 --> 00:23:28.000]  犯錯
[00:23:28.000 --> 00:23:30.000]  做了事
[00:23:30.000 --> 00:23:31.000]  在聖經說
[00:23:31.000 --> 00:23:33.000]  都是有報應的
[00:23:33.000 --> 00:23:37.000]  但更重要的是甚麼呢?
[00:23:37.000 --> 00:23:39.000]  神給我們的身份
[00:23:39.000 --> 00:23:42.000]  是永恆不變
[00:23:42.000 --> 00:23:44.000]  地上人所做的
[00:23:44.000 --> 00:23:45.000]  種了甚麼
[00:23:45.000 --> 00:23:46.000]  收了甚麼
[00:23:46.000 --> 00:23:47.000]  是保羅所說的
[00:23:47.000 --> 00:23:49.000]  我們不是因為信耶穌
[00:23:49.000 --> 00:23:50.000]  要逃避
[00:23:50.000 --> 00:23:51.000]  我們要負責任
[00:23:51.000 --> 00:23:53.000]  我們完全不是
[00:23:53.000 --> 00:23:54.000]  但我們信耶穌
[00:23:54.000 --> 00:23:55.000]  我們得到這個身份
[00:23:55.000 --> 00:23:57.000]  我們很確實
[00:23:57.000 --> 00:23:59.000]  在這裡沒有恐懼
[00:23:59.000 --> 00:24:02.000]  我們繼續來服侍神
[00:24:02.000 --> 00:24:05.000]  我們繼續去愛我們周圍的人
[00:24:05.000 --> 00:24:06.000]  愛教會
[00:24:06.000 --> 00:24:08.000]  彼此相愛
[00:24:08.000 --> 00:24:09.000]  愛這個社區
[00:24:09.000 --> 00:24:10.000]  愛這個地方
[00:24:10.000 --> 00:24:12.000]  我們同心祈禱
[00:24:12.000 --> 00:24:13.000]  天父我們感謝你
[00:24:13.000 --> 00:24:15.000]  當我們擁有這個身份
[00:24:15.000 --> 00:24:17.000]  主我們真的很感恩
[00:24:17.000 --> 00:24:19.000]  是基督的補血
[00:24:19.000 --> 00:24:20.000]  的遮蓋
[00:24:20.000 --> 00:24:23.000]  讓我們在你眼中成為義人
[00:24:23.000 --> 00:24:24.000]  當我們成為義人的時候
[00:24:24.000 --> 00:24:26.000]  我們更加行善
[00:24:26.000 --> 00:24:28.000]  套你起源
[00:24:28.000 --> 00:24:29.000]  當很多人批評
[00:24:29.000 --> 00:24:30.000]  我們基督教信耶穌
[00:24:30.000 --> 00:24:32.000]  太簡單的時候
[00:24:32.000 --> 00:24:35.000]  主讓我們理直氣壯
[00:24:35.000 --> 00:24:36.000]  有信心
[00:24:36.000 --> 00:24:37.000]  有信息
[00:24:37.000 --> 00:24:39.000]  讓他們知道
[00:24:39.000 --> 00:24:42.000]  基督為我們承受一切
[00:24:42.000 --> 00:24:44.000]  而事實上
[00:24:44.000 --> 00:24:45.000]  在這個世界上
[00:24:45.000 --> 00:24:47.000]  很多人都很盼望
[00:24:47.000 --> 00:24:49.000]  能夠立即得到寬恕
[00:24:49.000 --> 00:24:51.000]  為了主你有這個能力
[00:24:51.000 --> 00:24:53.000]  給我們這個義
[00:24:53.000 --> 00:24:55.000]  求主祝福我們
[00:24:55.000 --> 00:24:57.000]  眾弟兄姊妹
[00:24:57.000 --> 00:25:00.000]  我們能夠認識我們的身份
[00:25:00.000 --> 00:25:01.000]  彼此相愛
[00:25:01.000 --> 00:25:03.000]  愛教會
[00:25:03.000 --> 00:25:05.000]  愛我們周圍的人
[00:25:05.000 --> 00:25:07.000]  祈禱奉主名求
[00:25:07.000 --> 00:25:09.000]  阿門
[00:25:10.000 --> 00:25:11.000]  阿門
[00:25:12.000 --> 00:25:13.000]  阿門
[00:25:14.000 --> 00:25:15.000]  阿門
[00:25:16.000 --> 00:25:17.000]  阿門
[00:25:17.000 --> 00:25:18.000]  阿門
[00:25:18.000 --> 00:25:19.000]  阿門
[00:25:19.000 --> 00:25:20.000]  阿門
[00:25:20.000 --> 00:25:21.000]  阿門
[00:25:21.000 --> 00:25:22.000]  阿門
[00:25:22.000 --> 00:25:23.000]  阿門
[00:25:23.000 --> 00:25:24.000]  阿門

