
[00:00:00.000 --> 00:00:02.000]  各位電視節目的朋友 您好
[00:16:49.000 --> 00:16:52.000]  並非是母親和兒子的關係
[00:16:52.000 --> 00:16:53.000]  如果母親和兒子的關係
[00:16:53.000 --> 00:16:55.000]  我現在幫一個人情
[00:16:55.000 --> 00:16:57.000]  去幫一個家人的需要
[00:16:57.000 --> 00:17:00.000]  很明顯整個神職的目的不是這樣
[00:17:00.000 --> 00:17:03.000]  整個神職不是說神的大能可以幫助人
[00:17:03.000 --> 00:17:05.000]  解決人情上的需要
[00:17:05.000 --> 00:17:08.000]  整個神職是榮耀上帝
[00:17:08.000 --> 00:17:13.000]  不是滿足個人的榮辱或個人的需要
[00:17:13.000 --> 00:17:18.000]  所以耶穌將母親帶回正的方向上
[00:17:18.000 --> 00:17:22.000]  我和你的關係是神人應該有關係
[00:17:22.000 --> 00:17:23.000]  如果這樣理解的時候
[00:17:23.000 --> 00:17:24.000]  你看見經文說
[00:17:24.000 --> 00:17:26.000]  婦人不是一個特別
[00:17:26.000 --> 00:17:27.000]  因為你有母親所以我幫你
[00:17:27.000 --> 00:17:29.000]  如果你沒有母親我不幫你
[00:17:29.000 --> 00:17:32.000]  是一個人和神應該有關係
[00:17:32.000 --> 00:17:33.000]  我與你什麼相干
[00:17:33.000 --> 00:17:34.000]  你再想一想
[00:17:34.000 --> 00:17:36.000]  我和你應該有什麼關係
[00:17:36.000 --> 00:17:37.500]  你看見夏文
[00:17:37.500 --> 00:17:40.000]  瑪利亞似乎明白耶穌所作的
[00:17:40.000 --> 00:17:41.000]  第五節
[00:17:41.000 --> 00:17:43.000]  母親對傭人說
[00:17:43.000 --> 00:17:45.000]  她告訴你們什麼
[00:17:45.000 --> 00:17:46.000]  你們就作什麼
[00:17:46.000 --> 00:17:49.000]  由第三節走用盡了
[00:17:49.000 --> 00:17:51.000]  瑪利亞想在乎這個問題
[00:17:51.000 --> 00:17:52.000]  到第五節
[00:17:52.000 --> 00:17:55.000]  她反過來叫其他傭人
[00:17:55.000 --> 00:17:57.000]  請你聽耶穌吩咐
[00:17:57.000 --> 00:17:59.000]  配合耶穌所說的
[00:17:59.000 --> 00:18:03.000]  即是她回到耶穌所期望的第二種關係
[00:18:03.000 --> 00:18:05.000]  神和人應該有關係
[00:18:05.000 --> 00:18:07.000]  聖經裏面
[00:18:07.000 --> 00:18:08.000]  由舊約到新約
[00:18:08.000 --> 00:18:10.000]  一直強調孝敬父母
[00:18:10.000 --> 00:18:15.000]  十節人倫第一節就是孝敬父母
[00:18:15.000 --> 00:18:18.000]  耶穌基督在十字架上
[00:18:18.000 --> 00:18:22.000]  最後掛念的是他旁邊的母親瑪利亞
[00:18:22.000 --> 00:18:25.000]  在摩太前書
[00:18:25.000 --> 00:18:27.000]  保羅特別提醒
[00:18:27.000 --> 00:18:29.000]  如果一個信耶穌的人
[00:18:29.000 --> 00:18:32.000]  不照顧家裏有需要的父母
[00:18:32.000 --> 00:18:35.000]  經文上下文特別提到經濟上的需要
[00:18:35.000 --> 00:18:37.000]  經文怎說
[00:18:37.000 --> 00:18:39.000]  如果有這樣的基督徒
[00:18:39.000 --> 00:18:41.000]  不照顧父母
[00:18:41.000 --> 00:18:45.000]  就比不信的人更不好
[00:18:45.000 --> 00:18:49.000]  我時常想將經文告訴我的子女
[00:18:49.000 --> 00:18:52.000]  因為西方好像沒什麼習慣給家用
[00:18:52.000 --> 00:18:53.000]  我想提醒他們
[00:18:53.000 --> 00:18:54.000]  將來有需要的時間
[00:18:54.000 --> 00:18:56.000]  你們看看提摩太子書
[00:18:56.000 --> 00:19:03.000]  所以聖經由始至終
[00:19:03.000 --> 00:19:06.000]  說一個很重要的家庭觀念
[00:19:06.000 --> 00:19:07.000]  要孝敬父母
[00:19:07.000 --> 00:19:10.000]  包括在物質金錢上的供應
[00:19:10.000 --> 00:19:15.000]  當瑪利亞明白耶穌的意思後
[00:19:15.000 --> 00:19:22.000]  聖經說主人家門口有六口的石缸
[00:19:22.000 --> 00:19:28.000]  每一個缸有兩三桶水
[00:19:28.000 --> 00:19:30.000]  大概是二三十卡侖
[00:19:30.000 --> 00:19:32.000]  所以加上很多水
[00:19:32.000 --> 00:19:36.000]  這些水大概是用來做潔淨禮儀之用
[00:19:36.000 --> 00:19:38.000]  本來在舊約裏
[00:19:38.000 --> 00:19:41.000]  進會幕進聖殿
[00:19:41.000 --> 00:19:43.000]  才有用水潔淨的儀式
[00:19:43.000 --> 00:19:46.000]  不過慢慢發展到拉比
[00:19:46.000 --> 00:19:48.000]  這裡加一點那裡加一點
[00:19:48.000 --> 00:19:50.000]  在家庭裏都預備了石缸
[00:19:50.000 --> 00:19:52.000]  做潔淨禮儀之用
[00:19:52.000 --> 00:19:53.000]  這是舊聖經沒有說的
[00:19:53.000 --> 00:19:55.000]  不過慢慢發展到這樣
[00:19:55.000 --> 00:20:00.000]  耶穌用了實物的地方
[00:20:00.000 --> 00:20:02.000]  作為神蹟的開始
[00:20:02.000 --> 00:20:06.000]  叫人將水倒滿了石缸到缸口
[00:20:06.000 --> 00:20:10.000]  然後完全沒有做任何東西
[00:20:10.000 --> 00:20:15.000]  就叫工人將水舀出來
[00:20:15.000 --> 00:20:17.000]  這個字第八節
[00:20:17.000 --> 00:20:21.000]  耶穌又說現在可以舀出來
[00:20:21.000 --> 00:20:22.000]  我查過字典
[00:20:22.000 --> 00:20:24.000]  因為這個字比較少用
[00:20:24.000 --> 00:20:25.000]  我查過字典
[00:20:25.000 --> 00:20:27.000]  廣東話應該是舀字
[00:20:27.000 --> 00:20:29.000]  不然我們很容易會用「吐」字
[00:20:29.000 --> 00:20:30.000]  因為我們都習慣了
[00:20:30.000 --> 00:20:32.000]  有字讀字 無字讀邊
[00:20:32.000 --> 00:20:35.000]  我們通常都是這樣做
[00:20:35.000 --> 00:20:37.000]  不過我估這個字應該是舀字
[00:20:37.000 --> 00:20:39.000]  舀出來 用廣東話說
[00:20:39.000 --> 00:20:43.000]  然後拿出來之後
[00:20:43.000 --> 00:20:46.000]  賓客發現這些酒
[00:20:46.000 --> 00:20:48.000]  比先一批的酒更好
[00:20:48.000 --> 00:20:50.000]  通常都是預備好的
[00:20:50.000 --> 00:20:53.000]  然後後備的多數是不好的
[00:20:53.000 --> 00:20:54.000]  但現在反過來
[00:20:54.000 --> 00:20:56.000]  他們以為後備的酒
[00:20:56.000 --> 00:20:59.000]  現在擺上來是更好的
[00:20:59.000 --> 00:21:02.000]  當然了 因為這些是由耶穌製造的
[00:21:02.000 --> 00:21:05.000]  是一個名牌
[00:21:05.000 --> 00:21:08.000]  當然是最好的
[00:21:08.000 --> 00:21:09.000]  這裡我們看到
[00:21:09.000 --> 00:21:14.000]  耶穌不單止出席人生喜樂的場合
[00:21:14.000 --> 00:21:18.000]  耶穌還在人生的困難
[00:21:18.000 --> 00:21:20.000]  人生的無奈
[00:21:20.000 --> 00:21:22.000]  甚至痛苦裡
[00:21:22.000 --> 00:21:24.000]  祂不會缺席
[00:21:24.000 --> 00:21:29.000]  在主人面對酒用盡的時間
[00:21:29.000 --> 00:21:30.000]  很尷尬
[00:21:30.000 --> 00:21:33.000]  但耶穌在 祂並沒有不理會
[00:21:33.000 --> 00:21:35.000]  在人生裡
[00:21:35.000 --> 00:21:36.000]  就算你多快樂也好
[00:21:36.000 --> 00:21:38.000]  或者多有倚靠也好
[00:21:38.000 --> 00:21:40.000]  你都有機會
[00:21:40.000 --> 00:21:43.000]  面對人生的缺陷
[00:21:43.000 --> 00:21:46.000]  人生的不如意
[00:21:46.000 --> 00:21:47.000]  在神樂院裡
[00:21:47.000 --> 00:21:49.000]  我有一個同學
[00:21:49.000 --> 00:21:51.000]  有一個學生
[00:21:51.000 --> 00:21:52.000]  大概這麼多年
[00:21:52.000 --> 00:21:53.000]  在神樂院裡
[00:21:53.000 --> 00:21:56.000]  我看到最快樂的一個學生
[00:21:56.000 --> 00:21:57.000]  這個學生
[00:21:57.000 --> 00:22:00.000]  他年輕的時候
[00:22:00.000 --> 00:22:02.000]  是一個很活躍的人
[00:22:02.000 --> 00:22:04.000]  什麼球類活動都喜歡
[00:22:04.000 --> 00:22:08.000]  然後他也是做社工
[00:22:08.000 --> 00:22:10.000]  很喜歡到處幫助人
[00:22:10.000 --> 00:22:11.000]  但後來
[00:22:11.000 --> 00:22:13.000]  他在人生裡遇到很多難處
[00:22:13.000 --> 00:22:18.000]  首先在他年輕做社工的時候
[00:22:18.000 --> 00:22:20.000]  他在一間工廠裡做工人
[00:22:20.000 --> 00:22:23.000]  被一副機器砸斷了兩根手指
[00:22:23.000 --> 00:22:27.000]  所以就沒有了兩根手指
[00:22:27.000 --> 00:22:28.000]  更嚴重的是
[00:22:28.000 --> 00:22:32.000]  他眼睛有毛病
[00:22:32.000 --> 00:22:33.000]  慢慢二十多歲
[00:22:33.000 --> 00:22:36.000]  就開始在法律上
[00:22:36.000 --> 00:22:38.000]  是一個完全瞎了的人
[00:22:38.000 --> 00:22:40.000]  只是看到一些影子
[00:22:40.000 --> 00:22:44.000]  是一個應該很不愉快的人生
[00:22:44.000 --> 00:22:45.000]  但上帝很憐憫他
[00:22:45.000 --> 00:22:47.000]  他很樂觀 很積極
[00:22:47.000 --> 00:22:50.000]  成為全神樂院最快樂的人
[00:22:50.000 --> 00:22:55.000]  很喜歡用他的遺憾來開玩笑
[00:22:55.000 --> 00:22:56.000]  我記得他講過幾次
[00:22:56.000 --> 00:23:00.000]  他說他沒有了兩根手指很有用
[00:23:00.000 --> 00:23:01.000]  在教會裡
[00:23:01.000 --> 00:23:04.000]  新生兒常常吃手指
[00:23:04.000 --> 00:23:05.000]  他媽媽就不知道怎麼辦
[00:23:05.000 --> 00:23:07.000]  如果你是父母
[00:23:07.000 --> 00:23:10.000]  很難叫新生兒吃手指
[00:23:10.000 --> 00:23:11.000]  他就跟這個哥哥說
[00:23:11.000 --> 00:23:17.000]  你不要吃 吃一吃就沒有了
[00:23:17.000 --> 00:23:18.000]  他就嚇得很害怕
[00:23:18.000 --> 00:23:20.000]  就不敢吃
[00:23:20.000 --> 00:23:23.000]  他很會自娛自己
[00:23:23.000 --> 00:23:25.000]  他說你不要小看我
[00:23:25.000 --> 00:23:28.000]  我是全世界最厲害的人
[00:23:28.000 --> 00:23:29.000]  為什麼這麼厲害呢
[00:23:29.000 --> 00:23:32.000]  他說你拿一隻蛋給我
[00:23:32.000 --> 00:23:39.000]  我扔出來就變成核子彈
[00:23:39.000 --> 00:23:41.000]  相信像他這麼樂觀的人
[00:23:41.000 --> 00:23:43.000]  實在是少數
[00:23:43.000 --> 00:23:48.000]  但你看到一個信靠神的人
[00:23:48.000 --> 00:23:52.000]  可以將人生的遺憾變成了
[00:23:52.000 --> 00:23:54.000]  他知道神不會缺席
[00:23:54.000 --> 00:23:57.000]  今日這位弟兄也是傳道人
[00:23:57.000 --> 00:23:59.000]  成為了安納了一位牧師
[00:23:59.000 --> 00:24:01.000]  到處幫助不同需要的人
[00:24:01.000 --> 00:24:02.000]  去講見證
[00:24:02.000 --> 00:24:03.000]  特別是講報道會
[00:24:03.000 --> 00:24:05.000]  講到上帝的恩典
[00:24:05.000 --> 00:24:07.000]  兄姐妹可能在我們人生裡
[00:24:07.000 --> 00:24:11.000]  也有走勇進尤的時間
[00:24:11.000 --> 00:24:15.000]  本來我們覺得有把握的地方
[00:24:15.000 --> 00:24:20.000]  忽然之間變成了完全不能控制
[00:24:20.000 --> 00:24:21.000]  開玩笑
[00:24:21.000 --> 00:24:23.000]  到了我們這個年紀
[00:24:23.000 --> 00:24:25.000]  人活著
[00:24:25.000 --> 00:24:27.000]  不是單靠食物
[00:24:27.000 --> 00:24:31.000]  也是要靠藥物的時候
[00:24:31.000 --> 00:24:33.000]  以前我經常覺得老人家
[00:24:33.000 --> 00:24:34.000]  為什麼這麼大盒藥
[00:24:34.000 --> 00:24:36.000]  這麼誇張
[00:24:36.000 --> 00:24:38.000]  現在開始自己有這樣的經驗
[00:24:38.000 --> 00:24:40.000]  分藥 這裡放一粒那裡放一粒
[00:24:40.000 --> 00:24:44.000]  放多了 拿出來
[00:24:44.000 --> 00:24:49.000]  我們也要有走勇進尤的時間
[00:24:49.000 --> 00:24:51.000]  家人的關係
[00:24:51.000 --> 00:24:53.000]  有走勇進尤的時間
[00:24:53.000 --> 00:24:56.000]  我們以為很有把握的經濟安排
[00:24:56.000 --> 00:24:58.000]  可能出乎我們意料之外
[00:24:58.000 --> 00:25:01.000]  有走勇進尤的時間
[00:25:01.000 --> 00:25:04.000]  甚至在教會侍奉
[00:25:04.000 --> 00:25:06.000]  有時候也會走勇進尤的時間
[00:25:06.000 --> 00:25:09.000]  我們以為滿腔熱誠去侍奉神
[00:25:09.000 --> 00:25:14.000]  但換來的未必是別人的讚賞和接納
[00:25:14.000 --> 00:25:15.000]  在這個時候
[00:25:15.000 --> 00:25:16.000]  你想起什麼呢
[00:25:16.000 --> 00:25:18.000]  請你記得
[00:25:18.000 --> 00:25:23.000]  耶穌永遠不會缺席他兒女的困境
[00:25:23.000 --> 00:25:26.000]  耶穌不但出席快樂的時間
[00:25:26.000 --> 00:25:30.000]  耶穌還不會缺席在人生困境的時候
[00:25:30.000 --> 00:25:32.000]  當人生走到很難處的時候
[00:25:32.000 --> 00:25:34.000]  請你想起這段聖經
[00:25:34.000 --> 00:25:36.000]  我們沒錯 走會用盡了
[00:25:36.000 --> 00:25:40.000]  但是上帝不會離開
[00:25:40.000 --> 00:25:42.000]  最後我想看的第三點就是第十一節
[00:25:42.000 --> 00:25:44.000]  請我們再讀一次
[00:25:44.000 --> 00:25:48.000]  在《約翰福音》第二章第十一節
[00:25:48.000 --> 00:25:50.000]  請一起讀出
[00:25:50.000 --> 00:26:01.000]  「這是耶穌所行的頭一件神蹟」
[00:26:01.000 --> 00:26:06.000]  聖經說這件事是耶穌在加里尼所行的第一件神蹟
[00:26:06.000 --> 00:26:08.000]  然後聖經怎麼說呢
[00:26:08.000 --> 00:26:10.000]  他說這件神蹟的目的
[00:26:10.000 --> 00:26:14.000]  是為了顯出他的榮耀來
[00:26:14.000 --> 00:26:15.000]  請你留意
[00:26:15.000 --> 00:26:16.000]  在舊約的所有先知
[00:26:16.000 --> 00:26:18.000]  新約所有的使徒
[00:26:18.000 --> 00:26:21.000]  並沒有一個真正的神的僕人
[00:26:21.000 --> 00:26:25.000]  行完神蹟之後會顯出他的榮耀
[00:26:25.000 --> 00:26:27.000]  這樣說是褻瀆
[00:26:27.000 --> 00:26:29.000]  是搶奪上帝的榮耀
[00:26:29.000 --> 00:26:31.000]  只有耶穌行這個神蹟的時間
[00:26:31.000 --> 00:26:32.000]  是顯出他的榮耀來
[00:26:32.000 --> 00:26:33.000]  什麼意思呢
[00:26:33.000 --> 00:26:36.000]  因為耶穌和使徒和先知不相同
[00:26:36.000 --> 00:26:40.000]  使徒和先知只是為上帝工作的神的僕人
[00:26:40.000 --> 00:26:42.000]  但是耶穌基督就是上帝本身
[00:26:42.000 --> 00:26:45.000]  所以這個神蹟是顯示他的榮耀
[00:26:45.000 --> 00:26:50.000]  楊方文第20章這本書快要結束的時間
[00:26:50.000 --> 00:26:52.000]  說出這本書寫作的目的
[00:26:52.000 --> 00:26:53.000]  但記者些事
[00:26:53.000 --> 00:26:55.000]  記載的事跡
[00:26:55.000 --> 00:26:57.000]  特別是那七個神蹟
[00:26:57.000 --> 00:26:59.000]  是要顯出上帝的作為
[00:26:59.000 --> 00:27:00.000]  他是神的兒子
[00:27:00.000 --> 00:27:02.000]  讀完之後可以信他
[00:27:02.000 --> 00:27:06.000]  這裏聖經出現一個字
[00:27:06.000 --> 00:27:09.000]  他的門徒就信他了
[00:27:09.000 --> 00:27:12.000]  楊方文是很特別的科幻書
[00:27:12.000 --> 00:27:13.000]  相信大家讀的時候很容易發現
[00:27:13.000 --> 00:27:15.000]  和馬太馬赫路加不相同
[00:27:15.000 --> 00:27:17.000]  其中一個不同的地方就是
[00:27:17.000 --> 00:27:19.000]  楊方文用了很多個信字
[00:27:19.000 --> 00:27:21.000]  當然三卷其他所謂的符禮福音
[00:27:21.000 --> 00:27:22.000]  都是用信字
[00:27:22.000 --> 00:27:24.000]  不過楊方文用的方法
[00:27:24.000 --> 00:27:26.000]  和其他三卷方書不相同
[00:27:26.000 --> 00:27:28.000]  信這個字在楊方文
[00:27:28.000 --> 00:27:30.000]  全部八十多次
[00:27:30.000 --> 00:27:31.000]  沒有一次例外
[00:27:31.000 --> 00:27:33.000]  都是用動詞的
[00:27:33.000 --> 00:27:34.000]  即是說楊方文說的信
[00:27:34.000 --> 00:27:37.000]  不是單單頭腦上的知識資料
[00:27:37.000 --> 00:27:39.000]  是說那些人對上帝的回應
[00:27:39.000 --> 00:27:41.000]  對上帝的投靠
[00:27:41.000 --> 00:27:43.000]  耶穌顯出的神蹟出來之後
[00:27:43.000 --> 00:27:47.000]  就令到門徒會信靠他
[00:27:47.000 --> 00:27:51.000]  整個神蹟的目的
[00:27:51.000 --> 00:27:55.000]  是要顯出耶穌的榮耀
[00:27:55.000 --> 00:27:57.000]  頂子會
[00:27:57.000 --> 00:27:59.000]  我們有困難的時候
[00:27:59.000 --> 00:28:01.000]  人生有難處
[00:28:01.000 --> 00:28:03.000]  有走勇進了的時候
[00:28:03.000 --> 00:28:04.000]  我們很自然投靠上帝
[00:28:04.000 --> 00:28:05.000]  如果我們屬於上帝的人
[00:28:05.000 --> 00:28:06.000]  很自然地祈禱
[00:28:06.000 --> 00:28:08.000]  我有病求神醫治我
[00:28:08.000 --> 00:28:10.000]  我有困難求神幫助我解決
[00:28:10.000 --> 00:28:11.000]  我這件事解決不了
[00:28:11.000 --> 00:28:13.000]  求神幫助我經歷到他的大難
[00:28:13.000 --> 00:28:14.000]  很自然地
[00:28:14.000 --> 00:28:16.000]  我相信我們都會這樣祈禱
[00:28:16.000 --> 00:28:17.000]  不過很容易我們忽略的地方是
[00:28:17.000 --> 00:28:19.000]  為什麼我們要這樣祈禱呢
[00:28:19.000 --> 00:28:21.000]  我們這樣投靠上帝
[00:28:21.000 --> 00:28:22.000]  目的是什麼呢
[00:28:22.000 --> 00:28:24.000]  如果我們目的單單是說
[00:28:24.000 --> 00:28:27.000]  我這個難處很想神幫我解決了它
[00:28:27.000 --> 00:28:30.000]  這樣其實我們和不信耶穌的人
[00:28:30.000 --> 00:28:32.000]  去敲經念佛
[00:28:32.000 --> 00:28:34.000]  去求神拜佛
[00:28:34.000 --> 00:28:36.000]  那些拜菩薩的人其實沒什麼分別
[00:28:36.000 --> 00:28:39.000]  我們都很想來催吉避凶
[00:28:39.000 --> 00:28:41.000]  能夠免除災害
[00:28:41.000 --> 00:28:44.000]  但聖經告訴我們
[00:28:44.000 --> 00:28:46.000]  人生的困境
[00:28:46.000 --> 00:28:48.000]  酒用盡了而得到解決
[00:28:48.000 --> 00:28:50.000]  將水變成酒的目的
[00:28:50.000 --> 00:28:55.000]  不是為了滿足當時賓客上的飲食上的需要
[00:28:55.000 --> 00:29:00.000]  真正的目的是顯出上帝的榮耀
[00:29:00.000 --> 00:29:02.000]  當我有困難的時候
[00:29:02.000 --> 00:29:05.000]  我正正就是在我人的軟弱裡
[00:29:05.000 --> 00:29:06.000]  我祈禱上帝
[00:29:06.000 --> 00:29:07.000]  上帝在我這個困難裡
[00:29:07.000 --> 00:29:09.000]  顯出了我的榮耀
[00:29:09.000 --> 00:29:11.000]  所以每逢有困難有挫折的時間
[00:29:11.000 --> 00:29:13.000]  正正就是我們投靠上帝
[00:29:13.000 --> 00:29:15.000]  要顯出上帝的榮耀
[00:29:15.000 --> 00:29:17.000]  一個很好的機會
[00:29:17.000 --> 00:29:19.000]  如果我們不是從這樣的動機
[00:29:19.000 --> 00:29:21.000]  去投靠神的話
[00:29:21.000 --> 00:29:25.000]  這樣我們很難真正明白
[00:29:25.000 --> 00:29:27.000]  耶穌所行的神蹟
[00:29:27.000 --> 00:29:29.000]  耶穌出席人的歡樂
[00:29:29.000 --> 00:29:35.000]  耶穌不缺席人的兒女的困境
[00:29:35.000 --> 00:29:39.000]  還有耶穌要坐直在祂自己的作為當中
[00:29:39.000 --> 00:29:45.000]  真正在這個事件能夠坐在這個寶座上的是上帝自己
[00:29:45.000 --> 00:29:46.000]  不是我自己的需要
[00:29:46.000 --> 00:29:47.000]  不是我的感受
[00:29:47.000 --> 00:29:51.000]  是要顯出上帝的榮耀來
[00:29:51.000 --> 00:29:52.000]  靜姐妹
[00:29:52.000 --> 00:29:58.000]  在人生裡我們總會有機會遇見走容盡了
[00:29:58.000 --> 00:30:01.000]  當你投靠上帝的時候
[00:30:01.000 --> 00:30:03.000]  你的心 你的動機
[00:30:03.000 --> 00:30:06.000]  會不會被提醒回到神那裡
[00:30:06.000 --> 00:30:08.000]  顯出神的榮耀來
[00:30:08.000 --> 00:30:09.000]  沒錯
[00:30:09.000 --> 00:30:10.000]  很容易就說
[00:30:10.000 --> 00:30:11.000]  神下祢幫我解決了我的困難
[00:30:11.000 --> 00:30:13.000]  或者我這個疾病 這個苦痛
[00:30:13.000 --> 00:30:15.000]  求祢幫我來挪開
[00:30:15.000 --> 00:30:16.000]  這是很自然的反應
[00:30:16.000 --> 00:30:18.000]  不過同樣你會不會被提醒
[00:30:18.000 --> 00:30:19.000]  就是神在這個過程裡
[00:30:19.000 --> 00:30:23.000]  我願意你得到當得的榮耀
[00:30:23.000 --> 00:30:25.000]  剛才很欣賞我們的師班
[00:30:25.000 --> 00:30:28.000]  唱了一首很美麗的詩歌
[00:30:28.000 --> 00:30:31.000]  大家想不想唱一次
[00:30:31.000 --> 00:30:33.000]  我想邀請師班們
[00:30:33.000 --> 00:30:35.000]  可不可以請你們再上台上
[00:30:35.000 --> 00:30:36.000]  帶領我們唱一次
[00:30:36.000 --> 00:30:38.000]  我們可以跟著唱
[00:30:38.000 --> 00:30:42.000]  他們唱到那些嗚啊 哈啊那些地方
[00:30:42.000 --> 00:30:43.000]  你可以跟著唱
[00:30:43.000 --> 00:30:45.000]  或者你可以靜一靜想一想
[00:30:45.000 --> 00:30:47.000]  透過那段時間
[00:30:47.000 --> 00:30:48.000]  你思想一下
[00:30:48.000 --> 00:30:50.000]  我有沒有走容盡了
[00:30:50.000 --> 00:30:52.000]  我對神的態度
[00:30:52.000 --> 00:30:54.000]  有沒有願意得到榮耀的心
[00:30:54.000 --> 00:30:56.000]  我們一起跟師班唱一次
[00:30:56.000 --> 00:30:59.000]  我覺得這首詩歌所唱的歌詞
[00:30:59.000 --> 00:31:02.000]  正正就是今天我們所提的訊息
[00:31:02.000 --> 00:31:06.000]  神的心是願意賜福給
[00:31:06.000 --> 00:31:10.000]  投靠祂的人
[00:31:10.000 --> 00:31:12.000]  多謝師班可以幫我們
[00:31:12.000 --> 00:31:13.000]  再唱這首詩歌一次
[00:31:13.000 --> 00:31:15.000]  我們如果可以的話
[00:31:15.000 --> 00:31:19.000]  可以跟著一起唱
[00:31:19.000 --> 00:31:35.000]  《神的心》 詞:陳家麗 曲:陳志遠
[00:31:35.000 --> 00:31:44.000]  願化地心 神的心 萬里以內
[00:31:44.000 --> 00:31:52.000]  一生一世 何必一人分別為一半呢
[00:31:52.000 --> 00:32:00.000]  願化地心 是千古的一念
[00:32:00.000 --> 00:32:08.000]  一生一世 何必一去千來人不分別
[00:32:08.000 --> 00:32:15.000]  當你一路來 何苦我為你奮戰呢
[00:32:15.000 --> 00:32:24.000]  師班從來沒有人信你只顧我而別
[00:32:24.000 --> 00:32:31.000]  路上遇上困難 何苦我為你來守望
[00:32:31.000 --> 00:32:40.000]  為了你 全心全意我全球都安慰
[00:32:40.000 --> 00:32:48.000]  願化地心 是癡愛的一念
[00:32:48.000 --> 00:32:57.000]  一生一世 我要將內心的好永遠
[00:32:57.000 --> 00:33:07.000]  一生一世 何苦我為你奮戰呢
[00:33:07.000 --> 00:33:16.000]  願化地心 是癡愛的一念
[00:33:16.000 --> 00:33:24.000]  一生一世 何苦我為你奮戰呢
[00:33:24.000 --> 00:33:30.000]  (音樂)
[00:33:30.000 --> 00:33:39.000]  啊...
[00:33:39.000 --> 00:33:46.000]  (音樂)
[00:33:46.000 --> 00:33:55.000]  啊...
[00:33:55.000 --> 00:34:18.000]  (音樂)
[00:34:18.000 --> 00:34:26.000]  願化地心 是癡愛的一念
[00:34:26.000 --> 00:34:34.000]  一生一世 何必一人分別為一半呢
[00:34:34.000 --> 00:34:42.000]  願化地心 是千古的一念
[00:34:42.000 --> 00:34:50.000]  一生一世 何必一人分別為一半呢
[00:34:50.000 --> 00:34:57.000]  當你一路來 何苦我為你奮戰呢
[00:34:57.000 --> 00:35:05.000]  師班從來沒有人信你只顧我而別
[00:35:05.000 --> 00:35:12.000]  要想一重啊 何苦我為你來守望
[00:35:12.000 --> 00:35:20.000]  為了你 全心全意我全球都安慰
[00:35:20.000 --> 00:35:28.000]  願化地心 是癡愛的一念
[00:35:28.000 --> 00:35:36.000]  一生一世 我要證明
[00:35:36.000 --> 00:35:44.000]  心頭好永遠
[00:35:44.000 --> 00:35:49.000]  (音樂)
[00:35:49.000 --> 00:35:51.000]  多謝師班 多謝梓輝
[00:35:51.000 --> 00:35:52.000]  很美麗的詩歌
[00:35:52.000 --> 00:35:59.000]  我相信你的詩歌能夠帶出今天我們剛剛經文所提的地方
[00:35:59.000 --> 00:36:03.000]  當我們遇見人生走勇盡了的時間
[00:36:03.000 --> 00:36:07.000]  請你不要忘記我們的神是一位怎樣的上帝
[00:36:07.000 --> 00:36:10.000]  然後 由願我們回應祂的時間
[00:36:10.000 --> 00:36:13.000]  是讓我們 讓我們周圍的人
[00:36:13.000 --> 00:36:16.000]  見到上帝更奇妙的作為
[00:36:16.000 --> 00:36:20.000]  請我們一起做個祈禱
[00:36:20.000 --> 00:36:24.000]  主祢但願祢對我們說話
[00:36:24.000 --> 00:36:28.000]  我特別為了我們當中弟兄姊妹可能面對人生很多難處
[00:36:28.000 --> 00:36:30.000]  可能是我們的健康
[00:36:30.000 --> 00:36:33.000]  我們家人的困境
[00:36:33.000 --> 00:36:36.000]  有些可能我們不能夠跟別人分享的困難
[00:36:36.000 --> 00:36:38.000]  一些心事
[00:36:38.000 --> 00:36:43.000]  甚至是侍奉裡面出現的困難 矛盾
[00:36:43.000 --> 00:36:46.000]  我求主今日對我們說話
[00:36:46.000 --> 00:36:51.000]  祢的心意是叫我們喜樂 蒙恩的人生
[00:36:51.000 --> 00:36:54.000]  我們就拿著神的應許到祢面前來
[00:36:54.000 --> 00:36:57.000]  求主為我們解決這些困難
[00:36:57.000 --> 00:37:01.000]  讓我們經歷到祢是豐盛又大能的神
[00:37:01.000 --> 00:37:02.000]  更加祈求祢
[00:37:02.000 --> 00:37:06.000]  求祢就在我們困難當中
[00:37:06.000 --> 00:37:08.000]  能夠見到祢的榮耀
[00:37:08.000 --> 00:37:10.000]  求祢叫我們回應祢的時間
[00:37:10.000 --> 00:37:13.000]  又讓我們 讓周圍的人
[00:37:13.000 --> 00:37:15.000]  更見到神的榮耀
[00:37:15.000 --> 00:37:19.000]  願溫哥華播道會能夠給予更大的使用
[00:37:19.000 --> 00:37:21.000]  成為榮耀祢的教會
[00:37:21.000 --> 00:37:25.000]  我們禱告 奉賴耶穌基督聖名祈禱
[00:37:25.000 --> 00:37:26.000]  阿門
[00:37:26.000 --> 00:37:28.000]  (字幕製作:貝爾)
[00:37:28.000 --> 00:37:30.000]  (音量注意)

