
[00:00:00.000 --> 00:00:05.000]  各位大姐姐妹 各位朋友你們好
[00:20:00.000 --> 00:20:07.000]  他們在Valdean族中取得了土人的信任
[00:20:07.000 --> 00:20:10.000]  Rachel一直供奉到1994年
[00:20:10.000 --> 00:20:13.000]  對那些殺人族的人來說
[00:20:13.000 --> 00:20:18.000]  他們無私的愛感染了他們
[00:20:18.000 --> 00:20:22.000]  起初他們都是拒絕這些婦女
[00:20:22.000 --> 00:20:25.000]  後來因為他們染了傳染病
[00:20:25.000 --> 00:20:31.000]  是靠Rachel和其他宗教士的醫治
[00:20:31.000 --> 00:20:33.000]  救活了他們的人
[00:20:33.000 --> 00:20:36.000]  並且他們的愛心感動了他們
[00:20:36.000 --> 00:20:40.000]  90%的族人信了耶穌
[00:20:40.000 --> 00:20:44.000]  這套戲講述Nate的兒子Steven
[00:20:44.000 --> 00:20:49.000]  和當時的長老McCarty的關係
[00:20:49.000 --> 00:20:51.000]  Steven長大後
[00:20:51.000 --> 00:20:55.000]  決定秉承父親的遺志
[00:20:55.000 --> 00:20:58.000]  回到殺人族森林區
[00:20:58.000 --> 00:21:02.000]  看看父親死在一個怎樣的環境
[00:21:02.000 --> 00:21:05.000]  當時這個族長McCarty
[00:21:05.000 --> 00:21:12.000]  帶著Steven到Nate Singh遇難的地方
[00:21:12.000 --> 00:21:14.000]  當他看完之後
[00:21:14.000 --> 00:21:19.000]  他對Steven說出一個秘密
[00:21:19.000 --> 00:21:22.000]  「我想告訴你
[00:21:22.000 --> 00:21:26.000]  殺你父親的兇手就是我」
[00:21:26.000 --> 00:21:28.000]  於是拿出一根矛
[00:21:28.000 --> 00:21:34.000]  「我就是用這根矛刺穿他的胸膛」
[00:21:34.000 --> 00:21:37.000]  並冒出矛段
[00:21:37.000 --> 00:21:42.000]  「現在我把這根矛交給你
[00:21:42.000 --> 00:21:46.000]  請你殺掉我
[00:21:46.000 --> 00:21:49.000]  報復你父親之仇」
[00:21:49.000 --> 00:21:52.000]  Steven聽到的時候很痛苦
[00:21:52.000 --> 00:21:55.000]  他就想起一件事
[00:21:55.000 --> 00:21:59.000]  當他父親離開前一刻的情況
[00:21:59.000 --> 00:22:01.000]  他問他父親
[00:22:01.000 --> 00:22:04.000]  「你們有大槍
[00:22:04.000 --> 00:22:06.000]  在緊急的時候
[00:22:06.000 --> 00:22:09.000]  你們不會用槍來保護自己嗎?
[00:22:09.000 --> 00:22:11.000]  叫你們自己存活嗎?」
[00:22:11.000 --> 00:22:13.000]  他父親就這樣對他說
[00:22:13.000 --> 00:22:17.000]  「我們想過我們不會
[00:22:17.000 --> 00:22:22.000]  因為我們已經信了耶穌
[00:22:22.000 --> 00:22:26.000]  我們已經有永生的盼望
[00:22:26.000 --> 00:22:29.000]  將來我們始終會有一死
[00:22:29.000 --> 00:22:31.000]  但我們在天上
[00:22:31.000 --> 00:22:35.000]  永遠在主耶穌的裡面
[00:22:35.000 --> 00:22:38.000]  但這七個人沒有聽過福音
[00:22:38.000 --> 00:22:41.000]  他們未曾信耶穌
[00:22:41.000 --> 00:22:43.000]  他們不會像我們這樣
[00:22:43.000 --> 00:22:48.000]  能夠有機會在天堂裡享受永生」
[00:22:48.000 --> 00:22:52.000]  所以Steven想起這件事的時候
[00:22:52.000 --> 00:22:54.000]  就對長老說
[00:22:54.000 --> 00:22:56.000]  「你錯了
[00:22:56.000 --> 00:22:59.000]  不是你取了我父親的生命
[00:22:59.000 --> 00:23:03.000]  是我父親願意將我的生命奉獻給你
[00:23:03.000 --> 00:23:08.000]  因為耶穌為他奉獻了他自己的生命
[00:23:08.000 --> 00:23:10.000]  成為了生命的糧
[00:23:10.000 --> 00:23:13.000]  以致我父親得到飽足
[00:23:13.000 --> 00:23:16.000]  我也得到飽足
[00:23:16.000 --> 00:23:20.000]  你也會因為信耶穌而得到飽足」
[00:23:20.000 --> 00:23:22.000]  他們兩人談到這個時候
[00:23:22.000 --> 00:23:24.000]  互相擁抱
[00:23:24.000 --> 00:23:26.000]  我們會問
[00:23:26.000 --> 00:23:29.000]  這些土人是否未開化?
[00:23:29.000 --> 00:23:32.000]  可能他們為了一點點的利益
[00:23:32.000 --> 00:23:35.000]  不惜私散
[00:23:35.000 --> 00:23:38.000]  但當我們認識了耶穌的時候
[00:23:38.000 --> 00:23:41.000]  耶穌的耶穌就是生命之糧
[00:23:41.000 --> 00:23:44.000]  他們的看法就完全不同了
[00:23:44.000 --> 00:23:48.000]  所以耶穌不單給我們真正的滿足
[00:23:48.000 --> 00:23:51.000]  他更加給我們真正的安全感
[00:23:51.000 --> 00:23:54.000]  這五個宗教士的安全感
[00:23:54.000 --> 00:23:56.000]  不在乎那把槍
[00:23:56.000 --> 00:23:59.000]  而是在乎他們在耶穌基督的盼望
[00:23:59.000 --> 00:24:01.000]  這才是真正的保障
[00:24:01.000 --> 00:24:03.000]  所以37字說
[00:24:03.000 --> 00:24:05.000]  「凡父所賜給我的人
[00:24:05.000 --> 00:24:07.000]  必到我這裡來
[00:24:07.000 --> 00:24:09.000]  到我這裡來的
[00:24:09.000 --> 00:24:11.000]  我總不掉以他人
[00:24:11.000 --> 00:24:13.000]  因為我從天上降下來
[00:24:13.000 --> 00:24:15.000]  不過是按自己的意思
[00:24:15.000 --> 00:24:19.000]  乃是按那參案來者的意思
[00:24:19.000 --> 00:24:21.000]  參案來者的就是
[00:24:21.000 --> 00:24:23.000]  他所賜給我的
[00:24:23.000 --> 00:24:25.000]  要我一個也不失落
[00:24:25.000 --> 00:24:27.000]  盡每日卻叫他復活
[00:24:27.000 --> 00:24:29.000]  因為我父的意思
[00:24:29.000 --> 00:24:32.000]  是叫一切見子而信的人得永生
[00:24:32.000 --> 00:24:35.000]  並且盡每日我要叫他復活」
[00:24:35.000 --> 00:24:37.000]  你看看
[00:24:37.000 --> 00:24:41.000]  今天耶穌給我們一個多寶貴的應許
[00:24:41.000 --> 00:24:43.000]  到我這裡來
[00:24:43.000 --> 00:24:45.000]  我總不掉以他人
[00:24:45.000 --> 00:24:47.000]  他所賜給我的
[00:24:47.000 --> 00:24:49.000]  叫我一個也不失落
[00:24:49.000 --> 00:24:51.000]  世界上有哪間保險公司
[00:24:51.000 --> 00:24:53.000]  有哪個人
[00:24:53.000 --> 00:24:55.000]  有哪個政府
[00:24:55.000 --> 00:24:57.000]  有哪個父母
[00:24:57.000 --> 00:24:59.000]  能夠說出這樣的應許
[00:24:59.000 --> 00:25:01.000]  耶穌說到我這裡來
[00:25:01.000 --> 00:25:03.000]  一個也不失落
[00:25:03.000 --> 00:25:05.000]  我總不掉以他人
[00:25:05.000 --> 00:25:07.000]  今天在這個世界裡
[00:25:07.000 --> 00:25:11.000]  雖然我們說的話說得很好聽
[00:25:11.000 --> 00:25:13.000]  雖然我們的應許有很多
[00:25:13.000 --> 00:25:15.000]  但是
[00:25:15.000 --> 00:25:19.000]  我們是否真正的保障
[00:25:19.000 --> 00:25:21.000]  耶穌說到我這裡來
[00:25:21.000 --> 00:25:23.000]  一個也不失落
[00:25:23.000 --> 00:25:25.000]  為什麼他這樣說?
[00:25:25.000 --> 00:25:27.000]  兩個原因
[00:25:27.000 --> 00:25:29.000]  第一是父親的意思
[00:25:29.000 --> 00:25:31.000]  是賜我們給耶穌
[00:25:31.000 --> 00:25:33.000]  是神懇求我們
[00:25:33.000 --> 00:25:35.000]  耶穌為我們死
[00:25:35.000 --> 00:25:37.000]  第二
[00:25:37.000 --> 00:25:39.000]  因為在耶穌的裡面
[00:25:39.000 --> 00:25:41.000]  才是真正的盼望
[00:25:41.000 --> 00:25:43.000]  真正的永生
[00:25:43.000 --> 00:25:45.000]  過去
[00:25:45.000 --> 00:25:47.000]  人有悲歡離合
[00:25:47.000 --> 00:25:49.000]  欲有陰晴圓缺
[00:25:49.000 --> 00:25:51.000]  此事古難傳
[00:25:51.000 --> 00:25:53.000]  今天你的病好起來
[00:25:53.000 --> 00:25:55.000]  始終有一天你會再病
[00:25:55.000 --> 00:25:57.000]  會死亡
[00:25:57.000 --> 00:25:59.000]  今天你擁有所有的東西
[00:25:59.000 --> 00:26:03.000]  錢財、地位、名譽
[00:26:03.000 --> 00:26:05.000]  一會兒
[00:26:05.000 --> 00:26:07.000]  就像煙雲一樣過去
[00:26:07.000 --> 00:26:11.000]  大江東去浪淘盡
[00:26:11.000 --> 00:26:13.000]  古風流人物
[00:26:13.000 --> 00:26:17.000]  誰能給你像耶穌基督的應許?
[00:26:17.000 --> 00:26:19.000]  在我當中
[00:26:19.000 --> 00:26:21.000]  凡是跟隨我的
[00:26:21.000 --> 00:26:25.000]  沒有一個可以失落
[00:26:25.000 --> 00:26:27.000]  這就是耶穌基督給我們的恩賜
[00:26:27.000 --> 00:26:29.000]  最後我們來看看
[00:26:29.000 --> 00:26:31.000]  第41至51節
[00:26:31.000 --> 00:26:35.000]  耶穌不單是給我們保障
[00:26:35.000 --> 00:26:37.000]  耶穌不單是給我們
[00:26:37.000 --> 00:26:41.000]  很大的應許
[00:26:41.000 --> 00:26:43.000]  耶穌更加給我們生命
[00:26:43.000 --> 00:26:45.000]  給我們
[00:26:45.000 --> 00:26:47.000]  41至51節
[00:26:47.000 --> 00:26:49.000]  在《聖經》
[00:26:49.000 --> 00:26:51.000]  我們會詳細下一次討論
[00:26:51.000 --> 00:26:55.000]  但我只想強調一件事
[00:26:55.000 --> 00:26:59.000]  只有耶穌才是生命之糧
[00:26:59.000 --> 00:27:01.000]  死
[00:27:01.000 --> 00:27:03.000]  什麼都會沒有
[00:27:03.000 --> 00:27:05.000]  你擁有的東西
[00:27:05.000 --> 00:27:07.000]  都會化為烏有
[00:27:07.000 --> 00:27:09.000]  但在耶穌的教導中
[00:27:09.000 --> 00:27:11.000]  祂戰勝了死亡
[00:27:11.000 --> 00:27:13.000]  在41節說
[00:27:13.000 --> 00:27:15.000]  你們的祖宗在抗疫
[00:27:15.000 --> 00:27:17.000]  在馬拿還是死了
[00:27:17.000 --> 00:27:19.000]  這是從天上降下來的糧
[00:27:19.000 --> 00:27:21.000]  叫人吃了就不死
[00:27:21.000 --> 00:27:25.000]  你以前吃了馬拿
[00:27:25.000 --> 00:27:27.000]  始終有一天會死
[00:27:27.000 --> 00:27:29.000]  今天你吃到最好的食物
[00:27:29.000 --> 00:27:31.000]  一會兒都會餓死
[00:27:31.000 --> 00:27:33.000]  一會兒都會沒有了
[00:27:33.000 --> 00:27:35.000]  耶穌就是從天上降下來
[00:27:35.000 --> 00:27:37.000]  生命之糧
[00:27:37.000 --> 00:27:39.000]  人如果吃了這個糧
[00:27:39.000 --> 00:27:41.000]  就會永遠活著
[00:27:41.000 --> 00:27:45.000]  哪些人可以有永生的百亡
[00:27:45.000 --> 00:27:47.000]  耶穌說:到我這裡來
[00:27:47.000 --> 00:27:49.000]  到我這裡來的意思
[00:27:49.000 --> 00:27:51.000]  不是去禮拜堂
[00:27:51.000 --> 00:27:53.000]  是降服給他
[00:27:53.000 --> 00:27:57.000]  是將你的生命交給耶穌
[00:27:57.000 --> 00:27:59.000]  是信他
[00:27:59.000 --> 00:28:01.000]  悔改認罪
[00:28:01.000 --> 00:28:03.000]  將你生命的主權交給他
[00:28:03.000 --> 00:28:07.000]  這就是真正的活著
[00:28:07.000 --> 00:28:11.000]  今天世界上的人在找
[00:28:11.000 --> 00:28:13.000]  到處去找
[00:28:13.000 --> 00:28:15.000]  像我上次說的尋尋覓覓
[00:28:15.000 --> 00:28:17.000]  去找什麼
[00:28:17.000 --> 00:28:19.000]  德國的慕尼黑有個小丑叫維尼坦
[00:28:19.000 --> 00:28:21.000]  每次出場的時候
[00:28:21.000 --> 00:28:23.000]  他總是喜歡做一個短劇
[00:28:23.000 --> 00:28:25.000]  他一出場
[00:28:25.000 --> 00:28:27.000]  在舞台裡
[00:28:27.000 --> 00:28:29.000]  黑漆漆的
[00:28:29.000 --> 00:28:31.000]  燈照著一個光圈
[00:28:31.000 --> 00:28:33.000]  他就在光圈裡
[00:28:33.000 --> 00:28:35.000]  找啊找啊
[00:28:35.000 --> 00:28:37.000]  好像找到很重要的東西
[00:28:37.000 --> 00:28:39.000]  好像找不到
[00:28:39.000 --> 00:28:41.000]  忽然有個警察經過
[00:28:41.000 --> 00:28:43.000]  他就問:朋友
[00:28:43.000 --> 00:28:45.000]  你不見了東西嗎?
[00:28:45.000 --> 00:28:47.000]  他說:是啊,搞不定
[00:28:47.000 --> 00:28:49.000]  我家鎖匙不見了
[00:28:49.000 --> 00:28:51.000]  如果找不到鎖匙
[00:28:51.000 --> 00:28:53.000]  就不能回家了
[00:28:53.000 --> 00:28:55.000]  我要露宿街頭
[00:28:55.000 --> 00:28:57.000]  這個警察就很慘
[00:28:57.000 --> 00:28:59.000]  每天在光圈裡玩
[00:28:59.000 --> 00:29:01.000]  半小時一無所獲
[00:29:01.000 --> 00:29:03.000]  這個警察很奇怪
[00:29:03.000 --> 00:29:05.000]  這個地方很小
[00:29:05.000 --> 00:29:07.000]  要找就找了
[00:29:07.000 --> 00:29:09.000]  為什麼找不到呢
[00:29:09.000 --> 00:29:11.000]  於是他就對維尼坦說
[00:29:11.000 --> 00:29:13.000]  朋友,你想清楚
[00:29:13.000 --> 00:29:15.000]  你是不是在這裡不見了
[00:29:15.000 --> 00:29:17.000]  維尼坦看著他
[00:29:17.000 --> 00:29:19.000]  很奇怪
[00:29:19.000 --> 00:29:21.000]  他就說:我知道
[00:29:21.000 --> 00:29:23.000]  我知道不是在這裡不見
[00:29:23.000 --> 00:29:25.000]  是在對面黑暗的角落
[00:29:25.000 --> 00:29:27.000]  黑暗的角落不見了
[00:29:27.000 --> 00:29:29.000]  這個警察就很奇怪
[00:29:29.000 --> 00:29:31.000]  為什麼你不去那裡找
[00:29:31.000 --> 00:29:33.000]  在這裡找
[00:29:33.000 --> 00:29:35.000]  你也知道不是在這裡不見
[00:29:35.000 --> 00:29:37.000]  當然不會找到
[00:29:37.000 --> 00:29:39.000]  這個維尼坦就說
[00:29:39.000 --> 00:29:41.000]  你看不清楚
[00:29:41.000 --> 00:29:43.000]  這裡有光那裡沒有光
[00:29:43.000 --> 00:29:45.000]  所以就在這裡找
[00:29:45.000 --> 00:29:47.000]  世界上很多人就是這樣
[00:29:47.000 --> 00:29:49.000]  尋求人生的意義
[00:29:49.000 --> 00:29:51.000]  尋求保障
[00:29:51.000 --> 00:29:53.000]  但他找錯了
[00:29:53.000 --> 00:29:55.000]  他以為錢可以給他保障
[00:29:55.000 --> 00:29:57.000]  他以為名譽權力
[00:29:57.000 --> 00:29:59.000]  可以給他保障
[00:29:59.000 --> 00:30:01.000]  全部都是
[00:30:01.000 --> 00:30:03.000]  反感暴力
[00:30:03.000 --> 00:30:05.000]  所以耶穌就告訴你
[00:30:05.000 --> 00:30:07.000]  真正
[00:30:07.000 --> 00:30:09.000]  給他滿足的是生命之量
[00:30:09.000 --> 00:30:11.000]  在耶穌這裡
[00:30:11.000 --> 00:30:13.000]  我們信了主的
[00:30:13.000 --> 00:30:15.000]  我們才有真正的滿足
[00:30:15.000 --> 00:30:17.000]  我們信了主才有真正的盼望
[00:30:17.000 --> 00:30:19.000]  因為耶穌說
[00:30:19.000 --> 00:30:21.000]  人活著不是單靠食物
[00:30:21.000 --> 00:30:23.000]  我們會看中神的話
[00:30:23.000 --> 00:30:25.000]  我們會看中神屬靈的需要
[00:30:25.000 --> 00:30:27.000]  我們會看中真正的飽足
[00:30:27.000 --> 00:30:29.000]  我們會看中真正的飽足
[00:30:29.000 --> 00:30:31.000]  我們會看中真正的飽足
[00:30:31.000 --> 00:30:33.000]  這才是真正的活著
[00:30:33.000 --> 00:30:35.000]  今天你追求什麼呢
[00:30:35.000 --> 00:30:37.000]  你是追求
[00:30:37.000 --> 00:30:39.000]  明知會失去的東西
[00:30:39.000 --> 00:30:41.000]  還是追求有永恆價值的東西
[00:30:41.000 --> 00:30:43.000]  還是追求有永恆價值的東西
[00:30:43.000 --> 00:30:45.000]  求主幫助我們
[00:30:45.000 --> 00:30:47.000]  叫我們做一個聰明的抉擇
[00:30:47.000 --> 00:30:49.000]  請我們左主同心
[00:30:49.000 --> 00:30:51.000]  一同的禱告
[00:30:51.000 --> 00:30:53.000]  慈悲人一天
[00:30:53.000 --> 00:30:55.000]  我們滿心感謝你
[00:30:55.000 --> 00:30:57.000]  因為你是生命的量
[00:30:57.000 --> 00:30:59.000]  昔日
[00:30:59.000 --> 00:31:01.000]  那些以色列人吃了馬拿
[00:31:01.000 --> 00:31:03.000]  還會再肚餓
[00:31:03.000 --> 00:31:05.000]  還會死
[00:31:05.000 --> 00:31:07.000]  但今天我們有生命的量
[00:31:07.000 --> 00:31:09.000]  我們就有永生的盼望
[00:31:09.000 --> 00:31:11.000]  求你讓我們能夠
[00:31:11.000 --> 00:31:13.000]  看清楚這個真理
[00:31:13.000 --> 00:31:15.000]  也看清楚
[00:31:15.000 --> 00:31:17.000]  今天我們所追求的
[00:31:17.000 --> 00:31:19.000]  很多時候
[00:31:19.000 --> 00:31:21.000]  都是一些反間破
[00:31:21.000 --> 00:31:23.000]  叫我們能夠將我們的生命
[00:31:23.000 --> 00:31:25.000]  交代給你
[00:31:25.000 --> 00:31:27.000]  能夠得著你寶貴的生命
[00:31:27.000 --> 00:31:29.000]  因為在你裏面
[00:31:29.000 --> 00:31:31.000]  一個也不會失落
[00:31:31.000 --> 00:31:33.000]  求你祝福引領我們
[00:31:33.000 --> 00:31:35.000]  奉耶穌基督命求
[00:31:35.000 --> 00:31:37.000]  阿們
[00:31:37.000 --> 00:31:39.000]  阿們
[00:31:39.000 --> 00:31:41.000]  阿們
[00:31:41.000 --> 00:31:43.000]  阿們
[00:31:43.000 --> 00:31:45.000]  阿們
[00:31:45.000 --> 00:31:47.000]  阿們
[00:31:47.000 --> 00:31:50.000]  (字幕由 Amara.org 社群提供)
[00:31:50.000 --> 00:31:53.000]  (字幕由 Amara.org 社群提供)

