
[00:00:00.000 --> 00:00:08.000]  今年我們選擇讀《約伯記》
[00:23:18.000 --> 00:23:19.000]  不是呀
[00:23:19.000 --> 00:23:23.000]  你每早晨監察時刻試驗
[00:23:23.000 --> 00:23:29.000]  你何時才不要緊張我呢
[00:23:29.000 --> 00:23:33.000]  你何時才可以有我呢
[00:23:33.000 --> 00:23:37.000]  約伯說了一句大逆不道的話
[00:23:37.000 --> 00:23:38.000]  剛才你聽的時候
[00:23:38.000 --> 00:23:40.000]  有沒有皺眉頭
[00:23:40.000 --> 00:23:44.000]  就算我真的犯了罪
[00:23:44.000 --> 00:23:48.000]  對你有甚麼所謂呢
[00:23:48.000 --> 00:23:51.000]  約伯大逆不道
[00:23:51.000 --> 00:23:57.000]  不是說他有沒有道理
[00:23:57.000 --> 00:24:02.000]  是甚麼人可以這樣跟上帝說話呢
[00:24:02.000 --> 00:24:06.000]  或者是甚麼人可以走過來
[00:24:06.000 --> 00:24:08.000]  靠著你跟你說
[00:24:08.000 --> 00:24:14.000]  我真的做錯了
[00:24:14.000 --> 00:24:18.000]  你不用生氣
[00:24:18.000 --> 00:24:19.000]  沒所謂的
[00:24:19.000 --> 00:24:20.000]  那個是誰
[00:24:20.000 --> 00:24:22.000]  一定不是教會的弟兄姊妹
[00:24:22.000 --> 00:24:24.000]  第一他不會這樣靠過來
[00:24:24.000 --> 00:24:26.000]  是誰
[00:24:26.000 --> 00:24:28.000]  你明白了
[00:24:28.000 --> 00:24:30.000]  是你的兒子
[00:24:30.000 --> 00:24:31.000]  是你的女兒
[00:24:31.000 --> 00:24:33.000]  是你的女兒
[00:24:33.000 --> 00:24:35.000]  是最親的
[00:24:35.000 --> 00:24:39.000]  所以靠過來的不是說甚麼
[00:24:39.000 --> 00:24:44.000]  靠過來的就是關係已經在
[00:24:44.000 --> 00:24:46.000]  懂不懂這樣看
[00:24:46.000 --> 00:24:48.000]  你來到上帝面前
[00:24:48.000 --> 00:24:50.000]  不是你祈禱多美
[00:24:50.000 --> 00:24:52.000]  多有道理
[00:24:52.000 --> 00:24:53.000]  多長
[00:24:53.000 --> 00:24:55.000]  有多少人為你祈禱
[00:24:55.000 --> 00:24:57.000]  24小時的祈禱
[00:24:57.000 --> 00:25:02.000]  全部都是外邦人的禱告
[00:25:02.000 --> 00:25:04.000]  甚麼叫外邦人
[00:25:04.000 --> 00:25:06.000]  就是不認識上帝
[00:25:06.000 --> 00:25:07.000]  沒有關係
[00:25:07.000 --> 00:25:09.000]  所以要整色整水
[00:25:09.000 --> 00:25:11.000]  搞這搞那
[00:25:11.000 --> 00:25:15.000]  然後上帝說
[00:25:15.000 --> 00:25:17.000]  那你就聽了
[00:25:17.000 --> 00:25:19.000]  哪有這樣的
[00:25:19.000 --> 00:25:21.000]  幼稚園從來都不用教你的子女
[00:25:21.000 --> 00:25:23.000]  上學第一件事
[00:25:23.000 --> 00:25:26.000]  如何跟爸爸聊天
[00:25:26.000 --> 00:25:28.000]  interview就要教
[00:25:28.000 --> 00:25:31.000]  回去撒婦母
[00:25:31.000 --> 00:25:32.000]  不用教
[00:25:32.000 --> 00:25:34.000]  因為關係
[00:25:34.000 --> 00:25:36.000]  媽媽更厲害
[00:25:36.000 --> 00:25:38.000]  是從母福中
[00:25:38.000 --> 00:25:41.000]  就建立的默契
[00:25:41.000 --> 00:25:45.000]  做爸爸的是第三者
[00:25:45.000 --> 00:25:48.000]  你跟上帝的關係是甚麼
[00:25:48.000 --> 00:25:50.000]  若白講得很清楚
[00:25:50.000 --> 00:25:52.000]  你做我的
[00:25:52.000 --> 00:25:54.000]  我是你所做的
[00:25:54.000 --> 00:25:56.000]  你慢慢讀下去
[00:25:56.000 --> 00:25:59.000]  所以若白不是討論上帝
[00:25:59.000 --> 00:26:03.000]  比三個朋友更好
[00:26:03.000 --> 00:26:06.000]  若白不討論
[00:26:06.000 --> 00:26:11.000]  若白直接來到神的面前
[00:26:11.000 --> 00:26:14.000]  他是一個很軟弱的人
[00:26:14.000 --> 00:26:17.000]  他是隨時
[00:26:17.000 --> 00:26:22.000]  他都說吞口水就可以死
[00:26:22.000 --> 00:26:24.000]  他不是一個英雄
[00:26:24.000 --> 00:26:27.000]  他不是一個偉人
[00:26:27.000 --> 00:26:33.000]  但是他可以來到上帝的面前
[00:26:33.000 --> 00:26:40.000]  要求跟上帝面對面
[00:26:40.000 --> 00:26:41.000]  他怎麼說
[00:26:41.000 --> 00:26:49.000]  十三章第20節到22節
[00:26:49.000 --> 00:26:53.000]  我很喜歡若白的金句
[00:26:53.000 --> 00:26:56.000]  在第十三章22節
[00:26:56.000 --> 00:26:58.000]  我讀給你聽
[00:26:58.000 --> 00:27:03.000]  唯有兩件不要向我施行
[00:27:03.000 --> 00:27:07.000]  我就不躲開你的面
[00:27:07.000 --> 00:27:09.000]  若白有讀聖經
[00:27:09.000 --> 00:27:11.000]  我們不讀
[00:27:11.000 --> 00:27:15.000]  兩件事是針研結束
[00:27:15.000 --> 00:27:19.000]  自衛人唯一的祈禱
[00:27:19.000 --> 00:27:21.000]  我們不懂
[00:27:21.000 --> 00:27:23.000]  若白屬性經過我們
[00:27:23.000 --> 00:27:25.000]  雖然他是外邦人
[00:27:25.000 --> 00:27:27.000]  若白有兩件事你不要做
[00:27:27.000 --> 00:27:29.000]  我就不躲起來
[00:27:29.000 --> 00:27:32.000]  把你的手拿開
[00:27:32.000 --> 00:27:34.000]  遠離我
[00:27:34.000 --> 00:27:37.000]  不要使你的驚惶
[00:27:37.000 --> 00:27:40.000]  威嚇我
[00:27:40.000 --> 00:27:41.000]  上帝啊
[00:27:41.000 --> 00:27:43.000]  你不是這樣的
[00:27:43.000 --> 00:27:45.000]  怎樣啊
[00:27:45.000 --> 00:27:48.000]  這樣你呼叫
[00:27:48.000 --> 00:27:52.000]  我就回答
[00:27:52.000 --> 00:27:53.000]  不是
[00:27:53.000 --> 00:27:55.000]  下半節很精彩
[00:27:55.000 --> 00:27:59.000]  或者我說話
[00:27:59.000 --> 00:28:04.000]  你回答我
[00:28:04.000 --> 00:28:07.000]  夠不夠膽來到上帝面前
[00:28:07.000 --> 00:28:09.000]  不夠
[00:28:09.000 --> 00:28:12.000]  我們要作天祈禱文
[00:28:12.000 --> 00:28:14.000]  牧師牧師你為我祈禱
[00:28:14.000 --> 00:28:16.000]  你的祈禱比較靈
[00:28:16.000 --> 00:28:17.000]  你看我們
[00:28:17.000 --> 00:28:19.000]  我們和上帝離得很遠
[00:28:19.000 --> 00:28:21.000]  若白不是
[00:28:21.000 --> 00:28:26.000]  若白就是拿著你做我這個事實
[00:28:26.000 --> 00:28:30.000]  就來到神的面前
[00:28:30.000 --> 00:28:34.000]  猶太的學者說得好
[00:28:34.000 --> 00:28:37.000]  他說若白是一條蟲
[00:28:37.000 --> 00:28:39.000]  你記得也是詩篇
[00:28:39.000 --> 00:28:41.000]  我不是人
[00:28:41.000 --> 00:28:45.000]  我只是一條蟲
[00:28:45.000 --> 00:28:47.000]  若白是一條蟲
[00:28:47.000 --> 00:28:49.000]  但是這條蟲
[00:28:49.000 --> 00:28:53.000]  上帝竟然叫他來
[00:28:53.000 --> 00:28:56.000]  他的寶座面前
[00:28:56.000 --> 00:29:00.000]  可以進見上帝
[00:29:00.000 --> 00:29:04.000]  甚至和上帝平起平坐
[00:29:04.000 --> 00:29:05.000]  你說不是啊
[00:29:05.000 --> 00:29:06.000]  趴在地上
[00:29:06.000 --> 00:29:08.000]  若白怎樣說
[00:29:08.000 --> 00:29:09.000]  你問我答
[00:29:09.000 --> 00:29:10.000]  不是上帝
[00:29:10.000 --> 00:29:13.000]  我問你答
[00:29:13.000 --> 00:29:15.000]  真是你的兒子
[00:29:15.000 --> 00:29:18.000]  你的女兒才會這樣和你說話
[00:29:18.000 --> 00:29:21.000]  你記不記得
[00:29:21.000 --> 00:29:24.000]  你過年給他一封利是
[00:29:24.000 --> 00:29:25.000]  他走進房間裡
[00:29:25.000 --> 00:29:26.000]  隔了半個小時
[00:29:26.000 --> 00:29:29.000]  拿兩封利是出來
[00:29:29.000 --> 00:29:31.000]  問他什麼事
[00:29:31.000 --> 00:29:33.000]  給你們買樓
[00:29:33.000 --> 00:29:35.000]  大衛就是這樣
[00:29:35.000 --> 00:29:37.000]  上帝說我幫你建樓
[00:29:37.000 --> 00:29:39.000]  建聖殿
[00:29:39.000 --> 00:29:40.000]  上帝多高興
[00:29:40.000 --> 00:29:42.000]  上帝說不用
[00:29:42.000 --> 00:29:45.000]  我幫你建立你的家
[00:29:45.000 --> 00:29:49.000]  有沒有讀三號義記下第七章
[00:29:49.000 --> 00:29:52.000]  你的兒子所羅門要坐在皇位上
[00:29:52.000 --> 00:29:54.000]  大衛又高興
[00:29:54.000 --> 00:29:56.000]  這是關係
[00:29:56.000 --> 00:29:58.000]  這不是道理
[00:29:58.000 --> 00:30:00.000]  不是上帝解釋給若白聽
[00:30:00.000 --> 00:30:03.000]  為什麼有這樣的事
[00:30:03.000 --> 00:30:04.000]  其實回到第一章
[00:30:04.000 --> 00:30:07.000]  若白和上帝的關係
[00:30:07.000 --> 00:30:09.000]  記不記得
[00:30:09.000 --> 00:30:11.000]  上帝有把握
[00:30:11.000 --> 00:30:13.000]  撒旦你怎樣對他
[00:30:13.000 --> 00:30:17.000]  他都不會離開我的
[00:30:17.000 --> 00:30:21.000]  然後若白怎樣說
[00:30:21.000 --> 00:30:23.000]  賞賜的是耶和華
[00:30:23.000 --> 00:30:25.000]  收取的是耶和華
[00:30:25.000 --> 00:30:30.000]  耶和華的名應當稱頌
[00:30:30.000 --> 00:30:33.000]  和他是否賞賜我
[00:30:33.000 --> 00:30:35.000]  或取我所有的東西
[00:30:35.000 --> 00:30:37.000]  沒有關係
[00:30:37.000 --> 00:30:39.000]  和上帝的關係
[00:30:39.000 --> 00:30:41.000]  不是一個交易
[00:30:41.000 --> 00:30:43.000]  你對我好,我對你好
[00:30:43.000 --> 00:30:45.000]  這不是關係
[00:30:45.000 --> 00:30:47.000]  這是買賣
[00:30:47.000 --> 00:30:51.000]  我們多少基督徒的信仰是買賣
[00:30:51.000 --> 00:30:54.000]  完全不是關係
[00:30:54.000 --> 00:30:56.000]  若白厲害
[00:30:56.000 --> 00:31:00.000]  若白和上帝是關係
[00:31:00.000 --> 00:31:02.000]  不是你解到這個問題
[00:31:02.000 --> 00:31:04.000]  我就服你
[00:31:04.000 --> 00:31:06.000]  你回答到我這個問題
[00:31:06.000 --> 00:31:07.000]  我就跟你
[00:31:07.000 --> 00:31:08.000]  沒有條件
[00:31:08.000 --> 00:31:10.000]  賞賜收取都是耶和華
[00:31:10.000 --> 00:31:13.000]  耶和華的名是應當稱頌
[00:31:13.000 --> 00:31:17.000]  中間沒有「 Therefore」這三點
[00:31:17.000 --> 00:31:20.000]  沒有「因此」
[00:31:20.000 --> 00:31:25.000]  兩件事是disengaged
[00:31:25.000 --> 00:31:27.000]  上帝就是這樣對我們
[00:31:27.000 --> 00:31:30.000]  當我們還做罪人的時候
[00:31:30.000 --> 00:31:33.000]  耶穌基督就為我們死
[00:31:33.000 --> 00:31:37.000]  耶穌基督不是為那些對祂好的人死
[00:31:37.000 --> 00:31:40.000]  不是看你會不會悔改才為你死
[00:31:40.000 --> 00:31:42.000]  如果上帝是這樣
[00:31:42.000 --> 00:31:44.000]  沒有一個人是異人
[00:31:44.000 --> 00:31:46.000]  沒有一個人會得救
[00:31:46.000 --> 00:31:48.000]  你說我懂得舉手決志
[00:31:48.000 --> 00:31:50.000]  以不所輸
[00:31:50.000 --> 00:31:52.000]  第二章說得好
[00:31:52.000 --> 00:31:56.000]  我們死在罪惡過犯當中
[00:31:56.000 --> 00:31:59.000]  你背下去下面那句
[00:31:59.000 --> 00:32:03.000]  「他叫我們活過來」
[00:32:03.000 --> 00:32:08.000]  你懂得舉手是聖靈叫你活過來
[00:32:08.000 --> 00:32:10.000]  你懂得舉手會贏
[00:32:10.000 --> 00:32:11.000]  不是你自己
[00:32:11.000 --> 00:32:13.000]  你死在罪惡過犯當中
[00:32:13.000 --> 00:32:14.000]  你怎樣舉手
[00:32:14.000 --> 00:32:16.000]  你去殮房
[00:32:16.000 --> 00:32:19.000]  你開報道會
[00:32:19.000 --> 00:32:21.000]  黃牧師去開
[00:32:21.000 --> 00:32:23.000]  年輕力壯
[00:32:23.000 --> 00:32:25.000]  誰舉手
[00:32:25.000 --> 00:32:26.000]  沒有人舉手
[00:32:26.000 --> 00:32:28.000]  本來就用這個比喻
[00:32:28.000 --> 00:32:32.000]  我們死在罪惡過犯當中
[00:32:32.000 --> 00:32:35.000]  上帝沒有因為我們
[00:32:35.000 --> 00:32:39.000]  來決定祂怎樣愛我們
[00:32:39.000 --> 00:32:42.000]  刁鑽若白
[00:32:42.000 --> 00:32:47.000]  懂得來到神的面前
[00:32:47.000 --> 00:32:49.000]  祂不是討論
[00:32:49.000 --> 00:32:51.000]  不要搞錯
[00:32:51.000 --> 00:32:54.000]  祂不是問問題
[00:32:54.000 --> 00:32:57.000]  不要看錯
[00:32:57.000 --> 00:33:02.000]  我喜歡我太太寫她那本書的其中一段
[00:33:02.000 --> 00:33:07.000]  她說我會好像一個很笨的小朋友
[00:33:07.000 --> 00:33:13.000]  一屁股坐在天父的膝蓋上
[00:33:13.000 --> 00:33:16.000]  你懂得這個動作嗎
[00:33:16.000 --> 00:33:19.000]  我最喜歡那個一屁股
[00:33:19.000 --> 00:33:21.000]  你明白嗎
[00:33:21.000 --> 00:33:23.000]  長大了我們不會這樣做
[00:33:23.000 --> 00:33:25.000]  我們先發電郵
[00:33:25.000 --> 00:33:27.000]  接著WhatsApp
[00:33:27.000 --> 00:33:28.000]  她不回答我
[00:33:28.000 --> 00:33:30.000]  我就不會打電話去問她
[00:33:30.000 --> 00:33:32.000]  保持距離免得受傷
[00:33:32.000 --> 00:33:34.000]  沒有關係
[00:33:34.000 --> 00:33:36.000]  不是的
[00:33:36.000 --> 00:33:38.000]  你來到天父的面前
[00:33:38.000 --> 00:33:40.000]  祂做你
[00:33:40.000 --> 00:33:43.000]  你可以跑過去
[00:33:43.000 --> 00:33:45.000]  你可以跟祂說話
[00:33:45.000 --> 00:33:47.000]  但是不在乎說什麼
[00:33:47.000 --> 00:33:49.000]  懂得這樣聽嗎
[00:33:49.000 --> 00:33:51.000]  懂得這樣讀嗎
[00:33:51.000 --> 00:33:53.000]  懂得這樣看嗎
[00:33:53.000 --> 00:33:56.000]  所以約伯是很脆弱的
[00:33:56.000 --> 00:33:58.000]  約伯是很有限的
[00:33:58.000 --> 00:34:00.000]  約伯是一定會死的
[00:34:00.000 --> 00:34:02.000]  不是長生不老的
[00:34:02.000 --> 00:34:04.000]  他是血肉之軀
[00:34:04.000 --> 00:34:06.000]  但是上帝創造他
[00:34:06.000 --> 00:34:08.000]  都未曾講到拯救
[00:34:08.000 --> 00:34:10.000]  未曾講到揀選
[00:34:10.000 --> 00:34:12.000]  未曾講到呼召
[00:34:12.000 --> 00:34:16.000]  那些是以色列人的經歷
[00:34:16.000 --> 00:34:18.000]  約伯不是以色列人
[00:34:18.000 --> 00:34:23.000]  但是他可以來到上帝的面前
[00:34:23.000 --> 00:34:25.000]  你問我答
[00:34:25.000 --> 00:34:29.000]  或者我問你答
[00:34:29.000 --> 00:34:32.000]  不是狂妄
[00:34:32.000 --> 00:34:35.000]  一個人懂得這樣來到神的面前
[00:34:35.000 --> 00:34:37.000]  是因為神做他
[00:34:37.000 --> 00:34:40.000]  懂得這樣來到神的面前
[00:34:40.000 --> 00:34:44.000]  看到上帝創造的奇妙嗎
[00:34:44.000 --> 00:34:46.000]  上帝不是做一隻狗
[00:34:46.000 --> 00:34:48.000]  有東西吃就擺尾
[00:34:48.000 --> 00:34:51.000]  上帝不是做一個機器人
[00:34:51.000 --> 00:34:54.000]  programmed了就一定這樣斬燈
[00:34:54.000 --> 00:34:56.000]  上帝做約伯
[00:34:56.000 --> 00:34:59.000]  約伯可以揀
[00:34:59.000 --> 00:35:02.000]  約伯可以自己講話
[00:35:02.000 --> 00:35:05.000]  但是約伯懂得
[00:35:05.000 --> 00:35:08.000]  約伯可以這樣到神的面前
[00:35:08.000 --> 00:35:13.000]  一屁股坐在天父的懷中
[00:35:13.000 --> 00:35:15.000]  是上帝的創造
[00:35:15.000 --> 00:35:18.000]  你懂得這樣讀約伯記
[00:35:18.000 --> 00:35:23.000]  整卷約伯記就不同了
[00:35:23.000 --> 00:35:27.000]  不是在追逐義人受苦
[00:35:27.000 --> 00:35:29.000]  怎樣解釋
[00:35:29.000 --> 00:35:31.000]  有多少個答案
[00:35:31.000 --> 00:35:35.000]  朋友不是講錯話
[00:35:35.000 --> 00:35:41.000]  不過上帝喜歡約伯多一點
[00:35:41.000 --> 00:35:43.000]  懂不懂這樣看
[00:35:43.000 --> 00:35:45.000]  上帝不應該喜歡他多一點
[00:35:45.000 --> 00:35:47.000]  上帝應該一視同仁
[00:35:47.000 --> 00:35:48.000]  由你的上帝來
[00:35:48.000 --> 00:35:50.000]  創世記一開始就已經講過
[00:35:50.000 --> 00:35:52.000]  兩兄弟來獻祭
[00:35:52.000 --> 00:35:54.000]  你沒有印象嗎
[00:35:54.000 --> 00:35:55.000]  有啊
[00:35:55.000 --> 00:35:57.000]  該人獻地裡的出產
[00:35:57.000 --> 00:35:59.000]  因為他是耕種的
[00:35:59.000 --> 00:36:02.000]  阿伯弟弟看到哥獻祭
[00:36:02.000 --> 00:36:04.000]  聖經是這樣講的
[00:36:04.000 --> 00:36:05.000]  跟著來
[00:36:05.000 --> 00:36:08.000]  不是他獻祭先的
[00:36:08.000 --> 00:36:09.000]  他是牧羊的
[00:36:09.000 --> 00:36:13.000]  所以選了羔羊之猶
[00:36:13.000 --> 00:36:16.000]  然後聖經記載什麼
[00:36:16.000 --> 00:36:17.000]  耶和說
[00:36:17.000 --> 00:36:21.000]  喜歡阿伯和他的禮物
[00:36:21.000 --> 00:36:23.000]  沒有那麼喜歡
[00:36:23.000 --> 00:36:27.000]  該人和他所獻的禮物
[00:36:27.000 --> 00:36:32.000]  不過我記得小時候聖誕節
[00:36:32.000 --> 00:36:34.000]  收不同的禮物
[00:36:34.000 --> 00:36:38.000]  拆開又是襪
[00:36:38.000 --> 00:36:41.000]  現在聖誕節不收禮物了
[00:36:41.000 --> 00:36:44.000]  父親節回來教會會收禮物
[00:36:44.000 --> 00:36:47.000]  又是襪
[00:36:47.000 --> 00:36:49.000]  可以的
[00:36:49.000 --> 00:36:51.000]  你送得出我收得下
[00:36:51.000 --> 00:36:52.000]  我可以有反應的
[00:36:52.000 --> 00:36:54.000]  上帝為什麼一定要
[00:36:54.000 --> 00:36:55.000]  每個人都一樣
[00:36:55.000 --> 00:36:56.000]  那個是假的
[00:36:56.000 --> 00:36:59.000]  那個是英國人的Diplomacy
[00:36:59.000 --> 00:37:03.000]  上帝是可以喜歡這個多一點
[00:37:03.000 --> 00:37:04.000]  不喜歡那個
[00:37:04.000 --> 00:37:06.000]  他沒有偏心
[00:37:06.000 --> 00:37:10.000]  他叫入頭照好人
[00:37:10.000 --> 00:37:12.000]  也照歹人
[00:37:12.000 --> 00:37:14.000]  降汝給異人
[00:37:14.000 --> 00:37:18.000]  也給不異的人
[00:37:18.000 --> 00:37:20.000]  這個不是偏心
[00:37:20.000 --> 00:37:23.000]  但是約伯的確是
[00:37:23.000 --> 00:37:27.000]  懂得這樣來到神的面前
[00:37:27.000 --> 00:37:33.000]  為什麼我們不懂?
[00:37:33.000 --> 00:37:35.000]  這個是約伯記
[00:37:35.000 --> 00:37:36.000]  還沒講完
[00:37:36.000 --> 00:37:37.000]  不過已經過了鐘了
[00:37:37.000 --> 00:37:40.000]  現在你知道沙川是計算住
[00:37:40.000 --> 00:37:42.000]  主席多少分鐘
[00:37:42.000 --> 00:37:44.000]  奉獻多少分鐘
[00:37:44.000 --> 00:37:46.000]  報告多少分鐘
[00:37:46.000 --> 00:37:47.000]  然後講道多少分鐘
[00:37:47.000 --> 00:37:49.000]  我今天肯定被人黑名單了
[00:37:49.000 --> 00:37:51.000]  下次不能講了
[00:37:51.000 --> 00:37:52.000]  好了
[00:37:52.000 --> 00:37:54.000]  我們停在這裡
[00:37:54.000 --> 00:37:56.000]  下一節
[00:37:56.000 --> 00:38:00.000]  我們來到更加困難的一段
[00:38:00.000 --> 00:38:02.000]  以利湖
[00:38:02.000 --> 00:38:04.000]  到底他是誰
[00:38:04.000 --> 00:38:05.000]  他做了什麼
[00:38:05.000 --> 00:38:07.000]  你有機會看了經文才回來
[00:38:07.000 --> 00:38:08.000]  可以嗎
[00:38:08.000 --> 00:38:09.000]  不是避火
[00:38:09.000 --> 00:38:11.000]  不是回忠臣上課
[00:38:11.000 --> 00:38:13.000]  不過你熟悉經文
[00:38:13.000 --> 00:38:19.000]  大概你的眼睛沒那麼空白
[00:38:19.000 --> 00:38:22.000]  你會懂得放光
[00:38:22.000 --> 00:38:24.000]  因為你看了經文不明白
[00:38:24.000 --> 00:38:25.000]  明白了
[00:38:25.000 --> 00:38:26.000]  有亮光
[00:38:26.000 --> 00:38:28.000]  如果你經文都沒看
[00:38:28.000 --> 00:38:31.000]  你真是一片空白
[00:38:31.000 --> 00:38:32.000]  是好的
[00:38:32.000 --> 00:38:33.000]  Innocent
[00:38:33.000 --> 00:38:35.000]  從頭開始
[00:38:35.000 --> 00:38:37.000]  都可以追得上
[00:38:37.000 --> 00:38:39.000]  我們今天就停在這裡
[00:38:39.000 --> 00:38:41.000]  我又選了一首
[00:38:41.000 --> 00:38:43.000]  所謂回應的詩歌
[00:38:43.000 --> 00:38:44.000]  不過不用你唱
[00:38:44.000 --> 00:38:46.000]  我想你聽一聽
[00:38:46.000 --> 00:38:49.000]  這首詩歌
[00:38:49.000 --> 00:38:52.000]  用了四個比喻
[00:38:52.000 --> 00:38:56.000]  來講主和我們的關係
[00:38:56.000 --> 00:39:01.000]  祂是永不離開的愛
[00:39:01.000 --> 00:39:03.000]  祂是光
[00:39:03.000 --> 00:39:06.000]  祂是喜樂
[00:39:06.000 --> 00:39:09.000]  祂是十字架
[00:39:09.000 --> 00:39:14.000]  我們安靜聆聽
[00:39:14.000 --> 00:39:18.000]  Oh Love that will not let me go
[00:39:19.000 --> 00:39:24.000]  Oh Love that will not let me go
[00:39:24.000 --> 00:39:30.000]  Oh Love that will not let me go
[00:39:30.000 --> 00:39:36.000]  Oh Love that will not let me go

