
[00:00:00.000 --> 00:00:06.520]  各位聽眾早安,多謝Pasargini的介紹
[00:16:15.920 --> 00:16:16.920]  我們知道上半場45分鐘
[00:16:16.920 --> 00:16:17.920]  下半場45分鐘
[00:16:17.920 --> 00:16:18.920]  問題就是
[00:16:18.920 --> 00:16:20.920]  到了我們下半場的時候
[00:16:20.920 --> 00:16:22.920]  我們不知道還有多少分鐘
[00:16:22.920 --> 00:16:24.920]  沒人知道的
[00:16:24.920 --> 00:16:25.920]  沒人知道的
[00:16:25.920 --> 00:16:26.920]  最有趣的地方就是這樣
[00:16:26.920 --> 00:16:28.920]  我們這樣怎麼活呢
[00:16:28.920 --> 00:16:30.920]  耶穌基督
[00:16:30.920 --> 00:16:32.920]  祂是按著肉體說
[00:16:32.920 --> 00:16:35.920]  是從大衛的後裔生
[00:16:35.920 --> 00:16:36.920]  所以耶穌基督
[00:16:36.920 --> 00:16:38.920]  祂曾經有一次問過法律賽人
[00:16:38.920 --> 00:16:39.920]  主對我主說
[00:16:39.920 --> 00:16:42.920]  使我的仇敵在我的腳下
[00:16:42.920 --> 00:16:43.920]  究竟誰是主呢
[00:16:43.920 --> 00:16:45.920]  大衛是主還是上帝是主呢
[00:16:45.920 --> 00:16:48.920]  那個地方就是想挑戰
[00:16:48.920 --> 00:16:49.920]  你究竟是否明白
[00:16:49.920 --> 00:16:52.920]  其實聖經在說一件很奇妙的事情
[00:16:52.920 --> 00:16:55.920]  一方面上帝是神
[00:16:55.920 --> 00:16:57.920]  另一方面祂又成為了人
[00:16:57.920 --> 00:16:59.920]  成為了一個大衛的後裔
[00:16:59.920 --> 00:17:03.920]  所以有一次我女兒問我
[00:17:03.920 --> 00:17:04.920]  那時候她還六歲
[00:17:04.920 --> 00:17:06.920]  她問我一個問題
[00:17:06.920 --> 00:17:07.920]  很簡單的
[00:17:07.920 --> 00:17:09.920]  她說爸爸你經常叫我祈禱
[00:17:09.920 --> 00:17:10.920]  主耶穌都祈禱
[00:17:10.920 --> 00:17:12.920]  你說主耶穌是神
[00:17:12.920 --> 00:17:15.920]  祈禱就是跟神說話
[00:17:15.920 --> 00:17:17.920]  那耶穌也是神
[00:17:17.920 --> 00:17:19.920]  那就是跟自己說話
[00:17:19.920 --> 00:17:23.920]  這個其實是一個很深的三一神學問題
[00:17:23.920 --> 00:17:25.920]  當時我解釋她不明白
[00:17:25.920 --> 00:17:28.920]  因為我老師經常提我一件事
[00:17:28.920 --> 00:17:30.920]  他說一個成功的傳導者
[00:17:30.920 --> 00:17:32.920]  就是對著一個色性的小朋友
[00:17:32.920 --> 00:17:34.920]  你都能夠解釋得明白
[00:17:34.920 --> 00:17:35.920]  那你就是明白了
[00:17:35.920 --> 00:17:37.920]  所以有時候我說你明白嗎
[00:17:37.920 --> 00:17:38.920]  明白
[00:17:38.920 --> 00:17:39.920]  那你明白嗎
[00:17:39.920 --> 00:17:40.920]  你去找一個小朋友
[00:17:40.920 --> 00:17:42.920]  你將我說的跟他說多一次
[00:17:42.920 --> 00:17:43.920]  他明白
[00:17:43.920 --> 00:17:44.920]  那你才是明白了
[00:17:44.920 --> 00:17:46.920]  所以要教主的學
[00:17:46.920 --> 00:17:50.920]  為什麼大家不喜歡教主的學
[00:17:50.920 --> 00:17:52.920]  就因為我說的那些人都不明白
[00:17:52.920 --> 00:17:56.920]  所以我們要學這件事
[00:17:56.920 --> 00:17:59.920]  所以有很多人誤會
[00:17:59.920 --> 00:18:01.920]  哦 上帝 耶穌基督
[00:18:01.920 --> 00:18:02.920]  祂是上帝
[00:18:02.920 --> 00:18:03.920]  祂要成為人生
[00:18:03.920 --> 00:18:06.920]  才能夠明白人間疾苦
[00:18:06.920 --> 00:18:08.920]  其實這是一個很嚴重的錯誤
[00:18:08.920 --> 00:18:10.920]  因為上帝要成為人生
[00:18:10.920 --> 00:18:12.920]  才能夠明白人間疾苦
[00:18:12.920 --> 00:18:13.920]  祂就不是上帝
[00:18:13.920 --> 00:18:16.920]  祂就不是全知
[00:18:16.920 --> 00:18:20.920]  祂當然是全知
[00:18:20.920 --> 00:18:22.920]  祂就算不用降世
[00:18:22.920 --> 00:18:24.920]  祂都知道
[00:18:24.920 --> 00:18:25.920]  問題就是
[00:18:25.920 --> 00:18:28.920]  祂知道我們不知道祂知道
[00:18:28.920 --> 00:18:30.920]  所以祂就降世為人
[00:18:30.920 --> 00:18:32.920]  讓我們知道祂知道
[00:18:32.920 --> 00:18:34.920]  那你現在知道了嗎
[00:18:35.920 --> 00:18:40.920]  上帝祂降世為人
[00:18:40.920 --> 00:18:42.920]  就是要我們知道
[00:18:42.920 --> 00:18:43.920]  祂真的知道
[00:18:43.920 --> 00:18:45.920]  祂不是不知道
[00:18:45.920 --> 00:18:47.920]  祂又要知道你知道
[00:18:47.920 --> 00:18:48.920]  對不起
[00:18:48.920 --> 00:18:50.920]  祂要讓你知道祂真的知道
[00:18:50.920 --> 00:18:52.920]  然後將你的知道
[00:18:52.920 --> 00:18:54.920]  告訴你另外的人知道
[00:18:54.920 --> 00:18:55.920]  讓他們都知道
[00:18:55.920 --> 00:18:56.920]  這個就叫做全副音
[00:18:56.920 --> 00:18:57.920]  但還沒到這個階段
[00:18:57.920 --> 00:18:59.920]  還沒到叫全副音
[00:18:59.920 --> 00:19:00.920]  因為為什麼呢
[00:19:00.920 --> 00:19:01.920]  你會留意到
[00:19:01.920 --> 00:19:03.920]  耶穌基督降世
[00:19:04.920 --> 00:19:05.920]  第一節就說
[00:19:05.920 --> 00:19:09.920]  耶穌基督的僕人保羅奉召為司徒特派
[00:19:09.920 --> 00:19:11.920]  全神的福音
[00:19:11.920 --> 00:19:12.920]  祂說過什麼福音
[00:19:12.920 --> 00:19:13.920]  祂說這福音是
[00:19:13.920 --> 00:19:14.920]  即是解說
[00:19:14.920 --> 00:19:15.920]  這個definition
[00:19:15.920 --> 00:19:17.920]  是什麼
[00:19:17.920 --> 00:19:19.920]  是神情從前藉著
[00:19:19.920 --> 00:19:21.920]  眾先知在聖經上所應許的
[00:19:21.920 --> 00:19:23.920]  所以我今天和你說的就是什麼
[00:19:23.920 --> 00:19:25.920]  神成為人生的應許
[00:19:25.920 --> 00:19:26.920]  這個應許是什麼
[00:19:26.920 --> 00:19:28.920]  這個應許就是
[00:19:28.920 --> 00:19:31.920]  當我們活在世上的時候
[00:19:32.920 --> 00:19:35.920]  我們是可以很實在
[00:19:35.920 --> 00:19:36.920]  很多時候有些人說
[00:19:36.920 --> 00:19:37.920]  信耶穌不實際
[00:19:37.920 --> 00:19:38.920]  很實際的
[00:19:38.920 --> 00:19:40.920]  因為耶穌就是神
[00:19:40.920 --> 00:19:42.920]  成為人生實實際際地
[00:19:42.920 --> 00:19:44.920]  在地上活了三十多年
[00:19:44.920 --> 00:19:48.920]  而這個福音是說什麼
[00:19:48.920 --> 00:19:49.920]  這個福音就是
[00:19:49.920 --> 00:19:51.920]  神的兒子活在世上
[00:19:51.920 --> 00:19:53.920]  然後又從死裡
[00:19:53.920 --> 00:19:54.920]  先經過死
[00:19:54.920 --> 00:19:56.920]  復活一定要經過死
[00:19:56.920 --> 00:19:58.920]  經過死而復活
[00:19:58.920 --> 00:19:59.920]  透過這個大能
[00:19:59.920 --> 00:20:01.920]  顯明他真的是神的兒子
[00:20:01.920 --> 00:20:02.920]  不是用嘴巴說的
[00:20:02.920 --> 00:20:04.920]  如果他不復活
[00:20:04.920 --> 00:20:05.920]  顯明不了這件事
[00:20:05.920 --> 00:20:07.920]  所以這個福音就是什麼
[00:20:07.920 --> 00:20:09.920]  這個福音就是
[00:20:09.920 --> 00:20:11.920]  又是人生的上帝
[00:20:11.920 --> 00:20:14.920]  又是復活的上帝
[00:20:14.920 --> 00:20:15.920]  這兩件我們不能夠
[00:20:15.920 --> 00:20:17.920]  放在一起的事情
[00:20:17.920 --> 00:20:19.920]  真的發生了
[00:20:19.920 --> 00:20:21.920]  這個還沒到福音
[00:20:21.920 --> 00:20:22.920]  到什麼時候才成為福音呢
[00:20:22.920 --> 00:20:23.920]  第五節
[00:20:23.920 --> 00:20:26.920]  我們從他受了恩惠
[00:20:26.920 --> 00:20:27.920]  才成為了福音
[00:20:27.920 --> 00:20:29.920]  有時候我們經常說
[00:20:29.920 --> 00:20:30.920]  我們說福音說福音
[00:20:30.920 --> 00:20:32.920]  其實我們要說福音
[00:20:32.920 --> 00:20:33.920]  是一件很重要的事
[00:20:33.920 --> 00:20:35.920]  福音其實是很主觀的
[00:20:35.920 --> 00:20:38.920]  我最近到哪裡都要提醒大家
[00:20:38.920 --> 00:20:39.920]  為什麼呢
[00:20:39.920 --> 00:20:41.920]  因為有時候我們要吹全方向
[00:20:41.920 --> 00:20:42.920]  見到我們的樣子
[00:20:42.920 --> 00:20:44.920]  我們現在跟你說福音
[00:20:44.920 --> 00:20:45.920]  你們要喜樂
[00:20:45.920 --> 00:20:46.920]  見到你的樣子
[00:20:46.920 --> 00:20:47.920]  喜樂不了
[00:20:47.920 --> 00:20:52.920]  是不是
[00:20:52.920 --> 00:20:53.920]  很感謝我們的主席
[00:20:53.920 --> 00:20:54.920]  我們的師班
[00:20:54.920 --> 00:20:55.920]  他一上來
[00:20:57.920 --> 00:20:59.920]  樣子已經是喜樂了
[00:20:59.920 --> 00:21:00.920]  是不是
[00:21:00.920 --> 00:21:02.920]  但有時候我真的見過一些師班
[00:21:02.920 --> 00:21:04.920]  我們真的要喜樂
[00:21:04.920 --> 00:21:05.920]  弟兄姊妹
[00:21:05.920 --> 00:21:06.920]  你為什麼不喜樂
[00:21:06.920 --> 00:21:07.920]  班被你罵完
[00:21:07.920 --> 00:21:08.920]  怎麼喜樂啊
[00:21:08.920 --> 00:21:09.920]  是不是
[00:21:09.920 --> 00:21:12.920]  罵得到喜樂出來嗎
[00:21:12.920 --> 00:21:13.920]  大概罵不了的
[00:21:13.920 --> 00:21:14.920]  是不是
[00:21:14.920 --> 00:21:16.920]  喜樂是從裡面出來的
[00:21:16.920 --> 00:21:18.920]  就好像我們去買東西的時候
[00:21:18.920 --> 00:21:19.920]  哇大減價
[00:21:19.920 --> 00:21:20.920]  好東西
[00:21:20.920 --> 00:21:21.920]  馬上WhatsApp
[00:21:21.920 --> 00:21:22.920]  叫所有人來買
[00:21:22.920 --> 00:21:23.920]  是不是
[00:21:23.920 --> 00:21:25.920]  還有你WhatsApp完之後
[00:21:25.920 --> 00:21:27.920]  大好的消息
[00:21:27.920 --> 00:21:29.920]  今天這東西特價
[00:21:29.920 --> 00:21:30.920]  是不是
[00:21:30.920 --> 00:21:32.920]  有個人看到
[00:21:32.920 --> 00:21:33.920]  好消息
[00:21:33.920 --> 00:21:34.920]  我都不用買這東西
[00:21:34.920 --> 00:21:35.920]  省很多
[00:21:35.920 --> 00:21:36.920]  我不買不就更省
[00:21:36.920 --> 00:21:41.920]  是不是
[00:21:41.920 --> 00:21:42.920]  這東西我都不需要
[00:21:42.920 --> 00:21:43.920]  你為什麼要我買
[00:21:43.920 --> 00:21:44.920]  不買不就更省
[00:21:44.920 --> 00:21:46.920]  所以什麼是福音
[00:21:46.920 --> 00:21:52.920]  福音不等於上帝愛世人
[00:21:52.920 --> 00:21:55.920]  甚至將他的獨生子賜給他們
[00:21:55.920 --> 00:21:57.920]  叫一切信他的不至滅亡
[00:21:57.920 --> 00:21:58.920]  反得永生
[00:21:58.920 --> 00:21:59.920]  不等於這兩件事
[00:21:59.920 --> 00:22:01.920]  神愛世人
[00:22:01.920 --> 00:22:04.920]  甚至將他的獨生子賜給他們
[00:22:04.920 --> 00:22:06.920]  叫一切信他的不至滅亡
[00:22:06.920 --> 00:22:07.920]  反得永生
[00:22:07.920 --> 00:22:08.920]  是一個客觀的事實
[00:22:08.920 --> 00:22:13.920]  不代表是福音
[00:22:13.920 --> 00:22:14.920]  為什麼
[00:22:14.920 --> 00:22:15.920]  你一天不要這件事
[00:22:15.920 --> 00:22:18.920]  這件事只不過是跟你無關的客觀事實
[00:22:18.920 --> 00:22:20.920]  它是一件事實
[00:22:20.920 --> 00:22:22.920]  上帝愛世人是一個事實
[00:22:22.920 --> 00:22:24.920]  甚至將他的獨生子賜給他們
[00:22:24.920 --> 00:22:26.920]  叫一切信他的不至滅亡
[00:22:26.920 --> 00:22:27.920]  反得永生
[00:22:27.920 --> 00:22:28.920]  都是一個事實
[00:22:28.920 --> 00:22:30.920]  不等於是福音
[00:22:30.920 --> 00:22:31.920]  為什麼
[00:22:31.920 --> 00:22:33.920]  我們當中有很多做父母
[00:22:33.920 --> 00:22:35.920]  你的子女對你的關心
[00:22:35.920 --> 00:22:37.920]  你覺得是福音嗎
[00:22:37.920 --> 00:22:39.920]  簡直是左頭左勢
[00:22:39.920 --> 00:22:40.920]  左手左腳
[00:22:40.920 --> 00:22:41.920]  是不是
[00:22:41.920 --> 00:22:45.920]  我自己做父親
[00:22:45.920 --> 00:22:46.920]  自己做母親
[00:22:46.920 --> 00:22:48.920]  很明白
[00:22:48.920 --> 00:22:49.920]  是不是
[00:22:49.920 --> 00:22:50.920]  這樣才行
[00:22:50.920 --> 00:22:51.920]  你走開一點
[00:22:51.920 --> 00:22:52.920]  讓我自己來
[00:22:52.920 --> 00:22:53.920]  是不是
[00:22:53.920 --> 00:22:54.920]  多穿一件衣服
[00:22:54.920 --> 00:22:55.920]  冷我不冷
[00:22:55.920 --> 00:22:56.920]  脫了衣服
[00:22:56.920 --> 00:22:57.920]  這麼熱
[00:22:57.920 --> 00:22:58.920]  我不熱
[00:22:58.920 --> 00:23:00.920]  真的不知道他想怎樣
[00:23:00.920 --> 00:23:01.920]  是不是
[00:23:01.920 --> 00:23:03.920]  是不是
[00:23:03.920 --> 00:23:11.920]  什麼是福音
[00:23:11.920 --> 00:23:14.920]  福音是好像第五節這麼說
[00:23:14.920 --> 00:23:18.920]  我們從他受了
[00:23:18.920 --> 00:23:22.920]  你收到才算是真的
[00:23:22.920 --> 00:23:25.920]  你願意接受那件事才是福音
[00:23:25.920 --> 00:23:26.920]  什麼叫福音
[00:23:26.920 --> 00:23:28.920]  福這個字是很主觀的
[00:23:28.920 --> 00:23:30.920]  是一個感覺
[00:23:30.920 --> 00:23:31.920]  如果我告訴你
[00:23:31.920 --> 00:23:32.920]  有一件事發生了
[00:23:32.920 --> 00:23:34.920]  你覺得關我什麼事
[00:23:34.920 --> 00:23:36.920]  這個不是福音
[00:23:36.920 --> 00:23:38.920]  是不是
[00:23:38.920 --> 00:23:39.920]  舉個例子
[00:23:39.920 --> 00:23:42.920]  最近因為買了city pass
[00:23:42.920 --> 00:23:43.920]  放暑假
[00:23:43.920 --> 00:23:44.920]  今年我們突破一點
[00:23:44.920 --> 00:23:45.920]  買個city pass
[00:23:45.920 --> 00:23:46.920]  大家知道什麼叫city pass
[00:23:46.920 --> 00:23:48.920]  買一個coupon五張票
[00:23:48.920 --> 00:23:50.920]  可以落downtown玩五樣東西
[00:23:50.920 --> 00:23:52.920]  玩CN Tower
[00:23:52.920 --> 00:23:53.920]  玩Museum
[00:23:53.920 --> 00:23:54.920]  玩Science Center
[00:23:54.920 --> 00:23:57.920]  玩Toronto Zoo
[00:23:57.920 --> 00:23:58.920]  還有誰
[00:23:58.920 --> 00:23:59.920]  CN Tower
[00:23:59.920 --> 00:24:00.920]  Rome
[00:24:00.920 --> 00:24:02.920]  有幾個都要落downtown
[00:24:02.920 --> 00:24:04.920]  哇
[00:24:04.920 --> 00:24:08.920]  剛剛開始那條HOV線的時候
[00:24:08.920 --> 00:24:10.920]  如果你自己一個人開車落downtown
[00:24:10.920 --> 00:24:12.920]  你簡直就坐政府
[00:24:12.920 --> 00:24:13.920]  搞錯
[00:24:13.920 --> 00:24:14.920]  三個人才開得
[00:24:14.920 --> 00:24:15.920]  明明只有三條線
[00:24:15.920 --> 00:24:18.920]  Donwally Park King
[00:24:18.920 --> 00:24:21.920]  開車的都知道我說什麼
[00:24:21.920 --> 00:24:23.920]  Donwally Park King是Lock
[00:24:23.920 --> 00:24:24.920]  不是Donwally Parkway
[00:24:24.920 --> 00:24:26.920]  是走路的
[00:24:26.920 --> 00:24:27.920]  哇
[00:24:27.920 --> 00:24:28.920]  我Hallelujah
[00:24:28.920 --> 00:24:30.920]  因為我一出車就四個人
[00:24:30.920 --> 00:24:32.920]  那條HOV線
[00:24:32.920 --> 00:24:33.920]  簡直暢通無阻
[00:24:33.920 --> 00:24:37.920]  我那個GPS告訴你
[00:24:37.920 --> 00:24:39.920]  整條Donwally Parkway都是紅色的
[00:24:39.920 --> 00:24:40.920]  是不是
[00:24:40.920 --> 00:24:41.920]  你走GPS就知道我說什麼
[00:24:41.920 --> 00:24:43.920]  整條都是塞車的
[00:24:43.920 --> 00:24:44.920]  哇
[00:24:44.920 --> 00:24:45.920]  我簡直暢通無阻
[00:24:45.920 --> 00:24:46.920]  那個100完全
[00:24:46.920 --> 00:24:49.920]  十幾分鐘就湧了下去
[00:24:49.920 --> 00:24:50.920]  是不是
[00:24:50.920 --> 00:24:51.920]  什麼叫福音
[00:24:51.920 --> 00:24:53.920]  你在那個位
[00:24:53.920 --> 00:24:55.920]  你享用到那件事
[00:24:55.920 --> 00:24:57.920]  就是福音
[00:24:57.920 --> 00:24:59.920]  旁邊的就眼望望
[00:24:59.920 --> 00:25:02.920]  那個就在那裡奏奏
[00:25:02.920 --> 00:25:03.920]  是不是
[00:25:03.920 --> 00:25:05.920]  什麼是福音
[00:25:05.920 --> 00:25:07.920]  福音不等於
[00:25:07.920 --> 00:25:08.920]  上帝愛世人
[00:25:08.920 --> 00:25:09.920]  甚至將他的律律
[00:25:09.920 --> 00:25:10.920]  順之至給他們
[00:25:10.920 --> 00:25:11.920]  一切命運
[00:25:11.920 --> 00:25:13.920]  完成了這個救恩的計劃
[00:25:13.920 --> 00:25:14.920]  有些人不想要
[00:25:14.920 --> 00:25:15.920]  你明不明白
[00:25:15.920 --> 00:25:16.920]  什麼是福音
[00:25:16.920 --> 00:25:17.920]  還有很多人問我
[00:25:17.920 --> 00:25:18.920]  我希望
[00:25:18.920 --> 00:25:19.920]  這個是
[00:25:19.920 --> 00:25:21.920]  從永遠到永遠的問題
[00:25:21.920 --> 00:25:22.920]  經常都是福音問題
[00:25:22.920 --> 00:25:23.920]  哎呀
[00:25:23.920 --> 00:25:24.920]  他經常做好人
[00:25:24.920 --> 00:25:25.920]  又不得救
[00:25:25.920 --> 00:25:26.920]  請大家記住這件事
[00:25:26.920 --> 00:25:27.920]  什麼叫得救
[00:25:27.920 --> 00:25:28.920]  得救的意思是
[00:25:28.920 --> 00:25:29.920]  一個人回主歸向上帝
[00:25:29.920 --> 00:25:30.920]  和他做得好
[00:25:30.920 --> 00:25:31.920]  和不好沒有關係
[00:25:31.920 --> 00:25:34.920]  知不知道我說什麼
[00:25:34.920 --> 00:25:35.920]  再說多一次
[00:25:35.920 --> 00:25:36.920]  什麼是得救
[00:25:36.920 --> 00:25:37.920]  一個得救的人
[00:25:37.920 --> 00:25:38.920]  就是他覺悟
[00:25:38.920 --> 00:25:39.920]  哎呀
[00:25:39.920 --> 00:25:41.920]  我和上帝解決了
[00:25:41.920 --> 00:25:43.920]  如果大家有智能手機
[00:25:43.920 --> 00:25:45.920]  就是offline了
[00:25:45.920 --> 00:25:46.920]  是不是
[00:25:46.920 --> 00:25:47.920]  這裡有沒有WiFi
[00:25:47.920 --> 00:25:48.920]  全部放給大家
[00:25:48.920 --> 00:25:49.920]  斷股沒有
[00:25:49.920 --> 00:25:50.920]  有沒有的
[00:25:50.920 --> 00:25:51.920]  有給Gas的
[00:25:51.920 --> 00:25:52.920]  那真是好
[00:25:52.920 --> 00:25:53.920]  你走出街
[00:25:53.920 --> 00:25:54.920]  你有沒有
[00:25:54.920 --> 00:25:55.920]  沒有
[00:25:55.920 --> 00:25:56.920]  你沒有WiFi
[00:25:56.920 --> 00:25:57.920]  沒有WiFi
[00:25:57.920 --> 00:25:58.920]  就是disconnect
[00:25:58.920 --> 00:25:59.920]  offline了
[00:25:59.920 --> 00:26:00.920]  是不是
[00:26:00.920 --> 00:26:01.920]  你的智能電話
[00:26:01.920 --> 00:26:02.920]  馬上變成低能電話
[00:26:02.920 --> 00:26:03.920]  是不是
[00:26:03.920 --> 00:26:04.920]  回到做回
[00:26:04.920 --> 00:26:05.920]  70年代
[00:26:05.920 --> 00:26:06.920]  大哥大
[00:26:06.920 --> 00:26:07.920]  只可以打電話
[00:26:07.920 --> 00:26:08.920]  和收電話
[00:26:08.920 --> 00:26:09.920]  是不是
[00:26:09.920 --> 00:26:10.920]  是不是
[00:26:10.920 --> 00:26:11.920]  頂多可以做text message
[00:26:11.920 --> 00:26:12.920]  是不是
[00:26:12.920 --> 00:26:14.920]  最多可以打幾個低低的game
[00:26:14.920 --> 00:26:15.920]  因為offline了
[00:26:15.920 --> 00:26:16.920]  是不是
[00:26:16.920 --> 00:26:17.920]  為什麼
[00:26:17.920 --> 00:26:18.920]  明明是智能電話
[00:26:18.920 --> 00:26:20.920]  為什麼變成弱能電話
[00:26:20.920 --> 00:26:21.920]  沒有很簡單
[00:26:21.920 --> 00:26:22.920]  就是因為offline了
[00:26:22.920 --> 00:26:23.920]  是不是
[00:26:23.920 --> 00:26:24.920]  有時候我們
[00:26:24.920 --> 00:26:25.920]  好像我現在的電話
[00:26:25.920 --> 00:26:27.920]  我現在將它轉了做flight mode
[00:26:27.920 --> 00:26:28.920]  flight mode是什麼
[00:26:28.920 --> 00:26:29.920]  什麼都收不到
[00:26:29.920 --> 00:26:30.920]  電話收不到
[00:26:30.920 --> 00:26:31.920]  message收不到
[00:26:31.920 --> 00:26:32.920]  什麼都收不到
[00:26:32.920 --> 00:26:33.920]  意義上
[00:26:33.920 --> 00:26:34.920]  就是
[00:26:34.920 --> 00:26:35.920]  你不可以
[00:26:35.920 --> 00:26:36.920]  你不可以
[00:26:36.920 --> 00:26:37.920]  你不可以
[00:26:37.920 --> 00:26:38.920]  現在
[00:26:38.920 --> 00:26:40.920]  人的罪是什麼
[00:26:40.920 --> 00:26:41.920]  人的罪就是
[00:26:41.920 --> 00:26:43.920]  自己選擇和上帝offline
[00:26:43.920 --> 00:26:46.920]  和你的智能電話裡面
[00:26:46.920 --> 00:26:47.920]  有多少功能
[00:26:47.920 --> 00:26:48.920]  沒有關係
[00:26:48.920 --> 00:26:50.920]  你有齊所有功能
[00:26:50.920 --> 00:26:52.920]  不過我們選擇了offline
[00:26:52.920 --> 00:26:54.920]  這是聖經裡面所說的罪
[00:26:54.920 --> 00:26:57.920]  所以
[00:26:57.920 --> 00:26:58.920]  和人
[00:26:58.920 --> 00:26:59.920]  我們現在
[00:26:59.920 --> 00:27:01.920]  我希望今天就在這個地方
[00:27:01.920 --> 00:27:03.920]  從今以後我們再不問這個問題了
[00:27:03.920 --> 00:27:04.920]  啊那誰做得多好
[00:27:04.920 --> 00:27:05.920]  又不可以上天堂
[00:27:05.920 --> 00:27:06.920]  搞錯
[00:27:06.920 --> 00:27:07.920]  天堂
[00:27:07.920 --> 00:27:08.920]  其實我在這個地方說過了
[00:27:08.920 --> 00:27:09.920]  天堂不是公眾地方
[00:27:09.920 --> 00:27:11.920]  天堂是私家地方
[00:27:11.920 --> 00:27:13.920]  是上帝的家
[00:27:13.920 --> 00:27:16.920]  只是願意跟上帝那幫人去
[00:27:16.920 --> 00:27:19.920]  所以凡信他的
[00:27:19.920 --> 00:27:22.920]  一切信他的
[00:27:22.920 --> 00:27:24.920]  這個一切都很奇怪
[00:27:24.920 --> 00:27:25.920]  他有限制
[00:27:25.920 --> 00:27:26.920]  他又沒有限制
[00:27:26.920 --> 00:27:29.920]  他的限制在哪裡
[00:27:29.920 --> 00:27:30.920]  就是要信他
[00:27:30.920 --> 00:27:32.920]  他沒有限制就凡信他
[00:27:32.920 --> 00:27:34.920]  是不是
[00:27:34.920 --> 00:27:36.920]  你肯轉的位置
[00:27:36.920 --> 00:27:37.920]  你就有了
[00:27:37.920 --> 00:27:38.920]  你不肯轉
[00:27:38.920 --> 00:27:40.920]  對不起幫不了你
[00:27:40.920 --> 00:27:41.920]  明白嗎
[00:27:41.920 --> 00:27:42.920]  是一件互動的事
[00:27:42.920 --> 00:27:45.920]  上帝已經開了給你一張wildcard
[00:27:45.920 --> 00:27:46.920]  你按個按鈕都不按
[00:27:46.920 --> 00:27:48.920]  對不起幫不了你
[00:27:48.920 --> 00:27:50.920]  因為你不選擇上帝
[00:27:50.920 --> 00:27:54.920]  但問題是當我們選擇上帝的時候
[00:27:54.920 --> 00:27:56.920]  聖徒都很多不同level
[00:27:56.920 --> 00:27:57.920]  大家都知道
[00:27:57.920 --> 00:27:58.920]  是不是
[00:27:58.920 --> 00:28:01.920]  就算我們真的選擇了回轉歸向上帝
[00:28:01.920 --> 00:28:03.920]  都有第一種的
[00:28:03.920 --> 00:28:05.920]  我相信在我當中沒有
[00:28:05.920 --> 00:28:07.920]  不過都要講一講給大家知道
[00:28:07.920 --> 00:28:08.920]  讓大家將來都明白
[00:28:08.920 --> 00:28:10.920]  有一種叫做甩身聖徒
[00:28:10.920 --> 00:28:13.920]  只求甩身
[00:28:13.920 --> 00:28:16.920]  甩身就是逃避上帝的審判
[00:28:16.920 --> 00:28:17.920]  逃避地獄的火
[00:28:17.920 --> 00:28:19.920]  And that's it
[00:28:19.920 --> 00:28:20.920]  我只希望得救
[00:28:20.920 --> 00:28:23.920]  至於我有沒有冠冕不重要
[00:28:23.920 --> 00:28:26.920]  有個姐妹跟我說
[00:28:26.920 --> 00:28:27.920]  她在彭串道
[00:28:27.920 --> 00:28:29.920]  聖經裡面講的挑戰真的很正
[00:28:29.920 --> 00:28:30.920]  不過不要預我
[00:28:30.920 --> 00:28:32.920]  我只是想上去拿床位
[00:28:32.920 --> 00:28:34.920]  沒有想拿冠冕
[00:28:34.920 --> 00:28:40.920]  這些叫甩身聖徒
[00:28:40.920 --> 00:28:41.920]  什麼都甩身
[00:28:41.920 --> 00:28:43.920]  好像泥鰍一樣
[00:28:43.920 --> 00:28:44.920]  你摸不著
[00:28:44.920 --> 00:28:46.920]  在教會裡面
[00:28:46.920 --> 00:28:47.920]  開始了祈禱
[00:28:47.920 --> 00:28:49.920]  突然在你旁邊出現
[00:28:49.920 --> 00:28:52.920]  一張大眼睛就消失了
[00:28:52.920 --> 00:28:54.920]  好像浮萍一樣
[00:28:54.920 --> 00:28:56.920]  出現騙事就不見了
[00:28:56.920 --> 00:28:58.920]  這種叫甩身聖徒
[00:28:58.920 --> 00:29:00.920]  什麼都只希望能夠甩身
[00:29:00.920 --> 00:29:01.920]  在侍奉甩身
[00:29:01.920 --> 00:29:03.920]  只想甩身
[00:29:03.920 --> 00:29:04.920]  但另外一種
[00:29:04.920 --> 00:29:06.920]  就真真正正信了耶穌之後
[00:29:06.920 --> 00:29:07.920]  領受了福音
[00:29:07.920 --> 00:29:08.920]  哇 厲害
[00:29:08.920 --> 00:29:10.920]  我願意跟耶穌基督
[00:29:10.920 --> 00:29:11.920]  跟耶穌約會之後
[00:29:11.920 --> 00:29:12.920]  下水
[00:29:12.920 --> 00:29:17.920]  那種叫毀身的聖徒
[00:29:17.920 --> 00:29:19.920]  毀身的聖徒就真真正正去
[00:29:19.920 --> 00:29:21.920]  好像耶穌基督給的大使命
[00:29:21.920 --> 00:29:23.920]  大使命是什麼
[00:29:23.920 --> 00:29:25.920]  耶穌基督跟門徒說
[00:29:25.920 --> 00:29:27.920]  你們要去萬國市
[00:29:27.920 --> 00:29:29.920]  從猶太傳地耶路撒冷
[00:29:29.920 --> 00:29:30.920]  猶太傳地和沙馬
[00:29:30.920 --> 00:29:32.920]  地極作我的見證之餘
[00:29:32.920 --> 00:29:34.920]  耶穌基督還說什麼
