
[00:00:00.000 --> 00:00:07.000]  在生活中有些事情你視為理所當然
[00:21:48.000 --> 00:21:50.000]  有機會和醫護和公
[00:21:50.000 --> 00:21:53.000]  有一個很緊密的接觸
[00:21:53.000 --> 00:21:57.000]  所以幾位很有名的SARS英雄
[00:21:57.000 --> 00:22:00.000]  後來都成為了我的非常好的朋友
[00:22:00.000 --> 00:22:02.000]  因為他也是基督徒
[00:22:02.000 --> 00:22:05.000]  很特別的默契
[00:22:05.000 --> 00:22:08.000]  塗大花院
[00:22:08.000 --> 00:22:10.000]  塗大花院是怎麼去的呢?
[00:22:10.000 --> 00:22:13.000]  其實我之前沒去過塗大花院
[00:22:13.000 --> 00:22:14.000]  沒有人住
[00:22:14.000 --> 00:22:15.000]  不會去那裡
[00:22:15.000 --> 00:22:16.000]  那裡沒什麼好逛
[00:22:16.000 --> 00:22:17.000]  塗大商場很小
[00:22:17.000 --> 00:22:18.000]  當時我祈禱
[00:22:18.000 --> 00:22:22.000]  塗大是一個最需要訊息的地方
[00:22:22.000 --> 00:22:25.000]  第一天我收到一個很特別的電話
[00:22:25.000 --> 00:22:27.000]  一聽到電話我就跪下祈禱
[00:22:27.000 --> 00:22:29.000]  一個好朋友
[00:22:29.000 --> 00:22:30.000]  可能大家聽過他的名字
[00:22:30.000 --> 00:22:31.000]  他叫余德順
[00:22:31.000 --> 00:22:32.000]  你好 我是朱棣興
[00:22:32.000 --> 00:22:35.000]  是我多年來一個非常好的朋友
[00:22:35.000 --> 00:22:36.000]  他打給我
[00:22:36.000 --> 00:22:38.000]  他說金雄 有事要你幫個忙
[00:22:38.000 --> 00:22:41.000]  我和恆隆地產很熟
[00:22:41.000 --> 00:22:45.000]  塗大經過一次塗大事件
[00:22:45.000 --> 00:22:49.000]  其實這個屋苑很傷
[00:22:49.000 --> 00:22:52.000]  我和恆隆安排了
[00:22:52.000 --> 00:22:54.000]  我有四個星期
[00:22:54.000 --> 00:22:56.000]  給我四個星期六的下午
[00:22:56.000 --> 00:22:59.000]  去塗大商場公開的
[00:22:59.000 --> 00:23:01.000]  四場的公開講座
[00:23:01.000 --> 00:23:03.000]  當然不是報道會
[00:23:03.000 --> 00:23:05.000]  也不是講耶穌
[00:23:05.000 --> 00:23:09.000]  不過我們懂得怎麼講
[00:23:09.000 --> 00:23:12.000]  我講兩場 你講兩場
[00:23:12.000 --> 00:23:14.000]  大家很老實
[00:23:14.000 --> 00:23:15.000]  沒有錢收的
[00:23:15.000 --> 00:23:17.000]  還講什麼錢
[00:23:17.000 --> 00:23:19.000]  於是我去了塗大兩次
[00:23:19.000 --> 00:23:21.000]  兩個星期六下午
[00:23:21.000 --> 00:23:22.000]  第一次的拍檔
[00:23:22.000 --> 00:23:23.000]  就是查小恩
[00:23:23.000 --> 00:23:27.000]  劉牧師應該認識小恩姐了
[00:23:27.000 --> 00:23:31.000]  小恩姐那時她還在商台
[00:23:31.000 --> 00:23:33.000]  小恩也熟悉她
[00:23:33.000 --> 00:23:35.000]  講一些家庭 講一些關係
[00:23:35.000 --> 00:23:38.000]  很輕鬆
[00:23:38.000 --> 00:23:40.000]  另一場很特別
[00:23:40.000 --> 00:23:44.000]  我的拍檔是已過的藝人
[00:23:44.000 --> 00:23:47.000]  羅慧娟
[00:23:47.000 --> 00:23:48.000]  我沒見過她
[00:23:48.000 --> 00:23:50.000]  不過她認識我 我認識她
[00:23:50.000 --> 00:23:51.000]  不過呢
[00:23:51.000 --> 00:23:53.000]  因為我們之前沒有任何合作的
[00:23:53.000 --> 00:23:55.000]  但和查小恩不用合作
[00:23:55.000 --> 00:23:57.000]  就說了 做節目就這樣做
[00:23:57.000 --> 00:24:00.000]  不過 和慧娟我有期望
[00:24:00.000 --> 00:24:02.000]  我們希望有信息
[00:24:02.000 --> 00:24:04.000]  希望有些引領性的福音
[00:24:04.000 --> 00:24:06.000]  希望有些愛的力量
[00:24:06.000 --> 00:24:08.000]  不過慧娟呢
[00:24:08.000 --> 00:24:11.000]  都是一聲聽令
[00:24:11.000 --> 00:24:15.000]  又沒得劇稿 又沒得寫稿
[00:24:15.000 --> 00:24:17.000]  怎麼去對話
[00:24:17.000 --> 00:24:19.000]  就說了
[00:24:19.000 --> 00:24:22.000]  我們做了十多分鐘左右
[00:24:22.000 --> 00:24:23.000]  合作口供
[00:24:23.000 --> 00:24:25.000]  當時我說
[00:24:25.000 --> 00:24:27.000]  她說 金庸你看著我說就行了
[00:24:27.000 --> 00:24:31.000]  她大致上有些獨唇的技巧
[00:24:31.000 --> 00:24:33.000]  不過未必能聽得完
[00:24:33.000 --> 00:24:35.000]  不過不要緊
[00:24:35.000 --> 00:24:37.000]  我們祈禱
[00:24:37.000 --> 00:24:39.000]  祈禱 行嗎
[00:24:39.000 --> 00:24:42.000]  過了幾個小時的講座
[00:24:42.000 --> 00:24:44.000]  講到不得停
[00:24:44.000 --> 00:24:46.000]  兩個人對話
[00:24:46.000 --> 00:24:48.000]  完全沒漏
[00:24:48.000 --> 00:24:50.000]  很暢順
[00:24:50.000 --> 00:24:52.000]  將大家生命的力量
[00:24:52.000 --> 00:24:54.000]  那種內心的力量
[00:24:54.000 --> 00:24:57.000]  家庭從外話講到
[00:24:57.000 --> 00:25:00.000]  水銀射地
[00:25:00.000 --> 00:25:02.000]  所以
[00:25:02.000 --> 00:25:04.000]  慧娟離開之後
[00:25:04.000 --> 00:25:06.000]  我是很傷心的
[00:25:06.000 --> 00:25:08.000]  所以想起她
[00:25:08.000 --> 00:25:12.000]  這就是一個很特別的經歷
[00:25:12.000 --> 00:25:14.000]  所以說
[00:25:14.000 --> 00:25:16.000]  你面對死亡 怕不怕呢
[00:25:16.000 --> 00:25:20.000]  我記得喬布斯這位蘋果電腦創文講過
[00:25:20.000 --> 00:25:24.000]  他說 就算一個相信天堂的人
[00:25:24.000 --> 00:25:26.000]  他也不會想著很想死的
[00:25:26.000 --> 00:25:28.000]  我是那種人
[00:25:28.000 --> 00:25:30.000]  我相信我死之後去哪裡
[00:25:30.000 --> 00:25:32.000]  不過我不想死
[00:25:32.000 --> 00:25:34.000]  我不想死之後
[00:25:34.000 --> 00:25:36.000]  我是很不捨得身邊的人
[00:25:36.000 --> 00:25:38.000]  我覺得我很多東西我還不想在世界上
[00:25:38.000 --> 00:25:40.000]  繼續去做我要做的事
[00:25:40.000 --> 00:25:42.000]  不過這段日子
[00:25:42.000 --> 00:25:46.000]  我就特別多些思考死亡
[00:25:46.000 --> 00:25:48.000]  死亡是中人的忌諱
[00:25:48.000 --> 00:25:50.000]  特別
[00:25:50.000 --> 00:25:52.000]  接著 清明
[00:25:52.000 --> 00:25:54.000]  復活節
[00:25:54.000 --> 00:25:56.000]  復活節 教會也很特別
[00:25:56.000 --> 00:25:58.000]  教會還教會傳統是
[00:25:58.000 --> 00:26:00.000]  中聖誕而興復活
[00:26:00.000 --> 00:26:02.000]  基本上復活節都是一些
[00:26:02.000 --> 00:26:04.000]  晚會啊
[00:26:04.000 --> 00:26:06.000]  很安靜等等
[00:26:06.000 --> 00:26:08.000]  很少很高調去講復活節
[00:26:08.000 --> 00:26:11.000]  我們很輕鬆
[00:26:11.000 --> 00:26:13.000]  很愉快
[00:26:13.000 --> 00:26:15.000]  因為對死亡有忌諱
[00:26:15.000 --> 00:26:17.000]  所以
[00:26:17.000 --> 00:26:19.000]  你都網上崇拜
[00:26:19.000 --> 00:26:21.000]  你發覺去到教會
[00:26:21.000 --> 00:26:23.000]  那個禮堂
[00:26:23.000 --> 00:26:25.000]  是空的
[00:26:25.000 --> 00:26:27.000]  原來我們都會忌諱
[00:26:27.000 --> 00:26:29.000]  空字不要說是空的
[00:26:29.000 --> 00:26:31.000]  我們還教會 還人傳統
[00:26:31.000 --> 00:26:33.000]  就是這樣 所以我們中國人
[00:26:33.000 --> 00:26:35.000]  好似講未知生 已知死
[00:26:35.000 --> 00:26:37.000]  我們很少探到死亡
[00:26:37.000 --> 00:26:39.000]  甚至連教會
[00:26:39.000 --> 00:26:41.000]  去傳那封音
[00:26:41.000 --> 00:26:43.000]  我們都避重就輕
[00:26:43.000 --> 00:26:45.000]  很講將來有永生
[00:26:45.000 --> 00:26:47.000]  我們很少講死亡
[00:26:47.000 --> 00:26:49.000]  就我死而已
[00:26:49.000 --> 00:26:51.000]  但西方來講死亡學
[00:26:51.000 --> 00:26:53.000]  是一個學問
[00:26:53.000 --> 00:26:55.000]  是一種專學文
[00:26:55.000 --> 00:26:57.000]  我最近看了一本書
[00:26:57.000 --> 00:26:59.000]  覺得很有意思
[00:26:59.000 --> 00:27:01.000]  是美國一位神經科學家
[00:27:01.000 --> 00:27:03.000]  他寫了一本書叫
[00:27:03.000 --> 00:27:05.000]  死後的四肋腫的情況
[00:27:05.000 --> 00:27:07.000]  這本書
[00:27:07.000 --> 00:27:09.000]  有些我看不明白有多深
[00:27:09.000 --> 00:27:11.000]  但他對死亡的三個定義
[00:27:11.000 --> 00:27:13.000]  很有意思
[00:27:13.000 --> 00:27:15.000]  死就死
[00:27:15.000 --> 00:27:17.000]  有幾種不同的死亡定義
[00:27:17.000 --> 00:27:19.000]  真的有
[00:27:19.000 --> 00:27:21.000]  我聽完他看完這三點
[00:27:21.000 --> 00:27:23.000]  我想到第四點
[00:27:23.000 --> 00:27:25.000]  第一個
[00:27:25.000 --> 00:27:27.000]  回到醫院
[00:27:27.000 --> 00:27:29.000]  心跳停頓
[00:27:29.000 --> 00:27:31.000]  瞳孔怎麼樣 心臟停頓
[00:27:31.000 --> 00:27:33.000]  於是醫生就說
[00:27:33.000 --> 00:27:35.000]  那些人已經死了
[00:27:35.000 --> 00:27:37.000]  於是
[00:27:37.000 --> 00:27:39.000]  姑娘就掩蓋了你
[00:27:39.000 --> 00:27:41.000]  然後醫生會簽字
[00:27:41.000 --> 00:27:43.000]  說幾時幾日幾點
[00:27:43.000 --> 00:27:45.000]  醫生就醫學上
[00:27:45.000 --> 00:27:47.000]  說他死亡了
[00:27:47.000 --> 00:27:49.000]  這是第一種死亡定義
[00:27:49.000 --> 00:27:51.000]  第二種就是當我們進行一個
[00:27:51.000 --> 00:27:53.000]  基督教的安息禮拜
[00:27:53.000 --> 00:27:55.000]  或者其他不同的宗教
[00:27:55.000 --> 00:27:57.000]  或者沒有宗教信仰的一個雙禮
[00:27:57.000 --> 00:27:59.000]  雙禮就是
[00:27:59.000 --> 00:28:01.000]  向社會其他人士
[00:28:01.000 --> 00:28:03.000]  告訴他們
[00:28:03.000 --> 00:28:05.000]  那些人已經離開世界
[00:28:05.000 --> 00:28:07.000]  否則你們可能不知道
[00:28:07.000 --> 00:28:09.000]  所以為什麼我們要登護民
[00:28:09.000 --> 00:28:11.000]  護民是怎樣的
[00:28:11.000 --> 00:28:13.000]  就是告訴周圍的人
[00:28:13.000 --> 00:28:15.000]  那些人已經離開了世界
[00:28:15.000 --> 00:28:17.000]  社交上的死亡
[00:28:17.000 --> 00:28:19.000]  這是專家
[00:28:19.000 --> 00:28:21.000]  第三種死亡定義
[00:28:21.000 --> 00:28:23.000]  很有意思
[00:28:23.000 --> 00:28:25.000]  我沒想過
[00:28:25.000 --> 00:28:27.000]  第三種死亡定義就是當
[00:28:27.000 --> 00:28:29.000]  這個世界上
[00:28:29.000 --> 00:28:31.000]  最後一個記得你的人
[00:28:31.000 --> 00:28:33.000]  他已經不記得你
[00:28:33.000 --> 00:28:35.000]  或者他都死了
[00:28:35.000 --> 00:28:37.000]  那你真正
[00:28:37.000 --> 00:28:39.000]  在地球上就會消失
[00:28:39.000 --> 00:28:41.000]  多有意思
[00:28:41.000 --> 00:28:43.000]  我相信我們基督徒
[00:28:43.000 --> 00:28:47.000]  我們很相信
[00:28:47.000 --> 00:28:49.000]  我們除了有一個比較上
[00:28:49.000 --> 00:28:51.000]  很宗教信仰上的
[00:28:51.000 --> 00:28:53.000]  一個所謂永生的
[00:28:53.000 --> 00:28:55.000]  確確之外
[00:28:55.000 --> 00:28:57.000]  我們在如果從這個
[00:28:57.000 --> 00:28:59.000]  專家的定義來說
[00:28:59.000 --> 00:29:01.000]  我們是不會死的
[00:29:01.000 --> 00:29:03.000]  因為我們一定有人
[00:29:03.000 --> 00:29:05.000]  記得我們
[00:29:05.000 --> 00:29:07.000]  我們有愛
[00:29:07.000 --> 00:29:09.000]  我們有教會弟兄姊妹
[00:29:09.000 --> 00:29:11.000]  我們的家人
[00:29:11.000 --> 00:29:13.000]  一定有就算我們真的有
[00:29:13.000 --> 00:29:15.000]  一些獨居長者
[00:29:15.000 --> 00:29:17.000]  無親無故
[00:29:17.000 --> 00:29:19.000]  我們都會紀念他們
[00:29:19.000 --> 00:29:21.000]  我相信
[00:29:21.000 --> 00:29:23.000]  浸浸會是傳統的
[00:29:23.000 --> 00:29:25.000]  老人家是真的
[00:29:25.000 --> 00:29:27.000]  很多死後身後蕭條
[00:29:27.000 --> 00:29:29.000]  但教會負責很多事
[00:29:29.000 --> 00:29:31.000]  我們教會做很多這些事
[00:29:31.000 --> 00:29:33.000]  都會有這種情況
[00:29:33.000 --> 00:29:35.000]  不會忘記
[00:29:35.000 --> 00:29:37.000]  不會忘記
[00:29:37.000 --> 00:29:39.000]  因為我們是主來的
[00:29:39.000 --> 00:29:41.000]  弟兄姊妹
[00:29:41.000 --> 00:29:45.000]  保羅在答辯當中
[00:29:45.000 --> 00:29:47.000]  其中都有一句
[00:29:47.000 --> 00:29:49.000]  很重要的
[00:29:49.000 --> 00:29:51.000]  說話
[00:29:51.000 --> 00:29:53.000]  在他整個答辯當中
[00:29:53.000 --> 00:29:55.000]  其中一句
[00:29:55.000 --> 00:29:57.000]  我特別看了一個拋分
[00:29:57.000 --> 00:29:59.000]  打出來用紅字
[00:29:59.000 --> 00:30:01.000]  縱然有
[00:30:01.000 --> 00:30:03.000]  就是在主裡面
[00:30:03.000 --> 00:30:05.000]  中間可以大聲說
[00:30:05.000 --> 00:30:07.000]  就是說到耶穌的復活
[00:30:07.000 --> 00:30:13.000]  他都說到復活大了
[00:30:13.000 --> 00:30:15.000]  整個保羅的信息
[00:30:15.000 --> 00:30:17.000]  很重要
[00:30:17.000 --> 00:30:19.000]  如果基督沒復活
[00:30:19.000 --> 00:30:21.000]  我們所傳的就是枉言
[00:30:21.000 --> 00:30:23.000]  所說的就是枉言
[00:30:23.000 --> 00:30:25.000]  一會兒復活
[00:30:25.000 --> 00:30:27.000]  主的復活
[00:30:27.000 --> 00:30:29.000]  前程死亡
[00:30:29.000 --> 00:30:31.000]  保羅最後
[00:30:31.000 --> 00:30:33.000]  將這個復活的大能
[00:30:33.000 --> 00:30:35.000]  再次說出來
[00:30:35.000 --> 00:30:37.000]  甚至在他整個答辯
[00:30:37.000 --> 00:30:39.000]  的高潮
[00:30:39.000 --> 00:30:41.000]  的高峰
[00:30:41.000 --> 00:30:43.000]  有這句話
[00:30:43.000 --> 00:30:45.000]  因為主已復活
[00:30:45.000 --> 00:30:47.000]  愛無巨息
[00:30:47.000 --> 00:30:49.000]  我什麼都不怕
[00:30:49.000 --> 00:30:51.000]  這些都是保羅
[00:30:51.000 --> 00:30:53.000]  整個答辯當中最重要的信息
[00:30:53.000 --> 00:30:55.000]  如果將愛與死亡
[00:30:55.000 --> 00:30:57.000]  這兩個元素對立起來
[00:30:57.000 --> 00:30:59.000]  他得出一個
[00:30:59.000 --> 00:31:01.000]  很清晰的結論
[00:31:01.000 --> 00:31:07.000]  外狀
[00:31:07.000 --> 00:31:09.000]  瘟疫蔓延時
[00:31:09.000 --> 00:31:11.000]  第一個確診的
[00:31:11.000 --> 00:31:13.000]  叫
[00:31:13.000 --> 00:31:15.000]  菲利斯當成吉伯拉
[00:31:15.000 --> 00:31:17.000]  就是那個
[00:31:17.000 --> 00:31:19.000]  鐵普羅這位大壯師
[00:31:19.000 --> 00:31:21.000]  一出來就拍拍鞋
[00:31:21.000 --> 00:31:23.000]  在你的管治下
[00:31:23.000 --> 00:31:25.000]  如何英明神武國泰民安
[00:31:25.000 --> 00:31:27.000]  社會安定
[00:31:27.000 --> 00:31:29.000]  就是菲利斯大人
[00:31:29.000 --> 00:31:31.000]  菲利斯大人很英明
[00:31:31.000 --> 00:31:33.000]  當他聽到保羅的
[00:31:33.000 --> 00:31:35.000]  答辯
[00:31:35.000 --> 00:31:37.000]  我們看回24章的24節
[00:31:37.000 --> 00:31:39.000]  那幾天菲利斯和他夫人
[00:31:39.000 --> 00:31:41.000]  猶太女子
[00:31:41.000 --> 00:31:43.000]  土西拉一同來到
[00:31:43.000 --> 00:31:45.000]  就叫保羅來聽他講論
[00:31:45.000 --> 00:31:47.000]  信基督耶穌的事
[00:31:47.000 --> 00:31:51.000]  外狀
[00:31:51.000 --> 00:31:53.000]  瘟疫蔓延時
[00:31:53.000 --> 00:31:55.000]  我不知道當時在庭上
[00:31:55.000 --> 00:31:57.000]  有多少人聽到明保羅講話
[00:31:57.000 --> 00:31:59.000]  有多少人被他感動
[00:31:59.000 --> 00:32:01.000]  可能那些沒有記載
[00:32:01.000 --> 00:32:03.000]  但菲利斯有記載
[00:32:03.000 --> 00:32:05.000]  在這樣的環境當中
[00:32:05.000 --> 00:32:07.000]  保羅的信息
[00:32:07.000 --> 00:32:09.000]  就像瘟疫一樣
[00:32:09.000 --> 00:32:11.000]  無孔不入
[00:32:11.000 --> 00:32:13.000]  無處不在
[00:32:13.000 --> 00:32:15.000]  無堅不摧
[00:32:15.000 --> 00:32:17.000]  這次很多人都說
[00:32:17.000 --> 00:32:19.000]  這次新冠狀肺炎
[00:32:19.000 --> 00:32:21.000]  很厲害
[00:32:21.000 --> 00:32:23.000]  大樹也中招
[00:32:23.000 --> 00:32:25.000]  大明星也中招
[00:32:25.000 --> 00:32:27.000]  NBA的球員
[00:32:27.000 --> 00:32:29.000]  英超的球員
[00:32:29.000 --> 00:32:31.000]  多大都中招
[00:32:31.000 --> 00:32:33.000]  你說你是多有錢
[00:32:33.000 --> 00:32:35.000]  你是多高地位
[00:32:35.000 --> 00:32:37.000]  多強壯
[00:32:37.000 --> 00:32:39.000]  沒得商量
[00:32:39.000 --> 00:32:41.000]  無堅不摧
[00:32:41.000 --> 00:32:43.000]  外
[00:32:43.000 --> 00:32:45.000]  當如此
[00:32:45.000 --> 00:32:47.000]  外狀瘟疫蔓延時
[00:32:49.000 --> 00:32:51.000]  當然
[00:32:51.000 --> 00:32:53.000]  保羅最終
[00:32:53.000 --> 00:32:55.000]  都要坐牢
[00:32:55.000 --> 00:32:59.000]  最終也不是因為
[00:32:59.000 --> 00:33:01.000]  庭上的答辯
[00:33:01.000 --> 00:33:03.000]  沒有力量
[00:33:03.000 --> 00:33:05.000]  因為這是一個政治檢討
[00:33:05.000 --> 00:33:07.000]  無法躲避
[00:33:07.000 --> 00:33:09.000]  他有足夠心理準備
[00:33:09.000 --> 00:33:11.000]  但很重要
[00:33:11.000 --> 00:33:13.000]  保羅的坐牢
[00:33:13.000 --> 00:33:15.000]  就是他面對人生一個逆境低潮
[00:33:15.000 --> 00:33:17.000]  大家熟悉聖經
[00:33:17.000 --> 00:33:19.000]  知道保羅
[00:33:19.000 --> 00:33:21.000]  可能很多人去過保羅游宗
[00:33:21.000 --> 00:33:23.000]  讀過很多保羅書信等等
[00:33:23.000 --> 00:33:25.000]  知道保羅是一個馬不停蹄的人
[00:33:25.000 --> 00:33:27.000]  出發
[00:33:27.000 --> 00:33:29.000]  為了歸來
[00:33:29.000 --> 00:33:31.000]  不斷去計劃
[00:33:31.000 --> 00:33:33.000]  這個行程未完 下一個行程怎麼去
[00:33:33.000 --> 00:33:35.000]  他是利用生命當中
[00:33:35.000 --> 00:33:37.000]  每一分的精力時間
[00:33:37.000 --> 00:33:39.000]  去傳福音
[00:33:39.000 --> 00:33:41.000]  這樣的人
[00:33:41.000 --> 00:33:43.000]  要坐牢
[00:33:43.000 --> 00:33:45.000]  多慘啊
[00:33:45.000 --> 00:33:47.000]  所以香港人很慘
[00:33:47.000 --> 00:33:49.000]  社交關係要斷了
[00:33:49.000 --> 00:33:51.000]  我們逼著一家幾口
[00:33:51.000 --> 00:33:53.000]  屈在幾百尺的斗室當中
[00:33:53.000 --> 00:33:55.000]  有人說這是困獸鬥
[00:33:55.000 --> 00:33:59.000]  但要面對
[00:33:59.000 --> 00:34:01.000]  但最重要
[00:34:01.000 --> 00:34:05.000]  保羅最好的作品
[00:34:05.000 --> 00:34:07.000]  就是他監獄書信
[00:34:07.000 --> 00:34:11.000]  這個鐘外皆言
[00:34:13.000 --> 00:34:15.000]  民窮而後恭
[00:34:15.000 --> 00:34:19.000]  太史公寫《史記》坐監寫的
[00:34:19.000 --> 00:34:21.000]  你後主最好的詞是
[00:34:21.000 --> 00:34:23.000]  去國歸行之後
[00:34:23.000 --> 00:34:25.000]  蘇聾波最好的詩詞
[00:34:25.000 --> 00:34:27.000]  也是在他被貶之後的作品
[00:34:27.000 --> 00:34:31.000]  然後失意落幕
[00:34:31.000 --> 00:34:33.000]  逆境當中
[00:34:33.000 --> 00:34:35.000]  生命力 創造力
[00:34:35.000 --> 00:34:37.000]  是最強的
[00:34:37.000 --> 00:34:39.000]  很多以前你沒用到的地方會用出來的
[00:34:39.000 --> 00:34:41.000]  所以保羅
[00:34:41.000 --> 00:34:43.000]  很特別給我們今天
[00:34:43.000 --> 00:34:45.000]  提醒就是面對生命的逆境
[00:34:45.000 --> 00:34:47.000]  但那可能是
[00:34:47.000 --> 00:34:49.000]  靈性的高峰
[00:34:49.000 --> 00:34:51.000]  生命逆境
[00:34:51.000 --> 00:34:53.000]  我們的靈性可以高峰
[00:34:53.000 --> 00:34:57.000]  就是我們怎樣去瞭解
[00:34:57.000 --> 00:34:59.000]  萬事都
[00:34:59.000 --> 00:35:01.000]  互相效力
[00:35:01.000 --> 00:35:03.000]  一般人覺得
[00:35:03.000 --> 00:35:05.000]  人生總要順利
[00:35:05.000 --> 00:35:07.000]  我經常說
[00:35:07.000 --> 00:35:09.000]  報道會都說兩個觀念很簡單
[00:35:09.000 --> 00:35:11.000]  一般中國人
[00:35:11.000 --> 00:35:13.000]  尋求信仰
[00:35:13.000 --> 00:35:15.000]  無非為了天從人願
[00:35:15.000 --> 00:35:17.000]  天看我怎樣
[00:35:17.000 --> 00:35:19.000]  但基督徒
[00:35:19.000 --> 00:35:21.000]  信耶穌是人
[00:35:21.000 --> 00:35:23.000]  從天願
[00:35:23.000 --> 00:35:25.000]  你給神怎樣
[00:35:25.000 --> 00:35:27.000]  這就是我們去追求信仰
[00:35:27.000 --> 00:35:29.000]  兩個很不同的
[00:35:29.000 --> 00:35:31.000]  一個目標
[00:35:31.000 --> 00:35:33.000]  所以看回
[00:35:33.000 --> 00:35:35.000]  保羅的人生的低谷
[00:35:35.000 --> 00:35:37.000]  制宇逆境
[00:35:37.000 --> 00:35:39.000]  造了
[00:35:39.000 --> 00:35:41.000]  人性靈性的
[00:35:41.000 --> 00:35:43.000]  高峰
[00:35:43.000 --> 00:35:47.000]  被隔離是一個
[00:35:47.000 --> 00:35:49.000]  很痛苦的事
[00:35:49.000 --> 00:35:51.000]  特別香港人
[00:35:51.000 --> 00:35:53.000]  我們慣了
[00:35:53.000 --> 00:35:55.000]  沒有時間停
[00:35:55.000 --> 00:35:57.000]  突然要停下來
[00:35:57.000 --> 00:35:59.000]  不准周圍走
[00:35:59.000 --> 00:36:01.000]  是很辛苦的
[00:36:01.000 --> 00:36:03.000]  沒有好朋友去吹水
[00:36:03.000 --> 00:36:05.000]  去查罪
[00:36:05.000 --> 00:36:07.000]  是很辛苦的
[00:36:07.000 --> 00:36:09.000]  但原來隔離
[00:36:09.000 --> 00:36:11.000]  是一個
[00:36:11.000 --> 00:36:13.000]  很重要的
[00:36:13.000 --> 00:36:15.000]  操練
[00:36:15.000 --> 00:36:17.000]  看回歷史上在公元1665年
[00:36:17.000 --> 00:36:19.000]  當時歐洲很有名的
[00:36:19.000 --> 00:36:21.000]  黑死病
[00:36:21.000 --> 00:36:23.000]  歷史平時沒有人看的
[00:36:23.000 --> 00:36:25.000]  最近被翻出來
[00:36:25.000 --> 00:36:27.000]  其中有一個很特別的故事
[00:36:27.000 --> 00:36:29.000]  黑死病在歐洲蔓延
[00:36:29.000 --> 00:36:31.000]  因為
[00:36:31.000 --> 00:36:33.000]  本來英倫海峽隔住
[00:36:33.000 --> 00:36:35.000]  有些賣布的商人
[00:36:35.000 --> 00:36:37.000]  把布料寄去英國
[00:36:37.000 --> 00:36:39.000]  於是那些黑死病
[00:36:39.000 --> 00:36:41.000]  即鼠疫
[00:36:41.000 --> 00:36:43.000]  就隨著那些布
[00:36:43.000 --> 00:36:45.000]  去到英國
[00:36:45.000 --> 00:36:47.000]  當時在曼城附近有一個小村莊
[00:36:47.000 --> 00:36:49.000]  可能是一些布匹的
[00:36:49.000 --> 00:36:51.000]  集散地
[00:36:51.000 --> 00:36:53.000]  證實發生鼠疫
[00:36:53.000 --> 00:36:57.000]  有一個牧師
[00:36:57.000 --> 00:36:59.000]  叫威廉牧師
[00:36:59.000 --> 00:37:01.000]  他知道鼠疫會傳播
[00:37:01.000 --> 00:37:03.000]  他就和村民說
[00:37:03.000 --> 00:37:05.000]  整條村子大半是基督徒
[00:37:05.000 --> 00:37:07.000]  我們不可以亂走
[00:37:07.000 --> 00:37:09.000]  如果一走
[00:37:09.000 --> 00:37:11.000]  就會把鼠疫散出去
[00:37:11.000 --> 00:37:13.000]  就會很多人中招
[00:37:13.000 --> 00:37:15.000]  我們一定要留在這裡
[00:37:15.000 --> 00:37:17.000]  於是用石頭將整個範圍封起來
[00:37:17.000 --> 00:37:19.000]  三百多人
[00:37:19.000 --> 00:37:21.000]  自我隔離
[00:37:21.000 --> 00:37:23.000]  最近死了
[00:37:23.000 --> 00:37:27.000]  267人
[00:37:29.000 --> 00:37:31.000]  334人封起來
[00:37:31.000 --> 00:37:33.000]  267人死了
[00:37:33.000 --> 00:37:35.000]  大部分都死了
[00:37:35.000 --> 00:37:37.000]  這些故事在人類歷史上
[00:37:37.000 --> 00:37:39.000]  是講到隔離
[00:37:39.000 --> 00:37:41.000]  面對疫症
[00:37:41.000 --> 00:37:43.000]  是很重要的
[00:37:43.000 --> 00:37:47.000]  今天可能大家
[00:37:47.000 --> 00:37:49.000]  沒了口罩不可以出街
[00:37:49.000 --> 00:37:51.000]  知道中國人什麼時候開始用口罩嗎
[00:37:51.000 --> 00:37:53.000]  你和鼠疫有關
[00:37:53.000 --> 00:37:57.000]  這個就講到民國建立初期
[00:37:57.000 --> 00:37:59.000]  1910年
[00:37:59.000 --> 00:38:01.000]  東北發生了很大鼠疫
[00:38:01.000 --> 00:38:03.000]  兵荒馬亂的時候
[00:38:03.000 --> 00:38:05.000]  發生鼠疫
[00:38:05.000 --> 00:38:07.000]  死人多 為什麼
[00:38:07.000 --> 00:38:09.000]  因為人們逃跑
[00:38:09.000 --> 00:38:11.000]  幸好當時有一位
[00:38:11.000 --> 00:38:13.000]  劍橋大學醫學生
[00:38:13.000 --> 00:38:15.000]  叫伍連德醫生
[00:38:15.000 --> 00:38:17.000]  當時他感召回到中國
[00:38:17.000 --> 00:38:19.000]  孫中山先生
[00:38:19.000 --> 00:38:21.000]  找他做抗疫大臣
[00:38:21.000 --> 00:38:25.000]  專門去打一場
[00:38:25.000 --> 00:38:27.000]  東北的鼠疫戰
[00:38:27.000 --> 00:38:29.000]  這位醫生很厲害
[00:38:29.000 --> 00:38:31.000]  他就看到
[00:38:31.000 --> 00:38:33.000]  口沫傳播
[00:38:33.000 --> 00:38:35.000]  是最大的殺手
[00:38:35.000 --> 00:38:37.000]  於是
[00:38:37.000 --> 00:38:39.000]  在那時候開始
[00:38:39.000 --> 00:38:41.000]  就叫人 當時不是那麼多N95
