
[00:00:00.000 --> 00:00:11.000]  第一個問題是 一個領袖和一個目者會不會被挑戰呢?
[00:20:28.000 --> 00:20:30.000]  不過要看原文才看到
[00:20:30.000 --> 00:20:32.000]  和合本出現了兩次
[00:20:32.000 --> 00:20:34.000]  如果用中文搜尋都會搜尋到這節經文
[00:20:34.000 --> 00:20:37.000]  但是有趣的地方是什麼?
[00:20:37.000 --> 00:20:41.000]  她說他們中間的閒雜人
[00:20:41.000 --> 00:20:43.000]  大起貪慾之心
[00:20:43.000 --> 00:20:45.000]  我們是十二章
[00:20:45.000 --> 00:20:46.000]  這裡前面是十一章
[00:20:46.000 --> 00:20:48.000]  侮辱蝕
[00:20:48.000 --> 00:20:50.000]  搞屎棍
[00:20:50.000 --> 00:20:52.000]  就是這個閒雜人
[00:20:52.000 --> 00:20:54.000]  不過原文是兩個字
[00:20:54.000 --> 00:20:58.000]  這個rebel是爛仔
[00:20:58.000 --> 00:21:00.000]  知不知道在說什麼?
[00:21:00.000 --> 00:21:03.000]  不是前面avec
[00:21:03.000 --> 00:21:06.000]  是mixed multitude
[00:21:06.000 --> 00:21:08.000]  是兩個不同的字
[00:21:08.000 --> 00:21:12.000]  那些閒雜人和這個閒雜人
[00:21:12.000 --> 00:21:14.000]  不是說同一件事
[00:21:14.000 --> 00:21:18.000]  那些是因為相信神的緣故離開
[00:21:18.000 --> 00:21:20.000]  所以我們一個小的總結
[00:21:20.000 --> 00:21:23.000]  摩西是絕對沒有做錯
[00:21:23.000 --> 00:21:26.000]  也沒有違反教義
[00:21:26.000 --> 00:21:28.000]  為什麼要這樣看?
[00:21:28.000 --> 00:21:31.000]  很多時候我們聽到的指控是superficial
[00:21:31.000 --> 00:21:35.000]  甚至因為我們不認識神的話語
[00:21:35.000 --> 00:21:37.000]  我們才會接受
[00:21:37.000 --> 00:21:39.000]  受害者就是亞倫
[00:21:39.000 --> 00:21:41.000]  亞倫跟蹤他姐姐
[00:21:41.000 --> 00:21:44.000]  我們要自己懂得去分析
[00:21:44.000 --> 00:21:46.000]  很多時候覺得don't feel right
[00:21:46.000 --> 00:21:48.000]  有沒有試過?
[00:21:48.000 --> 00:21:49.000]  好像不太妥
[00:21:49.000 --> 00:21:51.000]  但不知道聖經裡面哪裡不妥
[00:21:51.000 --> 00:21:56.000]  究竟聖經裡面是否禁止這件事呢?
[00:21:56.000 --> 00:22:03.000]  所以他們去挑戰摩西
[00:22:03.000 --> 00:22:06.000]  這是narrator寫的
[00:22:06.000 --> 00:22:08.000]  不是他們說的話
[00:22:08.000 --> 00:22:10.000]  所以他們沒有用亞倫文
[00:22:10.000 --> 00:22:12.000]  沒有用這個理由去攻擊摩西
[00:22:12.000 --> 00:22:14.000]  他們都知道這件事不能入罪
[00:22:14.000 --> 00:22:16.000]  但這件事是他們不妥摩西
[00:22:16.000 --> 00:22:18.000]  其中一件很重要的事
[00:22:18.000 --> 00:22:21.000]  在教會裡經常都是這樣
[00:22:21.000 --> 00:22:23.000]  表面上的指控是一件事
[00:22:23.000 --> 00:22:25.000]  實質上是另外一回事
[00:22:25.000 --> 00:22:27.000]  為什麼我們做傳達人
[00:22:27.000 --> 00:22:30.000]  是要非常警醒小心
[00:22:30.000 --> 00:22:32.000]  違反是什麼意思呢?
[00:22:32.000 --> 00:22:34.000]  這是最重要的字
[00:22:34.000 --> 00:22:38.000]  新日本譯做出言反對
[00:22:38.000 --> 00:22:41.000]  如果你讀了一年級的Hebrew就懂了
[00:22:41.000 --> 00:22:44.000]  這個是dava加一個bet
[00:22:44.000 --> 00:22:49.000]  dava是to seek
[00:22:49.000 --> 00:22:52.000]  bet是with or again
[00:22:52.000 --> 00:22:54.000]  你搜尋一段時間
[00:22:54.000 --> 00:22:56.000]  dava出現了一千次
[00:22:56.000 --> 00:22:58.000]  那你怎麼看完經文呢?
[00:22:58.000 --> 00:23:00.000]  with bet都出現了不知多少
[00:23:00.000 --> 00:23:03.000]  可能超過一百次
[00:23:03.000 --> 00:23:08.000]  bet就是with against by
[00:23:08.000 --> 00:23:10.000]  為什麼我玩不完
[00:23:10.000 --> 00:23:13.000]  我預備一些chapter信息用了很長時間
[00:23:13.000 --> 00:23:15.000]  我不是說笑
[00:23:15.000 --> 00:23:17.000]  為什麼我要study的時候
[00:23:17.000 --> 00:23:19.000]  原來最後只有兩節經文
[00:23:19.000 --> 00:23:21.000]  bet是negatively use
[00:23:21.000 --> 00:23:23.000]  speak with不是negative
[00:23:23.000 --> 00:23:25.000]  speak against是negative
[00:23:25.000 --> 00:23:27.000]  只有兩節經文
[00:23:27.000 --> 00:23:29.000]  和學本都譯作毀謗
[00:23:29.000 --> 00:23:31.000]  不過第二節經文幫我們很大
[00:23:31.000 --> 00:23:35.000]  第二節經文是詩篇五十篇
[00:23:35.000 --> 00:23:40.000]  那時候還有speak這個字
[00:23:40.000 --> 00:23:44.000]  語摩西說話
[00:23:44.000 --> 00:23:50.000]  這張聖經出現了很多次
[00:23:50.000 --> 00:23:52.000]  說話全部都是用dava這個字
[00:23:52.000 --> 00:23:54.000]  第一節第八節
[00:23:54.000 --> 00:23:56.000]  第二節第六節
[00:23:56.000 --> 00:23:58.000]  全部都是speak
[00:23:58.000 --> 00:24:00.000]  有些是speak with
[00:24:00.000 --> 00:24:02.000]  我沒有看過
[00:24:02.000 --> 00:24:04.000]  speak with speak to
[00:24:04.000 --> 00:24:06.000]  五十篇二節就很清楚
[00:24:06.000 --> 00:24:10.000]  你詛咒毀謗你的弟兄
[00:24:10.000 --> 00:24:12.000]  又是你的brother
[00:24:12.000 --> 00:24:14.000]  米利安毀謗他的brother
[00:24:14.000 --> 00:24:16.000]  在這裡譯作毀謗
[00:24:16.000 --> 00:24:18.000]  英文是speak against
[00:24:18.000 --> 00:24:20.000]  下一個字就幫我們解釋
[00:24:20.000 --> 00:24:22.000]  這個平衡很close
[00:24:22.000 --> 00:24:24.000]  裁毀你母親的兒子
[00:24:24.000 --> 00:24:26.000]  母親的兒子就是你的弟兄
[00:24:26.000 --> 00:24:28.000]  親生弟兄
[00:24:28.000 --> 00:24:32.000]  親生弟兄就是米利安和摩西
[00:24:32.000 --> 00:24:34.000]  什麼叫裁毀呢
[00:24:34.000 --> 00:24:36.000]  裁毀這個字就容易了
[00:24:36.000 --> 00:24:38.000]  雖然出現了很少次數
[00:24:38.000 --> 00:24:40.000]  這個英文是give stain
[00:24:40.000 --> 00:24:42.000]  或者fault
[00:24:42.000 --> 00:24:44.000]  什麼叫stain
[00:24:44.000 --> 00:24:46.000]  弄花他的檔案
[00:24:46.000 --> 00:24:48.000]  fault是什麼
[00:24:48.000 --> 00:24:50.000]  原本好好的
[00:24:50.000 --> 00:24:52.000]  污染他
[00:24:52.000 --> 00:24:54.000]  可以嗎
[00:24:54.000 --> 00:24:56.000]  fault是什麼
[00:24:56.000 --> 00:24:58.000]  雞蛋裡挑骨頭
[00:24:58.000 --> 00:25:00.000]  這個就是speak
[00:25:00.000 --> 00:25:04.000]  拿錯的東西其實不是他的錯
[00:25:04.000 --> 00:25:06.000]  罪是什麼
[00:25:06.000 --> 00:25:08.000]  罪就是控訴他那個人
[00:25:08.000 --> 00:25:10.000]  accuser
[00:25:10.000 --> 00:25:12.000]  那個才是罪
[00:25:12.000 --> 00:25:16.000]  摩西是怎樣面對這件事呢
[00:25:16.000 --> 00:25:18.000]  摩西有什麼反應
[00:25:18.000 --> 00:25:20.000]  沒有出聲
[00:25:20.000 --> 00:25:22.000]  對不對
[00:25:22.000 --> 00:25:24.000]  所以和大家默想一下
[00:25:24.000 --> 00:25:26.000]  如果你是摩西
[00:25:26.000 --> 00:25:28.000]  你有什麼感受
[00:25:28.000 --> 00:25:30.000]  可以嗎
[00:25:30.000 --> 00:25:32.000]  這個個案和摩西之前
[00:25:32.000 --> 00:25:36.000]  經歷過的完全不一樣
[00:25:36.000 --> 00:25:40.000]  會分兩格去看
[00:25:40.000 --> 00:25:42.000]  第一就是米利安
[00:25:42.000 --> 00:25:44.000]  為什麼會這樣攻擊摩西
[00:25:44.000 --> 00:25:48.000]  先看米利安的時候
[00:25:48.000 --> 00:25:52.000]  這裡就是米利安和亞倫
[00:25:52.000 --> 00:25:56.000]  米利安在原文裡
[00:25:56.000 --> 00:25:58.000]  和亞倫
[00:25:58.000 --> 00:26:00.000]  毀謗摩西
[00:26:00.000 --> 00:26:02.000]  speak again
[00:26:02.000 --> 00:26:04.000]  speak是什麼
[00:26:04.000 --> 00:26:06.000]  third person feminine singular
[00:26:06.000 --> 00:26:08.000]  可以嗎
[00:26:08.000 --> 00:26:10.000]  如果你想我去希伯來文堂
[00:26:10.000 --> 00:26:12.000]  你就知道了
[00:26:12.000 --> 00:26:14.000]  什麼意思
[00:26:14.000 --> 00:26:16.000]  subject is plural
[00:26:16.000 --> 00:26:18.000]  verb is singular
[00:26:18.000 --> 00:26:20.000]  凡是compound subject
[00:26:20.000 --> 00:26:22.000]  verb is singular
[00:26:22.000 --> 00:26:26.000]  米利安就是主要攻擊
[00:26:26.000 --> 00:26:28.000]  亞倫是回答
[00:26:28.000 --> 00:26:30.000]  所以用feminine word
[00:26:30.000 --> 00:26:32.000]  所以這裡毀謗
[00:26:32.000 --> 00:26:34.000]  米利安就是ring leader
[00:26:34.000 --> 00:26:36.000]  當我去看米利安的時候
[00:26:36.000 --> 00:26:38.000]  我不明白
[00:26:38.000 --> 00:26:40.000]  為什麼呢
[00:26:40.000 --> 00:26:42.000]  十五章二十節
[00:26:42.000 --> 00:26:44.000]  摩西過紅海的時候
[00:26:44.000 --> 00:26:46.000]  米利安是啦啦隊隊長
[00:26:46.000 --> 00:26:48.000]  這裡引一節經文
[00:26:48.000 --> 00:26:50.000]  亞倫的姐姐女仙之米利安拿著鼓
[00:26:50.000 --> 00:26:52.000]  眾婦女跟著出去跳舞
[00:26:52.000 --> 00:26:54.000]  應聲說
[00:26:54.000 --> 00:26:56.000]  你們要歌頌耶和華
[00:26:56.000 --> 00:26:58.000]  雖然只是一節經文
[00:26:58.000 --> 00:27:00.000]  大大戰勝將馬和騎馬
[00:27:00.000 --> 00:27:02.000]  的頭在海中
[00:27:02.000 --> 00:27:04.000]  我將這個成為米利安
[00:27:04.000 --> 00:27:06.000]  唯一的prophetic word
[00:27:06.000 --> 00:27:08.000]  他是仙之
[00:27:08.000 --> 00:27:10.000]  他就為耶和華說了這句話
[00:27:10.000 --> 00:27:12.000]  這裡米利安怎樣挑戰摩西
[00:27:12.000 --> 00:27:14.000]  爛到耶和華
[00:27:14.000 --> 00:27:16.000]  單是與摩西說話
[00:27:16.000 --> 00:27:18.000]  不也與我們說話
[00:27:18.000 --> 00:27:20.000]  不也與我們說話
[00:27:20.000 --> 00:27:22.000]  如果不知道
[00:27:22.000 --> 00:27:24.000]  米利安是仙之
[00:27:24.000 --> 00:27:26.000]  可能讀不明白這節經文
[00:27:26.000 --> 00:27:28.000]  神和不和仙之說話
[00:27:28.000 --> 00:27:30.000]  Of course
[00:27:30.000 --> 00:27:32.000]  為什麼後面
[00:27:32.000 --> 00:27:34.000]  耶和華說如果有仙之
[00:27:34.000 --> 00:27:36.000]  我和他說話是怎樣說話
[00:27:36.000 --> 00:27:38.000]  神是直接回應米利安
[00:27:38.000 --> 00:27:40.000]  米利安是out of genesis
[00:27:40.000 --> 00:27:42.000]  他的神學
[00:27:42.000 --> 00:27:44.000]  對不對
[00:27:44.000 --> 00:27:46.000]  當然對了
[00:27:46.000 --> 00:27:48.000]  神是否跟摩西一樣
[00:27:48.000 --> 00:27:50.000]  是否只有摩西是仙之
[00:27:50.000 --> 00:27:52.000]  不是
[00:27:52.000 --> 00:27:54.000]  米利安自己也是仙之
[00:27:54.000 --> 00:27:56.000]  這正是我們在
[00:27:56.000 --> 00:27:58.000]  教會經常見到
[00:27:58.000 --> 00:28:00.000]  不過我們要反思
[00:28:00.000 --> 00:28:02.000]  為什麼米利安
[00:28:02.000 --> 00:28:04.000]  出紅海
[00:28:04.000 --> 00:28:06.000]  一年前
[00:28:06.000 --> 00:28:08.000]  為什麼一年前
[00:28:08.000 --> 00:28:10.000]  他那麼支持摩西
[00:28:10.000 --> 00:28:12.000]  還帶領
[00:28:12.000 --> 00:28:14.000]  婦女來歌頌神
[00:28:14.000 --> 00:28:16.000]  為什麼一年後
[00:28:16.000 --> 00:28:18.000]  會變成這樣
[00:28:18.000 --> 00:28:20.000]  這就是我們要深層
[00:28:20.000 --> 00:28:22.000]  反思的問題
[00:28:22.000 --> 00:28:24.000]  摩西又做錯了什麼呢
[00:28:24.000 --> 00:28:26.000]  令到他的姐姐
[00:28:26.000 --> 00:28:28.000]  都要反他枱
[00:28:28.000 --> 00:28:30.000]  知不知道搞什麼
[00:28:30.000 --> 00:28:32.000]  再看多兩節經文
[00:28:32.000 --> 00:28:34.000]  說預言或仙之
[00:28:34.000 --> 00:28:36.000]  不是只有米利安一個
[00:28:36.000 --> 00:28:38.000]  這裡是十一章
[00:28:38.000 --> 00:28:40.000]  七十章
[00:28:40.000 --> 00:28:42.000]  我們現在讀的經文是十二章
[00:28:42.000 --> 00:28:44.000]  十一章二十五節
[00:28:44.000 --> 00:28:46.000]  沒有肉吃的時候
[00:28:46.000 --> 00:28:48.000]  摩西就劈炮
[00:28:48.000 --> 00:28:52.000]  耶和華在雲中降臨
[00:28:52.000 --> 00:28:54.000]  跟摩西說將摩西身上的靈
[00:28:54.000 --> 00:28:56.000]  分級七十個長老
[00:28:56.000 --> 00:28:58.000]  這節經文怎樣幫助我們去明白
[00:28:58.000 --> 00:29:00.000]  靈停在長老身上的時候
[00:29:00.000 --> 00:29:02.000]  他們就說預言
[00:29:02.000 --> 00:29:04.000]  以後卻沒有再說
[00:29:04.000 --> 00:29:06.000]  以後卻沒有再說
[00:29:06.000 --> 00:29:08.000]  米利安在過紅海
[00:29:08.000 --> 00:29:10.000]  說了預言之後
[00:29:10.000 --> 00:29:12.000]  卻沒有再說
[00:29:12.000 --> 00:29:14.000]  以後卻沒有再說
[00:29:14.000 --> 00:29:16.000]  但我不知道
[00:29:16.000 --> 00:29:18.000]  米利安有什麼感受
[00:29:18.000 --> 00:29:20.000]  他是先知
[00:29:20.000 --> 00:29:22.000]  他見到七十個長老說預言的時候
[00:29:22.000 --> 00:29:24.000]  是基於什麼
[00:29:24.000 --> 00:29:26.000]  摩西的靈
[00:29:26.000 --> 00:29:28.000]  令到他更加欣賞摩西
[00:29:28.000 --> 00:29:30.000]  還是令到他更加不看得摩西
[00:29:30.000 --> 00:29:32.000]  因為是摩西
[00:29:32.000 --> 00:29:34.000]  那些長老說預言
[00:29:34.000 --> 00:29:36.000]  都是靠什麼
[00:29:36.000 --> 00:29:38.000]  摩西的靈
[00:29:38.000 --> 00:29:40.000]  難道耶和華單是與摩西說
[00:29:40.000 --> 00:29:42.000]  是不是神的靈
[00:29:42.000 --> 00:29:44.000]  只是給摩西
[00:29:44.000 --> 00:29:46.000]  這叫調戲不順
[00:29:46.000 --> 00:29:48.000]  會的,在教會裡侍奉
[00:29:48.000 --> 00:29:50.000]  很多時候我們見到有能力的人
[00:29:50.000 --> 00:29:52.000]  我們都不看得
[00:29:52.000 --> 00:29:54.000]  我們調戲都不順
[00:29:54.000 --> 00:29:56.000]  米利安也是
[00:29:56.000 --> 00:29:58.000]  包括那個是他弟弟
[00:29:58.000 --> 00:30:00.000]  他弟弟也是這樣挑戰他
[00:30:00.000 --> 00:30:02.000]  所以我的解讀
[00:30:02.000 --> 00:30:04.000]  就是可能七十個長老令到
[00:30:04.000 --> 00:30:06.000]  米利安更加
[00:30:06.000 --> 00:30:08.000]  疾到摩西
[00:30:08.000 --> 00:30:10.000]  所以去到第十二章的時候
[00:30:10.000 --> 00:30:12.000]  米利安
[00:30:12.000 --> 00:30:14.000]  挑戰摩西
[00:30:14.000 --> 00:30:16.000]  可能是一個painful realization
[00:30:16.000 --> 00:30:18.000]  很多時候侍奉裡
[00:30:18.000 --> 00:30:20.000]  我們見到旁邊那個更有恩賜
[00:30:20.000 --> 00:30:22.000]  我們發覺神已經不用我們
[00:30:22.000 --> 00:30:24.000]  神使用更有恩賜的時候
[00:30:24.000 --> 00:30:26.000]  我們裡面那些苦毒
[00:30:26.000 --> 00:30:28.000]  神不再用我們的時候
[00:30:28.000 --> 00:30:30.000]  那時候
[00:30:30.000 --> 00:30:32.000]  我們想
[00:30:32.000 --> 00:30:34.000]  給神使用這個是正面的
[00:30:34.000 --> 00:30:36.000]  但很多時候
[00:30:36.000 --> 00:30:38.000]  其實不是這樣
[00:30:38.000 --> 00:30:40.000]  我們沒有為了神
[00:30:40.000 --> 00:30:42.000]  使用更有恩賜的
[00:30:42.000 --> 00:30:44.000]  丙姐妹
[00:30:44.000 --> 00:30:46.000]  而來到興奮
[00:30:46.000 --> 00:30:48.000]  我見到在很多教會裡
[00:30:48.000 --> 00:30:50.000]  教會就是這樣策略
[00:30:50.000 --> 00:30:52.000]  他主任是牧師
[00:30:52.000 --> 00:30:54.000]  然後來一個副手
[00:30:54.000 --> 00:30:56.000]  我見過不止一單
[00:30:56.000 --> 00:30:58.000]  副手更有恩賜
[00:30:58.000 --> 00:31:00.000]  給個senior pastor
[00:31:00.000 --> 00:31:02.000]  結果會怎樣?
[00:31:02.000 --> 00:31:04.000]  要不就
[00:31:04.000 --> 00:31:06.000]  不知道是誰咬手瓜
[00:31:06.000 --> 00:31:08.000]  通常都是姜、老、吉、辣
[00:31:08.000 --> 00:31:10.000]  那個就走了
[00:31:10.000 --> 00:31:12.000]  見過太多了
[00:31:12.000 --> 00:31:14.000]  不過有一個例外
[00:31:14.000 --> 00:31:16.000]  以前Dallas的教授
[00:31:16.000 --> 00:31:18.000]  講的故事很深
[00:31:18.000 --> 00:31:20.000]  神的僕人是不一樣
[00:31:20.000 --> 00:31:24.000]  其實他是神學院教授
[00:31:24.000 --> 00:31:26.000]  他有份在神學院教書
[00:31:26.000 --> 00:31:28.000]  他牧羊的教會
[00:31:28.000 --> 00:31:30.000]  很大的教會
[00:31:30.000 --> 00:31:32.000]  很有恩賜
[00:31:32.000 --> 00:31:34.000]  然後這個senior pastor
[00:31:34.000 --> 00:31:36.000]  step down
[00:31:36.000 --> 00:31:38.000]  給副手
[00:31:38.000 --> 00:31:40.000]  來坐senior pastor
[00:31:40.000 --> 00:31:42.000]  結果會怎樣?
[00:31:42.000 --> 00:31:44.000]  教會愈發增長
[00:31:44.000 --> 00:31:46.000]  但一萬人裡
[00:31:46.000 --> 00:31:48.000]  都沒有一個
[00:31:48.000 --> 00:31:50.000]  能夠做到這個
[00:31:50.000 --> 00:31:52.000]  為了神的角度
[00:31:52.000 --> 00:31:54.000]  所以這裏給我們
[00:31:54.000 --> 00:31:56.000]  今天來反思
[00:31:56.000 --> 00:31:58.000]  疾道就大有人在
[00:31:58.000 --> 00:32:00.000]  然後
[00:32:00.000 --> 00:32:02.000]  亞倫作反思
[00:32:02.000 --> 00:32:04.000]  我們去看看亞倫
[00:32:04.000 --> 00:32:06.000]  憑什麼指控摩西
[00:32:06.000 --> 00:32:08.000]  攻擊摩西呢?
[00:32:08.000 --> 00:32:10.000]  這個時候就爛到
[00:32:10.000 --> 00:32:12.000]  單是與摩西說話
[00:32:12.000 --> 00:32:14.000]  不假與亞倫說話
[00:32:14.000 --> 00:32:16.000]  我就去查
[00:32:16.000 --> 00:32:18.000]  聖經裏有多少次
[00:32:18.000 --> 00:32:20.000]  神與亞倫說話
[00:32:20.000 --> 00:32:22.000]  我們可以AI馬上告訴你
[00:32:22.000 --> 00:32:24.000]  AI的答案說三次
[00:32:24.000 --> 00:32:26.000]  加上這次
[00:32:26.000 --> 00:32:28.000]  不計這次只有兩次
[00:32:28.000 --> 00:32:30.000]  兩次那麼少?
[00:32:30.000 --> 00:32:32.000]  我們又要看看神何時
[00:32:32.000 --> 00:32:34.000]  與亞倫說話
[00:32:34.000 --> 00:32:36.000]  為何神要與亞倫說話
[00:32:36.000 --> 00:32:38.000]  耶和華曉遇亞倫
[00:32:38.000 --> 00:32:40.000]  第十章八節是甚麼事?
[00:32:40.000 --> 00:32:42.000]  拿答亞比和
[00:32:42.000 --> 00:32:44.000]  天犯火
[00:32:44.000 --> 00:32:46.000]  被神擊殺
[00:32:46.000 --> 00:32:48.000]  神與亞倫說話
[00:32:48.000 --> 00:32:50.000]  好事還是不好事?
[00:32:50.000 --> 00:32:52.000]  你和你
[00:32:52.000 --> 00:32:54.000]  兒子進會幕的時候
[00:32:54.000 --> 00:32:56.000]  火龍酒都不可喝
[00:32:56.000 --> 00:32:58.000]  都不可喝
[00:32:58.000 --> 00:33:00.000]  是甚麼?是警告
[00:33:00.000 --> 00:33:02.000]  不是好事
[00:33:02.000 --> 00:33:04.000]  神直接與亞倫說話
[00:33:04.000 --> 00:33:06.000]  因為怕他的子孫
[00:33:06.000 --> 00:33:08.000]  之後會有重覆個案
[00:33:08.000 --> 00:33:10.000]  第二次是文數第十八章
[00:33:10.000 --> 00:33:12.000]  文數第十八章耶和華對亞倫說
[00:33:12.000 --> 00:33:14.000]  你和你的兒子本著
[00:33:14.000 --> 00:33:16.000]  一同擔當干犯
[00:33:16.000 --> 00:33:18.000]  聖所的罪
[00:33:18.000 --> 00:33:20.000]  嘩!說到直接
[00:33:20.000 --> 00:33:22.000]  都不是好事
[00:33:22.000 --> 00:33:24.000]  全部是警告亞倫
[00:33:24.000 --> 00:33:26.000]  你要負責任
[00:33:26.000 --> 00:33:28.000]  不是透過摩西講
[00:33:28.000 --> 00:33:30.000]  直接和亞倫說
[00:33:30.000 --> 00:33:32.000]  如果我是亞倫
[00:33:32.000 --> 00:33:34.000]  單是與我說話就大件事
[00:33:34.000 --> 00:33:36.000]  都是不好事
[00:33:36.000 --> 00:33:38.000]  以色列人
[00:33:38.000 --> 00:33:40.000]  因為怕聽神的聲音
[00:33:40.000 --> 00:33:42.000]  所以不可以離堂
[00:33:42.000 --> 00:33:44.000]  知道我的意思嗎?
[00:33:44.000 --> 00:33:46.000]  所以我們發覺
[00:33:46.000 --> 00:33:48.000]  很深層反思
[00:33:48.000 --> 00:33:50.000]  只有一個例子
[00:33:50.000 --> 00:33:52.000]  神與亞倫說話
[00:33:52.000 --> 00:33:54.000]  是摩西未出來的時候
[00:33:54.000 --> 00:33:56.000]  去迎接摩西
[00:33:56.000 --> 00:33:58.000]  知道嗎?
[00:33:58.000 --> 00:34:00.000]  這就不計數
[00:34:00.000 --> 00:34:02.000]  如果我們再深層反思
[00:34:02.000 --> 00:34:04.000]  這裡我要引述
[00:34:04.000 --> 00:34:06.000]  摩西將耶和華
[00:34:06.000 --> 00:34:08.000]  打發他所說的寓言
[00:34:08.000 --> 00:34:10.000]  祝福他的神
[00:34:10.000 --> 00:34:12.000]  亦告訴亞倫
[00:34:12.000 --> 00:34:14.000]  非常重要
[00:34:14.000 --> 00:34:16.000]  摩西見亞倫之前的經歷
[00:34:16.000 --> 00:34:18.000]  亞倫完全知道
[00:34:18.000 --> 00:34:20.000]  我們稍後會再看一節
[00:34:20.000 --> 00:34:22.000]  你就會明白
[00:34:22.000 --> 00:34:24.000]  為什麼這麼重要
[00:34:24.000 --> 00:34:26.000]  神是不會與亞倫單獨說話
[00:34:26.000 --> 00:34:28.000]  而亞倫是很清楚知道
[00:34:28.000 --> 00:34:30.000]  這裡是十四節
[00:34:30.000 --> 00:34:32.000]  耶和華向摩西發怒
[00:34:32.000 --> 00:34:34.000]  亞倫不在場
[00:34:34.000 --> 00:34:36.000]  所以是摩西告訴亞倫
[00:34:36.000 --> 00:34:38.000]  亞倫才知道
[00:34:38.000 --> 00:34:40.000]  他不去
[00:34:40.000 --> 00:34:42.000]  記不記得
[00:34:42.000 --> 00:34:44.000]  這裡說
[00:34:44.000 --> 00:34:46.000]  不是有你哥哥利美人亞倫嗎?
[00:34:46.000 --> 00:34:48.000]  哥哥知道是能言
[00:34:48.000 --> 00:34:50.000]  他現在出來迎接你
[00:34:50.000 --> 00:34:52.000]  你一見到他就歡喜
[00:34:52.000 --> 00:34:54.000]  你要將當說的話傳給他
[00:34:54.000 --> 00:34:56.000]  我也要賜你和他口才
[00:34:56.000 --> 00:34:58.000]  又要指教你們
[00:34:58.000 --> 00:35:00.000]  所當行的事
[00:35:00.000 --> 00:35:02.000]  替百姓說話
[00:35:02.000 --> 00:35:04.000]  你要以他當口
[00:35:04.000 --> 00:35:06.000]  他要以你當什麼?
[00:35:06.000 --> 00:35:08.000]  神
[00:35:08.000 --> 00:35:10.000]  亞倫所有說話都必須從哪裡來?
[00:35:10.000 --> 00:35:12.000]  摩西
[00:35:12.000 --> 00:35:14.000]  亞倫知不知道?
[00:35:14.000 --> 00:35:16.000]  絕對不可能挑戰摩西
[00:35:16.000 --> 00:35:18.000]  犯罪
[00:35:18.000 --> 00:35:20.000]  神已經說明不是與你亞倫說話
[00:35:20.000 --> 00:35:22.000]  是與摩西
[00:35:22.000 --> 00:35:24.000]  摩西才是與你亞倫說話
[00:35:24.000 --> 00:35:26.000]  行不行?
[00:35:26.000 --> 00:35:28.000]  第二個思考的位置
[00:35:28.000 --> 00:35:30.000]  就是亞倫有沒有曾經被
[00:35:30.000 --> 00:35:32.000]  以色列人攻擊過?
[00:35:32.000 --> 00:35:34.000]  有
[00:35:34.000 --> 00:35:36.000]  你每天都被以色列人攻擊
[00:35:36.000 --> 00:35:38.000]  如果你去攻擊你弟弟
[00:35:38.000 --> 00:35:40.000]  是不是這樣做人?
[00:35:40.000 --> 00:35:42.000]  知不知道我說什麼?
[00:35:42.000 --> 00:35:44.000]  你自己經歷過
[00:35:44.000 --> 00:35:46.000]  你自己經歷過被人攻擊的時候
[00:35:46.000 --> 00:35:48.000]  是不是你不應該
[00:35:48.000 --> 00:35:50.000]  或者你應該收下手
[00:35:50.000 --> 00:35:52.000]  不要這樣來攻擊人
[00:35:52.000 --> 00:35:54.000]  跟著這裡是怎樣?
[00:35:54.000 --> 00:35:56.000]  一次而已
[00:35:56.000 --> 00:35:58.000]  混亂
[00:35:58.000 --> 00:36:00.000]  馬拿事件
[00:36:00.000 --> 00:36:02.000]  在十一章
[00:36:02.000 --> 00:36:04.000]  十二章之前亞倫只有一次
[00:36:04.000 --> 00:36:06.000]  被以色列人攻擊
[00:36:06.000 --> 00:36:08.000]  全體會眾向摩西亞倫
[00:36:08.000 --> 00:36:10.000]  發怨言
[00:36:10.000 --> 00:36:12.000]  那個原則是什麼?
[00:36:12.000 --> 00:36:14.000]  我就引了
[00:36:14.000 --> 00:36:16.000]  這個《埃及記》二十二章二十一節
[00:36:16.000 --> 00:36:18.000]  說不可以虧負寄居
[00:36:18.000 --> 00:36:20.000]  這個是原則
[00:36:20.000 --> 00:36:22.000]  因為你在埃及地作過寄居
[00:36:22.000 --> 00:36:24.000]  這個原則是什麼?
[00:36:24.000 --> 00:36:26.000]  如果你在那件事受過苦
[00:36:26.000 --> 00:36:28.000]  你不要施加在別人身上
[00:36:28.000 --> 00:36:30.000]  亞倫就犯了這個罪
[00:36:30.000 --> 00:36:32.000]  我覺得亞倫的罪比米利亞曼要大
[00:36:32.000 --> 00:36:34.000]  但是為什麼
[00:36:34.000 --> 00:36:36.000]  神沒有罰他這麼嚴重?
[00:36:36.000 --> 00:36:38.000]  因為他不是隊長
[00:36:38.000 --> 00:36:40.000]  如果你是隊長
[00:36:40.000 --> 00:36:42.000]  你就已經死了很多年
[00:36:42.000 --> 00:36:44.000]  知道我說什麼嗎?
[00:36:44.000 --> 00:36:46.000]  這個時候再問一個問題
[00:36:46.000 --> 00:36:48.000]  亞倫之後
[00:36:48.000 --> 00:36:50.000]  被摩西拖到水裡
[00:36:50.000 --> 00:36:52.000]  有多少次?
[00:36:52.000 --> 00:36:54.000]  答案就是N
