
[00:00:00.000 --> 00:00:05.600]  各位電影專門的各位朋友 你們好
[00:19:01.000 --> 00:19:03.000]  希臘文是
[00:19:03.000 --> 00:19:05.000]  Apodo Kimaso
[00:19:05.000 --> 00:19:07.000]  Apodo Kimaso
[00:19:07.000 --> 00:19:09.000]  這個字在新約聖經出現過八次
[00:19:09.000 --> 00:19:12.000]  全部都是用來指耶穌
[00:19:12.000 --> 00:19:13.000]  是什麼?
[00:19:13.000 --> 00:19:15.000]  路加方案十七章二十五節
[00:19:15.000 --> 00:19:16.000]  耶穌預言
[00:19:16.000 --> 00:19:18.000]  人子將被這個世代氣絕
[00:19:18.000 --> 00:19:21.000]  又被長老濟斯道文士氣絕
[00:19:21.000 --> 00:19:24.000]  Apodo Kimaso
[00:19:24.000 --> 00:19:26.000]  就是氣絕的意思
[00:19:26.000 --> 00:19:28.000]  氣絕耶穌
[00:19:28.000 --> 00:19:31.000]  剛剛第二十章十七節和彼得前書第二章第七節
[00:19:31.000 --> 00:19:33.000]  形容耶穌就是
[00:19:33.000 --> 00:19:36.000]  像人所被氣的石頭
[00:19:36.000 --> 00:19:39.000]  英文叫做Rejected
[00:19:39.000 --> 00:19:41.000]  是一個非常強烈的字
[00:19:41.000 --> 00:19:46.000]  在這裡耶穌被神氣絕
[00:19:46.000 --> 00:19:48.000]  今天我們會問
[00:19:48.000 --> 00:19:50.000]  創世紀二十七章三十八節
[00:19:50.000 --> 00:19:54.000]  豈不是提及以撒為耶穌祝福嗎?
[00:19:54.000 --> 00:19:57.000]  為什麼又說得不到祝福呢?
[00:19:57.000 --> 00:19:59.000]  你再看清楚
[00:19:59.000 --> 00:20:02.000]  以撒為耶穌的祝福是什麼祝福
[00:20:02.000 --> 00:20:05.000]  二十七章三十九至四十節
[00:20:05.000 --> 00:20:08.000]  地上的肥土必為你所處
[00:20:08.000 --> 00:20:12.000]  天上的甘露必為你所得
[00:20:12.000 --> 00:20:15.000]  你必倚靠刀劍度日
[00:20:15.000 --> 00:20:17.000]  又必侍奉你的兄弟
[00:20:17.000 --> 00:20:19.000]  到你強盛的時候
[00:20:19.000 --> 00:20:21.000]  必從你頭項上
[00:20:21.000 --> 00:20:25.000]  振開他的牙
[00:20:25.000 --> 00:20:27.000]  你說這是祝福嗎?
[00:20:27.000 --> 00:20:28.000]  就走了
[00:20:28.000 --> 00:20:32.000]  是因為輕看了他長子的名分
[00:20:32.000 --> 00:20:35.000]  藐視了神的屬靈風氣
[00:20:35.000 --> 00:20:37.000]  就被氣絕了
[00:20:37.000 --> 00:20:40.000]  後果很嚴重
[00:20:40.000 --> 00:20:42.000]  弟兄姊妹
[00:20:42.000 --> 00:20:44.000]  我們是知道的
[00:20:44.000 --> 00:20:47.000]  上帝是警告我們
[00:20:47.000 --> 00:20:51.000]  我們是否仍然掉入陷阱當中呢?
[00:20:51.000 --> 00:20:53.000]  希伯來書的作者
[00:20:53.000 --> 00:20:55.000]  用了非常逼真的說話
[00:20:55.000 --> 00:20:58.000]  去形容耳掃承擔的後果
[00:20:58.000 --> 00:21:02.000]  「雖然哭喊徹求,卻得不著抹號,
[00:21:02.000 --> 00:21:05.000]  使父親心裡迴轉。」
[00:21:05.000 --> 00:21:07.000]  愚民的句法是這樣的
[00:21:07.000 --> 00:21:09.000]  他沒有找到悔改的機會
[00:21:09.000 --> 00:21:13.000]  儘管他帶著眼淚尋求都沒有
[00:21:13.000 --> 00:21:17.000]  找不到悔改的機會
[00:21:17.000 --> 00:21:21.000]  不是上帝說的
[00:21:21.000 --> 00:21:22.000]  特別不疼他
[00:21:22.000 --> 00:21:27.000]  是他背道換來這樣的結果
[00:21:27.000 --> 00:21:30.000]  無論他如何哭喊徹求
[00:21:30.000 --> 00:21:33.000]  都沒有辦法得到父親的祝福
[00:21:33.000 --> 00:21:36.000]  叫父親改變心意
[00:21:36.000 --> 00:21:39.000]  我們不要誤會作者的意思
[00:21:39.000 --> 00:21:41.000]  作者不是說你一次錯
[00:21:41.000 --> 00:21:42.000]  你死了
[00:21:42.000 --> 00:21:44.000]  你就永遠回不了生的機會
[00:21:44.000 --> 00:21:46.000]  不是
[00:21:46.000 --> 00:21:49.000]  如果我們背棄神的祝福、救恩
[00:21:49.000 --> 00:21:54.000]  就算我們想得到救恩、哭求
[00:21:54.000 --> 00:21:56.000]  但不悔改
[00:21:56.000 --> 00:21:59.000]  怎麼可能呢?
[00:21:59.000 --> 00:22:01.000]  沒有可能的事
[00:22:01.000 --> 00:22:04.000]  我們會永遠為神氣絕
[00:22:04.000 --> 00:22:05.000]  一天我們不肯悔改
[00:22:05.000 --> 00:22:08.000]  一天都會為神氣絕
[00:22:08.000 --> 00:22:11.000]  我見過不少丈夫出外搞事
[00:22:11.000 --> 00:22:12.000]  失敗了
[00:22:12.000 --> 00:22:13.000]  哭了求
[00:22:13.000 --> 00:22:16.000]  家庭已經是面目全非
[00:22:16.000 --> 00:22:19.000]  弟兄、姐妹
[00:22:19.000 --> 00:22:21.000]  我們實在非常謹慎
[00:22:21.000 --> 00:22:23.000]  陷阱就在我們前面
[00:22:23.000 --> 00:22:25.000]  如果我們失足
[00:22:25.000 --> 00:22:26.000]  跌落陷阱裏面
[00:22:26.000 --> 00:22:27.000]  真是後悔莫及
[00:22:27.000 --> 00:22:30.000]  希伯來書的作者不單見我們
[00:22:30.000 --> 00:22:33.000]  消極注意這些陷阱
[00:22:33.000 --> 00:22:35.000]  也叫我們積極地
[00:22:35.000 --> 00:22:38.000]  去跑人生的路程
[00:22:38.000 --> 00:22:41.000]  直往石安
[00:22:41.000 --> 00:22:43.000]  十四節就告訴你
[00:22:43.000 --> 00:22:46.000]  究竟是我們正面的目標
[00:22:46.000 --> 00:22:49.000]  我們來看看第十四節
[00:22:49.000 --> 00:22:50.000]  我們要明白
[00:22:50.000 --> 00:22:53.000]  十五節至十六節有三個陷阱
[00:22:53.000 --> 00:22:55.000]  十七節是說到後果
[00:22:55.000 --> 00:22:57.000]  我們更加要明白
[00:22:57.000 --> 00:23:00.000]  作者在第十四節就說了
[00:23:00.000 --> 00:23:02.000]  你們要追求和眾人和睦
[00:23:02.000 --> 00:23:04.000]  並要追求聖潔
[00:23:04.000 --> 00:23:07.000]  非聖潔沒有人能建柱
[00:23:07.000 --> 00:23:09.000]  要跑人生的道路
[00:23:09.000 --> 00:23:11.000]  要跑上這個恩典之路
[00:23:11.000 --> 00:23:12.000]  這個石安之路
[00:23:12.000 --> 00:23:15.000]  我們不單要消極避開陷阱
[00:23:15.000 --> 00:23:18.000]  還要積極追求一些好的東西
[00:23:18.000 --> 00:23:20.000]  希伯來書的作者
[00:23:20.000 --> 00:23:22.000]  用了一個非常強烈的字
[00:23:22.000 --> 00:23:24.000]  來形容
[00:23:24.000 --> 00:23:26.000]  迪奧科追求
[00:23:26.000 --> 00:23:28.000]  人生有兩種人生觀
[00:23:28.000 --> 00:23:30.000]  我經常說一種是被狗追的人生觀
[00:23:30.000 --> 00:23:32.000]  一個是追狗的人生觀
[00:23:32.000 --> 00:23:34.000]  被狗追是甚麼呢?
[00:23:34.000 --> 00:23:35.000]  慘了
[00:23:35.000 --> 00:23:38.000]  被狗追的時候充滿了恐懼
[00:23:38.000 --> 00:23:39.000]  真是很慘
[00:23:39.000 --> 00:23:41.000]  追狗就很不同了
[00:23:41.000 --> 00:23:43.000]  因為前面有方向
[00:23:43.000 --> 00:23:45.000]  而且這個字是一個
[00:23:45.000 --> 00:23:46.000]  Present Continuous Sense
[00:23:46.000 --> 00:23:47.000]  是不住的追求
[00:23:47.000 --> 00:23:49.000]  是你人生的指標
[00:23:49.000 --> 00:23:51.000]  是你人生的座右銘
[00:23:51.000 --> 00:23:52.000]  是竭力的追求
[00:23:52.000 --> 00:23:53.000]  不是追求錢
[00:23:53.000 --> 00:23:54.000]  不是色
[00:23:54.000 --> 00:23:55.000]  不是名
[00:23:55.000 --> 00:23:56.000]  不是利
[00:23:56.000 --> 00:23:58.000]  而是追求兩樣東西
[00:23:58.000 --> 00:24:00.000]  第一樣是甚麼?
[00:24:00.000 --> 00:24:02.000]  眾人和睦
[00:24:02.000 --> 00:24:04.000]  和睦的字Arenae
[00:24:04.000 --> 00:24:06.000]  就是和平、平安
[00:24:06.000 --> 00:24:08.000]  如果我們再清楚這句說話
[00:24:08.000 --> 00:24:10.000]  希伯來書不是叫我們
[00:24:10.000 --> 00:24:13.000]  和所有人都要和睦相處
[00:24:13.000 --> 00:24:15.000]  Peace with all people
[00:24:15.000 --> 00:24:16.000]  不是的
[00:24:16.000 --> 00:24:19.000]  原文是與眾人一同追求和平
[00:24:19.000 --> 00:24:23.000]  In company with all the people
[00:24:23.000 --> 00:24:25.000]  是我們與眾人
[00:24:25.000 --> 00:24:28.000]  不是說與眾人和睦
[00:24:28.000 --> 00:24:33.000]  是與眾人一同去追求和好
[00:24:33.000 --> 00:24:36.000]  這個和好是有三個層面的和好
[00:24:36.000 --> 00:24:37.000]  追求甚麼?
[00:24:37.000 --> 00:24:38.000]  與神相忘
[00:24:38.000 --> 00:24:39.000]  不是敵對神
[00:24:39.000 --> 00:24:40.000]  Peace with God
[00:24:40.000 --> 00:24:42.000]  是與人相和
[00:24:42.000 --> 00:24:43.000]  不單是對主
[00:24:43.000 --> 00:24:45.000]  也是Peace with one another
[00:24:45.000 --> 00:24:48.000]  還有我們內心的平安
[00:24:48.000 --> 00:24:51.000]  我們要竭力追求和神相交
[00:24:51.000 --> 00:24:53.000]  竭力有內心的平安
[00:24:53.000 --> 00:24:56.000]  竭力和弟兄姊妹彼此相交
[00:24:56.000 --> 00:24:57.000]  換言之
[00:24:57.000 --> 00:24:59.000]  團契、教會的生活是我們追求的
[00:24:59.000 --> 00:25:01.000]  並且要竭力追求
[00:25:01.000 --> 00:25:04.000]  靈修、上帝的恩典和祂同行
[00:25:04.000 --> 00:25:06.000]  也是我們竭力的追求
[00:25:06.000 --> 00:25:07.000]  我們更加追求
[00:25:07.000 --> 00:25:10.000]  在我們內心有平安
[00:25:10.000 --> 00:25:12.000]  第二我們要追求聖見
[00:25:12.000 --> 00:25:14.000]  因為人非聖見
[00:25:14.000 --> 00:25:16.000]  就不能見到主
[00:25:16.000 --> 00:25:18.000]  聖見是甚麼意思?
[00:25:18.000 --> 00:25:21.000]  Hagios這個字
[00:25:21.000 --> 00:25:23.000]  意思就是分別出來
[00:25:23.000 --> 00:25:25.000]  是與人不同
[00:25:25.000 --> 00:25:27.000]  分別出來是一個目的
[00:25:27.000 --> 00:25:29.000]  為了一個目的
[00:25:29.000 --> 00:25:32.000]  我們稱聖堂不是這個地方特別神聖
[00:25:32.000 --> 00:25:34.000]  我們是將這個地方分別出來
[00:25:34.000 --> 00:25:35.000]  去敬拜神
[00:25:35.000 --> 00:25:36.000]  所以叫聖堂
[00:25:36.000 --> 00:25:38.000]  我們稱聖堂不是因為我們被其他人聖見
[00:25:38.000 --> 00:25:40.000]  我們是分別出來
[00:25:40.000 --> 00:25:41.000]  為神所用
[00:25:41.000 --> 00:25:43.000]  成為神的兒女
[00:25:43.000 --> 00:25:45.000]  所以我們稱聖堂
[00:25:45.000 --> 00:25:46.000]  分別出來
[00:25:46.000 --> 00:25:48.000]  為神所用
[00:25:48.000 --> 00:25:49.000]  這就是聖
[00:25:49.000 --> 00:25:51.000]  聖餐不是因為那些餅
[00:25:51.000 --> 00:25:53.000]  那些酒特別
[00:25:53.000 --> 00:25:54.000]  是分別出來
[00:25:54.000 --> 00:25:56.000]  去紀念耶穌為我們死
[00:25:56.000 --> 00:25:57.000]  所以稱聖餐
[00:25:57.000 --> 00:26:01.000]  所以Hagios這個字是分別出來
[00:26:01.000 --> 00:26:04.000]  是神將我們分別出來
[00:26:04.000 --> 00:26:06.000]  成為聖徒
[00:26:06.000 --> 00:26:07.000]  神分別出來
[00:26:07.000 --> 00:26:09.000]  做祂的子民
[00:26:09.000 --> 00:26:11.000]  我們與這個世界不同
[00:26:11.000 --> 00:26:13.000]  當我們被神分別出來的時候
[00:26:13.000 --> 00:26:16.000]  我們就要過一個聖潔的生活
[00:26:16.000 --> 00:26:17.000]  所以希伯來信的作者說
[00:26:17.000 --> 00:26:19.000]  沒有聖潔的生活
[00:26:19.000 --> 00:26:21.000]  沒有人能見到主
[00:26:21.000 --> 00:26:22.000]  主因而耶穌說
[00:26:22.000 --> 00:26:24.000]  清心的人有福了
[00:26:24.000 --> 00:26:26.000]  因為他們必得見神
[00:26:26.000 --> 00:26:28.000]  有聖潔的生活
[00:26:28.000 --> 00:26:30.000]  就不會被淫亂
[00:26:30.000 --> 00:26:32.000]  世俗的貪念
[00:26:32.000 --> 00:26:34.000]  將我們跌倒
[00:26:34.000 --> 00:26:36.000]  我們事實上
[00:26:36.000 --> 00:26:38.000]  要事實上檢查一下
[00:26:38.000 --> 00:26:41.000]  我們是否過一個聖潔的生活
[00:26:41.000 --> 00:26:45.000]  我們是否受到周圍的環境
[00:26:45.000 --> 00:26:47.000]  這個大染缸
[00:26:47.000 --> 00:26:49.000]  去引誘我們
[00:26:49.000 --> 00:26:51.000]  我們是否
[00:26:51.000 --> 00:26:53.000]  時不時在上帝面前警醒
[00:26:53.000 --> 00:26:55.000]  去掃垃圾
[00:26:55.000 --> 00:26:58.000]  這是刻不容緩的行動
[00:26:58.000 --> 00:27:00.000]  我們是否離開教會
[00:27:00.000 --> 00:27:02.000]  離開傳契
[00:27:02.000 --> 00:27:06.000]  與弟兄姊妹一同走一條恩典之路
[00:27:06.000 --> 00:27:10.000]  希伯來信的作者語重心長地告訴我們
[00:27:10.000 --> 00:27:12.000]  我們要小心
[00:27:12.000 --> 00:27:15.000]  免得被神氣絕
[00:27:15.000 --> 00:27:18.000]  那時候是最痛苦的
[00:27:18.000 --> 00:27:20.000]  最後再一次同心低頭
[00:27:20.000 --> 00:27:21.000]  我們一同禱告
[00:27:21.000 --> 00:27:23.000]  天父我們感謝你
[00:27:23.000 --> 00:27:26.000]  感謝你給我們的警覺
[00:27:26.000 --> 00:27:28.000]  叫我們小心
[00:27:28.000 --> 00:27:31.000]  叫我們不要被這個世界的大染缸
[00:27:31.000 --> 00:27:34.000]  被我們的慾望
[00:27:34.000 --> 00:27:38.000]  引誘我們遠離你
[00:27:38.000 --> 00:27:41.000]  甚至是被你欺負
[00:27:41.000 --> 00:27:44.000]  求你憐憫我們
[00:27:44.000 --> 00:27:46.000]  因為你是聖潔
[00:27:46.000 --> 00:27:49.000]  叫我們能夠過一個分別為聖的生活
[00:27:49.000 --> 00:27:51.000]  你與我們同在
[00:27:51.000 --> 00:27:52.000]  我們今天禱告
[00:27:52.000 --> 00:27:54.000]  拉系奉耶穌基督名求
[00:27:54.000 --> 00:27:56.000]  阿們
[00:27:56.000 --> 00:27:58.000]  阿們
[00:27:58.000 --> 00:28:00.000]  阿們
[00:28:00.000 --> 00:28:02.000]  阿們
[00:28:02.000 --> 00:28:04.000]  阿們
[00:28:04.000 --> 00:28:07.000]  (字幕由 Amara.org 社群提供)
[00:28:07.000 --> 00:28:10.000]  (字幕由 Amara.org 社群提供)

