
[00:00:00.000 --> 00:00:04.780]  多謝Sam叔 各位早晨
[00:20:13.040 --> 00:20:14.640]  為什麼他不肯走呢?
[00:20:14.640 --> 00:20:19.080]  他想搞清楚一件事情 就是你原不原諒他
[00:20:19.080 --> 00:20:22.520]  如果你說 那個臭小子 走啊走啊走啊
[00:20:22.520 --> 00:20:25.520]  弄得你眼眶都紅了 他更加不走
[00:20:25.520 --> 00:20:27.240]  他不停的在那裡
[00:20:27.240 --> 00:20:30.440]  那你說 你再不走我就打你啊 這樣
[00:20:30.440 --> 00:20:34.880]  他就哭了 其實他最後想扭些什麼呢?
[00:20:34.880 --> 00:20:36.640]  原諒
[00:20:36.640 --> 00:20:40.160]  你說 我不再算了 今天你不要這麼頑皮了
[00:20:40.160 --> 00:20:43.440]  我抱你回來 那天晚上睡得很熟
[00:20:43.440 --> 00:20:45.760]  但是如果你說 不是
[00:20:45.760 --> 00:20:48.920]  你這種人啊 我真的不該幫你的
[00:20:48.920 --> 00:20:52.720]  最好找些黑衣人抓你走這樣
[00:20:52.720 --> 00:20:55.480]  那一刻他就大罵
[00:20:55.480 --> 00:20:59.320]  那一刻睡得不好 整天叫
[00:20:59.320 --> 00:21:03.240]  你看到這個人性 是上帝給的
[00:21:03.240 --> 00:21:06.040]  當你做得不好的時候 你不安心的
[00:21:06.040 --> 00:21:10.680]  你總是想找一些聲音跟你說 我原諒你
[00:21:10.680 --> 00:21:12.800]  當然我們那時候還沒有認識上帝的時候
[00:21:12.800 --> 00:21:16.880]  我們想找人來原諒你 就是爸爸媽媽 是吧
[00:21:16.880 --> 00:21:21.360]  如果你不搞清楚這個原諒是出現了
[00:21:21.360 --> 00:21:25.360]  你不行的 你仍然都很難受的
[00:21:25.360 --> 00:21:28.160]  如果你喜歡做我的行業
[00:21:28.160 --> 00:21:31.240]  我的行業很容易看穿人 只有一樣東西
[00:21:31.240 --> 00:21:32.920]  其他的我不懂
[00:21:32.920 --> 00:21:36.040]  就是你父母是不是不原諒你
[00:21:36.040 --> 00:21:37.960]  這件事我一定看穿你
[00:21:37.960 --> 00:21:41.160]  英文叫Unforgiving parents
[00:21:41.160 --> 00:21:43.840]  所有人的心理變態
[00:21:43.840 --> 00:21:47.280]  都是來自你父母不原諒你
[00:21:47.280 --> 00:21:51.160]  有很多人來自家庭是父母不原諒的
[00:21:51.160 --> 00:21:55.160]  你做錯事 他抓著你 然後罵 罵
[00:21:55.160 --> 00:21:57.280]  然後說我第幾次跟你說
[00:21:57.280 --> 00:21:59.880]  於是從此你的心裡面
[00:21:59.880 --> 00:22:04.040]  去到哪個地方遇到人對你不住
[00:22:04.040 --> 00:22:08.360]  你都很凶惡的 你很想罵他
[00:22:08.360 --> 00:22:11.320]  突然想一下 為什麼我的口才這麼流利罵人
[00:22:11.320 --> 00:22:13.320]  原來我媽媽是罵慣的
[00:22:13.320 --> 00:22:16.960]  就是說被人罵慣了 罵人是很厲害的
[00:22:16.960 --> 00:22:18.560]  是真的 是不是
[00:22:18.560 --> 00:22:20.760]  但是你媽媽你爸爸很少罵你
[00:22:20.760 --> 00:22:22.960]  你不是很會罵人的 罵了你會笑的
[00:22:22.960 --> 00:22:24.960]  都不知道自己在說什麼 語無倫次的
[00:22:24.960 --> 00:22:28.680]  你就明白了 為什麼這麼奇怪
[00:22:28.680 --> 00:22:30.600]  所以你就看穿了一件事
[00:22:30.600 --> 00:22:32.840]  就是當你不被人原諒的時候
[00:22:32.840 --> 00:22:34.640]  你很難原諒人的
[00:22:34.640 --> 00:22:38.120]  所以你去到哪裡 你經常記仇的
[00:22:38.120 --> 00:22:40.160]  誰對你不住 誰沒找錢
[00:22:40.160 --> 00:22:41.920]  天天想這些東西的
[00:22:41.920 --> 00:22:43.480]  最嚴重的問題就是
[00:22:43.480 --> 00:22:45.840]  連你自己都不原諒自己的
[00:22:45.840 --> 00:22:48.280]  所以後來你就心疼 又生氣
[00:22:48.280 --> 00:22:49.720]  生氣就不原諒自己
[00:22:49.720 --> 00:22:52.240]  所以你經常生氣 很生氣的
[00:22:52.240 --> 00:22:53.640]  所以慢慢其他人就說
[00:22:53.640 --> 00:22:55.480]  跟你坐在一起很悶的
[00:22:55.480 --> 00:22:56.720]  天天聽你在那裡發呆
[00:22:56.720 --> 00:22:58.880]  又說誰不好 誰不好
[00:22:58.880 --> 00:23:01.120]  你說很多次了 我就連累他
[00:23:01.120 --> 00:23:02.640]  你就是這樣說
[00:23:02.640 --> 00:23:04.200]  但是你不說那天是不舒服的
[00:23:04.200 --> 00:23:05.720]  又在那裡報時的
[00:23:05.720 --> 00:23:09.400]  就是有時候很難頂你
[00:23:09.400 --> 00:23:12.320]  所以你就明白到有些老公
[00:23:12.320 --> 00:23:14.000]  自從娶了太太之後
[00:23:14.000 --> 00:23:15.720]  太太天天都報時報稿
[00:23:15.720 --> 00:23:17.000]  天天都這樣說的時候
[00:23:17.000 --> 00:23:19.480]  老公就說我不想聽 我不想聽
[00:23:19.480 --> 00:23:21.400]  但是你猜你的太太或者你丈夫
[00:23:21.400 --> 00:23:24.160]  是不是真的想說 還是不想說的
[00:23:24.160 --> 00:23:26.000]  但是不說不行
[00:23:26.000 --> 00:23:29.240]  這個叫做compulsive 強迫行為
[00:23:29.240 --> 00:23:32.360]  所以後來他說我什麼時候能好起來
[00:23:32.360 --> 00:23:34.120]  所以感謝上帝
[00:23:34.120 --> 00:23:36.840]  真的有些人信了耶穌之後
[00:23:36.840 --> 00:23:39.840]  他真的好像覺得那套東西掉了
[00:23:39.840 --> 00:23:42.800]  覺得算了 我現在不算那些東西了
[00:23:42.800 --> 00:23:45.920]  我都不太記得了 不想說下去了
[00:23:45.920 --> 00:23:49.000]  這麼奇怪 我在歐洲就看到了
[00:23:49.000 --> 00:23:50.680]  在歐洲我們去一個營地
[00:23:50.680 --> 00:23:52.920]  是一個修道院
[00:23:52.920 --> 00:23:55.640]  300個基督徒
[00:23:55.640 --> 00:23:59.480]  吃早餐 午餐 晚上在那裡
[00:23:59.480 --> 00:24:05.000]  廚房我懷疑只有三個人做
[00:24:05.000 --> 00:24:11.240]  於是做的早餐很精美 很小的
[00:24:11.240 --> 00:24:14.200]  一放下都不知道你拿還是我拿好
[00:24:14.200 --> 00:24:17.400]  那條龍看到不用等了 繼續排
[00:24:17.400 --> 00:24:20.160]  這件事我佩服到五體投地
[00:24:20.160 --> 00:24:21.480]  如果香港就死定了
[00:24:21.480 --> 00:24:23.960]  如果大法會這樣就死定了
[00:24:23.960 --> 00:24:26.240]  這條龍排到街上都還沒輪到你
[00:24:26.240 --> 00:24:28.200]  差一點點在那裡
[00:24:28.200 --> 00:24:30.120]  但是那些人等了
[00:24:30.120 --> 00:24:31.000]  那些人是什麼人呢
[00:24:31.000 --> 00:24:33.640]  50歲 60歲 70歲 年紀很大
[00:24:33.640 --> 00:24:37.160]  中年至到婆婆 公公的了 那些基督徒
[00:24:37.160 --> 00:24:38.160]  但是沒有人埋怨
[00:24:38.160 --> 00:24:42.120]  那個人還拿著一個盤子 站在那裡
[00:24:42.120 --> 00:24:45.720]  不動的 為什麼呢 他不是難民來的
[00:24:45.720 --> 00:24:48.800]  他來這裡給了錢吃的
[00:24:48.800 --> 00:24:50.680]  他說一句話 我真的明白
[00:24:50.680 --> 00:24:54.400]  他說我們都是做這一行
[00:24:54.400 --> 00:24:57.360]  被人吹是很慘的
[00:24:57.360 --> 00:24:58.600]  我們都做這一行
[00:24:58.600 --> 00:25:00.640]  飲食業我也做這一行
[00:25:00.640 --> 00:25:04.680]  做不完 多人 是這樣的了
[00:25:04.680 --> 00:25:07.520]  啊 給我的感覺是什麼呢
[00:25:07.520 --> 00:25:10.200]  為什麼我們懂得了解別人的痛苦呢
[00:25:10.200 --> 00:25:11.560]  因為他都做這一行的
[00:25:11.560 --> 00:25:13.560]  他被人吹慣了 碟子還沒來
[00:25:13.560 --> 00:25:15.560]  慣了 幾十年已經慣了
[00:25:15.560 --> 00:25:17.640]  他都不夠人手 我們這麼多人來
[00:25:17.640 --> 00:25:18.960]  這個營這麼多人來
[00:25:18.960 --> 00:25:23.040]  收到爆的位置 唯有去接受
[00:25:23.040 --> 00:25:25.680]  每天都是這樣 每天都是這樣
[00:25:25.680 --> 00:25:27.320]  他沒事的
[00:25:27.320 --> 00:25:31.200]  我相信 如果這300個人不是信耶穌
[00:25:31.200 --> 00:25:32.880]  一定是大件事
[00:25:32.880 --> 00:25:34.880]  我想進廚房搶東西一次
[00:25:34.880 --> 00:25:37.320]  這麼久都沒來
[00:25:37.320 --> 00:25:40.560]  有時候你想一下 一個人
[00:25:40.560 --> 00:25:42.760]  心裡面的改變
[00:25:42.760 --> 00:25:45.040]  不是人做得到的 真的是做不到的
[00:25:45.040 --> 00:25:47.240]  你天天罵都做不到
[00:25:47.240 --> 00:25:50.120]  你試一下罵兒子來改變兒子 很困難
[00:25:50.120 --> 00:25:52.040]  你罵完他 他只會信一件事
[00:25:52.040 --> 00:25:53.240]  就是你不喜歡我
[00:25:53.240 --> 00:25:55.240]  所以你看到我就罵
[00:25:55.240 --> 00:25:57.640]  你說 上帝也是罵人
[00:25:57.640 --> 00:26:00.640]  什麼上帝不喜歡我 這樣
[00:26:00.640 --> 00:26:03.920]  上帝責備的最終目的
[00:26:03.920 --> 00:26:05.920]  和我們目的很不同的
[00:26:05.920 --> 00:26:07.400]  比如我做輔導
[00:26:07.400 --> 00:26:08.560]  我知道那些父母說
[00:26:08.560 --> 00:26:11.320]  我罵他想他好 是吧
[00:26:11.320 --> 00:26:12.440]  於是我就問他
[00:26:12.440 --> 00:26:15.320]  後來他有沒有好呢 他沒有
[00:26:15.320 --> 00:26:17.240]  你繼續這樣罵 是啊
[00:26:17.240 --> 00:26:18.440]  你繼續這樣都不好
[00:26:18.440 --> 00:26:20.520]  你繼續這樣做 不就是不好
[00:26:20.520 --> 00:26:22.320]  是喔 你不說我不知道
[00:26:22.320 --> 00:26:26.160]  就是說 你一直罵他想他好
[00:26:26.160 --> 00:26:27.960]  但是你罵完之後是不是好 又不是
[00:26:27.960 --> 00:26:29.720]  那你為什麼要繼續這樣做下去呢
[00:26:29.720 --> 00:26:32.720]  但他真的不會改變別的方法的
[00:26:32.720 --> 00:26:35.000]  你研究基督教
[00:26:35.000 --> 00:26:38.240]  上帝責備 人的良心不安樂
[00:26:38.240 --> 00:26:39.800]  不安樂之後怎麼樣呢
[00:26:39.800 --> 00:26:41.560]  人就會想
[00:26:41.560 --> 00:26:45.240]  我真的要找一個方法
[00:26:45.240 --> 00:26:47.120]  去改變我自己
[00:26:47.120 --> 00:26:48.880]  方法在哪裡呢
[00:26:48.920 --> 00:26:52.440]  於是上帝會有些人出現在你生命裏面的
[00:26:52.440 --> 00:26:53.440]  比如今天你坐在這裏
[00:26:53.440 --> 00:26:55.600]  可能有些朋友帶你來
[00:26:55.600 --> 00:26:57.520]  你發現一定有些人出現的
[00:26:57.520 --> 00:26:58.400]  很多人都奇怪
[00:26:58.400 --> 00:27:00.040]  很多微信耶穌的人都奇怪
[00:27:00.040 --> 00:27:03.120]  為什麼我這陣子認識了幾個人
[00:27:03.120 --> 00:27:04.160]  都不知道怎麼認識的
[00:27:04.160 --> 00:27:05.680]  朋友的朋友介紹也好
[00:27:05.680 --> 00:27:07.520]  上班的客人也有
[00:27:07.520 --> 00:27:10.200]  走來 說有個地方我介紹你去
[00:27:10.200 --> 00:27:11.960]  挺好的
[00:27:11.960 --> 00:27:14.040]  那些人呢 又沒有利益的
[00:27:14.040 --> 00:27:15.320]  又沒有佣金的
[00:27:15.320 --> 00:27:16.760]  就帶了他去
[00:27:16.760 --> 00:27:19.320]  帶了他去 還在街口等我
[00:27:19.320 --> 00:27:20.280]  帶了我進去
[00:27:20.280 --> 00:27:22.080]  又問我好不好聽
[00:27:22.080 --> 00:27:23.920]  你不明白我解釋給你聽
[00:27:23.920 --> 00:27:25.880]  幹什麼 我不是買樓的
[00:27:25.880 --> 00:27:27.240]  沒心機問我
[00:27:27.240 --> 00:27:30.360]  不是的 他們沒有利益的
[00:27:30.360 --> 00:27:32.360]  為什麼他們經常想為我好
[00:27:32.360 --> 00:27:33.800]  很奇怪
[00:27:33.800 --> 00:27:35.640]  你生命一定遇到一些人
[00:27:35.640 --> 00:27:37.720]  是無私心的
[00:27:37.720 --> 00:27:39.680]  是為你好 不是為他好的
[00:27:39.680 --> 00:27:40.760]  出現這樣的人
[00:27:40.760 --> 00:27:42.160]  後來突然間發覺到
[00:27:42.160 --> 00:27:43.680]  很感動
[00:27:43.680 --> 00:27:46.040]  因為我的生命不及他活得那麼好
[00:27:46.040 --> 00:27:47.960]  很佩服 很羨慕他
[00:27:47.960 --> 00:27:49.360]  於是我想做他
[00:27:49.360 --> 00:27:51.040]  後來聽了耶穌
[00:27:51.040 --> 00:27:52.320]  怎麼對我好
[00:27:52.320 --> 00:27:54.040]  於是我相信了
[00:27:54.040 --> 00:27:56.440]  很多人的經歷就是這麼簡單
[00:27:56.440 --> 00:27:57.400]  就是一個責備
[00:27:57.400 --> 00:27:58.440]  一個不安樂
[00:27:58.440 --> 00:27:59.360]  出現一個人
[00:27:59.360 --> 00:28:01.000]  這個人帶了我
[00:28:01.000 --> 00:28:03.320]  好像回家 回鄉那樣
[00:28:03.320 --> 00:28:05.160]  回到我需要去的地方
[00:28:05.160 --> 00:28:06.000]  就是那個地方
[00:28:06.000 --> 00:28:07.240]  就叫教會了
[00:28:07.240 --> 00:28:08.520]  他找到了
[00:28:08.520 --> 00:28:10.160]  所以那個責備
[00:28:10.160 --> 00:28:12.000]  其實是一種不舒服
[00:28:12.000 --> 00:28:14.520]  這個不舒服是很難受的
[00:28:14.520 --> 00:28:16.760]  不過一找到對的方法
[00:28:16.760 --> 00:28:18.760]  這個不舒服就完了
[00:28:18.760 --> 00:28:20.200]  就完了
[00:28:20.200 --> 00:28:21.400]  一去到那裡
[00:28:21.400 --> 00:28:23.600]  你看到一個很開心的東西
[00:28:23.600 --> 00:28:26.360]  突然間我自己可以改變了
[00:28:26.360 --> 00:28:28.720]  我不知道你覺不覺得
[00:28:28.720 --> 00:28:30.600]  一個人一輩子
[00:28:30.600 --> 00:28:33.520]  能夠改變自己一件事
[00:28:33.520 --> 00:28:36.720]  是很開心的
[00:28:36.720 --> 00:28:38.960]  譬如我在三年多前
[00:28:38.960 --> 00:28:40.960]  我改變了自己一件事
[00:28:40.960 --> 00:28:44.600]  就是我早上四點半起床
[00:28:44.600 --> 00:28:47.760]  五點就寫日記
[00:28:47.760 --> 00:28:50.040]  寫一篇報道
[00:28:50.040 --> 00:28:52.360]  向一些抑鬱症的人
[00:28:52.360 --> 00:28:54.680]  講我那天遇到的事情
[00:28:54.680 --> 00:28:57.800]  有一句聖經提醒我一些事情
[00:28:57.800 --> 00:29:00.760]  但是一個真實的來證明
[00:29:00.760 --> 00:29:05.080]  我寫了一千張以上的日記
[00:29:05.080 --> 00:29:05.760]  寫到今天
[00:29:05.760 --> 00:29:07.120]  我今天早上還有寫
[00:29:07.120 --> 00:29:07.960]  我還沒斷過
[00:29:07.960 --> 00:29:09.320]  除了飛機那一晚
[00:29:09.320 --> 00:29:12.600]  因為關了燈寫不到
[00:29:12.600 --> 00:29:15.520]  在我61歲多之前
[00:29:15.520 --> 00:29:17.200]  我沒有這個習慣
[00:29:17.200 --> 00:29:18.040]  我都早起床
[00:29:18.040 --> 00:29:18.880]  我都五六點
[00:29:18.880 --> 00:29:19.960]  但是我沒有說
[00:29:19.960 --> 00:29:22.280]  做事、想事、看聖經、寫東西
[00:29:22.280 --> 00:29:23.920]  都沒有的
[00:29:23.920 --> 00:29:27.760]  我直接當作是生活的第一個部分
[00:29:27.760 --> 00:29:29.960]  突然間一做
[00:29:29.960 --> 00:29:33.120]  就做了三年多
[00:29:33.120 --> 00:29:34.800]  為什麼我做這件事呢
[00:29:34.800 --> 00:29:36.920]  就因為我在波士頓
[00:29:36.920 --> 00:29:39.240]  在三年前的八月
[00:29:39.240 --> 00:29:42.000]  不是 七月
[00:29:42.000 --> 00:29:43.800]  有兩個京都請我吃飯
[00:29:43.800 --> 00:29:45.040]  住在他家裡
[00:29:45.040 --> 00:29:46.920]  我在那裡報道
[00:29:46.920 --> 00:29:50.080]  誰知道他講漏了一句話
[00:29:50.080 --> 00:29:51.960]  就是明天早上他要出門
[00:29:51.960 --> 00:29:53.520]  他沒有說這句話
[00:29:53.520 --> 00:29:54.800]  我五點多起床
[00:29:54.800 --> 00:29:58.880]  想著他會請我吃早餐
[00:29:58.880 --> 00:30:00.120]  一開門
[00:30:00.120 --> 00:30:01.000]  早餐就沒有了
[00:30:01.000 --> 00:30:03.080]  有隻狗看著我
[00:30:03.080 --> 00:30:05.040]  那隻狗很猙獰
[00:30:05.040 --> 00:30:06.800]  牠的臉閃閃的
[00:30:06.800 --> 00:30:07.880]  我很怕狗
[00:30:07.880 --> 00:30:10.040]  特別是很大隻的狗
[00:30:10.040 --> 00:30:11.800]  我關上門
[00:30:11.800 --> 00:30:12.840]  慘了
[00:30:12.840 --> 00:30:14.800]  原來他們兩個出了街
[00:30:14.800 --> 00:30:16.640]  上班
[00:30:16.640 --> 00:30:19.960]  我知道他們上班是晚上才回來的
[00:30:19.960 --> 00:30:22.080]  我真的軟禁
[00:30:22.080 --> 00:30:23.120]  我真的想有個辦法
[00:30:23.120 --> 00:30:25.040]  我想著運槍口跳下去
[00:30:25.040 --> 00:30:26.360]  因為一扭都不死
[00:30:26.360 --> 00:30:28.360]  下面是草地
[00:30:28.360 --> 00:30:29.640]  幸好我想了想
[00:30:29.640 --> 00:30:30.560]  原來我第二天才發現
[00:30:30.560 --> 00:30:32.440]  原來下面還有一隻狗
[00:30:32.440 --> 00:30:33.880]  嘩
[00:30:33.880 --> 00:30:36.000]  下去想不死多難
[00:30:36.000 --> 00:30:38.000]  證明這個不方好人
[00:30:38.000 --> 00:30:40.280]  運槍口飛下來
[00:30:40.280 --> 00:30:42.120]  於是我想想五點多做什麼呢
[00:30:42.120 --> 00:30:44.720]  我真的想不到什麼建議給自己過一天
[00:30:44.720 --> 00:30:47.000]  在五點多為了做寫作
[00:30:47.000 --> 00:30:48.040]  誰知道一寫
[00:30:48.040 --> 00:30:50.880]  我就發現上帝跟我說
[00:30:50.880 --> 00:30:54.520]  你早上很懶
[00:30:54.520 --> 00:30:56.560]  你不會用好早上
[00:30:56.560 --> 00:30:57.720]  你只會生氣
[00:30:57.720 --> 00:30:59.560]  聊天 喝茶
[00:30:59.560 --> 00:31:01.360]  結聖經 想想東西
[00:31:01.360 --> 00:31:02.360]  備課
[00:31:02.360 --> 00:31:04.120]  為什麼你不專心一點
[00:31:04.120 --> 00:31:05.680]  做一個project
[00:31:05.680 --> 00:31:07.200]  是為了抑鬱症的病人
[00:31:07.200 --> 00:31:09.200]  我做抑鬱症的
[00:31:09.200 --> 00:31:10.400]  為什麼你不為他們
[00:31:10.400 --> 00:31:12.320]  他們天天等看醫生
[00:31:12.320 --> 00:31:14.680]  等兩星期 四星期 甚至一個多月
[00:31:14.680 --> 00:31:16.160]  這麼久
[00:31:16.160 --> 00:31:18.760]  他一有不開心就想死
[00:31:18.760 --> 00:31:20.760]  為什麼你不天天都寫一封信給他
[00:31:20.760 --> 00:31:22.120]  按著他 鼓勵他
[00:31:22.120 --> 00:31:23.040]  跟他打氣
[00:31:23.040 --> 00:31:25.120]  跟你講聖經給他聽
[00:31:25.120 --> 00:31:27.120]  突然間我醒了
[00:31:27.120 --> 00:31:28.240]  是呀 我做了30年
[00:31:28.240 --> 00:31:29.680]  我沒有想過這件事
[00:31:29.680 --> 00:31:32.520]  每天都幫一些我幫的人
[00:31:32.520 --> 00:31:34.360]  就像我今天的記錄
[00:31:34.360 --> 00:31:38.000]  App Store是9300多人
[00:31:38.000 --> 00:31:40.640]  看的日記是9000多人
[00:31:40.640 --> 00:31:42.400]  我發現到原來
[00:31:42.400 --> 00:31:44.160]  我收了一個責備
[00:31:44.160 --> 00:31:46.120]  那個很不安的早上
[00:31:46.120 --> 00:31:48.280]  竟然提醒我
[00:31:48.280 --> 00:31:51.560]  回去一個更加對的行動那裡
[00:31:51.560 --> 00:31:53.840]  我不知道你有沒有這個經驗
[00:31:53.840 --> 00:31:56.360]  責備不一定是罵到你死的
[00:31:56.360 --> 00:31:57.720]  那種不舒服是什麼呢
[00:31:57.720 --> 00:31:59.240]  就是因為我們心裡面
[00:31:59.240 --> 00:32:01.240]  有一種心靈的空間
[00:32:01.240 --> 00:32:02.880]  和上帝
[00:32:02.880 --> 00:32:04.240]  他講任何的東西
[00:32:04.240 --> 00:32:06.040]  他的感覺是厲害過任何人
[00:32:06.040 --> 00:32:07.200]  跟你講的感覺
[00:32:07.200 --> 00:32:08.680]  是厲害很多的
[00:32:08.680 --> 00:32:10.080]  比如說最甜的話
[00:32:10.080 --> 00:32:11.040]  對你來說很開心
[00:32:11.040 --> 00:32:12.840]  但當上帝喜悅你
[00:32:12.840 --> 00:32:15.120]  講我覺得你做得很對
[00:32:15.120 --> 00:32:17.000]  你感覺是很開心的
[00:32:17.000 --> 00:32:20.040]  那個開心程度是高過人跟你講的說話的
[00:32:20.040 --> 00:32:21.160]  你開心到怎樣呢
[00:32:21.160 --> 00:32:24.680]  開心到你笑不完的
[00:32:24.680 --> 00:32:26.040]  後來我看SQ
[00:32:26.040 --> 00:32:27.440]  Social Intelligence(社會智慧)
[00:32:27.440 --> 00:32:29.920]  這個笑不完的名字叫做余輝
[00:32:29.920 --> 00:32:31.080]  Afterglow
[00:32:31.080 --> 00:32:32.680]  余輝就是
[00:32:32.680 --> 00:32:34.160]  你在街上見到一些人
[00:32:34.160 --> 00:32:35.560]  比如你見到Sam Sung
[00:32:35.560 --> 00:32:36.880]  很久沒見了
[00:32:36.880 --> 00:32:37.720]  兩個人聊著聊著
[00:32:37.720 --> 00:32:39.440]  接著又趕上班了
[00:32:39.440 --> 00:32:42.080]  但如果兩個人真的好好聊的話
[00:32:42.080 --> 00:32:44.040]  他走這邊 彌敦道這邊
[00:32:44.040 --> 00:32:46.400]  突然兩個人的嘴巴
[00:32:46.400 --> 00:32:48.560]  就是在笑著走的
[00:32:48.560 --> 00:32:50.360]  好像還沒有笑完
[00:32:50.360 --> 00:32:51.240]  還笑不下去
[00:32:51.240 --> 00:32:52.880]  這叫做余輝
[00:32:52.880 --> 00:32:54.960]  就是繼續的光輝
[00:32:54.960 --> 00:32:56.240]  所以你去完教會
[00:32:56.240 --> 00:32:57.560]  你去樓下
[00:32:57.560 --> 00:32:59.600]  在走路 還有余輝
[00:32:59.600 --> 00:33:00.960]  那些人覺得什麼事
[00:33:00.960 --> 00:33:02.240]  看著我笑幹什麼
[00:33:02.240 --> 00:33:04.240]  你不是看著他笑
[00:33:04.240 --> 00:33:06.720]  而是想起剛才那種開心
[00:33:06.720 --> 00:33:08.320]  還沒有完的
[00:33:08.320 --> 00:33:10.240]  那叫做余輝
[00:33:10.240 --> 00:33:12.720]  真是喜樂上帝給我們的
[00:33:12.720 --> 00:33:14.560]  是有余輝的
[00:33:14.560 --> 00:33:15.800]  人的就不是了
[00:33:15.800 --> 00:33:17.840]  人的還比什麼還壞
[00:33:17.840 --> 00:33:18.960]  你看看夥計
[00:33:18.960 --> 00:33:21.280]  結帳 給貼士
[00:33:21.280 --> 00:33:22.960]  接著就說謝謝
[00:33:22.960 --> 00:33:24.560]  就走了
[00:33:24.560 --> 00:33:25.760]  給的時候都看一看
[00:33:25.760 --> 00:33:26.320]  想笑的
[00:33:26.320 --> 00:33:28.320]  接著笑得很快就完了
[00:33:28.320 --> 00:33:30.240]  就是拍照拍照
[00:33:30.240 --> 00:33:31.760]  他笑了 接著拍不到
[00:33:31.760 --> 00:33:33.760]  那秒鐘已經把臉都黑了
[00:33:33.760 --> 00:33:35.760]  就是那種快到
[00:33:35.760 --> 00:33:38.000]  不應該的時間就收了
[00:33:38.000 --> 00:33:39.520]  收了
[00:33:39.520 --> 00:33:41.520]  所以那次 你想一下
[00:33:41.520 --> 00:33:43.040]  為什麼上帝對我們
[00:33:43.040 --> 00:33:45.920]  迎心顧念我們呢
[00:33:45.920 --> 00:33:46.960]  你要記住一件事
[00:33:46.960 --> 00:33:48.720]  這個愛
[00:33:48.720 --> 00:33:53.840]  是長過任何人世間的時間限制的
[00:33:53.840 --> 00:33:55.760]  真是很真
[00:33:55.760 --> 00:33:57.200]  如果你今天想起
[00:33:57.200 --> 00:33:58.960]  這個世界最愛你的人
[00:33:58.960 --> 00:34:00.560]  他有時間限制的
[00:34:00.560 --> 00:34:02.560]  因為他會死的
[00:34:02.560 --> 00:34:04.320]  昨天我完了也有人跟我說
[00:34:04.320 --> 00:34:06.000]  很想念一個親人
[00:34:06.000 --> 00:34:06.960]  掛了七年了
[00:34:06.960 --> 00:34:09.120]  就是掛得很緊要
[00:34:09.120 --> 00:34:12.240]  這個愛的完結
[00:34:12.240 --> 00:34:14.240]  是有痛苦的
[00:34:14.240 --> 00:34:17.120]  但是上帝那個時間是沒有痛苦的
[00:34:17.120 --> 00:34:19.440]  上帝永遠在的
[00:34:19.440 --> 00:34:20.400]  就是我有時候覺得
[00:34:20.400 --> 00:34:21.280]  很多人跟我說
[00:34:21.280 --> 00:34:22.960]  他想再結婚
[00:34:22.960 --> 00:34:24.640]  或者有些人是
[00:34:24.640 --> 00:34:27.280]  他某些不快樂的時間
[00:34:27.280 --> 00:34:29.600]  他想轉移到一個人那裡
[00:34:29.600 --> 00:34:31.600]  他接著還問我
[00:34:31.600 --> 00:34:34.080]  我這樣做
[00:34:34.080 --> 00:34:35.760]  是不是太癲狂呢
[00:34:35.760 --> 00:34:39.760]  我說你期望太深對一個人
[00:34:39.760 --> 00:34:41.840]  你有沒有想過有可能
[00:34:41.840 --> 00:34:45.360]  他早點離開世界你怎樣呢
[00:34:45.360 --> 00:34:46.960]  但是上帝給我們的愛
[00:34:46.960 --> 00:34:48.880]  不用怕這個問題
[00:34:48.880 --> 00:34:50.480]  他跟你同在到
[00:34:50.480 --> 00:34:52.080]  你離開這個世界的時候
[00:34:52.080 --> 00:34:54.160]  他還是跟你同在的
[00:34:54.160 --> 00:34:56.800]  這個愛是挺穩的
[00:34:56.800 --> 00:34:58.720]  所以很多家庭幸福的人
[00:34:58.720 --> 00:35:00.160]  其中有一個去世
[00:35:00.160 --> 00:35:01.760]  慘到不得了
[00:35:01.760 --> 00:35:03.520]  這個後來變抑鬱症
[00:35:03.520 --> 00:35:05.200]  都是因為愛得太深
[00:35:05.200 --> 00:35:07.680]  但是那個愛是完結的
[00:35:07.680 --> 00:35:10.240]  所以有時候我覺得在信仰那裡
[00:35:10.240 --> 00:35:12.560]  為什麼你今天回來教會呢
[00:35:12.560 --> 00:35:16.160]  責備是因為他愛你的程度
[00:35:16.160 --> 00:35:19.760]  是不限制和沒有時間限制的
[00:35:19.760 --> 00:35:20.960]  最後那個說話很重要
[00:35:20.960 --> 00:35:23.040]  我必須要憐憫他
[00:35:23.040 --> 00:35:23.840]  就是說什麼呢
[00:35:23.840 --> 00:35:25.040]  你一不好
[00:35:25.040 --> 00:35:28.400]  其實上帝已經採取行動要救你的了
[00:35:28.400 --> 00:35:30.480]  已經採取行動了
[00:35:30.480 --> 00:35:32.880]  所以如果你身邊有些人你不太喜歡他
[00:35:32.880 --> 00:35:34.720]  無論他是信了耶穌也好
[00:35:34.720 --> 00:35:36.560]  還沒信耶穌也好
[00:35:36.560 --> 00:35:37.520]  你不要說
[00:35:37.520 --> 00:35:39.360]  哎呀 看看他放長雙眼
[00:35:39.360 --> 00:35:40.960]  看看他躲了多久
[00:35:40.960 --> 00:35:42.800]  你不要想得這麼黑心
[00:35:42.800 --> 00:35:46.000]  其實你看近一點
