
[00:00:00.000 --> 00:00:06.720]  今天是1月16日 是一個很特別的日子
[00:20:56.720 --> 00:21:03.040]  我們說完了他們物質上的損失
[00:21:03.040 --> 00:21:05.840]  我們不妨看看他們感情上
[00:21:05.840 --> 00:21:08.960]  他們得到悲哀失望
[00:21:08.960 --> 00:21:12.000]  猶太人在古時 在舊約神
[00:21:12.000 --> 00:21:16.880]  已經叫他們不要和外邦人通婚
[00:21:16.880 --> 00:21:19.120]  他們要分別為聖
[00:21:19.120 --> 00:21:23.040]  神因為知道如果他們和外邦人通婚
[00:21:23.040 --> 00:21:25.680]  他們就會拜外邦人的偶像
[00:21:25.680 --> 00:21:27.600]  就好像所羅門王
[00:21:27.600 --> 00:21:30.320]  當他有很多外邦人的妃嬪的時候
[00:21:30.320 --> 00:21:32.720]  他的心就離開了神
[00:21:32.720 --> 00:21:34.640]  所以神要他們分別為聖
[00:21:34.640 --> 00:21:37.440]  不要和外邦人通婚
[00:21:37.440 --> 00:21:41.600]  而猶太人也因為自己血統的純正
[00:21:41.600 --> 00:21:45.760]  而感覺自豪 感覺驕傲
[00:21:45.760 --> 00:21:48.640]  所以他們很鄙視撒瑪利亞人
[00:21:48.640 --> 00:21:51.120]  他們叫撒瑪利亞人做雜種
[00:21:51.120 --> 00:21:54.960]  他們非常驕傲 為了自己純正的血液
[00:21:54.960 --> 00:21:56.240]  但是現在呢
[00:21:56.240 --> 00:22:01.440]  無論未婚已婚的女子都被敵人強暴
[00:22:01.440 --> 00:22:04.880]  這對猶太人是一個很大的恥辱
[00:22:04.880 --> 00:22:08.400]  一個爸爸沒辦法保護自己的女兒
[00:22:08.400 --> 00:22:13.360]  一個丈夫沒辦法保護自己的太太
[00:22:13.360 --> 00:22:19.280]  他們的長老本來應該在城門口辨別是非
[00:22:19.280 --> 00:22:21.200]  應該受人的尊敬
[00:22:21.200 --> 00:22:25.200]  現在他們的首領被敵人吊起來打
[00:22:25.200 --> 00:22:27.840]  當眾被侮辱
[00:22:27.840 --> 00:22:31.840]  少年人本來應該是享受的時候
[00:22:31.840 --> 00:22:33.600]  應該作樂的時候
[00:22:33.600 --> 00:22:34.720]  現在不行了
[00:22:34.720 --> 00:22:39.520]  要忙著搬磨石 鋼磨石
[00:22:39.520 --> 00:22:41.280]  孩童 弟弟
[00:22:41.280 --> 00:22:44.480]  本來應該在家裡被父母領養
[00:22:44.480 --> 00:22:46.240]  被父母保護
[00:22:46.240 --> 00:22:50.000]  現在他們要去劈柴淡水
[00:22:50.000 --> 00:22:53.440]  很快下個星期我講完耶利米愛哥
[00:22:53.440 --> 00:22:55.600]  就會講約書亞記
[00:22:55.600 --> 00:22:58.320]  在約書亞記裡告訴我們
[00:22:58.320 --> 00:23:02.160]  其實猶太人在古時是有特別的工人
[00:23:02.160 --> 00:23:05.120]  來幫他們劈柴淡水
[00:23:05.120 --> 00:23:10.640]  現在是要他們的子女 孩童來做
[00:23:10.640 --> 00:23:13.520]  無論是年老年幼
[00:23:13.520 --> 00:23:16.400]  無論是尊貴的領袖
[00:23:16.400 --> 00:23:19.120]  或者甚至是乞兒
[00:23:19.120 --> 00:23:22.160]  全部沒有人能夠逃過
[00:23:22.160 --> 00:23:25.440]  以色列因為滅國而帶來的災難
[00:23:25.440 --> 00:23:28.240]  帶來的恥辱
[00:23:28.240 --> 00:23:31.920]  其實五章十五至五章十七
[00:23:31.920 --> 00:23:34.240]  也都有個首尾的結構
[00:23:34.240 --> 00:23:38.480]  這裡五章十六節就是經文最中心的地方
[00:23:38.480 --> 00:23:42.240]  五章十五是五章十六的前
[00:23:42.240 --> 00:23:46.800]  五章十七是講心
[00:23:46.800 --> 00:23:49.600]  所以我們看到有個首尾的呼應
[00:23:49.600 --> 00:23:51.520]  以前是怎樣的呢?
[00:23:51.520 --> 00:23:54.800]  心裡快樂 想跳舞
[00:23:54.800 --> 00:24:00.720]  現在悲哀 心裡發昏 眼睛昏花
[00:24:00.720 --> 00:24:02.480]  都是講到心
[00:24:02.480 --> 00:24:06.400]  而中間最中心的經文就是五章十六節
[00:24:06.400 --> 00:24:08.880]  「冠冕從我們頭上落下
[00:24:08.880 --> 00:24:12.960]  我們犯罪了 我們有禍了」
[00:24:12.960 --> 00:24:15.520]  整個五章十一至十八節
[00:24:15.520 --> 00:24:18.160]  猶太人都是向神申訴
[00:24:18.160 --> 00:24:21.120]  講出他們悲哀的處境
[00:24:21.120 --> 00:24:24.400]  「冠冕落下」是什麼意思?
[00:24:24.400 --> 00:24:27.920]  就是他們的皇西底家
[00:24:27.920 --> 00:24:31.120]  被巴比倫人劫持到巴比倫
[00:24:31.120 --> 00:24:34.880]  從他的皇位上拉了下來
[00:24:34.880 --> 00:24:37.280]  而五章十八節呢?
[00:24:37.280 --> 00:24:43.200]  耶利米說「石安山荒涼野狗行在其上」
[00:24:43.200 --> 00:24:44.640]  我跟大家說過
[00:24:44.640 --> 00:24:48.880]  一個城如果是很興旺人煙囚物的話
[00:24:48.880 --> 00:24:50.720]  你不會見到野狗
[00:24:50.720 --> 00:24:58.640]  現在城荒涼到連野狗都出現在其中
[00:24:58.640 --> 00:25:02.160]  其實第五章我們見到
[00:25:02.160 --> 00:25:06.240]  是講出猶太人見到自己的處境
[00:25:06.240 --> 00:25:10.480]  明白到這一切都是因為自己的罪過
[00:25:10.480 --> 00:25:13.920]  我們見到他們以前倚靠的是什麼?
[00:25:13.920 --> 00:25:16.560]  倚靠祖宗的產業
[00:25:16.560 --> 00:25:20.560]  倚靠領袖 倚靠他們的王
[00:25:20.560 --> 00:25:24.720]  甚至倚靠民國來幫自己
[00:25:24.720 --> 00:25:28.320]  但是他們發覺當巴比倫人來攻打他們的時候
[00:25:28.320 --> 00:25:30.480]  民國根本是沒用的
[00:25:30.480 --> 00:25:32.560]  但是他們都不學精
[00:25:32.560 --> 00:25:34.880]  到了滅了國之後
[00:25:34.880 --> 00:25:37.840]  他們仍然倚靠亞述人
[00:25:37.840 --> 00:25:41.520]  倚靠埃及人來供應食物給他們
[00:25:41.520 --> 00:25:44.400]  你想想猶太人真的有多天真
[00:25:44.400 --> 00:25:47.840]  所以耶利米在五章十九節
[00:25:47.840 --> 00:25:50.160]  向以色列人呼喚出來
[00:25:50.160 --> 00:25:53.920]  是 我們的王已經被巴比倫人拉了下來
[00:25:53.920 --> 00:25:56.160]  從皇位上拉了下來
[00:25:56.160 --> 00:26:00.560]  但是我們的神仍然坐在他的寶座上
[00:26:00.560 --> 00:26:03.200]  他是永遠存在的
[00:26:03.200 --> 00:26:07.200]  有沒有看到這個所以就是五章十九節重要的地方
[00:26:07.200 --> 00:26:09.600]  我一開始的時候就和大家說
[00:26:09.600 --> 00:26:14.720]  五章十九 五章二十就是經文最重心的地方
[00:26:14.720 --> 00:26:20.000]  耶利米是要叫猶太人再一次將他們的注意力放在神身上
[00:26:20.000 --> 00:26:23.120]  因為神仍然坐在他的王位上
[00:26:23.120 --> 00:26:25.600]  神仍然是掌權
[00:26:25.600 --> 00:26:29.200]  耶利米說不是敵人將我們打敗
[00:26:29.200 --> 00:26:31.200]  是神將我們打敗
[00:26:31.200 --> 00:26:34.400]  耶利米說不是敵人毀滅了我們的聖殿
[00:26:34.400 --> 00:26:39.200]  是神毀滅了他自己的聖殿
[00:26:39.200 --> 00:26:43.120]  所以耶利米在五章十九 五章二十節
[00:26:43.120 --> 00:26:45.440]  就是經文最中心的地方
[00:26:45.440 --> 00:26:48.640]  我剛才說過耶利米用了兩個辦法
[00:26:48.640 --> 00:26:52.640]  來指出這兩節經文是傳聞的中心
[00:26:52.640 --> 00:26:56.240]  就是一個很簡短的字母詩
[00:26:56.240 --> 00:26:59.680]  另外就是如果你用經文的結構
[00:26:59.680 --> 00:27:02.240]  三次耶和華亞出現
[00:27:02.240 --> 00:27:05.440]  第二次就是守美結構最中心的地方
[00:27:05.440 --> 00:27:07.760]  就是經文最重要的地方
[00:27:07.760 --> 00:27:11.120]  十九節說耶和華亞你傳到永遠
[00:27:11.120 --> 00:27:13.840]  你的寶座傳到萬代
[00:27:13.840 --> 00:27:15.600]  但是五章二十節
[00:27:15.600 --> 00:27:18.240]  你為何永遠忘記我們
[00:27:18.240 --> 00:27:21.840]  為何許久離棄我們
[00:27:21.840 --> 00:27:25.680]  一方面他看見神是永遠存在的
[00:27:25.680 --> 00:27:29.280]  他知道要將信心放在神的身上
[00:27:29.280 --> 00:27:31.600]  但是另一方面他也看見
[00:27:31.600 --> 00:27:33.760]  好像神是離開了他們一樣
[00:27:33.760 --> 00:27:38.000]  好像神已經忘記了他們
[00:27:38.000 --> 00:27:41.920]  我們每在苦難當中我們都是一樣
[00:27:41.920 --> 00:27:44.640]  很多的基督徒都會覺得
[00:27:44.640 --> 00:27:46.400]  神為何離棄了我
[00:27:46.400 --> 00:27:49.280]  為何好像離開了我已經很久很久
[00:27:49.280 --> 00:27:53.440]  為何?神啊 你是不是忘記了我
[00:27:53.440 --> 00:27:55.920]  但是其實聖經告訴我們
[00:27:55.920 --> 00:28:00.000]  神是永遠不會忘記他的兒女
[00:28:00.000 --> 00:28:02.800]  在以塞瓦書的四十九章
[00:28:02.800 --> 00:28:04.720]  十四至十六節
[00:28:04.720 --> 00:28:08.480]  石安說:耶和華離棄了我
[00:28:08.480 --> 00:28:10.400]  主忘記了我
[00:28:10.400 --> 00:28:13.600]  這個石安是猶太人說的
[00:28:13.600 --> 00:28:15.280]  但是神自己呢?
[00:28:15.280 --> 00:28:18.960]  神說:苦人因能忘記他吃奶的嬰孩
[00:28:18.960 --> 00:28:22.160]  不連恤他所生的兒子
[00:28:22.160 --> 00:28:26.320]  這裏深水清的弟兄姊妹就會問
[00:28:26.320 --> 00:28:29.120]  喂 你上個星期才說完
[00:28:29.120 --> 00:28:31.920]  那些猶太人被人圍困
[00:28:31.920 --> 00:28:32.960]  沒東西吃
[00:28:32.960 --> 00:28:36.800]  最後餓得連自己的子女都煮來吃
[00:28:36.800 --> 00:28:38.720]  你說這麼忍心的父母
[00:28:38.720 --> 00:28:41.840]  你還說不會忘記他們的子女?
[00:28:41.840 --> 00:28:44.320]  所以神繼續怎麼說?
[00:28:44.320 --> 00:28:49.440]  「即或有忘記的,我卻不忘記你」
[00:28:49.440 --> 00:28:51.760]  就算有父母忘記子女
[00:28:51.760 --> 00:28:53.600]  我不會忘記你們
[00:28:53.600 --> 00:28:56.800]  看啊 我將你銘刻在我的掌上
[00:28:56.800 --> 00:28:59.920]  你的長緩常在我的眼前
[00:28:59.920 --> 00:29:02.640]  神是不會忘記我們
[00:29:02.640 --> 00:29:05.280]  如果我們記得耶利米埃的三章
[00:29:05.280 --> 00:29:07.040]  三十一至三十二節
[00:29:07.040 --> 00:29:09.520]  我們說第三章的時候也說過
[00:29:09.520 --> 00:29:13.520]  經文說:因為主必不永遠掉棄人
[00:29:13.520 --> 00:29:15.680]  主須使人憂愁
[00:29:15.680 --> 00:29:20.480]  還要照他諸般的慈愛發憐憫
[00:29:20.480 --> 00:29:23.280]  神是不會忘記你的兒女
[00:29:23.280 --> 00:29:25.680]  不是神離開了猶太人
[00:29:25.680 --> 00:29:28.000]  是猶太人離開了神
[00:29:28.000 --> 00:29:33.120]  神是在等候猶太人轉回歸向自己
[00:29:33.120 --> 00:29:35.280]  當猶太人轉回歸向的時候
[00:29:35.280 --> 00:29:38.400]  神也會轉回歸向
[00:29:38.400 --> 00:29:41.920]  你想想我們有多少時間時時想著
[00:29:41.920 --> 00:29:45.040]  神好像離開了我們 忘記了我們
[00:29:45.040 --> 00:29:46.640]  但我們有沒有想過
[00:29:46.640 --> 00:29:49.200]  我們有沒有轉回歸向神呢?
[00:29:49.200 --> 00:29:53.200]  這個很值得我們思考
[00:29:53.200 --> 00:29:55.760]  最後兩節的經文就是
[00:29:55.760 --> 00:29:59.760]  五章二十一和五章二十二
[00:29:59.760 --> 00:30:02.560]  這兩節的經文其實可以說是
[00:30:02.560 --> 00:30:06.240]  舊約最難解的經文之一
[00:30:06.240 --> 00:30:07.840]  五章二十一說:
[00:30:07.840 --> 00:30:13.440]  「求祢使我們向祢回轉,我們便得回轉,
[00:30:13.440 --> 00:30:17.440]  求祢復申我們的日子像古時一樣。」
[00:30:17.440 --> 00:30:20.640]  讀到這裡很開心的
[00:30:20.640 --> 00:30:24.080]  「求祢使我們回轉,求祢復興我們,
[00:30:24.080 --> 00:30:27.280]  就像古時一樣興高采烈。」
[00:30:27.280 --> 00:30:30.320]  但你讀完二十二節
[00:30:30.320 --> 00:30:36.080]  「祢竟全然氣絕我們,向我們大發烈怒。」
[00:30:36.080 --> 00:30:38.800]  哇 五章二十二就是
[00:30:38.800 --> 00:30:42.320]  全部耶利米埃哥最後那節的經文
[00:30:42.320 --> 00:30:45.280]  你讀到那裡有什麼感受?
[00:30:45.280 --> 00:30:48.160]  你覺得神完全是離棄了你
[00:30:48.160 --> 00:30:51.200]  完全是忘記了你
[00:30:51.200 --> 00:30:54.320]  我在說耶利米埃哥的介紹時
[00:30:54.320 --> 00:30:55.760]  我也說過
[00:30:55.760 --> 00:30:58.720]  每逢猶太人的日曆五月九日
[00:30:58.720 --> 00:31:02.080]  猶太人老老少少會穿著黑色的衣服
[00:31:02.080 --> 00:31:03.840]  去到哭場那裡
[00:31:03.840 --> 00:31:07.360]  來那裡禱告、讀耶利米埃哥
[00:31:07.360 --> 00:31:10.640]  他們讀耶利米埃哥讀到五章二十一節
[00:31:10.640 --> 00:31:12.400]  興高采烈
[00:31:12.400 --> 00:31:14.560]  讀到五章二十二節
[00:31:14.560 --> 00:31:16.720]  沒有心情
[00:31:16.720 --> 00:31:17.840]  他們會怎樣?
[00:31:17.840 --> 00:31:20.480]  再走回頭,再讀五章二十一節
[00:31:20.480 --> 00:31:22.560]  再讀多一次
[00:31:22.560 --> 00:31:26.000]  這樣才是喜劇收場
[00:31:26.000 --> 00:31:29.040]  這樣才完結讀耶利米埃哥
[00:31:29.040 --> 00:31:30.800]  其實不需要這樣
[00:31:30.800 --> 00:31:32.640]  其實這一節的經文
[00:31:32.640 --> 00:31:35.120]  和合本和很多版本都說
[00:31:35.120 --> 00:31:38.400]  是「你竟傳言棄絕我們」
[00:31:38.400 --> 00:31:40.400]  其實這裡比較好的翻譯
[00:31:40.400 --> 00:31:44.560]  是「你雖然忘記,傳言棄絕我們」
[00:31:44.560 --> 00:31:47.520]  如果你是譯作「雖然」就好很多
[00:31:47.520 --> 00:31:48.800]  你聽我讀一次
[00:31:48.800 --> 00:31:50.720]  五章二十一至二十二
[00:31:50.720 --> 00:31:54.480]  「而我求你使我們向你回轉
[00:31:54.480 --> 00:31:56.000]  我們便得回轉
[00:31:56.000 --> 00:31:59.280]  求你復申我們的日子像古時一樣
[00:31:59.280 --> 00:32:01.680]  你雖然傳言棄絕我們
[00:32:01.680 --> 00:32:04.400]  向我們大發烈怒」
[00:32:04.400 --> 00:32:07.440]  即是說雖然你是暫時棄絕
[00:32:07.440 --> 00:32:08.720]  向我們發烈怒
[00:32:08.720 --> 00:32:10.720]  但我們是期待有一天
[00:32:10.720 --> 00:32:12.560]  你使我們回轉
[00:32:12.560 --> 00:32:15.120]  使我們復興
[00:32:15.120 --> 00:32:16.720]  如果是這樣的話
[00:32:16.720 --> 00:32:20.560]  這一節的經文就像哈巴谷書的三章
[00:32:20.560 --> 00:32:22.880]  十七至十八節
[00:32:22.880 --> 00:32:25.520]  「雖然無花果樹不發旺
[00:32:25.520 --> 00:32:27.840]  葡萄樹不結果
[00:32:27.840 --> 00:32:29.920]  橄欖樹也不效力
[00:32:29.920 --> 00:32:31.680]  田地不出糧食
[00:32:31.680 --> 00:32:32.960]  圈中絕了羊
[00:32:32.960 --> 00:32:34.880]  盤內也沒有牛
[00:32:34.880 --> 00:32:38.320]  然而我要因耶和華歡欣
[00:32:38.320 --> 00:32:41.120]  因救我的神喜樂」
[00:32:41.120 --> 00:32:42.560]  一模一樣
[00:32:42.560 --> 00:32:45.440]  雖然環境沒有改變
[00:32:45.440 --> 00:32:49.520]  雖然神可能仍然是暫時向我們發烈怒
[00:32:49.520 --> 00:32:52.480]  但我仍然心裡歡欣
[00:32:52.480 --> 00:32:55.680]  等候神復興我
[00:32:55.680 --> 00:32:58.240]  來醫治我
[00:32:58.240 --> 00:32:59.760]  我剛才說過
[00:32:59.760 --> 00:33:00.960]  在苦難當中
[00:33:00.960 --> 00:33:03.760]  我們真的很多時候會觸景傷情
[00:33:03.760 --> 00:33:04.720]  去過的地方
[00:33:04.720 --> 00:33:05.360]  見過的人
[00:33:05.360 --> 00:33:08.320]  都會令我們想起我們的苦境
[00:33:08.320 --> 00:33:09.680]  尤其是當我們發覺
[00:33:09.680 --> 00:33:11.920]  我們自己的苦難
[00:33:11.920 --> 00:33:14.240]  或者身體沒有好到
[00:33:14.240 --> 00:33:16.720]  我們很多時候就會很失望
[00:33:16.720 --> 00:33:17.760]  我經常都很記得
[00:33:17.760 --> 00:33:20.160]  我媽媽跟我說一句話
[00:33:20.160 --> 00:33:22.400]  她說「阿君啊」
[00:33:22.400 --> 00:33:25.360]  她說「病來如山倒」
[00:33:25.360 --> 00:33:28.160]  她說「病去如秋絲」
[00:33:28.160 --> 00:33:30.000]  這句話我很記得
[00:33:30.000 --> 00:33:31.440]  一個人病了上來
[00:33:31.440 --> 00:33:33.520]  排山倒海
[00:33:33.520 --> 00:33:35.120]  但是你要好起來
[00:33:35.120 --> 00:33:37.040]  好像秋絲剝繭一樣
[00:33:37.040 --> 00:33:39.200]  一滴一滴地好起來
[00:33:39.200 --> 00:33:41.520]  我們的災難也是一樣
[00:33:41.520 --> 00:33:42.960]  災難臨到的時候
[00:33:42.960 --> 00:33:44.000]  排山倒海
[00:33:44.000 --> 00:33:46.320]  但是困境離開我們
[00:33:46.320 --> 00:33:49.520]  是一滴一滴地離開
[00:33:49.520 --> 00:33:52.720]  其實耶利米愛的五章是教我們
[00:33:52.720 --> 00:33:55.200]  就算環境沒有改變
[00:33:55.200 --> 00:33:56.800]  我們仍然要仰望神
[00:33:56.800 --> 00:33:58.480]  因為祂仍然掌權
[00:33:58.480 --> 00:34:01.280]  祂仍然高高坐在祂的王位上
[00:34:01.280 --> 00:34:03.440]  千萬不要氣餒
[00:34:03.440 --> 00:34:05.440]  千萬不要失望
[00:34:05.440 --> 00:34:07.600]  我們要繼續將我們的信心
[00:34:07.600 --> 00:34:10.560]  建立在神的身上
[00:34:10.560 --> 00:34:17.600]  這也是耶利米愛的一個視覺上的醫治
[00:34:17.600 --> 00:34:19.840]  我們說耶利米愛的第一章
[00:34:19.840 --> 00:34:21.200]  第二章、第三章
[00:34:21.200 --> 00:34:23.920]  都有66句經文
[00:34:23.920 --> 00:34:25.360]  你剛才聽我說
[00:34:25.360 --> 00:34:27.440]  耶利米愛的第五章
[00:34:27.440 --> 00:34:29.440]  這麼令人傷心的經文
[00:34:29.440 --> 00:34:31.440]  66句啊
[00:34:31.440 --> 00:34:33.280]  很令人傷心
[00:34:33.280 --> 00:34:35.680]  環境似乎沒有改變
[00:34:35.680 --> 00:34:38.000]  一直第一章、第二章、第三章
[00:34:38.000 --> 00:34:41.520]  是 我們要面對現實
[00:34:41.520 --> 00:34:42.960]  不要逃避現實
[00:34:42.960 --> 00:34:45.840]  是 我們要向神申訴
[00:34:45.840 --> 00:34:49.600]  但是仍然好像不會立刻有迴轉
[00:34:49.600 --> 00:34:52.000]  去到第三章說我們要將希望
[00:34:52.000 --> 00:34:53.680]  放在神的身上
[00:34:53.680 --> 00:34:56.000]  將我們的注意力放在神的身上
[00:34:56.000 --> 00:34:58.320]  開始有醫治了
[00:34:58.320 --> 00:34:59.600]  去到第四章
[00:34:59.600 --> 00:35:03.600]  只有44句這些令人傷心的經文
[00:35:03.600 --> 00:35:04.720]  去到第四章
[00:35:04.720 --> 00:35:06.560]  當我們承擔責任
[00:35:06.560 --> 00:35:07.760]  有罪的認罪
[00:35:07.760 --> 00:35:11.440]  沒有罪的仍然求神來監察我們
[00:35:11.440 --> 00:35:12.720]  又再得醫治
[00:35:12.720 --> 00:35:14.480]  去到第五章
[00:35:14.480 --> 00:35:16.880]  剩下22句的這些經文
[00:35:16.880 --> 00:35:18.240]  而去到最後
[00:35:18.240 --> 00:35:19.440]  我們要怎樣?
[00:35:19.440 --> 00:35:22.160]  要轉回歸向神
[00:35:22.160 --> 00:35:24.960]  這是很重要的
[00:35:24.960 --> 00:35:26.320]  如果你注意到
[00:35:26.320 --> 00:35:28.800]  耶利米沒有求神
[00:35:28.800 --> 00:35:32.160]  來幫助他們打勝他們的敵人
[00:35:32.160 --> 00:35:34.000]  耶利米沒有求神
[00:35:34.000 --> 00:35:36.400]  幫助他們脫離苦難
[00:35:36.400 --> 00:35:40.160]  也沒有求神幫助他們重建聖殿
[00:35:40.160 --> 00:35:41.840]  他求神甚麼?
[00:35:41.840 --> 00:35:45.280]  求神能使他們轉回
[00:35:45.280 --> 00:35:47.200]  這是很重要的
[00:35:47.200 --> 00:35:48.640]  我們看到
[00:35:48.640 --> 00:35:50.080]  甚至耶利米知道
[00:35:50.080 --> 00:35:51.520]  他們能夠轉回
[00:35:51.520 --> 00:35:53.760]  其實都是神的主權
[00:35:53.760 --> 00:35:55.760]  在神的手上
[00:35:55.760 --> 00:35:56.800]  為甚麼?
[00:35:56.800 --> 00:36:01.200]  因為在以西傑書的36章22節和32節
[00:36:01.200 --> 00:36:02.720]  神是說過
[00:36:02.720 --> 00:36:04.720]  祂說我要復興以色列
[00:36:04.720 --> 00:36:06.880]  不是為了他們
[00:36:06.880 --> 00:36:08.880]  不是因為他們做了甚麼
[00:36:08.880 --> 00:36:11.200]  是為了我的性命
[00:36:11.200 --> 00:36:14.240]  我的命不能夠被褻瀆
[00:36:14.240 --> 00:36:15.840]  當猶太人被擄
[00:36:15.840 --> 00:36:18.880]  當他們被人打到落花流水
[00:36:18.880 --> 00:36:21.280]  外邦人就會笑他們的神
[00:36:21.280 --> 00:36:24.480]  那時我的命就會受到褻瀆
[00:36:24.480 --> 00:36:26.800]  神說我不會讓我的命受到褻瀆
[00:36:26.800 --> 00:36:30.000]  我會令到以色列復興
[00:36:30.000 --> 00:36:32.000]  耶利米就是看到這一點
[00:36:32.000 --> 00:36:36.640]  祂說我求神使我們能夠復興
[00:36:36.640 --> 00:36:39.360]  但我們看到在聖經裏面教我們
[00:36:39.360 --> 00:36:42.560]  永遠我們都是同神來合作
[00:36:42.560 --> 00:36:44.640]  是神使我們復興
[00:36:44.640 --> 00:36:46.240]  神使我們回轉
[00:36:46.240 --> 00:36:50.480]  但我們自己也要有一個願意轉回的心
[00:36:50.480 --> 00:36:54.000]  這就是神和以色列人所立的約
[00:36:54.000 --> 00:36:56.320]  祂和以色列人立的文約
[00:36:56.320 --> 00:37:00.400]  是在《利美記》的26章和《生命記》的28章
[00:37:00.400 --> 00:37:02.480]  你們守約得到祝福
[00:37:02.480 --> 00:37:05.440]  你們毀約會得到懲罰
[00:37:05.440 --> 00:37:06.960]  得到管教
[00:37:06.960 --> 00:37:09.760]  但當你們被管教的時候
[00:37:09.760 --> 00:37:12.640]  神甚至愛以色列人愛到
[00:37:12.640 --> 00:37:14.880]  擺了一個福祉在那裏
[00:37:14.880 --> 00:37:18.080]  你們如果當是被我管教的時候
[00:37:18.080 --> 00:37:20.240]  你想起我的恩典
[00:37:20.240 --> 00:37:22.240]  願意回轉轉回的話
[00:37:22.240 --> 00:37:25.520]  祂說我都會轉回歸向你們
[00:37:25.520 --> 00:37:29.360]  這就是《生命記》的30章1至6節
[00:37:29.360 --> 00:37:33.520]  神說:我所陳明在你們面前的這一切咒詛
[00:37:33.520 --> 00:37:35.760]  都臨到你們的身上
[00:37:35.760 --> 00:37:40.560]  你再而和話你神追趕你到萬國中
[00:37:40.560 --> 00:37:43.840]  必心裡追念祝福的話
[00:37:43.840 --> 00:37:46.080]  當他們被敵人追趕的時候
[00:37:46.080 --> 00:37:48.080]  祂記起神的祝福
[00:37:48.080 --> 00:37:53.680]  你和你的子孫若盡心盡性歸向耶和華你的神
[00:37:53.680 --> 00:37:58.400]  照著我今天一切所吩咐的聽從他的話
[00:37:58.400 --> 00:38:01.840]  那是耶和華你的神必連率你
[00:38:01.840 --> 00:38:04.560]  救回你這被擄的子民
[00:38:04.560 --> 00:38:07.680]  耶和華你的神要回轉過來
[00:38:07.680 --> 00:38:10.160]  從分散你到萬民中
[00:38:10.160 --> 00:38:13.600]  將你焦聚回來
[00:38:13.600 --> 00:38:14.640]  有沒有看到
[00:38:14.640 --> 00:38:16.640]  神真是恩典很大
[00:38:16.640 --> 00:38:18.640]  當我們毀約的時候
[00:38:18.640 --> 00:38:20.400]  當我們被神管教
[00:38:20.400 --> 00:38:23.040]  只要我們願意轉回
[00:38:23.040 --> 00:38:28.160]  神也願意轉回歸向我們
[00:38:28.160 --> 00:38:31.360]  有人可能會問
[00:38:31.360 --> 00:38:34.800]  咦 你又說5章19、5章20
[00:38:34.800 --> 00:38:38.080]  是經文最中心的地方
[00:38:38.080 --> 00:38:41.840]  看起來好像5章21才是
[00:38:41.840 --> 00:38:45.920]  求神使我們轉回 是吧
[00:38:45.920 --> 00:38:48.480]  其實我相信這裡有一個原因
[00:38:48.480 --> 00:38:52.000]  我們首先要記得神是掌權的
[00:38:52.000 --> 00:38:53.520]  神是掌管一切
[00:38:53.520 --> 00:38:56.560]  我們才能真真正正回轉
[00:38:56.560 --> 00:38:58.720]  我們不能單單靠自己的力量
[00:38:58.720 --> 00:39:00.880]  我們要認得這位神
[00:39:00.880 --> 00:39:05.520]  要知道祂永遠坐在祂的寶座上
[00:39:05.520 --> 00:39:06.560]  另外有一個原因
[00:39:06.560 --> 00:39:09.760]  我相信不在19、20節
[00:39:09.760 --> 00:39:11.600]  為甚麼會去到21節
[00:39:11.600 --> 00:39:13.920]  就是我和大家說過
[00:39:13.920 --> 00:39:16.320]  在《耶利米亞愛歌》裡
[00:39:16.320 --> 00:39:19.600]  你不會看到神好像有回答以色列人
[00:39:19.600 --> 00:39:22.000]  神好像完全聽不見一樣
[00:39:22.000 --> 00:39:23.120]  為甚麼
[00:39:23.120 --> 00:39:27.360]  因為以色列人要去到最後的末世
[00:39:27.360 --> 00:39:29.120]  七年的災難
[00:39:29.120 --> 00:39:33.680]  當基督再一次攻擊猶太人
[00:39:33.680 --> 00:39:37.600]  那個攻擊會被巴比倫的攻擊更加嚴重
[00:39:37.600 --> 00:39:39.120]  不知有多少倍
[00:39:39.120 --> 00:39:40.480]  在那個時候
[00:39:40.480 --> 00:39:44.800]  以色列人就會呼喊願意轉回歸向神
[00:39:44.800 --> 00:39:47.200]  就在那個時候
[00:39:47.200 --> 00:39:49.680]  這個也是我和大家說
[00:39:49.680 --> 00:39:52.240]  《十二仙之書》的時候曾經說過
[00:39:52.240 --> 00:39:53.920]  記不記得《賀西亞書》
[00:39:53.920 --> 00:39:57.280]  我說的五章十五節其實就是說這一點
[00:39:57.280 --> 00:40:01.680]  五章十五節說神要回到原處
[00:40:01.680 --> 00:40:03.760]  甚麼叫做回到原處
[00:40:03.760 --> 00:40:07.120]  神本來的榮耀是與以色列人同在
[00:40:07.120 --> 00:40:09.520]  在聖殿裡有神的榮耀
[00:40:09.520 --> 00:40:11.120]  他的Shekinah
[00:40:11.120 --> 00:40:14.080]  但是現在神是離開了
[00:40:14.080 --> 00:40:16.160]  他榮耀是離開了聖殿
[00:40:16.160 --> 00:40:18.960]  以色列的十章說得很清楚
[00:40:18.960 --> 00:40:21.600]  他要歸回原處等甚麼
[00:40:21.600 --> 00:40:23.840]  等他們自覺有罪
[00:40:23.840 --> 00:40:25.200]  尋求我免
[00:40:25.200 --> 00:40:29.120]  他們在急難的時候必切切尋求我
[00:40:29.120 --> 00:40:30.240]  在那個時候
