
[00:00:00.000 --> 00:00:06.060]  好 大家應該看到我的螢幕
[00:17:08.880 --> 00:17:10.920]  猶大面對的不單是亞瑞
[00:17:10.920 --> 00:17:12.520]  猶大面對的就是
[00:17:12.520 --> 00:17:16.840]  他的兄弟以色列和阿蘭的結盟時間
[00:17:16.840 --> 00:17:18.440]  在攻擊他的時候
[00:17:18.440 --> 00:17:21.880]  其實他不用與亞瑞去合作
[00:17:21.880 --> 00:17:25.440]  攻打回頭去的以色列和阿蘭
[00:17:25.440 --> 00:17:28.520]  他就回去敬拜耶和華
[00:17:28.520 --> 00:17:30.120]  其實他就得勝了
[00:17:30.120 --> 00:17:34.240]  就好像尼加和希西加說
[00:17:34.240 --> 00:17:35.320]  你回去
[00:17:35.320 --> 00:17:38.560]  單單以假這個順帝的時間
[00:17:38.560 --> 00:17:39.960]  百姓回轉的時候
[00:17:39.960 --> 00:17:41.560]  我們就能夠得勝
[00:17:41.560 --> 00:17:43.560]  我們就看見這個歷史的圖畫
[00:17:43.560 --> 00:17:45.160]  所以來到這個時間
[00:17:45.160 --> 00:17:46.120]  他就說是
[00:17:46.120 --> 00:17:49.880]  那幫人其實是恨惡良善
[00:17:49.880 --> 00:17:51.840]  喜愛邪惡
[00:17:51.840 --> 00:17:53.960]  不單止這樣
[00:17:53.960 --> 00:17:58.040]  不公平的事情在社會裡面是能夠反映的
[00:17:58.040 --> 00:17:59.400]  你就看見下面
[00:17:59.400 --> 00:18:01.560]  從人的心上滾的那層皮
[00:18:01.560 --> 00:18:03.880]  從人的骨頭上刮的那些肉
[00:18:03.880 --> 00:18:04.360]  是吧
[00:18:04.360 --> 00:18:05.880]  吃我們的肉
[00:18:05.880 --> 00:18:11.000]  就是將人民的血汗扎乾扎淨
[00:18:11.000 --> 00:18:15.720]  這些就是在猶大國裡面出現的首領和官長所做的事情
[00:18:15.720 --> 00:18:19.920]  也是尼加當時作為先知的時間
[00:18:19.920 --> 00:18:22.480]  在社會表面上很繁榮
[00:18:22.480 --> 00:18:23.480]  貧富
[00:18:23.480 --> 00:18:25.040]  抓他很大的情況下
[00:18:25.040 --> 00:18:25.880]  他看見
[00:18:25.880 --> 00:18:27.760]  為什麼會這樣發生的事情
[00:18:27.760 --> 00:18:31.360]  就是因為這幫人其實就是恨惡良善
[00:18:31.360 --> 00:18:32.760]  喜愛邪惡
[00:18:32.760 --> 00:18:34.720]  第二個他指正的東西
[00:18:34.720 --> 00:18:35.840]  三章五節
[00:18:35.840 --> 00:18:36.560]  他看見
[00:18:36.560 --> 00:18:38.560]  就是走迷路的先知
[00:18:38.560 --> 00:18:40.720]  走差路的先知
[00:18:40.720 --> 00:18:41.800]  什麼意思呢?
[00:18:41.800 --> 00:18:43.280]  他說這幫人怎麼樣?
[00:18:43.280 --> 00:18:46.120]  他說這幫人牙齒有所咀嚼的時候
[00:18:46.120 --> 00:18:47.840]  就大叫平安
[00:18:47.840 --> 00:18:49.760]  沒有食物給他吃的時候
[00:18:49.760 --> 00:18:50.960]  他就攻擊人
[00:18:50.960 --> 00:18:51.640]  簡單的說
[00:18:51.640 --> 00:18:53.640]  就是說有紅包給我的
[00:18:53.640 --> 00:18:55.520]  有食物給我的
[00:18:55.520 --> 00:18:57.920]  我就跟你求平安
[00:18:57.920 --> 00:18:58.760]  沒有紅包
[00:18:58.760 --> 00:19:00.280]  沒有食物給我的
[00:19:00.280 --> 00:19:01.800]  沒有食物給我的
[00:19:01.800 --> 00:19:02.880]  我就咒詛你
[00:19:02.880 --> 00:19:03.840]  就攻擊你
[00:19:03.840 --> 00:19:05.600]  先知本來是什麼?
[00:19:05.600 --> 00:19:08.760]  先知本來是一個傳達上帝的信息
[00:19:08.760 --> 00:19:11.360]  不是自己將那個信息改頭換面的
[00:19:11.360 --> 00:19:13.280]  是上帝給他什麼的時間
[00:19:13.280 --> 00:19:14.280]  他就傳出去
[00:19:14.280 --> 00:19:15.800]  但不是
[00:19:15.800 --> 00:19:19.760]  我就看看你手上有沒有食物給我
[00:19:19.760 --> 00:19:21.160]  有的時候
[00:19:21.160 --> 00:19:22.400]  我就大叫平安
[00:19:22.400 --> 00:19:23.720]  沒有的時間
[00:19:23.720 --> 00:19:24.720]  我就攻擊你
[00:19:24.720 --> 00:19:25.840]  這個就是先知
[00:19:25.840 --> 00:19:27.320]  所以尼迦出來審判
[00:19:27.320 --> 00:19:28.520]  審判三樣的人
[00:19:28.520 --> 00:19:29.320]  第一
[00:19:29.320 --> 00:19:30.560]  審判那個首領
[00:19:30.560 --> 00:19:32.200]  審判那些官長
[00:19:32.200 --> 00:19:33.360]  審判那個祭司
[00:19:33.360 --> 00:19:34.960]  和審判這個先知
[00:19:34.960 --> 00:19:36.320]  至於尼迦說什麼呢?
[00:19:36.320 --> 00:19:37.880]  三章八節的時間
[00:19:37.880 --> 00:19:38.600]  他說
[00:19:38.600 --> 00:19:40.840]  至於我尼迦
[00:19:40.840 --> 00:19:43.840]  作為上帝的先知
[00:19:43.840 --> 00:19:46.080]  我呢
[00:19:46.080 --> 00:19:52.160]  就有能力
[00:19:52.160 --> 00:19:53.160]  怎樣?
[00:19:53.160 --> 00:19:56.160]  可以向亞哥述說他的過犯
[00:19:56.160 --> 00:19:59.360]  向以色列指出他的罪惡
[00:19:59.360 --> 00:20:00.760]  頂止背真
[00:20:00.760 --> 00:20:02.080]  來到這個時間
[00:20:02.080 --> 00:20:03.640]  我們停一停
[00:20:03.640 --> 00:20:04.440]  尼迦說
[00:20:04.440 --> 00:20:07.280]  我是那個先知被呼召出來
[00:20:07.280 --> 00:20:08.800]  我不是靠著其他東西
[00:20:08.800 --> 00:20:11.480]  我不是靠著別人給我的權力
[00:20:11.480 --> 00:20:13.520]  我不是靠著我作為一個首領
[00:20:13.520 --> 00:20:15.720]  作為一個官長
[00:20:15.720 --> 00:20:18.240]  我是靠著耶和華的靈
[00:20:18.240 --> 00:20:20.040]  以至我是有能力
[00:20:20.040 --> 00:20:23.520]  我是眼睛看見耶和華所出來的金瓶
[00:20:23.520 --> 00:20:29.120]  然後向周邊那個環境裡面的社會
[00:20:29.120 --> 00:20:31.400]  述說他們的過犯
[00:20:31.400 --> 00:20:33.840]  指出他們的罪惡
[00:20:33.840 --> 00:20:35.040]  頂止背真
[00:20:35.040 --> 00:20:37.840]  有時候我們說活在一個
[00:20:37.840 --> 00:20:38.440]  就是
[00:20:38.440 --> 00:20:40.000]  為什麼上帝會放我們
[00:20:40.000 --> 00:20:42.760]  21世紀活在一個這麼動蕩
[00:20:42.760 --> 00:20:44.400]  這麼混亂
[00:20:44.400 --> 00:20:46.680]  好像這麼吵架的社會
[00:20:46.680 --> 00:20:48.360]  角度當中
[00:20:48.360 --> 00:20:50.800]  其實我們會不會都停下來問一個問題
[00:20:50.800 --> 00:20:54.120]  上帝將我們放在一個這樣的時間
[00:20:54.120 --> 00:20:55.400]  地點
[00:20:55.400 --> 00:20:59.160]  際遇當中的時間
[00:20:59.160 --> 00:21:00.400]  其實我們知不知道
[00:21:00.400 --> 00:21:03.200]  原來我們都是被呼召出來
[00:21:03.200 --> 00:21:04.840]  成為先知
[00:21:04.840 --> 00:21:08.920]  都是見到眼前的所謂不公平的時間
[00:21:08.920 --> 00:21:11.400]  一些不義的事情發生的時間
[00:21:11.400 --> 00:21:15.440]  我們會不會站出來跟他說
[00:21:15.440 --> 00:21:17.200]  他的過犯
[00:21:17.200 --> 00:21:19.120]  指出他的罪惡
[00:21:19.120 --> 00:21:20.800]  你怎麼說啊
[00:21:20.800 --> 00:21:22.720]  人家史達龍的手臂
[00:21:22.720 --> 00:21:25.280]  我這麼瘦的手臂
[00:21:25.280 --> 00:21:27.640]  雞蛋高長
[00:21:27.640 --> 00:21:28.480]  怎樣鬥啊
[00:21:28.480 --> 00:21:30.240]  不是不是不是
[00:21:30.240 --> 00:21:31.360]  每一個基督徒
[00:21:31.360 --> 00:21:32.840]  其實在我們身邊的時間
[00:21:32.840 --> 00:21:33.920]  你都會見到的
[00:21:33.920 --> 00:21:35.640]  當我們眼睛願意張開
[00:21:35.640 --> 00:21:37.760]  屬靈的耳朵願意打開的時間
[00:21:37.760 --> 00:21:38.960]  其實我們都聽到的
[00:21:38.960 --> 00:21:40.000]  都會看到的
[00:21:40.000 --> 00:21:41.520]  上帝都會看見什麼
[00:21:41.520 --> 00:21:42.040]  我告訴你
[00:21:42.040 --> 00:21:43.960]  曾經我看過很多
[00:21:43.960 --> 00:21:47.880]  在我不同的教會
[00:21:47.880 --> 00:21:49.840]  有不同的教會的侍奉的時候
[00:21:49.840 --> 00:21:51.440]  我告訴你真的
[00:21:51.440 --> 00:21:54.720]  我見過一些
[00:21:54.720 --> 00:21:58.720]  就是執事級的弟兄姊妹
[00:21:58.720 --> 00:22:00.360]  很多年了信主
[00:22:00.360 --> 00:22:03.920]  帶茶經帶得很好的
[00:22:03.920 --> 00:22:06.120]  他有婚外情
[00:22:06.120 --> 00:22:11.640]  有另一個都是執事級的弟兄姊妹
[00:22:11.640 --> 00:22:13.800]  他有婚外性
[00:22:13.800 --> 00:22:17.840]  婚外情和婚外性是有一點點分別的
[00:22:17.840 --> 00:22:19.800]  我又認識一個
[00:22:19.800 --> 00:22:22.600]  去到長老級的了
[00:22:22.600 --> 00:22:26.120]  你不要猜是不是CMC
[00:22:26.120 --> 00:22:29.880]  我是很多間教會的橫跨
[00:22:29.880 --> 00:22:30.840]  新瀘
[00:22:30.840 --> 00:22:32.960]  一間很大的教會
[00:22:32.960 --> 00:22:35.800]  他去到長老級別的了
[00:22:35.800 --> 00:22:37.400]  這個人
[00:22:37.400 --> 00:22:40.720]  他犯同性戀
[00:22:40.720 --> 00:22:42.960]  我直接被叫去那個會議
[00:22:42.960 --> 00:22:44.880]  做其中一個審判官
[00:22:44.880 --> 00:22:45.680]  我是做審判官
[00:22:45.680 --> 00:22:46.720]  做事司
[00:22:46.720 --> 00:22:47.760]  進去
[00:22:47.760 --> 00:22:49.480]  怎樣面對這件事
[00:22:49.480 --> 00:22:50.600]  教會
[00:22:50.600 --> 00:22:52.520]  我又面對那個牧者
[00:22:52.520 --> 00:22:55.160]  他當著我面前說
[00:22:55.160 --> 00:22:56.080]  他說
[00:22:56.080 --> 00:22:58.600]  我不知道弟兄姊妹會不會有一些
[00:22:58.600 --> 00:23:01.480]  多出來的罪惡者
[00:23:01.480 --> 00:23:03.920]  我是一萬二千元
[00:23:03.920 --> 00:23:07.480]  我打算每個月拿一萬二千元出來租
[00:23:07.480 --> 00:23:08.640]  如果有的話
[00:23:08.640 --> 00:23:10.280]  就跟他租
[00:23:10.280 --> 00:23:11.640]  住得舒服點
[00:23:11.640 --> 00:23:13.120]  可以這樣
[00:23:13.120 --> 00:23:14.600]  是真的
[00:23:14.600 --> 00:23:18.200]  我又見過弟兄姊妹
[00:23:18.200 --> 00:23:23.640]  他是虧空了教會的公款
[00:23:23.640 --> 00:23:25.240]  他不是直接教會
[00:23:25.240 --> 00:23:29.240]  是教會下面的一個小組的公款
[00:23:29.240 --> 00:23:32.880]  他還說自己讀過神學的那個人
[00:23:32.880 --> 00:23:36.320]  都挺可怕的
[00:23:36.320 --> 00:23:37.400]  有的
[00:23:37.400 --> 00:23:39.840]  真的在我們身邊當中都有
[00:23:39.840 --> 00:23:42.200]  我們面對這些事情的時間
[00:23:42.200 --> 00:23:45.160]  我們會不會願意
[00:23:45.160 --> 00:23:48.320]  指出他的過犯
[00:23:48.320 --> 00:23:50.720]  述說他的罪惡
[00:23:50.720 --> 00:23:52.520]  我也見過弟兄姊妹
[00:23:52.520 --> 00:23:54.360]  是真的
[00:23:54.360 --> 00:23:57.760]  他完事之後回來說
[00:23:57.760 --> 00:23:59.320]  我不小心有了小朋友
[00:23:59.320 --> 00:24:01.160]  但我剛剛下了
[00:24:01.160 --> 00:24:05.720]  但他是弟兄姊妹來的
[00:24:05.720 --> 00:24:08.280]  這件事已經完了
[00:24:08.280 --> 00:24:10.040]  你會不會因為這樣的時間
[00:24:10.040 --> 00:24:11.320]  他是我的老友
[00:24:11.320 --> 00:24:12.200]  弟兄姊妹來的
[00:24:12.200 --> 00:24:15.480]  我盡量安撫一下他就算了
[00:24:15.480 --> 00:24:17.960]  你會不會指出他的過犯
[00:24:17.960 --> 00:24:20.600]  告訴他這個是罪惡來的
[00:24:20.600 --> 00:24:22.160]  原來在我們周圍
[00:24:22.160 --> 00:24:24.640]  不要以為在教會的環境沒有
[00:24:24.640 --> 00:24:26.840]  教會的環境都有
[00:24:26.840 --> 00:24:29.360]  當你願意踏出這個社會的時間
[00:24:29.360 --> 00:24:31.240]  你真的面對這個社會
[00:24:31.240 --> 00:24:35.040]  可能有不同的這些不公平的事情發生的時間
[00:24:35.040 --> 00:24:36.320]  我們見到的時候
[00:24:36.320 --> 00:24:37.680]  我們作為基督徒
[00:24:37.680 --> 00:24:41.200]  作為上帝呼召我們成為跟隨他的人
[00:24:41.200 --> 00:24:48.000]  才知道我們怎樣去回應這個社會裏面不公平的事情
[00:24:48.000 --> 00:24:50.400]  三章九節
[00:24:50.400 --> 00:24:51.960]  尼加華
[00:24:51.960 --> 00:24:53.800]  首領和官長
[00:24:53.800 --> 00:24:54.720]  你們要聽
[00:24:54.720 --> 00:24:56.560]  聽什麼
[00:24:56.560 --> 00:24:59.440]  剛才說他們是不是不知道公平
[00:24:59.440 --> 00:25:00.600]  原來不是
[00:25:00.600 --> 00:25:02.840]  他們知道公平
[00:25:02.840 --> 00:25:05.360]  尼加華你們不是不知道公平
[00:25:05.360 --> 00:25:07.600]  你們是厭惡公平
[00:25:07.600 --> 00:25:08.520]  不單這樣
[00:25:08.520 --> 00:25:11.320]  是屈腕正直
[00:25:11.320 --> 00:25:14.280]  上帝將你擺在那裏做首領的時間
[00:25:14.280 --> 00:25:17.080]  原來你沒有行公義好憐憫
[00:25:17.080 --> 00:25:21.600]  你沒有做上帝給你坐在那裏面的公平的事
[00:25:21.600 --> 00:25:24.640]  你反而是屈腕正直
[00:25:24.640 --> 00:25:26.840]  我不知道你們有沒有見過
[00:25:26.840 --> 00:25:31.000]  明明吊一些髒東西在街上
[00:25:31.000 --> 00:25:32.720]  吊了
[00:25:32.720 --> 00:25:34.960]  被人抓了
[00:25:34.960 --> 00:25:37.000]  吊東西當然不對
[00:25:37.000 --> 00:25:38.280]  被人抓了
[00:25:38.280 --> 00:25:40.560]  發告票罰千五元
[00:25:40.560 --> 00:25:42.360]  不是的
[00:25:42.360 --> 00:25:43.960]  關你家五年
[00:25:43.960 --> 00:25:45.360]  吊東西五年
[00:25:45.360 --> 00:25:46.720]  就是五年
[00:25:46.720 --> 00:25:49.040]  屈腕正直
[00:25:49.040 --> 00:25:51.160]  我們的社會是不是變成這樣
[00:25:51.160 --> 00:25:52.680]  三章十一節的時間
[00:25:52.680 --> 00:25:55.160]  我們再看下尼加華的幾本圖畫
[00:25:55.160 --> 00:25:56.840]  究竟怎樣屈腕正直
[00:25:56.840 --> 00:25:58.760]  他提到三件很重要的事
[00:25:58.760 --> 00:26:02.360]  第一首領為了賄賂而審判
[00:26:02.360 --> 00:26:04.320]  首領應該是審判
[00:26:04.320 --> 00:26:05.440]  首領的意思是什麼
[00:26:05.440 --> 00:26:06.600]  就是Judge
[00:26:06.600 --> 00:26:07.600]  就是事司
[00:26:07.600 --> 00:26:10.160]  事司是應該站在城門口
[00:26:10.160 --> 00:26:14.440]  是為百姓去做審判官
[00:26:14.440 --> 00:26:16.120]  究竟這個人有沒有犯錯
[00:26:16.120 --> 00:26:19.560]  究竟吊垃圾應該是罰千五元還是坐五年牢
[00:26:19.560 --> 00:26:22.560]  首領說你想我怎樣審判
[00:26:22.560 --> 00:26:24.360]  有罰錢的時候
[00:26:24.360 --> 00:26:25.960]  我就審判他
[00:26:25.960 --> 00:26:28.520]  你要他有罪的時候就有罪
[00:26:28.520 --> 00:26:32.520]  這個就是首領為賄賂而審判
[00:26:32.520 --> 00:26:36.120]  制司為了俸祿而教導
[00:26:36.120 --> 00:26:38.080]  制司本來就是帶領人
[00:26:38.080 --> 00:26:40.000]  獻祭去到上帝的面前
[00:26:40.000 --> 00:26:41.880]  去教導他們
[00:26:41.880 --> 00:26:42.680]  但不是的
[00:26:42.680 --> 00:26:44.560]  你有沒有罰錢給我
[00:26:44.560 --> 00:26:46.040]  有的時間我就教導
[00:26:46.040 --> 00:26:47.600]  先知同樣
[00:26:47.600 --> 00:26:50.120]  為了銀紙才說話
[00:26:50.120 --> 00:26:52.800]  原文密使的字是占卜
[00:26:52.800 --> 00:26:53.960]  就是幫你問
[00:26:53.960 --> 00:26:57.720]  先知其實是傳遞上帝的信息
[00:26:57.720 --> 00:26:59.480]  上帝要你說什麼的時候
[00:26:59.480 --> 00:27:00.960]  你就要說什麼
[00:27:00.960 --> 00:27:01.640]  但不是
[00:27:01.640 --> 00:27:02.800]  你有沒有罰錢給我
[00:27:02.800 --> 00:27:03.880]  有的時間
[00:27:03.880 --> 00:27:06.360]  我或者說些好聽的話給你聽
[00:27:06.360 --> 00:27:07.240]  看見嗎
[00:27:07.240 --> 00:27:10.160]  全部都是和銀紙有關係的
[00:27:10.160 --> 00:27:12.840]  首領是有罰錢我就審判
[00:27:12.840 --> 00:27:14.440]  制司有罰錢我就教導
[00:27:14.440 --> 00:27:17.040]  先知有罰錢的時間
[00:27:17.040 --> 00:27:19.120]  我就密使
[00:27:19.120 --> 00:27:22.680]  這些就是不屈滿正直
[00:27:22.680 --> 00:27:23.600]  不公平
[00:27:23.600 --> 00:27:26.080]  因為現在他活在那個年代的時間
[00:27:26.080 --> 00:27:27.560]  上帝呼召他出來
[00:27:27.560 --> 00:27:28.760]  要他看見的
[00:27:28.760 --> 00:27:30.560]  頂智門今天也是
[00:27:30.560 --> 00:27:33.320]  上帝可能都是要我們看見
[00:27:33.320 --> 00:27:35.560]  但看見的時間我們怎麼回應
[00:27:35.560 --> 00:27:37.040]  這班人
[00:27:37.040 --> 00:27:39.600]  首領、制司、先知
[00:27:39.600 --> 00:27:41.360]  他還要自己說
[00:27:41.360 --> 00:27:44.360]  我想生命最可悲的不是
[00:27:44.360 --> 00:27:45.480]  他看不見
[00:27:45.480 --> 00:27:48.360]  如果他說是我看不見
[00:27:48.360 --> 00:27:50.520]  我知道我看不見
[00:27:50.520 --> 00:27:51.440]  這樣也好
[00:27:51.440 --> 00:27:53.280]  我知道我看不見的時候
[00:27:53.280 --> 00:27:55.120]  就好像
[00:27:55.120 --> 00:27:57.560]  尼加和希西加那樣說
[00:27:57.560 --> 00:27:58.800]  你要回轉
[00:27:58.800 --> 00:28:00.320]  因為你看不見
[00:28:00.320 --> 00:28:02.280]  希西加可能聽了之後他回轉
[00:28:02.280 --> 00:28:04.600]  但最可悲的就是這些人
[00:28:04.600 --> 00:28:07.480]  他不知道自己不知道
[00:28:07.480 --> 00:28:08.560]  他甚至在說
[00:28:08.560 --> 00:28:10.800]  耶和華不是在我們中間
[00:28:10.800 --> 00:28:11.720]  再說
[00:28:11.720 --> 00:28:14.120]  不會淋到我們身上
[00:28:14.120 --> 00:28:16.160]  他以為他自己是首領
[00:28:16.160 --> 00:28:17.640]  制司、先知的時間
[00:28:17.640 --> 00:28:21.480]  耶和華是與我同在的
[00:28:21.480 --> 00:28:24.160]  禍患是不會淋到我身上
[00:28:24.160 --> 00:28:26.440]  他可以繼續屈往正直
[00:28:26.440 --> 00:28:28.360]  不按上帝的公義
[00:28:28.360 --> 00:28:30.560]  不按上帝的公平去做
[00:28:30.560 --> 00:28:33.360]  這個就是尼加在三章裏面
[00:28:33.360 --> 00:28:34.480]  他指出
[00:28:34.480 --> 00:28:38.280]  究竟我要指證這班人的是甚麼
[00:28:38.280 --> 00:28:40.280]  我們知道這些之後就帶著他上路
[00:28:40.280 --> 00:28:42.160]  去到剛才我們讀的六章一節
[00:28:42.160 --> 00:28:44.120]  六章一節的時間一轉
[00:28:44.120 --> 00:28:48.000]  就轉入一個法庭的設定
[00:28:48.000 --> 00:28:50.160]  剛才我們就知道發生了甚麼事
[00:28:50.160 --> 00:28:52.120]  然後就將剛才發生的事
[00:28:52.120 --> 00:28:54.560]  拿到法庭裏面
[00:28:54.560 --> 00:28:55.360]  所以你會發覺
[00:28:55.360 --> 00:28:58.120]  六章一節二節的時間
[00:28:58.120 --> 00:29:01.200]  很多的爭辯爭辯爭辯爭論
[00:29:01.200 --> 00:29:06.360]  這個字應該是一個法律的用語
[00:29:06.360 --> 00:29:07.320]  就是說
[00:29:07.320 --> 00:29:10.200]  控辯雙方陳詞
[00:29:10.200 --> 00:29:12.560]  有些甚麼你就拿出來說
[00:29:12.560 --> 00:29:15.920]  所以你會發覺法庭在設定裏面
[00:29:15.920 --> 00:29:17.880]  他叫了陪審團來
[00:29:17.880 --> 00:29:20.880]  有陪審團的大山小山
[00:29:20.880 --> 00:29:23.880]  和六章二節的大地永久的根基
[00:29:23.880 --> 00:29:25.600]  為甚麼是他們
[00:29:25.600 --> 00:29:31.480]  因為他們見過一代又一代又一代又一代
[00:29:31.480 --> 00:29:35.800]  大山是在這個地方多久
[00:29:35.800 --> 00:29:37.600]  三十年?
[00:29:37.600 --> 00:29:38.480]  不是
[00:29:38.480 --> 00:29:39.320]  一百年?
[00:29:39.320 --> 00:29:40.560]  不止
[00:29:40.560 --> 00:29:42.240]  可能已經一千年
[00:29:42.240 --> 00:29:43.720]  二千年了
[00:29:43.720 --> 00:29:46.640]  他見盡很多個皇帝
[00:29:46.640 --> 00:29:49.000]  所面對的事所發生的事
[00:29:49.000 --> 00:29:52.880]  小山甚至大地永久的根基
[00:29:52.880 --> 00:29:54.080]  是永久的根基
[00:29:54.080 --> 00:29:58.200]  見盡了整個社會所發生過的事
[00:29:58.200 --> 00:30:00.240]  十年前發生過的事
[00:30:00.240 --> 00:30:02.680]  三十三年前發生過的事
[00:30:02.680 --> 00:30:05.120]  五十年前發生過的事
[00:30:05.120 --> 00:30:06.680]  我都歷歷在目
[00:30:06.680 --> 00:30:08.720]  這班人被呼召
[00:30:08.720 --> 00:30:11.520]  擺在整個法庭的設定裏面
[00:30:11.520 --> 00:30:18.680]  當然法官必須按照耶和華的律法指定法官
[00:30:18.680 --> 00:30:19.600]  是要指定的
[00:30:19.600 --> 00:30:21.320]  這個法官沒得選擇
[00:30:21.320 --> 00:30:23.640]  就是耶和華順帝自己
[00:30:23.640 --> 00:30:24.800]  就開始開庭
[00:30:24.800 --> 00:30:26.960]  開庭的時間六章三節
[00:30:26.960 --> 00:30:28.600]  他首先發言
[00:30:28.600 --> 00:30:30.080]  他說我的子民
[00:30:30.080 --> 00:30:32.320]  我向你作了甚麼呢
[00:30:32.320 --> 00:30:34.920]  我在甚麼事上叫你厭煩呢
[00:30:34.920 --> 00:30:37.560]  究竟我在哪件事上
[00:30:37.560 --> 00:30:40.120]  是你令我做錯了呢
[00:30:40.120 --> 00:30:41.520]  我現在給你一個機會
[00:30:41.520 --> 00:30:42.480]  不是回答
[00:30:42.480 --> 00:30:45.080]  我給你一個機會去辯護
[00:30:45.080 --> 00:30:50.240]  但辯護之前我要遞上一些呈堂的證供給你那些人看
[00:30:50.240 --> 00:30:54.320]  所以六章三節就揭開了整個法庭裏面
[00:30:54.320 --> 00:30:56.920]  遞那些呈堂證供上來的序幕
[00:30:56.920 --> 00:31:01.680]  六章四節第一個呈堂證供
[00:31:01.680 --> 00:31:03.080]  你記不記得
[00:31:03.080 --> 00:31:05.720]  我把你從埃及地領上來
[00:31:05.720 --> 00:31:09.120]  把你從維勞之家的地贖出來
[00:31:09.120 --> 00:31:11.040]  很熟悉這段
[00:31:11.040 --> 00:31:12.320]  出埃及記
[00:31:12.320 --> 00:31:13.400]  那群埃及人
[00:31:13.400 --> 00:31:16.720]  以色列人在埃及經歷了苦情四百年
[00:31:16.720 --> 00:31:18.600]  然後他呼求上帝
[00:31:18.600 --> 00:31:20.840]  上帝垂聽了他的呼求
[00:31:20.840 --> 00:31:22.400]  然後他怎樣
[00:31:22.400 --> 00:31:26.520]  差派摩西、阿倫和米利
[00:31:26.520 --> 00:31:28.480]  在你前面
[00:31:28.480 --> 00:31:30.320]  把他們領出來
[00:31:30.320 --> 00:31:32.320]  從埃及維勞之家
[00:31:32.320 --> 00:31:36.200]  當你認真去看摩西、阿倫、米利、阿倫的時候
[00:31:36.200 --> 00:31:38.800]  你就知道摩西是誰
[00:31:38.800 --> 00:31:42.000]  摩西就是以色列人的首領
[00:31:42.000 --> 00:31:47.120]  阿倫就是以色列人的祭司
[00:31:47.120 --> 00:31:48.800]  就是官長
[00:31:48.800 --> 00:31:52.680]  米利就是阿倫的姐姐
[00:31:52.680 --> 00:31:55.400]  就是女人尼雅姐姐
[00:31:55.400 --> 00:31:58.200]  是先知
[00:31:58.200 --> 00:32:00.520]  其實他回應了剛才第三章
[00:32:00.520 --> 00:32:03.920]  當你現在在發怨言的時候
[00:32:03.920 --> 00:32:06.440]  在指證那群人的時候
[00:32:06.440 --> 00:32:08.080]  你就看看你們這群人
[00:32:08.080 --> 00:32:15.240]  作為首領、官長或者祭司
[00:32:15.240 --> 00:32:16.920]  先知的時候
[00:32:16.920 --> 00:32:18.520]  你所做的事
[00:32:18.520 --> 00:32:22.440]  你看回我過去怎樣領你們這群以色列人
[00:32:22.440 --> 00:32:29.000]  我把首領、祭司和先知賜給你們
[00:32:29.000 --> 00:32:32.360]  看見這三個人所行出來的事
[00:32:32.360 --> 00:32:35.320]  和你們今天所行出來的事
[00:32:35.320 --> 00:32:36.640]  是多麼不一樣
[00:32:36.640 --> 00:32:38.040]  這是第一個案例
[00:32:38.040 --> 00:32:39.760]  第二個案例是六章五節
[00:32:39.760 --> 00:32:41.160]  你還記不記得
[00:32:41.160 --> 00:32:45.640]  摩押王巴拿圖謀過什麼
[00:32:45.640 --> 00:32:47.720]  他想做些什麼
[00:32:47.720 --> 00:32:51.480]  你知道巴押王巴拿想做些什麼
[00:32:51.480 --> 00:32:53.600]  還有比爾的兒子巴蘭
[00:32:53.600 --> 00:32:55.360]  又回應了他什麼
[00:32:55.360 --> 00:32:58.560]  這個你回看文數記第22至第24章
[00:32:58.560 --> 00:32:59.280]  很簡單
[00:32:59.280 --> 00:32:59.920]  我告訴你
[00:32:59.920 --> 00:33:00.360]  很熟悉的
[00:33:00.360 --> 00:33:01.520]  巴蘭這個人你很熟悉
[00:33:01.520 --> 00:33:02.960]  連爐都罵他那個
[00:33:02.960 --> 00:33:04.400]  巴蘭先知
[00:33:04.400 --> 00:33:05.720]  其實是這樣的
[00:33:05.720 --> 00:33:12.080]  其實就是當以色列人要過去進入加南的時候
[00:33:12.080 --> 00:33:14.840]  他要經過一個摩押地
[00:33:14.840 --> 00:33:16.680]  但生命記告訴他
[00:33:16.680 --> 00:33:19.200]  是不准以色列人直接穿過摩押地
[00:33:19.200 --> 00:33:21.040]  所以其實他繞彎的
[00:33:21.040 --> 00:33:23.320]  繞了一個彎是過去
[00:33:23.320 --> 00:33:26.920]  然後去到他要進入的地方
[00:33:26.920 --> 00:33:29.040]  但是摩押王縱然
[00:33:29.040 --> 00:33:30.920]  其實你經過而已
[00:33:30.920 --> 00:33:32.320]  但是他都害怕
[00:33:32.320 --> 00:33:33.560]  因為他見到以色列人
[00:33:33.560 --> 00:33:35.760]  真是很多人幾百萬人
[00:33:35.760 --> 00:33:37.240]  摩押一個很小的地方
[00:33:37.240 --> 00:33:38.080]  很小的民族
[00:33:38.080 --> 00:33:39.240]  所以他很害怕
[00:33:39.240 --> 00:33:40.760]  害怕的時候
[00:33:40.760 --> 00:33:43.800]  他就跑去找當時在他附近
[00:33:43.800 --> 00:33:45.480]  很出名的一個先知
[00:33:45.480 --> 00:33:47.880]  這個先知不是耶和華的先知
