
[00:00:00.000 --> 00:00:08.000]  沒錯,今年開始我們會看《仕途行傳》,是新約的經卷,
[00:23:21.000 --> 00:23:24.000]  未計家庭教會,
[00:23:24.000 --> 00:23:26.000]  如果我經常都說,
[00:23:26.000 --> 00:23:27.000]  保守些計,
[00:23:27.000 --> 00:23:30.000]  一個官方統計得到的信徒,
[00:23:30.000 --> 00:23:35.000]  就有另一個未曾登記的基督徒,
[00:23:35.000 --> 00:23:37.000]  五千萬乘二,
[00:23:37.000 --> 00:23:40.000]  多少人?
[00:23:40.000 --> 00:23:42.000]  一億?
[00:23:42.000 --> 00:23:44.000]  十二分之一?
[00:23:44.000 --> 00:23:48.000]  十三分之一?
[00:23:48.000 --> 00:23:53.000]  聖靈的能力,
[00:23:53.000 --> 00:23:56.000]  不是我們的本事?
[00:23:56.000 --> 00:23:58.000]  弟兄姊妹,
[00:23:58.000 --> 00:24:00.000]  使徒行主一開始,
[00:24:00.000 --> 00:24:04.000]  跟我們說這一百二十人,
[00:24:04.000 --> 00:24:06.000]  耶穌跟他們說的,
[00:24:06.000 --> 00:24:11.000]  是一個不可能的使命,
[00:24:11.000 --> 00:24:13.000]  但聽了這個使命,
[00:24:13.000 --> 00:24:16.000]  這一百二十人沒有走,
[00:24:16.000 --> 00:24:17.000]  他們做什麼?
[00:24:17.000 --> 00:24:19.000]  他們很好,
[00:24:19.000 --> 00:24:21.000]  他們在耶路撒冷,
[00:24:21.000 --> 00:24:24.000]  回到不是Rick Hansen那間學校,
[00:24:24.000 --> 00:24:26.000]  是一個樓房,
[00:24:26.000 --> 00:24:29.000]  大概是馬可的家,
[00:24:29.000 --> 00:24:31.000]  他們聚集在那裡,
[00:24:31.000 --> 00:24:33.000]  做什麼?
[00:24:33.000 --> 00:24:35.000]  祈禱,
[00:24:35.000 --> 00:24:38.000]  耶穌吩咐他們要等候,
[00:24:38.000 --> 00:24:39.000]  聖靈的降臨,
[00:24:39.000 --> 00:24:40.000]  聽到嗎?
[00:24:40.000 --> 00:24:43.000]  有沒有聽清楚這句話?
[00:24:43.000 --> 00:24:47.000]  但聖靈降臨在你們身上之前,
[00:24:47.000 --> 00:24:50.000]  在第四節,
[00:24:50.000 --> 00:24:52.000]  你們不要離開耶路撒冷,
[00:24:52.000 --> 00:24:59.000]  要等候父所應許的。
[00:24:59.000 --> 00:25:03.000]  為什麼要等?
[00:25:03.000 --> 00:25:05.000]  我們讀聖經不問這些的,
[00:25:05.000 --> 00:25:06.000]  我們一聽見,
[00:25:06.000 --> 00:25:07.000]  聖靈的能力,
[00:25:07.000 --> 00:25:08.000]  感謝主,
[00:25:08.000 --> 00:25:09.000]  每個星期日回來,
[00:25:09.000 --> 00:25:11.000]  我們都要等聖靈的能力,
[00:25:11.000 --> 00:25:13.000]  我們決定的,
[00:25:13.000 --> 00:25:15.000]  我們喜歡自己決定,
[00:25:15.000 --> 00:25:16.000]  我們什麼時候要聖靈顯現,
[00:25:16.000 --> 00:25:17.000]  就聖靈降臨,
[00:25:17.000 --> 00:25:18.000]  我們什麼時候要祂收回,
[00:25:18.000 --> 00:25:19.000]  祂就收回,
[00:25:19.000 --> 00:25:22.000]  我們今天決定,
[00:25:22.000 --> 00:25:24.000]  聖靈的能力怎樣出現,
[00:25:24.000 --> 00:25:27.000]  聖靈的能力在哪裡出現,
[00:25:27.000 --> 00:25:30.000]  聖靈的能力什麼時候出現,
[00:25:30.000 --> 00:25:33.000]  施琅傑剛剛相反,
[00:25:33.000 --> 00:25:35.000]  其實我們很心急的,
[00:25:35.000 --> 00:25:37.000]  主啊,
[00:25:37.000 --> 00:25:39.000]  祢又未曾復興以色列國,
[00:25:39.000 --> 00:25:43.000]  祢又叫我們120人和祢做事,
[00:25:43.000 --> 00:25:45.000]  那明天吧,
[00:25:45.000 --> 00:25:47.000]  趁我們還熱心,
[00:25:47.000 --> 00:25:49.000]  快點吧,
[00:25:49.000 --> 00:25:51.000]  人人都未曾得救,
[00:25:51.000 --> 00:25:52.000]  有首聖詩說什麼,
[00:25:52.000 --> 00:25:53.000]  每日有十萬靈魂,
[00:25:53.000 --> 00:25:54.000]  不止了,
[00:25:54.000 --> 00:25:55.000]  現在是吧,
[00:25:55.000 --> 00:25:56.000]  每秒鐘都不止了,
[00:25:56.000 --> 00:25:58.000]  怎麼這麼慢的,
[00:25:58.000 --> 00:26:01.000]  你絕對有理由,
[00:26:01.000 --> 00:26:02.000]  可以站起來,
[00:26:02.000 --> 00:26:04.000]  不過彼得學聰明了,
[00:26:04.000 --> 00:26:06.000]  他講話講得太快了,
[00:26:06.000 --> 00:26:08.000]  所以這次他在少林寺裡面,
[00:26:08.000 --> 00:26:09.000]  他等耶穌走了之後,
[00:26:09.000 --> 00:26:10.000]  他才站起來講話,
[00:26:10.000 --> 00:26:11.000]  他不敢再亂講話,
[00:26:11.000 --> 00:26:13.000]  我們不要亂講話,
[00:26:13.000 --> 00:26:15.000]  你讀聖經要留心看,
[00:26:15.000 --> 00:26:17.000]  聖靈的能力,
[00:26:17.000 --> 00:26:19.000]  聖靈的工作,
[00:26:19.000 --> 00:26:23.000]  原來我們是要等的,
[00:26:23.000 --> 00:26:25.000]  我想了很久,
[00:26:25.000 --> 00:26:26.000]  我停在這裡,
[00:26:26.000 --> 00:26:28.000]  讀第一章少林寺,
[00:26:28.000 --> 00:26:29.000]  我停了很久,
[00:26:29.000 --> 00:26:32.000]  這個是不是路加記載的重點呢,
[00:26:32.000 --> 00:26:34.000]  我發覺是,
[00:26:34.000 --> 00:26:37.000]  要等的意思,
[00:26:37.000 --> 00:26:38.000]  第一,
[00:26:38.000 --> 00:26:40.000]  我們必須要承認,
[00:26:40.000 --> 00:26:42.000]  這是父神的國度,
[00:26:42.000 --> 00:26:46.000]  不是我們的企業,
[00:26:46.000 --> 00:26:48.000]  有時我們心紅,
[00:26:48.000 --> 00:26:50.000]  人數增加了,
[00:26:50.000 --> 00:26:52.000]  我們樣樣東西都可以了,
[00:26:52.000 --> 00:26:53.000]  來吧,
[00:26:53.000 --> 00:26:56.000]  這是我們開始大展拳腳的時候了,
[00:26:56.000 --> 00:26:58.000]  很自然的,
[00:26:58.000 --> 00:26:59.000]  我們熱心,
[00:26:59.000 --> 00:27:01.000]  我們興奮,
[00:27:01.000 --> 00:27:02.000]  我們有很多意見,
[00:27:02.000 --> 00:27:03.000]  要做這件事,
[00:27:03.000 --> 00:27:04.000]  要搞那件事,
[00:27:04.000 --> 00:27:05.000]  要改那件事,
[00:27:05.000 --> 00:27:06.000]  要發展那件事,
[00:27:06.000 --> 00:27:07.000]  好,
[00:27:07.000 --> 00:27:08.000]  不過,
[00:27:08.000 --> 00:27:10.000]  你看回頭,
[00:27:10.000 --> 00:27:12.000]  如果這個使命,
[00:27:12.000 --> 00:27:13.000]  這個工作,
[00:27:13.000 --> 00:27:16.000]  是聖靈的能力的話,
[00:27:16.000 --> 00:27:18.000]  你就需要明白,
[00:27:18.000 --> 00:27:23.000]  是父神憑著自己的權柄,
[00:27:23.000 --> 00:27:26.000]  所定的日期,
[00:27:26.000 --> 00:27:30.000]  有沒有連在一起讀下去,
[00:27:30.000 --> 00:27:32.000]  我們要承認,
[00:27:32.000 --> 00:27:34.000]  西區華記,
[00:27:34.000 --> 00:27:36.000]  我們的發展,
[00:27:36.000 --> 00:27:40.000]  我們怎樣被上帝去使用,
[00:27:40.000 --> 00:27:43.000]  那個時候日期,
[00:27:43.000 --> 00:27:46.000]  是誰定的?
[00:27:46.000 --> 00:27:48.000]  對不起,
[00:27:48.000 --> 00:27:50.000]  剛剛選出來就職也好,
[00:27:50.000 --> 00:27:54.000]  不是執事會定的,
[00:27:54.000 --> 00:27:55.000]  不是?
[00:27:55.000 --> 00:27:56.000]  那就不用開了,
[00:27:56.000 --> 00:27:57.000]  牧師十四號還是十三號,
[00:27:57.000 --> 00:27:59.000]  解散了他的法律,
[00:27:59.000 --> 00:28:01.000]  不是,
[00:28:01.000 --> 00:28:06.000]  你準備好了沒有?
[00:28:06.000 --> 00:28:10.000]  聖靈的能力臨到,
[00:28:10.000 --> 00:28:14.000]  我們還沒有準備好,
[00:28:14.000 --> 00:28:15.000]  怎樣準備?
[00:28:15.000 --> 00:28:18.000]  怎樣等候?
[00:28:18.000 --> 00:28:22.000]  這個祈禱的意思,
[00:28:22.000 --> 00:28:26.000]  就是這樣,
[00:28:26.000 --> 00:28:30.000]  用祈禱來準備,
[00:28:30.000 --> 00:28:33.000]  準備的不是錢,
[00:28:33.000 --> 00:28:36.000]  準備的不是外在的條件,
[00:28:36.000 --> 00:28:38.000]  其實最重要的,
[00:28:38.000 --> 00:28:39.000]  回到最後,
[00:28:39.000 --> 00:28:43.000]  準備的是我們自己做不到的,
[00:28:43.000 --> 00:28:44.000]  我們的心,
[00:28:44.000 --> 00:28:46.000]  我們的態度,
[00:28:46.000 --> 00:28:50.000]  我們願不願意被神用,
[00:28:50.000 --> 00:28:51.000]  要拆很多東西,
[00:28:51.000 --> 00:28:53.000]  牧師說得對,
[00:28:53.000 --> 00:28:55.000]  當上帝要用我們的時候,
[00:28:55.000 --> 00:28:59.000]  不是我們自己憑自己的力量,
[00:28:59.000 --> 00:29:01.000]  做得到那些三腳貓,
[00:29:01.000 --> 00:29:04.000]  這樣就可以成就天國的事情,
[00:29:04.000 --> 00:29:06.000]  不是的,
[00:29:06.000 --> 00:29:08.000]  但是這個轉變,
[00:29:08.000 --> 00:29:10.000]  這個預備,
[00:29:10.000 --> 00:29:15.000]  都需要聖靈的改變,
[00:29:15.000 --> 00:29:17.000]  祈禱就是這個意思,
[00:29:17.000 --> 00:29:19.000]  祈禱不是不做事,
[00:29:19.000 --> 00:29:21.000]  有時我們很極端,
[00:29:21.000 --> 00:29:23.000]  要不拼命做,
[00:29:23.000 --> 00:29:24.000]  不是我們做的,
[00:29:24.000 --> 00:29:26.000]  我們就不做了,
[00:29:26.000 --> 00:29:27.000]  我又舉一個實例,
[00:29:27.000 --> 00:29:28.000]  希望你不要介意,
[00:29:28.000 --> 00:29:32.000]  我們什麼時候會請到英文部的牧師呢?
[00:29:32.000 --> 00:29:33.000]  你笑了,
[00:29:33.000 --> 00:29:35.000]  都不做事的,
[00:29:35.000 --> 00:29:37.000]  你知不知道做了多少事?
[00:29:37.000 --> 00:29:39.000]  做了事不就行了,
[00:29:39.000 --> 00:29:40.000]  就開一個shortlist,
[00:29:40.000 --> 00:29:41.000]  有三個candidates,
[00:29:41.000 --> 00:29:42.000]  於是就去查他,
[00:29:42.000 --> 00:29:44.000]  查完之後請,
[00:29:44.000 --> 00:29:46.000]  誰請?
[00:29:46.000 --> 00:29:47.000]  當然是我們請,
[00:29:47.000 --> 00:29:48.000]  不是的,
[00:29:48.000 --> 00:29:52.000]  這個是聖靈的帶領,
[00:29:52.000 --> 00:29:54.000]  你隨便請一個人回來,
[00:29:54.000 --> 00:29:56.000]  不要亂來,
[00:29:56.000 --> 00:29:57.000]  請得來容易,
[00:29:57.000 --> 00:29:59.000]  送他走難,
[00:29:59.000 --> 00:30:00.000]  你又笑了,
[00:30:00.000 --> 00:30:02.000]  所以我又不用解釋了,
[00:30:02.000 --> 00:30:05.000]  你要在聖靈的帶領之下,
[00:30:05.000 --> 00:30:09.000]  來到去等候,
[00:30:09.000 --> 00:30:11.000]  你明白嗎?
[00:30:11.000 --> 00:30:12.000]  你明白嗎?
[00:30:12.000 --> 00:30:15.000]  我們關於牧師怎麼請到的?
[00:30:15.000 --> 00:30:18.000]  不知道怎麼突然間出現的,
[00:30:18.000 --> 00:30:21.000]  聖靈的同在,
[00:30:21.000 --> 00:30:23.000]  聖靈的帶領,
[00:30:23.000 --> 00:30:28.000]  負神憑著他的權柄,
[00:30:28.000 --> 00:30:32.000]  所定的時候日期,
[00:30:32.000 --> 00:30:35.000]  我們用一個什麼樣的態度,
[00:30:35.000 --> 00:30:38.000]  來配合?
[00:30:38.000 --> 00:30:40.000]  預備好自己,
[00:30:40.000 --> 00:30:41.000]  怎麼預備?
[00:30:41.000 --> 00:30:42.000]  我儲了多少錢?
[00:30:42.000 --> 00:30:43.000]  什麼時候買糖?
[00:30:43.000 --> 00:30:44.000]  什麼時候投資下去?
[00:30:44.000 --> 00:30:46.000]  喂,你是大股東嗎?
[00:30:46.000 --> 00:30:48.000]  不要亂說話,
[00:30:48.000 --> 00:30:50.000]  又關你事,又不關你事,
[00:30:50.000 --> 00:30:51.000]  你又要奉獻,
[00:30:51.000 --> 00:30:52.000]  但又不是你作主,
[00:30:52.000 --> 00:30:54.000]  聖靈的帶領,
[00:30:54.000 --> 00:30:58.000]  我們在神的面前同心禱告,
[00:30:58.000 --> 00:31:00.000]  一起等候,
[00:31:00.000 --> 00:31:02.000]  所以第一個宣教士,
[00:31:02.000 --> 00:31:03.000]  在祈禱會裡面出現的,
[00:31:03.000 --> 00:31:04.000]  記得嗎?
[00:31:04.000 --> 00:31:05.000]  遲些我們會看到,
[00:31:05.000 --> 00:31:09.000]  保羅和巴拿巴,
[00:31:09.000 --> 00:31:12.000]  不是開會的時候決定的,
[00:31:12.000 --> 00:31:14.000]  當他們大家都懂得,
[00:31:14.000 --> 00:31:16.000]  在神的面前,
[00:31:16.000 --> 00:31:21.000]  這樣來等候的時候,
[00:31:21.000 --> 00:31:23.000]  我們沒辦法能夠明白,
[00:31:23.000 --> 00:31:25.000]  能夠解釋,
[00:31:25.000 --> 00:31:29.000]  我們始終都覺得很慢,
[00:31:29.000 --> 00:31:31.000]  上帝可不可以快點,
[00:31:31.000 --> 00:31:33.000]  出隊軍隊去搞定他,
[00:31:33.000 --> 00:31:34.000]  信的就救,
[00:31:34.000 --> 00:31:36.000]  不信的就殺,
[00:31:36.000 --> 00:31:38.000]  這是我們的方法,
[00:31:38.000 --> 00:31:41.000]  到今天還是這樣,
[00:31:41.000 --> 00:31:43.000]  當上帝,
[00:31:43.000 --> 00:31:45.000]  你記得這句話,
[00:31:45.000 --> 00:31:49.000]  負憑著自己的權柄,
[00:31:49.000 --> 00:31:54.000]  所定的時候日期,
[00:31:54.000 --> 00:31:56.000]  我們準備好了嗎?
[00:31:56.000 --> 00:31:59.000]  我們願意讓他用,
[00:31:59.000 --> 00:32:03.000]  我們的心準備,
[00:32:03.000 --> 00:32:09.000]  當上帝要行他的神蹟騎士,
[00:32:09.000 --> 00:32:11.000]  在我們當中,
[00:32:11.000 --> 00:32:13.000]  帶領人信主,
[00:32:13.000 --> 00:32:14.000]  下一步我們讀到,
[00:32:14.000 --> 00:32:16.000]  這120人,
[00:32:16.000 --> 00:32:19.000]  變成多少人?
[00:32:19.000 --> 00:32:21.000]  我都不敢想,
[00:32:21.000 --> 00:32:22.000]  沒可能的,
[00:32:22.000 --> 00:32:23.000]  你放心,
[00:32:23.000 --> 00:32:25.000]  西區不會有3000人,
[00:32:25.000 --> 00:32:28.000]  城北現在有多少人?
[00:32:28.000 --> 00:32:29.000]  要很久之後,
[00:32:29.000 --> 00:32:32.000]  才會有這樣的日子,
[00:32:32.000 --> 00:32:36.000]  這是我們的能力去控制,
[00:32:36.000 --> 00:32:39.000]  我們不知道的,
[00:32:39.000 --> 00:32:40.000]  我經常想,
[00:32:40.000 --> 00:32:41.000]  今天走進來,
[00:32:41.000 --> 00:32:43.000]  我差點迷路,
[00:32:43.000 --> 00:32:46.000]  上帝為什麼要賜Rick Hansen給我們?
[00:32:46.000 --> 00:32:47.000]  搞什麼鬼?
[00:32:47.000 --> 00:32:48.000]  對不起,
[00:32:48.000 --> 00:32:49.000]  這句不應該這樣說,
[00:32:49.000 --> 00:32:50.000]  上帝不搞鬼的,
[00:32:50.000 --> 00:32:53.000]  上帝有什麼美好的旨意?
[00:32:53.000 --> 00:32:54.000]  你有沒有問?
[00:32:54.000 --> 00:32:55.000]  還是你進來,
[00:32:55.000 --> 00:32:59.000]  剛才有人說地板這麼滑,
[00:32:59.000 --> 00:33:01.000]  下次我還是要帶一雙溜冰鞋來,
[00:33:01.000 --> 00:33:06.000]  你看到什麼?
[00:33:06.000 --> 00:33:08.000]  很多東西可以做的,
[00:33:08.000 --> 00:33:10.000]  又是一個看法,
[00:33:10.000 --> 00:33:11.000]  不用怎麼做,
[00:33:11.000 --> 00:33:12.000]  這裡很好,
[00:33:12.000 --> 00:33:15.000]  那個校工很友善的,
[00:33:15.000 --> 00:33:17.000]  又是一個看法,
[00:33:17.000 --> 00:33:19.000]  但是你問,
[00:33:19.000 --> 00:33:23.000]  天父在他的意思當中,
[00:33:23.000 --> 00:33:27.000]  帶領我們這120人,
[00:33:27.000 --> 00:33:29.000]  又多走一步了,
[00:33:29.000 --> 00:33:32.000]  是什麼意思?
[00:33:32.000 --> 00:33:37.000]  我們準備好了沒有?
[00:33:37.000 --> 00:33:38.000]  怎樣準備?
[00:33:38.000 --> 00:33:39.000]  拿槍指著他,
[00:33:39.000 --> 00:33:41.000]  今天要填地址電話,
[00:33:41.000 --> 00:33:42.000]  電郵,
[00:33:42.000 --> 00:33:44.000]  下個星期要報名聚餐,
[00:33:44.000 --> 00:33:46.000]  再下個星期要報名什麼?
[00:33:46.000 --> 00:33:47.000]  沒用的,
[00:33:47.000 --> 00:33:49.000]  拿支軍隊來指著你,
[00:33:49.000 --> 00:33:50.000]  報名的就站這邊,
[00:33:50.000 --> 00:33:52.000]  不報名的就槍斃,
[00:33:52.000 --> 00:33:53.000]  沒用的,
[00:33:53.000 --> 00:33:55.000]  改變不了我們的,
[00:33:55.000 --> 00:33:57.000]  怎樣改變?
[00:33:57.000 --> 00:33:59.000]  弟兄姊妹,
[00:33:59.000 --> 00:34:02.000]  只有一個辦法,
[00:34:02.000 --> 00:34:05.000]  祈禱,
[00:34:05.000 --> 00:34:08.000]  真的祈禱,
[00:34:08.000 --> 00:34:13.000]  今天中國一億的信徒,
[00:34:13.000 --> 00:34:18.000]  是哪個警察會的預算的結果?
[00:34:18.000 --> 00:34:20.000]  是哪個的策略?
[00:34:20.000 --> 00:34:21.000]  厲害,
[00:34:21.000 --> 00:34:22.000]  他真是臥底,
[00:34:22.000 --> 00:34:25.000]  叫毛澤東發動文化大革命,
[00:34:25.000 --> 00:34:28.000]  你說得出就說吧,
[00:34:28.000 --> 00:34:32.000]  負憑著自己的權柄,
[00:34:32.000 --> 00:34:35.000]  所定的事後日期,
[00:34:35.000 --> 00:34:39.000]  不是我們能夠決定,
[00:34:39.000 --> 00:34:41.000]  能夠明白的,
[00:34:41.000 --> 00:34:43.000]  我們謙虛一點,
[00:34:43.000 --> 00:34:44.000]  沒人看得到,
[00:34:44.000 --> 00:34:46.000]  西區華記,
[00:34:46.000 --> 00:34:48.000]  接著會怎樣,
[00:34:48.000 --> 00:34:50.000]  也不需要看得到,
[00:34:50.000 --> 00:34:55.000]  因為不是根據我們的計劃,
[00:34:55.000 --> 00:34:58.000]  而是問弟兄姊妹,
[00:34:58.000 --> 00:35:01.000]  當上帝在我們中間,
[00:35:01.000 --> 00:35:04.000]  他工作,
[00:35:04.000 --> 00:35:06.000]  動了,
[00:35:06.000 --> 00:35:08.000]  你準備好了嗎?
[00:35:08.000 --> 00:35:11.000]  你是一個旁觀者,
[00:35:11.000 --> 00:35:14.000]  久不久彈一句remark出來,
[00:35:14.000 --> 00:35:16.000]  很瀟灑的,
[00:35:16.000 --> 00:35:19.000]  抑或你是做到死了的,
[00:35:19.000 --> 00:35:21.000]  恨不得可以脫身,
[00:35:21.000 --> 00:35:23.000]  又另一個態度,
[00:35:23.000 --> 00:35:25.000]  我沒有說誰好誰不好,
[00:35:25.000 --> 00:35:27.000]  有時很難避免,
[00:35:27.000 --> 00:35:30.000]  很多原因造成你是誰,
[00:35:30.000 --> 00:35:33.000]  怎樣能夠改變呢?
[00:35:33.000 --> 00:35:37.000]  祈禱,
[00:35:37.000 --> 00:35:40.000]  祈禱也不是靠多少人,
[00:35:40.000 --> 00:35:43.000]  因為是聖靈的工作,
[00:35:43.000 --> 00:35:46.000]  當我們在神的面前禱告等候,
[00:35:46.000 --> 00:35:50.000]  我們就更加能夠體會,
[00:35:50.000 --> 00:35:52.000]  這是祂的工作,
[00:35:52.000 --> 00:35:54.000]  不是我們的計劃,
[00:35:54.000 --> 00:35:57.000]  我們就不需要灰心,
[00:35:57.000 --> 00:35:59.000]  我們就不會失望,
[00:35:59.000 --> 00:36:03.000]  我們又不會走得太快,
[00:36:03.000 --> 00:36:06.000]  又不會因為自己的熱心,
[00:36:06.000 --> 00:36:10.000]  而造成衝突,
[00:36:10.000 --> 00:36:12.000]  看到嗎?
[00:36:12.000 --> 00:36:14.000]  使徒行傳是這樣開始的,
[00:36:14.000 --> 00:36:15.000]  很奇怪,
[00:36:15.000 --> 00:36:19.000]  我們以為聖靈的能力就bling blang,
[00:36:19.000 --> 00:36:20.000]  原來不是的,
[00:36:20.000 --> 00:36:21.000]  第一件事,
[00:36:21.000 --> 00:36:22.000]  聖靈在這裡,
[00:36:22.000 --> 00:36:23.000]  不是祂還沒來,
[00:36:23.000 --> 00:36:25.000]  不是祂在收拾行李,
[00:36:25.000 --> 00:36:26.000]  不是祂要等耶穌升天之後,
[00:36:26.000 --> 00:36:27.000]  祂才慢慢來,
[00:36:27.000 --> 00:36:28.000]  還要隔40天,
[00:36:28.000 --> 00:36:29.000]  不是,
[00:36:29.000 --> 00:36:30.000]  完全不是,
[00:36:30.000 --> 00:36:32.000]  聖靈一向都在這裡,
[00:36:32.000 --> 00:36:34.000]  不過我們要學,
[00:36:34.000 --> 00:36:36.000]  要等,
[00:36:36.000 --> 00:36:38.000]  要預備,
[00:36:38.000 --> 00:36:42.000]  是按照祂的計劃,
[00:36:42.000 --> 00:36:46.000]  而不是按照我的計劃,
[00:36:46.000 --> 00:36:47.000]  喂,
[00:36:47.000 --> 00:36:49.000]  我還只有五年日子,
[00:36:49.000 --> 00:36:50.000]  還快些,
[00:36:50.000 --> 00:36:51.000]  我看不到的,
[00:36:51.000 --> 00:36:52.000]  是呀,
[00:36:52.000 --> 00:36:54.000]  很多東西我們看不到的,
[00:36:54.000 --> 00:36:57.000]  上帝的計劃,
[00:36:57.000 --> 00:37:02.000]  上帝所定的時候日期,
[00:37:02.000 --> 00:37:05.000]  你信得過祂嗎?
[00:37:05.000 --> 00:37:07.000]  你跟隨祂嗎?
[00:37:07.000 --> 00:37:09.000]  你聽從祂嗎?
[00:37:09.000 --> 00:37:11.000]  你準備好自己,
[00:37:11.000 --> 00:37:13.000]  在這個時候,
[00:37:13.000 --> 00:37:17.000]  上帝將我和你放在西區華記,
[00:37:17.000 --> 00:37:20.000]  不是放在城北,
[00:37:20.000 --> 00:37:21.000]  或者美建,
[00:37:21.000 --> 00:37:22.000]  或者哪裡,
[00:37:22.000 --> 00:37:23.000]  是吧?
[00:37:23.000 --> 00:37:24.000]  又不是放在長老會,
[00:37:24.000 --> 00:37:25.000]  又不是放在聖公會,
[00:37:25.000 --> 00:37:26.000]  雖然很近,
[00:37:26.000 --> 00:37:29.000]  你都可以過去參觀一下的,
[00:37:29.000 --> 00:37:33.000]  上帝在我們中間,
[00:37:33.000 --> 00:37:36.000]  憑祂的計劃,
[00:37:36.000 --> 00:37:39.000]  要做的事情,
[00:37:39.000 --> 00:37:40.000]  弟兄姊妹,
[00:37:40.000 --> 00:37:44.000]  讓我們準備好自己,
[00:37:44.000 --> 00:37:46.000]  我再說,
[00:37:46.000 --> 00:37:49.000]  我不可以監你,
[00:37:49.000 --> 00:37:51.000]  我不可以改變你,
[00:37:51.000 --> 00:37:53.000]  你自己都改變不了自己,
[00:37:53.000 --> 00:37:54.000]  很坦白說,
[00:37:54.000 --> 00:37:55.000]  如果你是那個,
[00:37:55.000 --> 00:37:57.000]  很多remarks的,
[00:37:57.000 --> 00:37:59.000]  你永遠都是這樣的人,
[00:37:59.000 --> 00:38:00.000]  不過,
[00:38:00.000 --> 00:38:03.000]  當你在禱告當中,
[00:38:03.000 --> 00:38:05.000]  神的靈,
[00:38:05.000 --> 00:38:08.000]  可以將我們帶到一起,
[00:38:08.000 --> 00:38:10.000]  同心,
[00:38:10.000 --> 00:38:12.000]  跟隨,
[00:38:12.000 --> 00:38:14.000]  你會看到上帝的作為,
[00:38:14.000 --> 00:38:17.000]  你的心會受感動,
[00:38:17.000 --> 00:38:19.000]  會被吸引,
[00:38:19.000 --> 00:38:20.000]  你跟隨,
[00:38:20.000 --> 00:38:21.000]  走上去,
[00:38:21.000 --> 00:38:23.000]  不是沒有困難,
[00:38:23.000 --> 00:38:25.000]  不是由我們自己控制,
[00:38:25.000 --> 00:38:29.000]  不是由我們自己玩什麼花樣,
[00:38:29.000 --> 00:38:30.000]  所以,
[00:38:30.000 --> 00:38:32.000]  一切的榮耀,
[00:38:32.000 --> 00:38:33.000]  感謝,
[00:38:33.000 --> 00:38:35.000]  讚美,
[00:38:35.000 --> 00:38:38.000]  都是歸還給上帝,
[00:38:38.000 --> 00:38:39.000]  到我們慶祝的時候,
[00:38:39.000 --> 00:38:41.000]  吃飯的時候,
[00:38:41.000 --> 00:38:42.000]  我們不用排名,
[00:38:42.000 --> 00:38:43.000]  不分先後,
[00:38:43.000 --> 00:38:45.000]  其實是分得非常清楚,
[00:38:45.000 --> 00:38:46.000]  那種,
[00:38:46.000 --> 00:38:47.000]  不用的,
[00:38:47.000 --> 00:38:48.000]  是吧?
[00:38:48.000 --> 00:38:49.000]  大家很開心的,
[00:38:49.000 --> 00:38:51.000]  因為大家都很輕鬆的,
[00:38:51.000 --> 00:38:52.000]  又關你事,
[00:38:52.000 --> 00:38:53.000]  又不關你事,
[00:38:53.000 --> 00:38:55.000]  那種感覺很好玩的,
[00:38:55.000 --> 00:38:57.000]  你試過沒有?
[00:38:57.000 --> 00:38:58.000]  如果全部關你事的,
[00:38:58.000 --> 00:39:00.000]  你就很受苦的了,
[00:39:00.000 --> 00:39:03.000]  你的成敗得失就很沉重的了,
[00:39:03.000 --> 00:39:05.000]  如果真的不關你事的,
[00:39:05.000 --> 00:39:06.000]  你又站在旁邊的了,
[00:39:06.000 --> 00:39:08.000]  又不知道發生了什麼事,
[00:39:08.000 --> 00:39:09.000]  做了什麼事,
[00:39:09.000 --> 00:39:10.000]  不是,
[00:39:10.000 --> 00:39:14.000]  在聖靈的帶領之下,
[00:39:14.000 --> 00:39:16.000]  那個喜樂,
[00:39:16.000 --> 00:39:18.000]  那個平安,
[00:39:18.000 --> 00:39:20.000]  那個感恩,
[00:39:20.000 --> 00:39:23.000]  是這樣出來的,
[00:39:23.000 --> 00:39:25.000]  如果你明白,
[00:39:25.000 --> 00:39:26.000]  你和我,
[00:39:26.000 --> 00:39:30.000]  就是在教會的歷史裡面,
[00:39:30.000 --> 00:39:32.000]  我們走在當中,
[00:39:32.000 --> 00:39:34.000]  這個是教會的歷史,
[00:39:34.000 --> 00:39:36.000]  和外面那些很不同的,
[00:39:36.000 --> 00:39:38.000]  真的不同的,
[00:39:38.000 --> 00:39:39.000]  因為神的靈,
[00:39:39.000 --> 00:39:40.000]  在我們中間,
[00:39:40.000 --> 00:39:44.000]  我們同心祈禱。
[00:39:44.000 --> 00:39:46.000]  多謝天父,
[00:39:46.000 --> 00:39:49.000]  你不單止差遣你的愛子耶穌基督,
[00:39:49.000 --> 00:39:51.000]  為我們的罪,
[00:39:51.000 --> 00:39:52.000]  死了,
[00:39:52.000 --> 00:39:53.000]  埋葬,
[00:39:53.000 --> 00:39:55.000]  又復活。
[00:39:55.000 --> 00:39:58.000]  今天我們領受聖餐,
[00:39:58.000 --> 00:40:00.000]  我們不是紀念一位,
[00:40:00.000 --> 00:40:02.000]  二千年前,
[00:40:02.000 --> 00:40:06.000]  歷史的人民,
[00:40:06.000 --> 00:40:08.000]  我們乃是等候,
[00:40:08.000 --> 00:40:10.000]  基督的再來,
