
[00:00:00.000 --> 00:00:03.400]  自認懷才不遠 嚇我一大跳
[00:15:52.240 --> 00:15:54.240]  但後來想了想
[00:15:54.240 --> 00:15:56.240]  自己的功臣
[00:15:56.240 --> 00:15:58.240]  自己睡得好
[00:15:58.240 --> 00:16:00.240]  見到別人晚上穿著西裝
[00:16:00.240 --> 00:16:02.240]  看守門口
[00:16:02.240 --> 00:16:04.240]  後來有個高人提議
[00:16:04.240 --> 00:16:06.240]  其實你畫他的樣子
[00:16:06.240 --> 00:16:08.240]  畫他兩個像
[00:16:08.240 --> 00:16:10.240]  弄在門口
[00:16:10.240 --> 00:16:12.240]  果然又可以
[00:16:12.240 --> 00:16:14.240]  從此中國的蓮華
[00:16:14.240 --> 00:16:16.240]  所謂鐵錯門神
[00:16:16.240 --> 00:16:18.240]  就是這樣來的
[00:16:18.240 --> 00:16:20.240]  鐵錯門神
[00:16:20.240 --> 00:16:22.240]  再加上配合民間信仰
[00:16:22.240 --> 00:16:24.240]  一個叫新書一個叫屈辭功
[00:16:24.240 --> 00:16:26.240]  所以門臣一定要面對面
[00:16:26.240 --> 00:16:28.240]  大家拿著武器
[00:16:28.240 --> 00:16:30.240]  順便交代一下中國文化常識
[00:16:30.240 --> 00:16:32.240]  是不是
[00:16:32.240 --> 00:16:34.240]  又順便一提
[00:16:34.240 --> 00:16:36.240]  幾個月前我都講過
[00:16:36.240 --> 00:16:38.240]  證明民間的迷信是信不過
[00:16:38.240 --> 00:16:40.240]  老實說
[00:16:40.240 --> 00:16:42.240]  如果那些鬼
[00:16:42.240 --> 00:16:44.240]  見到兩個人穿著武裝
[00:16:44.240 --> 00:16:46.240]  就怕了就已經有限
[00:16:46.240 --> 00:16:48.240]  還以為是真的
[00:16:48.240 --> 00:16:50.240]  這些鬼是糊塗鬼
[00:16:50.240 --> 00:16:52.240]  這些鬼你怕他幹什麼
[00:16:52.240 --> 00:16:54.240]  畫個公仔
[00:16:54.240 --> 00:16:56.240]  後來有些人不是每個人都畫個公仔
[00:16:56.240 --> 00:16:58.240]  乾脆寫中國自信的門
[00:16:58.240 --> 00:17:00.240]  對聯就是這樣起源的
[00:17:00.240 --> 00:17:02.240]  如果講中國對聯歷史
[00:17:02.240 --> 00:17:04.240]  我們講得詳細一點就是這個意思
[00:17:04.240 --> 00:17:06.240]  所以民間信仰的鬼
[00:17:06.240 --> 00:17:08.240]  真的只是拿來講的
[00:17:08.240 --> 00:17:10.240]  哪有這麼糊塗
[00:17:10.240 --> 00:17:12.240]  就等於我們說
[00:17:12.240 --> 00:17:14.240]  中國的農村的小朋友死亡率比較高
[00:17:14.240 --> 00:17:16.240]  每個人都有這個風俗
[00:17:16.240 --> 00:17:18.240]  兒女不要叫爸爸媽媽做爸爸媽媽
[00:17:18.240 --> 00:17:20.240]  要叫大叔大嬸
[00:17:20.240 --> 00:17:22.240]  大家知道這件事
[00:17:22.240 --> 00:17:24.240]  這個風俗漸漸少了
[00:17:24.240 --> 00:17:26.240]  為什麼呢
[00:17:26.240 --> 00:17:28.240]  目的就是保障兒童的安全
[00:17:28.240 --> 00:17:30.240]  免得那些鬼妒忌大人
[00:17:30.240 --> 00:17:32.240]  想害兒女之時
[00:17:32.240 --> 00:17:34.240]  原來不是他的兒子
[00:17:34.240 --> 00:17:36.240]  叫他大叔做兒子
[00:17:36.240 --> 00:17:38.240]  下次再見
[00:17:38.240 --> 00:17:40.240]  這些鬼其實是鬼這麼蠢
[00:17:40.240 --> 00:17:42.240]  這樣就騙到他了
[00:17:42.240 --> 00:17:44.240]  這麼容易騙鬼
[00:17:44.240 --> 00:17:46.240]  你也不要怕他
[00:17:46.240 --> 00:17:48.240]  真的
[00:17:48.240 --> 00:17:50.240]  用一下上帝給我們的腦
[00:17:50.240 --> 00:17:52.240]  你就不會相信這些東西
[00:17:52.240 --> 00:17:54.240]  好像平時講書
[00:17:54.240 --> 00:17:56.240]  不知道講到哪裡
[00:17:56.240 --> 00:17:58.240]  好,講到這裡
[00:17:58.240 --> 00:18:00.240]  見到這個A的銅像
[00:18:00.240 --> 00:18:02.240]  當時這個A
[00:18:02.240 --> 00:18:04.240]  就變成革命烈士
[00:18:04.240 --> 00:18:06.240]  因為他當初去打金門的時候
[00:18:06.240 --> 00:18:08.240]  想登陸古寧頭
[00:18:08.240 --> 00:18:10.240]  但打死了
[00:18:10.240 --> 00:18:12.240]  這個B
[00:18:12.240 --> 00:18:14.240]  B八十多歲
[00:18:14.240 --> 00:18:16.240]  當時
[00:18:16.240 --> 00:18:18.240]  A打死B的時候
[00:18:18.240 --> 00:18:20.240]  大家都是二十歲出頭
[00:18:20.240 --> 00:18:22.240]  有時甚至十多歲
[00:18:22.240 --> 00:18:24.240]  你知道其實人很慘
[00:18:24.240 --> 00:18:26.240]  尤其是內戰
[00:18:26.240 --> 00:18:28.240]  死得很冤枉
[00:18:28.240 --> 00:18:30.240]  很多是拉壯丁
[00:18:30.240 --> 00:18:32.240]  有時兩兄弟或兩個朋友
[00:18:32.240 --> 00:18:34.240]  下街沒錢買麵包
[00:18:34.240 --> 00:18:36.240]  一個可能十五歲
[00:18:36.240 --> 00:18:38.240]  一個可能六十歲
[00:18:38.240 --> 00:18:40.240]  被國民黨抓了
[00:18:40.240 --> 00:18:42.240]  變成國軍
[00:18:42.240 --> 00:18:44.240]  被共產黨抓了變成共軍
[00:18:44.240 --> 00:18:46.240]  戰場上打生打死
[00:18:46.240 --> 00:18:48.240]  無冤無仇
[00:18:48.240 --> 00:18:50.240]  打不死被抓去做俘虜
[00:18:50.240 --> 00:18:52.240]  於是國軍變成共軍
[00:18:52.240 --> 00:18:54.240]  共軍變成國軍
[00:18:54.240 --> 00:18:56.240]  有時很兒戲
[00:18:56.240 --> 00:18:58.240]  那時捉米去打韓戰
[00:18:58.240 --> 00:19:00.240]  國軍指投降了
[00:19:00.240 --> 00:19:02.240]  共軍變成國軍
[00:19:02.240 --> 00:19:04.240]  你不要講得這麼快
[00:19:04.240 --> 00:19:06.240]  聽到亂了
[00:19:06.240 --> 00:19:08.240]  回大陸以後就不理了
[00:19:08.240 --> 00:19:10.240]  很慘
[00:19:10.240 --> 00:19:12.240]  去台灣就變成二事
[00:19:12.240 --> 00:19:14.240]  在台灣賣豆漿也好耕田也好
[00:19:14.240 --> 00:19:16.240]  漸漸兒女生性
[00:19:16.240 --> 00:19:18.240]  去了美國讀博士
[00:19:18.240 --> 00:19:20.240]  然後做生意成功
[00:19:20.240 --> 00:19:22.240]  易感名歸
[00:19:22.240 --> 00:19:26.240]  以海外華裔美籍婦人身份入大陸
[00:19:26.240 --> 00:19:28.240]  也文也武
[00:19:28.240 --> 00:19:30.240]  幾十年就是這樣
[00:19:30.240 --> 00:19:32.240]  有時很兒戲
[00:19:32.240 --> 00:19:34.240]  最嚴格認真是信主
[00:19:34.240 --> 00:19:36.240]  那些什麼指義什麼的
[00:19:36.240 --> 00:19:38.240]  全部都是找人問的
[00:19:38.240 --> 00:19:40.240]  講得這麼快知道我說什麼
[00:19:40.240 --> 00:19:42.240]  幸好你說廣東話
[00:19:42.240 --> 00:19:44.240]  當時就好了
[00:19:44.240 --> 00:19:46.240]  總之搞了這麼久
[00:19:46.240 --> 00:19:48.240]  不外乎是說A、B兩個
[00:19:48.240 --> 00:19:50.240]  當時槍斃人
[00:19:50.240 --> 00:19:52.240]  當時他們都20歲左右
[00:19:52.240 --> 00:19:54.240]  事隔五六十年
[00:19:54.240 --> 00:19:56.240]  一個就80幾歲
[00:19:56.240 --> 00:19:58.240]  一個仍然是20歲
[00:19:58.240 --> 00:20:00.240]  死的時候20歲
[00:20:00.240 --> 00:20:02.240]  於是B就大為算帽
[00:20:02.240 --> 00:20:04.240]  對著銅像
[00:20:04.240 --> 00:20:06.240]  不是石頭銅像
[00:20:06.240 --> 00:20:08.240]  都是你好
[00:20:08.240 --> 00:20:10.240]  光宗耀祖
[00:20:10.240 --> 00:20:12.240]  名流千古
[00:20:12.240 --> 00:20:14.240]  革命烈士
[00:20:14.240 --> 00:20:16.240]  因為功打金門
[00:20:16.240 --> 00:20:18.240]  為國立功
[00:20:18.240 --> 00:20:20.240]  長妹很威風
[00:20:20.240 --> 00:20:22.240]  我現在80幾歲
[00:20:22.240 --> 00:20:24.240]  還是無名小卒
[00:20:24.240 --> 00:20:26.240]  沒人知道我是誰
[00:20:26.240 --> 00:20:28.240]  說來有個老陳
[00:20:28.240 --> 00:20:30.240]  看到我剪下的東西
[00:20:30.240 --> 00:20:32.240]  就好了
[00:20:32.240 --> 00:20:34.240]  很算帽他
[00:20:34.240 --> 00:20:36.240]  其實這些人真好笑
[00:20:36.240 --> 00:20:38.240]  這個
[00:20:38.240 --> 00:20:40.240]  做人這個80幾歲
[00:20:40.240 --> 00:20:42.240]  現在無名小卒覺得很不值
[00:20:42.240 --> 00:20:44.240]  算帽60年前被他打死的那個
[00:20:44.240 --> 00:20:46.240]  滴滴人
[00:20:46.240 --> 00:20:48.240]  其實死了的那個
[00:20:48.240 --> 00:20:50.240]  共軍B如果靈魂有知
[00:20:50.240 --> 00:20:52.240]  他可能又說
[00:20:52.240 --> 00:20:54.240]  什麼銅像石像
[00:20:54.240 --> 00:20:56.240]  有什麼用
[00:20:56.240 --> 00:20:58.240]  不過就鼓勵那些未死的人
[00:20:58.240 --> 00:21:00.240]  做炮灰
[00:21:00.240 --> 00:21:02.240]  我死了有什麼知道
[00:21:02.240 --> 00:21:04.240]  身後是非誰管得
[00:21:04.240 --> 00:21:06.240]  我寧願當時
[00:21:06.240 --> 00:21:08.240]  沒有被你一槍打死
[00:21:08.240 --> 00:21:10.240]  當時好像兩個打網球
[00:21:10.240 --> 00:21:12.240]  你要我死我要你亡
[00:21:12.240 --> 00:21:14.240]  打傷也好
[00:21:14.240 --> 00:21:16.240]  甚至
[00:21:16.240 --> 00:21:18.240]  我現在一樣可以回去娶妻生子
[00:21:18.240 --> 00:21:20.240]  現在一樣可以去美國探孫
[00:21:20.240 --> 00:21:22.240]  真的
[00:21:22.240 --> 00:21:24.240]  就是那十分一秒
[00:21:24.240 --> 00:21:26.240]  就決定命運
[00:21:26.240 --> 00:21:28.240]  人生有時
[00:21:28.240 --> 00:21:30.240]  就是這樣偶然
[00:21:30.240 --> 00:21:32.240]  是不是
[00:21:32.240 --> 00:21:34.240]  你看人有時就是這樣矛盾
[00:21:34.240 --> 00:21:36.240]  一方面人是生物
[00:21:36.240 --> 00:21:38.240]  所有人都貪生怕死
[00:21:38.240 --> 00:21:40.240]  我們有時罵人貪生怕死
[00:21:40.240 --> 00:21:42.240]  其實有時太過重
[00:21:42.240 --> 00:21:44.240]  有誰不貪生怕死
[00:21:44.240 --> 00:21:46.240]  留矮上車貪生
[00:21:46.240 --> 00:21:48.240]  誰不想害人生命
[00:21:48.240 --> 00:21:50.240]  那些東西尖叫你不想摸下去不想刮它
[00:21:50.240 --> 00:21:52.240]  是不是
[00:21:52.240 --> 00:21:54.240]  但是個個都希望
[00:21:54.240 --> 00:21:56.240]  多活一些日子
[00:21:56.240 --> 00:21:58.240]  做Aerobic也好
[00:21:58.240 --> 00:22:00.240]  吃一些Organic也好
[00:22:00.240 --> 00:22:02.240]  有什麼Antioxidant也好
[00:22:02.240 --> 00:22:04.240]  Omega 3也好
[00:22:04.240 --> 00:22:06.240]  全是想多活幾年
[00:22:06.240 --> 00:22:08.240]  全是想病痛少一點
[00:22:08.240 --> 00:22:10.240]  但是另一方面人又有榮譽心
[00:22:10.240 --> 00:22:12.240]  又想成為
[00:22:12.240 --> 00:22:14.240]  人死留名就炮死留皮
[00:22:14.240 --> 00:22:16.240]  甚至好像
[00:22:16.240 --> 00:22:18.240]  曹操說的
[00:22:18.240 --> 00:22:20.240]  大丈夫不能留芳百世
[00:22:20.240 --> 00:22:22.240]  下一句
[00:22:22.240 --> 00:22:24.240]  萬年真犀利
[00:22:24.240 --> 00:22:26.240]  總要出名
[00:22:26.240 --> 00:22:28.240]  的確是
[00:22:28.240 --> 00:22:30.240]  總要出名
[00:22:30.240 --> 00:22:32.240]  在世的日子更加
[00:22:32.240 --> 00:22:34.240]  一方面要活一方面又要爭利譽
[00:22:34.240 --> 00:22:36.240]  同兄弟
[00:22:36.240 --> 00:22:38.240]  同朋友同同僚
[00:22:38.240 --> 00:22:40.240]  同時代同行業的人
[00:22:40.240 --> 00:22:42.240]  爭名爭利同行譽直覺
[00:22:42.240 --> 00:22:44.240]  所以有時兄弟
[00:22:44.240 --> 00:22:46.240]  固然親兒手足
[00:22:46.240 --> 00:22:48.240]  有時亦最容易不和
[00:22:48.240 --> 00:22:50.240]  因為常常有得比較
[00:22:50.240 --> 00:22:52.240]  所以有人連古人的醋也喝
[00:22:52.240 --> 00:22:54.240]  不抵得古人
[00:22:54.240 --> 00:22:56.240]  很多是這樣的
[00:22:56.240 --> 00:22:58.240]  往往就
[00:22:58.240 --> 00:23:00.240]  演上我們人類
[00:23:00.240 --> 00:23:02.240]  最容易染
[00:23:02.240 --> 00:23:04.240]  又最難醫的那種病
[00:23:04.240 --> 00:23:06.240]  任何醫生都醫不好
[00:23:06.240 --> 00:23:08.240]  因為醫生自己都周時有這種病
[00:23:08.240 --> 00:23:10.240]  那種病
[00:23:10.240 --> 00:23:12.240]  就叫做
[00:23:12.240 --> 00:23:14.240]  紅眼症
[00:23:14.240 --> 00:23:16.240]  沒得醫的
[00:23:16.240 --> 00:23:18.240]  是不是
[00:23:18.240 --> 00:23:20.240]  一旦成就
[00:23:20.240 --> 00:23:22.240]  不如人機會不如人
[00:23:22.240 --> 00:23:24.240]  確是不如人
[00:23:24.240 --> 00:23:26.240]  於是就喊聲歎氣
[00:23:26.240 --> 00:23:28.240]  正如剛才說的
[00:23:28.240 --> 00:23:30.240]  這幾天發生的真事
[00:23:30.240 --> 00:23:32.240]  八十幾歲六十年前
[00:23:32.240 --> 00:23:34.240]  一槍打死敵人
[00:23:34.240 --> 00:23:36.240]  應該一生光榮
[00:23:36.240 --> 00:23:38.240]  他反而羨慕被打死的
[00:23:38.240 --> 00:23:40.240]  他覺得他威風
[00:23:40.240 --> 00:23:42.240]  有個銅像
[00:23:42.240 --> 00:23:44.240]  非常英俊
[00:23:44.240 --> 00:23:46.240]  他覺得自己窩窩囊囊
[00:23:46.240 --> 00:23:48.240]  無名小卒
[00:23:48.240 --> 00:23:50.240]  人家這麼威風
[00:23:50.240 --> 00:23:52.240]  下面寫著什麼烈士
[00:23:52.240 --> 00:23:54.240]  你看中國的詩詞
[00:23:54.240 --> 00:23:56.240]  尤其是文言
[00:23:56.240 --> 00:23:58.240]  現在人家不喜歡讀
[00:23:58.240 --> 00:24:00.240]  有時候是好事
[00:24:00.240 --> 00:24:02.240]  我們自己是那行的
[00:24:02.240 --> 00:24:04.240]  讀得太多了
[00:24:04.240 --> 00:24:06.240]  多數酸氣沖天
[00:24:06.240 --> 00:24:08.240]  炭爐遮杯
[00:24:08.240 --> 00:24:10.240]  什麼叫炭爐呢
[00:24:10.240 --> 00:24:12.240]  人是生物
[00:24:12.240 --> 00:24:14.240]  舊時的社會
[00:24:14.240 --> 00:24:16.240]  現在更慘
[00:24:16.240 --> 00:24:18.240]  人又老電腦又不識
[00:24:18.240 --> 00:24:20.240]  全靠你牧師
[00:24:20.240 --> 00:24:22.240]  一個月捉我來報告一次
[00:24:22.240 --> 00:24:24.240]  有些話是生存價值
[00:24:24.240 --> 00:24:26.240]  真懷疑
[00:24:26.240 --> 00:24:28.240]  炭爐一方面
[00:24:28.240 --> 00:24:30.240]  幸好我是男人
[00:24:30.240 --> 00:24:32.240]  年齡又不是什麼秘密
[00:24:32.240 --> 00:24:34.240]  這麼大聲公開承認七十歲
[00:24:34.240 --> 00:24:36.240]  有些不是的明明已經八十歲
[00:24:36.240 --> 00:24:38.240]  說自己三十幾四十
[00:24:38.240 --> 00:24:40.240]  情有可原
[00:24:40.240 --> 00:24:42.240]  人家都想留戀青春
[00:24:42.240 --> 00:24:44.240]  誰不想年輕
[00:24:44.240 --> 00:24:46.240]  年輕時想快點長大
[00:24:46.240 --> 00:24:48.240]  快點長大自己有錢
[00:24:48.240 --> 00:24:50.240]  長大後恨小
[00:24:50.240 --> 00:24:52.240]  炭爐遮杯
[00:24:52.240 --> 00:24:54.240]  覺得自己的地位不及別人
[00:24:54.240 --> 00:24:56.240]  想當年與我有關
[00:24:56.240 --> 00:24:58.240]  我又什麼什麼
[00:24:58.240 --> 00:25:00.240]  做到小學生
[00:25:00.240 --> 00:25:02.240]  恨做大學生
[00:25:02.240 --> 00:25:04.240]  大學生恨做教授
[00:25:04.240 --> 00:25:06.240]  教授恨做院長
[00:25:06.240 --> 00:25:08.240]  院長恨做校長
[00:25:08.240 --> 00:25:10.240]  校長恨不要找李克強副總理來
[00:25:10.240 --> 00:25:12.240]  李克強副總理來
[00:25:12.240 --> 00:25:14.240]  被學生搞得這麼慘
[00:25:14.240 --> 00:25:16.240]  他現在就走了
[00:25:16.240 --> 00:25:18.240]  做到校長又想拿諾貝爾獎金
[00:25:18.240 --> 00:25:20.240]  拿諾貝爾獎金後
[00:25:20.240 --> 00:25:22.240]  又不知道想做什麼
[00:25:22.240 --> 00:25:24.240]  總之人生無厭足
[00:25:24.240 --> 00:25:26.240]  如果往往
[00:25:26.240 --> 00:25:28.240]  往往會兩句詩詞
[00:25:28.240 --> 00:25:30.240]  就一定
[00:25:30.240 --> 00:25:32.240]  無聞弄物 只方罵話
[00:25:32.240 --> 00:25:34.240]  總之覺得全世界都欠了他
[00:25:34.240 --> 00:25:36.240]  人就是這樣
[00:25:36.240 --> 00:25:38.240]  所以有時
[00:25:38.240 --> 00:25:40.240]  其實任何人都會有這種感情
[00:25:40.240 --> 00:25:42.240]  不過作家
[00:25:42.240 --> 00:25:44.240]  更加善於無聞弄物
[00:25:44.240 --> 00:25:46.240]  寫得講得 於是寧寫多勞素法
[00:25:46.240 --> 00:25:48.240]  其實都是
[00:25:48.240 --> 00:25:50.240]  你看古人的詩詞
[00:25:50.240 --> 00:25:52.240]  多數是這樣的
[00:25:52.240 --> 00:25:54.240]  整天無病呻吟
[00:25:54.240 --> 00:25:56.240]  其實二千多年來
[00:25:56.240 --> 00:25:58.240]  中國讀書人
[00:25:58.240 --> 00:26:00.240]  個個都讀過論語
[00:26:00.240 --> 00:26:02.240]  現在的人就少讀
[00:26:02.240 --> 00:26:04.240]  以前的人幾乎個個讀論語
[00:26:04.240 --> 00:26:06.240]  論語裡面孔夫子不斷教人
[00:26:06.240 --> 00:26:08.240]  要安貧樂道
[00:26:08.240 --> 00:26:10.240]  引幾句
[00:26:10.240 --> 00:26:12.240]  你不要嫌他知乎者也
[00:26:12.240 --> 00:26:14.240]  第一篇學而篇
[00:26:14.240 --> 00:26:16.240]  人不知而不患不亦君子乎
[00:26:16.240 --> 00:26:18.240]  即是說人家不了解你
[00:26:18.240 --> 00:26:20.240]  不欣賞你 但你都不怨恨
[00:26:20.240 --> 00:26:22.240]  都能夠心平氣和
[00:26:22.240 --> 00:26:24.240]  難道不是一個很修養的君子嗎
[00:26:24.240 --> 00:26:26.240]  論語又說
[00:26:26.240 --> 00:26:28.240]  不患人不己知
[00:26:28.240 --> 00:26:30.240]  患不知人也
[00:26:30.240 --> 00:26:32.240]  不擔心人家不了解你
[00:26:32.240 --> 00:26:34.240]  是擔心你自己不了解人
[00:26:34.240 --> 00:26:36.240]  李仁篇又說
[00:26:36.240 --> 00:26:38.240]  不患無謂患所以立
[00:26:38.240 --> 00:26:40.240]  不患莫己知求為可知也
[00:26:40.240 --> 00:26:42.240]  即是說你不用擔心
[00:26:42.240 --> 00:26:44.240]  沒有位置
[00:26:44.240 --> 00:26:48.240]  是擔心你自己有沒有坐那個位置的才能
[00:26:48.240 --> 00:26:50.240]  你不用擔心沒有人認識你
[00:26:50.240 --> 00:26:52.240]  要努力的就是
[00:26:52.240 --> 00:26:54.240]  怎樣有足夠的才能令人家不認識你
[00:26:54.240 --> 00:26:56.240]  不行
[00:26:56.240 --> 00:26:58.240]  劍文篇又說
[00:26:58.240 --> 00:27:00.240]  不患人之不己知患其不能也
[00:27:00.240 --> 00:27:02.240]  不擔心人家不知道你
[00:27:02.240 --> 00:27:04.240]  是擔心你自己沒有能力
[00:27:04.240 --> 00:27:06.240]  很多類似的說話
[00:27:06.240 --> 00:27:08.240]  惟寧公篇又說
[00:27:08.240 --> 00:27:10.240]  君子患無能言不病人不己知也
[00:27:10.240 --> 00:27:12.240]  即是君子怕自己沒有能力
[00:27:12.240 --> 00:27:14.240]  不擔心人家不認識自己
[00:27:14.240 --> 00:27:16.240]  嘩 真是多了
[00:27:16.240 --> 00:27:18.240]  只是一部論語有關這些說話
[00:27:18.240 --> 00:27:20.240]  真是句句都金石良穴
[00:27:20.240 --> 00:27:22.240]  不愛就格言一句
[00:27:22.240 --> 00:27:24.240]  知足常樂
[00:27:24.240 --> 00:27:26.240]  又不愛俗語一句
[00:27:26.240 --> 00:27:28.240]  有舍自然香
[00:27:28.240 --> 00:27:30.240]  何須當風風
[00:27:30.240 --> 00:27:32.240]  自然香又何須當風
[00:27:32.240 --> 00:27:34.240]  立 有聽過這句嗎
[00:27:34.240 --> 00:27:36.240]  舍原本是一種類似鹿的
[00:27:36.240 --> 00:27:38.240]  牠的身體分泌了一些
[00:27:38.240 --> 00:27:40.240]  身體的液體有種特別的香味
[00:27:40.240 --> 00:27:42.240]  很多我們那些
[00:27:42.240 --> 00:27:44.240]  名貴香水其實都是從這些來的
[00:27:44.240 --> 00:27:46.240]  在動物或是在什麼地方
[00:27:46.240 --> 00:27:48.240]  拿出去分泌那些
[00:27:48.240 --> 00:27:50.240]  某些特別香的東西
[00:27:50.240 --> 00:27:52.240]  有舍就自然香
[00:27:52.240 --> 00:27:54.240]  何須當風立呢 何須當著
[00:27:54.240 --> 00:27:56.240]  等風來吹 到處都香聞一下呢
[00:27:58.240 --> 00:28:00.240]  當然現代廣告世界
[00:28:00.240 --> 00:28:02.240]  有舍就固然香
[00:28:02.240 --> 00:28:04.240]  就還須當風立
[00:28:04.240 --> 00:28:06.240]  何須找人當代言人呢
[00:28:06.240 --> 00:28:08.240]  請打XXX牌胎
[00:28:08.240 --> 00:28:10.240]  請用XX牌眼鏡
[00:28:10.240 --> 00:28:12.240]  賣多少廣告 都是有舍
[00:28:12.240 --> 00:28:14.240]  雖然香 還須當風立
[00:28:14.240 --> 00:28:16.240]  甚至有些人誇大
[00:28:16.240 --> 00:28:18.240]  沒有舍就仍然香
[00:28:18.240 --> 00:28:20.240]  更須當風立
[00:28:20.240 --> 00:28:22.240]  何須這麼多假的東西呢
[00:28:22.240 --> 00:28:24.240]  請吃XX牌奶粉 原來是假奶粉
[00:28:24.240 --> 00:28:26.240]  死不死真是
[00:28:26.240 --> 00:28:28.240]  不賣廣告 真是多了
[00:28:28.240 --> 00:28:30.240]  總之人就是這樣
[00:28:30.240 --> 00:28:32.240]  為了榮譽 為了利益
[00:28:32.240 --> 00:28:34.240]  不道黃河生不死
[00:28:34.240 --> 00:28:36.240]  那些姓賢的書籍
[00:28:36.240 --> 00:28:38.240]  虎口婆心
[00:28:38.240 --> 00:28:40.240]  孔子孟子是這樣勸
[00:28:40.240 --> 00:28:42.240]  似乎沒什麼大作用
[00:28:42.240 --> 00:28:44.240]  我不是說自古以來
[00:28:44.240 --> 00:28:46.240]  有誰不讀論語呢 古人啊
[00:28:46.240 --> 00:28:48.240]  二千多年個個都讀
[00:28:48.240 --> 00:28:50.240]  結果一樣是這樣
[00:28:50.240 --> 00:28:52.240]  我們舉一個特別的例子
[00:28:52.240 --> 00:28:54.240]  唐朝的大文豪
[00:28:54.240 --> 00:28:56.240]  和韓愈齊明的
[00:28:56.240 --> 00:28:58.240]  大家聽過了 柳宗元
[00:28:58.240 --> 00:29:00.240]  唐宋伯大家 唐朝是他們兩個
[00:29:00.240 --> 00:29:02.240]  韓愈 柳宗元
[00:29:02.240 --> 00:29:04.240]  我們剛才引述過一大堆
[00:29:04.240 --> 00:29:06.240]  論語孔子的教訓
[00:29:06.240 --> 00:29:08.240]  他一定 自小反過來念都行
[00:29:08.240 --> 00:29:10.240]  說起反過來念
[00:29:10.240 --> 00:29:12.240]  人的腦子真的很神奇
[00:29:12.240 --> 00:29:14.240]  大概幾個星期前
[00:29:14.240 --> 00:29:16.240]  我真的有一次偶然按電視
[00:29:16.240 --> 00:29:18.240]  看見轉播上海 不知道什麼東西台
[00:29:18.240 --> 00:29:20.240]  就說那些天才神童
[00:29:20.240 --> 00:29:22.240]  都不是特別天才的 十元錢學東西是什麼都好
[00:29:22.240 --> 00:29:24.240]  學東西真的要趁小時候
[00:29:24.240 --> 00:29:26.240]  到練英文字母
[00:29:26.240 --> 00:29:28.240]  直念都幾乎練不齊
[00:29:28.240 --> 00:29:30.240]  ABCDEFGJK
[00:29:30.240 --> 00:29:32.240]  我終於記得了
[00:29:32.240 --> 00:29:34.240]  現在七十歲不太認得當年
[00:29:34.240 --> 00:29:36.240]  我大概那時十歲八歲
[00:29:36.240 --> 00:29:38.240]  我們讀中文學校出身的
[00:29:38.240 --> 00:29:40.240]  一輪我覺得我幾乎可以拿到諾貝爾
[00:29:40.240 --> 00:29:42.240]  好像告訴大家 因為我發現英文字母
[00:29:42.240 --> 00:29:44.240]  原來不只有26個那麼多 只有十多個
[00:29:44.240 --> 00:29:46.240]  我最新的發現
[00:29:46.240 --> 00:29:48.240]  我如果情報當局可能就拿到諾貝爾
[00:29:48.240 --> 00:29:50.240]  為什麼呢
[00:29:50.240 --> 00:29:52.240]  我一開始數都不夠26個
[00:29:52.240 --> 00:29:54.240]  我覺得可能人數錯了
[00:29:54.240 --> 00:29:56.240]  後來才發現 原來為什麼呢
[00:29:56.240 --> 00:29:58.240]  我的R和L分不開
[00:29:58.240 --> 00:30:00.240]  讀到L
[00:30:00.240 --> 00:30:02.240]  本來是MNOPQ
[00:30:02.240 --> 00:30:04.240]  L之後跟著STUV
[00:30:04.240 --> 00:30:06.240]  就糟了 縮了很多水
[00:30:06.240 --> 00:30:08.240]  那怎麼夠26個呢
[00:30:08.240 --> 00:30:10.240]  現在的小朋友真的厲害
[00:30:10.240 --> 00:30:12.240]  英雄出少年
[00:30:12.240 --> 00:30:14.240]  我親耳聽著
[00:30:14.240 --> 00:30:16.240]  那個小朋友面不改容
[00:30:16.240 --> 00:30:18.240]  從ZYX這樣亂上去
[00:30:18.240 --> 00:30:20.240]  你試一下很難的
[00:30:20.240 --> 00:30:22.240]  你只看田字遊戲就知道
[00:30:22.240 --> 00:30:24.240]  說上句說下句
[00:30:24.240 --> 00:30:26.240]  你就容易 問你上句
[00:30:26.240 --> 00:30:28.240]  你提下句容易
[00:30:28.240 --> 00:30:30.240]  問下句問你的上句難很多
[00:30:30.240 --> 00:30:32.240]  人的思維是這樣的習慣
[00:30:32.240 --> 00:30:34.240]  知道我說什麼了嗎
[00:30:34.240 --> 00:30:36.240]  12345下句是什麼
[00:30:36.240 --> 00:30:38.240]  67890當然容易
[00:30:38.240 --> 00:30:40.240]  67890上一句
[00:30:40.240 --> 00:30:42.240]  你這個Z才12345
[00:30:42.240 --> 00:30:44.240]  何況那句東西如果是唐詩
[00:30:44.240 --> 00:30:46.240]  更慘
[00:30:46.240 --> 00:30:48.240]  相逢何必曾相識
[00:30:48.240 --> 00:30:50.240]  上一句是什麼
[00:30:50.240 --> 00:30:52.240]  如果你說同似天涯淪落人
[00:30:52.240 --> 00:30:54.240]  下一句是什麼
[00:30:54.240 --> 00:30:56.240]  那你當然知道相逢何必曾相識
[00:30:56.240 --> 00:30:58.240]  反過來就慘了
[00:30:58.240 --> 00:31:00.240]  那天看見那個小朋友眼睛金金
[00:31:00.240 --> 00:31:02.240]  不停把英文字號26個
