
[00:00:00.000 --> 00:00:12.000]  今天我們要看的經文是記載在馬可福音第十三章二十八節到三十一節
[00:27:18.000 --> 00:27:20.000]  如果我們將這個問題
[00:27:20.000 --> 00:27:24.000]  放在當日門徒問耶穌的問題來解釋
[00:27:24.000 --> 00:27:27.000]  那個意義就是這樣
[00:27:27.000 --> 00:27:28.000]  耶穌說
[00:27:28.000 --> 00:27:31.000]  聖殿是必然要被毀的
[00:27:31.000 --> 00:27:34.000]  舊的時代是一定要過去的
[00:27:34.000 --> 00:27:36.000]  那門徒就緊張了
[00:27:36.000 --> 00:27:38.000]  他說那是什麼時候要過去
[00:27:38.000 --> 00:27:40.000]  要被毀呢
[00:27:40.000 --> 00:27:41.000]  耶穌就說
[00:27:41.000 --> 00:27:42.000]  沒錯
[00:27:42.000 --> 00:27:45.000]  春寒尿潮的日子
[00:27:45.000 --> 00:27:47.000]  已經過去了
[00:27:47.000 --> 00:27:49.000]  但是不要以為
[00:27:49.000 --> 00:27:52.000]  我們現在就是春宵苦短
[00:27:52.000 --> 00:27:57.000]  因為那個要來的是必然要來的
[00:27:57.000 --> 00:27:59.000]  我們不是說
[00:27:59.000 --> 00:28:01.000]  因為這個舊的秩序過去
[00:28:01.000 --> 00:28:03.000]  那我們就
[00:28:03.000 --> 00:28:05.000]  再沒有什麼美好的時光
[00:28:05.000 --> 00:28:07.000]  你試想一想
[00:28:07.000 --> 00:28:11.000]  譬如說你正在預備結婚的
[00:28:11.000 --> 00:28:13.000]  你不理會的話
[00:28:13.000 --> 00:28:14.000]  他再來
[00:28:14.000 --> 00:28:15.000]  搞這麼久
[00:28:15.000 --> 00:28:16.000]  追這麼久
[00:28:16.000 --> 00:28:17.000]  預備了這麼久
[00:28:17.000 --> 00:28:18.000]  儲了這麼久
[00:28:18.000 --> 00:28:20.000]  他現在說再來
[00:28:20.000 --> 00:28:22.000]  等一會兒可以嗎
[00:28:22.000 --> 00:28:25.000]  起碼讓我這麼多年的努力
[00:28:25.000 --> 00:28:27.000]  讓我享受到這麼多好不好
[00:28:27.000 --> 00:28:29.000]  那個就成了春的焦慮了
[00:28:29.000 --> 00:28:31.000]  我們就覺得好像春
[00:28:31.000 --> 00:28:33.000]  就是說美好的日子
[00:28:33.000 --> 00:28:34.000]  是來不到了
[00:28:34.000 --> 00:28:35.000]  耶穌說不要這樣想
[00:28:35.000 --> 00:28:37.000]  你不要以為有那個舊的聖殿
[00:28:37.000 --> 00:28:41.000]  就是保障了你所有的將來福祉
[00:28:41.000 --> 00:28:44.000]  你要看的是那個將來
[00:28:44.000 --> 00:28:45.000]  更燦爛的
[00:28:45.000 --> 00:28:49.000]  更豐收的夏日
[00:28:49.000 --> 00:28:51.000]  要來不及
[00:28:51.000 --> 00:28:53.000]  我預備結婚
[00:28:53.000 --> 00:28:55.000]  那就是說
[00:28:55.000 --> 00:28:58.000]  當那個更美好的夏日要來不及
[00:28:58.000 --> 00:29:00.000]  不是說我和我現在的未婚夫
[00:29:00.000 --> 00:29:01.000]  那個關係就斷了
[00:29:01.000 --> 00:29:03.000]  不是斷了
[00:29:03.000 --> 00:29:05.000]  而是說我們會進入一個
[00:29:05.000 --> 00:29:06.000]  更加燦爛
[00:29:06.000 --> 00:29:07.000]  更有果子
[00:29:07.000 --> 00:29:10.000]  更有果子的一個關係
[00:29:10.000 --> 00:29:11.000]  我不是說
[00:29:11.000 --> 00:29:13.000]  我現在在做的事
[00:29:13.000 --> 00:29:16.000]  突然間就有一種斷層的出現了
[00:29:16.000 --> 00:29:17.000]  什麼都完結了
[00:29:17.000 --> 00:29:19.000]  不是
[00:29:19.000 --> 00:29:21.000]  是在現在的
[00:29:21.000 --> 00:29:22.000]  我們一直盼望
[00:29:22.000 --> 00:29:25.000]  但是不能夠有把握成就的
[00:29:25.000 --> 00:29:27.000]  在耶穌再來的時候
[00:29:27.000 --> 00:29:29.000]  都會是
[00:29:29.000 --> 00:29:31.000]  超乎我們所想像的
[00:29:31.000 --> 00:29:33.000]  豐盛的成就
[00:29:33.000 --> 00:29:34.000]  為什麼呢
[00:29:34.000 --> 00:29:37.000]  因為人子近了
[00:29:37.000 --> 00:29:41.000]  整個了解我們的現在
[00:29:41.000 --> 00:29:43.000]  那個角度都改變了
[00:29:43.000 --> 00:29:47.000]  不是由我的昨日和今天來了解
[00:29:47.000 --> 00:29:51.000]  從明日來了解我今天
[00:29:51.000 --> 00:29:54.000]  從人子近了
[00:29:54.000 --> 00:29:56.000]  正在門口了
[00:29:56.000 --> 00:29:58.000]  從那個將來的角度
[00:29:58.000 --> 00:30:03.000]  重新解釋了解我的現在
[00:30:03.000 --> 00:30:05.000]  正是因為這樣
[00:30:05.000 --> 00:30:07.000]  耶穌就勸勸他們
[00:30:07.000 --> 00:30:08.000]  你們要警醒
[00:30:08.000 --> 00:30:10.000]  你們要討好
[00:30:10.000 --> 00:30:17.000]  你們要守候
[00:30:17.000 --> 00:30:20.000]  我們說
[00:30:20.000 --> 00:30:24.000]  這樣去了解那個無花果樹
[00:30:24.000 --> 00:30:26.000]  然後我們才可以
[00:30:26.000 --> 00:30:29.000]  是和整個馬可13章
[00:30:29.000 --> 00:30:31.000]  一直所說的信息
[00:30:31.000 --> 00:30:33.000]  是符合的
[00:30:33.000 --> 00:30:34.000]  還有
[00:30:34.000 --> 00:30:37.000]  和整個舊約猶太人
[00:30:37.000 --> 00:30:38.000]  所了解的無花果樹
[00:30:38.000 --> 00:30:42.000]  是符合的
[00:30:42.000 --> 00:30:47.000]  從來都沒有看到猶太復國這個問題
[00:30:47.000 --> 00:30:48.000]  從來沒有看到
[00:30:48.000 --> 00:30:49.000]  沒有說到這個問題
[00:30:49.000 --> 00:30:52.000]  沒有暗示到這些問題
[00:30:52.000 --> 00:30:53.000]  這個比喻
[00:30:53.000 --> 00:30:55.000]  第29節那裡說
[00:30:55.000 --> 00:30:57.000]  你什麼時候見到這些事
[00:30:57.000 --> 00:30:59.000]  你知道人子近了
[00:30:59.000 --> 00:31:01.000]  正在門口了
[00:31:01.000 --> 00:31:03.000]  這些事剛才我們說
[00:31:03.000 --> 00:31:05.000]  已經是明顯地指導
[00:31:05.000 --> 00:31:10.000]  是和聖殿庇位有關的
[00:31:10.000 --> 00:31:11.000]  那個意思
[00:31:11.000 --> 00:31:13.000]  耶穌是直著的比喻
[00:31:13.000 --> 00:31:17.000]  不是加深聖殿庇位的痛苦
[00:31:17.000 --> 00:31:18.000]  而指導的是說
[00:31:18.000 --> 00:31:21.000]  神能夠將能夠直著他的能力
[00:31:21.000 --> 00:31:22.000]  和慈愛
[00:31:22.000 --> 00:31:25.000]  將人間最痛苦的事
[00:31:25.000 --> 00:31:29.000]  是變成為最有盼望
[00:31:29.000 --> 00:31:30.000]  最燦爛
[00:31:30.000 --> 00:31:32.000]  最光明的事
[00:31:32.000 --> 00:31:36.000]  這個才是基督教所說的希望
[00:31:36.000 --> 00:31:40.000]  也是耶穌說到他在來的時候
[00:31:40.000 --> 00:31:43.000]  一直點點會引起教會
[00:31:43.000 --> 00:31:47.000]  這麼大的一個要傳福音的動力
[00:31:47.000 --> 00:31:50.000]  不是因為立刻有審判災難
[00:31:50.000 --> 00:31:55.000]  而是因為有耶穌基督的國度降臨
[00:31:55.000 --> 00:31:59.000]  我們人間所有的痛苦眼淚都要過去
[00:31:59.000 --> 00:32:03.000]  是這個福祉的信息
[00:32:03.000 --> 00:32:08.000]  叫信徒不再害怕地上種種的威嚇和剝奪
[00:32:08.000 --> 00:32:11.000]  但是整個舊約無花果樹是怎麼了解人
[00:32:11.000 --> 00:32:14.000]  怎麼用這個無花果樹這個比喻的
[00:32:14.000 --> 00:32:18.000]  讓我在先知書和智慧書
[00:32:18.000 --> 00:32:22.000]  選出兩個例子
[00:32:22.000 --> 00:32:26.000]  然後我們用一個反面的意義
[00:32:26.000 --> 00:32:32.000]  看到一個更加高層的意思
[00:32:32.000 --> 00:32:37.000]  在雅各書第2章第10節到第12節
[00:32:37.000 --> 00:32:45.000]  利用無花果樹來代表一個滿足的
[00:32:45.000 --> 00:32:49.000]  不假內求的一個環境
[00:32:49.000 --> 00:32:51.000]  請聽我讀
[00:32:51.000 --> 00:33:11.000]  (讀書)
[00:33:11.000 --> 00:33:34.000]  (讀書)
[00:33:34.000 --> 00:33:54.000]  (讀書)
[00:33:54.000 --> 00:34:06.000]  (讀書)
[00:34:06.000 --> 00:34:08.000]  但是我們透過一個反面
[00:34:08.000 --> 00:34:10.000]  我們有一個更強的意義
[00:34:10.000 --> 00:34:13.000]  這個就是哈巴谷書非常之出名的
[00:34:13.000 --> 00:34:18.000]  那個信心的海哥3章17、18節
[00:34:18.000 --> 00:34:19.000]  那裏說
[00:34:19.000 --> 00:34:37.000]  (讀書)
[00:34:37.000 --> 00:34:39.000]  換句話說
[00:34:39.000 --> 00:35:01.000]  (讀書)
[00:35:01.000 --> 00:35:02.000]  換句話說
[00:35:02.000 --> 00:35:14.000]  (讀書)
[00:35:14.000 --> 00:35:19.000]  特別是在約爾和雅各的兩個世界
[00:35:19.000 --> 00:35:21.000]  而去到哈巴谷的時代
[00:35:21.000 --> 00:35:22.000]  就算沒有這些
[00:35:22.000 --> 00:35:27.000]  (讀書)
[00:35:27.000 --> 00:35:28.000]  就算沒有這些
[00:35:28.000 --> 00:35:31.000]  我仍然欣著我的夜和華
[00:35:31.000 --> 00:35:35.000]  是歡欣因救我的神而起落的
[00:35:35.000 --> 00:35:38.000]  這個是無花果樹的比喻
[00:35:38.000 --> 00:35:41.000]  在舊約去到最高層次的一個比喻
[00:35:41.000 --> 00:35:45.000]  但是在這裏讓我們注意到正面的意思
[00:35:45.000 --> 00:35:50.000]  就說當無花果是法亂長葉
[00:35:50.000 --> 00:35:53.000]  上帝不再離開的同在
[00:35:53.000 --> 00:35:57.000]  就永遠與我們人間在一起
[00:35:57.000 --> 00:36:02.000]  這是28、29兩節所要傳遞的信息
[00:36:02.000 --> 00:36:04.000]  第30到31節
[00:36:04.000 --> 00:36:08.000]  這個是講到一個肯定的盼望
[00:36:08.000 --> 00:36:10.000]  一個肯定的盼望
[00:36:10.000 --> 00:36:14.000]  但是29節下半節就說正在門口
[00:36:14.000 --> 00:36:20.000]  那就是說強調希望立刻就成為現實
[00:36:20.000 --> 00:36:24.000]  那30節怎樣強調呢
[00:36:24.000 --> 00:36:26.000]  就是藉著第一句那裏
[00:36:26.000 --> 00:36:28.000]  我實在告訴你
[00:36:28.000 --> 00:36:30.000]  在那個希臘文那裏
[00:36:30.000 --> 00:36:34.000]  就是Amen, Nego, Humein
[00:36:34.000 --> 00:36:39.000]  它是用了一個不需要用的詞語來去加強它
[00:36:39.000 --> 00:36:41.000]  因為它們那些詞語通常就是
[00:36:41.000 --> 00:36:45.000]  藉著一個名字加一個後面的所謂美語
[00:36:45.000 --> 00:36:47.000]  就已經可以表達了
[00:36:47.000 --> 00:36:48.000]  但這裏它不是
[00:36:48.000 --> 00:36:53.000]  它是我清清楚楚告訴你
[00:36:53.000 --> 00:36:55.000]  不要忽略了它
[00:36:55.000 --> 00:36:57.000]  我實實實地告訴你
[00:36:57.000 --> 00:36:59.000]  Amen, Nego, Humein
[00:36:59.000 --> 00:37:02.000]  我確實地告訴你
[00:37:02.000 --> 00:37:05.000]  不要視之為等下
[00:37:05.000 --> 00:37:08.000]  用這個很強調的方法
[00:37:08.000 --> 00:37:10.000]  你讓我們看到
[00:37:10.000 --> 00:37:12.000]  看到什麼
[00:37:12.000 --> 00:37:17.000]  看到說這個世代還沒有過去
[00:37:17.000 --> 00:37:20.000]  這些事都要成就
[00:37:20.000 --> 00:37:22.000]  那什麼事呢
[00:37:22.000 --> 00:37:25.000]  明顯地當它說到這個世代
[00:37:25.000 --> 00:37:27.000]  一定是指到什麼呢
[00:37:27.000 --> 00:37:31.000]  是指到當時耶穌跟前那幫的門徒
[00:37:31.000 --> 00:37:34.000]  這個世代
[00:37:34.000 --> 00:37:37.000]  不可能是指到我們這個世代的
[00:37:37.000 --> 00:37:40.000]  所以起碼第一層的意思是什麼
[00:37:40.000 --> 00:37:43.000]  是指到那些事
[00:37:43.000 --> 00:37:50.000]  就是聖殿被毀耶路撒冷城淪陷那些事
[00:37:50.000 --> 00:37:53.000]  也是主後70年所發生的那些事
[00:37:53.000 --> 00:37:59.000]  就在門徒當時他們那一代發生了
[00:37:59.000 --> 00:38:01.000]  耶穌說
[00:38:01.000 --> 00:38:03.000]  當你看到這個事
[00:38:03.000 --> 00:38:06.000]  你就知道
[00:38:06.000 --> 00:38:09.000]  那個人子近了
[00:38:09.000 --> 00:38:11.000]  如果你看和合本的小字
[00:38:11.000 --> 00:38:13.000]  你會留意到人子近
[00:38:13.000 --> 00:38:15.000]  又可以解作什麼
[00:38:15.000 --> 00:38:17.000]  上帝的國近了
[00:38:17.000 --> 00:38:21.000]  神的國天國已經近了
[00:38:21.000 --> 00:38:25.000]  已經來到我們的門口了
[00:38:25.000 --> 00:38:27.000]  然後31節
[00:38:27.000 --> 00:38:29.000]  那裡又特別
[00:38:29.000 --> 00:38:31.000]  他說天地要廢去
[00:38:31.000 --> 00:38:33.000]  我的話卻不能廢去
[00:38:33.000 --> 00:38:35.000]  我們大家都知道這句說話是來自哪裡的
[00:38:35.000 --> 00:38:37.000]  是編是不是
[00:38:37.000 --> 00:38:39.000]  102篇2527節
[00:38:39.000 --> 00:38:41.000]  以及以賽亞書46章第8節
[00:38:41.000 --> 00:38:43.000]  51章第6節
[00:38:43.000 --> 00:38:46.000]  是舊約我們很常讀到的兩節經文
[00:38:46.000 --> 00:38:48.000]  但這兩節為什麼會突然出現在這裡
[00:38:48.000 --> 00:38:54.000]  原來我們一直以為我們人間的希望
[00:38:54.000 --> 00:38:56.000]  就是我們能夠看得到的這個世界
[00:38:56.000 --> 00:38:58.000]  我們說去撈世界
[00:38:58.000 --> 00:39:00.000]  我們說去找世界
[00:39:00.000 --> 00:39:02.000]  為什麼我們要撈去找
[00:39:02.000 --> 00:39:05.000]  因為我們說這個是唯一真正有把握
[00:39:05.000 --> 00:39:07.000]  是我們拿得住的
[00:39:07.000 --> 00:39:08.000]  為什麼我們節衣縮食
[00:39:08.000 --> 00:39:09.000]  我們要去供樓說
[00:39:09.000 --> 00:39:11.000]  有層樓拿手
[00:39:11.000 --> 00:39:13.000]  在這裡是唯一有保障的
[00:39:13.000 --> 00:39:17.000]  我們的扭狂和扭的饑渴感
[00:39:17.000 --> 00:39:19.000]  全世界都沒有人看到的
[00:39:19.000 --> 00:39:21.000]  我們發覺有層樓就等於得救了
[00:39:21.000 --> 00:39:24.000]  沒有層樓就等於煉獄或者地獄
[00:39:24.000 --> 00:39:28.000]  他說這個是世界
[00:39:28.000 --> 00:39:30.000]  你層樓都不是個世界
[00:39:30.000 --> 00:39:33.000]  但你對我們是一個世界
[00:39:33.000 --> 00:39:37.000]  我們說我們能夠見到能夠有把握
[00:39:37.000 --> 00:39:39.000]  能夠抓緊的就是這個世界
[00:39:39.000 --> 00:39:40.000]  這些物質
[00:39:40.000 --> 00:39:42.000]  但這裡怎麼樣
[00:39:42.000 --> 00:39:47.000]  他把整個盼望倒轉過來
[00:39:47.000 --> 00:39:50.000]  我們以為有把握
[00:39:50.000 --> 00:39:54.000]  有渣拿的
[00:39:54.000 --> 00:39:57.000]  他能夠有把握、有渣拿可以存在
[00:39:57.000 --> 00:39:59.000]  是因為上帝的道
[00:39:59.000 --> 00:40:01.000]  上帝的話的支持
[00:40:01.000 --> 00:40:03.000]  他才可以存在
[00:40:03.000 --> 00:40:08.000]  才可以繼續成為有渣拿
[00:40:08.000 --> 00:40:09.000]  但有一天
[00:40:09.000 --> 00:40:12.000]  連這個天和地
[00:40:12.000 --> 00:40:13.000]  我們的宇宙萬物
[00:40:13.000 --> 00:40:15.000]  我們的世界都要過去
[00:40:15.000 --> 00:40:18.000]  不要說我們的扭
[00:40:18.000 --> 00:40:22.000]  大家都可能沒有經歷都會知道
[00:40:22.000 --> 00:40:26.000]  幾十年前的上海
[00:40:26.000 --> 00:40:31.000]  很多人都將自己的扭當作他的世界
[00:40:31.000 --> 00:40:33.000]  認為有扭握手
[00:40:33.000 --> 00:40:35.000]  就是最有保障的
[00:40:35.000 --> 00:40:41.000]  日夜之間他們的天地過去了
[00:40:41.000 --> 00:40:42.000]  我們不會說
[00:40:42.000 --> 00:40:43.000]  當然不會說
[00:40:43.000 --> 00:40:44.000]  也不想想
[00:40:44.000 --> 00:40:45.000]  有一天我們天地
[00:40:45.000 --> 00:40:46.000]  香港的天地
[00:40:46.000 --> 00:40:47.000]  又是這樣重複一次
[00:40:47.000 --> 00:40:48.000]  又要過去
[00:40:48.000 --> 00:40:50.000]  我們說不會了
[00:40:50.000 --> 00:40:51.000]  大概不會了
[00:40:51.000 --> 00:40:52.000]  我們不想聽到
[00:40:52.000 --> 00:40:54.000]  但我們一定要面對的
[00:40:54.000 --> 00:40:56.000]  也許會也許不會
[00:40:56.000 --> 00:40:59.000]  上帝的話肯定不會
[00:40:59.000 --> 00:41:00.000]  這是為什麼
[00:41:00.000 --> 00:41:03.000]  他再一次藉著這個舊約的思想
[00:41:03.000 --> 00:41:06.000]  告訴我們什麼是真正的希望
[00:41:06.000 --> 00:41:07.000]  真正的希望
[00:41:07.000 --> 00:41:11.000]  不是我們看為有渣拿的世界
[00:41:11.000 --> 00:41:13.000]  有真正的希望
[00:41:13.000 --> 00:41:15.000]  是上帝的話
[00:41:15.000 --> 00:41:17.000]  天地要廢去
[00:41:17.000 --> 00:41:19.000]  我的話一點一話
[00:41:19.000 --> 00:41:22.000]  都不可以廢去
[00:41:22.000 --> 00:41:23.000]  但在這裡
[00:41:23.000 --> 00:41:26.000]  它和舊約有這麼多的不同
[00:41:26.000 --> 00:41:28.000]  那個不同
[00:41:28.000 --> 00:41:31.000]  就是說
[00:41:31.000 --> 00:41:36.000]  上帝現在在這裡就等同了基督
[00:41:36.000 --> 00:41:41.000]  尼塞亞國度就等同了基督的國度
[00:41:41.000 --> 00:41:46.000]  是一個很強烈的基督論的味道
[00:41:46.000 --> 00:41:50.000]  舊約是不可以施以的
[00:41:50.000 --> 00:41:51.000]  在這裡
[00:41:51.000 --> 00:41:53.000]  耶穌華的話等同了
[00:41:53.000 --> 00:41:54.000]  我的話
[00:41:54.000 --> 00:41:55.000]  耶穌基督的話
[00:41:55.000 --> 00:41:57.000]  耶穌華的國度
[00:41:57.000 --> 00:41:58.000]  耶穌華的將來
[00:41:58.000 --> 00:42:01.000]  成為了基督的國度
[00:42:01.000 --> 00:42:02.000]  和基督的將來
[00:42:02.000 --> 00:42:07.000]  這個比喻是比較特別的
[00:42:07.000 --> 00:42:11.000]  我們解釋了這四節的聖經這個比喻
[00:42:11.000 --> 00:42:13.000]  我們現在要試問一下
[00:42:13.000 --> 00:42:17.000]  到底這個比喻對當日是什麼意思
[00:42:17.000 --> 00:42:21.000]  對我們又有什麼意思
[00:42:21.000 --> 00:42:27.000]  整個比喻的中心就是人子近了
[00:42:27.000 --> 00:42:31.000]  這個人子近了所帶來的希望
[00:42:31.000 --> 00:42:34.000]  這個希望是有兩層意義的
[00:42:34.000 --> 00:42:36.000]  就是那個保世性的意義
[00:42:36.000 --> 00:42:39.000]  和個人性的意義
[00:42:39.000 --> 00:42:41.000]  我們先看了什麼是
[00:42:41.000 --> 00:42:44.000]  我們一般人所看為有希望的
[00:42:44.000 --> 00:42:48.000]  我們發覺原來我們基督和我們所慰的有希望
[00:42:48.000 --> 00:42:51.000]  常常都是脫離了
[00:42:51.000 --> 00:42:53.000]  上帝的話
[00:42:53.000 --> 00:42:55.000]  脫離了聖經的啟示
[00:42:55.000 --> 00:42:56.000]  來了解那個希望
[00:42:56.000 --> 00:43:00.000]  結果搞到我們的希望和世人
[00:43:00.000 --> 00:43:02.000]  是沒有什麼分別的
[00:43:02.000 --> 00:43:04.000]  譬如我們一般人說
[00:43:04.000 --> 00:43:07.000]  我們常常要
[00:43:07.000 --> 00:43:11.000]  做最好的希望
[00:43:11.000 --> 00:43:13.000]  做最好的希望
[00:43:13.000 --> 00:43:16.000]  又要做最壞的打算
[00:43:16.000 --> 00:43:20.000]  Hope for the best
[00:43:20.000 --> 00:43:24.000]  and prepare for the worst
[00:43:24.000 --> 00:43:27.000]  我們基督徒都是這樣看的
[00:43:27.000 --> 00:43:30.000]  我們和世界和希臘人
[00:43:30.000 --> 00:43:32.000]  完全沒有分別的
[00:43:32.000 --> 00:43:35.000]  結果我們的希望
[00:43:35.000 --> 00:43:41.000]  就上心有一些悲觀的認命的思想
[00:43:41.000 --> 00:43:46.000]  和希臘的希望非常相似
[00:43:46.000 --> 00:43:51.000]  和聖經的希望毫無關係
[00:43:51.000 --> 00:43:56.000]  希臘人他怎樣了解他們的希望呢
[00:43:56.000 --> 00:43:59.000]  這種希臘式的希望
[00:43:59.000 --> 00:44:01.000]  和我們今天香港式的
[00:44:01.000 --> 00:44:03.000]  說是說加拿大式
[00:44:03.000 --> 00:44:05.000]  台灣式
[00:44:05.000 --> 00:44:06.000]  美國式
[00:44:06.000 --> 00:44:09.000]  有什麼不同呢
[00:44:09.000 --> 00:44:12.000]  希臘人他所了解的希望
[00:44:12.000 --> 00:44:18.000]  是一種人對將來那種中性的期待
[00:44:18.000 --> 00:44:21.000]  內容可以是好
[00:44:21.000 --> 00:44:25.000]  也可以是不好的
[00:44:25.000 --> 00:44:27.000]  在我們現代人
[00:44:27.000 --> 00:44:29.000]  我們的宿命論
[00:44:29.000 --> 00:44:31.000]  就是很近這種形式的希望
[00:44:31.000 --> 00:44:33.000]  譬如我們說
[00:44:33.000 --> 00:44:35.000]  是你的就是你的
[00:44:35.000 --> 00:44:37.000]  不是你的就是你的
[00:44:37.000 --> 00:44:40.000]  整定的
[00:44:40.000 --> 00:44:41.000]  我們就說
[00:44:41.000 --> 00:44:45.000]  我們一生人吃多少穿多少整定的
[00:44:45.000 --> 00:44:48.000]  你不會穿多件又不會穿少件的
[00:44:48.000 --> 00:44:53.000]  這就是我們對將來那種中性的盼望
[00:44:53.000 --> 00:44:55.000]  可以是好
[00:44:55.000 --> 00:44:58.000]  可以是壞
[00:44:58.000 --> 00:45:03.000]  你在聖經裏面何時看到這種思想的
[00:45:03.000 --> 00:45:07.000]  原來這種源於希臘思想的希望
[00:45:07.000 --> 00:45:10.000]  它有四種的表達方式
[00:45:10.000 --> 00:45:12.000]  第一
[00:45:12.000 --> 00:45:18.000]  就是人在幻覺裏面以為必然要來到的
[00:45:18.000 --> 00:45:22.000]  這些的命運是不可以逃避的
[00:45:22.000 --> 00:45:25.000]  第二
[00:45:25.000 --> 00:45:30.000]  是本於人對他自己現今的所有
[00:45:30.000 --> 00:45:35.000]  而作出一種將來的展望、壞投射
[00:45:35.000 --> 00:45:39.000]  在現代譬如好像那些將來論者
[00:45:39.000 --> 00:45:41.000]  Futurologist
[00:45:41.000 --> 00:45:45.000]  例如第三波的震撼或者衝擊
[00:45:45.000 --> 00:45:49.000]  這些就是將來學的作品
[00:45:49.000 --> 00:45:52.000]  Future Shock
[00:45:52.000 --> 00:45:55.000]  第三種
[00:45:55.000 --> 00:46:02.000]  就是一種人對自己存在的信心、自存的信心
[00:46:02.000 --> 00:46:06.000]  譬如好像什麼
[00:46:06.000 --> 00:46:10.000]  譬如我們相信人力勝天
[00:46:10.000 --> 00:46:14.000]  我們相信我們的奮鬥可以創造出一個更美好的明天
[00:46:14.000 --> 00:46:16.000]  又或者在哲學上面
[00:46:16.000 --> 00:46:19.000]  好像實存主義者所叫人的
[00:46:19.000 --> 00:46:25.000]  你一定要為自己的將來作出一個合法的決定
[00:46:25.000 --> 00:46:27.000]  Authentic Decision
[00:46:27.000 --> 00:46:30.000]  這個是實存主義的那種形式
[00:46:30.000 --> 00:46:32.000]  也是現代人的
[00:46:32.000 --> 00:46:34.000]  第四個形式
[00:46:34.000 --> 00:46:37.000]  像柏拉圖那種企圖盼望
[00:46:37.000 --> 00:46:43.000]  可以越過這個物界的纏繞進入靈界的那種超越
[00:46:43.000 --> 00:46:49.000]  在現代就近似好像新紀元運動
[00:46:49.000 --> 00:46:52.000]  人不斷要突破自我
[00:46:52.000 --> 00:46:57.000]  或是部分的那些所謂靈恩派的人
[00:46:57.000 --> 00:46:59.000]  盼望借著聖靈的幫助
[00:46:59.000 --> 00:47:02.000]  叫我們可以在生意一本萬里
[00:47:02.000 --> 00:47:05.000]  叫我們可以破裂的人際關係
[00:47:05.000 --> 00:47:07.000]  不用改變自己的行為
[00:47:07.000 --> 00:47:08.000]  可以改變到對方
[00:47:08.000 --> 00:47:11.000]  這一類的想當然的
[00:47:11.000 --> 00:47:18.000]  以及沒有信仰的因素的希望
[00:47:18.000 --> 00:47:21.000]  這些所有對希望的了解
[00:47:21.000 --> 00:47:23.000]  有一個共同點的
[00:47:23.000 --> 00:47:25.000]  就是它對將來的了解
[00:47:25.000 --> 00:47:27.000]  對自己的前面的了解
[00:47:27.000 --> 00:47:30.000]  是完全本於我們昔日
[00:47:30.000 --> 00:47:32.000]  我們過去的經驗
[00:47:32.000 --> 00:47:35.000]  我現在有多少本錢
[00:47:35.000 --> 00:47:38.000]  以及我能夠為將來可以作出多少的努力
[00:47:38.000 --> 00:47:45.000]  全部是本於我自己能夠有多少來做本位的
[00:47:45.000 --> 00:47:48.000]  但是我們看我們自己實際的情況是這樣
[00:47:48.000 --> 00:47:50.000]  我們看我們的過去
[00:47:50.000 --> 00:47:52.000]  我們失敗的多
[00:47:52.000 --> 00:47:54.000]  看我們現今
[00:47:54.000 --> 00:47:55.000]  我們本錢
[00:47:55.000 --> 00:47:57.000]  有限公司的不得了
[00:47:57.000 --> 00:47:59.000]  我們看我們的將來
[00:47:59.000 --> 00:48:00.000]  我們常常發覺
[00:48:00.000 --> 00:48:03.000]  將來的努力是努力不計的
[00:48:03.000 --> 00:48:06.000]  是不能夠恆久地努力的
[00:48:06.000 --> 00:48:07.000]  結果是怎樣的
[00:48:07.000 --> 00:48:09.000]  結果就是我們現代人
[00:48:09.000 --> 00:48:13.000]  我們對自己的形象很低落
[00:48:13.000 --> 00:48:18.000]  我們對我們自己的將來很灰暗
[00:48:18.000 --> 00:48:20.000]  你看看這兩句話
[00:48:20.000 --> 00:48:24.000]  能不能夠概括了今天的中學生
[00:48:24.000 --> 00:48:27.000]  以及今天大部分的成年人
[00:48:27.000 --> 00:48:29.000]  他所了解的自己
[00:48:29.000 --> 00:48:31.000]  他所了解的將來
[00:48:31.000 --> 00:48:35.000]  是因為我們所了解的希望和將來
[00:48:35.000 --> 00:48:39.000]  脫離了聖經的啟示
[00:48:39.000 --> 00:48:41.000]  我們只是按世人
[00:48:41.000 --> 00:48:42.000]  按希臘
[00:48:42.000 --> 00:48:43.000]  按我們的社會
[00:48:43.000 --> 00:48:45.000]  來了解我們的將來
[00:48:45.000 --> 00:48:50.000]  結果我們的將來就沒有什麼希望了
[00:48:50.000 --> 00:48:53.000]  聖經所了解的希望是怎樣的
[00:48:53.000 --> 00:48:58.000]  不是從人作本位來出發的
[00:48:58.000 --> 00:49:00.000]  聖經所了解的希望
[00:49:00.000 --> 00:49:03.000]  永遠是從上帝的工作
[00:49:03.000 --> 00:49:07.000]  以及應許來出發的
[00:49:07.000 --> 00:49:10.000]  然後呢
[00:49:10.000 --> 00:49:13.000]  才看到我們會有什麼希望
[00:49:13.000 --> 00:49:15.000]  會有什麼將來
[00:49:15.000 --> 00:49:21.000]  上帝的工作就是神救以色列人出外籍
[00:49:21.000 --> 00:49:25.000]  入加南這個的經驗
[00:49:25.000 --> 00:49:31.000]  神的應許是本於耶穌基督的死和復活
[00:49:31.000 --> 00:49:34.000]  就告訴我們他的死告訴我們
[00:49:34.000 --> 00:49:36.000]  我們現今所有的秩序
