
[00:00:00.000 --> 00:00:06.400]  聽說如果要錄就站在這裡比較好
[00:16:12.440 --> 00:16:14.840]  使你僕人現今亨通
[00:16:14.840 --> 00:16:17.240]  在王面前蒙恩
[00:16:17.240 --> 00:16:19.840]  我是作王走政的
[00:16:19.840 --> 00:16:22.640]  最後他想說這件事
[00:16:22.640 --> 00:16:24.040]  我不知道大家有沒有試過
[00:16:24.040 --> 00:16:25.040]  我經常
[00:16:25.040 --> 00:16:26.040]  我的學生是這樣
[00:16:26.040 --> 00:16:27.240]  說了一大輪之後
[00:16:27.240 --> 00:16:30.040]  我很想聽他最後想問什麼
[00:16:30.040 --> 00:16:31.640]  Dr. Wong你真是好
[00:16:31.640 --> 00:16:34.440]  好了 最後是什麼呢?
[00:16:34.440 --> 00:16:36.440]  說了這麼多這些
[00:16:36.440 --> 00:16:37.040]  你想說什麼?
[00:16:37.040 --> 00:16:37.640]  實在是因
[00:16:37.640 --> 00:16:38.640]  因為他想說什麼呢?
[00:16:38.640 --> 00:16:44.240]  神求你讓我在我老闆面前蒙恩
[00:16:44.240 --> 00:16:45.040]  為什麼呢?
[00:16:45.040 --> 00:16:49.240]  他的老闆就是亞特薩西王
[00:16:49.240 --> 00:16:50.840]  皇帝肯讓他做
[00:16:50.840 --> 00:16:51.640]  就什麼都可以
[00:16:51.640 --> 00:16:53.040]  皇帝不肯讓他做
[00:16:53.040 --> 00:16:54.240]  就不可以了
[00:16:54.240 --> 00:16:55.840]  所以他要求神
[00:16:55.840 --> 00:17:01.240]  感動皇帝讓他回去重建城墻
[00:17:01.240 --> 00:17:02.240]  就是這樣
[00:17:02.240 --> 00:17:05.240]  好 接著我們讀第二章
[00:17:05.240 --> 00:17:07.440]  第二章的第一節
[00:17:07.440 --> 00:17:10.840]  亞特薩西王二十年離散月
[00:17:10.840 --> 00:17:13.240]  在王面前擺酒
[00:17:13.240 --> 00:17:15.840]  我拿起酒來奉給王
[00:17:15.840 --> 00:17:19.640]  我素來在王面前沒有愁容
[00:17:19.640 --> 00:17:22.040]  是 讀第二節
[00:17:22.040 --> 00:17:24.240]  王對我說
[00:17:24.240 --> 00:17:25.640]  你既沒有病
[00:17:25.640 --> 00:17:28.040]  為什麼面帶愁容呢?
[00:17:28.040 --> 00:17:29.440]  這不是別的
[00:17:29.440 --> 00:17:32.040]  必是你心中愁煩
[00:17:32.040 --> 00:17:34.240]  於是我甚懼怕
[00:17:34.240 --> 00:17:37.640]  是 剛才你讀得很敬虔
[00:17:37.640 --> 00:17:40.240]  你想想皇帝和尼西米說這句話時
[00:17:40.240 --> 00:17:42.240]  是怎樣的語氣
[00:17:42.240 --> 00:17:43.240]  大家有沒有試過
[00:17:43.240 --> 00:17:45.640]  我不知道叫什麼
[00:17:45.640 --> 00:17:46.440]  Power Lunch
[00:17:46.440 --> 00:17:48.640]  什麼老闆請你去那裡
[00:17:48.640 --> 00:17:50.440]  然後你的臉色不太好
[00:17:50.440 --> 00:17:51.440]  然後老闆說
[00:17:51.440 --> 00:17:52.240]  什麼事?
[00:17:52.240 --> 00:17:53.440]  今天你是不是不舒服?
[00:17:53.440 --> 00:17:56.440]  那一刻的感覺
[00:17:56.440 --> 00:17:58.640]  就算說得多好
[00:17:58.640 --> 00:18:01.440]  背後也可以很不好
[00:18:01.440 --> 00:18:02.840]  不要忘記那個是皇帝
[00:18:02.840 --> 00:18:04.840]  一句話就人頭落地
[00:18:04.840 --> 00:18:05.240]  你知道嗎?
[00:18:05.240 --> 00:18:06.640]  所以他就很害怕
[00:18:06.640 --> 00:18:09.040]  這是離散月
[00:18:09.040 --> 00:18:12.440]  剛才一章一至是說基斯留月
[00:18:12.440 --> 00:18:15.840]  基斯留月是十一、十二月左右
[00:18:15.840 --> 00:18:19.640]  離散月是三月、四月左右
[00:18:19.640 --> 00:18:22.240]  即是說中間有四個月
[00:18:22.240 --> 00:18:23.440]  中間這四個月
[00:18:23.440 --> 00:18:24.440]  尼西米在做什麼呢?
[00:18:24.440 --> 00:18:26.040]  實際上尼西米在中間
[00:18:26.040 --> 00:18:30.040]  禁食祈禱在神面前哀哭
[00:18:30.040 --> 00:18:33.440]  現在就真的給他一個機會說
[00:18:33.440 --> 00:18:34.840]  我想和你說一件事
[00:18:34.840 --> 00:18:36.440]  尼西米是害怕的
[00:18:36.440 --> 00:18:37.640]  你知道嗎?
[00:18:37.640 --> 00:18:38.640]  他不敢說話
[00:18:38.640 --> 00:18:40.640]  這次不是說他祈禱完之後
[00:18:40.640 --> 00:18:43.040]  覺得神感動他說話
[00:18:43.040 --> 00:18:45.440]  大家有沒有試過想這件事?
[00:18:45.440 --> 00:18:46.040]  主啊
[00:18:46.040 --> 00:18:46.840]  求你感動我
[00:18:46.840 --> 00:18:48.440]  知道什麼時候最適合說話
[00:18:48.440 --> 00:18:49.440]  是嗎?
[00:18:49.440 --> 00:18:50.440]  不過你可以試一下
[00:18:50.440 --> 00:18:51.840]  用這個例子
[00:18:51.840 --> 00:18:52.240]  主啊
[00:18:52.240 --> 00:18:53.840]  不如你感動人
[00:18:53.840 --> 00:18:54.640]  逼我說話
[00:18:54.640 --> 00:18:55.840]  什麼時候?
[00:18:55.840 --> 00:18:57.840]  這個實在他都不知道
[00:18:57.840 --> 00:18:58.840]  他在祈禱
[00:18:58.840 --> 00:19:00.240]  心大心細
[00:19:00.240 --> 00:19:01.240]  是不是今天說好呢?
[00:19:01.240 --> 00:19:02.240]  明天說好呢?
[00:19:02.240 --> 00:19:03.440]  看到皇帝開心
[00:19:03.440 --> 00:19:04.240]  他又不敢說話
[00:19:04.240 --> 00:19:05.640]  因為你惹他生氣
[00:19:05.640 --> 00:19:06.840]  他這麼開心
[00:19:06.840 --> 00:19:08.040]  如果他不開心
[00:19:08.040 --> 00:19:09.240]  你就更加不想說話
[00:19:09.240 --> 00:19:11.440]  因為這樣一定不行
[00:19:11.440 --> 00:19:13.240]  大家有沒有看過那個
[00:19:13.240 --> 00:19:16.240]  一個女孩想借錢的那個廣告
[00:19:16.240 --> 00:19:17.040]  媽媽
[00:19:17.040 --> 00:19:17.840]  媽媽很開心
[00:19:17.840 --> 00:19:18.440]  哈哈哈哈
[00:19:18.440 --> 00:19:19.840]  他就不好意思說話
[00:19:19.840 --> 00:19:20.640]  另外那個
[00:19:20.640 --> 00:19:22.040]  不知道是不是男朋友還是什麼
[00:19:22.040 --> 00:19:22.840]  不是
[00:19:22.840 --> 00:19:24.640]  是一個朋友
[00:19:24.640 --> 00:19:27.640]  那個朋友真的聽到他不知道
[00:19:27.640 --> 00:19:29.440]  馬上拿著電話走出去
[00:19:29.440 --> 00:19:32.840]  那個男孩就以為他有表錯情
[00:19:32.840 --> 00:19:33.440]  就是這樣
[00:19:33.440 --> 00:19:34.440]  有時候
[00:19:34.440 --> 00:19:37.640]  你什麼時候出聲說話
[00:19:37.640 --> 00:19:38.440]  心大心細
[00:19:38.440 --> 00:19:38.840]  我告訴你
[00:19:38.840 --> 00:19:40.440]  不是只有他是這樣
[00:19:40.440 --> 00:19:41.640]  以色列也是這樣
[00:19:41.640 --> 00:19:43.640]  以色列那個阿徐老王
[00:19:43.640 --> 00:19:46.240]  以色列請皇帝來吃飯的皇帝
[00:19:46.240 --> 00:19:49.440]  你猜他知不知道他有話要說嗎?
[00:19:49.440 --> 00:19:50.440]  當然知道
[00:19:50.440 --> 00:19:52.040]  為什麼你們好像不知道
[00:19:52.040 --> 00:19:53.440]  哈哈哈哈
[00:19:53.440 --> 00:19:55.240]  如果無緣無故那個學生
[00:19:55.240 --> 00:19:57.240]  哪個朋友跟你說
[00:19:57.240 --> 00:19:58.240]  我請你吃飯
[00:19:58.240 --> 00:20:00.240]  你當然說吃什麼飯
[00:20:00.240 --> 00:20:02.240]  這餐飯吃不吃得下
[00:20:02.240 --> 00:20:04.240]  我這個學生有時候問我請吃飯
[00:20:04.240 --> 00:20:05.240]  我也想一下
[00:20:05.240 --> 00:20:08.240]  這餐飯是什麼
[00:20:08.240 --> 00:20:10.240]  吃完之後
[00:20:10.240 --> 00:20:11.240]  沒有說話
[00:20:11.240 --> 00:20:13.240]  接著他說不如你明天又來
[00:20:13.240 --> 00:20:14.240]  皇帝
[00:20:14.240 --> 00:20:15.240]  皇帝就想
[00:20:15.240 --> 00:20:16.240]  好
[00:20:16.240 --> 00:20:17.240]  明天又來看看你說什麼
[00:20:17.240 --> 00:20:19.240]  誰知道他明天都不說
[00:20:19.240 --> 00:20:21.240]  接著又第三天
[00:20:21.240 --> 00:20:23.240]  第三天當然要出聲
[00:20:23.240 --> 00:20:25.240]  所以以色列也是逼出來的
[00:20:25.240 --> 00:20:27.240]  沒辦法
[00:20:27.240 --> 00:20:29.240]  每天都叫皇帝來吃飯
[00:20:29.240 --> 00:20:31.240]  接著要說的東西不說是不行的
[00:20:31.240 --> 00:20:34.240]  最後他就說了出來
[00:20:34.240 --> 00:20:36.240]  尼希米就是這樣
[00:20:36.240 --> 00:20:38.240]  所以你不要以為
[00:20:38.240 --> 00:20:40.240]  聖經裡面的人很有信心
[00:20:40.240 --> 00:20:41.240]  尼希米不是
[00:20:41.240 --> 00:20:42.240]  以色列不是
[00:20:42.240 --> 00:20:43.240]  再說下去
[00:20:43.240 --> 00:20:45.240]  不少例子都是這樣
[00:20:45.240 --> 00:20:46.240]  他們心大心細
[00:20:46.240 --> 00:20:47.240]  不知道什麼時候出聲
[00:20:47.240 --> 00:20:48.240]  期就期到
[00:20:48.240 --> 00:20:50.240]  他們很想有一樣東西
[00:20:50.240 --> 00:20:52.240]  但是不知道怎麼樣去出聲
[00:20:52.240 --> 00:20:54.240]  使那件事發生
[00:20:54.240 --> 00:20:56.240]  這次是神逼他的
[00:20:56.240 --> 00:21:00.240]  皇帝當然最後很友善
[00:21:00.240 --> 00:21:02.240]  就給了他回去
[00:21:02.240 --> 00:21:06.240]  他甚至在第二章第七節
[00:21:06.240 --> 00:21:08.240]  我有對王說
[00:21:08.240 --> 00:21:10.240]  王若喜歡
[00:21:10.240 --> 00:21:12.240]  求王賜我詔書
[00:21:12.240 --> 00:21:14.240]  通知大河西的省長
[00:21:14.240 --> 00:21:16.240]  准我經過
[00:21:16.240 --> 00:21:17.240]  直到猶大
[00:21:17.240 --> 00:21:20.240]  這些好像是通行證的東西
[00:21:20.240 --> 00:21:21.240]  舊時很重要
[00:21:21.240 --> 00:21:26.240]  那些人是要省過省的
[00:21:26.240 --> 00:21:28.240]  這是一個帝國
[00:21:28.240 --> 00:21:31.240]  他在蘇珊城去到耶路撒冷
[00:21:31.240 --> 00:21:34.240]  是要經過很多別的國家
[00:21:34.240 --> 00:21:36.240]  但是波斯是帝國
[00:21:36.240 --> 00:21:40.240]  所以他在帝國邊境裡面走
[00:21:40.240 --> 00:21:42.240]  但是都是不同的皇帝
[00:21:42.240 --> 00:21:43.240]  小皇帝
[00:21:43.240 --> 00:21:44.240]  我們知道的
[00:21:44.240 --> 00:21:45.240]  從考古學
[00:21:45.240 --> 00:21:47.240]  我們知道這些信很能用
[00:21:47.240 --> 00:21:48.240]  你知不知道
[00:21:48.240 --> 00:21:49.240]  你去到一個地方
[00:21:49.240 --> 00:21:51.240]  你拿出一個信
[00:21:51.240 --> 00:21:53.240]  當地的皇帝
[00:21:53.240 --> 00:21:54.240]  或者權柄的人
[00:21:54.240 --> 00:21:56.240]  立刻要保護你
[00:21:56.240 --> 00:21:58.240]  從你入境到你出境那一刻
[00:21:58.240 --> 00:22:00.240]  然後就幫你排好東西
[00:22:00.240 --> 00:22:02.240]  甚至要派人來保護你
[00:22:02.240 --> 00:22:03.240]  讓你沒事
[00:22:03.240 --> 00:22:06.240]  安安定定地告出去
[00:22:06.240 --> 00:22:07.240]  你一出了之後
[00:22:07.240 --> 00:22:08.240]  他就不用理你
[00:22:08.240 --> 00:22:11.240]  到下一個就要顧你的安全
[00:22:11.240 --> 00:22:13.240]  他就需要這個
[00:22:13.240 --> 00:22:15.240]  他就問了皇帝拿這個
[00:22:15.240 --> 00:22:16.240]  不過他不只是拿這個
[00:22:16.240 --> 00:22:18.240]  他還要多拿一份書
[00:22:18.240 --> 00:22:21.240]  這個書就是要木材那些東西
[00:22:21.240 --> 00:22:26.240]  二章第八節
[00:22:26.240 --> 00:22:27.240]  為什麼呢?
[00:22:27.240 --> 00:22:29.240]  因為木材是資源
[00:22:29.240 --> 00:22:30.240]  今時今日都是
[00:22:30.240 --> 00:22:32.240]  我們不可以去別人國家那裡
[00:22:32.240 --> 00:22:35.240]  砍伐別人的樹木那些東西
[00:22:35.240 --> 00:22:37.240]  什麼資源的東西
[00:22:37.240 --> 00:22:39.240]  實在是哪個國家都好
[00:22:39.240 --> 00:22:40.240]  都會很保護
[00:22:40.240 --> 00:22:41.240]  當時都是
[00:22:41.240 --> 00:22:42.240]  他回到耶路撒冷
[00:22:42.240 --> 00:22:43.240]  他知道要重建
[00:22:43.240 --> 00:22:45.240]  就一定要很多木材
[00:22:45.240 --> 00:22:46.240]  所以他就整木材
[00:22:46.240 --> 00:22:47.240]  你想想
[00:22:47.240 --> 00:22:49.240]  你起碼是一個年輕人
[00:22:49.240 --> 00:22:50.240]  你又知道
[00:22:50.240 --> 00:22:52.240]  我說一定知道
[00:22:52.240 --> 00:22:53.240]  為什麼呢?
[00:22:53.240 --> 00:22:54.240]  在皇帝面前
[00:22:54.240 --> 00:22:56.240]  做酒精的人
[00:22:56.240 --> 00:22:59.240]  就不會有腦有病的
[00:22:59.240 --> 00:23:02.240]  因為皇帝要
[00:23:02.240 --> 00:23:05.240]  喝你喝過的東西
[00:23:05.240 --> 00:23:08.240]  所以他一定要比較
[00:23:08.240 --> 00:23:10.240]  他要知道你是健康
[00:23:10.240 --> 00:23:11.240]  就是因為這樣
[00:23:11.240 --> 00:23:14.240]  所以皇帝很注意他的臉色
[00:23:14.240 --> 00:23:16.240]  所以皇帝一看到不對勁
[00:23:16.240 --> 00:23:17.240]  就馬上問他
[00:23:17.240 --> 00:23:18.240]  你知不知道
[00:23:18.240 --> 00:23:20.240]  他可以殺死皇帝
[00:23:20.240 --> 00:23:22.240]  他很近皇帝
[00:23:22.240 --> 00:23:24.240]  所以做這些工作的人
[00:23:24.240 --> 00:23:27.240]  大多數是帥哥
[00:23:27.240 --> 00:23:28.240]  聰明
[00:23:28.240 --> 00:23:30.240]  年輕那些人
[00:23:30.240 --> 00:23:31.240]  雖然是這樣
[00:23:31.240 --> 00:23:35.240]  但是尼熙米是會想的
[00:23:35.240 --> 00:23:37.240]  很明顯在這幾個月裡
[00:23:37.240 --> 00:23:40.240]  他不只是想重建城牆
[00:23:40.240 --> 00:23:43.240]  他是想過整件事是怎麼做的
[00:23:43.240 --> 00:23:45.240]  如果真的成功的時候
[00:23:45.240 --> 00:23:47.240]  怎麼做的呢?
[00:23:47.240 --> 00:23:48.240]  我問你
[00:23:48.240 --> 00:23:50.240]  大家有沒有為一件事祈禱?
[00:23:50.240 --> 00:23:54.240]  我經常說學生
[00:23:54.240 --> 00:23:56.240]  因為我不是在募會
[00:23:56.240 --> 00:23:58.240]  我是在募一班神學生
[00:23:58.240 --> 00:24:00.240]  所以有很多神學生故事
[00:24:00.240 --> 00:24:03.240]  有些神學生想找工場
[00:24:03.240 --> 00:24:06.240]  有些神學生想有小孩
[00:24:06.240 --> 00:24:08.240]  我不知道有多少個女神學生
[00:24:08.240 --> 00:24:09.240]  有試過問我
[00:24:09.240 --> 00:24:10.240]  為我祈禱
[00:24:10.240 --> 00:24:11.240]  我想生個兒子
[00:24:11.240 --> 00:24:12.240]  或者生個女兒
[00:24:12.240 --> 00:24:13.240]  生什麼都好
[00:24:13.240 --> 00:24:17.240]  有時候我想想
[00:24:17.240 --> 00:24:19.240]  你去祈禱那一刻
[00:24:19.240 --> 00:24:21.240]  有沒有準備?
[00:24:21.240 --> 00:24:23.240]  真的生了個小孩出來
[00:24:23.240 --> 00:24:27.240]  你有沒有準備七成二十四去照顧小孩?
[00:24:27.240 --> 00:24:28.240]  有時候沒有
[00:24:28.240 --> 00:24:31.240]  因為我們很想有一樣東西
[00:24:31.240 --> 00:24:33.240]  但是你有了之後
[00:24:33.240 --> 00:24:36.240]  你知道之後的日子是怎樣嗎?
[00:24:36.240 --> 00:24:38.240]  有時候我們祈禱
[00:24:38.240 --> 00:24:39.240]  我們沒有什麼做準備的
[00:24:39.240 --> 00:24:40.240]  因為可能都沒有想到
[00:24:40.240 --> 00:24:42.240]  神真的會聽我們說的
[00:24:42.240 --> 00:24:45.240]  所以我們真的一路祈禱
[00:24:45.240 --> 00:24:46.240]  他一天想想
[00:24:46.240 --> 00:24:48.240]  如果皇帝真的說yes那一刻
[00:24:48.240 --> 00:24:49.240]  他需要什麼呢?
[00:24:49.240 --> 00:24:51.240]  所以他可以跟皇帝說
[00:24:51.240 --> 00:24:52.240]  他需要什麼
[00:24:52.240 --> 00:24:56.240]  對皇帝來說都頗為驚喜
[00:24:56.240 --> 00:25:00.240]  因為他不只是說他想要一樣東西
[00:25:00.240 --> 00:25:02.240]  他想過可以跟皇帝說
[00:25:02.240 --> 00:25:03.240]  要回到皇帝那裡
[00:25:03.240 --> 00:25:04.240]  你什麼時候要回來?
[00:25:04.240 --> 00:25:06.240]  他計算過那條數
[00:25:06.240 --> 00:25:08.240]  要怎樣做到他才做到
[00:25:08.240 --> 00:25:12.240]  皇帝就給他所有的東西
[00:25:12.240 --> 00:25:15.240]  第二章尾的時候
[00:25:15.240 --> 00:25:18.240]  他就回到耶路撒冷
[00:25:18.240 --> 00:25:21.240]  你又看到他做事很小心
[00:25:21.240 --> 00:25:25.240]  十一到十六節不用讀了
[00:25:25.240 --> 00:25:27.240]  因為時間越來越少了
[00:25:27.240 --> 00:25:29.240]  二章十一到十六節
[00:25:29.240 --> 00:25:32.240]  他休息了三天之後
[00:25:32.240 --> 00:25:35.240]  他就很晚帶一兩個僕人
[00:25:35.240 --> 00:25:38.240]  去視察城牆
[00:25:38.240 --> 00:25:41.240]  你想想他沒有跟別人說
[00:25:41.240 --> 00:25:42.240]  什麼都沒有做
[00:25:42.240 --> 00:25:44.240]  他自己先看看
[00:25:44.240 --> 00:25:47.240]  他沒有聽過城牆破爛
[00:25:47.240 --> 00:25:50.240]  但城牆破爛到多嚴重呢?
[00:25:50.240 --> 00:25:52.240]  他不知道
[00:25:52.240 --> 00:25:53.240]  你一拿計劃出來
[00:25:53.240 --> 00:25:56.240]  你都不知道事件是怎樣
[00:25:56.240 --> 00:25:58.240]  究竟要多少工資
[00:25:58.240 --> 00:26:00.240]  怎樣才能做完呢?
[00:26:00.240 --> 00:26:02.240]  這樣就很失威
[00:26:02.240 --> 00:26:08.240]  英文的credibility就很低
[00:26:08.240 --> 00:26:10.240]  你的誠信就變成
[00:26:10.240 --> 00:26:12.240]  你都沒有想過
[00:26:12.240 --> 00:26:13.240]  重建城牆
[00:26:13.240 --> 00:26:14.240]  回到很開心說重建城牆
[00:26:14.240 --> 00:26:15.240]  究竟你知不知道
[00:26:15.240 --> 00:26:16.240]  多少城牆是破壞的?
[00:26:16.240 --> 00:26:18.240]  究竟我們要用多少資源
[00:26:18.240 --> 00:26:19.240]  才能做到這個城牆
[00:26:19.240 --> 00:26:21.240]  究竟你有沒有想過整件事呢?
[00:26:21.240 --> 00:26:22.240]  你有沒有看到
[00:26:22.240 --> 00:26:24.240]  起碼是一個很小心的人呢?
[00:26:24.240 --> 00:26:25.240]  對皇帝是這樣
[00:26:25.240 --> 00:26:26.240]  回到去的時候
[00:26:26.240 --> 00:26:28.240]  耶路撒冷他都是這樣
[00:26:28.240 --> 00:26:31.240]  他就像我們今天說的竹星一樣
[00:26:31.240 --> 00:26:33.240]  他不知道耶路撒冷是怎樣的
[00:26:33.240 --> 00:26:34.240]  他只是聽別人說的
[00:26:34.240 --> 00:26:36.240]  現在他親眼看到
[00:26:36.240 --> 00:26:37.240]  親眼看到
[00:26:37.240 --> 00:26:38.240]  他都大約知道
[00:26:38.240 --> 00:26:39.240]  城牆是怎樣破壞的
[00:26:39.240 --> 00:26:42.240]  但是他要視察整個城牆
[00:26:42.240 --> 00:26:44.240]  想想怎樣才能做到這件事
[00:26:44.240 --> 00:26:46.240]  接著他怎樣做呢?
[00:26:46.240 --> 00:26:50.240]  你看他在第十二章的十七、十八節
[00:26:50.240 --> 00:26:52.240]  以後我對他們說
[00:26:52.240 --> 00:26:54.240]  我們所遭的難
[00:26:54.240 --> 00:26:57.240]  耶路撒冷怎樣荒涼
[00:26:57.240 --> 00:26:59.240]  城門被火焚燒
[00:26:59.240 --> 00:27:01.240]  你們都看見了
[00:27:01.240 --> 00:27:02.240]  來吧
[00:27:02.240 --> 00:27:05.240]  我們重建耶路撒冷的城牆
[00:27:05.240 --> 00:27:07.240]  免得再受凌辱
[00:27:07.240 --> 00:27:09.240]  我告訴他們
[00:27:09.240 --> 00:27:12.240]  我神施恩的手怎樣幫助我
[00:27:12.240 --> 00:27:15.240]  並皇對我所說的話
[00:27:15.240 --> 00:27:17.240]  他們就說
[00:27:17.240 --> 00:27:19.240]  我們在內建造吧
[00:27:19.240 --> 00:27:23.240]  於是他們奮勇造這善工
[00:27:23.240 --> 00:27:24.240]  你看不看到
[00:27:24.240 --> 00:27:26.240]  他在這裡做什麼呢?
[00:27:26.240 --> 00:27:27.240]  他現在跟那些人說
[00:27:27.240 --> 00:27:29.240]  現在我們去做
[00:27:29.240 --> 00:27:34.240]  他用自己的見證來鼓勵他們
[00:27:34.240 --> 00:27:37.240]  這是一個很好的事情
[00:27:37.240 --> 00:27:42.240]  鼓勵別人用自己的見證是最好的
[00:27:42.240 --> 00:27:43.240]  跟他們說
[00:27:43.240 --> 00:27:45.240]  這件事是難的
[00:27:45.240 --> 00:27:46.240]  我也明白是難的
[00:27:46.240 --> 00:27:48.240]  實在一開始就難
[00:27:48.240 --> 00:27:50.240]  因為我在皇的面前時
[00:27:50.240 --> 00:27:51.240]  我都不敢說話
[00:27:51.240 --> 00:27:53.240]  不過我祈禱之後
[00:27:53.240 --> 00:27:55.240]  皇不僅肯讓我回來
[00:27:55.240 --> 00:27:57.240]  還給了我一些金錢
[00:27:57.240 --> 00:27:58.240]  讓我回來
[00:27:58.240 --> 00:28:00.240]  那些人聽到之後
[00:28:00.240 --> 00:28:03.240]  就被鼓勵去做這件事
[00:28:03.240 --> 00:28:04.240]  明白嗎?
[00:28:04.240 --> 00:28:06.240]  這是很重要的事
[00:28:06.240 --> 00:28:09.240]  有時我跟學生說港獨法的時候
[00:28:09.240 --> 00:28:10.240]  我沒有教港獨法
[00:28:10.240 --> 00:28:12.240]  不過我教他們說
[00:28:12.240 --> 00:28:13.240]  如果你講到
[00:28:13.240 --> 00:28:15.240]  如果那件事是很難的
[00:28:15.240 --> 00:28:17.240]  你講一個故事是沒有用的
[00:28:17.240 --> 00:28:20.240]  你講一個真實的見證才是最好的
[00:28:20.240 --> 00:28:21.240]  因為你可以講一個故事
[00:28:21.240 --> 00:28:23.240]  你說Mickey Mouse都可以
[00:28:23.240 --> 00:28:25.240]  當然可以
[00:28:25.240 --> 00:28:28.240]  米奇老鼠被人扔到哪裡
[00:28:28.240 --> 00:28:30.240]  永遠都沒事的
[00:28:30.240 --> 00:28:32.240]  我不是Mickey Mouse
[00:28:32.240 --> 00:28:33.240]  我是人
[00:28:33.240 --> 00:28:35.240]  所以是不行的
[00:28:35.240 --> 00:28:38.240]  當一些事情可能有難度的時候
[00:28:38.240 --> 00:28:40.240]  或者是有痛苦的時候
[00:28:40.240 --> 00:28:42.240]  你拿一個見證是比較好的
[00:28:42.240 --> 00:28:44.240]  現在起碼拿一個見證
[00:28:44.240 --> 00:28:45.240]  拿自己的見證
[00:28:45.240 --> 00:28:48.240]  現在你看看他怎樣承受這件事
[00:28:48.240 --> 00:28:52.240]  如果你看二章十九到二十節
[00:28:52.240 --> 00:28:53.240]  你就會發覺
[00:28:53.240 --> 00:28:54.240]  當然了
[00:28:54.240 --> 00:28:55.240]  這個參巴拉當時
[00:28:55.240 --> 00:28:59.240]  就是這個薩馬利亞的省長
[00:28:59.240 --> 00:29:02.240]  他就不太喜歡尼熙米
[00:29:02.240 --> 00:29:03.240]  為什麼?
[00:29:03.240 --> 00:29:06.240]  因為尼熙米現在變成了另外一個權力
[00:29:06.240 --> 00:29:07.240]  你想一下
[00:29:07.240 --> 00:29:09.240]  他是當地最大權力的人
[00:29:09.240 --> 00:29:12.240]  所以從這個
[00:29:12.240 --> 00:29:14.240]  考古學
[00:29:14.240 --> 00:29:16.240]  我們知道參巴拉幾代人
[00:29:16.240 --> 00:29:18.240]  都在那裡做
[00:29:18.240 --> 00:29:19.240]  是不是叫省長呢?
[00:29:19.240 --> 00:29:21.240]  那個職位
[00:29:21.240 --> 00:29:25.240]  他幾代都是做省長的
[00:29:25.240 --> 00:29:29.240]  所以他真的在那裡是有一個權柄
[00:29:29.240 --> 00:29:30.240]  現在尼熙米來了
[00:29:30.240 --> 00:29:33.240]  但是尼熙米就有一點點不同
[00:29:33.240 --> 00:29:35.240]  尼熙米是王的親屬
[00:29:35.240 --> 00:29:37.240]  所以他自己也很有權力
[00:29:37.240 --> 00:29:39.240]  他就不怕這個省長
[00:29:39.240 --> 00:29:40.240]  因為他有這個權力
[00:29:40.240 --> 00:29:42.240]  他帶了一隊軍隊回來
[00:29:42.240 --> 00:29:44.240]  所以他就很不怕這個人
[00:29:44.240 --> 00:29:47.240]  所以這個參巴拉對他來說就很不喜歡
[00:29:47.240 --> 00:29:48.240]  好
[00:29:48.240 --> 00:29:52.240]  你看三章一到三十二節
[00:29:52.240 --> 00:29:53.240]  我們就不讀了
[00:29:53.240 --> 00:29:56.240]  因為很長的
[00:29:56.240 --> 00:29:57.240]  這裡說什麼呢?
[00:29:57.240 --> 00:30:01.240]  這裡說他怎麼做這個工作
[00:30:01.240 --> 00:30:03.240]  你會發覺他做的工作
[00:30:03.240 --> 00:30:06.240]  就是把那些人分開了這麼多人
[00:30:06.240 --> 00:30:09.240]  一人一部分去做
[00:30:09.240 --> 00:30:13.240]  如果你看地圖
[00:30:13.240 --> 00:30:17.240]  這個是一個反時中的描述
[00:30:17.240 --> 00:30:20.240]  北面西北
[00:30:20.240 --> 00:30:22.240]  西南面
[00:30:22.240 --> 00:30:23.240]  南面
[00:30:23.240 --> 00:30:24.240]  東面
[00:30:24.240 --> 00:30:25.240]  東北
[00:30:25.240 --> 00:30:26.240]  一直上去
[00:30:26.240 --> 00:30:30.240]  每個人就負責一部分
[00:30:30.240 --> 00:30:33.240]  我覺得這個做法是
[00:30:33.240 --> 00:30:34.240]  怎麼說呢?
[00:30:34.240 --> 00:30:36.240]  是一個最好的做法
[00:30:36.240 --> 00:30:39.240]  我可以說這是一個見證
[00:30:39.240 --> 00:30:41.240]  我在美國的時候
[00:30:41.240 --> 00:30:42.240]  我就幫一間教會
[00:30:42.240 --> 00:30:44.240]  是一個華人教會
[00:30:44.240 --> 00:30:48.240]  也有八零二百人左右
[00:30:48.240 --> 00:30:51.240]  但是他們也挺有錢的
[00:30:51.240 --> 00:30:55.240]  最後他們就想買一個什麼呢?
[00:30:55.240 --> 00:30:58.240]  倉庫來做教會
[00:30:58.240 --> 00:31:00.240]  大家有沒有試過?
[00:31:00.240 --> 00:31:02.240]  好像是叫倉庫
[00:31:02.240 --> 00:31:03.240]  貨倉
[00:31:03.240 --> 00:31:05.240]  那些地方很大
[00:31:05.240 --> 00:31:07.240]  但是貨倉是很便宜的
[00:31:07.240 --> 00:31:08.240]  好了
[00:31:08.240 --> 00:31:09.240]  就買了
[00:31:09.240 --> 00:31:13.240]  要去清理一下
[00:31:13.240 --> 00:31:17.240]  才叫人進去裝修
[00:31:17.240 --> 00:31:21.240]  那幾位不知道是哪幾位的執事
