
[00:00:00.000 --> 00:00:05.000]  各位大英博士各位朋友你們好
[00:20:26.000 --> 00:20:28.000]  不至滅亡
[00:20:28.000 --> 00:20:30.000]  反斗永生
[00:20:30.000 --> 00:20:32.000]  今天我們是否仍然
[00:20:32.000 --> 00:20:34.000]  牛皮燈籠
[00:20:34.000 --> 00:20:36.000]  怎麼記都不明白
[00:20:36.000 --> 00:20:38.000]  不是因為我們智力
[00:20:38.000 --> 00:20:40.000]  不是因為福音不清楚
[00:20:40.000 --> 00:20:42.000]  而是因為
[00:20:42.000 --> 00:20:44.000]  我們有些先入為主的態度
[00:20:44.000 --> 00:20:46.000]  我們拒絕
[00:20:46.000 --> 00:20:48.000]  以為我們的土司是硬的
[00:20:48.000 --> 00:20:53.000]  這是造成了一個最大的災難
[00:20:53.000 --> 00:20:56.000]  好 我們今天說到這裏
[00:20:56.000 --> 00:20:58.000]  請我們再一次同心低頭
[00:20:58.000 --> 00:21:00.000]  我們同禱告
[00:21:00.000 --> 00:21:02.000]  師父我們感謝你給你話語
[00:21:02.000 --> 00:21:04.000]  提醒我們
[00:21:04.000 --> 00:21:08.000]  我們要重生
[00:21:08.000 --> 00:21:11.000]  我們要在你面前悔改認罪
[00:21:11.000 --> 00:21:13.000]  憑著我們自己
[00:21:13.000 --> 00:21:15.000]  永遠不能夠
[00:21:15.000 --> 00:21:18.000]  走進永生的道路
[00:21:18.000 --> 00:21:22.000]  求你添給我們的心
[00:21:22.000 --> 00:21:26.000]  除去我們自以為是的態度
[00:21:26.000 --> 00:21:29.000]  自以為意的心態
[00:21:29.000 --> 00:21:31.000]  求你憐憫我們
[00:21:31.000 --> 00:21:33.000]  我們這樣禱告
[00:21:33.000 --> 00:21:35.000]  乃奉耶穌基督的名
[00:21:35.000 --> 00:21:37.000]  阿們
[00:21:37.000 --> 00:21:39.000]  阿們
[00:21:39.000 --> 00:21:41.000]  阿們
[00:21:41.000 --> 00:21:43.000]  阿們
[00:21:43.000 --> 00:21:45.000]  阿們
[00:21:45.000 --> 00:21:47.000]  阿們
[00:21:47.000 --> 00:21:49.000]  阿們
[00:21:49.000 --> 00:21:52.000]  (字幕由 Amara.org 社群提供)

