
[00:00:00.000 --> 00:00:13.380]  各位先生、姐妹平安!我曾經說過希望用三次的時侯在崇拜當中和大家一起思想神的說話
[00:18:08.700 --> 00:18:11.660]  在這個世界裡面所表現的、所創造的
[00:18:11.660 --> 00:18:13.340]  祂還是一個互相配搭的神
[00:18:13.340 --> 00:18:14.780]  所以我寫了幾樣
[00:18:14.780 --> 00:18:17.100]  只是看這個世界都可以看出來的
[00:18:17.100 --> 00:18:18.100]  你不用看聖經
[00:18:18.100 --> 00:18:19.860]  你已經知道這個世界的創造者
[00:18:19.860 --> 00:18:21.860]  真是很精彩的
[00:18:21.860 --> 00:18:23.420]  就是這個世界是一個
[00:18:23.420 --> 00:18:26.300]  這個神是一個配搭、安排
[00:18:26.300 --> 00:18:27.780]  充滿了智慧
[00:18:27.780 --> 00:18:30.100]  但是充滿了關懷的神
[00:18:30.100 --> 00:18:32.020]  為什麼呢?
[00:18:32.020 --> 00:18:35.380]  因為大家可能在我的作品裡面都說過的
[00:18:35.380 --> 00:18:36.620]  但這個是事實
[00:18:36.620 --> 00:18:37.580]  我們看這個世界
[00:18:37.580 --> 00:18:41.300]  不單止是個別的生物都很奇妙
[00:18:41.300 --> 00:18:43.380]  還有一些生物和生物之間
[00:18:43.380 --> 00:18:45.500]  那些時機、那些配搭
[00:18:45.500 --> 00:18:48.420]  你發覺好像是同一個廠出來的
[00:18:48.420 --> 00:18:49.420]  不是他又創造
[00:18:49.420 --> 00:18:51.500]  這個和那個沒有什麼關係
[00:18:51.500 --> 00:18:53.260]  不是的 他們互相配搭
[00:18:53.260 --> 00:18:55.700]  他需要他 他又需要他
[00:18:55.700 --> 00:18:58.860]  我記得我書裡面所提過的其中一個就是
[00:18:58.860 --> 00:19:01.900]  每年在非洲的大象
[00:19:01.900 --> 00:19:06.180]  那些象群的大遷移是一個很大的場面
[00:19:06.180 --> 00:19:07.260]  數以
[00:19:07.260 --> 00:19:09.100]  我不知道有幾十隻
[00:19:09.100 --> 00:19:11.140]  有百多隻的大象
[00:19:11.140 --> 00:19:13.700]  到時候到夏天來的時候
[00:19:13.700 --> 00:19:15.660]  他們就開始走
[00:19:15.660 --> 00:19:18.380]  走幾個月就去水泉那裡
[00:19:18.380 --> 00:19:19.900]  水源那裡喝水
[00:19:19.900 --> 00:19:21.540]  因為他們住的地方
[00:19:21.540 --> 00:19:23.220]  到夏天來就乾旱
[00:19:23.220 --> 00:19:24.220]  乾旱他們沒有水喝
[00:19:24.220 --> 00:19:25.660]  他們就會死
[00:19:25.660 --> 00:19:26.940]  那他們就開始走
[00:19:26.940 --> 00:19:28.900]  你不需要再說
[00:19:28.900 --> 00:19:31.380]  他們走的時候懂得去那個方向
[00:19:31.380 --> 00:19:32.740]  大象都沒有去過
[00:19:32.740 --> 00:19:34.100]  他們就懂得去那個方向
[00:19:34.100 --> 00:19:35.340]  這個是另一回事
[00:19:35.340 --> 00:19:38.700]  但更加精彩的就是那個時間
[00:19:38.700 --> 00:19:40.220]  因為他去那個方向的時候
[00:19:40.220 --> 00:19:41.940]  就去到那些水源
[00:19:41.940 --> 00:19:44.580]  但那些水源本來都是沒有水的
[00:19:44.580 --> 00:19:47.420]  在山下本來都是乾的
[00:19:47.420 --> 00:19:49.180]  那為什麼會有水呢?
[00:19:49.180 --> 00:19:51.140]  原來當他們開始走的時候
[00:19:51.140 --> 00:19:52.420]  天氣就慢慢變暖了
[00:19:52.420 --> 00:19:53.700]  慢慢變熱了
[00:19:53.700 --> 00:19:55.060]  熱的時候
[00:19:55.060 --> 00:19:57.100]  他們要去的目的地
[00:19:57.100 --> 00:19:59.060]  是高山的下面
[00:19:59.060 --> 00:20:02.580]  在高山的上面本來有雪
[00:20:02.580 --> 00:20:03.820]  停在那裡
[00:20:03.820 --> 00:20:05.500]  當夏天來太陽曬的時候
[00:20:05.500 --> 00:20:07.500]  那些雪就開始融化
[00:20:07.500 --> 00:20:08.780]  開始融化的時候
[00:20:08.780 --> 00:20:11.860]  那些水就開始流下來
[00:20:11.860 --> 00:20:13.340]  當那些水流下來的時候
[00:20:13.340 --> 00:20:16.020]  就開始變成一條河
[00:20:16.020 --> 00:20:18.540]  當那些水流到山腳的時候
[00:20:18.540 --> 00:20:20.260]  那些河水的時候
[00:20:20.260 --> 00:20:23.020]  那些大象就剛剛走過來
[00:20:23.020 --> 00:20:24.540]  如果他們走過來的時候
[00:20:24.540 --> 00:20:25.460]  都還沒有下來
[00:20:25.460 --> 00:20:26.780]  他們就會乾死了
[00:20:26.780 --> 00:20:27.820]  不是的
[00:20:27.820 --> 00:20:29.340]  每年水都流過來
[00:20:29.340 --> 00:20:30.660]  那些大象就剛剛到了
[00:20:30.660 --> 00:20:31.700]  他們就在那裡喝水
[00:20:31.700 --> 00:20:33.540]  在那裡洗澡
[00:20:33.540 --> 00:20:35.300]  你說奇不奇妙?
[00:20:35.300 --> 00:20:37.660]  每年都有些不同的
[00:20:37.660 --> 00:20:40.860]  就是說那個時間不是每年都是一個時間
[00:20:40.860 --> 00:20:42.100]  但這幫大象
[00:20:42.100 --> 00:20:45.500]  他們知道什麼時候開始走的
[00:20:45.500 --> 00:20:46.900]  這個是不是很奇妙?
[00:20:46.900 --> 00:20:49.020]  就是說這個宇宙的主宰
[00:20:49.020 --> 00:20:52.500]  一直在安排著、教導著
[00:20:52.500 --> 00:20:53.980]  你記住耶穌說
[00:20:53.980 --> 00:20:55.900]  耶穌說你看看那些小鳥
[00:20:55.900 --> 00:20:57.980]  你看看那些百合花
[00:20:57.980 --> 00:20:59.660]  然後你問你自己
[00:20:59.660 --> 00:21:02.060]  耶穌更加有意思的跟著那句
[00:21:02.060 --> 00:21:05.900]  你們是不是比那些小鳥更加矜貴?
[00:21:05.900 --> 00:21:08.060]  在我心目中
[00:21:08.060 --> 00:21:08.660]  各位姐妹
[00:21:08.660 --> 00:21:11.260]  這個就是我們看到的世界
[00:21:11.260 --> 00:21:13.340]  成為一個按金
[00:21:13.340 --> 00:21:14.820]  一個下注
[00:21:14.820 --> 00:21:16.460]  讓我們對那個看不到的神
[00:21:16.460 --> 00:21:18.140]  仍然有那種把握
[00:21:18.140 --> 00:21:20.260]  我們知道我們的神雖然我們肉眼看不到
[00:21:20.260 --> 00:21:21.940]  但是祂在這裡
[00:21:21.940 --> 00:21:23.500]  祂是真真實實在這裡
[00:21:23.500 --> 00:21:24.780]  並且祂是奇妙的
[00:21:24.780 --> 00:21:26.100]  祂是大能的
[00:21:26.100 --> 00:21:27.220]  祂是配搭的
[00:21:27.220 --> 00:21:29.660]  在人生所有的遭遇裡面
[00:21:29.660 --> 00:21:31.020]  有時我們看到的就說
[00:21:31.020 --> 00:21:32.900]  為什麼這麼際遇?
[00:21:32.900 --> 00:21:34.740]  為什麼會碰見這樣的事情?
[00:21:34.740 --> 00:21:36.980]  你看不到而已
[00:21:36.980 --> 00:21:39.780]  我們相信神是看得到的
[00:21:39.780 --> 00:21:40.540]  是不是?
[00:21:40.540 --> 00:21:43.220]  這個就是我們基督徒那種的福分
[00:21:43.220 --> 00:21:46.140]  我們看到那個我們肉眼看不到的神
[00:21:46.140 --> 00:21:49.020]  並且真實的我們看到的那幅圖畫
[00:21:49.020 --> 00:21:50.540]  那幅圖畫好像告訴我們
[00:21:50.540 --> 00:21:54.260]  這個世界的罪惡和鬥爭已經掌控了
[00:21:54.260 --> 00:21:55.500]  但是我看到
[00:21:55.500 --> 00:21:57.100]  我宿命的眼睛
[00:21:57.100 --> 00:21:59.940]  我看到那個神仍然在掌權
[00:21:59.940 --> 00:22:03.500]  我看到神的愛是不會改變的
[00:22:03.500 --> 00:22:05.620]  同樣的倒過來
[00:22:05.620 --> 00:22:07.580]  雖然我們看不到神在這裡
[00:22:07.580 --> 00:22:09.740]  但是一個沒有人的房間
[00:22:09.740 --> 00:22:10.900]  沒有人看見
[00:22:10.900 --> 00:22:12.660]  但是我知道神仍然在這裡
[00:22:12.660 --> 00:22:13.940]  所以我不會得罪祂
[00:22:13.940 --> 00:22:15.100]  我不會因為沒有人看見
[00:22:15.100 --> 00:22:20.140]  我會做出一些令祂難過的事情
[00:22:20.140 --> 00:22:21.740]  當我自己憂心的時候
[00:22:21.740 --> 00:22:23.740]  當我焦慮的時候
[00:22:23.740 --> 00:22:26.460]  我將那些所需要的交託給神
[00:22:26.460 --> 00:22:27.580]  我祈禱的時候
[00:22:27.580 --> 00:22:28.660]  我不是打空氣的
[00:22:28.660 --> 00:22:29.300]  我知道
[00:22:29.300 --> 00:22:30.740]  當我說出來的時候
[00:22:30.740 --> 00:22:32.140]  神在這裡的
[00:22:32.140 --> 00:22:33.580]  祂聽到的
[00:22:33.580 --> 00:22:35.820]  並且祂會動手
[00:22:35.820 --> 00:22:39.100]  是要在我人生裡面做奇妙的事情
[00:22:39.100 --> 00:22:40.780]  所以當我祈禱之後
[00:22:40.780 --> 00:22:42.460]  雖然事情未改變
[00:22:42.460 --> 00:22:47.180]  但是我裡面有一種不尋常的平安
[00:22:47.180 --> 00:22:50.460]  是所有其他人不會有
[00:22:50.460 --> 00:22:52.460]  是我相信神的人會有
[00:22:52.460 --> 00:22:53.420]  大家明白嗎?
[00:22:53.420 --> 00:22:55.580]  這個就是那個看不見的
[00:22:55.580 --> 00:22:57.060]  比較看見的
[00:22:57.060 --> 00:23:00.020]  更加真實的一種操練
[00:23:00.020 --> 00:23:01.420]  是需要操練的
[00:23:01.420 --> 00:23:03.180]  事實上我們提醒自己
[00:23:03.180 --> 00:23:04.980]  一不覺我們就會
[00:23:04.980 --> 00:23:06.380]  按照普通人那樣
[00:23:06.380 --> 00:23:08.100]  我們只是看到看到的東西
[00:23:08.100 --> 00:23:09.380]  看到的東西令我們不快樂
[00:23:09.380 --> 00:23:10.020]  我們就不快樂
[00:23:10.020 --> 00:23:12.620]  看到的東西令我們難過就難過
[00:23:12.620 --> 00:23:13.180]  不是的
[00:23:13.180 --> 00:23:14.460]  聖經說
[00:23:14.460 --> 00:23:16.140]  不看見的神
[00:23:16.140 --> 00:23:17.740]  比較看見的
[00:23:17.740 --> 00:23:20.460]  更加可靠
[00:23:20.460 --> 00:23:21.740]  這是聖經裡面
[00:23:21.740 --> 00:23:23.500]  希伯來書裡面第一個
[00:23:23.500 --> 00:23:27.100]  教我們的思想的方向
[00:23:27.100 --> 00:23:28.460]  第二個方向就是
[00:23:28.460 --> 00:23:30.780]  剛才我們所說的第二節
[00:23:30.780 --> 00:23:33.700]  第二節就是希伯來書用了整張聖經
[00:23:33.700 --> 00:23:35.380]  去發展的
[00:23:35.380 --> 00:23:37.300]  就是說
[00:23:37.300 --> 00:23:39.140]  你說不行
[00:23:39.140 --> 00:23:40.380]  可以的
[00:23:40.380 --> 00:23:41.540]  但不是空口說
[00:23:41.540 --> 00:23:43.220]  不是逼你做就做
[00:23:43.220 --> 00:23:44.100]  不是
[00:23:44.100 --> 00:23:45.100]  你看看
[00:23:45.100 --> 00:23:48.180]  有很多見證人都做到
[00:23:48.180 --> 00:23:50.500]  他們都可以這樣生活
[00:23:50.500 --> 00:23:53.940]  古人的見證
[00:23:53.940 --> 00:23:56.340]  好
[00:23:56.340 --> 00:24:01.220]  古人的見證究竟說了些什麼呢?
[00:24:01.220 --> 00:24:02.860]  我就花了不少時間
[00:24:02.860 --> 00:24:07.740]  努力去看希伯來書的第十一章
[00:24:07.740 --> 00:24:09.900]  所有他記載的人
[00:24:09.900 --> 00:24:11.660]  逐個去想
[00:24:11.660 --> 00:24:12.580]  我問一個問題
[00:24:12.580 --> 00:24:14.380]  古人有這個見證的時候
[00:24:14.380 --> 00:24:16.260]  他們見證些什麼?
[00:24:16.260 --> 00:24:17.300]  這個很認真的問題
[00:24:17.300 --> 00:24:18.820]  究竟他們見證什麼呢?
[00:24:18.820 --> 00:24:22.100]  這麼多人有什麼共同的地方
[00:24:22.100 --> 00:24:25.540]  今天我想和大家說一下我的發言
[00:24:25.540 --> 00:24:27.020]  我看完之後
[00:24:27.020 --> 00:24:28.980]  我想做一個結論
[00:24:28.980 --> 00:24:30.220]  古人的見證
[00:24:30.220 --> 00:24:31.780]  他見證些什麼呢?
[00:24:31.780 --> 00:24:32.580]  我發覺
[00:24:32.580 --> 00:24:33.460]  如果你問我
[00:24:33.460 --> 00:24:34.940]  我的答案就是
[00:24:34.940 --> 00:24:37.260]  都見證同一樣東西
[00:24:37.260 --> 00:24:43.140]  就是他們都是意志力很堅強的人
[00:24:43.140 --> 00:24:45.660]  這個就是古人的特色
[00:24:45.660 --> 00:24:47.380]  你說什麼意思呢?
[00:24:47.380 --> 00:24:50.900]  意志力堅強呢
[00:24:50.900 --> 00:24:53.700]  是一個表現來的
[00:24:53.700 --> 00:24:56.260]  我講的是意志力
[00:24:56.260 --> 00:24:57.660]  力是什麼呢?
[00:24:57.660 --> 00:25:01.780]  力是一種心靈的力量
[00:25:01.780 --> 00:25:03.580]  人人都有意志
[00:25:03.580 --> 00:25:05.420]  但是人人的意志力
[00:25:05.420 --> 00:25:06.860]  不是一樣堅強
[00:25:06.860 --> 00:25:08.660]  有些人的意志力是堅強的
[00:25:08.660 --> 00:25:09.900]  什麼叫做意志力堅強呢?
[00:25:09.900 --> 00:25:13.940]  就是一種相反自己慾望的力量
[00:25:13.940 --> 00:25:15.860]  有兩個方向表達出來
[00:25:15.860 --> 00:25:16.980]  一個就是
[00:25:16.980 --> 00:25:19.660]  你很想做那件事
[00:25:19.660 --> 00:25:21.860]  天然的慾望很想你
[00:25:21.860 --> 00:25:24.980]  但是你就沒有
[00:25:24.980 --> 00:25:27.340]  他知道這個時間你不是要那件事
[00:25:27.340 --> 00:25:29.860]  於是你可以去拒絕他
[00:25:29.860 --> 00:25:31.060]  用英文來表達
[00:25:31.060 --> 00:25:32.060]  我想就是
[00:25:32.060 --> 00:25:34.340]  我可以放得低
[00:25:34.340 --> 00:25:35.780]  I won't
[00:25:35.780 --> 00:25:36.940]  我雖然很想
[00:25:36.940 --> 00:25:38.340]  但是可以放低
[00:25:38.340 --> 00:25:41.220]  這個需要意志力的
[00:25:41.220 --> 00:25:42.060]  OK
[00:25:42.060 --> 00:25:43.900]  另外一個的表達呢
[00:25:43.900 --> 00:25:44.980]  就是相反
[00:25:44.980 --> 00:25:46.500]  有些東西我很不想要
[00:25:46.500 --> 00:25:48.740]  天然的東西我很不喜歡的
[00:25:48.740 --> 00:25:50.900]  但是我知道我現在要走這條路的時候
[00:25:50.900 --> 00:25:52.540]  我要拿起它
[00:25:52.540 --> 00:25:53.740]  拿得起它
[00:25:53.740 --> 00:25:55.700]  剛才是放得低那些喜歡的東西
[00:25:55.700 --> 00:25:58.860]  現在可以拿得起那些我不喜歡的東西
[00:25:58.860 --> 00:25:59.740]  用英文來講
[00:25:59.740 --> 00:26:01.100]  I will
[00:26:01.100 --> 00:26:02.620]  我要
[00:26:02.620 --> 00:26:05.420]  這兩樣東西呢
[00:26:05.420 --> 00:26:09.380]  我們看在這群古人身上
[00:26:09.380 --> 00:26:10.540]  我發覺
[00:26:10.540 --> 00:26:15.180]  這個就是我所見到的那幅圖畫
[00:26:15.180 --> 00:26:17.140]  所以剛才我們看到
[00:26:17.140 --> 00:26:19.780]  最後讀那兩節聖經
[00:26:19.780 --> 00:26:21.300]  都是很熟悉的經文
[00:26:21.300 --> 00:26:24.260]  也是很喜歡的金句
[00:26:24.260 --> 00:26:25.700]  在《布萊斯》第十二章
[00:26:25.700 --> 00:26:27.620]  第一和第二節
[00:26:27.620 --> 00:26:29.420]  那兩節的聖經
[00:26:29.420 --> 00:26:30.940]  可以說總括了
[00:26:30.940 --> 00:26:34.540]  以上第十一章所有這群古人的見證
[00:26:34.540 --> 00:26:37.300]  我再讀一次給大家聽
[00:26:37.300 --> 00:26:38.500]  你們就留意到
[00:26:38.500 --> 00:26:40.540]  其實呢
[00:26:40.540 --> 00:26:43.500]  重心就是在講剛才我們所講的東西
[00:26:43.500 --> 00:26:45.620]  他說我們既有者許多的見證人
[00:26:45.620 --> 00:26:47.980]  好像雲彩一樣圍繞著我們
[00:26:47.980 --> 00:26:49.100]  那我們可以怎樣呢
[00:26:49.100 --> 00:26:51.740]  脫下各樣的拖累
[00:26:51.740 --> 00:26:54.740]  和容易纏繞我們的罪
[00:26:54.740 --> 00:26:56.060]  接著這一句
[00:26:56.060 --> 00:26:58.260]  我覺得這個是點題的核心
[00:26:58.260 --> 00:27:00.220]  以堅忍的心
[00:27:00.220 --> 00:27:01.820]  就好像那些古人那樣
[00:27:01.820 --> 00:27:02.900]  堅忍的心
[00:27:02.900 --> 00:27:05.500]  奔跑等待我們前面的賽程
[00:27:05.500 --> 00:27:07.060]  接著他又再發揮
[00:27:07.060 --> 00:27:08.540]  就是另外一個方向了
[00:27:08.540 --> 00:27:09.820]  就好像耶穌基督那樣
[00:27:09.820 --> 00:27:12.060]  專心仰望我們耶穌基督
[00:27:12.060 --> 00:27:15.540]  他就是那位信心的創造者和完成者
[00:27:15.540 --> 00:27:17.540]  他因為擺在面前的喜樂
[00:27:17.540 --> 00:27:18.820]  他有什麼特別呢?
[00:27:18.820 --> 00:27:20.940]  他就能夠忍受十字架
[00:27:20.940 --> 00:27:22.180]  看輕羞辱
[00:27:22.180 --> 00:27:24.500]  現在坐在神的寶座的右邊
[00:27:24.500 --> 00:27:27.020]  這個中間這一句話
[00:27:27.020 --> 00:27:29.500]  就是那個最重要的總括以上
[00:27:29.500 --> 00:27:30.460]  那個第十一章
[00:27:30.460 --> 00:27:31.340]  那些的表現
[00:27:31.340 --> 00:27:35.980]  就是他們都是堅忍的心的人
[00:27:35.980 --> 00:27:37.940]  那個堅忍的心
[00:27:37.940 --> 00:27:39.180]  用我剛才所說的
[00:27:39.180 --> 00:27:41.420]  兩樣表達出來
[00:27:41.420 --> 00:27:42.900]  這一句話的上面
[00:27:42.900 --> 00:27:44.100]  第一節
[00:27:44.100 --> 00:27:46.380]  他怎樣表達他那種堅忍的心呢?
[00:27:46.380 --> 00:27:47.940]  這一幫人的堅忍的心
[00:27:47.940 --> 00:27:50.940]  他可以放下那些
[00:27:50.940 --> 00:27:54.540]  脫下那些纏累他們的誘惑
[00:27:54.540 --> 00:27:57.620]  就是說他們在這個忍有誘惑的面前
[00:27:57.620 --> 00:28:00.180]  他可以放下
[00:28:00.180 --> 00:28:02.460]  他有這種意志力才可以放下
[00:28:02.460 --> 00:28:03.900]  因為他的心很想要
[00:28:03.900 --> 00:28:05.660]  那你說有沒有這些人呢?
[00:28:05.660 --> 00:28:07.540]  你看看第十一章裡面特別
[00:28:07.540 --> 00:28:09.060]  其中舉個例子
[00:28:09.060 --> 00:28:11.540]  他講到摩西
[00:28:11.540 --> 00:28:13.460]  摩西就是了
[00:28:13.460 --> 00:28:14.620]  希伯來信第十一章說
[00:28:14.620 --> 00:28:17.420]  摩西是埃及的王子
[00:28:17.420 --> 00:28:19.100]  按照他這個王子的身份
[00:28:19.100 --> 00:28:21.100]  其實他隨時都可以
[00:28:21.100 --> 00:28:23.300]  享受這個最終之樂
[00:28:23.300 --> 00:28:25.700]  他能夠享受有財富
[00:28:25.700 --> 00:28:27.020]  這個完全合理的
[00:28:27.020 --> 00:28:28.900]  因為他是王子
[00:28:28.900 --> 00:28:29.900]  不過
[00:28:29.900 --> 00:28:30.900]  摩西
[00:28:30.900 --> 00:28:31.900]  聖經說
[00:28:31.900 --> 00:28:35.980]  摩西拒絕去選擇這個享受
[00:28:35.980 --> 00:28:37.980]  所以這個享受是人人都喜歡
[00:28:37.980 --> 00:28:39.780]  他也有權可以享受
[00:28:39.780 --> 00:28:41.580]  但是他經常提醒自己
[00:28:41.580 --> 00:28:42.860]  我是猶太人
[00:28:42.860 --> 00:28:44.300]  我還有使命
[00:28:44.300 --> 00:28:47.260]  神要求我去完成這個
[00:28:47.260 --> 00:28:48.980]  拯救猶太人的使命
[00:28:48.980 --> 00:28:51.660]  所以他在這個大前提下
[00:28:51.660 --> 00:28:53.100]  這個動機下
[00:28:53.100 --> 00:28:54.940]  他面對這些誘惑
[00:28:54.940 --> 00:28:56.220]  他放得下
[00:28:56.220 --> 00:28:57.420]  這個是不是剛才說的
[00:28:57.420 --> 00:29:02.420]  他能夠放下這些會纏累他的東西
[00:29:02.420 --> 00:29:03.820]  需要意志力的
[00:29:03.820 --> 00:29:04.820]  你明白嗎?
[00:29:04.820 --> 00:29:05.820]  人很有趣的
[00:29:05.820 --> 00:29:08.180]  每一次抉擇裡面
[00:29:08.180 --> 00:29:09.860]  他都需要意志力
[00:29:09.860 --> 00:29:12.660]  或者他不需要意志力
[00:29:12.660 --> 00:29:14.580]  習慣了不用意志力的時候
[00:29:14.580 --> 00:29:16.860]  我們就會越來越容易鬆散
[00:29:16.860 --> 00:29:17.780]  會放鬆的
[00:29:17.780 --> 00:29:19.300]  以及會放縱的
[00:29:19.300 --> 00:29:21.940]  但是每次我們操練自己意志力的時候
[00:29:21.940 --> 00:29:23.420]  我有成功一次的時候
[00:29:23.420 --> 00:29:26.900]  我對自己那個心靈的肌肉
[00:29:26.900 --> 00:29:29.340]  就有些訓練了
[00:29:29.340 --> 00:29:32.100]  就好像你很餓了
[00:29:32.100 --> 00:29:35.100]  你很想吃這個天然的肉末
[00:29:35.100 --> 00:29:38.660]  但是假設你前面有一個很香的牛扒
[00:29:38.660 --> 00:29:40.500]  煎得很香的牛扒
[00:29:40.500 --> 00:29:41.380]  哇
[00:29:41.380 --> 00:29:43.420]  如果你馬上決定拿刀出來
[00:29:43.420 --> 00:29:44.980]  馬上切
[00:29:44.980 --> 00:29:46.620]  那是不需要意志力的
[00:29:46.620 --> 00:29:47.420]  順著去的
[00:29:47.420 --> 00:29:48.100]  一聲咕嚕就去
[00:29:48.100 --> 00:29:50.100]  一會兒就吃光了
[00:29:50.100 --> 00:29:51.740]  但是如果你說不是
[00:29:51.740 --> 00:29:53.540]  我現在還在等一個朋友
[00:29:53.540 --> 00:29:54.540]  他還沒來
[00:29:54.540 --> 00:29:56.780]  不過他說半個小時之後才到
[00:29:56.780 --> 00:29:57.300]  好
[00:29:57.300 --> 00:29:59.060]  我等他一起來再吃
[00:29:59.060 --> 00:30:00.540]  當我這樣看著牛扒
[00:30:00.540 --> 00:30:01.220]  我很想吃
[00:30:01.220 --> 00:30:02.340]  但是我可以告訴自己
[00:30:02.340 --> 00:30:03.420]  我現在不吃
[00:30:03.420 --> 00:30:04.820]  我半個小時才吃
[00:30:04.820 --> 00:30:06.580]  這個就需要意志力的
[00:30:06.580 --> 00:30:07.900]  你明白嗎?
[00:30:07.900 --> 00:30:09.220]  一個沒有意志力的人
[00:30:09.220 --> 00:30:10.860]  就一聲咕嚕就去的了
[00:30:10.860 --> 00:30:11.460]  不要管那麼多
[00:30:11.460 --> 00:30:13.020]  先吃了
[00:30:13.020 --> 00:30:15.860]  這個就是分別在這裡
[00:30:15.860 --> 00:30:18.660]  「頂姐妹」你說這些意志力重要嗎?
[00:30:18.660 --> 00:30:20.340]  很重要
[00:30:20.340 --> 00:30:22.700]  因為我們今天在這個已經在
[00:30:22.700 --> 00:30:23.980]  大部分情況下
[00:30:23.980 --> 00:30:26.100]  你看到我們周圍這個世界
[00:30:26.100 --> 00:30:29.140]  大家都是情緒失控的時候
[00:30:29.140 --> 00:30:31.180]  我們面對很多很多的人有
[00:30:31.180 --> 00:30:32.660]  很多的誘惑
[00:30:32.660 --> 00:30:34.780]  如果在你誘惑的面前
[00:30:34.780 --> 00:30:36.300]  我都很想做的
[00:30:36.300 --> 00:30:37.140]  我很想拿
[00:30:37.140 --> 00:30:37.820]  很想要的
[00:30:37.820 --> 00:30:39.620]  但是我可不可以告訴自己
[00:30:39.620 --> 00:30:41.180]  我現在不要
[00:30:41.180 --> 00:30:43.340]  我可以停
[00:30:43.340 --> 00:30:45.540]  我不讓這個前女
[00:30:45.540 --> 00:30:46.660]  拖低我
[00:30:46.660 --> 00:30:51.660]  這個是很重要的一個屬靈的質素
[00:30:51.660 --> 00:30:52.740]  我看回聖經以後
[00:30:52.740 --> 00:30:53.740]  越看就發覺
[00:30:53.740 --> 00:30:57.220]  真的不單止希伯來書這麼說
[00:30:57.220 --> 00:30:59.860]  加拉太書也是這麼說
[00:30:59.860 --> 00:31:04.620]  加拉太書不是說有九個
[00:31:04.620 --> 00:31:06.380]  聖靈所結的果子
[00:31:06.380 --> 00:31:07.380]  大家都很熟悉
[00:31:07.380 --> 00:31:08.260]  我們記得
[00:31:08.260 --> 00:31:09.540]  人愛喜樂和平
[00:31:09.540 --> 00:31:10.580]  恩慈
[00:31:10.580 --> 00:31:11.980]  這些大家都很熟悉
[00:31:11.980 --> 00:31:13.900]  但其實你看看這九個果子裡面
[00:31:13.900 --> 00:31:14.660]  有兩個果子
[00:31:14.660 --> 00:31:16.020]  就是在說這兩樣東西
[00:31:16.020 --> 00:31:17.660]  說意志力
[00:31:17.660 --> 00:31:19.220]  那種堅強
[00:31:19.220 --> 00:31:21.140]  其中一個果子叫做節制
[00:31:21.140 --> 00:31:22.300]  就是說這件事
[00:31:22.300 --> 00:31:23.700]  如果你看回英文的翻譯
[00:31:23.700 --> 00:31:24.300]  你還清楚
[00:31:24.300 --> 00:31:25.820]  聖經的翻譯
[00:31:25.820 --> 00:31:26.820]  這個節制
[00:31:26.820 --> 00:31:28.060]  這個原來的意思就是
[00:31:28.060 --> 00:31:31.020]  Self-control
[00:31:31.020 --> 00:31:33.220]  在這個普遍已經失去了
[00:31:33.220 --> 00:31:36.300]  自我能夠控制的時候
[00:31:36.300 --> 00:31:38.580]  的日子和我們這個世界
[00:31:38.580 --> 00:31:41.900]  這是一個很重要的質素
[00:31:41.900 --> 00:31:43.620]  領事館這是第一個質素
[00:31:43.620 --> 00:31:44.780]  就是我很想要的時候
[00:31:44.780 --> 00:31:45.540]  我可以放下
[00:31:45.540 --> 00:31:47.580]  我可以不要
[00:31:47.580 --> 00:31:50.380]  我可以不要
[00:31:50.380 --> 00:31:51.460]  另外一個質素
[00:31:51.460 --> 00:31:52.780]  剛才我們說了
[00:31:52.780 --> 00:31:53.860]  相反了
[00:31:53.860 --> 00:31:55.100]  就是希伯來書第十二章
[00:31:55.100 --> 00:31:56.180]  第二節所說的
[00:31:56.180 --> 00:31:57.500]  你看看耶穌基督
[00:31:57.500 --> 00:31:59.500]  用耶穌基督來舉例
[00:31:59.500 --> 00:32:00.980]  不單止那些古人是這樣
[00:32:00.980 --> 00:32:02.260]  耶穌也是這樣
[00:32:02.260 --> 00:32:03.460]  他什麼呢
[00:32:03.460 --> 00:32:05.820]  面對著的是他不喜歡的事情
[00:32:05.820 --> 00:32:10.740]  最難接受的事情就是十字架的羞辱和痛苦
[00:32:10.740 --> 00:32:11.620]  真的不是開玩笑
[00:32:11.620 --> 00:32:14.380]  誰喜歡上十字架呢?
[00:32:14.380 --> 00:32:16.380]  耶穌也不會喜歡上十字架
[00:32:16.380 --> 00:32:19.820]  耶穌想起十字架的痛苦和羞辱的時候
[00:32:19.820 --> 00:32:21.020]  他自己也很害怕
[00:32:21.020 --> 00:32:21.740]  很不想
[00:32:21.740 --> 00:32:23.100]  天然的慾望
[00:32:23.100 --> 00:32:24.980]  不想叫他這樣做
[00:32:24.980 --> 00:32:27.460]  大家記得在《赫西瑪利園》裡面的祈禱
[00:32:27.460 --> 00:32:30.060]  祈禱到汗好像血一樣滴下來
[00:32:30.060 --> 00:32:30.660]  他說
[00:32:30.660 --> 00:32:31.220]  天父啊
[00:32:31.220 --> 00:32:32.340]  如果可以的話
[00:32:32.340 --> 00:32:34.020]  不要走這條路行不行?
[00:32:34.020 --> 00:32:35.380]  讓這個苦杯離開我
[00:32:35.380 --> 00:32:36.380]  記得嗎?
[00:32:36.380 --> 00:32:37.340]  當他掙扎完之後
