
[00:00:00.000 --> 00:00:05.380]  各位弟兄姊妹 各位朋友你們好
[00:20:57.820 --> 00:21:01.820]  就當為他由此可見
[00:21:01.820 --> 00:21:03.820]  這另一個英許
[00:21:03.820 --> 00:21:07.820]  就是指主耶穌再來的時候建立新天新地
[00:21:07.820 --> 00:21:11.820]  那時候我們就可以享受真正的安息」
[00:21:11.820 --> 00:21:13.820]  既然是英許
[00:21:13.820 --> 00:21:15.820]  當然是指將來的事
[00:21:15.820 --> 00:21:17.820]  現在還未實現
[00:21:17.820 --> 00:21:20.820]  但為何希伯來書的作者在同一段聖經說
[00:21:20.820 --> 00:21:25.820]  「但我們已經相信的人得以進入那安息」
[00:21:25.820 --> 00:21:29.820]  「如此看來新約的信徒其實已經進入安息了」
[00:21:29.820 --> 00:21:31.820]  於是我們爭論
[00:21:31.820 --> 00:21:34.820]  究竟進入還是未進入呢?
[00:21:34.820 --> 00:21:37.820]  為何說安息屬於將來
[00:21:37.820 --> 00:21:39.820]  又說我們可以進入安息呢?
[00:21:39.820 --> 00:21:42.820]  這豈不是互相矛盾呢?
[00:21:42.820 --> 00:21:44.820]  從舊屬的歷史來看
[00:21:44.820 --> 00:21:47.820]  我們可以看到其中的過程
[00:21:47.820 --> 00:21:50.820]  「波西帶領以色列人離開拉格維勒之地
[00:21:50.820 --> 00:21:52.820]  但以色列人不相信
[00:21:52.820 --> 00:21:57.820]  從神以至曠野流蕩了四十年
[00:21:57.820 --> 00:21:59.820]  神仍然憐憫他們
[00:21:59.820 --> 00:22:01.820]  約書亞帶領他們進入迦南地
[00:22:01.820 --> 00:22:03.820]  又稱為安息之地
[00:22:03.820 --> 00:22:05.820]  警告以色列人不要沾染世俗
[00:22:05.820 --> 00:22:07.820]  謹守神的律例
[00:22:07.820 --> 00:22:09.820]  成為列哥的辯證
[00:22:09.820 --> 00:22:11.820]  但是司祭就告訴他們
[00:22:11.820 --> 00:22:13.820]  以色列人徹底失敗
[00:22:13.820 --> 00:22:15.820]  結果被迦南人欺壓
[00:22:15.820 --> 00:22:18.820]  就好像在埃及時候做奴隸一樣
[00:22:18.820 --> 00:22:20.820]  神仍然憐憫他們
[00:22:20.820 --> 00:22:22.820]  太拜士師請教他們
[00:22:22.820 --> 00:22:25.820]  但他們仍然說耿不順從
[00:22:25.820 --> 00:22:29.820]  造成士師的一個大亂局
[00:22:29.820 --> 00:22:31.820]  以色列人進入迦南
[00:22:31.820 --> 00:22:33.820]  並不是一個真正的安息
[00:22:33.820 --> 00:22:35.820]  只不過是預表另一個安息
[00:22:35.820 --> 00:22:37.820]  這就是耶穌給我們的休息
[00:22:37.820 --> 00:22:39.820]  從新約的角度來看
[00:22:39.820 --> 00:22:41.820]  在主裡先有安息
[00:22:41.820 --> 00:22:42.820]  就好像耶穌說
[00:22:42.820 --> 00:22:44.820]  凡奴負擔重擔的人
[00:22:44.820 --> 00:22:45.820]  可以到我這裡來
[00:22:45.820 --> 00:22:47.820]  我必叫他們得安息
[00:22:47.820 --> 00:22:49.820]  耶穌第一次來是請教我們
[00:22:49.820 --> 00:22:52.820]  讓我們可以在祂裡面得到安息
[00:22:52.820 --> 00:22:54.820]  最後一個層面
[00:22:54.820 --> 00:22:56.820]  是指耶穌再來的時候
[00:22:56.820 --> 00:23:00.820]  我們可以進入到新天新地
[00:23:00.820 --> 00:23:02.820]  是一個永遠的安息
[00:23:02.820 --> 00:23:04.820]  現在我們正處於一個
[00:23:04.820 --> 00:23:06.820]  already but not yet的時代
[00:23:06.820 --> 00:23:08.820]  希伯來書的作者形容
[00:23:08.820 --> 00:23:10.820]  我們的處境就好像仍在抗疫當中
[00:23:10.820 --> 00:23:12.820]  一方面我們仍然活在
[00:23:12.820 --> 00:23:14.820]  一個罪惡的世界
[00:23:14.820 --> 00:23:15.820]  但另一方面我們相信
[00:23:15.820 --> 00:23:17.820]  可以成為天國的子民
[00:23:17.820 --> 00:23:19.820]  既然我們活在這個罪惡的世界
[00:23:19.820 --> 00:23:21.820]  我們還要面對生離死別
[00:23:21.820 --> 00:23:23.820]  生老病死的苦楚
[00:23:23.820 --> 00:23:26.820]  但好像保羅在《羅馬書》第八章
[00:23:26.820 --> 00:23:27.820]  有一句說
[00:23:27.820 --> 00:23:33.820]  「但受造之物仍然指望脫離敗壞的合制
[00:23:33.820 --> 00:23:35.820]  得享神兒女自由的榮耀
[00:23:35.820 --> 00:23:38.820]  我們知道一切受造之物
[00:23:38.820 --> 00:23:41.820]  一同嘆息勞苦直到如今」
[00:23:41.820 --> 00:23:43.820]  但是當我們想到主再來的時候
[00:23:43.820 --> 00:23:45.820]  得以進入新天新地
[00:23:45.820 --> 00:23:47.820]  我們就得安慰
[00:23:47.820 --> 00:23:48.820]  保羅說
[00:23:48.820 --> 00:23:50.820]  「我現在所受的苦楚
[00:23:50.820 --> 00:23:54.820]  若比起將來顯於我們的榮耀
[00:23:54.820 --> 00:23:56.820]  就不足大意了」
[00:23:56.820 --> 00:23:59.820]  《羅馬書》第八章十八節
[00:23:59.820 --> 00:24:01.820]  所以我們應該存著
[00:24:01.820 --> 00:24:04.820]  用什麼態度去研讀《士詩記》呢?
[00:24:04.820 --> 00:24:06.820]  一方面我們要了解一下
[00:24:06.820 --> 00:24:09.820]  這是神救贖計劃的一部分
[00:24:09.820 --> 00:24:10.820]  另一方面
[00:24:10.820 --> 00:24:12.820]  希伯來書的作者吩咐我們
[00:24:12.820 --> 00:24:16.820]  就當畏懼的態度去思想
[00:24:16.820 --> 00:24:17.820]  四章第一節
[00:24:17.820 --> 00:24:19.820]  「畏懼」這個字原文是
[00:24:19.820 --> 00:24:21.820]  Ingressive Error Sense
[00:24:21.820 --> 00:24:23.820]  意思是開始畏懼
[00:24:23.820 --> 00:24:25.820]  直至你寫了這封信為止
[00:24:25.820 --> 00:24:28.820]  他們還是沒有這種畏懼的態度
[00:24:28.820 --> 00:24:30.820]  現在就應該要畏懼
[00:24:30.820 --> 00:24:32.820]  什麼叫做畏懼呢?
[00:24:32.820 --> 00:24:34.820]  你看一看我們周圍
[00:24:34.820 --> 00:24:38.820]  如果你會發覺到周圍都是很多陷阱
[00:24:38.820 --> 00:24:40.820]  是有危險的
[00:24:40.820 --> 00:24:43.820]  我們就要萬分慎重小心
[00:24:43.820 --> 00:24:45.820]  我們最大的問題
[00:24:45.820 --> 00:24:48.820]  就是察覺不到我們周圍的危機四伏
[00:24:48.820 --> 00:24:50.820]  太過自滿自足
[00:24:50.820 --> 00:24:53.820]  缺乏防範的意識
[00:24:53.820 --> 00:24:57.820]  我們就好像在凍水煲青蛙那些青蛙一樣
[00:24:57.820 --> 00:24:59.820]  不知道危險嗎?
[00:24:59.820 --> 00:25:01.820]  結果就煲熟了
[00:25:01.820 --> 00:25:03.820]  這就是安逸的危機
[00:25:03.820 --> 00:25:04.820]  Complacency
[00:25:04.820 --> 00:25:07.820]  特別是在北美洲的基督徒
[00:25:07.820 --> 00:25:09.820]  我們太過光榮了
[00:25:09.820 --> 00:25:13.820]  第二就是信心與所聽見的道調和
[00:25:13.820 --> 00:25:15.820]  調和是聯合的意思
[00:25:15.820 --> 00:25:18.820]  如果我們只是聽到而沒有行動
[00:25:18.820 --> 00:25:20.820]  是沒有用的
[00:25:20.820 --> 00:25:22.820]  比方說有人告訴你
[00:25:22.820 --> 00:25:25.820]  在我們這個班房裡面有一個炸彈
[00:25:25.820 --> 00:25:27.820]  十分鐘就要爆炸
[00:25:27.820 --> 00:25:29.820]  你不會只是聽到這個訊息
[00:25:29.820 --> 00:25:31.820]  哦 是嗎?哦 挺好的
[00:25:31.820 --> 00:25:34.820]  沒有任何行動呢?不會的
[00:25:34.820 --> 00:25:37.820]  如果你是這樣做是不可思議的事
[00:25:37.820 --> 00:25:40.820]  如果你相信這個班房真的有個炸彈
[00:25:40.820 --> 00:25:42.820]  十分鐘之後會爆炸
[00:25:42.820 --> 00:25:44.820]  你一定立即採取行動 是嗎?
[00:25:44.820 --> 00:25:46.820]  離開那個班房
[00:25:46.820 --> 00:25:48.820]  譬如你是真的相信
[00:25:48.820 --> 00:25:50.820]  又不採取行動
[00:25:50.820 --> 00:25:54.820]  這是一個完全不合理不可思議的事
[00:25:54.820 --> 00:25:57.820]  希伯來書的作者就警告你
[00:25:57.820 --> 00:25:59.820]  你們不但要畏懼
[00:25:59.820 --> 00:26:02.820]  你要更加採取行動
[00:26:02.820 --> 00:26:04.820]  如果你是不畏懼
[00:26:04.820 --> 00:26:07.820]  你不相信 你就會被淘汰
[00:26:07.820 --> 00:26:09.820]  所謂淘汰是趕不上
[00:26:09.820 --> 00:26:12.820]  被拒於舊恩的門外
[00:26:12.820 --> 00:26:14.820]  兄弟姐妹
[00:26:14.820 --> 00:26:18.820]  我們今天為什麼要看士司機的訊息
[00:26:18.820 --> 00:26:21.820]  士司機是一個很大的警告
[00:26:21.820 --> 00:26:26.820]  叫我們不要安於現狀 安逸
[00:26:26.820 --> 00:26:28.820]  叫我們不要盲的
[00:26:28.820 --> 00:26:30.820]  看不到周圍的陷阱
[00:26:30.820 --> 00:26:33.820]  看不到這個亂世的社會裡面
[00:26:33.820 --> 00:26:36.820]  我們要緊緊的依靠神
[00:26:36.820 --> 00:26:38.820]  今天我們是不是很安逸
[00:26:38.820 --> 00:26:40.820]  在我們的生活圈子裡面
[00:26:40.820 --> 00:26:43.820]  完全看不到周圍的陷阱呢?
[00:26:43.820 --> 00:26:45.820]  求主憐憫我們
[00:26:45.820 --> 00:26:48.820]  除了同心 一同去渡過
[00:26:48.820 --> 00:26:50.820]  師父我們再一次感謝你
[00:26:50.820 --> 00:26:52.820]  求你製作士司機的訊息
[00:26:52.820 --> 00:26:54.820]  叫我們得到提醒
[00:26:54.820 --> 00:26:56.820]  叫我們真的不要忘記
[00:26:56.820 --> 00:26:58.820]  唯有跟隨你
[00:26:58.820 --> 00:27:01.820]  我們才經歷什麼叫做福氣
[00:27:01.820 --> 00:27:03.820]  什麼叫做真正的保障
[00:27:03.820 --> 00:27:06.820]  什麼叫做真正的人生的意義
[00:27:06.820 --> 00:27:08.820]  求你祝福引領我們
[00:27:08.820 --> 00:27:10.820]  向我們每一個人說你要所說的話
[00:27:10.820 --> 00:27:11.820]  我們今天禱告
[00:27:11.820 --> 00:27:13.820]  賴奉耶穌基督名裘 阿們
[00:27:31.820 --> 00:27:32.820]  我可以帮你吗
[00:27:32.820 --> 00:27:33.820]  我可以帮你吗
[00:27:33.820 --> 00:27:34.820]  我可以帮你吗
