
[00:00:00.000 --> 00:00:09.820]  各位電視朋友 平安!我們今天有機會一起思想聖經的彼得前書經文
[00:24:13.020 --> 00:24:17.100]  「因此要預備好你們的心
[00:24:17.100 --> 00:24:19.340]  要頭腦清醒
[00:24:19.340 --> 00:24:24.940]  把盼望完全寄託在耶穌基督顯現的時候
[00:24:24.940 --> 00:24:29.020]  所以帶給你們的恩典上」
[00:24:29.020 --> 00:24:31.180]  要頭腦清醒
[00:24:31.180 --> 00:24:35.980]  你的盼望是放在主耶穌再回來的時候
[00:24:35.980 --> 00:24:39.820]  所以要帶給你各樣的恩典上
[00:24:39.820 --> 00:24:42.060]  眼前你可能會有所損失
[00:24:42.060 --> 00:24:44.700]  甚至面對更大的壓力
[00:24:44.700 --> 00:24:45.980]  但是主告訴我們
[00:24:45.980 --> 00:24:47.980]  一個人能夠警醒
[00:24:47.980 --> 00:24:52.860]  是因為他將心思放在將來的現實上
[00:24:52.860 --> 00:24:55.660]  就是當主再回來的時候
[00:24:55.660 --> 00:25:00.220]  他要將天上一切的恩惠和福氣賜給我們
[00:25:00.220 --> 00:25:04.380]  這是一種重要的方向
[00:25:04.380 --> 00:25:05.180]  在讀的時候
[00:25:05.180 --> 00:25:07.660]  你會發覺聖經裏面一直講到警醒
[00:25:07.660 --> 00:25:09.340]  但這種警醒
[00:25:09.340 --> 00:25:12.140]  就不只是一種心靈上的狀況
[00:25:12.140 --> 00:25:15.500]  而是一種可以見到的行動
[00:25:15.500 --> 00:25:17.740]  我們再看回《低聖經》的時候
[00:25:17.740 --> 00:25:19.740]  我們讀回《聖經》第七章
[00:25:19.740 --> 00:25:21.180]  剛才我們讀過
[00:25:21.180 --> 00:25:23.820]  聖經就說萬物的結局近了
[00:25:23.820 --> 00:25:26.060]  你們自律保持頭腦清醒
[00:25:26.060 --> 00:25:27.260]  我要禱告
[00:25:27.260 --> 00:25:29.740]  我們知道
[00:25:29.740 --> 00:25:30.860]  然後你會發覺
[00:25:30.860 --> 00:25:32.380]  當他一直這樣講的時候
[00:25:32.380 --> 00:25:35.980]  他還要講到很多要有的行動
[00:25:35.980 --> 00:25:39.820]  第四章第八節
[00:25:39.820 --> 00:25:44.060]  我們跳到第四章第八節
[00:25:44.060 --> 00:25:45.980]  你會看到聖經裏面再講的
[00:25:45.980 --> 00:25:53.260]  就是你們要彼此切實相愛
[00:25:53.260 --> 00:25:55.260]  當我們講到相愛的時候
[00:25:55.260 --> 00:25:58.780]  我們知道一定不是在講口裏面的說話
[00:25:58.780 --> 00:26:01.740]  而是一種真正的生活的行動
[00:26:01.740 --> 00:26:04.380]  我們想回我們早前常常會讀到
[00:26:04.380 --> 00:26:07.420]  聖經裏面主耶穌所講的比喻
[00:26:07.420 --> 00:26:09.260]  在《路加福音》第十二章
[00:26:09.260 --> 00:26:10.220]  我們讀過的
[00:26:10.220 --> 00:26:14.780]  就是當這些僕人知道主人快要回來
[00:26:14.780 --> 00:26:18.140]  在筵席回來的時候
[00:26:18.140 --> 00:26:21.340]  他們要準備好、要警醒
[00:26:21.340 --> 00:26:24.380]  所以聖經就提到主人吩咐他們
[00:26:24.380 --> 00:26:28.780]  你們要時刻束好腰、點著燈
[00:26:28.780 --> 00:26:31.820]  預備好主人回來
[00:26:31.820 --> 00:26:32.860]  這個束著腰
[00:26:32.860 --> 00:26:35.660]  有些時候我們現在的時代好像不太明白
[00:26:35.660 --> 00:26:39.260]  為什麼等主人回來要束著腰
[00:26:39.260 --> 00:26:43.900]  紮著皮帶好像沒有什麼特別關係
[00:26:43.900 --> 00:26:45.420]  但當時的人很明白
[00:26:45.420 --> 00:26:48.620]  因為他們穿著的是長袍
[00:26:48.620 --> 00:26:51.180]  如果他們有什麼要做的時候
[00:26:51.180 --> 00:26:54.300]  要將長袍的袍腳翻上來
[00:26:54.300 --> 00:26:56.780]  放在腰帶裏面
[00:26:56.780 --> 00:26:59.340]  變成他們隨時可以走動
[00:26:59.340 --> 00:27:01.660]  和可以做不同的事情
[00:27:01.660 --> 00:27:05.740]  因此束腰是表示一種心靈的準備
[00:27:05.740 --> 00:27:08.620]  是預備好去做要做的事情
[00:27:08.620 --> 00:27:13.820]  是可以即時回應到當時的需要
[00:27:13.820 --> 00:27:14.780]  所以主人告訴你
[00:27:14.780 --> 00:27:17.580]  你們要時刻束好腰
[00:27:17.580 --> 00:27:19.340]  《楊康長樂》讀的第一章
[00:27:19.340 --> 00:27:21.820]  比利時前書第一章十三節
[00:27:21.820 --> 00:27:26.060]  同樣地講及要預備好你們的心
[00:27:26.060 --> 00:27:28.460]  這個同樣是束腰的意思
[00:27:28.460 --> 00:27:32.620]  但今天不是在講你身體的腰部
[00:27:32.620 --> 00:27:34.860]  而是在講你的心
[00:27:34.860 --> 00:27:37.500]  你可以想像一個心
[00:27:37.500 --> 00:27:41.100]  有條腰帶綁緊
[00:27:41.100 --> 00:27:43.100]  一個警醒的心
[00:27:43.100 --> 00:27:45.420]  是經常束著腰
[00:27:45.420 --> 00:27:49.820]  準備好要做的事情
[00:27:49.820 --> 00:27:51.420]  在這樣的前提下
[00:27:51.420 --> 00:27:53.500]  法國聖經就講
[00:27:53.500 --> 00:27:57.660]  最要緊的是彼此切實相愛
[00:27:57.660 --> 00:28:00.860]  在第四章第八
[00:28:00.860 --> 00:28:03.420]  然後就講你們要互相款待
[00:28:03.420 --> 00:28:06.220]  不發怨言
[00:28:06.220 --> 00:28:09.180]  同樣帶著警醒的心警覺著
[00:28:09.180 --> 00:28:11.500]  一位太太
[00:28:11.500 --> 00:28:12.700]  有人告訴她
[00:28:12.700 --> 00:28:15.900]  你和先生關係很好
[00:28:15.900 --> 00:28:19.500]  太太就笑笑口
[00:28:19.500 --> 00:28:21.980]  是啊 我們都沒有什麼吵架
[00:28:21.980 --> 00:28:27.020]  不過我都忍了他十年
[00:28:27.020 --> 00:28:29.340]  可以是沒有什麼衝突
[00:28:29.340 --> 00:28:32.380]  但是沒有什麼恩慈
[00:28:32.380 --> 00:28:33.900]  只是有忍耐
[00:28:33.900 --> 00:28:35.660]  你記得聖經第十三章
[00:28:35.660 --> 00:28:36.860]  哥倫多前書
[00:28:36.860 --> 00:28:38.380]  愛是恆久忍耐
[00:28:38.380 --> 00:28:42.540]  不過又有恩慈
[00:28:42.540 --> 00:28:44.300]  不只是忍耐
[00:28:44.300 --> 00:28:46.140]  而是有恩慈
[00:28:46.140 --> 00:28:47.980]  不只是款待
[00:28:47.980 --> 00:28:49.580]  而是款待過程當中
[00:28:49.580 --> 00:28:52.380]  就算是很長久的服侍
[00:28:52.380 --> 00:28:53.500]  就算要付出一些
[00:28:53.500 --> 00:28:57.260]  好像超越了自己能力的代價
[00:28:57.260 --> 00:28:58.700]  但是不發怨言
[00:28:58.700 --> 00:29:00.860]  帶著甘心樂意的心
[00:29:00.860 --> 00:29:03.660]  來服侍別人
[00:29:03.660 --> 00:29:05.020]  聖經在下面講
[00:29:05.020 --> 00:29:08.860]  你一定要用你的恩慈來服侍別人
[00:29:08.860 --> 00:29:11.740]  前書第四章十節就講
[00:29:11.740 --> 00:29:15.980]  按照所領受的恩慈彼此服侍
[00:29:15.980 --> 00:29:17.820]  一個警醒的生命
[00:29:17.820 --> 00:29:21.660]  他才會懂得去服侍
[00:29:21.660 --> 00:29:24.060]  一個心裏迷惑的人
[00:29:24.060 --> 00:29:25.180]  被迷惑的人
[00:29:25.180 --> 00:29:28.300]  他只會常常想起自己的事
[00:29:28.300 --> 00:29:30.460]  我再講
[00:29:30.460 --> 00:29:32.300]  一個清醒的人
[00:29:32.300 --> 00:29:35.340]  他才懂得去愛人
[00:29:35.340 --> 00:29:36.700]  或者反過來講
[00:29:36.700 --> 00:29:38.460]  一個愛人的人
[00:29:38.460 --> 00:29:40.860]  他的心變得清醒
[00:29:40.860 --> 00:29:43.980]  他會留意到人的需要
[00:29:43.980 --> 00:29:46.060]  留意到主的旨意
[00:29:46.060 --> 00:29:48.140]  留意到主要的回應
[00:29:48.140 --> 00:29:52.460]  因此他會留心去做他要做的事
[00:29:52.460 --> 00:29:55.100]  因為他的心靈蓄其要
[00:29:55.100 --> 00:29:58.300]  他去做主要他要做的事
[00:29:58.300 --> 00:29:59.340]  但是在過程當中
[00:29:59.340 --> 00:30:01.180]  他會一直想到
[00:30:01.180 --> 00:30:01.980]  不是自己
[00:30:01.980 --> 00:30:03.500]  我如何得到讚賞
[00:30:03.500 --> 00:30:06.060]  或者我如何得到一些地上的成就
[00:30:06.060 --> 00:30:08.860]  他的心一直想到主再回來的時候
[00:30:08.860 --> 00:30:11.340]  我要得到祂的稱讚
[00:30:11.340 --> 00:30:14.140]  所以聖經在第四章第十一節
[00:30:14.140 --> 00:30:16.780]  就很清楚地講
[00:30:16.780 --> 00:30:19.100]  哪一個有不同的服侍也好
[00:30:19.100 --> 00:30:20.540]  最終的目的
[00:30:20.540 --> 00:30:22.380]  使神在一切事上
[00:30:22.380 --> 00:30:25.980]  藉著耶穌基督得著榮耀
[00:30:25.980 --> 00:30:29.100]  永遠是他們最終極的目的
[00:30:29.100 --> 00:30:30.540]  是讓神得榮耀
[00:30:30.540 --> 00:30:32.140]  是依靠神
[00:30:32.140 --> 00:30:34.140]  是靠著祂的力量做事
[00:30:34.140 --> 00:30:35.580]  稱讚的不是我
[00:30:35.580 --> 00:30:37.660]  是上帝自己
[00:30:37.660 --> 00:30:42.700]  一切的榮耀、尊貴是歸於祂
[00:30:42.700 --> 00:30:45.340]  各位靈姐妹
[00:30:45.340 --> 00:30:46.460]  在聖經裏面
[00:30:46.460 --> 00:30:50.380]  這個警醒的主題是常常出現的
[00:30:50.380 --> 00:30:52.060]  但是我有時候都會問
[00:30:52.060 --> 00:30:54.700]  我會不會聽得太多
[00:30:54.700 --> 00:30:59.420]  所以我覺得自己已經警醒了
[00:30:59.420 --> 00:31:01.500]  我都會一直問自己
[00:31:01.500 --> 00:31:04.940]  在現在自己的生活裏面
[00:31:04.940 --> 00:31:07.500]  能否真的警醒
[00:31:07.500 --> 00:31:09.580]  來跟隨著
[00:31:09.580 --> 00:31:10.940]  有時候會感覺到
[00:31:10.940 --> 00:31:14.860]  可能是因為有太長時間
[00:31:14.860 --> 00:31:17.500]  有些事情好像仍然是這樣
[00:31:17.500 --> 00:31:18.860]  都有一些想
[00:31:18.860 --> 00:31:21.820]  好像算了放棄了
[00:31:21.820 --> 00:31:24.060]  我最後再講一件事
[00:31:24.060 --> 00:31:25.660]  我很記得一位宣教士
[00:31:25.660 --> 00:31:27.500]  一位宣教士我常常想起他
[00:31:27.500 --> 00:31:29.500]  叫做Henry Morrison
[00:31:29.500 --> 00:31:32.300]  很多年之前他曾經去到非洲
[00:31:32.300 --> 00:31:35.180]  在非洲宣教40年的時間
[00:31:35.180 --> 00:31:36.460]  後來他們搭船
[00:31:36.460 --> 00:31:38.220]  當時的年代都是搭船
[00:31:38.220 --> 00:31:40.060]  回到他自己的家鄉
[00:31:40.060 --> 00:31:42.620]  在美國的紐約
[00:31:42.620 --> 00:31:44.220]  他很期待
[00:31:44.220 --> 00:31:47.820]  回來的時候有人能夠歡迎他
[00:31:47.820 --> 00:31:50.300]  他們太久沒有回來了
[00:31:50.300 --> 00:31:51.660]  船去到碼頭
[00:31:51.660 --> 00:31:53.900]  見到下面有很多人迎接
[00:31:53.900 --> 00:31:55.340]  很高興
[00:31:55.340 --> 00:31:58.860]  很多人拿著旗幟打鼓來歡迎
[00:31:58.860 --> 00:32:01.740]  他說他們還記得我們
[00:32:01.740 --> 00:32:03.660]  後來才發覺不是
[00:32:03.660 --> 00:32:06.380]  原來是羅斯福總統
[00:32:06.380 --> 00:32:08.780]  當時都在非洲回來
[00:32:08.780 --> 00:32:09.980]  不過他去打獵
[00:32:09.980 --> 00:32:12.140]  不是宣教
[00:32:12.140 --> 00:32:13.260]  打獵回來之後
[00:32:13.260 --> 00:32:15.340]  很多人就組織一個儀仗隊
[00:32:15.340 --> 00:32:17.180]  在岸邊歡迎他
[00:32:17.180 --> 00:32:19.100]  大肆的歡迎
[00:32:19.100 --> 00:32:22.460]  宣教士夫婦到他下面
[00:32:22.460 --> 00:32:23.580]  到處看
[00:32:23.580 --> 00:32:27.580]  沒有人認識他們
[00:32:27.580 --> 00:32:29.180]  很憂愁
[00:32:29.180 --> 00:32:30.700]  找了一間旅館
[00:32:30.700 --> 00:32:33.980]  因為家裡都不在
[00:32:33.980 --> 00:32:35.980]  去到旅館的時候
[00:32:35.980 --> 00:32:37.820]  心裡很不開心
[00:32:37.820 --> 00:32:40.380]  有些話埋怨神
[00:32:40.380 --> 00:32:42.460]  神我服侍你這麼多年
[00:32:42.460 --> 00:32:44.460]  為什麼會這樣
[00:32:44.460 --> 00:32:47.180]  沒有人會再記得我們
[00:32:47.180 --> 00:32:48.380]  在他埋怨的時候
[00:32:48.380 --> 00:32:49.020]  他自己說
[00:32:49.020 --> 00:32:51.900]  突然間好像聽到主跟他說一句話
[00:32:51.900 --> 00:32:53.660]  主告訴他
[00:32:53.660 --> 00:32:59.260]  Henry 你還沒回到家
[00:32:59.260 --> 00:33:00.460]  Henry馬上明白
[00:33:00.460 --> 00:33:02.140]  主告訴他
[00:33:02.140 --> 00:33:04.940]  當你回到天家的時候
[00:33:04.940 --> 00:33:11.340]  天使、天君和我會來迎接你
[00:33:11.340 --> 00:33:13.660]  他們只會在地上要警醒
[00:33:13.660 --> 00:33:15.980]  有些時候可能會覺得辛苦
[00:33:15.980 --> 00:33:19.420]  有時候覺得好像還是很困難
[00:33:19.420 --> 00:33:23.260]  但你記得你還沒回到天家
[00:33:23.260 --> 00:33:25.820]  你繼續警醒地來生活
[00:33:25.820 --> 00:33:27.420]  做你當做的事情
[00:33:27.420 --> 00:33:30.700]  依靠上帝面對可能有的苦難
[00:33:30.700 --> 00:33:34.220]  有的誹謗、有的取笑
[00:33:34.220 --> 00:33:35.820]  但仍然歡喜快樂
[00:33:35.820 --> 00:33:37.020]  依靠著上帝
[00:33:37.020 --> 00:33:40.380]  行在他的路上
[00:33:40.380 --> 00:33:44.380]  我們一起祈禱
[00:33:44.380 --> 00:33:46.540]  多謝恩主
[00:33:46.620 --> 00:33:50.060]  祢曾經為我們受死
[00:33:50.060 --> 00:33:53.260]  給我們恩典勝過罪的權勢
[00:33:53.260 --> 00:33:55.180]  我們今天靠著祢
[00:33:55.180 --> 00:33:58.060]  可以站在光明當中
[00:33:58.060 --> 00:33:59.500]  主求祢保守我們
[00:33:59.500 --> 00:34:01.260]  在地上堅定跟隨你
[00:34:01.260 --> 00:34:02.940]  一生堅定
[00:34:02.940 --> 00:34:04.700]  縱使面對著艱難
[00:34:04.700 --> 00:34:09.020]  但主讓我們仍然只是行祢的旨意
[00:34:09.020 --> 00:34:10.620]  走祢的路
[00:34:10.620 --> 00:34:13.980]  讓我們一天可以歡欣喜氣見到祢的面
[00:34:13.980 --> 00:34:18.620]  領受祢給我們真正永恆的恩惠
[00:34:18.620 --> 00:34:20.620]  奉耶穌成名祈禱
[00:34:20.620 --> 00:34:22.620]  阿們
[00:34:22.620 --> 00:34:24.620]  阿們
[00:34:24.620 --> 00:34:26.620]  阿們
[00:34:26.620 --> 00:34:28.620]  阿們
[00:34:28.620 --> 00:34:30.620]  阿們
[00:34:30.620 --> 00:34:32.620]  阿們
[00:34:32.620 --> 00:34:35.620]  (字幕由 Amara.org 社群提供)
[00:34:35.620 --> 00:34:38.620]  (字幕由 Amara.org 社群提供)

