
[00:00:00.000 --> 00:00:10.000]  好 今天很感恩2022年第一次有機會再回來CNC跟大家講讀
[00:16:07.000 --> 00:16:09.000]  我們不是一定要學這個
[00:16:09.000 --> 00:16:11.000]  但其實他告訴那些法利賽人
[00:16:11.000 --> 00:16:13.000]  你經常都按照規矩去做事
[00:16:13.000 --> 00:16:15.000]  但耶穌有時候就是這樣
[00:16:15.000 --> 00:16:17.000]  你沒辦法猜到他
[00:16:17.000 --> 00:16:19.000]  你猜到他就不是耶穌
[00:16:19.000 --> 00:16:21.000]  我突然來到這裏的時候
[00:16:21.000 --> 00:16:23.000]  那天晚上和我太太分享
[00:16:23.000 --> 00:16:24.000]  我說很有趣
[00:16:24.000 --> 00:16:25.000]  有沒有發覺耶穌
[00:16:25.000 --> 00:16:27.000]  不是說他做事很噁心
[00:16:27.000 --> 00:16:29.000]  你真的猜不到他
[00:16:29.000 --> 00:16:30.000]  我和我太太說
[00:16:30.000 --> 00:16:31.000]  你記不記得我們看過一套電影
[00:16:31.000 --> 00:16:32.000]  叫食神
[00:16:32.000 --> 00:16:34.000]  食神的時候那個胖子
[00:16:34.000 --> 00:16:36.000]  很厲害啊
[00:16:36.000 --> 00:16:38.000]  食神真的猜不到你
[00:16:38.000 --> 00:16:40.000]  然後周星馳做那個食神
[00:16:40.000 --> 00:16:42.000]  你猜到我還不是食神嗎
[00:16:42.000 --> 00:16:43.000]  這樣
[00:16:43.000 --> 00:16:44.000]  耶穌也是
[00:16:44.000 --> 00:16:46.000]  你猜到我還不是耶穌嗎
[00:16:46.000 --> 00:16:47.000]  他真的猜不到他
[00:16:47.000 --> 00:16:49.000]  拉了他到村外的時間
[00:16:49.000 --> 00:16:50.000]  嘩這麼噁心
[00:16:50.000 --> 00:16:51.000]  套口水在他的眼睛上面
[00:16:51.000 --> 00:16:53.000]  然後按手在他身上
[00:16:53.000 --> 00:16:55.000]  就搞定了
[00:16:55.000 --> 00:16:57.000]  是不是搞定了呢
[00:16:57.000 --> 00:16:59.000]  拉他出去套口水
[00:16:59.000 --> 00:17:01.000]  然後是不是搞定了呢
[00:17:01.000 --> 00:17:02.000]  就問他
[00:17:02.000 --> 00:17:04.000]  你看見沒有
[00:17:04.000 --> 00:17:05.000]  你看見什麼
[00:17:05.000 --> 00:17:06.000]  問他
[00:17:06.000 --> 00:17:07.000]  你看不看見
[00:17:07.000 --> 00:17:08.000]  他瞎了
[00:17:08.000 --> 00:17:09.000]  看不看見
[00:17:09.000 --> 00:17:10.000]  他往上一看
[00:17:10.000 --> 00:17:11.000]  很奇怪
[00:17:11.000 --> 00:17:12.000]  他往上一看
[00:17:12.000 --> 00:17:14.000]  我看見那些人啊
[00:17:14.000 --> 00:17:15.000]  看見那些人
[00:17:15.000 --> 00:17:17.000]  他們好像樹一樣走來走去
[00:17:17.000 --> 00:17:18.000]  很特別的
[00:17:18.000 --> 00:17:19.000]  這個人究竟是不是天生瞎呢
[00:17:19.000 --> 00:17:20.000]  我真的不知道
[00:17:20.000 --> 00:17:22.000]  但他可能不是天生瞎
[00:17:22.000 --> 00:17:23.000]  因為他看見那些人
[00:17:23.000 --> 00:17:24.000]  好像樹一樣
[00:17:24.000 --> 00:17:26.000]  他懂得形容樹是人
[00:17:26.000 --> 00:17:28.000]  他可能不是天生瞎
[00:17:28.000 --> 00:17:29.000]  又或者他是天生瞎
[00:17:29.000 --> 00:17:31.000]  但是可能他的教育也挺好
[00:17:31.000 --> 00:17:33.000]  他的父母也很照顧他
[00:17:33.000 --> 00:17:34.000]  解釋給他聽
[00:17:34.000 --> 00:17:35.000]  這些就是樹
[00:17:35.000 --> 00:17:36.000]  這些就是人
[00:17:36.000 --> 00:17:38.000]  所以他有機會看回的時候
[00:17:38.000 --> 00:17:39.000]  就發覺
[00:17:39.000 --> 00:17:40.000]  他看見那些樹走來走去
[00:17:40.000 --> 00:17:41.000]  好了
[00:17:41.000 --> 00:17:42.000]  還沒完呢
[00:17:42.000 --> 00:17:43.000]  下面更精彩
[00:17:43.000 --> 00:17:45.000]  於是耶穌再按手
[00:17:45.000 --> 00:17:46.000]  留意這個字
[00:17:46.000 --> 00:17:47.000]  是再
[00:17:47.000 --> 00:17:49.000]  再按手在他的眼睛上
[00:17:49.000 --> 00:17:52.000]  剛才套了口水在他的眼睛上
[00:17:52.000 --> 00:17:53.000]  然後按手在他身上
[00:17:53.000 --> 00:17:55.000]  再按手在他眼睛上
[00:17:55.000 --> 00:17:57.000]  然後摸摸他的眼睛
[00:17:57.000 --> 00:17:58.000]  用了這個字
[00:17:58.000 --> 00:17:59.000]  復原了
[00:17:59.000 --> 00:18:01.000]  每樣都看得清楚
[00:18:01.000 --> 00:18:03.000]  你說很奇怪
[00:18:03.000 --> 00:18:06.000]  我不知道大家看完經文有沒有覺得很奇怪
[00:18:06.000 --> 00:18:08.000]  你看過很多次《新上演》經文吧
[00:18:08.000 --> 00:18:09.000]  我不知道你有沒有上過
[00:18:09.000 --> 00:18:11.000]  主要可能上過很多次
[00:18:11.000 --> 00:18:12.000]  你看茅坊
[00:18:12.000 --> 00:18:14.000]  我不知道你來到這個時間
[00:18:14.000 --> 00:18:15.000]  有沒有問一個問題
[00:18:15.000 --> 00:18:17.000]  我翻查四本書
[00:18:17.000 --> 00:18:18.000]  真的
[00:18:18.000 --> 00:18:20.000]  我再看一看
[00:18:20.000 --> 00:18:22.000]  我印象當中也是真的
[00:18:22.000 --> 00:18:23.000]  我再看一看
[00:18:23.000 --> 00:18:25.000]  這個是唯一一個
[00:18:25.000 --> 00:18:27.000]  耶穌所行的神蹟
[00:18:27.000 --> 00:18:29.000]  為什麼這麼奇怪
[00:18:29.000 --> 00:18:31.000]  一次搞不定
[00:18:31.000 --> 00:18:33.000]  要做兩次
[00:18:33.000 --> 00:18:36.000]  好像換屎抹膜那樣
[00:18:36.000 --> 00:18:37.000]  不行
[00:18:37.000 --> 00:18:38.000]  一次不行
[00:18:38.000 --> 00:18:39.000]  換了之後
[00:18:39.000 --> 00:18:40.000]  不是看得很清楚
[00:18:40.000 --> 00:18:41.000]  醫生
[00:18:41.000 --> 00:18:42.000]  這麼嚴重
[00:18:42.000 --> 00:18:43.000]  再安排你入院
[00:18:43.000 --> 00:18:44.000]  再做多一次
[00:18:44.000 --> 00:18:45.000]  再弄多一點
[00:18:45.000 --> 00:18:47.000]  好像其實你去驗眼也是
[00:18:47.000 --> 00:18:49.000]  通常那些
[00:18:49.000 --> 00:18:50.000]  那些什麼
[00:18:50.000 --> 00:18:51.000]  視光師
[00:18:51.000 --> 00:18:52.000]  動來動去
[00:18:52.000 --> 00:18:53.000]  怎樣怎樣
[00:18:53.000 --> 00:18:54.000]  這樣呢
[00:18:54.000 --> 00:18:55.000]  A看得好一點
[00:18:55.000 --> 00:18:57.000]  B看得好一點
[00:18:57.000 --> 00:18:58.000]  通常都是這樣
[00:18:58.000 --> 00:18:59.000]  B看得好一點
[00:18:59.000 --> 00:19:00.000]  教來教去
[00:19:00.000 --> 00:19:01.000]  教幾次
[00:19:01.000 --> 00:19:03.000]  但是耶穌從來沒有的
[00:19:03.000 --> 00:19:04.000]  你看到行神蹟的時間
[00:19:04.000 --> 00:19:05.000]  祂從來沒有的
[00:19:05.000 --> 00:19:07.000]  往後還發生了一個
[00:19:07.000 --> 00:19:09.000]  就是
[00:19:09.000 --> 00:19:10.000]  什麼
[00:19:10.000 --> 00:19:11.000]  抵買
[00:19:11.000 --> 00:19:13.000]  祂的兒子叫巴抵買
[00:19:13.000 --> 00:19:15.000]  如果你說過兩次在哪裡
[00:19:15.000 --> 00:19:16.000]  巴抵買
[00:19:16.000 --> 00:19:18.000]  祂的父親叫抵買
[00:19:18.000 --> 00:19:19.000]  就是son of
[00:19:19.000 --> 00:19:20.000]  祂的兒子
[00:19:20.000 --> 00:19:22.000]  加個巴就在前面
[00:19:22.000 --> 00:19:23.000]  巴抵買
[00:19:23.000 --> 00:19:25.000]  就是大衛的子孫
[00:19:25.000 --> 00:19:26.000]  大衛的子孫
[00:19:26.000 --> 00:19:27.000]  和耶穌
[00:19:27.000 --> 00:19:28.000]  你想做什麼
[00:19:28.000 --> 00:19:29.000]  我想看見
[00:19:29.000 --> 00:19:30.000]  耶穌一碰他
[00:19:30.000 --> 00:19:31.000]  就馬上看回
[00:19:31.000 --> 00:19:32.000]  從來沒有失手的耶穌
[00:19:32.000 --> 00:19:34.000]  為什麼去到這裡的時間
[00:19:34.000 --> 00:19:35.000]  會失手
[00:19:35.000 --> 00:19:37.000]  很奇怪
[00:19:37.000 --> 00:19:39.000]  而且這段經文是發生馬可福音
[00:19:39.000 --> 00:19:41.000]  你知道馬可福音
[00:19:41.000 --> 00:19:43.000]  跟路加馬太是一樣的
[00:19:43.000 --> 00:19:45.000]  馬可就有
[00:19:45.000 --> 00:19:47.000]  馬可拍攝的戲
[00:19:47.000 --> 00:19:48.000]  就不是王家衛
[00:19:48.000 --> 00:19:50.000]  王家衛是拖慢來做的
[00:19:50.000 --> 00:19:51.000]  慢慢拍
[00:19:51.000 --> 00:19:52.000]  拍到不知道說什麼
[00:19:52.000 --> 00:19:55.000]  但是馬可是很明白節奏
[00:19:55.000 --> 00:19:58.000]  不會說廢話
[00:19:58.000 --> 00:20:00.000]  一說就說到結局
[00:20:00.000 --> 00:20:02.000]  他按手就看回
[00:20:02.000 --> 00:20:03.000]  就搞定
[00:20:03.000 --> 00:20:05.000]  馬可特別記載了一件事
[00:20:05.000 --> 00:20:08.000]  就是耶穌要做兩次
[00:20:08.000 --> 00:20:09.000]  是兩次
[00:20:09.000 --> 00:20:10.000]  第一次是不行的
[00:20:10.000 --> 00:20:12.000]  第二次再做的時間
[00:20:12.000 --> 00:20:15.000]  他就樣樣都看得清楚
[00:20:15.000 --> 00:20:17.000]  第一次很奇怪
[00:20:17.000 --> 00:20:19.000]  搞定的時候搞不定
[00:20:19.000 --> 00:20:20.000]  門徒在旁邊
[00:20:20.000 --> 00:20:21.000]  不知道會不會覺得很奇怪
[00:20:21.000 --> 00:20:23.000]  為什麼師父今天
[00:20:23.000 --> 00:20:24.000]  可能太累了
[00:20:24.000 --> 00:20:26.000]  坐船走來走去
[00:20:26.000 --> 00:20:29.000]  他剛剛在湖的一邊
[00:20:29.000 --> 00:20:30.000]  又坐回來一邊
[00:20:30.000 --> 00:20:32.000]  是不是太累了
[00:20:32.000 --> 00:20:34.000]  聖經從來都沒有記述耶穌
[00:20:34.000 --> 00:20:36.000]  因為累而失手
[00:20:36.000 --> 00:20:37.000]  是不是
[00:20:37.000 --> 00:20:38.000]  很奇怪
[00:20:38.000 --> 00:20:40.000]  這裡再將他放在拍攝
[00:20:40.000 --> 00:20:42.000]  再回看一個問題
[00:20:42.000 --> 00:20:44.000]  就問他一件事
[00:20:44.000 --> 00:20:46.000]  說完了
[00:20:46.000 --> 00:20:47.000]  剛才那件事
[00:20:47.000 --> 00:20:49.000]  主耶穌基督
[00:20:49.000 --> 00:20:51.000]  別人怎麼說你
[00:20:51.000 --> 00:20:52.000]  就是先知
[00:20:52.000 --> 00:20:54.000]  然後你怎麼看我
[00:20:54.000 --> 00:20:56.000]  你就是基督
[00:20:56.000 --> 00:20:58.000]  然後八章31節的時間
[00:20:58.000 --> 00:20:59.000]  他說什麼
[00:20:59.000 --> 00:21:02.000]  他說於是他教導他們
[00:21:02.000 --> 00:21:03.000]  你說得對
[00:21:03.000 --> 00:21:04.000]  但是你不要告訴別人
[00:21:04.000 --> 00:21:05.000]  開始教導他
[00:21:05.000 --> 00:21:07.000]  這幫學生如此可教
[00:21:07.000 --> 00:21:08.000]  教導他
[00:21:08.000 --> 00:21:10.000]  開始教導一些很深的東西
[00:21:10.000 --> 00:21:13.000]  剛才都是小學生學的東西
[00:21:13.000 --> 00:21:14.000]  是不是
[00:21:14.000 --> 00:21:16.000]  學乘除加減
[00:21:16.000 --> 00:21:17.000]  現在教你微積分
[00:21:17.000 --> 00:21:22.000]  人子必須受許多的苦被長老濟世
[00:21:22.000 --> 00:21:27.000]  還有經學家氣絕殺害
[00:21:27.000 --> 00:21:28.000]  三天後復活
[00:21:28.000 --> 00:21:29.000]  耶穌
[00:21:29.000 --> 00:21:30.000]  如果你記得馬可也好
[00:21:30.000 --> 00:21:31.000]  路加也好
[00:21:31.000 --> 00:21:32.000]  馬太也好
[00:21:32.000 --> 00:21:33.000]  有三次
[00:21:33.000 --> 00:21:34.000]  這是第一次說
[00:21:34.000 --> 00:21:37.000]  人子就是說我自己
[00:21:37.000 --> 00:21:39.000]  必須受許多的苦
[00:21:39.000 --> 00:21:41.000]  被長老濟世
[00:21:41.000 --> 00:21:42.000]  經學家氣絕殺害
[00:21:42.000 --> 00:21:43.000]  三天後復活
[00:21:43.000 --> 00:21:44.000]  然後
[00:21:44.000 --> 00:21:47.000]  耶穌坦白地說了這話
[00:21:47.000 --> 00:21:50.000]  說完之後
[00:21:50.000 --> 00:21:51.000]  很坦白的
[00:21:51.000 --> 00:21:53.000]  見你們如此可教就教你
[00:21:53.000 --> 00:21:55.000]  然後彼得就將他拉到一邊
[00:21:55.000 --> 00:21:56.000]  奇怪
[00:21:56.000 --> 00:21:57.000]  用了一個字
[00:21:57.000 --> 00:21:58.000]  責怪他
[00:21:58.000 --> 00:21:59.000]  這個呢
[00:21:59.000 --> 00:22:00.000]  我是新日本
[00:22:00.000 --> 00:22:01.000]  是譯得好的
[00:22:01.000 --> 00:22:02.000]  是責怪
[00:22:02.000 --> 00:22:03.000]  因為字的餘文
[00:22:03.000 --> 00:22:05.000]  是真的拉他到一邊
[00:22:05.000 --> 00:22:07.000]  耶穌你不要說這些
[00:22:07.000 --> 00:22:08.000]  你不是喝大了
[00:22:08.000 --> 00:22:11.000]  你不是瘋了嗎
[00:22:11.000 --> 00:22:13.000]  為什麼說這些
[00:22:13.000 --> 00:22:16.000]  責怪是罵他的
[00:22:16.000 --> 00:22:17.000]  如果你看和話本
[00:22:17.000 --> 00:22:19.000]  我用的是新日本
[00:22:19.000 --> 00:22:21.000]  和話本是勸他
[00:22:21.000 --> 00:22:23.000]  這個字也不好
[00:22:23.000 --> 00:22:25.000]  是要責怪他
[00:22:25.000 --> 00:22:26.000]  責怪他
[00:22:26.000 --> 00:22:28.000]  然後耶穌就轉身
[00:22:28.000 --> 00:22:29.000]  本來彼得
[00:22:29.000 --> 00:22:30.000]  想想那個情景
[00:22:30.000 --> 00:22:31.000]  彼得拉了耶穌
[00:22:31.000 --> 00:22:32.000]  走到一邊
[00:22:32.000 --> 00:22:35.000]  師父你不要說這些
[00:22:35.000 --> 00:22:38.000]  你要拿旗子出來
[00:22:38.000 --> 00:22:39.000]  這樣說
[00:22:39.000 --> 00:22:40.000]  受苦
[00:22:40.000 --> 00:22:42.000]  又被人氣絕殺害
[00:22:42.000 --> 00:22:43.000]  有沒有搞錯
[00:22:43.000 --> 00:22:44.000]  你過去不是這樣的
[00:22:44.000 --> 00:22:49.000]  然後轉身看著門徒
[00:22:49.000 --> 00:22:52.000]  就叱吒彼得
[00:22:52.000 --> 00:22:54.000]  同一個字來的
[00:22:54.000 --> 00:22:55.000]  責怪他
[00:22:55.000 --> 00:22:58.000]  彼得很強烈地罵耶穌
[00:22:58.000 --> 00:23:00.000]  其實耶穌用同一個字
[00:23:00.000 --> 00:23:02.000]  語文是同一個字來的
[00:23:02.000 --> 00:23:04.000]  EPMedia應該是
[00:23:04.000 --> 00:23:07.000]  同一個字是罵彼得
[00:23:07.000 --> 00:23:08.000]  而且他罵他
[00:23:08.000 --> 00:23:09.000]  我經常不明白
[00:23:09.000 --> 00:23:11.000]  撒旦推到我後面去
[00:23:11.000 --> 00:23:13.000]  為什麼說他是撒旦
[00:23:13.000 --> 00:23:15.000]  大家不用覺得
[00:23:15.000 --> 00:23:17.000]  把彼得變成撒旦
[00:23:17.000 --> 00:23:18.000]  撒旦這個字在希伯來文
[00:23:18.000 --> 00:23:20.000]  如果原文你看看這個字
[00:23:20.000 --> 00:23:22.000]  其實就不是
[00:23:22.000 --> 00:23:24.000]  說得好像鬼魔化
[00:23:24.000 --> 00:23:26.000]  本來撒旦這個字
[00:23:26.000 --> 00:23:29.000]  在希伯來文就是一個控訴者
[00:23:29.000 --> 00:23:30.000]  你可能聽過
[00:23:30.000 --> 00:23:31.000]  這個原文
[00:23:31.000 --> 00:23:32.000]  什麼是一個控訴者
[00:23:32.000 --> 00:23:34.000]  就是什麼都要和你爭辯
[00:23:34.000 --> 00:23:35.000]  這個就是撒旦
[00:23:35.000 --> 00:23:38.000]  所以你打開《約伯記》看的第一章
[00:23:38.000 --> 00:23:40.000]  他說約伯是二人
[00:23:40.000 --> 00:23:42.000]  但是撒旦是要和上帝爭辯
[00:23:42.000 --> 00:23:44.000]  他不是二人
[00:23:44.000 --> 00:23:47.000]  你弄些東西他就馬上離開你
[00:23:47.000 --> 00:23:48.000]  怎樣也好
[00:23:48.000 --> 00:23:49.000]  是要爭辯的
[00:23:49.000 --> 00:23:50.000]  爭辯的那個
[00:23:50.000 --> 00:23:52.000]  就是撒旦的意思
[00:23:52.000 --> 00:23:53.000]  在希伯來文
[00:23:53.000 --> 00:23:54.000]  所以他斥責彼得的時間
[00:23:54.000 --> 00:23:56.000]  他說你就是撒旦
[00:23:56.000 --> 00:23:57.000]  你為什麼要和我爭辯
[00:23:57.000 --> 00:23:58.000]  我是你師父
[00:23:58.000 --> 00:23:59.000]  我現在在教導你的時間
[00:23:59.000 --> 00:24:00.000]  你和我爭辯
[00:24:00.000 --> 00:24:01.000]  爭辯什麼
[00:24:01.000 --> 00:24:02.000]  不行的
[00:24:02.000 --> 00:24:03.000]  師父你不要說這些
[00:24:03.000 --> 00:24:04.000]  他說撒旦
[00:24:04.000 --> 00:24:06.000]  然後他說推到我後面去
[00:24:06.000 --> 00:24:08.000]  推到我後面去的意思就是說
[00:24:08.000 --> 00:24:09.000]  你走開
[00:24:09.000 --> 00:24:10.000]  可能走開的意思就是說
[00:24:10.000 --> 00:24:12.000]  你YAMA你就YAMA
[00:24:12.000 --> 00:24:14.000]  就是要不你就跟隨我
[00:24:14.000 --> 00:24:15.000]  跟隨我
[00:24:15.000 --> 00:24:16.000]  不要說其他東西
[00:24:16.000 --> 00:24:17.000]  要不你就直接離開
[00:24:17.000 --> 00:24:19.000]  就是都挺嚴厲的
[00:24:19.000 --> 00:24:21.000]  撒旦推到我後面去
[00:24:21.000 --> 00:24:23.000]  所以他不是真的罵他魔鬼
[00:24:23.000 --> 00:24:24.000]  撒旦
[00:24:24.000 --> 00:24:26.000]  就是你為什麼經常用廣東話說
[00:24:26.000 --> 00:24:27.000]  粗俗一點的
[00:24:27.000 --> 00:24:29.000]  為什麼忌諱我
[00:24:29.000 --> 00:24:30.000]  是不是
[00:24:30.000 --> 00:24:31.000]  就是你控訴
[00:24:31.000 --> 00:24:32.000]  經常要在這裡反對
[00:24:32.000 --> 00:24:34.000]  你推到我後面去
[00:24:34.000 --> 00:24:35.000]  那很奇怪
[00:24:35.000 --> 00:24:37.000]  為什麼他說這些東西呢
[00:24:37.000 --> 00:24:39.000]  就因為有耶穌說
[00:24:39.000 --> 00:24:42.000]  你不思念神的事
[00:24:42.000 --> 00:24:44.000]  只思念人的事
[00:24:44.000 --> 00:24:46.000]  對這群門徒來說
[00:24:46.000 --> 00:24:49.000]  彼得是代表所有的十二個門徒的話
[00:24:49.000 --> 00:24:53.000]  他看回耶穌在過去一至八章裡面
[00:24:53.000 --> 00:24:54.000]  我和大家分享過
[00:24:54.000 --> 00:24:56.000]  其實一至八章是很工整的
[00:24:56.000 --> 00:24:59.000]  一至八章耶穌出來侍奉的時候
[00:24:59.000 --> 00:25:01.000]  他行了三個神蹟
[00:25:01.000 --> 00:25:03.000]  一至的神蹟
[00:25:03.000 --> 00:25:05.000]  然後和海有關的神蹟
[00:25:05.000 --> 00:25:07.000]  就是渡海等等
[00:25:07.000 --> 00:25:09.000]  還有翻起大風來
[00:25:09.000 --> 00:25:11.000]  呼叫海停頓
[00:25:11.000 --> 00:25:13.000]  叱吒的風來
[00:25:13.000 --> 00:25:15.000]  三個一至的神蹟
[00:25:15.000 --> 00:25:17.000]  然後跟隨著一個和海有關的神蹟
[00:25:17.000 --> 00:25:21.000]  然後餵飽五千人的神蹟
[00:25:21.000 --> 00:25:22.000]  好了
[00:25:22.000 --> 00:25:23.000]  到了第五章尾的時間
[00:25:23.000 --> 00:25:25.000]  第六章開始又再重複
[00:25:25.000 --> 00:25:27.000]  一至了三個人
[00:25:27.000 --> 00:25:29.000]  然後一個和海有關的神蹟
[00:25:29.000 --> 00:25:31.000]  然後餵飽四千人
[00:25:31.000 --> 00:25:32.000]  當然了
[00:25:32.000 --> 00:25:33.000]  五千人四千人
[00:25:33.000 --> 00:25:35.000]  進一步理解的時候是有些不同的
[00:25:35.000 --> 00:25:37.000]  五千人是對著猶太人說的
[00:25:37.000 --> 00:25:41.000]  四千人是耶穌離開了加利利
[00:25:41.000 --> 00:25:43.000]  是和外國人說的
[00:25:43.000 --> 00:25:45.000]  所以福音是一個很特別的轉捩點
[00:25:45.000 --> 00:25:47.000]  但今天不是討論這個
[00:25:47.000 --> 00:25:48.000]  我想說的是很工整
[00:25:48.000 --> 00:25:51.000]  工整的意思是一次做了一套
[00:25:51.000 --> 00:25:53.000]  神蹟騎士給門徒看
[00:25:53.000 --> 00:25:55.000]  然後再重複一次
[00:25:55.000 --> 00:25:56.000]  同樣的
[00:25:56.000 --> 00:25:59.000]  但這群人其實你看不到
[00:25:59.000 --> 00:26:01.000]  他只看到一個傳統
[00:26:01.000 --> 00:26:03.000]  其實他回答的是耶穌是誰
[00:26:03.000 --> 00:26:05.000]  耶穌只不過是先知其中一個
[00:26:05.000 --> 00:26:07.000]  他只是用傳統的回答
[00:26:07.000 --> 00:26:08.000]  你說不是啊
[00:26:08.000 --> 00:26:10.000]  他回答的是耶穌是基督
[00:26:10.000 --> 00:26:13.000]  他跳出了一般人的框架
[00:26:13.000 --> 00:26:14.000]  是
[00:26:14.000 --> 00:26:17.000]  頭腦知識上他們是
[00:26:17.000 --> 00:26:21.000]  但當耶穌說我再教導你一些真真正正
[00:26:21.000 --> 00:26:25.000]  關於我來到地上要做的
[00:26:25.000 --> 00:26:27.000]  順帝給我的使命的時候
[00:26:27.000 --> 00:26:28.000]  這群人沒辦法接受
[00:26:28.000 --> 00:26:30.000]  我怎麼可以接受
[00:26:30.000 --> 00:26:32.000]  我以為你來到的時候
[00:26:32.000 --> 00:26:33.000]  是復興以色列國
[00:26:33.000 --> 00:26:35.000]  所以往後再發展下去的時候
[00:26:35.000 --> 00:26:37.000]  因為耶穌第一次提
[00:26:37.000 --> 00:26:38.000]  我三天後復活
[00:26:38.000 --> 00:26:40.000]  氣絕殺害三天後復活
[00:26:40.000 --> 00:26:42.000]  第二次再提的時候在路上
[00:26:42.000 --> 00:26:44.000]  然後門徒就爭論誰偉大
[00:26:44.000 --> 00:26:46.000]  想著進去的時候
[00:26:46.000 --> 00:26:48.000]  就爭論誰偉大
[00:26:48.000 --> 00:26:50.000]  誰在他左邊誰在他右邊
[00:26:50.000 --> 00:26:56.000]  他們忘記了他們不明白耶穌真真正正來到的時候要做些什麼
[00:26:56.000 --> 00:26:57.000]  所以很奇怪
[00:26:57.000 --> 00:27:01.000]  馬可在說的是受苦的僕人
[00:27:01.000 --> 00:27:02.000]  來到這個時候
[00:27:02.000 --> 00:27:04.000]  好像二創亞書
[00:27:04.000 --> 00:27:06.000]  但這群門徒是沒辦法明白
[00:27:06.000 --> 00:27:08.000]  所以耶穌要教導他
[00:27:08.000 --> 00:27:09.000]  但教導完他的時候
[00:27:09.000 --> 00:27:12.000]  竟然這個以大師恩為首
[00:27:12.000 --> 00:27:14.000]  十二門徒的彼得走出來
[00:27:14.000 --> 00:27:16.000]  拉到耶穌一邊去責怪他
[00:27:16.000 --> 00:27:17.000]  是非常奇怪
[00:27:17.000 --> 00:27:18.000]  責怪他什麼呢
[00:27:18.000 --> 00:27:21.000]  因為你只是在想人的事
[00:27:21.000 --> 00:27:24.000]  你看見的只不過是人看到的東西
[00:27:24.000 --> 00:27:26.000]  看不到上帝看到的東西
[00:27:26.000 --> 00:27:29.000]  因為這群門徒還缺少了一些東西
[00:27:29.000 --> 00:27:31.000]  所以你畫到一至八章
[00:27:31.000 --> 00:27:34.000]  剛才我說的時間有三段很重要的經文
[00:27:34.000 --> 00:27:36.000]  兩套很重要的經文
[00:27:36.000 --> 00:27:38.000]  就是三個
[00:27:38.000 --> 00:27:40.000]  整個馬可方三段
[00:27:40.000 --> 00:27:42.000]  一至八章的上半節
[00:27:42.000 --> 00:27:45.000]  就是耶穌行了很多神蹟騎士
[00:27:45.000 --> 00:27:49.000]  這些神蹟騎士是在說耶穌究竟是誰
[00:27:49.000 --> 00:27:51.000]  這群人是知道的
[00:27:51.000 --> 00:27:54.000]  他傳了一個神覺的消息
[00:27:54.000 --> 00:27:56.000]  由耶穌那邊去向上帝的兒子
[00:27:56.000 --> 00:27:58.000]  然後他來到的時候
[00:27:58.000 --> 00:27:59.000]  他要做很多事情
[00:27:59.000 --> 00:28:01.000]  所以這群門徒跟了耶穌這麼久
[00:28:01.000 --> 00:28:05.000]  看見耶穌在加里里行了很多神蹟騎士
[00:28:05.000 --> 00:28:07.000]  而說得非常有力
[00:28:07.000 --> 00:28:09.000]  絕對不是一個普通的律法師
[00:28:09.000 --> 00:28:10.000]  所說出來的東西的時間
[00:28:10.000 --> 00:28:12.000]  但是這群人到最後
[00:28:12.000 --> 00:28:13.000]  耶穌問他
[00:28:13.000 --> 00:28:15.000]  那你說我是誰
[00:28:15.000 --> 00:28:17.000]  這群人答得狼狼上口
[00:28:17.000 --> 00:28:18.000]  答對了
[00:28:18.000 --> 00:28:20.000]  你就是那個基督
[00:28:20.000 --> 00:28:23.000]  但是到最後他們是不明白
[00:28:23.000 --> 00:28:25.000]  什麼是基督
[00:28:25.000 --> 00:28:26.000]  我先停一停
[00:28:26.000 --> 00:28:28.000]  我不知道大英姐會來到這個時間
[00:28:28.000 --> 00:28:30.000]  很複雜
[00:28:30.000 --> 00:28:31.000]  我不知道你明白嗎
[00:28:31.000 --> 00:28:33.000]  我們以為明白
[00:28:33.000 --> 00:28:35.000]  但實際上原來不明白
[00:28:35.000 --> 00:28:37.000]  所以剛才問一個問題
[00:28:37.000 --> 00:28:40.000]  就是耶穌在你生命當中究竟是誰
[00:28:40.000 --> 00:28:42.000]  他說他是我主
[00:28:42.000 --> 00:28:44.000]  他是我的神
[00:28:44.000 --> 00:28:46.000]  他是那個基督
[00:28:46.000 --> 00:28:48.000]  彼得也是回答這些東西
[00:28:48.000 --> 00:28:50.000]  但原來耶穌說你不明白
[00:28:50.000 --> 00:28:51.000]  其實你不明白
[00:28:51.000 --> 00:28:52.000]  所以很奇怪
[00:28:52.000 --> 00:28:56.000]  我再跳前多一點
[00:28:56.000 --> 00:28:59.000]  剛才我們讀這段經文
[00:28:59.000 --> 00:29:02.000]  再前一段的故事就是醫治的黑眼
[00:29:02.000 --> 00:29:04.000]  我們說為什麼耶穌這麼奇怪
[00:29:04.000 --> 00:29:06.000]  用了兩次去醫治
[00:29:06.000 --> 00:29:09.000]  是不是他的能力失守
[00:29:09.000 --> 00:29:10.000]  還沒解答這個問題
[00:29:10.000 --> 00:29:13.000]  但我想再跳前一段
[00:29:13.000 --> 00:29:15.000]  醫治黑眼之前
[00:29:15.000 --> 00:29:18.000]  去到八章第十四至二十一節的時間
[00:29:18.000 --> 00:29:22.000]  那些門徒完成了工作後
[00:29:22.000 --> 00:29:24.000]  到了河的另一邊
[00:29:24.000 --> 00:29:28.000]  在船上發覺有一個問題
[00:29:28.000 --> 00:29:30.000]  門徒忘了帶餅
