
[00:00:00.000 --> 00:00:03.540]  他在香港做獅子山霞的導演
[00:17:04.400 --> 00:17:06.400]  還有一個問題
[00:17:06.400 --> 00:17:08.400]  那悶又怎麼解決呢
[00:17:08.400 --> 00:17:10.400]  悶一定是用
[00:17:10.400 --> 00:17:12.400]  高的刺激程度
[00:17:12.400 --> 00:17:14.400]  來掩蓋悶的
[00:17:14.400 --> 00:17:16.400]  找一個再悶的人來悶
[00:17:16.400 --> 00:17:18.400]  我覺得這樣不是很傻
[00:17:18.400 --> 00:17:20.400]  再高刺激的
[00:17:20.400 --> 00:17:22.400]  一定是什麼呢
[00:17:22.400 --> 00:17:24.400]  就是猜不到結果的東西
[00:17:24.400 --> 00:17:26.400]  我們
[00:17:26.400 --> 00:17:28.400]  生了十個兒子
[00:17:28.400 --> 00:17:30.400]  成年人家長或者爺爺婆婆
[00:17:30.400 --> 00:17:32.400]  跟孫子
[00:17:32.400 --> 00:17:34.400]  跟兒子最大的分別
[00:17:34.400 --> 00:17:36.400]  就是我們年紀大的人
[00:17:36.400 --> 00:17:38.400]  是喜歡
[00:17:38.400 --> 00:17:40.400]  能夠預測結果的東西
[00:17:40.400 --> 00:17:42.400]  所以你一起床
[00:17:42.400 --> 00:17:44.400]  今天天氣多大需要大雨嗎
[00:17:44.400 --> 00:17:46.400]  你一定是喜歡
[00:17:46.400 --> 00:17:48.400]  預測結果的東西
[00:17:48.400 --> 00:17:50.400]  你什麼時候叫年輕人
[00:17:50.400 --> 00:17:52.400]  今天我要大雨
[00:17:52.400 --> 00:17:54.400]  他根本對預測
[00:17:54.400 --> 00:17:56.400]  是沒有興趣的
[00:17:56.400 --> 00:17:58.400]  青年人喜歡
[00:17:58.400 --> 00:18:00.400]  那些預測不到的東西
[00:18:00.400 --> 00:18:02.400]  你明白嗎 預測不到的東西
[00:18:02.400 --> 00:18:04.400]  他打遊戲是預測不到的
[00:18:04.400 --> 00:18:06.400]  這局會贏多少呢 預測不到
[00:18:06.400 --> 00:18:08.400]  看看吧 看看贏多少
[00:18:08.400 --> 00:18:10.400]  他喜歡預測不到的東西來找
[00:18:10.400 --> 00:18:12.400]  結果是怎樣 我們大人就不是
[00:18:12.400 --> 00:18:14.400]  我們大人就是讀理科
[00:18:14.400 --> 00:18:16.400]  容易找工作 這是預測結果
[00:18:16.400 --> 00:18:18.400]  你有興趣
[00:18:18.400 --> 00:18:20.400]  所以你全部都是根據
[00:18:20.400 --> 00:18:22.400]  統計學 在報紙 在書
[00:18:22.400 --> 00:18:24.400]  在其他師奶阿伯聽回來的東西
[00:18:24.400 --> 00:18:26.400]  全部都是
[00:18:26.400 --> 00:18:28.400]  很高預測結果的東西
[00:18:28.400 --> 00:18:30.400]  成為你想你的兒子
[00:18:30.400 --> 00:18:32.400]  得到的預測
[00:18:32.400 --> 00:18:34.400]  因為你想穩陣 是吧
[00:18:34.400 --> 00:18:36.400]  我們想穩陣 所以任何不穩陣的東西
[00:18:36.400 --> 00:18:38.400]  我們都不喜歡給我們的兒子
[00:18:38.400 --> 00:18:40.400]  但是你的兒子
[00:18:40.400 --> 00:18:42.400]  剛剛相反
[00:18:42.400 --> 00:18:44.400]  你的女兒剛剛相反
[00:18:44.400 --> 00:18:46.400]  他喜歡一些預測不到的東西
[00:18:46.400 --> 00:18:48.400]  其實我們小時候都是這樣
[00:18:48.400 --> 00:18:50.400]  都是這樣
[00:18:50.400 --> 00:18:52.400]  所以成年人的社會和他們很不同
[00:18:52.400 --> 00:18:54.400]  大家看法很不同
[00:18:54.400 --> 00:18:56.400]  所以他任何自己都喜歡
[00:18:56.400 --> 00:18:58.400]  但你覺得很危險
[00:18:58.400 --> 00:19:00.400]  最危險的問題就是浪費時間
[00:19:00.400 --> 00:19:02.400]  我看不到馬上有的成果
[00:19:02.400 --> 00:19:04.400]  是虧本的東西
[00:19:04.400 --> 00:19:06.400]  但他看不到虧本的東西
[00:19:06.400 --> 00:19:08.400]  原因是什麼呢
[00:19:08.400 --> 00:19:10.400]  因為他很久沒死
[00:19:10.400 --> 00:19:12.400]  那你什麼叫浪費時間呢
[00:19:12.400 --> 00:19:14.400]  我真的很多時間
[00:19:14.400 --> 00:19:16.400]  這個想法真的很不同
[00:19:16.400 --> 00:19:18.400]  我們真的遲早會死
[00:19:18.400 --> 00:19:20.400]  他以為起碼你先死
[00:19:20.400 --> 00:19:22.400]  所以呢
[00:19:22.400 --> 00:19:24.400]  你都沒死
[00:19:24.400 --> 00:19:26.400]  我還緊張什麼呢
[00:19:26.400 --> 00:19:28.400]  這些好像很有趣的問題
[00:19:28.400 --> 00:19:30.400]  但是真的 要很天真
[00:19:30.400 --> 00:19:32.400]  直接這樣想
[00:19:32.400 --> 00:19:34.400]  你說他浪費時間
[00:19:34.400 --> 00:19:36.400]  他真的很多時間送給你都可以
[00:19:36.400 --> 00:19:38.400]  所以想想
[00:19:38.400 --> 00:19:40.400]  這句話是沒意義的
[00:19:40.400 --> 00:19:42.400]  正如你和隔壁一個女士說
[00:19:42.400 --> 00:19:44.400]  她四十幾歲或三十幾歲
[00:19:44.400 --> 00:19:46.400]  你說荔枝角有一間老人院很棒的
[00:19:46.400 --> 00:19:48.400]  帶你去看看
[00:19:48.400 --> 00:19:52.400]  對她沒意義的
[00:19:52.400 --> 00:19:54.400]  對三十幾歲的人去看老人院
[00:19:54.400 --> 00:19:56.400]  都沒意義的
[00:19:56.400 --> 00:19:58.400]  同樣你叫你兒子
[00:19:58.400 --> 00:20:00.400]  你自己前途很糟糕
[00:20:00.400 --> 00:20:02.400]  沒意義的
[00:20:02.400 --> 00:20:04.400]  這就是很大分別
[00:20:04.400 --> 00:20:06.400]  因為這個世界
[00:20:06.400 --> 00:20:08.400]  在他眼中
[00:20:08.400 --> 00:20:10.400]  覺得你講的太高深了
[00:20:10.400 --> 00:20:12.400]  都不是落地的
[00:20:12.400 --> 00:20:14.400]  他接受不到
[00:20:14.400 --> 00:20:16.400]  所以你說很難談
[00:20:16.400 --> 00:20:18.400]  但這齣戲有一個曙光
[00:20:18.400 --> 00:20:20.400]  真的出來了
[00:20:20.400 --> 00:20:22.400]  你發覺到
[00:20:22.400 --> 00:20:24.400]  不知什麼時候
[00:20:24.400 --> 00:20:26.400]  這個爸爸下水和他打機
[00:20:26.400 --> 00:20:28.400]  充分看到這個爸爸
[00:20:28.400 --> 00:20:30.400]  智商真的很低
[00:20:30.400 --> 00:20:32.400]  真的很低
[00:20:32.400 --> 00:20:34.400]  你不用教他
[00:20:34.400 --> 00:20:36.400]  我再厲害都救不了你
[00:20:36.400 --> 00:20:38.400]  但竟然你發現到
[00:20:38.400 --> 00:20:40.400]  第一個歡樂點
[00:20:40.400 --> 00:20:42.400]  出來了
[00:20:42.400 --> 00:20:44.400]  媽媽不知什麼時候變了
[00:20:44.400 --> 00:20:46.400]  你打了超過一小時的機
[00:20:46.400 --> 00:20:48.400]  原來他們定了一個規則
[00:20:48.400 --> 00:20:50.400]  他們三個
[00:20:50.400 --> 00:20:52.400]  然後這個兒子
[00:20:52.400 --> 00:20:54.400]  不是啊,是爸爸打我
[00:20:54.400 --> 00:20:56.400]  我打了沒十分鐘
[00:20:56.400 --> 00:20:58.400]  好東西
[00:20:58.400 --> 00:21:00.400]  他們懂得放低了
[00:21:00.400 --> 00:21:02.400]  究竟一定要你聽我說
[00:21:02.400 --> 00:21:04.400]  還是我聽你說
[00:21:04.400 --> 00:21:06.400]  不如我們幾個人一起想
[00:21:06.400 --> 00:21:08.400]  一個大家找到好的地方
[00:21:08.400 --> 00:21:10.400]  就要那些
[00:21:10.400 --> 00:21:12.400]  不好的大家不要
[00:21:12.400 --> 00:21:14.400]  定一些限制在裡面
[00:21:14.400 --> 00:21:16.400]  所以各位同學
[00:21:16.400 --> 00:21:18.400]  其實定了限制
[00:21:18.400 --> 00:21:20.400]  我們家庭會好很多
[00:21:20.400 --> 00:21:22.400]  沒可能會有一個無限制的世界
[00:21:22.400 --> 00:21:24.400]  沒可能
[00:21:24.400 --> 00:21:26.400]  如果全部無限制
[00:21:26.400 --> 00:21:28.400]  這個世界就很亂
[00:21:28.400 --> 00:21:30.400]  車都要限制
[00:21:30.400 --> 00:21:32.400]  限制是為了保護我們用
[00:21:32.400 --> 00:21:34.400]  不是害我們
[00:21:34.400 --> 00:21:36.400]  限制是令我們享受
[00:21:36.400 --> 00:21:38.400]  最好的幸福
[00:21:38.400 --> 00:21:40.400]  不是害我們
[00:21:40.400 --> 00:21:42.400]  找到限制真的很不同
[00:21:42.400 --> 00:21:44.400]  不過你知不知道這齣戲
[00:21:44.400 --> 00:21:46.400]  最重複的一句說話
[00:21:46.400 --> 00:21:50.400]  就是我和Miss Chu都相信你
[00:21:50.400 --> 00:21:52.400]  這句說話
[00:21:52.400 --> 00:21:54.400]  是兩次再播出來
[00:21:54.400 --> 00:21:56.400]  這句說話在一個很漂亮的篇
[00:21:56.400 --> 00:21:58.400]  我很欣賞陳家樂寫的
[00:21:58.400 --> 00:22:00.400]  這句說話很棒
[00:22:00.400 --> 00:22:02.400]  原因是什麼呢
[00:22:02.400 --> 00:22:04.400]  這個小朋友為什麼
[00:22:04.400 --> 00:22:06.400]  他有振作呢
[00:22:06.400 --> 00:22:08.400]  就是他被人信任
[00:22:08.400 --> 00:22:10.400]  這個Miss Chu信任他
[00:22:10.400 --> 00:22:12.400]  他寫一首好的作品
[00:22:12.400 --> 00:22:14.400]  這是你厲害的地方
[00:22:14.400 --> 00:22:16.400]  於是叫班長
[00:22:16.400 --> 00:22:18.400]  叫他做這件事
[00:22:18.400 --> 00:22:20.400]  來代表他的班
[00:22:20.400 --> 00:22:22.400]  當然他那兩個朋友
[00:22:22.400 --> 00:22:24.400]  你不要和我爭人
[00:22:24.400 --> 00:22:26.400]  他要進我們rank team
[00:22:26.400 --> 00:22:28.400]  不過這樣
[00:22:28.400 --> 00:22:30.400]  就是因為他聽過這句說話
[00:22:30.400 --> 00:22:32.400]  後來他很悶的時候
[00:22:32.400 --> 00:22:34.400]  也真的沒什麼事做的時候
[00:22:34.400 --> 00:22:36.400]  他想起一句說話
[00:22:36.400 --> 00:22:38.400]  於是他就拿
[00:22:38.400 --> 00:22:40.400]  後面的一揭開
[00:22:40.400 --> 00:22:42.400]  原來爸爸媽媽為他定了一條
[00:22:42.400 --> 00:22:44.400]  這樣的題目的名字
[00:22:44.400 --> 00:22:46.400]  十年後的我
[00:22:46.400 --> 00:22:48.400]  於是他就寫了
[00:22:48.400 --> 00:22:50.400]  你可以說演戲這樣演
[00:22:50.400 --> 00:22:52.400]  不過如果將這個原理一放出來
[00:22:52.400 --> 00:22:54.400]  我們很多時候
[00:22:54.400 --> 00:22:56.400]  不相信我們的子女
[00:22:56.400 --> 00:22:58.400]  你看看他樣子
[00:22:58.400 --> 00:23:00.400]  越看越像很懶
[00:23:00.400 --> 00:23:02.400]  這個就是偏見
[00:23:02.400 --> 00:23:04.400]  你覺得他懶的樣子好像很懶
[00:23:04.400 --> 00:23:06.400]  你看旁邊那個像考第一
[00:23:06.400 --> 00:23:08.400]  樣子真的好像考第一
[00:23:08.400 --> 00:23:10.400]  但是別人的家長
[00:23:10.400 --> 00:23:12.400]  也說你兒子像考第一
[00:23:12.400 --> 00:23:14.400]  這些是
[00:23:14.400 --> 00:23:16.400]  沒有譜的東西
[00:23:16.400 --> 00:23:18.400]  當你肯信一個人的時候
[00:23:18.400 --> 00:23:20.400]  突然那個人
[00:23:20.400 --> 00:23:22.400]  信的時候
[00:23:22.400 --> 00:23:24.400]  他找回一個機會
[00:23:24.400 --> 00:23:26.400]  來報答
[00:23:26.400 --> 00:23:28.400]  別人信任他
[00:23:28.400 --> 00:23:30.400]  你就明白到我們今天的
[00:23:30.400 --> 00:23:32.400]  同學
[00:23:32.400 --> 00:23:34.400]  很有義氣
[00:23:34.400 --> 00:23:36.400]  其實他們的朋友之間
[00:23:36.400 --> 00:23:38.400]  都是義氣的
[00:23:38.400 --> 00:23:40.400]  他們的朋友信他
[00:23:40.400 --> 00:23:42.400]  所以他會做到足
[00:23:42.400 --> 00:23:44.400]  做到足足100分
[00:23:44.400 --> 00:23:46.400]  給你
[00:23:46.400 --> 00:23:48.400]  但是因為這個緣故他寫了一篇文
[00:23:48.400 --> 00:23:50.400]  而他寫完之後
[00:23:50.400 --> 00:23:52.400]  你留意一下其實他不是寫得好
[00:23:52.400 --> 00:23:54.400]  雖然他入圍
[00:23:54.400 --> 00:23:56.400]  但是難得的地方是什麼呢
[00:23:56.400 --> 00:23:58.400]  他真的
[00:23:58.400 --> 00:24:00.400]  和他爸爸在打遊戲的時候
[00:24:00.400 --> 00:24:02.400]  他說先生說
[00:24:02.400 --> 00:24:04.400]  要收評語
[00:24:04.400 --> 00:24:06.400]  要做些修改
[00:24:06.400 --> 00:24:08.400]  其實這個先生很聰明
[00:24:08.400 --> 00:24:10.400]  他不是捧到他
[00:24:10.400 --> 00:24:12.400]  半天高
[00:24:12.400 --> 00:24:14.400]  而是讓他知道他可以再好
[00:24:14.400 --> 00:24:16.400]  再好說明
[00:24:16.400 --> 00:24:18.400]  他不是絕對好是再好
[00:24:18.400 --> 00:24:20.400]  他要修改的
[00:24:20.400 --> 00:24:22.400]  但是因為他接受
[00:24:22.400 --> 00:24:24.400]  他要去修改
[00:24:24.400 --> 00:24:26.400]  這齣戲的意義就在這裡
[00:24:26.400 --> 00:24:28.400]  我們不要這麼快
[00:24:28.400 --> 00:24:30.400]  棍打那個小新人說
[00:24:30.400 --> 00:24:32.400]  你很差啊你不夠別人厲害
[00:24:32.400 --> 00:24:34.400]  你看人家那些多厲害
[00:24:34.400 --> 00:24:36.400]  如果你這樣
[00:24:36.400 --> 00:24:38.400]  一定學鄭人志那句話說出來
[00:24:38.400 --> 00:24:40.400]  你這麼厲害你自己厲害他
[00:24:40.400 --> 00:24:42.400]  你這麼喜歡讀你讀他
[00:24:42.400 --> 00:24:44.400]  但是如果你說我信你
[00:24:44.400 --> 00:24:46.400]  你可以很好的
[00:24:46.400 --> 00:24:48.400]  我真的覺得你可以的
[00:24:48.400 --> 00:24:50.400]  甚至你再做下去
[00:24:50.400 --> 00:24:52.400]  你會比以前好很多
[00:24:52.400 --> 00:24:54.400]  其實青少年最重要的問題就是
[00:24:54.400 --> 00:24:56.400]  你信他有成長的能力
[00:24:56.400 --> 00:24:58.400]  這是上帝給他的成長的能力
[00:24:58.400 --> 00:25:00.400]  如果他有成長的能力
[00:25:00.400 --> 00:25:02.400]  他的確可以和以前的他
[00:25:02.400 --> 00:25:04.400]  昨天他可以不同了
[00:25:04.400 --> 00:25:06.400]  這齣戲就是這個意思
[00:25:06.400 --> 00:25:08.400]  所以今晚你看多一下
[00:25:08.400 --> 00:25:10.400]  覺得這個家庭教育
[00:25:10.400 --> 00:25:12.400]  其實很微妙
[00:25:12.400 --> 00:25:14.400]  你看你的小新人
[00:25:14.400 --> 00:25:16.400]  的程度是不是看得太差
[00:25:16.400 --> 00:25:18.400]  太低
[00:25:18.400 --> 00:25:20.400]  所以你今天看完之後
[00:25:20.400 --> 00:25:22.400]  記得不要丟掉那些機器
[00:25:22.400 --> 00:25:24.400]  我覺得發明電子遊戲
[00:25:24.400 --> 00:25:26.400]  無論發明到再深
[00:25:26.400 --> 00:25:28.400]  多少都好
[00:25:28.400 --> 00:25:30.400]  如果有一天這個世界沒有了這個東西
[00:25:30.400 --> 00:25:32.400]  不代表
[00:25:32.400 --> 00:25:34.400]  今天我們的青少年人
[00:25:34.400 --> 00:25:36.400]  就等於很好學
[00:25:36.400 --> 00:25:38.400]  很上進
[00:25:38.400 --> 00:25:40.400]  一定有第二樣東西出來換這個東西
[00:25:40.400 --> 00:25:42.400]  這個只是一個掩眼法
[00:25:42.400 --> 00:25:44.400]  反映到
[00:25:44.400 --> 00:25:46.400]  他們很空虛
[00:25:46.400 --> 00:25:48.400]  他們需要有人信得過
[00:25:48.400 --> 00:25:50.400]  需要人發展他們好的東西
[00:25:50.400 --> 00:25:52.400]  需要人聽他們說話
[00:25:52.400 --> 00:25:54.400]  需要人同情他們
[00:25:54.400 --> 00:25:56.400]  然後告訴他們
[00:25:56.400 --> 00:25:58.400]  你有些壓力
[00:25:58.400 --> 00:26:00.400]  需要人信他們的話
[00:26:00.400 --> 00:26:02.400]  所以如果換了第二樣東西
[00:26:02.400 --> 00:26:04.400]  再換第二樣東西
[00:26:04.400 --> 00:26:06.400]  換極都仍然是繼續不讀書
[00:26:06.400 --> 00:26:08.400]  所以不要生氣那個打機本身
[00:26:08.400 --> 00:26:10.400]  真的不要生氣
[00:26:10.400 --> 00:26:12.400]  反而想想
[00:26:12.400 --> 00:26:14.400]  為什麼我們家裡
[00:26:14.400 --> 00:26:16.400]  聊天的時候
[00:26:16.400 --> 00:26:18.400]  他不敢說他的困難給我們聽
[00:26:18.400 --> 00:26:20.400]  然後要靠這個機器來鬆弛他自己
[00:26:20.400 --> 00:26:22.400]  真正鬆弛他情緒
[00:26:22.400 --> 00:26:24.400]  是我們做父母
[00:26:24.400 --> 00:26:26.400]  那個人不是這個機器
[00:26:26.400 --> 00:26:28.400]  我很欣賞這個爸爸
[00:26:28.400 --> 00:26:30.400]  我想今天你們
[00:26:30.400 --> 00:26:32.400]  如果像這個爸爸的父親
[00:26:32.400 --> 00:26:34.400]  通常老婆都看不起他
[00:26:34.400 --> 00:26:36.400]  兒子什麼時候
[00:26:36.400 --> 00:26:38.400]  新手這麼好
[00:26:38.400 --> 00:26:40.400]  或者我幫你尖手擦
[00:26:40.400 --> 00:26:42.400]  甚至這個爸爸
[00:26:42.400 --> 00:26:44.400]  說讓他自由發展
[00:26:44.400 --> 00:26:46.400]  我也做過這個爸爸
[00:26:46.400 --> 00:26:48.400]  這個鄭靜智
[00:26:48.400 --> 00:26:50.400]  其實都當我是他爸爸
[00:26:50.400 --> 00:26:52.400]  當他考不到的時候
[00:26:52.400 --> 00:26:54.400]  他就問我
[00:26:54.400 --> 00:26:56.400]  你覺得我還可以做什麼
[00:26:56.400 --> 00:26:58.400]  我就說繼續打機
[00:26:58.400 --> 00:27:00.400]  他就說打機打不到這麼久
[00:27:00.400 --> 00:27:02.400]  以前我跟他說
[00:27:02.400 --> 00:27:04.400]  不如你來我這裡做
[00:27:04.400 --> 00:27:06.400]  他就問我
[00:27:06.400 --> 00:27:08.400]  有什麼工作可以讓我做
[00:27:08.400 --> 00:27:10.400]  我就說做你最厲害的東西
[00:27:10.400 --> 00:27:12.400]  他最厲害的是什麼呢
[00:27:12.400 --> 00:27:14.400]  因為我發覺他在手機
[00:27:14.400 --> 00:27:16.400]  他時時都看
[00:27:16.400 --> 00:27:18.400]  金庸武俠小說
[00:27:18.400 --> 00:27:20.400]  我發覺他很喜歡
[00:27:20.400 --> 00:27:22.400]  於是我說
[00:27:22.400 --> 00:27:24.400]  你看金庸
[00:27:24.400 --> 00:27:26.400]  你中文都不會太差
[00:27:26.400 --> 00:27:28.400]  於是我跟他說
[00:27:28.400 --> 00:27:30.400]  不如我給你一份工作
[00:27:30.400 --> 00:27:32.400]  你做看書
[00:27:32.400 --> 00:27:34.400]  看書有工作嗎
[00:27:34.400 --> 00:27:36.400]  我說有
[00:27:36.400 --> 00:27:38.400]  於是我就給他錢
[00:27:38.400 --> 00:27:40.400]  我給他八千元一個月
[00:27:40.400 --> 00:27:42.400]  幫他看書
[00:27:42.400 --> 00:27:44.400]  看什麼書呢
[00:27:44.400 --> 00:27:46.400]  看一本叫做
[00:27:46.400 --> 00:27:48.400]  內向人的成功心理學
[00:27:48.400 --> 00:27:50.400]  我懷疑你內向
[00:27:50.400 --> 00:27:52.400]  因為打機
[00:27:52.400 --> 00:27:54.400]  是一個內向性格
[00:27:54.400 --> 00:27:56.400]  專有的行為
[00:27:56.400 --> 00:27:58.400]  外向的人大約是少很多
[00:27:58.400 --> 00:28:00.400]  打機的
[00:28:00.400 --> 00:28:02.400]  打球
[00:28:02.400 --> 00:28:04.400]  戶外活動
[00:28:04.400 --> 00:28:06.400]  他就不喜歡坐在屋內
[00:28:06.400 --> 00:28:08.400]  內向就不是
[00:28:08.400 --> 00:28:10.400]  內向的人喜歡在屋內
[00:28:10.400 --> 00:28:12.400]  屋內有什麼可以打
[00:28:12.400 --> 00:28:14.400]  當然是打機
[00:28:14.400 --> 00:28:16.400]  不要打人
[00:28:16.400 --> 00:28:18.400]  你想想他就打機
[00:28:18.400 --> 00:28:20.400]  所以我看內向人的成功心理學
[00:28:20.400 --> 00:28:22.400]  他看這本書
[00:28:22.400 --> 00:28:24.400]  我叫他每天寫報告給我
[00:28:24.400 --> 00:28:26.400]  然後看了EQ
[00:28:26.400 --> 00:28:28.400]  看了我寫的上進青年
[00:28:28.400 --> 00:28:30.400]  這本書
[00:28:30.400 --> 00:28:32.400]  還有一件事
[00:28:32.400 --> 00:28:34.400]  看一節聖經
[00:28:34.400 --> 00:28:36.400]  因為鄭元智是一個基督徒
[00:28:36.400 --> 00:28:38.400]  他小時候在教會長大
[00:28:38.400 --> 00:28:40.400]  洗禮
[00:28:40.400 --> 00:28:42.400]  於是我就叫他看
[00:28:42.400 --> 00:28:44.400]  肥立彼書四章八節
[00:28:44.400 --> 00:28:46.400]  如果有興趣
[00:28:46.400 --> 00:28:48.400]  我想講幾分鐘
[00:28:48.400 --> 00:28:50.400]  這節聖經怎樣改變他人生
[00:28:50.400 --> 00:28:52.400]  聖經說
[00:28:52.400 --> 00:28:54.400]  弟兄們可說人有未盡的話
[00:28:54.400 --> 00:28:56.400]  凡是真實的可敬的
[00:28:56.400 --> 00:28:58.400]  公義的
[00:28:58.400 --> 00:29:00.400]  清潔的可愛的
[00:29:00.400 --> 00:29:02.400]  有美名的
[00:29:02.400 --> 00:29:04.400]  若有什麼德行
[00:29:04.400 --> 00:29:06.400]  若有什麼稱讚
[00:29:06.400 --> 00:29:08.400]  這些事你們都要思念
[00:29:08.400 --> 00:29:10.400]  找這八件事
[00:29:10.400 --> 00:29:12.400]  我叫他
[00:29:12.400 --> 00:29:14.400]  每天在我訓練中心
[00:29:14.400 --> 00:29:16.400]  留意哥哥姐姐
[00:29:16.400 --> 00:29:18.400]  教小朋友的時候
[00:29:18.400 --> 00:29:20.400]  有什麼可以尊敬的
[00:29:20.400 --> 00:29:22.400]  是公正的
[00:29:22.400 --> 00:29:24.400]  是純潔的
[00:29:24.400 --> 00:29:26.400]  是可愛的
[00:29:26.400 --> 00:29:28.400]  是被人家長欣賞的
[00:29:28.400 --> 00:29:30.400]  有美名的
[00:29:30.400 --> 00:29:32.400]  有什麼德行
[00:29:32.400 --> 00:29:34.400]  有什麼值得稱讚
[00:29:34.400 --> 00:29:36.400]  有什麼是真實的
[00:29:36.400 --> 00:29:38.400]  不是虛假的
[00:29:38.400 --> 00:29:40.400]  你找給我
[00:29:40.400 --> 00:29:42.400]  每天寫八百字
[00:29:42.400 --> 00:29:44.400]  他就這樣看書
[00:29:44.400 --> 00:29:46.400]  寫他的觀察
[00:29:46.400 --> 00:29:48.400]  做了多久呢?
[00:29:48.400 --> 00:29:50.400]  做了大半年
[00:29:50.400 --> 00:29:52.400]  然後每逢星期五
[00:29:52.400 --> 00:29:54.400]  去沙田
[00:29:54.400 --> 00:29:56.400]  去見一個朋友
[00:29:56.400 --> 00:29:58.400]  這個朋友在英華女校以前是教中文的
[00:29:58.400 --> 00:30:00.400]  是一個退休的老師
[00:30:00.400 --> 00:30:02.400]  我叫他去幫這個老師
[00:30:02.400 --> 00:30:04.400]  打掃家裡
[00:30:04.400 --> 00:30:06.400]  買東西
[00:30:06.400 --> 00:30:08.400]  因為他住在山上
[00:30:08.400 --> 00:30:10.400]  還有倒垃圾
[00:30:10.400 --> 00:30:12.400]  因為那些很重
[00:30:12.400 --> 00:30:14.400]  有時間這個老師就訓練他中文
[00:30:14.400 --> 00:30:16.400]  一個下午
[00:30:16.400 --> 00:30:18.400]  每個星期不學什麼呢?
[00:30:18.400 --> 00:30:20.400]  學左轉
[00:30:20.400 --> 00:30:22.400]  左轉
[00:30:22.400 --> 00:30:24.400]  就是這樣
[00:30:24.400 --> 00:30:26.400]  每逢星期五去那裡
[00:30:26.400 --> 00:30:28.400]  如果做齊這些
[00:30:28.400 --> 00:30:30.400]  就有八千元一個月
[00:30:30.400 --> 00:30:32.400]  每天上班時間是十一點鐘
[00:30:32.400 --> 00:30:34.400]  因為晚上要打機
[00:30:34.400 --> 00:30:36.400]  就是晚起十一點鐘
[00:30:36.400 --> 00:30:38.400]  放六點
[00:30:38.400 --> 00:30:40.400]  可以回家打機
[00:30:40.400 --> 00:30:42.400]  他覺得很滿意
[00:30:42.400 --> 00:30:44.400]  問題就是這八千元
[00:30:44.400 --> 00:30:46.400]  八千元
[00:30:46.400 --> 00:30:48.400]  是扣了四千元的
[00:30:48.400 --> 00:30:50.400]  是要給他爸爸媽媽的
[00:30:50.400 --> 00:30:52.400]  因為你住那裡吃那裡
[00:30:52.400 --> 00:30:54.400]  所以直接給他媽媽的
[00:30:54.400 --> 00:30:56.400]  另外八百元呢
[00:30:56.400 --> 00:30:58.400]  是十一奉獻扣起了的
[00:30:58.400 --> 00:31:00.400]  所以實質上呢
[00:31:00.400 --> 00:31:02.400]  是三千二元一個月
[00:31:02.400 --> 00:31:04.400]  三千二元不是很多
[00:31:04.400 --> 00:31:06.400]  坐車吃飯都差不多了
[00:31:06.400 --> 00:31:08.400]  三千二我想訓練他
[00:31:08.400 --> 00:31:10.400]  用你自己的努力
[00:31:10.400 --> 00:31:12.400]  賺回給你自己
[00:31:12.400 --> 00:31:14.400]  但是你要記住
[00:31:14.400 --> 00:31:16.400]  你的責任是對家裡對教會
[00:31:16.400 --> 00:31:18.400]  學了有責任的人
[00:31:18.400 --> 00:31:20.400]  最後他寫了
[00:31:20.400 --> 00:31:22.400]  三十萬字
[00:31:22.400 --> 00:31:24.400]  一年裏面每天寫了一千六百字
[00:31:24.400 --> 00:31:26.400]  八百八百
[00:31:26.400 --> 00:31:28.400]  我有獎金的
[00:31:28.400 --> 00:31:30.400]  如果他十一點鐘連續五天
[00:31:30.400 --> 00:31:32.400]  一至五天都沒有遲到
[00:31:32.400 --> 00:31:34.400]  是多兩百元一個星期
[00:31:34.400 --> 00:31:38.400]  初期那幾個月是沒有拿過的
[00:31:38.400 --> 00:31:42.400]  他第一個問題已經不懂了
[00:31:42.400 --> 00:31:44.400]  各位同學
[00:31:44.400 --> 00:31:46.400]  我們香港的危險是什麼
[00:31:46.400 --> 00:31:48.400]  他第一個問題就是
[00:31:48.400 --> 00:31:50.400]  我十一點零二分進來
[00:31:50.400 --> 00:31:52.400]  其實有什麼分別
[00:31:52.400 --> 00:31:54.400]  這樣扣了
[00:31:54.400 --> 00:31:56.400]  十一點零二差什麼呢
[00:31:56.400 --> 00:31:58.400]  第二個問題就是
[00:31:58.400 --> 00:32:00.400]  我那天寫了文
[00:32:00.400 --> 00:32:02.400]  為什麼要等到六點才能走呢
[00:32:02.400 --> 00:32:04.400]  為什麼不寫了就能走呢
[00:32:04.400 --> 00:32:06.400]  他還沒有工作概念
[00:32:06.400 --> 00:32:10.400]  我問他你試試匯豐銀行
[00:32:10.400 --> 00:32:12.400]  遲兩分鐘開門
[00:32:12.400 --> 00:32:14.400]  我發覺到問題就是
[00:32:14.400 --> 00:32:16.400]  我們香港的十一仔
[00:32:16.400 --> 00:32:18.400]  是看宏觀的
[00:32:18.400 --> 00:32:20.400]  外面世界的工作規則
[00:32:20.400 --> 00:32:22.400]  是不懂的
[00:32:22.400 --> 00:32:24.400]  多學校越是輕鬆
[00:32:24.400 --> 00:32:26.400]  給很多他負責任的時候
[00:32:26.400 --> 00:32:28.400]  又不督導他的時候
[00:32:28.400 --> 00:32:30.400]  他是不懂的
