
[00:00:00.000 --> 00:00:06.000]  今日是一個非常特別的父親節
[00:24:52.000 --> 00:24:59.000]  這豈不是高揚面對暴力黑暗的時候
[00:24:59.000 --> 00:25:01.000]  他沒有離開嗎?
[00:25:01.000 --> 00:25:05.000]  耶穌豈不是那位親自臨到人世間
[00:25:05.000 --> 00:25:08.000]  乘鳥肉身的救主嗎?
[00:25:08.000 --> 00:25:12.000]  親愛的,想一想
[00:25:12.000 --> 00:25:18.000]  我沒有叫你去做任何的動作
[00:25:18.000 --> 00:25:22.000]  我只是叫你注視高揚
[00:25:22.000 --> 00:25:24.000]  注視獅子
[00:25:24.000 --> 00:25:30.000]  獅子是完全一個政治的概念
[00:25:30.000 --> 00:25:36.000]  在今天怎樣活出這種信仰
[00:25:36.000 --> 00:25:38.000]  但是請記得
[00:25:38.000 --> 00:25:43.000]  他的勝利始終是高揚的犧牲
[00:25:43.000 --> 00:25:45.000]  如果你聽得明白
[00:25:45.000 --> 00:25:49.000]  又能夠按照著聖靈帶領你去走
[00:25:49.000 --> 00:25:51.000]  那我不怕
[00:25:51.000 --> 00:25:56.000]  不怕豐盛生命堂會被人分化
[00:25:56.000 --> 00:25:58.000]  會被人標籤
[00:25:58.000 --> 00:26:02.000]  求主施恩紀念
[00:26:02.000 --> 00:26:07.000]  一起祈禱
[00:26:07.000 --> 00:26:10.000]  慈愛的天父
[00:26:10.000 --> 00:26:14.000]  是你工作的良機
[00:26:14.000 --> 00:26:22.000]  也同時是惡者破壞的時機
[00:26:22.000 --> 00:26:28.000]  讓我們的心藏於你裡面
[00:26:28.000 --> 00:26:31.000]  讓平靜風浪的耶穌基督
[00:26:31.000 --> 00:26:34.000]  駕馭我們的野性
[00:26:34.000 --> 00:26:39.000]  駕馭我們的雄心
[00:26:39.000 --> 00:26:41.000]  願主耶穌基督
[00:26:41.000 --> 00:26:44.000]  在今天
[00:26:44.000 --> 00:26:46.000]  臨在香港
[00:26:46.000 --> 00:26:55.000]  這個再次波濤洶湧的一個城市
[00:26:55.000 --> 00:26:57.000]  很多的論述
[00:26:57.000 --> 00:27:02.000]  很多似是而非的說話
[00:27:02.000 --> 00:27:07.000]  很多令人血氣沖動的說話
[00:27:07.000 --> 00:27:13.000]  但願你幫助我們
[00:27:13.000 --> 00:27:16.000]  但願你教我們如何與人同行
[00:27:16.000 --> 00:27:19.000]  教我們如何與人同哭
[00:27:19.000 --> 00:27:25.000]  教我們如何無懼地宣講真理
[00:27:25.000 --> 00:27:28.000]  教我們如何辨別真相
[00:27:28.000 --> 00:27:31.000]  教我們成為行在光明中
[00:27:31.000 --> 00:27:35.000]  而與神在光明中
[00:27:35.000 --> 00:27:41.000]  洗除我們一切的自高一切的自異
[00:27:41.000 --> 00:27:46.000]  勒住我們的舌頭不出惡言
[00:27:46.000 --> 00:27:49.000]  當我們過度憤激的時候
[00:27:49.000 --> 00:27:53.000]  求你以你的溫柔
[00:27:53.000 --> 00:27:57.000]  以你的憐憫平靜我們
[00:27:57.000 --> 00:27:59.000]  求主聽我們的祈禱
[00:27:59.000 --> 00:28:01.000]  帶領我們的腳步
[00:28:01.000 --> 00:28:03.000]  能夠榮耀你
[00:28:03.000 --> 00:28:05.000]  奉耶穌基督的聖名
[00:28:05.000 --> 00:28:07.000]  阿們
[00:28:07.000 --> 00:28:17.000]  阿們

