
[00:00:00.000 --> 00:00:10.000]  我平身最怕有幾樣東西,第一,我最怕去非法島非法,
[00:37:44.000 --> 00:38:11.000]  我想起,結束的時候我講一個例子,我在三藩市木會的時候,有一些年輕的牧師在上一陣子來找我,我們有一個問責的小組,有一位年輕的牧師跟我說,他說我喜歡了一個女生,我說好,恭喜你,你喜歡了一個女生,他跟著不是,牧師。
[00:38:11.000 --> 00:38:29.000]  這個女人已經有丈夫,如果他不是告訴我們,很可能他所有前途都盡毀,這個叫問責。
[00:38:29.000 --> 00:38:46.000]  在教會裡面,如果是我們彼此為之體的時候,就有這麼多責任。世界上很多的隱憂,很多的陷阱,怎樣我們能夠明知報身?
[00:38:46.000 --> 00:39:04.000]  如果你不是靠弟兄姊妹彼此的扶男,彼此的問責,不行了。有一次有一個來過窩福沒有多久的朋友來找我,牧師我想跟你聊聊天,我說好啊,好啊,你來啊。
[00:39:04.000 --> 00:39:16.000]  牧師問我可不可以教我怎樣認識朋友,因為這問題很古怪,認識朋友,我答應他,為什麼你問我這個問題,他說你不要問了,我沒有人認識朋友。
[00:39:16.000 --> 00:39:40.000]  他帶我遊花園,半個小時,我也不知道他來找我幹什麼,半個小時之後,他終於爆出來,他準備明天去打劫衛風銀行,已經存了家貨在裡面,不知道為什麼他來過窩福一兩次,
[00:39:40.000 --> 00:40:02.000]  他心裡有一點神話,他做世界之前,就先來找牧師,我想他也想你,有些迷惑,我一開始不敢說,半個小時之後說,他一說嚇到我一跳,我問他你現在有沒有家貨,他說沒有,沒有。
[00:40:02.000 --> 00:40:19.000]  然後我問他,你告訴我,你還去不去,沒得去,都斷了煲,怎麼去,教會是一個問責的地方,因為是一個肢體。
[00:40:19.000 --> 00:40:40.000]  弟兄姊妹,你覺不覺得這個是你的家,你覺不覺得這是屬於肢體的部分,就已經說,你每個星期玩這個殘忍遊戲,最好的方法,怎樣去投入,你為教會祈禱,你來參加祈禱,
[00:40:40.000 --> 00:40:54.000]  你說我沒時間,不要緊,沒時間,你自己個別祈禱,為了教會的需要祈禱,現在我們開始第五堂崇拜,我們更加需要更多的討好勇士,
[00:40:54.000 --> 00:41:09.000]  待會我們會播一播短片給大家,大家看完這個短片之後,你很願意去為這個第五堂崇拜祈禱,請你在回應中寫著,待討,這樣就行了。
[00:41:09.000 --> 00:41:19.000]  不是每個人都要去第五堂崇拜,但你不去第五堂崇拜,不等於每個人不屬於你,每個人都是屬於我們整個大家庭的部分。
[00:41:19.000 --> 00:41:29.000]  我更加需要很多弟兄姊妹覺得這個是神的時工,眾人都投入,最多我們在土葛裏面可以投入。
[00:41:29.000 --> 00:41:31.000]  你不想要我做你的女朋友吗?
[00:41:31.000 --> 00:41:33.000]  我就是想要你做我的人

