
[00:00:00.000 --> 00:00:08.440]  我想大家想一想 假如你是教會聘募委員會的主席
[00:20:44.560 --> 00:20:52.560]  而且這句話是很有意思的,因為耶穌用這個「按外貌做這個,按公平做那個」,
[00:20:52.560 --> 00:21:01.560]  他用一個希臘文叫做「eris tenis」,意思是指在一個特別的情況下,在一個特別的情況下,你需要這樣做。
[00:21:01.560 --> 00:21:07.560]  耶穌斥責他們,你們的論斷有什麼道理呢?
[00:21:07.560 --> 00:21:14.560]  你們竟然之間是因為這樣的緣故想殺我?
[00:21:14.560 --> 00:21:18.560]  豈不是更加違背上帝的律例?
[00:21:18.560 --> 00:21:27.560]  所以耶穌是跟他們講道理的,耶穌是斥責他們,完全不合理的。
[00:21:27.560 --> 00:21:33.560]  最後我們來看看25-30節,出處在上帝:
[00:21:33.560 --> 00:21:39.560]  耶路撒冷中有人說,這不是你們想要殺的人嗎?
[00:21:39.560 --> 00:21:47.560]  利安他還明明地講道,他們也不向他說什麼。難道官長真知道這是基督嗎?
[00:21:47.560 --> 00:21:55.560]  二,我們知道這個人從哪裡來,只是基督來的時候沒有人知道他從哪裡來。
[00:21:55.560 --> 00:22:01.560]  耶路撒冷中有些人看到這些事,他們心中起了疑惑。
[00:22:01.560 --> 00:22:05.560]  他們看到幾個事實,第一,猶太人想殺他;
[00:22:05.560 --> 00:22:09.560]  第二,耶穌毫無畏懼,仍然在講道;
[00:22:09.560 --> 00:22:12.560]  第三,猶太人幫不了他;
[00:22:12.560 --> 00:22:19.560]  第四,耶穌行神職,滿有權柄,於是他們這樣想法。
[00:22:19.560 --> 00:22:25.560]  莫非這個人親自基督?如果不是基督,為什麼他行神職可以滿有權柄呢?
[00:22:25.560 --> 00:22:32.560]  甚至那些長官也知道他就是基督,因為長官也幫不了他,但回想一想,又不可能。
[00:22:32.560 --> 00:22:35.560]  為什麼不可能?出處問題了。
[00:22:35.560 --> 00:22:43.560]  二十七字:然而我們知道這個人從哪裡來,只是基督來的時候沒有人知道他從哪裡來。
[00:22:43.560 --> 00:22:50.560]  這些人是認識耶穌的父母,認識他的家庭,他的身世,沒什麼特別,窮人一個。
[00:22:50.560 --> 00:23:00.560]  基督不可能,基督是王,是主,是沒有權柄,怎麼會是窮木匠的兒子呢?不可能,不可能。
[00:23:00.560 --> 00:23:04.560]  出身的問題,將他們的眼睛弄破了。
[00:23:04.560 --> 00:23:09.560]  你看看,看到這些猶太人明明看到耶穌講道是沒有權柄的,
[00:23:09.560 --> 00:23:16.560]  耶穌是行神職的,耶穌是幫不了他的,是沒有權柄的,
[00:23:16.560 --> 00:23:23.560]  但為什麼他們仍然不相信呢?先入為主,出身不好,不可能是他。
[00:23:23.560 --> 00:23:28.560]  耶穌的答案是什麼?他的真正出處是來自神。
[00:23:28.560 --> 00:23:37.560]  你們也知道我,也知道我從哪裡來,我來並不是由於自己,那是差我來的,是真的。
[00:23:37.560 --> 00:23:43.560]  你們不認識他,我卻認識他,因為我是從他來的,他也是差我來的。
[00:23:43.560 --> 00:23:49.560]  耶穌講了兩個事實,他不單是違背了安西的律法這麼簡單,
[00:23:49.560 --> 00:23:53.560]  他聲稱他就是神那裡來的,他是神的兒子。
[00:23:53.560 --> 00:24:00.560]  如果猶太人不認識神,所以也不認識他,這是大件事。
[00:24:00.560 --> 00:24:09.560]  當耶穌聲稱自己是神的兒子,說神才是他真正的出處,對猶太人來說這是竊族神。
[00:24:09.560 --> 00:24:18.560]  所以在三十字以後,他們就想要捉拿耶穌,只是沒有下手,因為他的時候說不會有到。
[00:24:18.560 --> 00:24:23.560]  你看看耶穌為什麼會被釘十字架,對猶太人來說,
[00:24:23.560 --> 00:24:31.560]  就因為他說前往的話,所謂前往的話,他說他自己是從上帝那裡來的,他是上帝的兒子。
[00:24:31.560 --> 00:24:36.560]  你看到一個矛盾在裡面,第一方面,那些猶太人不信他,
[00:24:36.560 --> 00:24:39.560]  所以就因為他出身問題,不知道從哪裡來,我認識他的父母,
[00:24:39.560 --> 00:24:42.560]  他的父母窮人一個,怎麼會是尼剎那?
[00:24:42.560 --> 00:24:46.560]  當耶穌告訴他,我是道成肉身,從神那裡來的時候,
[00:24:46.560 --> 00:24:52.560]  他說前往的話,亂說話,於是就想要殺他。
[00:24:52.560 --> 00:25:01.560]  沒理由,我們看看今天在我們的社會裡面,會不會我們和猶太人一樣呢?
[00:25:01.560 --> 00:25:06.560]  似乎沒有什麼分別,我們看人是看外貌,看他的出處,
[00:25:06.560 --> 00:25:12.560]  我們去論辨人的價值、人的權威,都是從這些表面上的價值來看的。
[00:25:12.560 --> 00:25:20.560]  我們的價值不是從實那裡看的,不是出於神,是出於人的價值來看的。
[00:25:20.560 --> 00:25:28.560]  於是,我們所看重的,就是他的出身,他的學位,他的成就,
[00:25:28.560 --> 00:25:37.560]  而不是看他是不是講實話,是不是從神那裡來,是不是從神的身體那裡來。
[00:25:37.560 --> 00:25:43.560]  今天很可惜,甚至在教會裡面,我們都是這樣做的。
[00:25:43.560 --> 00:25:47.560]  我們所看重的,是從人的角度去看的。
[00:25:47.560 --> 00:25:52.560]  我們是問,這個人很有學問,這個人說話很厲害,
[00:25:52.560 --> 00:25:57.560]  這個人是從人的價值來看,但是他仍然不相信他,
[00:25:57.560 --> 00:26:05.560]  因為他不相信神,他不認識神,他覺得不可能他比神更實,
[00:26:05.560 --> 00:26:15.560]  你這樣簡直是說前往的話。昔日猶太人如是,今天我們也是如是。
[00:26:15.560 --> 00:26:20.560]  求主憐憫我們,請我們同心低頭,我們一同禱告。
[00:26:20.560 --> 00:26:25.560]  天父我們再次感謝你,讓我們在你的話語裡面明白,
[00:26:25.560 --> 00:26:34.560]  也知道人的價值不是在乎他們所謂的成就,
[00:26:34.560 --> 00:26:40.560]  不是他的物質,不是他的學位,不是他的學問,
[00:26:40.560 --> 00:26:45.560]  而是他有沒有宣揚神之技,是不是從神那裡來。
[00:26:45.560 --> 00:26:52.560]  求主教導我們看重這個宿命的出處,求祢祝福保守我們,
[00:26:52.560 --> 00:26:59.560]  讓我們教會能夠真正有一個正確的眼光,
[00:26:59.560 --> 00:27:06.560]  讓我們能夠在祢面前謙卑,讓我們能夠更加看重祢的話語。
[00:27:06.560 --> 00:27:10.560]  我們這樣禱告吧,是奉耶穌基督的名,阿們。
[00:27:10.560 --> 00:27:12.560]  阿們。
[00:27:12.560 --> 00:27:14.560]  (音樂播放)
[00:27:14.560 --> 00:27:16.560]  (音樂播放)
[00:27:16.560 --> 00:27:19.560]  (字幕由 Amara.org 社群提供)
[00:27:19.560 --> 00:27:22.560]  (字幕由 Amara.org 社群提供)

