
[00:00:00.000 --> 00:00:04.880]  好 我繼續履行我的承諾
[00:22:32.000 --> 00:22:33.120]  原來不是的
[00:22:33.120 --> 00:22:36.320]  你用心慢慢讀清楚一點
[00:22:36.320 --> 00:22:41.760]  《聖明記》20章唯一一章教打仗
[00:22:41.760 --> 00:22:45.440]  首先他教不用怕
[00:22:45.440 --> 00:22:50.560]  接著他教怕回家
[00:22:50.560 --> 00:22:52.560]  很奇怪的
[00:22:52.560 --> 00:22:56.960]  你開始有心理準備了
[00:22:56.960 --> 00:22:59.600]  你未必明白聖經在說什麼
[00:22:59.600 --> 00:23:01.520]  你不要強行來
[00:23:01.520 --> 00:23:04.080]  有些聖經學者很喜歡強行來
[00:23:04.080 --> 00:23:06.160]  他說這兩段調轉了
[00:23:06.160 --> 00:23:08.880]  應該先問誰怕
[00:23:08.880 --> 00:23:10.560]  先回家
[00:23:10.560 --> 00:23:12.560]  然後祭祀出來
[00:23:12.560 --> 00:23:15.840]  你們不回家的有福了
[00:23:15.840 --> 00:23:17.920]  你們不要懼怕
[00:23:17.920 --> 00:23:21.440]  你們將要經歷上帝拯救
[00:23:21.440 --> 00:23:23.120]  為你們增節
[00:23:23.120 --> 00:23:27.600]  Logically that makes a lot of sense
[00:23:27.600 --> 00:23:30.400]  但是那個不是經文
[00:23:30.400 --> 00:23:32.640]  你調轉了兩段
[00:23:32.640 --> 00:23:36.800]  才能做到你的邏輯出來
[00:23:36.800 --> 00:23:39.840]  經文是先祭祀走出來
[00:23:39.840 --> 00:23:41.600]  不要懼怕
[00:23:41.600 --> 00:23:43.840]  然後官長走出來
[00:23:43.840 --> 00:23:47.040]  這些人回家恐怕恐怕恐怕
[00:23:47.040 --> 00:23:50.560]  然後最後說誰怕回家
[00:23:50.560 --> 00:23:53.680]  次序經文從來都沒有調轉的
[00:23:53.680 --> 00:23:58.000]  很奇怪
[00:23:58.000 --> 00:24:01.040]  你可能就懂得問
[00:24:01.040 --> 00:24:06.240]  說完之後還有多少人留下打仗
[00:24:06.240 --> 00:24:12.400]  答案是
[00:24:12.400 --> 00:24:15.760]  可能一個都沒有
[00:24:15.760 --> 00:24:18.320]  對不對
[00:24:18.320 --> 00:24:21.200]  沒有排除這個可能性
[00:24:21.200 --> 00:24:25.520]  套用香港政府經常喜歡說的這句話
[00:24:25.520 --> 00:24:29.040]  可能一個都沒有
[00:24:29.040 --> 00:24:30.640]  所以第三段
[00:24:30.640 --> 00:24:32.720]  懂得讀了
[00:24:32.720 --> 00:24:35.840]  第十節
[00:24:35.840 --> 00:24:39.440]  去到第十五節
[00:24:39.440 --> 00:24:42.640]  請弟兄我們一起讀
[00:24:42.640 --> 00:24:46.560]  你臨近一座城要攻打的時候
[00:24:46.560 --> 00:24:52.000]  先要對城裡的民宣告和睦的話
[00:24:52.000 --> 00:24:55.680]  他們若以和睦的話回答你
[00:24:55.680 --> 00:24:57.520]  給你開了城
[00:24:57.520 --> 00:25:01.600]  城裡所有的人都要給你效勞
[00:25:01.600 --> 00:25:02.880]  服侍你
[00:25:02.880 --> 00:25:05.440]  若不肯與你和好
[00:25:05.440 --> 00:25:07.840]  反要與你打仗
[00:25:07.840 --> 00:25:10.960]  你就要圍困那城
[00:25:10.960 --> 00:25:15.280]  耶和華你的神把城交付你手
[00:25:15.280 --> 00:25:19.520]  你就要用刀殺盡這城的藍丁
[00:25:19.520 --> 00:25:22.640]  惟有婦女孩子生畜
[00:25:22.640 --> 00:25:25.040]  和城內一切的財物
[00:25:25.040 --> 00:25:28.800]  你可以取為自己的掠物
[00:25:28.800 --> 00:25:33.440]  耶和華你的神把你仇敵的財物賜給你
[00:25:33.440 --> 00:25:35.440]  你可以吃用
[00:25:35.440 --> 00:25:38.400]  離你甚遠的國城
[00:25:38.400 --> 00:25:40.960]  不是這些國民的城
[00:25:40.960 --> 00:25:45.120]  你都要這樣待他
[00:25:45.120 --> 00:25:47.120]  我知道你最喜歡問
[00:25:47.120 --> 00:25:48.800]  就是第十三節
[00:25:48.800 --> 00:25:52.000]  殺盡這城的藍丁
[00:25:52.000 --> 00:25:55.760]  什麼上帝這麼殘忍的?
[00:25:55.760 --> 00:26:01.200]  坦白說人比上帝更殘忍
[00:26:01.200 --> 00:26:05.840]  藍丁其實是軍人
[00:26:05.840 --> 00:26:10.080]  可以打仗的那些是藍丁
[00:26:10.080 --> 00:26:14.000]  以前沒有婦女背著炸彈
[00:26:14.000 --> 00:26:17.200]  這樣做恐怖襲擊的
[00:26:17.200 --> 00:26:19.200]  以前能打仗的就是藍丁
[00:26:19.200 --> 00:26:24.560]  所以以色列人在曠野兩次參考
[00:26:24.560 --> 00:26:26.960]  數點民數
[00:26:26.960 --> 00:26:30.480]  在民數記開頭第一章和二十六章
[00:26:30.480 --> 00:26:34.640]  他數的都是能夠上陣
[00:26:34.640 --> 00:26:38.160]  十二支派的藍丁的數目
[00:26:38.160 --> 00:26:40.160]  六十多萬
[00:26:40.160 --> 00:26:42.160]  所以這裡說的
[00:26:42.160 --> 00:26:46.640]  其實你不可以隨便去殺戮
[00:26:46.640 --> 00:26:54.000]  那些沒有參與戰爭的平民老百姓
[00:26:54.000 --> 00:26:56.720]  但現代的戰爭
[00:26:56.720 --> 00:26:58.400]  你記得嗎?
[00:26:58.400 --> 00:27:07.680]  希特勒屠殺六百萬手無寸鐵的猶太人
[00:27:07.680 --> 00:27:16.000]  日本屠殺藍丁手無寸鐵的平民老百姓
[00:27:16.000 --> 00:27:20.720]  美國兩個原子彈
[00:27:20.720 --> 00:27:31.760]  將日本廣島長崎兩個城市所有的人民全部殺死
[00:27:31.760 --> 00:27:37.680]  不過這不是這一段我想問的問題
[00:27:37.680 --> 00:27:40.960]  因為如果你讀戰爭的歷史
[00:27:40.960 --> 00:27:44.960]  你會發覺這裡其實有一個
[00:27:44.960 --> 00:27:49.520]  在歷史上我們稱為公義戰爭的原則
[00:27:49.520 --> 00:27:56.720]  就是要對付那些參與戰爭的軍人
[00:27:56.720 --> 00:28:00.160]  不會濫殺無辜
[00:28:00.160 --> 00:28:02.880]  今天美國轟炸那些無人飛機
[00:28:02.880 --> 00:28:04.880]  幸好它們掉進海裡
[00:28:04.880 --> 00:28:05.920]  如果不是的話
[00:28:05.920 --> 00:28:10.880]  一個導彈炸了整條村
[00:28:10.880 --> 00:28:14.720]  那些叫做collateral damage
[00:28:14.720 --> 00:28:17.360]  那些是friendly fire
[00:28:17.360 --> 00:28:19.680]  你看新聞報道
[00:28:19.680 --> 00:28:23.360]  你經常都會看到這些的描述
[00:28:23.360 --> 00:28:26.560]  殺死人那些叫friendly
[00:28:26.560 --> 00:28:29.360]  都不知道這些形容詞怎麼用的
[00:28:29.360 --> 00:28:32.400]  這個就是propaganda 宣傳
[00:28:32.400 --> 00:28:35.760]  我想問的問題不是這個
[00:28:35.760 --> 00:28:37.680]  因為如果你打仗
[00:28:37.680 --> 00:28:46.640]  試一下將你自己擺在以色列的統帥的位置
[00:28:46.640 --> 00:28:48.400]  你是將軍
[00:28:48.400 --> 00:28:51.040]  你現在要攻打這一座城
[00:28:51.040 --> 00:28:55.120]  請問第一件事你會做什麼?
[00:28:55.120 --> 00:28:57.360]  會打仗嗎?
[00:28:57.360 --> 00:28:59.760]  不會的
[00:28:59.760 --> 00:29:04.560]  四、趁他沒有防備
[00:29:04.560 --> 00:29:06.880]  城門大開
[00:29:06.880 --> 00:29:08.880]  沒有人在門口檢查的時候
[00:29:08.880 --> 00:29:10.880]  你會做什麼事?
[00:29:10.880 --> 00:29:15.440]  我會派海軍陸戰隊化妝進去裡面做內應
[00:29:15.440 --> 00:29:17.040]  對不對?
[00:29:17.040 --> 00:29:19.040]  趁他沒有準備
[00:29:19.040 --> 00:29:21.280]  這樣你才會贏
[00:29:21.280 --> 00:29:25.120]  但上帝怎麼吩咐?
[00:29:25.120 --> 00:29:28.560]  第一件事做什麼?
[00:29:28.560 --> 00:29:33.600]  你臨近一座城要攻打的時候
[00:29:33.600 --> 00:29:42.720]  先要對城裡的民宣告和睦的話
[00:29:42.720 --> 00:29:47.440]  什麼驚喜都沒有了
[00:29:47.440 --> 00:29:48.960]  是不是?
[00:29:48.960 --> 00:29:54.560]  完全不可以攻其不備
[00:29:54.560 --> 00:29:57.920]  沒有了策略
[00:29:57.920 --> 00:30:08.000]  不能用你兵不厭詐的方法去取得勝利
[00:30:08.000 --> 00:30:09.760]  喂!
[00:30:09.760 --> 00:30:11.600]  上帝
[00:30:11.600 --> 00:30:14.640]  你蠢不蠢一點?
[00:30:14.640 --> 00:30:18.160]  打仗講和?
[00:30:18.160 --> 00:30:20.400]  講和就不用打仗了
[00:30:20.400 --> 00:30:26.240]  臨近那城就是一定要打的
[00:30:26.240 --> 00:30:31.040]  一定要打的時候還去講和
[00:30:31.040 --> 00:30:37.120]  那你就連先機都輸了
[00:30:37.120 --> 00:30:40.880]  為什麼上帝要這樣吩咐?
[00:30:40.880 --> 00:30:43.360]  如果你是想事快的
[00:30:43.360 --> 00:30:45.440]  你馬上就懂得回答我
[00:30:45.440 --> 00:30:47.440]  前面第二段講完
[00:30:47.440 --> 00:30:50.720]  回家了怎麼打?
[00:30:50.720 --> 00:30:53.120]  全都走了就講和了
[00:30:53.120 --> 00:30:55.680]  逼著要講和
[00:30:55.680 --> 00:30:57.120]  可能是的
[00:30:57.120 --> 00:30:59.120]  你真的走剩兩個人
[00:30:59.120 --> 00:31:01.120]  兩個人就講和了
[00:31:01.120 --> 00:31:03.600]  我們現在來打你
[00:31:03.600 --> 00:31:05.360]  不過我們只有兩個人
[00:31:05.360 --> 00:31:06.720]  打什麼鬼?
[00:31:06.720 --> 00:31:07.520]  就講和了
[00:31:07.520 --> 00:31:08.880]  可能是這樣的
[00:31:08.880 --> 00:31:10.880]  都沒得打了
[00:31:10.880 --> 00:31:11.840]  是不是?
[00:31:11.840 --> 00:31:12.960]  可以是這樣的
[00:31:12.960 --> 00:31:17.600]  這個都是一個不能排除的可能性
[00:31:17.600 --> 00:31:21.280]  但是上帝提醒以色列人
[00:31:21.280 --> 00:31:25.280]  你去攻打一座城
[00:31:25.280 --> 00:31:27.440]  那就不是隨便的了
[00:31:27.440 --> 00:31:30.640]  那就是計劃了很久了
[00:31:30.640 --> 00:31:34.560]  就趨各召集以色列人來到
[00:31:34.560 --> 00:31:35.680]  大家來到之後
[00:31:35.680 --> 00:31:38.000]  祭司先出來講道
[00:31:38.000 --> 00:31:39.200]  不要懼怕
[00:31:39.200 --> 00:31:40.640]  接著官長出來講
[00:31:40.640 --> 00:31:42.480]  回家
[00:31:42.480 --> 00:31:44.720]  然後都還沒打和
[00:31:44.720 --> 00:31:46.640]  做完這兩個步驟
[00:31:46.640 --> 00:31:49.360]  還有第三個規矩
[00:31:49.360 --> 00:31:51.760]  以色列人必須要做的
[00:31:51.760 --> 00:31:54.800]  就是派人去講和
[00:31:54.800 --> 00:31:57.760]  那就看看對方怎麼反應
[00:31:57.760 --> 00:31:59.520]  是的
[00:31:59.520 --> 00:32:03.040]  你記得以色列人進加拿大
[00:32:03.040 --> 00:32:07.360]  最少約書亞記告訴我們
[00:32:07.360 --> 00:32:10.000]  耶利哥城裏面
[00:32:10.000 --> 00:32:14.160]  有一家人和以色列人講和
[00:32:14.160 --> 00:32:15.520]  記得嗎?
[00:32:15.520 --> 00:32:21.760]  妓女拉合全家得救
[00:32:21.760 --> 00:32:23.280]  但你應該還記得
[00:32:23.280 --> 00:32:29.280]  有整個城的加拿人
[00:32:29.280 --> 00:32:32.320]  和以色列人講和
[00:32:32.320 --> 00:32:34.560]  欺騙
[00:32:34.560 --> 00:32:36.320]  你讀約書亞記
[00:32:36.320 --> 00:32:40.400]  在那些戰爭的事實當中
[00:32:40.400 --> 00:32:46.240]  的確有這樣的情況
[00:32:46.240 --> 00:32:50.960]  加拿人面對以色列人的攻擊
[00:32:50.960 --> 00:32:53.040]  他們想講和的
[00:32:53.040 --> 00:32:56.000]  他們寧願做奴隸的
[00:32:56.000 --> 00:32:58.720]  做奴隸很壞的
[00:32:58.720 --> 00:32:59.920]  被人凌辱
[00:32:59.920 --> 00:33:00.800]  不是
[00:33:00.800 --> 00:33:03.920]  約書亞結果是吩咐百姓
[00:33:03.920 --> 00:33:14.800]  讓欺騙人成為耶和華回望祭壇的奴隸
[00:33:14.800 --> 00:33:24.080]  他們做了教會侍奉的基層幹事
[00:33:24.080 --> 00:33:34.960]  幫助以色列人預備憲制所需要的各樣物件
[00:33:34.960 --> 00:33:43.200]  這個吩咐出現在《新命記》第20章第3段
[00:33:43.200 --> 00:33:45.680]  值得我們留意
[00:33:45.680 --> 00:33:48.400]  上帝講到現在
[00:33:48.400 --> 00:33:52.560]  其實好像都不是教他們打仗
[00:33:52.560 --> 00:33:55.680]  是教他們
[00:33:55.680 --> 00:33:58.960]  如果要你做一個總結主題
[00:33:58.960 --> 00:34:02.800]  上帝是教他們怎樣可以不用打仗
[00:34:02.800 --> 00:34:04.880]  有沒有留意到?
[00:34:04.880 --> 00:34:07.760]  上帝不是說去吧
[00:34:07.760 --> 00:34:10.320]  流血越多越好
[00:34:10.320 --> 00:34:11.120]  不是
[00:34:11.120 --> 00:34:13.920]  上帝是說在這樣的情況下
[00:34:13.920 --> 00:34:15.920]  你可以不用打仗
[00:34:15.920 --> 00:34:17.680]  在這樣的情況下
[00:34:17.680 --> 00:34:19.040]  你又不能打了
[00:34:19.040 --> 00:34:19.840]  全都走了
[00:34:19.840 --> 00:34:22.000]  那你打什麼呢?
[00:34:22.000 --> 00:34:27.520]  打仗如果用我們今天英文的說法
[00:34:27.520 --> 00:34:30.960]  是最後的結果
[00:34:30.960 --> 00:34:35.440]  是最後才要打的
[00:34:35.440 --> 00:34:39.040]  好 第4段
[00:34:39.040 --> 00:34:47.440]  《新命記》第20章第16至18節
[00:34:47.440 --> 00:34:51.920]  找到的話我們一起讀
[00:34:51.920 --> 00:34:54.880]  但這些國民的城
[00:34:54.880 --> 00:34:58.560]  耶和華你神既賜你為業
[00:34:58.560 --> 00:35:03.760]  其中凡有氣息的一個不可存留
[00:35:03.760 --> 00:35:07.600]  只要照耶和華你神所吩咐的
[00:35:07.600 --> 00:35:13.840]  將這黑人、阿摩利人、加南人、比利西人
[00:35:13.840 --> 00:35:19.600]  希美人、耶布斯人都滅絕、淨盡
[00:35:19.600 --> 00:35:25.760]  免得他們教導你們學習一切可憎惡的事
[00:35:25.760 --> 00:35:30.000]  就是他們向自己神所含的
[00:35:30.000 --> 00:35:36.080]  以致你們得罪耶和華你們的神
[00:35:36.080 --> 00:35:41.680]  第4段吩咐以色列人的
[00:35:41.680 --> 00:35:46.640]  是告訴他們在加南地有下面的
[00:35:46.640 --> 00:35:47.920]  你數一數有多少個?
[00:35:47.920 --> 00:35:50.880]  應該是六個民族
[00:35:50.880 --> 00:35:55.360]  他們呢 你不能跟他們講和
[00:35:55.360 --> 00:35:59.200]  你要滅絕、淨盡
[00:35:59.200 --> 00:36:01.040]  是啦 我都說了
[00:36:01.040 --> 00:36:03.760]  舊約聖經的上帝很殘忍的
[00:36:03.760 --> 00:36:09.360]  是吧 這個還不是種族屠殺
[00:36:09.360 --> 00:36:12.800]  小心 因為其實
[00:36:12.800 --> 00:36:17.840]  《創世紀》已經有講這件事的
[00:36:17.840 --> 00:36:20.560]  上帝跟阿伯拉罕說
[00:36:20.560 --> 00:36:24.400]  阿伯拉罕當時都未曾有子孫
[00:36:24.400 --> 00:36:27.360]  但上帝已經答應阿伯拉罕
[00:36:27.360 --> 00:36:35.280]  你的子孫要好像天上的星、海邊的沙那麼多
[00:36:35.280 --> 00:36:37.760]  上帝那次還特別提醒他
[00:36:37.760 --> 00:36:44.160]  你的子孫要下去埃及400年
[00:36:44.160 --> 00:36:45.440]  為什麼要那麼久?
[00:36:45.440 --> 00:36:47.760]  阿伯拉罕在異象當中
[00:36:47.760 --> 00:36:49.920]  大概他都會問這些問題的
[00:36:49.920 --> 00:36:52.480]  就算不敢說出聲
[00:36:52.480 --> 00:36:55.360]  心裏面都會問的
[00:36:55.360 --> 00:36:57.360]  上帝無所不知
[00:36:57.360 --> 00:37:00.720]  所以不用你問 上帝都解釋的
[00:37:00.720 --> 00:37:03.600]  上帝的解釋很特別的
[00:37:03.600 --> 00:37:17.360]  因為迦南人的罪惡還未曾惡貫滿盈
[00:37:17.360 --> 00:37:20.240]  所以以色列人進入迦南地
[00:37:20.240 --> 00:37:27.520]  上帝吩咐他們要毀滅這幾個民族
[00:37:27.520 --> 00:37:31.280]  《創世紀》交代了一個原因
[00:37:31.280 --> 00:37:38.160]  是因為上帝公義的審判
[00:37:38.160 --> 00:37:44.080]  但上帝的審判等了400年
[00:37:44.080 --> 00:37:46.640]  你有沒有想過這個事實?
[00:37:46.640 --> 00:37:51.920]  就是說 假如今天有人對不起你
[00:37:51.920 --> 00:37:55.520]  不要說細節 說就很噁心了
[00:37:55.520 --> 00:37:58.560]  你祈禱向神申冤
[00:37:58.560 --> 00:38:01.680]  你說 上帝啊 我不會報仇
[00:38:01.680 --> 00:38:04.400]  你幫我主持公道吧
[00:38:04.400 --> 00:38:08.800]  他這樣對我 你知道的
[00:38:08.800 --> 00:38:11.760]  上帝說 好 我答應你
[00:38:11.760 --> 00:38:14.960]  不過400年之後
[00:38:14.960 --> 00:38:18.080]  我想你的反應跟我一樣
[00:38:18.080 --> 00:38:20.560]  有沒有搞錯?
[00:38:20.560 --> 00:38:22.640]  這樣叫做公義?
[00:38:22.640 --> 00:38:26.480]  上帝啊 我們中國人說什麼?
[00:38:26.480 --> 00:38:30.080]  善有善報 惡有惡報
[00:38:30.080 --> 00:38:31.840]  你繼續說下去
[00:38:31.840 --> 00:38:35.440]  若還未報 時辰未到
[00:38:35.440 --> 00:38:36.880]  只是時辰而已
[00:38:36.880 --> 00:38:39.760]  不是說400年這麼久
[00:38:39.760 --> 00:38:44.400]  所以上帝有恩典 有憐憫
[00:38:44.400 --> 00:38:47.520]  他不願意一個人沉淪
[00:38:47.520 --> 00:38:50.320]  願意人人都悔改
[00:38:50.320 --> 00:38:53.760]  這個不是要等到《新約聖經》才說的
[00:38:53.760 --> 00:38:56.240]  《創世紀》已經說了
[00:38:56.240 --> 00:39:01.520]  給你400年 都不肯悔改
[00:39:01.520 --> 00:39:03.280]  變本加厲
[00:39:03.280 --> 00:39:08.080]  到最後上帝的審判臨到
[00:39:08.080 --> 00:39:10.080]  無話可說
[00:39:10.080 --> 00:39:13.280]  除非你說天網恢恢
[00:39:13.280 --> 00:39:16.720]  只可以疏 只可以漏
[00:39:16.720 --> 00:39:19.280]  上帝是不應該審判
[00:39:19.280 --> 00:39:22.160]  上帝沒有權審判
[00:39:22.160 --> 00:39:25.120]  惡人一定得勝
[00:39:25.120 --> 00:39:29.280]  並且轉過頭來還會藐你兩下
[00:39:29.280 --> 00:39:32.000]  不是 這個不是
[00:39:32.000 --> 00:39:34.240]  甚至不用聖經教
[00:39:34.240 --> 00:39:42.000]  人人心裏面都有這把尺在
[00:39:42.000 --> 00:39:44.560]  入迦南的時候
[00:39:44.560 --> 00:39:45.920]  這六個民族
[00:39:45.920 --> 00:39:47.920]  或者《新面記》第七章
[00:39:47.920 --> 00:39:49.760]  還有第七個民族
[00:39:49.760 --> 00:39:56.320]  其實不是全部的迦南人
[00:39:56.320 --> 00:40:01.520]  其實只是部分少數
[00:40:01.520 --> 00:40:05.120]  我們以為迦南人就是整個迦南地的人
[00:40:05.120 --> 00:40:06.720]  不是這個意思
[00:40:06.720 --> 00:40:10.240]  如果你對考古 對歷史有興趣的
[00:40:10.240 --> 00:40:12.800]  你可以做一個博士論文
[00:40:12.800 --> 00:40:19.680]  去討論一下當時迦南有多少個民族
[00:40:19.680 --> 00:40:21.840]  我舉另一個相反的例子
[00:40:21.840 --> 00:40:23.200]  可能你就明白
[00:40:23.200 --> 00:40:24.640]  我們經常想錯的
[00:40:24.640 --> 00:40:26.320]  耶穌出生的時候
[00:40:26.320 --> 00:40:28.640]  都發生了一件很殘忍的事
[00:40:28.640 --> 00:40:30.400]  記不記得?
[00:40:30.400 --> 00:40:32.320]  是甚麼?
[00:40:32.320 --> 00:40:36.720]  希律命令伯利恆境內
[00:40:36.720 --> 00:40:41.760]  兩歲以下的男嬰全部殺了
[00:40:41.760 --> 00:40:46.480]  於是你主要學那幅插圖金句卡
[00:40:46.480 --> 00:40:48.720]  血流成河
[00:40:48.720 --> 00:40:55.200]  街頭上處處都是媽媽抱著被殺的男嬰
[00:40:55.200 --> 00:41:00.960]  請問你知不知道伯利恆城有多少人口?
[00:41:00.960 --> 00:41:03.760]  悉尼這麼多?
[00:41:03.760 --> 00:41:07.200]  沒有 你去過伯利恆沒有?
[00:41:07.200 --> 00:41:09.360]  很小的
[00:41:09.360 --> 00:41:11.200]  所以有聖經學者說
[00:41:11.200 --> 00:41:15.680]  可能到最後兩歲以下的嬰兒
[00:41:15.680 --> 00:41:18.880]  連一個都沒有
[00:41:18.880 --> 00:41:21.120]  所以要兩歲
[00:41:21.120 --> 00:41:24.160]  希律有殺錯沒有放過
[00:41:24.160 --> 00:41:27.040]  初生的行不行?
[00:41:27.040 --> 00:41:28.480]  兩歲
[00:41:28.480 --> 00:41:31.520]  很小的地方
[00:41:31.520 --> 00:41:34.400]  很少的人口
[00:41:34.400 --> 00:41:36.080]  這麼巧
[00:41:36.080 --> 00:41:38.960]  你知道耶穌都是報名上冊
[00:41:38.960 --> 00:41:40.960]  經過那裡
[00:41:40.960 --> 00:41:42.960]  所以在馬槽出生
[00:41:42.960 --> 00:41:47.360]  馬尼亞大約瞪了一整天
[00:41:47.360 --> 00:41:49.760]  你說每天都有嬰兒出生?
[00:41:49.760 --> 00:41:52.880]  你以為香港有八百萬人口嗎?
[00:41:52.880 --> 00:41:55.200]  你以為上海有二千萬人口嗎?
[00:41:55.200 --> 00:41:56.400]  不是
[00:41:56.400 --> 00:41:58.480]  所以有時候我們讀聖經
[00:41:58.480 --> 00:42:01.280]  我們心裏的那幅圖畫不準確
[00:42:01.280 --> 00:42:08.160]  因為我們對當時的形勢掌握不清楚
[00:42:08.160 --> 00:42:16.880]  剛才我說和以色列人講和的拉俠全家
[00:42:16.880 --> 00:42:27.520]  是屬於必須滅絕正進的這七個民族之一
[00:42:27.520 --> 00:42:29.360]  欺騙人
[00:42:29.360 --> 00:42:30.480]  如果你記得
[00:42:30.480 --> 00:42:32.320]  剛才你應該舉手問我
[00:42:32.320 --> 00:42:36.000]  他們是來騙以色列人的
[00:42:36.000 --> 00:42:39.360]  他們戴著法帽的餅
[00:42:39.360 --> 00:42:40.720]  告訴以色列人
[00:42:40.720 --> 00:42:44.800]  我們是在很遠的地方來的
[00:42:44.800 --> 00:42:48.000]  那個很遠的地方
[00:42:48.000 --> 00:42:51.760]  和《生命紀》20章15節
[00:42:51.760 --> 00:42:55.680]  「尼里甚遠」
[00:42:55.680 --> 00:43:01.120]  是同一句希伯來文的兩個字
[00:43:01.120 --> 00:43:03.200]  他們明明不是很遠
[00:43:03.200 --> 00:43:05.520]  他們說自己很遠而已
[00:43:05.520 --> 00:43:07.600]  其實三天的路程
[00:43:07.600 --> 00:43:10.000]  就到他們欺騙的城了
[00:43:10.000 --> 00:43:13.440]  不過以色列人初到貴境
[00:43:13.440 --> 00:43:16.560]  探子沒有那麼快探得清楚
[00:43:16.560 --> 00:43:18.240]  所以被他們騙了
[00:43:18.240 --> 00:43:23.840]  騙回來的約書亞可以否決了
[00:43:23.840 --> 00:43:28.400]  答應他們不殺他們的承諾嗎?
[00:43:28.400 --> 00:43:29.920]  沒有
[00:43:29.920 --> 00:43:35.680]  約書亞基其實幾乎好像在告訴我們
[00:43:35.680 --> 00:43:39.520]  只要他肯講和
[00:43:39.520 --> 00:43:41.920]  只要他告訴你
[00:43:41.920 --> 00:43:45.120]  他是很遠的城
[00:43:45.120 --> 00:43:49.120]  你就可以和他立約
[00:43:49.120 --> 00:43:57.920]  你就可以不需要將他們殺死
[00:43:57.920 --> 00:44:03.360]  第四段所講的滅絕正進
[00:44:03.360 --> 00:44:12.640]  和第三段所講的和這個城講和睦的說話
[00:44:12.640 --> 00:44:17.760]  哪個是正常的規定
[00:44:17.760 --> 00:44:22.720]  哪個是例外的情況
[00:44:22.720 --> 00:44:27.360]  你分不分得到?
[00:44:27.360 --> 00:44:29.440]  如果你不讀新明記
[00:44:29.440 --> 00:44:31.120]  你的印象就覺得
[00:44:31.120 --> 00:44:32.800]  哇 以色列人很兇的
[00:44:32.800 --> 00:44:34.000]  上帝很兇的
[00:44:34.000 --> 00:44:36.640]  去到哪裡殺到哪裡
[00:44:36.640 --> 00:44:41.120]  那是例外
[00:44:41.120 --> 00:44:46.160]  那是非常少的例外
[00:44:46.160 --> 00:44:47.920]  約書亞記有記載
[00:44:47.920 --> 00:44:49.840]  到底他們殺了多少個城
[00:44:49.840 --> 00:44:52.640]  很清楚的 數得出的
[00:44:52.640 --> 00:44:56.160]  不是殺到都不知道多少個了
[00:44:56.160 --> 00:44:59.680]  不是的 清清楚楚記下了
[00:44:59.680 --> 00:45:02.560]  是按照上帝的吩咐
[00:45:02.560 --> 00:45:07.520]  不是按照以色列人的野心
[00:45:07.520 --> 00:45:13.200]  或者他們打仗的時候殺紅了眼
[00:45:13.200 --> 00:45:15.840]  沒有的 不行的
[00:45:15.840 --> 00:45:17.680]  那個規定是什麼
[00:45:17.680 --> 00:45:19.520]  如果我們講法律
[00:45:19.520 --> 00:45:21.920]  我們講那個標準
[00:45:21.920 --> 00:45:24.960]  那個標準的規定
[00:45:24.960 --> 00:45:26.880]  是你攻城
[00:45:26.880 --> 00:45:30.800]  你要先去跟他們講和
[00:45:30.800 --> 00:45:32.640]  Exception 上帝說
[00:45:32.640 --> 00:45:36.320]  不過有下面這些人
[00:45:36.320 --> 00:45:39.440]  神的審判臨到
[00:45:39.440 --> 00:45:41.120]  你不能講和
[00:45:41.120 --> 00:45:43.360]  那個是例外
[00:45:43.360 --> 00:45:47.680]  那個不是標準
[00:45:47.680 --> 00:45:49.360]  不過最特別
[00:45:49.360 --> 00:45:54.560]  新明記二十章關於戰爭的教導
[00:45:54.560 --> 00:45:57.120]  是最後那一段
[00:45:57.120 --> 00:45:59.200]  我不知道你有沒有讀過
[00:45:59.200 --> 00:46:03.360]  不要緊 我們現在一起讀
[00:46:03.360 --> 00:46:06.480]  十九二十節
[00:46:06.480 --> 00:46:08.160]  讀的時候你想一想
[00:46:08.160 --> 00:46:11.680]  你會給一個什麼題目給他好嗎?
[00:46:11.680 --> 00:46:13.360]  我們一起讀
[00:46:13.360 --> 00:46:18.560]  你若許久違困攻打所要取的一座城
[00:46:18.560 --> 00:46:23.280]  就不可舉虎子砍壞樹木
[00:46:23.280 --> 00:46:27.120]  因為你可以吃那樹上的果子
[00:46:27.120 --> 00:46:30.640]  不可砍伐田間的樹木
[00:46:30.640 --> 00:46:34.080]  豈是人叫你遭撻磨
[00:46:34.080 --> 00:46:37.680]  唯獨你所知道不是結果子的樹木
[00:46:37.680 --> 00:46:40.400]  可以毀壞砍伐
[00:46:40.400 --> 00:46:43.280]  容易收竹迎呂
[00:46:43.280 --> 00:46:46.400]  攻擊那與你打仗的城
[00:46:46.400 --> 00:46:50.400]  直到攻塔了
[00:46:50.400 --> 00:46:55.280]  主題有什麼好的提議?
[00:46:55.280 --> 00:46:57.520]  樹木?
[00:46:57.520 --> 00:46:59.120]  是說樹木 是不是?
[00:46:59.120 --> 00:47:00.400]  這裡說的很奇怪
[00:47:00.400 --> 00:47:03.680]  攻城竟然說樹木
[00:47:03.680 --> 00:47:07.680]  有沒有人建議主題是環保?
[00:47:07.680 --> 00:47:09.920]  有啊
[00:47:09.920 --> 00:47:14.480]  有一本很出名的《釋經書》
