
[00:00:00.000 --> 00:00:08.000]  剛才我們一起讀的詩篇148篇
[00:26:53.000 --> 00:26:59.000]  人的那種,不懂得說,總之你明白他就不明白
[00:26:59.000 --> 00:27:02.000]  神的讚美在不在?
[00:27:02.000 --> 00:27:04.000]  在啊
[00:27:04.000 --> 00:27:08.000]  所以最後一段高潮總結壓軸
[00:27:08.000 --> 00:27:13.000]  讚美就算是一個這樣的世代
[00:27:13.000 --> 00:27:22.000]  這樣的邪惡的世界是屬於所有忠於他
[00:27:22.000 --> 00:27:24.000]  這句一定要說出來
[00:27:24.000 --> 00:27:29.000]  因為在每一個地方都有忠於上帝的子民
[00:27:29.000 --> 00:27:33.000]  有忠於上帝的百姓
[00:27:33.000 --> 00:27:38.000]  是天父的兒女,耶穌基督的末徒
[00:27:38.000 --> 00:27:41.000]  這句話在詩篇的時候
[00:27:41.000 --> 00:27:44.000]  跟著下半句解釋
[00:27:44.000 --> 00:27:48.000]  是讚美屬於以色列的眾子
[00:27:48.000 --> 00:27:54.000]  讚美屬於親近耶和華神的百姓
[00:27:54.000 --> 00:27:58.000]  是的,人人都遠離上帝
[00:27:58.000 --> 00:28:00.000]  人人都不認識上帝
[00:28:00.000 --> 00:28:03.000]  無神主義橫行
[00:28:03.000 --> 00:28:07.000]  東方西方,伏斯林,哎呀好多
[00:28:07.000 --> 00:28:10.000]  不是啊,不是看這些
[00:28:10.000 --> 00:28:14.000]  原來聖經現在來到訪我們了
[00:28:14.000 --> 00:28:19.000]  在現實的世界當中
[00:28:19.000 --> 00:28:24.000]  不是關上門,我們這裏聖潔,不是啊
[00:28:24.000 --> 00:28:30.000]  在整個大地上,上帝的讚美
[00:28:30.000 --> 00:28:38.000]  是透過那些懂得遵循他的旨意的百姓
[00:28:38.000 --> 00:28:45.000]  我們就好像天上神的僕人
[00:28:45.000 --> 00:28:48.000]  太陽月亮星宿
[00:28:48.000 --> 00:28:55.000]  他們按照上帝的命令來運轉
[00:28:55.000 --> 00:28:58.000]  從開始到今天
[00:28:58.000 --> 00:29:08.000]  這是我們讚美需要效法學習的一個典範
[00:29:08.000 --> 00:29:14.000]  但是這裏其實再很清楚地說下去
[00:29:14.000 --> 00:29:21.000]  目前只是以色列認識上帝
[00:29:21.000 --> 00:29:24.000]  外邦未曾認識過
[00:29:24.000 --> 00:29:29.000]  香港有多少基督徒都沒有計算過
[00:29:29.000 --> 00:29:33.000]  剛剛才數完一大堆
[00:29:33.000 --> 00:29:38.000]  大概還有百分之十有什麼移民走了一大堆
[00:29:38.000 --> 00:29:41.000]  你們教會可能很厲害
[00:29:41.000 --> 00:29:44.000]  我們教會走200個界線
[00:29:44.000 --> 00:29:49.000]  嘩,那就是那百分之十就跌到百分之八了
[00:29:49.000 --> 00:29:51.000]  所以不是數字
[00:29:51.000 --> 00:29:55.000]  從來2000年來
[00:29:55.000 --> 00:29:59.000]  從來在教會歷史上
[00:29:59.000 --> 00:30:02.000]  教會都不是大多數的
[00:30:02.000 --> 00:30:04.000]  有沒有留意這個事實?
[00:30:04.000 --> 00:30:09.000]  教會都不是每個人都信耶穌的
[00:30:09.000 --> 00:30:13.000]  在歐洲每個人出生不是拿出生紙
[00:30:13.000 --> 00:30:15.000]  去教會應驗洗禮
[00:30:15.000 --> 00:30:17.000]  但是他信不信的?
[00:30:17.000 --> 00:30:19.000]  他都不信的
[00:30:19.000 --> 00:30:22.000]  有些國家不用收貢獻的
[00:30:22.000 --> 00:30:25.000]  因為你生出來洗禮
[00:30:25.000 --> 00:30:29.000]  交稅的時候他們扣十分之一給教會的
[00:30:29.000 --> 00:30:31.000]  就吵了
[00:30:31.000 --> 00:30:34.000]  我不要,我不要交給教會
[00:30:34.000 --> 00:30:37.000]  加拿大我也不是讀教會學校的
[00:30:37.000 --> 00:30:39.000]  我不免稅
[00:30:39.000 --> 00:30:41.000]  很多這些的爭論
[00:30:41.000 --> 00:30:47.000]  不是在說真的忠於上帝的人
[00:30:47.000 --> 00:30:52.000]  但是有很多這樣的神的子民
[00:30:52.000 --> 00:30:58.000]  2000年來不是生活在基督教的國家
[00:30:58.000 --> 00:31:02.000]  我們香港教會的英子會認不認識他們?
[00:31:02.000 --> 00:31:04.000]  不認識的
[00:31:04.000 --> 00:31:13.000]  埃及我們只認識去那些金字塔下面
[00:31:13.000 --> 00:31:18.000]  燒烤、吃宵夜、打卡
[00:31:18.000 --> 00:31:22.000]  你知道埃及最古老的教會
[00:31:22.000 --> 00:31:26.000]  Coptic Church
[00:31:26.000 --> 00:31:30.000]  從司道行傳到今天
[00:31:30.000 --> 00:31:35.000]  從來沒有在任何埃及
[00:31:35.000 --> 00:31:39.000]  從來沒有出現過基督教的政府
[00:31:39.000 --> 00:31:43.000]  生活在2000年
[00:31:43.000 --> 00:31:51.000]  敘利亞的教會追上司道行傳的安提拉教會
[00:31:51.000 --> 00:31:53.000]  你認識嗎?
[00:31:53.000 --> 00:31:59.000]  KINGMA力豐基金新的總閣
[00:31:59.000 --> 00:32:03.000]  敘利亞的牧師Ria Cassis
[00:32:03.000 --> 00:32:06.000]  我們三年的時候認識她
[00:32:06.000 --> 00:32:11.000]  我們家的教會可以追上安提拉教會
[00:32:11.000 --> 00:32:14.000]  敘利亞的教會
[00:32:14.000 --> 00:32:15.000]  多懸廟啊
[00:32:15.000 --> 00:32:21.000]  又內戰、又恐怖分子、又伊斯蘭國
[00:32:21.000 --> 00:32:28.000]  2000年來他們的基督徒屬於上帝
[00:32:28.000 --> 00:32:32.000]  他們忠於上帝
[00:32:32.000 --> 00:32:36.000]  你知道在阿拉伯世界不只是回教徒
[00:32:36.000 --> 00:32:39.000]  你知道有多少徒兒
[00:32:39.000 --> 00:32:42.000]  你知道有多少基督徒
[00:32:42.000 --> 00:32:47.000]  今天1800
[00:32:47.000 --> 00:32:50.000]  不是生活在西方國家
[00:32:50.000 --> 00:32:56.000]  是生活在回教的社會
[00:32:56.000 --> 00:32:58.000]  所以我們要針對大地來看
[00:32:58.000 --> 00:33:00.000]  是啊是啊很淒涼啊
[00:33:00.000 --> 00:33:02.000]  受逼迫
[00:33:02.000 --> 00:33:07.000]  其實這個是屬於、忠於上帝的百姓
[00:33:07.000 --> 00:33:10.000]  上帝不是要我們走在一起快快樂樂
[00:33:10.000 --> 00:33:13.000]  他們要我們永遠快樂地生活
[00:33:13.000 --> 00:33:17.000]  他是把我們猜險出類
[00:33:17.000 --> 00:33:20.000]  從耶路撒冷、猶太地域滅絕下去
[00:33:20.000 --> 00:33:23.000]  撒瑪利亞直到地極
[00:33:23.000 --> 00:33:24.000]  做甚麼?
[00:33:24.000 --> 00:33:26.000]  作那些見證
[00:33:26.000 --> 00:33:28.000]  說教士就是這樣
[00:33:28.000 --> 00:33:30.000]  哎呀那裡不信耶穌教
[00:33:30.000 --> 00:33:32.000]  哎呀那裡迫不及待教會教
[00:33:32.000 --> 00:33:35.000]  哎呀那裡信耶穌會趕出家門的
[00:33:35.000 --> 00:33:37.000]  專教士說過他
[00:33:37.000 --> 00:33:39.000]  是啊
[00:33:39.000 --> 00:33:42.000]  這個事實
[00:33:42.000 --> 00:33:45.000]  其實親近神
[00:33:45.000 --> 00:33:47.000]  不是視乎你住在哪裡
[00:33:47.000 --> 00:33:49.000]  你親近上帝
[00:33:49.000 --> 00:33:53.000]  上帝就可以把你放在一群
[00:33:53.000 --> 00:33:57.000]  沒有親近神的人中間
[00:33:57.000 --> 00:33:59.000]  你家裡
[00:33:59.000 --> 00:34:03.000]  你的公司
[00:34:03.000 --> 00:34:05.000]  你教書也好
[00:34:05.000 --> 00:34:08.000]  上帝給一群學生一年
[00:34:08.000 --> 00:34:11.000]  當中有多少人信耶穌?
[00:34:11.000 --> 00:34:13.000]  哎呀
[00:34:13.000 --> 00:34:14.000]  是啊
[00:34:14.000 --> 00:34:18.000]  上帝就把你放在他們中間
[00:34:18.000 --> 00:34:23.000]  這裡不是說一個很理想
[00:34:23.000 --> 00:34:25.000]  百分之一百
[00:34:25.000 --> 00:34:28.000]  在人類的歷史上
[00:34:28.000 --> 00:34:35.000]  其實我們是要引領外邦萬民回傳
[00:34:35.000 --> 00:34:37.000]  以至到有一天
[00:34:37.000 --> 00:34:40.000]  譬如說地上的君和百姓
[00:34:40.000 --> 00:34:42.000]  君主領袖
[00:34:42.000 --> 00:34:47.000]  男女老幼都懂得讚美神
[00:34:47.000 --> 00:34:49.000]  但今天還不是
[00:34:49.000 --> 00:34:51.000]  今天還不是
[00:34:51.000 --> 00:34:52.000]  不是閉上眼睛
[00:34:52.000 --> 00:34:56.000]  這是我們的使力
[00:34:56.000 --> 00:34:59.000]  效法天地宇宙萬物
[00:34:59.000 --> 00:35:01.000]  記得上半篇的CP
[00:35:01.000 --> 00:35:03.000]  不是靠我的作法
[00:35:03.000 --> 00:35:05.000]  是我們的生命
[00:35:05.000 --> 00:35:07.000]  我們的生活
[00:35:07.000 --> 00:35:11.000]  遵行上帝的吩咐
[00:35:11.000 --> 00:35:13.000]  這樣的生命
[00:35:13.000 --> 00:35:14.000]  這樣的生活
[00:35:14.000 --> 00:35:18.000]  上帝放在我們這一群不認識祂的人當中
[00:35:18.000 --> 00:35:20.000]  這是我們的使命
[00:35:20.000 --> 00:35:26.000]  帶領他們和我們一起同心既拜讚美祂
[00:35:26.000 --> 00:35:28.000]  可不是說不用唱詩
[00:35:28.000 --> 00:35:31.000]  下次回來聽完這篇講道
[00:35:31.000 --> 00:35:32.000]  我們不再唱詩了
[00:35:32.000 --> 00:35:33.000]  不是
[00:35:33.000 --> 00:35:35.000]  唱詩是很快樂的
[00:35:35.000 --> 00:35:37.000]  你不記得很多金句
[00:35:37.000 --> 00:35:39.000]  你記得那首歌的
[00:35:39.000 --> 00:35:40.000]  你不記得那些字
[00:35:40.000 --> 00:35:42.000]  你都記得那個旋律的
[00:35:42.000 --> 00:35:44.000]  音樂是很特別的
[00:35:44.000 --> 00:35:45.000]  是值得的
[00:35:45.000 --> 00:35:48.000]  不過不只是靠聲音來讚美神
[00:35:48.000 --> 00:35:50.000]  你明天的生活是怎樣的
[00:35:50.000 --> 00:35:52.000]  更加重要的
[00:35:52.000 --> 00:35:55.000]  不只是我們這群人讚美神
[00:35:55.000 --> 00:35:57.000]  還有外面
[00:35:57.000 --> 00:35:59.000]  未曾認識神
[00:35:59.000 --> 00:36:01.000]  這是我們的使命
[00:36:01.000 --> 00:36:03.000]  讚美包括身份
[00:36:03.000 --> 00:36:06.000]  這個身份是遵從上主
[00:36:06.000 --> 00:36:09.000]  讚美也包括使命
[00:36:09.000 --> 00:36:15.000]  這個使命是為主作見證
[00:36:15.000 --> 00:36:19.000]  讀完這句詩
[00:36:19.000 --> 00:36:26.000]  你對讚美有沒有一個不同的了解
[00:36:26.000 --> 00:36:30.000]  這就是聖經的教導
[00:36:30.000 --> 00:36:32.000]  幫助我們
[00:36:32.000 --> 00:36:34.000]  是 我們還可以唱詩
[00:36:34.000 --> 00:36:35.000]  待會有回憶
[00:36:35.000 --> 00:36:37.000]  試過大聲唱
[00:36:37.000 --> 00:36:39.000]  不過不是因為樓頂很矮
[00:36:39.000 --> 00:36:41.000]  大家轉頭就聽不到
[00:36:41.000 --> 00:36:42.000]  所以在我們中間
[00:36:42.000 --> 00:36:44.000]  我們的生命
[00:36:44.000 --> 00:36:49.000]  是不是真的這樣來賺錢
[00:36:49.000 --> 00:36:51.000]  讚美神
[00:36:51.000 --> 00:36:56.000]  然後吸引未曾認識神的人
[00:36:56.000 --> 00:36:58.000]  特意要去找他們
[00:36:58.000 --> 00:37:00.000]  不用把他們扔在香港
[00:37:00.000 --> 00:37:03.000]  以前我們都說要去內地傳播音
[00:37:03.000 --> 00:37:06.000]  現在每月150個單程正下來
[00:37:06.000 --> 00:37:08.000]  已經下來20多年了
[00:37:08.000 --> 00:37:09.000]  是吧
[00:37:09.000 --> 00:37:12.000]  有大量人口下來
[00:37:12.000 --> 00:37:14.000]  還有什麼高財通、優財通
[00:37:14.000 --> 00:37:15.000]  還有什麼通
[00:37:15.000 --> 00:37:18.000]  全部在我們門口
[00:37:18.000 --> 00:37:20.000]  就在石門
[00:37:20.000 --> 00:37:22.000]  就在京穗
[00:37:22.000 --> 00:37:23.000]  你搭電梯的時候
[00:37:23.000 --> 00:37:25.000]  有沒有聽到那些口音
[00:37:25.000 --> 00:37:27.000]  有沒有聽到普通話
[00:37:27.000 --> 00:37:30.000]  這個上帝將未認識他的人
[00:37:30.000 --> 00:37:32.000]  放在我們身邊
[00:37:32.000 --> 00:37:38.000]  你記得你們要讚美耶和華
[00:37:38.000 --> 00:37:41.000]  包括君王領袖
[00:37:41.000 --> 00:37:44.000]  包括男女老幼
[00:37:44.000 --> 00:37:46.000]  在歷史當中
[00:37:46.000 --> 00:37:48.000]  我們的使命
[00:37:48.000 --> 00:37:52.000]  也是我們讚美主的時候
[00:37:52.000 --> 00:37:58.000]  我們承擔對上帝的重視
[00:37:58.000 --> 00:38:00.000]  我們唐十禮拜
[00:38:00.000 --> 00:38:06.000]  多謝天父的恩典
[00:38:06.000 --> 00:38:12.000]  因為你讓我們先認識你
[00:38:12.000 --> 00:38:16.000]  原來不是叫我們特別無恩
[00:38:16.000 --> 00:38:18.000]  特別不幸
[00:38:18.000 --> 00:38:23.000]  而是成為我們身邊的人的見證
[00:38:23.000 --> 00:38:26.000]  透過我們的信福
[00:38:26.000 --> 00:38:29.000]  透過我們生命的改變
[00:38:29.000 --> 00:38:36.000]  都將你的舊一介紹給我們身邊的人
[00:38:36.000 --> 00:38:39.000]  無論他們是我們的家人
[00:38:39.000 --> 00:38:41.000]  是我們的同事
[00:38:41.000 --> 00:38:43.000]  是我們的朋友
[00:38:43.000 --> 00:38:47.000]  還是我們學校、工作場所
[00:38:47.000 --> 00:38:51.000]  我們所服侍的群體
[00:38:51.000 --> 00:38:55.000]  原來都是你放我們在當中
[00:38:55.000 --> 00:38:57.000]  是你的子
[00:38:57.000 --> 00:38:59.000]  我們就學校化
[00:38:59.000 --> 00:39:04.000]  天地宇宙你的服役
[00:39:04.000 --> 00:39:10.000]  這樣去遵行你的吩咐
[00:39:10.000 --> 00:39:16.000]  行走在你所劃定的界限當中
[00:39:16.000 --> 00:39:21.000]  成就你美好的志意
[00:39:21.000 --> 00:39:23.000]  多謝你
[00:39:23.000 --> 00:39:25.000]  誰聽我們不背地祈禱
[00:39:25.000 --> 00:39:27.000]  共耶穌基督的名堂
[00:39:27.000 --> 00:39:29.000]  多謝你
[00:39:29.000 --> 00:39:31.000]  多謝你
[00:39:31.000 --> 00:39:33.000]  多謝你
[00:39:33.000 --> 00:39:35.000]  多謝你
[00:39:35.000 --> 00:39:37.000]  多謝你
[00:39:37.000 --> 00:39:39.000]  多謝你
[00:39:39.000 --> 00:39:41.000]  多謝你
[00:39:41.000 --> 00:39:43.000]  多謝你
[00:39:43.000 --> 00:39:45.000]  多謝你
[00:39:45.000 --> 00:39:47.000]  多謝你

